Delta,IWLastEpisode,IWMax,TimestepsSoFar,DenMISELogFirst,IWFirstEpisode,IWMin,LQGsigma_higher,Regret/t,IWMean,DenMISELogLast,ReturnStepMax,Bound,ReturnLastEpisode,Regret,DenMISEMeanLog,LQGmu1_actor,Iteration,ReturnMin,ReturnMax,ReturnAbsMax,LQGmu1_higher,TimeElapsed,ReturnMean
9.497525e-09,2.8825176,3.8110979,5060,-0.67972696,6.920425e-05,,0.14999999,3.8312502,1.0634013,-0.36887613,19.20638,37.260376,17.385265,969.30615,-0.81405336,-0.7052502,253,,17.417635,17.417635,-0.8181818,357.6174817085266,13.568749
9.42289e-09,3.6200788,3.9690113,5080,-0.6836715,0.0064267153,,0.14999999,3.8162346,1.0432575,-0.36098507,19.20638,37.162163,17.38272,969.3237,-0.812036,-0.62202686,254,,17.417635,17.417635,-0.65656567,358.60266947746277,13.583765
9.349129e-09,4.9865208e-05,7.3683977,5100,-0.68757546,2.2132633,,0.14999999,3.8012962,0.96794313,-0.4106905,19.20638,37.062557,17.39315,969.33057,-0.81030846,0.08235241,255,,17.417635,17.417635,0.09090909,359.5958251953125,13.598703
9.276231e-09,3.772062e-05,3.9387162,5120,-0.6828474,0.0064214217,,0.14999999,3.8190918,1.0464684,-0.96984726,19.20638,37.027363,9.042906,977.6875,-0.8110854,-0.6745454,256,,17.417635,17.417635,-0.65656567,360.56584334373474,13.580908
9.204183e-09,0.3626565,6.7642965,5140,-0.6867209,1.0681373e-07,,0.14999999,3.8042202,0.9850991,-0.3613131,19.20638,36.98861,17.402729,977.6846,-0.8091703,-1.0150187,257,,17.417635,17.417635,-1.0,361.55959248542786,13.595779
9.13297e-09,1.7634481,3.7167726,5160,-0.6906044,0.0001312795,,0.14999999,3.7902498,1.067261,-0.6358873,19.20638,36.883842,17.200256,977.8843,-0.8085811,-0.77329415,258,,17.417635,17.417635,-0.7979798,362.55731678009033,13.60975
9.062582e-09,0.00011757824,5.608206,5180,-0.6944724,5.2953424,,0.14999999,3.7757282,0.99571365,-0.3211787,19.20638,36.839886,17.370983,977.9138,-0.8064544,-0.16499916,259,,17.417635,17.417635,-0.09090909,363.54351115226746,13.624271
8.9930055e-09,0.014528013,3.8342652,5200,-0.6780868,0.0038669424,,0.14999999,3.764141,1.0604537,-0.61029714,19.20638,36.799603,16.637085,978.67676,-0.80573714,-0.28699628,260,,17.417635,17.417635,-0.67676765,364.60790181159973,13.635859
8.924226e-09,4.555915,4.689897,5220,-0.6819107,3.2875147,,0.14999999,3.750432,1.0234847,-0.56465054,19.20638,37.0196,17.213676,978.8628,-0.8045971,-0.20396316,261,,17.417635,17.417635,-0.25252524,365.76618814468384,13.649568
8.856231e-09,4.7019863,4.7055416,5240,-0.67321765,4.0808477,,0.14999999,3.7385292,1.0458022,-0.57128257,19.20638,36.846863,16.768,979.4946,-0.8036373,-0.25686607,262,,17.417635,17.417635,-0.21212122,367.0103762149811,13.66147
8.78901e-09,2.2648063,4.649843,5260,-0.66157144,0.47712743,,0.14999999,3.726077,0.8826569,-0.5392681,19.20638,36.722855,16.936598,979.958,-0.8024795,-0.36361155,263,,17.417635,17.417635,-0.43434343,368.01809549331665,13.673923
8.722553e-09,3.4846272,4.5450044,5280,-0.663554,3.227717,,0.14999999,3.712366,1.034509,-0.54440564,19.20638,36.727684,17.29346,980.06494,-0.8019562,-0.29099673,264,,17.417635,17.417635,-0.25252524,369.70488381385803,13.6876335
8.656847e-09,1.6066355e-11,11.690276,5300,-0.65518266,6.361337e-08,,0.14999999,3.69944,1.2125134,-0.52019083,19.20638,36.730354,17.113209,980.3518,-0.80078226,0.9655411,265,,17.417635,17.417635,0.7979798,371.0239667892456,13.70056
8.591879e-09,7.0917433e-37,6.813583,5320,-0.65894914,1.0388802e-07,,0.14999999,3.7486277,0.9809609,-1.6373738,19.20638,36.685394,0.61666125,997.135,-0.80320024,-0.938925,266,,17.417635,17.417635,-1.0,371.98608207702637,13.651372
8.527643e-09,0.00039462186,4.5094175,5340,-0.6627015,2.3952837,,0.14999999,3.7351122,1.0055113,-0.4578048,19.20638,36.57662,17.259882,997.2749,-0.80200106,-0.13805324,267,,17.417635,17.417635,-0.2929293,372.98106265068054,13.664887
8.464122e-09,0.0789319,8.88002,5360,-0.65750873,0.14654773,,0.14999999,3.7266216,0.9944597,-0.6103374,19.20638,36.55763,15.940561,998.7344,-0.80128235,0.27018437,268,,17.417635,17.417635,0.2929293,373.9793837070465,13.673378
8.401309e-09,1.1644206e-11,3.826412,5380,-0.66068643,3.5534227e-05,,0.14999999,3.7460766,1.0466256,-1.1550192,19.20638,36.505592,8.440017,1007.6948,-0.80265564,-1.152558,269,,17.417635,17.417635,-0.83838385,374.9871389865875,13.653923
8.3391924e-09,6.3257236,6.7275524,5400,-0.6643969,1.0445548e-07,,0.14999999,3.7329807,0.99387604,-1.3836416,19.20638,36.634583,17.189762,1007.9048,-0.8046485,-1.0321633,270,,17.417635,17.417635,-1.0,375.9941906929016,13.667019
8.277762e-09,5.180334,6.5883083,5420,-0.66809374,1.0484251e-07,,0.14999999,3.7199469,0.9971226,-0.6896764,19.20638,36.482452,17.19891,1008.1057,-0.80426955,-0.7926726,271,,17.417635,17.417635,-1.0,377.0064311027527,13.680053
8.2170075e-09,0.0007037022,4.845117,5440,-0.671777,4.745397,,0.14999999,3.706437,1.0518743,-0.3312327,19.20638,36.421547,17.354729,1008.1509,-0.8025632,-0.29811704,272,,17.417635,17.417635,-0.17171717,378.0049469470978,13.6935625
8.15692e-09,2.6031613,4.5986576,5460,-0.65815085,0.35124105,,0.14999999,3.694106,0.886985,-0.52231956,19.20638,36.42098,17.059938,1008.4907,-0.80136645,-0.5176473,273,,17.417635,17.417635,-0.45454547,379.01504278182983,13.7058935
8.09749e-09,2.248367e-10,10.332182,5480,-0.6605214,0.0009437006,,0.14999999,3.6806383,0.89171684,-0.5100247,19.20638,36.396084,17.396015,1008.4951,-0.80072486,0.56305116,274,,17.417635,17.417635,0.5151515,380.1738178730011,13.719361
8.038706e-09,2.3278521e-11,4.414446,5500,-0.66416097,0.08775388,,0.14999999,3.7079153,0.9290322,-1.3492815,19.20638,36.307636,6.218236,1019.67676,-0.8031435,-0.4641177,275,,17.417635,17.417635,-0.53535354,381.191011428833,13.692084
7.980559e-09,3.0871146,4.494725,5520,-0.66747165,1.6624556,,0.14999999,3.6946363,0.9714645,-0.5291565,19.20638,36.26233,17.356941,1019.7197,-0.80241895,-0.28569666,276,,17.417635,17.417635,-0.33333334,382.23438715934753,13.705363
7.923042e-09,0.13347477,7.6655426,5540,-0.665083,1.7952054,,0.14999999,3.6825562,0.9663337,-0.5070073,19.20638,36.239258,17.051756,1020.0679,-0.80146885,0.050341472,277,,17.417635,17.417635,0.11111111,383.2521879673004,13.717443
7.866144e-09,7.7202174e-07,3.772711,5560,-0.6622266,0.00012760647,,0.14999999,3.6992273,1.0504203,-0.93976736,19.20638,36.143612,9.082814,1028.385,-0.80211353,-0.8938032,278,,17.417635,17.417635,-0.7979798,384.27939438819885,13.700772
7.809857e-09,3.060892,6.6150074,5580,-0.66581684,1.0460402e-07,,0.14999999,3.6863527,0.9892589,-0.39114204,19.20638,36.140182,17.292715,1028.4927,-0.8004726,-0.8558116,279,,17.417635,17.417635,-1.0,385.31023049354553,13.713647
7.754172e-09,0.0011659918,4.4887376,5600,-0.6693946,3.2466242,,0.14999999,3.6734457,1.0415957,-0.35551473,19.20638,36.14058,17.327824,1028.565,-0.79894245,-0.24796382,280,,17.417635,17.417635,-0.25252524,386.330766916275,13.726554
7.6990805e-09,0.0032281147,3.7561543,5620,-0.6614313,6.794965e-05,,0.14999999,3.6616716,1.0523093,-0.5114856,19.20638,36.0686,17.035,1028.9297,-0.7977889,-0.83076525,281,,17.417635,17.417635,-0.8181818,387.3319127559662,13.738328
7.644575e-09,1.6769461e-32,23.06483,5640,-0.6649835,7.667706e-12,,0.14999999,3.64896,0.9111535,-0.338324,19.20638,36.02968,17.322924,1029.0066,-0.7959866,1.0633957,282,,17.417635,17.417635,1.0,388.3538672924042,13.7510395
7.590645e-09,3.691432e-16,4.465197,5660,-0.6685233,3.2437968,,0.14999999,3.6975498,1.0438238,-1.9675405,19.20638,35.997677,,1046.4065,-0.8005024,-0.14334576,283,,17.417635,17.417635,-0.25252524,389.3977108001709,13.70245
7.537283e-09,3.6546707,6.153285,5680,-0.66065365,4.516648,,0.14999999,3.6878586,0.96710783,-0.60179466,19.20638,36.01178,16.454878,1047.352,-0.7996656,-0.03860096,284,,17.417635,17.417635,-0.030303031,390.4270443916321,13.712141
7.484482e-09,7.86575e-06,3.759336,5700,-0.64839005,6.706924e-05,,0.14999999,3.69059,1.0546467,-0.77430177,19.20638,35.96061,12.933446,1051.8184,-0.79970866,-0.854529,285,,17.417635,17.417635,-0.8181818,391.45559787750244,13.70941
7.432235e-09,3.4650053e-22,11.115772,5720,-0.6518924,1.2011659e-05,,0.14999999,3.6779737,1.0657113,-0.35004404,19.20638,35.851715,17.3181,1051.9004,-0.7979576,0.89706635,286,,17.417635,17.417635,0.65656567,393.080340385437,13.722026
7.3805317e-09,7.0655617e-19,4.4931,5740,-0.6553828,0.12662163,,0.14999999,3.7195911,0.90491045,-1.5470316,19.20638,35.852215,1.7778834,1067.5225,-0.8003838,-0.57180786,287,,17.417635,17.417635,-0.5151515,394.39143347740173,13.6804085
7.3293682e-09,1.1005014,3.743656,5760,-0.65841997,6.774531e-05,,0.14999999,3.7066517,1.0570322,-0.4664763,19.20638,35.851562,17.40647,1067.5156,-0.7995641,-0.8677764,288,,17.417635,17.417635,-0.8181818,395.4182255268097,13.693348
7.278733e-09,1.1314459e-05,5.305876,5780,-0.661886,5.1536756,,0.14999999,3.694169,1.0257024,-0.35555437,19.20638,35.798855,17.301018,1067.615,-0.7978425,-0.19055036,289,,17.417635,17.417635,-0.11111111,396.45694184303284,13.705831
7.228622e-09,2.1678663e-06,6.686681,5800,-0.64766455,1.0272235e-07,,0.14999999,3.6845007,0.9833093,-0.5402465,19.20638,35.74784,16.509611,1068.5054,-0.79688215,-1.0870717,290,,17.417635,17.417635,-1.0,397.8122673034668,13.715499
7.1790263e-09,5.99494e-07,4.4715166,5820,-0.6511069,3.5996275,,0.14999999,3.6725388,1.0546206,-0.9300815,19.20638,35.719696,17.19657,1068.7087,-0.7974159,-0.0638926,291,,17.417635,17.417635,-0.23232323,398.9040057659149,13.727461
7.129939e-09,0.16424671,9.354055,5840,-0.64224344,0.06786087,,0.14999999,3.6698322,0.9493816,-0.7218431,19.20638,35.683502,14.517694,1071.5911,-0.79698664,0.52280974,292,,17.417635,17.417635,0.33333334,399.939560174942,13.730167
7.081353e-09,3.867155e-13,4.0073776,5860,-0.6454299,0.0061855884,,0.14999999,3.6941128,1.0158235,-1.3502086,19.20638,35.677414,6.616078,1082.3748,-0.7990781,-0.89116645,293,,17.417635,17.417635,-0.65656567,400.97182869911194,13.705887
7.033262e-09,2.9860764,6.625884,5880,-0.64881593,1.0284056e-07,,0.14999999,3.6819067,0.9960358,-0.37899524,19.20638,35.79152,17.29455,1082.4807,-0.7976069,-1.0285453,294,,17.417635,17.417635,-1.0,402.0053584575653,13.718093
6.985661e-09,5.063012,6.5018888,5900,-0.65221155,1.031905e-07,,0.14999999,3.670107,0.9990139,-0.6618875,19.20638,35.663105,17.198963,1082.6816,-0.79717875,-0.9237461,295,,17.417635,17.417635,-1.0,403.0423083305359,13.729893
6.93854e-09,3.379261,3.7225242,5920,-0.6555956,3.535379e-05,,0.14999999,3.6581516,1.0596392,-0.40140265,19.20638,35.670135,17.26857,1082.813,-0.7958631,-0.64714265,296,,17.417635,17.417635,-0.83838385,404.0806965827942,13.741848
6.891894e-09,0.00084569666,6.158601,5940,-0.6589682,4.509042,,0.14999999,3.645895,0.9758907,-0.40182912,19.20638,35.555786,17.38214,1082.8308,-0.7943469,-0.14004923,297,,17.417635,17.417635,-0.030303031,405.1185019016266,13.754105
6.8457173e-09,4.5564904,4.6181107,5960,-0.6472617,4.330026,,0.14999999,3.6382694,1.0662309,-0.5981599,19.20638,35.555435,16.026585,1084.2041,-0.79378533,-0.40619272,298,,17.417635,17.417635,-0.1919192,406.1819212436676,13.76173
6.8000032e-09,4.144477,4.6007347,5980,-0.636186,0.24925578,,0.14999999,3.6263695,0.8927698,-0.5480341,19.20638,35.628353,17.319847,1084.2847,-0.7927583,-0.254209,299,,17.417635,17.417635,-0.47474748,407.22623586654663,13.77363
6.754745e-09,4.3947234,4.3976855,6000,-0.63869166,3.148458,,0.14999999,3.615818,1.0489069,-0.50228614,19.20638,35.451687,16.938711,1084.7456,-0.79215574,-0.308568,300,,17.417635,17.417635,-0.25252524,408.2737376689911,13.784182
6.7099384e-09,0.0136119425,3.7143583,6020,-0.6315793,6.59512e-05,,0.14999999,3.6046247,1.0563297,-0.4962614,19.20638,35.4308,17.153555,1084.9922,-0.79102516,-0.5100533,301,,17.417635,17.417635,-0.8181818,409.3162078857422,13.795375
6.6655748e-09,3.9448912,4.562939,6040,-0.6348958,0.464568,,0.14999999,3.5927687,0.9076205,-0.5216173,19.20638,35.577484,17.375954,1085.0161,-0.7899575,-0.7384666,302,,17.417635,17.417635,-0.43434343,410.34582471847534,13.807231
6.6216503e-09,2.964572,4.049365,6060,-0.63666445,0.009951608,,0.14999999,3.5810766,1.0036184,-0.34021825,19.20638,35.435894,17.350025,1085.0659,-0.7887861,-0.72903514,303,,17.417635,17.417635,-0.6363636,411.36538887023926,13.818923
6.578159e-09,3.3545616,3.6723628,6080,-0.6399265,0.00012479238,,0.14999999,3.569356,1.0633234,-0.3377699,19.20638,35.342583,17.3819,1085.0845,-0.7873012,-0.68452466,304,,17.417635,17.417635,-0.7979798,412.404736995697,13.830644
6.535094e-09,1.4258306e-13,10.5458,6100,-0.6432102,0.0016070066,,0.14999999,3.5576677,0.89418614,-0.35761872,19.20638,35.343624,17.395546,1085.0889,-0.7856954,0.54232776,305,,17.417635,17.417635,0.4949495,413.43829870224,13.842332
6.49245e-09,1.4069014e-13,3.9377637,6120,-0.64647824,0.006192075,,0.14999999,3.5819016,1.0236565,-1.3706156,19.20638,35.322227,6.426798,1096.062,-0.7879788,-0.6301221,306,,17.417635,17.417635,-0.65656567,414.49487137794495,13.818098
6.450223e-09,2.2584171e-20,12.461002,6140,-0.6497206,2.7817086e-08,,0.14999999,3.5702553,1.1929737,-0.39777014,19.20638,35.28953,17.393093,1096.0684,-0.78664106,1.0390276,307,,17.417635,17.417635,0.8181818,415.5461676120758,13.829744
6.408407e-09,3.270609e-27,3.9131444,6160,-0.6529727,0.00623242,,0.14999999,3.6151571,1.0267375,-1.9267035,19.20638,35.229134,,1113.4683,-0.7897716,-0.71448076,308,,17.417635,17.417635,-0.65656567,416.59981060028076,13.7848425
6.366996e-09,2.1363857e-07,8.248093,6180,-0.6561939,1.1596305,,0.14999999,3.603485,0.95200425,-0.32837144,19.20638,35.199215,17.391645,1113.477,-0.78820217,0.12621899,309,,17.417635,17.417635,0.15151516,417.65881967544556,13.7965145
6.3259846e-09,0.31876728,4.4416533,6200,-0.6556791,3.2023993,,0.14999999,3.6190882,1.0422163,-1.0662402,19.20638,35.164043,8.959605,1121.9175,-0.7892772,-0.34360582,310,,17.417635,17.417635,-0.25252524,418.7212052345276,13.780911
6.2853682e-09,0.19962096,3.7235837,6220,-0.6486224,0.0013018039,,0.14999999,3.6080542,1.0597739,-0.5116285,19.20638,35.142357,17.212572,1122.105,-0.78826267,-0.5364467,311,,17.417635,17.417635,-0.7171717,419.77120900154114,13.791945
6.245142e-09,3.4147518,4.5242376,6240,-0.6518285,0.47250137,,0.14999999,3.596509,0.9080924,-0.48159176,19.20638,35.254498,17.39398,1122.1108,-0.7870985,-0.24411683,312,,17.417635,17.417635,-0.43434343,420.8274691104889,13.803491
6.2053003e-09,4.392998,4.392998,6260,-0.6535152,3.195477,,0.14999999,3.5862293,1.0512894,-0.5034015,19.20638,35.130955,17.020754,1122.4897,-0.78649306,-0.15361789,313,,17.417635,17.417635,-0.25252524,421.88621711730957,13.81377
6.165839e-09,4.559995,4.566524,6280,-0.6465476,4.3269353,,0.14999999,3.5775194,1.0675546,-0.57174,19.20638,34.9971,16.549063,1123.3413,-0.78565955,0.04994972,314,,17.417635,17.417635,-0.1919192,422.94463777542114,13.82248
6.1267533e-09,1.5882273e-10,6.761904,6300,-0.6360413,1.0153528e-07,,0.14999999,3.5925684,0.9724536,-0.9562451,19.20638,34.96189,9.081937,1131.6592,-0.786001,-1.1128536,315,,17.417635,17.417635,-1.0,424.0041592121124,13.807431
6.0880376e-09,6.8705306e-13,7.182221,6320,-0.6392109,2.9019992,,0.14999999,3.5818195,0.95619357,-1.0910872,19.20638,34.949753,17.20375,1131.855,-0.78706956,0.14131871,316,,17.417635,17.417635,0.05050505,425.0544898509979,13.81818
6.049688e-09,2.105623e-12,6.66183,6340,-0.6332288,1.0125003e-07,,0.14999999,3.5972624,0.97829086,-1.082266,19.20638,34.898758,8.922824,1140.332,-0.7881559,-0.97631896,317,,17.417635,17.417635,-1.0,426.1172602176666,13.802737
6.0116996e-09,0.08638543,4.290455,6360,-0.6363784,0.057579674,,0.14999999,3.586506,0.9392842,-0.50714517,19.20638,34.859177,17.223362,1140.5088,-0.7873561,-0.64652,318,,17.417635,17.417635,-0.5555556,427.1822681427002,13.813494
5.9740675e-09,2.336317,3.6650403,6380,-0.63933706,0.00012471885,,0.14999999,3.5752754,1.0557927,-0.3801734,19.20638,34.857357,17.395712,1140.5132,-0.7862784,-0.7743653,319,,17.417635,17.417635,-0.7979798,428.25085735321045,13.824724
5.9367875e-09,1.4969462e-30,24.156158,6400,-0.64246655,7.4969865e-12,,0.14999999,3.564209,0.9885038,-0.31152892,19.20638,34.80648,17.366589,1140.5469,-0.7846299,0.9246844,320,,17.417635,17.417635,1.0,429.3131093978882,13.835791
5.899856e-09,5.6215047e-25,3.759626,6420,-0.64558667,0.0022242267,,0.14999999,3.603199,1.0471601,-1.6229461,19.20638,34.8013,1.3197992,1156.627,-0.7873356,-0.5859344,321,,17.417635,17.417635,-0.6969697,430.3749258518219,13.796801
5.8632685e-09,1.4101342e-06,8.877134,6440,-0.64869016,0.39324424,,0.14999999,3.5920248,0.9832136,-0.42878613,19.20638,34.789024,17.395048,1156.6318,-0.7860851,0.47662783,322,,17.417635,17.417635,0.23232323,431.45052123069763,13.807975
5.8270193e-09,8.435644,11.035439,6460,-0.65057045,0.00016111722,,0.14999999,3.6129904,0.97220606,-1.3726559,19.20638,34.8574,7.036312,1166.9956,-0.7879787,0.30818757,323,,17.417635,17.417635,0.57575756,432.5218114852905,13.787009
5.791106e-09,5.19319e-08,4.0312877,6480,-0.65366113,0.016133033,,0.14999999,3.6301098,0.9971955,-1.2356304,19.20638,34.718765,8.239897,1176.1558,-0.78947574,-0.5362451,324,,17.417635,17.417635,-0.61616164,433.6099796295166,13.76989
5.755523e-09,3.0641441,4.498158,6500,-0.65669304,0.63122076,,0.14999999,3.6189632,0.9075086,-0.47290477,19.20638,34.739048,17.392502,1176.1631,-0.7885194,-0.33731136,325,,17.417635,17.417635,-0.41414142,434.7018539905548,13.781036
5.720268e-09,4.344146,4.382794,6520,-0.6578249,1.9991188,,0.14999999,3.6083746,0.99331874,-0.5036404,19.20638,34.64769,17.233053,1176.3301,-0.7879361,-0.24870159,326,,17.417635,17.417635,-0.3131313,435.76868081092834,13.791625
5.685335e-09,1.556691e-05,6.7238274,6540,-0.6547741,1.0345517e-07,,0.14999999,3.5983849,0.97140634,-0.4947745,19.20638,34.615036,17.05825,1176.6719,-0.78707016,-0.8369982,327,,17.417635,17.417635,-1.0,436.84685349464417,13.801615
5.650721e-09,8.810476e-15,9.919549,6560,-0.65782756,0.019395938,,0.14999999,3.5876293,0.92696196,-0.33026096,19.20638,34.618694,17.329987,1176.7422,-0.78577924,0.4390211,328,,17.417635,17.417635,0.3939394,437.9122121334076,13.81237
5.616422e-09,0.0014246213,4.6289554,6580,-0.66081256,4.3891015,,0.14999999,3.6072712,1.0588249,-1.3143201,19.20638,34.59841,7.3498263,1186.7925,-0.78763133,-0.20059748,329,,17.417635,17.417635,-0.1919192,439.1610882282257,13.792728
5.582434e-09,0.0016098123,3.677075,6600,-0.65059495,0.00012613076,,0.14999999,3.5977354,1.0535415,-0.5205282,19.20638,34.5914,16.939129,1187.2529,-0.7866568,-0.9124296,330,,17.417635,17.417635,-0.7979798,440.4954152107239,13.802264
5.548755e-09,0.00013585297,4.4072995,6620,-0.6536203,3.6086862,,0.14999999,3.5873022,1.055284,-0.39665115,19.20638,34.48983,17.256208,1187.397,-0.7853257,-0.42836457,331,,17.417635,17.417635,-0.23232323,441.9936454296112,13.812697
5.5153784e-09,4.030223,4.3981714,6640,-0.6457935,0.17927474,,0.14999999,3.5765781,0.91344076,-0.5141636,19.20638,34.585663,17.372833,1187.4238,-0.78435487,-0.2838673,332,,17.417635,17.417635,-0.4949495,443.5238652229309,13.8234215
5.482303e-09,3.8500152,4.3437834,6660,-0.6482612,1.3190205,,0.14999999,3.5666485,0.9644951,-0.47775418,19.20638,34.454254,17.130219,1187.6938,-0.78370094,-0.547878,333,,17.417635,17.417635,-0.35353535,445.32760548591614,13.833351
5.4495244e-09,3.5207248,3.9257696,6680,-0.6473065,0.010058079,,0.14999999,3.5558977,1.0129827,-0.45447877,19.212223,34.490112,17.4241,1187.6699,-0.78282976,-0.52056366,334,,17.4241,17.4241,-0.6363636,446.9538571834564,13.844102
5.417038e-09,4.236136,4.2676272,6700,-0.65026593,0.12597537,,0.14999999,3.5452614,0.9315408,-0.46612102,19.212223,34.429573,17.407034,1187.6626,-0.78185415,-0.5653366,335,,17.4241,17.4241,-0.5151515,448.35972929000854,13.854738
5.384841e-09,0.7756938,3.746327,6720,-0.6528706,3.5257563e-05,,0.14999999,3.534832,1.0385172,-0.4245948,19.212223,34.38806,17.359213,1187.7036,-0.7810017,-0.45559305,336,,17.4241,17.4241,-0.83838385,449.6604826450348,13.865168
5.352931e-09,4.2892227,4.304879,6740,-0.65584224,0.2542037,,0.14999999,3.524478,0.930523,-0.4860771,19.212223,34.490383,17.354023,1187.749,-0.7800207,-0.6635896,337,,17.4241,17.4241,-0.47474748,451.54153060913086,13.875522
5.321304e-09,3.5721898,3.9098725,6760,-0.6580512,0.016204009,,0.14999999,3.5140915,1.010898,-0.3449842,19.212223,34.413357,17.386322,1187.7627,-0.77894574,-0.6272094,338,,17.4241,17.4241,-0.61616164,452.80680799484253,13.885908
5.289956e-09,0.00045923112,6.873877,6780,-0.66095746,3.7957711,,0.14999999,3.5037603,0.94464093,-0.36174187,19.212223,34.33577,17.388515,1187.7749,-0.77769107,0.0215356,339,,17.4241,17.4241,0.01010101,454.2293612957001,13.896239
5.2588853e-09,0.00044113334,3.8272111,6800,-0.6527682,0.010113164,,0.14999999,3.5177784,1.0257344,-0.91413164,19.212223,34.33362,9.130231,1196.0449,-0.77826834,-0.7264292,340,,17.4241,17.4241,-0.6363636,455.7823119163513,13.882221
5.2280864e-09,2.7935537e-20,12.151131,6820,-0.65567535,1.4205193e-06,,0.14999999,3.5075445,1.1114267,-0.3081763,19.212223,34.2552,17.371557,1196.0728,-0.7768225,0.6293624,341,,17.4241,17.4241,0.7171717,457.1675069332123,13.892455
5.1975575e-09,3.855167e-16,3.7054377,6840,-0.6586036,0.0037923316,,0.14999999,3.5320892,1.0458813,-1.4404405,19.212223,34.238293,5.498327,1207.9746,-0.77847457,-0.54252267,342,,17.4241,17.4241,-0.67676765,458.2530150413513,13.86791
5.167295e-09,2.1516159,4.29727,6860,-0.6615122,1.0616302,,0.14999999,3.5219164,0.9519608,-0.42111498,19.212223,34.207527,17.356958,1208.0171,-0.7773071,-0.38519305,343,,17.4241,17.4241,-0.37373737,459.3589177131653,13.878083
5.1372964e-09,2.9121463e-06,10.149709,6880,-0.6613331,0.012300415,,0.14999999,3.5117645,0.93156415,-0.47376865,19.212223,34.17235,17.37005,1208.0474,-0.77657133,0.5829338,344,,17.4241,17.4241,0.41414142,460.4669780731201,13.888235
5.107558e-09,7.171063e-24,6.9311376,6900,-0.66420007,1.0443497e-07,,0.14999999,3.5345984,0.9560361,-1.4115968,19.212223,34.169518,6.0107846,1219.4365,-0.7786326,-1.2083998,345,,17.4241,17.4241,-1.0,461.57321667671204,13.865401
5.0780775e-09,6.6731033,6.8143253,6920,-0.6670944,1.0473778e-07,,0.14999999,3.5249825,0.9633618,-1.8850251,19.212223,34.143707,17.192533,1219.644,-0.78197044,-0.97939587,346,,17.4241,17.4241,-1.0,462.66282749176025,13.875017
5.0488507e-09,0.0022281331,4.3092594,6940,-0.6699804,0.835103,,0.14999999,3.5153646,0.9447602,-0.5321012,19.212223,34.136246,17.212729,1219.8315,-0.7813691,-0.13357353,347,,17.4241,17.4241,-0.3939394,463.752605676651,13.884635
5.019876e-09,4.5389166,5.8810253,6960,-0.6704544,5.0490603,,0.14999999,3.5095139,0.9941847,-0.6223334,19.212223,34.204483,15.920767,1221.3105,-0.7810773,-0.20159642,348,,17.4241,17.4241,-0.07070707,464.9561667442322,13.890486
4.99115e-09,4.4696493,4.4859266,6980,-0.6589193,4.0229135,,0.14999999,3.5011282,1.0593237,-0.52159,19.212223,34.141243,16.816874,1221.894,-0.78036195,-0.11493658,349,,17.4241,17.4241,-0.21212122,466.3962666988373,13.898871
4.96267e-09,4.4026203,4.560015,7000,-0.65031946,4.343287,,0.14999999,3.4951334,1.0605894,-0.63571453,19.212223,34.018547,15.997144,1223.2969,-0.7797906,0.08036269,350,,17.4241,17.4241,-0.1919192,467.97243881225586,13.904866
4.934433e-09,6.1835155,8.557354,7020,-0.6408395,0.8971562,,0.14999999,3.508977,0.9780472,-1.0291642,19.212223,34.12091,9.045854,1231.6509,-0.7803397,-0.043622524,351,,17.4241,17.4241,0.17171717,469.32927560806274,13.891023
4.906436e-09,8.553321e-09,6.7985973,7040,-0.64113176,1.02053484e-07,,0.14999999,3.5105438,0.9641575,-0.77060556,19.212223,34.022785,13.339431,1235.7114,-0.7803942,-0.9784933,352,,17.4241,17.4241,-1.0,471.17710971832275,13.889456
4.8786775e-09,2.2168326e-08,5.9017563,7060,-0.6439686,4.716043,,0.14999999,3.5011082,0.99812114,-0.534156,19.212223,33.97706,17.220152,1235.8911,-0.7798109,-0.012149699,353,,17.4241,17.4241,-0.05050505,472.4090027809143,13.898891
4.8511537e-09,0.0010552997,3.8681262,7080,-0.633526,0.009920424,,0.14999999,3.5077066,1.0176207,-0.82662326,19.212223,33.970146,11.562778,1241.7285,-0.7799598,-0.8192262,354,,17.4241,17.4241,-0.6363636,473.49536395072937,13.892293
4.8238613e-09,3.6859665,3.7721574,7100,-0.63631886,3.467882e-05,,0.14999999,3.4979982,1.0334543,-0.33450717,19.212223,34.01942,17.33888,1241.7896,-0.77866304,-0.668375,355,,17.4241,17.4241,-0.83838385,474.3177080154419,13.902001
4.796799e-09,5.1176327e-27,24.985249,7120,-0.6391317,7.472019e-12,,0.14999999,3.4881535,0.96768856,-0.33971772,19.212223,33.93199,17.406864,1241.7827,-0.7773436,1.2390742,356,,17.4241,17.4241,1.0,475.0445091724396,13.911846
4.7699635e-09,5.375685e-35,3.7025418,7140,-0.6419368,0.0022161237,,0.14999999,3.5271225,1.0449643,-3.408043,19.212223,33.88643,,1259.1826,-0.7848511,-0.67170507,357,,17.4241,17.4241,-0.6969697,475.9726982116699,13.872877
4.7433533e-09,1.1498826e-15,11.335038,7160,-0.64472777,8.5978936e-05,,0.14999999,3.5173645,1.00172,-0.3332327,19.212223,33.820606,17.366365,1259.2163,-0.78347147,0.26331502,358,,17.4241,17.4241,0.5959596,476.94243144989014,13.882635
