ReturnMax,DenMISELogFirst,IWFirstEpisode,ReturnLastEpisode,IWLastEpisode,IWMin,ReturnMin,Delta,LQGsigma_higher,Bound,ReturnStepMax,TimeElapsed,IWMax,IWMean,Regret/t,ReturnAbsMax,Regret,Iteration,LQGmu1_higher,LQGmu1_actor,DenMISELogLast,TimestepsSoFar,DenMISEMeanLog,ReturnMean
17.436085,-0.5608612,1.2764256e-05,17.255112,3.99035,,,1.3956085e-09,0.14999999,29.30267,19.225225,902.7948846817017,6.837236,0.94302833,2.9557648,17.436085,1950.8047,660,-1.0,-1.1240125,-0.47536075,13200,-0.69864565,14.444235
17.436085,-0.5623751,1.2783589e-05,17.198885,6.070177,,,1.3913891e-09,0.14999999,29.296492,19.225225,904.7411735057831,6.777385,0.9460049,2.9515963,17.436085,1951.0049,661,-1.0,-1.0875882,-1.1669639,13220,-0.69944394,14.448403
17.436085,-0.5638869,1.2802928e-05,17.199331,5.754593,,,1.3871887e-09,0.14999999,29.282825,19.225225,906.6418037414551,6.718749,0.9485013,2.947441,17.436085,1951.206,662,-1.0,-0.94537824,-0.9422988,13240,-0.6998959,14.4525585
17.436085,-0.56539625,4.667075,17.247807,9.851979e-05,,,1.3830072e-09,0.14999999,29.246223,19.225225,908.7926480770111,4.8535876,0.945214,2.943225,17.436085,1951.3584,663,-0.25252524,-0.51200336,-0.46423802,13260,-0.6996217,14.456775
17.436085,-0.5598888,0.67724645,17.377022,3.0334249,,,1.3788446e-09,0.14999999,29.284142,19.225225,909.7896718978882,3.0628905,1.0703945,2.9388266,17.436085,1951.3809,664,-0.53535354,-0.55969626,-0.14362712,13280,-0.698869,14.461173
17.436085,-0.5603742,0.51542836,17.362976,3.0618327,,,1.3747009e-09,0.14999999,29.267242,19.225225,911.3360574245453,3.0618768,1.0673907,2.9344645,17.436085,1951.419,665,-0.5555556,-0.6712676,-0.1412132,13300,-0.69792634,14.465535
17.436085,-0.5611021,0.06828422,17.38713,3.2704644,,,1.3705758e-09,0.14999999,29.260029,19.225225,912.9401795864105,3.3175693,1.0203441,2.9300766,17.436085,1951.4307,666,-0.67676765,-0.5827044,-0.20742272,13320,-0.6970903,14.469923
17.436085,-0.56249994,0.38585544,17.368824,3.0671847,,,1.366469e-09,0.14999999,29.244076,19.225225,914.752819776535,3.0676575,1.0635267,2.9257298,17.436085,1951.4619,667,-0.57575756,-0.76428545,-0.14365098,13340,-0.69623166,14.47427
17.436085,-0.5634197,0.0028338246,17.370157,3.315492,,,1.3623811e-09,0.14999999,29.233837,19.225225,915.9037096500397,3.7260115,0.97570866,2.9213963,17.436085,1951.4932,668,-0.8181818,-0.6868523,-0.28497604,13360,-0.6955225,14.478603
17.436085,-0.56491137,0.100468345,17.401798,3.2262568,,,1.358311e-09,0.14999999,29.242947,19.225225,916.9658439159393,3.2344112,1.0330801,2.9170256,17.436085,1951.4902,669,-0.65656567,-0.67030364,-0.21352504,13380,-0.6948401,14.482974
17.436085,-0.56625485,0.10060342,17.374199,3.2215557,,,1.3542595e-09,0.14999999,29.227535,19.225225,918.4713814258575,3.2236607,1.034332,2.912712,17.436085,1951.5176,670,-0.65656567,-0.64501137,-0.19587699,13400,-0.69404745,14.4872875
17.436085,-0.56759614,6.491582e-15,17.413345,2.4176947e-26,,,1.3502259e-09,0.14999999,29.222677,19.225225,920.4278380870819,32.13351,0.98917776,2.908351,17.436085,1951.5029,671,1.0,0.82515347,-0.17214957,13420,-0.6932201,14.491649
17.436085,-0.56908536,0.29967308,2.9054928,0.00020218882,,,1.3462103e-09,0.14999999,29.216833,19.225225,922.3844404220581,8.967277,1.0305103,2.9255905,17.436085,1965.9971,672,0.11111111,-0.0029332489,-1.8456547,13440,-0.6949716,14.474409
17.436085,-0.5701265,0.14536883,10.378427,0.0010300705,,,1.3422128e-09,0.14999999,29.213053,19.225225,924.2386038303375,3.168338,1.044377,2.9316778,17.436085,1973.0195,673,-0.6363636,-0.22845435,-1.0600036,13460,-0.69547474,14.468322
17.436085,-0.5713953,2.8581562,16.931393,3.186462,,,1.3382327e-09,0.14999999,29.209343,19.225225,926.1730980873108,6.869377,0.9220633,2.9280233,17.436085,1973.4873,674,-0.09090909,-0.093278594,-0.60114527,13480,-0.6952705,14.471976
17.436085,-0.56864625,4.453499,15.522878,5.255206,,,1.3342706e-09,0.14999999,29.180155,19.225225,927.6467008590698,5.5801277,0.92357963,2.926467,17.436085,1975.3652,675,-0.1919192,0.06591679,-0.8972594,13500,-0.6956887,14.473533
17.436085,-0.56355053,0.9123227,9.065093,8.10791,,,1.330326e-09,0.14999999,29.136848,19.225225,928.886969089508,8.121016,0.9870544,2.9344683,17.436085,1983.7002,676,0.030303031,-0.044776365,-1.142844,13520,-0.6964658,14.465531
17.436085,-0.56368005,1.2800278e-05,13.893965,1.1004971e-08,,,1.3263989e-09,0.14999999,29.133812,19.225225,930.149053812027,6.7995195,0.9431439,2.9353113,17.436085,1987.206,677,-1.0,-1.0408194,-0.9736178,13540,-0.6968992,14.464688
17.436085,-0.56515604,1.2819189e-05,17.193373,5.324691,,,1.322489e-09,0.14999999,29.1097,19.225225,931.6380841732025,6.741851,0.9449435,2.9312868,17.436085,1987.4131,678,-1.0,-1.0349145,-0.73120034,13560,-0.697037,14.468713
17.436085,-0.5666299,0.3874523,17.200943,0.049570248,,,1.3185968e-09,0.14999999,29.09393,19.225225,933.4366734027863,3.064797,1.0607759,2.9272633,17.436085,1987.6113,679,-0.57575756,-0.4376706,-0.7024564,13580,-0.69712937,14.472736
17.436085,-0.56753105,4.677049,17.375963,1.5046077,,,1.3147213e-09,0.14999999,29.092772,19.225225,935.2086040973663,4.848999,0.9457602,2.9229937,17.436085,1987.6357,680,-0.25252524,-0.15456039,-0.19210197,13600,-0.6962989,14.477006
17.436085,-0.5621461,2.4528701,16.360022,4.857466,,,1.310863e-09,0.14999999,29.118885,19.225225,936.7065908908844,6.973311,0.9418903,2.920228,17.436085,1988.6748,681,-0.07070707,-0.3399213,-0.7585883,13620,-0.69647217,14.479772
17.436085,-0.56001806,2.7653875,17.24263,3.5221121,,,1.3070216e-09,0.14999999,29.117405,19.225225,938.0523054599762,3.5313,1.0357585,2.9161777,17.436085,1988.833,682,-0.3939394,-0.31974265,-0.34572288,13640,-0.69604677,14.483822
17.436085,-0.55743665,3.8398013,17.170801,3.883643,,,1.3031971e-09,0.14999999,29.104263,19.225225,939.7209959030151,3.9896946,1.0001074,2.912243,17.436085,1989.0625,683,-0.33333334,-0.14703572,-0.3826967,13660,-0.69553745,14.487757
17.436085,-0.55329347,3.4618857e-08,16.340015,1.6135693e-06,,,1.2993894e-09,0.14999999,29.098473,19.225225,941.4446516036987,15.396063,0.96905595,2.9095354,17.436085,1990.1221,684,0.67676765,0.45101768,-0.7659161,13680,-0.69564205,14.490464
17.436085,-0.55475444,0.00033552854,7.2526126,11.7987995,,,1.2955984e-09,0.14999999,29.141718,19.225225,942.8711905479431,11.837833,1.0225264,2.9201012,17.436085,2000.2695,685,0.41414142,0.6265278,-1.5200354,13700,-0.69690067,14.479898
17.436085,-0.5562127,4.554395,5.5307393,2.3259254e-06,,,1.2918238e-09,0.14999999,29.081787,19.225225,944.4902198314667,5.2496223,0.93791425,2.9331455,17.436085,2012.1377,686,-0.21212122,-0.2416255,-1.6800318,13720,-0.69830877,14.466854
17.436085,-0.5510523,1.2639657e-05,17.104353,1.2964226e-05,,,1.2880658e-09,0.14999999,29.081371,19.225225,946.2106845378876,6.764082,0.946034,2.929308,17.436085,2012.4346,687,-1.0,-1.2067932,-0.54921347,13740,-0.6981844,14.470692
17.436085,-0.5525068,1.26580535e-05,17.198074,6.4289775,,,1.2843241e-09,0.14999999,29.085337,19.225225,947.2454946041107,6.707883,0.9493846,2.9253435,17.436085,2012.6367,688,-1.0,-0.9827534,-1.8329325,13760,-0.69991547,14.474656
17.436085,-0.5539592,4.3570566,17.218323,0.000117248135,,,1.2805987e-09,0.14999999,29.069504,19.225225,948.6441416740417,4.35712,0.9775646,2.921362,17.436085,2012.8184,689,-0.2929293,-0.5652199,-0.54520965,13780,-0.6997678,14.478638
17.436085,-0.5491057,1.2615079e-05,17.424185,0.04602415,,,1.2768895e-09,0.14999999,29.045006,19.225225,949.9836611747742,6.662424,0.9500591,2.9170923,17.436085,2012.794,690,-1.0,-0.77458066,-0.14398009,13800,-0.6989967,14.482907
17.436085,-0.5505539,0.09903617,17.367682,2.6353834,,,1.2731963e-09,0.14999999,29.065674,19.225225,951.9102375507355,3.2682843,1.0300633,2.9129171,17.436085,2012.8252,691,-0.65656567,-0.94405615,-0.30034798,13820,-0.6984954,14.4870825
17.436085,-0.5518567,0.002801245,17.249163,2.9783669,,,1.2695194e-09,0.14999999,29.034231,19.225225,952.8412837982178,3.7368217,0.9724853,2.908927,17.436085,2012.9775,692,-0.8181818,-0.840906,-0.46529028,13840,-0.6981164,14.491073
17.436085,-0.55329674,0.002805282,17.337187,3.7205079,,,1.2658581e-09,0.14999999,29.017235,19.225225,953.8222723007202,3.7221217,0.9741846,2.9048195,17.436085,2013.04,693,-0.8181818,-0.6093713,-0.34715396,13860,-0.6976512,14.49518
17.436085,-0.55473465,0.86980134,17.381039,2.564919,,,1.2622127e-09,0.14999999,29.029224,19.225225,954.7384688854218,3.075959,1.0685235,2.9006605,17.436085,2013.0586,694,-0.5151515,-0.26553333,-0.16102043,13880,-0.69691676,14.499339
17.436085,-0.554922,4.3612533,17.007603,4.3066444,,,1.2585831e-09,0.14999999,29.014994,19.225225,955.717000246048,4.3612647,0.9776059,2.8970518,17.436085,2013.4512,695,-0.2929293,0.015937537,-0.49865615,13900,-0.69653445,14.502948
17.436085,-0.5501042,2.0614498,9.225823,7.0706306,,,1.254969e-09,0.14999999,28.98465,19.225225,956.6403903961182,7.2170506,0.95319986,2.9046345,17.436085,2021.625,696,-0.05050505,0.16208771,-1.0758708,13920,-0.69711363,14.495365
17.436085,-0.5485825,0.048207812,8.865452,8.761242,,,1.2513706e-09,0.14999999,29.010891,19.225225,957.746087551117,9.791939,1.0854195,2.912712,17.436085,2030.1602,697,0.21212122,0.5536206,-1.2477863,13940,-0.6979746,14.4872875
17.436085,-0.549947,7.0709402e-06,6.3141155,13.421639,,,1.2477875e-09,0.14999999,28.966215,19.225225,958.922792673111,13.42767,0.9722376,2.9244204,17.436085,2041.2461,698,0.53535354,0.58691144,-1.626102,13960,-0.6991888,14.475579
17.436085,-0.55137867,1.2643781e-05,5.9684186,6.8227105e-24,,,1.24422e-09,0.14999999,28.930126,19.225225,960.7396495342255,6.6804714,0.94740474,2.936592,17.436085,2052.6777,699,-1.0,-1.0440187,-1.6419936,13980,-0.7005851,14.4634075
17.436085,-0.5528082,0.86812735,17.194435,0.011043906,,,1.2406675e-09,0.14999999,28.91557,19.225225,962.211151599884,3.083815,1.0636848,2.9326897,17.436085,2052.8828,700,-0.5151515,-0.6256956,-0.7315112,14000,-0.7007077,14.46731
17.436085,-0.5529964,0.06773297,17.391405,2.9845524,,,1.2371303e-09,0.14999999,28.926619,19.225225,963.6835885047913,3.318249,1.0176916,2.9285192,17.436085,2052.8916,701,-0.67676765,-0.59437656,-0.17323181,14020,-0.69986594,14.47148
17.436085,-0.5543253,0.2807567,17.402565,3.0985236,,,1.2336082e-09,0.14999999,28.906132,19.225225,965.1703190803528,3.1100814,1.0514487,2.924344,17.436085,2052.8896,702,-0.5959596,-0.43343797,-0.15279998,14040,-0.6990628,14.475656
17.436085,-0.5553489,1.6794089,17.335096,3.209461,,,1.2301011e-09,0.14999999,28.894184,19.225225,966.6521468162537,3.21103,1.056773,2.9202766,17.436085,2052.955,703,-0.45454547,-0.27672237,-0.19782208,14060,-0.69827807,14.479723
17.436085,-0.5543843,4.358909,17.121494,4.242789,,,1.226609e-09,0.14999999,28.891092,19.225225,968.1310970783234,4.358909,0.9748777,2.916524,17.436085,2053.2324,704,-0.2929293,-0.31830615,-0.47287628,14080,-0.6978789,14.483476
17.436085,-0.5496312,1.2621709e-05,17.103699,0.0001272606,,,1.2231317e-09,0.14999999,28.880857,19.225225,969.594375371933,6.673971,0.9473196,2.9128075,17.436085,2053.5293,705,-1.0,-1.0970249,-0.3793576,14100,-0.6974646,14.487192
17.436085,-0.55104864,3.4795313,17.20252,3.290983e-05,,,1.2196694e-09,0.14999999,28.875164,19.225225,971.0665333271027,3.7967083,1.0121235,2.9089603,17.436085,2053.7256,706,-0.35353535,-0.6362808,-0.984009,14120,-0.69794816,14.491039
17.436085,-0.54754764,1.2595436e-05,17.387651,0.1678432,,,1.2162217e-09,0.14999999,28.875402,19.225225,972.5635516643524,6.6301384,0.94990087,2.9048643,17.436085,2053.7393,707,-1.0,-0.9406458,-0.17690866,14140,-0.69719577,14.495135
17.436085,-0.54896104,1.7734456e-10,17.255293,2.8144845e-29,,,1.2127884e-09,0.14999999,28.857635,19.225225,974.5950539112091,17.128088,1.0260652,2.9009647,17.436085,2053.8838,708,0.7979798,0.7551243,-0.45539132,14160,-0.696928,14.499035
17.436085,-0.5503725,0.09901822,3.9130647,9.353317e-19,,,1.2093697e-09,0.14999999,28.838661,19.225225,976.0251381397247,3.2591598,1.0254889,2.9158974,17.436085,2067.371,709,-0.65656567,-0.56797826,-1.7944083,14180,-0.69845104,14.484102
17.436085,-0.5516423,0.8671158,17.374443,2.878334,,,1.2059653e-09,0.14999999,28.839737,19.225225,977.4782059192657,3.0619838,1.0653609,2.9118252,17.436085,2067.3965,710,-0.5151515,-0.86834025,-0.14104499,14200,-0.6976314,14.488174
17.436085,-0.55182916,0.0016529672,17.316917,3.7855067,,,1.2025755e-09,0.14999999,28.872597,19.225225,978.9386780261993,3.7940438,0.96965873,2.9078474,17.436085,2067.4795,711,-0.83838385,-0.9213478,-0.3729402,14220,-0.6970843,14.492152
17.436085,-0.5532323,1.2667243e-05,17.258545,3.552057,,,1.1991997e-09,0.14999999,28.880947,19.225225,980.3997611999512,6.611738,0.9538343,2.9039612,17.436085,2067.62,712,-1.0,-1.2035514,-0.4268158,14240,-0.696749,14.496038
17.436085,-0.5546358,1.2685038e-05,17.19725,6.279997,,,1.1958383e-09,0.14999999,28.8845,19.225225,981.8415105342865,6.560107,0.9569126,2.9001722,17.436085,2067.8232,713,-1.0,-0.9074838,-1.7799253,14260,-0.69833595,14.499827
17.436085,-0.55603737,1.2702822e-05,17.27957,3.2896714,,,1.1924909e-09,0.14999999,28.81682,19.225225,983.32399559021,6.509416,0.9557924,2.8962793,17.436085,2067.9434,714,-1.0,-1.0862049,-0.40281162,14280,-0.6979854,14.50372
17.436085,-0.55743694,1.27206185e-05,17.197813,5.566123,,,1.1891577e-09,0.14999999,28.80497,19.225225,984.7294147014618,6.459642,0.9579064,2.8925123,17.436085,2068.1465,715,-1.0,-1.0921731,-0.90365696,14300,-0.69833785,14.507487
17.436085,-0.55883455,1.2738403e-05,17.195915,5.5755963,,,1.1858383e-09,0.14999999,28.793999,19.225225,986.1408088207245,6.410759,0.96003956,2.8887587,17.436085,2068.3506,716,-1.0,-0.7099448,-0.9290151,14320,-0.69872177,14.511241
17.436085,-0.5602302,0.06822471,17.400906,3.2980528,,,1.1825328e-09,0.14999999,28.78262,19.225225,987.6221370697021,3.3125708,1.0162196,2.8847275,17.436085,2068.3496,717,-0.67676765,-0.70196337,-0.23961127,14340,-0.69814014,14.515272
17.436085,-0.56152874,0.045769192,17.370724,3.344274,,,1.1792411e-09,0.14999999,28.770107,19.225225,989.1942100524902,3.358902,1.0086651,2.8807497,17.436085,2068.379,718,-0.6969697,-0.63091975,-0.22962224,14360,-0.69746643,14.51925
17.436085,-0.5628568,0.38599315,17.41182,2.9491138,,,1.1759631e-09,0.14999999,28.763824,19.225225,991.3218004703522,3.075395,1.0562036,2.8767262,17.436085,2068.3662,719,-0.57575756,-0.6079732,-0.17094246,14380,-0.69672334,14.523273
17.436085,-0.56371,0.708856,17.423143,0.00020291377,,,1.1726989e-09,0.14999999,28.752827,19.225225,993.1685509681702,8.49107,0.9948094,2.8726997,17.436085,2068.3438,720,0.05050505,0.15333225,-0.15450484,14400,-0.69589365,14.5273
17.436085,-0.56411386,0.20424862,8.890595,1.7909186e-05,,,1.1694481e-09,0.14999999,28.750713,19.225225,994.6209104061127,3.1360633,1.0448477,2.880517,17.436085,2076.8525,721,-0.61616164,-0.7028517,-1.2498642,14420,-0.69667375,14.519483
17.436085,-0.5652166,0.003081987,17.393623,1.4457471e-10,,,1.166211e-09,0.14999999,28.748283,19.225225,996.0945043563843,11.093233,1.0641465,2.8765364,17.436085,2076.8594,722,0.33333334,0.28567052,-0.22413953,14440,-0.69595855,14.523463
17.436085,-0.5665964,0.030266652,8.361644,2.0418436e-09,,,1.162987e-09,0.14999999,28.742474,19.225225,997.574381351471,3.4035778,1.0028689,2.8850594,17.436085,2085.8984,723,-0.7171717,-0.6305796,-1.36113,14460,-0.69679683,14.51494
17.436085,-0.5679367,0.2846043,17.38904,3.0559309,,,1.1597767e-09,0.14999999,28.735922,19.225225,999.0802392959595,3.087728,1.053236,2.8810892,17.436085,2085.9082,724,-0.5959596,-0.6390184,-0.1655371,14480,-0.6960604,14.51891
17.436085,-0.56892395,0.14519411,17.387558,3.1468532,,,1.1565794e-09,0.14999999,28.722973,19.225225,1000.5908098220825,3.1597383,1.0401896,2.8771334,17.436085,2085.9219,725,-0.6363636,-0.65523463,-0.16837808,14500,-0.6952606,14.522866
17.436085,-0.5701021,0.14536528,17.387213,3.150489,,,1.1533955e-09,0.14999999,28.709911,19.225225,1002.1143341064453,3.150489,1.0412146,2.873187,17.436085,2085.9336,726,-0.6363636,-0.8474474,-0.17728986,14520,-0.694493,14.526813
17.436085,-0.57127833,0.0028561815,17.32113,3.6631534,,,1.1502247e-09,0.14999999,28.722485,19.225225,1003.6346697807312,3.672245,0.9740627,2.8693438,17.436085,2086.0127,727,-0.8181818,-0.7320732,-0.33917567,14540,-0.693949,14.530656
17.436085,-0.572649,0.004759692,17.388403,3.0657327,,,1.1470668e-09,0.14999999,28.69265,19.225225,1005.1556859016418,3.5997036,0.97896534,2.8654175,17.436085,2086.0244,728,-0.7979798,-0.93619204,-0.23863126,14560,-0.69336057,14.534582
17.436085,-0.57401514,6.533393e-15,17.250113,2.7010735e-36,,,1.1439221e-09,0.14999999,28.678045,19.225225,1006.6852033138275,33.261845,0.95916194,2.8616924,17.436085,2086.1738,729,1.0,1.0016224,-0.42996374,14580,-0.6930294,14.538307
17.436085,-0.5753859,3.622225,,9.384641e-12,,,1.1407901e-09,0.14999999,28.670223,19.225225,1008.1887974739075,6.37298,0.9198697,2.881608,17.436085,2103.5742,730,-0.13131313,-0.17967644,-2.1530507,14600,-0.69510263,14.518392
17.436085,-0.5718052,0.0028576867,16.673359,0.0006302985,,,1.1376711e-09,0.14999999,28.661867,19.225225,1009.7156853675842,3.6559508,0.9753161,2.8786592,17.436085,2104.2998,731,-0.8181818,-0.7429141,-0.7122604,14620,-0.6952384,14.52134
17.436085,-0.57316834,0.101301335,17.374447,2.8799067,,,1.1345648e-09,0.14999999,28.655117,19.225225,1011.2277884483337,3.1868618,1.0332404,2.8747635,17.436085,2104.3271,732,-0.65656567,-0.57875854,-0.2452663,14640,-0.6946588,14.525236
17.436085,-0.5743951,3.5768091e-06,17.373564,1.1621858e-12,,,1.1314713e-09,0.14999999,28.652761,19.225225,1012.7687404155731,13.946311,0.9713472,2.8708773,17.436085,2104.3535,733,0.5555556,0.4830855,-0.13373442,14660,-0.69384956,14.529122
17.436085,-0.57575846,4.722489,6.9798856,0.00014504111,,,1.1283905e-09,0.14999999,28.64747,19.225225,1014.2574365139008,5.118678,0.9369829,2.8811617,17.436085,2114.7725,734,-0.23232323,-0.27736503,-1.5568755,14680,-0.69507176,14.518838
17.436085,-0.5707066,0.04928625,17.188082,0.021109588,,,1.1253221e-09,0.14999999,28.63631,19.225225,1015.7946815490723,9.964446,1.077828,2.8775291,17.436085,2114.9844,735,0.21212122,0.25861406,-0.48816392,14700,-0.69487804,14.52247
17.436085,-0.5719992,0.38953823,8.495723,1.9406405e-06,,,1.1222663e-09,0.14999999,28.63637,19.225225,1017.3332045078278,3.051369,1.0582731,2.8857174,17.436085,2123.8877,736,-0.57575756,-0.55980337,-1.3399068,14720,-0.695655,14.514282
17.436085,-0.5728278,0.5218874,17.403036,3.0347984,,,1.1192228e-09,0.14999999,28.622772,19.225225,1018.8680875301361,3.0357285,1.0618054,2.8817987,17.436085,2123.8857,737,-0.5555556,-0.30491233,-0.13236448,14740,-0.6948129,14.518201
17.436085,-0.5734759,4.4429274,17.076529,4.074935,,,1.1161917e-09,0.14999999,28.678871,19.225225,1020.4027800559998,4.4429274,0.97027475,2.878333,17.436085,2124.21,738,-0.2929293,-0.19228947,-0.42986417,14760,-0.6943715,14.521667
17.436085,-0.5688278,4.592314,16.842415,4.5508237,,,1.113173e-09,0.14999999,28.660122,19.225225,1022.0476930141449,4.632854,0.9617434,2.8751917,17.436085,2124.7666,739,-0.27272728,-0.23403633,-0.68091,14780,-0.6943952,14.524808
17.436085,-0.56398505,4.5701284,16.962595,4.592837,,,1.1101664e-09,0.14999999,28.644644,19.225225,1024.953126192093,4.610221,0.96393,2.8718987,17.436085,2125.205,740,-0.27272728,-0.13990009,-0.5795828,14800,-0.69429356,14.528101
17.436085,-0.55917865,3.896714,16.385883,5.849147,,,1.1071719e-09,0.14999999,28.637596,19.225225,1027.0073628425598,6.0347695,0.9309351,2.8693905,17.436085,2126.2178,741,-0.15151516,-0.036443487,-0.7911123,14820,-0.69447476,14.530609
17.436085,-0.55528235,2.436092,13.506989,7.0248756,,,1.1041897e-09,0.14999999,28.58644,19.225225,1028.59889793396,7.032109,0.9429778,2.8707695,17.436085,2130.1113,742,-0.07070707,0.056931317,-0.99736476,14840,-0.69497854,14.52923
17.436085,-0.55335134,1.2668754e-05,9.075144,1.3765138e-10,,,1.1012194e-09,0.14999999,28.575518,19.225225,1030.1667039394379,6.5879564,0.95074815,2.878111,17.436085,2138.4365,743,-1.0,-1.1519636,-1.1400504,14860,-0.6956574,14.521889
17.436085,-0.5546963,1.26858e-05,17.204136,6.0449038,,,1.0982613e-09,0.14999999,28.575037,19.225225,1031.7083871364594,6.5388455,0.9534072,2.874505,17.436085,2138.6318,744,-1.0,-0.82415795,-1.3342105,14880,-0.69658464,14.525495
17.436085,-0.5560395,0.004681288,17.321001,3.6064732,,,1.0953147e-09,0.14999999,28.548346,19.225225,1033.240730047226,3.6116576,0.9768563,2.8707523,17.436085,2138.711,745,-0.7979798,-0.8096097,-0.31977764,14900,-0.6961442,14.529247
17.436085,-0.5573746,0.21398905,17.356043,1.0297319e-08,,,1.0923802e-09,0.14999999,28.548082,19.225225,1034.7862794399261,9.245428,1.0501726,2.8669643,17.436085,2138.755,746,0.13131313,-0.16316085,-0.30456886,14920,-0.69565153,14.533035
17.436085,-0.5584274,4.6346636,16.589304,4.6300735,,,1.0894574e-09,0.14999999,28.602802,19.225225,1036.3359868526459,4.789172,0.95879954,2.864211,17.436085,2139.5654,747,-0.25252524,-0.21110696,-0.73185784,14940,-0.695638,14.535789
17.436085,-0.55358,4.612252,16.746294,4.757996,,,1.0865465e-09,0.14999999,28.58588,19.225225,1037.885652065277,4.7650337,0.96107,2.8612556,17.436085,2140.2197,748,-0.25252524,-0.50108564,-0.6197668,14960,-0.6955936,14.538744
17.436085,-0.5487688,0.04518889,17.368341,1.319516,,,1.0836471e-09,0.14999999,28.551891,19.225225,1039.4415464401245,3.3200767,1.0149174,2.8574772,17.436085,2140.25,749,-0.6969697,-0.8595867,-0.15176274,14980,-0.69492126,14.542522
17.436085,-0.5500427,0.0027961684,17.311996,3.6273046,,,1.0807593e-09,0.14999999,28.554195,19.225225,1040.994859457016,3.666139,0.9764546,2.8537846,17.436085,2140.3389,750,-0.8181818,-0.78199387,-0.3484054,15000,-0.6944406,14.546215
17.436085,-0.5513714,0.002799887,17.349638,3.418741,,,1.077883e-09,0.14999999,28.535103,19.225225,1042.5577878952026,3.65317,0.9776659,2.8500519,17.436085,2140.3887,751,-0.8181818,-0.80228376,-0.28019235,15020,-0.6939218,14.549948
17.436085,-0.5526984,0.004665673,17.345766,3.5651343,,,1.0750181e-09,0.14999999,28.521378,19.225225,1044.1027772426605,3.5804975,0.9833423,2.8463345,17.436085,2140.4434,752,-0.7979798,-0.7383639,-0.2934319,15040,-0.6934202,14.553665
17.436085,-0.55402106,0.04542686,17.366816,3.2487335,,,1.0721648e-09,0.14999999,28.522778,19.225225,1045.6115045547485,3.2869384,1.0182863,2.842599,17.436085,2140.4775,753,-0.6969697,-0.5567729,-0.23816112,15060,-0.6928391,14.557401
17.436085,-0.55528784,3.494313,17.338312,1.2195382,,,1.0693227e-09,0.14999999,28.505148,19.225225,1047.127967596054,3.8402264,1.0035963,2.83891,17.436085,2140.538,754,-0.35353535,-0.10931629,-0.13819072,15080,-0.6920804,14.5610895
17.436085,-0.55198956,3.1781552,15.698939,6.1955843,,,1.0664919e-09,0.14999999,28.540295,19.225225,1048.6661093235016,6.476991,0.94254047,2.8374043,17.436085,2142.2402,755,-0.11111111,0.14226982,-0.84572685,15100,-0.69228053,14.562595
17.436085,-0.54911256,0.00033364084,8.920368,1.7834063,,,1.0636723e-09,0.14999999,28.488956,19.225225,1050.2258205413818,12.170725,1.0269396,2.8448668,17.436085,2150.7188,756,0.41414142,0.58140147,-1.242881,15120,-0.6930875,14.555133
17.436085,-0.550434,0.09902432,6.0270286,2.2963048e-14,,,1.060864e-09,0.14999999,28.47242,19.225225,1051.7355263233185,3.18918,1.032104,2.8561335,17.436085,2162.0928,757,-0.65656567,-0.6329053,-1.6738764,15140,-0.6943543,14.543866
17.436085,-0.55162334,1.5026098e-08,17.389824,2.6645642e-17,,,1.0580667e-09,0.14999999,28.469337,19.225225,1053.266747713089,16.09404,1.0029302,2.852377,17.436085,2162.1025,758,0.6969697,0.73089904,-0.15941826,15160,-0.69360745,14.547623
17.436085,-0.55294174,0.14289205,4.240825,1.466066e-17,,,1.0552804e-09,0.14999999,28.460848,19.225225,1054.8462278842926,3.1413617,1.0398978,2.8659573,17.436085,2175.2617,759,-0.6363636,-0.5666553,-1.8028367,15180,-0.6950739,14.534042
17.436085,-0.5540701,0.3826164,17.388636,3.0469496,,,1.0525052e-09,0.14999999,28.447403,19.225225,1056.4089121818542,3.0556602,1.0547953,2.8622017,17.436085,2175.2734,760,-0.57575756,-0.35668063,-0.13780062,15200,-0.6942894,14.537798
17.436085,-0.55488175,3.8300035,17.258318,3.6271048,,,1.049741e-09,0.14999999,28.445004,19.225225,1057.9616961479187,4.000944,0.9930564,2.8586264,17.436085,2175.414,761,-0.33333334,-0.16111301,-0.3223665,15220,-0.6937298,14.541373
17.436085,-0.5511747,3.1755667,16.53319,5.219813,,,1.0469877e-09,0.14999999,28.47823,19.225225,1059.4992015361786,6.4687257,0.9447401,2.8560123,17.436085,2176.2812,762,-0.11111111,0.009726509,-0.72983974,15240,-0.693788,14.543987
17.436085,-0.54832745,0.6980355,9.305564,7.4536543,,,1.0442451e-09,0.14999999,28.420717,19.225225,1061.39741563797,8.429743,1.0080261,2.8628778,17.436085,2184.376,763,0.05050505,0.18923962,-1.067476,15260,-0.6943526,14.537122
17.436085,-0.54872274,1.2610256e-05,8.778601,2.1585462e-13,,,1.0415132e-09,0.14999999,28.37379,19.225225,1063.8404562473297,6.649591,0.9456887,2.8704166,17.436085,2192.998,764,-1.0,-0.9595012,-1.2863388,15280,-0.6951211,14.529583
17.436085,-0.55003077,0.0027961354,17.23905,2.7554944,,,1.0387922e-09,0.14999999,28.365047,19.225225,1065.8332216739655,3.6450288,0.9749976,2.8668747,17.436085,2193.1592,765,-0.8181818,-0.57975596,-0.47921932,15300,-0.69491243,14.533125
