ReturnLastEpisode,IWMin,DenMISEMeanLog,LQGmu1_higher,Iteration,Bound,IWFirstEpisode,IWMax,ReturnAbsMax,ReturnStepMax,IWMean,Delta,ReturnMean,DenMISELogLast,IWLastEpisode,ReturnMax,TimestepsSoFar,DenMISELogFirst,LQGsigma_higher,TimeElapsed,Regret/t,LQGmu1_actor,ReturnMin,Regret
16.512196,,-0.74551773,-0.17171717,518,31.182428,2.2484832,5.1872587,17.433453,19.221672,0.9978514,2.2656454e-09,14.516393,-0.63011354,4.9700375,17.433453,10360,-0.32786834,0.14999999,683.1888809204102,2.883607,-0.28577197,,1493.709
17.1253,,-0.74479896,-0.8181818,519,31.153563,0.015182946,3.7496963,17.433453,19.221672,1.0038224,2.2569233e-09,14.521419,-0.36787292,0.0070617455,17.433453,10380,-0.32546568,0.14999999,683.9516298770905,2.878581,-0.8963525,,1493.9834
17.28817,,-0.74404496,-1.0,520,31.164333,0.00013140176,6.1013556,17.433453,19.221672,1.0133688,2.2482514e-09,14.526739,-0.3548485,2.9870944,17.433453,10400,-0.32736135,0.14999999,684.7109563350677,2.8732605,-1.1775141,,1494.0957
17.195616,,-0.7453918,-1.0,521,31.150406,0.00013165451,6.0421934,17.433453,19.221672,1.0165011,2.2396291e-09,14.531861,-1.4561721,5.663848,17.433453,10420,-0.32928234,0.14999999,685.9392836093903,2.8681383,-1.1491511,,1494.2998
17.196983,,-0.7462747,-0.3131313,522,31.14672,3.6986773,3.801998,17.433453,19.221672,1.0621319,2.2310565e-09,14.536967,-1.2198801,1.6190074e-06,17.433453,10440,-0.33119962,0.14999999,687.0276193618774,2.8630323,-0.30531484,,1494.5029
17.12926,,-0.74538916,-1.0,523,31.132706,0.00013122994,5.9958515,17.433453,19.221672,1.0192785,2.2225326e-09,14.541924,-0.3433305,8.2504754e-05,17.433453,10460,-0.3260529,0.14999999,688.4795117378235,2.8580751,-0.96786636,,1494.7739
17.228724,,-0.744739,-0.3131313,524,31.110216,3.686725,3.7889671,17.433453,19.221672,1.0634623,2.2140578e-09,14.547052,-0.42107162,0.00029547498,17.433453,10480,-0.32796288,0.14999999,689.9194850921631,2.8529472,-0.3684675,,1494.9443
17.281868,,-0.74374914,0.1919192,525,31.104017,0.010596251,10.537769,17.433453,19.221672,0.84694356,2.2056312e-09,14.552261,-0.2865416,0.0033001257,17.433453,10500,-0.32285836,0.14999999,690.6849837303162,2.8477383,0.37416077,,1495.063
7.8300357,,-0.7453423,-0.37373737,526,31.072824,3.460165,3.5511966,17.433453,19.221672,1.0662057,2.1972526e-09,14.53948,-1.4240937,4.4156895e-05,17.433453,10520,-0.32474113,0.14999999,691.4923250675201,2.8605194,-0.15702125,,1504.6328
16.507597,,-0.744987,-1.0,527,31.067095,0.00013044896,5.973231,17.433453,19.221672,1.0190505,2.188922e-09,14.543215,-0.6225335,6.8716656e-07,17.433453,10540,-0.32008374,0.14999999,692.2661945819855,2.8567848,-0.8756335,,1505.5254
17.29901,,-0.7441901,1.0,528,31.045515,5.2615523e-17,29.8081,17.433453,19.221672,1.0813423,2.1806383e-09,14.548434,-0.34042704,4.1732437e-34,17.433453,10560,-0.32197922,0.14999999,693.0318484306335,2.8515654,1.0145817,,1505.627
,,-0.7466041,-0.21212122,529,31.028454,2.8241472,4.650831,17.433453,19.221672,1.0257617,2.1724016e-09,14.520932,-2.0820987,6.401056e-14,17.433453,10580,-0.32387137,0.14999999,694.1164996623993,2.8790674,-0.23024248,,1523.0264
16.963074,,-0.7460071,0.43434343,530,31.016869,1.1387627e-05,11.399048,17.433453,19.221672,1.0554795,2.1642117e-09,14.525539,-0.4536586,0.00022868885,17.433453,10600,-0.3204355,0.14999999,694.883380651474,2.8744602,0.45382833,,1523.4639
7.2294574,,-0.7472288,-0.2929293,531,30.997322,3.607033,3.8837688,17.433453,19.221672,1.0614471,2.156068e-09,14.5118,-1.4427205,4.672392e-05,17.433453,10620,-0.3223205,0.14999999,696.4627976417542,2.8881998,-0.32557437,,1533.6338
17.222244,,-0.7463012,-0.7979798,532,30.994152,0.023322005,3.7760391,17.433453,19.221672,0.996176,2.1479698e-09,14.516894,-0.31319547,0.025530348,17.433453,10640,-0.31743202,0.14999999,697.6640450954437,2.8831053,-0.68372047,,1533.812
17.37532,,-0.74557453,-0.35353535,533,30.962742,3.575292,3.5871823,17.433453,19.221672,1.0678617,2.1399178e-09,14.522258,-0.3535919,0.33589965,17.433453,10660,-0.3192661,0.14999999,698.4353256225586,2.8777418,-0.40256792,,1533.8369
17.302437,,-0.7445594,-0.53535354,534,30.958157,1.3131003,3.60391,17.433453,19.221672,1.0198017,2.1319106e-09,14.527465,-0.26958787,2.3536015,17.433453,10680,-0.31445506,0.14999999,699.2516763210297,2.8725348,-0.7969073,,1533.9336
17.342432,,-0.74378276,-0.7979798,535,31.009048,0.02323908,3.7641,17.433453,19.221672,1.0009954,2.1239486e-09,14.532725,-0.34735054,3.7640913,17.433453,10700,-0.31386998,0.14999999,700.0793550014496,2.8672743,-0.70958,,1533.9917
17.37704,,-0.7430504,-0.75757575,536,30.962858,0.052865878,3.7651975,17.433453,19.221672,0.99435186,2.1160305e-09,14.538033,-0.35071087,3.588382,17.433453,10720,-0.31569397,0.14999999,701.256758928299,2.861967,-1.0406921,,1534.0142
17.19391,,-0.74284285,-1.0,537,30.992893,0.00013010703,6.015416,17.433453,19.221672,1.0193411,2.108157e-09,14.542978,-0.6244547,4.7866917,17.433453,10740,-0.3174593,0.14999999,702.7981474399567,2.8570213,-0.855727,,1534.2207
17.3074,,-0.74205005,-0.7979798,538,30.895565,0.023366068,3.7234251,17.433453,19.221672,1.0024238,2.1003272e-09,14.548117,-0.33278438,3.4447813,17.433453,10760,-0.31931952,0.14999999,703.9559679031372,2.851883,-0.8202884,,1534.3135
17.323515,,-0.7412809,-0.8181818,539,30.864603,0.015117307,3.6947403,17.433453,19.221672,1.0089979,2.092541e-09,14.553266,-0.32840168,3.6931674,17.433453,10780,-0.32113308,0.14999999,705.0773496627808,2.846734,-0.82590204,,1534.3896
17.32616,,-0.7404925,-1.0,540,30.840252,0.00013082457,5.9788074,17.433453,19.221672,1.0154358,2.0847981e-09,14.5584,-0.32297784,1.8731124,17.433453,10800,-0.32295862,0.14999999,706.6728343963623,2.8415995,-1.05768,,1534.4639
17.191847,,-0.7403509,-0.2929293,541,30.836788,3.6160185,3.8993933,17.433453,19.221672,1.0581242,2.0770978e-09,14.563269,-0.6765451,1.1866377e-05,17.433453,10820,-0.3248085,0.14999999,708.3856575489044,2.836731,-0.32880417,,1534.6709
17.257586,,-0.7394584,-1.0,542,30.807356,0.00013043726,5.935238,17.433453,19.221672,1.01708,2.0694404e-09,14.568239,-0.31273893,0.00016324168,17.433453,10840,-0.31999353,0.14999999,710.1116442680359,2.8317604,-0.66096336,,1534.814
17.378668,,-0.7386999,-0.6363636,543,30.884245,0.40297294,3.7296827,17.433453,19.221672,0.9937361,2.0618252e-09,14.573415,-0.34196332,3.693953,17.433453,10860,-0.3218366,0.14999999,711.3854591846466,2.8265848,-0.61453396,,1534.8359
17.410715,,-0.7379586,-0.6363636,544,30.85353,0.40341568,3.7110615,17.433453,19.221672,0.9957879,2.0542519e-09,14.578631,-0.3277719,3.652324,17.433453,10880,-0.32293466,0.14999999,713.1125645637512,2.8213682,-0.4297455,,1534.8242
17.327372,,-0.73711526,-0.3939394,545,30.88147,3.26827,3.5160394,17.433453,19.221672,1.0642791,2.0467203e-09,14.583674,-0.2726897,3.395261,17.433453,10900,-0.32402992,0.14999999,714.6013066768646,2.8163252,-0.52335584,,1534.8975
17.384918,,-0.7361805,-0.4949495,546,30.844471,1.8706996,3.5213616,17.433453,19.221672,1.0362409,2.03923e-09,14.588804,-0.2893491,3.4889436,17.433453,10920,-0.31988418,0.14999999,715.4564507007599,2.8111954,-0.61791533,,1534.9121
17.374502,,-0.7353569,0.5959596,547,30.81387,2.7980395e-08,13.044736,17.433453,19.221672,1.0090206,2.0317807e-09,14.593898,-0.32046276,2.2046355e-14,17.433453,10940,-0.3182937,0.14999999,716.2704045772552,2.8061018,0.10988417,,1534.9375
8.994719,,-0.7363876,0.07070707,548,30.922852,0.120895185,9.451315,17.433453,19.221672,0.8200637,2.0243724e-09,14.583679,-1.3016561,9.447309,17.433453,10960,-0.32012016,0.14999999,717.0807223320007,2.8163204,0.058344033,,1543.3438
9.073661,,-0.73755825,-0.61616164,549,30.815804,0.5299403,3.679049,17.433453,19.221672,1.002538,2.0170043e-09,14.573645,-1.1958027,0.00035756564,17.433453,10980,-0.32172272,0.14999999,717.8924419879913,2.826355,-0.51427525,,1551.669
17.4304,,-0.73672754,-0.4949495,550,30.801098,1.8757452,3.5075746,17.433453,19.221672,1.0384798,2.0096764e-09,14.578838,-0.2818036,3.4962306,17.433453,11000,-0.32257774,0.14999999,718.7030849456787,2.8211613,-0.42742026,,1551.6392
17.351799,,-0.73580086,0.2929293,551,30.778173,0.0008426949,11.072855,17.433453,19.221672,0.94178766,2.0023885e-09,14.583871,-0.2631487,3.397591e-05,17.433453,11020,-0.32098964,0.14999999,720.163510799408,2.8161287,0.2931442,,1551.6865
8.322258,,-0.73713404,-0.43434343,552,30.775688,2.7619238,3.4651341,17.433453,19.221672,1.0571407,1.9951398e-09,14.572528,-1.4078296,8.483166e-05,17.433453,11040,-0.32280135,0.14999999,721.9849979877472,2.8274717,-0.3601413,,1560.7646
17.255804,,-0.7362163,-0.030303031,553,30.750605,0.5592389,7.673674,17.433453,19.221672,0.8767663,1.9879307e-09,14.57738,-0.28521955,0.3153009,17.433453,11060,-0.31962028,0.14999999,723.6089878082275,2.8226194,0.23495337,,1560.9092
8.602048,,-0.73762333,-0.41414142,554,30.724298,3.0227413,3.4642425,17.433453,19.221672,1.0614053,1.9807604e-09,14.566593,-1.3895676,0.0009164442,17.433453,11080,-0.3204162,0.14999999,724.4850087165833,2.8334064,-0.53483206,,1569.707
17.384104,,-0.73669493,-0.5959596,555,30.700478,0.68108726,3.629643,17.433453,19.221672,1.0078063,1.973629e-09,14.57167,-0.28222317,3.245825,17.433453,11100,-0.31677824,0.14999999,725.3607676029205,2.82833,-0.2448597,,1569.7231
16.931616,,-0.73613614,-0.33333334,556,30.691044,3.6407862,3.6576552,17.433453,19.221672,1.0667826,1.966536e-09,14.575914,-0.4323809,3.4439394,17.433453,11120,-0.317352,0.14999999,726.2454435825348,2.8240852,-0.49577403,,1570.1909
17.37282,,-0.7351692,-0.47474748,557,30.648052,2.1513343,3.4404473,17.433453,19.221672,1.0469925,1.9594812e-09,14.5809355,-0.2625686,3.4243968,17.433453,11140,-0.3126221,0.14999999,727.7048325538635,2.8190641,-0.3713012,,1570.2188
17.203497,,-0.73424965,0.2929293,558,30.646288,0.0008339522,10.972155,17.433453,19.221672,0.9632144,1.9524642e-09,14.585635,-0.26764658,0.00019187503,17.433453,11160,-0.3105609,0.14999999,729.4278109073639,2.8143644,0.44011807,,1570.416
7.3410463,,-0.7356044,-0.37373737,559,30.628363,3.4175544,3.493579,17.433453,19.221672,1.0686332,1.9454849e-09,14.572676,-1.4489573,4.588358e-06,17.433453,11180,-0.31234995,0.14999999,731.0546798706055,2.827324,-0.26268458,,1580.4736
17.002714,,-0.73487264,-0.2929293,560,30.598951,3.5558963,3.8704515,17.433453,19.221672,1.0595415,1.938543e-09,14.577015,-0.39284837,3.8601356,17.433453,11200,-0.30804217,0.14999999,732.6745681762695,2.8229847,-0.27573052,,1580.8716
17.019712,,-0.7341117,-0.8181818,561,30.584055,0.014853024,3.7416775,17.433453,19.221672,0.9994434,1.9316382e-09,14.581368,-0.3656352,0.005543396,17.433453,11220,-0.30349654,0.14999999,733.9962317943573,2.8186312,-0.644349,,1581.2515
17.376572,,-0.7333852,-0.33333334,562,30.574787,3.5969946,3.6145635,17.433453,19.221672,1.0696564,1.9247701e-09,14.586343,-0.3237168,0.42841035,17.433453,11240,-0.305251,0.14999999,735.3601229190826,2.8136568,-0.0329507,,1581.2754
13.901382,,-0.7336988,-0.07070707,563,30.608408,0.89202595,6.92512,17.433453,19.221672,0.91020775,1.9179387e-09,14.585126,-0.97784805,6.8506994,17.433453,11260,-0.30064884,0.14999999,736.1714544296265,2.8148737,-0.08337808,,1584.7744
15.300121,,-0.73402697,-0.13131313,564,30.558243,1.6140159,5.807076,17.433453,19.221672,0.9643628,1.9111437e-09,14.586394,-0.8263628,5.774679,17.433453,11280,-0.3008403,0.14999999,737.4533874988556,2.8136053,-0.038509123,,1586.873
13.160424,,-0.73446614,-0.67676765,565,30.521812,0.21580006,3.7301233,17.433453,19.221672,0.986728,1.9043844e-09,14.58387,-0.9440908,0.000800333,17.433453,11300,-0.29975414,0.14999999,738.641496181488,2.8161297,-0.6671222,,1591.1133
17.396088,,-0.73377836,0.11111111,566,30.517788,0.056605857,9.683375,17.433453,19.221672,0.8362238,1.8976611e-09,14.588838,-0.3305498,5.2878754e-06,17.433453,11320,-0.3011406,0.14999999,739.4359843730927,2.811162,-0.030089296,,1591.1172
12.496771,,-0.73447716,-0.13131313,567,30.551567,1.6171916,5.746362,17.433453,19.221672,0.97345734,1.8909732e-09,14.585149,-0.96275496,5.5469136,17.433453,11340,-0.30280584,0.14999999,740.6212205886841,2.8148508,-0.32746807,,1596.0205
17.222675,,-0.73375493,-0.6363636,568,30.506721,0.3949474,3.6837516,17.433453,19.221672,0.9951648,1.8843207e-09,14.589792,-0.29529253,0.4287453,17.433453,11360,-0.3017198,0.14999999,742.2313234806061,2.8102074,-0.7135375,,1596.1982
17.38267,,-0.73307115,-0.7979798,569,30.50557,0.02298287,3.7407107,17.433453,19.221672,0.9970229,1.8777033e-09,14.594701,-0.33849233,3.1842551,17.433453,11380,-0.30278376,0.14999999,743.4236030578613,2.8052988,-0.9658947,,1596.2148
17.236828,,-0.73256534,-1.0,570,30.54369,0.0001284318,6.1709104,17.433453,19.221672,1.0049878,1.8711206e-09,14.599336,-0.4403355,4.025579,17.433453,11400,-0.30449927,0.14999999,744.2473421096802,2.800664,-0.742594,,1596.3789
17.37088,,-0.73186797,-0.67676765,571,30.478764,0.21720685,3.7013476,17.433453,19.221672,0.9928201,1.8645725e-09,14.60419,-0.33668482,3.3823643,17.433453,11420,-0.3062519,0.14999999,745.1099481582642,2.7958097,-0.5781356,,1596.4072
17.37311,,-0.73111546,-0.53535354,572,30.4721,1.3041575,3.5083313,17.433453,19.221672,1.0255988,1.8580587e-09,14.609032,-0.29292554,3.4227133,17.433453,11440,-0.30762136,0.14999999,745.9325037002563,2.790968,-0.63152313,,1596.4336
17.383215,,-0.7303379,0.7979798,573,30.472052,2.9661777e-12,16.41221,17.433453,19.221672,0.86265886,1.8515789e-09,14.613873,-0.3098303,6.883085e-20,17.433453,11460,-0.3070907,0.14999999,747.1740877628326,2.786127,0.8683448,,1596.4512
2.2395384,,-0.7325495,-0.65656567,574,30.450668,0.29699612,3.6639404,17.433453,19.221672,0.99838215,1.8451329e-09,14.592314,-1.8551074,6.145217e-22,17.433453,11480,-0.30883437,0.14999999,748.9584999084473,2.8076859,-0.7541228,,1611.6113
17.36161,,-0.73185533,-0.7979798,575,30.455648,0.023150653,3.707389,17.433453,19.221672,1.001297,1.838721e-09,14.59713,-0.3304932,3.5463955,17.433453,11500,-0.31005773,0.14999999,750.4345276355743,2.8028698,-0.7467554,,1611.6504
17.35617,,-0.7311506,0.47474748,576,30.429045,2.8039217e-06,11.930366,17.433453,19.221672,1.0576946,1.8323421e-09,14.601922,-0.32575738,1.4667199e-14,17.433453,11520,-0.3117551,0.14999999,752.1393690109253,2.7980776,0.4974206,,1611.6924
6.851914,,-0.7323829,-0.7777778,577,30.423977,0.035324365,3.6940908,17.433453,19.221672,1.0008788,1.8259964e-09,14.58849,-1.492546,2.394688e-15,17.433453,11540,-0.31348968,0.14999999,753.8975141048431,2.81151,-0.8189097,,1622.2412
17.338228,,-0.731681,-0.1919192,578,30.401333,2.5157998,4.9063773,17.433453,19.221672,1.010836,1.8196833e-09,14.593246,-0.32615614,0.00059223996,17.433453,11560,-0.31516007,0.14999999,755.7165594100952,2.8067532,-0.15274096,,1622.3037
16.574196,,-0.7314915,-0.7979798,579,30.397022,0.02320832,3.6858475,17.433453,19.221672,1.004454,1.8134031e-09,14.596668,-0.6306371,0.00047937414,17.433453,11580,-0.31254554,0.14999999,757.5158495903015,2.8033314,-0.8791441,,1623.1289
17.299252,,-0.73081183,-0.21212122,580,30.36898,2.7970524,4.62829,17.433453,19.221672,1.0249262,1.8071555e-09,14.601327,-0.3403357,0.0001899814,17.433453,11600,-0.31423107,0.14999999,758.4021401405334,2.7986727,-0.060152605,,1623.2305
14.289347,,-0.73103154,-0.8181818,581,30.360775,0.014967034,3.6813264,17.433453,19.221672,1.0077564,1.8009401e-09,14.600791,-0.8813271,1.8282488e-05,17.433453,11620,-0.3111428,0.14999999,760.1048729419708,2.7992086,-0.79327166,,1626.3398
17.37023,,-0.7303123,1.0,582,30.355759,5.213661e-17,31.045042,17.433453,19.221672,1.0819575,1.7947566e-09,14.605549,-0.3187392,3.3679794e-31,17.433453,11640,-0.31283674,0.14999999,761.8698618412018,2.7944508,1.1755748,,1626.3701
,,-0.73417056,-0.8181818,583,30.332842,0.015018163,3.6707401,17.433453,19.221672,1.0093012,1.7886047e-09,14.580497,-3.0424087,2.4144095e-37,17.433453,11660,-0.31455347,0.14999999,763.7289912700653,2.8195028,-0.81790423,,1643.7705
17.332573,,-0.73344356,-0.07070707,584,30.327179,0.90604407,6.8214526,17.433453,19.221672,0.9268552,1.7824847e-09,14.585209,-0.31748757,1.4945829e-05,17.433453,11680,-0.31624153,0.14999999,765.519971370697,2.8147907,0.028969795,,1643.8379
9.13556,,-0.73422015,-0.65656567,585,30.306961,0.29925227,3.6359432,17.433453,19.221672,0.9995643,1.7763959e-09,14.575893,-1.111899,0.00023558195,17.433453,11700,-0.31640214,0.14999999,767.3874547481537,2.8241062,-0.61664,,1652.1025
17.411755,,-0.73348224,-0.61616164,586,30.280811,0.5277593,3.5920138,17.433453,19.221672,1.0050008,1.7703382e-09,14.580733,-0.30005226,3.5902743,17.433453,11720,-0.31759867,0.14999999,769.190883398056,2.8192663,-0.5175485,,1652.0898
17.387238,,-0.73268473,-0.5151515,587,30.264725,1.5835277,3.4809551,17.433453,19.221672,1.0269781,1.7643116e-09,14.585515,-0.26902917,3.4801762,17.433453,11740,-0.31840348,0.14999999,771.0327315330505,2.8144846,-0.6045294,,1652.1025
17.376534,,-0.731887,-1.0,588,30.258003,0.00013010083,6.2902207,17.433453,19.221672,0.9939759,1.7583155e-09,14.5902605,-0.2893113,0.10992062,17.433453,11760,-0.3174116,0.14999999,772.9284915924072,2.809739,-1.2337985,,1652.127
17.190584,,-0.7341089,-1.0,589,30.258139,0.00013032212,6.234226,17.433453,19.221672,0.99741685,1.7523503e-09,14.594675,-2.0320256,6.0224943,17.433453,11780,-0.3191106,0.14999999,774.3021602630615,2.8053246,-0.9858052,,1652.3359
17.214655,,-0.7336756,0.09090909,590,30.245535,0.08433223,9.569274,17.433453,19.221672,0.8396662,1.7464152e-09,14.599116,-0.47326204,2.765859e-11,17.433453,11800,-0.32080674,0.14999999,775.6817653179169,2.8008833,0.08798234,,1652.5215
9.034175,,-0.7347948,-0.5555556,591,30.221367,1.0820298,3.5227976,17.433453,19.221672,1.0177501,1.7405102e-09,14.589699,-1.2315818,0.0009179452,17.433453,11820,-0.3223573,0.14999999,777.0477633476257,2.8103008,-0.59396493,,1660.8877
17.371841,,-0.73401064,-0.6363636,592,30.203735,0.40312698,3.5849895,17.433453,19.221672,1.0052434,1.734635e-09,14.5944,-0.28703856,3.4050932,17.433453,11840,-0.32221875,0.14999999,778.4088273048401,2.8055992,-0.7926941,,1660.915
17.340868,,-0.73329365,-1.0,593,30.227512,0.00013085951,6.2108116,17.433453,19.221672,0.9988212,1.7287894e-09,14.59903,-0.31282243,1.3993214,17.433453,11860,-0.32322577,0.14999999,779.7872967720032,2.80097,-1.1279014,,1660.9756
17.200287,,-0.73390716,-1.0,594,30.214367,0.00013108009,6.156801,17.433453,19.221672,1.0013932,1.7229735e-09,14.603411,-1.0939949,5.521491,17.433453,11880,-0.3249105,0.14999999,781.1682651042938,2.796589,-0.9807054,,1661.1738
17.21014,,-0.7334409,-0.15151516,595,30.177326,1.946043,5.4721594,17.433453,19.221672,0.98751485,1.7171868e-09,14.607791,-0.45532277,9.704262e-07,17.433453,11900,-0.32659236,0.14999999,782.5483615398407,2.7922087,-0.018510178,,1661.3643
11.45225,,-0.73390007,-0.7979798,596,30.168785,0.023499323,3.6384554,17.433453,19.221672,1.0055853,1.7114293e-09,14.602496,-0.99238575,9.820334e-06,17.433453,11920,-0.32500628,0.14999999,783.9050455093384,2.7975035,-0.6413537,,1667.3115
17.40412,,-0.733162,0.37373737,597,30.15944,8.0796395e-05,11.484273,17.433453,19.221672,1.0221853,1.7057007e-09,14.607189,-0.29749355,4.06952e-10,17.433453,11940,-0.3266433,0.14999999,785.3032424449921,2.7928104,0.42295942,,1667.3076
7.475879,,-0.7343603,-0.5959596,598,30.144938,0.68899155,3.5536482,17.433453,19.221672,1.0112487,1.7000008e-09,14.5952635,-1.4655994,1.1007841e-09,17.433453,11960,-0.3283168,0.14999999,787.4999134540558,2.8047361,-0.8438235,,1677.2324
17.32391,,-0.7336462,-1.0,599,30.157494,0.00013159576,6.1437654,17.433453,19.221672,1.0016583,1.6943293e-09,14.599818,-0.31663114,2.1229107,17.433453,11980,-0.32883614,0.14999999,789.8430120944977,2.8001814,-0.8742868,,1677.3086
17.307072,,-0.7329665,-0.7979798,600,30.177513,0.023628872,3.6228976,17.433453,19.221672,1.0100311,1.6886863e-09,14.604331,-0.3249578,3.2340806,17.433453,12000,-0.330504,0.14999999,791.7062418460846,2.7956686,-0.702158,,1677.4014
17.365742,,-0.73223484,-0.7777778,601,30.133957,0.035988998,3.6048665,17.433453,19.221672,1.0088531,1.6830713e-09,14.608927,-0.30193415,3.1678116,17.433453,12020,-0.3321299,0.14999999,793.9270288944244,2.7910728,-0.776068,,1677.4346
17.362547,,-0.73150396,0.6363636,602,30.120893,5.27983e-09,14.104689,17.433453,19.221672,0.9498972,1.6774846e-09,14.613501,-0.2997511,2.0027798e-19,17.433453,12040,-0.33373252,0.14999999,796.0477499961853,2.786499,0.8446175,,1677.4727
2.6095874,,-0.7334517,-0.01010101,603,30.112251,0.43363175,7.916023,17.433453,19.221672,0.89535743,1.6719254e-09,14.593593,-1.8493483,1.5049087e-06,17.433453,12060,-0.33539227,0.14999999,798.1357107162476,2.806407,-0.2496648,,1692.2637
16.896637,,-0.7331361,-0.25252524,604,30.116623,3.3536787,4.256093,17.433453,19.221672,1.0366207,1.6663937e-09,14.597405,-0.43526018,4.1093287,17.433453,12080,-0.3363304,0.14999999,799.5075025558472,2.8025942,-0.4654374,,1692.7666
17.349754,,-0.7323102,-0.67676765,605,30.133877,0.2229719,3.5953546,17.433453,19.221672,1.0074152,1.6608896e-09,14.601954,-0.26821733,1.2890995,17.433453,12100,-0.3324476,0.14999999,800.8860821723938,2.7980452,-0.59756416,,1692.8174
17.358664,,-0.73156345,-0.4949495,606,30.14563,1.8967824,3.4807558,17.433453,19.221672,1.033545,1.6554126e-09,14.6065035,-0.28594902,2.8014455,17.433453,12120,-0.33373064,0.14999999,802.243501663208,2.7934961,-0.6189975,,1692.8584
17.379171,,-0.7307783,-0.65656567,607,30.13256,0.30403385,3.5671387,17.433453,19.221672,1.0120395,1.6499626e-09,14.611073,-0.28717223,3.4349074,17.433453,12140,-0.33225432,0.14999999,803.5796432495117,2.788927,-0.70107365,,1692.8789
17.353996,,-0.7300427,-0.67676765,608,30.108051,0.22318429,3.5612621,17.433453,19.221672,1.012536,1.6445397e-09,14.615584,-0.29434115,3.5232863,17.433453,12160,-0.33339965,0.14999999,804.9208393096924,2.7844152,-0.56847095,,1692.9248
17.392756,,-0.72927034,-0.53535354,609,30.100746,1.3399227,3.4706025,17.433453,19.221672,1.0287619,1.6391433e-09,14.620145,-0.27100804,3.4035432,17.433453,12180,-0.33467603,0.14999999,806.2900454998016,2.7798548,-0.54380333,,1692.9316
17.358778,,-0.72846115,-0.53535354,610,30.078691,1.3391764,3.4566026,17.433453,19.221672,1.030258,1.6337734e-09,14.624634,-0.26314977,3.4547312,17.433453,12200,-0.33411893,0.14999999,807.6347391605377,2.7753658,-0.5925134,,1692.9736
17.421192,,-0.7276595,-0.6363636,611,30.060257,0.4077266,3.507228,17.433453,19.221672,1.0187085,1.62843e-09,14.6292095,-0.26767752,3.3305225,17.433453,12220,-0.33356395,0.14999999,808.9888427257538,2.77079,-0.55995286,,1692.9521
17.379538,,-0.72686416,-0.5151515,612,30.054996,1.609275,3.4267044,17.433453,19.221672,1.0358813,1.6231125e-09,14.633703,-0.25837183,3.2934964,17.433453,12240,-0.3345322,0.14999999,810.3615970611572,2.7662964,-0.42313534,,1692.9736
17.287891,,-0.72604686,-0.47474748,613,30.025032,2.196807,3.4141197,17.433453,19.221672,1.0419618,1.6178212e-09,14.638033,-0.2604232,3.2524507,17.433453,12260,-0.33353877,0.14999999,811.7356853485107,2.7619667,-0.3932404,,1693.0859
17.343607,,-0.7252386,-0.41414142,614,30.002865,3.0567107,3.4582195,17.433453,19.221672,1.0495564,1.6125558e-09,14.64244,-0.27048615,3.4520206,17.433453,12280,-0.33159146,0.14999999,813.06938123703,2.7575598,-0.66485554,,1693.1416
17.388594,,-0.72442794,-0.7979798,615,30.004602,0.023575738,3.5959973,17.433453,19.221672,1.0110717,1.607316e-09,14.646905,-0.27488256,2.3613663,17.433453,12300,-0.3282528,0.14999999,814.4378077983856,2.7530947,-0.9760633,,1693.1533
17.222954,,-0.723977,-1.0,616,29.981306,0.00013172772,6.2507973,17.433453,19.221672,0.99520797,1.6021018e-09,14.651087,-0.45644364,4.1449575,17.433453,12320,-0.32983917,0.14999999,815.8185696601868,2.7489128,-0.914387,,1693.3301
17.266079,,-0.7233902,-0.8181818,617,29.958794,0.015274244,3.5944211,17.433453,19.221672,1.0123689,1.5969128e-09,14.655326,-0.35466802,3.0869179,17.433453,12340,-0.331461,0.14999999,817.1978287696838,2.7446737,-0.8502886,,1693.4639
17.31346,,-0.7226979,-0.8181818,618,29.93364,0.01529862,3.5793946,17.433453,19.221672,1.0137916,1.591749e-09,14.659627,-0.3065618,3.5318985,17.433453,12360,-0.3330557,0.14999999,818.5815191268921,2.7403727,-0.8048163,,1693.5508
17.34403,,-0.7219776,-0.8181818,619,29.909418,0.015322997,3.564541,17.433453,19.221672,1.0152225,1.5866102e-09,14.663963,-0.28928107,3.5377567,17.433453,12380,-0.33464774,0.14999999,819.9672591686249,2.7360363,-0.8875756,,1693.6064
17.300688,,-0.7213067,0.21212122,620,29.904125,0.0067140404,11.000788,17.433453,19.221672,0.8748476,1.5814962e-09,14.668216,-0.3199261,7.807239e-12,17.433453,12400,-0.3362372,0.14999999,821.349357843399,2.7317839,0.12219313,,1693.706
8.96871,,-0.7224553,-0.8181818,621,29.879597,0.015371963,3.5555835,17.433453,19.221672,1.0162536,1.5764069e-09,14.659039,-1.3051357,2.8655789e-08,17.433453,12420,-0.337838,0.14999999,822.7356610298157,2.740961,-1.0272568,,1702.1367
17.196117,,-0.72221875,-1.0,622,29.93776,0.00013299621,6.240783,17.433453,19.221672,0.9984743,1.5713421e-09,14.663117,-0.5902676,4.720617,17.433453,12440,-0.33942223,0.14999999,824.1234104633331,2.7368822,-0.6860229,,1702.3408
17.379879,,-0.72150195,-0.5959596,623,29.895588,0.69780564,3.4523978,17.433453,19.221672,1.0219885,1.5663016e-09,14.667479,-0.27176178,2.9144762,17.433453,12460,-0.34102845,0.14999999,825.4877359867096,2.732521,-0.4258921,,1702.3613
