ReturnAbsMax,ReturnMin,ReturnLastEpisode,IWFirstEpisode,IWMin,DenMISELogFirst,Iteration,IWLastEpisode,TimestepsSoFar,Delta,LQGmu1_higher,IWMean,ReturnMean,Bound,IWMax,LQGsigma_higher,DenMISELogLast,DenMISEMeanLog,Regret,TimeElapsed,Regret/t,ReturnStepMax,ReturnMax,LQGmu1_actor
17.441446,,17.290771,6.353007e-06,,-0.4876852,478,2.9011674,9560,2.6606988e-09,-1.0,1.0633898,14.116313,31.554085,4.8473787,0.14999999,-0.36303163,-0.8316629,1569.6025,638.5705654621124,3.2836866,19.230293,17.441446,-0.8665854
17.441446,,17.310392,0.0027648339,,-0.48977506,479,3.4727502,9580,2.649601e-09,-0.7979798,0.9381364,14.122982,31.518713,4.0730925,0.14999999,-0.37135938,-0.830576,1569.6914,640.1360151767731,3.2770176,19.230293,17.441446,-0.4921111
17.441446,,17.348,1.9234984,,-0.49185482,480,3.5396314,9600,2.6385727e-09,-0.41414142,0.9994797,14.1297,31.542671,3.938687,0.14999999,-0.42093596,-0.8298552,1569.7441,642.1911869049072,3.2703,19.230293,17.441446,-0.31822106
17.441446,,17.180414,3.8883402,,-0.48993668,481,3.8912315,9620,2.627613e-09,-0.2929293,1.0406133,14.136043,31.517273,4.044138,0.14999999,-0.3947592,-0.82895577,1569.9629,643.6973390579224,3.263957,19.230293,17.441446,-0.39521763
17.441446,,17.323708,1.9083767,,-0.48396218,482,3.8503404,9640,2.6167213e-09,-0.41414142,1.0029342,14.142655,31.48394,3.9007816,0.14999999,-0.3779381,-0.8279405,1570.04,644.7866368293762,3.2573442,19.230293,17.441446,-0.4971143
17.441446,,17.381508,0.043399096,,-0.48208323,483,2.941116e-05,9660,2.605897e-09,0.23232323,1.0167006,14.149362,31.46689,9.462443,0.14999999,-0.41166234,-0.82707655,1570.0586,646.0167202949524,3.250638,19.230293,17.441446,-0.0014520735
17.441446,,10.002327,0.82950556,,-0.48406163,484,0.030866249,9680,2.5951399e-09,-0.4949495,0.96683806,14.140793,31.445335,4.0301394,0.14999999,-0.9557207,-0.8273199,1577.456,647.841629743576,3.2592068,19.230293,17.441446,-0.3123083
17.441446,,17.183985,2.236662,,-0.48441324,485,0.85450554,9700,2.5844493e-09,-0.05050505,0.9706703,14.147068,31.462198,6.569459,0.14999999,-0.38771868,-0.82648563,1577.6719,649.056074142456,3.2529316,19.230293,17.441446,-0.0074104406
17.441446,,9.676639,3.588157,,-0.4818719,486,0.84783834,9720,2.5738245e-09,-0.3131313,1.0401297,14.137869,31.409817,3.937175,0.14999999,-0.9337592,-0.8267733,1585.395,650.482372045517,3.2621307,19.230293,17.441446,0.20148697
17.441446,,8.735031,6.28279e-06,,-0.47657147,487,1.0646092e-13,9740,2.5632652e-09,-1.0,1.0562764,14.126775,31.371498,4.888347,0.14999999,-1.2301769,-0.82752365,1594.0605,651.7253017425537,3.2732248,19.230293,17.441446,-1.3121729
17.441446,,17.191113,6.2956915e-06,,-0.47862273,488,4.8292933,9760,2.5527709e-09,-1.0,1.0580232,14.133055,31.341015,4.8497057,0.14999999,-2.7621167,-0.8313791,1594.2695,652.9718329906464,3.266945,19.230293,17.441446,-0.96575296
17.441446,,17.231794,0.8205587,,-0.48066983,489,4.1420264e-10,9780,2.5423406e-09,0.05050505,0.9727595,14.139391,31.318958,7.833896,0.14999999,-0.36783084,-0.8303186,1594.4375,654.2218539714813,3.2606087,19.230293,17.441446,0.154755
17.441446,,8.886605,1.5168186e-10,,-0.4810361,490,0.0004901792,9800,2.5319744e-09,0.8181818,0.8819386,14.128671,31.295195,15.069059,0.14999999,-1.1818613,-0.83110005,1602.9512,655.4433100223541,3.271329,19.230293,17.441446,0.92894244
17.441446,,1.2479378,6.3237867e-06,,-0.4830748,491,2.0551751e-35,9820,2.521671e-09,-1.0,1.0575678,14.102438,31.27652,4.8315043,0.14999999,-1.8365779,-0.83340406,1619.1025,656.8729498386383,3.2975616,19.230293,17.441446,-1.0752171
17.441446,,17.197737,0.00029598488,,-0.4851094,492,5.076793e-22,9840,2.5114313e-09,0.43434343,1.0748683,14.108729,31.271278,10.57239,0.14999999,-0.6290315,-0.8328778,1619.3052,658.7411286830902,3.2912703,19.230293,17.441446,0.44903234
17.441446,,7.2688813,6.3495427e-06,,-0.48713925,493,5.6727025e-20,9860,2.5012534e-09,-1.0,1.0584762,14.094855,31.23467,4.803913,0.14999999,-1.3656687,-0.83382106,1629.4365,659.9897964000702,3.3051443,19.230293,17.441446,-1.1384406
17.441446,,17.204468,2.257886,,-0.4891656,494,3.1230633e-05,9880,2.491137e-09,-0.3939394,1.0067786,14.10115,31.224255,3.8922098,0.14999999,-0.9650883,-0.8339745,1629.6318,661.2258880138397,3.29885,19.230293,17.441446,-0.54682356
17.441446,,17.354326,0.27039889,,-0.48662764,495,4.0753083,9900,2.4810822e-09,-0.57575756,0.932167,14.107721,31.259487,4.2216144,0.14999999,-0.44536886,-0.8331796,1629.6777,662.5969173908234,3.2922783,19.230293,17.441446,-0.7820565
17.441446,,17.362,6.355643e-06,,-0.4880997,496,1.438433,9920,2.4710876e-09,-1.0,1.0618973,14.114283,31.238544,4.7865033,0.14999999,-0.4409144,-0.8325289,1629.7153,663.8499743938446,3.285717,19.230293,17.441446,-0.9172085
17.441446,,17.26515,0.0045948103,,-0.49011377,497,2.4448645,9940,2.4611535e-09,-0.7777778,0.9276097,14.120623,31.249052,4.161593,0.14999999,-0.34782875,-0.83143514,1629.8506,665.6182758808136,3.279377,19.230293,17.441446,-0.7927078
17.441446,,17.352804,0.0027713093,,-0.49211457,498,4.0699024,9960,2.4512794e-09,-0.7979798,0.9344799,14.127113,31.208378,4.080902,0.14999999,-0.42605513,-0.83076984,1629.898,667.2956783771515,3.2728863,19.230293,17.441446,-0.669888
17.441446,,17.398308,0.065483555,,-0.49411502,499,1.3228522e-07,9980,2.4414646e-09,0.21212122,1.022082,14.133669,31.181606,9.289112,0.14999999,-0.471078,-0.8301837,1629.8989,669.3845374584198,3.2663307,19.230293,17.441446,0.05817291
17.441446,,9.073842,2.616776,,-0.4959858,500,5.316559,10000,2.4317084e-09,-0.07070707,0.98265356,14.1235485,31.187119,6.278585,0.14999999,-1.0617571,-0.83061373,1638.2256,671.4454348087311,3.276451,19.230293,17.441446,-0.20965075
17.441446,,16.871792,0.13913612,,-0.4927639,501,0.11288863,10020,2.4220106e-09,-0.61616164,0.92631376,14.129034,31.181229,4.253874,0.14999999,-0.51271206,-0.8300199,1638.7534,673.0558435916901,3.2709656,19.230293,17.441446,-0.44027275
17.441446,,17.296526,3.633684,,-0.49448025,502,2.7474015,10040,2.4123707e-09,-0.3131313,1.0332309,14.135344,31.180046,3.9858706,0.14999999,-0.39169514,-0.8292968,1638.8574,674.3417465686798,3.264656,19.230293,17.441446,-0.35406667
17.441446,,17.255783,1.9185098,,-0.48925796,503,3.5815015,10060,2.4027882e-09,-0.41414142,1.0017852,14.141547,31.149513,3.8924952,0.14999999,-0.3778001,-0.8283374,1639.002,675.657212972641,3.2584524,19.230293,17.441446,-0.46203414
17.441446,,17.342503,1.0533524,,-0.4874372,504,3.9207757,10080,2.393263e-09,-0.47474748,0.9754771,14.147899,31.11428,3.9699237,0.14999999,-0.39169982,-0.8274711,1639.0586,677.2367842197418,3.252101,19.230293,17.441446,-0.41627797
17.441446,,17.328568,2.9568486,,-0.48733154,505,3.5272307,10100,2.3837938e-09,-0.35353535,1.0279703,14.154198,31.097708,3.8509727,0.14999999,-0.36981237,-0.8266168,1639.1304,678.7969470024109,3.245802,19.230293,17.441446,-0.38830447
17.441446,,17.206055,6.326296e-06,,-0.4834717,506,0.00093377195,10120,2.3743814e-09,-1.0,1.0562577,14.160229,31.080305,4.835251,0.14999999,-0.36046153,-0.8256442,1639.3237,680.0469465255737,3.239771,19.230293,17.441446,-0.7592756
17.441446,,17.35518,0.004573413,,-0.48544604,507,4.1333222,10140,2.3650242e-09,-0.7777778,0.93069327,14.16653,31.092937,4.1364503,0.14999999,-0.44850728,-0.8247951,1639.3691,681.3153760433197,3.23347,19.230293,17.441446,-0.932895
17.441446,,17.252527,2.2539198,,-0.48740745,508,0.0059210304,10160,2.3557225e-09,-0.3939394,1.0155152,14.172605,31.053272,3.8298938,0.14999999,-0.3475328,-0.82399535,1639.5171,682.5930144786835,3.227395,19.230293,17.441446,-0.20677017
17.441446,,16.694996,4.230441,,-0.48494697,509,4.4138746,10180,2.346475e-09,-0.1919192,1.0212009,14.17756,31.04866,4.775369,0.14999999,-0.51147264,-0.8233545,1640.2217,683.8852560520172,3.2224398,19.230293,17.441446,-0.182382
17.441446,,16.522993,4.283125,,-0.47863275,510,4.359486,10200,2.3372821e-09,-0.23232323,1.0350455,14.182159,31.005615,4.3634906,0.14999999,-0.54959774,-0.82278085,1641.0986,685.1675992012024,3.2178402,19.230293,17.441446,-0.26809698
17.441446,,16.988865,6.2555628e-06,,-0.4722284,511,2.7132788e-05,10220,2.3281435e-09,-1.0,1.0542669,14.187652,30.98889,4.8364115,0.14999999,-0.41109553,-0.8219111,1641.5093,687.443855047226,3.212348,19.230293,17.441446,-0.8716038
17.441446,,17.312384,0.0027220598,,-0.47418344,512,3.402763,10240,2.3190578e-09,-0.7979798,0.9357394,14.193755,31.02168,4.0791225,0.14999999,-0.36686164,-0.82092196,1641.5972,689.0641760826111,3.2062445,19.230293,17.441446,-0.64980817
17.441446,,17.384623,0.19309427,,-0.47612932,513,3.9798384,10260,2.3100255e-09,-0.5959596,0.93057317,14.199975,31.001019,4.195051,0.14999999,-0.46749678,-0.8203615,1641.6128,691.01762342453,3.2000246,19.230293,17.441446,-0.7318379
17.441446,,17.38415,0.0045381254,,-0.4777004,514,3.9866176,10280,2.3010458e-09,-0.7777778,0.9362719,14.206171,30.99323,4.098121,0.14999999,-0.45166105,-0.8197824,1641.6279,692.3206992149353,3.1938286,19.230293,17.441446,-0.64456064
17.441446,,17.401981,1.6179281e-14,,-0.47963524,515,3.323687e-26,10300,2.2921185e-09,1.0,0.98232526,14.212376,30.993923,29.964916,0.14999999,-0.45744696,-0.8192057,1641.6265,693.6625483036041,3.187624,19.230293,17.441446,1.0309556
17.441446,,,0.13758804,,-0.4815751,516,1.4425877e-25,10320,2.2832425e-09,-0.61616164,0.932061,14.184833,30.977013,4.1874776,0.14999999,-2.1124089,-0.82178104,1659.0259,695.5190758705139,3.215167,19.230293,17.441446,-0.42757446
17.441446,,17.333956,3.5930853,,-0.4832446,517,2.8725574,10340,2.2744187e-09,-0.3131313,1.0418371,14.190924,31.00682,3.9195087,0.14999999,-0.36807093,-0.8210379,1659.0923,696.8426485061646,3.209076,19.230293,17.441446,-0.44513163
17.441446,,17.242998,1.2971637,,-0.47825113,518,3.846075,10360,2.2656454e-09,-0.45454547,0.99207413,14.1968155,30.971607,3.8775744,0.14999999,-0.37084103,-0.8200919,1659.25,698.2465696334839,3.2031841,19.230293,17.441446,-0.7432741
17.441446,,17.363192,6.978082e-07,,-0.47767872,519,6.04011e-18,10380,2.2569233e-09,0.61616164,1.0364935,14.202916,30.967567,12.647624,0.14999999,-0.4418395,-0.8193818,1659.2861,699.9641826152802,3.1970835,19.230293,17.441446,0.4510821
17.441446,,7.2520833,0.004546772,,-0.47960365,520,2.8850996e-14,10400,2.2482514e-09,-0.7777778,0.93952453,14.1895485,30.944513,4.0892887,0.14999999,-1.402893,-0.82044935,1669.4346,701.862491607666,3.2104511,19.230293,17.441446,-0.7173884
17.441446,,17.371939,0.00092519674,,-0.48151612,521,5.0045207e-12,10420,2.2396291e-09,0.3939394,1.0737038,14.195658,30.923443,10.514202,0.14999999,-0.44668424,-0.81985116,1669.4619,703.4984738826752,3.204342,19.230293,17.441446,0.43856865
17.441446,,7.3534417,0.13784374,,-0.4834319,522,1.9392526e-10,10440,2.2310565e-09,-0.61616164,0.93660736,14.182549,30.921825,4.1603384,0.14999999,-1.3795158,-0.8207952,1679.5088,704.5200967788696,3.2174501,19.230293,17.441446,-0.38447627
17.441446,,17.265108,3.288497,,-0.48508173,523,3.5858905,10460,2.2225326e-09,-0.33333334,1.0378591,14.188444,30.908298,3.8575253,0.14999999,-0.35694984,-0.8200323,1679.644,706.0117542743683,3.2115555,19.230293,17.441446,-0.23768753
17.441446,,16.919882,3.852682,,-0.4807239,524,3.924472,10480,2.2140578e-09,-0.2929293,1.0435928,14.193657,30.865185,3.9781687,0.14999999,-0.45686492,-0.81927085,1680.1235,707.4278566837311,3.2063427,19.230293,17.441446,-0.1504128
17.441446,,16.332426,2.911037,,-0.47530493,525,4.562804,10500,2.2056312e-09,-0.09090909,0.98435736,14.197731,30.879753,6.0773964,0.14999999,-0.61843795,-0.81880915,1681.1914,709.1174051761627,3.2022686,19.230293,17.441446,-0.068345785
17.441446,,14.891624,3.81062,,-0.47167835,526,5.1065474,10520,2.1972526e-09,-0.15151516,1.0125169,14.19905,30.825546,5.1994753,0.14999999,-0.8060564,-0.81881994,1683.6992,711.2047166824341,3.2009497,19.230293,17.441446,-0.09291118
17.441446,,15.489099,0.47775584,,-0.4663593,527,2.626617,10540,2.188922e-09,0.09090909,0.97350633,14.201498,30.81987,8.44973,0.14999999,-0.7384019,-0.8186483,1685.6104,712.8788757324219,3.1985016,19.230293,17.441446,-0.025214635
17.441446,,12.385876,3.7941577,,-0.46734887,528,4.5653496,10560,2.1806383e-09,-0.15151516,1.0198679,14.198059,30.825615,5.1438694,0.14999999,-0.89479846,-0.81885064,1690.625,714.3814740180969,3.2019405,19.230293,17.441446,-0.31590086
17.441446,,17.177937,0.0026893145,,-0.4620808,529,0.02189263,10580,2.1724016e-09,-0.7979798,0.93979985,14.2036915,30.810513,4.0629287,0.14999999,-0.36466035,-0.81795925,1690.8467,716.0875442028046,3.1963081,19.230293,17.441446,-0.88295054
17.441446,,17.299408,6.2040826e-06,,-0.4639643,530,2.8296864,10600,2.1642117e-09,-1.0,1.0470682,14.209532,30.801384,4.9670215,0.14999999,-0.36644173,-0.8172239,1690.9482,717.8124492168427,3.1904678,19.230293,17.441446,-1.0423765
17.441446,,17.199865,6.2157847e-06,,-0.4658493,531,4.338865,10620,2.156068e-09,-1.0,1.047789,14.215164,30.759254,4.9301896,0.14999999,-0.5293372,-0.81659836,1691.1475,719.48947930336,3.1848354,19.230293,17.441446,-0.91161287
17.441446,,17.274883,3.8029475,,-0.46773076,532,0.0007648318,10640,2.1479698e-09,-0.2929293,1.045076,14.220916,30.759653,3.9470425,0.14999999,-0.35195127,-0.81564033,1691.2725,720.4223856925964,3.1790838,19.230293,17.441446,-0.4372096
17.441446,,17.337454,0.0026904035,,-0.46248573,533,0.21277949,10660,2.1399178e-09,-0.7979798,0.9419423,14.226762,30.744125,4.04074,0.14999999,-0.366656,-0.8147172,1691.3359,721.2138254642487,3.1732378,19.230293,17.441446,-1.0456195
17.441446,,17.193829,6.2065087e-06,,-0.46435508,534,4.335719,10680,2.1319106e-09,-1.0,1.0511672,14.23232,30.757183,4.9117694,0.14999999,-0.5349534,-0.81430495,1691.541,721.9973709583282,3.1676798,19.230293,17.441446,-0.9546799
17.441446,,17.245653,1.5642484,,-0.46622598,535,0.0092769805,10700,2.1239486e-09,-0.43434343,0.99663645,14.237951,30.713621,3.8538759,0.14999999,-0.3582686,-0.81336206,1691.6963,723.2773101329803,3.1620483,19.230293,17.441446,-0.29653817
17.441446,,17.080336,3.7932363,,-0.46517384,536,3.8809206,10720,2.1160305e-09,-0.2929293,1.0462584,14.243255,30.696888,3.9313862,0.14999999,-0.37818035,-0.8125594,1692.0151,724.1202399730682,3.156745,19.230293,17.441446,-0.39719707
17.441446,,17.25399,6.179447e-06,,-0.45998576,537,0.0011729517,10740,2.108157e-09,-1.0,1.0504524,14.24886,30.694496,4.8943458,0.14999999,-0.3485063,-0.8116131,1692.1616,725.7885625362396,3.1511393,19.230293,17.441446,-1.0388888
17.441446,,17.198845,2.197037,,-0.46184623,538,0.00042644265,10760,2.1003272e-09,-0.3939394,1.0187249,14.254344,30.659485,3.7748785,0.14999999,-0.5053366,-0.8109549,1692.3633,726.9967896938324,3.1456556,19.230293,17.441446,-0.35016072
17.441446,,17.317173,8.55395e-05,,-0.45962784,539,1.0168234e-06,10780,2.092541e-09,0.47474748,1.0812193,14.260027,30.655605,11.237782,0.14999999,-0.3446265,-0.8100583,1692.4453,727.779433965683,3.1399727,19.230293,17.441446,0.69032204
17.441446,,4.7658806,6.1886944e-06,,-0.46148124,540,3.595365e-27,10800,2.0847981e-09,-1.0,1.0510082,14.242444,30.654001,4.8772364,0.14999999,-1.6247503,-0.81142986,1705.0801,728.5620217323303,3.1575556,19.230293,17.441446,-0.99983376
17.441446,,17.203575,3.2177434,,-0.46333137,541,0.00020688037,10820,2.0770978e-09,-0.33333334,1.0418544,14.247919,30.632565,3.7932715,0.14999999,-0.41006878,-0.8105987,1705.2754,729.3473935127258,3.1520805,19.230293,17.441446,-0.15563723
17.441446,,16.727488,6.1748874e-06,,-0.45924795,542,6.310674e-07,10840,2.0694404e-09,-1.0,1.0511445,14.252494,30.605808,4.851482,0.14999999,-0.589265,-0.81011647,1705.9482,730.7831690311432,3.1475058,19.230293,17.441446,-0.87641853
17.441446,,17.301743,3.5056424,,-0.46109125,543,1.6655986e-05,10860,2.0618252e-09,-0.13131313,1.0076836,14.258109,30.5985,5.4266887,0.14999999,-0.35645857,-0.8091917,1706.0469,732.4243507385254,3.1418905,19.230293,17.441446,-0.05484172
17.441446,,14.506292,9.250104e-10,,-0.45649588,544,1.2395686e-06,10880,2.0542519e-09,0.7777778,0.9118661,14.258565,30.579412,15.104057,0.14999999,-0.8267449,-0.8092144,1708.9404,733.9775586128235,3.1414347,19.230293,17.441446,0.82187766
17.441446,,2.9546158,0.0026792525,,-0.45833242,545,7.24273e-25,10900,2.0467203e-09,-0.7979798,0.93916684,14.237824,30.578842,4.054253,0.14999999,-1.7469345,-0.8111104,1723.3857,734.9937117099762,3.1621752,19.230293,17.441446,-0.9065092
17.441446,,17.280325,1.2658471,,-0.46016067,546,2.9241379e-08,10920,2.03923e-09,0.01010101,0.9680703,14.243397,30.567375,7.475894,0.14999999,-0.34467995,-0.8103704,1723.5049,735.8639204502106,3.1566029,19.230293,17.441446,0.08527688
17.441446,,9.038443,6.1775263e-06,,-0.45967478,547,3.5033493e-11,10940,2.0317807e-09,-1.0,1.0513637,14.23388,30.555347,4.8521676,0.14999999,-1.1210116,-0.8110028,1731.8672,736.7010586261749,3.1661196,19.230293,17.441446,-0.9133855
17.441446,,17.276104,0.0026877555,,-0.46150127,548,2.7836194,10960,2.0243724e-09,-0.7979798,0.9413924,14.239432,30.530128,4.036038,0.14999999,-0.34153682,-0.8100572,1731.9912,737.4915783405304,3.1605673,19.230293,17.441446,-0.9048889
17.441446,,17.278543,6.200084e-06,,-0.4633195,549,3.0549004,10980,2.0170043e-09,-1.0,1.0523759,14.244967,30.515835,4.8264675,0.14999999,-0.33959043,-0.80930984,1732.1123,739.532728433609,3.1550322,19.230293,17.441446,-1.0864393
17.441446,,17.196667,0.042669937,,-0.46513933,550,8.5671314e-17,11000,2.0096764e-09,0.23232323,1.0019526,14.250335,30.50792,9.784406,0.14999999,-0.6732432,-0.80897206,1732.3159,741.6685667037964,3.1496649,19.230293,17.441446,0.35479793
17.441446,,7.958545,4.1581306,,-0.4668783,551,0.0028378544,11020,2.0023885e-09,-0.25252524,1.0430524,14.238915,30.493141,4.1608276,0.14999999,-1.3535893,-0.80996615,1741.7568,743.8862400054932,3.1610842,19.230293,17.441446,-0.4988572
17.441446,,17.340845,0.8107352,,-0.46117336,552,4.0024967,11040,1.9951398e-09,-0.4949495,0.96153235,14.244535,30.499752,4.0119963,0.14999999,-0.40907615,-0.80916566,1741.8164,745.2249703407288,3.1554642,19.230293,17.441446,-0.5881064
17.441446,,17.403809,6.188907e-06,,-0.46151567,553,0.09646387,11060,1.9879307e-09,-1.0,1.0532913,14.250248,30.485243,4.8192644,0.14999999,-0.45337337,-0.8085946,1741.813,746.5463769435883,3.1497517,19.230293,17.441446,-1.1078142
17.441446,,17.19139,0.35948575,,-0.4633223,554,0.0066123544,11080,1.9807604e-09,-0.5555556,0.9360087,14.255557,30.46384,4.139414,0.14999999,-0.7805499,-0.8084524,1742.021,747.985999584198,3.1444426,19.230293,17.441446,-0.6252379
17.441446,,17.378443,6.2072663e-06,,-0.46447706,555,0.18605322,11100,1.973629e-09,-1.0,1.0542011,14.261184,30.452833,4.7949076,0.14999999,-0.46113315,-0.80794454,1742.043,749.4670267105103,3.1388159,19.230293,17.441446,-0.8288708
17.441446,,17.315832,0.0027006231,,-0.46627724,556,3.8146975,11120,1.966536e-09,-0.7979798,0.94521433,14.266678,30.485935,4.0199194,0.14999999,-0.38188553,-0.8070854,1742.1265,750.9101116657257,3.1333218,19.230293,17.441446,-1.1184394
17.441446,,17.193441,6.2296003e-06,,-0.46806934,557,4.496633,11140,1.9594812e-09,-1.0,1.0558122,14.271933,30.425287,4.770368,0.14999999,-0.83687854,-0.80723983,1742.3335,751.752121925354,3.128067,19.230293,17.441446,-0.934327
17.441446,,17.255045,0.26590356,,-0.46986303,558,0.21182856,11160,1.9524642e-09,-0.57575756,0.9299657,14.277279,30.391523,4.165261,0.14999999,-0.32699743,-0.80628395,1742.4785,752.6457295417786,3.1227207,19.230293,17.441446,-0.6001528
17.441446,,17.411413,0.2662532,,-0.47117713,559,4.117161,11180,1.9454849e-09,-0.57575756,0.932716,14.282886,30.363533,4.1418085,0.14999999,-0.4502074,-0.8057747,1742.4668,753.5679252147675,3.117114,19.230293,17.441446,-0.7335261
17.441446,,17.39073,0.0027174496,,-0.47248825,560,3.7611012,11200,1.938543e-09,-0.7979798,0.94721246,14.288435,30.422266,3.9874008,0.14999999,-0.43884757,-0.8052422,1742.4766,754.5700263977051,3.1115646,19.230293,17.441446,-1.0813775
17.441446,,17.199593,6.2683366e-06,,-0.4742675,561,4.367153,11220,1.9316382e-09,-1.0,1.0600249,14.293625,30.445509,4.763232,0.14999999,-0.6430921,-0.80504984,1742.6758,756.2385358810425,3.1063747,19.230293,17.441446,-0.65523636
17.441446,,17.413198,0.13682973,,-0.47604847,562,4.0448875,11240,1.9247701e-09,-0.61616164,0.9284766,14.299175,30.341967,4.166398,0.14999999,-0.4532019,-0.80432147,1742.6631,757.9507555961609,3.1008244,19.230293,17.441446,-0.88009584
17.441446,,17.30404,6.2891504e-06,,-0.4775828,563,2.6975417,11260,1.9179387e-09,-1.0,1.0575849,14.304512,30.35788,4.7399654,0.14999999,-0.3336485,-0.80361503,1742.7598,759.808589220047,3.0954876,19.230293,17.441446,-1.0839415
17.441446,,17.200314,1.6174775e-14,,-0.47935742,564,,11280,1.9111437e-09,1.0,0.9879506,14.309647,30.342112,31.004713,0.14999999,-0.64448774,-0.80323523,1742.959,761.5264604091644,3.090353,19.230293,17.441446,0.8521826
17.441446,,2.4927154,6.31149e-06,,-0.4811289,565,1.2514504e-32,11300,1.9043844e-09,-1.0,1.0584918,14.288732,30.327932,4.7170897,0.14999999,-1.7985305,-0.8050484,1757.8667,763.3519558906555,3.111268,19.230293,17.441446,-0.7822794
17.441446,,17.333414,0.0027458828,,-0.48289722,566,3.9569678,11320,1.8976611e-09,-0.7979798,0.9503015,14.294111,30.358177,3.9569952,0.14999999,-0.40277436,-0.8042387,1757.9326,765.0744230747223,3.1058884,19.230293,17.441446,-0.82929105
17.441446,,17.323326,0.0027507213,,-0.4846576,567,3.73302,11340,1.8909732e-09,-0.7979798,0.95222974,14.299454,30.321388,3.936466,0.14999999,-0.36082265,-0.8035469,1758.0098,766.8226981163025,3.100546,19.230293,17.441446,-0.8371338
17.441446,,17.323727,7.039314e-07,,-0.48641485,568,1.5605394e-20,11360,1.8843207e-09,0.61616164,1.0418811,14.304779,30.322323,13.0286255,0.14999999,-0.34998715,-0.802835,1758.0859,768.6123580932617,3.0952206,19.230293,17.441446,0.59525734
17.441446,,5.8785896,1.5897185,,-0.48817387,569,0.0036041476,11380,1.8777033e-09,-0.01010101,0.96607584,14.2899685,30.311535,7.325304,0.14999999,-1.5396777,-0.8040699,1769.6074,770.4142725467682,3.1100311,19.230293,17.441446,-0.03748481
17.441446,,13.673085,3.598159,,-0.48713982,570,5.311815,11400,1.8711206e-09,-0.13131313,1.0025514,14.288888,30.28592,5.501607,0.14999999,-0.88739103,-0.80428106,1773.334,772.1907620429993,3.1111116,19.230293,17.441446,0.0607924
17.441446,,9.071005,0.0027450658,,-0.48259994,571,6.051058e-07,11420,1.8645725e-09,-0.7979798,0.95396626,14.279749,30.285957,3.9369016,0.14999999,-1.0926162,-0.8047858,1781.6626,774.0001502037048,3.1202507,19.230293,17.441446,-0.86458486
17.441446,,17.301805,0.007344857,,-0.48434493,572,1.5234648e-13,11440,1.8580587e-09,0.3131313,1.0343776,14.285032,30.275627,10.4345,0.14999999,-0.33176368,-0.8040419,1781.7612,775.7488701343536,3.1149673,19.230293,17.441446,0.43968272
17.441446,,7.3445334,0.0027546326,,-0.4860788,573,1.8105805e-14,11460,1.8515789e-09,-0.7979798,0.95520127,14.272921,30.240322,3.9236386,0.14999999,-1.4194685,-0.8050659,1791.8169,777.1507434844971,3.127079,19.230293,17.441446,-0.70408535
17.441446,,17.377869,0.0027594273,,-0.48781767,574,3.377267,11480,1.8451329e-09,-0.7979798,0.95646685,14.278329,30.19548,3.9037552,0.14999999,-0.43480003,-0.80450135,1791.8389,778.7334623336792,3.1216707,19.230293,17.441446,-1.0337155
17.441446,,17.200584,6.364887e-06,,-0.4895535,575,4.11303,11500,1.838721e-09,-1.0,1.0585696,14.28341,30.255367,4.757941,0.14999999,-0.46123934,-0.80398256,1792.0391,779.5515477657318,3.1165895,19.230293,17.441446,-1.0924548
17.441446,,17.19735,6.375956e-06,,-0.49129114,576,4.3576813,11520,1.8323421e-09,-1.0,1.0595391,14.288471,30.226864,4.727101,0.14999999,-0.6837117,-0.80367637,1792.2402,781.0930788516998,3.1115284,19.230293,17.441446,-1.0410972
17.441446,,17.201292,6.3870266e-06,,-0.49302572,577,4.1092854,11540,1.8259964e-09,-1.0,1.0600976,14.293519,30.191841,4.696762,0.14999999,-0.47260043,-0.80300355,1792.4395,782.4177000522614,3.1064806,19.230293,17.441446,-1.098281
17.441446,,17.20292,6.398098e-06,,-0.49475732,578,4.3272758,11560,1.8196833e-09,-1.0,1.0610592,14.298551,30.164272,4.666913,0.14999999,-0.70140475,-0.802728,1792.6377,783.2690329551697,3.101449,19.230293,17.441446,-1.0394214
17.441446,,17.197474,8.87511e-05,,-0.49648592,579,3.1354267e-22,11580,1.8134031e-09,0.47474748,1.0854686,14.303557,30.15765,11.4485855,0.14999999,-0.45677662,-0.80202913,1792.8398,784.7897753715515,3.0964422,19.230293,17.441446,0.5502551
17.441446,,6.34794,4.133056,,-0.49821138,580,0.00011071903,11600,1.8071555e-09,-0.17171717,1.0126015,14.289842,30.147532,5.0433693,0.14999999,-1.4965055,-0.803091,1803.8916,786.485550403595,3.110158,19.230293,17.441446,-0.5404635
17.441446,,17.369717,0.8368137,,-0.49283335,581,3.9373567,11620,1.8009401e-09,-0.4949495,0.9585822,14.295144,30.20614,4.05259,0.14999999,-0.4383621,-0.80244535,1803.9209,787.795197725296,3.1048555,19.230293,17.441446,-0.3980855
17.441446,,17.34583,1.6068782,,-0.4931138,582,3.7784486,11640,1.7947566e-09,-0.43434343,0.9864826,14.300385,30.172338,3.9287977,0.14999999,-0.38034618,-0.80179375,1803.9756,789.245911359787,3.0996141,19.230293,17.441446,-0.3505096
