TimeElapsed,ReturnMax,Regret,DenMISEMeanLog,IWLastEpisode,Delta,ReturnStepMax,ReturnMin,ReturnAbsMax,TimestepsSoFar,DenMISELogFirst,Regret/t,ReturnMean,Bound,LQGmu1_higher,Iteration,IWMin,IWFirstEpisode,LQGmu1_actor,ReturnLastEpisode,IWMean,LQGsigma_higher,DenMISELogLast,IWMax
50.4314239025116,17.4226,282.63702,-0.87471324,5.258806,1.6886865e-07,19.211872,,17.4226,1200,-0.79057294,4.710617,12.689383,59.4697,-1.0,60,,1.0116022e-08,-0.91388726,17.222153,1.1366959,0.14999999,-0.69626915,6.946816
51.238917112350464,17.4226,282.7633,-0.8682752,0.0072458135,1.6337734e-07,19.211872,,17.4226,1220,-0.8071022,4.6354637,12.764536,59.037514,-0.37373737,61,,0.55679965,-0.45463315,17.273735,1.1878885,0.14999999,-0.57808703,4.6499014
52.97921538352966,17.4226,282.8913,-0.8601607,2.888966,1.581496e-07,19.211872,,17.4226,1240,-0.8142763,4.562763,12.837236,58.642624,-0.5959596,62,,0.0074335444,-0.67068493,17.271938,0.9774926,0.14999999,-0.52656543,5.005504
55.9573769569397,17.4226,282.8954,-0.85669225,4.84253e-17,1.5316883e-07,19.211872,,17.4226,1260,-0.83015674,4.490403,12.909596,58.136063,0.65656567,63,,0.00010153505,0.6637228,17.39592,0.8574013,0.14999999,-0.60185254,8.110665
57.38913655281067,17.4226,295.20166,-0.86312914,1.5443555e-26,1.484197e-07,19.211872,,17.4226,1280,-0.84590346,4.612526,12.787474,57.084644,-1.0,64,,1.0691519e-08,-0.8069113,5.0937986,1.1067464,0.14999999,-1.0997424,6.6400537
58.47258019447327,17.4226,295.24634,-0.8580359,3.7196927,1.4388809e-07,19.211872,,17.4226,1300,-0.86140764,4.5422506,12.857749,57.460075,-0.6969697,65,,0.00052856747,-0.7463817,17.355291,0.97174746,0.14999999,-0.604063,4.986581
60.24452209472656,17.4226,295.27698,-0.854384,4.732745e-13,1.3956085e-07,19.211872,,17.4226,1320,-0.876667,4.473893,12.926106,56.938385,0.41414142,66,,0.056533094,0.33059314,17.369432,0.67012817,0.14999999,-0.5719216,7.386872
63.296201944351196,17.4226,304.56726,-0.86155164,1.597671,1.3542595e-07,19.211872,,17.4226,1340,-0.8908487,4.545781,12.8542185,56.568768,0.07070707,67,,4.761597,-0.010731392,8.109589,0.9121111,0.14999999,-0.9912718,6.9267745
65.45935273170471,17.4226,311.78943,-0.86307985,0.33462575,1.3147212e-07,19.211872,,17.4226,1360,-0.8370069,4.5851393,12.81486,56.53145,-0.37373737,68,,0.57370204,-0.406241,10.177876,1.1489462,0.14999999,-0.8553727,4.6752944
67.11798977851868,17.4226,311.90552,-0.85607225,0.101555735,1.2768895e-07,19.211872,,17.4226,1380,-0.8432043,4.5203695,12.87963,56.396484,-0.8181818,69,,1.1296841e-05,-0.87666833,17.283964,0.99639916,0.14999999,-0.50567687,4.8725142
69.34667038917542,17.4226,311.99646,-0.8519818,4.7181294e-34,1.2406676e-07,19.211872,,17.4226,1400,-0.8575929,4.4570923,12.942907,55.74981,1.0,70,,1.6428772e-10,1.087782,17.309078,0.9772723,0.14999999,-0.5494386,16.579231
72.0028293132782,17.4226,329.39648,-0.86420053,6.792358e-15,1.2059652e-07,19.211872,,17.4226,1420,-0.87177753,4.639386,12.760613,55.582355,-0.17171717,71,,4.5036945,-0.12156525,,0.92692953,0.14999999,-1.6508045,5.681492
74.15962409973145,17.4226,330.97113,-0.8637126,0.08487488,1.1726989e-07,19.211872,,17.4226,1440,-0.824262,4.596822,12.803178,55.355843,-0.5555556,72,,0.019400634,-0.6490749,15.825217,1.0163654,0.14999999,-0.7407445,4.765333
76.25468254089355,17.4226,330.98157,-0.8595598,2.104561,1.1407902e-07,19.211872,,17.4226,1460,-0.83778596,4.5339947,12.866005,55.03871,-0.83838385,73,,5.5717614e-06,-0.9543549,17.389616,1.0297395,0.14999999,-0.56232274,4.7458334
78.37627744674683,17.4226,331.13428,-0.8559215,4.2627377e-14,1.1101664e-07,19.211872,,17.4226,1480,-0.85139155,4.4747877,12.925212,54.619762,0.25252524,74,,0.8474491,0.15248056,17.247301,1.0126747,0.14999999,-0.6035351,7.4368515
