IWMean,IWMin,DenMISELogFirst,Bound,IWMax,ReturnMean,LQGmu1_actor,ReturnMin,DenMISEMeanLog,LQGsigma_higher,IWFirstEpisode,Delta,TimeElapsed,IWLastEpisode,ReturnLastEpisode,Regret/t,Iteration,DenMISELogLast,Regret,ReturnAbsMax,TimestepsSoFar,ReturnMax,ReturnStepMax,LQGmu1_higher
1.0409425,,-0.5822784,24.297802,3.9642403,15.521313,-0.34473136,,-0.6040396,0.14999999,3.9316623,1.6822371e-10,3785.62588262558,3.8688014,16.955511,1.8786869,1901,-0.39715204,3571.3828,17.446363,38020,17.446363,19.235071,-0.25252524
1.0416507,,-0.5807382,24.288033,3.5364003,15.522191,-0.26306704,,-0.6037916,0.14999999,3.2046094,1.6804687e-10,3789.3432705402374,2.9775975,17.192139,1.8778086,1902,-0.17256756,3571.5938,17.446363,38040,17.446363,19.235071,-0.2929293
1.0420376,,-0.57958037,24.28714,3.5316932,15.522991,-0.45005107,,-0.60360736,0.14999999,3.200901,1.678703e-10,3792.693781852722,3.4998884,17.044764,1.8770084,1903,-0.29436636,3571.9473,17.446363,38060,17.446363,19.235071,-0.2929293
0.9927591,,-0.5784251,24.276855,5.2830625,15.523942,-0.89925563,,-0.6033362,0.14999999,7.2734537e-07,1.6769403e-10,3796.002403497696,0.0036470757,17.333714,1.8760576,1904,-0.12896386,3572.0117,17.446363,38080,17.446363,19.235071,-1.0
1.036639,,-0.57895017,24.273928,3.166093,15.524866,-0.5717491,,-0.603146,0.14999999,2.059295,1.6751801e-10,3799.9334468841553,0.0044863154,17.283293,1.8751335,1905,-0.23310994,3572.1309,17.446363,38100,17.446363,19.235071,-0.35353535
0.9909641,,-0.57839453,24.280989,3.178085,15.52586,-0.62725174,,-0.60289586,0.14999999,0.046273388,1.6734227e-10,3803.861474752426,2.9950576,17.420332,1.8741398,1906,-0.16261469,3572.1094,17.446363,38120,17.446363,19.235071,-0.61616164
0.9914787,,-0.5788948,24.281635,3.1744592,15.526837,-0.55345774,,-0.6026786,0.14999999,0.046296548,1.6716681e-10,3807.120435476303,3.172821,17.389963,1.8731623,1907,-0.1791727,3572.121,17.446363,38140,17.446363,19.235071,-0.61616164
1.0015793,,-0.57939476,24.283352,3.0875547,15.527832,-0.7383369,,-0.6024481,0.14999999,0.20638774,1.6699164e-10,3809.982906103134,3.0803504,17.42379,1.8721676,1908,-0.15414548,3572.0957,17.446363,38160,17.446363,19.235071,-0.53535354
0.9901954,,-0.57981056,24.278856,3.200622,15.528803,-0.6852095,,-0.60223526,0.14999999,0.019688942,1.6681674e-10,3811.8141911029816,2.7927032,17.380499,1.8711967,1909,-0.19741818,3572.1133,17.446363,38180,17.446363,19.235071,-0.65656567
0.9906878,,-0.58032393,24.279083,3.1969385,15.529776,-0.6996134,,-0.6020244,0.14999999,0.019699052,1.6664212e-10,3815.0485742092133,3.155582,17.386286,1.870224,1910,-0.18922405,3572.129,17.446363,38200,17.446363,19.235071,-0.65656567
0.9908518,,-0.5808371,24.279491,3.2062955,15.53074,-0.67430013,,-0.6018139,0.14999999,0.012502301,1.6646777e-10,3818.5486879348755,3.180632,17.374235,1.8692598,1911,-0.19049686,3572.1543,17.446363,38220,17.446363,19.235071,-0.67676765
0.9913583,,-0.58135366,24.280005,3.2026,15.531712,-0.61301726,,-0.60160094,0.14999999,0.012508758,1.6629367e-10,3820.2936532497406,3.1993656,17.388266,1.868288,1912,-0.18490641,3572.168,17.446363,38240,17.446363,19.235071,-0.67676765
0.9920701,,-0.58187,24.278595,3.1860173,15.532687,-0.6298315,,-0.6013796,0.14999999,0.019729532,1.6611987e-10,3823.653562068939,3.0191486,17.399994,1.8673124,1913,-0.16893703,3572.168,17.446363,38260,17.446363,19.235071,-0.65656567
0.9931952,,-0.58238226,24.27856,3.1676865,15.533659,-0.6864677,,-0.60115975,0.14999999,0.030559082,1.6594634e-10,3826.9926829338074,3.1572208,17.391685,1.8663406,1914,-0.17245889,3572.1738,17.446363,38280,17.446363,19.235071,-0.6363636
0.9930256,,-0.58288866,24.278961,3.1788278,15.534629,-0.6480619,,-0.6009456,0.14999999,0.019749638,1.6577306e-10,3830.7127063274384,3.133512,17.390295,1.8653708,1915,-0.18384258,3572.1855,17.446363,38300,17.446363,19.235071,-0.65656567
0.9935193,,-0.58340037,24.279398,3.175217,15.5356,-0.5917644,,-0.6007268,0.14999999,0.019759744,1.6560006e-10,3832.8245651721954,3.1622763,17.394323,1.8643999,1916,-0.1747176,3572.1895,17.446363,38320,17.446363,19.235071,-0.65656567
0.9945323,,-0.5839119,24.27776,3.1570237,15.536571,-0.503656,,-0.6004997,0.14999999,0.030605864,1.6542734e-10,3836.750998735428,2.98212,17.3959,1.8634291,1917,-0.15865497,3572.1953,17.446363,38340,17.446363,19.235071,-0.6363636
1.0009489,,-0.5844174,24.274601,3.0836182,15.537529,-0.7279607,,-0.60025907,0.14999999,0.14670737,1.6525488e-10,3840.7193443775177,2.8613253,17.376842,1.8624706,1918,-0.1329604,3572.2188,17.446363,38360,17.446363,19.235071,-0.5555556
0.9941154,,-0.5848622,24.26862,3.165662,15.538497,-0.60480917,,-0.6000434,0.14999999,0.019788655,1.650827e-10,3843.842532634735,2.8637066,17.394093,1.8615026,1919,-0.18720755,3572.2227,17.446363,38380,17.446363,19.235071,-0.65656567
0.99620885,,-0.5853728,24.268015,3.131084,15.53947,-0.7601553,,-0.5998172,0.14999999,0.046597436,1.649108e-10,3847.2006957530975,3.1099768,17.404799,1.8605299,1920,-0.15929778,3572.2188,17.446363,38400,17.446363,19.235071,-0.61616164
0.99425477,,-0.58586925,24.263943,3.172625,15.540411,-0.6113,,-0.59960634,0.14999999,0.012565372,1.6473914e-10,3850.9928176403046,2.7574954,17.348932,1.8595886,1921,-0.19066353,3572.2695,17.446363,38420,17.446363,19.235071,-0.67676765
0.9950889,,-0.58638316,24.262138,3.1552474,15.541366,-0.6477903,,-0.5993804,0.14999999,0.019818773,1.6456775e-10,3855.5141088962555,2.979263,17.37475,1.858634,1922,-0.15902741,3572.2969,17.446363,38440,17.446363,19.235071,-0.65656567
0.9955704,,-0.58689296,24.262598,3.1517148,15.542343,-0.68297195,,-0.5991581,0.14999999,0.019828882,1.6439665e-10,3859.1627564430237,3.1381302,17.422699,1.8576565,1923,-0.16715696,3572.2734,17.446363,38460,17.446363,19.235071,-0.65656567
0.99604034,,-0.5874026,24.26282,3.148194,15.543303,-0.60425466,,-0.59893954,0.14999999,0.019838989,1.6422581e-10,3862.2419962882996,3.1159403,17.387373,1.8566971,1924,-0.17384483,3572.2832,17.446363,38480,17.446363,19.235071,-0.65656567
0.99797505,,-0.58791184,24.262173,3.1145651,15.544259,-0.6530813,,-0.59871066,0.14999999,0.046715893,1.6405523e-10,3865.156383037567,3.093042,17.384981,1.8557405,1925,-0.15412411,3572.3008,17.446363,38500,17.446363,19.235071,-0.61616164
0.9975893,,-0.5884069,24.262802,3.1266487,15.545224,-0.9252701,,-0.5984868,0.14999999,0.03074375,1.6388492e-10,3868.6167843341827,3.1176424,17.400562,1.8547754,1926,-0.16510624,3572.2969,17.446363,38520,17.446363,19.235071,-0.6363636
0.9916418,,-0.58891004,24.249166,3.2303243,15.546114,-0.5331491,,-0.5983127,0.14999999,0.0005610441,1.6371486e-10,3872.1548323631287,2.4066267,17.26144,1.8538857,1927,-0.26010728,3572.4395,17.446363,38540,17.446363,19.235071,-0.7979798
1.0047309,,-0.58942854,24.252857,3.0450387,15.54706,-0.4844756,,-0.5980764,0.14999999,0.208469,1.6354508e-10,3874.936128616333,3.0414217,17.371428,1.8529396,1928,-0.13425164,3572.4668,17.446363,38560,17.446363,19.235071,-0.53535354
1.0050809,,-0.589839,24.25142,3.0418136,15.547998,-0.72829187,,-0.59782887,0.14999999,0.20855458,1.6337555e-10,3877.7993569374084,2.8449686,17.356802,1.8520012,1929,-0.1248942,3572.5078,17.446363,38580,17.446363,19.235071,-0.53535354
0.99119353,,-0.5902491,24.246899,22.61292,15.548951,0.57442075,,-0.5976092,0.14999999,2.8885734e-05,1.6320628e-10,3880.657833337784,1.2316026e-16,17.386698,1.8510485,1930,-0.17866428,3572.5234,17.446363,38600,17.446363,19.235071,0.57575756
0.996686,,-0.59076715,24.240074,3.133943,15.544058,-0.90449524,,-0.59840393,0.14999999,0.01990585,1.630373e-10,3884.002905845642,5.258731e-14,6.100489,1.8559418,1931,-2.1194606,3583.8223,17.446363,38620,17.446363,19.235071,-0.65656567
0.99178576,,-0.59127456,24.239801,3.227743,15.544961,-0.60611904,,-0.5982207,0.14999999,0.0005623723,1.6286857e-10,3887.6818845272064,2.629754,17.289051,1.8550386,1932,-0.24083212,3583.9355,17.446363,38640,17.446363,19.235071,-0.7979798
1.0047052,,-0.59179175,24.2336,3.038691,15.545915,-0.5476589,,-0.59799296,0.14999999,0.20896225,1.627001e-10,3891.1707515716553,2.7639823,17.38812,1.854085,1933,-0.14977448,3583.9453,17.446363,38660,17.446363,19.235071,-0.53535354
1.0051525,,-0.5922008,24.233978,3.0354912,15.546872,-0.4753586,,-0.59775114,0.14999999,0.20904773,1.6253189e-10,3894.441294670105,3.0320027,17.397156,1.8531275,1934,-0.13440679,3583.9473,17.446363,38680,17.446363,19.235071,-0.53535354
1.005466,,-0.5926097,24.232033,3.0323014,15.54782,-0.29249448,,-0.59750277,0.14999999,0.20913322,1.6236394e-10,3897.762435913086,2.7738547,17.379549,1.8521795,1935,-0.122042984,3583.9688,17.446363,38700,17.446363,19.235071,-0.53535354
0.9898437,,-0.59301823,24.21949,5.3567686,15.548687,-1.1428531,,-0.5973194,0.14999999,7.3803744e-07,1.6219624e-10,3900.750034093857,5.0296676e-05,17.226812,1.8513126,1936,-0.24789411,3584.1406,17.446363,38720,17.446363,19.235071,-1.0
0.99054086,,-0.59353465,24.222866,5.344749,15.549534,-1.0856813,,-0.59756625,0.14999999,7.384183e-07,1.6202882e-10,3904.4573068618774,4.9000134,17.190073,1.8504658,1937,-1.0645459,3584.3535,17.446363,38740,17.446363,19.235071,-1.0
0.99109,,-0.59405077,24.223755,5.332794,15.550385,-1.257724,,-0.5976316,0.14999999,7.387994e-07,1.6186165e-10,3908.3170828819275,4.612974,17.199059,1.8496141,1938,-0.71383107,3584.5527,17.446363,38760,17.446363,19.235071,-1.0
0.9919281,,-0.59456664,24.229599,5.3209043,15.551227,-1.0178465,,-0.5984325,0.14999999,7.391807e-07,1.6169474e-10,3912.194913625717,5.1720004,17.182823,1.848773,1939,-2.1411157,3584.7695,17.446363,38780,17.446363,19.235071,-1.0
0.9922094,,-0.5950822,24.22594,5.3090787,15.552076,-1.1020383,,-0.59835434,0.14999999,7.3956215e-07,1.6152808e-10,3915.98831987381,4.092674,17.198896,1.8479233,1940,-0.43809476,3584.9727,17.446363,38800,17.446363,19.235071,-1.0
0.99279416,,-0.59559757,24.227541,5.2973175,15.552927,-0.98612964,,-0.5984604,0.14999999,7.399431e-07,1.613617e-10,3919.479048728943,4.6776867,17.20174,1.8470726,1941,-0.7959957,3585.168,17.446363,38820,17.446363,19.235071,-1.0
0.9734871,,-0.59611267,24.221676,54.654675,15.5537815,0.7786517,,-0.598338,0.14999999,5.0537455e-13,1.6119556e-10,3923.141512155533,3.217994e-38,17.213978,1.8462181,1942,-0.35258982,3585.3574,17.446363,38840,17.446363,19.235071,1.0
0.9929109,,-0.5966274,24.221308,5.288343,15.547621,-0.91826206,,-0.5992462,0.14999999,7.407056e-07,1.6102966e-10,3926.5421788692474,8.018848e-30,3.5845156,1.8523788,1943,-2.32833,3599.1719,17.446363,38860,17.446363,19.235071,-1.0
0.901573,,-0.597142,24.21851,17.38676,15.548509,0.20271586,,-0.59906924,0.14999999,0.11066465,1.6086403e-10,3928.942394018173,2.010636e-13,17.269997,1.851491,1944,-0.24762079,3599.2969,17.446363,38880,17.446363,19.235071,0.25252524
1.0132389,,-0.5975993,24.20984,3.0159528,15.545003,-0.46139503,,-0.59972763,0.14999999,0.5327994,1.6069866e-10,3931.523999929428,0.0005859688,8.730509,1.8549967,1945,-1.7786118,3607.9688,17.446363,38900,17.446363,19.235071,-0.47474748
1.0136424,,-0.5978394,24.209782,3.0128317,15.545921,-0.4473589,,-0.5994768,0.14999999,0.53292733,1.6053356e-10,3934.956834077835,3.0007396,17.33507,1.8540783,1946,-0.124639325,3608.0352,17.446363,38920,17.446363,19.235071,-0.47474748
1.0140262,,-0.5980794,24.209385,3.0097198,15.546835,-0.44744062,,-0.5992261,0.14999999,0.53305525,1.6036869e-10,3938.6633574962616,2.9627457,17.32429,1.8531647,1947,-0.12460457,3608.1133,17.446363,38940,17.446363,19.235071,-0.47474748
1.0144081,,-0.5983191,24.208975,3.0066185,15.547748,-0.24777487,,-0.5989748,0.14999999,0.53318304,1.6020407e-10,3942.1329820156097,2.9600298,17.321602,1.852252,1948,-0.12358824,3608.1875,17.446363,38960,17.446363,19.235071,-0.47474748
1.0371659,,-0.59855866,24.206636,4.0256596,15.548523,-0.015357554,,-0.59883606,0.14999999,3.9961948,1.6003973e-10,3945.7774307727814,3.7440758,17.059696,1.8514767,1949,-0.34249476,3608.5273,17.446363,38980,17.446363,19.235071,-0.25252524
0.957962,,-0.5970233,24.23145,11.238356,15.546398,0.21482094,,-0.5991002,0.14999999,2.1658034,1.5987563e-10,3949.6346163749695,8.023333,11.406719,1.8536015,1950,-1.1505032,3614.5234,17.446363,39000,17.446363,19.235071,0.030303031
0.9923903,,-0.59642595,24.205153,5.295704,15.542881,-1.3343964,,-0.59973675,0.14999999,7.405566e-07,1.5971179e-10,3952.598891019821,9.1774705e-14,8.684491,1.8571186,1951,-1.7977198,3623.2383,17.446363,39020,17.446363,19.235071,-1.0
0.9932525,,-0.5969384,24.211586,5.2840753,15.543725,-0.95704913,,-0.6010525,0.14999999,7.4093595e-07,1.5954818e-10,3955.639778614044,5.223514,17.191689,1.8562746,1952,-3.159899,3623.4492,17.446363,39040,17.446363,19.235071,-1.0
0.99319947,,-0.59745055,24.2024,5.2725105,15.544595,-0.9146911,,-0.6009011,0.14999999,7.413155e-07,1.5938484e-10,3958.532934188843,3.4381683,17.239923,1.8554049,1953,-0.29775238,3623.6055,17.446363,39060,17.446363,19.235071,-1.0
1.0673409,,-0.59796244,24.199263,28.410677,15.54548,0.7358039,,-0.60072255,0.14999999,6.8036075e-09,1.5922173e-10,3961.305420398712,1.6690359e-28,17.275965,1.8545198,1954,-0.24482784,3623.7305,17.446363,39080,17.446363,19.235071,0.7979798
0.9928695,,-0.5984741,24.188683,5.263698,15.539664,-1.2546644,,-0.60154825,0.14999999,7.4207514e-07,1.5905889e-10,3964.160380601883,2.1623003e-28,4.175327,1.8603354,1955,-2.2765028,3636.957,17.446363,39100,17.446363,19.235071,-1.0
0.9936751,,-0.59898543,24.194216,5.25225,15.540505,-0.9997032,,-0.60231465,0.14999999,7.424546e-07,1.5889629e-10,3966.9603474140167,5.1037364,17.184973,1.8594942,1956,-2.0929909,3637.17,17.446363,39120,17.446363,19.235071,-1.0
0.9938603,,-0.59949654,24.189152,5.2408624,15.541354,-1.410636,,-0.60220486,0.14999999,7.428342e-07,1.5873394e-10,3969.8014311790466,3.8907912,17.20078,1.8586454,1957,-0.38043302,3637.371,17.446363,39140,17.446363,19.235071,-1.0
0.9947238,,-0.6000074,24.195765,5.229536,15.542199,-1.4200044,,-0.6041584,0.14999999,7.4321326e-07,1.5857185e-10,3972.6806514263153,5.214101,17.195305,1.8578005,1958,-4.4203386,3637.5742,17.446363,39160,17.446363,19.235071,-1.0
0.9955825,,-0.600518,24.20229,5.21827,15.5430355,-0.87694985,,-0.6061972,0.14999999,7.435933e-07,1.5841001e-10,3975.516679763794,5.2065806,17.182394,1.8569641,1959,-4.591824,3637.791,17.446363,39180,17.446363,19.235071,-1.0
0.91990685,,-0.6010283,24.188751,15.485332,15.543937,0.0437703,,-0.60600024,0.14999999,0.42235503,1.582484e-10,3978.3422453403473,8.040229e-11,17.307703,1.8560629,1960,-0.21567596,3637.8848,17.446363,39200,17.446363,19.235071,0.17171717
0.99590874,,-0.60132295,24.198141,7.9999313,15.540644,-0.13556376,,-0.6064299,0.14999999,4.069144,1.5808704e-10,3981.2575857639313,7.795058,9.08721,1.8593559,1961,-1.3665322,3646.1953,17.446363,39220,17.446363,19.235071,-0.07070707
1.0296288,,-0.5997599,24.190228,4.9925213,15.540969,0.001661852,,-0.6064723,0.14999999,4.7346177,1.5792592e-10,3984.174088001251,4.912853,16.177896,1.8590307,1962,-0.68424964,3647.42,17.446363,39240,17.446363,19.235071,-0.1919192
0.99498546,,-0.5978592,24.184458,5.2150335,15.537817,-1.0647957,,-0.6067649,0.14999999,7.416188e-07,1.5776508e-10,3987.0910592079163,1.8498171e-09,9.354307,1.8621826,1963,-1.209788,3655.4648,17.446363,39260,17.446363,19.235071,-1.0
0.99543166,,-0.59836847,24.183989,5.203865,15.538661,-0.8929299,,-0.60676235,0.14999999,7.419966e-07,1.5760444e-10,3989.900734901428,4.397624,17.195768,1.8613386,1964,-0.5961827,3655.668,17.446363,39280,17.446363,19.235071,-1.0
1.0045654,,-0.59887755,24.174702,7.386515,15.539555,-0.24245813,,-0.60657036,0.14999999,4.357242,1.574441e-10,3992.7877674102783,2.0623877e-06,17.294151,1.860445,1965,-0.22433616,3655.7754,17.446363,39300,17.446363,19.235071,-0.09090909
1.0376204,,-0.5971713,24.173431,3.7898436,15.540271,-0.38510913,,-0.60644174,0.14999999,3.6384528,1.5728398e-10,3995.7132728099823,3.7258925,16.947208,1.8597288,1966,-0.35748547,3656.2266,17.446363,39320,17.446363,19.235071,-0.27272728
1.0166069,,-0.59583086,24.178532,3.026696,15.541141,-0.2761276,,-0.6061911,0.14999999,0.69935656,1.571241e-10,3998.643560409546,2.7767003,17.251644,1.8588591,1967,-0.15022409,3656.377,17.446363,39340,17.446363,19.235071,-0.45454547
1.0373411,,-0.5959836,24.176292,3.4294763,15.541904,-0.21581319,,-0.6060188,0.14999999,2.8609724,1.5696446e-10,4001.53857755661,3.4250817,17.045052,1.8580952,1968,-0.2833721,3656.7305,17.446363,39360,17.446363,19.235071,-0.3131313
1.0387868,,-0.59503895,24.176643,3.7799652,15.542614,-0.24222209,,-0.6059071,0.14999999,3.6307023,1.5680507e-10,4004.4718132019043,3.7775097,16.938751,1.8573856,1969,-0.42286602,3657.1914,17.446363,39380,17.446363,19.235071,-0.27272728
1.0391974,,-0.59370446,24.175846,3.7746382,15.543314,-0.264351,,-0.6057596,0.14999999,3.6258607,1.5664592e-10,4007.3857102394104,3.7112498,16.921932,1.8566856,1970,-0.35386652,3657.6719,17.446363,39400,17.446363,19.235071,-0.27272728
1.0393708,,-0.5923731,24.174412,3.574385,15.544085,-0.35507494,,-0.6055864,0.14999999,3.2421126,1.56487e-10,4010.752201795578,3.53656,17.06198,1.8559151,1971,-0.3031223,3658.0078,17.446363,39420,17.446363,19.235071,-0.2929293
1.0384908,,-0.59123677,24.169147,3.4119065,15.544941,-0.3791764,,-0.60534483,0.14999999,2.8474236,1.5632834e-10,4013.8689935207367,3.0265775,17.231981,1.8550587,1972,-0.16834585,3658.1777,17.446363,39440,17.446363,19.235071,-0.3131313
0.99488777,,-0.59030086,24.167894,5.213897,15.545806,-0.9299559,,-0.60509443,0.14999999,7.360342e-07,1.561699e-10,4017.4898664951324,0.0005885955,17.251968,1.8541937,1973,-0.14898115,3658.3242,17.446363,39460,17.446363,19.235071,-1.0
1.0345836,,-0.59080756,24.165863,3.1907353,15.546672,-0.381174,,-0.60492134,0.14999999,2.0838583,1.5601172e-10,4020.7877204418182,0.0021386426,17.255793,1.8533278,1974,-0.2578052,3658.4668,17.446363,39480,17.446363,19.235071,-0.35353535
1.0285767,,-0.59025896,24.165174,3.0703835,15.547555,-0.5755105,,-0.6046723,0.14999999,1.41815,1.5585379e-10,4023.712359905243,3.0703084,17.290298,1.8524446,1975,-0.14721778,3658.5781,17.446363,39500,17.446363,19.235071,-0.3939394
0.9946655,,-0.59004736,24.156391,5.2080603,15.548496,-1.2430608,,-0.6044279,0.14999999,7.3584823e-07,1.5569607e-10,4026.651433467865,0.05634675,17.405693,1.8515034,1976,-0.14983997,3658.5703,17.446363,39520,17.446363,19.235071,-1.0
0.9954324,,-0.5905533,24.161507,5.1969986,15.549327,-0.9261438,,-0.60511214,0.14999999,7.362203e-07,1.555386e-10,4029.4770209789276,5.0350566,17.193336,1.8506727,1977,-1.9511003,3658.7812,17.446363,39540,17.446363,19.235071,-1.0
1.0167432,,-0.59105897,24.153881,3.0178351,15.550195,-0.5280476,,-0.6049366,0.14999999,0.6960273,1.5538137e-10,4032.3153550624847,0.024444466,17.265745,1.8498049,1978,-0.25280178,3658.914,17.446363,39560,17.446363,19.235071,-0.45454547
1.0131881,,-0.5912126,24.151522,3.0175862,15.551125,-0.35032153,,-0.60469145,0.14999999,0.5294074,1.5522438e-10,4035.1367173194885,2.8614445,17.390215,1.848875,1979,-0.1362763,3658.9219,17.446363,39580,17.446363,19.235071,-0.47474748
0.9951031,,-0.5914503,24.148212,5.1912403,15.551957,-1.1879818,,-0.6044653,0.14999999,7.3688125e-07,1.5506764e-10,4038.016218662262,0.00026608718,17.197256,1.8480425,1980,-0.16973558,3659.125,17.446363,39600,17.446363,19.235071,-1.0
0.99580616,,-0.5919552,24.152313,5.180279,15.55279,-1.1286128,,-0.6048685,0.14999999,7.3725306e-07,1.5491111e-10,4040.880448818207,4.9073567,17.20209,1.8472099,1981,-1.3978245,3659.3223,17.446363,39620,17.446363,19.235071,-1.0
0.9964078,,-0.59245986,24.154697,5.169377,15.553622,-0.9574576,,-0.6050393,0.14999999,7.376251e-07,1.5475483e-10,4043.805839061737,4.7067266,17.203373,1.8463774,1982,-0.93839437,3659.5215,17.446363,39640,17.446363,19.235071,-1.0
1.0247915,,-0.5929643,24.14656,3.0389156,15.554476,-0.24779391,,-0.6048821,0.14999999,1.1418968,1.5459879e-10,4046.7406141757965,0.0050295983,17.246014,1.8455238,1983,-0.2892377,3659.6738,17.446363,39660,17.446363,19.235071,-0.41414142
0.9963321,,-0.59289277,24.145678,5.161131,15.555227,-1.0017688,,-0.60473496,0.14999999,7.3794456e-07,1.5444297e-10,4049.6641268730164,1.29039945e-05,17.044636,1.8447723,1984,-0.33749107,3660.0273,17.446363,39680,17.446363,19.235071,-1.0
1.038636,,-0.59339666,24.145077,3.4099193,15.556053,-0.41483945,,-0.60462195,0.14999999,2.8535805,1.542874e-10,4052.603043317795,0.00010267696,17.196442,1.8439465,1985,-0.37615466,3660.2344,17.446363,39700,17.446363,19.235071,-0.3131313
0.99651134,,-0.5924638,24.140991,5.15293,15.556953,-0.8030579,,-0.6043641,0.14999999,7.3762794e-07,1.5413207e-10,4055.497318506241,0.0015028005,17.344051,1.8430462,1986,-0.13056944,3660.289,17.446363,39720,17.446363,19.235071,-1.0
1.0287477,,-0.5929672,24.141098,3.0671074,15.55786,-0.514481,,-0.6041632,0.14999999,1.4219959,1.5397697e-10,4058.4386932849884,0.07883912,17.359653,1.8421392,1987,-0.20098272,3660.332,17.446363,39740,17.446363,19.235071,-0.3939394
1.0174191,,-0.59275496,24.138363,3.0122616,15.558761,-0.46148598,,-0.6039118,0.14999999,0.69720876,1.538221e-10,4061.3253185749054,2.8047671,17.348743,1.841239,1988,-0.13296735,3660.3828,17.446363,39760,17.446363,19.235071,-0.45454547
1.0178012,,-0.5929072,24.138395,3.0092173,15.559678,-0.4917158,,-0.6036617,0.14999999,0.69731486,1.5366745e-10,4064.237382411957,3.0064101,17.380539,1.8403215,1989,-0.12363575,3660.3984,17.446363,39780,17.446363,19.235071,-0.45454547
1.0143023,,-0.5930593,24.138494,3.009976,15.560573,-0.34572467,,-0.6034128,0.14999999,0.530386,1.5351306e-10,4067.1498193740845,2.997798,17.340124,1.839427,1990,-0.12609483,3660.461,17.446363,39800,17.446363,19.235071,-0.47474748
1.0221807,,-0.5932952,24.13322,3.0084212,15.561405,-0.28092247,,-0.6031891,0.14999999,0.9007886,1.5335891e-10,4070.0241088867188,2.6523066,17.218452,1.8385944,1991,-0.17176576,3660.6406,17.446363,39820,17.446363,19.235071,-0.43434343
0.9796455,,-0.593345,24.13265,22.172422,15.562173,0.5504184,,-0.60300845,0.14999999,0.00010467792,1.5320496e-10,4072.8775413036346,1.2868459e-06,17.090963,1.8378267,1992,-0.2653184,3660.9531,17.446363,39840,17.446363,19.235071,0.53535354
1.0356232,,-0.59384686,24.130846,3.1761966,15.557549,-0.28597993,,-0.6037792,0.14999999,2.0902014,1.5305125e-10,4075.6710121631622,2.8655364e-07,6.346304,1.8424501,1993,-2.1149771,3672.004,17.446363,39860,17.446363,19.235071,-0.35353535
1.0380739,,-0.5933002,24.130623,3.2705793,15.558327,-0.62476563,,-0.60358673,0.14999999,2.4637022,1.5289778e-10,4079.3455650806427,3.2664657,17.108065,1.8416729,1994,-0.25535697,3672.295,17.446363,39880,17.446363,19.235071,-0.33333334
0.9953172,,-0.59256685,24.11389,5.1628857,15.559251,-1.2619748,,-0.60334903,0.14999999,7.377039e-07,1.5274454e-10,4082.6213295459747,0.13753258,17.403433,1.8407488,1995,-0.16683188,3672.295,17.446363,39900,17.446363,19.235071,-1.0
0.99607635,,-0.59306794,24.119064,5.152141,15.560069,-0.8122194,,-0.60413194,0.14999999,7.3807405e-07,1.5259154e-10,4086.8773617744446,5.0221567,17.194103,1.8399305,1996,-2.160807,3672.5,17.446363,39920,17.446363,19.235071,-1.0
1.0137655,,-0.5935688,24.110292,3.0055218,15.560955,-0.25802714,,-0.60393447,0.14999999,0.5306563,1.5243876e-10,4090.539182662964,0.2598964,17.325254,1.8390446,1997,-0.20517544,3672.5742,17.446363,39940,17.446363,19.235071,-0.47474748
1.0391386,,-0.59380376,24.116316,3.3979454,15.561692,-0.17418328,,-0.60378146,0.14999999,2.8547425,1.5228618e-10,4093.447313785553,3.3951077,17.035925,1.8383074,1998,-0.31163105,3672.9375,17.446363,39960,17.446363,19.235071,-0.3131313
1.0399143,,-0.5928764,24.114397,3.7582347,15.562216,-0.425307,,-0.6037321,0.14999999,3.6228595,1.5213386e-10,4096.824334383011,3.692626,16.608013,1.8377838,1999,-0.5439547,3673.7285,17.446363,39980,17.446363,19.235071,-0.27272728
1.0390723,,-0.5915658,24.101961,3.3895283,15.5631,-0.28607827,,-0.6034712,0.14999999,2.8483605,1.5198177e-10,4100.423567056656,2.2706225,17.330654,1.8368998,2000,-0.1215034,3673.8008,17.446363,40000,17.446363,19.235071,-0.3131313
1.0394238,,-0.5906425,24.101263,3.3854852,15.563861,-0.071817234,,-0.603276,0.14999999,2.8457325,1.5182991e-10,4103.26024889946,3.3639188,17.084358,1.8361387,2001,-0.25118887,3674.1133,17.446363,40020,17.446363,19.235071,-0.3131313
0.9949944,,-0.58972096,24.093464,5.154323,15.563481,-1.3245924,,-0.60341686,0.14999999,7.3560756e-07,1.5167827e-10,4107.926913022995,3.2485076e-08,14.805215,1.8365183,2002,-0.9242979,3676.711,17.446363,40040,17.446363,19.235071,-1.0
0.9957808,,-0.59022033,24.099152,5.1436553,15.564294,-0.9607075,,-0.60461026,0.14999999,7.359753e-07,1.5152686e-10,4110.809102058411,5.0801907,17.190477,1.8357058,2003,-2.9885056,3676.918,17.446363,40060,17.446363,19.235071,-1.0
0.99575275,,-0.59071946,24.090946,5.1330414,15.565127,-0.91350853,,-0.6044579,0.14999999,7.3634243e-07,1.5137566e-10,4113.639581680298,3.4494998,17.234968,1.8348722,2004,-0.2943567,3677.082,17.446363,40080,17.446363,19.235071,-1.0
