DenMISELogFirst,Bound,IWMean,TimeElapsed,IWFirstEpisode,DenMISELogLast,LQGmu1_higher,ReturnMax,ReturnAbsMax,Delta,TimestepsSoFar,Regret,ReturnMin,IWMax,ReturnMean,IWLastEpisode,LQGsigma_higher,Regret/t,ReturnStepMax,IWMin,DenMISEMeanLog,LQGmu1_actor,ReturnLastEpisode,Iteration
-1.3026043,23.636086,0.97214216,4976.130541086197,0.030435067,-0.2536532,-0.4949495,17.434315,17.434315,1.1818582e-10,45360,4118.1523,,3.4179945,15.584236,3.41672,0.14999999,1.8157635,19.223108,,-0.5996557,-0.33919454,17.403946,2268
-1.3030317,23.633717,0.9847898,4979.3717448711395,0.16425908,-0.3230995,-0.41414142,17.434315,17.434315,1.1808168e-10,45380,4118.293,,3.5123587,15.584973,3.2428675,0.14999999,1.8150263,19.223108,,-0.59954625,-0.3200509,17.25332,2269
-1.3033999,23.632698,0.99441874,4982.566134691238,0.3423016,-0.34196973,-0.37373737,17.434315,17.434315,1.1797766e-10,45400,4118.574,,3.5928814,15.58565,3.5117044,0.14999999,1.8143492,19.223108,,-0.59943974,-0.49439004,17.123302,2270
-1.3036896,23.628107,0.980991,4986.207822561264,0.110825375,-0.24705847,-0.43434343,17.434315,17.434315,1.178738e-10,45420,4118.5547,,3.4768212,15.586457,3.1428046,0.14999999,1.8135424,19.223108,,-0.59928703,-0.50163805,17.419064,2271
-1.304081,23.628937,0.9722393,4989.995590209961,0.019113047,-0.24351378,-0.5151515,17.434315,17.434315,1.1777004e-10,45440,4118.543,,3.38112,15.587261,3.3791938,0.14999999,1.8127384,19.223108,,-0.599139,-0.74359643,17.415068,2272
-1.3045126,23.614925,0.9760216,4993.273324251175,0.0042285724,-0.09609142,-0.57575756,17.434315,17.434315,1.1766645e-10,45460,4118.5625,,3.283186,15.58805,1.5656096,0.14999999,1.8119497,19.223108,,-0.59892994,-0.3036594,17.377176,2273
-1.3049506,23.615587,0.9943722,4996.465861320496,0.3428328,-0.3604249,-0.37373737,17.434315,17.434315,1.1756297e-10,45480,4118.8555,,3.5833411,15.5887165,3.419433,0.14999999,1.8112831,19.223108,,-0.5988357,-0.62756264,17.106806,2274
-1.3052396,23.6088,0.9833121,4999.194443225861,0.0014133131,-0.17179604,-0.61616164,17.434315,17.434315,1.1745965e-10,45500,4118.8516,,3.1993904,15.589516,3.1490128,0.14999999,1.8104839,19.223108,,-0.59865063,-0.5911601,17.401892,2275
-1.3056784,23.610243,0.9798399,5002.368324279785,0.002468899,-0.19528504,-0.5959596,17.434315,17.434315,1.1735646e-10,45520,4118.836,,3.2376711,15.590318,3.2315266,0.14999999,1.8096819,19.223108,,-0.5984808,-0.5137504,17.416512,2276
-1.3061166,23.609383,0.9769101,5006.333223104477,0.004235361,-0.23481466,-0.57575756,17.434315,17.434315,1.172534e-10,45540,4118.836,,3.2730117,15.591113,3.088094,0.14999999,1.8088865,19.223108,,-0.5983302,-0.9073777,17.403172,2277
-1.3065537,23.606817,1.0135651,5009.596381187439,1.1341379e-09,-0.09359693,-1.0,17.434315,17.434315,1.1715047e-10,45560,4118.953,,4.549141,15.591855,2.413641,0.14999999,1.8081446,19.223108,,-0.5981187,-0.8524351,17.279867,2278
-1.3069927,23.600172,1.012011,5012.881064891815,1.9815016e-06,-0.07061284,-0.8181818,17.434315,17.434315,1.1704769e-10,45580,4119.043,,2.8553817,15.592608,2.7807512,0.14999999,1.8073912,19.223108,,-0.5978816,-0.6380605,17.31068,2279
-1.3074313,23.603794,0.9841478,5016.167559862137,0.0014164138,-0.16192266,-0.61616164,17.434315,17.434315,1.1694504e-10,45600,4119.0547,,3.191264,15.593397,3.0939457,0.14999999,1.8066025,19.223108,,-0.59768516,-0.6975182,17.391459,2280
-1.3078692,23.600925,0.98864526,5019.358810663223,0.0007969475,-0.12048973,-0.6363636,17.434315,17.434315,1.1684252e-10,45620,4119.0625,,3.1449828,15.594185,2.7609165,0.14999999,1.8058147,19.223108,,-0.597483,-0.58622,17.38626,2281
-1.3083072,23.601788,0.984761,5022.655774116516,0.001417655,-0.19499561,-0.61616164,17.434315,17.434315,1.1674013e-10,45640,4119.082,,3.1852453,15.594969,3.1684892,0.14999999,1.8050308,19.223108,,-0.5973119,-0.45177835,17.387024,2282
-1.3087447,23.601887,0.98128194,5025.947718858719,0.11138704,-0.25560266,-0.43434343,17.434315,17.434315,1.166379e-10,45660,4119.1133,,3.4619339,15.595745,3.4110804,0.14999999,1.8042545,19.223108,,-0.59716886,-0.23210295,17.366543,2283
-1.3091338,23.594841,0.99833024,5029.754274129868,0.48355123,-0.49219006,-0.35353535,17.434315,17.434315,1.1653578e-10,45680,4119.5273,,3.649454,15.596353,3.1351793,0.14999999,1.803647,19.223108,,-0.5971313,-0.6336795,16.983328,2284
-1.3093599,23.59702,0.9891745,5033.388609886169,0.0007981367,-0.16228127,-0.6363636,17.434315,17.434315,1.164338e-10,45700,4119.5312,,3.1389318,15.597141,3.1277149,0.14999999,1.8028584,19.223108,,-0.59694207,-0.79903555,17.396456,2285
-1.309797,23.596186,1.012272,5037.028452634811,1.987067e-06,-0.07352535,-0.8181818,17.434315,17.434315,1.1633195e-10,45720,4119.582,,2.8539197,15.597907,2.8393087,0.14999999,1.8020926,19.223108,,-0.59671783,-0.8399697,17.34669,2286
-1.3102344,23.596119,1.0125642,5040.910768270493,1.9879349e-06,-0.0688438,-0.8181818,17.434315,17.434315,1.1623024e-10,45740,4119.66,,2.8516083,15.598662,2.819265,0.14999999,1.8013372,19.223108,,-0.5964817,-0.7231834,17.32495,2287
-1.3106716,23.593023,1.012678,5045.018020391464,1.9888053e-06,-0.10250394,-0.8181818,17.434315,17.434315,1.1612867e-10,45760,4119.6875,,2.8493023,15.599437,2.411229,0.14999999,1.8005629,19.223108,,-0.5962604,-0.5561358,17.372494,2288
-1.3111086,23.597385,0.9854836,5048.501348257065,0.0014216321,-0.21068458,-0.61616164,17.434315,17.434315,1.1602722e-10,45780,4119.7305,,3.1780002,15.600204,3.0307105,0.14999999,1.7997952,19.223108,,-0.5960863,-0.77668947,17.353628,2289
-1.3115447,23.589352,0.9940875,5052.432010650635,0.0004417705,-0.07717683,-0.65656567,17.434315,17.434315,1.15925915e-10,45800,4119.7734,,3.0878973,15.600972,2.0848515,0.14999999,1.7990274,19.223108,,-0.59586644,-0.5705707,17.362171,2290
-1.3119811,23.588818,0.98997295,5056.511962175369,0.0008002315,-0.2007151,-0.6363636,17.434315,17.434315,1.15824725e-10,45820,4119.785,,3.1288884,15.601751,2.9526496,0.14999999,1.7982483,19.223108,,-0.5956966,-0.3935914,17.387167,2291
-1.3124171,23.587475,0.98962027,5060.470477104187,0.2414926,-0.27933347,-0.3939394,17.434315,17.434315,1.1572368e-10,45840,4119.8906,,3.5300343,15.602491,3.5166624,0.14999999,1.7975082,19.223108,,-0.5955632,-0.45831978,17.29641,2292
-1.312748,23.587553,0.9784219,5064.1222450733185,0.07404906,-0.2504474,-0.45454547,17.434315,17.434315,1.1562277e-10,45860,4119.957,,3.4264727,15.603246,3.41546,0.14999999,1.7967539,19.223108,,-0.59541726,-0.41288152,17.3313,2293
-1.3131517,23.588646,0.98220974,5068.367393255234,0.11187902,-0.26748872,-0.43434343,17.434315,17.434315,1.1552199e-10,45880,4119.996,,3.450121,15.604012,3.439872,0.14999999,1.7959881,19.223108,,-0.5952838,-0.63281024,17.361048,2294
-1.3135388,23.585426,0.9860744,5072.353246450424,0.0014250914,-0.15828517,-0.61616164,17.434315,17.434315,1.15421325e-10,45900,4120.039,,3.1666956,15.604776,3.0966077,0.14999999,1.7952232,19.223108,,-0.59510136,-0.6225413,17.357254,2295
-1.3139738,23.586414,0.98649037,5076.145555496216,0.0014257114,-0.16434315,-0.61616164,17.434315,17.434315,1.1532081e-10,45920,4120.051,,3.16371,15.605552,3.1318383,0.14999999,1.7944479,19.223108,,-0.59491974,-0.80985135,17.38772,2296
-1.3144085,23.584751,1.0210633,5080.201042890549,0.014890651,-0.06938408,0.5555556,17.434315,17.434315,1.1522043e-10,45940,4120.1055,,23.789574,15.606311,2.8991049e-18,0.14999999,1.7936888,19.223108,,-0.5946971,0.64285487,17.34817,2297
-1.3148373,23.580973,1.012528,5084.343586444855,1.9971073e-06,-2.2488728,-0.8181818,17.434315,17.434315,1.1512019e-10,45960,4132.16,,2.8496506,15.601845,6.312757e-20,0.14999999,1.7981548,19.223108,,-0.5954093,-0.87647605,5.3420424,2298
-1.3152725,23.579727,1.0127509,5088.049901008606,1.997976e-06,-0.07634753,-0.8181818,17.434315,17.434315,1.15020056e-10,45980,4132.2617,,2.84736,15.602582,2.6618278,0.14999999,1.7974176,19.223108,,-0.5951782,-0.68029517,17.297579,2299
-1.3157073,23.577784,0.99499387,5091.992516994476,0.00044361333,-0.12437389,-0.65656567,17.434315,17.434315,1.1492006e-10,46000,4132.2656,,3.0760853,15.603363,2.9743996,0.14999999,1.7966366,19.223108,,-0.594968,-0.89289445,17.401997,2300
-1.3161418,23.578894,1.0130818,5095.543424367905,1.9997144e-06,-0.08384207,-0.8181818,17.434315,17.434315,1.148202e-10,46020,4132.375,,2.8443136,15.604095,2.5548143,0.14999999,1.7959042,19.223108,,-0.5947482,-0.6363652,17.289711,2301
-1.3165762,23.57127,0.990693,5099.4121816158295,0.00080391683,-0.15294401,-0.6363636,17.434315,17.434315,1.1472046e-10,46040,4132.371,,3.1158938,15.604878,3.0991426,0.14999999,1.7951212,19.223108,,-0.5945508,-0.5058637,17.404215,2302
-1.3170103,23.569448,0.99010843,5102.395899772644,9.64814,-0.22941254,0.05050505,17.434315,17.434315,1.14620854e-10,46060,4132.367,,12.22189,15.605659,0.0034436916,0.14999999,1.7943411,19.223108,,-0.59439635,0.3666459,17.401888,2303
-1.3132638,23.599064,0.9343116,5106.458201408386,1.0364884,-2.0252786,0.33333334,17.434315,17.434315,1.1452138e-10,46080,4141.8867,,19.713825,15.602305,19.664192,0.14999999,1.7976942,19.223108,,-0.5950222,0.18572482,7.8807216,2304
-1.3132479,23.567368,0.9745859,5110.350211143494,0.030760739,-1.765883,-0.4949495,17.434315,17.434315,1.1442203e-10,46100,4150.496,,3.3702645,15.599351,0.0005251213,0.14999999,1.8006487,19.223108,,-0.59555984,-0.28005987,8.7906,2305
-1.3136684,23.562048,0.99373215,5113.018577098846,0.3458346,-0.4000076,-0.37373737,17.434315,17.434315,1.14322815e-10,46120,4150.7734,,3.5818985,15.600011,3.2647347,0.14999999,1.7999887,19.223108,,-0.5954861,-0.16690221,17.120842,2306
-1.313952,23.553036,1.0013309,5116.7909734249115,0.6701944,-0.67460567,-0.33333334,17.434315,17.434315,1.1422373e-10,46140,4151.6523,,3.7470832,15.600411,2.8214374,0.14999999,1.7995882,19.223108,,-0.5955233,-0.45209786,16.522951,2307
-1.3140948,23.55315,1.0119181,5119.57878947258,1.9956242e-06,-0.24931796,-0.8181818,17.434315,17.434315,1.1412477e-10,46160,4151.6875,,2.8473125,15.601175,0.17365812,0.14999999,1.7988243,19.223108,,-0.59537286,-0.802467,17.362701,2308
-1.314528,23.553324,1.012216,5121.738047361374,1.9964884e-06,-0.069182515,-0.8181818,17.434315,17.434315,1.1402594e-10,46180,4151.7227,,2.845036,15.601938,2.8345299,0.14999999,1.7980614,19.223108,,-0.59514,-0.5631185,17.363354,2309
-1.314961,23.562143,0.97685117,5125.573102235794,0.0071953144,-0.20019157,-0.5555556,17.434315,17.434315,1.13927236e-10,46200,4151.7344,,3.2739568,15.602713,3.2449565,0.14999999,1.797287,19.223108,,-0.59496385,-0.4206367,17.38825,2310
-1.3153907,23.567062,0.98648417,5128.727022886276,0.16630174,-0.262388,-0.41414142,17.434315,17.434315,1.1382866e-10,46220,4151.8086,,3.4781415,15.603457,3.4543417,0.14999999,1.7965422,19.223108,,-0.59483,-0.38833696,17.326628,2311
-1.3157513,23.567598,0.986907,5131.835738658905,0.16636172,-0.278365,-0.41414142,17.434315,17.434315,1.13730206e-10,46240,4151.965,,3.4744177,15.604168,3.461664,0.14999999,1.7958317,19.223108,,-0.5946991,-0.338452,17.248167,2312
-1.3161118,23.568401,0.99563545,5135.042422056198,0.34668067,-0.317652,-0.37373737,17.434315,17.434315,1.13631896e-10,46260,4152.1055,,3.569008,15.604883,3.5543265,0.14999999,1.7951164,19.223108,,-0.5945851,-0.45978785,17.258062,2313
-1.3163942,23.565712,0.9875383,5138.509387969971,0.16646871,-0.2435787,-0.41414142,17.434315,17.434315,1.135337e-10,46280,4152.1523,,3.4670787,15.605638,3.2396266,0.14999999,1.7943621,19.223108,,-0.5944355,-0.66569984,17.35176,2314
-1.3167543,23.556885,0.9830216,5141.829353094101,0.0024963964,-0.1323787,-0.5959596,17.434315,17.434315,1.1343564e-10,46300,4152.1484,,3.1921186,15.606416,2.7250257,0.14999999,1.7935839,19.223108,,-0.5942415,-0.5263205,17.407267,2315
-1.3171852,23.55765,0.97638285,5145.069976568222,0.011924967,-0.21548976,-0.53535354,17.434315,17.434315,1.1333769e-10,46320,4152.1797,,3.2933114,15.607176,3.2931943,0.14999999,1.7928238,19.223108,,-0.59408534,-0.81946397,17.36638,2316
-1.3176117,23.545824,1.0120822,5149.043987989426,2.0026555e-06,-0.068496175,-0.8181818,17.434315,17.434315,1.132399e-10,46340,4152.254,,2.8484793,15.607919,2.8480687,0.14999999,1.7920809,19.223108,,-0.59386885,-1.0335476,17.329288,2317
-1.3180431,23.548601,1.0109533,5152.816375494003,1.1472441e-09,-0.3467481,-1.0,17.434315,17.434315,1.13142204e-10,46360,4152.457,,4.6181602,15.6086035,3.669002,0.14999999,1.7913961,19.223108,,-0.59375715,-0.9175349,17.194723,2318
-1.3184744,23.539328,1.0120625,5156.460410833359,2.0043847e-06,-0.104546346,-0.8181818,17.434315,17.434315,1.1304464e-10,46380,4152.582,,2.8457842,15.609321,2.3711417,0.14999999,1.790679,19.223108,,-0.59354156,-0.3830014,17.271933,2319
-1.3189056,23.555098,0.9916166,5160.446083545685,0.24306461,-0.27919033,-0.3939394,17.434315,17.434315,1.1294722e-10,46400,4152.703,,3.508274,15.610042,3.5068324,0.14999999,1.789958,19.223108,,-0.5934011,-0.31060424,17.279737,2320
-1.3192317,23.554482,0.99605167,5164.417222738266,0.347764,-0.3491304,-0.37373737,17.434315,17.434315,1.128499e-10,46420,4152.875,,3.5611398,15.610738,3.451258,0.14999999,1.7892618,19.223108,,-0.5932997,-0.33566552,17.226196,2321
-1.3195127,23.554926,1.0003219,5168.698671340942,0.4885961,-0.31754005,-0.35353535,17.434315,17.434315,1.12752724e-10,46440,4153.0195,,3.632143,15.611447,3.6277957,0.14999999,1.7885523,19.223108,,-0.59318256,-0.2596164,17.259172,2322
-1.3197329,23.553087,1.0040301,5172.912926197052,0.67407995,-0.43283796,-0.33333334,17.434315,17.434315,1.1265567e-10,46460,4153.41,,3.7269218,15.612049,3.6337302,0.14999999,1.7879505,19.223108,,-0.59311366,-0.4588976,17.010792,2323
-1.3198731,23.546703,0.996694,5176.489876270294,0.3479871,-0.23966926,-0.37373737,17.434315,17.434315,1.12558754e-10,46480,4153.4883,,3.5493574,15.612783,2.8768308,0.14999999,1.7872162,19.223108,,-0.59295994,-0.54134333,17.318903,2324
-1.3201536,23.540375,0.97672546,5180.710178852081,0.030973902,-0.20667627,-0.4949495,17.434315,17.434315,1.1246194e-10,46500,4153.5234,,3.3391595,15.613539,3.117486,0.14999999,1.7864609,19.223108,,-0.5927954,-0.592295,17.367596,2325
-1.3205703,23.539993,0.980178,5184.873644828796,0.0042970227,-0.17838708,-0.57575756,17.434315,17.434315,1.1236526e-10,46520,4153.539,,3.22042,15.614299,3.1597443,0.14999999,1.7857008,19.223108,,-0.5926274,-0.512516,17.380215,2326
-1.3209983,23.540852,0.9770575,5188.070628404617,0.011970521,-0.21742354,-0.53535354,17.434315,17.434315,1.1226871e-10,46540,4153.5703,,3.2805593,15.615054,3.2674665,0.14999999,1.7849455,19.223108,,-0.5924748,-0.5349631,17.373093,2327
-1.3214228,23.542164,0.97751707,5192.250247478485,0.011975602,-0.20681596,-0.53535354,17.434315,17.434315,1.12172285e-10,46560,4153.5977,,3.277349,15.6158085,3.270667,0.14999999,1.7841911,19.223108,,-0.59231895,-0.50499266,17.368765,2328
-1.3218471,23.543547,0.97764295,5196.113482475281,0.019455643,-0.2184765,-0.5151515,17.434315,17.434315,1.1207598e-10,46580,4153.6055,,3.3015816,15.61657,3.3014596,0.14999999,1.7834291,19.223108,,-0.5921684,-0.6163551,17.389168,2329
-1.322268,23.543312,0.98458874,5199.869449853897,0.0025101986,-0.16056082,-0.5959596,17.434315,17.434315,1.1197979e-10,46600,4153.6406,,3.1734002,15.617322,3.094104,0.14999999,1.7826777,19.223108,,-0.59199274,-0.44777626,17.369661,2330
-1.3226961,23.541958,0.97883654,5203.959586858749,0.031052751,-0.23839875,-0.4949495,17.434315,17.434315,1.1188373e-10,46620,4153.703,,3.3215783,15.618059,3.212755,0.14999999,1.7819405,19.223108,,-0.5918479,-0.552185,17.335215,2331
-1.3231117,23.542187,0.98020715,5208.271963596344,0.0072542,-0.19495791,-0.5555556,17.434315,17.434315,1.11787794e-10,46640,4153.6875,,3.235328,15.618831,3.2313075,0.14999999,1.7811689,19.223108,,-0.5916867,-0.66784817,17.417282,2332
-1.3235372,23.539711,0.9886027,5211.949279308319,0.0014394114,-0.12701534,-0.61616164,17.434315,17.434315,1.1169199e-10,46660,4153.6875,,3.1287403,15.619594,2.8457603,0.14999999,1.780406,19.223108,,-0.5914962,-0.43574986,17.400042,2333
-1.3239652,23.537811,0.9809673,5215.346682548523,0.04869227,-0.24146229,-0.47474748,17.434315,17.434315,1.11596295e-10,46680,4153.7266,,3.3391929,15.620339,3.273461,0.14999999,1.7796602,19.223108,,-0.59135115,-0.39674824,17.359253,2334
-1.3243726,23.538473,0.9866805,5218.966027498245,0.11314148,-0.26047602,-0.43434343,17.434315,17.434315,1.1150073e-10,46700,4153.8086,,3.3927412,15.621067,3.3442707,0.14999999,1.7789326,19.223108,,-0.59121776,-0.27571696,17.317877,2335
-1.3247523,23.535114,0.96176356,5223.304179191589,3.4933825,-0.39977968,0.23232323,17.434315,17.434315,1.11405295e-10,46720,4154.1875,,17.53991,15.621666,0.012807783,0.14999999,1.7783337,19.223108,,-0.5911418,0.43568897,17.018631,2336
-1.323686,23.534664,1.0994589,5226.163132190704,0.00032191759,-2.0894184,0.6969697,17.434315,17.434315,1.1130996e-10,46740,4164.215,,27.40724,15.618137,4.7140217,0.14999999,1.7818623,19.223108,,-0.5918001,0.7247876,7.3763633,2337
-1.3241137,23.533106,0.9939629,5229.81644320488,0.24433382,-2.338456,-0.3939394,17.434315,17.434315,1.11214774e-10,46760,4177.293,,3.4746804,15.613305,2.2998544e-11,0.14999999,1.7866945,19.223108,,-0.5925065,-0.27140763,4.3218236,2338
-1.3244368,23.53031,0.9979422,5233.561902999878,0.34957883,-0.40792096,-0.37373737,17.434315,17.434315,1.1111969e-10,46780,4177.629,,3.531215,15.613924,3.1689653,0.14999999,1.7860756,19.223108,,-0.59243035,-0.33396193,17.064587,2339
-1.3247148,23.53095,1.0018774,5235.614043235779,0.49114445,-0.31193474,-0.35353535,17.434315,17.434315,1.11024745e-10,46800,4177.785,,3.606622,15.614622,3.602408,0.14999999,1.7853775,19.223108,,-0.5923114,0.058908343,17.24449,2340
-1.3249322,23.514359,1.0092008,5239.289578914642,1.1551752e-09,-1.4668152,-1.0,17.434315,17.434315,1.10929904e-10,46820,4186.1094,,4.654545,15.611828,1.7390843e-10,0.14999999,1.7881718,19.223108,,-0.5926844,-0.862422,9.073058,2341
-1.3253593,23.506954,0.9894661,5242.896799325943,9.955824,-0.07850507,0.030303031,17.434315,17.434315,1.10835195e-10,46840,4186.207,,11.65217,15.612551,5.8543723e-08,0.14999999,1.7874489,19.223108,,-0.5924611,-0.068737514,17.30679,2342
-1.3215442,23.508522,1.0010084,5246.6153655052185,0.4895897,-1.0217918,-0.35353535,17.434315,17.434315,1.10740604e-10,46860,4188.84,,3.6053529,15.612189,1.218393,0.14999999,1.7878103,19.223108,,-0.5926495,-0.2769838,14.762189,2343
-1.321762,23.50855,1.0045068,5249.937159061432,0.6754491,-0.39506936,-0.33333334,17.434315,17.434315,1.1064614e-10,46880,4189.25,,3.704901,15.612777,3.6791778,0.14999999,1.7872229,19.223108,,-0.59256494,-0.4341789,16.989819,2344
-1.3219004,23.502773,1.0014033,5252.881500959396,0.4897641,-0.23761818,-0.35353535,17.434315,17.434315,1.1055179e-10,46900,4189.328,,3.5972733,15.613506,2.9191139,0.14999999,1.7864933,19.223108,,-0.5924119,-0.2351839,17.323723,2345
-1.3221179,23.500317,1.0047671,5256.3235647678375,0.6756896,-0.48157385,-0.33333334,17.434315,17.434315,1.1045757e-10,46920,4189.7812,,3.69661,15.614074,3.475303,0.14999999,1.7859259,19.223108,,-0.59236413,-0.3659237,16.947931,2346
-1.3222561,23.49998,1.0086335,5259.717438459396,1.1520881e-09,-0.27587518,-1.0,17.434315,17.434315,1.10363454e-10,46940,4189.9297,,4.657216,15.614773,0.00046176664,0.14999999,1.7852268,19.223108,,-0.59222734,-1.2298881,17.25294,2347
-1.322682,23.504545,1.0092045,5261.886754274368,1.1525781e-09,-1.6979109,-1.0,17.434315,17.434315,1.10269474e-10,46960,4190.125,,4.649973,15.615449,4.489227,0.14999999,1.7845507,19.223108,,-0.59269494,-0.8612542,17.203203,2348
-1.3231078,23.498955,1.001898,5265.6090660095215,0.49035585,-0.079531305,-0.35353535,17.434315,17.434315,1.101756e-10,46980,4190.211,,3.5923016,15.616172,0.009365733,0.14999999,1.7838278,19.223108,,-0.5924726,-0.19606382,17.313782,2349
-1.3233248,23.4957,1.0077069,5268.846652507782,0.9163465,-0.5843233,-0.3131313,17.434315,17.434315,1.1008185e-10,47000,4190.8984,,3.8252566,15.616639,3.518215,0.14999999,1.7833605,19.223108,,-0.59246844,0.044444233,16.713444,2350
-1.3233603,23.507164,0.99038243,5272.423859119415,9.549199,-1.4207153,-0.030303031,17.434315,17.434315,1.09988234e-10,47020,4199.211,,9.727266,15.613861,9.7253685,0.14999999,1.7861385,19.223108,,-0.5928178,-0.047274657,9.086669,2351
-1.3197321,23.494308,0.99178016,5275.583174467087,8.462696,-1.0984528,-0.07070707,17.434315,17.434315,1.0989472e-10,47040,4202.91,,8.473342,15.613049,7.880825,0.14999999,1.7869511,19.223108,,-0.5930372,0.08724338,13.698985,2352
-1.3165655,23.490292,1.0086496,5279.763951539993,1.1455518e-09,-1.541142,-1.0,17.434315,17.434315,1.0980134e-10,47060,4211.2773,,4.650665,15.610251,4.8496714e-11,0.14999999,1.7897482,19.223108,,-0.59344405,-0.91127574,9.035354,2353
-1.3169905,23.491161,1.0097675,5284.322929620743,2.0014124e-06,-0.10787724,-0.8181818,17.434315,17.434315,1.0970808e-10,47080,4211.3906,,2.8708706,15.610963,2.443595,0.14999999,1.7890368,19.223108,,-0.59323424,-0.4844262,17.28415,2354
-1.3174151,23.478113,0.9857063,5288.072678804398,0.0014306261,-0.21969816,-0.61616164,17.434315,17.434315,1.09614935e-10,47100,4211.4375,,3.1373768,15.611704,2.2529266,0.14999999,1.7882957,19.223108,,-0.5930715,-0.40615356,17.356783,2355
-1.317839,23.487663,0.99835503,5290.279311180115,0.34727997,-0.24956226,-0.37373737,17.434315,17.434315,1.0952189e-10,47120,4211.5547,,3.5115135,15.612412,3.3347323,0.14999999,1.7875872,19.223108,,-0.592932,-0.2644278,17.281406,2356
-1.3181161,23.487606,1.0055895,5293.925889492035,0.6729909,-0.41447955,-0.33333334,17.434315,17.434315,1.0942898e-10,47140,4211.8867,,3.6875954,15.613031,3.62245,0.14999999,1.7869682,19.223108,,-0.5928571,-0.34317067,17.07233,2357
-1.3182547,23.487001,1.0059124,5298.279942989349,0.67308426,-0.29497057,-0.33333334,17.434315,17.434315,1.09336186e-10,47160,4212.082,,3.6833968,15.613706,3.5644207,0.14999999,1.786294,19.223108,,-0.5927287,-0.298513,17.202204,2358
-1.3183933,23.487202,1.0062842,5300.7428143024445,0.6731776,-0.35145786,-0.33333334,17.434315,17.434315,1.092435e-10,47180,4212.3047,,3.679212,15.6143675,3.679202,0.14999999,1.7856321,19.223108,,-0.59262407,-0.50631225,17.175194,2359
-1.3185319,23.477255,0.9588865,5305.108647108078,0.13510233,-0.2103369,0.45454547,17.434315,17.434315,1.0915095e-10,47200,4212.332,,22.142792,15.615113,4.0356505e-09,0.14999999,1.7848864,19.223108,,-0.59245956,0.643574,17.374725,2360
-1.3188982,23.476246,0.99498814,5309.223900079727,0.24306281,-2.25992,-0.3939394,17.434315,17.434315,1.09058505e-10,47220,4224.3984,,3.441198,15.610758,1.0414464e-09,0.14999999,1.7892418,19.223108,,-0.59318435,-0.54301286,5.3336196,2361
-1.3192188,23.477642,0.9787027,5313.183106184006,0.0072260154,-0.19703464,-0.5555556,17.434315,17.434315,1.0896618e-10,47240,4224.3945,,3.2283785,15.611518,3.2275398,0.14999999,1.7884817,19.223108,,-0.59301895,-0.48105317,17.402376,2362
-1.319639,23.479456,0.9794091,5317.046513557434,0.030957961,-0.21714798,-0.4949495,17.434315,17.434315,1.0887397e-10,47260,4224.4297,,3.2940712,15.61226,3.2904954,0.14999999,1.7877398,19.223108,,-0.5928691,-0.513854,17.365685,2363
-1.3200489,23.480467,0.97878164,5320.015003681183,0.01942069,-0.20579697,-0.5151515,17.434315,17.434315,1.08781886e-10,47280,4224.4297,,3.2699564,15.613015,3.267225,0.14999999,1.7869844,19.223108,,-0.5927141,-0.63033086,17.399416,2364
-1.3204637,23.478888,0.98385036,5323.826439380646,0.0025056736,-0.15221873,-0.5959596,17.434315,17.434315,1.0868991e-10,47300,4224.453,,3.1624918,15.613762,3.0166507,0.14999999,1.7862377,19.223108,,-0.59253687,-0.5723512,17.379173,2365
-1.3208853,23.480091,0.9842683,5327.198432445526,0.00250673,-0.18091737,-0.5959596,17.434315,17.434315,1.0859805e-10,47320,4224.4727,,3.1596038,15.614508,3.1478295,0.14999999,1.785492,19.223108,,-0.5923698,-0.5869057,17.378534,2366
-1.3213068,23.481369,0.9846892,5331.3517944812775,0.0025077867,-0.1731046,-0.5959596,17.434315,17.434315,1.08506315e-10,47340,4224.496,,3.1567237,15.615253,3.1565022,0.14999999,1.7847462,19.223108,,-0.59219944,-0.7341961,17.379713,2367
-1.3217282,23.474968,0.9908898,5335.557092428207,0.0008080695,-0.09799537,-0.6363636,17.434315,17.434315,1.0841469e-10,47360,4224.5234,,3.0890346,15.615994,2.3714073,0.14999999,1.7840052,19.223108,,-0.5919974,-0.9084034,17.368433,2368
-1.32215,23.474857,1.0080293,5339.730199575424,1.151965e-09,-0.109792076,-1.0,17.434315,17.434315,1.0832317e-10,47380,4224.6523,,4.6728873,15.616693,2.4633703,0.14999999,1.7833071,19.223108,,-0.5917977,-0.98253393,17.271492,2369
-1.3225721,23.470516,1.0080792,5344.094248056412,1.1524529e-09,-0.21543011,-1.0,17.434315,17.434315,1.0823178e-10,47400,4224.836,,4.665658,15.617369,3.2766857,0.14999999,1.7826309,19.223108,,-0.59163576,-1.1456227,17.214775,2370
-1.3229939,23.473557,1.0085582,5348.458566188812,1.1529387e-09,-0.9492863,-1.0,17.434315,17.434315,1.08140503e-10,47420,4225.0312,,4.6584554,15.618037,4.2897296,0.14999999,1.7819624,19.223108,,-0.5917833,-0.89348006,17.204718,2371
-1.3234156,23.466871,1.0089861,5352.562443494797,2.0143127e-06,-0.0973365,-0.8181818,17.434315,17.434315,1.0804934e-10,47440,4225.1523,,2.8758607,15.618739,2.5844736,0.14999999,1.7812605,19.223108,,-0.5915714,-0.9181779,17.280577,2372
