DenMISEMeanLog,ReturnMax,Regret/t,ReturnMin,Bound,LQGmu1_actor,TimeElapsed,IWMin,TimestepsSoFar,ReturnLastEpisode,IWMax,ReturnMean,LQGsigma_higher,IWLastEpisode,LQGmu1_higher,Regret,ReturnAbsMax,ReturnStepMax,IWFirstEpisode,DenMISELogFirst,IWMean,Iteration,DenMISELogLast,Delta
-0.5994048,17.439417,1.8823719,,23.805777,-1.0520843,4539.165466785431,,42680,6.738382,5.1557636,15.517628,0.14999999,2.0662737e-21,-1.0,4016.9805,17.439417,19.228443,1.8363087e-06,-0.6434051,0.9901749,2134,-2.0488126,1.3349429e-10
-0.5993802,17.439417,1.8815861,,23.805117,-1.0150986,4542.326347827911,,42700,17.197603,5.145748,15.518414,0.14999999,4.283523,-1.0,4017.1875,17.439417,19.228443,1.8371687e-06,-0.6438736,0.9905502,2135,-0.5368783,1.3336926e-10
-0.59929675,17.439417,1.8807974,,23.802155,-0.8294759,4545.818563222885,,42720,17.202463,5.1357784,15.519202,0.14999999,3.9914253,-1.0,4017.3828,17.439417,19.228443,1.8380291e-06,-0.6443418,0.99078953,2136,-0.41103274,1.3324442e-10
-0.5991111,17.439417,1.8799543,,23.80356,-0.8308109,4549.380507469177,,42740,17.322739,2.9665697,15.520045,0.14999999,1.6587627,-0.65656567,4017.4648,17.439417,19.228443,0.03478779,-0.6448099,1.0019426,2137,-0.19228926,1.3311974e-10
-0.59892,17.439417,1.8791018,,23.80394,-0.83285785,4553.220931768417,,42760,17.339743,3.1632957,15.520898,0.14999999,3.0288095,-0.7777778,4017.5195,17.439417,19.228443,0.001959288,-0.64526147,0.9834907,2138,-0.19248842,1.3299525e-10
-0.5987377,17.439417,1.8782568,,23.803572,-0.66314864,4556.447178840637,,42780,17.330072,3.1860492,15.521743,0.14999999,3.137651,-0.7979798,4017.5898,17.439417,19.228443,0.0011388751,-0.6457282,0.9821226,2139,-0.19232589,1.3287092e-10
-0.5985167,17.439417,1.877387,,23.797077,-0.8296394,4558.678483963013,,42800,17.38319,2.9957886,15.522613,0.14999999,2.9485612,-0.67676765,4017.6094,17.439417,19.228443,0.022566736,-0.646195,0.9987159,2140,-0.1072576,1.3274679e-10
-0.5983264,17.439417,1.8765402,,23.801449,-0.8894143,4562.057089328766,,42820,17.335312,3.1810389,15.523459,0.14999999,3.1442306,-0.7979798,4017.6719,17.439417,19.228443,0.0011399275,-0.6466516,0.9826299,2141,-0.18966176,1.326228e-10
-0.5981565,17.439417,1.8757143,,23.798504,-0.7020542,4564.446863651276,,42840,17.292229,3.1778033,15.524285,0.14999999,2.7438283,-0.7979798,4017.7812,17.439417,19.228443,0.0011404592,-0.6471181,0.98287904,2142,-0.21695656,1.32499e-10
-0.59794515,17.439417,1.874856,,23.793795,-0.86766726,4568.4261474609375,,42860,17.364208,3.1485078,15.525144,0.14999999,2.6602678,-0.7777778,4017.8164,17.439417,19.228443,0.001963845,-0.6475843,0.98478204,2143,-0.127669,1.3237536e-10
-0.5977683,17.439417,1.8740206,,23.792332,-0.79853946,4572.065998315811,,42880,17.317139,3.1714416,15.525979,0.14999999,2.9255228,-0.7979798,4017.8984,17.439417,19.228443,0.0011415223,-0.6480499,0.9833433,2144,-0.20321058,1.322519e-10
-0.5975783,17.439417,1.8731728,,23.792927,-0.7379976,4575.250199079514,,42900,17.343216,3.168234,15.526827,0.14999999,3.1632037,-0.7979798,4017.957,17.439417,19.228443,0.0011420542,-0.6485157,0.9837886,2145,-0.17341083,1.3212864e-10
-0.597375,17.439417,1.8723097,,23.791414,-0.80137426,4579.215269088745,,42920,17.382063,3.1390882,15.52769,0.14999999,2.9678557,-0.7777778,4017.9766,17.439417,19.228443,0.0019665896,-0.6489812,0.9858428,2146,-0.14482418,1.3200552e-10
-0.5971839,17.439417,1.8714609,,23.792042,-0.70130014,4582.031418800354,,42940,17.34888,3.1359634,15.528539,0.14999999,3.1216652,-0.7777778,4018.0273,17.439417,19.228443,0.0019675042,-0.6494462,0.98628104,2147,-0.1725583,1.3188257e-10
-0.5969699,17.439417,1.8705826,,23.78894,-0.4593895,4584.071880817413,,42960,17.413969,3.0123808,15.529417,0.14999999,3.0082192,-0.6969697,4018.0117,17.439417,19.228443,0.014409368,-0.6499109,0.9969228,2148,-0.123583585,1.3175981e-10
-0.59673595,17.439417,1.8697453,,23.785398,0.06671469,4586.489546775818,,42980,17.32741,17.619183,15.530254,0.14999999,1.00456255e-05,0.2929293,4018.082,17.439417,19.228443,0.033135097,-0.65036964,0.969796,2149,-0.09085995,1.316372e-10
-0.5971506,17.439417,1.8727541,,23.803303,-0.15629762,4588.446897268295,,43000,9.06413,9.467466,15.5272455,0.14999999,9.250337,-0.030303031,4026.4219,17.439417,19.228443,3.034837,-0.6508195,0.99393886,2150,-1.4556439,1.3151479e-10
-0.59721804,17.439417,1.8722582,,23.799534,-0.29635048,4590.757869720459,,43020,16.591637,5.2108974,15.527741,0.14999999,5.1753864,-0.21212122,4027.2266,17.439417,19.228443,4.999528,-0.6498739,0.9913385,2151,-0.73498297,1.3139254e-10
-0.5971016,17.439417,1.8715105,,23.795456,-0.16516104,4595.683680534363,,43040,17.137749,4.0495067,15.528489,0.14999999,3.7264264,-0.2929293,4027.4922,17.439417,19.228443,3.889031,-0.6480171,1.0013312,2152,-0.3375284,1.3127045e-10
-0.5971506,17.439417,1.8710318,,23.796211,-0.3341143,4598.976216554642,,43060,16.560637,4.5620313,15.528968,0.14999999,4.5352545,-0.25252524,4028.332,17.439417,19.228443,4.5619946,-0.6466762,0.9961593,2153,-0.70331097,1.3114852e-10
-0.59699386,17.439417,1.8702478,,23.789955,-0.5652081,4601.98637843132,,43080,17.215378,3.819808,15.529752,0.14999999,3.3997588,-0.3131313,4028.5117,17.439417,19.228443,3.4815872,-0.6450239,1.0051442,2154,-0.25530714,1.3102679e-10
-0.5967456,17.439417,1.8693752,,23.785225,-0.62149,4605.059780836105,,43100,17.41213,2.920865,15.530624,0.14999999,2.5408497,-0.6363636,4028.504,17.439417,19.228443,0.05268691,-0.643873,1.0064476,2155,-0.06683072,1.3090522e-10
-0.59650457,17.439417,1.8685179,,23.785576,-0.68460345,4608.084628820419,,43120,17.379467,2.9182649,15.531482,0.14999999,2.8766181,-0.6363636,4028.5234,17.439417,19.228443,0.052710067,-0.64431244,1.0068027,2156,-0.08334998,1.3078381e-10
-0.5962782,17.439417,1.8676653,,23.78558,-0.78820413,4611.093732357025,,43140,17.37002,2.9466918,15.532334,0.14999999,2.9305341,-0.65656567,4028.5547,17.439417,19.228443,0.034785766,-0.6447517,1.0039614,2157,-0.114472486,1.3066258e-10
-0.59607744,17.439417,1.866827,,23.783134,-0.5882818,4614.034890651703,,43160,17.341238,3.1348953,15.533173,0.14999999,3.1348953,-0.7777778,4028.6133,17.439417,19.228443,0.0019591665,-0.6451991,0.9869352,2158,-0.16683,1.3054151e-10
-0.5958398,17.439417,1.8659601,,23.783894,-0.803282,4617.098149299622,,43180,17.40507,2.9117184,15.5340395,0.14999999,2.7086444,-0.6363636,4028.6055,17.439417,19.228443,0.052781217,-0.6456615,1.0074999,2159,-0.06964154,1.304206e-10
-0.5956402,17.439417,1.8651133,,23.778597,0.87899536,4620.142862319946,,43200,17.361284,30.093925,15.534886,0.14999999,5.675632e-25,0.7979798,4028.6445,17.439417,19.228443,2.606795e-09,-0.6461001,1.0127602,2160,-0.1720325,1.3029988e-10
-0.5965186,17.439417,1.8713436,,23.777775,-0.96446943,4623.412086963654,,43220,2.070099,3.1319714,15.528656,0.14999999,1.0481136e-25,-0.7777778,4043.9727,17.439417,19.228443,0.00196184,-0.646563,0.98717135,2161,-2.501899,1.3017931e-10
-0.59638697,17.439417,1.8705568,,23.773539,-1.0523138,4627.1370306015015,,43240,17.228317,5.185068,15.529443,0.14999999,3.4874196,-1.0,4044.1445,17.439417,19.228443,1.8429683e-06,-0.6470247,0.9899471,2162,-0.2990344,1.300589e-10
-0.5963657,17.439417,1.8697844,,23.773026,-1.0230417,4631.481620311737,,43260,17.200737,5.1750546,15.530215,0.14999999,4.292184,-1.0,4044.3438,17.439417,19.228443,1.8438193e-06,-0.6474871,0.9903247,2163,-0.5394306,1.2993868e-10
-0.59629565,17.439417,1.8690166,,23.770699,-1.1401049,4634.612077951431,,43280,17.192966,5.1650896,15.530983,0.14999999,4.060594,-1.0,4044.5508,17.439417,19.228443,1.8446723e-06,-0.64794934,0.99059653,2164,-0.4349461,1.2981861e-10
-0.5964928,17.439417,1.8682442,,23.773788,-1.1351126,4637.662350654602,,43300,17.19913,5.1551714,15.531755,0.14999999,4.7351017,-1.0,4044.75,17.439417,19.228443,1.8455257e-06,-0.64841133,0.99118125,2165,-1.0130302,1.2969872e-10
-0.59667283,17.439417,1.8674746,,23.77669,-1.026287,4640.740581512451,,43320,17.200283,5.1453013,15.532525,0.14999999,4.7082596,-1.0,4044.9492,17.439417,19.228443,1.8463777e-06,-0.64887315,0.991754,2166,-0.976813,1.2957899e-10
-0.5966051,17.439417,1.866704,,23.774557,-0.9109217,4644.849980831146,,43340,17.203505,5.135477,15.533296,0.14999999,4.0702267,-1.0,4045.1484,17.439417,19.228443,1.8472302e-06,-0.64933467,0.99203247,2167,-0.4408728,1.2945942e-10
-0.5964381,17.439417,1.865901,,23.762457,-0.9851081,4648.782580375671,,43360,17.275507,5.1256986,15.534099,0.14999999,2.79575,-1.0,4045.2734,17.439417,19.228443,1.848083e-06,-0.64979607,0.9917242,2168,-0.22625104,1.2934002e-10
-0.5963194,17.439417,1.8651257,,23.757395,-0.828993,4654.073278188705,,43380,17.216616,5.115968,15.534874,0.14999999,3.6814806,-1.0,4045.457,17.439417,19.228443,1.8489345e-06,-0.65025723,0.9918281,2169,-0.33006182,1.2922079e-10
-0.59613156,17.439417,1.8642998,,23.755817,-0.8793566,4657.545332431793,,43400,17.32419,3.1521487,15.5357,0.14999999,3.1171694,-0.7979798,4045.5312,17.439417,19.228443,0.0011445724,-0.65071815,0.9848518,2170,-0.18011762,1.2910172e-10
-0.59595716,17.439417,1.8634863,,23.753696,-0.8437011,4662.0044848918915,,43420,17.304062,3.149027,15.536513,0.14999999,2.8094518,-0.7979798,4045.629,17.439417,19.228443,0.0011450992,-0.65117836,0.9851318,2171,-0.20196772,1.2898281e-10
-0.5957744,17.439417,1.8626652,,23.753553,-0.60420066,4665.058164596558,,43440,17.318296,3.1459143,15.537334,0.14999999,3.0519247,-0.7979798,4045.711,17.439417,19.228443,0.0011456262,-0.6516383,0.985524,2172,-0.18404527,1.2886407e-10
-0.59554243,17.439417,1.8618126,,23.75439,-0.69236076,4668.112542152405,,43460,17.389235,2.9131656,15.538187,0.14999999,1.9795284,-0.47474748,4045.7188,17.439417,19.228443,0.7711591,-0.6520981,1.0200223,2173,-0.077079944,1.2874549e-10
-0.59531313,17.439417,1.8609676,,23.755117,-0.9173414,4671.134567499161,,43480,17.375628,2.9428885,15.539032,0.14999999,2.9045448,-0.65656567,4045.7422,17.439417,19.228443,0.035045944,-0.6522034,1.0036616,2174,-0.116568215,1.2862707e-10
-0.5951431,17.439417,1.8601685,,23.755487,-0.82303286,4674.1825268268585,,43500,17.276297,3.1425416,15.539831,0.14999999,2.4361026,-0.7979798,4045.8672,17.439417,19.228443,0.0011467822,-0.65264714,0.98618895,2175,-0.22882253,1.2850884e-10
-0.594956,17.439417,1.8593502,,23.755947,-0.71493876,4677.194390773773,,43520,17.325254,3.1394503,15.540649,0.14999999,3.1210887,-0.7979798,4045.9453,17.439417,19.228443,0.001147309,-0.6531063,0.9866122,2176,-0.17394844,1.2839074e-10
-0.5947469,17.439417,1.858511,,23.752234,-0.63313246,4680.295338630676,,43540,17.365448,3.136368,15.541489,0.14999999,2.587799,-0.7979798,4045.9805,17.439417,19.228443,0.0011478353,-0.65356517,0.98679036,2177,-0.12586638,1.2827281e-10
-0.5945195,17.439417,1.857666,,23.74971,-0.6405616,4683.342323064804,,43560,17.38076,2.908588,15.542334,0.14999999,2.8978686,-0.6363636,4045.996,17.439417,19.228443,0.053224456,-0.6540239,1.0069551,2178,-0.08602601,1.2815506e-10
-0.5942841,17.439417,1.856823,,23.75038,-0.64039785,4686.42941403389,,43580,17.380878,2.9060423,15.543177,0.14999999,2.9039707,-0.6363636,4046.0156,17.439417,19.228443,0.053247593,-0.65445846,1.0073211,2179,-0.08828916,1.2803746e-10
-0.59404826,17.439417,1.855977,,23.751036,-0.40164316,4689.525174379349,,43600,17.3854,2.903504,15.544023,0.14999999,2.9013186,-0.6363636,4046.0312,17.439417,19.228443,0.053270727,-0.65489286,1.0076858,2180,-0.08734554,1.2792002e-10
-0.59384304,17.439417,1.8551865,,23.740517,-0.37914592,4692.56411075592,,43620,17.272305,4.3252683,15.544813,0.14999999,2.1442263,-0.27272728,4046.1602,17.439417,19.228443,4.284525,-0.655327,0.9964242,2181,-0.1539152,1.2780274e-10
-0.59365743,17.439417,1.8543835,,23.745127,-0.6751938,4695.64520907402,,43640,17.295822,2.8746839,15.545616,0.14999999,2.3747735,-0.4949495,4046.2656,17.439417,19.228443,0.5891566,-0.6538229,1.0201364,2182,-0.18473107,1.2768561e-10
-0.5934234,17.439417,1.8535538,,23.744547,-0.84602726,4698.743510484695,,43660,17.355253,2.9011276,15.546446,0.14999999,2.8510053,-0.6363636,4046.3086,17.439417,19.228443,0.05322378,-0.65401113,1.0077654,2183,-0.10299645,1.2756866e-10
-0.5932317,17.439417,1.8527489,,23.743864,-1.1858121,4703.768918275833,,43680,17.307299,3.1319728,15.547251,0.14999999,3.0307026,-0.7979798,4046.4023,17.439417,19.228443,0.0011488457,-0.6544447,0.98716295,2184,-0.18191428,1.2745187e-10
-0.59359336,17.439417,1.8519945,,23.755638,-1.2115774,4707.966074228287,,43700,17.19134,5.1409655,15.548005,0.14999999,4.86113,-1.0,4046.6094,17.439417,19.228443,1.8575416e-06,-0.654902,0.99246484,2185,-1.3703371,1.2733523e-10
-0.59406114,17.439417,1.851243,,23.760283,-0.81802166,4711.253500699997,,43720,17.193329,5.131245,15.548757,0.14999999,4.9125805,-1.0,4046.8164,17.439417,19.228443,1.8583921e-06,-0.6553595,0.9931319,2186,-1.6083958,1.2721875e-10
-0.59386986,17.439417,1.8504238,,23.738277,-0.962042,4715.042772769928,,43740,17.338549,5.1215696,15.549576,0.14999999,1.5078598,-1.0,4046.879,17.439417,19.228443,1.8592431e-06,-0.65581685,0.992242,2187,-0.16842356,1.2710247e-10
-0.59373146,17.439417,1.8496561,,23.73133,-1.0294722,4718.268927574158,,43760,17.231655,5.1119394,15.5503435,0.14999999,3.4162269,-1.0,4047.0469,17.439417,19.228443,1.8600925e-06,-0.656274,0.9922292,2188,-0.28237334,1.269863e-10
-0.5936666,17.439417,1.8489046,,23.729502,-0.8533001,4721.283576965332,,43780,17.197355,5.102357,15.551095,0.14999999,4.0657153,-1.0,4047.25,17.439417,19.228443,1.8609425e-06,-0.65673095,0.9925156,2189,-0.4437107,1.268703e-10
-0.59348243,17.439417,1.8481035,,23.731436,-0.8392415,4724.291178226471,,43800,17.30309,3.1262617,15.551896,0.14999999,2.9812202,-0.7979798,4047.3477,17.439417,19.228443,0.0011520016,-0.6571877,0.98712385,2190,-0.18215874,1.2675448e-10
-0.59329754,17.439417,1.8472948,,23.731483,-0.85985625,4727.255211830139,,43820,17.324877,3.1232307,15.552705,0.14999999,3.0512223,-0.7979798,4047.4219,17.439417,19.228443,0.0011525268,-0.6576437,0.98751575,2191,-0.17519489,1.266388e-10
-0.59311646,17.439417,1.8464918,,23.730598,-0.92757595,4730.302929639816,,43840,17.311972,3.1202083,15.553508,0.14999999,2.9344435,-0.7979798,4047.5117,17.439417,19.228443,0.0011530523,-0.6580995,0.98785377,2192,-0.18341847,1.2652328e-10
-0.5929574,17.439417,1.8457108,,23.725317,-1.0107907,4733.266278028488,,43860,17.264101,5.0995355,15.554289,0.14999999,2.9852948,-1.0,4047.6445,17.439417,19.228443,1.8643407e-06,-0.65855503,0.992821,2193,-0.23207791,1.2640791e-10
-0.5928658,17.439417,1.8449631,,23.722612,-0.85100365,4736.317410469055,,43880,17.196371,3.1166904,15.555037,0.14999999,1.4275355,-0.7979798,4047.8477,17.439417,19.228443,0.0011541034,-0.6590109,0.9878424,2194,-0.38417912,1.262927e-10
-0.59268206,17.439417,1.844163,,23.724249,-0.89925814,4739.514307498932,,43900,17.309875,5.0922575,15.555837,0.14999999,1.9385248,-1.0,4047.9375,17.439417,19.228443,1.8660394e-06,-0.6594661,0.993203,2195,-0.17707722,1.2617767e-10
-0.59250844,17.439417,1.8433771,,23.729635,-0.9925922,4743.338551044464,,43920,17.282536,3.1370978,15.5566225,0.14999999,2.8184462,-0.8181818,4048.0547,17.439417,19.228443,0.0006590782,-0.6599215,0.98769224,2196,-0.20407915,1.2606277e-10
-0.59239745,17.439417,1.8426275,,23.725231,-0.9704439,4747.167722463608,,43940,17.204405,5.0849495,15.557372,0.14999999,3.7175841,-1.0,4048.254,17.439417,19.228443,1.8677397e-06,-0.6603765,0.9937279,2197,-0.33611196,1.2594803e-10
-0.5922627,17.439417,1.8418665,,23.72168,-0.7135085,4750.563870429993,,43960,17.227962,3.1331804,15.558133,0.14999999,2.1216974,-0.8181818,4048.4219,17.439417,19.228443,0.0006596781,-0.6608316,0.9877128,2198,-0.28922942,1.2583345e-10
-0.5920531,17.439417,1.8410397,,23.71603,-0.55814254,4752.66042470932,,43980,17.374638,3.1301441,15.55896,0.14999999,2.3481908,-0.8181818,4048.4453,17.439417,19.228443,0.0006599779,-0.6612861,0.98776996,2199,-0.11894159,1.2571905e-10
-0.59182054,17.439417,1.840229,,23.715477,-0.12728217,4755.241913318634,,44000,17.34378,9.61323,15.559771,0.14999999,0.005826157,-0.030303031,4048.504,17.439417,19.228443,3.068162,-0.6617405,0.98944837,2200,-0.06785662,1.2560478e-10
-0.5919393,17.439417,1.8399715,,23.726383,-0.35049036,4758.330171346664,,44020,16.127161,4.6269317,15.560028,0.14999999,4.3534365,-0.25252524,4049.7773,17.439417,19.228443,4.62689,-0.6608013,0.9933138,2201,-0.84135795,1.2549066e-10
-0.591782,17.439417,1.8392029,,23.723572,-0.39694998,4761.381100177765,,44040,17.255938,3.5088916,15.560797,0.14999999,3.3745575,-0.35353535,4049.9258,17.439417,19.228443,2.6962085,-0.65915555,1.0086224,2202,-0.23828886,1.2537671e-10
-0.59158444,17.439417,1.8384113,,23.72239,-0.4305129,4765.0463082790375,,44060,17.305225,3.234107,15.561588,0.14999999,3.1358414,-0.3939394,4050.0195,17.439417,19.228443,1.9131451,-0.6583859,1.0142239,2203,-0.16491744,1.2526291e-10
-0.5913665,17.439417,1.8375969,,23.722094,-0.46767223,4769.035356283188,,44080,17.353645,3.042536,15.562403,0.14999999,3.012693,-0.43434343,4050.0625,17.439417,19.228443,1.2629511,-0.6579717,1.0180814,2204,-0.12497889,1.2514928e-10
-0.5911325,17.439417,1.8367805,,23.721563,-0.6207006,4772.834280729294,,44100,17.363722,2.972739,15.563219,0.14999999,2.9091554,-0.45454547,4050.1016,17.439417,19.228443,0.99868315,-0.6578524,1.0193429,2205,-0.0935105,1.2503579e-10
-0.59089226,17.439417,1.8359413,,23.714981,-0.5407744,4776.756241321564,,44120,17.412195,2.8468976,15.564058,0.14999999,2.4511251,-0.53535354,4050.086,17.439417,19.228443,0.32585472,-0.657853,1.017874,2206,-0.08023514,1.2492245e-10
-0.5906466,17.439417,1.8351316,,23.715282,-0.8816478,4781.230816602707,,44140,17.35238,2.8445172,15.564868,0.14999999,2.8409328,-0.53535354,4050.1367,17.439417,19.228443,0.3259543,-0.65815854,1.0181905,2207,-0.066604026,1.2480927e-10
-0.5904583,17.439417,1.8343449,,23.712326,-0.7203552,4786.10055232048,,44160,17.299025,3.136676,15.565655,0.14999999,2.9478023,-0.8181818,4050.2344,17.439417,19.228443,0.00065811817,-0.65846384,0.9879074,2208,-0.19238819,1.2469624e-10
-0.5902519,17.439417,1.8335209,,23.708778,-1.0168691,4790.336710214615,,44180,17.38794,3.109726,15.566479,0.14999999,2.6291807,-0.7979798,4050.246,17.439417,19.228443,0.0011539945,-0.65891635,0.9890243,2209,-0.122392446,1.2458337e-10
-0.59017134,17.439417,1.8327799,,23.715723,-1.2571622,4795.139323234558,,44200,17.202633,5.102688,15.56722,0.14999999,3.9461977,-1.0,4050.4453,17.439417,19.228443,1.8658578e-06,-0.6593684,0.99380445,2210,-0.4008948,1.2447066e-10
-0.59085345,17.439417,1.8320417,,23.72101,-0.9865975,4799.42244052887,,44220,17.197893,5.0932364,15.567958,0.14999999,4.9540167,-1.0,4050.6445,17.439417,19.228443,1.8667015e-06,-0.6598208,0.99449694,2211,-2.0916264,1.2435808e-10
-0.59073424,17.439417,1.8312979,,23.716217,-0.8863109,4803.667954206467,,44240,17.215279,5.0838294,15.568702,0.14999999,3.651758,-1.0,4050.832,17.439417,19.228443,1.8675455e-06,-0.66027296,0.9945999,2212,-0.321019,1.2424567e-10
-0.5905567,17.439417,1.8305216,,23.701948,-0.9537762,4807.313562631607,,44260,17.28727,5.074466,15.569478,0.14999999,2.417373,-1.0,4050.9453,17.439417,19.228443,1.86839e-06,-0.66072494,0.99414724,2213,-0.1917269,1.2413341e-10
-0.59040964,17.439417,1.8297644,,23.69449,-1.2356973,4811.013496398926,,44280,17.248806,5.0651445,15.570235,0.14999999,3.2854285,-1.0,4051.0977,17.439417,19.228443,1.8692347e-06,-0.66117674,0.9940903,2214,-0.25879657,1.240213e-10
-0.590978,17.439417,1.8290272,,23.699442,-0.72135854,4814.9650201797485,,44300,17.198435,5.055864,15.570972,0.14999999,4.8854384,-1.0,4051.2969,17.439417,19.228443,1.8700798e-06,-0.6616283,0.99475855,2215,-1.8425933,1.2390934e-10
-0.5907694,17.439417,1.8282156,,23.700054,-0.7916705,4818.714286565781,,44320,17.373453,2.8833551,15.571784,0.14999999,2.3528624,-0.61616164,4051.3242,17.439417,19.228443,0.079875715,-0.66207963,1.0094465,2216,-0.123370916,1.2379753e-10
-0.5905668,17.439417,1.8274069,,23.701822,-0.91079867,4822.079796791077,,44340,17.362616,3.103264,15.572593,0.14999999,3.0894108,-0.7979798,4051.3633,17.439417,19.228443,0.001158131,-0.6624948,0.9894143,2217,-0.1506835,1.2368587e-10
-0.59039885,17.439417,1.8266373,,23.697433,-0.25055045,4825.753316402435,,44360,17.279932,3.1003242,15.573362,0.14999999,2.4655921,-0.7979798,4051.4805,17.439417,19.228443,0.0011586531,-0.6629452,0.9895407,2218,-0.20709728,1.2357437e-10
-0.5903474,17.439417,1.8259802,,23.692234,-0.3173417,4828.437581539154,,44380,17.034771,3.883424,15.574019,0.14999999,3.8830771,-0.3131313,4051.8477,17.439417,19.228443,3.5461407,-0.66339546,1.0016686,2219,-0.46547672,1.2346302e-10
-0.59021735,17.439417,1.8252182,,23.692127,-0.26842344,4831.491186141968,,44400,17.265348,3.6812022,15.574781,0.14999999,3.5791075,-0.33333334,4051.9844,17.439417,19.228443,3.1233187,-0.6622492,1.0053476,2220,-0.30261493,1.2335181e-10
-0.59013647,17.439417,1.8245325,,23.693172,-0.34196213,4834.264000892639,,44420,17.096657,3.873781,15.575467,0.14999999,3.8564522,-0.3131313,4052.2852,17.439417,19.228443,3.538695,-0.6612936,1.0025676,2221,-0.41598383,1.2324076e-10
-0.589983,17.439417,1.8237982,,23.69221,-0.36793235,4837.708300828934,,44440,17.208256,3.5008144,15.576201,0.14999999,3.4089165,-0.35353535,4052.4805,17.439417,19.228443,2.6988957,-0.6601517,1.0092119,2222,-0.2511895,1.2312987e-10
-0.5898058,17.439417,1.8230324,,23.691399,-0.5298441,4841.764289855957,,44460,17.275085,3.3498178,15.576967,0.14999999,3.2618196,-0.37373737,4052.6016,17.439417,19.228443,2.2932825,-0.6593878,1.0123074,2223,-0.20485263,1.2301911e-10
-0.58956623,17.439417,1.8222027,,23.6821,-0.49809977,4845.406597137451,,44480,17.421741,3.0349164,15.577797,0.14999999,2.3272128,-0.43434343,4052.5781,17.439417,19.228443,1.2640059,-0.65880644,1.0178008,2224,-0.06916494,1.229085e-10
-0.5893278,17.439417,1.8213968,,23.68083,-0.45030886,4848.477373123169,,44500,17.369864,2.916338,15.578603,0.14999999,2.8364983,-0.47474748,4052.6094,17.439417,19.228443,0.7762576,-0.65868783,1.019212,2225,-0.07650725,1.2279804e-10
-0.589101,17.439417,1.82059,,23.681124,-0.6270361,4851.84782910347,,44520,17.377075,2.9138293,15.57941,0.14999999,2.9103394,-0.47474748,4052.6328,17.439417,19.228443,0.7763356,-0.6587883,1.0195234,2226,-0.1033604,1.2268775e-10
-0.5888648,17.439417,1.8197765,,23.678381,0.49082124,4855.570077419281,,44540,17.388603,21.33555,15.580223,0.14999999,2.0483819e-12,0.4949495,4052.6445,17.439417,19.228443,0.00018787713,-0.65888876,1.0462648,2227,-0.082330465,1.2257759e-10
-0.58950657,17.439417,1.8236685,,23.677778,-0.5175637,4858.843120574951,,44560,6.911292,2.882009,15.576331,0.14999999,3.11589e-11,-0.61616164,4063.1328,17.439417,19.228443,0.07965699,-0.65933764,1.00894,2228,-2.061261,1.2246758e-10
-0.58926904,17.439417,1.822854,,23.679405,-0.23067826,4862.035917520523,,44580,17.390295,2.8535137,15.577146,0.14999999,2.8493447,-0.5151515,4063.1406,17.439417,19.228443,0.44388005,-0.6597506,1.0189371,2229,-0.069036946,1.2235771e-10
-0.5892275,17.439417,1.822258,,23.667864,-0.3533559,4865.738984823227,,44600,16.908806,3.2157083,15.577742,0.14999999,2.4630795,-0.3939394,4063.6367,17.439417,19.228443,1.9162357,-0.66,1.0146718,2230,-0.5155467,1.22248e-10
-0.5890581,17.439417,1.8215399,,23.66819,-0.298541,4868.771698236465,,44620,17.180637,3.2125177,15.57846,0.14999999,3.2124918,-0.3939394,4063.8555,17.439417,19.228443,1.915449,-0.6595894,1.0150287,2231,-0.22546594,1.2213844e-10
-0.5889386,17.439417,1.8208294,,23.670012,-0.57468104,4871.368341684341,,44640,17.16349,3.6565223,15.57917,0.14999999,3.6259065,-0.33333334,4064.0938,17.439417,19.228443,3.1137452,-0.65917933,1.0069431,2232,-0.336823,1.2202901e-10
-0.58870167,17.439417,1.8200207,,23.667555,-1.1759107,4875.589765548706,,44660,17.384834,5.085175,15.579979,0.14999999,0.05104761,-1.0,4064.1055,17.439417,19.228443,1.8637415e-06,-0.6582332,0.9932791,2233,-0.06673853,1.2191975e-10
-0.589011,17.439417,1.8192968,,23.671503,-1.0588311,4880.658977508545,,44680,17.196232,5.075894,15.580703,0.14999999,4.7733655,-1.0,4064.3086,17.439417,19.228443,1.8645753e-06,-0.6586809,0.99388665,2234,-1.2725276,1.2181062e-10
-0.5889943,17.439417,1.8185749,,23.671404,-1.004568,4884.374824047089,,44700,17.194147,5.066654,15.581425,0.14999999,4.245682,-1.0,4064.5156,17.439417,19.228443,1.8654096e-06,-0.6591284,0.9942579,2235,-0.5446343,1.2170163e-10
-0.5888954,17.439417,1.817853,,23.668041,-1.1187865,4887.891832590103,,44720,17.19731,5.057455,15.582147,0.14999999,3.815593,-1.0,4064.7188,17.439417,19.228443,1.866244e-06,-0.65957576,0.9944378,2236,-0.3613783,1.215928e-10
-0.58901525,17.439417,1.8171282,,23.670395,-0.8725547,4891.568601369858,,44740,17.199913,5.0483,15.582871,0.14999999,4.552723,-1.0,4064.918,17.439417,19.228443,1.8670789e-06,-0.6600229,0.9949488,2237,-0.8511045,1.2148411e-10
-0.58883655,17.439417,1.8163624,,23.656553,-0.5542589,4895.828991651535,,44760,17.299889,2.910243,15.583637,0.14999999,0.09489862,-0.47474748,4065.0195,17.439417,19.228443,0.77764213,-0.66046983,1.0193217,2238,-0.18355277,1.2137558e-10
