LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,DenMISELogLast,IWFirstEpisode,ReturnAbsMax,Regret/t,IWMean,IWLastEpisode,Regret,ReturnLastEpisode,IWMax,ReturnStepMax,LQGsigma_higher,ReturnMin,IWMin,DenMISELogFirst,Bound,DenMISEMeanLog,ReturnMean,TimeElapsed,Delta,Iteration,ReturnMax
-0.7239063,-0.4949495,7360,-0.48314154,0.34944344,17.431467,3.502328,1.0073874,0.04050166,1288.8564,17.239265,3.928836,19.21959,0.14999999,,,-0.6088023,33.663048,-0.81013674,13.897672,497.3739311695099,4.489065e-09,368,17.431467
-0.4058079,-0.75757575,7380,-0.41375998,0.0013545593,17.431467,3.4928713,0.97928673,3.9225802,1288.8696,17.387474,4.021021,19.21959,0.14999999,,,-0.6105669,33.658905,-0.8090494,13.907128,498.07456970214844,4.464767e-09,369,17.431467
0.5938883,0.7979798,7400,-0.3951998,1.0260872e-08,17.431467,3.483839,0.9994675,4.0846754e-14,1289.0205,17.249027,13.247355,19.21959,0.14999999,,,-0.6132696,33.65643,-0.80799335,13.916161,498.7606556415558,4.4406656e-09,370,17.431467
0.12617719,-0.01010101,7420,-1.4037057,3.1799147,17.431467,3.5054626,0.9946534,0.0032638453,1300.5269,5.893412,6.5168743,19.21959,0.14999999,,,-0.61596864,33.658573,-0.8096298,13.894537,499.44609117507935,4.416759e-09,371,17.431467
-0.13101837,-0.33333334,7440,-1.0744112,2.32679,17.431467,3.5187283,1.0101919,0.07138774,1308.9668,8.959701,4.117967,19.21959,0.14999999,,,-0.6101258,33.608803,-0.81036806,13.881271,500.1516180038452,4.393045e-09,372,17.431467
-0.24676353,-0.13131313,7460,-0.6350318,4.838851,17.431467,3.512291,1.0274472,5.018903,1310.0845,16.282373,5.161985,19.21959,0.14999999,,,-0.606575,33.567577,-0.8098775,13.887709,500.845242023468,4.3695207e-09,373,17.431467
-1.195094,-1.0,7480,-0.48569393,5.214533e-07,17.431467,3.5041265,0.98710495,1.4458295e-05,1310.5435,16.941233,6.4855795,19.21959,0.14999999,,,-0.596363,33.541153,-0.8089478,13.895873,501.5327272415161,4.346186e-09,374,17.431467
0.25897384,0.1919192,7500,-1.6719252,0.35824385,17.431467,3.4953203,0.99622166,3.8397083e-18,1310.7451,17.198181,8.556711,19.21959,0.14999999,,,-0.59903324,33.51844,-0.8112951,13.904679,502.3491384983063,4.323037e-09,375,17.431467
-0.9314649,-1.0,7520,-1.1957839,5.2374133e-07,17.431467,3.5097113,0.99193656,4.4378987e-15,1319.6514,8.494027,6.409122,19.21959,0.14999999,,,-0.6007415,33.503807,-0.81234455,13.890288,503.60474491119385,4.3000723e-09,376,17.431467
-0.2233397,-0.2929293,7540,-0.45391744,3.095716,17.431467,3.5007658,1.0117164,0.00048638016,1319.7886,17.26271,4.22169,19.21959,0.14999999,,,-0.60339755,33.5032,-0.81142676,13.899234,505.3302175998688,4.277291e-09,377,17.431467
0.58584094,0.41414142,7560,-0.5081903,0.0040629883,17.431467,3.4927874,1.084161,0.00052909425,1320.2734,16.915016,9.788899,19.21959,0.14999999,,,-0.5978686,33.491035,-0.81060046,13.907212,506.8222768306732,4.254689e-09,378,17.431467
-0.097687796,-0.23232323,7580,-1.4031191,4.1764746,17.431467,3.5137033,1.020213,3.7487282e-06,1331.6938,5.979849,4.447796,19.21959,0.14999999,,,-0.6004999,33.43419,-0.8119643,13.886296,508.31986713409424,4.232267e-09,379,17.431467
-0.6381179,-0.65656567,7600,-0.6754351,0.016187744,17.431467,3.511035,0.9645466,0.005055022,1334.1934,14.900523,4.071482,19.21959,0.14999999,,,-0.5921755,33.368256,-0.81155956,13.888965,509.672226190567,4.2100208e-09,380,17.431467
-1.0258291,-1.0,7620,-0.41546842,5.2061847e-07,17.431467,3.501872,0.9890719,0.21946946,1334.2134,17.379642,6.3854866,19.21959,0.14999999,,,-0.594761,33.34332,-0.8106188,13.898128,511.1808531284332,4.187951e-09,381,17.431467
0.5683305,0.6363636,7640,-0.6420427,5.1359784e-06,17.431467,3.4932384,1.0789452,1.0941683e-26,1334.417,17.196476,11.50289,19.21959,0.14999999,,,-0.59738225,33.335186,-0.81021726,13.906761,512.6373264789581,4.166053e-09,382,17.431467
-0.37529218,-0.13131313,7660,-1.373562,4.807124,17.431467,3.5134544,1.0299702,0.0001982337,1345.6528,6.163854,5.1391816,19.21959,0.14999999,,,-0.5999966,33.336464,-0.811509,13.886545,514.1548364162445,4.1443267e-09,383,17.431467
-0.5270715,-0.47474748,7680,-0.40962645,0.4631163,17.431467,3.504527,1.0078439,3.215555,1345.7383,17.31474,3.9637,19.21959,0.14999999,,,-0.59013104,33.416595,-0.8103942,13.895473,515.6212246417999,4.1227697e-09,384,17.431467
-0.68531984,-0.53535354,7700,-0.39740178,0.17840081,17.431467,3.4956465,0.9973709,3.9513566,1345.8242,17.314272,3.964582,19.21959,0.14999999,,,-0.59152657,33.358437,-0.8093077,13.904353,516.8720300197601,4.1013806e-09,385,17.431467
-0.6334672,-0.7171717,7720,-0.42156675,0.0038215285,17.431467,3.4866552,0.97247696,3.9637988,1345.8491,17.374561,4.0651383,19.21959,0.14999999,,,-0.5936573,33.35209,-0.80831623,13.913344,518.0788700580597,4.080157e-09,386,17.431467
-0.87738615,-0.6363636,7740,-0.40655312,0.025374204,17.431467,3.477665,0.9806285,3.9930215,1345.8564,17.393211,3.9969933,19.21959,0.14999999,,,-0.59623474,33.29675,-0.8073549,13.922335,519.7342209815979,4.0590984e-09,387,17.431467
-0.9481974,-1.0,7760,-0.42721075,5.2269945e-07,17.431467,3.468935,0.99438226,2.9191713,1345.9468,17.309687,6.3954906,19.21959,0.14999999,,,-0.5987498,33.327003,-0.80643076,13.931065,521.185745716095,4.0382018e-09,388,17.431467
-0.9761384,-0.8181818,7780,-0.4769178,0.0002410056,17.431467,3.460411,0.9818763,2.9430707,1346.0996,17.246937,4.0154757,19.21959,0.14999999,,,-0.60132384,33.27623,-0.805609,13.939589,522.7038772106171,4.017467e-09,389,17.431467
-1.0182611,-1.0,7800,-0.5172258,5.2539326e-07,17.431467,3.451995,0.9994241,4.4050627,1346.2783,17.221745,6.3222656,19.21959,0.14999999,,,-0.6038906,33.27476,-0.8049222,13.948005,524.2877812385559,3.9968904e-09,390,17.431467
-0.8300595,-1.0,7820,-0.60949373,5.267403e-07,17.431467,3.4436703,1.0009979,4.8562417,1346.4751,17.203228,6.237362,19.21959,0.14999999,,,-0.6064514,33.189964,-0.8044346,13.956329,525.8052384853363,3.976472e-09,391,17.431467
-0.5290388,-0.8181818,7840,-0.3999677,0.0002428641,17.431467,3.43505,0.9850574,3.9551322,1346.5396,17.335161,3.9676385,19.21959,0.14999999,,,-0.6090057,33.16462,-0.80341065,13.96495,527.3443732261658,3.9562096e-09,392,17.431467
-0.4823156,-0.45454547,7860,-0.39229983,0.6273906,17.431467,3.4263878,1.0110736,3.4804602,1346.5703,17.36917,3.9474719,19.21959,0.14999999,,,-0.61155283,33.212387,-0.8024087,13.973612,528.5570380687714,3.936102e-09,393,17.431467
-0.18536878,-0.4949495,7880,-0.3849726,0.35073763,17.431467,3.41784,1.0093039,3.8946629,1346.6289,17.34165,3.9063284,19.21959,0.14999999,,,-0.612499,33.15207,-0.80132747,13.98216,529.8310315608978,3.9161474e-09,394,17.431467
-0.35204256,-0.21212122,7900,-0.5659047,4.5159516,17.431467,3.4106598,1.0220603,4.6097875,1347.2109,16.818478,4.610238,19.21959,0.14999999,,,-0.6141441,33.19606,-0.8007139,13.98934,531.1323609352112,3.8963446e-09,395,17.431467
-0.28615993,-0.33333334,7920,-0.41190034,2.3155992,17.431467,3.4024038,1.0129095,3.9840674,1347.352,17.258696,4.0734572,19.21959,0.14999999,,,-0.6053046,33.1236,-0.799684,13.997596,532.5959434509277,3.876691e-09,396,17.431467
0.028907143,0.11111111,7940,-0.4466292,1.0625494,17.431467,3.3948307,0.9631846,0.12463126,1347.7476,17.004055,8.019597,19.21959,0.14999999,,,-0.6019962,33.095154,-0.79876834,14.005169,534.0363712310791,3.8571852e-09,397,17.431467
-0.2297382,-0.3131313,7960,-0.9255916,2.695008,17.431467,3.4071445,1.0156626,0.4985697,1356.0435,9.103805,4.108252,19.21959,0.14999999,,,-0.60183907,33.055313,-0.799192,13.992855,535.2173411846161,3.837827e-09,398,17.431467
-0.047941804,-0.17171717,7980,-0.49384457,4.7858543,17.431467,3.4001074,1.0311567,4.043927,1356.6426,16.800488,4.806423,19.21959,0.14999999,,,-0.5975999,33.01545,-0.79839355,13.999892,536.3839411735535,3.818614e-09,399,17.431467
0.63502014,0.45454547,8000,-0.7702115,0.0014080703,17.431467,3.4008274,1.0893902,0.021013834,1360.331,13.712076,10.207512,19.21959,0.14999999,,,-0.58817977,32.97472,-0.7982535,13.999172,537.8419167995453,3.7995442e-09,400,17.431467
0.11566565,-0.01010101,8020,-1.4594675,3.100486,17.431467,3.4221907,0.997681,0.0011017837,1372.2983,5.4331965,6.484601,19.21959,0.14999999,,,-0.59067315,32.942177,-0.79970074,13.977809,539.2642669677734,3.7806176e-09,401,17.431467
-0.80673206,-0.8181818,8040,-1.0634658,0.00023721282,17.431467,3.4346142,0.9755043,2.953431e-08,1380.7148,8.982846,4.021148,19.21959,0.14999999,,,-0.5854617,32.903275,-0.8003728,13.965385,540.622761964798,3.7618317e-09,402,17.431467
0.65951884,0.8181818,8060,-0.40665182,4.231012e-09,17.431467,3.4262314,0.98259705,1.3166868e-25,1380.771,17.344158,13.954174,19.21959,0.14999999,,,-0.5879455,32.86407,-0.7994623,13.973768,542.1977114677429,3.7431858e-09,403,17.431467
-0.6169191,-0.6363636,8080,-1.4742765,0.025227183,17.431467,3.4480858,0.9687485,7.2122706e-16,1393.0264,5.144447,4.007737,19.21959,0.14999999,,,-0.5904239,32.847683,-0.80120116,13.951914,543.9672212600708,3.7246783e-09,404,17.431467
-1.0797547,-1.0,8100,-0.39956325,5.1961604e-07,17.431467,3.4395761,0.98698586,0.15207392,1393.0283,17.39843,6.3554506,19.21959,0.14999999,,,-0.5928336,32.815506,-0.8002918,13.960423,545.2318408489227,3.7063073e-09,405,17.431467
-0.07582164,-0.35353535,8120,-0.85088456,1.9276983,17.431467,3.4316006,1.0088265,5.063767e-05,1393.23,17.198248,4.0135984,19.21959,0.14999999,,,-0.5952997,32.812218,-0.800458,13.968399,546.2179789543152,3.6880723e-09,406,17.431467
-0.092514634,-0.05050505,8140,-0.71897364,3.855636,17.431467,3.4295073,1.0240072,5.3812046,1395.8096,14.820306,5.978803,19.21959,0.14999999,,,-0.59302294,32.87201,-0.8002418,13.970492,547.4953937530518,3.669971e-09,407,17.431467
-0.22556517,-0.13131313,8160,-0.6785632,4.7405376,17.431467,3.4262447,1.0392784,5.069758,1397.9077,15.30207,5.0697794,19.21959,0.14999999,,,-0.5860482,32.79537,-0.7998946,13.973755,548.7599446773529,3.652003e-09,408,17.431467
0.5395381,0.61616164,8180,-0.48718512,1.010624e-05,17.431467,3.4190254,1.113799,6.289789e-07,1398.3813,16.92597,11.4277315,19.21959,0.14999999,,,-0.57694423,32.779182,-0.7990427,13.980974,550.7464327812195,3.6341672e-09,409,17.431467
-0.941048,-1.0,8200,-1.3703574,5.126751e-07,17.431467,3.4373827,0.9899286,1.3976515e-22,1409.3271,6.4542766,6.334508,19.21959,0.14999999,,,-0.5793862,32.767517,-0.8001837,13.962617,552.5451381206512,3.6164611e-09,410,17.431467
-0.880634,-0.7979798,8220,-0.45966107,0.00042660008,17.431467,3.4293728,0.9743484,2.6724253,1409.4722,17.254759,4.0206966,19.21959,0.14999999,,,-0.5818222,32.757877,-0.79938924,13.970627,553.7437736988068,3.598884e-09,411,17.431467
-0.22879186,-0.21212122,8240,-0.41184887,4.382955,17.431467,3.4212847,1.0292256,0.00019523836,1409.5693,17.303452,4.4845014,19.21959,0.14999999,,,-0.58425134,32.716465,-0.7985163,13.978715,555.1197755336761,3.5814351e-09,412,17.431467
0.25296482,0.25252524,8260,-0.48335055,0.12833343,17.431467,3.4143133,1.000686,0.025056921,1410.1113,16.857723,9.1972275,19.21959,0.14999999,,,-0.57609355,32.69283,-0.7976892,13.985686,556.1504397392273,3.5641123e-09,413,17.431467
-0.86461693,-0.8181818,8280,-1.2165946,0.00023549682,17.431467,3.4275112,0.97886103,7.586955e-11,1418.9893,8.522036,4.003942,19.21959,0.14999999,,,-0.57820123,32.688812,-0.79871505,13.972488,556.8939318656921,3.5469154e-09,414,17.431467
-1.0302609,-1.0,8300,-0.40550193,5.1330477e-07,17.431467,3.4195309,0.9925188,2.6548328,1419.1055,17.284351,6.3113074,19.21959,0.14999999,,,-0.5806132,32.675323,-0.7978239,13.980469,558.3589482307434,3.5298422e-09,415,17.431467
1.0641614,1.0,8320,-0.6415662,8.056431e-13,17.431467,3.411789,0.87811005,,1419.3042,17.200426,25.990875,19.21959,0.14999999,,,-0.5830199,32.665607,-0.79747546,13.988211,560.5865986347198,3.5128922e-09,416,17.431467
-0.5313095,-0.27272728,8340,-2.1488974,3.4245257,17.431467,3.4453335,1.018358,1.2856912e-16,1436.7041,,4.2261057,19.21959,0.14999999,,,-0.5854209,32.65571,-0.8010465,13.954666,561.7560267448425,3.4960643e-09,417,17.431467
-0.59034854,-0.5555556,8360,-0.40548897,0.123645574,17.431467,3.4370975,0.98273224,3.937739,1436.7065,17.39773,4.006444,19.21959,0.14999999,,,-0.57963735,32.71046,-0.8000622,13.962902,562.9298737049103,3.4793566e-09,418,17.431467
-0.63053036,-0.57575756,8380,-0.40803292,0.085340634,17.431467,3.4289637,0.9811441,3.980802,1436.7354,17.371569,3.991459,19.21959,0.14999999,,,-0.5817311,32.656677,-0.79917276,13.971036,564.2593004703522,3.4627683e-09,419,17.431467
-0.77535903,-0.8181818,8400,-0.40686876,0.00023684527,17.431467,3.4208355,0.9826648,1.8267483,1436.751,17.384195,3.9857883,19.21959,0.14999999,,,-0.58391124,32.622112,-0.79828864,13.979164,565.5476830005646,3.4462986e-09,420,17.431467
-0.62660843,-0.6363636,8420,-0.4010393,0.02512308,17.431467,3.4128036,0.97539914,2.5854344,1436.7905,17.36052,3.9895,19.21959,0.14999999,,,-0.58628875,32.619923,-0.7973915,13.987196,566.691255569458,3.429946e-09,421,17.431467
-0.41744745,-0.6363636,8440,-0.39751065,0.025181254,17.431467,3.4047318,0.9784398,3.949454,1436.7969,17.393446,3.9614365,19.21959,0.14999999,,,-0.5886016,32.569088,-0.79650676,13.995268,567.8320994377136,3.4137095e-09,422,17.431467
-0.5264483,-0.45454547,8460,-0.39097324,0.6145715,17.431467,3.396822,1.0040183,3.8135903,1436.8555,17.341295,3.9090242,19.21959,0.14999999,,,-0.59090877,32.548798,-0.7956038,14.003178,569.4586806297302,3.3975887e-09,423,17.431467
-0.94003594,-1.0,8480,-0.37693763,5.1908853e-07,17.431467,3.3888903,0.9884546,0.026562847,1436.8892,17.3662,6.3497586,19.21959,0.14999999,,,-0.5918182,32.494568,-0.7946121,14.011109,570.641594171524,3.381581e-09,424,17.431467
-0.45318246,-0.4949495,8500,-0.44916883,0.34436885,17.431467,3.38126,1.0024005,0.051051736,1437.0356,17.254028,3.8813043,19.21959,0.14999999,,,-0.5941739,32.486595,-0.7938353,14.01874,572.2223973274231,3.3656866e-09,425,17.431467
0.12370656,0.11111111,8520,-0.37426224,1.0558953,17.431467,3.3735323,0.96887696,0.003267539,1437.125,17.310581,8.0600195,19.21959,0.14999999,,,-0.59571415,32.467003,-0.79284984,14.026467,573.3797280788422,3.3499037e-09,426,17.431467
-0.4807685,-0.45454547,8540,-1.0875027,0.6174511,17.431467,3.3853855,1.0075166,0.004678019,1445.5596,8.965322,3.8758266,19.21959,0.14999999,,,-0.59558326,32.431835,-0.79362386,14.014614,574.5576171875,3.3342316e-09,427,17.431467
-1.14536,-0.8181818,8560,-0.3676844,0.00023984037,17.431467,3.3776875,0.9801683,0.30602625,1445.6499,17.309462,3.9610782,19.21959,0.14999999,,,-0.59647745,32.417522,-0.79261625,14.022312,575.7489459514618,3.3186691e-09,428,17.431467
-1.1467125,-1.0,8580,-1.2517223,5.227309e-07,17.431467,3.3703032,0.99555844,5.8145227,1445.8599,17.189806,6.328071,19.21959,0.14999999,,,-0.5988106,32.50185,-0.7937376,14.029696,576.9446458816528,3.3032155e-09,429,17.431467
-1.0737194,-1.0,8600,-1.2504269,5.2394967e-07,17.431467,3.3629332,0.99918115,5.7562404,1446.0615,17.198477,6.2506204,19.21959,0.14999999,,,-0.60113895,32.467205,-0.7948187,14.037066,578.1430532932281,3.2878698e-09,430,17.431467
-1.0745711,-1.0,8620,-0.8050984,5.2516833e-07,17.431467,3.355608,1.0016892,5.2725396,1446.2671,17.194345,6.1753893,19.21959,0.14999999,,,-0.6034618,32.415195,-0.79485303,14.044392,579.3277838230133,3.2726304e-09,431,17.431467
0.71502155,0.3939394,8640,-0.79923236,0.0067370795,17.431467,3.3482943,1.0636877,9.106262e-21,1446.4629,17.204376,10.117369,19.21959,0.14999999,,,-0.6057793,32.405064,-0.7948678,14.051705,580.5280756950378,3.2574967e-09,432,17.431467
-1.0471408,-1.0,8660,-1.5596336,5.2759697e-07,17.431467,3.370469,1.0041281,5.196496e-28,1459.4131,4.4498463,6.1164083,19.21959,0.14999999,,,-0.60807586,32.365692,-0.79650414,14.029531,581.709969997406,3.2424676e-09,433,17.431467
-0.40234843,-0.37373737,8680,-0.6761863,1.6159679,17.431467,3.3631592,1.0057559,0.00021979939,1459.6108,17.202091,3.9990819,19.21959,0.14999999,,,-0.6103827,32.355167,-0.79622585,14.03684,582.9159061908722,3.227543e-09,434,17.431467
0.6064625,0.65656567,8700,-0.38838944,2.5405836e-06,17.431467,3.35575,1.1022747,5.9135516e-11,1459.7515,17.25969,12.144981,19.21959,0.14999999,,,-0.60896766,32.334694,-0.7952799,14.04425,584.1281683444977,3.2127205e-09,435,17.431467
-0.32761163,-0.47474748,8720,-1.4418802,0.47300738,17.431467,3.3747606,1.0080044,5.8731305e-11,1471.3955,5.7559915,3.8831642,19.21959,0.14999999,,,-0.6112638,32.324436,-0.79655147,14.025239,585.3320837020874,3.1980005e-09,436,17.431467
-0.32060987,-0.25252524,8740,-0.4220455,3.8915005,17.431467,3.3675976,1.0145944,3.5784824,1471.6401,17.155285,4.3698225,19.21959,0.14999999,,,-0.6124705,32.3427,-0.79568124,14.032402,586.539400100708,3.1833811e-09,437,17.431467
-1.2194643,-1.0,8760,-0.42067048,5.26445e-07,17.431467,3.3604345,1.0056369,0.00014219928,1471.8701,17.169874,6.100857,19.21959,0.14999999,,,-0.6058906,32.30706,-0.7947973,14.039565,587.7430820465088,3.1688618e-09,438,17.431467
-0.5270168,-0.35353535,8780,-1.851383,1.9526707,17.431467,3.353239,1.0133715,9.822783e-07,1472.0718,17.198305,3.9954135,19.21959,0.14999999,,,-0.6081711,32.303566,-0.7971995,14.046761,588.9531409740448,3.1544416e-09,439,17.431467
-1.296231,-1.0,8800,-0.37548882,5.265073e-07,17.431467,3.3457232,1.0093518,0.026843473,1472.1182,17.354202,6.044522,19.21959,0.14999999,,,-0.6060083,32.282722,-0.7962154,14.054276,590.1358075141907,3.1401193e-09,440,17.431467
-1.0605409,-1.0,8820,-2.7451193,5.2770366e-07,17.431467,3.3385992,1.0132169,5.8898935,1472.3223,17.195677,5.976161,19.21959,0.14999999,,,-0.60827845,32.26082,-0.8006218,14.0614,591.3593413829803,3.1258947e-09,441,17.431467
-0.41307116,-0.4949495,8840,-0.7133438,0.35005242,17.431467,3.3315134,1.0071898,0.0044394517,1472.5288,17.193277,3.871448,19.21959,0.14999999,,,-0.61054343,32.2341,-0.8004026,14.068486,592.5781445503235,3.1117664e-09,442,17.431467
-0.84072614,-1.0,8860,-0.37455872,5.296776e-07,17.431467,3.3241339,1.0147264,0.0018317325,1472.5913,17.33721,5.9229994,19.21959,0.14999999,,,-0.6120117,32.201614,-0.79943,14.075866,593.7301950454712,3.0977334e-09,443,17.431467
-0.33118248,-0.3939394,8880,-0.38608417,1.3154823,17.431467,3.3168316,1.0163305,0.046342347,1472.6729,17.3182,3.9043717,19.21959,0.14999999,,,-0.61426646,32.196312,-0.79847395,14.083168,595.1379425525665,3.0837952e-09,444,17.431467
-0.24003595,0.030303031,8900,-0.40751135,2.378004,17.431467,3.3099852,0.976282,0.21912247,1472.9434,17.129934,7.21617,19.21959,0.14999999,,,-0.61355776,32.1717,-0.79756343,14.090014,596.6844336986542,3.069951e-09,445,17.431467
-0.53098476,-0.2929293,8920,-0.4898866,3.1176963,17.431467,3.303732,1.0209699,4.0791836,1473.4644,16.878937,4.1591454,19.21959,0.14999999,,,-0.6104728,32.27343,-0.79693574,14.096268,598.0384724140167,3.0562e-09,446,17.431467
-0.46262473,-0.4949495,8940,-0.37509507,0.34837723,17.431467,3.2963629,1.0138725,3.7600043,1473.4741,17.390276,3.8418684,19.21959,0.14999999,,,-0.60574645,32.19929,-0.79595006,14.103637,599.5258028507233,3.0425409e-09,447,17.431467
-0.5916338,-0.45454547,8960,-0.35827467,0.62466687,17.431467,3.2891436,1.0229948,3.8000174,1473.5361,17.33802,3.8055167,19.21959,0.14999999,,,-0.607202,32.151558,-0.7949468,14.110856,600.554304599762,3.028973e-09,448,17.431467
-0.38026488,-0.5959596,8980,-0.3845731,0.059261262,17.431467,3.2818222,0.9843161,3.9053164,1473.5381,17.397774,3.9188542,19.21959,0.14999999,,,-0.6080383,32.12494,-0.7939864,14.118177,601.457309961319,3.015496e-09,449,17.431467
-0.23676738,-0.33333334,9000,-0.36763686,2.3268023,17.431467,3.2747974,1.0214607,3.6578383,1473.6592,17.27955,3.9727874,19.21959,0.14999999,,,-0.610131,32.10466,-0.79307795,14.125202,602.3665091991425,3.0021092e-09,450,17.431467
-0.33728236,-0.21212122,9020,-0.48174128,4.484671,17.431467,3.2685585,1.0205739,4.247898,1474.1201,16.93908,4.549285,19.21959,0.14999999,,,-0.6071934,32.070827,-0.79234457,14.131441,603.4489686489105,2.988811e-09,451,17.431467
-0.33167106,-0.37373737,9040,-0.38183305,1.5984988,17.431467,3.2618876,1.028572,3.7828658,1474.373,17.14664,3.8293123,19.21959,0.14999999,,,-0.59951353,32.059628,-0.7913967,14.138112,604.5933437347412,2.9756007e-09,452,17.431467
-0.99436855,-1.0,9060,-0.37944537,5.2240847e-07,17.431467,3.2552252,1.0088649,0.00019004862,1474.6167,17.15667,5.9767904,19.21959,0.14999999,,,-0.5981932,32.030876,-0.7904289,14.144774,605.8768835067749,2.9624778e-09,453,17.431467
-0.31520352,-0.35353535,9080,-0.51219815,1.9375519,17.431467,3.248475,1.0294232,0.00048296875,1474.8076,17.208988,3.8585455,19.21959,0.14999999,,,-0.6003983,32.012337,-0.7898043,14.151525,607.076578617096,2.9494418e-09,454,17.431467
0.53391314,0.53535354,9100,-0.38752046,0.00014011329,17.431467,3.2417984,1.1176033,4.0844526e-07,1475.0186,17.189093,11.173388,19.21959,0.14999999,,,-0.59833986,31.999228,-0.78885996,14.158201,607.8445293903351,2.9364913e-09,455,17.431467
-0.28261143,-0.33333334,9120,-1.409982,2.304581,17.431467,3.2585726,1.0303061,6.0047813e-07,1485.9092,6.509251,3.8985047,19.21959,0.14999999,,,-0.6005349,31.96886,-0.7899839,14.141427,608.637859582901,2.923626e-09,456,17.431467
-1.023132,-1.0,9140,-0.41250366,5.221425e-07,17.431467,3.2518892,1.0093256,4.3363034e-05,1486.1133,17.195765,5.9510484,19.21959,0.14999999,,,-0.5976843,31.959911,-0.789096,14.14811,610.257483959198,2.9108451e-09,457,17.431467
1.1389563,1.0,9160,-0.5840672,8.193344e-13,17.431467,3.2452316,0.89227617,,1486.3159,17.196938,26.928553,19.21959,0.14999999,,,-0.59987015,31.95081,-0.7886356,14.154768,611.981529712677,2.898148e-09,458,17.431467
-0.42959723,-0.25252524,9180,-2.629703,3.851164,17.431467,3.2760696,1.027459,7.593471e-18,1503.7158,,4.2476087,19.21959,0.14999999,,,-0.60205114,31.93483,-0.7929152,14.12393,613.4828608036041,2.8855336e-09,459,17.431467
-0.53261733,-0.45454547,9200,-0.33842117,0.6176294,17.431467,3.2690516,1.0287564,3.6794791,1503.7637,17.353046,3.7359803,19.21959,0.14999999,,,-0.5958721,31.93911,-0.79187244,14.130948,614.2739758491516,2.8730012e-09,460,17.431467
0.051348686,0.27272728,9220,-0.3572491,0.090415366,17.431467,3.2619905,0.98947996,2.091857e-06,1503.7778,17.385876,9.780847,19.21959,0.14999999,,,-0.59670186,31.920544,-0.7908717,14.138009,615.0219261646271,2.8605502e-09,461,17.431467
-1.1253513,-1.0,9240,-1.0090561,5.226591e-07,17.431467,3.2729301,1.0103459,1.568479e-10,1512.0938,9.083833,5.9388223,19.21959,0.14999999,,,-0.5986726,31.901386,-0.79138005,14.127069,615.817357301712,2.8481808e-09,462,17.431467
-0.6400321,-0.5151515,9260,-1.0534788,0.25212553,17.431467,3.2662945,1.0121901,0.0019447007,1512.2944,17.19896,3.7971296,19.21959,0.14999999,,,-0.6008348,31.89044,-0.7919313,14.133705,616.5691182613373,2.8358909e-09,463,17.431467
-0.9503625,-1.0,9280,-0.40790966,5.246357e-07,17.431467,3.259282,1.0129882,0.2246088,1512.3066,17.387703,5.8888335,19.21959,0.14999999,,,-0.60244787,31.867357,-0.79108155,14.1407175,617.3663029670715,2.8236806e-09,464,17.431467
-0.7978273,-0.6363636,9300,-0.43833596,0.025587372,17.431467,3.2525997,0.96416783,0.46093887,1512.459,17.248222,4.004669,19.21959,0.14999999,,,-0.6046007,31.85349,-0.7903025,14.1474,618.4313108921051,2.8115488e-09,465,17.431467
-1.0019048,-1.0,9320,-0.41587016,5.268684e-07,17.431467,3.2457352,1.0145199,1.6253853,1512.5127,17.346212,5.84009,19.21959,0.14999999,,,-0.6066939,31.816088,-0.7895795,14.154264,619.3291237354279,2.799495e-09,466,17.431467
0.78108525,0.7777778,9340,-0.51792836,2.3720442e-08,17.431467,3.239235,0.9914402,1.2090957e-30,1512.7227,17.189732,14.035627,19.21959,0.14999999,,,-0.60883754,31.757868,-0.78897405,14.160765,620.1007425785065,2.7875182e-09,467,17.431467
-0.8523742,-1.0,9360,-1.6290432,5.291293e-07,17.431467,3.2619076,1.0151916,3.287064e-30,1526.5728,3.5499573,5.7925615,19.21959,0.14999999,,,-0.6109766,31.750711,-0.7908059,14.138092,621.000396490097,2.7756186e-09,468,17.431467
-0.7415433,-0.7373737,9380,-0.40067604,0.0023213108,17.431467,3.2551165,0.9514331,2.9593394,1526.6494,17.323372,4.0746813,19.21959,0.14999999,,,-0.6131111,31.803238,-0.7899488,14.144883,621.7732260227203,2.7637947e-09,469,17.431467
-0.7813259,-0.75757575,9400,-0.41980392,0.0013608983,17.431467,3.248209,0.95600194,4.023988,1526.6582,17.39178,4.04067,19.21959,0.14999999,,,-0.61523604,31.761063,-0.7892683,14.151791,622.6288056373596,2.7520466e-09,470,17.431467
0.26463374,-0.05050505,9420,-0.40727666,3.9506161,17.431467,3.2414064,0.98809624,2.7997066e-05,1526.7021,17.35554,6.332348,19.21959,0.14999999,,,-0.61735857,31.749151,-0.7885544,14.158593,623.389936208725,2.740373e-09,471,17.431467
-0.7967516,-0.7777778,9440,-1.2937647,0.0007786329,17.431467,3.2534647,0.9613747,3.1602182e-10,1535.6353,8.467045,4.009869,19.21959,0.14999999,,,-0.6111267,31.71899,-0.78965735,14.146535,624.4762065410614,2.7287737e-09,472,17.431467
0.08216085,0.1919192,9460,-0.3996544,0.36337018,17.431467,3.2466927,0.96988696,1.4616158e-09,1535.686,17.349752,9.2369175,19.21959,0.14999999,,,-0.61324143,31.698557,-0.7889181,14.153307,625.9206149578094,2.7172475e-09,473,17.431467
