IWMean,ReturnMean,IWFirstEpisode,Regret,TimeElapsed,IWLastEpisode,IWMin,Delta,LQGmu1_actor,TimestepsSoFar,LQGmu1_higher,DenMISEMeanLog,Iteration,Regret/t,DenMISELogLast,ReturnStepMax,LQGsigma_higher,Bound,ReturnAbsMax,ReturnLastEpisode,DenMISELogFirst,ReturnMax,ReturnMin,IWMax
0.9714033,15.6353035,0.003918731,4169.9766,5392.382203817368,0.00086961035,,1.0887397e-10,0.802057,47260,0.6363636,-0.56087583,2363,1.7646961,-1.2100018,19.230429,0.14999999,23.488821,17.441067,11.646746,-1.368015,17.441067,,26.83928
1.0314444,15.630063,7.9786946e-07,4184.129,5396.239471435547,1.4609357e-24,,1.08781886e-10,-0.5728815,47280,-0.8181818,-0.5616995,2364,1.7699366,-2.476057,19.230429,0.14999999,23.485762,17.441067,3.247671,-1.3684365,17.441067,,2.631344
1.0119725,15.63082,7.1198163,4184.1094,5399.658990621567,0.017779073,,1.0868991e-10,-0.06641704,47300,-0.09090909,-0.56151396,2365,1.7691793,-0.15425116,19.230429,0.14999999,23.478798,17.441067,17.418468,-1.3688594,17.441067,,7.680595
0.9811302,15.630548,0.0038773671,4186.5234,5403.8861203193665,0.036025688,,1.0859805e-10,-0.69978553,47320,-0.5555556,-0.561701,2366,1.7694521,-1.0151076,19.230429,0.14999999,23.476246,17.441067,14.987899,-1.3662763,17.441067,,3.2240539
1.0327575,15.631292,3.5904009e-06,4186.5312,5407.491618871689,2.3604562,,1.08506315e-10,-0.8199782,47340,-0.7777778,-0.5614785,2367,1.7687073,-0.015846603,19.230429,0.14999999,23.482056,17.441067,17.39171,-1.3666971,17.441067,,2.6123266
1.0327638,15.632012,1.7071904e-06,4186.5938,5411.683531522751,2.598319,,1.0841469e-10,-0.55328965,47360,-0.7979798,-0.56122226,2368,1.7679873,0.012562796,19.230429,0.14999999,23.481804,17.441067,17.336021,-1.3671196,17.441067,,2.6126263
0.99984276,15.632756,0.0007182535,4186.5977,5416.231381893158,2.9105835,,1.0832317e-10,-0.7316663,47380,-0.61616164,-0.5610468,2369,1.7672434,-0.17801408,19.230429,0.14999999,23.477257,17.441067,17.39436,-1.3675417,17.441067,,2.9903011
1.0272311,15.633489,3.0030482e-05,4186.633,5420.386058330536,2.631072,,1.0823178e-10,-0.58113444,47400,-0.7171717,-0.5608077,2370,1.766511,0.006121365,19.230429,0.14999999,23.477154,17.441067,17.365152,-1.3679634,17.441067,,2.6796484
1.0066773,15.634216,0.0003950206,4186.672,5424.311851978302,2.8648262,,1.08140503e-10,-0.6426885,47420,-0.6363636,-0.5606198,2371,1.7657833,-0.1421098,19.230429,0.14999999,23.475958,17.441067,17.361801,-1.3683853,17.441067,,2.9126222
1.013128,15.63495,0.0002132558,4186.699,5428.285094022751,2.832376,,1.0804934e-10,-0.53233105,47440,-0.65656567,-0.56040895,2372,1.7650499,-0.06721389,19.230429,0.14999999,23.476713,17.441067,17.375858,-1.3688068,17.441067,,2.8409538
0.9825997,15.635683,0.0038888303,4186.7227,5432.431943655014,3.2138138,,1.079583e-10,-0.5827478,47460,-0.5555556,-0.5602522,2373,1.7643166,-0.201263,19.230429,0.14999999,23.47906,17.441067,17.371426,-1.3692282,17.441067,,3.2148666
0.9887029,15.63641,0.0022574042,4186.7617,5436.728887796402,3.049054,,1.0786737e-10,-0.6838671,47480,-0.57575756,-0.56008154,2374,1.7635899,-0.13773575,19.230429,0.14999999,23.479393,17.441067,17.361992,-1.3696479,17.441067,,3.1337585
1.0138724,15.63715,0.00021352482,4186.7695,5441.098972320557,2.6805482,,1.0777655e-10,-0.6891119,47500,-0.65656567,-0.55986094,2375,1.7628498,-0.024403572,19.230429,0.14999999,23.478573,17.441067,17.394018,-1.3700681,17.441067,,2.834888
1.019638,15.637879,0.00011320142,4186.797,5445.249999284744,2.7022042,,1.07685846e-10,-0.73753315,47520,-0.67676765,-0.5596276,2376,1.7621202,-0.019272633,19.230429,0.14999999,23.478626,17.441067,17.369522,-1.370489,17.441067,,2.7703135
1.024579,15.6386,5.8935548e-05,4186.8477,5448.846344232559,2.5334136,,1.0759526e-10,-0.52230704,47540,-0.6969697,-0.55937904,2377,1.7613993,0.012049521,19.230429,0.14999999,23.47739,17.441067,17.35371,-1.3709097,17.441067,,2.713848
1.0142653,15.639324,0.00021379461,4186.8867,5452.848892688751,2.198755,,1.0750478e-10,-0.5462071,47560,-0.65656567,-0.559222,2378,1.7606754,-0.2102739,19.230429,0.14999999,23.47184,17.441067,17.3586,-1.3713303,17.441067,,2.8287153
0.9837841,15.64007,0.0038986504,4186.871,5457.222592115402,3.1792233,,1.07414425e-10,-0.643045,47580,-0.5555556,-0.55905676,2379,1.7599297,-0.18039751,19.230429,0.14999999,23.474241,17.441067,17.415554,-1.3717506,17.441067,,3.2032466
1.0088283,15.640805,0.00039651827,4186.883,5461.358691930771,2.8247907,,1.0732418e-10,-0.27810156,47600,-0.6363636,-0.5588545,2380,1.7591944,-0.061244767,19.230429,0.14999999,23.473778,17.441067,17.38901,-1.3721693,17.441067,,2.8931992
1.011333,15.641383,6.293329,4187.2656,5466.00560426712,2.3272529,,1.0723405e-10,0.01213406,47620,-0.11111111,-0.55882037,2381,1.7586164,-0.4861919,19.230429,0.14999999,23.482164,17.441067,17.014032,-1.3725891,17.441067,,7.2060647
1.0121148,15.638823,6.279375,4195.125,5470.4702117443085,6.8195167,,1.0714404e-10,-0.21462053,47640,-0.11111111,-0.5591184,2382,1.7611771,-1.2791488,19.230429,0.14999999,23.46318,17.441067,9.543233,-1.3703694,17.441067,,7.1873384
0.99178284,15.639369,1.5485549,4195.582,5474.526077985764,4.704743,,1.0705412e-10,-0.22190256,47660,-0.25252524,-0.5591318,2383,1.7606306,-0.60231787,19.230429,0.14999999,23.461918,17.441067,16.944672,-1.3681564,17.441067,,4.719372
0.9923163,15.639881,1.5481986,4196.121,5477.709589958191,4.677311,,1.0696433e-10,-0.2936723,47680,-0.25252524,-0.5591465,2384,1.7601185,-0.58538085,19.230429,0.14999999,23.462326,17.441067,16.855526,-1.3679264,17.441067,,4.7120204
0.98531145,15.640509,0.8818443,4196.3867,5480.960608482361,4.2096324,,1.06874655e-10,-0.17152755,47700,-0.2929293,-0.559108,2385,1.759491,-0.4592061,19.230429,0.14999999,23.460514,17.441067,17.138811,-1.3676965,17.441067,,4.335251
0.9967251,15.640876,1.9957186,4197.2695,5484.2733561992645,4.9321036,,1.0678509e-10,-0.23692758,47720,-0.23232323,-0.55917335,2386,1.7591238,-0.69971997,19.230429,0.14999999,23.4604,17.441067,16.515936,-1.367746,17.441067,,4.933247
0.993659,15.641463,1.5472741,4197.629,5487.792041778564,4.5889072,,1.0669563e-10,-0.2285655,47740,-0.25252524,-0.55917144,2387,1.7585363,-0.55086684,19.230429,0.14999999,23.460274,17.441067,17.043736,-1.367329,17.441067,,4.690908
0.9941711,15.6420355,1.5469196,4198.0195,5492.391586065292,4.623775,,1.0660629e-10,-0.08974938,47760,-0.25252524,-0.559177,2388,1.7579641,-0.56578714,19.230429,0.14999999,23.460745,17.441067,17.007849,-1.3670999,17.441067,,4.6836686
1.0014665,15.641881,2.5246005,4200.1445,5496.108592510223,4.853246,,1.0651706e-10,-0.28837365,47780,-0.21212122,-0.5593366,2389,1.7581186,-0.9342411,19.230429,0.14999999,23.454903,17.441067,15.270757,-1.3668709,17.441067,,5.181735
1.0326691,15.642521,1.5220435e-05,4200.375,5499.460777759552,6.419892e-12,,1.0642795e-10,0.79659534,47800,0.8181818,-0.559295,2390,1.7574787,-0.4605365,19.230429,0.14999999,23.454956,17.441067,17.175041,-1.3662332,17.441067,,33.091434
0.99442786,15.637371,1.1832285,4214.4453,5503.056349515915,0.40012017,,1.0633894e-10,0.22630337,47820,0.35353535,-0.56008166,2391,1.7626286,-2.468099,19.230429,0.14999999,23.451328,17.441067,3.3271668,-1.3666515,17.441067,,19.606924
0.99073696,15.634444,1.1776354,4223.211,5506.492085456848,0.06455521,,1.0625005e-10,-0.44460422,47840,-0.27272728,-0.5606102,2392,1.7655554,-1.81562,19.230429,0.14999999,23.449865,17.441067,8.638374,-1.3665749,17.441067,,4.474714
1.0189158,15.635145,0.000112750844,4223.297,5509.727314949036,1.0774971,,1.0616127e-10,-0.88579065,47860,-0.67676765,-0.5605028,2393,1.7648544,-0.29423413,19.230429,0.14999999,23.447933,17.441067,17.30935,-1.3665007,17.441067,,2.7737968
1.0315644,15.635841,1.7068469e-06,4223.3945,5513.016386270523,2.339069,,1.06072595e-10,-0.80518395,47880,-0.7979798,-0.56027895,2394,1.7641582,-0.042921394,19.230429,0.14999999,23.440208,17.441067,17.297483,-1.3669184,17.441067,,2.6173635
1.0317941,15.636554,1.70756e-06,4223.453,5516.278944969177,2.6154718,,1.0598403e-10,-0.710618,47900,-0.7979798,-0.56002533,2395,1.7634459,0.015583552,19.230429,0.14999999,23.440273,17.441067,17.347004,-1.367336,17.441067,,2.6155972
1.0274689,15.637281,3.002418e-05,4223.4727,5519.590892791748,2.6668713,,1.05895584e-10,-1.0819218,47920,-0.7171717,-0.5597799,2396,1.7627182,-0.0036790015,19.230429,0.14999999,23.44026,17.441067,17.378954,-1.3677535,17.441067,,2.6714473
0.99401045,15.637933,3.7070083e-10,4223.676,5522.899789094925,4.358237,,1.05807245e-10,-0.9764214,47940,-1.0,-0.55980337,2397,1.7620668,-0.6430236,19.230429,0.14999999,23.453522,17.441067,17.199644,-1.3681707,17.441067,,5.433538
0.99402213,15.638596,3.70855e-10,4223.8477,5526.221080064774,3.2599971,,1.0571901e-10,-1.0305954,47960,-1.0,-0.5596626,2398,1.761404,-0.2158993,19.230429,0.14999999,23.447956,17.441067,17.224144,-1.3685879,17.441067,,5.42351
0.99429196,15.639248,3.7100994e-10,4224.043,5529.5761597156525,3.8742065,,1.056309e-10,-1.2990445,47980,-1.0,-0.5595974,2399,1.7607517,-0.39696118,19.230429,0.14999999,23.44682,17.441067,17.203135,-1.3690048,17.441067,,5.413529
0.9951536,15.639895,3.7116424e-10,4224.25,5532.965405702591,5.292773,,1.05542894e-10,-1.0797453,48000,-1.0,-0.56048167,2400,1.7601042,-2.6754413,19.230429,0.14999999,23.455875,17.441067,17.197819,-1.3694216,17.441067,,5.403592
0.9956073,15.640544,3.713193e-10,4224.453,5537.542190074921,4.316445,,1.0545499e-10,-0.98576033,48020,-1.0,-0.5605111,2401,1.7594557,-0.62556875,19.230429,0.14999999,23.457924,17.441067,17.196497,-1.3698381,17.441067,,5.393699
0.9956636,15.641199,3.7147374e-10,4224.6406,5540.888628005981,3.3609936,,1.053672e-10,-1.0502398,48040,-1.0,-0.56037897,2402,1.7588005,-0.23856108,19.230429,0.14999999,23.453182,17.441067,17.212715,-1.3702545,17.441067,,5.383851
0.9960076,15.641848,3.7162823e-10,4224.84,5546.35239815712,4.0478387,,1.0527953e-10,-1.2482809,48060,-1.0,-0.560346,2403,1.758152,-0.47609138,19.230429,0.14999999,23.453384,17.441067,17.20159,-1.3706708,17.441067,,5.3740473
0.99680716,15.64249,3.7178277e-10,4225.051,5550.007568597794,5.141632,,1.0519196e-10,-1.1876198,48080,-1.0,-0.5609586,2404,1.7575092,-2.0290425,19.230429,0.14999999,23.46141,17.441067,17.189054,-1.3710868,17.441067,,5.3642874
0.9975179,15.643138,3.7193743e-10,4225.254,5553.720207929611,4.9303765,,1.051045e-10,-1.2108284,48100,-1.0,-0.56130886,2405,1.7568617,-1.3994827,19.230429,0.14999999,23.467947,17.441067,17.198584,-1.3715028,17.441067,,5.35457
0.99826056,15.643783,3.7209208e-10,4225.457,5557.796528816223,5.009807,,1.0501715e-10,-1.0036288,48120,-1.0,-0.5617505,2406,1.756217,-1.6209632,19.230429,0.14999999,23.47504,17.441067,17.193453,-1.3719184,17.441067,,5.344897
0.9983961,15.64443,3.7224684e-10,4225.6562,5561.794277906418,3.5503857,,1.04929905e-10,-1.0833251,48140,-1.0,-0.5616382,2407,1.7555695,-0.2891674,19.230429,0.14999999,23.471725,17.441067,17.201378,-1.372334,17.441067,,5.335265
0.9988458,15.645073,3.7240167e-10,4225.8633,5564.405978441238,4.3033457,,1.0484279e-10,-1.2688576,48160,-1.0,-0.56166965,2408,1.7549267,-0.635502,19.230429,0.14999999,23.473812,17.441067,17.192822,-1.3727493,17.441067,,5.3256774
0.9996466,15.645719,3.7255654e-10,4226.0625,5567.979069471359,5.1480193,,1.0475576e-10,-1.0847882,48180,-1.0,-0.5623781,2409,1.754281,-2.266751,19.230429,0.14999999,23.481955,17.441067,17.198252,-1.3731645,17.441067,,5.3161316
1.0000955,15.646364,3.7271075e-10,4226.2617,5571.814207315445,4.302844,,1.0466885e-10,-1.0468625,48200,-1.0,-0.5624111,2410,1.7536354,-0.64085114,19.230429,0.14999999,23.48407,17.441067,17.200964,-1.3735796,17.441067,,5.3066273
1.000409,15.647009,3.7286577e-10,4226.461,5575.890432596207,3.9762225,,1.0458203e-10,-1.0381515,48220,-1.0,-0.562365,2411,1.7529907,-0.4509528,19.230429,0.14999999,23.48388,17.441067,17.202463,-1.3739945,17.441067,,5.297166
1.0006872,15.647654,3.7302011e-10,4226.66,5580.110520839691,3.8890839,,1.04495336e-10,-0.71840227,48240,-1.0,-0.5623028,2412,1.752346,-0.41233736,19.230429,0.14999999,23.483093,17.441067,17.200258,-1.3744091,17.441067,,5.2877455
0.9995445,15.64837,3.7317527e-10,4226.6836,5584.450564146042,0.45741913,,1.0440875e-10,-1.1350712,48260,-1.0,-0.5620704,2413,1.7516298,-0.0018256739,19.230429,0.14999999,23.457909,17.441067,17.37964,-1.3748236,17.441067,,5.278366
1.0001258,15.649011,3.7332976e-10,4226.8867,5589.1212203502655,4.6095285,,1.04322266e-10,-0.9671042,48280,-1.0,-0.56223357,2414,1.750989,-0.95537126,19.230429,0.14999999,23.462349,17.441067,17.193386,-1.375238,17.441067,,5.269028
1.0000803,15.649664,3.734843e-10,4227.0625,5591.525590896606,3.096669,,1.04235884e-10,-0.9115455,48300,-1.0,-0.56207407,2415,1.7503357,-0.17619297,19.230429,0.14999999,23.456078,17.441067,17.230385,-1.3756521,17.441067,,5.2597303
0.99974436,15.650335,3.7363893e-10,4227.1875,5594.3117871284485,2.389319,,1.04149606e-10,-0.96896005,48320,-1.0,-0.56186914,2416,1.7496643,-0.06669795,19.230429,0.14999999,23.444849,17.441067,17.271023,-1.3760661,17.441067,,5.250472
0.99584746,15.650988,7.1883187,4227.3633,5598.186106443405,8.815629e-13,,1.0406345e-10,0.100127585,48340,0.17171717,-0.5617109,2417,1.749012,-0.17906374,19.230429,0.14999999,23.441807,17.441067,17.225883,-1.37648,17.441067,,15.556143
0.9997106,15.648244,3.7283945e-10,4235.746,5602.560815572739,2.6153434e-11,,1.03977396e-10,-0.9815885,48360,-1.0,-0.5621223,2418,1.7517557,-1.5499052,19.230429,0.14999999,23.438911,17.441067,9.013374,-1.3739239,17.441067,,5.2434244
0.9997396,15.648891,3.729938e-10,4235.9297,5606.931826591492,3.2622468,,1.03891444e-10,-0.9427779,48380,-1.0,-0.5619777,2419,1.7511082,-0.21176766,19.230429,0.14999999,23.433945,17.441067,17.21509,-1.3743374,17.441067,,5.2342424
0.97799486,15.649553,0.4705551,4236.082,5610.806336641312,0.0007798468,,1.038056e-10,-0.46029726,48400,-0.33333334,-0.561795,2420,1.7504463,-0.119241334,19.230429,0.14999999,23.429182,17.441067,17.249811,-1.3747507,17.441067,,4.0906672
0.9657839,15.650227,0.07002218,4236.199,5614.652609348297,3.4953287,,1.03719866e-10,-0.78269124,48420,-0.43434343,-0.5616912,2421,1.749773,-0.28821483,19.230429,0.14999999,23.428694,17.441067,17.282694,-1.3749695,17.441067,,3.6759868
0.999923,15.650931,3.7337247e-10,4236.246,5618.039400577545,0.9145569,,1.0363424e-10,-1.1648576,48440,-1.0,-0.5614661,2422,1.7490683,0.018094838,19.230429,0.14999999,23.431963,17.441067,17.357061,-1.3753535,17.441067,,5.229418
1.0005578,15.651568,3.7352704e-10,4236.449,5621.775408267975,4.723468,,1.0354871e-10,-0.8317894,48460,-1.0,-0.5617209,2423,1.7484312,-1.1783181,19.230429,0.14999999,23.437414,17.441067,17.19158,-1.3757663,17.441067,,5.2203054
0.99982375,15.6522665,3.7368098e-10,4236.504,5626.067942857742,1.405894,,1.0346329e-10,-1.0695938,48480,-1.0,-0.56148565,2424,1.7477331,0.008734218,19.230429,0.14999999,23.419428,17.441067,17.345219,-1.3761789,17.441067,,5.2112327
1.0002128,15.652903,3.7383496e-10,4236.711,5630.487690210342,4.1216354,,1.0337797e-10,-1.1752275,48500,-1.0,-0.5614794,2425,1.747097,-0.54569733,19.230429,0.14999999,23.420687,17.441067,17.196915,-1.3765913,17.441067,,5.202199
1.0008601,15.653542,3.73989e-10,4236.9062,5634.962995767593,4.746745,,1.0329277e-10,-0.82621217,48520,-1.0,-0.56176805,2426,1.746458,-1.2616041,19.230429,0.14999999,23.426403,17.441067,17.20021,-1.3770037,17.441067,,5.193204
1.0001047,15.654235,3.7414383e-10,4236.9727,5639.231675624847,1.3438601,,1.03207665e-10,-0.8667432,48540,-1.0,-0.5615317,2427,1.7457647,0.011474969,19.230429,0.14999999,23.40809,17.441067,17.336807,-1.3774158,17.441067,,5.184246
0.96585137,15.65492,0.028863307,4237.0547,5643.139038324356,0.08855809,,1.0312266e-10,-0.2319912,48560,-0.47474748,-0.56130564,2428,1.74508,-0.012403445,19.230429,0.14999999,23.40577,17.441067,17.315504,-1.3778278,17.441067,,3.5416932
0.9969113,15.655442,2.0167468,4237.5273,5647.108728885651,4.6904407,,1.0303778e-10,0.12635612,48580,-0.23232323,-0.56132233,2429,1.7445574,-0.56734747,19.230429,0.14999999,23.41521,17.441067,16.92839,-1.3782276,17.441067,,4.96183
1.0117577,15.652688,9.971017,4245.9688,5650.563402175903,13.102737,,1.02952986e-10,0.37920108,48600,0.09090909,-0.5617605,2430,1.7473116,-1.6225617,19.230429,0.14999999,23.442528,17.441067,8.95929,-1.3778093,17.441067,,13.202217
0.999506,15.649456,3.7291484e-10,4255.5703,5653.8913362026215,8.757954e-18,,1.0286831e-10,-0.8942139,48620,-1.0,-0.5623547,2431,1.7505436,-2.016267,19.230429,0.14999999,23.392818,17.441067,7.7954636,-1.3741258,17.441067,,5.1817226
0.9205262,15.650127,1.3740677e-08,4255.6914,5657.699367761612,6.521076e-35,,1.0278373e-10,1.0623294,48640,1.0,-0.5621405,2432,1.7498722,-0.040754657,19.230429,0.14999999,23.391699,17.441067,17.283356,-1.3745371,17.441067,,64.31596
0.9988157,15.643695,1.1930861,4273.09,5662.289653301239,0.0008033432,,1.0269926e-10,0.16775827,48660,0.35353535,-0.56320244,2433,1.7563047,-3.0592933,19.230429,0.14999999,23.38765,17.441067,,-1.3749481,17.441067,,19.700241
1.0162756,15.6409025,10.494565,4281.6406,5666.153704881668,10.840838,,1.0261489e-10,0.18218616,48680,0.05050505,-0.56367546,2434,1.7590971,-1.7106571,19.230429,0.14999999,23.397911,17.441067,8.848422,-1.3748689,17.441067,,11.883805
1.0273402,15.638094,1.5116787e-05,4290.242,5669.727471828461,1.04201575e-07,,1.02530616e-10,-0.633032,48700,-0.7373737,-0.5641508,2435,1.7619057,-1.7357769,19.230429,0.14999999,23.384209,17.441067,8.802453,-1.3709773,17.441067,,2.6609187
1.0161263,15.638811,0.00011330316,4290.254,5673.119794130325,2.7793634,,1.02446454e-10,-0.6740258,48720,-0.67676765,-0.5639436,2436,1.7611885,-0.08654715,19.230429,0.14999999,23.384525,17.441067,17.38479,-1.3713878,17.441067,,2.8007305
1.0164094,15.639542,0.00011334974,4290.2383,5676.436333179474,2.7737322,,1.0236239e-10,-0.98128366,48740,-0.67676765,-0.5637229,2437,1.760458,-0.042179447,19.230429,0.14999999,23.38516,17.441067,17.41658,-1.3717982,17.441067,,2.7986622
0.9996461,15.640189,3.722e-10,4290.418,5679.9332394599915,3.2469707,,1.02278436e-10,-1.0900292,48760,-1.0,-0.56357014,2438,1.7598104,-0.2073255,19.230429,0.14999999,23.390194,17.441067,17.218973,-1.3722084,17.441067,,5.185551
1.0000949,15.640827,3.7235265e-10,4290.621,5683.178557634354,4.263124,,1.02194586e-10,-0.7424762,48780,-1.0,-0.5636066,2439,1.7591724,-0.65193766,19.230429,0.14999999,23.392555,17.441067,17.200317,-1.3726184,17.441067,,5.176667
1.0247986,15.641545,3.018297e-05,4290.629,5686.52560710907,2.604804,,1.0211084e-10,-0.46778017,48800,-0.7171717,-0.5633731,2440,1.7584543,0.0065947697,19.230429,0.14999999,23.37846,17.441067,17.3915,-1.3730284,17.441067,,2.6941543
0.9643521,15.64223,0.04523179,4290.715,5689.965046644211,3.518447,,1.0202719e-10,-0.55348456,48820,-0.45454547,-0.5632484,2441,1.7577696,-0.2837306,19.230429,0.14999999,23.38967,17.441067,17.313208,-1.3734381,17.441067,,3.6190636
0.9711936,15.642954,0.010989268,4290.707,5694.469181537628,3.093085,,1.0194365e-10,-0.37801018,48840,-0.5151515,-0.56310767,2442,1.7570457,-0.18364143,19.230429,0.14999999,23.387272,17.441067,17.40991,-1.3738292,17.441067,,3.397678
0.96485996,15.643642,0.06997072,4290.7812,5698.30707359314,3.5839605,,1.01860215e-10,-0.49205375,48860,-0.43434343,-0.56304,2443,1.7563572,-0.36880782,19.230429,0.14999999,23.386147,17.441067,17.3228,-1.3742341,17.441067,,3.6821878
0.9685911,15.644354,0.0179502,4290.797,5702.485172748566,3.4308813,,1.0177687e-10,-0.5295656,48880,-0.4949495,-0.56292844,2444,1.7556458,-0.25482196,19.230429,0.14999999,23.38696,17.441067,17.384064,-1.3746147,17.441067,,3.465424
0.9722215,15.645054,0.011002319,4290.8438,5705.527495622635,3.268056,,1.01693626e-10,-0.50223935,48900,-0.5151515,-0.56279737,2445,1.7549458,-0.21063083,19.230429,0.14999999,23.387415,17.441067,17.353653,-1.3750165,17.441067,,3.387907
0.9726826,15.645774,0.011006773,4290.836,5708.0988528728485,3.373581,,1.0161049e-10,-0.42985278,48920,-0.5151515,-0.56267756,2446,1.7542257,-0.24149829,19.230429,0.14999999,23.38902,17.441067,17.408846,-1.3754209,17.441067,,3.384603
0.96985656,15.646452,0.017971937,4290.9336,5712.492214679718,3.3190522,,1.0152746e-10,-0.6972241,48940,-0.4949495,-0.56258774,2447,1.7535477,-0.31566635,19.230429,0.14999999,23.389095,17.441067,17.303196,-1.3758252,17.441067,,3.4552708
0.9934084,15.647155,0.0012947805,4290.965,5716.903500080109,2.1621187,,1.0144453e-10,-0.73444307,48960,-0.5959596,-0.5623788,2448,1.7528448,-0.02078493,19.230429,0.14999999,23.37814,17.441067,17.36812,-1.3762263,17.441067,,3.070572
1.0168219,15.6478615,0.00011389924,4290.9844,5720.757296323776,2.4627779,,1.013617e-10,-0.64438057,48980,-0.67676765,-0.5621507,2449,1.7521381,0.0029703178,19.230429,0.14999999,23.374653,17.441067,17.378883,-1.3766342,17.441067,,2.7902427
1.0171096,15.648582,0.00011394574,4290.9727,5725.194205284119,2.7835891,,1.01278985e-10,-0.7663245,49000,-0.67676765,-0.5619428,2450,1.7514172,-0.06886908,19.230429,0.14999999,23.375414,17.441067,17.413874,-1.3770424,17.441067,,2.7882054
1.0043797,15.649279,6.338277,4291.0156,5729.285031080246,3.6020835e-09,,1.0119636e-10,0.18726578,49020,0.1919192,-0.56170034,2451,1.750721,0.014798634,19.230429,0.14999999,23.373268,17.441067,17.355534,-1.3774505,17.441067,,16.005077
1.0217283,15.64648,5.919342e-05,4299.633,5733.351607561111,4.339108e-07,,1.01113826e-10,-0.92817885,49040,-0.6969697,-0.5621826,2452,1.75352,-1.7463357,19.230429,0.14999999,23.372787,17.441067,8.785367,-1.3752757,17.441067,,2.73325
0.99923027,15.647141,3.734957e-10,4299.7617,5737.745865821838,2.6032894,,1.010314e-10,-0.8274169,49060,-1.0,-0.56198263,2453,1.7528582,-0.09322275,19.230429,0.14999999,23.373465,17.441067,17.266397,-1.3756834,17.441067,,5.1953187
1.0305613,15.647829,3.6242868e-06,4299.824,5742.073815822601,2.4957237,,1.00949075e-10,-0.90038943,49080,-0.7777778,-0.56175053,2454,1.7521706,0.00884624,19.230429,0.14999999,23.373465,17.441067,17.335485,-1.376091,17.441067,,2.616491
1.0303063,15.648495,1.7232765e-06,4299.9453,5745.9773116111755,2.216225,,1.0086686e-10,-0.7510597,49100,-0.7979798,-0.5615301,2455,1.7515049,-0.05068454,19.230429,0.14999999,23.370342,17.441067,17.281626,-1.3764985,17.441067,,2.61541
1.0304887,15.649195,1.7239784e-06,4299.9766,5749.348847150803,2.5020978,,1.00784735e-10,-0.9492186,49120,-0.7979798,-0.5612842,2456,1.7508049,0.012129893,19.230429,0.14999999,23.369713,17.441067,17.372,-1.3769057,17.441067,,2.6136909
0.9991584,15.649846,3.741053e-10,4300.129,5753.442992925644,2.8642454,,1.0070271e-10,-0.6048922,49140,-1.0,-0.5610969,2457,1.7501535,-0.13142909,19.230429,0.14999999,23.36499,17.441067,17.249012,-1.3773128,17.441067,,5.192404
1.0300375,15.650548,7.5006283e-06,4300.1523,5757.586169242859,1.7750039,,1.0062078e-10,-1.0413291,49160,-0.75757575,-0.56091547,2458,1.7494516,-0.1136717,19.230429,0.14999999,23.364101,17.441067,17.375906,-1.3777198,17.441067,,2.6239076
0.999023,15.651176,3.744094e-10,4300.3555,5761.070968389511,3.8730998,,1.00538966e-10,-0.84331673,49180,-1.0,-0.5608434,2459,1.7488232,-0.41383135,19.230429,0.14999999,23.357027,17.441067,17.193752,-1.3781265,17.441067,,5.1856203
1.0304141,15.651856,1.7267871e-06,4300.4336,5764.362879991531,2.5310628,,1.0045725e-10,-1.0297277,49200,-0.7979798,-0.56061447,2460,1.7481432,0.0038656949,19.230429,0.14999999,23.359936,17.441067,17.322939,-1.378533,17.441067,,2.610203
0.99930906,15.652485,3.7471373e-10,4300.633,5767.756514549255,3.7591128,,1.00375624e-10,-1.1052688,49220,-1.0,-0.56052303,2461,1.7475147,-0.36564013,19.230429,0.14999999,23.355919,17.441067,17.201538,-1.3789395,17.441067,,5.178768
0.9997971,15.653111,3.7486597e-10,4300.84,5771.6006553173065,4.3626146,,1.002941e-10,-1.124701,49240,-1.0,-0.5605968,2462,1.7468882,-0.7411463,19.230429,0.14999999,23.359024,17.441067,17.194307,-1.3793458,17.441067,,5.1699934
1.0003309,15.653741,3.7501832e-10,4301.035,5775.618715047836,4.4752235,,1.0021268e-10,-0.6524793,49260,-1.0,-0.56072104,2463,1.7462587,-0.86593807,19.230429,0.14999999,23.362942,17.441067,17.200285,-1.3797518,17.441067,,5.161255
1.0180584,15.654443,10.35746,4301.051,5779.760150671005,0.00016357751,,1.0013136e-10,0.054040376,49280,0.01010101,-0.56051767,2464,1.7455568,-0.05943345,19.230429,0.14999999,23.352438,17.441067,17.381117,-1.3801577,17.441067,,10.673492
1.0053532,15.651774,0.00039818673,4309.375,5784.347819566727,0.000275574,,1.00050135e-10,-0.90576243,49300,-0.6363636,-0.5608585,2465,1.7482252,-1.4175575,19.230429,0.14999999,23.346985,17.441067,9.078064,-1.3763688,17.441067,,2.9200547
0.9998689,15.652435,3.739034e-10,4309.492,5788.530434846878,2.3044624,,9.9969005e-11,-0.85502243,49320,-1.0,-0.560651,2466,1.7475643,-0.054015245,19.230429,0.14999999,23.350014,17.441067,17.281904,-1.3767742,17.441067,,5.1567335
1.030233,15.653111,1.724452e-06,4309.574,5793.020336866379,2.4799252,,9.988797e-11,-0.91026926,49340,-0.7979798,-0.56042475,2467,1.7468882,-0.002354955,19.230429,0.14999999,23.349794,17.441067,17.325216,-1.3771796,17.441067,,2.6087575
