Regret,ReturnLastEpisode,LQGsigma_higher,Bound,ReturnAbsMax,IWMin,Regret/t,LQGmu1_higher,TimeElapsed,LQGmu1_actor,IWMean,DenMISEMeanLog,IWFirstEpisode,IWLastEpisode,ReturnMax,ReturnMin,IWMax,TimestepsSoFar,ReturnMean,ReturnStepMax,Iteration,Delta,DenMISELogLast,DenMISELogFirst
4621.051,4.7308216,0.14999999,22.93811,17.44315,,1.6450882,-0.85858583,6974.243018627167,-1.1654091,1.0107006,-0.5337635,2.7696104e-05,1.756388e-22,17.44315,,2.8858073,56180,15.754911,19.231716,2809,7.704563e-11,-2.4336753,-0.99714637
4621.25,17.201576,0.14999999,22.946177,17.44315,,1.6445723,-1.0,6977.99672794342,-0.69769895,0.9848975,-0.5340161,1.6028388e-07,5.0729265,17.44315,,5.726988,56200,15.755427,19.231716,2810,7.69908e-11,-1.2537401,-0.99750227
4621.2305,17.418293,0.14999999,22.937607,17.44315,,1.643981,-0.37373737,6982.255806684494,-0.49045715,1.0057136,-0.5338422,1.5287555,0.26592746,17.44315,,3.4325652,56220,15.756019,19.231716,2811,7.693603e-11,-0.02953375,-0.9978581
4621.2656,17.368406,0.14999999,22.936108,17.44315,,1.6434078,-0.5151515,6986.0716462135315,-0.5849233,1.0083586,-0.5336787,0.18620929,2.8412008,17.44315,,2.8496175,56240,15.756592,19.231716,2812,7.688132e-11,-0.07959669,-0.99767005
4621.2305,17.432117,0.14999999,22.937746,17.44315,,1.6428118,-0.65656567,6989.818566083908,-0.6755324,1.0063736,-0.5335012,0.00932978,2.4767206,17.44315,,2.7474666,56260,15.757188,19.231716,2813,7.682666e-11,-0.042812232,-0.99795943
4621.2305,17.398046,0.14999999,22.938665,17.44315,,1.6422291,-0.67676765,6993.574979066849,-0.83370394,1.0071993,-0.53332025,0.005659313,2.7411742,17.44315,,2.741179,56280,15.757771,19.231716,2814,7.677207e-11,-0.030238757,-0.9983115
4621.297,17.337029,0.14999999,22.933414,17.44315,,1.6416683,-0.6969697,6997.838622331619,-0.54350114,1.0078524,-0.5331477,0.0033711526,1.8547047,17.44315,,2.7365944,56300,15.758331,19.231716,2815,7.6717535e-11,-0.05501643,-0.9986648
4621.3047,17.392675,0.14999999,22.932724,17.44315,,1.6410885,-0.53535354,7001.279751777649,-0.5400129,1.0077872,-0.5329745,0.12837149,2.800355,17.44315,,2.8181734,56320,15.758911,19.231716,2816,7.6663065e-11,-0.053039882,-0.9990188
4621.3555,17.352526,0.14999999,22.933617,17.44315,,1.640523,-0.53535354,7005.214718818665,-0.4026743,1.008052,-0.53280175,0.12841123,2.8048506,17.44315,,2.8163555,56340,15.759477,19.231716,2817,7.6608636e-11,-0.053651184,-0.99932826
4621.4805,17.269585,0.14999999,22.931728,17.44315,,1.639986,-0.47474748,7008.908611297607,-0.47642425,1.010197,-0.5326683,0.3727855,2.79382,17.44315,,2.9272747,56360,15.760014,19.231716,2818,7.655428e-11,-0.16466261,-0.9996376
4621.5273,17.350618,0.14999999,22.932497,17.44315,,1.6394215,-0.4949495,7012.996181964874,-0.45654485,1.0099083,-0.53250647,0.26619083,2.8773034,17.44315,,2.8775992,56380,15.760578,19.231716,2819,7.649997e-11,-0.086298466,-0.9998601
4621.617,17.312204,0.14999999,22.933464,17.44315,,1.6388712,-0.47474748,7017.286276340485,-0.24861415,1.0107222,-0.5323503,0.37296554,2.923068,17.44315,,2.9233603,56400,15.761128,19.231716,2820,7.644573e-11,-0.10181523,-1.0001204
4622.0703,16.949028,0.14999999,22.929943,17.44315,,1.6384516,-0.3939394,7020.417515277863,-0.48004454,1.0083666,-0.53233933,1.1979584,2.7759979,17.44315,,3.2799988,56420,15.761548,19.231716,2821,7.639154e-11,-0.5121496,-1.0003426
4622.1133,17.357729,0.14999999,22.927063,17.44315,,1.6378851,-0.43434343,7024.155853271484,-0.36673325,1.0107188,-0.53217685,0.6931517,2.7555113,17.44315,,3.0586352,56440,15.762115,19.231716,2822,7.633741e-11,-0.08183472,-1.0002725
4622.34,17.174585,0.14999999,22.927769,17.44315,,1.6373854,-0.41414142,7028.620610237122,-0.6819472,1.010168,-0.53206223,0.9196138,3.1499875,17.44315,,3.1541958,56460,15.762614,19.231716,2823,7.6283355e-11,-0.21916215,-1.0003812
4622.3555,17.378931,0.14999999,22.920765,17.44315,,1.6368122,0.11111111,7033.170833110809,0.028418228,0.99909574,-0.5318804,2.4523609,2.329506e-06,17.44315,,15.072789,56480,15.763187,19.231716,2824,7.6229335e-11,-0.028442023,-1.0004097
4630.5586,9.201136,0.14999999,22.919403,17.44315,,1.6391354,-1.0,7037.4219970703125,-0.9720741,0.9835552,-0.53221405,1.6066801e-07,7.191029e-10,17.44315,,5.745845,56500,15.760864,19.231716,2825,7.617538e-11,-1.4720027,-0.9998957
4630.7305,17.226093,0.14999999,22.918722,17.44315,,1.6386166,0.7979798,7041.196547746658,1.1288183,0.959156,-0.5321208,8.155353e-08,1.9802436e-30,17.44315,,35.873615,56520,15.761383,19.231716,2826,7.612148e-11,-0.25172904,-1.0002496
4648.133,,0.14999999,22.918013,17.44315,,1.6441917,-0.83838385,7044.877391338348,-1.02931,1.0106013,-0.5332082,5.3960815e-05,4.2018653e-36,17.44315,,2.8398433,56540,15.755808,19.231716,2827,7.606764e-11,-3.5617304,-1.0006034
4648.332,17.197737,0.14999999,22.926537,17.44315,,1.6436815,-1.0,7048.515938043594,-0.9311365,0.9843286,-0.53317,1.6083864e-07,4.0329857,17.44315,,5.7400475,56560,15.756318,19.231716,2828,7.6013855e-11,-0.43541607,-1.0009571
4648.465,17.268219,0.14999999,22.918684,17.44315,,1.6431484,-1.0,7052.160935163498,-1.0928304,0.984147,-0.53304493,1.6089541e-07,2.8180535,17.44315,,5.730446,56580,15.756851,19.231716,2829,7.596013e-11,-0.16324675,-1.0013106
4648.672,17.195421,0.14999999,22.921677,17.44315,,1.6426401,-1.0,7055.922543525696,-1.0674204,0.9845997,-0.53312415,1.6095234e-07,4.606831,17.44315,,5.7208843,56600,15.7573595,19.231716,2830,7.590645e-11,-0.7408585,-1.001664
4648.871,17.197735,0.14999999,22.923368,17.44315,,1.6421309,-1.0,7061.472099304199,-1.0348743,0.9849758,-0.53315413,1.6100914e-07,4.3895307,17.44315,,5.711361,56620,15.757869,19.231716,2831,7.585283e-11,-0.6020521,-1.0020174
4649.078,17.195751,0.14999999,22.923153,17.44315,,1.6416225,-1.0,7065.375032424927,-0.9344373,0.98524046,-0.5331315,1.6106611e-07,4.073498,17.44315,,5.7018757,56640,15.758377,19.231716,2832,7.579928e-11,-0.4533476,-1.0023705
4649.215,17.259932,0.14999999,22.915634,17.44315,,1.6410923,-1.0,7069.744387149811,-1.1122224,0.98507595,-0.53300744,1.6112295e-07,2.855342,17.44315,,5.6924267,56660,15.758907,19.231716,2833,7.574577e-11,-0.16653168,-1.0027236
4649.422,17.194016,0.14999999,22.91944,17.44315,,1.6405869,-1.0,7074.7392292022705,-0.9916662,0.98557323,-0.53312635,1.6117983e-07,4.725433,17.44315,,5.683016,56680,15.759413,19.231716,2834,7.569232e-11,-0.8546416,-1.0030764
4649.6094,17.21289,0.14999999,22.916344,17.44315,,1.6400738,-1.0,7078.838470697403,-0.90782,0.9856671,-0.5330491,1.6123671e-07,3.5821617,17.44315,,5.673645,56700,15.759926,19.231716,2835,7.563893e-11,-0.29932836,-1.0034293
4649.7266,17.280113,0.14999999,22.910652,17.44315,,1.6395369,-0.85858583,7082.307811260223,-0.76668626,1.010464,-0.5329096,2.7880496e-05,2.8495154,17.44315,,2.8812928,56720,15.760463,19.231716,2836,7.558561e-11,-0.12283413,-1.0037819
4649.754,17.376991,0.14999999,22.909258,17.44315,,1.6389675,-0.43434343,7086.00491976738,-0.39841685,1.010077,-0.5327298,0.6958338,0.23625255,17.44315,,3.0680728,56740,15.761032,19.231716,2837,7.553232e-11,-0.033448726,-1.0041344
4649.8516,17.300611,0.14999999,22.910158,17.44315,,1.6384258,-0.41414142,7089.771738529205,-0.4859786,1.0095451,-0.53259873,0.9231708,3.1368542,17.44315,,3.1639595,56760,15.761574,19.231716,2838,7.547911e-11,-0.17053364,-1.0042417
4649.9023,17.346197,0.14999999,22.910662,17.44315,,1.637867,-0.4949495,7093.355279922485,-0.52935505,1.0098244,-0.5324361,0.26736698,2.8757591,17.44315,,2.8782203,56780,15.762133,19.231716,2839,7.542594e-11,-0.079923585,-1.0042688
4649.9375,17.37027,0.14999999,22.911316,17.44315,,1.6373014,-0.5151515,7097.22774720192,-0.3099665,1.0091964,-0.5322653,0.18749046,2.8032532,17.44315,,2.8407989,56800,15.762698,19.231716,2840,7.537283e-11,-0.057082213,-1.0045267
4650.1406,17.197811,0.14999999,22.907904,17.44315,,1.636797,-0.41414142,7101.869936704636,-0.39998665,1.0099492,-0.5321952,0.92369807,2.943327,17.44315,,3.15877,56820,15.763203,19.231716,2841,7.5319785e-11,-0.34252384,-1.0048127
4650.1875,17.353012,0.14999999,22.908615,17.44315,,1.6362371,-0.41414142,7106.036650180817,-0.52617395,1.0102094,-0.532063,0.923723,3.1250906,17.44315,,3.1563723,56840,15.763762,19.231716,2842,7.5266786e-11,-0.16573425,-1.0048397
4650.1953,17.390589,0.14999999,22.906586,17.44315,,1.6356649,-0.4949495,7111.482434511185,-0.8555212,1.0103124,-0.53189236,0.26752684,2.755023,17.44315,,2.871192,56860,15.764335,19.231716,2843,7.521385e-11,-0.056910276,-1.0048665
4650.2773,17.316301,0.14999999,22.915146,17.44315,,1.6351194,-0.85858583,7115.268005132675,-0.6867081,1.0108991,-0.5317267,2.7917933e-05,2.8540545,17.44315,,2.8860185,56880,15.76488,19.231716,2844,7.516097e-11,-0.07076784,-1.005124
4650.3047,17.375383,0.14999999,22.906729,17.44315,,1.634553,-0.85858583,7119.076255083084,-0.79866624,1.0106186,-0.53154683,2.792776e-05,1.4228904,17.44315,,2.8841066,56900,15.765447,19.231716,2845,7.5108135e-11,-0.03099685,-1.0054755
4650.3555,17.347647,0.14999999,22.905811,17.44315,,1.633997,-0.83838385,7123.370074272156,-0.86796415,1.0111824,-0.53137094,5.4243406e-05,2.6760366,17.44315,,2.8324225,56920,15.766003,19.231716,2846,7.5055365e-11,-0.041210677,-1.005827
4650.4453,17.312128,0.14999999,22.9063,17.44315,,1.6334543,-0.83838385,7127.422641038895,-0.7881155,1.0114154,-0.53120804,5.4262448e-05,2.8220348,17.44315,,2.8306003,56940,15.766545,19.231716,2847,7.500265e-11,-0.07872104,-1.0061783
4650.504,17.339403,0.14999999,22.90552,17.44315,,1.6329012,-0.83838385,7131.608001470566,-0.7772709,1.0115739,-0.5310306,5.4281547e-05,2.6096878,17.44315,,2.828782,56960,15.767098,19.231716,2848,7.4949984e-11,-0.037202664,-1.0065295
4650.543,17.361515,0.14999999,22.907242,17.44315,,1.6323423,-0.6969697,7135.904336929321,-0.79749066,1.0073727,-0.5308524,0.003398962,2.3850605,17.44315,,2.7400002,56980,15.767657,19.231716,2849,7.489738e-11,-0.03433834,-1.0068805
4650.578,17.363752,0.14999999,22.90923,17.44315,,1.6317816,-0.83838385,7140.8599054813385,-0.70009387,1.0120696,-0.53067714,5.4319607e-05,2.6636577,17.44315,,2.8263392,57000,15.768218,19.231716,2850,7.484483e-11,-0.03867988,-1.0072303
4650.578,17.40026,0.14999999,22.910408,17.44315,,1.6312094,-0.6969697,7144.724146604538,-0.71498454,1.0078425,-0.530497,0.0034013453,2.7366874,17.44315,,2.7376118,57020,15.76879,19.231716,2851,7.479234e-11,-0.028783603,-1.007581
4650.6094,17.37067,0.14999999,22.911299,17.44315,,1.6306477,-0.6969697,7149.405886650085,-0.8544789,1.0081006,-0.530318,0.0034025328,2.7152095,17.44315,,2.735945,57040,15.769352,19.231716,2852,7.4739895e-11,-0.027899532,-1.0079305
4650.6914,17.315681,0.14999999,22.909977,17.44315,,1.630106,-0.8181818,7153.013020277023,-0.8119663,1.0126215,-0.53015244,0.00010367973,2.7576354,17.44315,,2.7880714,57060,15.769894,19.231716,2853,7.468751e-11,-0.06546944,-1.0082799
4650.758,17.330893,0.14999999,22.910496,17.44315,,1.6295586,-0.8181818,7157.640051603317,-0.847755,1.0128527,-0.52997667,0.00010371613,2.7700708,17.44315,,2.7863257,57080,15.770441,19.231716,2854,7.463518e-11,-0.041549843,-1.0086303
4650.8516,17.31021,0.14999999,22.910988,17.44315,,1.6290197,-0.8181818,7162.220093011856,-0.8924651,1.0130832,-0.52980757,0.000103752434,2.7683873,17.44315,,2.7845838,57100,15.77098,19.231716,2855,7.458291e-11,-0.059518494,-1.0089806
4650.957,17.294476,0.14999999,22.91131,17.44315,,1.6284866,-0.83838385,7166.938220977783,-0.70131284,1.0131489,-0.5296523,5.4433796e-05,2.7529666,17.44315,,2.818078,57120,15.771513,19.231716,2856,7.453068e-11,-0.09949282,-1.0093307
4650.9727,17.38772,0.14999999,22.906433,17.44315,,1.6279211,-0.8181818,7170.850514650345,-0.82402253,1.0132163,-0.5294715,0.000103825085,2.0154533,17.44315,,2.7811055,57140,15.7720785,19.231716,2857,7.447852e-11,-0.02618174,-1.0096809
4651.047,17.321539,0.14999999,22.90702,17.44315,,1.6273785,-0.8181818,7174.10865688324,-0.75790554,1.0134503,-0.52929723,0.00010386143,2.777716,17.44315,,2.7793734,57160,15.772621,19.231716,2858,7.442641e-11,-0.044205613,-1.0100307
4651.0977,17.345524,0.14999999,22.908663,17.44315,,1.6268272,-0.7373737,7177.89707159996,-0.690784,1.0109572,-0.5291167,0.0011453979,2.704935,17.44315,,2.7269006,57180,15.773172,19.231716,2859,7.437435e-11,-0.026264394,-1.0103805
4651.1406,17.361734,0.14999999,22.909374,17.44315,,1.6262722,-0.7171717,7182.583775520325,-0.6506597,1.0100685,-0.52893674,0.0019952722,2.686525,17.44315,,2.7250502,57200,15.773727,19.231716,2860,7.4322354e-11,-0.025540719,-1.0107299
4651.16,17.37804,0.14999999,22.909016,17.44315,,1.6257114,-0.6969697,7186.470181941986,-0.77743155,1.0091767,-0.52875865,0.0034132628,2.6101758,17.44315,,2.7258127,57220,15.774288,19.231716,2861,7.427041e-11,-0.028894225,-1.0110787
4651.203,17.357944,0.14999999,22.908745,17.44315,,1.6251574,-0.7171717,7191.115282297134,-0.80654186,1.0104332,-0.5285801,0.0019966639,2.5215392,17.44315,,2.7217906,57240,15.774842,19.231716,2862,7.421851e-11,-0.027382419,-1.011427
4651.2695,17.331268,0.14999999,22.907885,17.44315,,1.6246138,-0.7373737,7196.563829898834,-0.6528259,1.0116949,-0.52840406,0.0011469971,2.4757707,17.44315,,2.7204819,57260,15.775386,19.231716,2863,7.416667e-11,-0.034686584,-1.0117756
4651.297,17.373917,0.14999999,22.906815,17.44315,,1.6240568,-0.7171717,7200.800980806351,-0.5586424,1.0107226,-0.52822506,0.0019980571,2.4924102,17.44315,,2.7185469,57280,15.775943,19.231716,2864,7.4114895e-11,-0.027077278,-1.0121245
4651.328,17.36921,0.14999999,22.901573,17.44315,,1.6234999,-0.6969697,7204.762827157974,-0.8004129,1.0095413,-0.528053,0.0034180235,1.8200457,17.44315,,2.7194147,57300,15.7765,19.231716,2865,7.4063165e-11,-0.04589005,-1.0124729
4651.3984,17.332434,0.14999999,22.899815,17.44315,,1.6229582,-0.7171717,7208.949321746826,-0.72733647,1.0107192,-0.52787644,0.0019994488,2.3523571,17.44315,,2.715312,57320,15.777041,19.231716,2866,7.401149e-11,-0.031216152,-1.0128207
4651.457,17.344841,0.14999999,22.900702,17.44315,,1.6224117,-0.7171717,7212.109770059586,-0.7505857,1.0109713,-0.5276956,0.0020001447,2.707262,17.44315,,2.7136884,57340,15.777588,19.231716,2867,7.3959866e-11,-0.020052379,-1.0131688
4651.4766,17.377508,0.14999999,22.901508,17.44315,,1.6218538,-0.7373737,7215.9177577495575,-0.6820896,1.0122983,-0.527515,0.0011489963,2.704115,17.44315,,2.7125182,57360,15.778146,19.231716,2868,7.39083e-11,-0.020472163,-1.0135169
4651.4844,17.388388,0.14999999,22.901894,17.44315,,1.6212912,-0.7171717,7219.35617685318,-0.73433316,1.0114338,-0.5273343,0.0020015377,2.6429167,17.44315,,2.7104754,57380,15.778708,19.231716,2869,7.385679e-11,-0.02105162,-1.0138651
4651.5234,17.363693,0.14999999,22.90272,17.44315,,1.6207399,-0.7171717,7223.185558319092,-0.7419593,1.0116801,-0.52715296,0.0020022346,2.6913145,17.44315,,2.7088609,57400,15.77926,19.231716,2870,7.380533e-11,-0.018392997,-1.0142128
4651.535,17.387264,0.14999999,22.903454,17.44315,,1.6201792,-0.7373737,7227.187150478363,-0.80295634,1.0129924,-0.52697164,0.0011501962,2.7069907,17.44315,,2.7077234,57420,15.77982,19.231716,2871,7.375392e-11,-0.01812337,-1.0145606
4651.574,17.360437,0.14999999,22.903023,17.44315,,1.619628,-0.75757575,7232.092107057571,-1.0139589,1.0140988,-0.526794,0.0006488601,2.6158485,17.44315,,2.7106686,57440,15.780372,19.231716,2872,7.370257e-11,-0.029171443,-1.0149084
4651.7773,17.196117,0.14999999,22.898972,17.44315,,1.6191359,-0.01010101,7236.040082454681,0.038791567,0.978422,-0.5267348,5.893667,7.250802e-10,17.44315,,11.569059,57460,15.780864,19.231716,2873,7.365127e-11,-0.37110132,-1.0152563
4660.082,9.095263,0.14999999,22.895805,17.44315,,1.6214628,-0.8181818,7239.662120580673,-0.8821498,1.0148141,-0.52708673,0.000104228166,9.888511e-07,17.44315,,2.7631185,57480,15.778537,19.231716,2874,7.360003e-11,-1.5151738,-1.013555
4660.1875,17.298006,0.14999999,22.895618,17.44315,,1.6209345,-0.8181818,7243.580194950104,-0.7906889,1.0150003,-0.5269272,0.000104264356,2.638336,17.44315,,2.761425,57500,15.779065,19.231716,2875,7.3548834e-11,-0.08289818,-1.0139029
4660.2266,17.357475,0.14999999,22.895737,17.44315,,1.6203852,-0.8181818,7247.3084971904755,-0.72623366,1.0152004,-0.5267471,0.000104300656,2.6784825,17.44315,,2.7597346,57520,15.779614,19.231716,2876,7.3497694e-11,-0.023865962,-1.0142506
4660.254,17.374016,0.14999999,22.893429,17.44315,,1.6198301,-0.7979798,7251.439301252365,-0.84938335,1.0153146,-0.5265641,0.00019536278,2.409338,17.44315,,2.7319968,57540,15.7801695,19.231716,2877,7.344662e-11,-0.015559503,-1.0145983
4660.332,17.324717,0.14999999,22.89392,17.44315,,1.6192951,-0.8181818,7255.826567173004,-0.73693454,1.0154794,-0.5263937,0.00010437319,2.739882,17.44315,,2.756417,57560,15.7807045,19.231716,2878,7.339558e-11,-0.051367622,-1.0149456
4660.332,17.394861,0.14999999,22.893263,17.44315,,1.6187334,-0.75757575,7259.701904535294,-0.6369066,1.0145643,-0.5262108,0.00064910983,2.673536,17.44315,,2.7027786,57580,15.781266,19.231716,2879,7.33446e-11,-0.014688508,-1.015293
4660.3555,17.380415,0.14999999,22.891586,17.44315,,1.6181784,-0.7171717,7263.461235523224,-0.6599559,1.0124328,-0.52603155,0.0020050942,2.3621855,17.44315,,2.6980395,57600,15.781821,19.231716,2880,7.3293684e-11,-0.024572114,-1.0156401
4660.367,17.386858,0.14999999,22.891672,17.44315,,1.6176214,-0.6969697,7266.793617486954,-0.7594106,1.0113913,-0.5258516,0.003430055,2.6317916,17.44315,,2.7003844,57620,15.782378,19.231716,2881,7.32428e-11,-0.019928174,-1.0159866
4660.4023,17.368868,0.14999999,22.89192,17.44315,,1.6170721,-0.7171717,7271.23194694519,-0.90249157,1.0128386,-0.5256703,0.0020064819,2.5935802,17.44315,,2.6948845,57640,15.7829275,19.231716,2882,7.319199e-11,-0.014505054,-1.0163324
4660.5117,17.284431,0.14999999,22.886894,17.44315,,1.6165495,-0.7979798,7276.234025001526,-0.8505317,1.0159016,-0.5255201,0.00019576974,2.3179166,17.44315,,2.7237487,57660,15.78345,19.231716,2883,7.314122e-11,-0.10521436,-1.0166786
4660.5938,17.319832,0.14999999,22.887556,17.44315,,1.6160173,-0.8181818,7280.981394529343,-1.0188527,1.0159963,-0.52534956,0.00010459041,2.7310345,17.44315,,2.7488809,57680,15.783982,19.231716,2884,7.3090506e-11,-0.049754888,-1.0170254
4660.801,17.195698,0.14999999,22.881788,17.44315,,1.6155281,-0.83838385,7284.922695636749,-0.964902,1.015288,-0.5252966,5.4873286e-05,1.9020723,17.44315,,2.786512,57700,15.7844715,19.231716,2885,7.3039845e-11,-0.38851842,-1.017372
4660.961,17.23768,0.14999999,22.879478,17.44315,,1.6150246,-0.83838385,7289.5187220573425,-0.7162152,1.0153519,-0.52518654,5.4892284e-05,2.3276896,17.44315,,2.7847881,57720,15.784975,19.231716,2886,7.298924e-11,-0.22240224,-1.0177186
4660.9805,17.384138,0.14999999,22.878368,17.44315,,1.6144714,-0.05050505,7293.100195884705,0.11360701,0.9729343,-0.5250032,6.813486,0.00014210655,17.44315,,10.299105,57740,15.785528,19.231716,2887,7.293868e-11,-0.011109373,-1.018065
4669.3867,8.9871435,0.14999999,22.884062,17.44315,,1.6168232,0.23232323,7297.592286348343,0.22324705,1.0187601,-0.5254218,0.5475621,10.705765,17.44315,,18.29949,57760,15.783176,19.231716,2888,7.288819e-11,-1.7057908,-1.016054
4678.1367,8.650884,0.14999999,22.875044,17.44315,,1.6192932,-0.83838385,7300.623503684998,-0.69827056,1.0152779,-0.5258893,5.480958e-05,2.3415733e-10,17.44315,,2.7849956,57780,15.780706,19.231716,2889,7.283773e-11,-1.8925798,-1.0162107
4678.1484,17.393093,0.14999999,22.873701,17.44315,,1.6187363,-0.7171717,7304.707759857178,-0.58696413,1.0125402,-0.5257066,0.0020069326,2.6731281,17.44315,,2.6902752,57800,15.781263,19.231716,2890,7.278733e-11,-0.013006881,-1.0165567
4678.16,17.385332,0.14999999,22.871124,17.44315,,1.6181812,-0.67676765,7308.604379653931,-0.5792964,1.0099407,-0.52553296,0.005765506,2.3050132,17.44315,,2.7014036,57820,15.781818,19.231716,2891,7.273699e-11,-0.03611988,-1.016902
4678.16,17.400826,0.14999999,22.869553,17.44315,,1.6176205,-0.65656567,7311.33864068985,-0.45930398,1.0088836,-0.525361,0.0095114615,2.419692,17.44315,,2.7097852,57840,15.782379,19.231716,2892,7.268669e-11,-0.038137406,-1.0172458
4678.254,17.305763,0.14999999,22.862843,17.44315,,1.617094,-0.61616164,7315.982513427734,-0.6266601,1.0070362,-0.5252133,0.024506707,1.7129533,17.44315,,2.734011,57860,15.782906,19.231716,2893,7.2636445e-11,-0.106800325,-1.0175883
4678.2773,17.375164,0.14999999,22.863834,17.44315,,1.6165438,-0.61616164,7319.564340591431,-0.54760104,1.0072963,-0.52503765,0.02451497,2.7164032,17.44315,,2.7323737,57880,15.783456,19.231716,2894,7.258626e-11,-0.023576481,-1.0179254
4678.293,17.387316,0.14999999,22.864098,17.44315,,1.6159906,-0.5959596,7323.651363611221,-0.4474784,1.007103,-0.5248706,0.038300663,2.6505764,17.44315,,2.7468233,57900,15.784009,19.231716,2895,7.253612e-11,-0.048563413,-1.0182624
4678.379,17.311993,0.14999999,22.861443,17.44315,,1.6154623,-0.5555556,7328.272260904312,-0.51137453,1.0072178,-0.5247276,0.088506356,2.3079007,17.44315,,2.7866712,57920,15.784537,19.231716,2896,7.2486045e-11,-0.117727436,-1.0185945
4678.4062,17.373009,0.14999999,22.862232,17.44315,,1.614914,-0.53535354,7332.35879278183,-0.8148962,1.0078691,-0.5245667,0.13095044,2.8046296,17.44315,,2.8124747,57940,15.785086,19.231716,2897,7.243601e-11,-0.06586754,-1.0189092
4678.4688,17.335827,0.14999999,22.85442,17.44315,,1.614378,0.09090909,7336.642357110977,0.086741194,1.0006517,-0.52439207,3.018805,3.2934896e-08,17.44315,,14.656243,57960,15.785622,19.231716,2898,7.238602e-11,-0.026049048,-1.0192091
4686.832,9.036149,0.14999999,22.850395,17.44315,,1.6167068,-0.57575756,7342.398534536362,-0.46719497,1.0067927,-0.52477705,0.05875786,0.00079630816,17.44315,,2.7617226,57980,15.783293,19.231716,2899,7.2336095e-11,-1.6397327,-1.018513
4686.8477,17.3873,0.14999999,22.849804,17.44315,,1.6161537,-0.53535354,7346.810876131058,-0.34042537,1.0075406,-0.52462745,0.13094105,2.6446803,17.44315,,2.8100843,58000,15.783846,19.231716,2900,7.228621e-11,-0.09760403,-1.0188376
4687.0234,17.223026,0.14999999,22.84996,17.44315,,1.6156578,-0.3939394,7351.212691068649,-0.73967797,1.0058861,-0.5245427,1.2206866,3.3222046,17.44315,,3.324455,58020,15.784342,19.231716,2901,7.223639e-11,-0.28608608,-1.0191373
4687.0664,17.35826,0.14999999,22.846966,17.44315,,1.6151152,-0.83838385,7355.8082275390625,-0.9503562,1.0140846,-0.52436316,5.4966044e-05,2.1609988,17.44315,,2.7872083,58040,15.784884,19.231716,2902,7.218661e-11,-0.008896878,-1.0190612
4687.215,17.24997,0.14999999,22.845352,17.44315,,1.6146107,-0.83838385,7360.4021916389465,-0.9048991,1.0141869,-0.5242436,5.498497e-05,2.4359474,17.44315,,2.7854934,58060,15.785389,19.231716,2903,7.2136894e-11,-0.19077213,-1.0194057
4687.34,17.274874,0.14999999,22.845245,17.44315,,1.6140985,-0.83838385,7366.236885547638,-0.88046485,1.0143751,-0.5240953,5.5003955e-05,2.6849475,17.44315,,2.783782,58080,15.785901,19.231716,2904,7.208722e-11,-0.107797086,-1.0197501
4687.4375,17.303259,0.14999999,22.845615,17.44315,,1.613575,-0.85858583,7370.351763248444,-1.0213294,1.0135312,-0.523936,2.8339004e-05,2.8387876,17.44315,,2.8398113,58100,15.786425,19.231716,2905,7.20376e-11,-0.07583317,-1.0200944
4687.6406,17.198238,0.14999999,22.842693,17.44315,,1.6130905,0.6363636,7374.262473344803,0.6710422,0.99946654,-0.5238889,3.155164e-05,1.1970101e-26,17.44315,,29.393457,58120,15.786909,19.231716,2906,7.198803e-11,-0.39991188,-1.0204386
4700.035,5.0048494,0.14999999,22.842283,17.44315,,1.6167984,-0.85858583,7378.850484609604,-0.5168892,1.013533,-0.52454215,2.8358521e-05,7.8431096e-22,17.44315,,2.8389912,58140,15.783201,19.231716,2907,7.193851e-11,-2.419302,-1.0207826
4700.0586,17.37459,0.14999999,22.840029,17.44315,,1.616251,-0.43434343,7383.246116161346,-0.2615866,1.0081971,-0.52437866,0.7077585,2.4332552,17.44315,,3.0956569,58160,15.783749,19.231716,2908,7.188904e-11,-0.06246637,-1.0211265
4700.547,16.909466,0.14999999,22.843342,17.44315,,1.6158638,-0.07070707,7388.651355266571,-0.16616206,0.9705028,-0.52436477,7.141811,1.9351269,17.44315,,9.669399,58180,15.784136,19.231716,2909,7.183962e-11,-0.49165815,-1.021227
4701.3438,16.605204,0.14999999,22.847252,17.44315,,1.6155815,-0.33333334,7393.487801551819,-0.36096156,0.997172,-0.5244738,2.42041,3.2177918,17.44315,,3.8792713,58200,15.784418,19.231716,2910,7.1790254e-11,-0.81154144,-1.0191185
4701.508,17.235449,0.14999999,22.84637,17.44315,,1.6150837,-0.35353535,7398.440841913223,-0.3471356,1.0009893,-0.5243784,1.9609073,3.3899932,17.44315,,3.6610146,58220,15.784916,19.231716,2911,7.174094e-11,-0.24387194,-1.0186307
4701.6523,17.259464,0.14999999,22.846828,17.44315,,1.6145773,-0.35353535,7403.678993225098,-0.3138516,1.0012695,-0.5242911,1.9602606,3.4835901,17.44315,,3.6576724,58240,15.785422,19.231716,2912,7.169167e-11,-0.27079216,-1.0183009
4701.8477,17.201275,0.14999999,22.848085,17.44315,,1.6140909,-0.35353535,7407.529504776001,-0.58702195,1.0015993,-0.5242294,1.9596146,3.6281245,17.44315,,3.6543381,58260,15.785909,19.231716,2913,7.164246e-11,-0.34552988,-1.0179713
