DenMISELogLast,TimestepsSoFar,IWMean,IWMin,Regret,LQGmu1_higher,IWFirstEpisode,Bound,ReturnAbsMax,ReturnStepMax,ReturnLastEpisode,LQGsigma_higher,Regret/t,DenMISELogFirst,ReturnMean,IWMax,Delta,ReturnMin,TimeElapsed,DenMISEMeanLog,ReturnMax,Iteration,LQGmu1_actor,IWLastEpisode
-0.251348,30340,0.97990316,,3117.2676,-0.7979798,5.580866e-06,25.156485,17.441992,19.230934,17.286093,0.14999999,2.0548897,-1.2592387,15.34511,3.3708467,2.6416805e-10,,2676.7645218372345,-0.64255816,17.441992,1517,-0.8138846,2.7115989
-0.23654673,30360,0.9805625,,3117.3223,-0.7979798,5.5845394e-06,25.154867,17.441992,19.230934,17.345976,0.14999999,2.0535717,-1.2598977,15.346428,3.3655903,2.638201e-10,,2679.4143948554993,-0.6423041,17.441992,1518,-0.8715451,3.3504906
-0.24055356,30380,0.98099047,,3117.412,-0.7979798,5.588221e-06,25.149227,17.441992,19.230934,17.309788,0.14999999,2.0522795,-1.2605562,15.34772,3.360357,2.6347288e-10,,2681.623589038849,-0.6420527,17.441992,1519,-0.90420383,2.999578
-0.24981265,30400,1.0065076,,3117.5312,-1.0,1.667175e-09,25.147123,17.441992,19.230934,17.282114,0.14999999,2.0510073,-1.2612144,15.348992,4.995732,2.631263e-10,,2683.9847626686096,-0.64180756,17.441992,1520,-0.9127407,2.7844849
-0.2530447,30420,0.9818066,,3117.6504,-0.7979798,5.59558e-06,25.148407,17.441992,19.230934,17.27919,0.14999999,2.049737,-1.261872,15.350263,3.3542829,2.6278044e-10,,2685.901262521744,-0.6415481,17.441992,1521,-0.7569397,2.5562923
-0.22503322,30440,0.9823724,,3117.6719,-0.7979798,5.599258e-06,25.145435,17.441992,19.230934,17.378496,0.14999999,2.0484047,-1.2625293,15.351595,3.3491023,2.6243524e-10,,2688.6344227790833,-0.64128673,17.441992,1522,-0.6405952,3.2084439
-0.17877762,30460,0.9820354,,3117.6875,-0.7979798,5.6029385e-06,25.12684,17.441992,19.230934,17.384935,0.14999999,2.0470705,-1.2631861,15.352929,3.3439443,2.620908e-10,,2690.646677017212,-0.64099497,17.441992,1523,-1.1893679,1.8340319
-1.3789485,30480,1.0067261,,3117.8926,-1.0,1.6715593e-09,25.134647,17.441992,19.230934,17.195557,0.14999999,2.0458612,-1.2638425,15.354138,4.9922147,2.6174693e-10,,2692.8602483272552,-0.6414912,17.441992,1524,-1.0320001,4.759947
-0.4515354,30500,1.0070946,,3118.0898,-1.0,1.6726565e-09,25.129728,17.441992,19.230934,17.202007,0.14999999,2.0446491,-1.2644985,15.3553505,4.9791794,2.6140376e-10,,2695.4217495918274,-0.6413628,17.441992,1525,-0.9566882,4.0835276
-0.2870926,30520,0.9792357,,3118.252,-0.1919192,3.9762552,25.122307,17.441992,19.230934,17.237728,0.14999999,2.043415,-1.265154,15.356585,5.452191,2.6106128e-10,,2697.674433708191,-0.6411265,17.441992,1526,-0.340976,8.033627e-06
-0.22242334,30540,1.0340874,,3118.4668,-0.3939394,0.2730965,25.12189,17.441992,19.230934,17.183632,0.14999999,2.0422182,-1.2632067,15.357781,3.1546254,2.6071945e-10,,2699.943772315979,-0.64086634,17.441992,1527,-0.6013438,3.1213598
-0.15928182,30560,1.007052,,3118.4766,-1.0,1.6712948e-09,25.11833,17.441992,19.230934,17.392721,0.14999999,2.0408878,-1.2636826,15.359112,4.972738,2.603783e-10,,2702.701247692108,-0.64052933,17.441992,1528,-0.8982162,0.0912417
-0.24063571,30580,1.0042124,,3118.586,-0.5959596,0.0030671768,25.11591,17.441992,19.230934,17.289822,0.14999999,2.0396242,-1.2643368,15.360375,3.121528,2.6003782e-10,,2705.1847558021545,-0.64026356,17.441992,1529,-0.37261915,0.44424286
-0.17942105,30600,1.0713646,,3118.6777,0.83838385,1.877845e-06,25.1162,17.441992,19.230934,17.308626,0.14999999,2.038351,-1.2649887,15.361649,26.894463,2.5969804e-10,,2708.0177867412567,-0.63995993,17.441992,1530,0.90519625,2.2350564e-14
-2.365599,30620,1.0343467,,3134.4336,-0.3939394,0.2737624,25.11595,17.441992,19.230934,1.6444802,0.14999999,2.0473108,-1.265642,15.352689,3.1543121,2.593589e-10,,2711.317855358124,-0.64104486,17.441992,1531,-0.5713358,1.4577915e-15
-0.14379999,30640,1.0136701,,3134.4316,-0.5555556,0.008720579,25.10987,17.441992,19.230934,17.3999,0.14999999,2.0459738,-1.2661161,15.354026,3.0558665,2.5902042e-10,,2713.683758020401,-0.64069813,17.441992,1532,-0.23084372,3.0539865
-0.46491206,30660,1.018863,,3135.002,-0.2929293,1.3106489,25.105272,17.441992,19.230934,16.830338,0.14999999,2.0450115,-1.266763,15.354988,3.886659,2.586826e-10,,2716.050849676132,-0.6405749,17.441992,1533,-0.24681136,3.8862138
-0.41891694,30680,1.0195051,,3135.4277,-0.2929293,1.3103836,25.103914,17.441992,19.230934,16.975777,0.14999999,2.0439558,-1.2665606,15.356044,3.8793592,2.5834546e-10,,2719.181304216385,-0.64041847,17.441992,1534,-0.23164494,3.8567884
-0.45888054,30700,1.0141989,,3136.0,-0.27272728,1.6966921,25.102894,17.441992,19.230934,16.825853,0.14999999,2.0429964,-1.2663584,15.357003,4.114328,2.5800895e-10,,2722.06884932518,-0.6402879,17.441992,1535,-0.4016965,4.053401
-0.14728744,30720,0.96453816,,3136.1406,0.23232323,2.9957972,25.096977,17.441992,19.230934,17.259163,0.14999999,2.0417585,-1.2659049,15.358241,14.6054125,2.576731e-10,,2724.9440014362335,-0.6399581,17.441992,1536,0.19884959,0.0004066962
-1.6563178,30740,1.0338064,,3144.7969,-0.37373737,0.3877973,25.092981,17.441992,19.230934,8.744644,0.14999999,2.0460625,-1.2646072,15.353937,3.228213,2.573379e-10,,2727.764218568802,-0.6406443,17.441992,1537,-0.4365462,0.009550264
-0.12612988,30760,1.0060725,,3144.8418,-1.0,1.6735053e-09,25.092464,17.441992,19.230934,17.354708,0.14999999,2.0447607,-1.2650054,15.355239,4.989045,2.570034e-10,,2730.1819088459015,-0.64028805,17.441992,1538,-1.1795334,0.0026037444
-1.2911414,30780,1.0068552,,3145.041,-1.0,1.6745941e-09,25.09481,17.441992,19.230934,17.20153,0.14999999,2.043561,-1.2656553,15.356439,4.9761486,2.566695e-10,,2732.59339427948,-0.64070755,17.441992,1539,-1.1125238,4.7258673
-0.8098726,30800,1.0074993,,3145.2441,-1.0,1.6756805e-09,25.094805,17.441992,19.230934,17.197245,0.14999999,2.042366,-1.2663049,15.357634,4.963333,2.5633629e-10,,2735.004367828369,-0.64081347,17.441992,1540,-1.0261445,4.51175
-0.43070835,30820,1.0078318,,3145.4414,-1.0,1.6767707e-09,25.089499,17.441992,19.230934,17.200468,0.14999999,2.0411692,-1.2669541,15.35883,4.9505997,2.5600372e-10,,2737.3708748817444,-0.64067286,17.441992,1541,-1.150822,4.029733
-1.0574906,30840,1.0085497,,3145.6406,-1.0,1.6778584e-09,25.090874,17.441992,19.230934,17.201675,0.14999999,2.0399752,-1.2676028,15.360024,4.937949,2.556718e-10,,2739.7760338783264,-0.6409386,17.441992,1542,-0.9872493,4.618993
-0.33256507,30860,1.0348455,,3145.836,-0.41414142,0.19008555,25.08781,17.441992,19.230934,17.20614,0.14999999,2.0387793,-1.2682511,15.36122,3.08139,2.5534047e-10,,2742.2091870307922,-0.6407338,17.441992,1543,-0.31025288,0.0025081695
-0.27084354,30880,1.0343707,,3145.9707,-0.37373737,0.3894172,25.085346,17.441992,19.230934,17.265352,0.14999999,2.0375452,-1.2687757,15.362454,3.2299824,2.5500982e-10,,2744.633334875107,-0.64047194,17.441992,1544,-0.50074977,3.1882212
-0.12074831,30900,1.0086268,,3145.9883,-1.0,1.6804911e-09,25.08173,17.441992,19.230934,17.382877,0.14999999,2.0362377,-1.269171,15.363762,4.9317627,2.546798e-10,,2747.0622115135193,-0.6401136,17.441992,1545,-1.0678074,0.011796208
-0.57616127,30920,1.0091211,,3146.1875,-1.0,1.681578e-09,25.079346,17.441992,19.230934,17.199818,0.14999999,2.0350504,-1.2698181,15.364949,4.9192533,2.5435049e-10,,2750.345780611038,-0.64006716,17.441992,1546,-1.1895392,4.2723684
-1.3646857,30940,1.0098846,,3146.3887,-1.0,1.6826657e-09,25.081644,17.441992,19.230934,17.199553,0.14999999,2.033865,-1.2704647,15.366135,4.906821,2.5402175e-10,,2753.3217771053314,-0.64053017,17.441992,1547,-0.83248645,4.6857743
-0.2312474,30960,1.034058,,3146.455,-0.43434343,0.12964499,25.075233,17.441992,19.230934,17.333796,0.14999999,2.0325937,-1.2711109,15.367406,3.035898,2.5369365e-10,,2756.420874118805,-0.64025974,17.441992,1548,-0.52960205,0.09894507
-0.1291446,30980,1.0260943,,3146.461,-0.4949495,0.036595583,25.070814,17.441992,19.230934,17.393948,0.14999999,2.0312853,-1.271673,15.368714,3.001422,2.533662e-10,,2758.9473156929016,-0.63990825,17.441992,1549,-0.5161844,2.9465694
-0.12370049,31000,1.022452,,3146.4668,-0.5151515,0.023160756,25.069336,17.441992,19.230934,17.394503,0.14999999,2.0299778,-1.2722946,15.370022,3.0116515,2.5303937e-10,,2762.5047478675842,-0.6395587,17.441992,1550,-0.39883885,3.0097537
-0.14830221,31020,1.0348889,,3146.6426,-0.43434343,0.12988034,25.066141,17.441992,19.230934,17.22243,0.14999999,2.0287838,-1.2729247,15.371216,3.0256543,2.5271318e-10,,2763.992218017578,-0.6392276,17.441992,1551,-0.476784,2.999576
-0.11591799,31040,1.0307022,,3146.6973,-0.47474748,0.05692246,25.063944,17.441992,19.230934,17.346075,0.14999999,2.0275116,-1.2734854,15.372488,2.9866424,2.523876e-10,,2766.7133576869965,-0.6388683,17.441992,1552,-0.41139716,2.986217
-0.13642837,31060,1.0356615,,3146.7695,-0.43434343,0.13003215,25.06224,17.441992,19.230934,17.327976,0.14999999,2.0262518,-1.2740929,15.373748,3.018117,2.520627e-10,,2769.4197623729706,-0.6385253,17.441992,1553,-0.6513096,3.0129185
-0.18954457,31080,1.0085639,,3146.7676,-1.0,1.6897284e-09,25.049608,17.441992,19.230934,17.40128,0.14999999,2.0249472,-1.274653,15.375052,4.9134398,2.5173838e-10,,2771.9495248794556,-0.6382137,17.441992,1554,-0.91755897,0.21563607
-0.24965669,31100,1.0083301,,3146.8867,-0.57575756,0.005271743,25.047419,17.441992,19.230934,17.280369,0.14999999,2.0237207,-1.2752962,15.376279,3.0883336,2.5141472e-10,,2774.588933944702,-0.6379588,17.441992,1555,-0.43494534,0.2545279
-0.122228146,31120,1.033815,,3146.9727,-0.45454547,0.08700376,25.048807,17.441992,19.230934,17.314884,0.14999999,2.0224762,-1.2759356,15.377523,2.9884834,2.5109168e-10,,2776.4893345832825,-0.6376223,17.441992,1556,-0.6853574,2.9798493
-0.2066926,31140,0.9989248,,3146.963,-0.61616164,0.0017934808,25.037643,17.441992,19.230934,17.410252,0.14999999,2.0211716,-1.2765223,15.378828,3.1581578,2.5076924e-10,,2779.3837237358093,-0.63732415,17.441992,1557,-0.71988416,2.940186
-0.21988651,31160,0.97999144,,3146.9922,-0.7777778,1.1580244e-05,25.04741,17.441992,19.230934,17.370796,0.14999999,2.0198927,-1.2771631,15.380107,3.356662,2.504474e-10,,2782.4563069343567,-0.637057,17.441992,1558,-0.7930649,3.0758657
-0.23231405,31180,0.9806465,,3147.0703,-0.7777778,1.1587668e-05,25.046236,17.441992,19.230934,17.320862,0.14999999,2.0186462,-1.2778047,15.381353,3.3515956,2.5012623e-10,,2785.1343886852264,-0.6368106,17.441992,1559,-0.8567073,3.3377676
-0.23257075,31200,0.9807646,,3147.1602,-0.7979798,5.6890935e-06,25.041826,17.441992,19.230934,17.311834,0.14999999,2.0174103,-1.278446,15.382589,3.350753,2.4980565e-10,,2787.4797167778015,-0.6365642,17.441992,1560,-0.5800221,3.1084042
-0.14446822,31220,1.1202291,,3147.1758,1.0,2.6816755e-09,25.033161,17.441992,19.230934,17.38291,0.14999999,2.0161285,-1.2790868,15.383871,49.90808,2.494857e-10,,2789.9197080135345,-0.63626146,17.441992,1561,0.9562833,2.4783097e-24
-2.4576626,31240,1.0041611,,3163.7969,-0.5959596,0.0031147469,25.030323,17.441992,19.230934,0.77865094,0.14999999,2.0254784,-1.2797272,15.374521,3.1139014,2.4916638e-10,,2792.0257256031036,-0.63735753,17.441992,1562,-0.27638698,1.7318642e-22
-0.3444214,31260,1.0018345,,3164.129,0.47474748,0.0712174,25.026955,17.441992,19.230934,17.067898,0.14999999,2.024395,-1.2803652,15.375605,17.941795,2.4884764e-10,,2795.0645921230316,-0.63716775,17.441992,1563,0.475558,1.3467375e-05
-1.8861837,31280,1.0340272,,3174.4844,-0.37373737,0.3941907,25.023142,17.441992,19.230934,7.0455866,0.14999999,2.0297213,-1.2809592,15.370278,3.2258625,2.485295e-10,,2797.3565769195557,-0.6379675,17.441992,1564,-0.31456923,1.9173162e-06
-0.26135182,31300,1.0289115,,3174.6406,-0.33333334,0.75093484,25.02235,17.441992,19.230934,17.245394,0.14999999,2.0285244,-1.2813464,15.371475,3.4908066,2.48212e-10,,2800.157290458679,-0.6377055,17.441992,1565,-0.23058102,3.4270813
-0.46428788,31320,1.0197095,,3175.0566,-0.2929293,1.3301142,25.020794,17.441992,19.230934,16.981354,0.14999999,2.0274954,-1.2815055,15.372504,3.882287,2.4789512e-10,,2802.9904539585114,-0.6375767,17.441992,1566,-0.6056022,3.8809683
-0.15949759,31340,1.0073882,,3175.0723,-1.0,1.7009911e-09,25.017263,17.441992,19.230934,17.385752,0.14999999,2.0262108,-1.2812948,15.373789,4.938759,2.4757882e-10,,2805.850370645523,-0.6372593,17.441992,1567,-1.0719445,0.09837393
-0.59565926,31360,1.007895,,3175.2734,-1.0,1.7020751e-09,25.01529,17.441992,19.230934,17.19899,0.14999999,2.0250473,-1.2819328,15.374952,4.9263825,2.472631e-10,,2808.5003941059113,-0.63722867,17.441992,1568,-1.085991,4.300874
-0.6589046,31380,1.0084423,,3175.4707,-1.0,1.7031597e-09,25.014069,17.441992,19.230934,17.202112,0.14999999,2.023882,-1.2825704,15.376118,4.9140863,2.4694805e-10,,2810.7590894699097,-0.63723797,17.441992,1569,-1.2114327,4.361276
-1.5675993,31400,1.0092213,,3175.6758,-1.0,1.7042451e-09,25.016855,17.441992,19.230934,17.196218,0.14999999,2.0227232,-1.2832075,15.377276,4.9018655,2.4663355e-10,,2813.137817621231,-0.6378257,17.441992,1570,-1.2758436,4.722617
-2.2802668,31420,1.0100465,,3175.875,-1.0,1.7053311e-09,25.020489,17.441992,19.230934,17.197315,0.14999999,2.0215635,-1.2838442,15.378436,4.8897214,2.4631966e-10,,2816.2624311447144,-0.63886577,17.441992,1571,-1.0876125,4.794963
-0.6604818,31440,1.0105827,,3176.0762,-1.0,1.7064179e-09,25.019203,17.441992,19.230934,17.200336,0.14999999,2.0204048,-1.2844806,15.379595,4.8776517,2.4600638e-10,,2819.476803302765,-0.6388737,17.441992,1572,-1.4282544,4.3409214
-4.67722,31460,1.0114466,,3176.287,-1.0,1.707502e-09,25.02357,17.441992,19.230934,17.189981,0.14999999,2.0192547,-1.2851166,15.380745,4.865658,2.456937e-10,,2821.9080908298492,-0.6414347,17.441992,1573,-0.62222546,4.8540087
-0.17323415,31480,1.0087042,,3176.287,-0.57575756,0.005327151,25.014925,17.441992,19.230934,17.401373,0.14999999,2.017971,-1.285752,15.382029,3.090196,2.453816e-10,,2823.781039953232,-0.6411304,17.441992,1574,-0.334974,3.014494
-0.22653869,31500,1.03507,,3176.5547,-0.37373737,0.3963348,25.016079,17.441992,19.230934,17.131336,0.14999999,2.01686,-1.2863837,15.38314,3.226551,2.450701e-10,,2825.378083229065,-0.640862,17.441992,1575,-0.28196147,3.2262776
-0.3307203,31520,1.0301841,,3176.8164,-0.33333334,0.75501627,25.015667,17.441992,19.230934,17.137388,0.14999999,2.015747,-1.2867669,15.384253,3.4912846,2.447592e-10,,2827.477991580963,-0.6406432,17.441992,1576,-0.15762831,3.491236
-0.7036205,31540,0.98940796,,3177.787,-0.21212122,3.3740065,25.016174,17.441992,19.230934,16.428587,0.14999999,2.0150843,-1.2869222,15.384915,5.113782,2.4444888e-10,,2830.4373466968536,-0.64066434,17.441992,1577,-0.016489953,5.0319805
-1.214375,31560,0.8955409,,3183.9219,0.05050505,9.18783,25.041943,17.441992,19.230934,11.265257,0.14999999,2.0176945,-1.285419,15.382305,11.68633,2.4413924e-10,,2833.209023475647,-0.6410351,17.441992,1578,-0.15676135,8.107714
-0.70347005,31580,0.9710141,,3185.127,-0.17171717,4.7745647,25.024748,17.441992,19.230934,16.194515,0.14999999,2.0171795,-1.2802469,15.38282,5.914074,2.438301e-10,,2835.368081331253,-0.64114195,17.441992,1579,-0.38874176,5.347777
-0.15406589,31600,1.026699,,3185.287,-0.3131313,1.0049309,25.003885,17.441992,19.230934,17.2416,0.14999999,2.0160046,-1.2778608,15.383995,3.656856,2.4352154e-10,,2838.224793434143,-0.64085245,17.441992,1580,-0.34837374,2.7324653
-0.20085032,31620,1.0341136,,3185.5312,-0.35353535,0.54721993,25.000858,17.441992,19.230934,17.154903,0.14999999,2.014884,-1.2778577,15.385116,3.3263261,2.4321356e-10,,2840.9185123443604,-0.64055765,17.441992,1581,-0.19220085,3.2493005
-0.57732743,31640,1.0224295,,3186.1055,-0.2929293,1.3256505,24.99657,17.441992,19.230934,16.825739,0.14999999,2.0139732,-1.2781439,15.386026,3.8583648,2.4290617e-10,,2843.360808610916,-0.64049643,17.441992,1582,-0.17083633,3.7811847
-0.6476759,31660,1.0017716,,3187.168,-0.23232323,2.726368,24.996933,17.441992,19.230934,16.337233,0.14999999,2.0133724,-1.2779382,15.386627,4.7055664,2.4259939e-10,,2846.507157564163,-0.6404872,17.441992,1583,-0.109177,4.673196
-0.86854196,31680,0.96235096,,3189.2305,-0.15151516,5.526946,24.995958,17.441992,19.230934,15.33851,0.14999999,2.013403,-1.2768489,15.386597,6.328379,2.4229319e-10,,2850.736149072647,-0.64063054,17.441992,1584,-0.3986094,6.091471
-0.14196432,31700,1.0314631,,3189.375,-0.33333334,0.74543595,24.976183,17.441992,19.230934,17.254843,0.14999999,2.0122232,-1.2739968,15.387776,3.4528587,2.4198754e-10,,2853.9710664749146,-0.6403402,17.441992,1585,-0.4707982,2.7883716
-0.11337932,31720,1.0090481,,3189.4355,-1.0,1.6888906e-09,24.974466,17.441992,19.230934,17.338377,0.14999999,2.010994,-1.2741574,15.389006,4.8907404,2.4168248e-10,,2855.7891223430634,-0.63998854,17.441992,1586,-0.9830483,0.00590548
-0.3215409,31740,1.0327927,,3189.6152,-0.45454547,0.086903945,24.970428,17.441992,19.230934,17.220312,0.14999999,2.00984,-1.2747877,15.39016,2.9865232,2.41378e-10,,2857.77317070961,-0.6397826,17.441992,1587,-0.23924461,0.0073925406
-0.4269365,31760,1.02323,,3190.1035,-0.2929293,1.3219689,24.968086,17.441992,19.230934,16.911783,0.14999999,2.0088816,-1.2753628,15.391118,3.8329713,2.4107408e-10,,2860.0536303520203,-0.63962823,17.441992,1588,-0.24049164,3.8231418
-0.42167974,31780,1.0238322,,3190.4785,-0.2929293,1.3217012,24.96717,17.441992,19.230934,17.026245,0.14999999,2.0078526,-1.2751603,15.392147,3.8261502,2.4077074e-10,,2862.032537460327,-0.63947684,17.441992,1589,-0.38654104,3.8142977
-0.14868492,31800,1.0090731,,3190.6055,-1.0,1.6902442e-09,24.965202,17.441992,19.230934,17.2738,0.14999999,2.00667,-1.274958,15.39333,4.8880033,2.4046798e-10,,2864.8147654533386,-0.63915354,17.441992,1590,-0.86036456,0.00072013866
-0.23719838,31820,1.0365652,,3190.6992,-0.37373737,0.39207858,24.959618,17.441992,19.230934,17.305433,0.14999999,2.0054684,-1.2755867,15.394531,3.18507,2.401658e-10,,2866.3359911441803,-0.6388956,17.441992,1591,-0.4906907,0.01747513
-0.11367088,31840,1.0298284,,3190.7402,-0.47474748,0.057063982,24.953524,17.441992,19.230934,17.360111,0.14999999,2.0042343,-1.2759687,15.395765,2.9748597,2.3986418e-10,,2868.448766231537,-0.638543,17.441992,1592,-0.52605426,2.963004
-0.1228858,31860,1.0067668,,3190.746,-0.57575756,0.0052784136,24.955246,17.441992,19.230934,17.39467,0.14999999,2.0029793,-1.2765607,15.39702,3.0989525,2.3956312e-10,,2871.1731839179993,-0.6382008,17.441992,1593,-0.67619276,2.8467245
-0.20852812,31880,0.997298,,3190.754,-0.61616164,0.00179467,24.953043,17.441992,19.230934,17.391043,0.14999999,2.001727,-1.277185,15.3982725,3.1754725,2.3926264e-10,,2873.7355093955994,-0.63792735,17.441992,1594,-0.5594383,3.0241396
-0.13673882,31900,0.9840975,,3190.8262,0.27272728,1.9442742,24.952257,17.441992,19.230934,17.328222,0.14999999,2.0005178,-1.2778109,15.399482,15.347458,2.389627e-10,,2876.576660633087,-0.637615,17.441992,1595,0.120946094,6.322626e-07
-1.5695827,31920,1.0025225,,3199.254,-0.5959596,0.0031069443,24.950245,17.441992,19.230934,8.971471,0.14999999,2.0045452,-1.2772195,15.395454,3.1326087,2.3866337e-10,,2879.577185869217,-0.6382108,17.441992,1596,-0.40025184,0.00014006092
-0.13566837,31940,1.0360066,,3199.33,-0.43434343,0.13052084,24.949965,17.441992,19.230934,17.322361,0.14999999,2.0033379,-1.277844,15.396662,2.9939365,2.3836458e-10,,2882.815282344818,-0.6378948,17.441992,1597,-0.73528844,2.9683979
-0.23145233,31960,1.0080832,,3199.3477,-1.0,1.6960539e-09,24.939465,17.441992,19.230934,17.384018,0.14999999,2.0020952,-1.2783881,15.397904,4.8975406,2.3806632e-10,,2885.1350648403168,-0.6376182,17.441992,1598,-1.22201,0.7064332
-1.6704816,31980,1.0088465,,3199.5566,-1.0,1.6971152e-09,24.942268,17.441992,19.230934,17.191763,0.14999999,2.0009737,-1.2790138,15.399026,4.885631,2.3776864e-10,,2887.5194957256317,-0.6382595,17.441992,1599,-1.0026666,4.727347
-0.36181915,32000,1.009042,,3199.754,-1.0,1.698174e-09,24.935379,17.441992,19.230934,17.201847,0.14999999,1.9998455,-1.279639,15.400154,4.873797,2.3747151e-10,,2889.938374042511,-0.63808167,17.441992,1600,-0.7742157,3.8184423
-0.23874831,32020,0.98983103,,3199.8008,-0.65656567,0.0005688828,24.94467,17.441992,19.230934,17.353178,0.14999999,1.9986267,-1.2802638,15.401373,3.2509542,2.3717497e-10,,2892.313530445099,-0.63782716,17.441992,1601,-0.65569174,2.4826837
-0.1952194,32040,0.99432474,,3199.8262,-0.6363636,0.00102184,24.944717,17.441992,19.230934,17.373428,0.14999999,1.9973946,-1.2808878,15.402605,3.2087567,2.3687893e-10,,2894.7290365695953,-0.63755745,17.441992,1602,-0.8401805,3.2062407
-0.23760672,32060,0.9785559,,3199.9004,-0.75757575,2.3278772e-05,24.934568,17.441992,19.230934,17.326992,0.14999999,1.9961948,-1.2815112,15.403805,3.3645196,2.365835e-10,,2897.0770428180695,-0.63731164,17.441992,1603,-0.5986519,2.8983855
-0.15785293,32080,0.9987259,,3199.9102,-0.61616164,0.0018035757,24.931051,17.441992,19.230934,17.390352,0.14999999,1.994956,-1.2821349,15.405044,3.1623614,2.362886e-10,,2899.4684064388275,-0.63702637,17.441992,1604,-0.5085062,3.0932465
-0.113420315,32100,1.0269563,,3199.9004,-0.4949495,0.037003458,24.928257,17.441992,19.230934,17.410276,0.14999999,1.9937067,-1.2827569,15.406293,2.9716456,2.3599422e-10,,2901.8581533432007,-0.6367013,17.441992,1605,-0.37723935,2.9669003
-0.15751943,32120,1.0367779,,3200.0352,-0.41414142,0.19297872,24.924862,17.441992,19.230934,17.26264,0.14999999,1.9925508,-1.2833568,15.407449,3.0356996,2.3570046e-10,,2904.2116787433624,-0.6363863,17.441992,1606,-0.33640832,3.0205517
-0.21085244,32140,1.0365639,,3200.1816,-0.37373737,0.39533547,24.92252,17.441992,19.230934,17.25485,0.14999999,1.9914017,-1.2838591,15.408598,3.1839328,2.354072e-10,,2906.6008150577545,-0.6360989,17.441992,1607,-0.4627776,3.1837769
-0.10649761,32160,1.0361737,,3200.164,-0.43434343,0.1313577,24.919014,17.441992,19.230934,17.418724,0.14999999,1.9901524,-1.2842352,15.409847,2.9863818,2.3511448e-10,,2908.9461987018585,-0.6357471,17.441992,1608,-0.37492245,2.9058106
-0.15630372,32180,1.0377283,,3200.2285,-0.41414142,0.19325265,24.917007,17.441992,19.230934,17.336206,0.14999999,1.9889545,-1.2847753,15.411045,3.0243762,2.3482233e-10,,2911.346319913864,-0.63542694,17.441992,1609,-0.6211513,3.0050812
-0.16935551,32200,0.9986218,,3200.2227,-0.61616164,0.0018092503,24.907854,17.441992,19.230934,17.405996,0.14999999,1.9877157,-1.2852764,15.412284,3.1552553,2.345307e-10,,2913.724347114563,-0.63511425,17.441992,1610,-0.7014822,3.1486814
-0.21510063,32220,0.99077934,,3200.2324,-0.65656567,0.00057209603,24.90633,17.441992,19.230934,17.387642,0.14999999,1.9864883,-1.2858962,15.413511,3.231038,2.3423966e-10,,2917.255839586258,-0.63485456,17.441992,1611,-0.6219928,3.1532981
-0.16729338,32240,0.99526334,,3200.246,-0.6363636,0.0010276077,24.9054,17.441992,19.230934,17.387737,0.14999999,1.9852648,-1.2865164,15.414735,3.1875665,2.339491e-10,,2919.7042467594147,-0.6345706,17.441992,1612,-0.6531477,3.1295385
-0.1858217,32260,0.99587214,,3200.2441,-0.6363636,0.001028245,24.905472,17.441992,19.230934,17.402048,0.14999999,1.9840326,-1.287136,15.415967,3.1832492,2.3365912e-10,,2922.045023202896,-0.6342955,17.441992,1613,-0.75062096,3.182742
-0.22947432,32280,0.9793827,,3200.2793,-0.75757575,2.342457e-05,24.90815,17.441992,19.230934,17.36567,0.14999999,1.9828243,-1.287755,15.417175,3.3530288,2.3336968e-10,,2924.553513765335,-0.6340475,17.441992,1614,-0.8809905,3.3420386
-0.24095856,32300,0.9781401,,3200.371,-0.7777778,1.1710794e-05,24.89952,17.441992,19.230934,17.3061,0.14999999,1.9816532,-1.2883744,15.418346,3.3593097,2.3308075e-10,,2927.0159134864807,-0.6338171,17.441992,1615,-1.2147226,2.6708846
-1.6017344,32320,1.0094473,,3200.5703,-1.0,1.7141359e-09,24.932522,17.441992,19.230934,17.200047,0.14999999,1.9805517,-1.2889935,15.419448,4.907497,2.327924e-10,,2929.473357439041,-0.63442975,17.441992,1616,-1.0478258,4.736707
-0.4963419,32340,1.0098399,,3200.7695,-1.0,1.7151957e-09,24.929111,17.441992,19.230934,17.202147,0.14999999,1.9794493,-1.289612,15.42055,4.8956656,2.3250456e-10,,2931.830395936966,-0.63433903,17.441992,1617,-1.134134,4.152433
-0.9324728,32360,1.0104686,,3200.9766,-1.0,1.7162559e-09,24.929781,17.441992,19.230934,17.192984,0.14999999,1.9783535,-1.2902303,15.421646,4.8839073,2.3221725e-10,,2934.244069337845,-0.6345177,17.441992,1618,-1.0247825,4.530504
-0.41802073,32380,1.0107615,,3201.1777,-1.0,1.7173168e-09,24.924732,17.441992,19.230934,17.200838,0.14999999,1.9772558,-1.2908481,15.422744,4.872219,2.3193046e-10,,2936.642888069153,-0.63437814,17.441992,1619,-0.94806206,3.9850657
-0.2720012,32400,1.0106266,,3201.3281,-1.0,1.7183784e-09,24.912474,17.441992,19.230934,17.248482,0.14999999,1.9761276,-1.2914656,15.423872,4.8606005,2.316442e-10,,2939.0381333827972,-0.6341482,17.441992,1620,-0.804697,3.2878604
-0.23316716,32420,0.8917023,,3201.379,0.05050505,9.24926,24.899782,17.441992,19.230934,17.346985,0.14999999,1.9749413,-1.2920827,15.425058,11.804195,2.3135849e-10,,2942.356362104416,-0.63389474,17.441992,1621,-0.04593318,2.9351614e-07
