ReturnMax,DenMISELogLast,IWMax,ReturnAbsMax,IWMean,IWLastEpisode,DenMISELogFirst,ReturnMean,Regret,LQGsigma_higher,TimestepsSoFar,Iteration,DenMISEMeanLog,Bound,LQGmu1_actor,ReturnMin,IWFirstEpisode,LQGmu1_higher,ReturnStepMax,TimeElapsed,Delta,Regret/t,ReturnLastEpisode,IWMin
17.436138,-0.06500335,2.8418348,17.436138,0.99633634,2.8380032,-1.1840248,15.85008,4965.9414,0.14999999,64080,3204,-0.5465866,22.573574,-0.39631328,,0.0032249377,-0.65656567,19.225069,8831.66090965271,5.921973e-11,1.5499201,17.412199,
17.436138,-0.15888731,38.26655,17.436138,0.9676003,1.5489293e-13,-1.1843358,15.850524,4966.0703,0.14999999,64100,3205,-0.5464668,22.569021,0.7156055,,1.4438955e-06,0.7777778,19.225069,8837.348279237747,5.918279e-11,1.5494757,17.272594,
17.436138,-2.569212,2.8281379,17.436138,1.0140201,2.4982474e-13,-1.1846478,15.846966,4979.0273,0.14999999,64120,3206,-0.547109,22.566729,-0.352689,,0.1307887,-0.4949495,19.225069,8842.404804944992,5.9145876e-11,1.5530338,4.44224,
17.436138,-0.24155927,3.129088,17.436138,1.0120828,3.113728,-1.1849189,15.847416,4979.133,0.14999999,64140,3207,-0.54700935,22.567215,-0.45724204,,0.5389091,-0.41414142,19.225069,8847.202931880951,5.9108995e-11,1.5525837,17.294233,
17.436138,-0.08227756,2.9314167,17.436138,1.0150676,2.88723,-1.1850626,15.847881,4979.1953,0.14999999,64160,3208,-0.5468609,22.567041,-0.31996027,,0.27537155,-0.45454547,19.225069,8852.075148105621,5.907215e-11,1.5521183,17.341158,
17.436138,-0.31770936,3.2624938,17.436138,1.0096772,3.2357817,-1.1852884,15.84829,4979.4336,0.14999999,64180,3209,-0.5467848,22.567291,-0.25446707,,0.7339882,-0.3939394,19.225069,8856.805160999298,5.9035346e-11,1.5517092,17.15859,
17.436138,-0.5054664,3.8458297,17.436138,0.99749845,3.8398304,-1.1853714,15.848676,4979.75,0.14999999,64200,3210,-0.54676884,22.567776,-0.5955212,,1.6614947,-0.33333334,19.225069,8860.872789144516,5.8998556e-11,1.5513239,17.08374,
17.436138,-0.049537204,3.0113008,17.436138,1.0139978,1.5689765,-1.1851654,15.849166,4979.7266,0.14999999,64220,3211,-0.54661494,22.557304,-0.38827434,,0.38880518,-0.43434343,19.225069,8866.48212814331,5.896182e-11,1.5508337,17.420952,
17.436138,-0.16906254,3.1190937,17.436138,1.0123909,3.1030173,-1.1853557,15.849585,4979.9297,0.14999999,64240,3212,-0.5464931,22.558037,-0.3917403,,0.5391445,-0.41414142,19.225069,8872.528556585312,5.8925115e-11,1.550415,17.200104,
17.436138,-0.16251656,3.1170378,17.436138,1.0126151,3.0942538,-1.1854991,15.850033,4980.043,0.14999999,64260,3213,-0.5463698,22.558844,-0.20583034,,0.5392218,-0.41414142,19.225069,8878.299695253372,5.8888436e-11,1.5499668,17.286655,
17.436138,-0.6656125,4.0933385,17.436138,0.9927575,4.006582,-1.1856425,15.850359,4980.543,0.14999999,64280,3214,-0.5464031,22.557293,-0.20696184,,2.1043575,-0.3131313,19.225069,8883.828729867935,5.88518e-11,1.5496407,16.897318,
17.436138,-0.6607496,5.0452685,17.436138,0.97990435,4.917485,-1.185299,15.850676,4981.078,0.14999999,64300,3215,-0.54644096,22.560745,-0.2704349,,3.8301308,-0.25252524,19.225069,8888.305449724197,5.8815196e-11,1.549324,16.866148,
17.436138,-0.45167252,4.37129,17.436138,0.98869926,4.1313725,-1.1844194,15.851043,4981.4453,0.14999999,64320,3216,-0.5464179,22.561447,-0.25645834,,2.613447,-0.2929293,19.225069,8892.95091843605,5.877862e-11,1.5489569,17.033424,
17.436138,-0.49397737,4.3667135,17.436138,0.98910004,4.2316856,-1.183918,15.851442,4981.707,0.14999999,64340,3217,-0.54640514,22.563482,-0.073943764,,2.6121368,-0.2929293,19.225069,8897.53544306755,5.874209e-11,1.5485573,17.137188,
17.436138,-1.1356286,9.514434,17.436138,0.9916022,8.2778015,-1.1834172,15.851229,4983.9453,0.14999999,64360,3218,-0.5465917,22.56275,0.044692546,,8.664387,-0.07070707,19.225069,8902.353869199753,5.870558e-11,1.5487709,15.16391,
17.436138,-1.5191779,23.981548,17.436138,0.98127514,0.80802643,-1.181039,15.849127,4992.258,0.14999999,64380,3219,-0.5468967,22.550196,0.04285553,,0.08827944,0.3939394,19.225069,8906.928252696991,5.866911e-11,1.5508728,9.086468,
17.436138,-1.5139136,11.389854,17.436138,1.012503,11.356329,-1.1813222,15.847028,5000.5703,0.14999999,64400,3220,-0.5472038,22.570953,-0.060415134,,8.193684,-0.01010101,19.225069,8912.70851302147,5.8632675e-11,1.5529718,9.087932,
17.436138,-1.1789118,8.291691,17.436138,0.98545116,8.16601,-1.1790913,15.846629,5003.4062,0.14999999,64420,3221,-0.5473961,22.568459,0.09396625,,8.166524,-0.11111111,19.225069,8917.539996385574,5.859628e-11,1.5533705,14.564981,
17.436138,-1.6485921,13.9741335,17.436138,1.0323706,13.663822,-1.1768695,15.844511,5011.7812,0.14999999,64440,3222,-0.5477427,22.549225,0.2505511,,5.8901696,0.07070707,19.225069,8922.486548185349,5.8559914e-11,1.5554886,9.024262,
17.436138,-1.9664648,2.9085002,17.436138,0.9929024,1.1838738e-09,-1.1753534,15.842243,5020.6484,0.14999999,64460,3223,-0.5481733,22.54193,-0.93823636,,9.291017e-05,-0.7777778,19.225069,8927.473698854446,5.8523575e-11,1.5577564,8.533101,
17.436138,-0.15011045,4.753494,17.436138,1.0009626,2.8391926,-1.1756636,15.842684,5020.785,0.14999999,64480,3224,-0.54805195,22.548807,-0.89129186,,2.59646e-08,-1.0,19.225069,8932.594955444336,5.848728e-11,1.5573158,17.261862,
17.436138,-0.11004553,2.9100413,17.436138,0.99388164,2.446687,-1.1759738,15.843134,5020.8945,0.14999999,64500,3225,-0.5479162,22.541529,-0.66826844,,4.837796e-05,-0.7979798,19.225069,8937.468149900436,5.8451015e-11,1.5568657,17.293476,
17.436138,-0.07104059,2.9050999,17.436138,0.99312425,2.187428,-1.1762837,15.843618,5020.8867,0.14999999,64520,3226,-0.54777,22.538738,-0.65555966,,9.299669e-05,-0.7777778,19.225069,8941.81980419159,5.841478e-11,1.5563812,17.406788,
17.436138,-0.06727505,2.8478084,17.436138,0.99491316,2.8446329,-1.1765937,15.844097,5020.8945,0.14999999,64540,3227,-0.5476234,22.539255,-0.7310369,,0.0032010619,-0.65656567,19.225069,8946.977786064148,5.837858e-11,1.5559025,17.390291,
17.436138,-0.0829196,2.8737311,17.436138,0.9929984,2.8159804,-1.1769025,15.844577,5020.9062,0.14999999,64560,3228,-0.54748106,22.539719,-0.7088246,,0.0010585423,-0.6969697,19.225069,8951.969864606857,5.834242e-11,1.5554228,17.390305,
17.436138,-0.07873571,2.8720644,17.436138,0.99326944,2.868514,-1.1772119,15.845054,5020.918,0.14999999,64580,3229,-0.5473382,22.541098,-0.6957983,,0.0010588694,-0.6969697,19.225069,8956.222173452377,5.830629e-11,1.554946,17.388582,
17.436138,-0.07553697,2.870401,17.436138,0.99354017,2.8682094,-1.1775212,15.845535,5020.922,0.14999999,64600,3230,-0.54719424,22.54248,-1.0417124,,0.0010591971,-0.6969697,19.225069,8960.239044904709,5.827019e-11,1.5544643,17.394197,
17.436138,-0.39256567,4.7567472,17.436138,1.0006666,3.7889242,-1.1778305,15.845953,5021.125,0.14999999,64620,3231,-0.5471483,22.539698,-1.091509,,2.602092e-08,-1.0,19.225069,8965.455732107162,5.8234126e-11,1.5540466,17.197584,
17.436138,-0.61570394,4.751223,17.436138,1.0009549,4.08695,-1.1781399,15.846371,5021.328,0.14999999,64640,3232,-0.5471695,22.541328,-0.9052049,,2.6029012e-08,-1.0,19.225069,8970.661896467209,5.81981e-11,1.5536289,17.196878,
17.436138,-0.1169159,4.745716,17.436138,1.0007362,2.4483294,-1.1784493,15.846814,5021.449,0.14999999,64660,3233,-0.5470362,22.534317,-0.8689884,,2.6037055e-08,-1.0,19.225069,8976.084128856659,5.8162097e-11,1.5531855,17.28153,
17.436138,-0.09812882,2.898435,17.436138,0.9938743,2.4386272,-1.1787585,15.847263,5021.547,0.14999999,64680,3234,-0.54689723,22.538265,-0.64012766,,9.322713e-05,-0.7777778,19.225069,8980.936307430267,5.812614e-11,1.5527363,17.299665,
17.436138,-0.061440367,2.856629,17.436138,0.99418086,2.745021,-1.1790676,15.847749,5021.5312,0.14999999,64700,3235,-0.5467492,22.534426,-0.73352957,,0.001861864,-0.67676765,19.225069,8985.377393007278,5.8090203e-11,1.5522509,17.416758,
17.436138,-0.08088964,2.8955748,17.436138,0.99410886,2.7609148,-1.1793761,15.848216,5021.5703,0.14999999,64720,3236,-0.5466071,22.536932,-0.76186365,,9.328476e-05,-0.7777778,19.225069,8989.658423423767,5.805431e-11,1.5517836,17.359858,
17.436138,-0.08323887,2.8938801,17.436138,0.99436027,2.8742516,-1.1796851,15.848679,5021.625,0.14999999,64740,3237,-0.5464657,22.537954,-1.0390061,,9.331359e-05,-0.7777778,19.225069,8994.415230751038,5.8018448e-11,1.551321,17.345684,
17.436138,-0.38044783,5.8217683,17.436138,0.975042,9.801466e-07,-1.179994,15.849096,5021.824,0.14999999,64760,3238,-0.54641634,22.529526,-0.44175643,,5.1882067,-0.21212122,19.225069,9000.370068788528,5.7982615e-11,1.5509033,17.19782,
17.436138,-0.09743965,2.8398476,17.436138,0.99552894,1.0515033,-1.1787018,15.849545,5021.922,0.14999999,64780,3239,-0.5462856,22.529657,-0.53767395,,0.0032078172,-0.65656567,19.225069,9006.800213336945,5.7946817e-11,1.5504551,17.301352,
17.436138,-0.04624974,2.8094923,17.436138,0.9993702,2.4291348,-1.1790094,15.850014,5021.957,0.14999999,64800,3240,-0.5461326,22.528065,-0.23710471,,0.009027193,-0.61616164,19.225069,9011.353639125824,5.791105e-11,1.5499859,17.366737,
17.436138,-0.55848163,4.3728166,17.436138,0.9882489,4.3379855,-1.1793152,15.850374,5022.336,0.14999999,64820,3241,-0.5461367,22.53627,-0.2736102,,2.6001413,-0.2929293,19.225069,9015.908900022507,5.7875323e-11,1.5496254,17.021046,
17.436138,-0.44320425,4.085178,17.436138,0.99316406,4.0015287,-1.1788218,15.850757,5022.6445,0.14999999,64840,3242,-0.5461086,22.53768,-0.32396856,,2.0900533,-0.3131313,19.225069,9020.773566007614,5.7839622e-11,1.549243,17.090376,
17.436138,-0.3044188,3.8293219,17.436138,0.99799716,3.598983,-1.1784858,15.851176,5022.836,0.14999999,64860,3243,-0.54603624,22.537666,-0.44656703,,1.6500936,-0.33333334,19.225069,9026.328182697296,5.7803953e-11,1.5488234,17.210257,
17.436138,-0.09148593,3.413596,17.436138,1.0062021,2.5903609,-1.1782854,15.851642,5022.871,0.14999999,64880,3244,-0.54589695,22.532673,-0.30458194,,0.9745035,-0.37373737,19.225069,9030.880101203918,5.7768325e-11,1.548358,17.3666,
17.436138,-0.35285532,3.6021383,17.436138,1.0025822,3.5886736,-1.1782932,15.852035,5023.1484,0.14999999,64900,3245,-0.54583555,22.534035,-0.38967985,,1.2795126,-0.35353535,19.225069,9037.0027282238,5.7732725e-11,1.547965,17.122597,
17.436138,-0.16550349,3.4083724,17.436138,1.0066507,3.120636,-1.178207,15.852474,5023.2656,0.14999999,64920,3246,-0.54571766,22.5336,-0.47109872,,0.97442716,-0.37373737,19.225069,9043.444135189056,5.7697163e-11,1.5475254,17.281652,
17.436138,-0.06981926,3.1114035,17.436138,1.012389,2.6535778,-1.178215,15.852932,5023.328,0.14999999,64940,3247,-0.5455691,22.530993,-0.5048715,,0.5353084,-0.41414142,19.225069,9048.692682981491,5.7661622e-11,1.5470676,17.336353,
17.436138,-0.052031733,2.9212368,17.436138,1.0147315,2.6483343,-1.1783581,15.853402,5023.3477,0.14999999,64960,3248,-0.5454134,22.528864,-0.5750661,,0.27353147,-0.45454547,19.225069,9053.403450489044,5.762613e-11,1.5465975,17.383524,
17.436138,-0.04600294,2.794165,17.436138,1.0119778,2.571301,-1.1785817,15.853883,5023.332,0.14999999,64980,3249,-0.5452551,22.526472,-0.40992093,,0.08720371,-0.5151515,19.225069,9057.885646820068,5.7590654e-11,1.5461168,17.414125,
17.436138,-0.13199247,2.9181614,17.436138,1.0149103,2.9035141,-1.1788626,15.854324,5023.4453,0.14999999,65000,3250,-0.5451245,22.526758,-0.25097927,,0.2736695,-0.45454547,19.225069,9063.095288038254,5.755522e-11,1.5456753,17.286667,
17.436138,-0.50801724,3.104992,17.436138,1.0125417,2.44636,-1.179086,15.854645,5023.949,0.14999999,65020,3251,-0.5451083,22.5229,-0.39822555,,0.5357748,-0.41414142,19.225069,9067.835881710052,5.7519822e-11,1.5453548,16.897623,
17.436138,-0.1482134,3.1029835,17.436138,1.0127577,3.0672019,-1.1792288,15.8551,5024.0117,0.14999999,65040,3252,-0.5449825,22.52367,-0.32833737,,0.53585136,-0.41414142,19.225069,9072.961652755737,5.748445e-11,1.5449,17.33575,
17.436138,-0.2876989,3.23433,17.436138,1.0105298,3.2227795,-1.1793715,15.855496,5024.2695,0.14999999,65060,3253,-0.54489964,22.524702,-0.46177706,,0.72965807,-0.3939394,19.225069,9079.139568805695,5.7449115e-11,1.5445032,17.14698,
17.436138,-0.072967,3.0988898,17.436138,1.013058,2.7202475,-1.1794546,15.855956,5024.3164,0.14999999,65080,3254,-0.54475147,22.522875,-0.38468394,,0.53597236,-0.41414142,19.225069,9084.737037658691,5.7413806e-11,1.5440435,17.34901,
17.436138,-0.1686295,3.0968926,17.436138,1.0132803,3.088013,-1.1795971,15.856384,5024.4688,0.14999999,65100,3255,-0.544632,22.523699,-0.4731353,,0.53604877,-0.41414142,19.225069,9089.655074596405,5.737854e-11,1.5436153,17.246504,
17.436138,-0.06382839,2.9888697,17.436138,1.0149401,2.7416766,-1.1797396,15.856849,5024.5,0.14999999,65120,3256,-0.54448044,22.522573,-0.31467777,,0.38670132,-0.43434343,19.225069,9095.147673368454,5.7343297e-11,1.5431509,17.367653,
17.436138,-0.3196054,3.0930467,17.436138,1.0135498,2.938626,-1.179928,15.857238,5024.7734,0.14999999,65140,3257,-0.5444068,22.522366,-0.44143203,,0.5362261,-0.41414142,19.225069,9100.17141199112,5.7308092e-11,1.5427618,17.12606,
17.436138,-0.088956624,3.091061,17.436138,1.0137022,2.8593307,-1.1800703,15.857679,5024.879,0.14999999,65160,3258,-0.54426295,22.522038,-0.50283515,,0.53630245,-0.41414142,19.225069,9106.024364471436,5.727292e-11,1.5423203,17.297758,
17.436138,-0.04788413,4.776818,17.436138,1.0000976,0.011485548,-1.1802126,15.858145,5024.9023,0.14999999,65180,3259,-0.54410636,22.520517,-1.0051984,,2.6082983e-08,-1.0,19.225069,9110.266036748886,5.7237777e-11,1.5418549,17.375364,
17.436138,-0.2797053,2.984201,17.436138,1.015273,0.0025192662,-1.1805193,15.858556,5025.1094,0.14999999,65200,3260,-0.54402536,22.519857,-0.47277987,,0.38700294,-0.43434343,19.225069,9114.907636404037,5.7202663e-11,1.5414438,17.196514,
17.436138,-0.06229853,2.9017394,17.436138,1.0160464,2.809738,-1.1807073,15.859011,5025.164,0.14999999,65220,3261,-0.543873,22.520004,-0.28787294,,0.27417484,-0.45454547,19.225069,9119.115564107895,5.7167587e-11,1.5409889,17.344091,
17.436138,-0.39142162,4.774217,17.436138,1.0001663,5.0182596e-05,-1.1809299,15.859385,5025.4844,0.14999999,65240,3262,-0.54382145,22.518524,-0.96328735,,2.6101695e-08,-1.0,19.225069,9123.460370540619,5.7132542e-11,1.5406151,17.076284,
17.436138,-0.18880951,3.087466,17.436138,1.0139173,0.00394869,-1.1812364,15.859807,5025.6484,0.14999999,65260,3263,-0.5437126,22.517183,-0.27198225,,0.5369282,-0.41414142,19.225069,9128.88719534874,5.7097528e-11,1.5401926,17.238081,
17.436138,-0.43831542,3.2187228,17.436138,1.0115945,2.9623227,-1.1813784,15.860195,5025.922,0.14999999,65280,3264,-0.54367614,22.51598,-0.27705762,,0.7311239,-0.3939394,19.225069,9133.660505533218,5.7062546e-11,1.5398045,17.123808,
17.436138,-0.42239174,3.3787706,17.436138,1.0085591,3.2965047,-1.1814606,15.860591,5026.172,0.14999999,65300,3265,-0.54363567,22.516506,-0.37942737,,0.9776027,-0.37373737,19.225069,9138.409648656845,5.7027605e-11,1.5394087,17.150116,
17.436138,-0.17290248,3.3763113,17.436138,1.008759,3.1593442,-1.1814675,15.861036,5026.254,0.14999999,65320,3266,-0.5435195,22.51673,-0.4008703,,0.97760946,-0.37373737,19.225069,9142.459702253342,5.6992695e-11,1.5389633,17.31898,
17.436138,-0.1366732,3.2119408,17.436138,1.0121603,3.0458717,-1.1814743,15.861485,5026.328,0.14999999,65340,3267,-0.5433924,22.51662,-0.48317522,,0.7311941,-0.3939394,19.225069,9147.225813388824,5.695781e-11,1.5385151,17.323208,
17.436138,-0.05396023,4.776009,17.436138,1.0001044,0.007419907,-1.1815566,15.861947,5026.3555,0.14999999,65360,3268,-0.54323894,22.514536,-1.247747,,2.611808e-08,-1.0,19.225069,9151.817291021347,5.6922956e-11,1.5380526,17.376879,
17.436138,-1.9099593,4.7704988,17.436138,1.00054,4.591344,-1.1818626,15.862357,5026.551,0.14999999,65380,3269,-0.5436571,22.518734,-0.8945785,,2.6126052e-08,-1.0,19.225069,9155.142946243286,5.6888133e-11,1.5376425,17.199028,
17.436138,-0.11493583,3.0791044,17.436138,1.0145227,0.01766425,-1.1821685,15.862794,5026.664,0.14999999,65400,3270,-0.54352593,22.51361,-0.4796898,,0.5374289,-0.41414142,19.225069,9159.297443389893,5.6853345e-11,1.5372057,17.288881,
17.436138,-0.055945307,2.9722848,17.436138,1.016049,2.687016,-1.1823099,15.863243,5026.7305,0.14999999,65420,3271,-0.5433725,22.512156,-0.21637419,,0.3876965,-0.43434343,19.225069,9163.53207707405,5.6818585e-11,1.5367565,17.332571,
17.436138,-0.61766773,18.668497,17.436138,1.0301608,0.08338087,-1.182497,15.8635235,5027.3477,0.14999999,65440,3272,-0.54339033,22.512394,0.3731377,,1.6664999,0.21212122,19.225069,9167.709750652313,5.6783862e-11,1.5364761,16.78205,
17.436138,-2.1570654,31.163532,17.436138,0.9524507,7.6287374,-1.1822934,15.861071,5036.914,0.14999999,65460,3273,-0.54387474,22.512115,0.4027762,,0.000603981,0.5959596,19.225069,9173.12711429596,5.674917e-11,1.538929,7.836996,
17.436138,-2.1941023,4.770833,17.436138,1.0002549,2.43597e-18,-1.1825987,15.858557,5046.6836,0.14999999,65480,3274,-0.5443942,22.510878,-0.95873785,,2.6145294e-08,-1.0,19.225069,9178.464742422104,5.6714505e-11,1.5414429,7.6276174,
17.436138,-0.18217714,3.2108808,17.436138,1.0121231,0.0026625483,-1.1829041,15.858978,5046.8477,0.14999999,65500,3275,-0.5442835,22.507212,-0.4521976,,0.73224026,-0.3939394,19.225069,9183.751132965088,5.6679883e-11,1.5410213,17.240723,
17.436138,-0.07509791,4.7668014,17.436138,1.0002166,0.0036416017,-1.1829858,15.859445,5046.8594,0.14999999,65520,3276,-0.5441367,22.50705,-1.0047439,,2.615542e-08,-1.0,19.225069,9189.79115819931,5.6645286e-11,1.540555,17.388578,
17.436138,-0.27831456,3.0770493,17.436138,1.014581,0.001511175,-1.1832911,15.859853,5047.0586,0.14999999,65540,3277,-0.5440557,22.506128,-0.53869855,,0.53803253,-0.41414142,19.225069,9195.067426681519,5.6610713e-11,1.5401468,17.19625,
17.436138,-0.04071399,4.76278,17.436138,1.0003158,0.024478205,-1.183432,15.860316,5047.082,0.14999999,65560,3278,-0.5438978,22.50555,-1.2672322,,2.6167095e-08,-1.0,19.225069,9199.33174777031,5.6576178e-11,1.5396833,17.377378,
17.436138,-2.1368032,4.7573214,17.436138,1.0007565,4.609079,-1.183737,15.860722,5047.293,0.14999999,65580,3279,-0.54438347,22.50985,-1.2259448,,2.6175082e-08,-1.0,19.225069,9203.504247426987,5.654168e-11,1.539278,17.190897,
17.436138,-1.6683624,4.751878,17.436138,1.0011746,4.5361395,-1.184042,15.861128,5047.5,0.14999999,65600,3280,-0.54472613,22.513771,-1.1237726,,2.6183072e-08,-1.0,19.225069,9208.129919290543,5.6507205e-11,1.5388718,17.193043,
17.436138,-0.8061556,4.7464495,17.436138,1.0015014,4.2371893,-1.1843468,15.861532,5047.711,0.14999999,65620,3281,-0.5448054,22.51612,-1.249888,,2.6191064e-08,-1.0,19.225069,9212.728529691696,5.6472764e-11,1.5384674,17.190512,
17.436138,-1.9285716,4.741039,17.436138,1.0019289,4.5681524,-1.1846515,15.861938,5047.914,0.14999999,65640,3282,-0.5452267,22.52023,-1.0616665,,2.6199057e-08,-1.0,19.225069,9217.134715557098,5.643836e-11,1.5380611,17.197775,
17.436138,-0.4711039,4.735641,17.436138,1.0021573,3.9148605,-1.1849562,15.862346,5048.117,0.14999999,65660,3283,-0.5452036,22.520912,-1.3776466,,2.6207005e-08,-1.0,19.225069,9220.925190210342,5.6403982e-11,1.5376539,17.1963,
17.436138,-3.7356393,4.730261,17.436138,1.0026208,4.685888,-1.1852607,15.862748,5048.332,0.14999999,65680,3284,-0.5461747,22.525627,-1.1961563,,2.6215002e-08,-1.0,19.225069,9223.904240846634,5.6369638e-11,1.5372515,17.181934,
17.436138,-1.36942,4.7248955,17.436138,1.0030117,4.448428,-1.1855651,15.863155,5048.535,0.14999999,65700,3285,-0.5464246,22.529123,-1.3653105,,2.6223004e-08,-1.0,19.225069,9228.546416521072,5.633532e-11,1.5368443,17.200912,
17.436138,-3.5281303,4.7195454,17.436138,1.0034693,4.667931,-1.1858696,15.86356,5048.742,0.14999999,65720,3286,-0.5473313,22.53376,-0.85308266,,2.6230957e-08,-1.0,19.225069,9233.629131317139,5.630104e-11,1.5364399,17.193426,
17.436138,-0.097761765,4.7142105,17.436138,1.0030586,1.8153586,-1.1861738,15.864002,5048.8203,0.14999999,65740,3287,-0.54719347,22.523548,-0.8463415,,2.6238965e-08,-1.0,19.225069,9238.073008537292,5.626679e-11,1.5359974,17.315931,
17.436138,-0.09635115,4.708893,17.436138,1.0026246,1.7329845,-1.186478,15.864441,5048.918,0.14999999,65760,3288,-0.5470555,22.512922,-0.9271016,,2.6246923e-08,-1.0,19.225069,9242.650710344315,5.6232564e-11,1.5355587,17.307106,
17.436138,-0.1356657,4.7035875,17.436138,1.0024884,2.7067657,-1.1867821,15.864865,5049.0547,0.14999999,65780,3289,-0.5469297,22.507427,-1.0003669,,2.6254934e-08,-1.0,19.225069,9247.700194120407,5.6198376e-11,1.5351343,17.261015,
17.436138,-0.2582636,4.6983,17.436138,1.002577,3.4433405,-1.1870861,15.865269,5049.2656,0.14999999,65800,3290,-0.5468414,22.505749,-1.0561827,,2.6262898e-08,-1.0,19.225069,9251.913436174393,5.616422e-11,1.5347309,17.192076,
17.436138,-0.44096205,4.6930246,17.436138,1.0027912,3.8535662,-1.18739,15.865677,5049.457,0.14999999,65820,3291,-0.5468085,22.506243,-1.0909376,,2.6270863e-08,-1.0,19.225069,9256.007407665253,5.613009e-11,1.5343227,17.205074,
17.436138,-0.6030728,4.687766,17.436138,1.0030634,4.045011,-1.1876938,15.866081,5049.6562,0.14999999,65840,3292,-0.5468248,22.507746,-0.8148451,,2.6278881e-08,-1.0,19.225069,9259.608135461807,5.6095992e-11,1.5339184,17.199764,
17.436138,-0.092795484,22.938763,17.436138,0.9988133,1.9517734e-13,-1.1879975,15.866528,5049.7227,0.14999999,65860,3293,-0.54668605,22.504993,0.36768028,,0.19383289,0.35353535,19.225069,9264.821930885315,5.606193e-11,1.5334721,17.335619,
17.436138,-2.1469166,2.9849012,17.436138,1.0157589,1.4102318e-05,-1.1882423,15.864101,5059.246,0.14999999,65880,3294,-0.54717296,22.500217,-0.5000692,,0.39000335,-0.43434343,19.225069,9269.44092464447,5.6027898e-11,1.5358982,7.873806,
17.436138,-0.051267188,2.9037251,17.436138,1.016316,2.6735177,-1.1884274,15.864544,5059.328,0.14999999,65900,3295,-0.54701763,22.499128,-0.4761414,,0.2762997,-0.45454547,19.225069,9275.415069103241,5.5993894e-11,1.5354557,17.324184,
17.436138,-0.061504044,2.902049,17.436138,1.0164825,2.7991657,-1.188647,15.864991,5059.3867,0.14999999,65920,3296,-0.5468656,22.499298,-0.43210205,,0.27636036,-0.45454547,19.225069,9282.188076972961,5.5959924e-11,1.5350084,17.3395,
17.436138,-0.09766983,2.9003758,17.436138,1.01668,2.8998466,-1.1888665,15.865448,5059.414,0.14999999,65940,3297,-0.5467244,22.500036,-0.5324578,,0.276421,-0.45454547,19.225069,9285.760105371475,5.5925983e-11,1.5345516,17.368578,
17.436138,-0.043990485,2.8424509,17.436138,1.0163009,2.5809593,-1.189086,15.865904,5059.449,0.14999999,65960,3298,-0.54656696,22.498951,-0.678545,,0.1923184,-0.47474748,19.225069,9290.32154417038,5.5892076e-11,1.5340958,17.370014,
17.436138,-0.078436114,4.6910534,17.436138,1.0025088,0.28947723,-1.1893308,15.866373,5059.4336,0.14999999,65980,3299,-0.54642004,22.495483,-1.0322366,,2.6321922e-08,-1.0,19.225069,9295.253056049347,5.5858193e-11,1.5336266,17.413654,
17.436138,-0.35052595,4.685813,17.436138,1.0026733,3.6899545,-1.1896338,15.8667755,5059.6406,0.14999999,66000,3300,-0.5463601,22.495136,-0.8938148,,2.6329907e-08,-1.0,19.225069,9299.640609502792,5.5824345e-11,1.5332241,17.196653,
17.436138,-0.1104452,2.806157,17.436138,1.0146669,0.08657141,-1.1899369,15.86721,5059.7383,0.14999999,66020,3301,-0.54622734,22.490883,-0.5218628,,0.13148227,-0.4949495,19.225069,9305.077206850052,5.579053e-11,1.5327892,17.298058,
17.436138,-0.044460252,2.7846828,17.436138,1.0128267,2.7777486,-1.1902,15.867665,5059.7656,0.14999999,66040,3302,-0.5460709,22.491455,-0.5353657,,0.08822276,-0.5151515,19.225069,9310.48735332489,5.575674e-11,1.5323343,17.370121,
17.436138,-0.042974122,2.7831786,17.436138,1.0130193,2.7513049,-1.1904761,15.868119,5059.801,0.14999999,66060,3303,-0.54591495,22.492096,-0.571941,,0.08824712,-0.5151515,19.225069,9315.091646432877,5.5722982e-11,1.5318804,17.366156,
17.436138,-0.046110228,2.7749429,17.436138,1.0106081,2.7034914,-1.190752,15.868589,5059.7773,0.14999999,66080,3304,-0.5457596,22.49223,-0.3393434,,0.058148943,-0.53535354,19.225069,9319.472209692001,5.5689255e-11,1.5314102,17.42145,
17.436138,-0.25564253,2.800255,17.436138,1.0150846,2.0052154,-1.191037,15.868991,5059.9844,0.14999999,66100,3305,-0.5456687,22.487698,-0.52891076,,0.13162702,-0.4949495,19.225069,9324.082425117493,5.5655567e-11,1.5310087,17.198126,
17.436138,-0.04166311,2.7787247,17.436138,1.013248,2.7611232,-1.1912997,15.8694515,5059.992,0.14999999,66120,3306,-0.5455117,22.48806,-0.35653365,,0.088319845,-0.5151515,19.225069,9328.410052776337,5.5621903e-11,1.5305481,17.390474,
17.436138,-0.2167304,2.8340082,17.436138,1.0165614,2.4214516,-1.1915754,15.869874,5060.125,0.14999999,66140,3307,-0.54540837,22.485954,-0.8484746,,0.19279777,-0.47474748,19.225069,9332.769284248352,5.5588263e-11,1.5301256,17.26465,
17.436138,-0.098399684,4.690512,17.436138,1.0026932,1.7618427,-1.1918194,15.87031,5060.215,0.14999999,66160,3308,-0.5452682,22.492867,-0.919275,,2.6387522e-08,-1.0,19.225069,9337.108088493347,5.555466e-11,1.5296898,17.314875,
