ReturnStepMax,LQGmu1_higher,ReturnMin,TimestepsSoFar,LQGsigma_higher,IWMin,DenMISEMeanLog,DenMISELogFirst,Regret/t,ReturnAbsMax,Iteration,DenMISELogLast,ReturnMax,IWMean,ReturnLastEpisode,TimeElapsed,Regret,IWMax,Delta,Bound,IWFirstEpisode,IWLastEpisode,LQGmu1_actor,ReturnMean
19.212635,-1.0,,6460,0.14999999,,-0.7743695,-1.0744988,3.6275778,17.42429,323,-2.4119136,17.42429,0.98842657,17.192247,428.53614354133606,1171.7075,6.7428765,5.8270193e-09,34.79545,1.43073565e-11,6.7428765,-1.1541823,13.772422
19.212635,0.67676765,,6480,0.14999999,,-0.77625084,-1.07759,3.6170244,17.42429,324,-1.3676069,17.42429,1.095953,17.192017,429.9954924583435,1171.916,11.355609,5.791106e-09,34.770893,0.005160788,4.623772e-32,0.30006257,13.782975
19.212635,-0.15151516,,6500,0.14999999,,-0.77740204,-1.0806557,3.6339417,17.42429,325,-1.2343365,17.42429,0.88572115,8.284892,431.5033071041107,1181.0312,6.0590606,5.755523e-09,34.769302,1.8631815,0.09836279,-0.472144,13.766058
19.212635,-0.4949495,,6520,0.14999999,,-0.7765247,-1.0780114,3.622879,17.42429,326,-0.3732412,17.42429,1.0415151,17.372292,432.9092106819153,1181.0586,3.8215294,5.720268e-09,34.760513,0.0027884552,3.8185284,-0.76556206,13.777121
19.212635,-1.0,,6540,0.14999999,,-0.7749706,-1.0810657,3.6119156,17.42429,327,-0.30682924,17.42429,0.9977346,17.362442,434.22746324539185,1181.0962,6.686786,5.685335e-09,34.810093,1.4401622e-11,1.0657213,-1.0022727,13.788084
19.212635,-1.0,,6560,0.14999999,,-0.7743315,-1.0841191,3.6015053,17.42429,328,-0.55835176,17.42429,0.99941325,17.202698,434.8847095966339,1181.2935,6.5728292,5.650721e-09,34.688625,1.4445667e-11,4.6479135,-0.7739892,13.798494
19.212635,-0.6969697,,6580,0.14999999,,-0.77292556,-1.0871632,3.5906906,17.42429,329,-0.3065111,17.42429,1.0440438,17.356089,435.69779443740845,1181.3374,3.6239488,5.616422e-09,34.77099,5.3069216e-06,3.1672704,-0.67290556,13.809309
19.212635,-0.6969697,,6600,0.14999999,,-0.77137786,-1.0901982,3.579835,17.42429,330,-0.30373996,17.42429,1.0468359,17.391827,437.01650977134705,1181.3457,3.595361,5.582434e-09,34.692745,5.323055e-06,3.557482,-0.5751197,13.820165
19.212635,-0.57575756,,6620,0.14999999,,-0.76986414,-1.0932238,3.5691519,17.42429,331,-0.31469718,17.42429,1.0488507,17.35608,438.6266222000122,1181.3892,3.646449,5.548755e-09,34.602406,0.00028622142,3.6432261,-0.8334735,13.830848
19.212635,-0.7979798,,6640,0.14999999,,-0.7683303,-1.0962396,3.5586338,17.42429,332,-0.30677712,17.42429,1.0571007,17.32292,439.9943332672119,1181.4663,3.5770836,5.5153784e-09,34.579556,1.17795565e-07,3.514731,-0.7145748,13.841366
19.212635,0.15151516,,6660,0.14999999,,-0.76670885,-1.0992471,3.5480967,17.42429,333,-0.28281063,17.42429,0.9986978,17.3499,441.0927646160126,1181.5161,8.409741,5.482303e-09,34.543213,7.5727615,2.0338581e-07,0.031032085,13.851903
19.212635,-0.7171717,,6680,0.14999999,,-0.7674788,-1.0797592,3.5623074,17.42429,334,-1.0148891,17.42429,1.0521458,9.105709,442.0384454727173,1189.811,3.5389879,5.4495244e-09,34.49997,2.545956e-06,2.9031467e-05,-0.8200237,13.837692
19.212635,-0.8181818,,6700,0.14999999,,-0.7659104,-1.0827488,3.5518417,17.42429,335,-0.29175687,17.42429,1.0610623,17.343603,442.70713329315186,1189.8672,3.5624337,5.417038e-09,34.44847,5.1298592e-08,3.5603642,-0.83295006,13.848158
19.212635,-0.030303031,,6720,0.14999999,,-0.76431894,-1.0857295,3.5414543,17.42429,336,-0.28946102,17.42429,0.93675834,17.338575,443.37147974967957,1189.9287,7.0234346,5.384841e-09,34.378746,5.315238,2.1525595e-06,-0.21463719,13.858545
19.212635,-0.2929293,,6740,0.14999999,,-0.7643837,-1.0730059,3.5324612,17.42429,337,-0.71754056,17.42429,0.9236566,16.888927,444.08713030815125,1190.4395,4.9697537,5.352931e-09,34.52252,0.23984446,4.756479,-0.23942542,13.867538
19.212635,-0.27272728,,6760,0.14999999,,-0.764338,-1.0752574,3.523673,17.42429,338,-0.6695908,17.42429,0.9175954,16.83843,444.75502920150757,1191.0015,5.068918,5.321304e-09,34.423454,0.3398245,5.068918,-0.034449667,13.876327
19.212635,-0.8181818,,6780,0.14999999,,-0.76509035,-1.0772067,3.5257902,17.42429,339,-0.9338982,17.42429,1.0624285,13.158509,445.52727222442627,1195.2432,3.5669441,5.289956e-09,34.36586,5.101514e-08,7.9876445e-06,-0.5540092,13.874209
19.212635,0.43434343,,6800,0.14999999,,-0.76360637,-1.0801522,3.51552,17.42429,340,-0.3201718,17.42429,0.9674979,17.36618,446.6372559070587,1195.2769,10.191339,5.2588853e-09,34.32756,0.68026984,1.368945e-09,0.4333847,13.8844795
19.212635,-0.53535354,,6820,0.14999999,,-0.7653404,-1.0810903,3.5345516,17.42429,341,-1.3141602,17.42429,1.0383245,7.3945966,447.7601704597473,1205.2822,3.7206595,5.2280864e-09,34.29844,0.0009221924,8.680495e-09,-0.53850245,13.865448
19.212635,-0.61616164,,6840,0.14999999,,-0.76394224,-1.0840158,3.5242634,17.42429,342,-0.3228423,17.42429,1.0455779,17.38416,448.8924837112427,1205.2979,3.5699294,5.1975575e-09,34.232277,8.087294e-05,3.2123497,-0.32915297,13.875736
19.212635,-0.3131313,,6860,0.14999999,,-0.76313645,-1.0869353,3.5146542,17.42429,343,-0.53072983,17.42429,0.9469206,17.171131,450.30122089385986,1205.5264,4.749339,5.167295e-09,34.319855,0.16894843,4.4960847,-0.23572013,13.885345
19.212635,-0.13131313,,6880,0.14999999,,-0.76300544,-1.089354,3.5056057,17.42429,344,-0.66196895,17.42429,0.9072308,16.997967,451.7126898765564,1205.9287,6.164674,5.1372964e-09,34.341698,2.3401153,4.046733,0.013065115,13.894394
19.212635,-0.37373737,,6900,0.14999999,,-0.76393807,-1.0854772,3.5190783,17.42429,345,-0.9880439,17.42429,0.9816898,9.246425,452.7998671531677,1214.082,4.2916565,5.107558e-09,34.120422,0.05072015,0.25702587,-0.62579685,13.880921
19.212635,-1.0,,6920,0.14999999,,-0.76262563,-1.0882245,3.5089254,17.42429,346,-0.28863153,17.42429,0.9780735,17.39416,453.7225093841553,1214.0884,6.774156,5.0780775e-09,34.120987,1.4505083e-11,0.15803789,-0.92281216,13.891074
19.212635,0.8181818,,6940,0.14999999,,-0.7616081,-1.0911106,3.4991827,17.42429,347,-0.3832877,17.42429,1.0419605,17.271524,454.8274154663086,1214.2163,13.191965,5.0488507e-09,34.122166,9.093509e-05,2.1804473e-29,0.9494599,13.900817
19.212635,-0.7373737,,6960,0.14999999,,-0.76429546,-1.0939881,3.5365496,17.42429,348,-1.7263367,17.42429,1.0516049,0.89704394,455.94164395332336,1230.7192,3.5311375,5.019876e-09,34.116936,1.22568e-06,5.170832e-27,-0.7195026,13.86345
19.212635,0.05050505,,6980,0.14999999,,-0.76275617,-1.0968574,3.5264845,17.42429,349,-0.27632093,17.42429,0.993457,17.376522,457.4165885448456,1230.7432,7.6305275,4.99115e-09,34.102856,7.4963017,6.647191e-06,-0.00039581954,13.873515
19.212635,-0.6969697,,7000,0.14999999,,-0.7633763,-1.0784668,3.536046,17.42429,350,-0.9668507,17.42429,1.0501953,10.527124,458.865430355072,1237.6162,3.5200343,4.96267e-09,34.058098,5.2609694e-06,0.00014518115,-0.75231636,13.863954
19.212635,-0.8181818,,7020,0.14999999,,-0.7618435,-1.0813198,3.52606,17.42429,351,-0.2732601,17.42429,1.059203,17.368677,460.3969361782074,1237.647,3.5607748,4.934433e-09,34.038013,5.1225356e-08,3.174137,-0.6564157,13.8739395
19.212635,-0.61616164,,7040,0.14999999,,-0.76030296,-1.0841647,3.5161076,17.42429,352,-0.27611738,17.42429,1.0486017,17.377317,461.9782154560089,1237.6699,3.5486655,4.906436e-09,34.019676,8.088497e-05,3.3814013,-0.68691367,13.883892
19.212635,0.2929293,,7060,0.14999999,,-0.7587671,-1.0870014,3.506153,17.42429,353,-0.26440176,17.42429,0.93837976,17.398016,462.9974298477173,1237.6719,9.485869,4.8786775e-09,33.969753,3.5301733,1.8784851e-09,0.27467895,13.8938465
19.212635,-0.67676765,,7080,0.14999999,,-0.76028943,-1.0798794,3.5216217,17.42429,354,-1.2293193,17.42429,1.0562152,8.417721,464.1369125843048,1246.6543,3.4800527,4.8511537e-09,33.95623,1.0704778e-05,1.6677896e-08,-0.6704284,13.878378
19.212635,-0.11111111,,7100,0.14999999,,-0.75873566,-1.0827003,3.51167,17.42429,355,-0.26264304,17.42429,0.9147924,17.411175,465.5947337150574,1246.6431,6.3179755,4.8238613e-09,33.91746,2.842331,0.0033090839,0.04137089,13.8883295
19.212635,-0.6969697,,7120,0.14999999,,-0.7596989,-1.0775385,3.5251284,17.42429,356,-1.0123655,17.42429,1.0600783,9.097063,466.7268822193146,1254.9458,3.4559782,4.796799e-09,33.89243,5.25609e-06,4.0112245e-05,-0.60844004,13.874871
19.212635,-0.5555556,,7140,0.14999999,,-0.7581835,-1.0803436,3.515294,17.42429,357,-0.27649367,17.42429,1.043939,17.385778,467.8350851535797,1254.96,3.6134095,4.7699635e-09,33.8646,0.00051492226,3.2953908,-0.63530785,13.884706
19.212635,0.57575756,,7160,0.14999999,,-0.7566803,-1.0831393,3.5054903,17.42429,358,-0.26152056,17.42429,1.042002,17.394709,468.9403922557831,1254.9653,11.021674,4.7433533e-09,33.861107,0.054429963,2.4181845e-14,0.58709353,13.894509
19.212635,-0.67676765,,7180,0.14999999,,-0.7583838,-1.0857767,3.5275726,17.42429,359,-1.3998544,17.42429,1.0627798,5.966472,470.057510137558,1266.3989,3.4371283,4.7169646e-09,33.820023,1.0768085e-05,4.138139e-15,-0.8659799,13.872427
19.212635,-0.83838385,,7200,0.14999999,,-0.75698733,-1.0885583,3.5180197,17.42429,360,-0.31614882,17.42429,1.0567185,17.31169,471.9583406448364,1266.4873,3.5897946,4.6907958e-09,33.82161,2.2365942e-08,3.5873263,-0.80934113,13.88198
19.212635,0.07070707,,7220,0.14999999,,-0.7554803,-1.0913322,3.5084038,17.42429,361,-0.26705998,17.42429,1.0112786,17.353613,473.35961151123047,1266.5337,7.755772,4.664844e-09,33.75432,7.7424164,1.1648129e-07,0.011873987,13.891596
19.212635,-0.8181818,,7240,0.14999999,,-0.7560823,-1.0728781,3.5203028,17.42429,362,-0.9781112,17.42429,1.0624806,9.583478,474.4620187282562,1274.3496,3.5162687,4.639107e-09,33.749245,5.0794736e-08,1.5854279e-06,-0.7971769,13.879697
19.212635,1.0,,7260,0.14999999,,-0.7545432,-1.0756367,3.5107574,17.42429,363,-0.25737503,17.42429,1.0047971,17.344992,475.6008675098419,1274.4048,23.296041,4.613582e-09,33.74264,1.3248243e-07,2.3195318e-31,0.6540941,13.889242
19.212635,-0.8181818,,7280,0.14999999,,-0.7565083,-1.0783877,3.534604,17.42429,364,-1.4549941,17.42429,1.0640814,5.2093267,476.9513659477234,1286.5962,3.501682,4.588267e-09,33.680977,5.1075403e-08,1.3717131e-20,-0.8396516,13.865396
19.212635,-0.8181818,,7300,0.14999999,,-0.75502837,-1.0811312,3.5251122,17.42429,365,-0.2779084,17.42429,1.0658582,17.329851,478.1357913017273,1286.666,3.4778454,4.5631605e-09,33.615334,5.1215686e-08,3.4758759,-0.88341767,13.874887
19.212635,-0.15151516,,7320,0.14999999,,-0.75365096,-1.0838672,3.5157328,17.42429,366,-0.31425774,17.42429,0.90071666,17.30787,480.1266357898712,1286.7583,6.033494,4.538259e-09,33.59448,1.8691747,2.4628891e-05,-0.29222688,13.884267
19.212635,-0.3939394,,7340,0.14999999,,-0.75350505,-1.0815017,3.5067167,17.42429,367,-0.5972873,17.42429,0.9732054,17.193506,482.1376738548279,1286.9648,4.29806,4.513562e-09,33.615265,0.032637622,3.8403752,-0.3306714,13.893283
19.212635,-1.0,,7360,0.14999999,,-0.7529932,-1.0841339,3.497717,17.42429,368,-0.5356842,17.42429,0.9634039,17.204956,484.03323101997375,1287.1597,7.0193934,4.489065e-09,33.5958,1.444586e-11,0.00021568194,-0.76722836,13.902283
19.212635,-0.7171717,,7380,0.14999999,,-0.7517218,-1.0868475,3.488368,17.42429,369,-0.24323116,17.42429,1.0693129,17.351933,485.2875232696533,1287.208,3.3862948,4.464767e-09,33.58685,2.5640652e-06,3.208268,-0.83994055,13.911632
19.212635,-0.8181818,,7400,0.14999999,,-0.75023836,-1.089554,3.4791536,17.42429,370,-0.2700015,17.42429,1.0718176,17.320671,487.1166079044342,1287.2871,3.4498568,4.4406656e-09,33.550262,5.164889e-08,3.4475439,-0.7539084,13.920846
19.212635,-0.3131313,,7420,0.14999999,,-0.74864864,-1.092253,3.469883,17.42429,371,-0.22974205,17.42429,0.93177193,17.360498,488.54582715034485,1287.3267,4.799549,4.416759e-09,33.5345,0.16984925,0.04462284,-0.29732183,13.930117
19.212635,0.35353535,,7440,0.14999999,,-0.74838644,-1.0944871,3.4615154,17.42429,372,-0.58009905,17.42429,0.9387321,17.042868,489.6326596736908,1287.6836,9.9847765,4.393045e-09,33.49965,1.9638542,0.00038765665,0.29174343,13.938484
19.212635,-0.7979798,,7460,0.14999999,,-0.7499319,-1.0919063,3.476552,17.42429,373,-1.2568656,17.42429,1.0750186,8.329718,490.6705513000488,1296.7539,3.4055207,4.3695207e-09,33.469902,1.1728632e-07,3.2370603e-11,-0.85335714,13.923448
19.212635,-0.33333334,,7480,0.14999999,,-0.74846435,-1.0945837,3.4674683,17.42429,374,-0.2736864,17.42429,0.945902,17.32073,492.08602595329285,1296.8335,4.6416535,4.346186e-09,33.449318,0.11613765,0.008586426,-0.1597365,13.932531
19.212635,-0.15151516,,7500,0.14999999,,-0.7486919,-1.0969435,3.4608135,17.42429,375,-0.7769567,17.42429,0.9114217,16.428305,493.6335039138794,1297.8052,5.9810987,4.323037e-09,33.45197,1.8937771,5.775565,-0.3027717,13.939186
19.212635,0.6363636,,7520,0.14999999,,-0.7484434,-1.0945692,3.4521189,17.42429,376,-0.5632128,17.42429,1.0738003,17.208681,495.108083486557,1297.9966,11.639778,4.3000723e-09,33.451294,0.014190809,1.4370994e-08,0.39153373,13.947881
19.212635,-0.8181818,,7540,0.14999999,,-0.74979454,-1.0971875,3.468667,17.42429,377,-1.3208567,17.42429,1.0730933,7.708922,496.56358885765076,1307.6875,3.4512858,4.277291e-09,33.403378,5.2044644e-08,7.500412e-14,-0.77706766,13.931333
19.212635,0.1919192,,7560,0.14999999,,-0.74824417,-1.0998366,3.4595814,17.42429,378,-0.23436289,17.42429,0.9957562,17.365677,498.3168568611145,1307.7217,8.815368,4.254689e-09,33.405907,6.694455,2.9170562e-09,0.25168294,13.940418
19.212635,-0.33333334,,7580,0.14999999,,-0.74951786,-1.0849234,3.4738626,17.42429,379,-1.219979,17.42429,0.95103353,8.5279255,499.8385634422302,1316.5942,4.6112432,4.232267e-09,33.36976,0.11502111,0.004483897,-0.36167157,13.926137
19.212635,-0.47474748,,7600,0.14999999,,-0.7489626,-1.087255,3.4649458,17.42429,380,-0.48681638,17.42429,1.0077691,17.313864,501.38130950927734,1316.6797,3.8926182,4.2100208e-09,33.344757,0.0047698068,3.2571774,-0.6586093,13.935054
19.212635,-0.7171717,,7620,0.14999999,,-0.74764985,-1.0898706,3.4558468,17.42429,381,-0.25419125,17.42429,1.0742617,17.40215,503.15733790397644,1316.6777,3.3780682,4.187951e-09,33.410583,2.5718284e-06,3.1777081,-0.59396267,13.944153
19.212635,-0.65656567,,7640,0.14999999,,-0.7462371,-1.0924917,3.446782,17.42429,382,-0.28006646,17.42429,1.0600618,17.40695,504.3449110984802,1316.6709,3.419156,4.166053e-09,33.337353,2.1630949e-05,3.2257195,-0.6604583,13.9532175
19.212635,-0.65656567,,7660,0.14999999,,-0.74476784,-1.0951061,3.4377298,17.42429,383,-0.24152946,17.42429,1.062101,17.420204,505.056764125824,1316.6504,3.397695,4.1443267e-09,33.282883,2.1687567e-05,3.3850687,-0.90484256,13.96227
19.212635,-0.83838385,,7680,0.14999999,,-0.74356896,-1.0977136,3.4290705,17.42429,384,-0.34441084,17.42429,1.0711647,17.287334,506.2203302383423,1316.7627,3.4961655,4.1227697e-09,33.284904,2.2571648e-08,3.402267,-0.79538405,13.970929
19.212635,-0.8181818,,7700,0.14999999,,-0.7420547,-1.1003144,3.4202766,17.42429,385,-0.22923274,17.42429,1.077696,17.356798,507.3288960456848,1316.8066,3.4057808,4.1013806e-09,33.21272,5.2207696e-08,3.306415,-0.76678157,13.979723
19.212635,0.43434343,,7720,0.14999999,,-0.74049306,-1.1029084,3.411481,17.42429,386,-0.21457429,17.42429,0.991673,17.375086,508.455472946167,1316.8315,10.349872,4.080157e-09,33.192112,0.69592774,3.9310874e-14,0.60409856,13.988519
19.212635,-0.7979798,,7740,0.14999999,,-0.7423207,-1.1036944,3.4326859,17.42429,387,-1.4317596,17.42429,1.0821469,5.782046,509.8687233924866,1328.4492,3.3467917,4.0590984e-09,33.144733,1.18677114e-07,1.1870791e-18,-0.8125307,13.967314
19.212635,-0.23232323,,7760,0.14999999,,-0.74079055,-1.1062751,3.4239845,17.42429,388,-0.22844796,17.42429,0.904512,17.343405,511.3219482898712,1328.5059,5.355124,4.0382018e-09,33.109932,0.66341877,0.0018841542,-0.19385156,13.976015
19.212635,0.01010101,,7780,0.14999999,,-0.74099946,-1.1071407,3.4168043,17.42429,389,-0.7237515,17.42429,0.97508126,16.769106,512.8780524730682,1329.1367,7.37862,4.017467e-09,33.11017,6.65001,2.176162,0.14652885,13.983195
19.212635,-0.8181818,,7800,0.14999999,,-0.74209374,-1.0927575,3.4298153,17.42429,390,-1.1375446,17.42429,1.079654,8.90917,514.3628950119019,1337.6279,3.3908496,3.9968904e-09,33.08942,5.1814656e-08,8.6495735e-09,-0.51169765,13.970184
19.212635,-0.4949495,,7820,0.14999999,,-0.7408667,-1.0953182,3.421134,17.42429,391,-0.3396771,17.42429,1.0115678,17.36412,515.8555037975311,1337.6636,3.8274179,3.976472e-09,33.147095,0.0028371345,3.712202,-0.44796273,13.978866
19.212635,-0.47474748,,7840,0.14999999,,-0.73995304,-1.0978652,3.412507,17.42429,392,-0.3920007,17.42429,1.0080913,17.360777,516.9565477371216,1337.7026,3.8751738,3.9562096e-09,33.08921,0.0048206844,3.8738136,-0.47010982,13.987493
19.212635,0.8181818,,7860,0.14999999,,-0.73897934,-1.1004007,3.4040089,17.42429,393,-0.36308476,17.42429,1.0217743,17.327074,518.0296821594238,1337.7754,13.775316,3.936102e-09,33.058212,9.178388e-05,3.67114e-16,0.942057,13.995991
19.212635,-0.53535354,,7880,0.14999999,,-0.7415485,-1.1029418,3.4369316,17.42429,394,-1.7619325,17.42429,1.0276393,1.0245337,518.7376139163971,1354.1509,3.6493275,3.9161474e-09,33.037895,0.0009425651,1.3316722e-20,-0.29236537,13.963068
19.212635,-0.2929293,,7900,0.14999999,,-0.74107504,-1.1054742,3.4290094,17.42429,395,-0.58005744,17.42429,0.9384829,17.092693,519.8627631664276,1354.459,4.861737,3.8963446e-09,33.12461,0.24775961,4.7504144,-0.3184748,13.97099
19.212635,-0.33333334,,7920,0.14999999,,-0.74071294,-1.1073756,3.420803,17.42429,396,-0.53341633,17.42429,0.9613063,17.220192,521.0727157592773,1354.6382,4.540574,3.876691e-09,33.052982,0.117632814,4.51178,-0.24698536,13.979197
19.212635,0.23232323,,7940,0.14999999,,-0.74053824,-1.1096008,3.4129677,17.42429,397,-0.6300649,17.42429,0.9877107,17.090355,522.5022840499878,1354.9482,9.192282,3.8571852e-09,32.999695,5.5545697,0.030287642,0.21868622,13.987032
19.212635,-0.2929293,,7960,0.14999999,,-0.7417448,-1.098222,3.4263277,17.42429,398,-1.2018787,17.42429,0.9456836,8.669235,524.0691990852356,1363.6782,4.7866006,3.837827e-09,32.97846,0.2459693,0.02634129,-0.26766872,13.973672
19.212635,-1.0,,7980,0.14999999,,-0.7415112,-1.1001136,3.418662,17.42429,399,-0.5914931,17.42429,0.9400254,17.032078,525.3125088214874,1364.0459,7.409822,3.818614e-09,32.914726,1.4678555e-11,3.204701e-05,-1.0992438,13.981338
19.212635,-0.33333334,,8000,0.14999999,,-0.7424603,-1.1026168,3.410637,17.42429,400,-1.0575476,17.42429,0.9671103,17.1914,526.2396969795227,1364.2549,4.4825344,3.7995442e-09,32.91248,0.11707435,1.6697608e-05,-0.14171743,13.989363
19.212635,-0.13131313,,8020,0.14999999,,-0.74266267,-1.1048211,3.4049578,17.42429,401,-0.7880812,17.42429,0.9219556,16.267078,527.3654856681824,1365.3882,6.109849,3.7806176e-09,32.973534,2.3765912,5.8349,-0.14812297,13.995042
19.212635,-1.0,,8040,0.14999999,,-0.7429233,-1.1014025,3.3991737,17.42429,402,-0.7660306,17.42429,0.94562346,16.319925,528.8810625076294,1366.4678,7.32942,3.7618317e-09,32.889023,1.4697493e-11,5.673243e-07,-1.2227869,14.000826
19.212635,-1.0,,8060,0.14999999,,-0.74638224,-1.103887,3.3912468,17.42429,403,-2.0788376,17.42429,0.9534123,17.195667,530.3488376140594,1366.6724,7.2160854,3.7431858e-09,32.899635,1.4734066e-11,7.05715,-1.1588305,14.008753
19.212635,-1.0,,8080,0.14999999,,-0.74828225,-1.1063653,3.3833647,17.42429,404,-1.463737,17.42429,0.9598742,17.19317,531.691207408905,1366.8789,7.10674,3.7246783e-09,32.890144,1.4770617e-11,6.5621314,-0.82524604,14.016635
19.212635,-0.17171717,,8100,0.14999999,,-0.7471622,-1.1088375,3.375185,17.42429,405,-0.25086808,17.42429,0.9249308,17.329409,533.1610462665558,1366.9502,5.708067,3.7063073e-09,32.88992,1.5115144,0.00025812618,-0.18733233,14.024815
19.212635,-0.23232323,,8120,0.14999999,,-0.74723995,-1.1075784,3.3683453,17.42429,406,-0.70054895,17.42429,0.9392282,16.801222,534.5716576576233,1367.5483,5.1331472,3.6880723e-09,32.82186,0.664284,5.123043,-0.07153404,14.031654
19.212635,0.030303031,,8140,0.14999999,,-0.7477075,-1.1084036,3.3656588,17.42429,407,-0.8739558,17.42429,0.9941217,15.125421,535.7534017562866,1369.8232,7.5151596,3.669971e-09,32.84876,7.1705904,5.0615625,0.09792849,14.034341
19.212635,1.0,,8160,0.14999999,,-0.74856836,-1.0933928,3.3779554,17.42429,408,-1.0878488,17.42429,0.9754605,9.01734,537.3108003139496,1378.2056,24.406267,3.652003e-09,32.7701,1.3485585e-07,1.1064624e-07,0.70127416,14.022044
19.212635,0.57575756,,8180,0.14999999,,-0.7506066,-1.0958408,3.4009256,17.42429,409,-1.5399594,17.42429,1.0694901,4.627117,538.4961402416229,1390.9785,11.462985,3.6341672e-09,32.825188,0.055125713,8.741158,0.6895231,13.999074
19.212635,-0.67676765,,8200,0.14999999,,-0.752318,-1.0981481,3.4234219,17.42429,410,-1.5118774,17.42429,1.0488055,4.7759175,539.7951927185059,1403.603,3.4364667,3.6164611e-09,32.70883,1.0902137e-05,1.1625929e-17,-0.88342774,13.976578
19.212635,-1.0,,8220,0.14999999,,-0.75114024,-1.100584,3.4153748,17.42429,411,-0.3151149,17.42429,0.9587009,17.283976,541.4216825962067,1403.7192,7.1045985,3.598884e-09,32.76409,1.4685473e-11,2.6947796,-1.2409867,13.984625
19.212635,-1.0,,8240,0.14999999,,-0.75488436,-1.1030142,3.407567,17.42429,412,-2.248817,17.42429,0.9659392,17.201462,542.6293451786041,1403.9175,7.000867,3.5814351e-09,32.77321,1.4721202e-11,6.9341044,-0.8281271,13.992433
19.212635,-0.13131313,,8260,0.14999999,,-0.7537735,-1.1054385,3.3994865,17.42429,413,-0.25843492,17.42429,0.9349571,17.329615,544.0700614452362,1403.9878,5.990891,3.5641123e-09,32.63772,2.378059,7.096114e-05,-0.054965176,14.000513
19.212635,0.17171717,,8280,0.14999999,,-0.7542655,-1.1021154,3.3984213,17.42429,414,-0.8890514,17.42429,1.0122592,14.441409,546.253643989563,1406.9463,8.752761,3.5469154e-09,32.651157,7.2034616,2.0654466,0.25907522,14.001578
19.212635,-0.7777778,,8300,0.14999999,,-0.7554339,-1.0872779,3.4116936,17.42429,415,-1.2450422,17.42429,1.066163,8.493549,547.8503110408783,1415.853,3.3979232,3.5298422e-09,32.62265,2.5973034e-07,3.891341e-10,-0.7167714,13.988306
19.212635,-0.6969697,,8320,0.14999999,,-0.7540429,-1.0896846,3.4035378,17.42429,416,-0.240841,17.42429,1.0544606,17.38157,549.0294532775879,1415.8716,3.4049735,3.5128922e-09,32.580128,5.32032e-06,3.3545208,-0.74066657,13.996462
19.212635,-0.75757575,,8340,0.14999999,,-0.75266504,-1.0920856,3.3954725,17.42429,417,-0.23202989,17.42429,1.0681381,17.358925,550.2444596290588,1415.9121,3.3538647,3.4960643e-09,32.539818,5.701904e-07,3.3329492,-0.9599662,14.004527
19.212635,-1.0,,8360,0.14999999,,-0.7517681,-1.0944808,3.3877268,17.42429,418,-0.44380292,17.42429,0.9630193,17.24188,551.548553943634,1416.0698,6.9786825,3.4793566e-09,32.59765,1.4596113e-11,4.0002975,-1.3785884,14.012273
19.212635,-1.0,,8380,0.14999999,,-0.7600363,-1.0968703,3.3801212,17.42429,419,-4.1756434,17.42429,0.97072685,17.19959,552.9742956161499,1416.2705,7.161582,3.4627683e-09,32.620045,1.4631038e-11,7.161582,-1.1586021,14.019878
19.212635,-1.0,,8400,0.14999999,,-0.7616869,-1.099254,3.3725586,17.42429,420,-1.420478,17.42429,0.976263,17.19618,554.3690538406372,1416.4746,7.0580363,3.4462986e-09,32.60733,1.4665963e-11,6.294445,-0.7746454,14.027441
19.212635,-0.25252524,,8420,0.14999999,,-0.7604831,-1.1016321,3.3646507,17.42429,421,-0.22760227,17.42429,0.9374645,17.356344,555.5553386211395,1416.5181,5.0270395,3.429946e-09,32.49727,0.4843722,0.0078111403,-0.2667465,14.035349
19.212635,0.35353535,,8440,0.14999999,,-0.7602284,-1.1028547,3.3575459,17.42429,422,-0.5877972,17.42429,0.96216285,17.034071,556.7329573631287,1416.8843,10.158906,3.4137095e-09,32.496235,1.9803561,0.0009265782,0.30681446,14.042454
19.212635,-0.37373737,,8460,0.14999999,,-0.76156694,-1.1005398,3.3712454,17.42429,423,-1.2823534,17.42429,0.9695609,8.247585,557.8897883892059,1426.0366,4.304824,3.3975887e-09,32.46641,0.051489897,0.00032499305,-0.32926273,14.028754
19.212635,-0.01010101,,8480,0.14999999,,-0.76104724,-1.1027794,3.3636484,17.42429,424,-0.50836074,17.42429,0.9774816,17.250046,559.0593764781952,1426.1865,7.108336,3.381581e-09,32.435013,6.037631,0.45973414,-0.27763596,14.036351
19.212635,-0.3131313,,8500,0.14999999,,-0.76066077,-1.0909958,3.3564377,17.42429,425,-0.5697803,17.42429,0.96655893,17.100304,560.252096414566,1426.4863,4.5747886,3.3656866e-09,32.55104,0.16963583,4.572058,-0.47191334,14.043562
19.212635,-0.45454547,,8520,0.14999999,,-0.75985295,-1.092947,3.348586,17.42429,426,-0.3805576,17.42429,0.9938624,17.388634,561.4216229915619,1426.4976,3.9556293,3.3499037e-09,32.482826,0.007983959,3.8652868,-0.37607452,14.051414
19.212635,0.7171717,,8540,0.14999999,,-0.75914544,-1.0952729,3.3410082,17.42429,427,-0.44950253,17.42429,1.0661778,17.287594,562.5937521457672,1426.6104,12.924947,3.3342316e-09,32.435658,0.001807038,1.2170134e-11,0.7711067,14.058991
