ReturnMax,LQGmu1_higher,ReturnAbsMax,LQGmu1_actor,Iteration,ReturnStepMax,IWFirstEpisode,Regret/t,Delta,IWMax,IWLastEpisode,DenMISELogLast,Bound,ReturnMin,ReturnMean,ReturnLastEpisode,IWMin,LQGsigma_higher,DenMISEMeanLog,Regret,TimeElapsed,IWMean,TimestepsSoFar,DenMISELogFirst
17.41444,-0.3939394,17.41444,-0.36581564,375,19.20262,1.5741575,3.448351,4.323037e-09,4.2581553,0.013268057,-1.1209832,33.450478,,13.951649,8.916854,,0.14999999,-0.77950495,1293.1318,507.56501936912537,0.9759432,7500,-0.6770583
17.41444,0.45454547,17.41444,0.7519182,376,19.20262,0.0011391011,3.4395294,4.3000723e-09,10.579034,1.3655973e-06,-0.4732882,33.44987,,13.96047,17.268333,,0.14999999,-0.7787615,1293.2632,508.45598912239075,0.97347176,7520,-0.67553246
17.41444,-0.15151516,17.41444,-0.37672597,377,19.20262,5.228842,3.4660635,4.277291e-09,5.452791,1.7351012e-07,-1.5923842,33.42743,,13.933936,3.9570556,,0.14999999,-0.78101283,1306.706,509.78217101097107,0.9782249,7540,-0.67818546
17.41444,-0.41414142,17.41444,-0.17303978,378,19.20262,1.2534189,3.4573298,4.254689e-09,4.1961026,4.1225266,-0.46939397,33.495064,,13.94267,17.23532,,0.14999999,-0.7802555,1306.8706,510.8855175971985,0.9845633,7560,-0.66706014
17.41444,0.7979798,17.41444,0.753174,379,19.20262,6.778285e-09,3.4500542,4.232267e-09,13.702657,4.04919e-09,-0.6499357,33.432537,,13.949945,16.700104,,0.14999999,-0.7799593,1307.5708,512.1276216506958,0.99246836,7580,-0.66639173
17.41444,-1.0,17.41444,-1.2733612,380,19.20262,8.482648e-07,3.4763975,4.2100208e-09,6.3690324,2.7708077e-29,-1.5686566,33.404266,,13.923602,3.9398468,,0.14999999,-0.78208345,1321.0312,513.3274862766266,1.0193124,7600,-0.6690268
17.41444,-1.0,17.41444,-0.9522944,381,19.20262,8.5049726e-07,3.4678135,4.187951e-09,6.2805266,6.121519,-2.4942148,33.393093,,13.932186,17.19469,,0.14999999,-0.7865368,1321.2368,514.0707671642303,1.0249404,7620,-0.6716549
17.41444,-0.27272728,17.41444,-0.5513612,382,19.20262,3.9634166,3.459135,4.166053e-09,4.6177926,0.0001347847,-0.37246412,33.374523,,13.940865,17.246874,,0.14999999,-0.7853978,1321.3896,515.5138285160065,0.98569334,7640,-0.6742761
17.41444,-0.57575756,17.41444,-0.62995535,383,19.20262,0.11413338,3.450121,4.1443267e-09,4.004226,3.9785206,-0.41595483,33.36865,,13.949879,17.393515,,0.14999999,-0.7844785,1321.396,517.0281777381897,0.97671926,7660,-0.6665685
17.41444,-0.67676765,17.41444,-0.5942221,384,19.20262,0.014193888,3.4412336,4.1227697e-09,3.802692,3.6965404,-0.3779135,33.331196,,13.958766,17.362211,,0.14999999,-0.7834859,1321.4336,518.5490925312042,1.0040728,7680,-0.66887814
17.41444,-0.53535354,17.41444,-0.5180107,385,19.20262,0.23276198,3.4322996,4.1013806e-09,4.0077596,3.6263707,-0.38706225,33.29314,,13.9677,17.398764,,0.14999999,-0.7824512,1321.4355,519.9798521995544,0.97982377,7700,-0.671442
17.41444,-0.5151515,17.41444,-0.7156873,386,19.20262,0.32333395,3.4234457,4.080157e-09,4.0011153,3.9933188,-0.40662286,33.232635,,13.976554,17.384848,,0.14999999,-0.7815356,1321.4502,521.6004295349121,0.9824432,7720,-0.6734316
17.41444,-0.7171717,17.41444,-0.8809269,387,19.20262,0.005459715,3.4146786,4.0590984e-09,3.6814556,3.6758409,-0.3236494,33.27533,,13.985321,17.369822,,0.14999999,-0.78040373,1321.4805,523.0858361721039,1.0237961,7740,-0.6751816
17.41444,-1.0,17.41444,-1.1136014,388,19.20262,8.556952e-07,3.4061337,4.0382018e-09,6.291953,2.6272364,-0.3028266,33.310837,,13.993866,17.301237,,0.14999999,-0.77911705,1321.5796,524.5462510585785,1.0257666,7760,-0.67774814
17.41444,-1.0,17.41444,-0.8126918,389,19.20262,8.5790134e-07,3.3979282,4.017467e-09,6.207507,5.377188,-0.9907684,33.26837,,14.002071,17.184954,,0.14999999,-0.77960485,1321.794,526.0044825077057,1.0293307,7780,-0.6803222
17.41444,-0.7777778,17.41444,-0.7667838,390,19.20262,0.0011348348,3.3893547,3.9968904e-09,3.5707295,3.4419022,-0.2849314,33.1942,,14.010645,17.346022,,0.14999999,-0.7782712,1321.8486,527.5356829166412,1.0439286,7800,-0.6828896
17.41444,0.01010101,17.41444,-0.08222243,391,19.20262,2.7453654,3.3808002,3.976472e-09,7.199109,5.3228114e-06,-0.290533,33.153027,,14.019199,17.355455,,0.14999999,-0.7769171,1321.8931,528.9912900924683,0.9791348,7820,-0.68544745
17.41444,-0.7777778,17.41444,-0.9272035,392,19.20262,0.0011326984,3.3784018,3.9562096e-09,3.5564787,0.00012715676,-0.8027789,33.138382,,14.021598,14.959277,,0.14999999,-0.7770488,1324.3335,530.4495694637299,1.0459669,7840,-0.6810049
17.41444,-0.13131313,17.41444,-0.09359656,393,19.20262,5.1634116,3.3701458,3.936102e-09,5.66154,2.8465915e-06,-0.3289094,33.098595,,14.029854,17.266037,,0.14999999,-0.7757972,1324.4673,532.0490865707397,0.97587836,7860,-0.68354976
17.41444,-1.0,17.41444,-1.0033134,394,19.20262,8.51675e-07,3.365347,3.9161474e-09,6.186719,6.801405e-08,-0.775316,33.088066,,14.034653,15.920767,,0.14999999,-0.7758665,1325.9463,532.8531904220581,1.0255475,7880,-0.6730382
17.41444,0.27272728,17.41444,0.33336455,395,19.20262,0.079289645,3.357337,3.8963446e-09,9.611056,8.2786613e-16,-0.4781359,33.025402,,14.042663,17.198782,,0.14999999,-0.77505755,1326.1484,534.6118264198303,0.9495941,7900,-0.67557305
17.41444,-0.8181818,17.41444,-0.8314971,396,19.20262,0.00036001642,3.3723621,3.876691e-09,3.5122623,1.5567463e-12,-1.3013762,33.01878,,14.0276375,8.092835,,0.14999999,-0.77653027,1335.4556,535.7355289459229,1.0540203,7920,-0.6779008
17.41444,-0.17171717,17.41444,-0.3171143,397,19.20262,5.239594,3.3640366,3.8571852e-09,5.2950974,0.00021943057,-0.27088925,32.991737,,14.035963,17.332975,,0.14999999,-0.7751262,1335.5225,536.9574573040009,0.97648704,7940,-0.68042195
17.41444,-0.35353535,17.41444,-0.17122835,398,19.20262,2.2882004,3.3561497,3.837827e-09,4.3373203,4.29347,-0.50839144,32.99318,,14.04385,17.174652,,0.14999999,-0.77452356,1335.7476,538.317323923111,0.9759771,7960,-0.66982603
17.41444,-1.0,17.41444,-1.0528206,399,19.20262,8.462117e-07,3.349515,3.818614e-09,6.165913,1.2006889e-06,-0.6528135,32.976986,,14.050485,16.691334,,0.14999999,-0.7742852,1336.456,539.7905366420746,1.0257102,7980,-0.6666027
17.41444,0.5959596,17.41444,0.7207044,400,19.20262,1.5117075e-05,3.3416405,3.7995442e-09,12.025459,2.9641433e-26,-0.65177256,32.97597,,14.058359,17.200304,,0.14999999,-0.77392364,1336.6562,541.5997681617737,0.93965423,8000,-0.66910577
17.41444,-1.0,17.41444,-1.0588106,401,19.20262,8.5045264e-07,3.3657856,3.7806176e-09,6.102515,3.4227456e-28,-1.5759617,32.920208,,14.034214,4.3755617,,0.14999999,-0.7760948,1349.6802,542.9145801067352,1.027924,8020,-0.6716026
17.41444,-0.21212122,17.41444,-0.018393949,402,19.20262,4.928994,3.3579178,3.7618317e-09,4.9649763,6.274757e-07,-0.6709901,32.90727,,14.042082,17.197449,,0.14999999,-0.77577275,1349.8828,544.0506463050842,0.9805018,8040,-0.67409325
17.41444,-1.0,17.41444,-0.6263455,403,19.20262,8.443423e-07,3.3640022,3.7431858e-09,6.041018,3.2880023e-09,-0.90106595,32.86621,,14.035997,11.589889,,0.14999999,-0.7761398,1355.6929,545.5588366985321,1.0301957,8060,-0.6643911
17.41444,-0.6363636,17.41444,-0.57138187,404,19.20262,0.034465723,3.3556623,3.7246783e-09,3.8656416,3.8652356,-0.37607142,32.93646,,14.044337,17.405464,,0.14999999,-0.7750837,1355.6875,547.1249570846558,0.99226636,8080,-0.66686946
17.41444,-0.5959596,17.41444,-0.74288625,405,19.20262,0.078175716,3.3474197,3.7063073e-09,3.91863,3.9014752,-0.3965969,32.876995,,14.05258,17.383015,,0.14999999,-0.77417326,1355.7051,549.1351714134216,0.98465705,8100,-0.6692563
17.41444,0.01010101,17.41444,0.10090012,406,19.20262,2.7074199,3.3392391,3.6880723e-09,7.1514587,1.210715e-05,-0.2998811,32.869194,,14.0607605,17.374031,,0.14999999,-0.77304786,1355.731,550.3824446201324,0.98535264,8120,-0.6715294
17.41444,-0.7777778,17.41444,-0.69388777,407,19.20262,0.0011173288,3.3516426,3.669971e-09,3.5510912,2.7912847e-07,-1.0874449,32.858902,,14.048357,9.01196,,0.14999999,-0.7738679,1364.1187,551.5394768714905,1.0441726,8140,-0.667343
17.41444,-0.6969697,17.41444,-0.5824821,408,19.20262,0.008863463,3.3435469,3.652003e-09,3.679041,3.6713157,-0.3225797,32.81524,,14.056453,17.351284,,0.14999999,-0.77265877,1364.167,553.1735000610352,1.0195553,8160,-0.66979426
17.41444,0.8181818,17.41444,0.76476586,409,19.20262,2.85501e-09,3.335351,3.6341672e-09,14.361497,4.5303416e-19,-0.38037974,32.805893,,14.064649,17.408712,,0.14999999,-0.77165675,1364.1582,554.5273768901825,1.0289702,8180,-0.6722205
17.41444,-0.5151515,17.41444,-0.6386548,410,19.20262,0.3237322,3.3604374,3.6164611e-09,4.043135,2.0480897e-15,-1.6041387,32.793037,,14.039562,3.7796435,,0.14999999,-0.77364427,1377.7793,555.7775187492371,0.97523147,8200,-0.67466253
17.41444,-0.67676765,17.41444,-0.8449547,411,19.20262,0.014299756,3.352295,3.598884e-09,3.6963143,3.6423619,-0.34673056,32.788765,,14.047705,17.38592,,0.14999999,-0.772671,1377.7935,557.5531530380249,1.0176502,8220,-0.67630935
17.41444,-0.7979798,17.41444,-1.0340106,412,19.20262,0.00064392056,3.3443441,3.5814351e-09,3.4860482,3.3162541,-0.269691,32.72793,,14.0556555,17.32347,,0.14999999,-0.77141213,1377.8696,558.7603085041046,1.0520378,8240,-0.6787047
17.41444,0.17171717,17.41444,-0.034267962,413,19.20262,0.44627365,3.33673,3.5641123e-09,8.908393,4.4171352e-14,-0.57733494,32.713955,,14.06327,17.19999,,0.14999999,-0.7708214,1378.0693,560.0008683204651,0.96893394,8260,-0.68112737
17.41444,-0.09090909,17.41444,-0.2576453,414,19.20262,4.712337,3.3400373,3.5469154e-09,6.0176916,5.9650006,-0.87902135,32.75009,,14.059962,12.693642,,0.14999999,-0.771172,1382.7754,561.1674869060516,0.9930435,8280,-0.68246573
17.41444,-1.0,17.41444,-1.0433416,415,19.20262,8.521194e-07,3.332859,3.5298422e-09,6.1265984,2.2483342e-05,-0.56553805,32.667835,,14.067141,17.039272,,0.14999999,-0.77070254,1383.1367,561.8972835540771,1.0245477,8300,-0.67356014
17.41444,-0.2929293,17.41444,-0.20554423,416,19.20262,3.5600786,3.3253298,3.5128922e-09,4.587652,1.7983533e-05,-0.60951596,32.65928,,14.07467,17.19964,,0.14999999,-0.77026457,1383.3374,562.692999124527,0.97144485,8320,-0.67596686
17.41444,-1.0,17.41444,-1.0816135,417,19.20262,8.489608e-07,3.3186245,3.4960643e-09,6.066565,3.982285e-06,-0.61394167,32.61074,,14.081375,16.871107,,0.14999999,-0.76996434,1383.8662,564.1299748420715,1.0264188,8340,-0.66984636
17.41444,-0.1919192,17.41444,-0.12335506,418,19.20262,5.1025624,3.3111792,3.4793566e-09,5.1025624,1.3287075e-07,-0.7780643,32.61254,,14.08882,17.192991,,0.14999999,-0.7699289,1384.0728,565.6204483509064,0.985333,8360,-0.67224157
17.41444,1.0,17.41444,0.9485186,419,19.20262,4.948837e-13,3.307293,3.4627683e-09,25.542776,3.6108141e-12,-0.7175463,32.603718,,14.092707,15.716969,,0.14999999,-0.76984626,1385.7554,567.2188348770142,1.1242523,8380,-0.6624979
17.41444,-1.0,17.41444,-0.96650594,420,19.20262,8.447563e-07,3.3386717,3.4462986e-09,6.0225916,3.6630313e-36,-1.7987047,32.570076,,14.061328,0.91331065,,0.14999999,-0.77205193,1402.2422,568.879789352417,1.0290488,8400,-0.66488165
17.41444,-0.11111111,17.41444,-0.31191897,421,19.20262,4.899887,3.3311558,3.429946e-09,5.7486973,3.361949e-07,-0.3762513,32.538944,,14.068844,17.225786,,0.14999999,-0.77105105,1402.4165,570.0077424049377,0.9962098,8420,-0.6672598
17.41444,-0.37373737,17.41444,-0.55985403,422,19.20262,1.8859488,3.3239365,3.4137095e-09,4.3211284,4.0901775,-0.51532954,32.583263,,14.076063,17.115467,,0.14999999,-0.7704627,1402.7012,571.642564535141,0.9697267,8440,-0.6580608
17.41444,-0.5959596,17.41444,-0.63135576,423,19.20262,0.077143826,3.3161192,3.3975887e-09,3.9065862,3.8536627,-0.3998117,32.55492,,14.08388,17.383062,,0.14999999,-0.7696636,1402.7183,572.806711435318,0.9863513,8460,-0.65596855
17.41444,0.43434343,17.41444,0.3088839,424,19.20262,0.0019286802,3.3083096,3.381581e-09,11.01094,4.152577e-11,-0.35522208,32.535904,,14.09169,17.394808,,0.14999999,-0.7687229,1402.7231,573.9611554145813,0.94414777,8480,-0.65814745
17.41444,-0.7979798,17.41444,-0.8462806,425,19.20262,0.0006323033,3.3220882,3.3656866e-09,3.5187783,1.4847191e-11,-1.3141073,32.535538,,14.077911,8.235985,,0.14999999,-0.7701553,1411.8877,575.1114211082458,1.0476109,8500,-0.6604986
17.41444,-0.8181818,17.41444,-0.87166905,426,19.20262,0.0003546376,3.3144436,3.3499037e-09,3.4849577,3.4256454,-0.27065367,32.48532,,14.085556,17.334223,,0.14999999,-0.76887584,1411.9531,576.5851953029633,1.052763,8520,-0.66284734
17.41444,-1.0,17.41444,-0.9006806,427,19.20262,8.450182e-07,3.3069124,3.3342316e-09,6.032867,2.4211802,-0.2720478,32.463108,,14.093087,17.301352,,0.14999999,-0.7675936,1412.0518,578.1441218852997,1.0292964,8540,-0.6651912
17.41444,-0.8181818,17.41444,-0.6498529,428,19.20262,0.0003563021,3.2994413,3.3186691e-09,3.4597602,3.041016,-0.28525576,32.44978,,14.100558,17.29129,,0.14999999,-0.7664061,1412.1606,579.6366357803345,1.0561547,8560,-0.6675303
17.41444,-0.57575756,17.41444,-0.74913776,429,19.20262,0.11451004,3.2918243,3.3032155e-09,3.9375637,3.3117108,-0.34128612,32.4817,,14.108175,17.368273,,0.14999999,-0.76528907,1412.1924,581.138683795929,0.9840566,8580,-0.6698632
17.41444,-0.7979798,17.41444,-0.996845,430,19.20262,0.0006395694,3.2842093,3.2878698e-09,3.454161,3.3319635,-0.27839234,32.41461,,14.11579,17.382826,,0.14999999,-0.7641984,1412.21,582.8655095100403,1.0551101,8600,-0.6719246
17.41444,-1.0,17.41444,-0.93586874,431,19.20262,8.5270386e-07,3.2770624,3.2726304e-09,6.001075,4.1354175,-0.441628,32.34259,,14.122937,17.195621,,0.14999999,-0.76332676,1412.4141,584.4316685199738,1.0289304,8620,-0.674246
17.41444,-0.8181818,17.41444,-0.6207844,432,19.20262,0.00035953522,3.2697954,3.2574967e-09,3.4163802,2.669506,-0.3114945,32.31684,,14.130204,17.26237,,0.14999999,-0.76222146,1412.5518,585.9818930625916,1.058277,8640,-0.6765635
17.41444,-0.57575756,17.41444,-0.6617797,433,19.20262,0.11554661,3.262291,3.2424676e-09,3.918844,3.618197,-0.35284802,32.360817,,14.137709,17.379898,,0.14999999,-0.7611462,1412.5718,587.5397472381592,0.98350656,8660,-0.6788748
17.41444,-0.65656567,17.41444,-0.767939,434,19.20262,0.022612406,3.2548218,3.227543e-09,3.691112,3.6573806,-0.31916985,32.314705,,14.145178,17.379223,,0.14999999,-0.7601702,1412.5923,588.6531019210815,1.0113903,8680,-0.6809148
17.41444,0.2929293,17.41444,-0.00779438,435,19.20262,0.05361501,3.2474022,3.2127205e-09,10.073307,4.717276e-11,-0.25442624,32.304573,,14.152597,17.372583,,0.14999999,-0.75898564,1412.6201,589.4601440429688,0.9475185,8700,-0.6831642
17.41444,-0.01010101,17.41444,0.04053669,436,19.20262,3.1731718,3.2560034,3.1980005e-09,6.9706354,6.7714334,-0.9346495,32.35075,,14.143996,10.402429,,0.14999999,-0.75952345,1419.6177,591.165613412857,0.9939022,8720,-0.6853372
17.41444,-0.21212122,17.41444,-0.14748013,437,19.20262,4.960062,3.267521,3.1833811e-09,5.0118313,1.7561586,-1.0035259,32.26134,,14.132479,9.110798,,0.14999999,-0.7601057,1427.9067,592.6572532653809,0.97941273,8740,-0.6803766
17.41444,-0.8181818,17.41444,-0.7285227,438,19.20262,0.00035767496,3.2624655,3.1688618e-09,3.4138384,0.00024164403,-0.6902375,32.25744,,14.137534,16.346632,,0.14999999,-0.75999975,1428.96,594.2517385482788,1.0602385,8760,-0.67137593
17.41444,0.67676765,17.41444,0.8754896,439,19.20262,8.6518014e-07,3.255105,3.1544416e-09,13.22681,3.0552844e-19,-0.27492929,32.24459,,14.144895,17.369156,,0.14999999,-0.75876206,1428.9907,595.7219107151031,0.9513714,8780,-0.6736556
17.41444,-0.67676765,17.41444,-0.71645325,440,19.20262,0.01429435,3.2824192,3.1401193e-09,3.6428282,8.374077e-23,-1.7320153,32.245544,,14.11758,2.1261,,0.14999999,-0.7611044,1444.2646,597.2570040225983,1.021142,8800,-0.675931
17.41444,-0.7171717,17.41444,-0.76514846,441,19.20262,0.00547605,3.2750216,3.1258947e-09,3.5258317,3.5142279,-0.27864978,32.19942,,14.124978,17.380228,,0.14999999,-0.7599667,1444.2847,597.9747908115387,1.0382514,8820,-0.6781686
17.41444,-0.13131313,17.41444,0.034772158,442,19.20262,5.147282,3.2676888,3.1117664e-09,5.6232305,0.00045309338,-0.2501245,32.19169,,14.132311,17.366602,,0.14999999,-0.7587308,1444.3184,599.2148146629333,0.9972961,8840,-0.6804212
17.41444,-0.8181818,17.41444,-0.809433,443,19.20262,0.0003575774,3.278965,3.0977334e-09,3.3879633,6.844249e-07,-0.99447787,32.18237,,14.121035,9.136589,,0.14999999,-0.7592768,1452.5815,600.7155153751373,1.0640104,8860,-0.67110294
17.41444,0.09090909,17.41444,0.19737522,444,19.20262,1.2670923,3.2717295,3.0837952e-09,8.128861,5.0648268e-08,-0.23714626,32.181778,,14.12827,17.333542,,0.14999999,-0.7579611,1452.6475,602.2320261001587,0.9877029,8880,-0.67335695
17.41444,-0.8181818,17.41444,-0.6878782,445,19.20262,0.00035816937,3.2838154,3.069951e-09,3.377429,1.0028051e-09,-1.2203821,32.13892,,14.116184,8.749964,,0.14999999,-0.7590392,1461.2979,603.4615211486816,1.0654249,8900,-0.6727569
17.41444,-0.67676765,17.41444,-0.6810685,446,19.20262,0.014281058,3.2765284,3.0562e-09,3.5998778,3.5392601,-0.28847933,32.125458,,14.123471,17.366158,,0.14999999,-0.7578418,1461.3315,605.3502178192139,1.0267357,8920,-0.6750008
17.41444,-0.67676765,17.41444,-0.6671464,447,19.20262,0.014312621,3.2693043,3.0425409e-09,3.579061,3.5445151,-0.28763092,32.08221,,14.130695,17.352491,,0.14999999,-0.7567342,1461.3789,606.5237684249878,1.0287663,8940,-0.67720836
17.426903,-0.6969697,17.426903,-0.62787914,448,19.216623,0.008949113,3.2619467,3.028973e-09,3.5061896,3.4922194,-0.29212114,32.05175,,14.138053,17.426903,,0.14999999,-0.7556369,1461.352,607.715950012207,1.0390629,8960,-0.679411
17.426903,-0.6363636,17.426903,-0.7645542,449,19.216623,0.0349779,3.25465,3.015496e-09,3.6581674,3.649288,-0.31795022,32.013374,,14.1453495,17.414152,,0.14999999,-0.75457925,1461.3379,608.8291928768158,1.0150838,8980,-0.68162066
17.426903,-0.7979798,17.426903,-0.68756175,450,19.216623,0.00064718875,3.2474928,3.0021092e-09,3.3259048,3.2626133,-0.22917525,32.001995,,14.152507,17.366478,,0.14999999,-0.7533822,1461.3721,610.1615738868713,1.0660921,9000,-0.6837675
17.426903,-0.6969697,17.426903,-0.9652095,451,19.216623,0.009008144,3.2402897,2.988811e-09,3.4565163,3.4533646,-0.26313442,31.958456,,14.15971,17.401121,,0.14999999,-0.7521528,1461.3706,611.7609837055206,1.0440141,9020,-0.6859858
17.426903,0.09090909,17.426903,0.015497208,452,19.216623,1.2860153,3.2334976,2.9756007e-09,8.126544,6.605845e-11,-0.367706,31.950714,,14.166502,17.229744,,0.14999999,-0.75120896,1461.541,613.3212592601776,0.991101,9040,-0.6881807
17.426903,-1.0,17.426903,-1.2648978,453,19.216623,8.641238e-07,3.244276,2.9624778e-09,6.2101364,7.71345e-10,-0.9552585,31.949162,,14.155724,9.284306,,0.14999999,-0.75169003,1469.6567,615.0235588550568,1.0140243,9060,-0.6875495
17.426903,-1.0,17.426903,-0.87389827,454,19.216623,8.6603126e-07,3.2375822,2.9494418e-09,6.139677,5.964984,-2.3670774,31.949871,,14.162417,17.193983,,0.14999999,-0.75522417,1469.8623,616.7459659576416,1.0187728,9080,-0.68975455
17.426903,1.0,17.426903,0.80692005,455,19.216623,5.096784e-13,3.2306747,2.9364913e-09,26.133635,4.342037e-34,-0.23549305,31.949495,,14.169325,17.30576,,0.14999999,-0.75404745,1469.957,618.3813910484314,1.1306483,9100,-0.6919548
17.426903,-0.23232323,17.426903,-0.19990775,456,19.216623,4.761646,3.2547817,2.923626e-09,4.988266,5.441331e-10,-1.6905816,31.94022,,14.145218,3.1764317,,0.14999999,-0.75586003,1484.1807,620.0222544670105,0.9675204,9120,-0.69415015
17.426903,-0.11111111,17.426903,-0.15427501,457,19.216623,4.9923415,3.248932,2.9108451e-09,5.8053436,4.2404404,-0.6417043,31.900188,,14.151068,16.81892,,0.14999999,-0.75568706,1484.7617,621.7411386966705,1.0015894,9140,-0.68595266
17.426903,-0.2929293,17.426903,-0.30531147,458,19.216623,3.5647335,3.2442904,2.898148e-09,4.6790757,3.4451668,-0.6860133,31.88652,,14.155709,16.276695,,0.14999999,-0.75553906,1485.8848,623.4354691505432,0.95664865,9160,-0.6772736
17.426903,-0.41414142,17.426903,-0.4592861,459,19.216623,1.2592499,3.2378006,2.8855336e-09,4.3413534,3.524275,-0.54469234,31.847488,,14.162199,17.134123,,0.14999999,-0.7551792,1486.1504,625.1809096336365,0.94023097,9180,-0.67170143
17.426903,-0.8181818,17.426903,-0.8738993,460,19.216623,0.00035758986,3.2308865,2.8730012e-09,3.3354545,0.23894146,-0.4526406,31.841736,,14.169113,17.342722,,0.14999999,-0.7546558,1486.208,626.7550311088562,1.0642304,9200,-0.67113805
17.426903,0.5151515,17.426903,0.49812987,461,19.216623,0.0001993376,3.22408,2.8605502e-09,12.002449,8.101139e-19,-0.24164194,31.842499,,14.17592,17.307335,,0.14999999,-0.75340766,1486.3008,628.0607566833496,0.9149457,9220,-0.6733088
17.426903,-1.0,17.426903,-0.93828404,462,19.216623,8.5375274e-07,3.2399473,2.8481808e-09,6.1623783,2.5249486e-21,-1.4691542,31.818756,,14.160052,6.8454847,,0.14999999,-0.7551563,1496.8555,629.7093751430511,1.0161544,9240,-0.67547524
17.426903,-0.8181818,17.426903,-0.79430276,463,19.216623,0.0003599217,3.2332582,2.8358909e-09,3.3213584,2.6357722,-0.3115401,31.804726,,14.166741,17.256838,,0.14999999,-0.7541698,1496.9985,631.535151720047,1.0665064,9260,-0.6776374
17.426903,0.7979798,17.426903,0.9277343,464,19.216623,6.8697457e-09,3.2263403,2.8236806e-09,14.594229,1.1240078e-24,-0.21809554,31.783648,,14.173659,17.376757,,0.14999999,-0.7528752,1497.0215,632.9333515167236,1.039457,9280,-0.6797941
17.426903,-0.45454547,17.426903,-0.5703345,465,19.216623,0.7793082,3.2540932,2.8115488e-09,4.254988,5.8371716e-18,-1.7994745,31.775381,,14.145906,1.2683605,,0.14999999,-0.7550639,1513.1533,633.7154810428619,0.94332737,9300,-0.68194693
17.426903,-0.7979798,17.426903,-0.7585651,466,19.216623,0.0006463178,3.2471275,2.799495e-09,3.319219,1.2173374,-0.3700928,31.780874,,14.152872,17.391653,,0.14999999,-0.7543634,1513.1616,635.0452008247375,1.0675675,9320,-0.6824207
17.426903,-0.65656567,17.426903,-0.34856644,467,19.216623,0.022695048,3.240243,2.7875182e-09,3.5934126,2.6465147,-0.22625966,31.758198,,14.159757,17.36829,,0.14999999,-0.7530917,1513.1934,636.503368139267,1.023896,9340,-0.68456286
17.426903,-0.25252524,17.426903,-0.20636466,468,19.216623,4.3945255,3.233654,2.7756186e-09,4.8392167,3.6542943,-0.52269727,31.813992,,14.166346,17.24306,,0.14999999,-0.7525521,1513.3501,637.5131032466888,0.97210956,9360,-0.6866533
17.426903,-0.23232323,17.426903,-0.40949422,469,19.216623,4.6921215,3.228074,2.7637947e-09,4.8985744,4.89821,-0.6256627,31.756016,,14.171926,16.783627,,0.14999999,-0.7523464,1513.9663,639.0622091293335,0.9801294,9380,-0.6794416
17.426903,-0.45454547,17.426903,-0.08970642,470,19.216623,0.77129924,3.221467,2.7520466e-09,4.213702,4.114792,-0.4815092,31.763636,,14.178533,17.276985,,0.14999999,-0.751818,1514.0898,640.8991265296936,0.9505945,9400,-0.67161673
17.426903,-0.05050505,17.426903,-0.11767108,471,19.216623,3.9627419,3.218606,2.740373e-09,6.4596205,5.61717,-0.78179646,31.760468,,14.181394,15.526742,,0.14999999,-0.7519904,1515.9629,642.612006187439,1.0116485,9420,-0.6721024
17.426903,0.3131313,17.426903,0.31616077,472,19.216623,0.034726426,3.2147427,2.7287737e-09,10.528596,0.08907022,-0.7277266,31.70621,,14.185257,16.004599,,0.14999999,-0.7519225,1517.3584,644.2544319629669,0.92751735,9440,-0.66584504
17.426903,-0.17171717,17.426903,-0.30418932,473,19.216623,5.1743307,3.2274084,2.7172475e-09,5.219266,0.051854026,-1.3519385,31.691305,,14.172591,8.194573,,0.14999999,-0.7533567,1526.5645,645.7010281085968,0.9997329,9460,-0.66788787
17.426903,-0.33333334,17.426903,-0.18903603,474,19.216623,2.6657624,3.2210531,2.7057943e-09,4.4641824,4.43694,-0.5306585,31.668156,,14.1789465,17.184834,,0.14999999,-0.75289375,1526.7788,646.8723561763763,0.9604534,9480,-0.6591198
17.426903,-0.83838385,17.426903,-0.8292012,475,19.216623,0.000193467,3.2155876,2.6944136e-09,3.3615978,0.00042194338,-0.6212387,31.623402,,14.184412,16.774782,,0.14999999,-0.7527043,1527.4043,647.6297736167908,1.063045,9500,-0.6556191
17.426903,-0.21212122,17.426903,-0.1729472,476,19.216623,4.8489556,3.208974,2.6831044e-09,4.9021773,0.00070443476,-0.22565421,31.618416,,14.191026,17.332748,,0.14999999,-0.7514685,1527.4712,648.4361295700073,0.99438345,9520,-0.6577217
17.426903,-0.8181818,17.426903,-0.6480613,477,19.216623,0.00035000022,3.2046041,2.6718663e-09,3.3347018,0.0004813846,-0.634702,31.584682,,14.195395,16.275373,,0.14999999,-0.7512411,1528.5962,649.9209077358246,1.0646467,9540,-0.649685
17.426903,-0.1919192,17.426903,0.036070064,478,19.216623,4.99921,3.197874,2.6606988e-09,4.99921,0.035361543,-0.3033684,31.559221,,14.202126,17.41217,,0.14999999,-0.7501726,1528.584,651.6512780189514,1.0021025,9560,-0.6517785
17.426903,-0.6363636,17.426903,-0.60200834,479,19.216623,0.03366841,3.20854,2.649601e-09,3.6780293,0.0003108472,-0.9937681,31.533285,,14.19146,9.092808,,0.14999999,-0.7506826,1536.8906,653.3270637989044,1.0070692,9580,-0.6434641
