Iteration,Delta,ReturnAbsMax,ReturnMin,LQGmu1_actor,ReturnMax,Bound,Regret/t,DenMISELogLast,LQGsigma_higher,ReturnMean,IWMin,Regret,IWMax,IWMean,ReturnStepMax,DenMISELogFirst,DenMISEMeanLog,ReturnLastEpisode,TimeElapsed,IWFirstEpisode,LQGmu1_higher,IWLastEpisode,TimestepsSoFar
3511,4.931623e-11,17.43944,,0.018288821,17.43944,22.281603,1.5505848,-0.9348548,0.14999999,15.849415,,5444.1016,5.232822,0.9880027,19.228508,-0.4534128,-0.53404254,15.842075,10568.61505484581,3.6859455,-0.23232323,4.9203033,70220
3512,4.928815e-11,17.43944,,-0.71726274,17.43944,22.279388,1.5524769,-1.3817466,0.14999999,15.847523,,5452.297,5.173919,0.98561245,19.228508,-0.4526483,-0.5342873,9.204832,10574.648095369339,9.979287e-05,-1.0,1.0415377e-09,70240
3513,4.9260093e-11,17.43944,,1.0733538,17.43944,22.26978,1.552043,0.062268123,0.14999999,15.847957,,5452.328,82.68605,1.0054942,19.228508,-0.45293298,-0.5341218,17.369242,10580.236570119858,1.2926746e-16,1.0,8.6515144e-29,70260
3514,4.923206e-11,17.43944,,-0.17697465,17.43944,22.266846,1.5565529,-3.359227,0.14999999,15.843447,,5469.7266,5.8915863,0.99828655,19.228508,-0.4532176,-0.5349261,,10585.538717269897,3.1026769,-0.1919192,2.7120065e-14,70280
3515,4.920405e-11,17.43944,,0.06877127,17.43944,22.268177,1.5563164,-0.7420651,0.14999999,15.843683,,5470.453,5.532878,0.9932499,19.228508,-0.45261958,-0.5349857,16.67717,10592.907728433609,3.4101965,-0.21212122,5.434654,70300
3516,4.917607e-11,17.43944,,-0.0012974069,17.43944,22.284163,1.5582447,-1.5514517,0.14999999,15.841755,,5478.789,15.51868,1.0389621,19.228508,-0.4519343,-0.535277,9.061593,10598.783489704132,0.084398344,0.11111111,12.058818,70320
3517,4.9148106e-11,17.43944,,-0.73571527,17.43944,22.262768,1.5599804,-1.31039,0.14999999,15.840019,,5486.449,5.1736627,0.9848216,19.228508,-0.4521947,-0.5354866,9.735434,10603.750380039215,9.974758e-05,-1.0,2.3331976e-09,70340
3518,4.9120166e-11,17.43944,,-0.7235006,17.43944,22.266254,1.559556,0.06106176,0.14999999,15.840444,,5486.5195,2.5772073,1.0166925,19.228508,-0.45247895,-0.5353214,17.334766,10609.987908363342,0.2807719,-0.65656567,2.176907,70360
3519,4.909225e-11,17.43944,,-0.90606195,17.43944,22.266638,1.5591211,0.06172421,0.14999999,15.8408785,,5486.547,2.5736685,1.0155686,19.228508,-0.45268336,-0.535147,17.369114,10615.107383012772,0.020130102,-0.7979798,2.2104306,70380
3520,4.9064364e-11,17.43944,,-0.8633301,17.43944,22.265625,1.558711,-0.079127304,0.14999999,15.841289,,5486.664,2.5725183,1.0156418,19.228508,-0.45296177,-0.53501314,17.288004,10623.570645332336,0.020135703,-0.7979798,2.2204597,70400
3521,4.90365e-11,17.43944,,-0.93835384,17.43944,22.265835,1.5582972,-0.019873418,0.14999999,15.841702,,5486.7656,2.5713701,1.0157851,19.228508,-0.4532401,-0.5348625,17.293373,10631.097126245499,0.020141311,-0.7979798,2.4673657,70420
3522,4.9008658e-11,17.43944,,-0.73664564,17.43944,22.263866,1.5578966,-0.13632752,0.14999999,15.842103,,5486.91,2.616559,1.012306,19.228508,-0.45351833,-0.5347448,17.254732,10637.353622674942,0.012858316,-0.8181818,2.2113225,70440
3523,4.8980837e-11,17.43944,,-0.58590406,17.43944,22.263042,1.5574646,0.062748395,0.14999999,15.842535,,5486.949,2.5690656,1.0158812,19.228508,-0.4537986,-0.5345718,17.365957,10643.819821596146,0.020152561,-0.7979798,2.2975326,70460
3524,4.8953046e-11,17.43944,,-0.1795151,17.43944,22.26273,1.5570364,-0.029157398,0.14999999,15.842963,,5486.996,10.216411,1.0401392,19.228508,-0.45407668,-0.5344239,17.349861,10648.878991365433,0.75526077,-0.030303031,0.0028727222,70480
3525,4.8925274e-11,17.43944,,-0.26738396,17.43944,22.261753,1.5567808,-0.7353064,0.14999999,15.843219,,5487.6523,5.5305405,0.99362785,19.228508,-0.45414612,-0.53446966,16.746414,10656.706048488617,3.4154065,-0.21212122,5.4187326,70500
3526,4.8897525e-11,17.43944,,-0.61190987,17.43944,22.25941,1.556468,-0.52992857,0.14999999,15.843532,,5488.1055,4.944835,0.9837304,19.228508,-0.45346132,-0.5344704,16.944323,10662.288010597229,3.909466,-0.25252524,4.496071,70520
3527,4.8869804e-11,17.43944,,-0.59693444,17.43944,22.268171,1.5560284,-0.0005462009,0.14999999,15.843971,,5488.1094,2.5765831,1.0171566,19.228508,-0.45263675,-0.53432375,17.394299,10669.78562116623,0.28081623,-0.65656567,2.5457199,70540
3528,4.8842104e-11,17.43944,,-0.67300797,17.43944,22.268953,1.5555916,-0.016496439,0.14999999,15.844408,,5488.129,2.6248598,1.0138183,19.228508,-0.4528406,-0.53417224,17.385798,10677.057727575302,0.38064003,-0.6363636,2.6120358,70560
3529,4.8814425e-11,17.43944,,-0.5206496,17.43944,22.269371,1.5551558,0.048945345,0.14999999,15.844844,,5488.1445,2.5742683,1.0174721,19.228508,-0.45301613,-0.5340031,17.379261,10683.231996536255,0.2809228,-0.65656567,2.5174043,70580
3530,4.8786773e-11,17.43944,,-0.833502,17.43944,22.268253,1.5547266,-0.1176489,0.14999999,15.845273,,5488.1875,2.6225028,1.0140351,19.228508,-0.45321986,-0.53388005,17.358877,10689.34026670456,0.38078445,-0.6363636,2.221718,70600
3531,4.8759146e-11,17.43944,,-0.5239708,17.43944,22.262074,1.554307,0.012243554,0.14999999,15.845693,,5488.258,2.5719602,1.0173004,19.228508,-0.45339525,-0.53372157,17.330242,10695.532755374908,0.2810293,-0.65656567,1.310277,70620
3532,4.8731536e-11,17.43944,,-0.8640854,17.43944,22.261065,1.5538769,-0.11212229,0.14999999,15.846123,,5488.293,2.6800308,1.0097575,19.228508,-0.45359883,-0.5335974,17.36095,10701.184944152832,0.5069553,-0.61616164,2.463132,70640
3533,4.870395e-11,17.43944,,-0.8652467,17.43944,22.257906,1.553463,-0.02046676,0.14999999,15.846537,,5488.3867,2.568638,1.0159622,19.228508,-0.4537384,-0.53344935,17.309305,10706.789321899414,0.020151349,-0.7979798,2.4633894,70660
3534,4.86764e-11,17.43944,,-0.9491522,17.43944,22.258121,1.5530472,-0.021455543,0.14999999,15.846952,,5488.4688,2.6147768,1.0125605,19.228508,-0.45401567,-0.5332999,17.317898,10715.43684220314,0.012864713,-0.8181818,2.5867763,70680
3535,4.864886e-11,17.43944,,-1.0194016,17.43944,22.257292,1.5526514,-0.15955848,0.14999999,15.847348,,5488.625,5.192112,0.9848768,19.228508,-0.45429498,-0.5331906,17.243853,10720.642554044724,9.995737e-05,-1.0,2.945517,70700
3536,4.862135e-11,17.43944,,-1.0893004,17.43944,22.256788,1.5522709,-0.35666952,0.14999999,15.847729,,5488.828,5.185963,0.9850382,19.228508,-0.45457777,-0.5331451,17.199158,10726.081877946854,9.9985584e-05,-1.0,3.7677805,70720
3537,4.8593855e-11,17.43944,,-0.88568765,17.43944,22.259144,1.5518866,-0.6693791,0.14999999,15.848113,,5489.0195,5.179834,0.98536515,19.228508,-0.4548605,-0.533188,17.204535,10733.088100910187,0.00010001391,-1.0,4.3507495,70740
3538,4.8566394e-11,17.43944,,-1.0153282,17.43944,22.25695,1.5514755,-0.0467986,0.14999999,15.848524,,5489.121,2.6124732,1.0127162,19.228508,-0.45514318,-0.5330547,17.301805,10740.201036214828,0.012879223,-0.8181818,2.5186234,70760
3539,4.853895e-11,17.43944,,-1.0562476,17.43944,22.26033,1.5510931,-0.34069186,0.14999999,15.8489065,,5489.3164,5.1751013,0.9856624,19.228508,-0.45542213,-0.5329968,17.20002,10749.297464847565,0.00010007011,-1.0,3.719734,70780
3540,4.8511528e-11,17.43944,,-1.0298653,17.43944,22.261467,1.5507116,-0.5021695,0.14999999,15.849288,,5489.5195,5.1690044,0.98591805,19.228508,-0.45570463,-0.53299236,17.200256,10754.761238098145,0.00010009836,-1.0,4.0961375,70800
3541,4.8484137e-11,17.43944,,-0.74343145,17.43944,22.26146,1.5503292,-0.3918155,0.14999999,15.84967,,5489.715,5.1629276,0.9861064,19.228508,-0.45598707,-0.5329564,17.202711,10759.393832683563,0.00010012662,-1.0,3.8581054,70820
3542,4.8456763e-11,17.43944,,0.23197469,17.43944,22.255434,1.5498924,0.06351226,0.14999999,15.850107,,5489.7188,27.46883,1.0289819,19.228508,-0.45626938,-0.5327921,17.394424,10766.365025520325,2.5213271e-06,0.4949495,3.9500407e-15,70840
3543,4.8429413e-11,17.43944,,-0.43828887,17.43944,22.252348,1.5519352,-1.9750307,0.14999999,15.848064,,5498.508,2.610919,1.0126677,19.228508,-0.45655167,-0.5331918,8.614711,10774.728653669357,0.012897376,-0.8181818,4.3568818e-10,70860
3544,4.8402084e-11,17.43944,,-0.46258646,17.43944,22.249258,1.5515165,-0.24579355,0.14999999,15.848483,,5498.574,3.6302423,0.9688583,19.228508,-0.45683026,-0.5331071,17.331013,10780.49256181717,3.2686496,-0.41414142,3.3568978,70880
3545,4.837478e-11,17.43944,,-0.49792108,17.43944,22.250395,1.5510979,-0.20742656,0.14999999,15.848902,,5498.6445,3.2996626,0.97673297,19.228508,-0.4561905,-0.53302413,17.332933,10784.8777115345,2.2615504,-0.47474748,3.261938,70900
3546,4.83475e-11,17.43944,,-0.48031735,17.43944,22.251602,1.5506659,-0.15245529,0.14999999,15.849334,,5498.66,3.097593,0.98525286,19.228508,-0.4558348,-0.53292346,17.38232,10791.169791936874,1.6158757,-0.5151515,3.077259,70920
3547,4.8320244e-11,17.43944,,-0.645551,17.43944,22.25327,1.5502386,-0.17881744,0.14999999,15.849761,,5498.6953,3.1939206,0.9811552,19.228508,-0.45566118,-0.53282773,17.361334,10798.053458690643,1.9283831,-0.4949495,3.1652787,70940
3548,4.829301e-11,17.43944,,-0.75437534,17.43944,22.25001,1.5498009,0.03194599,0.14999999,15.850199,,5498.6953,2.8269093,1.0001434,19.228508,-0.45539954,-0.532674,17.403786,10805.285891532898,0.85186607,-0.57575756,2.3117115,70960
3549,4.8265798e-11,17.43944,,-0.8930228,17.43944,22.247007,1.5493717,0.060909957,0.14999999,15.850628,,5498.7188,2.612547,1.0124897,19.228508,-0.4554413,-0.5325067,17.374508,10810.116357564926,0.012883067,-0.8181818,2.2859893,70980
3550,4.823861e-11,17.43944,,-0.79297477,17.43944,22.247137,1.5489664,-0.05654455,0.14999999,15.851033,,5498.832,2.6113608,1.0126314,19.228508,-0.45571938,-0.5323691,17.290731,10815.651685237885,0.012886649,-0.8181818,2.4849575,71000
3551,4.8211442e-11,17.43944,,-0.82491326,17.43944,22.247423,1.548542,0.045266684,0.14999999,15.851458,,5498.871,2.6101763,1.0127797,19.228508,-0.4559974,-0.5322031,17.36054,10820.268466472626,0.012890232,-0.8181818,2.5062683,71020
3552,4.81843e-11,17.43944,,-0.90003645,17.43944,22.248137,1.5481224,0.022519523,0.14999999,15.851877,,5498.9297,2.6089935,1.0129536,19.228508,-0.45627534,-0.5320432,17.339745,10825.970842838287,0.012893816,-0.8181818,2.597774,71040
3553,4.8157187e-11,17.43944,,-0.74615383,17.43944,22.248083,1.54772,-0.06581411,0.14999999,15.85228,,5499.051,2.6078126,1.0130849,19.228508,-0.45655322,-0.53190845,17.279686,10831.326426506042,0.012897395,-0.8181818,2.447587,71060
3554,4.8130087e-11,17.43944,,-0.9590292,17.43944,22.247013,1.5472851,0.06441372,0.14999999,15.852715,,5499.051,2.6066334,1.0131528,19.228508,-0.45683098,-0.53173697,17.396957,10836.003847837448,0.01290098,-0.8181818,2.2221565,71080
3555,4.810301e-11,17.43944,,-0.8659498,17.43944,22.244984,1.546895,-0.17762794,0.14999999,15.853105,,5499.215,2.6054559,1.0131711,19.228508,-0.4571087,-0.5316337,17.237577,10842.262481212616,0.012904561,-0.8181818,2.0441155,71100
3556,4.8075963e-11,17.43944,,-0.6039783,17.43944,22.245588,1.546484,-0.017922062,0.14999999,15.853516,,5499.297,2.60428,1.0133382,19.228508,-0.4573863,-0.53148556,17.316185,10848.28369140625,0.0129081495,-0.8181818,2.5738356,71120
3557,4.8048933e-11,17.43944,,-0.97383314,17.43944,22.23839,1.546052,-0.006839328,0.14999999,15.853948,,5499.3047,2.603106,1.0130533,19.228508,-0.45766386,-0.5313343,17.392939,10853.008574962616,0.012911732,-0.8181818,0.9659869,71140
3558,4.8021927e-11,17.43944,,-0.95725584,17.43944,22.239944,1.5456657,-0.21329148,0.14999999,15.854334,,5499.4805,5.17935,0.98541856,19.228508,-0.45794132,-0.5312413,17.225697,10860.109326601028,0.00010032247,-1.0,3.242217,71160
3559,4.799495e-11,17.43944,,-0.8212638,17.43944,22.23771,1.5452757,-0.17205007,0.14999999,15.854724,,5499.6367,2.6015737,1.0131781,19.228508,-0.45822233,-0.53114456,17.239998,10865.777570486069,0.012918944,-0.8181818,2.055293,71180
3560,4.7967984e-11,17.43944,,-0.9586972,17.43944,22.2384,1.5448589,0.028797325,0.14999999,15.855141,,5499.699,2.6004038,1.0133486,19.228508,-0.45849964,-0.5309838,17.341341,10871.29341173172,0.012922524,-0.8181818,2.5835724,71200
3561,4.794105e-11,17.43944,,-1.1305652,17.43944,22.240519,1.5444727,-0.1748087,0.14999999,15.855527,,5499.867,5.1760216,0.98571616,19.228508,-0.45877686,-0.5308799,17.231712,10876.103349685669,0.00010040631,-1.0,3.0498147,71220
3562,4.7914138e-11,17.43944,,-0.8468841,17.43944,22.244043,1.5440941,-0.9213385,0.14999999,15.855906,,5500.0625,5.169961,0.9861077,19.228508,-0.4590576,-0.53099364,17.20478,10881.305968284607,0.00010043456,-1.0,4.57539,71240
3563,4.7887243e-11,17.43944,,-0.8990959,17.43944,22.236681,1.5436811,0.005766553,0.14999999,15.856318,,5500.1367,2.598521,1.0134377,19.228508,-0.45933828,-0.53084695,17.327429,10886.18175649643,0.012933367,-0.8181818,2.596353,71260
3564,4.7860375e-11,17.43944,,-0.95060265,17.43944,22.236649,1.5432806,-0.060059465,0.14999999,15.856719,,5500.25,2.597356,1.0135683,19.228508,-0.4596153,-0.5307112,17.283644,10890.988673448563,0.01293695,-0.8181818,2.4418356,71280
3565,4.783353e-11,17.43944,,-0.85395485,17.43944,22.24184,1.5428905,-0.15471451,0.14999999,15.857109,,5500.4062,5.1666536,0.98624104,19.228508,-0.45989218,-0.530602,17.24482,10895.803263664246,0.00010051841,-1.0,2.9407704,71300
3566,4.7806707e-11,17.43944,,-0.6471782,17.43944,22.239508,1.5424824,-0.0006618717,0.14999999,15.857517,,5500.492,2.5958374,1.0138937,19.228508,-0.46017262,-0.53045726,17.312881,10900.573817491531,0.012944164,-0.8181818,2.586758,71320
3567,4.7779905e-11,17.43944,,-0.8784622,17.43944,22.234192,1.5420551,0.033964686,0.14999999,15.8579445,,5500.508,2.5946765,1.013716,19.228508,-0.4604494,-0.53029513,17.38689,10907.590023517609,0.012947744,-0.8181818,1.342306,71340
3568,4.7753124e-11,17.43944,,-0.9382623,17.43944,22.234589,1.5416517,-0.029205106,0.14999999,15.858348,,5500.6133,2.5935173,1.0138705,19.228508,-0.46072605,-0.53015095,17.292412,10915.022737264633,0.012951331,-0.8181818,2.5260003,71360
3569,4.7726368e-11,17.43944,,-0.716138,17.43944,22.233345,1.5412617,-0.12717785,0.14999999,15.858738,,5500.7617,2.59236,1.0139314,19.228508,-0.46100268,-0.5300341,17.25252,10922.635366678238,0.012954914,-0.8181818,2.1922534,71380
3570,4.7699632e-11,17.43944,,0.12821683,17.43944,22.233051,1.5408354,0.06777655,0.14999999,15.859164,,5500.785,17.917189,1.0273345,19.228508,-0.46127918,-0.5298628,17.380407,10927.37176322937,0.025393879,0.17171717,6.132486e-08,71400
3571,4.767292e-11,17.43944,,-0.78878945,17.43944,22.23117,1.5427685,-1.7357635,0.14999999,15.857231,,5509.2266,2.59193,1.0139307,19.228508,-0.46155214,-0.53019327,8.954977,10932.738894701004,0.012962032,-0.8181818,3.424106e-08,71420
3572,4.7646234e-11,17.43944,,-0.7809995,17.43944,22.231363,1.5423479,0.053970158,0.14999999,15.857652,,5509.2656,2.5907755,1.0140703,19.228508,-0.4618285,-0.5300259,17.362007,10937.78465104103,0.012965618,-0.8181818,2.4719648,71440
3573,4.7619565e-11,17.43944,,-0.8573488,17.43944,22.231367,1.5419302,0.05819821,0.14999999,15.858069,,5509.3164,2.5896225,1.0141987,19.228508,-0.4621048,-0.5298573,17.35014,10944.428335428238,0.012969198,-0.8181818,2.4333296,71460
3574,4.7592923e-11,17.43944,,-0.7683373,17.43944,22.23203,1.5415211,-0.0015946209,0.14999999,15.858479,,5509.3945,2.5884712,1.0143667,19.228508,-0.462381,-0.52970564,17.321892,10950.346903085709,0.012972779,-0.8181818,2.574579,71480
3575,4.75663e-11,17.43944,,-1.0540948,17.43944,22.2317,1.5410967,0.06399219,0.14999999,15.858903,,5509.422,2.5873218,1.0144752,19.228508,-0.46265712,-0.52953553,17.370405,10956.813415765762,0.012976361,-0.8181818,2.3607485,71500
3576,4.75397e-11,17.43944,,-1.0083463,17.43944,22.225956,1.5407209,-0.48761705,0.14999999,15.859279,,5509.617,2.5861735,1.014275,19.228508,-0.46293318,-0.52951986,17.202936,10962.06908750534,0.012979944,-0.8181818,1.2573698,71520
3577,4.7513122e-11,17.43944,,-1.180335,17.43944,22.23293,1.5403471,-0.30966926,0.14999999,15.8596525,,5509.8203,5.1757402,0.98629934,19.228508,-0.46320915,-0.5294544,17.199347,10968.502954244614,0.00010085237,-1.0,3.6193798,71540
3578,4.7486567e-11,17.43944,,-0.9503944,17.43944,22.237473,1.5399733,-1.3086983,0.14999999,15.860026,,5510.0234,5.1697073,0.9867487,19.228508,-0.46348867,-0.52967614,17.19737,10973.461899757385,0.000100880556,-1.0,4.778836,71560
3579,4.746004e-11,17.43944,,-0.8307092,17.43944,22.23315,1.5395851,-0.14983505,0.14999999,15.8604145,,5510.176,5.163691,0.98667985,19.228508,-0.46376806,-0.52957374,17.24654,10979.750943899155,0.00010090874,-1.0,2.9251156,71580
3580,4.7433526e-11,17.43944,,-0.894399,17.43944,22.22329,1.5391741,0.026798254,0.14999999,15.860826,,5510.246,2.5839975,1.0143337,19.228508,-0.4640474,-0.5294221,17.331793,10985.252678155899,0.012994417,-0.8181818,2.5802746,71600
3581,4.7407037e-11,17.43944,,-0.92240673,17.43944,22.223747,1.5387754,-0.047064852,0.14999999,15.861224,,5510.3555,5.159052,0.9863524,19.228508,-0.46432307,-0.5292835,17.28911,10992.121710062027,0.00010096477,-1.0,2.175881,71620
3582,4.738057e-11,17.43944,,-0.563563,17.43944,22.226479,1.5383816,-0.0925117,0.14999999,15.861618,,5510.4805,2.5825133,1.0146751,19.228508,-0.46460226,-0.5291654,17.274029,10998.520977020264,0.013001631,-0.8181818,2.2917068,71640
3583,4.7354128e-11,17.43944,,-0.21641141,17.43944,22.221304,1.5379562,-0.06083846,0.14999999,15.862043,,5510.496,11.033401,1.0416055,19.228508,-0.46487775,-0.5290307,17.383705,11004.99413061142,0.5896404,-0.01010101,0.0031257062,71660
3584,4.7327704e-11,17.43944,,-0.29355338,17.43944,22.229734,1.5376692,-0.6537972,0.14999999,15.86233,,5511.004,4.554117,0.9743119,19.228508,-0.46499225,-0.52905416,16.891207,11011.424126148224,4.212962,-0.2929293,4.4900675,71680
3585,4.730131e-11,17.43944,,-0.37226173,17.43944,22.23124,1.5372925,-0.4904157,0.14999999,15.862707,,5511.1953,4.3614364,0.971726,19.228508,-0.46409646,-0.5290507,17.21307,11016.990166187286,4.2277894,-0.3131313,4.3063016,71700
3586,4.727493e-11,17.43944,,-0.38581607,17.43944,22.231794,1.5368929,-0.35504368,0.14999999,15.863107,,5511.297,3.9001253,0.9676347,19.228508,-0.46319675,-0.52901006,17.294374,11024.544076442719,3.8388553,-0.37373737,3.793074,71720
3587,4.7248577e-11,17.43944,,-0.3588362,17.43944,22.23297,1.5364838,-0.3327028,0.14999999,15.863516,,5511.367,3.7687993,0.96807855,19.228508,-0.46240562,-0.5289644,17.328262,11029.473231077194,3.583131,-0.3939394,3.7040167,71740
3588,4.722224e-11,17.43944,,-0.37971848,17.43944,22.234783,1.5361023,-0.37513682,0.14999999,15.863897,,5511.535,3.7658932,0.9684192,19.228508,-0.46168596,-0.5289305,17.23658,11034.322342157364,3.5805538,-0.3939394,3.765706,71760
3589,4.719593e-11,17.43944,,-0.4121039,17.43944,22.2364,1.535717,-0.34085384,0.14999999,15.864283,,5511.6875,3.7629933,0.9687478,19.228508,-0.46096718,-0.52888703,17.24397,11042.444648265839,3.5779808,-0.3939394,3.7230425,71780
3590,4.7169643e-11,17.43944,,-0.4231008,17.43944,22.237171,1.535306,-0.28926554,0.14999999,15.864694,,5511.75,3.7600994,0.96902126,19.228508,-0.46024933,-0.528829,17.340193,11047.414561271667,3.5754132,-0.3939394,3.5258262,71800
3591,4.7143376e-11,17.43944,,-0.4960157,17.43944,22.238113,1.5349007,-0.27148667,0.14999999,15.865099,,5511.828,3.6372364,0.9702153,19.228508,-0.4595324,-0.52876604,17.322035,11051.5316696167,3.277494,-0.41414142,3.4829664,71820
3592,4.7117126e-11,17.43944,,-0.50736815,17.43944,22.236511,1.5344801,-0.15864462,0.14999999,15.86552,,5511.8516,3.4118824,0.9744196,19.228508,-0.45889857,-0.5286713,17.37634,11057.32764172554,2.6102853,-0.45454547,2.9999893,71840
3593,4.7090904e-11,17.43944,,-0.4193045,17.43944,22.235844,1.5340519,-0.14095241,0.14999999,15.865948,,5511.8477,3.3047175,0.97766185,19.228508,-0.4584505,-0.52857065,17.405083,11062.599014520645,2.2666674,-0.47474748,2.9906392,71860
3594,4.7064703e-11,17.43944,,-0.29289806,17.43944,22.23776,1.5336447,-0.27537474,0.14999999,15.866355,,5511.918,3.4074368,0.9748958,19.228508,-0.4580981,-0.5285064,17.324598,11067.563844919205,2.6081967,-0.45454547,3.4074283,71880
3595,4.7038522e-11,17.43944,,-0.27311856,17.43944,22.235619,1.5332928,-0.4855321,0.14999999,15.866707,,5512.1875,3.6278913,0.9708977,19.228508,-0.45765087,-0.5285014,17.136793,11072.39153289795,3.2713332,-0.41414142,3.1175518,71900
3596,4.7012363e-11,17.43944,,-0.31394213,17.43944,22.234861,1.5329275,-0.52356637,0.14999999,15.867072,,5512.4062,3.8738756,0.96995085,19.228508,-0.45701945,-0.52850825,17.177595,11077.37116241455,3.8152144,-0.37373737,3.5850298,71920
3597,4.6986227e-11,17.43944,,-0.37847206,17.43944,22.236485,1.5325775,-0.44540235,0.14999999,15.867422,,5512.6797,4.0098763,0.97085583,19.228508,-0.4562371,-0.5284936,17.126646,11085.325559616089,4.007717,-0.35353535,4.0098257,71940
3598,4.6960123e-11,17.43944,,-0.32450968,17.43944,22.237436,1.5321846,-0.3365112,0.14999999,15.867815,,5512.801,3.867591,0.9705743,19.228508,-0.4554015,-0.5284484,17.276968,11090.032826185226,3.8090467,-0.37373737,3.7217517,71960
3599,4.693403e-11,17.43944,,-0.6970321,17.43944,22.239094,1.5318298,-0.42509016,0.14999999,15.86817,,5513.0547,3.8645117,0.970913,19.228508,-0.45462132,-0.52842796,17.147486,11096.841473579407,3.806076,-0.37373737,3.8551855,71980
3600,4.6907957e-11,17.43944,,-0.2748901,17.43944,22.223837,1.5314045,0.06062556,0.14999999,15.868595,,5513.0586,3.7336245,0.9703974,19.228508,-0.45384213,-0.52827245,17.398548,11103.112977266312,3.5525782,-0.3939394,0.32501212,72000
3601,4.6881908e-11,17.43944,,-0.13463274,17.43944,22.224878,1.5310726,-0.5164174,0.14999999,15.868927,,5513.3906,3.9973645,0.97114766,19.228508,-0.45313355,-0.52827734,17.067741,11107.835486412048,3.995298,-0.35353535,3.8851154,72020
3602,4.685588e-11,17.43944,,-0.4319784,17.43944,22.221481,1.530941,-0.8714406,0.14999999,15.869059,,5514.449,4.508968,0.9770806,19.228508,-0.45230234,-0.5283807,16.340834,11114.224400043488,4.1598377,-0.2929293,3.6429074,72040
3603,4.6829877e-11,17.43944,,-0.38260418,17.43944,22.215298,1.5305243,-0.25051457,0.14999999,15.869475,,5514.4805,3.725263,0.9705006,19.228508,-0.4514257,-0.52831006,17.370356,11118.958589553833,3.544004,-0.3939394,3.3086534,72060
3604,4.6803894e-11,17.43944,,-0.16204001,17.43944,22.216846,1.530138,-0.32567403,0.14999999,15.869862,,5514.617,3.7224483,0.9708171,19.228508,-0.45072007,-0.5282621,17.26116,11124.32362151146,3.5415041,-0.3939394,3.6729686,72080
3605,4.677793e-11,17.43944,,-0.35985428,17.43944,22.216732,1.5299664,-0.7886417,0.14999999,15.870033,,5515.5312,4.718004,0.9806336,19.228508,-0.45001534,-0.52834255,16.484835,11129.026331424713,4.0578017,-0.27272728,4.4573917,72100
3606,4.6751988e-11,17.43944,,-0.41886052,17.43944,22.213974,1.5295744,-0.36051533,0.14999999,15.870425,,5515.6445,4.1337285,0.9729519,19.228508,-0.4491677,-0.5283014,17.285812,11133.769090652466,4.108347,-0.33333334,3.7549186,72120
3607,4.6726067e-11,17.43944,,-0.3818917,17.43944,22.215485,1.5291767,-0.26823914,0.14999999,15.870823,,5515.7383,3.4863675,0.973378,19.228508,-0.44830632,-0.5282368,17.305378,11138.485855340958,2.9195507,-0.43434343,3.4593942,72140
3608,4.670017e-11,17.43944,,-0.49670598,17.43944,22.217121,1.5287781,-0.3241691,0.14999999,15.871222,,5515.832,3.5945797,0.97228605,19.228508,-0.44777444,-0.5281878,17.307007,11143.202007293701,3.239183,-0.41414142,3.5939019,72160
3609,4.6674296e-11,17.43944,,-0.45654902,17.43944,22.21648,1.5283613,-0.15144628,0.14999999,15.871638,,5515.8555,3.3764524,0.9759021,19.228508,-0.4471542,-0.528091,17.376854,11147.923851251602,2.5798085,-0.45454547,2.9746537,72180
3610,4.664844e-11,17.43944,,-0.37661016,17.43944,22.21798,1.5279598,-0.20990252,0.14999999,15.87204,,5515.9375,3.273624,0.978882,19.228508,-0.44671667,-0.52800965,17.320862,11152.64222574234,2.2402263,-0.47474748,3.2567325,72200
3611,4.6622605e-11,17.43944,,-0.29874063,17.43944,22.21894,1.5275831,-0.3305472,0.14999999,15.8724165,,5516.1016,3.3721364,0.97644615,19.228508,-0.44637325,-0.5279609,17.234705,11157.672043323517,2.5777946,-0.45454547,3.234107,72220
3612,4.6596796e-11,17.43944,,-0.5403629,17.43944,22.219234,1.5272369,-0.46306464,0.14999999,15.872763,,5516.379,3.83002,0.97239655,19.228508,-0.44593653,-0.5279494,17.121937,11162.418068647385,3.7731643,-0.37373737,3.729436,72240
3613,4.6571004e-11,17.43944,,-0.663851,17.43944,22.214594,1.5268183,-0.088032454,0.14999999,15.873181,,5516.3945,3.367787,0.9765459,19.228508,-0.4451693,-0.52783537,17.38882,11170.170733213425,2.5746932,-0.45454547,2.4658966,72260
3614,4.6545233e-11,17.43944,,0.8256881,17.43944,22.214588,1.5263939,0.04236975,0.14999999,15.873606,,5516.3867,41.661068,0.9916355,19.228508,-0.44473365,-0.5276843,17.401663,11175.873664855957,6.5196225e-12,0.7979798,6.0637642e-21,72280
3615,4.651949e-11,17.43944,,-0.86495614,17.43944,22.209156,1.5299835,-2.7571688,0.14999999,15.870016,,5530.8906,5.2004642,0.9856139,19.228508,-0.44501033,-0.5283044,2.897457,11181.249188661575,9.903356e-05,-1.0,2.8455728e-31,72300
3616,4.649376e-11,17.43944,,-0.64157236,17.43944,22.211945,1.5295839,-0.015769076,0.14999999,15.870416,,5530.9766,2.6031065,1.0138959,19.228508,-0.44528687,-0.5281666,17.310339,11186.33705830574,0.0127529055,-0.8181818,2.5736675,72320
