DenMISELogLast,GridSize,DenMISEMeanLog,BoundBonus,Regret,IWFirstEpisode,ReturnMax,ReturnMin,ReturnMean,InvPendulum_mu1_higher,InvPendulum_mu2_higher,IWMin,IWMax,InvPendulum_std1_higher,Iteration,InvPendulum_std0_higher,MinEpLen,InvPendulum_mu0_higher,InvPendulum_std3_higher,TimestepsSoFar,ReturnAbsMax,InvPendulum_std2_higher,DenMISELogFirst,InvPendulum_mu3_higher,BoundMISE,Bound,ActionIn1,Regret/t,AvgEpLen,ReturnLastEpisode,Delta,NumTrajectories,TimeElapsed,NumTrainableParams,IWMean,IWLastEpisode
2.7079227,1296,2.668603,20198.97,458335.3,,51.208042,-564.57104,-137.91716,0.12,0.12,,256.08463,0.03,3207,0.03,10,-0.04,0.03,194829,564.57104,0.03,1.4269307,0.04,-55.29536,20143.676,0.18063948,142.91716,60.7511693171188,-115.6972,9.1147255e-12,3207,21032.78586626053,,0.45354083,1.0363006e-20
3.4892843,1296,2.6686862,20199.086,458476.06,,51.208042,-564.57104,-137.91647,-0.12,0.04,,300.7914,0.03,3208,0.03,10,0.04,0.03,194867,564.57104,0.03,1.4266189,-0.12,-56.023495,20143.062,-0.07325971,142.91647,60.74407730673317,-135.7637,9.109043e-12,3208,21042.316895484924,,0.4419402,1.1878559e-22
3.1468885,1296,2.668659,20198.26,458624.34,,51.208042,-564.57104,-137.91815,-0.04,-0.12,,399.3831,0.03,3209,0.03,10,0.04,0.03,194929,564.57104,0.03,1.4263073,-0.12,-55.849182,20142.41,-0.29607823,142.91815,60.744468681832345,-143.25954,9.103368e-12,3209,21051.99427676201,,0.48009998,8.423562e-06
2.2905054,1296,2.6683753,20200.79,458736.75,,51.208042,-564.57104,-137.90865,0.12,-0.04,,336.27454,0.03,3210,0.03,10,0.12,0.03,194945,564.57104,0.03,1.4259957,-0.04,-59.267006,20141.521,0.18468454,142.90865,60.730529595015575,-107.434654,9.0976966e-12,3210,21061.613826274872,,0.49643424,2.5798952e-10
2.6438541,1296,2.6682057,20300.855,458854.5,,51.208042,-564.57104,-137.9008,-0.12,0.12,,2270.5698,0.03,3211,0.03,10,-0.04,0.03,194967,564.57104,0.03,1.4256842,0.04,-161.68517,20139.17,0.06424982,142.9008,60.71846776705076,-112.77004,9.092031e-12,3211,21071.18073272705,,1.1800694,1.502073e-28
2.7035139,1296,2.668216,20224.436,458993.8,,51.208042,-564.57104,-137.89969,-0.12,-0.12,,747.7383,0.03,3212,0.03,10,-0.04,0.03,195006,564.57104,0.03,1.4253728,0.04,-87.738716,20136.697,-0.19283712,142.89969,60.71170610211706,-134.31067,9.0863705e-12,3212,21080.611847400665,,0.6729994,2.3752482e-13
2.9486675,1296,2.668192,20279.48,459140.25,,51.208042,-564.57104,-137.90079,-0.04,0.12,,1330.1431,0.03,3213,0.03,10,-0.12,0.03,195049,564.57104,0.03,1.4250616,-0.04,-143.0773,20136.402,-0.09341724,142.90079,60.70619358854653,-141.43732,9.080715e-12,3213,21090.118623256683,,1.134672,6.192468e-15
3.0799706,1296,2.668336,20201.812,459268.94,,51.208042,-564.57104,-137.89638,-0.12,0.04,,407.44455,0.03,3214,0.03,10,0.12,0.03,195081,564.57104,0.03,1.4247503,0.04,-65.94054,20135.871,0.13746953,142.89638,60.69726197884256,-123.666794,9.075065e-12,3214,21099.483679771423,,0.4114034,6.5341103e-13
2.9832182,1296,2.668247,20223.49,459408.5,,51.208042,-564.57104,-137.89534,-0.04,0.12,,468.05478,0.03,3215,0.03,10,-0.04,0.03,195119,564.57104,0.03,1.4244393,0.12,-94.88558,20128.605,0.19263983,142.89534,60.69020217729393,-134.56511,9.0694206e-12,3215,21109.52277445793,,0.7256283,1.0860596e-05
3.6104784,1296,2.6684473,20199.77,459555.38,,51.208042,-564.57104,-137.89658,-0.04,0.12,,308.1319,0.03,3216,0.03,10,-0.04,0.03,195163,564.57104,0.03,1.4241283,-0.12,-78.597015,20121.172,-0.099518396,142.89658,60.68501243781095,-141.83852,9.063782e-12,3216,21119.285063505173,,0.68245184,2.2798687e-11
3.1215832,1296,2.6684842,20202.633,459682.1,,51.208042,-564.57104,-137.89154,0.04,0.04,,381.6696,0.03,3217,0.03,10,0.12,0.03,195194,564.57104,0.03,1.4238174,0.12,-86.33144,20116.3,0.19614631,142.89154,60.67578489275723,-121.74072,9.0581475e-12,3217,21128.773727178574,,0.6055232,1.0137727e-24
2.7297704,1296,2.6683755,20202.771,459855.84,,51.208042,-564.57104,-137.90114,-0.12,-0.04,,622.3046,0.03,3218,0.03,10,0.12,0.03,195265,564.57104,0.03,1.4235066,-0.04,-92.43854,20110.332,-0.06297202,142.90114,60.678993163455566,-168.7452,9.052518e-12,3218,21138.262402057648,,0.6808304,7.5978773e-10
2.701451,1296,2.6682787,20201.61,459983.16,,51.208042,-564.57104,-137.89629,-0.12,-0.12,,550.08844,0.03,3219,0.03,10,0.04,0.03,195302,564.57104,0.03,1.4231958,-0.04,-91.221245,20110.389,-0.2620787,142.89629,60.671637154395775,-122.298775,9.046895e-12,3219,21147.96763110161,,0.7105804,0.092971124
2.7368734,1296,2.6682026,20141.975,460126.88,,51.208042,-564.57104,-137.89655,0.12,-0.12,,138.90169,0.03,3220,0.03,10,0.04,0.03,195343,564.57104,0.03,1.4228853,0.04,-35.249714,20106.725,0.10641712,142.89655,60.66552795031056,-138.73622,9.041277e-12,3220,21157.753828048706,,0.30301958,9.130459e-16
2.6975584,1296,2.6679935,20202.322,460274.94,,51.208042,-564.57104,-137.89815,0.04,-0.12,,1065.7302,0.03,3221,0.03,10,-0.04,0.03,195393,564.57104,0.03,1.4225748,-0.12,-99.434845,20102.887,-0.15027988,142.89815,60.6622167028873,-143.06909,9.035664e-12,3221,21167.363201856613,,0.8969196,1.5216798e-06
3.3583007,1296,2.6681588,20203.621,460405.3,,51.208042,-564.57104,-137.89426,0.04,0.04,,463.4306,0.03,3222,0.03,10,-0.12,0.03,195426,564.57104,0.03,1.4222643,-0.12,-104.98058,20098.64,-0.10387848,142.89426,60.6536312849162,-125.3847,9.030055e-12,3222,21176.83070063591,,0.9064137,1.3575325e-06
3.0832396,1296,2.6682487,20202.596,460515.0,,51.208042,-564.57104,-137.88396,-0.04,-0.12,,952.49524,0.03,3223,0.03,10,0.12,0.03,195449,564.57104,0.03,1.421954,-0.04,-109.31426,20093.281,-0.0076341406,142.88396,60.64194849519082,-104.659164,9.024453e-12,3223,21186.27520108223,,0.9317441,6.6629693e-21
3.0836508,1296,2.6683393,20227.34,460633.97,,51.208042,-564.57104,-137.87654,-0.04,-0.12,,616.18353,0.03,3224,0.03,10,-0.12,0.03,195472,564.57104,0.03,1.4216439,0.04,-136.56871,20090.771,-0.2543021,142.87654,60.630272952853595,-113.996315,9.018856e-12,3224,21195.667114019394,,0.9103452,7.140964e-21
3.4023597,1296,2.668526,20204.383,460753.34,,51.208042,-564.57104,-137.86925,0.12,0.04,,1079.9393,0.03,3225,0.03,10,0.12,0.03,195492,564.57104,0.03,1.4213337,0.04,-122.299965,20082.082,0.37486637,142.86925,60.61767441860465,-114.3592,9.013263e-12,3225,21205.566257238388,,1.0008913,1.0101535e-28
2.4047165,1296,2.6684237,20203.422,460874.03,,51.208042,-564.57104,-137.86238,0.12,-0.12,,468.97968,0.03,3226,0.03,10,-0.04,0.03,195512,564.57104,0.03,1.4210236,-0.04,-121.988945,20081.434,0.076668784,142.86238,60.605083694978305,-115.666405,9.0076765e-12,3226,21215.199370384216,,1.0853037,8.298028e-12
3.18537,1296,2.668598,20204.967,460984.78,,51.208042,-564.57104,-137.85243,0.12,-0.04,,971.45935,0.03,3227,0.03,10,-0.12,0.03,195527,564.57104,0.03,1.4207137,-0.04,-126.651405,20078.314,-0.06105633,142.85243,60.59095134800124,-105.75536,9.002094e-12,3227,21224.66149020195,,1.0612397,0.10307427
3.2333076,1296,2.668772,20143.719,461112.12,,51.208042,-564.57104,-137.84763,-0.04,-0.04,,279.23758,0.03,3228,0.03,10,0.12,0.03,195553,564.57104,0.03,1.4204038,0.12,-65.94302,20077.775,0.12422761,142.84763,60.58023543990087,-122.35396,8.996518e-12,3228,21234.348341464996,,0.5035662,5.27121e-19
2.5464053,1296,2.668577,20205.37,461311.72,,51.208042,-564.57104,-137.8652,0.04,0.12,,844.3425,0.03,3229,0.03,10,0.04,0.03,195652,564.57104,0.03,1.4200941,0.12,-131.51105,20073.857,0.28251857,142.8652,60.592133787550324,-194.60902,8.990947e-12,3229,21244.097352981567,,1.0696081,3.7722234e-09
3.4979405,1296,2.6688356,20228.387,461437.25,,51.208042,-564.57104,-137.85983,-0.04,-0.12,,1536.1567,0.03,3230,0.03,10,-0.04,0.03,195675,564.57104,0.03,1.4197845,0.12,-156.62704,20071.76,-0.10569519,142.85983,60.580495356037154,-120.51815,8.98538e-12,3230,21253.836471557617,,1.2311388,5.045001e-13
2.9313548,1296,2.6689522,20204.785,461565.44,,51.208042,-564.57104,-137.85529,-0.04,0.04,,739.6731,0.03,3231,0.03,10,0.12,0.03,195702,564.57104,0.03,1.419475,-0.12,-133.88203,20070.902,0.12281435,142.85529,60.57010213556175,-123.178635,8.979819e-12,3231,21263.48650431633,,1.1176718,7.720862e-23
2.8109367,1296,2.6690176,20205.996,461696.94,,51.208042,-564.57104,-137.85178,0.04,0.12,,2187.3164,0.03,3232,0.03,10,0.12,0.03,195751,564.57104,0.03,1.4191655,0.04,-135.48515,20070.512,0.27030918,142.85178,60.566522277227726,-126.511925,8.974263e-12,3232,21272.748004198074,,1.1775966,0.00055717514
2.4138794,1296,2.6689396,20143.879,461825.88,,51.208042,-564.57104,-137.84747,0.12,-0.04,,222.129,0.03,3233,0.03,10,0.04,0.03,195780,564.57104,0.03,1.4188561,0.12,-73.18033,20070.7,0.298813,142.84747,60.55675842870399,-123.94514,8.968712e-12,3233,21282.415864944458,,0.5767594,2.7977937e-12
2.6011415,1296,2.6687841,20145.3,461948.3,,51.208042,-564.57104,-137.84116,0.12,0.12,,560.232,0.03,3234,0.03,10,0.04,0.03,195800,564.57104,0.03,1.4185469,-0.04,-75.20761,20070.094,0.24834555,142.84116,60.54421768707483,-117.42286,8.963167e-12,3234,21291.880036354065,,0.6740817,2.2594412e-10
3.0168757,1296,2.668782,20144.148,462065.4,,51.208042,-564.57104,-137.8332,0.04,-0.12,,552.3052,0.03,3235,0.03,10,0.04,0.03,195817,564.57104,0.03,1.4182377,0.12,-85.66151,20058.486,0.15863523,142.8332,60.5307573415765,-112.10053,8.957626e-12,3235,21301.434316158295,,0.69637436,7.325616e-18
2.3534708,1296,2.6685827,20145.658,462192.2,,51.208042,-564.57104,-137.82825,0.04,0.12,,753.92206,0.03,3236,0.03,10,0.04,0.03,195847,564.57104,0.03,1.4179286,-0.12,-94.18257,20051.477,-0.011587165,142.82825,60.52132262051916,-121.79909,8.952091e-12,3236,21311.115171670914,,0.84349847,2.3644534e-36
2.9976618,1296,2.66862,20205.904,462340.6,,51.208042,-564.57104,-137.82997,0.04,-0.12,,1270.6072,0.03,3237,0.03,10,-0.12,0.03,195903,564.57104,0.03,1.4176197,-0.04,-172.0646,20033.84,-0.25484872,142.82997,60.519925857275254,-143.38828,8.9465605e-12,3237,21320.8967730999,,1.4641957,1.4809124e-11
2.4790378,1296,2.6686642,20207.469,462459.25,,51.208042,-564.57104,-137.8225,0.12,0.04,,1585.0798,0.03,3238,0.03,10,-0.04,0.03,195933,564.57104,0.03,1.4173108,0.12,-189.40605,20018.062,0.25442576,142.8225,60.51050030883261,-113.639885,8.941035e-12,3238,21330.64841222763,,1.359593,8.975884e-16
2.498899,1296,2.668679,20207.691,462578.3,,51.208042,-564.57104,-137.81517,0.04,-0.04,,2934.79,0.03,3239,0.03,10,0.12,0.03,195951,564.57104,0.03,1.417002,-0.12,-212.47078,19995.22,-0.124975085,142.81517,60.497375733251005,-114.05309,8.9355155e-12,3239,21340.41742539406,,1.8919735,2.8386377e-21
2.8703997,1296,2.6689112,20074.643,462689.1,,51.208042,-564.57104,-137.80528,0.04,0.12,,313.6434,0.03,3240,0.03,10,-0.12,0.03,195976,564.57104,0.03,1.4166933,0.04,-81.5789,19993.064,0.084488295,142.80528,60.48641975308642,-105.79821,8.930001e-12,3240,21350.21172595024,,0.5999752,6.535362e-30
2.6767645,1296,2.6687865,20208.293,462803.0,,51.208042,-564.57104,-137.79636,-0.04,0.12,,2126.0623,0.03,3241,0.03,10,0.12,0.03,196001,564.57104,0.03,1.4163847,-0.04,-219.41924,19988.873,0.21514861,142.79636,60.47547053378587,-108.93444,8.9244905e-12,3241,21359.62041068077,,1.7723598,1.8298287e-13
2.6945024,1296,2.6689548,20073.854,462931.3,,51.208042,-564.57104,-137.79189,-0.12,0.12,,512.5188,0.03,3242,0.03,10,0.04,0.03,196028,564.57104,0.03,1.4160762,-0.04,-90.91515,19982.938,-0.0031001233,142.79189,60.46514497223936,-123.31743,8.918986e-12,3242,21369.022963285446,,0.6946894,0.004807999
2.6561062,1296,2.668848,20208.45,463101.5,,51.208042,-564.57104,-137.80034,0.12,0.04,,2896.4595,0.03,3243,0.03,10,-0.12,0.03,196109,564.57104,0.03,1.4157678,0.04,-245.69481,19962.754,0.16326728,142.80034,60.471477027443726,-165.15486,8.913486e-12,3243,21378.6225168705,,2.0133376,9.25332e-24
2.719111,1296,2.6690772,20073.285,463219.06,,51.208042,-564.57104,-137.79256,0.04,-0.12,,424.19037,0.03,3244,0.03,10,0.12,0.03,196125,564.57104,0.03,1.4154595,-0.04,-130.21725,19943.068,0.03481103,142.79256,60.457768187422936,-112.537704,8.9079915e-12,3244,21388.099747896194,,1.117825,1.6427969e-20
2.7798064,1296,2.669137,20014.488,463364.62,,51.208042,-564.57104,-137.79341,-0.04,-0.12,,769.3639,0.03,3245,0.03,10,0.12,0.03,196170,564.57104,0.03,1.4151512,0.04,-95.75712,19918.73,-0.051605005,142.79341,60.453004622496145,-140.58267,8.902502e-12,3245,21397.826138973236,,0.7853974,0.69675267
3.34203,1296,2.669267,19942.877,463480.8,,51.208042,-564.57104,-137.78522,0.04,-0.04,,938.59064,0.03,3246,0.03,10,-0.12,0.03,196185,564.57104,0.03,1.4148432,-0.12,-64.59736,19878.28,-0.20573603,142.78522,60.43900184842884,-111.21346,8.897018e-12,3246,21407.50718021393,,0.76359874,1.058973e-17
2.6804142,1296,2.6691825,19941.977,463602.2,,51.208042,-564.57104,-137.77863,-0.12,-0.04,,591.7314,0.03,3247,0.03,10,0.04,0.03,196254,564.57104,0.03,1.4145352,-0.12,-68.94936,19873.027,-0.27042675,142.77863,60.4416384354789,-116.36406,8.891538e-12,3247,21417.19302868843,,0.5338869,9.650932e-17
2.88964,1296,2.669101,19942.215,463727.2,,51.208042,-564.57104,-137.77315,0.04,-0.12,,519.8751,0.03,3248,0.03,10,0.04,0.03,196296,564.57104,0.03,1.4142272,-0.12,-71.67874,19870.535,-0.13678998,142.77315,60.435960591133004,-119.9738,8.886065e-12,3248,21427.056609392166,,0.6528147,0.00020889504
2.5892649,1296,2.6689641,19942.457,463852.0,,51.208042,-564.57104,-137.76762,-0.04,-0.12,,378.22986,0.03,3249,0.03,10,-0.04,0.03,196328,564.57104,0.03,1.4139193,-0.12,-75.5534,19866.904,-0.33303967,142.76762,60.42720837180671,-119.8516,8.880595e-12,3249,21436.852515935898,,0.65949655,0.022586927
2.5356467,1296,2.6688123,19942.592,463962.34,,51.208042,-564.57104,-137.75764,-0.04,0.04,,1037.8011,0.03,3250,0.03,10,-0.12,0.03,196351,564.57104,0.03,1.4136117,-0.12,-76.787704,19865.805,-0.2610116,142.75764,60.41569230769231,-105.32342,8.875131e-12,3250,21446.58355498314,,0.7153473,1.0910113e-07
2.5899403,1296,2.6686833,19944.166,464067.8,,51.208042,-564.57104,-137.74617,0.04,0.12,,550.0245,0.03,3251,0.03,10,-0.04,0.03,196425,564.57104,0.03,1.413304,-0.12,-85.66957,19858.496,0.032823503,142.74617,60.419870808981855,-100.457245,8.8696715e-12,3251,21456.323399543762,,0.756756,0.0048443014
1.9721295,1296,2.6683872,19944.408,464193.94,,51.208042,-564.57104,-137.74106,-0.04,0.04,,714.0012,0.03,3252,0.03,10,0.12,0.03,196454,564.57104,0.03,1.4129964,0.12,-92.55706,19851.852,0.17297257,142.74106,60.410209102091024,-121.11865,8.8642175e-12,3252,21466.009979486465,,0.6689544,1.8150842e-27
2.9684758,1296,2.6683688,19946.938,464328.12,,51.208042,-564.57104,-137.73843,0.04,0.12,,623.60065,0.03,3253,0.03,10,-0.12,0.03,196487,564.57104,0.03,1.412689,-0.04,-103.84264,19843.096,0.014496621,142.73843,60.401782969566554,-129.19652,8.858769e-12,3253,21475.293543577194,,0.87004006,5.394488e-25
2.594048,1296,2.6682947,19944.81,464454.16,,51.208042,-564.57104,-137.7333,-0.12,0.12,,413.45493,0.03,3254,0.03,10,0.04,0.03,196521,564.57104,0.03,1.4123816,0.04,-110.09438,19834.717,0.07159856,142.7333,60.39366933005532,-121.049286,8.853324e-12,3254,21484.88845849037,,0.83396035,1.5189284e-11
3.1593235,1296,2.6683865,19886.12,464575.53,,51.208042,-564.57104,-137.72673,0.12,0.04,,480.5437,0.03,3255,0.03,10,0.04,0.03,196545,564.57104,0.03,1.4120743,-0.12,-52.181942,19833.938,0.026999816,142.72673,60.382488479262676,-116.37479,8.847886e-12,3255,21494.44362282753,,0.45330456,8.7119887e-14
3.1356163,1296,2.6683574,19945.182,464698.0,,51.208042,-564.57104,-137.72052,-0.12,0.04,,330.34137,0.03,3256,0.03,10,0.12,0.03,196587,564.57104,0.03,1.4117671,-0.04,-115.75684,19829.424,-0.0044359565,142.72052,60.37684275184275,-117.449455,8.842451e-12,3256,21503.832194328308,,0.77664834,5.06076e-16
3.0624158,1296,2.668403,19944.258,464833.7,,51.208042,-564.57104,-137.71835,0.12,-0.12,,969.31604,0.03,3257,0.03,10,0.04,0.03,196624,564.57104,0.03,1.4114602,-0.04,-121.9417,19822.316,0.018407091,142.71835,60.369665336198956,-130.70923,8.837022e-12,3257,21513.453390836716,,1.0982002,2.3209013e-18
2.4114022,1296,2.6683338,19944.414,464975.94,,51.208042,-564.57104,-137.71822,-0.04,0.12,,1132.4874,0.03,3258,0.03,10,0.04,0.03,196674,564.57104,0.03,1.4111531,-0.12,-123.2999,19821.113,-0.047706597,142.71822,60.36648250460405,-137.22781,8.831599e-12,3258,21523.01865887642,,1.0773057,3.2343793e-20
2.5068846,1296,2.6682827,19945.986,465098.94,,51.208042,-564.57104,-137.71216,0.12,0.12,,1420.2048,0.03,3259,0.03,10,-0.04,0.03,196714,564.57104,0.03,1.4108462,-0.04,-127.3567,19818.629,0.17780532,142.71216,60.360233200368214,-118.00929,8.826179e-12,3259,21532.723608255386,,1.0618821,7.8179487e-17
2.5630696,1296,2.6682305,19887.402,465212.0,,51.208042,-564.57104,-137.70306,0.12,-0.12,,477.55768,0.03,3260,0.03,10,-0.04,0.03,196735,564.57104,0.03,1.4105394,0.04,-69.29683,19818.105,-0.04133623,142.70306,60.34815950920245,-108.05524,8.820765e-12,3260,21542.42706489563,,0.5912283,6.164882e-18
2.3521998,1296,2.6680026,19946.252,465336.88,,51.208042,-564.57104,-137.6976,0.12,-0.04,,1720.245,0.03,3261,0.03,10,-0.04,0.03,196759,564.57104,0.03,1.4102328,-0.12,-137.1913,19809.06,-0.05701161,142.6976,60.337013186139224,-119.87428,8.815356e-12,3261,21552.013290643692,,1.2251742,5.230418e-06
2.6078699,1296,2.6680088,19946.623,465447.28,,51.208042,-564.57104,-137.6877,0.12,0.12,,996.9249,0.03,3262,0.03,10,0.04,0.03,196773,564.57104,0.03,1.4099262,0.04,-137.35152,19809.271,0.38556334,142.6877,60.32280809319436,-105.41178,8.809953e-12,3262,21561.536219120026,,1.1513222,2.8554699e-11
2.2163672,1296,2.6678953,19888.037,465571.2,,51.208042,-564.57104,-137.68195,0.04,0.12,,510.16492,0.03,3263,0.03,10,0.12,0.03,196797,564.57104,0.03,1.4096196,-0.04,-85.90425,19802.133,0.12127021,142.68195,60.31167637143733,-118.907616,8.8045534e-12,3263,21571.069851875305,,0.7314764,0.11512276
3.1124156,1296,2.6679418,19945.96,465691.8,,51.208042,-564.57104,-137.67519,0.04,0.12,,669.76605,0.03,3264,0.03,10,-0.04,0.03,196827,564.57104,0.03,1.4093132,0.12,-146.5224,19799.44,0.2019603,142.67519,60.302389705882355,-115.63639,8.799159e-12,3264,21580.768818855286,,1.158849,6.7492967e-09
2.8319743,1296,2.6680243,19947.344,465844.34,,51.208042,-564.57104,-137.6782,0.12,0.04,,1323.6527,0.03,3265,0.03,10,-0.12,0.03,196878,564.57104,0.03,1.4090068,-0.04,-155.69208,19791.652,-0.037048988,142.6782,60.299540581929556,-147.52979,8.79377e-12,3265,21590.356222867966,,1.2366284,3.7959365e-11
2.33725,1296,2.6679628,19888.627,466003.1,,51.208042,-564.57104,-137.68312,0.04,0.04,,1129.1044,0.03,3266,0.03,10,0.12,0.03,196951,564.57104,0.03,1.4087006,-0.12,-101.54183,19787.086,0.03874497,142.68312,60.30342927127985,-153.7315,8.7883876e-12,3266,21599.838032722473,,0.8890332,9.079968e-21
3.3641322,1296,2.6681228,19888.996,466114.16,,51.208042,-564.57104,-137.67345,0.04,-0.12,,615.3429,0.03,3267,0.03,10,-0.04,0.03,196966,564.57104,0.03,1.4083945,0.12,-102.2578,19786.738,0.016361572,142.67345,60.28956228956229,-106.07631,8.783008e-12,3267,21609.514017105103,,0.8292176,3.3332148e-38
2.614317,1296,2.6680446,19948.06,466239.75,,51.208042,-564.57104,-137.66823,0.12,0.04,,1580.7926,0.03,3268,0.03,10,0.04,0.03,196991,564.57104,0.03,1.4080884,0.12,-164.51842,19783.543,0.27901453,142.66823,60.27876376988984,-120.61398,8.777634e-12,3268,21619.152430295944,,1.3779942,1.3663307e-06
2.4355416,1296,2.6680434,19889.262,466356.7,,51.208042,-564.57104,-137.66035,-0.04,-0.12,,1591.1973,0.03,3269,0.03,10,0.04,0.03,197008,564.57104,0.03,1.4077826,0.12,-109.69276,19779.568,-0.043974534,142.66035,60.265524625267666,-111.93056,8.772265e-12,3269,21628.9745323658,,0.92378306,3.1446802e-07
2.9681995,1296,2.6680815,19947.273,466479.44,,51.208042,-564.57104,-137.65427,-0.04,-0.04,,1630.4995,0.03,3270,0.03,10,0.12,0.03,197029,564.57104,0.03,1.4074767,-0.12,-170.15527,19777.117,-0.10925554,142.65427,60.253516819571864,-117.73793,8.7669e-12,3270,21638.643628835678,,1.5129763,8.1726746e-14
3.2028668,1296,2.668351,19889.717,466593.62,,51.208042,-564.57104,-137.64555,-0.12,-0.04,,917.1289,0.03,3271,0.03,10,0.12,0.03,197050,564.57104,0.03,1.4071709,0.04,-116.0887,19773.629,-0.027933309,142.64555,60.24151635585448,-109.17383,8.76154e-12,3271,21648.203949213028,,0.7725266,1.8170313e-06
3.027141,1296,2.6683776,19947.752,466736.8,,51.208042,-564.57104,-137.64572,-0.12,0.04,,1524.592,0.03,3272,0.03,10,-0.04,0.03,197090,564.57104,0.03,1.4068652,-0.12,-177.45602,19770.297,-0.27686518,142.64572,60.23533007334963,-138.19028,8.756186e-12,3272,21657.899489164352,,1.4172324,3.9462877e-09
3.1435244,1296,2.6686008,19890.217,466646.94,,94.87502,-564.57104,-137.57468,-0.12,-0.12,,1365.6074,0.03,3273,0.03,10,0.04,0.03,197590,564.57104,0.03,1.4065596,0.04,-126.67906,19763.537,-0.08284545,142.57468,60.36969141460434,94.87502,8.750836e-12,3273,21668.151198148727,,1.0544215,4.2708135e-09
3.374037,1296,2.668804,19949.865,466787.8,,94.87502,-564.57104,-137.57416,-0.04,-0.12,,1466.527,0.03,3274,0.03,10,-0.12,0.03,197634,564.57104,0.03,1.4062542,-0.04,-192.48988,19757.375,-0.35962284,142.57416,60.36469150885767,-135.85854,8.7454904e-12,3274,21677.904808282852,,1.4314827,3.5144865e-07
2.7223542,1296,2.668919,19949.717,466916.06,,94.87502,-564.57104,-137.5698,-0.04,0.12,,1174.2592,0.03,3275,0.03,10,0.04,0.03,197663,564.57104,0.03,1.4059488,0.12,-197.98363,19751.732,0.20333734,142.5698,60.35511450381679,-123.28493,8.740151e-12,3275,21687.556778669357,,1.5726562,2.3866923e-28
2.8317795,1296,2.6691036,19950.13,467057.03,,94.87502,-564.57104,-137.5693,-0.12,-0.12,,1005.3804,0.03,3276,0.03,10,-0.04,0.03,197701,564.57104,0.03,1.4056435,-0.04,-210.89359,19739.236,-0.33994454,142.5693,60.348290598290596,-135.94978,8.734817e-12,3276,21697.0200381279,,1.6812495,1.6212084e-18
3.106196,1296,2.669407,19891.172,467181.56,,94.87502,-564.57104,-137.5638,0.12,0.04,,1150.9167,0.03,3277,0.03,10,0.12,0.03,197727,564.57104,0.03,1.4053383,-0.04,-152.88925,19738.283,0.18270859,142.5638,60.33780897162038,-119.52728,8.729486e-12,3277,21706.765709638596,,1.2830833,6.3355777e-28
2.4979925,1296,2.6694074,19950.352,467301.84,,94.87502,-564.57104,-137.557,-0.04,0.12,,2032.89,0.03,3278,0.03,10,0.12,0.03,197749,564.57104,0.03,1.4050331,0.04,-214.93442,19735.418,0.1382111,142.557,60.326113483831605,-115.28389,8.72416e-12,3278,21716.369385957718,,1.703935,1.7813912e-11
3.430018,1296,2.6697724,19890.621,467442.97,,94.87502,-564.57104,-137.55656,0.04,-0.04,,1156.4719,0.03,3279,0.03,10,0.12,0.03,197787,564.57104,0.03,1.4047282,0.12,-166.88235,19723.738,0.25418192,142.55656,60.31930466605672,-136.1285,8.71884e-12,3279,21726.1301176548,,1.2505832,7.0752557e-12
2.704228,1296,2.6698325,19891.885,467581.06,,94.87502,-564.57104,-137.5552,0.12,-0.04,,955.71265,0.03,3280,0.03,10,-0.04,0.03,197823,564.57104,0.03,1.4044232,0.12,-185.98659,19705.898,0.22891062,142.5552,60.31189024390244,-133.07713,8.713525e-12,3280,21735.732925653458,,1.4716523,8.8998246e-07
3.0564384,1296,2.6700618,19892.125,467713.0,,94.87502,-564.57104,-137.55197,0.12,-0.04,,1553.1096,0.03,3281,0.03,10,0.12,0.03,197852,564.57104,0.03,1.4041184,0.04,-190.36563,19701.76,0.15775193,142.55197,60.30234684547394,-126.944046,8.708214e-12,3281,21745.395116090775,,1.5010072,1.7284108e-05
3.09388,1296,2.670302,19892.254,467836.75,,94.87502,-564.57104,-137.54623,0.04,-0.12,,1986.2688,0.03,3282,0.03,10,0.12,0.03,197876,564.57104,0.03,1.4038136,0.04,-204.36899,19687.885,0.006587295,142.54623,60.29128580134065,-118.76007,8.702907e-12,3282,21755.054869413376,,1.7737029,12.994433
3.303885,1296,2.6706476,19892.6,467952.2,,94.87502,-564.57104,-137.53798,0.12,-0.04,,3579.5725,0.03,3283,0.03,10,-0.12,0.03,197892,564.57104,0.03,1.403509,0.04,-260.75357,19631.846,0.06826666,142.53798,60.27779469996954,-110.45545,8.697607e-12,3283,21764.45384812355,,1.9113075,3.8374595e-11
3.1960113,1296,2.6709692,19892.732,468115.3,,94.87502,-564.57104,-137.54425,0.04,-0.12,,3004.0542,0.03,3284,0.03,10,-0.12,0.03,197953,564.57104,0.03,1.4032044,0.04,-271.10257,19621.629,-0.099068075,142.54425,60.278014616321556,-158.13174,8.692311e-12,3284,21774.115998268127,,2.1313992,0.002044262
2.7558627,1296,2.6712222,15961.631,468244.94,,94.87502,-564.57104,-137.54031,-0.12,0.04,,157.81664,0.03,3285,0.03,10,-0.2,0.03,197985,564.57104,0.03,1.4029,-0.04,-73.55652,15888.074,-0.3908332,142.54031,60.269406392694066,-124.613686,8.68702e-12,3285,21783.720158576965,,0.28995433,3.8741345e-19
