ReturnAbsMax,Bound,TimestepsSoFar,InvPendulum_mu1_higher,ReturnLastEpisode,BoundBonus,BoundMISE,DenMISEMeanLog,ActionIn1,InvPendulum_std0_higher,Regret/t,MinEpLen,ReturnMax,AvgEpLen,Regret,InvPendulum_std3_higher,IWMean,NumTrajectories,InvPendulum_mu0_higher,IWLastEpisode,TimeElapsed,GridSize,IWMax,NumTrainableParams,ReturnMean,InvPendulum_mu2_higher,DenMISELogFirst,InvPendulum_mu3_higher,Iteration,InvPendulum_std1_higher,InvPendulum_std2_higher,DenMISELogLast,IWMin,ReturnMin,IWFirstEpisode,Delta
499.88885,26508.484,27791,0.2,-108.15214,26544.828,-36.34325,3.0400748,0.17362319,0.03,145.90869,11,-85.76411,62.45168539325843,64929.367,0.03,0.32386184,445,0.2,,586.2086775302887,256,111.04994,,-140.90869,-0.2,3.6489093,-0.06666667,445,0.03,0.03,3.7346392,,-499.88885,,2.389067e-09
499.88885,26508.275,27821,0.2,-118.85174,26547.826,-39.55058,3.0422828,-0.20282888,0.03,145.85924,11,-85.76411,62.37892376681614,65053.22,0.03,0.3783747,446,-0.2,,588.0939955711365,256,164.32767,,-140.85924,-0.06666667,3.6466646,-0.2,446,0.03,0.03,4.7280455,,-499.88885,,2.3783657e-09
499.88885,26510.346,27844,-0.2,-117.74831,26550.822,-40.477203,3.040936,0.29856786,0.03,145.80754,11,-85.76411,62.29082774049217,65175.97,0.03,0.3121624,447,0.06666667,,589.8473074436188,256,69.7102,,-140.80754,0.2,3.644425,0.2,447,0.03,0.03,3.1153347,,-499.88885,,2.3677362e-09
499.88885,26512.215,27864,-0.2,-117.78514,26553.807,-41.591473,3.0419555,-0.13746414,0.03,145.75615,11,-85.76411,62.19642857142857,65298.754,0.03,0.3537815,448,0.06666667,3.137736e-37,591.7181613445282,256,112.71501,,-140.75615,0.2,3.6421905,-0.2,448,0.03,0.03,4.199649,,-499.88885,,2.3571776e-09
499.88885,26514.732,27906,-0.2,-132.23837,26556.783,-42.051117,3.0390196,0.17923768,0.03,145.73718,11,-85.76411,62.15144766146993,65435.992,0.03,0.3336691,449,-0.06666667,,593.5904693603516,256,127.04285,,-140.73718,0.2,3.6399608,0.2,449,0.03,0.03,2.3992345,,-499.88885,,2.3466895e-09
499.88885,26515.887,27947,-0.2,-136.45206,26559.758,-43.87089,3.0380783,-0.5042122,0.03,145.72766,11,-85.76411,62.10444444444445,65577.445,0.03,0.40393966,450,0.06666667,,595.439204454422,256,159.62067,,-140.72766,-0.2,3.637736,-0.2,450,0.03,0.03,3.3149621,,-499.88885,,2.3362718e-09
499.88885,26517.855,27969,0.06666667,-105.79232,26562.723,-44.866634,3.0344467,0.22585763,0.03,145.65019,11,-85.76411,62.01552106430155,65688.234,0.03,0.38573188,451,0.2,,597.2250154018402,256,139.04012,,-140.65019,0.2,3.6355162,-0.2,451,0.03,0.03,2.0470574,,-499.88885,,2.325923e-09
499.88885,26520.111,27989,0.2,-107.68074,26565.684,-45.57183,3.0330486,0.24025504,0.03,145.57724,11,-85.76411,61.92256637168141,65800.914,0.03,0.4087872,452,0.06666667,3.9444576e-06,599.1415011882782,256,172.89091,,-140.57724,0.2,3.6333015,-0.2,452,0.03,0.03,3.0570276,,-499.88885,,2.3156426e-09
499.88885,26521.465,28010,-0.2,-105.35527,26568.635,-47.169212,3.0346394,-0.21176472,0.03,145.4995,11,-85.76411,61.83222958057395,65911.27,0.03,0.39012396,453,-0.06666667,,600.9720051288605,256,127.73861,,-140.4995,-0.2,3.6310914,0.2,453,0.03,0.03,4.402665,,-499.88885,,2.3054303e-09
499.88885,26520.18,28059,0.2,-137.42337,26571.584,-51.40459,3.0331023,0.74301124,0.03,145.49272,11,-85.76411,61.80396475770925,66053.695,0.03,0.4348492,454,0.2,,602.9099493026733,256,124.697945,,-140.49272,0.06666667,3.6288865,0.2,454,0.03,0.03,2.9842408,,-499.88885,,2.2952855e-09
499.88885,26522.688,28089,-0.2,-124.30555,26574.52,-51.832672,3.0297246,-0.28240797,0.03,145.45714,11,-85.76411,61.73406593406593,66183.0,0.03,0.4125362,455,-0.06666667,,604.6792359352112,256,167.92789,,-140.45714,0.2,3.626686,-0.2,455,0.03,0.03,2.1035402,,-499.88885,,2.2852071e-09
499.88885,26522.82,28121,0.06666667,-126.24614,26577.453,-54.63194,3.031636,-0.13049224,0.03,145.42598,11,-85.76411,61.66885964912281,66314.25,0.03,0.48407426,456,0.2,,606.4991698265076,256,101.01622,,-140.42598,-0.2,3.6244907,-0.2,456,0.03,0.03,4.5431237,,-499.88885,,2.2751954e-09
499.88885,26525.535,28146,0.2,-110.12817,26580.377,-54.8411,3.0261636,-0.22605956,0.03,145.35968,11,-85.76411,61.588621444201316,66429.375,0.03,0.4961561,457,-0.2,,608.2628755569458,256,176.19507,,-140.35968,0.06666667,3.6223001,-0.2,457,0.03,0.03,1.0833542,,-499.88885,,2.265249e-09
499.88885,26525.91,28179,0.2,-107.42029,26583.297,-57.386654,3.028978,0.26279598,0.03,145.28777,11,-85.76411,61.52620087336245,66541.8,0.03,0.53386277,458,-0.2,7.634564e-27,610.144056558609,256,192.62505,,-140.28777,0.2,3.6201143,0.06666667,458,0.03,0.03,4.8828607,,-499.88885,,2.255368e-09
499.88885,26525.76,28194,-0.06666667,-105.68769,26586.209,-60.44901,3.0291271,0.060988665,0.03,145.21239,11,-85.76411,61.42483660130719,66652.484,0.03,0.54810125,459,0.2,,611.9432399272919,256,210.24124,,-140.21239,-0.2,3.6179333,0.2,459,0.03,0.03,3.6350498,,-499.88885,,2.2455515e-09
499.88885,26528.387,28209,-0.2,-110.6542,26589.115,-60.72863,3.0249205,-0.59238005,0.03,145.14812,11,-85.76411,61.323913043478264,66768.14,0.03,0.45844603,460,-0.2,1.4270721e-38,613.7000133991241,256,199.1387,,-140.14812,-0.2,3.615757,0.06666667,460,0.03,0.03,1.6283838,,-499.88885,,2.2357987e-09
499.88885,26515.453,28709,-0.2,-491.78452,26592.016,-76.56217,3.0219445,-0.33677328,0.03,145.91089,11,-85.76411,62.275488069414315,67264.92,0.03,0.6426368,461,0.2,,616.2918469905853,256,289.79153,,-140.91089,-0.2,3.6135855,-0.06666667,461,0.03,0.03,2.2670224,,-499.88885,,2.2261093e-09
499.88885,26515.56,28729,-0.06666667,-107.82246,26594.908,-79.348404,3.0208101,0.2075493,0.03,145.83926,11,-85.76411,62.183982683982684,67377.74,0.03,0.65796894,462,-0.2,,618.0469419956207,256,219.69821,,-140.83926,0.2,3.6114187,0.2,462,0.03,0.03,2.9952044,,-499.88885,,2.216483e-09
499.88885,26516.943,28751,0.06666667,-118.77472,26597.791,-80.84806,3.019656,-0.17514744,0.03,145.79163,11,-85.76411,62.09719222462203,67501.52,0.03,0.7151777,463,-0.2,,619.8757979869843,256,211.61948,,-140.79163,0.2,3.6092565,-0.2,463,0.03,0.03,2.9282165,,-499.88885,,2.2069189e-09
499.88885,26519.527,28775,0.2,-111.36029,26600.672,-81.14374,3.0161707,-0.119074404,0.03,145.7282,11,-85.76411,62.015086206896555,67617.88,0.03,0.75743693,464,0.06666667,,621.7032194137573,256,319.17847,,-140.7282,-0.2,3.607099,-0.2,464,0.03,0.03,1.7867132,,-499.88885,,2.197417e-09
499.88885,26514.867,28801,0.2,-108.30425,26603.541,-88.67292,3.013325,-0.2575542,0.03,145.65846,11,-85.76411,61.93763440860215,67731.19,0.03,0.81629366,465,-0.2,5.65807e-28,623.6777577400208,256,353.51053,,-140.65846,-0.2,3.6049461,0.06666667,465,0.03,0.03,2.1009138,,-499.88885,,2.1879756e-09
499.88885,26515.223,28814,0.2,-105.46795,26606.41,-91.188255,3.0055614,0.5506607,0.03,145.58295,11,-85.76411,61.832618025751074,67841.66,0.03,0.8491823,466,0.2,,625.4135799407959,256,222.49759,,-140.58295,0.2,3.602798,-0.06666667,466,0.03,0.03,-0.22648232,,-499.88885,,2.1785953e-09
499.88885,26516.379,28831,-0.2,-106.178955,26609.268,-92.88899,3.0077105,0.16926453,0.03,145.50926,11,-85.76411,61.73661670235546,67952.83,0.03,0.790115,467,0.2,,627.3652248382568,256,318.0997,,-140.50926,0.2,3.6006544,-0.06666667,467,0.03,0.03,4.2924514,,-499.88885,,2.169275e-09
499.88885,26513.51,28850,-0.2,-106.48176,26612.12,-98.60899,3.0067647,-0.12877771,0.03,145.43657,11,-85.76411,61.64529914529915,68064.31,0.03,0.86917627,468,0.2,1.0271084e-06,629.1563839912415,256,268.84494,,-140.43657,0.06666667,3.5985153,-0.2,468,0.03,0.03,2.9402068,,-499.88885,,2.1600146e-09
499.88885,26491.896,28891,0.2,-133.80853,26614.967,-123.070206,3.0094607,0.11491808,0.03,145.42244,11,-85.76411,61.60127931769723,68203.125,0.03,1.1209493,469,0.2,3.7145522e-33,631.101470708847,256,431.01443,,-140.42244,-0.06666667,3.5963807,-0.2,469,0.03,0.03,4.539753,,-499.88885,,2.150813e-09
499.88885,26488.38,28907,-0.2,-108.51317,26617.807,-129.42526,3.0086641,-0.12710083,0.03,145.35454,11,-85.76411,61.50425531914894,68316.63,0.03,1.081757,470,0.2,,632.9247648715973,256,322.51764,,-140.35454,-0.2,3.594251,0.06666667,470,0.03,0.03,2.7925935,,-499.88885,,2.1416704e-09
499.88885,26484.559,28937,0.2,-119.99153,26620.64,-136.08122,3.0098531,0.79436314,0.03,145.31131,11,-85.76411,61.43736730360934,68441.625,0.03,1.2616884,471,0.2,,634.836567401886,256,547.96265,,-140.31131,0.2,3.5921254,0.06666667,471,0.03,0.03,3.6926205,,-499.88885,,2.1325859e-09
499.88885,26478.908,28954,0.2,-111.039406,26623.469,-144.55963,3.007188,0.36594543,0.03,145.24928,11,-85.76411,61.34322033898305,68557.664,0.03,0.9964487,472,-0.2,,636.7608115673065,256,396.17172,,-140.24928,0.06666667,3.5900047,0.2,472,0.03,0.03,1.8825136,,-499.88885,,2.1235593e-09
499.88885,26470.398,29004,0.06666667,-146.93936,26626.291,-155.8924,2.999473,0.19767864,0.03,145.26343,11,-85.76411,61.31923890063425,68709.6,0.03,1.245904,473,-0.2,2.264239e-06,638.6815633773804,256,582.8967,,-140.26343,0.2,3.5878882,0.2,473,0.03,0.03,-0.40195885,,-499.88885,,2.1145894e-09
499.88885,26473.02,29028,0.06666667,-120.51528,26629.107,-156.08887,3.0011744,-0.55551183,0.03,145.22177,11,-85.76411,61.24050632911393,68835.12,0.03,1.3546462,474,-0.2,,640.6204516887665,256,393.28723,,-140.22177,-0.2,3.5857763,-0.2,474,0.03,0.03,3.9881833,,-499.88885,,2.1056765e-09
499.88885,26452.393,29063,-0.2,-121.94972,26631.912,-179.51973,3.004558,-0.2560541,0.03,145.1833,11,-85.76411,61.18526315789474,68962.07,0.03,0.83808255,475,-0.2,,642.5763704776764,256,187.80855,,-140.1833,0.2,3.5836687,-0.06666667,475,0.03,0.03,4.5605807,,-499.88885,,2.0968198e-09
499.88885,26418.7,29098,0.2,-130.03372,26634.715,-216.01633,3.004332,-0.3844189,0.03,145.16199,11,-85.76411,61.13025210084034,69097.11,0.03,2.0257103,476,-0.06666667,,644.691253900528,256,892.85913,,-140.16199,-0.2,3.5815656,-0.2,476,0.03,0.03,3.1587634,,-499.88885,,2.0880189e-09
499.88885,26330.117,29122,-0.2,-116.990585,26637.516,-307.39783,2.998075,-0.14377168,0.03,145.1134,11,-85.76411,61.0524109014675,69219.09,0.03,0.61593187,477,-0.2,,646.6372892856598,256,199.75374,,-140.1134,0.06666667,3.579467,0.2,477,0.03,0.03,-0.17894377,,-499.88885,,2.0792732e-09
499.88885,26325.205,29622,-0.06666667,-498.08798,26640.303,-315.09836,2.9968898,-0.60742784,0.03,145.86232,11,-85.76411,61.97071129707113,69722.19,0.03,2.6450655,478,-0.2,,649.4033088684082,256,1219.9667,,-140.86232,-0.2,3.5773728,-0.2,478,0.03,0.03,2.8935723,,-499.88885,,2.0705828e-09
499.88885,26257.178,29636,-0.2,-103.20393,26643.088,-385.9102,2.9976351,-0.2575856,0.03,145.78369,11,-85.76411,61.8705636743215,69830.39,0.03,0.7836702,479,-0.2,,651.4273867607117,256,362.23856,,-140.78369,-0.06666667,3.575283,0.2,479,0.03,0.03,2.996152,,-499.88885,,2.0619462e-09
499.88885,26238.07,30136,0.2,-498.95978,26645.865,-407.7959,2.9972966,0.31703764,0.03,146.52989,11,-85.76411,62.78333333333333,70334.35,0.03,3.716774,480,0.2,,654.0737187862396,256,1771.8733,,-141.52989,-0.2,3.5731974,0.06666667,480,0.03,0.03,3.2437074,,-499.88885,,2.053364e-09
499.88885,26164.791,30158,0.06666667,-108.69666,26648.639,-483.84735,2.9960072,-0.16445796,0.03,146.46164,11,-85.76411,62.6985446985447,70448.05,0.03,3.8718204,481,-0.2,,656.003809928894,256,948.5312,,-141.46164,-0.2,3.5711162,0.2,481,0.03,0.03,1.8052584,,-499.88885,,2.0448347e-09
499.88885,26056.594,30178,-0.2,-116.81591,26651.402,-594.80865,2.9993408,-0.6716292,0.03,146.41049,11,-85.76411,62.60995850622407,70569.86,0.03,9.929366,482,-0.2,3.0385139e-33,657.8597528934479,256,4685.923,,-141.41049,-0.2,3.5690396,-0.06666667,482,0.03,0.03,3.3542714,,-499.88885,,2.0363589e-09
499.88885,26001.016,30221,0.2,-119.20004,26654.16,-653.14526,3.0015318,0.4850204,0.03,146.36452,11,-85.76411,62.56935817805383,70694.06,0.03,13.684978,483,0.2,,659.7788166999817,256,6606.6543,,-141.36452,-0.06666667,3.566967,0.2,483,0.03,0.03,2.4877343,,-499.88885,,2.0279354e-09
499.88885,3904.13,30249,0.06666667,-122.897545,3908.753,-4.6231627,3.0053287,0.35685164,0.03,146.32635,11,-85.76411,62.497933884297524,70821.95,0.03,0.041539576,484,0.06666667,9.430354e-32,661.5802338123322,256,12.687521,,-141.32635,0.2,3.5648987,0.06666667,484,0.03,0.03,3.1453388,,-499.88885,,2.019564e-09
499.88885,3897.9211,30266,0.2,-104.37983,3909.1558,-11.234594,3.0015771,0.1390695,0.03,146.25018,11,-85.76411,62.404123711340205,70931.336,0.03,0.08393661,485,-0.06666667,8.0209913e-22,663.4755923748016,256,38.28876,,-141.25018,-0.06666667,3.5628347,0.06666667,485,0.03,0.03,2.1434906,,-499.88885,,2.0112445e-09
499.88885,3897.5942,30304,-0.2,-133.37401,3909.2593,-11.664964,3.003016,-0.54210913,0.03,146.23396,11,-85.76411,62.35390946502058,71069.7,0.03,0.09678706,486,-0.06666667,,665.3857080936432,256,26.925098,,-141.23396,-0.06666667,3.560775,-0.2,486,0.03,0.03,4.61895,,-499.88885,,2.0029765e-09
499.88885,3897.048,30381,0.2,-112.78507,3909.6604,-12.612331,3.000986,0.2373837,0.03,146.17557,11,-85.76411,62.383983572895275,71187.5,0.03,0.110144,487,0.2,,667.3403754234314,256,50.79284,,-141.17557,-0.06666667,3.5587194,-0.06666667,487,0.03,0.03,2.9184008,,-499.88885,,1.994759e-09
499.88885,3895.3433,30402,-0.2,-109.992966,3910.0608,-14.717435,3.0019767,0.04802859,0.03,146.11166,11,-85.76411,62.299180327868854,71302.49,0.03,0.10377643,488,0.06666667,,669.2088599205017,256,40.118233,,-141.11166,0.06666667,3.5566683,0.2,488,0.03,0.03,4.3782015,,-499.88885,,1.9865922e-09
499.88885,3893.2227,30449,-0.06666667,-144.49928,3910.759,-17.536304,2.997932,0.049865752,0.03,146.11858,11,-85.76411,62.2678936605317,71451.984,0.03,0.16575977,489,-0.06666667,1.3434426e-21,671.178032875061,256,77.50185,,-141.11858,0.2,3.554621,-0.06666667,489,0.03,0.03,1.9228042,,-499.88885,,1.9784754e-09
499.88885,3891.1016,30471,0.06666667,-115.44997,3911.1577,-20.056118,2.9988904,0.1830346,0.03,146.0662,11,-85.76411,62.18571428571428,71572.44,0.03,0.18434809,490,-0.06666667,1.599768e-33,673.0545401573181,256,69.58254,,-141.0662,-0.06666667,3.5525782,0.2,490,0.03,0.03,4.312002,,-499.88885,,1.9704083e-09
499.88885,3885.4297,30508,0.06666667,-134.27032,3911.2566,-25.82696,2.9995065,0.4675504,0.03,146.05235,11,-85.76411,62.134419551934826,71711.7,0.03,0.2209308,491,0.2,5.0412606e-16,675.0130360126495,256,107.17201,,-141.05235,0.06666667,3.5505395,0.2,491,0.03,0.03,4.1260867,,-499.88885,,1.96239e-09
499.88885,3884.5361,30530,-0.2,-118.84044,3911.6536,-27.117321,3.000006,-0.03369669,0.03,146.0072,11,-85.76411,62.052845528455286,71835.55,0.03,0.2213759,492,0.06666667,3.3377515e-34,676.8700335025787,256,102.36987,,-141.0072,0.2,3.5485048,-0.06666667,492,0.03,0.03,4.044167,,-499.88885,,1.9544213e-09
499.88885,3883.4712,30554,0.06666667,-116.42746,3912.3481,-28.87685,3.0000238,-0.16232713,0.03,145.95735,11,-85.76411,61.97565922920892,71956.98,0.03,0.18411285,493,-0.2,,678.8154559135437,256,36.81922,,-140.95735,-0.06666667,3.5464745,0.06666667,493,0.03,0.03,3.8055167,,-499.88885,,1.9465007e-09
499.88885,3882.476,30574,0.06666667,-109.29048,3912.4446,-29.968534,2.9936385,0.022480927,0.03,145.89325,11,-85.76411,61.89068825910931,72071.266,0.03,0.26978135,494,-0.2,4.5565556e-23,680.722235918045,256,111.275375,,-140.89325,0.2,3.5444481,-0.06666667,494,0.03,0.03,0.66558194,,-499.88885,,1.9386281e-09
499.88885,3882.7434,30593,-0.2,-104.956215,3912.8389,-30.095385,2.9914663,-0.4006186,0.03,145.82065,11,-85.76411,61.80404040404041,72181.22,0.03,0.2298064,495,-0.06666667,,682.7090826034546,256,49.44953,,-140.82065,-0.2,3.5424259,0.06666667,495,0.03,0.03,2.670472,,-499.88885,,1.930803e-09
499.88885,3882.4695,30625,-0.06666667,-126.96396,3913.5317,-31.062168,2.993071,-0.03653699,0.03,145.79271,11,-85.76411,61.743951612903224,72313.19,0.03,0.3433396,496,0.06666667,,684.5565502643585,256,159.51254,,-140.79271,0.06666667,3.5404077,-0.2,496,0.03,0.03,4.564605,,-499.88885,,1.9230253e-09
499.88885,3881.718,30684,-0.06666667,-108.968155,3913.6252,-31.9073,2.9920344,-0.39729768,0.03,145.72868,11,-85.76411,61.73843058350101,72427.16,0.03,0.24280427,497,-0.2,,686.4275074005127,256,119.35618,,-140.72868,-0.2,3.5383935,0.06666667,497,0.03,0.03,3.1764069,,-499.88885,,1.9152946e-09
499.88885,3881.8767,30721,-0.2,-123.97623,3914.0168,-32.140095,2.9906614,0.009273723,0.03,145.69505,11,-85.76411,61.68875502008032,72556.13,0.03,0.25799277,498,0.2,,688.4546227455139,256,124.66078,,-140.69505,0.06666667,3.5363834,-0.06666667,498,0.03,0.03,3.0895944,,-499.88885,,1.9076105e-09
499.88885,3878.9492,30753,-0.06666667,-119.727936,3914.408,-35.458717,2.9881215,-0.40513965,0.03,145.65303,11,-85.76411,61.62925851703407,72680.86,0.03,0.34627864,499,-0.2,,690.4928131103516,256,109.85984,,-140.65303,0.06666667,3.5343776,-0.2,499,0.03,0.03,2.4909723,,-499.88885,,1.8999724e-09
499.88885,3871.6692,30813,0.2,-112.281944,3914.798,-43.128807,2.9898481,0.030711167,0.03,145.59628,11,-85.76411,61.626,72798.14,0.03,0.37555274,500,-0.2,2.362462e-20,692.5046274662018,256,134.8809,,-140.59628,0.06666667,3.5323756,-0.06666667,500,0.03,0.03,4.5302157,,-499.88885,,1.89238e-09
499.88885,3871.7588,30827,-0.2,-106.53259,3915.487,-43.728317,2.98996,-0.05888234,0.03,145.52829,11,-85.76411,61.53093812375249,72909.67,0.03,0.23334055,501,0.06666667,,694.3705713748932,256,103.43858,,-140.52829,0.06666667,3.5303774,-0.06666667,501,0.03,0.03,3.703564,,-499.88885,,1.884833e-09
499.88885,3871.8958,30886,-0.06666667,-152.50737,3915.5764,-43.68064,2.9875975,0.39273012,0.03,145.55217,11,-85.76411,61.52589641434263,73067.19,0.03,0.3613767,502,0.2,8.445282e-11,696.3659303188324,256,166.34148,,-140.55217,0.2,3.5283835,0.06666667,502,0.03,0.03,2.5887144,,-499.88885,,1.8773314e-09
499.88885,3868.1375,30908,0.06666667,-118.31455,3916.2634,-48.12596,2.984778,0.16150628,0.03,145.50795,11,-85.76411,61.44731610337972,73190.5,0.03,0.3386436,503,-0.2,,698.2544531822205,256,144.86792,,-140.50795,0.06666667,3.5263934,0.06666667,503,0.03,0.03,2.2524507,,-499.88885,,1.8698743e-09
499.88885,3868.2097,30941,0.06666667,-126.36321,3916.351,-48.141457,2.9793532,-0.32416466,0.03,145.47987,11,-85.76411,61.39087301587302,73321.86,0.03,0.45093513,504,-0.06666667,,700.1062035560608,256,131.7182,,-140.47987,-0.2,3.5244074,-0.2,504,0.03,0.03,0.9469032,,-499.88885,,1.8624614e-09
499.88885,3866.3723,30964,-0.2,-109.55202,3916.737,-50.364723,2.9798152,-0.4464645,0.03,145.41862,11,-85.76411,61.314851485148516,73436.41,0.03,0.40162703,505,0.06666667,3.1912497e-21,701.9227006435394,256,103.81758,,-140.41862,-0.2,3.5224252,-0.06666667,505,0.03,0.03,3.8052375,,-499.88885,,1.8550925e-09
499.88885,3865.67,30991,0.06666667,-122.59659,3917.4219,-51.75187,2.9815202,-0.115084015,0.03,145.3834,11,-85.76411,61.24703557312253,73564.01,0.03,0.43930778,506,0.06666667,5.476385e-26,703.7878391742706,256,125.73818,,-140.3834,-0.06666667,3.520447,-0.2,506,0.03,0.03,4.4668202,,-499.88885,,1.8477677e-09
499.88885,3865.111,31008,0.2,-109.83604,3917.5073,-52.39625,2.9824133,-0.031713687,0.03,145.32317,11,-85.76411,61.15976331360947,73678.84,0.03,0.50073105,507,-0.06666667,1.7746172e-09,705.5938177108765,256,204.20535,,-140.32317,0.06666667,3.5184727,-0.2,507,0.03,0.03,4.035199,,-499.88885,,1.8404858e-09
499.88885,3861.2998,31026,-0.2,-104.587875,3876.7378,-15.438012,2.9778361,-0.81738126,0.03,145.2528,11,-85.76411,61.074803149606296,73788.43,0.03,0.17469276,508,-0.2,8.91685e-37,707.4505789279938,256,75.024826,,-140.2528,-0.06666667,3.5165021,-0.2,508,0.03,0.03,1.2218391,,-499.88885,,1.833247e-09
499.88885,3860.621,31075,-0.2,-105.28046,3918.2742,-57.653126,2.9697719,-0.48080796,0.03,145.18411,11,-85.76411,61.051080550098234,73898.71,0.03,0.48939055,509,0.06666667,1.0520513e-25,709.349687576294,256,106.94744,,-140.18411,-0.06666667,3.5145357,-0.2,509,0.03,0.03,-0.29232624,,-499.88885,,1.8260506e-09
499.88885,3853.1846,31121,0.06666667,-105.38724,3918.656,-65.4714,2.9677653,0.14976025,0.03,145.11588,11,-85.76411,61.02156862745098,74009.09,0.03,0.6132259,510,0.06666667,,711.2953634262085,256,310.79123,,-140.11588,0.2,3.5125728,-0.2,510,0.03,0.03,2.4859626,,-499.88885,,1.8188966e-09
499.88885,3852.506,31137,-0.06666667,-106.20745,3919.3372,-66.83117,2.9681232,-0.23992507,0.03,145.04953,11,-85.76411,60.9334637964775,74120.31,0.03,0.6442244,511,-0.2,2.208722e-33,713.2515459060669,256,324.80533,,-140.04953,0.06666667,3.510614,-0.06666667,511,0.03,0.03,3.6700492,,-499.88885,,1.8117847e-09
499.88885,3852.4722,31637,0.06666667,-252.86299,3919.4185,-66.94641,2.9700723,-0.024445474,0.03,145.26987,11,-85.76411,61.791015625,74378.17,0.03,0.57920235,512,-0.06666667,2.0440773e-38,715.907867193222,256,282.3748,,-140.26987,-0.2,3.508659,0.2,512,0.03,0.03,4.4645376,,-499.88885,,1.8047143e-09
499.88885,3851.7896,31657,-0.06666667,-115.762436,3878.625,-26.835424,2.9711504,-0.13561845,0.03,145.22209,11,-85.76411,61.70955165692008,74498.93,0.03,0.25226766,513,-0.2,2.2148008e-07,717.7520062923431,256,126.455505,,-140.22209,-0.2,3.5067077,0.2,513,0.03,0.03,4.0552816,,-499.88885,,1.7976852e-09
499.88885,3847.7146,31682,-0.06666667,-122.32775,3920.4792,-72.764725,2.9708486,0.14121939,0.03,145.18727,11,-85.76411,61.63813229571984,74626.26,0.03,0.577662,514,0.06666667,1.3663347e-34,719.5774211883545,256,295.9948,,-140.18727,0.06666667,3.5047603,0.06666667,514,0.03,0.03,3.588801,,-499.88885,,1.7906971e-09
499.88885,3847.7168,31707,0.06666667,-122.01472,3920.5554,-72.83861,2.9722433,-0.2653989,0.03,145.152,11,-85.76411,61.56699029126214,74753.27,0.03,0.67858243,515,-0.2,8.7584705e-37,721.4179797172546,256,337.14972,,-140.152,-0.2,3.5028167,0.06666667,515,0.03,0.03,4.2316766,,-499.88885,,1.7837497e-09
499.88885,3841.0083,31733,0.2,-113.5463,3921.2324,-80.22422,2.9705825,0.019240178,0.03,145.10043,11,-85.76411,61.498062015503876,74871.82,0.03,0.7565642,516,-0.06666667,3.2823172e-10,723.3465383052826,256,387.27557,,-140.10043,-0.06666667,3.500877,-0.06666667,516,0.03,0.03,2.5869675,,-499.88885,,1.7768425e-09
499.88885,3839.876,31765,0.2,-125.009254,3921.3098,-81.43394,2.9721093,0.3515901,0.03,145.07123,11,-85.76411,61.44100580270793,75001.83,0.03,0.5532143,517,-0.06666667,3.930206e-20,725.3162853717804,256,255.14183,,-140.07123,0.06666667,3.4989407,0.2,517,0.03,0.03,4.1931257,,-499.88885,,1.7699756e-09
499.88885,3839.7427,31786,0.2,-117.07376,3921.6855,-81.94292,2.9721646,0.4838557,0.03,145.02684,11,-85.76411,61.36293436293436,75123.91,0.03,0.7459174,518,0.06666667,1.2428508e-14,727.2593367099762,256,210.38455,,-140.02684,0.2,3.4970083,0.06666667,518,0.03,0.03,3.540182,,-499.88885,,1.7631483e-09
499.88885,3839.841,31804,-0.06666667,-114.28038,3922.3606,-82.519646,2.9733348,-0.40838683,0.03,144.97723,11,-85.76411,61.27938342967245,75243.19,0.03,1.0290033,519,-0.06666667,,729.2525150775909,256,512.51416,,-139.97723,-0.06666667,3.4950798,-0.2,519,0.03,0.03,3.937914,,-499.88885,,1.7563605e-09
499.88885,3839.9502,31850,0.06666667,-118.09512,3922.4353,-82.48518,2.9733803,-0.39879784,0.03,144.93515,11,-85.76411,61.25,75366.28,0.03,0.75144345,520,-0.2,5.889205e-11,731.3394453525543,256,334.85507,,-139.93515,-0.2,3.4931548,-0.06666667,520,0.03,0.03,3.2680185,,-499.88885,,1.7496119e-09
499.88885,3839.7166,31871,0.2,-104.7758,3881.6042,-41.88758,2.9743166,0.17005494,0.03,144.86766,11,-85.76411,61.17274472168906,75476.055,0.03,0.3874832,521,-0.06666667,,733.4186322689056,256,121.21634,,-139.86766,0.2,3.4912336,-0.2,521,0.03,0.03,3.8578098,,-499.88885,,1.7429019e-09
499.88885,3839.7964,31889,0.2,-105.06886,3923.182,-83.385414,2.9760215,0.15887436,0.03,144.80101,11,-85.76411,61.09003831417625,75586.125,0.03,0.76884794,522,0.06666667,,735.4634439945221,256,322.08533,,-139.80101,-0.2,3.489316,0.06666667,522,0.03,0.03,4.5047674,,-499.88885,,1.7362306e-09
499.88885,3840.1543,31900,-0.2,-104.47794,3923.5542,-83.39989,2.9766712,-0.25666213,0.03,144.73344,11,-85.76411,60.994263862332694,75695.59,0.03,0.71038926,523,0.06666667,5.812976e-32,737.6481122970581,256,323.18393,,-139.73344,-0.2,3.4874022,0.06666667,523,0.03,0.03,3.687517,,-499.88885,,1.7295974e-09
499.88885,3839.9348,31931,-0.06666667,-128.60751,3924.2256,-84.290855,2.977344,0.14111634,0.03,144.71222,11,-85.76411,60.93702290076336,75829.2,0.03,1.0037458,524,0.06666667,,739.8458263874054,256,521.5621,,-139.71222,0.2,3.485492,-0.06666667,524,0.03,0.03,3.7570724,,-499.88885,,1.7230022e-09
