ReturnMin,InvPendulum_std0_higher,ReturnMax,InvPendulum_std3_higher,GridSize,InvPendulum_mu2_higher,ReturnAbsMax,ReturnLastEpisode,InvPendulum_mu3_higher,Bound,Delta,NumTrajectories,IWFirstEpisode,MinEpLen,TimeElapsed,AvgEpLen,Regret,BoundMISE,Iteration,IWMax,BoundBonus,ActionIn1,InvPendulum_mu0_higher,ReturnMean,InvPendulum_std2_higher,InvPendulum_std1_higher,InvPendulum_mu1_higher,TimestepsSoFar,DenMISEMeanLog,IWMean,IWLastEpisode,NumTrainableParams,DenMISELogFirst,DenMISELogLast,IWMin,Regret/t
-499.86557,0.03,36.574085,0.03,625,,499.86557,-497.71878,-0.2,4016.245,5.7430644e-11,1839,,11,6829.28666639328,61.032082653616094,260128.36,-224.68127,1839,1240.4807,4240.9263,-0.07742831,,-136.45099,0.03,0.03,0.1,112238,2.7219133,2.0730534,8.09689e-38,,1.9314023,2.2181888,,141.45099
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-107.234245,0.2,4015.8984,5.7368235e-11,1840,,11,6834.483852148056,61.01358695652174,260240.6,-199.44041,1840,1390.3236,4215.339,0.13140322,,-136.4351,0.03,0.03,0.1,112265,2.7221522,1.7156465,4.3553646e-31,,1.9308587,2.4150803,,141.4351
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-108.78326,0.2,4015.796,5.7305927e-11,1841,,11,6839.825488090515,60.98804997284085,260354.38,-218.16505,1841,1214.9115,4233.961,0.23478252,,-136.42009,0.03,0.03,0.1,112279,2.7230127,1.8013123,0.83390915,,1.9303154,3.8607068,,141.42009
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-109.731255,-0.1,4012.1375,5.7243727e-11,1842,,11,6845.096652269363,60.96308360477742,260469.1,-81.19086,1842,415.5011,4093.3284,0.07272386,-0.1,-136.4056,0.03,0.03,0.2,112294,2.7235765,0.71654207,7.6328734e-35,,1.9297724,3.236555,,141.4056
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-119.33666,-0.1,4011.7517,5.7181624e-11,1843,,11,6850.383745193481,60.94736842105263,260593.44,-81.6189,1843,658.6482,4093.3706,-0.19646682,-0.2,-136.39633,0.03,0.03,0.1,112326,2.7234924,0.7364357,3.795788e-09,,1.9292296,2.896372,,141.39633
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-107.79572,,4010.6416,5.7119615e-11,1844,,11,6855.830120563507,60.92733188720174,260706.22,-230.86775,1844,1092.551,4241.5093,-0.3594021,-0.2,-136.38081,0.03,0.03,,112350,2.7229362,1.2976247,5.9583363e-05,,1.9286871,2.0345693,,141.38081
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-123.8215,-0.1,4009.844,5.705772e-11,1845,,11,6861.281380414963,60.910027100271,260835.05,-83.7152,1845,610.8965,4093.559,-0.16297981,0.2,-136.37401,0.03,0.03,-0.1,112379,2.7232037,0.7189069,1.4714065e-38,,1.9281449,3.101796,,141.37401
-499.86557,0.03,36.574085,0.03,625,,499.86557,-118.34077,0.2,4009.7366,5.699592e-11,1846,,11,6866.613045215607,60.891657638136515,260958.39,-231.99937,1846,783.85394,4241.736,0.14760396,-0.1,-136.36424,0.03,0.03,,112406,2.722959,1.104214,,,1.9276031,2.6121945,,141.36424
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-499.60703,0.1,4007.8972,5.6934218e-11,1847,,11,6872.809699296951,61.12939902544667,261463.0,-85.851456,1847,541.2454,4093.7488,0.093514085,-0.1,-136.56091,0.03,0.03,0.2,112906,2.7230043,0.67890894,3.0989885e-17,,1.9270616,2.8485236,,141.56091
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-137.7065,0.1,4007.7698,5.6872618e-11,1848,,11,6878.404195070267,61.12229437229437,261605.72,-86.09951,1848,798.0714,4093.8694,0.18426755,-0.2,-136.56154,0.03,0.03,0.1,112954,2.7226827,0.69169825,3.3884281e-10,,1.9265202,2.5117865,,141.56154
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-120.88168,0.2,4004.8489,5.6811115e-11,1849,,11,6883.87048125267,61.1032990805841,261731.6,-211.39388,1849,1077.4261,4216.2427,0.17660895,-0.2,-136.55305,0.03,0.03,,112980,2.7224813,1.2218561,0.0020091187,,1.9259793,2.7378364,,141.55305
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-139.43367,0.1,4004.4045,5.6749716e-11,1850,,11,6889.5387580394745,61.09297297297297,261876.03,-89.623764,1850,1072.3745,4094.0283,0.11357278,0.1,-136.55461,0.03,0.03,0.1,113022,2.7226088,0.79945785,,,1.9254386,2.9021442,,141.55461
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-110.66547,-0.2,4003.8826,5.6688414e-11,1851,,11,6895.332841157913,61.06861156131821,261991.69,-44.085873,1851,203.52847,4047.9685,0.11115079,0.1,-136.54062,0.03,0.03,0.1,113038,2.7228255,0.40404412,6.6762504e-36,,1.9248983,3.4522133,,141.54062
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-107.74646,0.1,4003.625,5.662721e-11,1852,,11,6901.232722520828,61.042656587473004,262104.44,-212.8462,1852,1040.7502,4216.471,-0.02769579,,-136.52507,0.03,0.03,-0.2,113051,2.7227116,1.721018,,,1.9243581,3.122499,,141.52507
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-137.12447,,4002.9724,5.6566106e-11,1853,,11,6907.1346707344055,61.0307609282245,262246.56,-232.24986,1853,1596.33,4235.222,-0.038369797,0.1,-136.52539,0.03,0.03,-0.2,113090,2.7229342,1.7760441,0.00023133293,,1.9238183,2.7056992,,141.52539
-499.86557,0.03,36.574085,0.03,625,,499.86557,-131.71065,,4002.8003,5.6505103e-11,1854,,11,6912.677119255066,61.01833872707659,262383.25,-239.64983,1854,1316.8568,4242.45,-0.07208014,0.1,-136.5228,0.03,0.03,-0.2,113128,2.722901,1.3369435,0.05643839,,1.9232788,2.2086983,,141.5228
-499.86557,0.03,36.574085,0.03,625,,499.86557,-234.62383,0.1,4002.6575,5.6444203e-11,1855,,11,6918.09900188446,61.05876010781671,262622.88,-240.15942,1855,1201.6802,4242.817,0.19250655,,-136.57568,0.03,0.03,0.1,113264,2.7231789,1.5360391,9.527484e-23,,1.9227395,3.1100626,,141.57568
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-122.331116,-0.1,4002.2144,5.6383398e-11,1856,,11,6923.541957378387,61.03933189655172,262750.22,-46.242393,1856,282.31445,4048.4568,-0.2947032,0.1,-136.56801,0.03,0.03,-0.1,113289,2.723234,0.40372106,1.9568019e-28,,1.9222007,2.4974854,,141.56801
-499.86557,0.03,36.574085,0.03,625,,499.86557,-110.10543,-0.2,4000.2275,5.6322686e-11,1857,,11,6928.899388790131,61.01615508885299,262865.34,-212.42148,1857,1193.9097,4212.649,-0.12661554,-0.1,-136.55377,0.03,0.03,0.2,113307,2.7231226,1.9313841,,,1.921662,3.1272023,,141.55377
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-109.78436,-0.1,3999.5173,5.626208e-11,1858,,11,6934.237236022949,60.9924650161464,262980.12,-95.288345,1858,703.0349,4094.8057,-0.23586674,-0.1,-136.53935,0.03,0.03,-0.2,113324,2.7234547,0.7286706,6.688187e-34,,1.9211236,2.7014344,,141.53935
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-134.27481,-0.1,3998.8147,5.6201568e-11,1859,,11,6939.512818336487,60.98547606239914,263119.4,-235.61307,1859,1418.7042,4234.4277,-0.18289909,-0.2,-136.53815,0.03,0.03,,113372,2.7234695,1.9800183,1.5941857e-13,,1.9205855,3.0865939,,141.53815
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-41.54051,,3998.3318,5.6141147e-11,1860,,11,6945.369738578796,61.22150537634408,263165.94,-214.57356,1860,933.169,4212.9053,0.05609697,-0.2,-136.48706,0.03,0.03,0.2,113872,2.724032,1.8637669,6.6465726e-09,,1.9200478,3.2189937,,141.48706
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-116.65234,0.1,3998.3486,5.608083e-11,1861,,11,6950.545208930969,61.1993551853842,263287.6,-96.73896,1861,240.37442,4095.0876,-0.08971267,-0.1,-136.47641,0.03,0.03,-0.2,113892,2.7246735,0.50641805,,,1.9195102,3.3060234,,141.47641
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-114.59285,0.1,3997.807,5.6020615e-11,1862,,11,6956.123868227005,61.18045112781955,263407.2,-201.02423,1862,731.072,4198.831,-0.29681283,-0.1,-136.46466,0.03,0.03,-0.1,113918,2.7248392,0.8060455,9.549707e-10,,1.9189731,3.5448306,,141.46466
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-133.18193,,3997.6533,5.5960486e-11,1863,,11,6961.613577604294,61.166935050993025,263545.38,-238.47174,1863,911.78906,4236.125,0.17652294,0.2,-136.46289,0.03,0.03,-0.1,113954,2.7241786,1.9399983,,,1.9184362,1.7696848,,141.46289
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-125.77649,0.1,3997.3804,5.590046e-11,1864,,11,6967.230488061905,61.15343347639485,263676.16,-97.95627,1864,1003.94366,4095.3367,-0.12492314,-0.2,-136.45717,0.03,0.03,0.1,113990,2.7245402,0.7872689,,,1.9178995,2.692986,,141.45717
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-119.709335,,3996.4985,5.584053e-11,1865,,11,6972.85804605484,61.133512064343165,263800.88,-239.85014,1865,450.9798,4236.3486,-0.30971777,-0.2,-136.4482,0.03,0.03,-0.1,114014,2.724208,0.8552582,6.5559234e-08,,1.9173632,2.4288304,,141.4482
-499.86557,0.03,36.574085,0.03,625,,499.86557,-487.92767,-0.1,3995.447,5.5780693e-11,1866,,11,6978.659569740295,61.368703108252944,264293.78,-240.90317,1866,1317.1049,4236.35,0.13316783,-0.1,-136.63654,0.03,0.03,0.2,114514,2.7240012,1.92548,6.4531924e-29,,1.9168272,2.5330443,,141.63654
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-104.81447,-0.2,3995.233,5.5720952e-11,1867,,11,6983.947439432144,61.34279592929834,264403.6,-239.96545,1867,1038.4844,4235.198,-0.16764063,,-136.61949,0.03,0.03,0.1,114527,2.724158,2.20866,4.531071e-10,,1.9162914,2.4864247,,141.61949
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-109.58354,-0.2,3994.2776,5.566131e-11,1868,,11,6989.800003767014,61.31798715203426,264518.2,-101.43094,1868,1090.7401,4095.7085,-0.38310885,0.1,-136.60503,0.03,0.03,-0.1,114542,2.724903,0.91646135,1.8430683e-10,,1.9157559,3.2111936,,141.60503
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-114.96767,,3993.0444,5.5601766e-11,1869,,11,6995.369945526123,61.30016051364366,264638.16,-225.05853,1869,923.5625,4218.103,-0.093997076,0.2,-136.59344,0.03,0.03,-0.2,114570,2.7247145,1.6496085,3.2585897e-13,,1.9152207,2.588182,,141.59344
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-120.57881,0.1,3992.3718,5.5542314e-11,1870,,11,7001.108017206192,61.27967914438503,264763.72,-225.82695,1870,1290.7173,4218.1987,0.075189956,,-136.58487,0.03,0.03,0.2,114593,2.725033,2.021181,,,1.9146858,2.895733,,141.58487
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-113.02067,0.2,3991.4697,5.5482955e-11,1871,,11,7006.7907474040985,61.25975414216996,264881.75,-104.547264,1871,508.22906,4096.017,0.28698486,-0.1,-136.57228,0.03,0.03,0.1,114617,2.7252746,0.8565743,5.1640523e-34,,1.9141512,2.5126944,,141.57228
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-125.2295,0.1,3991.455,5.54237e-11,1872,,11,7012.54052901268,61.24252136752137,265011.97,-245.53473,1872,1238.29,4236.9897,-0.19303012,,-136.56622,0.03,0.03,-0.2,114646,2.72468,1.5074047,1.7051264e-35,,1.9136169,1.8109894,,141.56622
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-137.98547,-0.2,3991.345,5.536453e-11,1873,,11,7018.133553028107,61.238120662039506,265154.94,-222.80354,1873,1093.8793,4214.1484,-0.14667186,-0.1,-136.56699,0.03,0.03,,114699,2.7245479,2.0359838,,,1.9130828,2.2306943,,141.56699
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-112.948326,0.1,3991.2346,5.530546e-11,1874,,11,7023.5547387599945,61.21664887940235,265272.9,-105.05882,1874,950.4658,4096.2935,0.58405364,0.2,-136.55438,0.03,0.03,0.1,114720,2.7243547,0.89476097,,,1.912549,1.6256324,,141.55438
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-117.369774,0.2,3987.7969,5.5246484e-11,1875,,11,7028.708576202393,61.1952,265395.28,-230.87888,1875,1366.9248,4218.676,0.51236457,0.2,-136.54414,0.03,0.03,,114741,2.7231998,1.7859545,1.1056112,,1.9120156,0.77638555,,141.54414
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-112.97685,0.1,3986.4211,5.5187598e-11,1876,,11,7033.882225990295,61.17164179104478,265513.25,-228.01302,1876,1233.7659,4214.434,0.05091422,0.2,-136.53159,0.03,0.03,,114758,2.723865,1.8951772,1.4659664e-23,,1.9114825,3.5173564,,141.53159
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-111.32888,-0.1,3984.113,5.5128808e-11,1877,,11,7039.3873863220215,61.147575919019715,265629.56,-66.250244,1877,363.1377,4050.3633,-0.218701,-0.1,-136.51816,0.03,0.03,0.1,114774,2.7242115,0.6044034,9.025824e-35,,1.9109495,2.7624426,,141.51816
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-118.735596,0.1,3980.1423,5.507011e-11,1878,,11,7044.9302814006805,61.1272630457934,265753.3,-220.14777,1878,1360.229,4200.29,-0.05533261,0.1,-136.50868,0.03,0.03,-0.1,114797,2.7239769,1.6182439,1.5877403e-28,,1.9104168,2.7092857,,141.50868
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-125.212494,0.1,3977.4995,5.5011513e-11,1879,,11,7050.355361461639,61.109632783395426,265883.53,-260.15967,1879,981.81494,4237.659,0.0056417137,-0.2,-136.50267,0.03,0.03,,114825,2.7241955,1.3830265,1.2130282e-36,,1.9098846,2.8016021,,141.50267
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-120.476326,,3976.692,5.4953007e-11,1880,,11,7056.129777431488,61.09361702127659,266009.0,-258.50333,1880,1320.1399,4235.1953,0.38898474,0.1,-136.49416,0.03,0.03,0.2,114856,2.724339,2.2645454,1.1415828e-30,,1.9093525,2.784456,,141.49416
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-120.73249,,3977.8625,5.4894592e-11,1881,,11,7061.921733617783,61.07442849548113,266134.75,-259.95578,1881,1272.7344,4237.8184,0.3728852,0.2,-136.48578,0.03,0.03,0.1,114881,2.725252,2.0094419,0.00013408074,,1.9088207,3.532702,,141.48578
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-106.576744,0.2,3974.981,5.483627e-11,1882,,11,7067.676779508591,61.05207226354941,266246.3,-569.3741,1882,1309.8784,4544.355,-0.30826104,-0.2,-136.46988,0.03,0.03,-0.2,114900,2.7259629,1.1528718,,,1.9082892,3.4025235,,141.46988
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-496.9182,-0.1,3973.8315,5.4778047e-11,1883,,11,7073.837692499161,61.28518321826872,266748.22,-262.86575,1883,1301.3219,4236.6973,-0.40525866,,-136.6613,0.03,0.03,-0.1,115400,2.726297,2.187755,4.8263123e-35,,1.907758,3.4350207,,141.6613
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-114.79142,,3972.6533,5.4719913e-11,1884,,11,7079.222100734711,61.26539278131635,266868.0,-246.87756,1884,1472.0835,4219.531,0.09139546,0.2,-136.64969,0.03,0.03,-0.2,115424,2.7270231,1.80182,1.6926318e-35,,1.907227,3.2846367,,141.64969
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-134.1463,-0.1,3972.688,5.4661865e-11,1885,,11,7084.661351442337,61.253050397877985,267007.2,-228.23335,1885,1363.0183,4200.9214,-0.011010539,-0.1,-136.64836,0.03,0.03,0.1,115462,2.7260268,2.1159482,,,1.9066964,0.34429252,,141.64836
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-114.80045,0.2,3968.414,5.4603915e-11,1886,,11,7090.046270608902,61.23117709437964,267126.97,-246.96878,1886,1063.2988,4215.383,0.28529286,,-136.63678,0.03,0.03,-0.1,115482,2.7263844,2.0080116,8.9206585e-30,,1.9061661,2.6468015,,141.63678
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-124.73207,-0.1,3966.723,5.454605e-11,1887,,11,7095.48356294632,61.213036565977745,267256.7,-130.76627,1887,545.6346,4097.4893,-0.14692244,-0.1,-136.63048,0.03,0.03,-0.1,115509,2.7270505,1.1010853,1.1345994e-19,,1.905636,3.3095841,,141.63048
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-123.211586,-0.1,3964.578,5.4488292e-11,1888,,11,7101.296770811081,61.19650423728814,267384.94,-132.97983,1888,861.5744,4097.5576,0.29629052,0.1,-136.62337,0.03,0.03,0.1,115539,2.7272692,1.2527019,1.22708e-19,,1.9051062,3.1252205,,141.62337
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-107.59761,,3962.451,5.4430616e-11,1889,,11,7106.973677873611,61.17257808364214,267497.5,-257.55295,1889,715.06805,4220.004,-0.40603644,-0.2,-136.608,0.03,0.03,-0.2,115555,2.7273664,0.66067576,,,1.9045767,2.803554,,141.608
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-498.63336,-0.1,3962.403,5.437303e-11,1890,,11,7113.441004991531,61.404761904761905,268001.12,-89.16674,1890,207.71487,4051.5698,-0.4153685,-0.2,-136.79955,0.03,0.03,-0.1,116055,2.727324,0.6629289,2.400111e-15,,1.9040475,3.0559056,,141.79955
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-115.270645,-0.1,3957.486,5.431554e-11,1891,,11,7119.20139503479,61.39978847170809,268121.4,-140.34651,1891,867.26917,4097.8325,-0.5143451,-0.1,-136.78816,0.03,0.03,-0.2,116107,2.7268853,0.9455901,2.1921667e-09,,1.9035184,2.2554624,,141.78816
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-110.656204,0.1,3956.2812,5.4258136e-11,1892,,11,7125.610627412796,61.631606765327696,268237.06,-95.44673,1892,554.3164,4051.728,0.3293294,0.1,-136.77435,0.03,0.03,-0.1,116607,2.7268434,0.76365966,,,1.9029897,2.8142903,,141.77435
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-123.7031,-0.1,3954.2725,5.4200824e-11,1893,,11,7131.260167598724,61.61278394083465,268365.75,-261.77045,1893,1475.9247,4216.043,-0.05984415,0.2,-136.76744,0.03,0.03,,116633,2.72554,2.3974864,,,1.9024614,0.5483233,,141.76744
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-117.92059,-0.1,3953.1833,5.4143606e-11,1894,,11,7136.770966291428,61.59292502639916,268488.7,-98.725845,1894,1239.3202,4051.9092,0.04225853,0.1,-136.75749,0.03,0.03,-0.1,116657,2.7260056,0.8327929,1.1949105e-35,,1.9019333,2.6323214,,141.75749
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-123.45711,0.2,3952.7205,5.408648e-11,1895,,11,7142.375939130783,61.576253298153034,268617.12,-145.47626,1895,1038.4531,4098.197,0.5645449,0.1,-136.75047,0.03,0.03,0.1,116687,2.7259476,1.1362964,1.5610736e-37,,1.9014055,2.9368432,,141.75047
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-137.97708,0.1,3951.1243,5.402944e-11,1896,,11,7147.870363235474,61.565400843881854,268760.12,-147.1662,1896,564.22174,4098.2905,0.25574687,-0.1,-136.75111,0.03,0.03,0.2,116728,2.7261667,1.1914641,5.5966927e-22,,1.9008778,3.1545672,,141.75111
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-123.54487,0.1,3950.806,5.3972493e-11,1897,,11,7153.567920207977,61.54770690564048,268888.7,-101.37405,1897,410.1142,4052.18,-0.27258384,0.1,-136.74417,0.03,0.03,-0.1,116756,2.7263715,0.86479956,,,1.9003506,3.026457,,141.74417
-499.86557,0.03,36.574085,0.03,625,,499.86557,-119.36177,0.1,3950.769,5.3915632e-11,1898,,11,7159.2099006175995,61.529504741833506,269013.06,-296.22946,1898,655.95715,4246.9985,0.023396619,-0.1,-136.73502,0.03,0.03,,116783,2.7263608,0.9198293,1.0772808e-30,,1.8998235,2.8837762,,141.73502
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-290.027,-0.2,3949.1472,5.385887e-11,1899,,11,7164.872613668442,61.60031595576619,269308.06,-103.21158,1899,625.071,4052.359,-0.045719147,-0.1,-136.81572,0.03,0.03,0.1,116979,2.726313,0.91869444,8.5269066e-30,,1.8992969,2.809269,,141.81572
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-116.56376,-0.1,3948.9116,5.380219e-11,1900,,11,7170.166478872299,61.58210526315789,269429.62,-253.41838,1900,969.2948,4202.33,-0.22728348,-0.1,-136.80507,0.03,0.03,-0.1,117006,2.726306,2.2539616,9.968599e-12,,1.8987703,2.87401,,141.80507
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-118.974045,0.1,3937.6855,5.3745595e-11,1901,,11,7175.565044641495,61.59389794844819,269553.6,-114.85349,1901,799.2866,4052.539,0.22930989,-0.1,-136.79568,0.03,0.03,0.1,117090,2.726887,0.9769468,1.2855101e-23,,1.8982441,2.8754156,,141.79568
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-113.43068,0.1,3935.8936,5.36891e-11,1902,,11,7181.056543111801,61.57150368033649,269672.03,-162.94528,1902,1467.3005,4098.839,0.30219936,0.2,-136.7834,0.03,0.03,-0.1,117109,2.7270417,1.3409058,3.699586e-28,,1.8977183,3.1513226,,141.7834
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-120.66181,0.2,3933.44,5.3632685e-11,1903,,11,7186.816530942917,61.553336836573834,269797.7,-306.43158,1903,1373.1407,4239.8716,0.07006188,-0.1,-136.77493,0.03,0.03,,117136,2.7273848,2.3392105,5.1856947e-24,,1.8971927,3.2782302,,141.77493
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-418.15588,0.1,3930.733,5.3576362e-11,1904,,11,7193.075131416321,61.689600840336134,270220.84,-168.28752,1904,826.5125,4099.0205,0.12982224,0.1,-136.92271,0.03,0.03,-0.2,117457,2.7275386,1.2214243,3.1582531e-18,,1.8966674,2.082213,,141.92271
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-134.31055,-0.1,3930.349,5.3520136e-11,1905,,11,7198.711589097977,61.6761154855643,270360.16,-168.76215,1905,1034.3572,4099.1113,0.18202686,0.2,-136.92134,0.03,0.03,0.1,117493,2.7276733,1.5055474,7.5594284e-32,,1.8961422,2.9005425,,141.92134
-499.86557,0.03,36.574085,0.03,625,,499.86557,-109.2309,0.2,3925.8035,5.3463983e-11,1906,,11,7204.167563915253,61.65215110178384,270474.38,-295.83133,1906,710.1492,4221.635,-0.11754131,-0.2,-136.90681,0.03,0.03,-0.1,117509,2.7277648,0.60065097,,,1.8956175,2.6547096,,141.90681
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-495.15872,0.2,3925.883,5.3407927e-11,1907,,11,7210.406678915024,61.88201363398007,270974.56,-173.40787,1907,997.8043,4099.291,-0.0906111,-0.1,-137.09468,0.03,0.03,-0.1,118009,2.727904,1.1616769,0.001290765,,1.895093,3.4548388,,142.09468
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-499.5796,-0.2,3924.699,5.335196e-11,1908,,11,7216.652993679047,62.111635220125784,271479.12,-128.47218,1908,981.1551,4053.1711,-0.25874442,-0.1,-137.28465,0.03,0.03,0.1,118509,2.7271674,1.1851528,,,1.8945687,1.3128917,,142.28465
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-107.63886,0.2,3923.3618,5.329608e-11,1909,,11,7222.197428226471,62.08643268727082,271591.75,-298.52286,1909,1212.0427,4221.885,0.09965275,,-137.26912,0.03,0.03,-0.2,118523,2.7271907,1.8201818,,,1.8940448,2.7329547,,142.26912
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-158.57697,0.1,3918.537,5.3240298e-11,1910,,11,7227.915760755539,62.087434554973825,271755.3,-134.81172,1910,722.87665,4053.3489,0.33187148,0.2,-137.28027,0.03,0.03,0.1,118587,2.727451,0.9956446,,,1.8935211,2.7110047,,142.28027
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-116.76605,0.2,3915.434,5.318459e-11,1911,,11,7233.630540847778,62.065934065934066,271877.12,-184.22263,1911,1125.9575,4099.6567,0.2941087,0.1,-137.26956,0.03,0.03,0.1,118608,2.7269392,1.4859492,2.1498766,,1.8929976,1.8661785,,142.26956
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-113.62015,-0.1,3913.2673,5.312897e-11,1912,,11,7239.4241943359375,62.0428870292887,271995.75,-140.26265,1912,1335.9618,4053.53,-0.06472564,0.1,-137.25719,0.03,0.03,0.1,118626,2.7273052,1.3055328,1.2570704e-20,,1.8924744,3.1545355,,142.25719
-499.86557,0.03,36.574085,0.03,625,0.2,499.86557,-108.76458,0.1,3913.0151,5.3073445e-11,1913,,11,7245.09557557106,62.02195504443283,272109.5,-186.81992,1913,1298.1686,4099.835,0.0457768,-0.1,-137.2423,0.03,0.03,-0.1,118648,2.7271547,1.4823004,,,1.8919516,2.3679948,,142.2423
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-129.83006,0.1,3912.9553,5.3017996e-11,1914,,11,7250.905566453934,62.00626959247649,272244.3,-186.9988,1914,765.5806,4099.954,-0.3894235,-0.1,-137.2384,0.03,0.03,-0.2,118680,2.7274177,0.8152514,2.952385e-18,,1.891429,2.969821,,142.2384
-499.86557,0.03,36.574085,0.03,625,-0.1,499.86557,-498.11353,-0.2,3912.0835,5.296264e-11,1915,,11,7257.490728855133,62.234986945169716,272747.44,-141.71057,1915,911.477,4053.7942,-0.4310194,-0.1,-137.42686,0.03,0.03,-0.1,119180,2.7271705,1.228639,2.8456215e-20,,1.8909067,2.5230427,,142.42686
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-108.02555,0.1,3909.4988,5.290737e-11,1916,,11,7263.041810035706,62.21503131524008,272860.47,-144.38469,1916,806.1988,4053.8835,-0.19737515,-0.1,-137.41151,0.03,0.03,-0.1,119204,2.7279046,1.1911923,1.50208515e-27,,1.8903846,4.048939,,142.41151
-499.86557,0.03,36.574085,0.03,625,-0.2,499.86557,-123.18557,-0.2,3909.389,5.2852188e-11,1917,,11,7268.367539644241,62.196139801773604,272988.66,-29.256586,1917,202.50996,3938.6455,-0.2563954,-0.1,-137.4041,0.03,0.03,0.2,119230,2.7282338,0.2613886,,,1.8898628,3.3103328,,142.4041
-499.86557,0.03,36.574085,0.03,625,0.1,499.86557,-105.12675,-0.1,3908.766,5.2797086e-11,1918,,11,7273.881155490875,62.17205422314911,273098.78,-145.29797,1918,1190.052,4054.0642,0.2294172,0.1,-137.38727,0.03,0.03,0.2,119246,2.728104,1.3196114,3.4640466e-26,,1.8893412,3.227763,,142.38727
