ReturnMin,InvPendulum_mu0_higher,Iteration,NumTrajectories,ReturnLastEpisode,InvPendulum_mu3_higher,BoundMISE,ReturnAbsMax,ReturnMean,InvPendulum_std1_higher,DenMISELogLast,InvPendulum_mu2_higher,InvPendulum_std3_higher,TimeElapsed,DenMISEMeanLog,ActionIn1,Bound,InvPendulum_mu1_higher,IWMean,GridSize,AvgEpLen,TimestepsSoFar,BoundBonus,IWFirstEpisode,Regret/t,Regret,InvPendulum_std2_higher,IWLastEpisode,InvPendulum_std0_higher,DenMISELogFirst,NumTrainableParams,IWMax,Delta,IWMin,MinEpLen,ReturnMax
-510.90097,-0.1,3114,3114,-109.03803,-0.2,-117.478836,510.90097,-135.4891,0.03,1.7796093,-0.1,0.03,15116.029642343521,2.6782522,-0.4904642,2338.9287,-0.2,1.024419,625,57.446050096339114,178887,2456.4075,,140.4891,437483.06,0.03,1.9405896e-20,0.03,1.3428419,,752.3035,2.0029492e-11,,11,123.494316
-510.90097,-0.2,3115,3115,-89.9891,0.2,-86.40635,510.90097,-135.4745,0.03,3.4389663,-0.1,0.03,15123.183668136597,2.6784823,0.01970315,2338.694,0.1,0.70857304,625,57.453932584269666,178969,2425.1003,,140.4745,437578.06,0.03,,0.03,1.3425207,,764.2508,2.0016634e-11,,11,123.494316
-510.90097,0.1,3116,3116,-115.70084,0.2,-118.92712,510.90097,-135.46815,0.03,3.3402112,-0.1,0.03,15130.330432415009,2.6785831,0.029769555,2337.5461,-0.2,0.84118354,625,57.4415917843389,178988,2456.4731,,140.46815,437698.78,0.03,,0.03,1.3421998,,717.761,2.0003789e-11,,11,123.494316
-510.90097,-0.2,3117,3117,-158.62697,0.1,-120.02747,510.90097,-135.47559,0.03,2.7682397,-0.2,0.03,15137.687706708908,2.6785443,-0.42728984,2336.4834,-0.1,0.88972473,625,57.44241257619506,179048,2456.511,,140.47559,437862.4,0.03,7.042031e-30,0.03,1.3418789,,432.19287,1.9990955e-11,,11,123.494316
-510.90097,-0.2,3118,3118,-498.35825,-0.1,-88.7701,510.90097,-135.59196,0.03,0.84536254,0.2,0.03,15145.740248203278,2.677912,0.035683066,2336.4253,0.1,0.8128139,625,57.58434894162925,179548,2425.1953,,140.59196,438365.75,0.03,,0.03,1.3415581,,726.5293,1.9978134e-11,,11,123.494316
-510.90097,0.2,3119,3119,-106.97669,0.1,-120.83373,510.90097,-135.5828,0.03,1.6747817,0.2,0.03,15153.39335989952,2.6775157,0.41023958,2335.7354,-0.1,1.0237693,625,57.571336966976595,179565,2456.569,,140.5828,438477.75,0.03,,0.03,1.3412374,,848.3237,1.9965325e-11,,11,123.494316
-510.90097,0.1,3120,3120,-110.12841,-0.2,-89.65917,510.90097,-135.57465,0.03,3.707062,-0.2,0.03,15160.77359175682,2.6778302,-0.30141234,2335.599,-0.1,0.8173595,625,57.55801282051282,179581,2425.2583,,140.57465,438592.88,0.03,,0.03,1.3409169,,677.41125,1.995253e-11,,11,123.494316
-510.90097,0.1,3121,3121,-131.39172,-0.2,-121.86042,510.90097,-135.57329,0.03,3.2270668,-0.2,0.03,15168.405301094055,2.677932,-0.31671494,2334.771,0.1,1.1130232,625,57.55206664530599,179620,2456.6313,,140.57329,438729.25,0.03,2.3627175e-10,0.03,1.3405964,,797.19165,1.9939746e-11,,11,123.494316
-510.90097,0.2,3122,3122,-112.66022,-0.1,-125.25834,510.90097,-135.56596,0.03,0.8089558,0.2,0.03,15176.21480178833,2.6773446,0.2483164,2331.405,-0.1,1.0988328,625,57.53971812940423,179639,2456.6633,,140.56596,438846.94,0.03,,0.03,1.340276,,697.7262,1.9926973e-11,,11,123.494316
-510.90097,-0.1,3123,3123,-109.85993,0.2,-196.82625,510.90097,-135.55774,0.03,2.4865358,0.1,0.03,15183.678866147995,2.6772945,0.44045466,2330.767,0.1,1.5313122,625,57.527377521613836,179658,2527.5933,,140.55774,438961.8,0.03,,0.03,1.3399558,,794.5337,1.9914214e-11,,11,123.494316
-510.90097,-0.1,3124,3124,-127.35459,-0.2,-126.4319,510.90097,-135.55511,0.03,2.8527064,0.2,0.03,15190.541393518448,2.6774902,-0.038293928,2330.2969,0.1,1.1369869,625,57.52048655569782,179694,2456.7288,,140.55511,439094.16,0.03,,0.03,1.3396356,,728.61816,1.9901468e-11,,11,123.494316
-510.90097,-0.12,3125,3125,-109.45236,0.04,-192.05933,510.90097,-135.54675,0.03,1.8706481,0.04,0.03,15198.202895879745,2.677253,-0.09259145,27567.832,-0.04,0.59310126,1296,57.50816,179713,27759.89,,140.54675,439208.6,0.03,1.3554105e-14,0.03,1.3393157,,553.67267,1.9888733e-11,,11,123.494316
-510.90097,-0.12,3126,3126,-492.37018,0.04,-222.37888,510.90097,-135.6609,0.03,2.587244,-0.04,0.03,20438.29642534256,2.677087,-0.042047516,27904.443,0.04,1.1036851,1296,57.64971209213052,180213,28126.822,,140.6609,439705.97,0.03,123.238,0.03,1.3389957,,1094.8431,9.593201e-12,,11,123.494316
-510.90097,-0.12,3127,3127,-179.00066,-0.04,-152.14705,510.90097,-135.67476,0.03,2.7425647,0.04,0.03,20448.08370900154,2.6771114,-0.12891379,27791.91,0.04,1.0669391,1296,57.65813879117365,180297,27944.057,,140.67476,439889.97,0.03,12.861573,0.03,1.3386759,,1994.1998,9.587067e-12,,11,123.494316
-510.90097,-0.12,3128,3128,-484.09985,-0.04,-134.90732,510.90097,-135.78615,0.03,2.5056355,-0.04,0.03,20458.34495449066,2.677027,-0.19765426,26969.041,0.04,0.88381344,1296,57.79955242966752,180797,27103.95,,140.78615,440379.06,0.03,1.7463114,0.03,1.338356,,633.8508,9.580938e-12,,11,123.494316
-510.90097,-0.12,3129,3129,-148.73584,-0.04,-152.96289,510.90097,-135.79028,0.03,2.7186303,0.04,0.03,20467.680516004562,2.6769922,-0.20261784,26931.611,-0.04,0.8137465,1296,57.798977309044425,180853,27084.574,,140.79028,440532.8,0.03,4.811772,0.03,1.3380364,,778.14795,9.574815e-12,,11,123.494316
-510.90097,-0.12,3130,3130,-110.172775,0.04,-535.2571,510.90097,-135.7821,0.03,3.3349414,-0.04,0.03,20477.745831489563,2.6771297,-0.22543943,26753.877,-0.04,1.2700753,1296,57.94025559105431,181353,27289.135,,140.7821,440647.97,0.03,0.00063242065,0.03,1.3377168,,1658.5676,9.568697e-12,,11,123.494316
-510.90097,-0.12,3131,3131,-496.63898,0.04,-301.7404,510.90097,-135.89735,0.03,2.6491203,0.04,0.03,20487.673418283463,2.6771555,0.10111882,26569.219,0.04,1.6941892,1296,58.08144362823379,181853,26870.959,,140.89735,441149.6,0.03,0.06958157,0.03,1.3373975,,2466.079,9.562586e-12,,11,123.494316
-510.90097,-0.04,3132,3132,-125.144455,0.12,-192.65152,510.90097,-135.89392,0.03,2.964087,-0.04,0.03,20497.198845148087,2.6773937,0.14827316,26545.89,-0.04,0.8526195,1296,58.07183908045977,181881,26738.543,,140.89392,441279.75,0.03,0.21260798,0.03,1.3370781,,851.9912,9.556481e-12,,11,123.494316
-510.90097,-0.04,3133,3133,-149.74437,0.12,-62.835968,510.90097,-135.89835,0.03,3.0881944,0.04,0.03,20506.933136224747,2.6774614,0.13797514,26501.518,0.04,0.43360952,1296,58.069581870411746,181932,26564.354,,140.89835,441434.5,0.03,10.70479,0.03,1.3367589,,320.95328,9.550381e-12,,11,123.494316
-510.90097,0.04,3134,3134,-130.2673,0.04,-87.2513,510.90097,-135.89655,0.03,3.1676495,-0.04,0.03,20516.48715353012,2.6774347,0.04248239,26480.076,-0.12,0.47178882,1296,58.06126356094448,181964,26567.328,,140.89655,441569.75,0.03,7.434319e-12,0.03,1.3364397,,316.60297,9.544287e-12,,11,123.494316
-510.90097,0.04,3135,3135,-222.18488,0.12,-110.73136,510.90097,-135.92406,0.03,3.0057755,0.04,0.03,20526.613646507263,2.6773674,0.03609396,26419.027,-0.04,0.77812934,1296,58.08261562998405,182089,26529.758,,140.92406,441796.94,0.03,41.01938,0.03,1.3361207,,610.23035,9.5382e-12,,11,123.494316
-510.90097,-0.04,3136,3136,-189.65591,-0.04,-69.25404,510.90097,-135.94121,0.03,2.7622511,0.04,0.03,20536.729048013687,2.677314,0.0826489,26342.094,0.12,0.5750603,1296,58.093431122448976,182181,26411.348,,140.94121,441991.62,0.03,2.0533401e-10,0.03,1.3358017,,309.53766,9.532117e-12,,11,123.494316
-510.90097,0.04,3137,3137,-212.77792,-0.04,-35.221386,510.90097,-135.9657,0.03,3.2512019,-0.04,0.03,20546.58742594719,2.6773558,0.14680359,26341.803,0.12,0.29065692,1296,58.111890341090216,182297,26377.023,,140.9657,442209.38,0.03,4.0327363,0.03,1.335483,,182.25577,9.526041e-12,,11,123.494316
-510.90097,0.04,3138,3138,-109.53012,0.04,-74.32925,510.90097,-135.95728,0.03,2.4719443,0.12,0.03,20556.08566045761,2.677064,0.14024577,26337.684,-0.04,0.5963269,1296,58.09910771191842,182315,26412.014,,140.95728,442323.94,0.03,1.0262985e-12,0.03,1.3351642,,557.4011,9.519971e-12,,11,123.494316
-510.90097,-0.04,3139,3139,-133.90276,-0.04,-95.65025,510.90097,-135.95662,0.03,3.3427093,0.12,0.03,20565.52103495598,2.6771402,-0.094026625,26332.96,-0.04,0.80180097,1296,58.093023255813954,182354,26428.611,,140.95662,442462.8,0.03,0.0012254481,0.03,1.3348455,,391.09286,9.513906e-12,,11,123.494316
-510.90097,-0.04,3140,3140,-136.92136,-0.12,-57.443104,510.90097,-135.95692,0.03,2.9684374,0.04,0.03,20574.895387649536,2.677161,-0.16319007,26320.26,-0.04,0.4745492,1296,58.086942675159236,182393,26377.703,,140.95692,442604.75,0.03,1.5388011,0.03,1.3345271,,295.21954,9.507848e-12,,11,123.494316
-510.90097,0.12,3141,3141,-117.37678,0.04,-93.04931,510.90097,-135.951,0.03,3.60594,-0.04,0.03,20584.334717988968,2.6772861,0.15585211,26320.271,0.04,0.6785849,1296,58.08373129576568,182441,26413.32,,140.951,442727.12,0.03,1.10068365e-16,0.03,1.3342086,,596.6341,9.501794e-12,,11,123.494316
-510.90097,0.04,3142,3142,-125.3789,-0.12,-94.524,510.90097,-135.94765,0.03,2.9508057,-0.04,0.03,20593.941106319427,2.6772623,-0.14593923,26318.803,-0.04,0.7741586,1296,58.07447485677912,182470,26413.326,,140.94765,442857.5,0.03,9.345126e-09,0.03,1.3338903,,591.64453,9.495747e-12,,11,123.494316
-510.90097,-0.04,3143,3143,-118.710594,0.04,-285.1401,510.90097,-135.94215,0.03,2.5473962,0.04,0.03,20603.41067457199,2.6771376,-0.030065902,26318.383,-0.12,1.2503152,1296,58.063315303849826,182493,26603.523,,140.94215,442981.2,0.03,1.7242691e-12,0.03,1.3335721,,1883.6812,9.489705e-12,,11,123.494316
-510.90097,0.12,3144,3144,-151.35,-0.04,-61.782093,510.90097,-135.94707,0.03,2.9470694,-0.04,0.03,20613.237807512283,2.6772573,-0.13242711,26317.258,-0.04,0.49066535,1296,58.06297709923664,182550,26379.04,,140.94707,443137.56,0.03,2.2680651e-05,0.03,1.333254,,637.31586,9.48367e-12,,11,123.494316
-510.90097,-0.04,3145,3145,-114.862656,0.04,-124.062675,510.90097,-135.94037,0.03,2.8830125,-0.04,0.03,20623.390576839447,2.6771538,0.12308664,26289.672,0.12,0.90540415,1296,58.055007949125596,182583,26413.734,,140.94037,443257.44,0.03,3.1672834e-22,0.03,1.3329359,,1065.4609,9.477639e-12,,11,123.494316
-510.90097,-0.04,3146,3146,-106.657974,0.04,-127.405396,510.90097,-135.93105,0.03,2.895757,-0.12,0.03,20633.282148361206,2.6771731,-0.10357192,26286.963,0.04,1.076655,1296,58.040686586141135,182596,26414.37,,140.93105,443369.06,0.03,0.99418783,0.03,1.3326181,,738.6355,9.471615e-12,,11,123.494316
-510.90097,0.04,3147,3147,-122.12519,0.04,-103.482506,510.90097,-135.92665,0.03,3.1581128,-0.12,0.03,20643.045576334,2.6773307,-0.057292055,26276.559,-0.04,0.84865594,1296,58.030505243088655,182622,26380.041,,140.92665,443496.2,0.03,12.509872,0.03,1.3323003,,686.82513,9.465597e-12,,11,123.494316
-510.90097,0.04,3148,3148,-112.84253,0.04,-123.61659,510.90097,-135.91933,0.03,3.067069,0.04,0.03,20652.646579265594,2.6773942,0.2267586,26256.438,0.12,0.98182625,1296,58.018424396442185,182642,26380.055,,140.91933,443614.06,0.03,2.2373127e-14,0.03,1.3319825,,842.1034,9.459584e-12,,11,123.494316
-510.90097,-0.04,3149,3149,-126.637085,0.04,-123.85539,510.90097,-135.91638,0.03,2.4288921,0.12,0.03,20662.052319288254,2.677292,0.082287624,26256.242,0.04,0.9744011,1296,58.009209272785014,182671,26380.098,,140.91638,443745.7,0.03,3.3551012e-05,0.03,1.3316649,,624.4317,9.453578e-12,,11,123.494316
-510.90097,0.12,3150,3150,-116.269485,0.04,-200.7554,510.90097,-135.91014,0.03,2.758018,0.04,0.03,20671.414947271347,2.6772954,0.13277484,26214.318,-0.04,1.5191226,1296,57.99777777777778,182693,26415.074,,140.91014,443866.94,0.03,5.8112956e-08,0.03,1.3313475,,3261.6477,9.4475755e-12,,11,123.494316
-510.90097,0.04,3151,3151,-136.33372,0.12,-201.12996,510.90097,-135.91028,0.03,2.0344625,-0.04,0.03,20681.109524965286,2.6771498,0.051922582,26214.285,0.04,1.4585528,1296,57.996191685179305,182746,26415.416,,140.91028,444008.28,0.03,1.8247796e-08,0.03,1.33103,,1310.3806,9.4415795e-12,,11,123.494316
-510.90097,-0.04,3152,3152,-120.854195,-0.12,-224.22105,510.90097,-135.9055,0.03,3.1456404,-0.04,0.03,20690.603671073914,2.6774077,-0.21538876,26191.816,0.04,1.9458039,1296,57.98572335025381,182771,26416.037,,140.9055,444134.12,0.03,1.980634e-10,0.03,1.3307127,,2282.772,9.4355895e-12,,11,123.494316
-510.90097,0.04,3153,3153,-127.853836,-0.04,-238.23743,510.90097,-135.90295,0.03,2.8565617,-0.12,0.03,20700.112363815308,2.6776793,-0.07206116,26143.482,0.04,2.113092,1296,57.97811607992388,182805,26381.72,,140.90295,444267.0,0.03,0.6388703,0.03,1.3303955,,2162.4602,9.4296055e-12,,11,123.494316
-510.90097,-0.04,3154,3154,-108.3965,-0.04,-262.77597,510.90097,-135.89423,0.03,2.615061,0.04,0.03,20710.028431892395,2.6779115,-0.09806847,25807.754,-0.12,1.0429323,1296,57.96448953709575,182820,26070.53,,140.89423,444380.38,0.03,7.7665166e-19,0.03,1.3300784,,961.7957,9.423627e-12,,11,123.494316
-510.90097,0.04,3155,3155,-219.83247,-0.04,-265.81314,510.90097,-135.92084,0.03,3.3206625,-0.04,0.03,20720.233292102814,2.678107,-0.14609654,25789.123,-0.12,1.7812318,1296,57.990491283676704,182960,26054.936,,140.92084,444605.22,0.03,5.024201,0.03,1.3297614,,1138.8802,9.417654e-12,,11,123.494316
-510.90097,-0.04,3156,3156,-128.5886,0.04,-130.55809,510.90097,-135.9185,0.03,3.170983,-0.04,0.03,20730.17615032196,2.6784608,-0.18647033,25732.693,-0.12,0.41809934,1296,57.98352344740177,182996,25863.252,,140.9185,444738.8,0.03,12.807134,0.03,1.3294445,,363.4939,9.411689e-12,,11,123.494316
-510.90097,0.04,3157,3157,-192.20702,0.04,-147.1978,510.90097,-135.93633,0.03,2.4057097,0.04,0.03,20739.9597530365,2.678185,-0.025681827,25700.24,-0.12,0.9075012,1296,57.99524865378524,183091,25847.438,,140.93633,444936.0,0.03,6.922842,0.03,1.3291277,,675.1311,9.405728e-12,,11,123.494316
-510.90097,0.04,3158,3158,-392.17114,0.04,-85.68314,510.90097,-136.01747,0.03,2.5903354,0.12,0.03,20750.08484840393,2.6781142,0.2697813,25619.525,0.04,0.70582926,1296,58.07124762507917,183389,25705.209,,141.01747,445333.2,0.03,3.0700062e-07,0.03,1.3288109,,336.54962,9.399771e-12,,11,123.494316
-510.90097,0.12,3159,3159,-122.56998,-0.04,-55.63146,510.90097,-136.01321,0.03,2.5608225,-0.04,0.03,20759.732838392258,2.6779785,0.1413857,25617.688,0.04,0.46414903,1296,58.06236150680595,183419,25673.318,,141.01321,445460.75,0.03,6.044647e-08,0.03,1.3284943,,351.69702,9.393822e-12,,11,123.494316
-510.90097,-0.04,3160,3160,-165.23872,-0.04,-135.94194,510.90097,-136.02246,0.03,3.1431212,0.12,0.03,20769.454921245575,2.6779525,0.07824702,25569.35,0.04,1.1805964,1296,58.072784810126585,183510,25705.291,,141.02246,445631.0,0.03,2.1053884e-06,0.03,1.3281778,,503.6158,9.387877e-12,,11,123.494316
-510.90097,-0.04,3161,3161,-126.680504,-0.04,-111.14822,510.90097,-136.01952,0.03,2.9807403,-0.12,0.03,20779.361583709717,2.6780865,-0.22664697,25562.81,0.04,0.9799771,1296,58.06453653906991,183542,25673.959,,141.01952,445762.7,0.03,6.147154e-10,0.03,1.3278614,,269.5994,9.381938e-12,,11,123.494316
-510.90097,-0.04,3162,3162,-112.934044,-0.12,-112.817825,510.90097,-136.01222,0.03,2.721236,0.04,0.03,20789.11679816246,2.6780858,-0.10451011,25561.182,0.04,0.9497757,1296,58.05218216318786,183561,25674.0,,141.01222,445880.62,0.03,3.6475514e-11,0.03,1.3275452,,402.7261,9.376005e-12,,11,123.494316
-510.90097,-0.04,3163,3163,-147.15321,0.04,-144.7595,510.90097,-136.01573,0.03,2.9838135,-0.12,0.03,20798.680491685867,2.6781569,-0.23357886,25561.215,-0.04,1.213292,1296,58.05406259879861,183625,25705.975,,141.01573,446032.75,0.03,2.058477e-10,0.03,1.3272289,,1092.8538,9.370077e-12,,11,123.494316
-510.90097,0.12,3164,3164,-115.69095,0.04,-188.40848,510.90097,-136.00931,0.03,2.5121183,0.04,0.03,20808.459166049957,2.6781454,0.26463005,25518.164,0.04,1.3258609,1296,58.04203539823009,183645,25706.572,,141.00931,446153.44,0.03,3.268158e-16,0.03,1.3269129,,1420.532,9.364154e-12,,11,123.494316
-510.90097,0.04,3165,3165,-127.25566,-0.04,-243.04558,510.90097,-136.00655,0.03,2.784453,-0.12,0.03,20818.14865398407,2.678235,-0.23811437,25463.29,-0.04,2.0252292,1296,58.035071090047396,183681,25706.334,,141.00655,446285.72,0.03,1.12849896e-10,0.03,1.3265969,,2234.2446,9.358239e-12,,11,123.494316
-510.90097,0.04,3166,3166,-126.73643,-0.12,-225.18094,510.90097,-136.00362,0.03,2.428073,-0.04,0.03,20827.89106941223,2.6783876,-0.155946,25449.816,0.04,1.9299486,1296,58.026531901452934,183712,25674.998,,141.00362,446417.47,0.03,0.012996276,0.03,1.326281,,1834.4512,9.352328e-12,,11,123.494316
-510.90097,-0.04,3167,3167,-102.734924,0.12,-94.933495,510.90097,-135.99312,0.03,2.6870492,-0.04,0.03,20837.726981163025,2.6786003,0.047073573,25413.488,0.04,0.71750075,1296,58.017366592990214,183741,25508.422,,140.99312,446525.2,0.03,6.038255e-22,0.03,1.3259652,,1157.1592,9.346423e-12,,11,123.494316
-510.90097,0.04,3168,3168,-137.08185,0.04,-36.69849,510.90097,-135.99345,0.03,2.545578,-0.04,0.03,20847.303114175797,2.678449,0.16791792,25305.014,0.12,0.29091543,1296,58.01136363636363,183780,25341.713,,140.99345,446667.25,0.03,0.001087715,0.03,1.3256494,,125.61652,9.340523e-12,,11,123.494316
-510.90097,0.04,3169,3169,-118.63965,0.12,-230.84491,510.90097,-135.98798,0.03,3.0125022,-0.04,0.03,20856.820555448532,2.6783295,0.035533533,25278.21,-0.04,1.5107348,1296,57.99968444304197,183801,25509.057,,140.98798,446790.9,0.03,0.0001689006,0.03,1.3253338,,1407.3511,9.3346286e-12,,11,123.494316
-545.84406,-0.04,3170,3170,-545.84406,0.04,-99.720406,545.84406,-136.11726,0.03,2.9629595,0.04,0.03,20867.134118318558,2.6785398,0.24763611,27008.145,0.12,0.6642598,1296,58.12429022082019,184254,27107.865,,141.11726,447341.75,0.03,5.9440705e-08,0.03,1.3250183,,347.24643,9.328741e-12,,11,123.494316
-545.84406,-0.04,3171,3171,-118.28615,0.04,-116.53856,545.84406,-136.11165,0.03,3.19205,0.12,0.03,20877.064048051834,2.6785896,0.1352297,27007.342,-0.04,0.8336864,1296,58.11289813938821,184276,27123.88,,141.11165,447465.03,0.03,0.003337936,0.03,1.3247029,,456.54218,9.322858e-12,,11,123.494316
-545.84406,0.04,3172,3172,-115.93488,0.04,-96.22387,545.84406,-136.10529,0.03,3.3541944,-0.12,0.03,20886.515932559967,2.6787398,-0.007703081,26978.936,0.04,0.78147995,1296,58.10088272383354,184296,27075.16,,141.10529,447585.97,0.03,2.153285e-11,0.03,1.3243876,,406.72247,9.31698e-12,,11,123.494316
-545.84406,0.12,3173,3173,-112.62239,0.04,-148.6866,545.84406,-136.09789,0.03,3.1149318,-0.04,0.03,20895.931230306625,2.6788015,0.06477853,26959.896,-0.04,1.0213886,1296,58.088559722659944,184315,27108.584,,141.09789,447703.6,0.03,0.0002054408,0.03,1.3240724,,1131.5039,9.311109e-12,,11,123.494316
-545.84406,-0.04,3174,3174,-117.05796,-0.04,-157.49825,545.84406,-136.09189,0.03,3.2067194,-0.04,0.03,20905.57164502144,2.678948,-0.16049463,26951.424,0.12,1.2172337,1296,58.07876496534342,184342,27108.922,,141.09189,447825.66,0.03,3.1969597e-07,0.03,1.3237573,,1121.6406,9.305242e-12,,11,123.494316
-545.84406,0.04,3175,3175,-116.45815,0.12,-218.13611,545.84406,-136.0857,0.03,3.5055084,0.04,0.03,20915.493232250214,2.6792507,0.21365091,26858.32,0.04,1.4352199,1296,58.0696062992126,184371,27076.457,,141.0857,447947.1,0.03,7.7934125e-17,0.03,1.3234422,,1130.3083,9.299382e-12,,11,123.494316
-545.84406,-0.04,3176,3176,-122.786865,0.12,-693.16956,545.84406,-136.08151,0.03,2.979369,0.04,0.03,20925.40733575821,2.6794496,0.08892128,26726.61,-0.04,1.9692098,1296,58.06108312342569,184402,27419.78,,141.08151,448074.88,0.03,0.6081961,0.03,1.3231274,,1647.2566,9.293527e-12,,11,123.494316
-545.84406,-0.12,3177,3177,-499.63696,-0.04,-121.650536,545.84406,-136.19594,0.03,3.5092442,-0.04,0.03,20935.759117603302,2.6799316,-0.19408631,26624.533,-0.04,0.80345005,1296,58.200188857412655,184902,26746.184,,141.19594,448579.5,0.03,2.4329945e-06,0.03,1.3228126,,644.23914,9.287677e-12,,11,123.494316
-545.84406,0.04,3178,3178,-259.655,-0.12,-76.48952,545.84406,-136.2348,0.03,2.8644226,0.04,0.03,20945.836652755737,2.679918,-0.048689,25772.258,-0.04,0.65499765,1296,58.33920704845815,185402,25848.748,,141.2348,448844.2,0.03,0.0029218844,0.03,1.3224978,,987.3798,9.281833e-12,,11,123.494316
-545.84406,0.04,3179,3179,-144.30658,-0.04,-109.144905,545.84406,-136.23734,0.03,3.089961,0.12,0.03,20955.54199528694,2.6799228,0.18333521,25739.424,-0.04,0.94783914,1296,58.3353255740799,185448,25848.568,,141.23734,448993.47,0.03,14.854746,0.03,1.3221833,,803.6089,9.275995e-12,,11,123.494316
-545.84406,0.12,3180,3180,-126.73699,-0.04,-114.22482,545.84406,-136.23434,0.03,2.8993087,0.04,0.03,20965.540050268173,2.6799552,0.10502419,25734.916,0.04,0.9156333,1296,58.32641509433962,185478,25849.14,,141.23434,449125.22,0.03,0.14092724,0.03,1.3218687,,1403.93,9.270162e-12,,11,123.494316
-545.84406,-0.04,3181,3181,-117.419395,-0.04,-93.93109,545.84406,-136.22844,0.03,3.3135557,-0.12,0.03,20975.29206967354,2.6801014,-0.16772662,25455.73,-0.04,0.77215385,1296,58.318138950015715,185510,25549.662,,141.22844,449247.66,0.03,4.6441326e-11,0.03,1.3215543,,411.27902,9.264334e-12,,11,123.494316
-545.84406,0.04,3182,3182,-125.15798,-0.12,-104.19721,545.84406,-136.22496,0.03,3.1601293,0.04,0.03,20984.7829144001,2.6801717,0.04673302,25445.771,0.04,0.89271057,1296,58.312067881835326,185549,25549.969,,141.22496,449377.8,0.03,1.3822539e-07,0.03,1.32124,,554.483,9.258512e-12,,11,123.494316
-545.84406,-0.04,3183,3183,-109.74293,-0.12,-106.34581,545.84406,-136.21664,0.03,2.562548,-0.04,0.03,20994.409131526947,2.6800888,-0.28148526,25443.71,-0.04,0.87336403,1296,58.29908890983349,185566,25550.057,,141.21664,449492.56,0.03,1.4822239e-05,0.03,1.3209257,,545.4093,9.252695e-12,,11,123.494316
-545.84406,0.04,3184,3184,-104.0625,-0.04,-118.01029,545.84406,-136.20654,0.03,3.326255,0.04,0.03,21004.125446558,2.6802418,0.17007366,25432.36,0.12,0.99559504,1296,58.28643216080402,185584,25550.37,,141.20654,449601.62,0.03,9.7758864e-11,0.03,1.3206116,,860.3153,9.246884e-12,,11,123.494316
-545.84406,0.04,3185,3185,-114.19369,-0.04,-134.0222,545.84406,-136.19963,0.03,3.1728115,0.12,0.03,21014.02832341194,2.6803753,0.14588979,25416.414,0.04,1.1339835,1296,58.274411302982735,185604,25550.436,,141.19963,449720.8,0.03,2.2364993,0.03,1.3202976,,834.6382,9.241079e-12,,11,123.494316
-545.84406,-0.04,3186,3186,-115.91758,-0.04,-147.56201,545.84406,-136.19325,0.03,2.9518843,-0.04,0.03,21023.793903827667,2.6804845,-0.29643875,25405.03,-0.12,0.87402165,1296,58.263653483992464,185628,25552.592,,141.19325,449841.72,0.03,8.9681423e-10,0.03,1.3199837,,702.70245,9.235278e-12,,11,123.494316
-545.84406,0.04,3187,3187,-143.1912,-0.04,-165.3324,545.84406,-136.19545,0.03,2.7905853,0.04,0.03,21033.573512792587,2.6804645,-0.11205145,25387.56,-0.12,1.0473932,1296,58.25949168497019,185673,25552.893,,141.19545,449989.9,0.03,0.012853363,0.03,1.3196698,,1018.5002,9.229484e-12,,11,123.494316
-545.84406,0.12,3188,3188,-179.52396,-0.04,-170.5731,545.84406,-136.20905,0.03,2.9319582,0.04,0.03,21043.111998558044,2.6805372,0.117926255,25380.807,-0.04,1.2311605,1296,58.26913425345044,185762,25551.379,,141.20905,450174.44,0.03,2.1017318,0.03,1.3193561,,1714.8977,9.223695e-12,,11,123.494316
-545.84406,-0.12,3189,3189,-120.06509,0.12,-128.7461,545.84406,-136.20398,0.03,2.4351773,-0.04,0.03,21052.93679523468,2.6804807,0.005208537,21911.967,-0.04,0.53702587,1296,58.25964252116651,185790,22040.713,,141.20398,450299.5,0.03,1.172409e-24,0.03,1.3190424,,385.2523,9.21791e-12,,11,123.494316
-545.84406,-0.04,3190,3190,-451.78577,0.12,-291.54343,545.84406,-136.3029,0.03,2.231404,-0.04,0.03,21063.27367758751,2.6801908,-0.041200235,21749.281,-0.12,0.7658557,1296,58.353605015673985,186148,22040.824,,141.3029,450756.28,0.03,4.93828e-06,0.03,1.3187289,,440.03488,9.212133e-12,,11,123.494316
-545.84406,0.04,3191,3191,-123.153404,0.12,-222.66335,545.84406,-136.29878,0.03,1.6662208,0.04,0.03,21073.02816772461,2.6797915,-0.019998588,21527.188,-0.12,1.0339594,1296,58.34409276089,186176,21749.852,,141.29878,450884.44,0.03,7.3426156,0.03,1.3184155,,653.4079,9.20636e-12,,11,123.494316
-545.84406,-0.12,3192,3192,-315.81003,0.12,-371.83215,545.84406,-136.35503,0.03,2.5681257,0.04,0.03,21082.86141562462,2.6797504,0.0060412735,21483.545,-0.04,0.9712701,1296,58.3937969924812,186393,21855.377,,141.35503,451205.25,0.03,9.342136e-08,0.03,1.3181022,,831.2709,9.200592e-12,,11,123.494316
-545.84406,-0.12,3193,3193,-494.269,0.12,-174.46129,545.84406,-136.46712,0.03,2.1157384,-0.04,0.03,21093.174797296524,2.6795433,-0.06582229,21398.13,0.04,0.8286263,1296,58.53210147196994,186893,21572.592,,141.46712,451704.5,0.03,0.25381967,0.03,1.317789,,977.4655,9.19483e-12,,11,123.494316
