BoundBonus,Bound,InvPendulum_mu3_higher,Regret/t,InvPendulum_std3_higher,AvgEpLen,InvPendulum_std0_higher,MinEpLen,ReturnLastEpisode,TimeElapsed,TimestepsSoFar,InvPendulum_mu1_higher,InvPendulum_std2_higher,IWMean,InvPendulum_std1_higher,DenMISEMeanLog,ReturnMean,GridSize,ReturnMax,InvPendulum_mu0_higher,Iteration,NumTrainableParams,IWFirstEpisode,InvPendulum_mu2_higher,Regret,ActionIn1,BoundMISE,DenMISELogLast,IWMin,IWMax,ReturnMin,Delta,IWLastEpisode,ReturnAbsMax,DenMISELogFirst,NumTrajectories
5054.9126,4660.209,0.12,141.67076,0.01,59.84200317404338,0.01,10,-169.36888,56924.51831293106,339364,-0.2,0.01,1.0012561,0.01,5.207157,-136.67076,1296,106.691414,-0.04,5671,,,-0.04,803414.9,-0.1532287,-394.70337,5.708758,,5671.0,-561.2561,2.9148903e-12,,561.2561,5.498312,5671
5054.9463,4658.5776,0.2,141.68294,0.01,59.85066995768688,0.01,10,-205.72383,56942.119767427444,339473,-0.2,0.01,1.0071876,0.01,5.2068906,-136.68294,1296,106.691414,-0.12,5672,,,-0.04,803625.6,-0.17962487,-396.36874,4.002905,,5666.989,-561.2561,2.9138627e-12,1.1014078e-28,561.2561,5.4981356,5672
5052.438,4657.839,0.2,141.74661,0.01,59.92825665432752,0.01,10,-497.86526,56958.78883314133,339973,-0.12,0.01,1.0094988,0.01,5.206994,-136.74661,1296,106.691414,-0.2,5673,,,-0.12,804128.5,-0.26061308,-394.59897,6.090063,,5637.9277,-561.2561,2.9128353e-12,3.083983e-35,561.2561,5.4979596,5673
5055.013,4656.9556,0.04,141.74673,0.01,59.92509693338033,0.01,10,-137.5045,56974.49888086319,340015,-0.2,0.01,1.0097593,0.01,5.206892,-136.74673,1296,106.691414,-0.2,5674,,,0.12,804271.0,-0.22585829,-398.0575,4.9271154,,5673.5264,-561.2561,2.9118088e-12,,561.2561,5.497783,5674
5055.0,4655.848,0.12,141.80983,0.01,60.00264317180617,0.01,10,-494.83334,56990.19326853752,340515,-0.12,0.01,1.0178307,0.01,5.2069097,-136.80983,1296,106.691414,-0.2,5675,,,0.12,804770.8,-0.080076754,-399.1519,5.6076703,,5674.7764,-561.2561,2.9107827e-12,1.4043226e-20,561.2561,5.4976068,5675
4879.4976,4646.253,-0.2,141.8736,0.01,60.08016208597604,0.01,10,-498.70703,57004.36037635803,341015,-0.12,0.01,2.461578,0.01,5.206795,-136.8736,1296,106.691414,0.2,5676,,,-0.2,805274.5,-0.3196969,-233.24478,4.8413324,,5340.7446,-561.2561,2.9097575e-12,,561.2561,5.497431,5676
5052.572,4630.1753,0.12,141.86818,0.01,60.073101990487935,0.01,10,-106.17075,57017.67111182213,341035,-0.2,0.01,1.0463789,0.01,5.206938,-136.86818,1296,106.691414,-0.2,5677,,,0.12,805385.6,-0.16081184,-422.39642,5.223216,,5607.364,-561.2561,2.9087318e-12,,561.2561,5.4972544,5677
5055.1426,4601.6924,0.2,141.93185,0.01,60.150581190560054,0.01,10,-498.4321,57031.99204349518,341535,-0.04,0.01,1.0696896,0.01,5.206729,-136.93185,1296,106.691414,-0.2,5678,,,-0.04,805889.06,-0.06526436,-453.45038,4.280369,,4972.731,-561.2561,2.907708e-12,,561.2561,5.4970784,5678
5055.1763,4584.821,0.04,141.9627,0.01,60.17890473674943,0.01,10,-312.18262,57045.904635190964,341756,-0.2,0.01,1.0977037,0.01,5.206571,-136.9627,1296,106.691414,-0.2,5679,,,0.04,806206.25,-0.310717,-470.35562,4.49957,,5304.441,-561.2561,2.9066834e-12,,561.2561,5.4969025,5679
5052.6724,4562.5703,0.2,142.0257,0.01,60.25633802816901,0.01,10,-494.68082,57060.39138555527,342256,-0.12,0.01,0.9881633,0.01,5.2065754,-137.0257,1296,106.691414,-0.2,5680,,,0.12,806705.94,0.0064760447,-490.10193,5.4187646,,3556.746,-561.2561,2.9056605e-12,,561.2561,5.496726,5680
5055.243,4532.373,0.2,142.08945,0.01,60.333744059144514,0.01,10,-499.25882,57075.08919596672,342756,-0.04,0.01,1.2688195,0.01,5.2067547,-137.08945,1296,106.691414,-0.2,5681,,,0.04,807210.2,-0.021864727,-522.87036,6.403608,,5679.1777,-561.2561,2.9046373e-12,2.7646045e-18,561.2561,5.49655,5681
4921.8687,4505.387,0.2,142.13292,0.01,60.376275959169305,0.01,10,-384.0598,57089.03588914871,343058,-0.2,0.01,0.9623685,0.01,5.2066255,-137.13292,1296,106.691414,-0.2,5682,,,0.12,807599.25,-0.09315397,-416.48157,4.5508246,,5048.3096,-561.2561,2.9036153e-12,,561.2561,5.496374,5682
5055.315,4459.3145,-0.04,142.19658,0.01,60.45363364420201,0.01,10,-498.818,57102.46962571144,343558,-0.2,0.01,1.6670128,0.01,5.206782,-137.19658,1296,106.691414,-0.2,5683,,,0.12,808103.1,-0.31334883,-596.0006,6.3824997,,5682.938,-561.2561,2.9025933e-12,,561.2561,5.496198,5683
4921.934,4298.5854,0.2,142.24904,0.01,60.53096410978184,0.01,10,-435.4243,57118.56470704079,344058,-0.2,0.01,1.4843243,0.01,5.207067,-137.24904,1296,106.691414,-0.2,5684,,,-0.12,808543.5,-0.30049628,-623.34845,6.614856,,5661.1226,-561.2561,2.9015722e-12,,561.2561,5.496022,5684
3574.695,3660.492,-0.12,142.31245,0.01,60.60826737027265,0.01,10,-497.80746,57136.63364815712,344558,-0.12,0.01,0.9977882,0.01,5.2069364,-137.31245,1296,106.691414,-0.12,5685,,,0.04,809046.3,-0.28562564,85.79697,4.331762,,2840.9448,-561.2561,2.9005515e-12,,561.2561,5.4958463,5685
3574.7185,3605.4487,-0.12,142.27948,0.01,60.68554344002814,0.01,10,50.16673,57155.52540707588,345058,-0.2,0.01,1.0002313,0.01,5.2066216,-137.27948,1296,106.691414,-0.2,5686,,,-0.04,809001.1,-0.56871474,30.730177,3.6114647,,2842.9963,-561.2561,2.8995315e-12,,561.2561,5.4956703,5686
3574.7424,3566.7769,-0.12,142.24916,0.01,60.76279233339195,0.01,10,35.122307,57171.533254384995,345558,-0.2,0.01,0.97480834,0.01,5.2067943,-137.24916,1296,106.691414,-0.12,5687,,,-0.04,808971.0,-0.47496456,-7.9654584,6.3761005,,2843.2893,-561.2561,2.8985117e-12,1.23331995e-14,561.2561,5.495495,5687
3574.7659,3541.0535,-0.12,142.22713,0.01,60.840014064697606,0.01,10,-11.920687,57186.87621641159,346058,-0.12,0.01,0.9999519,0.01,5.207028,-137.22713,1296,106.691414,-0.04,5688,,,0.04,808987.94,-0.27489418,-33.712326,6.732364,,2843.986,-561.2561,2.897493e-12,,561.2561,5.495319,5688
3572.6035,3538.0632,0.2,142.19525,0.01,60.91720864826859,0.01,10,44.195705,57201.246062517166,346558,-0.04,0.01,0.2828092,0.01,5.2068024,-137.19525,1296,106.691414,0.2,5689,,,0.2,808948.75,0.5172801,-34.540237,4.1257286,,581.5053,-561.2561,2.8964739e-12,,561.2561,5.495143,5689
3574.8132,3535.6936,-0.12,142.19133,0.01,60.909666080843586,0.01,10,-114.872086,57214.457600831985,346576,-0.04,0.01,1.0000002,0.01,5.20653,-137.19133,1296,106.691414,-0.12,5690,,,-0.04,809068.6,-0.36027345,-39.119663,4.380972,,2845.0007,-561.2561,2.8954564e-12,,561.2561,5.4949675,5690
3574.837,3528.717,-0.12,142.18997,0.01,60.90950623791952,0.01,10,-129.51031,57228.18185853958,346636,0.2,0.01,0.43291533,0.01,5.206383,-137.18997,1296,106.691414,0.04,5691,,,0.12,809203.1,0.21534184,-46.119877,4.5536213,,2459.7373,-561.2561,2.8944386e-12,,561.2561,5.4947915,5691
3573.6616,3522.6724,0.12,142.18517,0.01,60.90161630358398,0.01,10,-109.86163,57242.46622681618,346652,0.12,0.01,0.459629,0.01,5.206314,-137.18517,1296,106.691414,0.2,5692,,,0.2,809318.0,0.6377797,-50.989136,5.456565,,1569.771,-561.2561,2.8934218e-12,,561.2561,5.494616,5692
3573.6855,3518.3042,0.2,142.18118,0.01,60.89408044967504,0.01,10,-114.430115,57256.61521959305,346670,0.12,0.01,0.5137539,0.01,5.206295,-137.18118,1296,106.691414,0.12,5693,,,0.2,809437.44,0.61738014,-55.381344,5.682442,,2717.936,-561.2561,2.892405e-12,1.6587302e-33,561.2561,5.49444,5693
3574.906,3518.0234,-0.2,142.17735,0.01,60.8874253600281,0.01,10,-115.47235,57270.2297308445,346693,0.04,0.01,0.5247596,0.01,5.206368,-137.17735,1296,106.691414,-0.2,5694,,,-0.04,809557.9,-0.41924173,-56.88252,6.190212,,2845.4443,-561.2561,2.8913896e-12,,561.2561,5.4942646,5694
3573.733,3515.4812,0.12,142.17119,0.01,60.91027216856892,0.01,10,-101.95698,57283.933963537216,346884,0.2,0.01,0.54506904,0.01,5.2062225,-137.17119,1296,106.691414,0.12,5695,,,-0.2,809664.9,0.28190875,-58.251804,4.9444265,,2715.902,-561.2561,2.8903741e-12,,561.2561,5.494089,5695
3573.7563,3514.3643,-0.2,142.16737,0.01,60.90308988764045,0.01,10,-115.570786,57296.62528800964,346904,-0.12,0.01,0.5218105,0.01,5.2060676,-137.16737,1296,106.691414,-0.12,5696,,,-0.2,809785.4,-0.6353302,-59.391987,4.868811,,1585.8654,-561.2561,2.8893595e-12,,561.2561,5.493913,5696
3574.9768,3513.386,0.04,142.16162,0.01,60.89520800421274,0.01,10,-104.37039,57312.115907907486,346920,0.2,0.01,0.5635424,0.01,5.206085,-137.16162,1296,106.691414,-0.04,5697,,,-0.2,809894.75,0.00018570572,-61.590782,5.8385878,,2846.2695,-561.2561,2.888345e-12,,561.2561,5.4937377,5697
3575.0,3512.268,-0.04,142.15675,0.01,60.887504387504386,0.01,10,-109.43851,57330.30611395836,346937,0.2,0.01,0.5754458,0.01,5.206203,-137.15675,1296,106.691414,-0.04,5698,,,-0.2,810009.2,-0.05078872,-62.73199,6.4084435,,1732.9478,-561.2561,2.8873314e-12,7.596813e-08,561.2561,5.493562,5698
3575.026,3511.847,0.04,142.15329,0.01,60.88173363748026,0.01,10,-117.3809,57346.39863157272,346965,0.2,0.01,0.55042857,0.01,5.205826,-137.15329,1296,106.691414,-0.04,5699,,,0.04,810131.6,0.22300968,-63.178837,3.5320415,,2848.9214,-561.2561,2.8863181e-12,,561.2561,5.4933867,5699
3575.0496,3509.4863,-0.2,142.15012,0.01,60.87491228070176,0.01,10,-119.069145,57362.28624892235,346987,-0.2,0.01,0.5776191,0.01,5.2058506,-137.15012,1296,106.691414,-0.04,5700,,,0.12,810255.6,-0.26779082,-65.56329,5.899043,,2663.7095,-561.2561,2.8853057e-12,,561.2561,5.4932113,5700
3573.8743,3508.165,-0.12,142.14812,0.01,60.8701982108402,0.01,10,-125.78599,57377.792323589325,347021,0.2,0.01,0.6199932,0.01,5.2053866,-137.14812,1296,106.691414,0.12,5701,,,0.2,810386.44,0.37598705,-65.709335,3.0683587,,2537.4463,-561.2561,2.8842933e-12,,561.2561,5.493036,5701
3575.0942,3508.133,-0.2,142.14265,0.01,60.86232900736584,0.01,10,-105.95137,57391.246494054794,347037,-0.2,0.01,0.66499287,0.01,5.2053366,-137.14265,1296,106.691414,-0.04,5702,,,0.04,810497.44,-0.45124578,-66.96122,5.3817024,,2827.4006,-561.2561,2.883282e-12,,561.2561,5.4928603,5702
3575.1204,3507.8367,0.2,142.13664,0.01,60.86305453270209,0.01,10,-102.82002,57404.35042619705,347102,0.04,0.01,0.53793025,0.01,5.204748,-137.13664,1296,106.691414,0.2,5703,,,0.12,810605.25,0.5796697,-67.28364,2.2940056,,2851.464,-561.2561,2.8822706e-12,,561.2561,5.4926853,5703
3572.9575,3507.0889,-0.2,142.13165,0.01,60.854838709677416,0.01,10,-108.674484,57417.91366767883,347116,-0.2,0.01,0.53625315,0.01,5.2047653,-137.13165,1296,106.691414,0.04,5704,,,0.2,810718.94,-0.16531017,-65.8686,5.857859,,2524.1753,-561.2561,2.8812603e-12,,561.2561,5.49251,5704
3573.9685,3506.4084,0.2,142.12791,0.01,60.84767747589834,0.01,10,-115.835464,57431.90824818611,347136,0.12,0.01,0.6194651,0.01,5.204897,-137.12791,1296,106.691414,0.12,5705,,,-0.2,810839.75,0.2375816,-67.560104,6.4996715,,2851.6028,-561.2561,2.88025e-12,,561.2561,5.4923344,5705
3575.1912,3505.029,-0.2,142.12263,0.01,60.83929197336138,0.01,10,-106.999176,57445.8291490078,347149,0.04,0.01,0.6713862,0.01,5.204853,-137.12263,1296,106.691414,-0.12,5706,,,0.2,810951.75,-0.08827323,-70.16216,5.4310403,,2852.8418,-561.2561,2.8792411e-12,,561.2561,5.4921594,5706
3575.2146,3504.7915,-0.12,142.11719,0.01,60.8316103031365,0.01,10,-105.96721,57459.657376527786,347166,-0.04,0.01,0.9373805,0.01,5.2043533,-137.11719,1296,106.691414,-0.2,5707,,,-0.04,811062.75,-0.38912788,-70.423134,2.7990606,,2853.397,-561.2561,2.8782317e-12,,561.2561,5.491984,5707
3575.216,3504.4473,-0.2,142.11172,0.01,60.82428170988087,0.01,10,-105.95926,57473.13326191902,347185,0.12,0.01,0.6162786,0.01,5.203907,-137.11172,1296,106.691414,-0.12,5708,,,0.12,811173.7,-0.049106494,-70.76871,2.883566,,1779.8662,-561.2561,2.8772236e-12,,561.2561,5.491809,5708
3575.2617,3503.9844,-0.2,142.10742,0.01,60.8176563321072,0.01,10,-112.618744,57486.35666227341,347208,0.12,0.01,0.67335266,0.01,5.203712,-137.10742,1296,106.691414,-0.2,5709,,,-0.04,811291.3,-0.34690583,-71.27746,4.5465703,,2854.4038,-561.2561,2.8762155e-12,,561.2561,5.4916334,5709
3575.2852,3502.682,-0.12,142.10118,0.01,60.82329246935201,0.01,10,-101.41388,57499.19284892082,347301,0.12,0.01,0.6770899,0.01,5.2036304,-137.10118,1296,106.691414,-0.12,5710,,,-0.12,811397.75,-0.23906276,-72.60322,5.1768513,,2854.9565,-561.2561,2.8752083e-12,1.8240675e-33,561.2561,5.4914584,5710
3575.3088,3502.529,-0.12,142.0969,0.01,60.81736998774295,0.01,10,-112.6655,57515.213284015656,347328,0.04,0.01,0.58985394,0.01,5.2035546,-137.0969,1296,106.691414,0.12,5711,,,-0.12,811515.4,-0.09551505,-72.77975,5.197529,,2846.317,-561.2561,2.874201e-12,,561.2561,5.4912834,5711
3574.1335,3502.3096,0.12,142.09229,0.01,60.811974789915965,0.01,10,-110.747246,57532.06169080734,347358,0.12,0.01,0.6609034,0.01,5.20369,-137.09229,1296,106.691414,-0.2,5712,,,-0.2,811631.1,-0.19187856,-71.82387,6.483587,,2835.926,-561.2561,2.8731952e-12,,561.2561,5.4911084,5712
3574.157,3502.1594,-0.12,142.08813,0.01,60.80500612637844,0.01,10,-113.373184,57548.52855658531,347379,0.12,0.01,0.6179544,0.01,5.203709,-137.08813,1296,106.691414,-0.2,5713,,,-0.2,811749.5,-0.41090593,-71.99756,5.7533946,,2405.3472,-561.2561,2.8721892e-12,,561.2561,5.4909334,5713
3575.3777,3502.0405,-0.04,142.0843,0.01,60.797689884494226,0.01,10,-115.22202,57564.10621356964,347398,0.2,0.01,0.689889,0.01,5.203692,-137.0843,1296,106.691414,-0.04,5714,,,0.2,811869.75,0.33403638,-73.33714,5.5740943,,2846.4988,-561.2561,2.8711842e-12,,561.2561,5.4907584,5714
3574.2043,3501.1248,-0.2,142.07889,0.01,60.78985126859143,0.01,10,-106.10276,57579.173042058945,347414,0.12,0.01,0.66975397,0.01,5.2038937,-137.07889,1296,106.691414,-0.2,5715,,,0.12,811980.8,-0.1565132,-73.07963,6.7752934,,2852.9956,-561.2561,2.8701791e-12,,561.2561,5.4905834,5715
3575.4263,3498.7976,0.12,142.07356,0.01,60.782365290412876,0.01,10,-106.70965,57593.62035489082,347432,0.12,0.01,0.6647191,0.01,5.204067,-137.07356,1296,106.691414,0.12,5716,,,0.12,812092.5,0.469251,-76.62877,6.6234255,,2857.998,-561.2561,2.8691754e-12,,561.2561,5.4904084,5716
3575.4282,3498.5952,-0.12,142.07246,0.01,60.778030435543116,0.01,10,-130.76396,57607.7650282383,347468,-0.12,0.01,0.7011229,0.01,5.204145,-137.07246,1296,106.691414,0.12,5717,,,0.2,812228.25,0.08236856,-76.83302,6.0920057,,2858.3975,-561.2561,2.8681714e-12,,561.2561,5.4902334,5717
3573.287,3497.9663,0.2,142.06696,0.01,60.77054914305701,0.01,10,-105.55205,57621.49323248863,347486,0.04,0.01,0.6143439,0.01,5.2039437,-137.06696,1296,106.691414,-0.2,5718,,,0.2,812338.9,0.24167137,-75.320786,4.463884,,1761.2981,-561.2561,2.8671685e-12,,561.2561,5.4900584,5718
3575.497,3496.5103,-0.2,142.06387,0.01,60.763944745584894,0.01,10,-119.48007,57634.950380802155,347509,-0.04,0.01,0.6977332,0.01,5.204022,-137.06387,1296,106.691414,0.12,5719,,,-0.04,812463.3,-0.17811847,-78.98688,6.1043324,,2859.499,-561.2561,2.8661659e-12,,561.2561,5.4898834,5719
3575.5205,3495.7117,0.2,142.0582,0.01,60.75681818181818,0.01,10,-104.56482,57648.41035962105,347529,0.04,0.01,0.63899255,0.01,5.204132,-137.0582,1296,106.691414,-0.12,5720,,,0.2,812572.9,0.3387683,-79.80894,6.2451787,,2859.994,-561.2561,2.8651638e-12,,561.2561,5.489709,5720
3575.5442,3494.9434,-0.04,142.05553,0.01,60.750742877119386,0.01,10,-121.82957,57662.003585100174,347555,-0.12,0.01,0.69536096,0.01,5.203376,-137.05553,1296,106.691414,0.04,5721,,,0.2,812699.7,0.07639854,-80.60083,1.3536016,,2860.5,-561.2561,2.864162e-12,,561.2561,5.489534,5721
3573.3813,3494.45,0.2,142.05292,0.01,60.744669695910524,0.01,10,-122.09077,57675.41464161873,347581,0.04,0.01,0.6723344,0.01,5.2034388,-137.05292,1296,106.691414,0.2,5722,,,-0.2,812826.8,0.23325652,-78.931305,5.9757724,,2770.574,-561.2561,2.8631615e-12,,561.2561,5.489359,5722
3575.5896,3493.9712,-0.04,142.04973,0.01,60.738423903547094,0.01,10,-118.72259,57688.6738679409,347606,0.2,0.01,0.7685389,0.01,5.2034116,-137.04973,1296,106.691414,0.2,5723,,,0.04,812950.56,0.4102067,-81.61836,5.4626923,,2856.0254,-561.2561,2.8621606e-12,,561.2561,5.4891844,5723
3573.4282,3493.2637,-0.2,142.04456,0.01,60.73025856044724,0.01,10,-107.45465,57704.851935625076,347620,-0.2,0.01,0.65629596,0.01,5.2034025,-137.04456,1296,106.691414,-0.04,5724,,,-0.2,813063.0,-0.62116784,-80.16463,5.5104523,,2815.65,-561.2561,2.8611607e-12,,561.2561,5.48901,5724
3574.4395,3492.4087,-0.2,142.04276,0.01,60.725240174672486,0.01,10,-126.73589,57723.27906703949,347652,0.12,0.01,0.7400819,0.01,5.2032156,-137.04276,1296,106.691414,0.2,5725,,,0.12,813194.75,0.25828403,-82.030685,4.582452,,2119.3445,-561.2561,2.8601611e-12,,561.2561,5.488835,5725
3574.463,3490.9246,0.12,142.03978,0.01,60.719001047851904,0.01,10,-120.079506,57739.74696159363,347677,0.2,0.01,0.7894282,0.01,5.2032757,-137.03978,1296,106.691414,0.12,5726,,,0.2,813319.8,0.64687264,-83.53837,5.9147863,,2618.0908,-561.2561,2.8591623e-12,,561.2561,5.4886603,5726
3575.6853,3490.6267,-0.2,142.03413,0.01,60.7104941505151,0.01,10,-104.673965,57754.88463187218,347689,0.2,0.01,0.7568536,0.01,5.2031913,-137.03413,1296,106.691414,0.12,5727,,,-0.04,813429.5,0.06206216,-85.058655,5.0462046,,2863.4941,-561.2561,2.8581638e-12,,561.2561,5.488486,5727
3573.522,3490.6306,0.2,142.02916,0.01,60.70233938547486,0.01,10,-108.556404,57770.08264255524,347703,0.04,0.01,0.72079927,0.01,5.2030587,-137.02916,1296,106.691414,-0.2,5728,,,-0.2,813543.0,-0.112176836,-82.89138,4.817605,,2744.263,-561.2561,2.8571663e-12,,561.2561,5.4883113,5728
3575.7322,3490.4937,0.2,142.02574,0.01,60.69540932099843,0.01,10,-117.422745,57784.767664670944,347724,0.04,0.01,0.68764335,0.01,5.2028384,-137.02574,1296,106.691414,-0.12,5729,,,-0.12,813665.44,0.018555924,-85.23861,4.330705,,2864.4746,-561.2561,2.8561684e-12,1.0499907e-17,561.2561,5.4881363,5729
3574.5566,3489.8782,0.2,142.02509,0.01,60.69197207678883,0.01,10,-133.32341,57798.64228844643,347765,0.12,0.01,0.76390743,0.01,5.2027373,-137.02509,1296,106.691414,-0.12,5730,,,-0.2,813803.75,0.016067967,-84.67848,5.0371175,,2817.2144,-561.2561,2.855172e-12,2.9455516e-29,561.2561,5.487962,5730
3574.58,3489.66,0.12,142.02097,0.01,60.685046239748736,0.01,10,-113.38661,57812.59259557724,347786,-0.12,0.01,0.6695227,0.01,5.2029405,-137.02097,1296,106.691414,0.2,5731,,,0.2,813922.1,0.39786065,-84.92022,6.7154307,,2656.2097,-561.2561,2.8541754e-12,,561.2561,5.4877872,5731
3575.8027,3489.2341,0.04,142.01793,0.01,60.679344033496164,0.01,10,-119.63055,57826.3409819603,347814,0.2,0.01,0.7449543,0.01,5.2030773,-137.01793,1296,106.691414,-0.2,5732,,,-0.12,814046.75,-0.075365245,-86.56863,6.4163923,,2824.9924,-561.2561,2.8531801e-12,,561.2561,5.487613,5732
3573.6396,3488.7869,0.2,142.01424,0.01,60.6722483865341,0.01,10,-115.89362,57839.78259897232,347834,0.2,0.01,0.7154116,0.01,5.2028074,-137.01424,1296,106.691414,-0.2,5733,,,-0.04,814167.6,0.17202179,-84.85284,4.0271072,,2712.392,-561.2561,2.8521842e-12,,561.2561,5.4874387,5733
3575.8496,3488.6553,-0.2,142.01758,0.01,60.67213114754098,0.01,10,-156.05383,57853.18923640251,347894,-0.12,0.01,0.80528796,0.01,5.202848,-137.01758,1296,106.691414,-0.12,5734,,,-0.04,814328.75,-0.5156132,-87.194374,5.8195596,,2866.3137,-561.2561,2.85119e-12,,561.2561,5.487264,5734
3574.674,3488.3337,-0.12,142.01866,0.01,60.674106364428944,0.01,10,-143.34665,57866.83670949936,347966,0.2,0.01,0.80988693,0.01,5.202739,-137.01866,1296,106.691414,0.12,5735,,,-0.2,814477.06,0.029399566,-86.34025,4.916132,,2860.2065,-561.2561,2.8501951e-12,,561.2561,5.4870896,5735
3575.8965,3488.0933,-0.2,142.01326,0.01,60.666492329149236,0.01,10,-106.01056,57880.07894253731,347983,-0.12,0.01,1.0044433,0.01,5.202659,-137.01326,1296,106.691414,-0.2,5736,,,0.04,814588.06,-0.47323287,-87.80317,5.0533876,,2867.994,-561.2561,2.8492022e-12,,561.2561,5.4869156,5736
3575.9202,3487.983,0.12,142.00784,0.01,60.66933937598048,0.01,10,-105.9039,57897.498561382294,348060,-0.04,0.01,0.7073219,0.01,5.202675,-137.00784,1296,106.691414,-0.2,5737,,,0.2,814699.0,0.115406066,-87.93737,5.4720764,,2868.4768,-561.2561,2.8482086e-12,,561.2561,5.486741,5737
3575.943,3487.307,0.2,142.00496,0.01,60.66364586964099,0.01,10,-120.47007,57912.68293309212,348088,0.2,0.01,0.74035674,0.01,5.202593,-137.00496,1296,106.691414,0.04,5738,,,-0.12,814824.44,0.3196854,-88.63626,5.139558,,2866.9534,-561.2561,2.8472164e-12,,561.2561,5.486567,5738
3574.7676,3487.1694,-0.12,142.00536,0.01,60.661265028750655,0.01,10,-139.2835,57927.96360373497,348135,0.2,0.01,0.7696019,0.01,5.202857,-137.00536,1296,106.691414,-0.2,5739,,,-0.12,814968.75,-0.2545649,-87.59818,7.1016235,,2847.1096,-561.2561,2.846224e-12,,561.2561,5.4863925,5739
3575.9902,3486.6272,-0.04,141.9999,0.01,60.653310104529616,0.01,10,-105.65767,57942.939049482346,348150,-0.2,0.01,0.6729214,0.01,5.20272,-136.9999,1296,106.691414,0.12,5740,,,-0.12,815079.4,-0.23429945,-89.363,4.753001,,2869.9995,-561.2561,2.8452325e-12,,561.2561,5.4862185,5740
3576.0137,3486.2144,-0.12,141.99626,0.01,60.646403065668004,0.01,10,-116.09705,57958.48289036751,348171,-0.2,0.01,0.9983414,0.01,5.202362,-136.99626,1296,106.691414,-0.12,5741,,,0.04,815200.5,-0.38054293,-89.799194,3.576717,,2870.4812,-561.2561,2.844241e-12,,561.2561,5.486044,5741
3576.0151,3486.0254,-0.2,141.98863,0.01,60.7229188436085,0.01,10,-93.243904,57973.1858124733,348671,-0.12,0.01,0.8716075,0.01,5.2023826,-136.98863,1296,106.691414,-0.12,5742,,,-0.12,815298.75,-0.5649249,-89.989624,5.5205293,,2775.088,-561.2561,2.8432508e-12,,561.2561,5.48587,5742
3576.0605,3485.9236,-0.12,141.98515,0.01,60.718962214870274,0.01,10,-116.99457,57986.78352069855,348709,-0.12,0.01,1.0022429,0.01,5.202403,-136.98515,1296,106.691414,-0.2,5743,,,0.04,815420.75,-0.41494742,-90.13702,5.5648217,,2871.4998,-561.2561,2.84226e-12,,561.2561,5.485696,5743
3573.1692,3485.3198,-0.2,141.97697,0.01,60.758356545961,0.01,10,-90.01586,58001.44558429718,348996,-0.2,0.01,0.79523396,0.01,5.2025695,-136.97697,1296,106.691414,-0.2,5744,,,0.04,815515.75,-0.52010286,-87.84932,6.337735,,1926.4976,-561.2561,2.841271e-12,2.4111053e-22,561.2561,5.485522,5744
3573.1926,3484.925,-0.2,141.97464,0.01,60.76814621409922,0.01,10,-123.57174,58015.32885146141,349113,-0.2,0.01,0.77658504,0.01,5.2027187,-136.97464,1296,106.691414,0.2,5745,,,0.04,815644.3,-0.17595443,-88.267525,6.346114,,1953.0583,-561.2561,2.8402816e-12,,561.2561,5.4853477,5745
3573.9436,3484.9043,-0.2,141.97226,0.01,60.77166724678037,0.01,10,-123.30779,58028.92438006401,349194,0.2,0.01,0.79305166,0.01,5.20281,-136.97226,1296,106.691414,0.04,5746,,,-0.2,815772.6,-0.13062431,-89.03935,6.0473013,,2804.6057,-561.2561,2.8392935e-12,,561.2561,5.4851737,5746
3574.955,3484.747,0.12,141.96707,0.01,60.76544283974248,0.01,10,-107.11484,58042.85177397728,349219,0.2,0.01,0.7391752,0.01,5.203037,-136.96707,1296,106.691414,0.2,5747,,,-0.12,815884.75,0.4079044,-90.20797,6.819223,,2856.4219,-561.2561,2.8383051e-12,,561.2561,5.4849997,5747
3574.9785,3484.5513,0.2,141.96196,0.01,60.75695894224078,0.01,10,-107.620316,58056.146191358566,349231,-0.12,0.01,0.7195227,0.01,5.202307,-136.96196,1296,106.691414,-0.12,5748,,,-0.2,815997.4,-0.24056451,-90.42716,1.3830569,,2873.5762,-561.2561,2.8373178e-12,,561.2561,5.4848256,5748
3576.2012,3483.336,-0.12,141.95836,0.01,60.74986954252913,0.01,10,-116.21649,58069.374237298965,349251,0.2,0.01,0.7846066,0.01,5.202577,-136.95836,1296,106.691414,0.12,5749,,,0.04,816118.56,0.2329327,-92.86535,7.160386,,2874.5,-561.2561,2.8363306e-12,,561.2561,5.4846516,5749
3576.2244,3483.3293,-0.2,141.95505,0.01,60.74330434782609,0.01,10,-117.91136,58087.52906537056,349274,0.2,0.01,0.8603873,0.01,5.202699,-136.95505,1296,106.691414,0.12,5750,,,0.04,816241.5,0.18323554,-92.89509,6.236735,,2874.7495,-561.2561,2.8353444e-12,3.3019698e-11,561.2561,5.4844775,5750
3576.2458,3483.3508,-0.2,141.94934,0.01,60.737263084680926,0.01,10,-104.1375,58104.66557979584,349300,-0.2,0.01,0.95641893,0.01,5.2027793,-136.94934,1296,106.691414,0.04,5751,,,-0.04,816350.6,-0.39604673,-92.89513,5.944989,,2874.426,-561.2561,2.8343582e-12,,561.2561,5.484304,5751
