TimeElapsed,AvgEpLen,IWMin,ReturnMean,InvPendulum_std1_higher,DenMISEMeanLog,BoundBonus,Bound,NumTrainableParams,Regret,InvPendulum_mu3_higher,IWFirstEpisode,Regret/t,NumTrajectories,ReturnMin,InvPendulum_std2_higher,InvPendulum_mu0_higher,ReturnLastEpisode,MinEpLen,InvPendulum_std3_higher,InvPendulum_std0_higher,IWMean,ReturnMax,GridSize,IWLastEpisode,TimestepsSoFar,DenMISELogFirst,ReturnAbsMax,IWMax,BoundMISE,ActionIn1,InvPendulum_mu2_higher,Iteration,InvPendulum_mu1_higher,DenMISELogLast,Delta
1313.7652537822723,58.21059268600252,,-136.41357,0.01,7.0061274,2831.727,2719.3022,,112140.97,-0.2,,141.41357,793,-499.9731,0.01,0.2,-130.36177,11,0.01,0.01,1.0,-23.908619,256,,46161,7.1670074,499.9731,396.5,-112.42475,0.2897465,0.2,793,0.06666667,6.799806,7.52319e-10
1315.9653234481812,58.16120906801007,,-136.38116,0.01,7.005558,2831.8972,2719.2688,,112256.64,0.2,,141.38116,794,-499.9731,0.01,0.06666667,-110.67781,11,0.01,0.01,1.0,-23.908619,256,,46180,7.165747,499.9731,397.0,-112.62853,0.41365808,-0.06666667,794,0.2,6.7421513,7.504251e-10
1318.2638318538666,58.10943396226415,,-136.34953,0.01,7.007218,2832.067,2719.3904,,112372.88,0.06666667,,141.34953,795,-499.9731,0.01,0.2,-111.2425,11,0.01,0.01,1.0000002,-23.908619,256,,46197,7.1644883,499.9731,397.5001,-112.67663,0.18415883,-0.2,795,0.06666667,8.513906,7.485385e-10
1320.4291081428528,58.05402010050251,,-136.31416,0.01,7.00099,2832.2363,2719.4858,,112486.07,-0.06666667,,141.31416,796,-499.9731,0.01,-0.2,-108.18833,11,0.01,0.01,0.99999845,-23.908619,256,,46211,7.1632314,499.9731,398.00006,-112.75049,-0.28434238,-0.2,796,0.2,2.2381725,7.466589e-10
1322.7592012882233,58.006273525721454,,-136.27759,0.01,6.999042,2832.4053,2719.6223,,112598.234,0.06666667,,141.27759,797,-499.9731,0.01,0.06666667,-107.16187,11,0.01,0.01,0.99999994,-23.908619,256,,46231,7.161976,499.9731,398.50006,-112.783035,0.015694857,-0.2,797,0.06666667,5.636148,7.447864e-10
1325.1431677341461,57.95614035087719,,-136.2466,0.01,7.000357,2832.5745,2719.757,,112714.78,-0.06666667,,141.2466,798,-499.9731,0.01,0.06666667,-111.543175,11,0.01,0.01,0.9999998,-23.908619,256,,46249,7.1607223,499.9731,398.99994,-112.81749,0.12882718,-0.06666667,798,0.2,8.237758,7.4292095e-10
1327.5082409381866,57.89987484355444,,-136.21022,0.01,7.000514,2832.743,2719.7917,,112826.96,-0.06666667,,141.21022,799,-499.9731,0.01,0.2,-107.18149,11,0.01,0.01,1.0000001,-23.908619,256,,46262,7.1594696,499.9731,399.50003,-112.95119,-0.11004743,-0.2,799,-0.06666667,7.313748,7.4106243e-10
1329.7920200824738,57.86125,,-136.1796,0.01,6.9983425,2832.9119,2719.9497,,112943.67,-0.06666667,,141.1796,800,-499.9731,0.01,0.2,-111.71007,11,0.01,0.01,1.0000005,-23.908619,256,,46289,7.158219,499.9731,400.00003,-112.962265,0.13207766,0.2,800,-0.2,5.452235,7.3921097e-10
1332.1846544742584,57.830212234706615,,-136.15251,0.01,6.999542,2833.0798,2720.1082,,113063.16,-0.2,,141.15251,801,-499.9731,0.01,-0.06666667,-114.48701,11,0.01,0.01,1.0000001,-23.908619,256,,46322,7.1569695,499.9731,400.50006,-112.971794,-0.5583595,-0.06666667,801,-0.2,8.147614,7.373664e-10
1334.6253941059113,57.83665835411471,,-136.12415,0.01,7.000286,2833.2483,2720.1868,,113181.57,0.2,,141.12415,802,-499.9731,0.01,0.2,-113.41373,11,0.01,0.01,0.99999994,-23.908619,256,,46385,7.155722,499.9731,400.99997,-113.061554,0.10330678,-0.2,802,-0.06666667,7.785033,7.355287e-10
1336.9342210292816,57.805728518057286,,-136.10724,0.01,7.000051,2833.416,2720.0996,,113309.11,-0.2,,141.10724,803,-499.9731,0.01,-0.06666667,-122.534355,11,0.01,0.01,1.0,-23.908619,256,,46418,7.1544757,499.9731,401.5001,-113.316414,-0.15300933,0.2,803,-0.06666667,6.9994226,7.336979e-10
1339.1966423988342,57.77363184079602,,-136.08543,0.01,6.9998665,2833.5837,2720.239,,113432.69,0.06666667,,141.08543,804,-499.9731,0.01,0.06666667,-118.57687,11,0.01,0.01,1.0,-23.908619,256,,46450,7.153231,499.9731,402.0001,-113.3447,0.25438836,0.06666667,804,0.06666667,7.0400887,7.318739e-10
1341.5263726711273,57.7304347826087,,-136.0656,0.01,7.0013742,2833.751,2720.351,,113557.805,-0.06666667,,141.0656,805,-499.9731,0.01,0.2,-120.11997,11,0.01,0.01,0.9999998,-23.908619,256,,46473,7.1519885,499.9731,402.49994,-113.39984,0.4261056,0.2,805,0.06666667,8.402698,7.300567e-10
1343.798570394516,57.67990074441688,,-136.02711,0.01,7.002225,2833.9185,2720.4658,,113667.86,-0.2,,141.02711,806,-499.9731,0.01,0.06666667,-105.05021,11,0.01,0.01,0.99998575,-23.908619,256,,46490,7.150747,499.9731,403.00003,-113.45252,-0.52228796,-0.2,806,-0.2,7.8747263,7.2824624e-10
1346.0277769565582,57.627013630731106,,-135.98843,0.01,7.0027943,2834.0852,2720.5908,,113777.67,0.06666667,,140.98843,807,-499.9731,0.01,-0.06666667,-104.815735,11,0.01,0.01,0.99999994,-23.908619,256,,46505,7.149507,499.9731,403.49997,-113.494354,0.017302401,-0.2,807,0.2,7.650778,7.264426e-10
1348.236559867859,57.59529702970297,,-135.97241,0.01,7.003431,2834.252,2720.5957,,113905.7,-0.06666667,,140.97241,808,-499.9731,0.01,0.2,-123.031685,11,0.01,0.01,1.0000012,-23.908619,256,,46537,7.1482687,499.9731,403.99994,-113.65628,0.52606875,0.2,808,0.2,7.7052407,7.2464557e-10
1350.5609457492828,57.548825710754016,,-135.9441,0.01,7.005274,2834.4187,2720.6892,,114023.78,0.06666667,,140.9441,809,-499.9731,0.01,0.2,-113.07886,11,0.01,0.01,0.99999994,-23.908619,256,,46557,7.147032,499.9731,404.49997,-113.72949,0.50419855,0.2,809,0.06666667,8.682551,7.228552e-10
1352.830977678299,57.50246913580247,,-135.91945,0.01,7.003683,2834.5852,2720.75,,114144.76,0.06666667,,140.91945,810,-499.9731,0.01,0.2,-115.97872,11,0.01,0.01,1.0000001,-23.908619,256,4.0673087e-36,46577,7.1457963,499.9731,405.00006,-113.835144,0.42392722,0.06666667,810,0.06666667,5.9055414,7.210715e-10
1355.1834144592285,57.512946979038226,,-135.94862,0.01,6.999454,2834.751,2720.7866,,114309.33,0.06666667,,140.94862,811,-499.9731,0.01,0.2,-159.57307,11,0.01,0.01,1.0003382,-23.908619,256,,46643,7.1445627,499.9731,405.50015,-113.96443,0.26680264,-0.2,811,0.2,3.7621646,7.1929435e-10
1357.395856142044,57.46551724137931,,-135.9131,0.01,7.001042,2834.917,2720.926,,114421.44,-0.06666667,,140.9131,812,-499.9731,0.01,0.06666667,-107.11083,11,0.01,0.01,1.0000002,-23.908619,256,,46662,7.14333,499.9731,406.0001,-113.991035,-0.26342016,-0.2,812,-0.06666667,8.47756,7.1752376e-10
1359.574700832367,57.41574415744157,,-135.87587,0.01,7.0004234,2835.0825,2720.902,,114532.08,0.2,,140.87587,813,-499.9731,0.01,-0.2,-105.63971,11,0.01,0.01,0.9999997,-23.908619,256,,46679,7.1420994,499.9731,406.49988,-114.18039,-0.24501434,-0.2,813,-0.06666667,6.6860538,7.157597e-10
1361.7871594429016,57.36486486486486,,-135.84247,0.01,7.001213,2835.2483,2721.0464,,114645.77,-0.2,,140.84247,814,-499.9731,0.01,-0.06666667,-108.69402,11,0.01,0.01,1.0,-23.908619,256,,46695,7.14087,499.9731,407.00006,-114.20181,-0.2868382,-0.2,814,0.2,7.832129,7.1400214e-10
1363.9722573757172,57.31288343558282,,-135.80365,0.01,7.0021815,2835.4133,2721.1714,,114754.97,-0.2,,140.80365,815,-499.9731,0.01,0.06666667,-104.1941,11,0.01,0.01,0.9999998,-23.908619,256,,46710,7.1396427,499.9731,407.49994,-114.24205,0.14050454,0.2,815,0.06666667,7.977899,7.122511e-10
1366.0491681098938,57.26225490196079,,-135.76656,0.01,7.0042844,2835.5784,2721.1555,,114865.516,-0.06666667,,140.76656,816,-499.9731,0.01,-0.06666667,-105.55099,11,0.01,0.01,1.0,-23.908619,256,,46726,7.1384163,499.9731,408.0,-114.42279,0.23708655,0.2,816,0.2,8.906837,7.105064e-10
1368.2001602649689,57.21542227662179,,-135.73659,0.01,7.0028005,2835.7434,2721.249,,114981.8,-0.2,,140.73659,817,-499.9731,0.01,-0.06666667,-111.27845,11,0.01,0.01,1.0000048,-23.908619,256,,46745,7.137192,499.9731,408.4999,-114.49448,-0.7071963,-0.2,817,-0.2,5.980309,7.087683e-10
1370.2974224090576,57.19804400977995,,-135.70891,0.01,7.000998,2835.9082,2721.3284,,115099.89,-0.06666667,,140.70891,818,-499.9731,0.01,0.06666667,-113.09413,11,0.01,0.01,1.0000001,-23.908619,256,,46788,7.135968,499.9731,409.00006,-114.5798,-0.40075865,-0.2,818,-0.2,5.7172294,7.0703643e-10
1373.0642621517181,57.15995115995116,,-135.69373,0.01,7.0024076,2836.0725,2721.4792,,115228.16,0.2,,140.69373,819,-499.9731,0.01,0.06666667,-123.26016,11,0.01,0.01,1.0,-23.908619,256,,46814,7.1347466,499.9731,409.5,-114.593285,-0.011549905,-0.2,819,-0.06666667,8.3438635,7.053109e-10
1375.8276753425598,57.108536585365854,,-135.66061,0.01,7.0040083,2836.2366,2721.623,,115341.7,0.06666667,,140.66061,820,-499.9731,0.01,0.2,-108.548416,11,0.01,0.01,1.0,-23.908619,256,,46829,7.1335263,499.9731,410.0,-114.61351,0.37897483,0.2,820,-0.06666667,8.503229,7.035917e-10
1378.3676500320435,57.065773447015836,,-135.63905,0.01,7.003497,2836.4006,2721.6404,,115464.664,-0.2,,140.63905,821,-499.9731,0.01,0.2,-117.95881,11,0.01,0.01,1.0000618,-23.908619,256,,46851,7.1323075,499.9731,410.5,-114.7603,-0.14227588,0.06666667,821,-0.2,6.7725277,7.018787e-10
1381.227616071701,57.079075425790755,,-135.6055,0.01,7.005666,2836.5645,2721.7817,,115577.72,0.06666667,,140.6055,822,-499.9731,0.01,0.06666667,-108.05677,11,0.01,0.01,1.0000001,-23.908619,256,,46919,7.13109,499.9731,411.00003,-114.782715,0.5438484,0.2,822,0.2,8.974715,7.0017203e-10
1383.849571466446,57.03402187120292,,-135.58109,0.01,7.0065074,2836.728,2721.3452,,115698.234,0.06666667,,140.58109,823,-499.9731,0.01,-0.06666667,-115.51154,11,0.01,0.01,1.0,-23.908619,256,,46939,7.129874,499.9731,411.5001,-115.38292,-0.10006581,-0.2,823,0.06666667,7.8869424,6.9847156e-10
1386.546868801117,56.98907766990291,,-135.55405,0.01,7.00583,2836.8914,2721.4812,,115816.53,0.06666667,,140.55405,824,-499.9731,0.01,-0.06666667,-113.29665,11,0.01,0.01,1.0000001,-23.908619,256,,46959,7.12866,499.9731,412.00018,-115.41008,0.14807874,-0.06666667,824,0.2,6.6363587,6.967773e-10
1389.116364479065,56.95757575757576,,-135.54587,0.01,7.0067787,2837.0547,2721.4893,,115950.34,-0.2,,140.54587,825,-499.9731,0.01,-0.2,-128.82271,11,0.01,0.01,1.0000001,-23.908619,256,,46990,7.127447,499.9731,412.50006,-115.56544,-0.40025306,-0.06666667,825,0.06666667,7.9773784,6.9508915e-10
1391.878663778305,56.95399515738499,,-135.52014,0.01,7.001537,2837.2175,2721.4592,,116069.63,0.2,,140.52014,826,-499.9731,0.01,0.06666667,-114.285904,11,0.01,0.01,0.99999994,-23.908619,256,,47044,7.126236,499.9731,412.99997,-115.75829,0.64611495,0.2,826,0.2,2.866097,6.934071e-10
1394.6744751930237,56.91051995163241,,-135.49689,0.01,7.0012636,2837.3806,2721.58,,116190.92,0.2,,140.49689,827,-499.9731,0.01,0.06666667,-116.291954,11,0.01,0.01,1.0000002,-23.908619,256,1.3052373e-36,47065,7.1250257,499.9731,413.5001,-115.80065,0.52796084,0.06666667,827,0.2,6.963987,6.917312e-10
1397.6323611736298,56.882850241545896,,-135.49269,0.01,7.0009484,2837.5432,2721.629,,116327.95,-0.06666667,,140.49269,828,-499.9731,0.01,-0.06666667,-132.03128,11,0.01,0.01,1.0000001,-23.908619,256,,47099,7.1238174,499.9731,414.00003,-115.914375,-0.031325266,0.2,828,-0.06666667,6.9283376,6.9006134e-10
1400.5088903903961,56.846803377563326,,-135.45155,0.01,7.001345,2837.7053,2721.7803,,116434.34,-0.06666667,,140.45155,829,-499.9731,0.01,0.2,-101.383896,11,0.01,0.01,0.99999994,-23.908619,256,,47126,7.1226106,499.9731,414.49997,-115.925095,0.23789354,0.06666667,829,0.06666667,7.5181503,6.8839756e-10
1403.309062719345,56.834939759036146,,-135.46153,0.01,7.0017447,2837.8674,2721.6873,,116583.08,-0.06666667,,140.46153,830,-499.9731,0.01,0.06666667,-143.73877,11,0.01,0.01,0.9999999,-23.908619,256,,47173,7.121405,499.9731,414.99994,-116.180176,0.14355244,0.2,830,-0.06666667,7.5217505,6.867397e-10
1406.2051515579224,56.789410348977135,,-135.4291,0.01,7.002641,2838.0295,2721.839,,116696.58,-0.06666667,,140.4291,831,-499.9731,0.01,0.06666667,-108.4967,11,0.01,0.01,1.0000002,-23.908619,256,,47192,7.1202006,499.9731,415.5001,-116.19052,-0.14089066,-0.06666667,831,-0.06666667,7.9353356,6.850879e-10
1408.8663091659546,56.75360576923077,,-135.40268,0.01,7.002731,2838.1912,2721.832,,116815.03,0.2,,140.40268,832,-499.9731,0.01,0.2,-113.450554,11,0.01,0.01,1.0000002,-23.908619,256,,47219,7.118998,499.9731,416.00006,-116.35908,0.6751375,0.2,832,0.06666667,7.265827,6.834421e-10
1411.6027364730835,56.714285714285715,,-135.38168,0.01,6.9988112,2838.3525,2721.794,,116937.94,-0.06666667,,140.38168,833,-499.9731,0.01,-0.2,-117.91248,11,0.01,0.01,1.0000001,-23.908619,256,,47243,7.117797,499.9731,416.50006,-116.55853,-0.12348351,0.2,833,-0.06666667,3.9258552,6.8180217e-10
1414.3728613853455,56.68824940047961,,-135.37637,0.01,6.99748,2838.5142,2721.8455,,117073.9,0.2,,140.37637,834,-499.9731,0.01,0.2,-130.95961,11,0.01,0.01,0.9999999,-23.908619,256,,47278,7.116597,499.9731,417.00003,-116.66876,0.38296175,0.06666667,834,-0.06666667,6.077595,6.801681e-10
1417.3427755832672,56.65748502994012,,-135.36858,0.01,6.9984193,2838.6753,2722.0037,,117207.766,0.06666667,,140.36858,835,-499.9731,0.01,0.06666667,-128.8618,11,0.01,0.01,1.0,-23.908619,256,,47309,7.115399,499.9731,417.5,-116.67159,0.2744583,0.2,835,-0.06666667,7.9697056,6.7853995e-10
1420.1103162765503,56.61842105263158,,-135.3514,0.01,6.999785,2838.8362,2722.1626,,117333.766,0.06666667,,140.3514,836,-499.9731,0.01,0.06666667,-121.00477,11,0.01,0.01,1.0,-23.908619,256,,47333,7.114202,499.9731,418.0,-116.67346,-0.11531632,-0.2,836,-0.06666667,8.329091,6.7691763e-10
1422.9214296340942,56.58661887694146,,-135.32906,0.01,7.001464,2838.9968,2722.3215,,117455.42,0.06666667,,140.32906,837,-499.9731,0.01,0.06666667,-116.66005,11,0.01,0.01,1.0000002,-23.908619,256,,47363,7.1130066,499.9731,418.50018,-116.67538,0.25365666,-0.06666667,837,0.2,8.592623,6.753011e-10
1425.8506677150726,56.53937947494033,,-135.30164,0.01,7.00231,2839.1575,2722.2815,,117572.766,0.06666667,,140.30164,838,-499.9731,0.01,-0.06666667,-112.341484,11,0.01,0.01,0.9999997,-23.908619,256,,47380,7.1118126,499.9731,419.0,-116.87604,-0.28714693,-0.2,838,-0.06666667,7.8989444,6.736904e-10
1428.6830291748047,56.49463647199047,,-135.27704,0.01,7.0037317,2839.3179,2722.403,,117692.43,0.06666667,,140.27704,839,-499.9731,0.01,-0.06666667,-114.66521,11,0.01,0.01,0.99999994,-23.908619,256,,47399,7.11062,499.9731,419.49997,-116.91491,0.25662866,0.2,839,0.06666667,8.383824,6.7208533e-10
1431.4255559444427,56.46190476190476,,-135.25278,0.01,7.0052514,2839.4778,2722.2312,,117812.33,0.2,,140.25278,840,-499.9731,0.01,-0.06666667,-114.89402,11,0.01,0.01,0.9999999,-23.908619,256,1.169886e-37,47428,7.109429,499.9731,419.99994,-117.246475,0.4056865,0.2,840,0.06666667,8.468069,6.704861e-10
1434.1768386363983,56.424494649227114,,-135.23192,0.01,7.005374,2839.6377,2722.1506,,117935.04,-0.06666667,,140.23192,841,-499.9731,0.01,0.2,-117.71354,11,0.01,0.01,0.99999505,-23.908619,256,,47453,7.108239,499.9731,420.49994,-117.48709,-0.27234504,-0.2,841,-0.2,7.297502,6.6889255e-10
1436.8732118606567,56.38479809976247,,-135.21164,0.01,7.005568,2839.7979,2722.2832,,118058.2,0.2,,140.21164,842,-499.9731,0.01,0.06666667,-118.158195,11,0.01,0.01,1.0,-23.908619,256,,47476,7.1070504,499.9731,421.0001,-117.51468,0.27925393,-0.2,842,0.2,7.357394,6.6730466e-10
1439.6223962306976,56.355871886120994,,-135.19917,0.01,7.004681,2839.957,2722.4082,,118187.9,0.06666667,,140.19917,843,-499.9731,0.01,0.2,-124.69982,11,0.01,0.01,1.0000001,-23.908619,256,,47508,7.1058636,499.9731,421.50006,-117.54884,-0.11626702,-0.2,843,-0.2,6.446751,6.657224e-10
1442.379266500473,56.324644549763036,,-135.18732,0.01,7.005761,2840.1165,2722.2578,,118318.09,0.2,,140.18732,844,-499.9731,0.01,0.2,-125.19422,11,0.01,0.01,1.0,-23.908619,256,,47538,7.104678,499.9731,422.0,-117.85873,0.54208356,0.2,844,-0.06666667,8.104467,6.641458e-10
1444.9853827953339,56.29940828402367,,-135.18228,0.01,7.007617,2840.2756,2722.1265,,118454.03,-0.06666667,,140.18228,845,-499.9731,0.01,-0.06666667,-130.93828,11,0.01,0.01,0.9999999,-23.908619,256,,47573,7.103494,499.9731,422.49994,-118.14924,0.17119214,0.2,845,0.06666667,8.762635,6.6257494e-10
1447.6059069633484,56.25295508274232,,-135.15012,0.01,7.0063705,2840.4346,2722.2297,,118567.0,0.2,,140.15012,846,-499.9731,0.01,0.06666667,-107.96526,11,0.01,0.01,1.0000001,-23.908619,256,,47590,7.102311,499.9731,423.00006,-118.20476,0.5928077,0.2,846,0.06666667,6.1419196,6.6100947e-10
1450.283699274063,56.2172373081464,,-135.1325,0.01,7.0021534,2840.5935,2722.3708,,118692.234,-0.2,,140.1325,847,-499.9731,0.01,-0.06666667,-120.230156,11,0.01,0.01,0.99999994,-23.908619,256,,47616,7.10113,499.9731,423.49997,-118.22277,-0.13502404,0.06666667,847,0.06666667,3.621748,6.5944955e-10
1452.9057450294495,56.216981132075475,,-135.09969,0.01,7.0043325,2840.752,2722.5222,,118804.54,0.06666667,,140.09969,848,-499.9731,0.01,-0.2,-107.30737,11,0.01,0.01,0.99999994,-23.908619,256,,47672,7.09995,499.9731,424.00006,-118.22977,0.114541195,0.2,848,0.06666667,9.039077,6.578952e-10
1455.4276337623596,56.1849234393404,,-135.07263,0.01,7.0037594,2840.91,2722.149,,118921.664,0.06666667,,140.07263,849,-499.9731,0.01,0.06666667,-112.123795,11,0.01,0.01,0.9999999,-23.908619,256,,47701,7.0987716,499.9731,424.49994,-118.7611,0.10114556,0.2,849,-0.2,6.706935,6.563463e-10
1457.8432505130768,56.14823529411765,,-135.05806,0.01,7.0023975,2841.0684,2722.1558,,119049.35,0.2,,140.05806,850,-499.9731,0.01,-0.2,-122.688095,11,0.01,0.01,0.99999195,-23.908619,256,,47726,7.0975943,499.9731,424.99942,-118.91268,-0.09719664,-0.2,850,0.06666667,6.033895,6.548029e-10
1460.2501285076141,56.10458284371328,,-135.03342,0.01,7.001863,2841.226,2722.2944,,119168.44,0.2,,140.03342,851,-499.9731,0.01,-0.06666667,-114.09027,11,0.01,0.01,1.0000001,-23.908619,256,1.958509e-31,47745,7.0964184,499.9731,425.50006,-118.931725,-3.2261014e-05,-0.2,851,0.06666667,6.7359242,6.5326483e-10
1462.5816631317139,56.06103286384977,,-135.00943,0.01,7.003432,2841.384,2722.213,,119288.03,-0.2,,140.00943,852,-499.9731,0.01,-0.06666667,-114.59406,11,0.01,0.01,1.0000002,-23.908619,256,,47764,7.095244,499.9731,426.0001,-119.1711,0.031826317,0.06666667,852,0.2,8.527969,6.517322e-10
1464.9796664714813,56.01524032825322,,-134.98225,0.01,7.0020847,2841.5417,2722.147,,119404.86,-0.2,,139.98225,853,-499.9731,0.01,-0.2,-111.830376,11,0.01,0.01,1.0000002,-23.908619,256,,47781,7.094071,499.9731,426.5001,-119.39478,-0.39050704,0.06666667,853,-0.06666667,6.0419636,6.5020506e-10
1467.3507981300354,56.002341920374704,,-134.9507,0.01,7.001191,2841.699,2721.9639,,119517.89,0.06666667,,139.9507,854,-499.9731,0.01,-0.2,-108.029854,11,0.01,0.01,1.0000001,-23.908619,256,,47826,7.0928993,499.9731,427.00006,-119.73512,-0.021558218,0.2,854,-0.06666667,6.427239,6.4868316e-10
1469.7771639823914,55.97543859649123,,-134.94498,0.01,7.002121,2841.856,2722.072,,119652.96,0.2,,139.94498,855,-499.9731,0.01,0.06666667,-130.06677,11,0.01,0.01,1.0000919,-23.908619,256,,47859,7.091729,499.9731,427.5,-119.78401,-0.119947225,-0.2,855,-0.2,7.98404,6.4716665e-10
1472.1482536792755,55.9392523364486,,-134.93022,0.01,7.003754,2842.013,2721.976,,119780.266,-0.2,,139.93022,856,-499.9731,0.01,-0.2,-122.30764,11,0.01,0.01,0.994285,-23.908619,256,,47884,7.0905604,499.9731,427.99994,-120.03675,-0.5595486,0.06666667,856,-0.2,8.588877,6.456555e-10
1474.512342453003,55.94982497082847,,-134.89403,0.01,7.0040054,2842.1697,2721.9407,,119889.19,-0.06666667,,139.89403,857,-499.9731,0.01,0.06666667,-103.9233,11,0.01,0.01,1.0000001,-23.908619,256,,47949,7.0893927,499.9731,428.50003,-120.2291,-0.0051002875,-0.06666667,857,0.06666667,7.412768,6.4414957e-10
1476.8063604831696,55.9020979020979,,-134.86252,0.01,7.005042,2842.3264,2722.093,,120002.05,-0.06666667,,139.86252,858,-499.9731,0.01,0.2,-107.86109,11,0.01,0.01,1.0,-23.908619,256,,47964,7.0882263,499.9731,429.0001,-120.23334,-0.0046232343,-0.06666667,858,-0.06666667,8.0813465,6.4264893e-10
1479.1418166160583,55.86030267753201,,-134.83118,0.01,7.0000544,2842.483,2722.2102,,120114.98,-0.06666667,,139.83118,859,-499.9731,0.01,-0.2,-107.92941,11,0.01,0.01,1.0000002,-23.908619,256,,47984,7.087062,499.9731,429.50012,-120.27278,-0.53732663,-0.2,859,-0.06666667,2.9096234,6.411535e-10
1481.4448091983795,55.82790697674419,,-134.81961,0.01,7.000613,2842.6392,2722.306,,120244.86,-0.06666667,,139.81961,860,-499.9731,0.01,-0.06666667,-124.886406,11,0.01,0.01,0.9999999,-23.908619,256,,48012,7.0858984,499.9731,429.99994,-120.33323,-0.17355803,-0.06666667,860,0.06666667,7.668342,6.396633e-10
1483.5998582839966,55.78397212543554,,-134.79195,0.01,6.99491,2842.7952,2722.384,,120360.86,0.2,,139.79195,861,-499.9731,0.01,0.06666667,-110.99005,11,0.01,0.01,0.99999976,-23.908619,256,,48030,7.0847363,499.9731,430.4999,-120.41108,0.41433862,0.06666667,861,0.06666667,2.2791145,6.3817834e-10
1485.849272966385,55.754060324825986,,-134.78311,0.01,6.9956074,2842.9512,2722.3472,,120493.04,0.2,,139.78311,862,-499.9731,0.01,-0.06666667,-127.18447,11,0.01,0.01,1.0000001,-23.908619,256,,48060,7.0835752,499.9731,431.00006,-120.60412,-0.26387197,-0.2,862,-0.2,7.784242,6.366985e-10
1488.0777957439423,55.71031286210892,,-134.75867,0.01,6.9966307,2843.107,2722.405,,120611.734,0.2,,139.75867,863,-499.9731,0.01,-0.06666667,-113.69274,11,0.01,0.01,0.99999994,-23.908619,256,,48078,7.082416,499.9731,431.49997,-120.70181,0.13997538,0.2,863,-0.2,8.067253,6.352238e-10
1490.3678970336914,55.686342592592595,,-134.75616,0.01,6.996121,2843.2622,2722.3528,,120749.33,0.06666667,,139.75616,864,-499.9731,0.01,-0.2,-132.59314,11,0.01,0.01,1.0000001,-23.908619,256,,48113,7.081258,499.9731,432.00003,-120.90932,-0.365354,-0.2,864,-0.06666667,6.744722,6.337542e-10
1492.6442687511444,55.64046242774567,,-134.72638,0.01,6.9930363,2843.4175,2722.3193,,120863.31,0.06666667,,139.72638,865,-499.9731,0.01,0.06666667,-108.99264,11,0.01,0.01,1.0000001,-23.908619,256,,48129,7.080101,499.9731,432.50006,-121.09806,-0.2473135,-0.2,865,-0.2,4.5158696,6.322897e-10
1494.9414122104645,55.6189376443418,,-134.71776,0.01,6.99253,2843.5728,2722.4033,,120995.58,0.2,,139.71776,866,-499.9731,0.01,0.2,-127.25882,11,0.01,0.01,1.0000001,-23.908619,256,,48166,7.0789456,499.9731,433.00006,-121.169334,0.23954758,-0.06666667,866,-0.06666667,6.7435503,6.3083033e-10
1497.3415837287903,55.58016147635525,,-134.69908,0.01,6.9931226,2843.7275,2722.3032,,121119.11,0.2,,139.69908,867,-499.9731,0.01,-0.06666667,-118.529625,11,0.01,0.01,1.0,-23.908619,256,,48188,7.0777917,499.9731,433.5,-121.42426,0.2895748,-0.06666667,867,0.2,7.6950235,6.2937594e-10
1499.6408243179321,55.54147465437788,,-134.68236,0.01,6.9927626,2843.8823,2722.2246,,121244.29,0.2,,139.68236,868,-499.9731,0.01,0.06666667,-120.18304,11,0.01,0.01,1.0,-23.908619,256,,48210,7.0766387,499.9731,434.00012,-121.65764,0.12044652,-0.2,868,0.06666667,6.869383,6.279266e-10
1501.9933531284332,55.50172612197929,,-134.65964,0.01,6.993769,2844.0369,2722.3733,,121364.22,-0.06666667,,139.65964,869,-499.9731,0.01,0.06666667,-114.925095,11,0.01,0.01,0.99999994,-23.908619,256,,48231,7.0754876,499.9731,434.49997,-121.663574,0.27277604,0.06666667,869,0.2,8.0549,6.2648225e-10
1504.3397064208984,55.45172413793104,,-134.62437,0.01,6.993469,2844.1912,2722.409,,121473.2,0.2,,139.62437,870,-499.9731,0.01,-0.06666667,-103.994385,11,0.01,0.01,1.0,-23.908619,256,,48243,7.0743375,499.9731,435.0,-121.78221,-0.1258675,-0.2,870,-0.06666667,6.921485,6.250429e-10
1506.686276435852,55.42939150401837,,-134.61572,0.01,6.9938974,2844.3455,2722.4734,,121605.3,-0.06666667,,139.61572,871,-499.9731,0.01,-0.06666667,-127.088165,11,0.01,0.01,0.9999999,-23.908619,256,,48279,7.073189,499.9731,435.49994,-121.87215,-0.036518127,-0.06666667,871,0.2,7.555575,6.236085e-10
1509.0020430088043,55.38646788990825,,-134.5819,0.01,6.9922323,2844.4995,2722.0737,,121715.41,-0.2,,139.5819,872,-499.9731,0.01,0.06666667,-105.11114,11,0.01,0.01,1.0000002,-23.908619,256,,48297,7.072041,499.9731,436.0001,-122.42573,-0.15684272,0.2,872,-0.2,5.7302322,6.2217914e-10
1511.2516222000122,55.3631156930126,,-134.56546,0.01,6.992229,2844.6528,2722.1396,,121840.64,0.2,,139.56546,873,-499.9731,0.01,0.2,-120.23261,11,0.01,0.01,0.9997468,-23.908619,256,,48332,7.070895,499.9731,436.49994,-122.51329,0.55116993,-0.06666667,873,0.2,7.178354,6.2075456e-10
