AvgEpLen,InvPendulum_mu3_higher,TimestepsSoFar,ReturnMean,DenMISEMeanLog,GridSize,DenMISELogFirst,Bound,InvPendulum_mu2_higher,ReturnMin,InvPendulum_mu1_higher,Iteration,IWMax,IWLastEpisode,ReturnLastEpisode,InvPendulum_std2_higher,IWMean,InvPendulum_std3_higher,ActionIn1,InvPendulum_mu0_higher,Regret,Delta,NumTrainableParams,IWMin,Regret/t,NumTrajectories,TimeElapsed,InvPendulum_std1_higher,ReturnAbsMax,MinEpLen,BoundBonus,DenMISELogLast,IWFirstEpisode,BoundMISE,ReturnMax,InvPendulum_std0_higher
58.8729379171389,0.13333334,467510,-135.97122,5.12147,2401,1.761055,1259616400.0,0.13333334,-585.4672,,7941,43.396057,,-112.94217,0.01,0.0055114944,0.01,0.31408542,0.06666667,1119452.5,8.027089e-13,,,140.97122,7941,122317.86020445824,0.01,585.4672,10,1259616400.0,3.6324859,,-0.6580257,110.257286,0.01
58.8677914882901,0.06666667,467528,-135.9685,5.121349,2401,1.7609291,1259622000.0,-0.13333334,-585.4672,,7942,213.48955,,-114.34248,0.01,0.027580483,0.01,0.036037568,0.13333334,1119571.9,8.025068e-13,,,140.9685,7942,122342.13740324974,0.01,585.4672,10,1259622000.0,5.133432,,-3.5124521,110.257286,0.01
58.86314994334634,0.13333334,467550,-135.9657,5.120916,2401,1.7608031,1259627800.0,0.13333334,-585.4672,0.06666667,7943,131.79108,,-113.61472,0.01,0.016877573,0.01,0.3506824,,1119690.5,8.023047e-13,,,140.9657,7943,122364.96834993362,0.01,585.4672,10,1259627800.0,2.6428628,,-1.8176811,110.257286,0.01
58.858383685800604,-0.06666667,467571,-135.9634,5.1204057,2401,1.7606772,1259633400.0,,-585.4672,0.13333334,7944,49.91577,,-117.72333,0.01,0.0066563427,0.01,-0.06276636,-0.13333334,1119813.2,8.0210274e-13,,,140.9634,7944,122386.98276114464,0.01,585.4672,10,1259633400.0,2.0522547,,-0.8083688,110.257286,0.01
58.85361862806797,0.06666667,467592,-135.96045,5.1202483,2401,1.7605513,1259639200.0,,-585.4672,0.13333334,7945,0.918072,,-112.49526,0.01,0.00020519433,0.01,0.34186238,0.13333334,1119930.8,8.0190086e-13,,,140.96045,7945,122408.57729125023,0.01,585.4672,10,1259639200.0,4.888974,,-0.024678975,110.257286,0.01
58.84910646866348,,467615,-135.95815,5.1198664,2401,1.7604256,1259644800.0,0.06666667,-585.4672,0.13333334,7946,1.6332812,1.6439344e-09,-117.70443,0.01,0.00027882576,0.01,0.35368344,0.13333334,1120053.4,8.0169904e-13,,,140.95815,7946,122430.49699139595,0.01,585.4672,10,1259644800.0,3.0656054,,-0.032162245,110.257286,0.01
58.84434377752611,-0.13333334,467636,-135.95526,5.119445,2401,1.7602997,1259649300.0,,-585.4672,-0.13333334,7947,0.5186804,,-113.11749,0.01,8.588866e-05,0.01,-0.3261538,-0.06666667,1120171.5,8.014973e-13,,,140.95526,7947,122451.98469114304,0.01,585.4672,10,1259649300.0,2.762771,,-0.010921093,110.257286,0.01
58.89984901862103,-0.13333334,468136,-135.92876,5.1193557,2401,1.7601739,1259655000.0,-0.06666667,-585.4672,-0.13333334,7948,3.4149985,8.133549e-14,74.85115,0.01,0.00044894466,0.01,-0.35905436,,1120101.8,8.0129566e-13,,,140.92876,7948,122473.49753952026,0.01,585.4672,10,1259655000.0,5.4090657,,-0.054219183,110.257286,0.01
58.89797458799849,-0.13333334,468180,-135.92552,5.119112,2401,1.760048,1259660700.0,0.06666667,-585.4672,-0.13333334,7949,7.0576982,,-110.40803,0.01,0.0010826144,0.01,-0.19243065,,1120217.0,8.01094e-13,,,140.92552,7949,122494.29930210114,0.01,585.4672,10,1259660700.0,4.2089615,,-0.13776053,110.257286,0.01
58.89874213836478,-0.13333334,468245,-135.92169,5.118903,2401,1.7599223,1259666400.0,,-585.4672,-0.13333334,7950,0.10303761,5.240686e-22,-105.47391,0.01,3.6619083e-05,0.01,-0.19968691,0.06666667,1120327.5,8.0089256e-13,,,140.92169,7950,122518.0624551773,0.01,585.4672,10,1259666400.0,4.4396853,,-0.0050703688,110.257286,0.01
58.900389888064396,-0.13333334,468317,-135.92224,5.118477,2401,1.7597965,1259672000.0,,-585.4672,-0.06666667,7951,1.1158361,1.6161353e-15,-140.20622,0.01,0.00035579855,0.01,-0.08211369,0.13333334,1120472.8,8.00691e-13,,,140.92224,7951,122542.7266266346,0.01,585.4672,10,1259672000.0,2.7124686,,-0.040315192,110.257286,0.01
58.9001509054326,-0.13333334,468374,-135.91998,5.1182175,2401,1.7596707,1259677800.0,0.06666667,-585.4672,,7952,0.6021436,6.160174e-20,-118.00772,0.01,8.1205384e-05,0.01,0.044197068,0.13333334,1120595.8,8.004897e-13,,,140.91998,7952,122565.47940015793,0.01,585.4672,10,1259677800.0,4.070991,,-0.00927406,110.257286,0.01
58.89538538916132,0.13333334,468395,-135.91754,5.1179986,2401,1.759545,1259683500.0,0.06666667,-585.4672,,7953,1.6535617,,-116.51725,0.01,0.00033120846,0.01,0.34312606,0.13333334,1120717.2,8.002884e-13,,,140.91754,7953,122587.42983007431,0.01,585.4672,10,1259683500.0,4.3904185,,-0.047667712,110.257286,0.01
58.89036962534574,0.13333334,468414,-135.91489,5.117878,2401,1.7594192,1259689200.0,0.06666667,-585.4672,0.13333334,7954,1.6558902,,-114.712425,0.01,0.00030801893,0.01,0.3490309,,1120837.0,8.000872e-13,,,140.91489,7954,122609.12595415115,0.01,585.4672,10,1259689200.0,5.149794,,-0.035772286,110.257286,0.01
58.886360779384034,0.13333334,468441,-135.9133,5.1176825,2401,1.7592936,1259694800.0,,-585.4672,0.13333334,7955,52.148983,3.6551625e-19,-123.26636,0.01,0.007016511,0.01,0.30351913,0.06666667,1120965.2,7.9988593e-13,,,140.9133,7955,122630.70905470848,0.01,585.4672,10,1259694800.0,4.5466094,,-0.9206859,110.257286,0.01
58.8815987933635,,468462,-135.91069,5.117195,2401,1.7591678,1178490200.0,-0.13333334,-585.4672,-0.06666667,7956,7.382729,,-115.25029,0.01,0.0015713775,0.01,-0.3279937,-0.13333334,1121085.5,7.996849e-13,,,140.91069,7956,122652.47734713554,0.01,585.4672,10,1178490200.0,2.2448146,,-0.20505519,110.257286,0.01
58.879351514389846,,468503,-135.91005,5.1168203,2401,1.7590421,1178495600.0,0.13333334,-585.4672,-0.06666667,7957,18.09185,,-130.83455,0.01,0.0030415277,0.01,0.17149426,0.13333334,1121221.2,7.994839e-13,,,140.91005,7957,122673.6236565113,0.01,585.4672,10,1178495600.0,3.1514215,,-0.36586255,110.257286,0.01
58.87723045991455,0.13333334,468545,-135.90865,5.1165543,2401,1.7589165,1178500900.0,-0.13333334,-585.4672,0.06666667,7958,35.91696,,-124.76145,0.01,0.0045400015,0.01,0.0963984,,1121351.0,7.992831e-13,,,140.90865,7958,122693.92360639572,0.01,585.4672,10,1178500900.0,3.9884667,,-0.5679697,110.257286,0.01
58.87247141600704,0.06666667,468566,-135.90631,5.116316,2401,1.7587909,1178506100.0,-0.13333334,-585.4672,0.13333334,7959,123.737564,3.449937e-18,-117.26577,0.01,0.015609984,0.01,0.0613435,,1121473.4,7.9908226e-13,,,140.90631,7959,122717.77190232277,0.01,585.4672,10,1178506100.0,4.2043667,,-2.0271897,110.257286,0.01
58.869221105527636,-0.06666667,468599,-135.90459,5.1161776,2401,1.7586652,1178417800.0,-0.13333334,-585.4672,-0.13333334,7960,0.80149364,,-122.050995,0.01,0.0001259067,0.01,-0.34635168,,1121600.5,7.988814e-13,,,140.90459,7960,122741.66623139381,0.01,585.4672,10,1178417800.0,5.003639,,-0.016273053,110.257286,0.01
58.866348448687354,,468635,-135.90381,5.1157484,2401,1.7585396,1178423200.0,-0.13333334,-585.4672,-0.13333334,7961,1.0653176,1.6352407e-24,-129.78183,0.01,0.00022196931,0.01,-0.2023545,0.06666667,1121735.2,7.9868073e-13,,,140.90381,7961,122764.87181806564,0.01,585.4672,10,1178423200.0,2.7247043,,-0.027425705,110.257286,0.01
58.862346144184876,-0.13333334,468662,-135.90173,5.1155853,2401,1.7584139,1178428400.0,-0.13333334,-585.4672,-0.06666667,7962,11.781065,,-119.447685,0.01,0.002139861,0.01,-0.29521114,,1121859.6,7.9848026e-13,,,140.90173,7962,122786.88536214828,0.01,585.4672,10,1178428400.0,4.7894807,,-0.2609291,110.257286,0.01
58.859851814642724,-0.13333334,468701,-135.89941,5.1152663,2401,1.7582884,1178433700.0,0.13333334,-585.4672,-0.06666667,7963,7.6495805,,-117.40011,0.01,0.0009698674,0.01,-0.0481447,,1121982.0,7.982796e-13,,,140.89941,7963,122808.318120718,0.01,585.4672,10,1178433700.0,3.5627613,,-0.12369383,110.257286,0.01
58.8550979407333,-0.06666667,468722,-135.8965,5.114791,2401,1.7581629,1178439000.0,-0.13333334,-585.4672,,7964,5.3228493,,-112.70029,0.01,0.00069909403,0.01,-0.3066966,-0.13333334,1122099.8,7.9807927e-13,,,140.8965,7964,122829.34159398079,0.01,585.4672,10,1178439000.0,2.3457544,,-0.08643866,110.257286,0.01
58.85197740112994,0.06666667,468756,-135.89572,5.1144385,2401,1.7580372,1178444300.0,-0.13333334,-585.4672,,7965,1999.7542,1.9236783e-31,-129.6326,0.01,0.25285435,0.01,-0.20230454,-0.13333334,1122234.4,7.9787874e-13,,,140.89572,7965,122850.61245942116,0.01,585.4672,10,1178444300.0,3.3202016,,-30.10085,110.257286,0.01
58.84923424554356,-0.13333334,468793,-135.89374,5.114365,2401,1.7579117,1178449700.0,-0.13333334,-585.4672,,7966,35.94986,,-120.2089,0.01,0.0045472826,0.01,-0.3122829,-0.06666667,1122359.5,7.9767844e-13,,,140.89374,7966,122871.77303123474,0.01,585.4672,10,1178449700.0,5.285463,,-0.50472164,110.257286,0.01
58.843855905610646,0.13333334,468809,-135.89034,5.1142173,2401,1.7577862,1178455000.0,-0.13333334,-585.4672,,7967,2.0218432,,-108.570984,0.01,0.0004874994,0.01,-0.07033737,-0.06666667,1122473.2,7.9747824e-13,,,140.89034,7967,122892.23373818398,0.01,585.4672,10,1178455000.0,4.9129167,,-0.06123276,110.257286,0.01
58.84199297188755,-0.13333334,468853,-135.88977,5.1137185,2401,1.7576606,1178460300.0,0.13333334,-585.4672,,7968,72.96355,,-131.51906,0.01,0.010911291,0.01,-0.07445415,-0.06666667,1122609.8,7.972781e-13,,,140.88977,7968,122915.11919617653,0.01,585.4672,10,1178460300.0,2.17145,,-1.3174465,110.257286,0.01
58.837369808006024,-0.13333334,468875,-135.88722,5.1136327,2401,1.7575352,1178465700.0,-0.13333334,-585.4672,,7969,0.17356658,,-115.60808,0.01,2.3821138e-05,0.01,-0.16846678,0.06666667,1122730.2,7.97078e-13,,,140.88722,7969,122939.86598944664,0.01,585.4672,10,1178465700.0,5.4131336,,-0.002606147,110.257286,0.01
58.83324968632371,-0.13333334,468901,-135.88551,5.113401,2401,1.7574097,1178470900.0,0.13333334,-585.4672,,7970,69.605835,,-122.27101,0.01,0.0090915,0.01,0.04669647,0.06666667,1122857.5,7.9687797e-13,,,140.88551,7970,122963.65676903725,0.01,585.4672,10,1178470900.0,4.2620144,,-1.1587554,110.257286,0.01
58.82938150796638,-0.06666667,468929,-135.88396,5.113119,2401,1.7572843,1178476200.0,-0.13333334,-585.4672,,7971,830.6211,,-123.442375,0.01,0.1093091,0.01,-0.020327747,0.13333334,1122986.0,7.9667815e-13,,,140.88396,7971,122986.6758916378,0.01,585.4672,10,1178476200.0,3.8378522,,-12.443532,110.257286,0.01
58.826016056196686,-0.06666667,468961,-135.8819,5.1127157,2401,1.7571588,1178481500.0,0.13333334,-585.4672,,7972,419.04492,,-119.531715,0.01,0.073434934,0.01,0.21001819,0.13333334,1123110.5,7.9647817e-13,,,140.8819,7972,123008.17793488503,0.01,585.4672,10,1178481500.0,2.8207672,,-8.388052,110.257286,0.01
58.82102094569171,0.06666667,468980,-135.87903,5.1125045,2401,1.7570333,1178486900.0,0.13333334,-585.4672,,7973,84.04851,2.3445827e-31,-113.04035,0.01,0.011160363,0.01,0.3323495,0.13333334,1123228.5,7.9627846e-13,,,140.87903,7973,123029.24659729004,0.01,585.4672,10,1178486900.0,4.348171,,-1.4319396,110.257286,0.01
58.81690494105844,,469006,-135.87634,5.112458,2401,1.7569079,1178492200.0,-0.13333334,-585.4672,0.06666667,7974,111.93506,,-114.349594,0.01,0.0148625,0.01,-0.19762719,-0.13333334,1123348.0,7.960787e-13,,,140.87634,7974,123050.87055182457,0.01,585.4672,10,1178492200.0,5.7258,,-1.8268818,110.257286,0.01
58.81216300940439,,469027,-135.87408,5.112195,2401,1.7567825,1178497500.0,0.13333334,-585.4672,0.06666667,7975,0.22736031,,-117.905685,0.01,8.015304e-05,0.01,0.11065443,-0.13333334,1123470.9,7.9587915e-13,,,140.87408,7975,123072.6885240078,0.01,585.4672,10,1178497500.0,3.9904404,,-0.00958095,110.257286,0.01
58.80692076228686,-0.13333334,469044,-135.87038,5.1117334,2401,1.7566571,1178502800.0,0.13333334,-585.4672,0.06666667,7976,42.15497,,-106.29972,0.01,0.005386784,0.01,0.09704317,,1123582.1,7.956796e-13,,,140.87038,7976,123093.5416071415,0.01,585.4672,10,1178502800.0,2.4664142,,-0.65052605,110.257286,0.01
58.80293343362166,,469071,-135.86717,5.1114945,2401,1.7565318,1178508000.0,-0.13333334,-585.4672,0.06666667,7977,0.036943745,,-110.28177,0.01,7.515332e-06,0.01,0.070683934,0.13333334,1123697.4,7.954801e-13,,,140.86717,7977,123116.39326453209,0.01,585.4672,10,1178508000.0,4.1796293,,-0.00088172505,110.257286,0.01
58.79969917272499,,469104,-135.86598,5.111323,2401,1.7564064,1178513400.0,0.13333334,-585.4672,0.06666667,7978,0.030039256,,-126.445,0.01,4.8991965e-06,0.01,0.35972658,0.13333334,1123828.8,7.952806e-13,,,140.86598,7978,123140.9191160202,0.01,585.4672,10,1178513400.0,4.7289147,,-0.00062038616,110.257286,0.01
58.7944604587041,,469121,-135.86287,5.1107717,2401,1.7562811,1178518800.0,0.06666667,-585.4672,0.13333334,7979,9.831527,,-111.059654,0.01,0.001488731,0.01,0.062820524,-0.13333334,1123944.9,7.950814e-13,,,140.86287,7979,123164.6880440712,0.01,585.4672,10,1178518800.0,1.7162935,,-0.17824762,110.257286,0.01
58.79047619047619,,469148,-135.86143,5.110633,2401,1.7561557,1178524000.0,-0.13333334,-585.4672,0.13333334,7980,1.3675094,,-124.45954,0.01,0.00017500235,0.01,-0.074451864,-0.06666667,1124074.2,7.9488206e-13,,,140.86143,7980,123187.62733316422,0.01,585.4672,10,1178524000.0,5.0306115,,-0.021560559,110.257286,0.01
58.785490540032576,,469167,-135.85867,5.1103625,2401,1.7560304,1178529200.0,0.13333334,-585.4672,0.13333334,7981,42.559887,,-113.79432,0.01,0.008111743,0.01,0.20149249,-0.06666667,1124193.1,7.9468295e-13,,,140.85867,7981,123209.57759523392,0.01,585.4672,10,1178529200.0,3.9325905,,-0.8760374,110.257286,0.01
58.78088198446505,-0.06666667,469189,-135.85638,5.1102395,2401,1.7559052,1178534500.0,-0.13333334,-585.4672,0.13333334,7982,40.07994,,-117.46096,0.01,0.0051671145,0.01,-0.05206144,,1124315.6,7.944838e-13,,,140.85638,7982,123230.93605613708,0.01,585.4672,10,1178534500.0,5.1161556,,-0.56929696,110.257286,0.01
58.77602405110861,-0.06666667,469209,-135.85315,5.109886,2401,1.7557799,1178539800.0,0.13333334,-585.4672,0.13333334,7983,561.9031,,-110.16233,0.01,0.07039729,0.01,0.1833368,,1124430.8,7.9428483e-13,,,140.85315,7983,123252.06749749184,0.01,585.4672,10,1178539800.0,3.2815301,,-8.063496,110.257286,0.01
58.771042084168336,0.06666667,469228,-135.8492,5.109462,2401,1.7556547,1178545200.0,0.13333334,-585.4672,0.13333334,7984,0.42745146,1.5562183e-34,-104.25206,0.01,8.615308e-05,0.01,0.32695097,,1124540.0,7.9408577e-13,,,140.8492,7984,123273.81168913841,0.01,585.4672,10,1178545200.0,2.6760495,,-0.00999223,110.257286,0.01
58.766186599874764,,469248,-135.84683,5.10936,2401,1.7555294,1178550400.0,-0.13333334,-585.4672,0.13333334,7985,0.62380326,,-117.05233,0.01,0.00016648947,0.01,0.048438713,0.06666667,1124662.0,7.93887e-13,,,140.84683,7985,123295.03658723831,0.01,585.4672,10,1178550400.0,5.282354,,-0.019664044,110.257286,0.01
58.76058101677936,,469262,-135.84323,5.1090984,2401,1.7554042,1178555600.0,0.13333334,-585.4672,0.13333334,7986,518.55457,,-106.89032,0.01,0.099415936,0.01,0.3468189,0.06666667,1124774.0,7.936881e-13,,,140.84323,7986,123317.14625144005,0.01,585.4672,10,1178555600.0,4.005082,,-12.442891,110.257286,0.01
58.75560285463879,,469281,-135.84003,5.10884,2401,1.755279,1178561000.0,-0.06666667,-585.4672,0.13333334,7987,1.4409012,,-110.31137,0.01,0.00036540878,0.01,0.18766569,0.13333334,1124889.2,7.934894e-13,,,140.84003,7987,123342.2908885479,0.01,585.4672,10,1178561000.0,3.9535444,,-0.0394594,110.257286,0.01
58.7513770655984,-0.06666667,469306,-135.83736,5.108569,2401,1.7551538,1178566400.0,,-585.4672,0.13333334,7988,0.060455967,6.817463e-14,-114.479935,0.01,1.1531408e-05,0.01,0.18977186,0.13333334,1125008.8,7.932908e-13,,,140.83736,7988,123365.8091750145,0.01,585.4672,10,1178566400.0,3.9602833,,-0.0013156462,110.257286,0.01
58.74640130178996,-0.13333334,469325,-135.8345,5.108489,2401,1.7550286,1178571400.0,-0.13333334,-585.4672,0.06666667,7989,5473.5894,,-113.11967,0.01,0.68537265,0.01,-0.21800117,,1125126.9,7.930922e-13,,,140.8345,7989,123388.88526415825,0.01,585.4672,10,1178571500.0,5.4617105,,-73.74789,110.257286,0.01
58.74105131414268,-0.13333334,469341,-135.83115,5.1080885,2401,1.7549034,1178575900.0,,-585.4672,-0.06666667,7990,0.78742945,,-109.02481,0.01,0.00021455289,0.01,-0.36137888,-0.13333334,1125240.9,7.928937e-13,,,140.83115,7990,123411.18478894234,0.01,585.4672,10,1178575900.0,2.3683596,,0.0034029095,110.257286,0.01
58.74433737955199,-0.13333334,469426,-135.82722,5.107665,2401,1.7547783,1178581100.0,-0.06666667,-585.4672,,7991,12.600845,1.5535321e-18,-104.49926,0.01,0.0018552963,0.01,-0.37701583,-0.13333334,1125350.4,7.926953e-13,,,140.82722,7991,123432.7998661995,0.01,585.4672,10,1178581100.0,2.7392318,,-0.20864975,110.257286,0.01
58.742492492492495,-0.13333334,469470,-135.82503,5.1072383,2401,1.7546531,1178586500.0,0.06666667,-585.4672,,7992,2.8920116,,-118.20339,0.01,0.00041931914,0.01,-0.18960619,-0.13333334,1125473.6,7.924968e-13,,,140.82503,7992,123453.73536133766,0.01,585.4672,10,1178586500.0,2.7003856,,-0.05261895,110.257286,0.01
58.756662079319405,-0.13333334,469642,-135.82599,5.106697,2401,1.754528,1178591700.0,-0.06666667,-585.4672,,7993,59.783443,,-143.45256,0.01,0.0076115564,0.01,-0.06655269,0.13333334,1125622.1,7.922986e-13,,,140.82599,7993,123475.45004105568,0.01,585.4672,10,1178591700.0,1.7817149,,-1.0818814,110.257286,0.01
58.75381536152114,-0.13333334,469678,-135.82411,5.106461,2401,1.7544029,1178597000.0,,-585.4672,0.06666667,7994,45.91679,,-120.963425,0.01,0.007674118,0.01,-0.20786917,-0.13333334,1125748.0,7.921003e-13,,,140.82411,7994,123496.88008642197,0.01,585.4672,10,1178597000.0,4.1946554,,-0.89226377,110.257286,0.01
58.75647279549719,-0.13333334,469758,-135.82309,5.1063232,2401,1.7542778,1178602400.0,,-585.4672,0.06666667,7995,23.817513,,-127.5726,0.01,0.004646218,0.01,0.062737,0.13333334,1125880.6,7.9190224e-13,,,140.82309,7995,123518.83144211769,0.01,585.4672,10,1178602400.0,5.013049,,-0.53370273,110.257286,0.01
58.75100050025012,-0.13333334,469773,-135.81926,5.106162,2401,1.7541528,1178607600.0,,-585.4672,0.13333334,7996,9.11241,,-105.14483,0.01,0.0016027419,0.01,-0.0066676736,-0.06666667,1125990.8,7.9170416e-13,,,140.81926,7996,123543.64410281181,0.01,585.4672,10,1178607600.0,4.8309846,,-0.17124836,110.257286,0.01
58.74665499562336,-0.13333334,469797,-135.8171,5.1053743,2401,1.7540277,1178612900.0,-0.06666667,-585.4672,0.13333334,7997,143.93068,2.2645301e-23,-118.45959,0.01,0.01813945,0.01,-0.08434649,,1126114.2,7.915062e-13,,,140.8171,7997,123566.8904697895,0.01,585.4672,10,1178612900.0,-0.21213786,,-1.9201887,110.257286,0.01
58.74143535883971,-0.13333334,469814,-135.8137,5.1051397,2401,1.7539027,1178618200.0,0.06666667,-585.4672,0.13333334,7998,2.5712667,7.1837506e-36,-108.855286,0.01,0.0004929121,0.01,0.103875145,,1126228.0,7.913082e-13,,,140.8137,7998,123590.30868077278,0.01,585.4672,10,1178618200.0,4.1957936,,-0.054517917,110.257286,0.01
58.735966995874485,-0.13333334,469829,-135.81,5.104842,2401,1.7537776,1178623500.0,,-585.4672,0.13333334,7999,224.24597,1.1103404e-17,-106.08374,0.01,0.02871261,0.01,0.06639765,0.06666667,1126339.1,7.9111045e-13,,,140.81,7999,123613.07913017273,0.01,585.4672,10,1178623500.0,3.7380638,,-3.0871058,110.257286,0.01
58.73125,-0.06666667,469850,-135.80734,5.104747,2401,1.7536527,325402800.0,-0.06666667,-585.4672,-0.13333334,8000,65.38149,,-114.67001,0.01,0.008177579,0.01,-0.34037036,-0.06666667,1126458.8,7.9091264e-13,,,140.80734,8000,123634.63800859451,0.01,585.4672,10,325402800.0,5.3327465,,-1.3021531,110.257286,0.01
58.73028371453568,0.06666667,469901,-135.8069,5.104619,2401,1.7535276,325404300.0,-0.06666667,-585.4672,-0.13333334,8001,0.23181993,,-132.1023,0.01,7.346796e-05,0.01,-0.18978438,-0.06666667,1126596.0,7.90715e-13,,,140.8069,8001,123655.69721484184,0.01,585.4672,10,325404300.0,5.057379,,-0.01098521,110.257286,0.01
58.78542864283929,-0.06666667,470401,-135.8517,5.10435,2401,1.7534027,325405730.0,0.06666667,-585.4672,-0.13333334,8002,1.2439989,,-494.24103,0.01,0.00023307868,0.01,-0.19201618,-0.06666667,1127095.2,7.905173e-13,,,140.8517,8002,123677.64099287987,0.01,585.4672,10,325405730.0,3.9335194,,-0.07148718,110.257286,0.01
58.78732975134324,0.06666667,470475,-135.8547,5.1042128,2401,1.7532777,325407200.0,0.06666667,-585.4672,-0.13333334,8003,6.2281876,2.3099552e-35,-160.04002,0.01,0.0007911511,0.01,-0.100411355,-0.06666667,1127260.2,7.9031985e-13,,,140.8547,8003,123699.30732107162,0.01,585.4672,10,325407200.0,5.0254016,,-0.11853599,110.257286,0.01
58.84245377311344,-0.06666667,470975,-135.90007,5.1039453,2401,1.7531527,325408670.0,-0.06666667,-585.4672,-0.13333334,8004,38.672157,,-498.93756,0.01,0.0051611764,0.01,-0.20852599,0.06666667,1127764.1,7.901223e-13,,,140.90007,8004,123722.13905191422,0.01,585.4672,10,325408670.0,3.972788,,-0.65187526,110.257286,0.01
58.84147407870081,0.06666667,471026,-135.89978,5.1038923,2401,1.7530278,325410080.0,-0.06666667,-585.4672,-0.13333334,8005,1.1898401,3.7540891e-37,-133.56706,0.01,0.0002224235,0.01,-0.055948302,0.06666667,1127902.8,7.89925e-13,,,140.89978,8005,123746.94386553764,0.01,585.4672,10,325410080.0,5.6614594,,-0.035454236,110.257286,0.01
58.83737197102173,-0.06666667,471052,-135.89833,5.103698,2401,1.752903,325411550.0,0.06666667,-585.4672,-0.13333334,8006,25.876451,,-124.21076,0.01,0.003745837,0.01,-0.04495591,0.06666667,1128032.0,7.8972755e-13,,,140.89833,8006,123770.2335627079,0.01,585.4672,10,325411550.0,4.5182433,,-0.46160036,110.257286,0.01
58.835269139502934,0.06666667,471094,-135.89716,5.1034226,2401,1.752778,325413020.0,0.06666667,-585.4672,-0.13333334,8007,80.700836,1.8244395e-37,-126.60046,0.01,0.010200926,0.01,0.074790485,0.06666667,1128163.5,7.895304e-13,,,140.89716,8007,123793.48263049126,0.01,585.4672,10,325413020.0,3.925382,,-1.4700391,110.257286,0.01
58.83129370629371,-0.06666667,471121,-135.89574,5.1033216,2401,1.7526531,325414460.0,-0.06666667,-585.4672,-0.06666667,8008,0.9477408,,-124.47261,0.01,0.00013148539,0.01,-0.34696808,-0.13333334,1128293.0,7.893332e-13,,,140.89574,8008,123816.59148907661,0.01,585.4672,10,325414460.0,5.285027,,-0.016312554,110.257286,0.01
58.88637782494693,0.06666667,471621,-135.8959,5.1030273,2401,1.7525283,325415940.0,-0.06666667,-585.4672,-0.06666667,8009,0.28146166,8.664255e-31,-137.4099,0.01,8.13204e-05,0.01,-0.22143318,-0.13333334,1128435.2,7.891361e-13,,,140.8959,8009,123838.73076033592,0.01,585.4672,10,325415940.0,3.7423398,,-0.028989786,110.257286,0.01
58.941448189762795,-0.06666667,472121,-135.94073,5.1028485,2401,1.7524034,325417380.0,0.06666667,-585.4672,-0.06666667,8010,1.809575,,-495.0044,0.01,0.00035651083,0.01,-0.19220525,-0.13333334,1128935.2,7.88939e-13,,,140.94073,8010,123860.69953131676,0.01,585.4672,10,325417380.0,4.6505013,,-0.058698963,110.257286,0.01
58.996504805891895,0.06666667,472621,-135.94115,5.1027837,2401,1.7522786,325418850.0,0.06666667,-585.4672,-0.06666667,8011,10.644848,6.1712994e-35,-139.10487,0.01,0.002471758,0.01,-0.0603922,-0.13333334,1129079.5,7.887421e-13,,,140.94115,8011,123882.21258068085,0.01,585.4672,10,325418850.0,5.610063,,-0.85690945,110.257286,0.01
59.05154767848228,-0.06666667,473121,-135.98543,5.102407,2401,1.7521538,325420320.0,0.13333334,-585.4672,-0.06666667,8012,33.823864,,-490.77686,0.01,0.0042484566,0.01,-0.066481985,-0.06666667,1129575.2,7.885453e-13,,,140.98543,8012,123904.52654266357,0.01,585.4672,10,325420320.0,3.0729241,,-0.53412765,110.257286,0.01
59.04904530138525,0.06666667,473160,-135.98537,5.1021085,2401,1.752029,325421760.0,0.13333334,-585.4672,-0.06666667,8013,0.11019672,1.1569583e-29,-135.4084,0.01,4.1179213e-05,0.01,0.044070005,-0.06666667,1129715.8,7.883484e-13,,,140.98537,8013,123928.2988653183,0.01,585.4672,10,325421760.0,3.7014396,,-0.0054270453,110.257286,0.01
59.04504616920389,-0.06666667,473187,-135.98381,5.101769,2401,1.7519041,325423230.0,-0.06666667,-585.4672,-0.06666667,8014,3.8555403,,-123.58452,0.01,0.00053227553,0.01,-0.07844593,0.13333334,1129844.2,7.8815166e-13,,,140.98381,8014,123952.12144684792,0.01,585.4672,10,325423230.0,3.3721085,,-0.07040243,110.257286,0.01
59.04017467248908,0.06666667,473207,-135.98065,5.101636,2401,1.7517794,325424670.0,-0.06666667,-585.4672,-0.06666667,8015,12.055049,1.4003947e-37,-110.640915,0.01,0.001522728,0.01,0.046594243,0.13333334,1129959.9,7.879551e-13,,,140.98065,8015,123975.45425844193,0.01,585.4672,10,325424670.0,5.067237,,-0.18552576,110.257286,0.01
59.0377994011976,-0.06666667,473247,-135.98042,5.1012573,2401,1.7516546,325426140.0,0.06666667,-585.4672,-0.06666667,8016,85.2131,,-134.2558,0.01,0.010904444,0.01,0.032745734,0.13333334,1130099.1,7.877585e-13,,,140.98042,8016,123998.10851383209,0.01,585.4672,10,325426140.0,3.050074,,-1.2937282,110.257286,0.01
