IWFirstEpisode,BoundMISE,InvPendulum_mu0_higher,BoundBonus,DenMISELogLast,ReturnLastEpisode,IWLastEpisode,InvPendulum_mu3_higher,Regret/t,InvPendulum_mu1_higher,ActionIn1,IWMax,Regret,MinEpLen,GridSize,NumTrainableParams,IWMean,InvPendulum_std3_higher,InvPendulum_std1_higher,DenMISELogFirst,InvPendulum_mu2_higher,Bound,ReturnMax,ReturnMean,Iteration,Delta,TimestepsSoFar,InvPendulum_std0_higher,ReturnAbsMax,NumTrajectories,IWMin,TimeElapsed,DenMISEMeanLog,ReturnMin,AvgEpLen,InvPendulum_std2_higher
,-98.688286,0.12,4942.738,4.750825,-125.2629,,0.12,138.20035,0.2,0.50334156,5114.9004,706894.8,10,1296,,0.99998635,0.01,0.01,5.3545346,0.04,4844.0493,56.593323,-133.20035,5115,3.5830282e-12,283777,0.01,550.9457,5115,,48971.54188799858,5.235938,-550.9457,55.479374389051806,0.01
,-98.73225,0.04,4942.7744,5.9836135,-125.12468,,0.2,138.19878,0.12,0.3021797,5115.998,707024.94,10,1296,,1.0000007,0.01,0.01,5.354339,-0.04,4844.042,56.593323,-133.19878,5116,3.5816274e-12,283807,0.01,550.9457,5116,,48987.357919454575,5.236026,-550.9457,55.4743940578577,0.01
,-98.736275,-0.04,4942.806,6.3440757,-118.863014,,-0.04,138.19598,0.2,0.31341103,5058.797,707148.8,10,1296,,1.0905766,0.01,0.01,5.3541436,0.2,4844.07,56.593323,-133.19598,5117,3.580228e-12,283829,0.01,550.9457,5117,,49002.04104757309,5.2361803,-550.9457,55.467852257181946,0.01
,-98.790146,0.04,4942.848,6.087285,-112.48633,,0.04,138.19194,0.2,0.24904513,5098.1865,707266.3,10,1296,,0.9961366,0.01,0.01,5.3539486,-0.04,4844.058,56.593323,-133.19194,5118,3.5788286e-12,283853,0.01,550.9457,5118,,49015.81727266312,5.2363043,-550.9457,55.46170379054318,0.01
,-98.896866,0.12,4942.885,4.121658,-110.54479,,-0.04,138.18752,-0.04,-0.03426213,5118.9995,707381.9,10,1296,,0.9999999,0.01,0.01,5.353753,-0.04,4843.988,56.593323,-133.18752,5119,3.577431e-12,283870,0.01,550.9457,5119,,49028.71789455414,5.2360277,-550.9457,55.454190271537406,0.01
,-98.83863,0.12,4942.861,5.4078817,-142.30836,,0.12,138.18929,-0.12,0.31660968,5103.6836,707529.1,10,1296,,1.0103959,0.01,0.01,5.3535576,0.2,4844.022,56.593323,-133.18929,5120,3.5760336e-12,283916,0.01,550.9457,5120,,49041.56325697899,5.2360015,-550.9457,55.45234375,0.01
,-99.00469,0.2,4942.9575,5.781881,-125.43032,,-0.04,138.18777,0.12,0.4377731,5120.572,707659.6,10,1296,,1.0701963,0.01,0.01,5.3533626,0.2,4843.9526,56.593323,-133.18777,5121,3.5746371e-12,283948,0.01,550.9457,5121,,49055.03831720352,5.236051,-550.9457,55.44776410857254,0.01
,-99.015396,0.12,4942.9946,0.58675027,-105.80115,,0.2,138.18242,-0.04,0.41796985,5121.363,707770.4,10,1296,,0.9999202,0.01,0.01,5.353167,0.12,4843.979,56.593323,-133.18242,5122,3.5732413e-12,283962,0.01,550.9457,5122,,49068.55605196953,5.2350955,-550.9457,55.43967200312378,0.01
,-99.06716,-0.04,4943.0312,3.6409042,-137.7703,,0.04,138.18332,-0.04,-0.036432125,5122.9893,707913.1,10,1296,,1.0000255,0.01,0.01,5.352972,0.04,4843.964,56.593323,-133.18332,5123,3.5718468e-12,284002,0.01,550.9457,5123,,49081.70577120781,5.234724,-550.9457,55.436658208081205,0.01
,-99.07091,0.12,4943.0674,3.0298755,-493.48254,,-0.2,138.25363,-0.12,-0.16960433,5124.001,708411.6,10,1296,,1.0116869,0.01,0.01,5.3527765,0.04,4843.9966,56.593323,-133.25363,5124,3.5704525e-12,284502,0.01,550.9457,5124,,49095.3609316349,5.2342353,-550.9457,55.523419203747075,0.01
,-99.07509,-0.2,4943.104,6.336426,-99.16685,,0.04,138.24698,0.04,-0.24638094,5124.9785,708515.75,10,1296,,0.9999958,0.01,0.01,5.3525815,-0.12,4844.029,56.593323,-133.24698,5125,3.5690595e-12,284554,0.01,550.9457,5125,,49108.095222473145,5.2343926,-550.9457,55.52273170731707,0.01
,-99.08284,-0.12,4943.1396,5.675431,-114.668816,,0.12,138.24336,-0.12,0.05009879,5125.721,708635.5,10,1296,,1.0023352,0.01,0.01,5.3523865,0.12,4844.0566,56.593323,-133.24336,5126,3.567667e-12,284573,0.01,550.9457,5126,,49120.69865441322,5.23442,-550.9457,55.51560671088568,0.01
,-99.09204,0.2,4943.1777,3.208998,-137.0569,,-0.12,138.2441,0.2,0.3116866,5021.3394,708777.5,10,1296,,0.98206246,0.01,0.01,5.3521914,0.04,4844.086,56.593323,-133.2441,5127,3.5662755e-12,284616,0.01,550.9457,5127,,49132.760846138,5.2339635,-550.9457,55.51316559391457,0.01
,-99.104256,0.2,4943.214,6.224349,-106.06198,,-0.12,138.23882,0.04,0.07990864,5101.6934,708888.6,10,1296,,0.9963218,0.01,0.01,5.3519964,-0.04,4844.1094,56.593323,-133.23882,5128,3.5648845e-12,284629,0.01,550.9457,5128,,49148.504890203476,5.2340946,-550.9457,55.5048751950078,0.01
,-99.14279,0.04,4943.2505,5.546647,-104.395065,,0.12,138.23318,0.12,0.066415735,4732.2603,708998.0,10,1296,,0.92308205,0.01,0.01,5.3518014,-0.2,4844.108,56.593323,-133.23318,5129,3.5634948e-12,284649,0.01,550.9457,5129,,49162.627272844315,5.2340965,-550.9457,55.49795281731332,0.01
,-99.1971,0.2,4943.287,5.012856,-122.712814,,-0.04,138.23112,0.04,0.24770686,5129.707,709125.7,10,1296,,1.0002718,0.01,0.01,5.3516064,0.04,4844.09,56.593323,-133.23112,5130,3.5621053e-12,284681,0.01,550.9457,5130,,49179.74347829819,5.233986,-550.9457,55.493372319688106,0.01
,-99.232216,0.04,4943.3237,6.0171723,-111.57808,,0.2,138.2269,-0.12,0.30343872,5130.4844,709242.25,10,1296,,1.0032126,0.01,0.01,5.3514113,0.2,4844.0913,56.593323,-133.2269,5131,3.560717e-12,284696,0.01,550.9457,5131,,49194.57335352898,5.2340803,-550.9457,55.48548041317482,0.01
,-99.267746,-0.04,4943.3604,3.740682,-129.95216,,0.04,138.22627,-0.04,-0.18644759,5132.0015,709377.25,10,1296,,1.0000004,0.01,0.01,5.351217,-0.12,4844.093,56.593323,-133.22627,5132,3.5593297e-12,284733,0.01,550.9457,5132,,49208.533814907074,5.2337284,-550.9457,55.481878409976616,0.01
,-99.34235,0.2,4943.3965,4.7559104,-131.12038,,0.12,138.22586,-0.04,0.42367753,5132.315,709513.4,10,1296,,1.0081598,0.01,0.01,5.351022,0.12,4844.054,56.593323,-133.22586,5133,3.557943e-12,284767,0.01,550.9457,5133,,49222.320952653885,5.2335753,-550.9457,55.47769335671148,0.01
,-99.35209,0.12,4943.433,5.3262386,-116.756584,,0.2,138.22266,0.04,0.12300569,5131.0864,709635.1,10,1296,,1.0091447,0.01,0.01,5.350827,-0.2,4844.081,56.593323,-133.22266,5134,3.556557e-12,284787,0.01,550.9457,5134,,49235.72340154648,5.2335362,-550.9457,55.47078301519283,0.01
,-96.05139,-0.12,4940.1562,1.8799365,-104.16019,,-0.2,138.21701,0.12,-0.37794113,4941.8877,709744.3,10,1296,,1.0877414,0.01,0.01,5.350632,-0.2,4844.105,56.593323,-133.21701,5135,3.5551718e-12,284799,0.01,550.9457,5135,,49249.497299194336,5.232825,-550.9457,55.462317429406035,0.01
,-96.08754,0.2,4940.193,5.789192,-104.91018,,-0.12,138.2115,-0.2,0.0009283349,3553.0747,709854.25,10,1296,,0.81225604,0.01,0.01,5.3504376,0.12,4844.1055,56.593323,-133.2115,5136,3.5537877e-12,284822,0.01,550.9457,5136,,49262.65707349777,5.232895,-550.9457,55.4559968847352,0.01
,-99.37675,-0.12,4943.482,6.344575,-112.40686,,0.12,138.20744,0.2,0.33429322,5067.1113,709971.6,10,1296,,1.0609889,0.01,0.01,5.350243,0.12,4844.105,56.593323,-133.20744,5137,3.5524042e-12,284866,0.01,550.9457,5137,,49275.600850343704,5.23304,-550.9457,55.453766789955225,0.01
,-99.498665,0.2,4943.579,6.49495,-110.41362,,0.2,138.203,0.12,0.6079736,5082.8843,710087.0,10,1296,,0.99544364,0.01,0.01,5.350048,0.04,4844.0806,56.593323,-133.203,5138,3.5510215e-12,284881,0.01,550.9457,5138,,49288.5159175396,5.2332377,-550.9457,55.44589334371351,0.01
,-99.54788,0.04,4943.616,3.1656358,-105.34436,,-0.12,138.19759,-0.2,-0.39313704,5036.6675,710197.4,10,1296,,0.9801172,0.01,0.01,5.3498535,-0.12,4844.0684,56.593323,-133.19759,5139,3.5496395e-12,284894,0.01,550.9457,5139,,49301.256135463715,5.232777,-550.9457,55.437633780891225,0.01
,-99.54797,-0.04,4943.6523,5.817943,-125.37839,,0.2,138.19606,0.12,0.14185071,5136.379,710327.75,10,1296,,0.99947524,0.01,0.01,5.349659,-0.12,4844.1045,56.593323,-133.19606,5140,3.5482587e-12,284944,0.01,550.9457,5140,,49314.09729385376,5.232829,-550.9457,55.43657587548638,0.01
,-99.67382,-0.04,4943.689,5.0811353,-123.041695,,0.12,138.19408,0.04,0.30230293,5141.0,710455.75,10,1296,,1.0,0.01,0.01,5.3494644,0.2,4844.015,56.593323,-133.19408,5141,3.5468783e-12,284971,0.01,550.9457,5141,,49326.777060985565,5.232741,-550.9457,55.43104454386306,0.01
,-96.366974,-0.2,4940.4116,3.7956502,-116.298805,,-0.2,138.19081,-0.12,-0.61319506,4904.9824,710577.1,10,1296,,1.0674976,0.01,0.01,5.34927,-0.12,4844.0444,56.593323,-133.19081,5142,3.5454987e-12,284995,0.01,550.9457,5142,,49339.343972206116,5.2324,-550.9457,55.42493193309996,0.01
,-99.69875,-0.04,4943.7617,6.932996,-109.49242,,-0.04,138.18619,-0.12,-0.024317443,5142.967,710691.56,10,1296,,0.99999523,0.01,0.01,5.349076,0.2,4844.063,56.593323,-133.18619,5143,3.54412e-12,285024,0.01,550.9457,5143,,49355.246086359024,5.2326875,-550.9457,55.41979389461404,0.01
,-99.658844,0.12,4943.7524,5.2231526,-130.30992,,-0.12,138.18562,-0.2,-0.08602976,5142.221,710826.9,10,1296,,1.0809042,0.01,0.01,5.3488812,0.12,4844.0938,56.593323,-133.18562,5144,3.5427425e-12,285057,0.01,550.9457,5144,,49370.49034571648,5.2326264,-550.9457,55.41543545878694,0.01
,-99.71419,-0.2,4943.8345,5.198149,-126.7303,,0.2,138.18437,0.04,-0.073713586,4749.622,710958.6,10,1296,,0.9241592,0.01,0.01,5.3486867,-0.12,4844.12,56.593323,-133.18437,5145,3.5413653e-12,285110,0.01,550.9457,5145,,49385.871956825256,5.2325764,-550.9457,55.414965986394556,0.01
,-97.29716,0.2,4941.385,6.0468535,-133.07613,,-0.12,138.18436,-0.2,-0.20271921,4586.664,711096.7,10,1296,,0.8965503,0.01,0.01,5.3484926,-0.12,4844.0874,56.593323,-133.18436,5146,3.539989e-12,285145,0.01,550.9457,5146,,49400.44269323349,5.2326684,-550.9457,55.41099883404586,0.01
,-99.80271,0.12,4943.9077,4.720221,-108.43047,,0.2,138.17955,-0.04,0.46379483,5145.989,711210.1,10,1296,,1.0504209,0.01,0.01,5.348298,0.2,4844.105,56.593323,-133.17955,5147,3.5386136e-12,285191,0.01,550.9457,5147,,49415.222443819046,5.232497,-550.9457,55.409170390518746,0.01
,-99.818436,0.12,4943.944,4.5748925,-112.85797,,0.12,138.17558,0.04,0.24661472,5148.0015,711327.94,10,1296,,1.0000002,0.01,0.01,5.348104,-0.04,4844.1255,56.593323,-133.17558,5148,3.5372393e-12,285208,0.01,550.9457,5148,,49429.666654109955,5.2323194,-550.9457,55.401709401709404,0.01
,-100.00038,0.2,4943.975,4.2344184,-147.02158,,-0.04,138.17828,-0.2,-0.08655959,5147.859,711480.0,10,1296,,1.000224,0.01,0.01,5.3479095,-0.04,4843.9746,56.593323,-133.17828,5149,3.5358656e-12,285257,0.01,550.9457,5149,,49443.23526930809,5.2320666,-550.9457,55.40046610992426,0.01
,-100.020355,0.12,4944.0166,0.801581,-120.711525,,0.12,138.17586,-0.04,0.21477616,5149.995,711605.7,10,1296,,1.0000004,0.01,0.01,5.3477154,0.04,4843.996,56.593323,-133.17586,5150,3.5344928e-12,285286,0.01,550.9457,5150,,49456.26874446869,5.231147,-550.9457,55.395339805825245,0.01
,-100.04988,0.04,4944.053,5.3725824,-130.31348,,0.12,138.17531,0.04,0.10122049,5150.997,711741.0,10,1296,,0.9999994,0.01,0.01,5.3475213,-0.12,4844.0034,56.593323,-133.17531,5151,3.5331202e-12,285318,0.01,550.9457,5151,,49469.30326652527,5.231116,-550.9457,55.39079790331974,0.01
,-100.077095,0.2,4944.0894,4.781593,-125.03751,,0.04,138.17374,0.04,0.15552852,5151.999,711871.06,10,1296,,1.0098822,0.01,0.01,5.347327,-0.12,4844.012,56.593323,-133.17374,5152,3.5317491e-12,285346,0.01,550.9457,5152,,49481.95100688934,5.2309675,-550.9457,55.38548136645963,0.01
,-100.12762,0.04,4944.1255,6.6059647,-117.03008,,-0.2,138.17061,0.12,-0.18794902,5152.943,711993.1,10,1296,,1.0000594,0.01,0.01,5.347133,-0.12,4843.998,56.593323,-133.17061,5153,3.5303785e-12,285367,0.01,550.9457,5153,,49494.693192481995,5.231176,-550.9457,55.37880846109063,0.01
,-100.13204,0.2,4944.1626,4.1121907,-111.52806,,0.2,138.1664,-0.04,0.26263624,4520.0522,712109.6,10,1296,,0.98228526,0.01,0.01,5.346939,-0.12,4844.031,56.593323,-133.1664,5154,3.5290085e-12,285396,0.01,550.9457,5154,,49507.793061971664,5.230901,-550.9457,55.373690337601865,0.01
,-100.17507,-0.2,4944.192,4.0402746,-112.64858,,-0.2,138.16241,0.04,-0.40536416,5150.938,712227.25,10,1296,,1.0614824,0.01,0.01,5.346745,-0.04,4844.0166,56.593323,-133.16241,5155,3.5276393e-12,285413,0.01,550.9457,5155,,49521.119383096695,5.230618,-550.9457,55.36624636275461,0.01
,-100.243675,-0.04,4944.235,4.6925426,-111.55121,,0.04,138.15822,-0.12,0.08270072,5156.0,712343.8,10,1296,,1.0000001,0.01,0.01,5.346551,0.2,4843.991,56.593323,-133.15822,5156,3.5262713e-12,285498,0.01,550.9457,5156,,49533.915560007095,5.230466,-550.9457,55.37199379363848,0.01
,-100.38282,0.2,4944.271,6.1679463,-124.55157,,-0.04,138.15656,-0.12,0.031229593,5156.3936,712473.4,10,1296,,0.9998825,0.01,0.01,5.3463573,0.04,4843.888,56.593323,-133.15656,5157,3.5249037e-12,285526,0.01,550.9457,5157,,49546.32199764252,5.230587,-550.9457,55.366686057785536,0.01
,-100.43785,0.12,4944.308,3.0526202,-153.58002,,0.04,138.16052,-0.2,0.117620036,5153.847,712631.94,10,1296,,1.0001116,0.01,0.01,5.3461633,0.2,4843.87,56.593323,-133.16052,5158,3.5235374e-12,285616,0.01,550.9457,5158,,49562.86741423607,5.2301054,-550.9457,55.37340054284606,0.01
,-94.436005,-0.04,4938.3022,4.3484993,-126.79798,,0.2,138.15929,0.2,0.53524864,4102.8145,712763.75,10,1296,,0.81361634,0.01,0.01,5.345969,0.2,4843.866,56.593323,-133.15929,5159,3.5221713e-12,285645,0.01,550.9457,5159,,49578.858500003815,5.2298756,-550.9457,55.36828842798992,0.01
,-100.52901,0.2,4944.3804,7.146467,-115.486664,,-0.12,138.15587,0.12,0.1573029,5149.6465,712884.25,10,1296,,0.99869084,0.01,0.01,5.3457756,-0.04,4843.8516,56.593323,-133.15587,5160,3.5208063e-12,285666,0.01,550.9457,5160,,49594.21019387245,5.2301702,-550.9457,55.36162790697674,0.01
,-100.56032,0.2,4944.4165,6.2108216,-114.51436,,0.04,138.15225,0.12,0.30667108,5160.979,713003.75,10,1296,,1.0000048,0.01,0.01,5.3455815,-0.04,4843.856,56.593323,-133.15225,5161,3.5194423e-12,285686,0.01,550.9457,5161,,49609.36735868454,5.2303014,-550.9457,55.354776206161596,0.01
,-100.58781,0.12,4944.453,5.8567705,-109.491806,,0.2,138.14766,-0.04,0.34366733,5162.003,713118.25,10,1296,,1.0001175,0.01,0.01,5.345388,0.04,4843.865,56.593323,-133.14766,5162,3.5180786e-12,285701,0.01,550.9457,5162,,49624.59535193443,5.2303624,-550.9457,55.34695854320031,0.01
,-97.27746,0.12,4941.1753,5.5571785,-140.02052,,0.2,138.14899,0.12,0.6525918,4194.2456,713263.25,10,1296,,0.8508187,0.01,0.01,5.3451943,0.2,4843.898,56.593323,-133.14899,5163,3.5167158e-12,285743,0.01,550.9457,5163,,49638.477917432785,5.2303667,-550.9457,55.34437342630254,0.01
,-100.615265,0.04,4944.5254,5.4072905,-103.649025,,-0.12,138.14328,-0.04,-0.23681527,5163.972,713371.9,10,1296,,0.99999464,0.01,0.01,5.3450007,-0.12,4843.91,56.593323,-133.14328,5164,3.515354e-12,285755,0.01,550.9457,5164,,49651.42966508865,5.23033,-550.9457,55.3359798605732,0.01
,-100.615555,-0.2,4944.562,6.1331406,-124.88914,,-0.12,138.14168,0.12,-0.2496669,5161.294,713501.75,10,1296,,0.9992857,0.01,0.01,5.344807,-0.04,4843.9463,56.593323,-133.14168,5165,3.513993e-12,285786,0.01,550.9457,5165,,49664.37604379654,5.2304454,-550.9457,55.33126815101646,0.01
,-100.63369,0.2,4944.598,4.3421187,-104.609085,,-0.04,138.13615,-0.12,0.23851226,5134.2437,713611.4,10,1296,,1.0375429,0.01,0.01,5.3446136,0.2,4843.9644,56.593323,-133.13615,5166,3.5126327e-12,285803,0.01,550.9457,5166,,49677.495999097824,5.230214,-550.9457,55.323848238482384,0.01
,-100.69728,0.12,4944.6343,5.062298,-117.01857,,0.2,138.13304,-0.04,0.25436002,5166.997,713733.44,10,1296,,0.99999964,0.01,0.01,5.34442,-0.04,4843.937,56.593323,-133.13304,5167,3.5112733e-12,285824,0.01,550.9457,5167,,49690.79907155037,5.230129,-550.9457,55.317205341590864,0.01
,-100.83041,0.04,4944.671,4.0654716,-127.07188,,0.04,138.13187,-0.12,-0.1886909,5096.3003,713865.5,10,1296,,0.9861302,0.01,0.01,5.3442264,-0.12,4843.8403,56.593323,-133.13187,5168,3.5099144e-12,285853,0.01,550.9457,5168,,49703.8471660614,5.2298446,-550.9457,55.31211300309597,0.01
,-100.83322,-0.12,4944.7075,4.9774323,-130.61891,,-0.04,138.13138,-0.04,-0.33072904,5168.998,714001.1,10,1296,,1.0082692,0.01,0.01,5.344033,-0.12,4843.8745,56.593323,-133.13138,5169,3.5085565e-12,285886,0.01,550.9457,5169,,49717.29018497467,5.229736,-550.9457,55.30779647900948,0.01
,-100.86417,0.12,4944.7437,6.4114437,-127.35583,,-0.12,138.13026,0.04,0.07706502,5169.9985,714133.5,10,1296,,1.000005,0.01,0.01,5.3438396,0.04,4843.8794,56.593323,-133.13026,5170,3.5071993e-12,285920,0.01,550.9457,5170,,49730.388046979904,5.2299075,-550.9457,55.3036750483559,0.01
,-100.87783,0.04,4944.78,4.8365397,-123.08833,,-0.04,138.12833,-0.04,0.006870359,5170.9995,714261.56,10,1296,,1.0059007,0.01,0.01,5.343646,0.04,4843.902,56.593323,-133.12833,5171,3.505843e-12,285945,0.01,550.9457,5171,,49742.61548995972,5.2297707,-550.9457,55.297814736027846,0.01
,-97.56468,0.2,4941.501,6.391026,-118.672966,,-0.12,138.12553,-0.12,-0.25949085,5040.348,714385.25,10,1296,,0.99313354,0.01,0.01,5.3434525,-0.2,4843.9365,56.593323,-133.12553,5172,3.504487e-12,285977,0.01,550.9457,5172,,49758.35604906082,5.229936,-550.9457,55.293310131477185,0.01
,-101.015114,-0.04,4944.852,4.604277,-106.62155,,0.2,138.1204,-0.12,-0.16027048,5171.157,714496.9,10,1296,,1.0007057,0.01,0.01,5.3432593,-0.2,4843.837,56.593323,-133.1204,5173,3.5031325e-12,285992,0.01,550.9457,5173,,49775.31466507912,5.2297583,-550.9457,55.28552097428958,0.01
,-101.073235,-0.12,4944.888,6.0011697,-120.22745,,0.12,138.1179,-0.04,0.09752315,5173.9644,714622.06,10,1296,,1.0000684,0.01,0.01,5.343066,0.12,4843.815,56.593323,-133.1179,5174,3.5017785e-12,286015,0.01,550.9457,5174,,49791.0972161293,5.2298484,-550.9457,55.27928102048705,0.01
,-101.17221,0.2,4944.9243,6.1027813,-140.35396,,-0.12,138.1193,-0.12,-0.08375483,5126.5913,714767.4,10,1296,,0.9906477,0.01,0.01,5.3428726,-0.04,4843.752,56.593323,-133.1193,5175,3.5004256e-12,286059,0.01,550.9457,5175,,49806.839517593384,5.2299585,-550.9457,55.277101449275364,0.01
,-101.20849,-0.12,4944.961,5.707926,-121.64218,,0.04,138.1171,0.12,0.094264045,5176.0024,714894.06,10,1296,,1.0000005,0.01,0.01,5.3426795,0.04,4843.7524,56.593323,-133.1171,5176,3.499073e-12,286088,0.01,550.9457,5176,,49822.68165445328,5.2299886,-550.9457,55.272024729520865,0.01
,-101.22224,-0.12,4944.997,5.497659,-116.117455,,0.2,138.11382,0.2,0.29008877,5161.043,715015.2,10,1296,,0.999859,0.01,0.01,5.3424864,0.04,4843.775,56.593323,-133.11382,5177,3.4977212e-12,286108,0.01,550.9457,5177,,49835.99914288521,5.2299814,-550.9457,55.265211512458954,0.01
,-101.25475,0.04,4945.033,4.4933767,-121.00852,,0.2,138.11148,0.12,0.46625337,5177.9873,715141.25,10,1296,,1.0000082,0.01,0.01,5.3422933,0.12,4843.7783,56.593323,-133.11148,5178,3.4963703e-12,286132,0.01,550.9457,5178,,49848.98187112808,5.2297816,-550.9457,55.259173426033215,0.01
,-97.99725,-0.12,4941.755,2.9684641,-116.79889,,0.2,138.10832,-0.12,0.14310248,5163.2827,715263.0,10,1296,,1.0183605,0.01,0.01,5.3421,0.2,4843.758,56.593323,-133.10832,5179,3.4950202e-12,286153,0.01,550.9457,5179,,49861.66841292381,5.2292852,-550.9457,55.25255840895926,0.01
,-101.39038,0.12,4945.106,4.3652954,-131.44566,,0.12,138.108,0.04,0.16194609,5179.9976,715399.44,10,1296,,1.0000033,0.01,0.01,5.341907,-0.12,4843.716,56.593323,-133.108,5180,3.4936708e-12,286188,0.01,550.9457,5180,,49874.48119974136,5.229064,-550.9457,55.24864864864865,0.01
,-101.4195,0.04,4945.142,5.715477,-117.654465,,0.12,138.10503,-0.12,0.24327238,5181.0005,715522.1,10,1296,,1.0000125,0.01,0.01,5.341714,0.2,4843.7227,56.593323,-133.10503,5181,3.4923225e-12,286209,0.01,550.9457,5181,,49887.67120337486,5.2290964,-550.9457,55.24203821656051,0.01
,-101.43674,-0.04,4945.1777,6.0642457,-125.4392,9.925402e-15,0.12,138.10353,-0.12,0.1556655,5181.8506,715652.5,10,1296,,1.0014846,0.01,0.01,5.3415213,0.2,4843.741,56.593323,-133.10353,5182,3.4909749e-12,286240,0.01,550.9457,5182,,49900.77752184868,5.2291985,-550.9457,55.23736009262833,0.01
,-101.519875,-0.04,4945.2144,6.763763,-113.98023,,-0.12,138.09984,0.12,-0.006952584,5182.997,715771.5,10,1296,,0.9999997,0.01,0.01,5.341328,0.04,4843.6943,56.593323,-133.09984,5183,3.4896276e-12,286259,0.01,550.9457,5183,,49914.292801618576,5.2294364,-550.9457,55.23036851244453,0.01
,-101.48597,-0.2,4945.19,5.5835443,-108.90968,,0.12,138.09517,0.12,-0.1009089,5103.781,715885.4,10,1296,,1.0079622,0.01,0.01,5.341135,-0.12,4843.704,56.593323,-133.09517,5184,3.4882815e-12,286277,0.01,550.9457,5184,,49927.27818989754,5.2294455,-550.9457,55.22318672839506,0.01
,-101.56665,-0.04,4945.2866,4.584997,-118.03207,,0.12,138.09227,0.12,0.2605139,5184.994,716008.44,10,1296,,1.0000197,0.01,0.01,5.3409424,0.04,4843.7197,56.593323,-133.09227,5185,3.4869362e-12,286300,0.01,550.9457,5185,,49940.13683176041,5.2292657,-550.9457,55.216972034715525,0.01
,-101.57826,-0.12,4945.3223,5.6636896,-140.57153,,-0.2,138.09372,0.2,-0.16107732,5184.3516,716154.0,10,1296,,1.0290102,0.01,0.01,5.3407493,-0.04,4843.744,56.593323,-133.09372,5186,3.4855916e-12,286345,0.01,550.9457,5186,,49952.34821867943,5.2292895,-550.9457,55.215001928268414,0.01
,-101.5807,0.04,4945.359,6.050243,-105.9891,,0.12,138.08849,-0.12,0.15351659,5081.3965,716265.0,10,1296,,0.983408,0.01,0.01,5.3405566,0.12,4843.7783,56.593323,-133.08849,5187,3.4842478e-12,286361,0.01,550.9457,5187,,49967.52085208893,5.229394,-550.9457,55.20744168112589,0.01
,-101.60058,0.04,4945.395,4.340683,-137.9391,,0.12,138.08943,-0.2,-0.09671037,5187.9126,716407.94,10,1296,,1.0001894,0.01,0.01,5.340364,-0.04,4843.7944,56.593323,-133.08943,5188,3.4829047e-12,286410,0.01,550.9457,5188,,49985.07992005348,5.229163,-550.9457,55.206245181187356,0.01
,-101.60308,-0.12,4945.4307,5.6216955,-182.0075,,0.04,138.09885,-0.04,-0.24396858,5188.996,716594.94,10,1296,,1.0000389,0.01,0.01,5.3401713,-0.12,4843.8276,56.593323,-133.09885,5189,3.4815623e-12,286495,0.01,550.9457,5189,,50002.48219013214,5.22918,-550.9457,55.21198689535556,0.01
,-101.61844,0.04,4945.4673,4.261261,-130.05568,,0.04,138.09827,0.04,0.23864552,5190.001,716730.0,10,1296,,1.0487087,0.01,0.01,5.339978,0.12,4843.8486,56.593323,-133.09827,5190,3.4802209e-12,286528,0.01,550.9457,5190,,50017.77195954323,5.228934,-550.9457,55.20770712909441,0.01
,-101.63945,-0.04,4945.5034,5.137193,-122.36548,,0.2,138.0962,0.04,0.066956714,5190.8916,716857.4,10,1296,,0.9999792,0.01,0.01,5.3397856,-0.12,4843.864,56.593323,-133.0962,5191,3.47888e-12,286554,0.01,550.9457,5191,,50033.41494846344,5.228865,-550.9457,55.20208052398382,0.01
,-101.67433,0.04,4945.539,5.381723,-114.83028,,0.12,138.09268,-0.04,0.23845813,5192.001,716977.2,10,1296,,1.0000002,0.01,0.01,5.339593,0.12,4843.8647,56.593323,-133.09268,5192,3.47754e-12,286574,0.01,550.9457,5192,,50046.822293281555,5.228837,-550.9457,55.19530046224961,0.01
,-95.64227,0.2,4939.532,5.0448246,-138.10457,,-0.04,138.09364,0.2,0.55710816,3656.2214,717120.25,10,1296,,0.8201285,0.01,0.01,5.339401,0.2,4843.89,56.593323,-133.09364,5193,3.4762009e-12,286615,0.01,550.9457,5193,,50059.35201835632,5.2287416,-550.9457,55.19256691700366,0.01
,-98.37163,0.12,4942.297,4.0571637,-104.881004,,-0.2,138.08821,-0.2,-0.3492071,5192.105,717230.2,10,1296,,1.0463319,0.01,0.01,5.339208,-0.12,4843.9253,56.593323,-133.08821,5194,3.4748623e-12,286630,0.01,550.9457,5194,,50072.18067741394,5.22845,-550.9457,55.18482864844051,0.01
,-101.69301,0.04,4945.6475,2.7087915,-132.53796,,-0.2,138.08812,-0.12,-0.49399942,5172.331,717367.75,10,1296,,1.0827634,0.01,0.01,5.3390155,-0.2,4843.9546,56.593323,-133.08812,5195,3.4735249e-12,286664,0.01,550.9457,5195,,50085.225239276886,5.2279124,-550.9457,55.18075072184793,0.01
,-99.28794,0.12,4943.197,6.347776,-104.637184,,0.2,138.08264,-0.2,-0.026651055,5194.215,717477.4,10,1296,,1.0264816,0.01,0.01,5.338823,-0.12,4843.9087,56.593323,-133.08264,5196,3.472188e-12,286677,0.01,550.9457,5196,,50098.60421919823,5.228084,-550.9457,55.17263279445727,0.01
