LQGmu1_higher,Regret/t,LQGsigma_higher,TimeElapsed,ReturnMean,LQGmu1_actor,Regret,ReturnLastEpisode,Iteration
-0.30612245,0.3107394031516096,0.021563897,2.688054084777832,0.6543805968483901,-0.3701625,36.66724957188993,0.9137692052784072,118
-0.26530612,0.30862377441963124,0.021563897,2.7110235691070557,0.6564962255803686,-0.2791733,36.72622915593612,0.9061404159538177,119
-0.2244898,0.30666765216287456,0.021563897,2.733466625213623,0.6584523478371251,-0.2143255,36.800118259544945,0.891230896391169,120
-0.18367347,0.3047738028883151,0.021563897,2.756056070327759,0.6603461971116846,-0.18043159,36.87763014948613,0.8876081100588178,121
-0.14285715,0.3029911293635257,0.021563897,2.7790279388427734,0.6621288706364741,-0.143277,36.964917782350135,0.8778323671359959,122
-0.10204082,0.3015611178089586,0.021563897,2.8015246391296387,0.6635588821910411,-0.10277313,37.09201749050191,0.8380202918482228,123
-0.06122449,0.3004091696838625,0.021563897,2.82600736618042,0.6647108303161372,-0.068917386,37.25073704079895,0.806400449702954,124
-0.020408163,0.30004462837767854,0.021563897,2.8492541313171387,0.6650753716223212,-0.027466627,37.505578547209815,0.7102784935891371,125
0.020408163,0.29976667998364315,0.021563897,2.872598886489868,0.6653533200163566,-0.018054074,37.770601677939034,0.7000968692707807,126
0.06122449,0.3012063496758846,0.021563897,2.8946263790130615,0.6639136503241152,0.057143662,38.25320640883734,0.48251526910169273,127
0.10204082,0.3026684819603915,0.021563897,2.917166233062744,0.6624515180396083,0.103576556,38.74156569093011,0.47676071790723634,128
0.14285715,0.3041285875311476,0.021563897,2.9392035007476807,0.6609914124688523,0.1277975,39.232587791518036,0.47409789941207536,129
0.18367347,0.3056207144110777,0.021563897,2.961921215057373,0.6594992855889221,0.17674518,39.7306928734401,0.4670149180779407,130
0.2244898,0.3072358609236575,0.021563897,2.9842264652252197,0.6578841390763422,0.26727486,40.24789778099913,0.447915092440967,131
0.26530612,0.30885167856106666,0.021563897,3.0093069076538086,0.6562683214389331,0.28003693,40.7684215700608,0.44459621093832963,132
0.30612245,0.31054691768622633,0.021563897,3.032001256942749,0.6545730823137734,0.32779968,41.3027400522681,0.430801517792704,133
0.3469388,0.3122657877413209,0.021563897,3.054994821548462,0.6528542122586789,0.3482131,41.843615557337,0.4242444949310987,134
0.3877551,0.3140998990686689,0.021563897,3.079164981842041,0.6510201009313309,0.4015338,42.4034863742703,0.40524918306670343,135
0.42857143,0.3159386352276003,0.021563897,3.1028285026550293,0.6491813647723995,0.4126417,42.96765439095364,0.40095198331666393,136
0.46938777,0.3179585869864627,0.021563897,3.124138116836548,0.6471614130135372,0.4798562,43.56032641714538,0.37244797380825934,137
0.5102041,0.320149663043237,0.021563897,3.1513240337371826,0.6449703369567629,0.5370885,44.1806534999667,0.34479291717868343,138
0.5510204,0.3224628350992228,0.021563897,3.18316912651062,0.6426571649007771,0.57741153,44.82233407879197,0.3234394211747352,139
0.59183675,0.3248368379080984,0.021563897,3.214475154876709,0.6402831620919015,0.6008858,45.47715730713378,0.3102967716581878,140
0.63265306,0.32728047116743986,0.021563897,3.2458508014678955,0.63783952883256,0.6258744,46.14654643460902,0.29573087252476077,141
0.67346936,0.32981821242010984,0.021563897,3.2773854732513428,0.63530178757989,0.6558418,46.834186163655595,0.2774802709534237,142
0.71428573,0.3325049552027643,0.021563897,3.3093249797821045,0.6326150447972355,0.69688797,47.54820859399529,0.2510975696603035,143
0.75510204,0.33518811712857555,0.021563897,3.340367078781128,0.6299318828714243,0.704185,48.267088866514875,0.24623972748041467,144
0.79591835,0.3385184939188917,0.021563897,3.3685858249664307,0.6266015060811081,0.8394501,49.0851816182393,0.14702724827557642,145
0.8367347,0.34192517863724725,0.021563897,3.3917226791381836,0.6231948213627526,0.86147636,49.921076081038095,0.12922553720120314,146
0.877551,0.34536615843682844,0.021563897,3.4154863357543945,0.6197538415631714,0.87583715,50.76882529021378,0.11737079082430969,147
0.9183673,0.3489906669807075,0.021563897,3.439699411392212,0.6161293330192923,0.9158271,51.65061871314471,0.08332657706907508,148
0.9591837,0.3529502457266976,0.021563897,3.4629337787628174,0.6121697542733022,0.97931975,52.58958661327794,0.026152099866769737,149
1.0,0.3569908587811145,0.021563897,3.4856576919555664,0.6081291412188853,1.0135353,53.54862881716717,0.006077796110765794,150
-1.0,0.35498827784954906,0.02339806,3.509176254272461,0.6101317221504506,-1.0023682,53.603229955281904,0.9105188618852633,151
-0.9591837,0.35300231819367117,0.02339806,3.5327296257019043,0.6121176818063286,-0.97012097,53.65635236543802,0.9119975898438885,152
-0.9183673,0.35102794566412815,0.02339806,3.5564723014831543,0.6140920543358716,-0.9033335,53.70727568661161,0.9141966788264059,153
-0.877551,0.3490737985742494,0.02339806,3.58024263381958,0.6160462014257503,-0.87291163,53.75736498043441,0.9150307061771973,154
-0.8367347,0.3471390869393508,0.02339806,3.6038215160369873,0.6179809130606488,-0.85642666,53.806558475599374,0.9159265048350376,155
-0.79591835,0.3452220761504929,0.02339806,3.628098726272583,0.6198979238495068,-0.8349461,53.85464387947689,0.9170345961224823,156
-0.75510204,0.343322853849739,0.02339806,3.6518726348876953,0.6217971461502607,-0.7410137,53.90168805440902,0.9180758250678666,157
-0.71428573,0.3414380477462392,0.02339806,3.6752772331237793,0.6236819522537604,-0.71984464,53.947211543905794,0.9195965105032265,158
-0.67346936,0.3395817618910522,0.02339806,3.697446346282959,0.6255382381089475,-0.6976262,53.9935001406773,0.9188314032284937,159
-0.63265306,0.33774329534417935,0.02339806,3.720811367034912,0.6273767046558204,-0.62297,54.03892725506869,0.919692885608606,160
-0.59183675,0.3359296489623235,0.02339806,3.7427279949188232,0.6291903510376762,-0.60209197,54.084673482934086,0.9193737721346058,161
-0.5510204,0.33414604840074896,0.02339806,3.7657957077026367,0.6309739515992508,-0.5109339,54.13165984092133,0.9181336420127562,162
-0.5102041,0.3323687397674585,0.02339806,3.7896244525909424,0.6327512602325411,-0.4842273,54.17610458209574,0.9206752588255883,163
-0.46938777,0.3306399663549233,0.02339806,3.8129820823669434,0.6344800336450764,-0.4395702,54.22495448220742,0.9162700998883169,164
-0.42857143,0.32893815557528866,0.02339806,3.8364739418029785,0.636181844424711,-0.43457073,54.27479566992263,0.9152788122847886,165
-0.3877551,0.3272623582421246,0.02339806,3.860074996948242,0.6378576417578751,-0.39787582,54.32555146819268,0.9143642017299569,166
-0.3469388,0.3256414548073918,0.02339806,3.8823537826538086,0.6394785451926079,-0.31614223,54.382122952834436,0.9085485153582452,167
-0.30612245,0.3240261669606008,0.02339806,3.9032421112060547,0.6410938330393988,-0.31294104,54.43639604938094,0.9108469034534951,168
-0.26530612,0.322483759571008,0.02339806,3.925130844116211,0.6426362404289917,-0.23150069,54.49975536750035,0.9017606818805924,169
-0.2244898,0.32101471252918745,0.02339806,3.9489808082580566,0.6441052874708123,-0.20438485,54.572501129961864,0.8923742375384833,170
-0.18367347,0.31956426597287657,0.02339806,3.971928358078003,0.6455557340271232,-0.20092124,54.64548948136189,0.8921316485999696,171
-0.14285715,0.3182764177286756,0.02339806,3.9955174922943115,0.646843582271324,-0.13185081,54.743543849332205,0.8670656320296841,172
-0.10204082,0.31711720668568355,0.02339806,4.018603801727295,0.6480027933143161,-0.11891927,54.861276756623255,0.8473870927089491,173
-0.06122449,0.31637399623295603,0.02339806,4.041683197021484,0.6487460037670435,-0.055732973,55.04907534453435,0.777321412088901,174
-0.020408163,0.3163042085205961,0.02339806,4.068009376525879,0.6488157914794035,-0.032770544,55.35323649110432,0.6609588534300324,175
0.020408163,0.31724392282824304,0.02339806,4.0932886600494385,0.6478760771717565,0.055778503,55.83493041777077,0.48342607333354654,176
0.06122449,0.318174811605908,0.02339806,4.118225336074829,0.6469451883940915,0.024596874,56.31694165424571,0.48310876352505805,177
0.10204082,0.31912181465608885,0.02339806,4.142206192016602,0.6459981853439106,0.08557485,56.803683008783814,0.478378645461894,178
0.14285715,0.32007092583300056,0.02339806,4.167035102844238,0.645049074166999,0.110015005,57.2926957241071,0.4761072846767189,179
0.18367347,0.32106149938199163,0.02339806,4.192744493484497,0.6440585006180078,0.17834002,57.79106988875849,0.46674583534860503,180
0.2244898,0.3220626550243227,0.02339806,4.223093509674072,0.6430573449756768,0.20001411,58.29334055940241,0.4628493293560858,181
0.26530612,0.32309445874352877,0.02339806,4.248079538345337,0.6420255412564708,0.23655626,58.80319149132223,0.4552690680801805,182
0.30612245,0.32427767013560815,0.02339806,4.27198600769043,0.6408423298643913,0.34440467,59.342813634816295,0.4254978565059338,183
0.3469388,0.32552334294893476,0.02339806,4.297185897827148,0.6395966570510647,0.38442495,59.896295102604,0.41163853221229835,184
0.3877551,0.32671991769236114,0.02339806,4.3205647468566895,0.6384000823076383,0.36593664,60.443184773086806,0.4182303295171928,185
0.42857143,0.3279567314717618,0.02339806,4.343877077102661,0.6371632685282376,0.3933164,60.99995205374769,0.4083527193391124,186
0.46938777,0.32924240444216074,0.02339806,4.36723780632019,0.6358775955578386,0.42324048,61.56832963068406,0.39674242306362995,187
0.5102041,0.33076346083245994,0.02339806,4.390713691711426,0.6343565391675394,0.5269496,62.18353063650247,0.3499189941815967,188
0.5510204,0.332271942190717,0.02339806,4.413780450820923,0.6328480578092823,0.52827674,62.79939707404551,0.34925356245695666,189
0.59183675,0.3340292145857352,0.02339806,4.436706781387329,0.6310907854142641,0.6204108,63.46555077128969,0.2989663027558195,190
0.63265306,0.33590219717729103,0.02339806,4.460414409637451,0.6292178028227083,0.66243386,64.15731966086258,0.2733511104271141,191
0.67346936,0.3377574062134992,0.02339806,4.483727216720581,0.6273625937865002,0.66296333,64.84942199299185,0.2730176678707381,192
0.71428573,0.33974287621733673,0.02339806,4.506133317947388,0.6253771237826626,0.70727575,65.57037510994599,0.2441668830458685,193
0.75510204,0.34206133707079517,0.02339806,4.52889084815979,0.6230586629292042,0.80284,66.35989939173426,0.17559571821172246,194
0.79591835,0.3442778887825607,0.02339806,4.551793813705444,0.6208421112174387,0.7826162,67.13418831259933,0.19083107913492484,195
0.8367347,0.3467050486599833,0.02339806,4.576012849807739,0.6184149513400161,0.8418391,67.95418953735673,0.14511877524261382,196
0.877551,0.34924775224864363,0.02339806,4.600298166275024,0.6158722477513557,0.8756791,68.80180719298279,0.1175023443739344,197
0.9183673,0.3520827769131567,0.02339806,4.624613523483276,0.6130372230868426,0.9483292,69.71238982880503,0.05453736417776713,198
0.9591837,0.3550187207152716,0.02339806,4.64870023727417,0.6101012792847278,0.9764872,70.64872542233904,0.028784406465986633,199
1.0,0.3580395227180311,0.02339806,4.6712117195129395,0.6070804772819683,1.0164771,71.60790454360621,0.0059408787328237385,200
-1.0,0.35652819281907483,0.025388237,4.6927220821380615,0.6085918071809245,-0.98837817,71.66216675663404,0.9108577869721677,201
-0.9591837,0.3550263800382605,0.025388237,4.714232444763184,0.6100936199617388,-0.9721562,71.71532876772862,0.9119579889054096,202
-0.9183673,0.3535350865717345,0.025388237,4.737001895904541,0.6115849134282648,-0.9409356,71.7676225740621,0.9128261936665134,203
-0.877551,0.3520386919279331,0.025388237,4.760840892791748,0.6130813080720663,-0.8372135,71.81589315329835,0.9168494207637584,204
-0.8367347,0.3505564980897675,0.025388237,4.784170627593994,0.6145635019102318,-0.8274903,71.86408210840234,0.9169310448959983,205
-0.79591835,0.3490845041344989,0.025388237,4.810651779174805,0.6160354958655004,-0.80520076,71.91140785170677,0.9177942566955722,206
-0.75510204,0.34762248937790635,0.025388237,4.833923816680908,0.617497510622093,-0.7808118,71.95785530122662,0.9186725504801598,207
-0.71428573,0.3461777251867154,0.025388237,4.8568267822265625,0.6189422748132839,-0.7304485,72.00496683883681,0.9180084623898063,208
-0.67346936,0.34474522342081954,0.025388237,4.880947113037109,0.6203747765791797,-0.68862844,72.05175169495128,0.9183351438855252,209
-0.63265306,0.3433200999832831,0.025388237,4.904435157775879,0.6217999000167161,-0.6057974,72.09722099648945,0.9196506984618198,210
-0.59183675,0.3419095353773935,0.025388237,4.925709247589111,0.6232104646226057,-0.5911276,72.14291196463003,0.9194290318594218,211
-0.5510204,0.340510217858986,0.025388237,4.949619293212891,0.6246097821410133,-0.5497394,72.18816618610504,0.9198657785249976,212
-0.5102041,0.3391276716658592,0.025388237,4.972982168197632,0.6259923283341401,-0.53153753,72.23419406482802,0.9190921212770198,213
-0.46938777,0.3377773125451479,0.025388237,4.996979475021362,0.6273426874548514,-0.4476567,72.28434488466165,0.9149691801663733,214
-0.42857143,0.33644227781701935,0.025388237,5.02098822593689,0.6286777221829799,-0.37849778,72.33508973065916,0.9143751540024827,215
