IWFirstEpisode,InvPendulum_std3_higher,ReturnLastEpisode,MinEpLen,IWMean,DenMISEMeanLog,Iteration,ReturnMean,InvPendulum_mu0_higher,InvPendulum_mu2_higher,InvPendulum_std1_higher,BoundMISE,Bound,Regret/t,DenMISELogLast,ReturnAbsMax,IWLastEpisode,TimestepsSoFar,TimeElapsed,IWMin,AvgEpLen,IWMax,Regret,NumTrainableParams,GridSize,BoundBonus,InvPendulum_std2_higher,ReturnMin,NumTrajectories,Delta,InvPendulum_mu1_higher,DenMISELogFirst,ActionIn1,InvPendulum_mu3_higher,InvPendulum_std0_higher,ReturnMax
,0.0009999999,-107.198616,10,0.9999997,14.316766,6082,-134.30698,0.04,-0.2,0.0009999999,-113.25558,3429.9087,139.30698,15.40054,554.8974,,348924,63579.764496564865,,57.3699440973364,3040.999,847265.06,,1296,3543.1643,0.0009999999,-554.8974,6082,2.5342452e-12,0.04,14.638666,-0.321595,-0.2,0.0009999999,90.738495
,0.0009999999,-106.10632,10,1.0000002,14.31689,6083,-134.30235,-0.12,-0.2,0.0009999999,-113.26796,3429.9182,139.30235,15.269255,554.8974,,348945,63595.19229602814,,57.36396514877528,3041.5007,847376.2,,1296,3543.1863,0.0009999999,-554.8974,6083,2.5334123e-12,0.12,14.638502,-0.32210293,-0.12,0.0009999999,90.738495
,0.0009999999,-106.640625,10,0.9999998,14.31683,6084,-134.2978,0.2,0.04,0.0009999999,-113.32029,3429.8875,139.2978,14.126648,554.8974,,348970,63611.042204380035,,57.3586456278764,3041.9995,847487.9,,1296,3543.2078,0.0009999999,-554.8974,6084,2.5325796e-12,0.04,14.638337,0.1612985,-0.12,0.0009999999,90.738495
,0.0009999999,-118.95536,10,0.9999995,14.317079,6085,-134.29529,0.04,0.04,0.0009999999,-113.34828,3429.8813,139.29529,16.004072,554.8974,,348997,63625.947044849396,,57.35365653245686,3042.4985,847611.8,,1296,3543.2297,0.0009999999,-554.8974,6085,2.5317472e-12,0.2,14.638173,0.07809393,-0.2,0.0009999999,90.738495
,0.0009999999,-117.81672,10,1.0000001,14.316993,6086,-134.29257,-0.2,-0.12,0.0009999999,-113.3952,3429.8564,139.29257,13.978309,554.8974,,349019,63640.804441690445,,57.347847518895826,3043.0005,847734.6,,1296,3543.2517,0.0009999999,-554.8974,6086,2.530915e-12,0.2,14.638009,0.07867629,0.2,0.0009999999,90.738495
,0.0009999999,-122.26473,10,1.0,14.317013,6087,-134.2906,0.2,0.12,0.0009999999,-113.40494,3429.8687,139.2906,14.624961,554.8974,,349046,63655.37776303291,,57.34286183670117,3043.5,847861.9,,1296,3543.2737,0.0009999999,-554.8974,6087,2.5300838e-12,-0.12,14.637844,-0.0013581216,-0.2,0.0009999999,90.738495
,0.0009999999,-117.2817,10,0.9999997,14.31703,6088,-134.28781,-0.2,-0.2,0.0009999999,-113.43013,3429.865,139.28781,14.642188,554.8974,,349080,63669.624349594116,,57.339027595269386,3043.999,847984.2,,1296,3543.2952,0.0009999999,-554.8974,6088,2.5292524e-12,0.12,14.63768,-0.16176456,0.12,0.0009999999,90.738495
,0.0009999999,-109.416,10,1.0000005,14.317135,6089,-134.28372,0.04,0.12,0.0009999999,-113.452126,3429.865,139.28372,15.144497,554.8974,,349100,63683.602209329605,,57.33289538512071,3044.5015,848098.6,,1296,3543.3171,0.0009999999,-554.8974,6089,2.528422e-12,0.2,14.637516,0.3195272,-0.04,0.0009999999,90.738495
,0.0009999999,-119.826805,10,1.0000004,14.31709,6090,-134.28134,0.12,-0.04,0.0009999999,-113.46954,3429.8694,139.28134,14.239849,554.8974,,349124,63698.2476913929,,57.32742200328407,3045.001,848223.4,,1296,3543.3389,0.0009999999,-554.8974,6090,2.527592e-12,0.12,14.637352,0.07665793,-0.12,0.0009999999,90.738495
,0.0009999999,-123.23531,10,1.0000001,14.317093,6091,-134.27953,0.12,0.2,0.0009999999,-113.49712,3429.8635,139.27953,14.491434,554.8974,,349149,63712.733786821365,,57.32211459530455,3045.5005,848351.6,,1296,3543.3606,0.0009999999,-554.8974,6091,2.5267618e-12,-0.04,14.637188,0.32163334,0.04,0.0009999999,90.738495
,0.0009999999,-111.34233,10,1.0,14.316703,6092,-134.27577,-0.12,0.2,0.0009999999,-113.54569,3429.837,139.27577,12.124187,554.8974,,349168,63727.25500321388,,57.31582403151674,3046.0,848468.0,,1296,3543.3826,0.0009999999,-554.8974,6092,2.5259328e-12,-0.04,14.637023,0.0010498799,-0.04,0.0009999999,90.738495
,0.0009999999,-116.6943,10,0.9999998,14.316866,6093,-134.27289,-0.12,-0.2,0.0009999999,-113.553055,3429.8513,139.27289,15.518419,554.8974,,349191,63741.77277255058,,57.310192023633675,3046.4995,848589.7,,1296,3543.4043,0.0009999999,-554.8974,6093,2.5251032e-12,0.12,14.636859,0.001937136,0.2,0.0009999999,90.738495
,0.0009999999,-110.78754,10,0.9999998,14.317043,6094,-134.26903,0.12,-0.12,0.0009999999,-113.651566,3429.7744,139.26903,15.6085415,554.8974,,349209,63757.2460463047,,57.30374138496882,3046.9995,848705.5,,1296,3543.426,0.0009999999,-554.8974,6094,2.524275e-12,0.04,14.636695,0.1595825,0.12,0.0009999999,90.738495
,0.0009999999,-126.047066,10,0.99999976,14.317057,6095,-134.26768,-0.2,0.2,0.0009999999,-113.67797,3429.7693,139.26768,14.571224,554.8974,,349243,63775.18803191185,,57.29991796554553,3047.4993,848836.5,,1296,3543.4473,0.0009999999,-554.8974,6095,2.5234465e-12,0.2,14.636531,0.24181637,0.04,0.0009999999,90.738495
,0.0009999999,-111.60211,10,0.9999997,14.3169365,6096,-134.26396,0.12,-0.2,0.0009999999,-113.7776,3429.692,139.26396,13.779655,554.8974,,349267,63793.36891961098,,57.294455380577425,3047.999,848953.1,,1296,3543.4695,0.0009999999,-554.8974,6096,2.5226188e-12,-0.2,14.636367,-0.40033123,-0.12,0.0009999999,90.738495
,0.0009999999,-116.71184,10,0.9999997,14.317166,6097,-134.26108,0.12,0.2,0.0009999999,-113.790985,3429.7002,139.26108,15.883236,554.8974,,349294,63810.1422958374,,57.28948663277021,3048.499,849074.8,,1296,3543.4912,0.0009999999,-554.8974,6097,2.5217912e-12,0.04,14.636203,0.322639,-0.04,0.0009999999,90.738495
,0.0009999999,-108.65303,10,0.99999976,14.317261,6098,-134.25688,0.12,0.12,0.0009999999,-113.818565,3429.6943,139.25688,15.070652,554.8974,,349314,63826.6016099453,,57.283371597245,3048.9993,849188.5,,1296,3543.513,0.0009999999,-554.8974,6098,2.5209643e-12,0.2,14.636039,0.5603779,0.12,0.0009999999,90.738495
,0.0009999999,-111.77266,10,0.9999998,14.317538,6099,-134.2532,0.12,-0.04,0.0009999999,-113.82179,3429.713,139.2532,16.218454,554.8974,,349333,63843.66848397255,,57.277094605673064,3049.4995,849305.25,,1296,3543.5347,0.0009999999,-554.8974,6099,2.5201375e-12,0.12,14.635875,0.16542685,-0.04,0.0009999999,90.738495
,0.0009999999,-109.948494,10,0.99999994,14.317136,6100,-134.2492,0.2,-0.04,0.0009999999,-113.82271,3429.7336,139.2492,12.093611,554.8974,,349350,63858.77449345589,,57.27049180327869,3049.9998,849420.2,,1296,3543.5564,0.0009999999,-554.8974,6100,2.5193116e-12,-0.04,14.635711,-0.07751645,-0.2,0.0009999999,90.738495
,0.0009999999,-106.92627,10,1.0,14.316444,6101,-134.24474,-0.12,-0.12,0.0009999999,-113.822754,3429.7554,139.24474,10.24918,554.8974,,349373,63873.13481402397,,57.26487461071955,3050.5,849532.1,,1296,3543.5781,0.0009999999,-554.8974,6101,2.5184856e-12,0.2,14.635548,-0.24285251,-0.2,0.0009999999,90.738495
,0.0009999999,-113.62074,10,1.0000001,14.316487,6102,-134.24135,0.04,-0.04,0.0009999999,-113.83277,3429.767,139.24135,14.760725,554.8974,,349394,63887.898733854294,,57.258931497869554,3051.0005,849650.75,,1296,3543.5999,0.0009999999,-554.8974,6102,2.5176603e-12,0.2,14.635384,0.083380714,-0.12,0.0009999999,90.738495
,0.0009999999,-106.78252,10,1.0000004,14.31636,6103,-134.23685,0.04,0.2,0.0009999999,-113.84522,3429.7766,139.23685,13.729954,554.8974,,349408,63902.295891046524,,57.25184335572669,3051.501,849762.5,,1296,3543.6218,0.0009999999,-554.8974,6103,2.5168353e-12,0.04,14.63522,0.32148287,0.04,0.0009999999,90.738495
,0.0009999999,-113.46803,10,0.9999995,14.316094,6104,-134.23346,-0.04,0.12,0.0009999999,-113.87123,3429.7725,139.23346,12.851537,554.8974,,349438,63916.5506002903,,57.24737876802097,3051.9985,849881.0,,1296,3543.6438,0.0009999999,-554.8974,6104,2.5160108e-12,0.2,14.635056,0.31961054,0.04,0.0009999999,90.738495
,0.0009999999,-134.15277,10,0.99999976,14.316273,6105,-134.23343,0.04,0.2,0.0009999999,-113.92915,3429.736,139.23343,15.631139,554.8974,,349481,63931.21528220177,,57.245045045045046,3052.4993,850020.1,,1296,3543.6653,0.0009999999,-554.8974,6105,2.5151864e-12,0.12,14.6348915,0.47895882,0.12,0.0009999999,90.738495
,0.0009999999,-107.66039,10,1.0,14.316354,6106,-134.2291,-0.2,0.04,0.0009999999,-113.960815,3429.726,139.2291,15.028878,554.8974,,349495,63945.54498267174,,57.237962659679006,3053.0,850132.8,,1296,3543.687,0.0009999999,-554.8974,6106,2.5143628e-12,0.2,14.634728,0.15988502,0.12,0.0009999999,90.738495
,0.0009999999,-150.49812,10,1.0000004,14.316392,6107,-134.23175,0.12,-0.12,0.0009999999,-113.96383,3429.7449,139.23175,14.713967,554.8974,,349553,63960.57586026192,,57.238087440641884,3053.501,850288.3,,1296,3543.7087,0.0009999999,-554.8974,6107,2.5135393e-12,-0.12,14.634564,-0.2418082,-0.12,0.0009999999,90.738495
,0.0009999999,-123.22871,10,0.9999997,14.3165,6108,-134.22995,0.12,-0.2,0.0009999999,-113.96787,3429.7627,139.22995,15.154741,554.8974,,349581,63978.123143434525,,57.233300589390964,3053.999,850416.56,,1296,3543.7305,0.0009999999,-554.8974,6108,2.5127166e-12,-0.12,14.6344,-0.32135734,-0.12,0.0009999999,90.738495
,0.0009999999,-107.49413,10,1.0,14.316757,6109,-134.22557,-0.04,0.2,0.0009999999,-113.97944,3429.7727,139.22557,16.069616,554.8974,,349597,63996.130249500275,,57.22655099034212,3054.5,850529.0,,1296,3543.7522,0.0009999999,-554.8974,6109,2.5118937e-12,0.2,14.634236,0.4780509,0.12,0.0009999999,90.738495
,0.0009999999,-112.39763,10,1.0000004,14.316551,6110,-134.222,0.2,-0.2,0.0009999999,-113.985,3429.7888,139.222,13.23381,554.8974,,349626,64012.810625076294,,57.221931260229134,3055.001,850646.4,,1296,3543.774,0.0009999999,-554.8974,6110,2.5110716e-12,-0.12,14.634073,0.07800878,0.2,0.0009999999,90.738495
,0.0009999999,-119.78461,10,0.99999976,14.316236,6111,-134.21964,0.12,0.12,0.0009999999,-113.99811,3429.7974,139.21964,12.60076,554.8974,,349649,64029.89220094681,,57.21633120602193,3055.4993,850771.2,,1296,3543.7954,0.0009999999,-554.8974,6111,2.5102498e-12,0.04,14.633909,0.32049856,0.04,0.0009999999,90.738495
,0.0009999999,-119.348206,10,1.0000001,14.316376,6112,-134.21721,0.2,0.2,0.0009999999,-114.004906,3429.8123,139.21721,15.3825655,554.8974,,349674,64045.107538700104,,57.21106020942408,3056.0005,850895.56,,1296,3543.8171,0.0009999999,-554.8974,6112,2.5094289e-12,0.04,14.633746,0.32305062,-0.12,0.0009999999,90.738495
,0.0009999999,-112.187454,10,0.9999997,14.316066,6113,-134.21361,-0.12,-0.12,0.0009999999,-114.010666,3429.8281,139.21361,12.589062,554.8974,,349694,64060.33342576027,,57.204973008342876,3056.499,851012.75,,1296,3543.8389,0.0009999999,-554.8974,6113,2.5086075e-12,0.12,14.633582,-0.07860866,0.04,0.0009999999,90.738495
,0.0009999999,-118.50285,10,1.0000001,14.315977,6114,-134.21103,0.2,0.12,0.0009999999,-114.04497,3429.8157,139.21103,13.956179,554.8974,,349719,64075.2801527977,,57.19970559371933,3057.0002,851136.25,,1296,3543.8606,0.0009999999,-554.8974,6114,2.5077872e-12,0.04,14.633419,0.32204762,-0.04,0.0009999999,90.738495
,0.0009999999,-129.4427,10,0.9999996,14.316141,6115,-134.21025,-0.2,-0.12,0.0009999999,-114.17036,3429.712,139.21025,15.499742,554.8974,,349754,64089.376564741135,,57.19607522485691,3057.4988,851270.7,,1296,3543.8823,0.0009999999,-554.8974,6115,2.5069669e-12,0.2,14.633255,-0.078102596,0.04,0.0009999999,90.738495
,0.0009999999,-120.237495,10,1.0000001,14.315635,6116,-134.20796,-0.2,-0.04,0.0009999999,-114.20032,3429.7036,139.20796,11.396783,554.8974,,349779,64103.47281217575,,57.19081098757358,3058.0005,851395.9,,1296,3543.9038,0.0009999999,-554.8974,6116,2.5061474e-12,0.04,14.633092,-0.32113564,-0.12,0.0009999999,90.738495
,0.0009999999,-110.16117,10,0.9999997,14.31581,6117,-134.20404,-0.2,0.2,0.0009999999,-114.201225,3429.7249,139.20404,15.5994835,554.8974,,349890,64117.90500807762,,57.19960765080922,3058.499,851511.1,,1296,3543.926,0.0009999999,-554.8974,6117,2.5053275e-12,0.2,14.632928,0.07692683,-0.12,0.0009999999,90.738495
,0.0009999999,-109.36197,10,1.0000004,14.315731,6118,-134.19997,0.12,-0.04,0.0009999999,-114.26482,3429.6824,139.19997,14.043442,554.8974,,349907,64131.904205322266,,57.193036940176526,3059.001,851625.44,,1296,3543.9473,0.0009999999,-554.8974,6118,2.5045092e-12,-0.2,14.632765,-0.31998697,-0.2,0.0009999999,90.738495
,0.0009999999,-122.52077,10,0.99999994,14.315949,6119,-134.19806,0.2,-0.12,0.0009999999,-114.29668,3429.6724,139.19806,15.84022,554.8974,,349966,64145.66722655296,,57.19333224383069,3059.4998,851752.94,,1296,3543.969,0.0009999999,-554.8974,6119,2.5036902e-12,0.12,14.632601,-0.0029010624,-0.2,0.0009999999,90.738495
,0.0009999999,-108.58174,10,0.9999996,14.3156395,6120,-134.19388,-0.04,-0.12,0.0009999999,-114.32291,3429.6677,139.19388,12.576454,554.8974,,349985,64161.73780298233,,57.18709150326797,3059.9988,851866.56,,1296,3543.9907,0.0009999999,-554.8974,6120,2.5028725e-12,-0.04,14.632438,-0.23874311,-0.04,0.0009999999,90.738495
,0.0009999999,-131.08879,10,1.0000002,14.315676,6121,-134.19337,0.2,0.12,0.0009999999,-114.338264,3429.674,139.19337,14.731419,554.8974,,350019,64176.95215702057,,57.18330338180036,3060.5007,852002.6,,1296,3544.0125,0.0009999999,-554.8974,6121,2.5020543e-12,-0.2,14.632275,-0.07661015,-0.2,0.0009999999,90.738495
,0.0009999999,-129.98463,10,1.0,14.31542,6122,-134.19269,0.2,-0.2,0.0009999999,-114.362686,3429.6711,139.19269,12.931685,554.8974,,350056,64191.125083208084,,57.18000653381248,3061.0,852137.6,,1296,3544.034,0.0009999999,-554.8974,6122,2.5012373e-12,-0.04,14.632111,0.07772379,0.12,0.0009999999,90.738495
,0.0009999999,-113.66734,10,0.9999997,14.315419,6123,-134.18933,0.12,-0.12,0.0009999999,-114.38244,3429.6733,139.18933,14.504463,554.8974,,350075,64205.49940156937,,57.17377102727421,3061.499,852256.25,,1296,3544.0557,0.0009999999,-554.8974,6123,2.50042e-12,0.12,14.6319475,-0.07969164,-0.2,0.0009999999,90.738495
,0.0009999999,-111.13117,10,1.0000005,14.314917,6124,-134.18556,-0.04,0.2,0.0009999999,-114.39214,3429.6853,139.18556,11.4603405,554.8974,,350091,64219.850784778595,,57.16704768125408,3062.0015,852372.4,,1296,3544.0774,0.0009999999,-554.8974,6124,2.4996038e-12,0.04,14.631784,-0.002009958,-0.2,0.0009999999,90.738495
,0.0009999999,-115.306915,10,1.0000002,14.314867,6125,-134.1825,-0.12,-0.2,0.0009999999,-114.39226,3429.7068,139.1825,14.184571,554.8974,,350115,64234.125192165375,,57.161632653061226,3062.5007,852492.75,,1296,3544.099,0.0009999999,-554.8974,6125,2.4987874e-12,-0.2,14.631621,-0.6388477,-0.12,0.0009999999,90.738495
,0.0009999999,-124.59388,10,1.0,14.314841,6126,-134.18092,0.04,0.12,0.0009999999,-114.39581,3429.7249,139.18092,14.324074,554.8974,,350149,64248.91993832588,,57.15785177930134,3063.0,852622.3,,1296,3544.1206,0.0009999999,-554.8974,6126,2.497972e-12,0.12,14.631458,0.31922698,0.04,0.0009999999,90.738495
,0.0009999999,-120.32414,10,0.99999994,14.315012,6127,-134.17865,0.2,-0.2,0.0009999999,-114.44888,3429.6934,139.17865,15.555064,554.8974,,350173,64263.78814506531,,57.15244001958544,3063.4998,852747.6,,1296,3544.1423,0.0009999999,-554.8974,6127,2.4971563e-12,-0.12,14.631294,-0.07912358,0.04,0.0009999999,90.738495
,0.0009999999,-111.85411,10,0.9999998,14.315148,6128,-134.17502,-0.04,0.2,0.0009999999,-114.46651,3429.6975,139.17502,15.320837,554.8974,,350200,64277.925459861755,,57.14751958224543,3063.9995,852864.5,,1296,3544.164,0.0009999999,-554.8974,6128,2.4963417e-12,-0.04,14.631131,-0.0805532,-0.2,0.0009999999,90.738495
,0.0009999999,-121.97641,10,0.9999997,14.315368,6129,-134.17303,0.12,0.04,0.0009999999,-114.48462,3429.7012,139.17303,15.864787,554.8974,,350225,64292.279753923416,,57.14227443302333,3064.499,852991.5,,1296,3544.1858,0.0009999999,-554.8974,6129,2.4955268e-12,0.2,14.630968,0.48341215,0.12,0.0009999999,90.738495
,0.0009999999,-112.23826,10,0.9999997,14.315393,6130,-134.16945,-0.04,0.04,0.0009999999,-114.50745,3429.6997,139.16945,14.695793,554.8974,,350243,64306.658883333206,,57.13588907014682,3064.999,853108.7,,1296,3544.2073,0.0009999999,-554.8974,6130,2.4947132e-12,0.04,14.630805,-0.0821261,-0.12,0.0009999999,90.738495
,0.0009999999,-138.25706,10,0.9999996,14.315264,6131,-134.1701,-0.2,-0.2,0.0009999999,-114.52821,3429.7007,139.1701,13.694581,554.8974,,350303,64320.93214273453,,57.13635622247594,3065.4988,853251.94,,1296,3544.229,0.0009999999,-554.8974,6131,2.4938992e-12,0.04,14.630642,-0.40317306,-0.04,0.0009999999,90.738495
,0.0009999999,-108.191696,10,0.9999995,14.315118,6132,-134.16588,-0.12,0.12,0.0009999999,-114.54093,3429.7097,139.16588,13.59034,554.8974,,350324,64334.94370889664,,57.13046314416177,3065.9985,853365.1,,1296,3544.2507,0.0009999999,-554.8974,6132,2.493086e-12,0.12,14.630479,0.0752621,-0.04,0.0009999999,90.738495
,0.0009999999,-115.12487,10,0.9999996,14.314793,6133,-134.16277,0.2,-0.12,0.0009999999,-114.54256,3429.73,139.16277,12.519166,554.8974,,350343,64349.494265794754,,57.12424588292842,3066.4988,853485.25,,1296,3544.2725,0.0009999999,-554.8974,6133,2.4922729e-12,-0.12,14.630316,-0.15791748,-0.12,0.0009999999,90.738495
,0.0009999999,-113.09257,10,0.9999996,14.314912,6134,-134.15933,0.2,-0.12,0.0009999999,-114.54365,3429.7502,139.15933,15.212887,554.8974,,350362,64364.171672582626,,57.11803064884252,3066.9988,853603.4,,1296,3544.294,0.0009999999,-554.8974,6134,2.4914604e-12,0.04,14.630153,-0.080657214,-0.2,0.0009999999,90.738495
,0.0009999999,-116.13106,10,0.9999997,14.314882,6135,-134.1564,0.2,0.12,0.0009999999,-114.54782,3429.7678,139.1564,14.332774,554.8974,,350383,64378.63759970665,,57.112143439282804,3067.499,853724.5,,1296,3544.3157,0.0009999999,-554.8974,6135,2.490648e-12,-0.2,14.62999,-0.006663814,-0.12,0.0009999999,90.738495
,0.0009999999,-132.01378,10,0.99999976,14.31423,6136,-134.15605,-0.04,0.2,0.0009999999,-114.56377,3429.7734,139.15605,10.5407505,554.8974,,350437,64393.05084037781,,57.11163624511082,3067.9993,853861.5,,1296,3544.3372,0.0009999999,-554.8974,6136,2.4898367e-12,0.04,14.629827,0.23903558,0.04,0.0009999999,90.738495
,0.0009999999,-109.59352,10,0.9999998,14.314423,6137,-134.15205,-0.04,-0.2,0.0009999999,-114.59857,3429.7603,139.15205,15.67084,554.8974,,350458,64407.375485658646,,57.105751996089296,3068.4995,853976.1,,1296,3544.359,0.0009999999,-554.8974,6137,2.4890248e-12,0.2,14.629663,0.08163667,0.12,0.0009999999,90.738495
,0.0009999999,-106.936104,10,1.0,14.314272,6138,-134.1476,0.2,-0.2,0.0009999999,-114.61962,3429.7607,139.1476,13.556368,554.8974,,350471,64421.31467962265,,57.098566308243726,3069.0,854088.0,,1296,3544.3804,0.0009999999,-554.8974,6138,2.488214e-12,-0.04,14.629501,-0.0061855502,0.04,0.0009999999,90.738495
,0.0009999999,-115.205246,10,1.0000001,14.31361,6139,-134.14453,0.2,-0.12,0.0009999999,-114.69011,3429.712,139.14453,10.438241,554.8974,,350496,64435.790311574936,,57.09333767714612,3069.5005,854208.25,,1296,3544.402,0.0009999999,-554.8974,6139,2.4874035e-12,-0.04,14.629338,-0.0017920732,-0.04,0.0009999999,90.738495
,0.0009999999,-120.07647,10,1.0000004,14.313674,6140,-134.14224,0.2,-0.12,0.0009999999,-114.690575,3429.7332,139.14224,14.894709,554.8974,,350526,64450.10934090614,,57.088925081433224,3070.0012,854333.4,,1296,3544.4238,0.0009999999,-554.8974,6140,2.4865936e-12,0.12,14.629175,0.16023909,-0.04,0.0009999999,90.738495
,0.0009999999,-112.6312,10,0.9999997,14.313706,6141,-134.13873,-0.12,0.12,0.0009999999,-114.71743,3429.7275,139.13873,14.69763,554.8974,,350550,64464.50696182251,,57.083536883243774,3070.499,854451.0,,1296,3544.445,0.0009999999,-554.8974,6141,2.4857835e-12,-0.04,14.629012,-0.16472682,-0.12,0.0009999999,90.738495
,0.0009999999,-113.605064,10,0.99999994,14.313541,6142,-134.13539,0.12,0.04,0.0009999999,-114.76384,3429.7026,139.13539,13.529288,554.8974,,350572,64479.11195874214,,57.077824812764575,3070.9998,854569.56,,1296,3544.4666,0.0009999999,-554.8974,6142,2.4849742e-12,0.04,14.628849,-0.0025476962,-0.2,0.0009999999,90.738495
,0.0009999999,-106.69023,10,1.0000002,14.313498,6143,-134.13092,-0.12,-0.2,0.0009999999,-114.77513,3429.7136,139.13092,14.228643,554.8974,,350587,64493.57070565224,,57.07097509360248,3071.5007,854681.25,,1296,3544.4888,0.0009999999,-554.8974,6143,2.4841652e-12,-0.04,14.628687,-0.556554,-0.2,0.0009999999,90.738495
,0.0009999999,-109.72232,10,0.9999995,14.3133745,6144,-134.12695,0.04,-0.12,0.0009999999,-114.779854,3429.7302,139.12695,13.711997,554.8974,,350607,64507.64277482033,,57.06494140625,3071.9985,854796.0,,1296,3544.51,0.0009999999,-554.8974,6144,2.4833568e-12,-0.12,14.628524,-0.39850077,-0.2,0.0009999999,90.738495
,0.0009999999,-108.2411,10,0.99999994,14.313378,6145,-134.12274,0.2,-0.04,0.0009999999,-114.798904,3429.733,139.12274,14.531302,554.8974,,350652,64522.00140595436,,57.062978030919446,3072.4998,854909.25,,1296,3544.5317,0.0009999999,-554.8974,6145,2.4825482e-12,0.12,14.628361,0.16025755,-0.12,0.0009999999,90.738495
,0.0009999999,-101.796196,10,1.0000002,14.313372,6146,-134.11748,0.2,0.2,0.0009999999,-114.803764,3429.7495,139.11748,14.455793,554.8974,,350663,64535.924870967865,,57.05548324113244,3073.0007,855016.0,,1296,3544.5532,0.0009999999,-554.8974,6146,2.481741e-12,-0.12,14.628199,0.078140914,-0.2,0.0009999999,90.738495
,0.0009999999,-108.836914,10,0.9999997,14.313483,6147,-134.11336,-0.04,-0.04,0.0009999999,-114.814766,3429.76,139.11336,15.199635,554.8974,,350686,64549.72324299812,,57.049943061656094,3073.499,855129.8,,1296,3544.5747,0.0009999999,-554.8974,6147,2.4809332e-12,0.2,14.628036,0.16191423,0.04,0.0009999999,90.738495
,0.0009999999,-123.36523,10,1.0000001,14.313529,6148,-134.11162,-0.12,-0.12,0.0009999999,-114.81763,3429.7788,139.11162,14.817735,554.8974,,350713,64564.1036362648,,57.04505530253741,3074.0002,855258.2,,1296,3544.5964,0.0009999999,-554.8974,6148,2.4801263e-12,0.12,14.627873,-0.31853348,-0.2,0.0009999999,90.738495
,0.0009999999,-104.21313,10,0.9999996,14.313667,6149,-134.10675,0.04,-0.2,0.0009999999,-114.82458,3429.7937,139.10675,15.339499,554.8974,,350728,64578.61854457855,,57.03821759635713,3074.4988,855367.4,,1296,3544.6182,0.0009999999,-554.8974,6149,2.4793195e-12,0.04,14.62771,0.003310673,0.12,0.0009999999,90.738495
,0.0009999999,-111.59578,10,1.0,14.313644,6150,-134.10309,0.04,-0.04,0.0009999999,-114.83971,3429.8,139.10309,14.33404,554.8974,,350746,64592.76555490494,,57.031869918699186,3075.0,855484.0,,1296,3544.6396,0.0009999999,-554.8974,6150,2.4785135e-12,0.12,14.627548,-0.0848801,-0.2,0.0009999999,90.738495
,0.0009999999,-104.36104,10,0.9999996,14.313398,6151,-134.09825,-0.12,0.2,0.0009999999,-114.88293,3429.7786,139.09825,12.983007,554.8974,,350766,64606.84414887428,,57.02584945537311,3075.4988,855593.4,,1296,3544.6614,0.0009999999,-554.8974,6151,2.4777075e-12,0.2,14.627385,0.47668517,0.2,0.0009999999,90.738495
,0.0009999999,-116.92399,10,1.0000001,14.31327,6152,-134.09547,-0.04,-0.12,0.0009999999,-114.92269,3429.7598,139.09547,13.698415,554.8974,,350790,64621.26775312424,,57.0204811443433,3076.0002,855715.3,,1296,3544.6824,0.0009999999,-554.8974,6152,2.4769024e-12,0.2,14.627223,0.00010161474,-0.04,0.0009999999,90.738495
,0.0009999999,-105.91062,10,0.9999997,14.313531,6153,-134.0909,0.12,-0.12,0.0009999999,-114.943665,3429.761,139.0909,16.117868,554.8974,,350806,64635.52724146843,,57.01381439947993,3076.499,855826.25,,1296,3544.7046,0.0009999999,-554.8974,6153,2.476097e-12,-0.12,14.62706,-0.15961203,-0.04,0.0009999999,90.738495
,0.0009999999,-117.441216,10,1.0000002,14.313688,6154,-134.08818,-0.2,-0.2,0.0009999999,-114.971054,3429.7546,139.08818,15.518496,554.8974,,350835,64649.3943362236,,57.00926226844329,3077.0007,855948.6,,1296,3544.7256,0.0009999999,-554.8974,6154,2.4752928e-12,0.2,14.626898,-0.07844021,0.12,0.0009999999,90.738495
,0.0009999999,-110.77375,10,0.99999994,14.313884,6155,-134.08438,-0.12,-0.2,0.0009999999,-114.978004,3429.7693,139.08438,15.69656,554.8974,,350862,64663.782517671585,,57.00438667749797,3077.4998,856064.4,,1296,3544.7473,0.0009999999,-554.8974,6155,2.474488e-12,0.04,14.626735,-0.2395349,0.04,0.0009999999,90.738495
,0.0009999999,-119.97534,10,0.9999995,14.314026,6156,-134.08209,0.04,0.2,0.0009999999,-115.005,3429.764,139.08209,15.338972,554.8974,,350885,64678.28313946724,,56.9988628979857,3077.9985,856189.4,,1296,3544.7688,0.0009999999,-554.8974,6156,2.4736845e-12,0.2,14.626573,0.3200048,-0.12,0.0009999999,90.738495
,0.0009999999,-113.318474,10,1.0000001,14.3141575,6157,-134.07874,0.04,0.12,0.0009999999,-115.01005,3429.7805,139.07874,15.333224,554.8974,,350902,64692.46728730202,,56.99236641221374,3078.5005,856307.75,,1296,3544.7905,0.0009999999,-554.8974,6157,2.4728806e-12,0.04,14.6264105,0.00023566186,-0.2,0.0009999999,90.738495
,0.0009999999,-105.59453,10,0.99999994,14.314171,6158,-134.0741,-0.12,-0.12,0.0009999999,-115.03106,3429.7808,139.0741,14.564334,554.8974,,350917,64707.034977436066,,56.98554725560247,3078.9998,856418.3,,1296,3544.8118,0.0009999999,-554.8974,6158,2.4720779e-12,-0.04,14.626247,-0.40236968,-0.12,0.0009999999,90.738495
