DenMISELogLast,NumTrainableParams,InvPendulum_std1_higher,InvPendulum_std0_higher,InvPendulum_mu3_higher,ReturnMin,InvPendulum_mu1_higher,ReturnLastEpisode,DenMISEMeanLog,InvPendulum_mu0_higher,ReturnMax,Iteration,MinEpLen,GridSize,TimestepsSoFar,ReturnAbsMax,Regret,BoundBonus,IWMean,AvgEpLen,ActionIn1,BoundMISE,InvPendulum_mu2_higher,ReturnMean,NumTrajectories,InvPendulum_std2_higher,Delta,IWMax,TimeElapsed,InvPendulum_std3_higher,DenMISELogFirst,Regret/t,IWMin,IWFirstEpisode,Bound,IWLastEpisode
15.931596,,0.0009999999,0.0009999999,0.1,-585.51306,-0.2,-457.26572,15.210513,-0.2,76.799324,2096,11,625,121636,585.51306,293268.25,4996.171,1.0000001,58.032442748091604,-0.20258813,-389.2616,0.1,-134.91806,2096,0.0009999999,4.421042e-11,2096.0002,9669.37770986557,0.0009999999,12.303397,139.91806,,,4606.909,
15.142466,,0.0009999999,0.0009999999,0.1,-585.51306,,-499.07443,15.210334,-0.1,76.799324,2097,11,625,122136,585.51306,293772.34,4996.271,1.0,58.24320457796853,0.002850838,-390.38593,,-135.09172,2097,0.0009999999,4.4168263e-11,2097.0,9678.518298625946,0.0009999999,12.30292,140.09172,,,4605.8853,
13.166543,,0.0009999999,0.0009999999,0.2,-585.51306,-0.1,-248.65544,15.209213,-0.2,76.799324,2098,11,625,122294,585.51306,294026.0,4996.371,1.0,58.29075309818875,-0.0026450902,-390.84003,0.1,-135.14586,2098,0.0009999999,4.4126168e-11,2098.0,9686.509041547775,0.0009999999,12.3024435,140.14586,,,4605.5312,
14.483075,,0.0009999999,0.0009999999,0.1,-585.51306,-0.1,-497.1677,15.208722,-0.2,76.799324,2099,11,625,122794,585.51306,294528.2,4996.471,1.0000004,58.50119104335398,-0.30118322,-391.179,-0.1,-135.31833,2099,0.0009999999,4.4084132e-11,2099.0007,9694.651003360748,0.0009999999,12.301967,140.31833,,,4605.292,
15.045644,,0.0009999999,0.0009999999,0.1,-585.51306,-0.2,-490.53537,15.208497,-0.2,76.799324,2100,11,625,123294,585.51306,295023.7,4996.571,0.9999999,58.71142857142857,-0.2974936,-391.2646,,-135.48747,2100,0.0009999999,4.404216e-11,2099.9998,9702.625309467316,0.0009999999,12.301491,140.48747,,,4605.306,
12.277096,,0.0009999999,0.0009999999,0.1,-585.51306,-0.1,-495.0473,15.206957,-0.2,76.799324,2101,11,625,123794,585.51306,295523.75,4996.671,0.99999976,58.92146596858639,-0.09789287,-391.38498,0.1,-135.65862,2101,0.0009999999,4.400024e-11,2100.9995,9711.126335144043,0.0009999999,12.301015,140.65862,,,4605.286,
14.019118,,0.0009999999,0.0009999999,,-585.51306,-0.2,-495.9338,15.206245,-0.2,76.799324,2102,11,625,124294,585.51306,296024.66,4996.77,0.99999976,59.131303520456704,-0.3006434,-392.04843,0.1,-135.83,2102,0.0009999999,4.395839e-11,2101.9995,9719.34087228775,0.0009999999,12.300539,140.83,,,4604.7217,
16.361937,,0.0009999999,0.0009999999,0.1,-585.51306,-0.1,-495.3186,15.206649,,76.799324,2103,11,625,124794,585.51306,296525.0,4996.8696,1.0,59.34094151212553,-0.0019658506,-392.15384,,-136.00095,2103,0.0009999999,4.391659e-11,2103.0,9727.278371334076,0.0009999999,12.300063,141.00095,,,4604.716,
16.176577,,0.0009999999,0.0009999999,0.2,-585.51306,-0.1,-498.94028,15.206966,-0.2,76.799324,2104,11,625,125294,585.51306,297028.94,4996.9697,1.0000005,59.55038022813688,-0.19847664,-392.18457,-0.1,-136.17345,2104,0.0009999999,4.3874855e-11,2104.001,9735.132215499878,0.0009999999,12.299587,141.17345,,,4604.785,
15.48716,,0.0009999999,0.0009999999,0.1,-585.51306,-0.1,-497.79672,15.206955,-0.2,76.799324,2105,11,625,125794,585.51306,297531.72,4997.0693,1.0000002,59.75961995249406,-0.19872892,-392.71054,,-136.34523,2105,0.0009999999,4.3833177e-11,2105.0005,9742.729272603989,0.0009999999,12.299112,141.34523,,,4604.359,
15.168743,,0.0009999999,0.0009999999,0.1,-585.51306,-0.2,-492.61932,15.20679,-0.1,76.799324,2106,11,625,126294,585.51306,298029.34,4997.169,1.0000002,59.96866096866097,-0.19574115,-393.37457,,-136.5144,2106,0.0009999999,4.379156e-11,2106.0005,9750.38680934906,0.0009999999,12.298637,141.5144,,,4603.7944,
13.854382,,0.0009999999,0.0009999999,0.1,-585.51306,-0.1,-499.89243,15.206004,-0.1,76.799324,2107,11,625,126794,585.51306,298534.25,4997.268,1.0000005,60.17750355956336,-0.09891339,-393.5148,,-136.68687,2107,0.0009999999,4.3750004e-11,2107.001,9757.572622537613,0.0009999999,12.298162,141.68687,,,4603.7534,
15.470152,,0.0009999999,0.0009999999,0.1,-585.51306,-0.2,-499.48547,15.205983,-0.2,76.799324,2108,11,625,127294,585.51306,299038.72,4997.3677,0.9999999,60.38614800759013,-0.39998087,-393.5835,-0.1,-136.85898,2108,0.0009999999,4.3708506e-11,2107.9998,9765.079735040665,0.0009999999,12.2976885,141.85898,,,4603.784,
14.148091,,0.0009999999,0.0009999999,0.2,-585.51306,-0.2,-491.52347,15.205337,-0.2,76.799324,2109,11,625,127794,585.51306,299535.25,4997.467,0.99999964,60.5945945945946,-0.09886521,-393.63928,0.1,-137.02715,2109,0.0009999999,4.3667066e-11,2108.9993,9772.448582410812,0.0009999999,12.2972145,142.02715,,,4603.8276,
13.968233,,0.0009999999,0.0009999999,0.2,-585.51306,-0.2,-493.43024,15.204606,-0.2,76.799324,2110,11,625,128294,585.51306,300033.7,4997.566,0.9999995,60.80284360189574,-0.29812387,-393.67166,-0.1,-137.19606,2110,0.0009999999,4.3625683e-11,2109.999,9779.732344388962,0.0009999999,12.296741,142.19606,,,4603.894,
15.882831,,0.0009999999,0.0009999999,0.2,-585.51306,-0.2,-498.77127,15.204782,-0.1,76.799324,2111,11,625,128794,585.51306,300537.44,4997.6655,0.99999976,61.01089531027949,-0.0995862,-393.7845,,-137.36732,2111,0.0009999999,4.3584362e-11,2110.9995,9786.877821445465,0.0009999999,12.296267,142.36732,,,4603.881,
16.439365,,0.0009999999,0.0009999999,0.2,-585.51306,,-499.9846,15.20522,-0.1,76.799324,2112,11,625,129294,585.51306,301042.44,4997.7646,1.0000001,61.21875,0.099834956,-402.8518,,-137.53903,2112,0.0009999999,4.3543096e-11,2112.0002,9794.474881649017,0.0009999999,12.295793,142.53903,,,4594.913,
16.046219,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.1,-497.9769,15.205474,-0.2,76.799324,2113,11,625,129794,585.51306,301545.4,3534.0237,1.0000002,61.42640795078088,-0.39980352,56.03701,,-137.70961,2113,0.0009999999,4.3501893e-11,1056.5002,9802.210019111633,0.0009999999,12.29532,142.70961,,,3590.0608,
15.035214,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.1,82.14076,15.205302,-0.1,82.14076,2114,11,625,130294,585.51306,301468.25,3534.0938,1.0000001,61.633869441816465,-0.29450983,1.9592521,,-137.6056,2114,0.0009999999,4.3460745e-11,1057.0001,9809.748453855515,0.0009999999,12.294847,142.6056,,,3536.053,
12.181224,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.2,-38.346786,15.203781,-0.2,82.14076,2115,11,625,130794,585.51306,301511.62,3534.1636,1.0000002,61.84113475177305,-0.60096526,-11.49721,-0.1,-137.55869,2115,0.0009999999,4.3419657e-11,1057.5002,9817.281155824661,0.0009999999,12.2943735,142.55869,,,3522.6663,
15.599415,,0.0009999999,0.0009999999,-0.1,-585.51306,,-27.76862,15.203879,-0.1,82.14076,2116,11,625,131294,585.51306,301544.38,3534.2332,0.9999995,62.04820415879017,-0.20244977,-41.745502,,-137.50679,2116,0.0009999999,4.337863e-11,1057.9995,9825.377455472946,0.0009999999,12.2939005,142.50679,,,3492.4875,
15.771114,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.1,35.728626,15.204057,,82.14076,2117,11,625,131794,585.51306,301513.66,3534.3032,1.0000001,62.25507794048181,-0.2000401,-56.110687,,-137.42497,2117,0.0009999999,4.3337656e-11,1058.5001,9833.05392241478,0.0009999999,12.293428,142.42497,,,3478.1926,
15.582322,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.1,-17.205118,15.204146,-0.2,82.14076,2118,11,625,132294,585.51306,301535.88,3534.3733,0.9999999,62.461756373937675,-0.2983583,-61.32224,0.1,-137.36821,2118,0.0009999999,4.3296745e-11,1058.9999,9840.635025024414,0.0009999999,12.292955,142.36821,,,3473.051,
16.714626,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.2,-118.20736,15.204771,-0.2,82.14076,2119,11,625,132352,585.51306,301659.06,3534.4436,1.0000005,62.459650778669186,-0.5006932,-75.4667,,-137.35916,2119,0.0009999999,4.325589e-11,1059.501,9848.367164611816,0.0009999999,12.292483,142.35916,,,3458.9768,
16.150234,,0.0009999999,0.0009999999,-0.1,-585.51306,,-90.16343,15.205128,,82.14076,2120,11,625,132852,585.51306,301754.25,3534.5132,1.0000002,62.66603773584906,-0.10108092,-78.777405,,-137.33691,2120,0.0009999999,4.3215088e-11,1060.0002,9854.704802274704,0.0009999999,12.292012,142.33691,,,3455.7358,
14.171462,,0.0009999999,0.0009999999,-0.1,-585.51306,,-125.655,15.204555,-0.2,82.14076,2121,11,625,132885,585.51306,301884.88,3534.5833,0.99999976,62.65205091937765,-0.29755175,-86.19704,,-137.33139,2121,0.0009999999,4.317435e-11,1060.4998,9861.596884965897,0.0009999999,12.29154,142.33139,,,3448.3862,
14.504156,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.2,-94.95256,15.204135,-0.1,82.14076,2122,11,625,133092,585.51306,301984.84,3534.6528,1.0,62.720075400565506,-0.49888974,-89.39799,,-137.31143,2122,0.0009999999,4.3133667e-11,1061.0005,9868.839037656784,0.0009999999,12.291069,142.31143,,,3445.255,
14.818422,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-96.87392,15.203864,,82.14076,2123,11,625,133167,585.51306,302086.72,3534.7224,1.0,62.72585963259539,-0.29905733,-94.50349,,-137.29237,2123,0.0009999999,4.3093043e-11,1061.5005,9875.412202358246,0.0009999999,12.290598,142.29237,,,3440.219,
15.58747,,0.0009999999,0.0009999999,-0.2,-585.51306,,-92.59945,15.203957,-0.1,82.14076,2124,11,625,133251,585.51306,302184.3,3534.7922,0.99999964,62.73587570621469,-0.29709205,-96.684525,,-137.27133,2124,0.0009999999,4.3052475e-11,1061.9996,9882.574544906616,0.0009999999,12.290127,142.27133,,,3438.1077,
12.737021,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.2,-104.29781,15.202707,-0.1,82.14076,2125,11,625,133277,585.51306,302293.62,3534.8623,1.0000001,62.71858823529412,-0.40144977,-102.056854,,-137.25583,2125,0.0009999999,4.3011962e-11,1062.5001,9890.582866430283,0.0009999999,12.289657,142.25583,,,3432.8054,
15.044527,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.2,-85.02646,15.202543,-0.1,82.14076,2126,11,625,133777,585.51306,302383.62,3534.9316,1.0000002,62.92427093132643,-0.59976846,-102.18622,-0.1,-137.23125,2126,0.0009999999,4.2971512e-11,1063.0007,9899.273212432861,0.0009999999,12.289186,142.23125,,,3432.7454,
16.247269,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-110.96897,15.202945,,82.14076,2127,11,625,133821,585.51306,302499.62,3535.0015,0.99999964,62.91537376586742,-0.09788439,-103.892456,,-137.21892,2127,0.0009999999,4.2931114e-11,1063.4996,9906.49129486084,0.0009999999,12.288715,142.21892,,,3431.109,
15.47603,,0.0009999999,0.0009999999,-0.2,-585.51306,0.2,-106.52375,15.202986,0.2,82.14076,2128,11,625,133835,585.51306,302611.12,3535.0708,1.0000002,62.892387218045116,0.10320991,-104.01843,-0.1,-137.20448,2128,0.0009999999,4.2890774e-11,1064.0007,9913.062076807022,0.0009999999,12.288245,142.20448,,,3431.0522,
15.616231,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-107.17927,15.203089,-0.2,82.14076,2129,11,625,133851,585.51306,302723.3,3535.1406,1.0000001,62.87036167214655,-0.50134724,-104.04255,,-137.19038,2129,0.0009999999,4.285049e-11,1064.5001,9920.701236009598,0.0009999999,12.287776,142.19038,,,3431.0981,
14.825093,,0.0009999999,0.0009999999,-0.2,-585.51306,0.2,-104.86673,15.202823,-0.1,82.14076,2130,11,625,133927,585.51306,302833.2,3535.21,0.99999976,62.876525821596246,-0.29750535,-104.20863,-0.2,-137.1752,2130,0.0009999999,4.2810266e-11,1064.9998,9929.048035144806,0.0009999999,12.287306,142.1752,,,3431.0012,
15.524297,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.1,-107.502174,15.202883,0.2,82.14076,2131,11,625,133945,585.51306,302945.7,3535.2798,0.9999995,62.8554669169404,0.19697124,-104.54348,0.2,-137.16129,2131,0.0009999999,4.2770096e-11,1065.4995,9936.153279066086,0.0009999999,12.286837,142.16129,,,3430.7363,
12.987098,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-102.8696,15.201756,0.1,82.14076,2132,11,625,133967,585.51306,303053.56,3535.349,0.99999964,62.83630393996248,0.4002908,-104.55359,0.2,-137.1452,2132,0.0009999999,4.272999e-11,1065.9996,9943.35564827919,0.0009999999,12.286367,142.1452,,,3430.7954,
16.650627,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-106.495514,15.202347,-0.1,82.14076,2133,11,625,133981,585.51306,303165.06,3535.4185,0.9999999,62.813408345053915,-0.30305204,-104.83718,0.1,-137.13083,2133,0.0009999999,4.268993e-11,1066.4999,9950.517303705215,0.0009999999,12.285898,142.13083,,,3430.5813,
13.401055,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-109.20153,15.201416,0.1,82.14076,2134,11,625,133997,585.51306,303279.25,3535.488,1.0000005,62.791471415182755,-0.29919115,-105.00971,-0.1,-137.11774,2134,0.0009999999,4.2649932e-11,1067.0005,9957.272715091705,0.0009999999,12.28543,142.11774,,,3430.4783,
16.262667,,0.0009999999,0.0009999999,,-585.51306,0.1,-125.47617,15.201826,0.2,82.14076,2135,11,625,134032,585.51306,303409.72,3535.5574,1.0000001,62.77845433255269,0.09765373,-105.254906,-0.2,-137.11227,2135,0.0009999999,4.2609992e-11,1067.5001,9964.414480686188,0.0009999999,12.284962,142.11227,,,3430.3025,
15.884858,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-104.08261,15.202057,-0.2,82.14076,2136,11,625,134044,585.51306,303518.8,3535.6267,1.0000001,62.754681647940075,-0.5983887,-105.27835,-0.1,-137.09682,2136,0.0009999999,4.25701e-11,1068.0001,9971.129759073257,0.0009999999,12.284493,142.09682,,,3430.3484,
16.110743,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-112.99514,15.202394,,82.14076,2137,11,625,134068,585.51306,303636.8,3535.696,1.0000004,62.736546560598974,0.100399464,-105.455826,0.2,-137.08554,2137,0.0009999999,4.253027e-11,1068.5004,9977.594905614853,0.0009999999,12.284025,142.08554,,,3430.2402,
14.876331,,0.0009999999,0.0009999999,-0.1,-585.51306,,-110.34747,15.202153,0.2,82.14076,2138,11,625,134093,585.51306,303752.16,3535.7651,1.0000008,62.71889616463985,-0.09964431,-105.58251,-0.2,-137.07304,2138,0.0009999999,4.2490494e-11,1069.0009,9983.859224796295,0.0009999999,12.283557,142.07304,,,3430.1826,
16.37574,,0.0009999999,0.0009999999,-0.1,-585.51306,0.1,-108.370544,15.202612,,82.14076,2139,11,625,134112,585.51306,303865.5,3535.8345,1.0000005,62.698457223001405,-0.098843105,-105.60646,-0.1,-137.0596,2139,0.0009999999,4.2450776e-11,1069.5005,9990.741706848145,0.0009999999,12.28309,142.0596,,,3430.228,
13.729062,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-118.76322,15.201837,0.2,82.14076,2140,11,625,134140,585.51306,303989.28,3535.904,1.0000004,62.6822429906542,0.0021495372,-105.61136,0.1,-137.05107,2140,0.0009999999,4.241111e-11,1070.0004,9997.953576564789,0.0009999999,12.282622,142.05107,,,3430.2927,
16.584967,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-104.71275,15.202393,-0.2,82.14076,2141,11,625,134157,585.51306,304099.0,3535.9727,1.0000005,62.66090611863615,-0.69756913,-105.6757,-0.2,-137.03596,2141,0.0009999999,4.2371502e-11,1070.5005,10005.272399187088,0.0009999999,12.282155,142.03596,,,3430.2969,
15.039099,,0.0009999999,0.0009999999,-0.2,-585.51306,0.2,-110.18748,15.202228,-0.2,82.14076,2142,11,625,134199,585.51306,304214.2,3536.0417,0.9999999,62.65126050420168,-0.102412924,-105.68035,0.1,-137.02344,2142,0.0009999999,4.2331947e-11,1070.9999,10012.46789765358,0.0009999999,12.281688,142.02344,,,3430.3613,
16.23209,,0.0009999999,0.0009999999,-0.2,-585.51306,,-105.01398,15.2026205,-0.1,82.14076,2143,11,625,134215,585.51306,304324.2,3536.1108,1.0000005,62.62949136724218,-0.09874745,-105.72959,0.2,-137.00848,2143,0.0009999999,4.229245e-11,1071.5005,10019.584921598434,0.0009999999,12.281221,142.00848,,,3430.3813,
16.176403,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-122.37103,15.202986,0.1,82.14076,2144,11,625,134241,585.51306,304451.56,3536.1802,1.0000002,62.61240671641791,0.09681781,-105.83359,0.1,-137.00166,2144,0.0009999999,4.2253007e-11,1072.0002,10026.448671340942,0.0009999999,12.280755,142.00166,,,3430.3467,
14.169102,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-119.32149,15.202415,-0.1,82.14076,2145,11,625,134276,585.51306,304575.88,3536.2493,0.99999976,62.5995337995338,7.8976154e-07,-105.86901,0.2,-136.99341,2145,0.0009999999,4.2213618e-11,1072.5002,10033.153911590576,0.0009999999,12.280289,141.99341,,,3430.3804,
17.298563,,0.0009999999,0.0009999999,-0.2,-585.51306,0.2,-114.201004,15.203308,0.1,82.14076,2146,11,625,134314,585.51306,304695.06,3536.3184,1.0000006,62.58807082945014,0.20059656,-105.94663,0.1,-136.98279,2146,0.0009999999,4.2174285e-11,1073.0006,10039.886758327484,0.0009999999,12.279822,141.98279,,,3430.3718,
16.359686,,0.0009999999,0.0009999999,-0.2,-585.51306,0.2,-109.34503,15.203758,-0.1,82.14076,2147,11,625,134333,585.51306,304809.44,3536.387,1.0,62.56776897997205,-0.10396484,-106.03385,,-136.96992,2147,0.0009999999,4.2135007e-11,1073.5,10047.018273591995,0.0009999999,12.279357,141.96992,,,3430.353,
14.002782,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-106.32305,15.203112,,82.14076,2148,11,625,134350,585.51306,304920.75,3536.4558,0.99999976,62.54655493482309,0.29596177,-106.11911,0.2,-136.95566,2148,0.0009999999,4.2095785e-11,1073.9998,10053.959501504898,0.0009999999,12.278891,141.95566,,,3430.3367,
14.012034,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-106.83415,15.202469,0.1,82.14076,2149,11,625,134369,585.51306,305032.6,3536.5247,0.99999976,62.52629129827827,0.09924642,-106.23421,-0.1,-136.94165,2149,0.0009999999,4.2056615e-11,1074.4998,10060.338275671005,0.0009999999,12.278425,141.94165,,,3430.2905,
14.855487,,0.0009999999,0.0009999999,-0.2,-585.51306,,-104.70205,15.20222,-0.1,82.14076,2150,11,625,134385,585.51306,305142.3,3536.5938,0.9999999,62.5046511627907,-0.39763463,-106.28173,-0.1,-136.92665,2150,0.0009999999,4.2017504e-11,1074.9999,10067.24757194519,0.0009999999,12.27796,141.92665,,,3430.312,
16.275078,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-106.60143,15.20263,0.2,82.14076,2151,11,625,134399,585.51306,305253.88,3536.6626,1.0000002,62.482101348210136,0.0008652657,-106.39037,-0.1,-136.91254,2151,0.0009999999,4.197845e-11,1075.5002,10074.484424114227,0.0009999999,12.277495,141.91254,,,3430.2722,
15.349546,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-114.868004,15.202609,0.1,82.14076,2152,11,625,134425,585.51306,305373.75,3536.7317,0.9999999,62.46514869888476,0.19981413,-106.40554,0.2,-136.9023,2152,0.0009999999,4.1939438e-11,1075.9999,10080.818801403046,0.0009999999,12.27703,141.9023,,,3430.3262,
17.042562,,0.0009999999,0.0009999999,-0.2,-585.51306,0.2,-107.486244,15.203376,,82.14076,2153,11,625,134439,585.51306,305486.25,3536.8003,0.99999976,62.44263817928472,0.09749515,-106.415245,0.1,-136.88864,2153,0.0009999999,4.190049e-11,1076.4998,10088.01558637619,0.0009999999,12.276566,141.88864,,,3430.385,
16.391708,,0.0009999999,0.0009999999,-0.1,-585.51306,0.1,-112.34888,15.203837,,82.14076,2154,11,625,134465,585.51306,305603.62,3536.8687,1.0000004,62.42571959145776,-0.20052509,-106.42306,-0.2,-136.87726,2154,0.0009999999,4.1861594e-11,1077.0009,10094.16985154152,0.0009999999,12.276101,141.87726,,,3430.4456,
15.611482,,0.0009999999,0.0009999999,-0.2,-585.51306,0.2,-104.43285,15.20394,-0.1,82.14076,2155,11,625,134479,585.51306,305713.03,3536.9373,1.0000001,62.40324825986079,-7.1793795e-05,-106.43547,0.1,-136.8622,2155,0.0009999999,4.1822754e-11,1077.5001,10099.814415454865,0.0009999999,12.275638,141.8622,,,3430.5017,
15.950603,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.1,-105.23762,15.204201,,82.14076,2156,11,625,134495,585.51306,305823.25,3537.006,0.99999976,62.381725417439704,-0.50143117,-106.47683,-0.2,-136.84752,2156,0.0009999999,4.1783965e-11,1077.9998,10105.3543009758,0.0009999999,12.275173,141.84752,,,3430.5293,
16.147167,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-104.89828,15.204552,-0.1,82.14076,2157,11,625,134507,585.51306,305933.16,3537.0747,0.9999995,62.35836810384794,-0.20174794,-106.51527,-0.2,-136.83272,2157,0.0009999999,4.1745232e-11,1078.4995,10112.161545753479,0.0009999999,12.27471,141.83272,,,3430.5593,
16.062063,,0.0009999999,0.0009999999,-0.1,-585.51306,0.1,-105.584076,15.204863,-0.2,82.14076,2158,11,625,134527,585.51306,306043.75,3537.1436,1.0,62.338739573679334,-0.09956247,-106.55866,0.1,-136.81824,2158,0.0009999999,4.1706548e-11,1079.0005,10120.282240867615,0.0009999999,12.274246,141.81824,,,3430.585,
14.247489,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-143.32156,15.204331,,82.14076,2159,11,625,134572,585.51306,306192.06,3537.2122,0.99999964,62.330708661417326,-0.10041512,-106.632454,-0.2,-136.82124,2159,0.0009999999,4.1667926e-11,1079.4996,10128.493868350983,0.0009999999,12.273783,141.82124,,,3430.5796,
15.564818,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-109.86916,15.204411,-0.1,82.14076,2160,11,625,134589,585.51306,306306.94,3537.281,1.0000001,62.30972222222222,-0.099715404,-106.654106,0.1,-136.80876,2160,0.0009999999,4.1629353e-11,1080.0001,10136.35576581955,0.0009999999,12.27332,141.80876,,,3430.627,
16.11949,,0.0009999999,0.0009999999,-0.2,-585.51306,,-111.45544,15.204748,0.1,82.14076,2161,11,625,134610,585.51306,306423.4,3537.3489,0.99999976,62.29060620083295,-0.10132674,-106.75059,,-136.79704,2161,0.0009999999,4.1590835e-11,1080.4998,10144.299590110779,0.0009999999,12.272857,141.79704,,,3430.5984,
14.524495,,0.0009999999,0.0009999999,-0.1,-585.51306,0.1,-119.4271,15.204343,0.1,82.14076,2162,11,625,134670,585.51306,306547.8,3537.4172,0.99999964,62.2895467160037,0.30123085,-106.767715,0.2,-136.789,2162,0.0009999999,4.1552366e-11,1080.9996,10152.532932519913,0.0009999999,12.272394,141.789,,,3430.6494,
16.811811,,0.0009999999,0.0009999999,-0.1,-585.51306,-0.1,-104.47559,15.205,0.1,82.14076,2163,11,625,134686,585.51306,306657.28,3537.486,1.0000002,62.268146093388815,0.10044617,-106.79593,0.2,-136.77405,2163,0.0009999999,4.1513955e-11,1081.5007,10160.08946800232,0.0009999999,12.271932,141.77405,,,3430.6902,
12.814216,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-118.145935,15.203804,0.2,82.14076,2164,11,625,134711,585.51306,306780.44,3537.5544,1.0000001,62.25092421441774,0.4067888,-106.940445,0.1,-136.76546,2164,0.0009999999,4.1475597e-11,1082.0001,10166.9230093956,0.0009999999,12.27147,141.76546,,,3430.614,
10.962592,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-118.65632,15.201759,-0.2,82.14076,2165,11,625,134734,585.51306,306904.1,3537.6228,0.99999964,62.23279445727483,0.09755053,-107.02006,0.2,-136.75708,2165,0.0009999999,4.1437288e-11,1082.4996,10173.695763349533,0.0009999999,12.271008,141.75708,,,3430.6028,
15.95252,,0.0009999999,0.0009999999,-0.1,-585.51306,,-113.37329,15.202022,-0.2,82.14076,2166,11,625,134759,585.51306,307022.47,3537.6912,1.0000005,62.215604801477376,-0.3998562,-107.05208,-0.1,-136.74629,2166,0.0009999999,4.1399037e-11,1083.0005,10180.907487392426,0.0009999999,12.270546,141.74629,,,3430.6392,
15.887533,,0.0009999999,0.0009999999,-0.1,-585.51306,0.2,-123.942276,15.202252,,82.14076,2167,11,625,134893,585.51306,307151.44,3537.759,1.0,62.24873096446701,0.000820376,-107.15842,-0.1,-136.7404,2167,0.0009999999,4.136084e-11,1083.5005,10188.634052276611,0.0009999999,12.270084,141.7404,,,3430.6006,
14.047996,,0.0009999999,0.0009999999,-0.1,-585.51306,0.1,-123.670334,15.201632,-0.1,82.14076,2168,11,625,134925,585.51306,307280.1,3537.8274,0.99999964,62.234778597785976,-0.20236245,-107.187416,-0.1,-136.73436,2168,0.0009999999,4.1322692e-11,1083.9996,10195.841017484665,0.0009999999,12.269623,141.73436,,,3430.64,
12.189025,,0.0009999999,0.0009999999,,-585.51306,0.2,-109.85988,15.200157,-0.1,82.14076,2169,11,625,134940,585.51306,307394.94,3537.8958,1.0000001,62.213001383125864,0.3035027,-107.3684,0.2,-136.72197,2169,0.0009999999,4.1284594e-11,1084.5001,10203.324965953827,0.0009999999,12.269162,141.72197,,,3430.5273,
15.684711,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.2,-105.71178,15.200292,0.1,82.14076,2170,11,625,134962,585.51306,307505.7,3537.964,0.99999976,62.19447004608295,-0.20086238,-107.376076,0.1,-136.70769,2170,0.0009999999,4.1246555e-11,1084.9998,10210.330475330353,0.0009999999,12.268701,141.70769,,,3430.5881,
15.421262,,0.0009999999,0.0009999999,-0.2,-585.51306,0.1,-134.49231,15.200304,,82.14076,2171,11,625,135005,585.51306,307645.16,3538.0322,0.99999964,62.18562874251497,-0.2974226,-107.43985,-0.2,-136.70667,2171,0.0009999999,4.1208568e-11,1085.4996,10217.178197860718,0.0009999999,12.26824,141.70667,,,3430.5923,
15.537657,,0.0009999999,0.0009999999,,-585.51306,0.1,-108.54728,15.200374,0.1,82.14076,2172,11,625,135021,585.51306,307758.7,3538.1006,1.0000002,62.16436464088398,-0.0018236918,-107.44523,-0.2,-136.69368,2172,0.0009999999,4.117063e-11,1086.0009,10223.790557146072,0.0009999999,12.267779,141.69368,,,3430.6553,
15.380404,,0.0009999999,0.0009999999,-0.2,-585.51306,-0.2,-110.04847,15.200367,-0.2,82.14076,2173,11,625,135048,585.51306,307873.75,3538.1685,1.0000001,62.14818223653935,-0.69793665,-107.48284,-0.1,-136.68143,2173,0.0009999999,4.1132747e-11,1086.5001,10230.419167280197,0.0009999999,12.26732,141.68143,,,3430.6855,
