TimestepsSoFar,NumTrajectories,DenMISELogLast,InvPendulum_std3_higher,DenMISEMeanLog,AvgEpLen,ReturnLastEpisode,IWMax,ReturnMin,GridSize,Regret/t,IWFirstEpisode,IWLastEpisode,InvPendulum_std2_higher,ActionIn1,InvPendulum_std0_higher,DenMISELogFirst,InvPendulum_mu2_higher,Bound,Regret,IWMin,Iteration,ReturnAbsMax,InvPendulum_mu3_higher,BoundBonus,ReturnMean,TimeElapsed,NumTrainableParams,ReturnMax,IWMean,InvPendulum_mu1_higher,InvPendulum_mu0_higher,InvPendulum_std1_higher,BoundMISE,Delta,MinEpLen
427220,7376,14.102992,0.0009999999,14.296454,57.920281995661604,-111.76089,2458.6677,-541.1523,1296,140.34761,,,0.0009999999,-0.40250385,0.0009999999,14.085323,-0.2,2728.1519,1035204.0,,7376,541.1523,0.04,2841.6301,-135.34761,84473.50018906593,,81.84102,1.0000001,-0.04,-0.2,0.0009999999,-113.478355,1.723057e-12,11
427237,7377,14.758843,0.0009999999,14.296501,57.91473498712214,-111.02385,2459.0007,-541.1523,1296,140.34431,,,0.0009999999,0.40217775,0.0009999999,14.085188,-0.04,2728.1606,1035320.0,,7377,541.1523,0.2,2841.6443,-135.34431,84491.77321004868,,81.84102,1.0000002,0.12,0.12,0.0009999999,-113.483765,1.7225902e-12,11
427272,7378,14.5435915,0.0009999999,14.296511,57.91162916779615,-133.29001,2459.3337,-541.1523,1296,140.34404,,,0.0009999999,0.0020329356,0.0009999999,14.0850525,0.2,2728.1318,1035458.3,,7378,541.1523,-0.12,2841.6584,-135.34404,84510.44342327118,,81.84102,1.0000001,-0.04,-0.04,0.0009999999,-113.526535,1.7221231e-12,11
427299,7379,13.820825,0.0009999999,14.296431,57.90744003252473,-120.71856,2459.667,-541.1523,1296,140.34206,,,0.0009999999,-0.07996602,0.0009999999,14.084917,-0.04,2728.144,1035584.0,,7379,541.1523,-0.2,2841.6729,-135.34206,84525.88184404373,,81.84102,1.0000001,0.04,0.12,0.0009999999,-113.52891,1.7216566e-12,11
427324,7380,14.513553,0.0009999999,14.296439,57.9029810298103,-104.13403,2460.0,-541.1523,1296,140.33783,,,0.0009999999,0.15954064,0.0009999999,14.084781,0.2,2728.133,1035693.2,,7380,541.1523,-0.04,2841.687,-135.33783,84547.26162576675,,81.84102,1.0,-0.04,0.04,0.0009999999,-113.55386,1.7211898e-12,11
427346,7381,15.392147,0.0009999999,14.29657,57.898116786343316,-106.58474,2460.3333,-541.1523,1296,140.33394,,,0.0009999999,0.081557244,0.0009999999,14.084645,0.2,2728.1304,1035804.75,,7381,541.1523,-0.04,2841.7012,-135.33394,84566.55788946152,,81.84102,1.0,0.04,-0.12,0.0009999999,-113.57091,1.7207235e-12,11
427363,7382,14.973509,0.0009999999,14.296643,57.89257653752371,-105.05681,2460.6665,-541.1523,1296,140.32983,,,0.0009999999,-0.08009063,0.0009999999,14.08451,0.04,2728.1416,1035914.8,,7382,541.1523,-0.2,2841.715,-135.32983,84581.18108129501,,81.84102,0.99999994,0.2,-0.12,0.0009999999,-113.573524,1.7202573e-12,11
427379,7383,11.414413,0.0009999999,14.296236,57.88690234322091,-104.77204,2460.9995,-541.1523,1296,140.3257,,,0.0009999999,-0.47844356,0.0009999999,14.084374,-0.2,2728.1094,1036024.6,,7383,541.1523,-0.2,2841.7295,-135.3257,84599.23013472557,,81.84102,0.9999998,-0.2,0.12,0.0009999999,-113.620224,1.7197915e-12,11
427401,7384,15.562651,0.0009999999,14.296389,57.88204225352113,-116.43308,2461.333,-541.1523,1296,140.32314,,,0.0009999999,0.240288,0.0009999999,14.084239,-0.04,2728.1218,1036146.0,,7384,541.1523,-0.04,2841.744,-135.32314,84619.4916806221,,81.84102,0.9999999,0.12,0.2,0.0009999999,-113.62202,1.7193256e-12,11
427424,7385,10.830219,0.0009999999,14.2958975,57.87731888964117,-120.28652,2461.6663,-541.1523,1296,140.32109,,,0.0009999999,-0.23679876,0.0009999999,14.084104,-0.2,2728.0994,1036271.25,,7385,541.1523,-0.04,2841.758,-135.32109,84637.85139369965,,81.84102,0.9999999,-0.12,0.12,0.0009999999,-113.658615,1.7188601e-12,11
427447,7386,13.345354,0.0009999999,14.29575,57.87259680476577,-107.38045,2461.9995,-541.1523,1296,140.31732,,,0.0009999999,0.158349,0.0009999999,14.083968,-0.2,2728.112,1036383.7,,7386,541.1523,-0.04,2841.7722,-135.31732,84657.27464365959,,81.84102,0.9999998,0.2,0.2,0.0009999999,-113.66022,1.7183944e-12,11
427464,7387,15.502705,0.0009999999,14.295894,57.86706376066062,-105.53872,2462.333,-541.1523,1296,140.3133,,,0.0009999999,-0.15980586,0.0009999999,14.083833,0.04,2728.1228,1036494.25,,7387,541.1523,-0.2,2841.7861,-135.3133,84673.22510004044,,81.84102,0.9999999,0.12,-0.12,0.0009999999,-113.66337,1.7179294e-12,11
427490,7388,15.120574,0.0009999999,14.295985,57.86275040606389,-102.74595,2462.6665,-541.1523,1296,140.30888,,,0.0009999999,0.07587966,0.0009999999,14.083697,-0.2,2728.1345,1036602.0,,7388,541.1523,0.04,2841.8005,-135.30888,84690.34731841087,,81.84102,0.99999994,0.04,0.2,0.0009999999,-113.66613,1.7174644e-12,11
427506,7389,12.763177,0.0009999999,14.295766,57.85708485586683,-110.902084,2463.0,-541.1523,1296,140.30557,,,0.0009999999,0.07854355,0.0009999999,14.083563,-0.2,2728.1333,1036717.9,,7389,541.1523,0.12,2841.8147,-135.30557,84707.82543992996,,81.84102,1.0,0.04,0.12,0.0009999999,-113.681435,1.7169996e-12,11
427524,7390,15.971196,0.0009999999,14.295972,57.851691474966174,-113.73064,2463.3337,-541.1523,1296,140.30266,,,0.0009999999,-0.4827637,0.0009999999,14.083427,-0.12,2728.1396,1036836.6,,7390,541.1523,-0.2,2841.829,-135.30266,84724.94811201096,,81.84102,1.0000001,0.04,-0.2,0.0009999999,-113.68936,1.7165348e-12,11
427539,7391,14.573022,0.0009999999,14.295994,57.845893654444595,-105.125656,2463.6672,-541.1523,1296,140.29857,,,0.0009999999,-0.4833021,0.0009999999,14.083292,-0.2,2728.1526,1036946.75,,7391,541.1523,-0.12,2841.8435,-135.29857,84741.03795313835,,81.84102,1.0000002,-0.2,0.04,0.0009999999,-113.69094,1.7160705e-12,11
427569,7392,12.839437,0.0009999999,14.295777,57.84212662337662,-119.78898,2464.001,-541.1523,1296,140.29646,,,0.0009999999,0.0012075529,0.0009999999,14.083157,0.2,2728.1538,1037071.5,,7392,541.1523,-0.12,2841.8572,-135.29646,84759.80803465843,,81.84102,1.0000004,-0.12,0.04,0.0009999999,-113.70348,1.7156062e-12,11
427588,7393,15.153548,0.0009999999,14.295871,57.83687271743541,-110.35928,2464.3323,-541.1523,1296,140.29309,,,0.0009999999,0.5599257,0.0009999999,14.083021,0.2,2728.1682,1037186.9,,7393,541.1523,0.12,2841.8716,-135.29309,84777.76807546616,,81.84102,0.9999996,0.2,0.04,0.0009999999,-113.70327,1.715142e-12,11
427613,7394,15.695926,0.0009999999,14.296044,57.8324317013795,-109.803566,2464.666,-541.1523,1296,140.28964,,,0.0009999999,-0.15897515,0.0009999999,14.082886,-0.2,2728.181,1037301.6,,7394,541.1523,-0.04,2841.8857,-135.28964,84796.23505043983,,81.84102,0.99999976,-0.12,0.2,0.0009999999,-113.70489,1.714678e-12,11
427637,7395,14.674226,0.0009999999,14.296074,57.82785665990534,-110.02291,2464.9998,-541.1523,1296,140.28624,,,0.0009999999,-0.31923822,0.0009999999,14.08275,0.12,2728.106,1037416.75,,7395,541.1523,-0.2,2841.9,-135.28624,84814.75109267235,,81.84102,0.9999999,-0.12,-0.12,0.0009999999,-113.79404,1.7142144e-12,11
427677,7396,15.641823,0.0009999999,14.296241,57.82544618712818,-113.596565,2465.3337,-541.1523,1296,140.28331,,,0.0009999999,-0.39723787,0.0009999999,14.082616,-0.2,2728.0767,1037535.3,,7396,541.1523,-0.12,2841.914,-135.28331,84834.08322072029,,81.84102,1.0000001,-0.12,0.04,0.0009999999,-113.83749,1.7137509e-12,11
427702,7397,15.271181,0.0009999999,14.296353,57.82100851696634,-122.652336,2465.6675,-541.1523,1296,140.28159,,,0.0009999999,0.16305423,0.0009999999,14.08248,0.12,2728.0457,1037662.94,,7397,541.1523,-0.04,2841.9285,-135.28159,84854.17052674294,,81.84102,1.0000004,-0.12,0.2,0.0009999999,-113.88286,1.7132876e-12,11
427749,7398,14.954735,0.0009999999,14.296425,57.81954582319546,-129.70535,2465.999,-541.1523,1296,140.28084,,,0.0009999999,0.16204147,0.0009999999,14.082345,0.04,2728.0457,1037797.6,,7398,541.1523,-0.12,2841.9424,-135.28084,84872.11073589325,,81.84102,0.9999996,0.12,0.12,0.0009999999,-113.89674,1.7128244e-12,11
427774,7399,13.455584,0.0009999999,14.296296,57.815110150020274,-107.94154,2466.333,-541.1523,1296,140.27715,,,0.0009999999,0.23790298,0.0009999999,14.08221,0.2,2728.0566,1037910.56,,7399,541.1523,0.12,2841.9565,-135.27715,84889.20583033562,,81.84102,0.9999999,0.12,-0.2,0.0009999999,-113.8999,1.7123617e-12,11
427793,7400,15.039325,0.0009999999,14.2963705,57.80986486486486,-113.61922,2466.667,-541.1523,1296,140.27422,,,0.0009999999,0.16234261,0.0009999999,14.082075,0.04,2728.0679,1038029.2,,7400,541.1523,-0.12,2841.971,-135.27422,84904.01382946968,,81.84102,1.0000001,0.2,0.04,0.0009999999,-113.903114,1.7118987e-12,11
427806,7401,14.24351,0.0009999999,14.29635,57.80381029590596,-104.76215,2467.0012,-541.1523,1296,140.2701,,,0.0009999999,0.084638745,0.0009999999,14.08194,0.12,2728.0752,1038139.0,,7401,541.1523,-0.2,2841.9849,-135.2701,84918.96001172066,,81.84102,1.0000005,0.12,0.04,0.0009999999,-113.90979,1.7114361e-12,11
427824,7402,8.49812,0.0009999999,14.295543,57.79843285598487,-104.3843,2467.333,-541.1523,1296,140.26593,,,0.0009999999,-0.08132622,0.0009999999,14.081804,0.12,2728.0776,1038248.4,,7402,541.1523,-0.04,2841.9993,-135.26593,84933.45347046852,,81.84102,0.9999999,0.04,-0.2,0.0009999999,-113.92174,1.7109737e-12,11
427857,7403,15.059872,0.0009999999,14.295631,57.795083074429286,-126.985535,2467.667,-541.1523,1296,140.2648,,,0.0009999999,0.31933323,0.0009999999,14.08167,0.12,2728.0774,1038380.4,,7403,541.1523,0.12,2842.0134,-135.2648,84951.13623285294,,81.84102,1.0000001,0.2,-0.12,0.0009999999,-113.93599,1.7105116e-12,11
427874,7404,15.677057,0.0009999999,14.295801,57.78957320367369,-113.01267,2467.999,-541.1523,1296,140.2618,,,0.0009999999,-0.32144663,0.0009999999,14.081534,-0.2,2728.0696,1038498.4,,7404,541.1523,-0.2,2842.0276,-135.2618,84968.27662229538,,81.84102,0.9999996,-0.04,0.12,0.0009999999,-113.95799,1.7100494e-12,11
427888,7405,15.487247,0.0009999999,14.295944,57.78365968939905,-105.91044,2468.3333,-541.1523,1296,140.25784,,,0.0009999999,-0.39816493,0.0009999999,14.081399,-0.12,2728.0752,1038609.3,,7405,541.1523,-0.2,2842.0415,-135.25784,84988.52470183372,,81.84102,1.0,-0.12,0.04,0.0009999999,-113.96633,1.7095879e-12,11
427932,7406,15.768905,0.0009999999,14.2961235,57.78179854172293,-112.164734,2468.6675,-541.1523,1296,140.25471,,,0.0009999999,0.07845734,0.0009999999,14.0812645,0.04,2728.0747,1038726.44,,7406,541.1523,-0.04,2842.0557,-135.25471,85007.9431860447,,81.84102,1.0000004,0.2,-0.12,0.0009999999,-113.98093,1.7091259e-12,11
427963,7407,16.105097,0.0009999999,14.296347,57.778182800054005,-112.14171,2468.9995,-541.1523,1296,140.2516,,,0.0009999999,0.24061936,0.0009999999,14.081129,-0.2,2728.078,1038843.56,,7407,541.1523,0.2,2842.07,-135.2516,85027.833609581,,81.84102,0.9999998,0.12,0.12,0.0009999999,-113.99227,1.7086645e-12,11
427992,7408,15.554461,0.0009999999,14.296499,57.77429805615551,-120.45882,2469.3337,-541.1523,1296,140.24959,,,0.0009999999,0.23757291,0.0009999999,14.080995,0.2,2728.089,1038969.0,,7408,541.1523,-0.12,2842.0842,-135.24959,85046.58529686928,,81.84102,0.9999999,-0.04,0.2,0.0009999999,-113.99504,1.7082031e-12,11
428019,7409,13.021502,0.0009999999,14.296308,57.770144418949926,-115.53672,2469.6658,-541.1523,1296,140.24693,,,0.0009999999,0.31692064,0.0009999999,14.080859,0.12,2728.091,1039089.56,,7409,541.1523,0.04,2842.0984,-135.24693,85065.07822537422,,81.84102,0.9999996,0.12,0.04,0.0009999999,-114.00739,1.7077422e-12,11
428038,7410,12.541192,0.0009999999,14.296054,57.76491228070176,-114.45248,2470.0002,-541.1523,1296,140.24413,,,0.0009999999,0.31767073,0.0009999999,14.080725,0.04,2728.1023,1039209.0,,7410,541.1523,0.2,2842.1123,-135.24413,85084.23899507523,,81.84102,1.0000001,0.2,-0.12,0.0009999999,-114.01012,1.7072813e-12,11
428097,7411,14.5544195,0.0009999999,14.296069,57.765078936715696,-155.0126,2470.3325,-541.1523,1296,140.24681,,,0.0009999999,-0.079021625,0.0009999999,14.080589,0.12,2728.1104,1039369.06,,7411,541.1523,-0.12,2842.1265,-135.24681,85102.90919017792,,81.84102,0.99999964,0.12,-0.2,0.0009999999,-114.01602,1.7068208e-12,11
428120,7412,16.076437,0.0009999999,14.296293,57.760388559093364,-118.45725,2470.667,-541.1523,1296,140.24454,,,0.0009999999,0.2378941,0.0009999999,14.080455,0.12,2728.1196,1039492.5,,7412,541.1523,0.04,2842.1409,-135.24454,85118.06459259987,,81.84102,1.0000001,0.12,-0.04,0.0009999999,-114.02118,1.70636e-12,11
428159,7413,14.64407,0.0009999999,14.296322,57.757857817347904,-135.10454,2470.9993,-541.1523,1296,140.24452,,,0.0009999999,0.47874206,0.0009999999,14.080319,0.12,2728.1226,1039632.6,,7413,541.1523,0.12,2842.155,-135.24452,85132.96528029442,,81.84102,0.99999976,0.12,0.12,0.0009999999,-114.032425,1.7058999e-12,11
428204,7414,15.522042,0.0009999999,14.296464,57.75613703803615,-138.92497,2471.334,-541.1523,1296,140.24501,,,0.0009999999,0.24044822,0.0009999999,14.080185,0.12,2728.1272,1039776.5,,7414,541.1523,-0.2,2842.169,-135.24501,85148.83666872978,,81.84102,1.0000002,0.12,0.2,0.0009999999,-114.04178,1.7054396e-12,11
428223,7415,15.974137,0.0009999999,14.296672,57.75091031692515,-108.69603,2471.6663,-541.1523,1296,140.24144,,,0.0009999999,-0.5580988,0.0009999999,14.0800495,-0.12,2728.1355,1039890.25,,7415,541.1523,-0.2,2842.1833,-135.24144,85165.14109277725,,81.84102,0.9999999,-0.12,-0.12,0.0009999999,-114.047745,1.7049796e-12,11
428245,7416,14.380865,0.0009999999,14.296664,57.74608953613808,-107.90978,2472.001,-541.1523,1296,140.23775,,,0.0009999999,0.23828095,0.0009999999,14.079915,-0.12,2728.1157,1040003.1,,7416,541.1523,0.2,2842.1975,-135.23775,85184.85739135742,,81.84102,1.0000004,0.12,0.04,0.0009999999,-114.08178,1.7045199e-12,11
428273,7417,15.572616,0.0009999999,14.296818,57.74207900768505,-123.739006,2472.3335,-541.1523,1296,140.23619,,,0.0009999999,-0.16236933,0.0009999999,14.079781,0.2,2728.1255,1040131.9,,7417,541.1523,-0.2,2842.2114,-135.23619,85204.85527682304,,81.84102,1.0000001,-0.04,-0.12,0.0009999999,-114.08598,1.7040604e-12,11
428307,7418,15.120141,0.0009999999,14.296914,57.738878403882445,-115.065506,2472.666,-541.1523,1296,140.23347,,,0.0009999999,-0.082512096,0.0009999999,14.079645,0.04,2728.1143,1040251.94,,7418,541.1523,-0.12,2842.2253,-135.23347,85223.52369427681,,81.84102,0.99999976,0.04,-0.04,0.0009999999,-114.11097,1.703601e-12,11
428325,7419,15.098492,0.0009999999,14.297003,57.73352203801051,-104.3578,2473.0007,-541.1523,1296,140.22931,,,0.0009999999,0.15902105,0.0009999999,14.079511,0.2,2728.1035,1040361.25,,7419,541.1523,-0.04,2842.2397,-135.22931,85241.50126647949,,81.84102,1.0000002,-0.12,0.12,0.0009999999,-114.13632,1.7031416e-12,11
428347,7420,12.148915,0.0009999999,14.296697,57.728706199460916,-118.70921,2473.3335,-541.1523,1296,140.2271,,,0.0009999999,-0.4002483,0.0009999999,14.079375,-0.2,2728.0735,1040485.0,,7420,541.1523,-0.12,2842.254,-135.2271,85259.48456478119,,81.84102,1.0000001,0.04,-0.12,0.0009999999,-114.18046,1.7026827e-12,11
428361,7421,13.571567,0.0009999999,14.296579,57.72281363697615,-107.20074,2473.666,-541.1523,1296,140.22331,,,0.0009999999,0.5579177,0.0009999999,14.079241,-0.04,2728.0757,1040597.25,,7421,541.1523,0.2,2842.268,-135.22331,85279.00646424294,,81.84102,0.99999976,0.2,0.2,0.0009999999,-114.19231,1.7022239e-12,11
428377,7422,15.081913,0.0009999999,14.296662,57.717192131500944,-111.49785,2474.001,-541.1523,1296,140.22012,,,0.0009999999,-0.08193886,0.0009999999,14.079106,-0.2,2728.0742,1040713.75,,7422,541.1523,-0.2,2842.2825,-135.22012,85298.50197649002,,81.84102,1.0000004,0.12,0.2,0.0009999999,-114.2082,1.7017654e-12,11
428396,7423,15.307965,0.0009999999,14.2967825,57.71197628990974,-110.45793,2474.3337,-541.1523,1296,140.21678,,,0.0009999999,0.07880004,0.0009999999,14.078972,0.2,2728.024,1040829.2,,7423,541.1523,-0.04,2842.2961,-135.21678,85317.08238887787,,81.84102,1.0000001,-0.12,0.04,0.0009999999,-114.27228,1.7013066e-12,11
428428,7424,13.759168,0.0009999999,14.29669,57.708512931034484,-128.10832,2474.6665,-541.1523,1296,140.21582,,,0.0009999999,0.07967122,0.0009999999,14.078836,-0.2,2727.9976,1040962.25,,7424,541.1523,0.12,2842.3103,-135.21582,85335.99086594582,,81.84102,0.99999994,0.12,0.04,0.0009999999,-114.31272,1.7008486e-12,11
428445,7425,13.776844,0.0009999999,14.296606,57.7030303030303,-109.272896,2474.9993,-541.1523,1296,140.21233,,,0.0009999999,0.47970283,0.0009999999,14.078702,0.04,2727.9849,1041076.5,,7425,541.1523,0.12,2842.3245,-135.21233,85352.43116474152,,81.84102,0.99999976,0.2,0.12,0.0009999999,-114.33958,1.7003902e-12,11
428467,7426,14.733283,0.0009999999,14.296643,57.69822246162133,-118.26213,2475.3345,-541.1523,1296,140.21005,,,0.0009999999,0.3198742,0.0009999999,14.0785675,-0.2,2727.994,1041199.8,,7426,541.1523,0.2,2842.3386,-135.21005,85366.9840991497,,81.84102,1.0000001,0.12,0.2,0.0009999999,-114.34462,1.6999325e-12,11
428482,7427,13.70746,0.0009999999,14.29655,57.692473407836275,-109.23117,2475.6672,-541.1523,1296,140.20656,,,0.0009999999,0.1601335,0.0009999999,14.078433,0.2,2727.9893,1041314.06,,7427,541.1523,-0.12,2842.3528,-135.20656,85385.29329371452,,81.84102,1.0000002,-0.12,0.2,0.0009999999,-114.36363,1.6994744e-12,11
428498,7428,14.888272,0.0009999999,14.296612,57.686860527732904,-110.80005,2476.0002,-541.1523,1296,140.20326,,,0.0009999999,-0.40417996,0.0009999999,14.078299,-0.04,2727.99,1041429.9,,7428,541.1523,-0.2,2842.367,-135.20326,85403.5424311161,,81.84102,1.0000001,-0.2,0.04,0.0009999999,-114.37697,1.699017e-12,11
428574,7429,11.986865,0.0009999999,14.296278,57.68932561582986,-91.96871,2476.3333,-541.1523,1296,140.19745,,,0.0009999999,-0.080792375,0.0009999999,14.078163,0.2,2727.9907,1041526.9,,7429,541.1523,-0.2,2842.381,-135.19745,85422.72829198837,,81.84102,1.0,-0.12,0.04,0.0009999999,-114.390305,1.6985595e-12,11
428588,7430,15.767977,0.0009999999,14.296458,57.68344549125168,-104.34338,2476.6663,-541.1523,1296,140.19328,,,0.0009999999,0.1565519,0.0009999999,14.078029,-0.12,2727.96,1041636.1,,7430,541.1523,0.12,2842.395,-135.19328,85442.23032212257,,81.84102,0.9999999,0.12,0.04,0.0009999999,-114.4351,1.6981027e-12,11
428620,7431,14.055699,0.0009999999,14.296405,57.67998923428879,-125.94781,2476.9993,-541.1523,1296,140.19205,,,0.0009999999,-0.0010507107,0.0009999999,14.077894,-0.12,2727.9692,1041767.1,,7431,541.1523,-0.04,2842.4092,-135.19205,85460.89531302452,,81.84102,0.99999976,0.12,0.04,0.0009999999,-114.43985,1.6976455e-12,11
428656,7432,13.26375,0.0009999999,14.29625,57.67707212055974,-117.87558,2477.3323,-541.1523,1296,140.18971,,,0.0009999999,0.23922974,0.0009999999,14.07776,0.2,2727.9749,1041890.0,,7432,541.1523,-0.12,2842.4233,-135.18971,85480.02327632904,,81.84102,0.9999996,0.04,0.12,0.0009999999,-114.44845,1.6971888e-12,11
428679,7433,15.281985,0.0009999999,14.296365,57.67240683438719,-118.65044,2477.668,-541.1523,1296,140.18748,,,0.0009999999,0.07626879,0.0009999999,14.077625,0.2,2727.9775,1042013.6,,7433,541.1523,-0.12,2842.4377,-135.18748,85499.64719724655,,81.84102,1.0000002,0.12,-0.12,0.0009999999,-114.46016,1.696732e-12,11
428694,7434,11.813997,0.0009999999,14.296016,57.666666666666664,-105.951096,2478.001,-541.1523,1296,140.18356,,,0.0009999999,0.00030136853,0.0009999999,14.077491,-0.2,2727.978,1042124.6,,7434,541.1523,0.12,2842.452,-135.18356,85518.15575289726,,81.84102,1.0000004,0.04,0.04,0.0009999999,-114.47399,1.6962756e-12,11
428713,7435,15.107564,0.0009999999,14.296105,57.66146603900471,-114.35766,2478.3342,-541.1523,1296,140.18076,,,0.0009999999,0.48360872,0.0009999999,14.077356,0.12,2727.978,1042243.94,,7435,541.1523,0.2,2842.4658,-135.18076,85536.26438641548,,81.84102,1.0000004,-0.04,0.2,0.0009999999,-114.487915,1.6958193e-12,11
428752,7436,13.849735,0.0009999999,14.296021,57.658956428187196,-136.46591,2478.6675,-541.1523,1296,140.18092,,,0.0009999999,0.56083053,0.0009999999,14.077222,0.2,2727.9905,1042385.4,,7436,541.1523,0.04,2842.48,-135.18092,85555.9544699192,,81.84102,1.0000004,0.2,0.12,0.0009999999,-114.48957,1.6953635e-12,11
428769,7437,13.708034,0.0009999999,14.295926,57.65348931020573,-107.81788,2479.001,-541.1523,1296,140.17726,,,0.0009999999,-0.7212548,0.0009999999,14.077087,-0.12,2727.9973,1042498.25,,7437,541.1523,-0.2,2842.494,-135.17726,85570.87946224213,,81.84102,1.0000004,-0.2,-0.2,0.0009999999,-114.49667,1.6949072e-12,11
428833,7438,12.150515,0.0009999999,14.295619,57.6543425652057,-115.37212,2479.3342,-541.1523,1296,140.17459,,,0.0009999999,0.24201465,0.0009999999,14.076953,-0.12,2728.002,1042618.6,,7438,541.1523,0.04,2842.5078,-135.17459,85585.79908847809,,81.84102,1.0000004,0.12,0.2,0.0009999999,-114.50591,1.6944518e-12,11
428852,7439,12.788173,0.0009999999,14.295401,57.64914639064391,-108.96879,2479.6677,-541.1523,1296,140.17107,,,0.0009999999,-0.55852246,0.0009999999,14.076818,-0.2,2728.0098,1042732.56,,7439,541.1523,-0.2,2842.5222,-135.17107,85601.90624904633,,81.84102,1.0000004,-0.04,-0.12,0.0009999999,-114.51255,1.6939961e-12,11
428874,7440,14.478989,0.0009999999,14.295407,57.644354838709674,-114.75865,2480.001,-541.1523,1296,140.16832,,,0.0009999999,-0.08162454,0.0009999999,14.076684,-0.12,2728.0015,1042852.3,,7440,541.1523,-0.12,2842.5364,-135.16832,85622.34927868843,,81.84102,1.0000004,0.04,0.12,0.0009999999,-114.53493,1.6935408e-12,11
428892,7441,16.019436,0.0009999999,14.295621,57.63902701249832,-113.05736,2480.3323,-541.1523,1296,140.16534,,,0.0009999999,-0.23814318,0.0009999999,14.07655,-0.12,2727.9941,1042970.4,,7441,541.1523,-0.04,2842.5505,-135.16534,85642.0053100586,,81.84102,0.9999996,-0.04,-0.04,0.0009999999,-114.55644,1.6930856e-12,11
428915,7442,15.631594,0.0009999999,14.295783,57.63437248051599,-113.10446,2480.6658,-541.1523,1296,140.16238,,,0.0009999999,0.07560001,0.0009999999,14.076415,-0.2,2727.9912,1043088.5,,7442,541.1523,0.04,2842.5645,-135.16238,85660.60166454315,,81.84102,0.9999996,0.2,0.04,0.0009999999,-114.573326,1.6926306e-12,11
428931,7443,13.854306,0.0009999999,14.295701,57.628778718258765,-111.36754,2480.9995,-541.1523,1296,140.1592,,,0.0009999999,0.6410577,0.0009999999,14.076281,0.2,2728.004,1043204.9,,7443,541.1523,0.2,2842.5786,-135.1592,85680.20272135735,,81.84102,0.9999998,0.12,0.12,0.0009999999,-114.5747,1.6921757e-12,11
428946,7444,14.534203,0.0009999999,14.295713,57.62305212251478,-110.01462,2481.333,-541.1523,1296,140.1558,,,0.0009999999,-0.1628238,0.0009999999,14.076146,0.2,2727.9448,1043319.9,,7444,541.1523,-0.12,2842.5925,-135.1558,85698.96004724503,,81.84102,0.9999999,-0.2,-0.04,0.0009999999,-114.64767,1.6917212e-12,11
428979,7445,14.66544,0.0009999999,14.295743,57.61974479516454,-126.91534,2481.6667,-541.1523,1296,140.15471,,,0.0009999999,0.0021525174,0.0009999999,14.076012,0.2,2727.9326,1043451.8,,7445,541.1523,-0.2,2842.6064,-135.15471,85718.3136498928,,81.84102,1.0,-0.12,0.12,0.0009999999,-114.67391,1.6912667e-12,11
428994,7446,13.591788,0.0009999999,14.29563,57.61402095084609,-104.361496,2482.0005,-541.1523,1296,140.15057,,,0.0009999999,-0.23877528,0.0009999999,14.075878,0.2,2727.9275,1043561.2,,7446,541.1523,-0.2,2842.6206,-135.15057,85737.25755572319,,81.84102,1.0000002,-0.2,-0.04,0.0009999999,-114.69323,1.6908126e-12,11
429027,7447,14.215002,0.0009999999,14.295606,57.6107157244528,-116.81277,2482.3342,-541.1523,1296,140.14812,,,0.0009999999,-0.32122433,0.0009999999,14.075744,-0.04,2727.9375,1043683.0,,7447,541.1523,-0.12,2842.6348,-135.14812,85756.03076553345,,81.84102,1.0000004,-0.04,-0.12,0.0009999999,-114.69722,1.6903585e-12,11
429121,7448,14.101354,0.0009999999,14.295562,57.6156015037594,-116.15401,2482.6655,-541.1523,1296,140.14555,,,0.0009999999,-0.7178811,0.0009999999,14.075609,-0.2,2727.9336,1043804.1,,7448,541.1523,-0.2,2842.6492,-135.14555,85776.04209589958,,81.84102,0.9999995,-0.2,-0.12,0.0009999999,-114.715645,1.6899046e-12,11
429146,7449,14.943348,0.0009999999,14.295631,57.61122298295073,-102.990425,2482.9995,-541.1523,1296,140.14125,,,0.0009999999,0.55815446,0.0009999999,14.075475,0.12,2727.9417,1043912.1,,7449,541.1523,0.12,2842.6628,-135.14125,85791.23587846756,,81.84102,0.9999998,0.2,0.12,0.0009999999,-114.7211,1.6894509e-12,11
429161,7450,15.8261795,0.0009999999,14.295818,57.6055033557047,-109.858955,2483.3335,-541.1523,1296,140.13785,,,0.0009999999,-0.15930574,0.0009999999,14.075341,0.2,2727.9304,1044027.0,,7450,541.1523,-0.12,2842.6772,-135.13785,85808.48126006126,,81.84102,1.0000001,-0.12,-0.12,0.0009999999,-114.74671,1.6889974e-12,11
429181,7451,15.439322,0.0009999999,14.295949,57.60045631458865,-109.60378,2483.6675,-541.1523,1296,140.13441,,,0.0009999999,0.3213904,0.0009999999,14.075207,0.04,2727.9443,1044141.56,,7451,541.1523,-0.04,2842.6912,-135.13441,85825.08170318604,,81.84102,1.0000004,0.12,0.2,0.0009999999,-114.74693,1.688544e-12,11
