LQGmu1_higher,ReturnMean,LQGmu1_actor,LQGsigma_higher,ReturnLastEpisode,Regret,Regret/t
-0.97979796,0.7084247430847636,-1.1611505,0.14999999,17.204286734613337,1148.8666705383969,4.995072480601726
-0.43434343,0.7095933522392182,-0.25619248,0.14999999,17.06283310340048,1149.1538374349964,4.9746919369480365
-0.53535354,0.7108299960025332,-0.72323877,0.14999999,17.37886766092514,1149.1249697740711,4.953124869715824
-0.25252524,0.7117548510870527,-0.12749992,0.14999999,16.155042263331172,1150.31992751074,4.936995397041803
0.8787879,0.7096999691503628,0.7467839,0.14999999,4.027113614604736,1163.6428138961353,4.9728325380176726
-0.21212122,0.7106823370228105,-0.15241548,0.14999999,16.403303950421616,1164.5895099457136,4.955700042322186
0.9191919,0.7093323420094448,0.49896136,0.14999999,6.83793648186717,1175.1015734638465,4.979243955355282
0.97979796,0.706571864852864,0.94575745,0.14999999,0.9609310228923172,1191.4906424409542,5.027386676966051
-0.23232323,0.7074407056940376,-0.11278137,0.14999999,15.92892837931031,1192.9117140616438,5.012234092695983
-0.27272728,0.7086193423106514,-0.40672767,0.14999999,17.250511907208598,1193.0112021544353,4.99167867010224
-0.15151516,0.7078372348723424,0.046775714,0.14999999,9.084732436111528,1201.2764697183238,5.00531862382635
-0.17171717,0.7087817425972018,-0.13253008,0.14999999,16.314485124067005,1202.3119845942567,4.9888464091047995
-0.13131313,0.7093444028478498,-0.08110226,0.14999999,14.735849925550209,1204.9261346687065,4.979033614333498
-0.1919192,0.7104982608190213,-0.34448528,0.14999999,17.260924158853555,1205.015210509853,4.958910331316267
-0.05050505,0.7112620310312671,-0.0957495,0.14999999,15.641206879065686,1206.7240036307874,4.945590178814703
0.05050505,0.7122362679866632,-0.16793042,0.14999999,16.56712948420181,1207.5068741465855,4.928599486312594
-0.09090909,0.713351357871609,-0.3125237,0.14999999,17.205403741677436,1207.651470404908,4.909152318719138
-0.3131313,0.7144271545116619,-0.2804651,0.14999999,17.07503535170424,1207.9264350532037,4.890390425316614
-0.01010101,0.7155167872587452,-0.3436531,0.14999999,17.17240196174827,1208.1040330914554,4.871387230207482
-0.11111111,0.714735914271768,0.043246605,0.14999999,9.087624971464207,1216.3664081199913,4.885005655100366
-0.07070707,0.7153179561949562,-0.09320327,0.14999999,15.002697130000335,1218.713710989991,4.874854843959963
0.030303031,0.715075916720911,-0.021130372,0.14999999,11.415631880775335,1224.6480791092156,4.879076012387313
0.07070707,0.7153141227651671,-0.029808715,0.14999999,13.517810967393734,1228.4802681418219,4.874921698975483
0.09090909,0.7145830248729851,0.016107127,0.14999999,9.249240449391685,1236.58102769243,4.887672046215139
0.21212122,0.7136375723018766,0.30201316,0.14999999,8.274199972391717,1245.6568277200383,4.904160739055269
-0.3939394,0.7147291805964141,-0.430099,0.14999999,17.300439668411993,1245.7063880516264,4.885123090398535
-0.45454547,0.7158367497518116,-0.5165223,0.14999999,17.40977446355497,1245.6466135880714,4.865807084328404
-0.6969697,0.71692505624855,-0.6892649,0.14999999,17.36206969857301,1245.6345438894984,4.846827019025286
-0.83838385,0.7180073427010419,-0.72368646,0.14999999,17.372942519691087,1245.6116013698074,4.827951943293828
-0.7373737,0.7190641475992279,-0.8973988,0.14999999,17.295593509616157,1245.6660078601913,4.809521265869464
-0.67676765,0.720132632625184,-0.6370169,0.14999999,17.385417235826118,1245.6305906243651,4.790886887016789
-0.6363636,0.7211730478827617,-0.88961536,0.14999999,17.294916899035655,1245.6856737253295,4.772742044924634
-0.47474748,0.7221830574804454,-0.30485776,0.14999999,17.192274609579837,1245.8433991157497,4.755127477541029
-0.65656567,0.7232278571745842,-0.707326,0.14999999,17.387076175558473,1245.8063229401912,4.736906170875252
