Iteration,LQGmu1_actor,Regret/t,ReturnMean,TimeElapsed,LQGsigma_higher,LQGmu1_higher,ReturnLastEpisode,Regret
1538,-0.71171236,0.1952951051752984,0.7698248948247015,52.327646255493164,0.14999999,-0.43434343,0.9389478623051467,300.36387175960897
1539,-0.59354615,0.1951845500830917,0.7699354499169083,52.36341047286987,0.14999999,-0.47474748,0.9399691817308179,300.38902257787817
1540,-0.59691334,0.19507452525912827,0.7700454747408717,52.398723125457764,0.14999999,-0.61616164,0.9393736788206345,300.41476889905755
1541,-0.79748124,0.19496560684459796,0.770154393155402,52.43450903892517,0.14999999,-0.5555556,0.93788875153209,300.44200014752545
1542,-0.7500669,0.1948564903471953,0.7702635096528045,52.47002553939819,0.14999999,-0.7979798,0.938412032150299,300.46870811537514
1543,-0.34835517,0.194751020953175,0.7703689790468248,52.50627136230469,0.14999999,-0.8181818,0.9330027846261141,300.500825330749
1544,-0.7263384,0.19464150142953798,0.7704784985704619,52.54766273498535,0.14999999,-0.37373737,0.9394671235423571,300.52647820720665
1545,-0.92325586,0.19453418558693278,0.7705858144130672,52.59776163101196,0.14999999,-0.85858583,0.936281475395463,300.55531673181116
1546,-1.0686903,0.1944291965526099,0.77069080344739,52.632359743118286,0.14999999,-0.8989899,0.9328988614762079,300.5875378703349
1547,-0.79985285,0.19432130058228403,0.770798699417716,52.66772818565369,0.14999999,-0.83838385,0.9376058695415425,300.6150520007934
1548,-0.25388566,0.19421903291159492,0.770900967088405,52.70351791381836,0.14999999,-0.25252524,0.9291090536444528,300.65106294714894
1549,-0.6051791,0.19411060349496131,0.7710093965050385,52.73884034156799,0.14999999,-0.45454547,0.9388581334538992,300.67732481369507
1550,-0.9374223,0.19400392770881358,0.7711160722911863,52.77672600746155,0.14999999,-0.8787879,0.9363568650340062,300.70608794866104
1551,-0.17645818,0.1939044705792964,0.7712155294207036,52.820111989974976,0.14999999,-0.17171717,0.9253740801723371,300.7458338684887
1552,-0.08389457,0.19383478525979092,0.7712852147402091,52.85583806037903,0.14999999,-0.11111111,0.8793671452931952,300.8315867231955
1553,-0.91741186,0.19372813873631797,0.771391861263682,52.89114308357239,0.14999999,-0.9191919,0.9369072656937005,300.8597994575018
1554,-0.46712288,0.19362151410825434,0.7714984858917455,52.926475524902344,0.14999999,-0.5151515,0.9370865332745258,300.88783292422727
1555,-0.66229033,0.19351431101200456,0.7716056889879953,52.96276807785034,0.14999999,-0.97979796,0.9381993005602082,300.9147536236671
1556,-0.42632592,0.19340783189257207,0.7717121681074278,52.998706340789795,0.14999999,-0.33333334,0.9372871988249553,300.94258642484215
1557,-0.29985434,0.19330290284700427,0.7718170971529956,53.03403878211975,0.14999999,-0.13131313,0.9350866920565298,300.97261973278563
1558,-1.0482118,0.19319875864535585,0.7719212413546441,53.06937122344971,0.14999999,-0.959596,0.9340737633212046,301.0036659694644
1559,-1.2744559,0.19310068375921338,0.7720193162407866,53.104900598526,0.14999999,-1.0,0.924819988850721,301.0439659806137
1560,-0.87575716,0.19299468320190472,0.7721253167980952,53.14022088050842,0.14999999,-0.93939394,0.9373801856423176,301.07170579497136
1561,-0.3104479,0.19289092281102227,0.7722290771889776,53.17618680000305,0.14999999,-0.1919192,0.9340952869655781,301.1027305080058
1562,-0.28735077,0.1927874492589514,0.7723325507410486,53.21112060546875,0.14999999,-0.35353535,0.9338547655237422,301.13399574248206
1563,-0.4838211,0.1926819633162087,0.7724380366837912,53.246344804763794,0.14999999,-0.41414142,0.9372070792478676,301.1619086632342
1564,0.4835177,0.19292621292204312,0.7721937870779567,53.28240442276001,0.14999999,0.45454547,0.3904316531587357,301.73659701007546
1565,0.1635359,0.19310190776198188,0.772018092238018,53.31750559806824,0.14999999,0.2929293,0.49723136257379635,302.20448564750166
1566,-0.39969626,0.19299491934073937,0.7721250806592604,53.353665828704834,0.14999999,-0.2929293,0.9395619599037762,302.23004368759786
1567,-0.19796214,0.19289328248401993,0.7722267175159798,53.38894701004028,0.14999999,-0.05050505,0.9313900351386373,302.26377365245924
1568,0.5142862,0.1931474048022659,0.7719725951977339,53.424293994903564,0.14999999,0.65656567,0.3737629225063357,302.8551307299529
1569,0.22175017,0.19333265901419264,0.7717873409858071,53.45994830131531,0.14999999,0.05050505,0.4813087366846717,303.33894199326824
1570,-0.21594518,0.19323199132546975,0.77188800867453,53.49532914161682,0.14999999,-0.3131313,0.9298356122807087,303.3742263809875
1571,0.61062205,0.19351873387844404,0.7716012661215557,53.53076910972595,0.14999999,0.57575756,0.3214154579519336,304.0179309230356
1572,-0.27190754,0.19341794373960222,0.7717020562603973,53.56610608100891,0.14999999,-0.3939394,0.9300433643808543,304.0530075586547
1573,0.068669915,0.19357317164712248,0.7715468283528769,53.601728677749634,0.14999999,0.01010101,0.5275285577310124,304.4905990009237
1574,0.015412077,0.19360206930506188,0.7715179306949377,53.6369743347168,0.14999999,-0.15151516,0.726061914756306,304.7296570861674
1575,0.32103783,0.193804291991869,0.7713157080081307,53.67292618751526,0.14999999,0.17171717,0.4530171989737223,305.24175988719367
1576,-0.55859196,0.19369754129916017,0.7714224587008396,53.70850944519043,0.14999999,-0.21212122,0.9395547997172721,305.2673250874764
1577,0.045999497,0.1937549774716417,0.7713650225283579,53.74386239051819,0.14999999,-0.23232323,0.6808456146974574,305.55159947277895
1578,-0.3878103,0.1936513001133282,0.7714686998866714,53.7830171585083,0.14999999,-0.27272728,0.9349678939470145,305.5817515788319
1579,-0.20650005,0.19355042634557298,0.7715695736544266,53.818323612213135,0.14999999,-0.09090909,0.9307483791721652,305.61612319965974
1580,0.5329479,0.19380703389036444,0.7713129661096352,53.854572057724,0.14999999,0.53535354,0.36612965288394794,306.2151135467758
1581,-0.6061642,0.19370097107798134,0.7714190289220184,53.889840602874756,0.14999999,-0.6363636,0.9389982724873259,306.2412352742885
1582,-0.5901131,0.193596283716386,0.7715237162836137,53.92600417137146,0.14999999,-0.67676765,0.9370344349658835,306.26932083932263
1583,-0.51581365,0.19349114897163708,0.7716288510283625,53.962777614593506,0.14999999,-0.53535354,0.9379520172211336,306.2964888221015
1584,-0.78435403,0.19338562682088936,0.7717343731791103,53.99795317649841,0.14999999,-0.57575756,0.938775937812712,306.32283288428874
1585,-0.4932468,0.1932801270072009,0.7718398729927988,54.033222675323486,0.14999999,-0.7171717,0.9389515778753281,306.3490013064134
1586,-0.8075122,0.19317531897995233,0.7719446810200475,54.07165718078613,0.14999999,-0.7373737,0.9380654042090155,306.37605590220437
1587,-0.49096057,0.1930705395160338,0.7720494604839659,54.10424757003784,0.14999999,-0.65656567,0.9382296902586845,306.4029462119457
1588,-0.69321275,0.19296536785468602,0.7721546321453137,54.13957071304321,0.14999999,-0.4949495,0.9390620587042473,306.4290041532414
1589,-0.70382035,0.19286009772123008,0.7722599022787696,54.174888610839844,0.14999999,-0.75757575,0.9394288742068265,306.4546952790346
1590,-0.7984623,0.19275563311916777,0.7723643668808319,54.21148633956909,0.14999999,-0.6969697,0.9383586195578427,306.48145665947675
1591,-0.4585255,0.19265274582233133,0.7724672541776682,54.247732400894165,0.14999999,-0.5959596,0.9360580561476147,306.51051860332916
1592,-0.8425174,0.1925486937615892,0.7725713062384105,54.28410220146179,0.14999999,-0.7777778,0.9381181348791475,306.53752046845
1593,-0.39899433,0.1924444017108012,0.7726755982891984,54.31965613365173,0.14999999,-0.43434343,0.9387085431436414,306.56393192530635
1594,-0.5523868,0.19233960373446807,0.7727803962655315,54.35547161102295,0.14999999,-0.47474748,0.9397235725642843,306.5893283527421
1595,-0.5526026,0.1922353829493473,0.7728846170506521,54.39081287384033,0.14999999,-0.61616164,0.9390125485331158,306.61543580420897
1596,-0.62557316,0.19213153375958614,0.7729884662404135,54.426196575164795,0.14999999,-0.5555556,0.9386279239094975,306.6419278802995
1597,-0.8456345,0.1920283013765374,0.7730916986234624,54.46272420883179,0.14999999,-0.7979798,0.937850581969238,306.66919729833023
1598,-0.42805263,0.19192473494221624,0.7731952650577836,54.498859882354736,0.14999999,-0.37373737,0.9385908606686609,306.69572643766156
1599,-0.2519558,0.19182797756736705,0.7732920224326326,54.5348219871521,0.14999999,-0.030303031,0.9279103074416597,306.7329361302199
1600,0.0773683,0.19197757176983005,0.7731424282301695,54.570165395736694,0.14999999,0.07070707,0.5339412984918647,307.16411483172806
1601,-0.7215759,0.19187415917768483,0.7732458408223147,54.605945110321045,0.14999999,-0.8181818,0.9387059882546165,307.19052884347343
1602,-0.8902778,0.1917717679478488,0.7733482320521509,54.64134216308594,0.14999999,-0.85858583,0.9372765910196357,307.2183722524538
1603,-0.8156153,0.19166907894975274,0.7734509210502468,54.676679849624634,0.14999999,-0.83838385,0.9379586960001142,307.24553355645367
1604,-0.99521995,0.19156855566599745,0.7735514443340024,54.71244144439697,0.14999999,-0.8989899,0.9346902681937476,307.2759632882599
1605,0.24086784,0.1917526770943602,0.7733673229056396,54.74778890609741,0.14999999,0.030303031,0.47803655181178945,307.76304673644813
1606,-0.41736013,0.1916497563922845,0.7734702436077153,54.78320622444153,0.14999999,-0.45454547,0.9386579704392471,307.7895087660089
1607,-0.93657434,0.1915484882543049,0.7735715117456949,54.81858158111572,0.14999999,-0.8787879,0.9362081413409546,307.81842062466797
1608,0.25506648,0.1917354144735566,0.7733845855264433,54.85421442985535,0.14999999,0.37373737,0.4729941511889565,308.310546473479
1609,0.22374995,0.19191270469196667,0.7732072953080332,54.890218019485474,0.14999999,0.13131313,0.48812462410466956,308.78754184937435
1610,-0.9055656,0.19181099890782713,0.7733090010921726,54.925952672958374,0.14999999,-0.9191919,0.9369536077727058,308.81570824160167
1611,-0.5779706,0.1917082358291152,0.7734117641708846,54.96131086349487,0.14999999,-0.5151515,0.9388603208970798,308.8419679207046
1612,-0.02620536,0.19166837765569494,0.7734516223443048,54.99722504615784,0.14999999,-0.25252524,0.8376631397243232,308.96942478098026
1613,-1.0309085,0.19156870259644404,0.7735512974035558,55.03239679336548,0.14999999,-0.97979796,0.9342274929160093,309.00031728806425
1614,0.2512495,0.19175110927355285,0.773368890726447,55.067551136016846,0.14999999,0.1919192,0.4791469205499654,309.4862903675143
1615,0.02207768,0.1918459491068688,0.773274050893131,55.10328936576843,0.14999999,-0.07070707,0.6202025599211949,309.8312078075931
1616,-0.4107268,0.19174460592599585,0.773375394074004,55.13939166069031,0.14999999,-0.33333334,0.937044631183803,309.8592831764093
1617,-0.898539,0.19164331404441515,0.7734766859555847,55.174781799316406,0.14999999,-0.93939394,0.9371643665900398,309.8872388098193
1618,-0.87801594,0.1915420397112613,0.7735779602887385,55.211127042770386,0.14999999,-0.959596,0.9373385569984584,309.9150202528208
1619,-0.1502904,0.19145367110628625,0.7736663288937135,55.24631071090698,0.14999999,-0.17171717,0.9166467317433178,309.96349352107745
1620,-1.0793132,0.1913553384112079,0.7737646615887916,55.281580209732056,0.14999999,-1.0,0.9329652949206513,309.9956482261568
1621,0.27587637,0.19154364599780668,0.7735763540021929,55.3175585269928,0.14999999,0.11111111,0.4685180637121779,310.49225016244463
1622,-0.1376655,0.1914608761941213,0.7736591238058783,55.35450792312622,0.14999999,-0.13131313,0.9078289755798621,310.54954118686476
1623,-0.33226267,0.19136161955505526,0.7737583804449444,55.390408515930176,0.14999999,-0.35353535,0.9347526490100924,310.5799085378547
1624,-0.44316727,0.19126254097230344,0.7738574590276963,55.42581534385681,0.14999999,-0.41414142,0.9346619988339177,310.6103665390208
1625,-0.36482075,0.19116201113823433,0.7739579888617655,55.46474266052246,0.14999999,-0.1919192,0.9372184393899661,310.6382680996308
1626,0.33176464,0.19136148263559882,0.7737585173644009,55.50050663948059,0.14999999,0.3939394,0.4496173341471133,311.15377076548367
1627,0.91072345,0.19176942214134382,0.773350577858656,55.53645992279053,0.14999999,0.5959596,0.11004094151726146,312.0088498239664
1628,0.94240344,0.1921935557276006,0.7729264442723991,55.57187819480896,0.14999999,0.8181818,0.08286109943256098,312.8911087245338
1629,-0.62315917,0.19209154470739337,0.7730284552926062,55.6080322265625,0.14999999,-0.2929293,0.9391023961900389,312.9171263283438
1630,1.0173179,0.1925469670031512,0.7725730329968484,55.643290996551514,0.14999999,0.67676765,0.030690113207365158,313.85155621513644
1631,-0.21436998,0.1924546376046756,0.772665362395324,55.67853927612305,0.14999999,-0.11111111,0.9231622819105352,313.8935139332259
1632,-0.16715083,0.19235753794471033,0.7727624620552892,55.71418881416321,0.14999999,-0.3131313,0.931132007458645,313.9275019257673
1633,-0.16532741,0.19226704887038468,0.7728529511296149,55.74942708015442,0.14999999,-0.05050505,0.9205311204291117,313.97209080533815
1634,-0.5730793,0.19216589499041203,0.7729541050095876,55.78538751602173,0.14999999,-0.3939394,0.9381383910048987,313.9990724143333
1635,0.5739225,0.19242931733162083,0.7726906826683787,55.82080864906311,0.14999999,0.41414142,0.3422585771332079,314.62193383720006
1636,0.23917988,0.19260960072161218,0.7725103992783874,55.855961322784424,0.14999999,0.33333334,0.4777470566425545,315.1093067805575
1637,-0.24044392,0.19251358293081802,0.7726064170691818,55.891929626464844,0.14999999,-0.21212122,0.9296915228084226,315.1447352577491
1638,0.32910368,0.19271058000666091,0.7724094199933389,55.92714786529541,0.14999999,0.61616164,0.4499252068385408,315.6599300509106
1639,-0.684173,0.19260910065557435,0.7725108993444255,55.963223695755005,0.14999999,-0.6363636,0.9387340764242197,315.6863159744864
1640,-0.16920489,0.1925178904161943,0.7726021095838054,55.99992799758911,0.14999999,-0.27272728,0.9220956919277137,315.72934028255867
1641,-0.5591011,0.1924167935982918,0.772703206401708,56.03524994850159,0.14999999,-0.7171717,0.9385019877618221,315.75595829479687
1642,-0.6557939,0.1923155279307203,0.7728044720692794,56.07056736946106,0.14999999,-0.57575756,0.9389814325541209,315.7820968622427
1643,-0.6175723,0.19221432369479763,0.772905676305202,56.106220960617065,0.14999999,-0.53535354,0.9390830316902192,315.8081338305525
1644,-0.7652468,0.19211332787116062,0.7730066721288391,56.141613245010376,0.14999999,-0.67676765,0.9389428103644205,315.83431102018807
1645,-0.5319739,0.1920121616305491,0.7731078383694507,56.176876068115234,0.14999999,-0.4949495,0.9394251379347587,315.8600058822533
1646,-0.70468336,0.19191131635099398,0.7732086836490056,56.21249055862427,0.14999999,-0.65656567,0.9390991685171757,315.8860267137361
1647,-0.7703155,0.1918107220149565,0.7733092779850433,56.248064041137695,0.14999999,-0.7373737,0.9388875551027713,315.91225915863333
1648,-0.63386405,0.19171013833771763,0.7734098616622822,56.283817529678345,0.14999999,-0.75757575,0.9390711780746571,315.93830798055865
1649,-0.4068932,0.1916100011341356,0.773509998865864,56.319143533706665,0.14999999,-0.6969697,0.938536110369066,315.9648918701896
1650,-0.46409452,0.19150954674981896,0.7736104532501806,56.35492944717407,0.14999999,-0.47474748,0.9392597329882816,315.9907521372013
1651,-0.43107772,0.19140975407202176,0.773710245927978,56.39078164100647,0.14999999,-0.5959596,0.9383681642933358,316.01750397290795
1652,-0.5297686,0.19131028197251443,0.7738097180274853,56.426788568496704,0.14999999,-0.43434343,0.9380381543141026,316.0445858185938
1653,-0.83521026,0.191210950889699,0.7739090491103008,56.463162899017334,0.14999999,-0.7777778,0.9380039979213465,316.07170182067244
1654,-0.73684967,0.1911114057967962,0.7740085942032036,56.49865508079529,0.14999999,-0.61616164,0.9385566327715726,316.0982651879009
1655,-0.27625686,0.1910153622936494,0.7741046377063503,56.53394174575806,0.14999999,-0.5555556,0.9329605919111218,316.1304245959898
1656,0.19390532,0.19118466669035547,0.7739353333096443,56.56964445114136,0.14999999,-0.09090909,0.49373655676111233,316.6018080392287
1657,-0.79283226,0.1910856703302154,0.7740343296697842,56.605318546295166,0.14999999,-0.7979798,0.9379723020617778,316.6289557371669
1658,-0.2670792,0.1909882083530491,0.7741317916469508,56.640671730041504,0.14999999,-0.37373737,0.9356262878114682,316.65844944935543
1659,0.067537054,0.1911154341798518,0.774004565820148,56.676015853881836,0.14999999,-0.01010101,0.5630641449812948,317.06050530437415
1660,-0.7222833,0.19101646042853887,0.7741035395714609,56.71222448348999,0.14999999,-0.8181818,0.9383009929996259,317.0873243113745
1661,-0.8597561,0.1909180984375251,0.7742019015624747,56.74882984161377,0.14999999,-0.85858583,0.9374828066453046,317.1149615047292
1662,-0.89891416,0.19082023723859165,0.7742997627614082,56.78452134132385,0.14999999,-0.83838385,0.9368472141898595,317.14323429053934
1663,-1.0154523,0.19072382082803452,0.7743961791719653,56.81972575187683,0.14999999,-0.8989899,0.9346402535179511,317.1737140370214
1664,-0.6155875,0.1906255123335926,0.7744944876664073,56.855263471603394,0.14999999,-0.45454547,0.9379815139233315,317.2008525230981
1665,-0.86939627,0.19052769977788728,0.7745923002221126,56.8904230594635,0.14999999,-0.8787879,0.9373523929157563,317.2286201301823
1666,0.25967407,0.1907067685182703,0.7744132314817296,56.9255850315094,0.14999999,0.23232323,0.4762637787440621,317.7174763514383
1667,-0.75045425,0.19060783622203098,0.7745121637779687,56.961811780929565,0.14999999,-0.5151515,0.9393333693126068,317.74326298212566
1668,-0.7157072,0.19050997482468227,0.7746100251753175,56.99750876426697,0.14999999,-0.9191919,0.9377449745556153,317.77063800757
1669,-0.7787403,0.1904119970346497,0.7747080029653501,57.033674001693726,0.14999999,-0.97979796,0.9381349567397177,317.79762305083034
1670,0.6102503,0.1906833038717259,0.774436696128274,57.06916904449463,0.14999999,0.5555556,0.3216255850480853,318.44111746578227
1671,-0.7800269,0.19058506398714384,0.7745349360128561,57.1048846244812,0.14999999,-0.93939394,0.938595543264897,318.4676419225174
1672,-0.71456444,0.19048671091410885,0.7746332890858911,57.140294551849365,0.14999999,-0.959596,0.9389812741274038,318.49378064839
1673,-0.48467472,0.19038847417144927,0.7747315258285508,57.176297664642334,0.14999999,-0.33333334,0.9389833595553815,318.5199172888346
1674,-0.15638684,0.19030134580548613,0.7748186541945139,57.211992025375366,0.14999999,-0.030303031,0.9205844104508073,318.5644528783838
1675,-1.3810043,0.19021530165961478,0.774904698340385,57.24988603591919,0.14999999,-1.0,0.9189425985290354,318.6106302798548
1676,-0.3998792,0.19011827416016758,0.7750017258398322,57.28525495529175,0.14999999,-0.35353535,0.9375227874138706,318.6382274924409
1677,-0.2617054,0.1900233171310417,0.7750966828689583,57.32154679298401,0.14999999,-0.41414142,0.9342446636839299,318.66910282875693
1678,0.11908232,0.19017301920315086,0.7749469807968492,57.357884883880615,0.14999999,0.09090909,0.5238966058698014,319.1103262228871
1679,-0.13947646,0.1900851786575949,0.7750348213424051,57.3932626247406,0.14999999,-0.1919192,0.9224312567853046,319.1530149661018
1680,-0.4544403,0.18998798437002018,0.7751320156299798,57.4293327331543,0.14999999,-0.17171717,0.9383212244679201,319.1798137416339
1681,-0.19962439,0.1899018212860541,0.7752181787139459,57.465046405792236,0.14999999,-0.2929293,0.9199721597769932,319.2249615818569
1682,-0.22114192,0.18980890752412594,0.7753110924758742,57.50127696990967,0.14999999,-0.13131313,0.9314991262771263,319.2585824555798
1683,-0.26191488,0.18971696775791422,0.7754030322420858,57.53802275657654,0.14999999,-0.15151516,0.9300457190102096,319.29365673656963
1684,-0.10586336,0.18963900114235052,0.7754809988576494,57.57454013824463,0.14999999,-0.25252524,0.906698812851315,319.3520779237183
1685,-0.25157088,0.18954970649639918,0.7755702935036008,57.609742164611816,0.14999999,-0.23232323,0.9259424772856373,319.39125544643264
1686,0.21573965,0.18971729798545808,0.775402702014542,57.64523386955261,0.14999999,0.3131313,0.4930110429503079,319.8633644034823
1687,-0.105469406,0.18963177041354046,0.7754882295864597,57.680726051330566,0.14999999,-0.3131313,0.9196877158395564,319.90879668764273
1688,-0.196444,0.18954171356556285,0.775578286434437,57.71630930900574,0.14999999,-0.11111111,0.9275041889726421,319.9464124986701
1689,0.10689968,0.18969162027326977,0.7754283797267301,57.752315282821655,0.14999999,0.21212122,0.522385857117444,320.38914664155266
1690,0.46199298,0.1899147214219069,0.7752052785780928,57.788413286209106,0.14999999,0.35353535,0.39838743852998454,320.9558792030227
1691,0.5511566,0.1901629764240387,0.7749570235759611,57.82411575317383,0.14999999,0.4949495,0.35540606997324226,321.56559313304945
1692,-0.40865245,0.19006687564598387,0.775053124354016,57.85893273353577,0.14999999,-0.3939394,0.9375595400447447,321.59315359300473
1693,1.0244924,0.19050663962632172,0.774613360373678,57.893040895462036,0.14999999,0.7979798,0.030532705642091842,322.52774088736265
1694,-0.25602257,0.19041359023123222,0.7747064097687674,57.91065764427185,0.14999999,-0.05050505,0.932239035655284,322.56062185170737
1695,0.858645,0.19078055441237354,0.774339445587626,57.931357860565186,0.14999999,0.93939394,0.15270212273420888,323.37303972897314
1696,0.8951465,0.19116456093328085,0.7739554390667187,57.96746110916138,0.14999999,0.959596,0.12306438612880449,324.21509534284434
1697,-0.43533817,0.1910685632792274,0.7740514367207723,58.00285744667053,0.14999999,-0.21212122,0.9368634579954453,324.2433518848489
1698,-0.84052444,0.19097205369704062,0.7741479463029589,58.038954734802246,0.14999999,-0.6363636,0.937924707273905,324.270547177575
1699,-0.58873534,0.19087474679906552,0.774245253200934,58.07476615905762,0.14999999,-0.57575756,0.9394723659626628,324.29619481161234
1700,-0.40226114,0.19077748839540376,0.7743425116045958,58.110777616500854,0.14999999,-0.53535354,0.9395845394259156,324.3217302721864
1701,-0.7600506,0.19068095566262774,0.7744390443373718,58.146023988723755,0.14999999,-0.7171717,0.9385446900566119,324.3483055821298
1702,-0.8639586,0.19058516057952776,0.7745348394204717,58.18128538131714,0.14999999,-0.67676765,0.937482275773566,324.37594330635625
1703,-0.6127492,0.19048846094457986,0.7746315390554198,58.21758818626404,0.14999999,-0.4949495,0.939214317736713,324.4018489886195
1704,-0.6777945,0.19039201247943682,0.7747279875205627,58.25283694267273,0.14999999,-0.65656567,0.9389797236591739,324.42798926496033
1705,-0.7207157,0.19029577559014982,0.7748242244098499,58.2886266708374,0.14999999,-0.7373737,0.9388118837549045,324.45429738120544
1706,-0.75964063,0.1901997310661401,0.7749202689338595,58.32425618171692,0.14999999,-0.75757575,0.9386761823704222,324.480741198835
1707,-0.6782367,0.19010316485574769,0.7750168351442518,58.35895347595215,0.14999999,-0.6969697,0.939758790073679,324.5061024087613
1708,-0.24551524,0.19001140658138646,0.775108593418613,58.39490866661072,0.14999999,-0.47474748,0.9317399677532432,324.5394824410081
1709,-0.5938589,0.18991534055628356,0.7752046594437161,58.43026542663574,0.14999999,-0.5959596,0.9392854303195091,324.5653170106886
1710,-0.3233179,0.18982013991187882,0.7752998600881208,58.46648073196411,0.14999999,-0.43434343,0.9379977613757887,324.5924392493128
1711,-0.8298362,0.18972527478434317,0.7753947252156563,58.50180983543396,0.14999999,-0.7777778,0.9376140933016167,324.61994515601117
1712,-0.73014146,0.1896298637155653,0.7754901362844342,58.5374801158905,0.14999999,-0.61616164,0.9387384749633485,324.6463266810478
1713,-0.583542,0.18953511588736313,0.7755848841126366,58.57467269897461,0.14999999,-0.5555556,0.9377931659947853,324.67365351505305
1714,-0.6734102,0.18943965957431164,0.7756803404256879,58.6106276512146,0.14999999,-0.7979798,0.939197004682917,324.69957651037015
1715,-0.5127645,0.189344311397957,0.7757756886020427,58.64582562446594,0.14999999,-0.27272728,0.9392024628739163,324.7254940474962
1716,-0.5570867,0.1892493045818767,0.7758706954181228,58.681140422821045,0.14999999,-0.37373737,0.938807384995801,324.7518066625004
1717,-0.8787879,0.18915513194002867,0.775964868059971,58.71616506576538,0.14999999,-0.8181818,0.9375651214712049,324.77936154102923
1718,-0.8312285,0.18906089509363008,0.7760591049063694,58.752153635025024,0.14999999,-0.85858583,0.9378637701727572,324.80661777085646
1719,-0.8503995,0.18896687227025608,0.7761531277297435,58.787436962127686,0.14999999,-0.83838385,0.9376843382862425,324.8340534325702
1720,-0.62971926,0.18887209269989033,0.7762479073001093,58.82304525375366,0.14999999,-0.8989899,0.9391739887588505,324.8599994438114
1721,-0.6157372,0.18877700629902724,0.7763429937009724,58.85930156707764,0.14999999,-0.45454547,0.9398916031854799,324.8852278406259
1722,-0.83172673,0.1886833553150597,0.7764366446849398,58.894521951675415,0.14999999,-0.8787879,0.9376099880930349,324.9127378525328
1723,-0.28870028,0.18859532865014578,0.7765246713498539,58.929742097854614,0.14999999,-0.5151515,0.9281065883316444,324.94975126420115
1724,-0.7880371,0.18850176440288297,0.7766182355971165,58.96534872055054,0.14999999,-0.9191919,0.9378294336309319,324.9770418305702
1725,-0.97162443,0.1884097319889655,0.776710268011034,58.99992322921753,0.14999999,-0.97979796,0.9353741496047059,325.0067876809655
1726,-1.0889684,0.1883197575061282,0.7768002424938714,59.035234689712524,0.14999999,-0.93939394,0.9320062253882349,325.03990145557725
1727,-1.0173795,0.1882285217519257,0.7768914782480738,59.07049059867859,0.14999999,-0.959596,0.9343643900015788,325.0706570655757
1728,-0.63837874,0.1881348812646293,0.7769851187353704,59.10689949989319,0.14999999,-0.33333334,0.938702240296276,325.09707482527944
1729,-0.21564354,0.1880485584818585,0.7770714415181412,59.14228367805481,0.14999999,-0.35353535,0.9262372101460914,325.13595761513335
1730,-0.21849874,0.18796394725167334,0.7771560527483263,59.17761850357056,0.14999999,-0.41414142,0.9234488697384392,325.1776287453949
1731,-1.299074,0.187877952984335,0.7772420470156647,59.213549852371216,0.14999999,-1.0,0.9260121295110219,325.21673661588386
1732,0.18612744,0.1880425666937192,0.7770774333062805,59.24899077415466,0.14999999,0.15151516,0.4921311023622151,325.68972551352164
1733,-0.34857383,0.18795163635620846,0.7771683636437912,59.284698724746704,0.14999999,-0.1919192,0.9346597082123798,325.72018580530926
1734,-0.10571372,0.18787698429262278,0.777243015707377,59.3207848072052,0.14999999,-0.030303031,0.9066150419013569,325.7786907634079
1735,0.73555166,0.18818458610298613,0.7769354138970137,59.355875730514526,0.14999999,0.85858583,0.24355387472694728,326.50025688868095
1736,-0.25842148,0.1880942315523122,0.7770257684476874,59.3914692401886,0.14999999,-0.2929293,0.933790913866961,326.531585974814
1737,-0.026685402,0.18807222123157893,0.7770477787684207,59.42688202857971,0.14999999,-0.17171717,0.8152576955613947,326.6814482792526
1738,0.11265947,0.18822173134319423,0.7768982686568054,59.462575912475586,0.14999999,-0.07070707,0.5171992047810169,327.1293690744716
1739,-0.3393768,0.18812968061660895,0.7769903193833906,59.49803376197815,0.14999999,-0.13131313,0.9369744821886276,327.15751459228295
1740,-0.46802613,0.18803681213073947,0.7770831878692602,59.5334267616272,0.14999999,-0.15151516,0.9385814847962245,327.1840531074867
1741,0.12716623,0.18819090271932695,0.7769290972806727,59.56868839263916,0.14999999,0.25252524,0.5088114731384802,327.6403616343482
1742,-0.25802696,0.18810279434757757,0.777017205652422,59.604305267333984,0.14999999,-0.25252524,0.9304138808681309,327.6750677534801
1743,-0.32796517,0.18801163527761694,0.7771083647223828,59.63966488838196,0.14999999,-0.23232323,0.935907464593793,327.7042802888863
1744,-0.20731913,0.18792232744970747,0.7771976725502922,59.6776762008667,0.14999999,-0.3131313,0.9328612165964821,327.7365390722898
1745,-0.38797402,0.18782962427520455,0.7772903757247949,59.713555335998535,0.14999999,-0.3939394,0.9389647120578645,327.76269436023193
1746,0.24250421,0.18800201117016294,0.7771179888298364,59.748936891555786,0.14999999,0.27272728,0.47630285712746356,328.2515115031045
1747,-0.06829176,0.18795036800008594,0.7771696319999135,59.784175872802734,0.14999999,0.01010101,0.8673386069543487,328.34929289615013
1748,0.11072416,0.1880990310304044,0.777020968969595,59.819406270980835,0.14999999,-0.11111111,0.5173066550032307,328.7971062411469
1749,0.307429,0.1882812266483156,0.7768387733516839,59.855714559555054,0.14999999,0.47474748,0.4583608332429023,329.30386540790397
1750,-0.6156022,0.18818827572970093,0.7769317242702987,59.89108490943909,0.14999999,-0.6363636,0.9395028809273717,329.3294825269766
