LQGmu1_higher,Regret,LQGsigma_higher,Iteration,ReturnLastEpisode,Regret/t,TimeElapsed,LQGmu1_actor,ReturnMean
-0.17171717,86.43657754856632,0.14999999,542,0.9551456349755981,0.15947708034790833,20.397728204727173,-0.25112015,0.8056429196520914
-0.3131313,86.44551067081487,0.14999999,543,0.9561868777514557,0.15919983548953015,20.432393074035645,-0.35145494,0.8059201645104697
-0.37373737,86.45502333121357,0.14999999,544,0.9556073396012997,0.1589246752412014,20.46657156944275,-0.13038336,0.8061953247587984
-0.21212122,86.46364799356144,0.14999999,545,0.9564953376521335,0.15864889540103017,20.501251459121704,-0.28797996,0.8064711045989695
-0.23232323,86.50473686649867,0.14999999,546,0.9240311270627682,0.15843358400457633,20.535477876663208,0.02963835,0.8066864159954235
-0.33333334,86.51444112389413,0.14999999,547,0.9554157426045508,0.15816168395593078,20.5705463886261,-0.21997543,0.8069583160440691
-0.15151516,86.64334277735472,0.14999999,548,0.8362183465394187,0.1581082897396984,20.60641312599182,0.12200102,0.8070117102603014
-0.09090909,86.65594625785116,0.14999999,549,0.9525165195035581,0.15784325365728807,20.640808820724487,-0.06713302,0.8072767463427116
-0.13131313,86.67011045609063,0.14999999,550,0.9509558017605296,0.15758201901107385,20.675086498260498,0.008352667,0.8075379809889258
-0.01010101,86.67997065405613,0.14999999,551,0.9552598020344962,0.1573139213322253,20.71023988723755,-0.15710254,0.8078060786677745
-0.1919192,86.6887457940568,0.14999999,552,0.9563448599993286,0.15704482933705943,20.74479079246521,-0.41999692,0.8080751706629405
0.05050505,86.69814495603156,0.14999999,553,0.95572083802525,0.15677783898016556,20.779213190078735,-0.025112875,0.8083421610198344
-0.25252524,86.70721532388653,0.14999999,554,0.9560496321450311,0.15651121899618506,20.815175771713257,-0.1679919,0.808608781003815
0.21212122,86.9695204159819,0.14999999,555,0.7028149079046218,0.15670183858735479,20.85115337371826,0.25194833,0.8084181614126452
-0.11111111,86.97936648284765,0.14999999,556,0.9552739331342546,0.15643770950152455,20.885677814483643,-0.028675795,0.8086822904984755
0.01010101,87.12140720834485,0.14999999,557,0.8230792745028044,0.1564118621334737,20.92068910598755,0.23933169,0.8087081378665264
0.65656567,87.7402954938732,0.14999999,558,0.34623171447164375,0.1572406729280882,20.95484972000122,0.7718545,0.8078793270719119
0.07070707,88.03943145918144,0.14999999,559,0.665984034691768,0.1574945106604319,20.989638090133667,0.24434851,0.8076254893395682
0.030303031,88.05263291129707,0.14999999,560,0.9519185478843702,0.15723684448445904,21.023852825164795,-0.05195275,0.807883155515541
-0.07070707,88.06754127159269,0.14999999,561,0.9502116397043822,0.1569831395215556,21.058144569396973,0.010890797,0.8081368604784445
0.7979798,88.87749879925462,0.14999999,562,0.15516247233805813,0.1581450156570367,21.09272861480713,1.1171064,0.8069749843429633
0.9191919,89.68487244722748,0.14999999,563,0.15774635202714773,0.15929817486186051,21.127357482910156,1.0832204,0.8058218251381395
0.17171717,90.0406795462404,0.14999999,564,0.6093129009870734,0.15964659494014255,21.16124129295349,0.32126793,0.8054734050598574
0.35353535,90.62786377052915,0.14999999,565,0.3779357757112556,0.16040329870890113,21.195810317993164,0.81516063,0.8047167012910987
0.85858583,91.27408628321827,0.14999999,566,0.3188974873108731,0.16126163654278847,21.23052191734314,0.8267116,0.8038583634572115
-0.27272728,91.28285493332353,0.14999999,567,0.9563513498947294,0.1609926894767611,21.265211582183838,-0.12542754,0.8041273105232388
0.7777778,91.70867959298823,0.14999999,568,0.5392953403353087,0.1614589429454018,21.29946279525757,0.5473058,0.803661057054598
-0.030303031,91.71819792920661,0.14999999,569,0.9556016637816265,0.16119191200212057,21.33362865447998,0.03422205,0.8039280879978792
0.11111111,91.91902865147377,0.14999999,570,0.7642892777328434,0.16126145377451537,21.367830753326416,0.12096088,0.8038585462254845
0.09090909,91.92824045923491,0.14999999,571,0.9559081922388518,0.16099516717904538,21.403387546539307,-0.07863791,0.8041248328209545
0.75757575,92.60607066285996,0.14999999,572,0.28728979637495694,0.16189872493506988,21.43874216079712,0.8400893,0.8032212750649301
0.41414142,92.87108377972945,0.14999999,573,0.7001068831305143,0.16207868024385594,21.47289776802063,0.26457232,0.803041319756144
-0.05050505,92.8806052386533,0.14999999,574,0.9555985410761371,0.1618129011126364,21.50709080696106,-0.08551511,0.8033070988873635
0.13131313,92.90992736763955,0.14999999,575,0.9357978710137439,0.16158248237850356,21.5416042804718,0.07098536,0.8035375176214964
0.23232323,93.52285307432756,0.14999999,576,0.35219429331200325,0.162366064365152,21.57572364807129,0.76258075,0.8027539356348481
0.8989899,94.34739721920371,0.14999999,577,0.1405758551238426,0.16351368668839464,21.609827995300293,1.0005186,0.8016063133116055
0.57575756,95.13243240373423,0.14999999,578,0.18008481546948776,0.16458898339746406,21.644646406173706,1.0345762,0.8005310166025361
0.43434343,95.4968414056456,0.14999999,579,0.6007109980886262,0.1649340956919613,21.679319381713867,0.3666434,0.8001859043080388
0.37373737,95.83039486641931,0.14999999,580,0.63156653922628,0.1652248187352057,21.71397852897644,0.34392002,0.7998951812647945
0.5555556,96.13710702660146,0.14999999,581,0.6584078398178494,0.16546834255869441,21.748080730438232,0.20559031,0.7996516574413058
0.61616164,96.63121693446666,0.14999999,582,0.4710100921347898,0.1660330187877434,21.782488107681274,0.5982004,0.7990869812122569
0.45454547,97.03048179772152,0.14999999,583,0.5658551367451393,0.1664330734094709,21.81710648536682,0.4288066,0.7986869265905293
0.3131313,97.37910924182705,0.14999999,584,0.6164925558944648,0.16674505007162166,21.847052097320557,0.30856764,0.7983749499283785
0.47474748,97.89482718228464,0.14999999,585,0.4494020595424064,0.16734158492698228,21.87940812110901,0.5839016,0.7977784150730179
0.4949495,98.26724917351781,0.14999999,586,0.5926980087668302,0.16769155149064474,21.91343069076538,0.3486544,0.7974284485093556
-0.47474748,98.27658859210906,0.14999999,587,0.9557805814087466,0.16742178635793709,21.984601259231567,-0.32205153,0.7976982136420631
-0.7777778,98.28551324548785,0.14999999,588,0.9561953466212166,0.16715223341069363,22.077677249908447,-0.868475,0.7979677665893066
-0.6969697,98.29452677190952,0.14999999,589,0.9561064735783297,0.1668837466416121,22.1357843875885,-0.5414737,0.7982362533583881
-0.5959596,98.3034612032544,0.14999999,590,0.9561855686551117,0.16661603593771931,22.187976598739624,-0.68908393,0.7985039640622809
-0.45454547,98.31257436085708,0.14999999,591,0.9560068423973164,0.16634953360551114,22.23276710510254,-0.29593152,0.798770466394489
-0.65656567,98.32168319596072,0.14999999,592,0.956011164896364,0.1660839243175012,22.28533673286438,-0.7244885,0.7990360756824989
-0.57575756,98.3305331034897,0.14999999,593,0.9562700924710135,0.165818774204873,22.34026074409485,-0.77003574,0.7993012257951272
-0.43434343,98.33921226391361,0.14999999,594,0.9564408395760915,0.16555422940052797,22.398008584976196,-0.61004883,0.7995657705994723
-0.5555556,98.34794263489852,0.14999999,595,0.9563896290150887,0.16529065989058575,22.45466423034668,-0.46217862,0.7998293401094143
-0.7979798,98.35699576110017,0.14999999,596,0.9560668737983555,0.16502851637768484,22.503766298294067,-0.8621149,0.8000914836223153
-0.3939394,98.36630753349789,0.14999999,597,0.9558082276022728,0.16476768431071673,22.557355165481567,-0.3554165,0.8003523156892834
-0.75757575,98.37509722703736,0.14999999,598,0.9563303064605256,0.1645068515502297,22.608007431030273,-0.5764257,0.8006131484497704
-0.7373737,98.38421023528501,0.14999999,599,0.9560069917523427,0.16424742944121037,22.66097378730774,-0.79522854,0.8008725705587898
-0.67676765,98.39307357966987,0.14999999,600,0.9562566556151296,0.16398845596611647,22.713243007659912,-0.5531932,0.8011315440338836
-0.7171717,98.4020446768088,0.14999999,601,0.9561489028610767,0.16373052358870016,22.7597393989563,-0.6658008,0.8013894764112999
-0.5151515,98.41109157527372,0.14999999,602,0.9560731015350777,0.1634735740453052,22.794037580490112,-0.8204386,0.801646425954695
-0.53535354,98.42037671001935,0.14999999,603,0.9558348652543565,0.16321787182424438,22.827939748764038,-0.72919595,0.8019021281757558
-0.61616164,98.42938626187828,0.14999999,604,0.9561104481410766,0.1629625600362223,22.86246156692505,-0.64783335,0.8021574399637779
-0.85858583,98.4384685762595,0.14999999,605,0.9560376856187796,0.16270821252274298,22.89677143096924,-0.7845815,0.8024117874772572
-0.8787879,98.44800072803757,0.14999999,606,0.9555878482219198,0.1624554467459366,22.931746006011963,-0.9721108,0.8026645532540634
-0.4949495,98.4572143339272,0.14999999,607,0.9559063941103771,0.16220298901800198,22.966959476470947,-0.53425646,0.8029170109819982
-0.83838385,98.46675176405425,0.14999999,608,0.9555825698729419,0.16195189434877344,23.00090718269348,-1.2467805,0.8031681056512268
-0.6363636,98.47579091250478,0.14999999,609,0.9560808515494768,0.16170080609606696,23.034870862960815,-0.7665952,0.8034191939039332
-0.41414142,98.48621834022131,0.14999999,610,0.9546925722834635,0.1614528169511825,23.071505069732666,-0.25028312,0.8036671830488176
-0.959596,98.49549355137434,0.14999999,611,0.9558447888469735,0.16120375376657012,23.111293077468872,-1.049514,0.80391624623343
-0.8181818,98.50481080990207,0.14999999,612,0.9558027414722654,0.16095557321879422,23.145302057266235,-0.9254143,0.8041644267812058
-0.8989899,98.5138459876986,0.14999999,613,0.956084822203467,0.16070774223115597,23.17952871322632,-0.80916023,0.8044122577688441
-0.9191919,98.5228990615367,0.14999999,614,0.956066926161899,0.1604607476572259,23.212987184524536,-0.8776835,0.8046592523427742
-0.93939394,98.53166580788009,0.14999999,615,0.9563532536566123,0.16021409074452048,23.24686360359192,-0.82931316,0.8049059092554797
-0.97979796,98.54100795756949,0.14999999,616,0.9557778503106003,0.15996916876228814,23.280704021453857,-1.1965842,0.805150831237712
-1.0,98.55024544149103,0.14999999,617,0.9558825160784631,0.1597248710559012,23.314892768859863,-0.8325224,0.8053951289440989
-0.2929293,98.55976944376005,0.14999999,618,0.9555959977309866,0.15948182757889975,23.348811388015747,-0.27929097,0.8056381724211005
-0.3131313,98.56874318609196,0.14999999,619,0.9561462576680868,0.15923868042987394,23.382673263549805,-0.7897332,0.8058813195701262
-0.17171717,98.57919087379254,0.14999999,620,0.9546723122994208,0.1589986949577299,23.416523456573486,-0.1528937,0.8061213050422702
-0.21212122,98.58803973001972,0.14999999,621,0.9562711437728244,0.15875690777780951,23.451185703277588,-0.31752193,0.8063630922221906
-0.37373737,98.59704198104642,0.14999999,622,0.956117748973306,0.15851614466406178,23.485169410705566,-0.2851486,0.8066038553359385
-0.33333334,98.6076738331826,0.14999999,623,0.9544881478638116,0.15827877019772488,23.52071785926819,-0.11299199,0.8068412298022754
-0.35353535,98.61669061070474,0.14999999,624,0.956103222477859,0.1580395682863858,23.55690574645996,-0.33764103,0.8070804317136143
-0.09090909,98.62655161501931,0.14999999,625,0.955258995685421,0.1578024825840309,23.59553861618042,-0.031023052,0.8073175174159692
-0.13131313,98.63613055358594,0.14999999,626,0.9555410614333701,0.15756570375972195,23.630317211151123,-0.102679916,0.8075542962402783
-0.01010101,98.65107502333377,0.14999999,627,0.9501755302521636,0.15733823767676838,23.66743016242981,0.024246965,0.8077817623232318
-0.1919192,98.65990974186106,0.14999999,628,0.9562852814727233,0.1571017671048743,23.707228660583496,-0.4622996,0.8080182328951259
-0.25252524,98.6693111010514,0.14999999,629,0.9557186408096573,0.15686694928625025,23.741867303848267,-0.2964883,0.80825305071375
-0.23232323,98.6780867304697,0.14999999,630,0.95634437058171,0.15663188369915826,23.77571964263916,-0.19447532,0.8084881163008419
0.25252524,99.02730107800234,0.14999999,631,0.6159056524673694,0.15693708570206394,23.810811519622803,0.3814264,0.8081829142979363
-0.11111111,99.03613193899042,0.14999999,632,0.9562891390119156,0.15670274040979498,23.84481120109558,-0.07660844,0.8084172595902053
0.05050505,99.0462154636007,0.14999999,633,0.955036475389724,0.15647111447646242,23.878782272338867,0.0047281235,0.8086488855235378
0.3939394,99.42252981347103,0.14999999,634,0.5888056501296671,0.15681787036825084,23.913854837417603,0.4349946,0.8083021296317492
0.83838385,100.22542377645024,0.14999999,635,0.16222603702078658,0.1578353130337799,23.947580575942993,0.99425846,0.8072846869662201
0.030303031,100.25951027789162,0.14999999,636,0.9310334985586229,0.15764073943064721,23.982800245285034,0.052149437,0.8074792605693528
-0.15151516,100.26868176750027,0.14999999,637,0.9559485103913503,0.15740766368524375,24.016847372055054,-0.1480325,0.8077123363147561
-0.07070707,100.2775229357551,0.14999999,638,0.9562788317451636,0.15717480083974153,24.051122903823853,-0.12531035,0.8079451991602584
0.15151516,100.54466018122831,0.14999999,639,0.6979827545267863,0.15734688604261082,24.084959030151367,0.21681228,0.807773113957389
0.2929293,100.92094621166152,0.14999999,640,0.588833969566789,0.1576889784557211,24.119030475616455,0.36276984,0.8074310215442788
0.01010101,101.04746349856856,0.14999999,641,0.8386027130929486,0.15764034867171384,24.15700626373291,0.12674089,0.8074796513282861
0.1919192,101.21563040027259,0.14999999,642,0.7969530982959747,0.15765674517176415,24.211060523986816,0.20324397,0.8074632548282358
0.93939394,102.03774717657562,0.14999999,643,0.14300322369697208,0.15869012002577856,24.262311697006226,1.0482818,0.8064298799742214
-0.27272728,102.04883267741336,0.14999999,644,0.9540344991622696,0.1584609203065425,24.30033779144287,-0.20439328,0.8066590796934576
0.8181818,102.62461144040148,0.14999999,645,0.3893412370118716,0.15910792471380075,24.347647190093994,0.6993029,0.8060120752861993
-0.030303031,102.63539984117342,0.14999999,646,0.9543315992280621,0.15887832792751305,24.382121324539185,-0.072391905,0.8062416720724871
0.53535354,102.81975408986723,0.14999999,647,0.7807657513061869,0.15891770338464797,24.419033765792847,0.21844605,0.8062022966153524
0.97979796,103.62190915270766,0.14999999,648,0.16296493715957003,0.1599103536307217,24.453361988067627,0.9945364,0.8052096463692786
0.959596,104.43544827226457,0.14999999,649,0.15158088044309612,0.1609174857816095,24.487295150756836,1.0882317,0.8042025142183907
0.09090909,104.46676141368907,0.14999999,650,0.9338068585754997,0.16071809448259858,24.521250247955322,0.104149655,0.8044019055174014
0.8787879,105.20475141977369,0.14999999,651,0.2271299939153865,0.16160484089058938,24.557064533233643,0.9350548,0.8035151591094106
0.5959596,105.8260391712664,0.14999999,652,0.3438322485072834,0.1623098760295497,24.583778619766235,0.8093945,0.8028101239704503
0.33333334,106.28602881707702,0.14999999,653,0.5051303541893803,0.1627657409143599,24.606088876724243,0.5098712,0.8023542590856402
-0.05050505,106.31229002755605,0.14999999,654,0.9388587895209816,0.16255701839075848,24.636918544769287,0.038691252,0.8025629816092416
0.13131313,106.54371335089314,0.14999999,655,0.7336966766629002,0.1626621577876231,24.67094612121582,0.24905391,0.8024578422123769
0.07070707,106.55295370996276,0.14999999,656,0.9558796409303743,0.16242828309445542,24.70574712753296,-0.0782751,0.8026917169055444
0.21212122,106.82341556054273,0.14999999,657,0.694658149420038,0.16259271774816245,24.73943328857422,0.27208638,0.8025272822518374
0.5151515,107.17652621884548,0.14999999,658,0.6120093416972492,0.16288225869125453,24.77432656288147,0.3274049,0.8022377413087454
0.67676765,107.7067604900938,0.14999999,659,0.43488572875167925,0.1634396972535566,24.808793306350708,0.64874244,0.8016803027464432
1.0,108.46290187530371,0.14999999,660,0.2089786147900796,0.16433773011409653,24.843839168548584,0.96375024,0.8007822698859033
0.11111111,108.59663220962389,0.14999999,661,0.831389665679827,0.1642914254305959,24.87858533859253,0.16958985,0.8008285745694039
-0.7777778,108.60565387985017,0.14999999,662,0.9560983297737297,0.16405687897258334,24.91321349143982,-0.85960436,0.8010631210274167
-0.43434343,108.61440275959022,0.14999999,663,0.9563711202599466,0.163822628596667,24.94839596748352,-0.33121708,0.8012973714033329
-0.5959596,108.62398782779408,0.14999999,664,0.9555349317961402,0.16359034311414772,24.982764959335327,-0.3736923,0.8015296568858522
-0.57575756,108.63295293140295,0.14999999,665,0.9561548963911293,0.1633578239569969,25.016829013824463,-0.33978686,0.8017621760430028
-0.6969697,108.6420083155279,0.14999999,666,0.956064615875054,0.16312613861190375,25.053099155426025,-0.8000038,0.8019938613880961
-0.5555556,108.65072135768987,0.14999999,667,0.9564069578380228,0.16289463471917523,25.08769154548645,-0.4599556,0.8022253652808246
-0.47474748,108.65964293738067,0.14999999,668,0.9561984203092044,0.1626641361338034,25.122201442718506,-0.3678482,0.8024558638661964
-0.45454547,108.66866784732542,0.14999999,669,0.956095090055239,0.162434481087183,25.15747094154358,-0.48991352,0.8026855189128167
-0.65656567,108.67749280622495,0.14999999,670,0.9562950411004719,0.16220521314361933,25.193034172058105,-0.31889507,0.8029147868563804
-0.75757575,108.68640324381295,0.14999999,671,0.9562095624120055,0.1619767559520312,25.228923320770264,-0.43953472,0.8031432440479686
-0.7979798,108.69534745583312,0.14999999,672,0.9561757879798355,0.1617490289521326,25.26500415802002,-0.8645016,0.803370971047867
-0.67676765,108.70416574091955,0.14999999,673,0.9563017149135663,0.16152179159126234,25.30101442337036,-0.58693105,0.8035982084087374
-0.7373737,108.71322279792267,0.14999999,674,0.9560629429968741,0.1612955827862354,25.336750268936157,-0.8744938,0.8038244172137642
-0.7171717,108.72200953114398,0.14999999,675,0.95633326677869,0.16106964374984295,25.373775243759155,-0.56659317,0.8040503562501568
-0.3939394,108.73096479240752,0.14999999,676,0.9561647387364605,0.16084462247397563,25.409778833389282,-0.52129626,0.8042753775260241
-0.61616164,108.74005963127493,0.14999999,677,0.9560251611325886,0.16062047212891423,25.445202589035034,-0.59014374,0.8044995278710854
-0.5151515,108.7490573125367,0.14999999,678,0.9561223187382235,0.16039683969400695,25.480122089385986,-0.68409556,0.8047231603059927
-0.85858583,108.75791441011013,0.14999999,679,0.9562629024265717,0.16017365892505175,25.516950845718384,-0.7577587,0.804946341074948
-0.53535354,108.76683389131922,0.14999999,680,0.9562005187909156,0.15995122631076356,25.55709218978882,-0.7770248,0.8051687736892361
-0.4949495,108.77611589122017,0.14999999,681,0.9558380000990562,0.15972997928226162,25.604724407196045,-0.47638413,0.8053900207177381
-0.6363636,108.78501910862809,0.14999999,682,0.9562167825920845,0.1595088256724752,25.653088331222534,-0.7189749,0.8056111743275245
-0.8989899,108.79404800851881,0.14999999,683,0.9560911001092725,0.15928850367279476,25.694567680358887,-0.86785793,0.8058314963272049
-0.8787879,108.80287176261798,0.14999999,684,0.9562962459008377,0.15906852596873974,25.73034358024597,-0.8054289,0.8060514740312599
-0.959596,108.81199823396958,0.14999999,685,0.9559935286484132,0.15884963245834974,25.76656150817871,-0.9577046,0.8062703675416499
-0.9191919,108.82104107490888,0.14999999,686,0.9560771590607028,0.15863125521123744,25.803195238113403,-1.1459932,0.8064887447887621
-0.8181818,108.83017649261136,0.14999999,687,0.9559845822975191,0.15841364846086078,25.839728116989136,-0.8274318,0.8067063515391388
-0.93939394,108.83947778021432,0.14999999,688,0.9558187123970381,0.1581969153782185,25.875994443893433,-1.0295646,0.806923084621781
-0.83838385,108.84842117031202,0.14999999,689,0.9561766099023009,0.15798029197432806,25.911741971969604,-0.7408224,0.8071397080256715
-0.97979796,108.85739489731361,0.14999999,690,0.9561462729984077,0.1577643404308893,25.949086904525757,-0.97374123,0.8073556595691103
-1.0,108.86678057256093,0.14999999,691,0.955734324752686,0.1575496100905368,25.985321760177612,-0.9595866,0.807570389909463
-0.41414142,108.87559300572492,0.14999999,692,0.9563075668360024,0.15733467197359094,26.02161431312561,-0.539108,0.8077853280264089
-0.2929293,108.8856380385576,0.14999999,693,0.9550749671673142,0.15712213281177143,26.05890393257141,-0.06722751,0.8079978671882284
-0.3131313,108.89495451196507,0.14999999,694,0.9558035265925372,0.15690915635729838,26.09603452682495,-0.23102918,0.8082108436427013
-0.21212122,108.9878553643437,0.14999999,695,0.8722191476213628,0.15681705807819238,26.132355213165283,0.10538334,0.8083029419218074
-0.37373737,108.99684449642682,0.14999999,696,0.9561308679168852,0.15660466163279715,26.17001438140869,-0.515089,0.8085153383672026
-0.17171717,109.00725658777246,0.14999999,697,0.9547079086543534,0.1563949161947955,26.205503225326538,-0.10676803,0.8087250838052044
-0.33333334,109.01789681787109,0.14999999,698,0.9544797699013642,0.15618609859293853,26.241868019104004,-0.0033140182,0.8089339014070613
-0.35353535,109.02760787116479,0.14999999,699,0.9554089467063048,0.15597654917190956,26.278732538223267,-0.26455495,0.8091434508280904
-0.09090909,109.09755942820587,0.14999999,700,0.8951684429589205,0.1558536563260084,26.314477920532227,0.05511813,0.8092663436739915
-0.13131313,109.10746185506135,0.14999999,701,0.9552175731445312,0.1556454520043671,26.351465463638306,-0.21470654,0.8094745479956329
-0.1919192,109.42160300091341,0.14999999,702,0.6509788541479401,0.15587122934603048,26.399996757507324,0.22022094,0.8092487706539695
-0.01010101,109.4791375151051,0.14999999,703,0.9075854858083064,0.1557313478166502,26.450986623764038,0.109877646,0.8093886521833499
-0.25252524,109.48849366595836,0.14999999,704,0.9557638491467341,0.15552342850278175,26.503239393234253,-0.31116074,0.8095965714972183
-0.23232323,109.50241645105406,0.14999999,705,0.951197214904305,0.1553225765263178,26.55203604698181,-0.054141864,0.8097974234736821
0.17171717,109.69793039696887,0.14999999,706,0.7696060540851881,0.15537950481157065,26.600876808166504,0.15908393,0.8097404951884294
-0.11111111,109.70872524526776,0.14999999,707,0.9543251517011132,0.15517500034691337,26.64940118789673,-0.097313635,0.8099449996530866
0.6363636,110.16159649501218,0.14999999,708,0.5122487502555824,0.15559547527544093,26.702149391174316,0.52597034,0.8095245247245592
0.6969697,110.65788038931458,0.14999999,709,0.46883610569758716,0.15607599490735485,26.75170135498047,0.58119935,0.8090440050926453
0.05050505,110.66970516880137,0.14999999,710,0.9532952205132162,0.15587282418141038,26.800514221191406,0.017158251,0.8092471758185896
0.030303031,110.69318515261567,0.14999999,711,0.9416400161857071,0.15568661765487435,26.85067129135132,-0.010367829,0.8094333823451256
-0.15151516,110.70453299495735,0.14999999,712,0.9537721576583289,0.15548389465583898,26.89979839324951,0.023082137,0.8096361053441611
-0.07070707,110.73027494428132,0.14999999,713,0.9393780506760236,0.15530192839310142,26.948554754257202,0.030210346,0.8098180716068987
0.27272728,111.13217305477485,0.14999999,714,0.5632218895064732,0.15564730119716366,26.997579336166382,0.36404946,0.8094726988028366
0.7171717,111.79297959243678,0.14999999,715,0.304313462338071,0.1563538176117997,27.04579734802246,0.8313097,0.8087661823882005
0.41414142,112.134374813566,0.14999999,716,0.6237247788707758,0.15661225532620948,27.095139980316162,0.29956797,0.8085077446737908
-0.27272728,112.14361566114033,0.14999999,717,0.9558791524256604,0.15640671640326406,27.1434588432312,-0.27989918,0.8087132835967361
-0.030303031,112.52124540978981,0.14999999,718,0.5874902513505136,0.15671482647603038,27.194782733917236,0.41144443,0.8084051735239699
0.01010101,112.84593954028722,0.14999999,719,0.6404258695025954,0.1569484555497736,27.24324870109558,0.29323918,0.8081715444502267
0.09090909,113.12629430198714,0.14999999,720,0.6847652383000715,0.15711985319720437,27.291860580444336,0.26457906,0.8080001468027959
0.7373737,113.85249414789243,0.14999999,721,0.2389201540947211,0.15790914583618923,27.341686010360718,0.9556234,0.8072108541638111
0.5555556,114.26013409996806,0.14999999,722,0.5574800479243687,0.15825503337945715,27.390650987625122,0.44376957,0.8068649666205432
-0.05050505,114.29251792560096,0.14999999,723,0.9327361743671014,0.15808093765643286,27.44010043144226,0.008136243,0.8070390623435675
0.7777778,114.87011709568657,0.14999999,724,0.38752082991439624,0.15866038272884886,27.49038028717041,0.7264949,0.8064596172711515
0.3131313,115.13001295569887,0.14999999,725,0.705224139987696,0.15880001786992948,27.539496898651123,0.31212354,0.8063199821300707
0.25252524,115.40804185340808,0.14999999,726,0.6870911022907981,0.15896424497714612,27.588716506958008,0.2412115,0.8061557550228542
0.37373737,115.83062583740637,0.14999999,727,0.5425360160017089,0.1593268580982206,27.64138388633728,0.43311325,0.8057931419017798
0.07070707,116.15551969444982,0.14999999,728,0.6402261429565563,0.15955428529457394,27.690681219100952,0.34508044,0.8055657147054264
0.43434343,116.7230524947859,0.14999999,729,0.3975871996639189,0.16011392660464457,27.74025297164917,0.69359624,0.8050060733953557
0.1919192,117.14131233707883,0.14999999,730,0.54686015770707,0.16046755114668332,27.793626308441162,0.4232907,0.804652448853317
0.35353535,117.48968540537979,0.14999999,731,0.6167469316990426,0.16072460383772885,27.83319854736328,0.33176208,0.8043953961622716
0.15151516,117.50009781662685,0.14999999,732,0.9547075887529411,0.16051925931233177,27.86902952194214,-0.08178367,0.8046007406876687
-0.43434343,117.50873145271433,0.14999999,733,0.9564863639125134,0.16031204836659527,27.905492544174194,-0.3793408,0.8048079516334052
-0.5555556,117.51783452483137,0.14999999,734,0.956016927882952,0.16010604158696373,27.941877126693726,-0.66382927,0.8050139584130368
-0.7777778,117.52673097536587,0.14999999,735,0.9562235494655067,0.15990031425219844,27.97820472717285,-0.8642403,0.8052196857478019
-0.47474748,117.53560687300235,0.14999999,736,0.956244102363509,0.15969511803397057,28.014800786972046,-0.4890741,0.8054248819660299
-0.57575756,117.54439662959318,0.14999999,737,0.9563302434091773,0.15949036177692427,28.052347421646118,-0.7569461,0.8056296382230763
-0.65656567,117.55344393368888,0.14999999,738,0.956072695904292,0.1592865093952424,28.088106870651245,-0.54067034,0.805833490604758
-0.6969697,117.56281831017056,0.14999999,739,0.9557456235183294,0.15908365129928356,28.12429928779602,-0.73689836,0.8060363487007168
-0.45454547,117.57183734027258,0.14999999,740,0.9561009698979748,0.15888086127063863,28.160051345825195,-0.22252788,0.8062391387293618
-0.75757575,117.58057639392631,0.14999999,741,0.9563809463462781,0.1586782407475389,28.1981942653656,-0.74056107,0.8064417592524615
-0.67676765,117.58958704307452,0.14999999,742,0.9561093508517866,0.1584765324030654,28.23445200920105,-0.79997957,0.806643467596935
-0.7979798,117.59851507797664,0.14999999,743,0.9561919650978677,0.1582752558250022,28.270580530166626,-0.7054144,0.8068447441749982
-0.5959596,117.60782637300785,0.14999999,744,0.9558087049687907,0.1580750354475912,28.306442975997925,-0.65839607,0.8070449645524091
-0.7171717,117.61657728249587,0.14999999,745,0.956369090511984,0.15787460037918907,28.341968059539795,-0.70041305,0.8072453996208112
-0.3939394,117.62547532320819,0.14999999,746,0.9562219592876811,0.15767489989706193,28.37832999229431,-0.2785769,0.8074451001029384
-0.7373737,117.63438777899621,0.14999999,747,0.9562075442119813,0.1574757533855371,28.41331386566162,-0.6250291,0.8076442466144632
-0.85858583,117.6434767545925,0.14999999,748,0.9560310244037217,0.1572773753403643,28.44972515106201,-0.9881954,0.8078426246596361
-0.5151515,117.6550491648814,0.14999999,749,0.9535475897110907,0.1570828426767442,28.491912603378296,-0.16972533,0.8080371573232561
-0.61616164,117.66414022330513,0.14999999,750,0.9560289415762829,0.15688552029774017,28.527181386947632,-0.4275836,0.8082344797022601
-0.53535354,117.67325562516825,0.14999999,751,0.9560045981368733,0.15668875582578995,28.563268899917603,-0.4286378,0.8084312441742104
-0.6363636,117.68249671348958,0.14999999,752,0.9558789116786727,0.15649268179985318,28.59899115562439,-0.6807169,0.8086273182001471
-0.8787879,117.69226148210619,0.14999999,753,0.9553552313833906,0.15629782401342124,28.633963108062744,-1.2834904,0.808822175986579
-0.8989899,117.7014578303384,0.14999999,754,0.9559236517677967,0.15610272921795543,28.66898536682129,-1.0023355,0.809017270782045
-0.4949495,117.71097429111589,0.14999999,755,0.9556035392225082,0.15590857522002105,28.703710794448853,-0.45481718,0.8092114247799793
-0.9191919,117.71978623105605,0.14999999,756,0.9563080600598457,0.15571400295113233,28.739721298217773,-0.85673344,0.8094059970488681
-0.83838385,117.72875691884046,0.14999999,757,0.9561493122155931,0.1555201544502516,28.774902820587158,-0.7593585,0.8095998455497487
-0.959596,117.73830527298149,0.14999999,758,0.9555716458589636,0.15532757951580672,28.810004711151123,-1.0817521,0.8097924204841936
