TimeElapsed,ActionIn1,MountainCar_std0_higher,ReturnMean,ReturnStepMax,IWFirstEpisode,AvgEpLen,Iteration,IWMax,Regret,DenMISELogFirst,DenMISEMeanLog,Bound,IWMean,ReturnLastEpisode,Delta,TimestepsSoFar,Regret/t,MountainCar_std1_higher,IWLastEpisode,ReturnAbsMax,ReturnMax,MountainCar_mu0_higher,IWMin,NumTrainableParams,MinEpLen,GridSize,DenMISELogLast,NumTrajectories,MountainCar_mu1_higher,ReturnMin
1057.9849841594696,2.8287902,0.14999999,-1.0425737,99.48835,,911.6504702194358,638,124.99286,3855.162,-4.8629327,-3.4149075,35.644512,0.8651438,-4.528966,7.467584e-09,581633,6.042574,0.14999999,9.0684806e-20,8.704858,8.18193,-0.57894737,,,245,400,-3.6484683,638,3.6842105,-8.704858
1059.8668611049652,-9.031422,0.14999999,-1.0428119,99.48835,,911.7871674491392,639,130.97241,3861.357,-4.8644986,-3.4145896,35.637085,1.2587619,-1.1947459,7.4442297e-09,582632,6.042812,0.14999999,,8.704858,8.18193,0.36842105,,,245,400,-3.0283306,639,-8.947369,-8.704858
1061.7352862358093,2.9212966,0.14999999,-1.0411971,99.48835,,911.9234375,640,128.51465,3866.3662,-4.8660626,-3.413939,35.637062,1.1646181,-0.009327677,7.4209847e-09,583631,6.041197,0.14999999,,8.704858,8.18193,0.36842105,,,245,400,-3.1761284,640,2.631579,-8.704858
1063.6081573963165,-9.593067,0.14999999,-1.0400035,99.48835,,912.0592823712949,641,127.99988,3871.6423,-4.867624,-3.4127238,35.623825,0.8779679,-0.27613255,7.3978486e-09,584630,6.040004,0.14999999,,8.704858,8.18193,-0.57894737,,,245,400,-2.7234979,641,-8.947369,-8.704858
1065.5706238746643,-0.30533683,0.14999999,-1.0397075,99.48835,1.0504224,912.1947040498443,642,132.2565,3877.4922,-4.8691826,-3.4119847,35.621082,0.7993417,-0.8499737,7.3748203e-09,585629,6.0397077,0.14999999,,8.704858,8.18193,0.47368422,,,245,400,-2.765131,642,-0.5263158,-8.704858
1067.500322341919,-3.130853,0.14999999,-1.0386225,99.48835,,912.3297045101089,643,131.91833,3882.8342,-4.8691044,-3.4117308,35.586132,0.9681493,-0.3420078,7.351899e-09,586628,6.0386224,0.14999999,,8.704858,8.18193,-0.57894737,,,245,400,-2.9954352,643,-2.631579,-8.704858
1069.3797361850739,0.47278315,0.14999999,-1.03772,99.48835,0.00043431614,912.4642857142857,644,148.84207,3888.2915,-4.8706584,-3.4109278,35.531666,1.16422,-0.45741495,7.3290853e-09,587627,6.0377197,0.14999999,,8.704858,8.18193,0.7894737,,,245,400,-2.7979155,644,-0.5263158,-8.704858
1071.285896062851,-1.3643224,0.14999999,-1.0425751,99.48835,4.195909e-20,912.5984496124031,645,98.689735,3897.461,-4.872209,-3.410352,35.50256,0.69711953,-4.1692696,7.306377e-09,588626,6.042575,0.14999999,1.7836045e-11,8.704858,8.18193,0.57894737,,,245,400,-3.1179385,645,-1.5789474,-8.704858
1073.237220287323,-5.936927,0.14999999,-1.0412713,99.48835,,912.7321981424149,646,272.66553,3902.6611,-4.8737583,-3.4099908,35.449326,0.74389976,-0.20039451,7.283774e-09,589625,6.041271,0.14999999,,8.704858,8.18193,1.0,,,245,400,-2.8379142,646,-6.8421054,-8.704858
1075.0692265033722,7.0227475,0.14999999,-1.0442653,99.48835,,912.8655332302936,647,130.70512,3910.6396,-4.875305,-3.4097917,35.44543,1.2335931,-2.9783328,7.2612765e-09,590624,6.0442653,0.14999999,,8.704858,8.18193,0.36842105,,,245,400,-2.9352703,647,6.8421054,-8.704858
1076.9257202148438,-1.9873031,0.14999999,-1.0433726,99.48835,,912.9984567901234,648,135.12431,3916.1055,-4.8768497,-3.4096692,35.423138,0.827868,-0.4658333,7.2388824e-09,591623,6.0433726,0.14999999,,8.704858,8.18193,0.68421054,,,245,400,-3.481403,648,-2.631579,-8.704858
1078.7998151779175,-0.27874482,0.14999999,-1.0469826,99.48835,3.9782855e-24,913.1309707241911,649,178.33151,3924.4917,-4.8783917,-3.4117115,35.367428,1.2090425,-3.386268,7.216591e-09,592622,6.046983,0.14999999,1.250183e-14,8.704858,8.18193,0.8947368,,,245,400,-4.5024986,649,-1.5789474,-8.704858
1080.8736929893494,2.2233489,0.14999999,-1.0533732,99.48835,,913.2630769230769,650,133.16325,3934.6926,-4.879931,-3.4137282,35.34345,1.236631,-5.2008443,7.1944037e-09,593621,6.0533733,0.14999999,,8.704858,8.18193,-0.57894737,,,245,400,-4.818728,650,2.631579,-8.704858
1082.770994901657,6.958062,0.14999999,-1.0525676,99.48835,,913.394777265745,651,227.11739,3940.2214,-4.8814683,-3.4125793,35.27729,0.90232825,-0.528926,7.172318e-09,594620,6.0525675,0.14999999,,8.704858,8.18193,1.0,,,245,400,-2.8164587,651,5.7894735,-8.704858
1084.730191707611,-4.7868,0.14999999,-1.0669134,101.57202,,913.5260736196319,652,254.41824,3955.6274,-4.883003,-3.4145164,42.851513,0.9575464,-10.406013,7.1503345e-09,595619,6.0669136,0.14999999,,10.406013,8.18193,1.0,,,245,400,-4.4884486,652,-5.7894735,-10.406013
1086.5954780578613,-7.791082,0.14999999,-1.0714177,101.57202,,913.6569678407351,653,185.91283,3964.6357,-4.884536,-3.4141245,42.80499,0.89929646,-4.0082264,7.128451e-09,596618,6.071418,0.14999999,,10.406013,8.18193,1.0,,,245,400,-3.0075526,653,-8.947369,-10.406013
1088.479392528534,3.8306315,0.14999999,-1.0751371,101.57202,,913.7874617737003,654,223.06561,3973.1396,-4.886066,-3.4153688,42.584503,0.7588058,-3.503962,7.106668e-09,597617,6.075137,0.14999999,,10.406013,8.18193,1.0,,,245,400,-4.0394344,654,2.631579,-10.406013
1090.417104959488,-7.4279895,0.14999999,-1.0801849,101.57202,,913.9175572519084,655,132.93948,3982.521,-4.887594,-3.4174314,42.37343,0.82285285,-4.3813825,7.0849846e-09,598616,6.080185,0.14999999,,10.406013,8.18193,0.57894737,,,245,400,-4.4575915,655,-7.894737,-10.406013
1092.4484434127808,-5.1251197,0.14999999,-1.0798817,101.57202,,914.047256097561,656,143.55295,3988.4023,-4.8891196,-3.416852,42.321697,0.9705174,-0.88122994,7.063401e-09,599615,6.0798817,0.14999999,,10.406013,8.18193,-0.8947368,,,245,400,-2.8088179,656,-4.736842,-10.406013
1094.397808790207,-7.892337,0.14999999,-1.0797461,101.57202,,914.1765601217656,657,133.37906,3994.393,-4.8906426,-3.4190812,42.32357,1.3908492,-0.9908525,7.041915e-09,600614,6.0797462,0.14999999,,10.406013,8.18193,-0.57894737,,,245,400,-4.77892,657,-7.894737,-10.406013
1096.390067577362,-6.6268616,0.14999999,-1.0781763,101.57202,,914.3054711246201,658,114.3421,3999.44,-4.8921638,-3.4181955,42.191677,0.6745101,-0.04673916,7.0205273e-09,601613,6.0781765,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-3.1300912,658,-5.7894735,-10.406013
1098.3112416267395,10.377934,0.14999999,-1.0784508,101.57202,,914.4339908952959,659,135.97743,4005.6992,-4.8936825,-3.417845,42.171654,0.9071914,-1.2591916,6.999237e-09,602612,6.0784507,0.14999999,,10.406013,8.18193,0.57894737,,,245,400,-2.8289766,659,10.0,-10.406013
1100.0085287094116,-4.6060762,0.14999999,-1.0756731,101.57202,,913.7212121212121,660,147.00452,4009.9443,-4.895199,-3.4171069,42.071564,1.1056622,0.7549379,6.9780426e-09,603056,6.075673,0.14999999,,10.406013,8.18193,-0.8947368,,,245,400,-2.7706993,660,-3.6842105,-10.406013
1102.020617723465,6.126158,0.14999999,-1.0762385,101.57202,,913.8502269288956,661,127.43357,4016.3936,-4.896713,-3.416323,41.99607,0.7906521,-1.4495242,6.9569452e-09,604055,6.0762386,0.14999999,,10.406013,8.18193,-0.8947368,,,245,400,-2.9183354,661,6.8421054,-10.406013
1103.9877088069916,-10.798726,0.14999999,-1.0766277,101.57202,,913.534743202417,662,111.35425,4022.7275,-4.8982244,-3.416231,41.89264,0.87607616,-1.3338602,6.935943e-09,604760,6.0766277,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-3.092037,662,-10.0,-10.406013
1105.9665582180023,-2.678696,0.14999999,-1.0770599,101.57202,,913.6636500754148,663,284.17508,4029.0908,-4.899734,-3.41557,41.874313,0.79883236,-1.3631465,6.915036e-09,605759,6.0770597,0.14999999,,10.406013,8.18193,1.0,,,245,400,-2.8044844,663,-3.6842105,-10.406013
1108.0538475513458,9.786878,0.14999999,-1.0832068,101.57202,,913.7921686746988,664,145.00891,4039.2493,-4.901241,-3.4156766,41.782623,1.2279887,-5.158545,6.894223e-09,606758,6.0832067,0.14999999,,10.406013,8.18193,0.7894737,,,245,400,-3.1988652,664,8.947369,-10.406013
1110.0658638477325,5.1450205,0.14999999,-1.0881727,101.57202,,913.9203007518797,665,130.34601,4048.6348,-4.9027457,-3.4145846,41.783985,1.0951544,-4.385558,6.8735044e-09,607757,6.088173,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-2.8247142,665,5.7894735,-10.406013
1111.902279138565,-1.195524,0.14999999,-1.0866181,101.57202,2.1128849e-06,913.1771771771772,666,131.05875,4053.6875,-4.904248,-3.4142084,41.405205,1.0462584,-0.052830983,6.8528787e-09,608176,6.086618,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-3.1893172,666,-0.5263158,-10.406013
1113.9059760570526,-9.338788,0.14999999,-1.0864091,101.57202,,913.3058470764618,667,135.83978,4059.6348,-4.905749,-3.413274,41.211277,0.791631,-0.9472356,6.832345e-09,609175,6.086409,0.14999999,,10.406013,8.18193,0.7894737,,,245,400,-2.772094,667,-10.0,-10.406013
1115.8009142875671,9.336882,0.14999999,-1.0895871,101.57202,,913.434131736527,668,101.54471,4067.8442,-4.907247,-3.414796,41.17915,0.91581315,-3.209281,6.8119053e-09,610174,6.089587,0.14999999,,10.406013,8.18193,-0.57894737,,,245,400,-4.170385,668,10.0,-10.406013
1117.469356060028,8.070978,0.14999999,-1.0785617,101.57202,,912.4618834080718,669,198.63919,4066.5576,-4.908743,-3.4148211,41.093884,0.9431207,6.2864065,6.7915553e-09,610437,6.078562,0.14999999,2.236206e-08,10.406013,8.18193,-1.0,,,245,400,-3.3071063,669,8.947369,-10.406013
1119.1319983005524,8.0158615,0.14999999,-1.0683818,101.57202,,911.4805970149254,670,114.23191,4065.816,-4.9102364,-3.4141085,40.993484,0.9544209,5.741974,6.771297e-09,610692,6.068382,0.14999999,26.107815,10.406013,8.18193,-0.68421054,,,245,400,-2.8013687,670,8.947369,-10.406013
1120.839453458786,-4.214332,0.14999999,-1.0679173,101.57202,,910.859910581222,671,135.78279,4071.5725,-4.911728,-3.413333,40.951485,0.8277885,-0.75672144,6.75113e-09,611187,6.0679173,0.14999999,,10.406013,8.18193,0.7894737,,,245,400,-2.7997577,671,-4.736842,-10.406013
1122.83323264122,0.2699868,0.14999999,-1.0681471,101.57202,2.1418815e-07,910.9910714285714,672,174.24583,4077.795,-4.913217,-3.4129348,40.823185,1.3721868,-1.2222769,6.7310517e-09,612186,6.068147,0.14999999,,10.406013,8.18193,1.0,,,245,400,-2.9163783,672,-0.5263158,-10.406013
1124.9053874015808,7.570246,0.14999999,-1.0715926,101.57202,,911.1218424962852,673,101.73896,4086.1816,-4.9147043,-3.4120753,40.820778,0.7793019,-3.3869572,6.7110637e-09,613185,6.0715923,0.14999999,,10.406013,8.18193,-0.36842105,,,245,400,-3.0779934,673,7.894737,-10.406013
1126.941577911377,-3.3956156,0.14999999,-1.0702093,101.57202,,910.6973293768546,674,125.648155,4091.321,-4.9161887,-3.411411,40.795895,0.825264,-0.13929595,6.6911645e-09,613810,6.0702095,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-2.7026901,674,-2.631579,-10.406013
1128.9262657165527,-7.6656756,0.14999999,-1.0703915,101.57202,,910.8281481481481,675,132.12413,4097.514,-4.9176717,-3.4106786,40.738907,1.4731506,-1.1932685,6.671353e-09,614809,6.0703917,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-2.6984642,675,-6.8421054,-10.406013
1130.8998210430145,-9.644839,0.14999999,-1.0698497,101.57202,,910.9585798816568,676,124.328766,4103.2183,-4.919152,-3.4112947,40.6849,0.9680837,-0.70407337,6.65163e-09,615808,6.06985,0.14999999,1.217124e-31,10.406013,8.18193,-0.7894737,,,245,400,-4.1961455,676,-8.947369,-10.406013
1132.9035394191742,-9.078949,0.14999999,-1.070035,101.57202,,911.0886262924668,677,126.20575,4109.4136,-4.92063,-3.410517,40.682114,1.0674176,-1.1953079,6.631994e-09,616807,6.070035,0.14999999,4.321884e-08,10.406013,8.18193,-0.7894737,,,245,400,-2.7943702,677,-7.894737,-10.406013
1134.9570643901825,2.1375797,0.14999999,-1.0707273,101.57202,,911.2182890855457,678,125.70137,4115.953,-4.9221063,-3.4124997,40.673218,1.0164205,-1.5394896,6.612445e-09,617806,6.0707273,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-4.7569423,678,2.631579,-10.406013
1136.8769030570984,8.777086,0.14999999,-1.070395,101.57202,,911.3475699558173,679,108.816444,4121.7983,-4.9235797,-3.4119601,40.589485,1.0145099,-0.84509796,6.592984e-09,618805,6.070395,0.14999999,,10.406013,8.18193,-0.05263158,,,245,400,-3.0033646,679,8.947369,-10.406013
1138.5924639701843,-2.2592888,0.14999999,-1.0668281,101.57202,7.051054e-25,910.625,680,133.83253,4125.4434,-4.9250517,-3.4109159,40.591496,1.4968773,1.355179,6.573607e-09,619225,6.0668283,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-2.6617126,680,-1.5789474,-10.406013
1140.650396347046,4.904373,0.14999999,-1.0665846,101.57202,,910.7547723935389,681,103.78798,4131.344,-4.9265213,-3.40949,40.552574,0.8043997,-0.9010681,6.554315e-09,620224,6.0665846,0.14999999,,10.406013,8.18193,0.15789473,,,245,400,-2.824474,681,4.736842,-10.406013
1142.7423877716064,-0.22298469,0.14999999,-1.0652812,101.57202,10.983665,910.8841642228739,682,125.00377,4136.5215,-4.9279885,-3.4088826,40.551727,0.7860786,-0.17758597,6.535108e-09,621223,6.065281,0.14999999,,10.406013,8.18193,-0.15789473,,,245,400,-2.7591488,682,-0.5263158,-10.406013
1144.6213631629944,2.4255,0.14999999,-1.0637254,101.57202,2.9241875e-31,911.0131771595901,683,146.1378,4141.5244,-4.913477,-3.410616,40.554604,1.0187604,-0.002652353,6.5159855e-09,622222,6.0637255,0.14999999,9.2819755e-35,10.406013,8.18193,0.7894737,,,245,400,-4.33822,683,1.5789474,-10.406013
1146.5039854049683,6.4239135,0.14999999,-1.0682454,101.57202,,911.1418128654971,684,123.25381,4150.6797,-4.91494,-3.4106095,40.462414,1.0629469,-4.155475,6.496947e-09,623221,6.0682454,0.14999999,,10.406013,8.18193,-0.47368422,,,245,400,-3.3509629,684,6.8421054,-10.406013
1148.3599412441254,-2.4358404,0.14999999,-1.0656799,101.57202,1.4803387e-19,910.4686131386861,685,124.750336,4154.9907,-4.916401,-3.4095953,40.45275,0.75946885,0.68917227,6.477992e-09,623671,6.06568,0.14999999,,10.406013,8.18193,-0.36842105,,,245,400,-2.7137592,685,-1.5789474,-10.406013
1150.4047009944916,-6.82157,0.14999999,-1.0661002,101.57202,,910.5976676384839,686,191.35547,4161.3447,-4.9178596,-3.4091291,40.443096,1.1784599,-1.3540947,6.459119e-09,624670,6.0661,0.14999999,,10.406013,8.18193,-1.0,,,245,400,-2.8040261,686,-5.7894735,-10.406013
1152.4275670051575,0.36774966,0.14999999,-1.0677568,101.57202,0.0035685352,910.72634643377,687,127.51064,4168.549,-4.9193163,-3.4090028,40.445198,0.97365075,-2.2040873,6.4403287e-09,625669,6.0677567,0.14999999,,10.406013,8.18193,-0.2631579,,,245,400,-3.389235,687,0.5263158,-10.406013
1154.4919908046722,8.489428,0.14999999,-1.0663623,101.57202,,910.8546511627907,688,109.26938,4173.657,-4.920766,-3.4082088,40.41516,1.1042718,-0.108368896,6.4216206e-09,626668,6.0663624,0.14999999,,10.406013,8.18193,-0.36842105,,,245,400,-2.7839367,688,8.947369,-10.406013
1156.2432520389557,-4.972554,0.14999999,-1.0619642,101.57202,,910.0740203193034,689,128.10417,4176.6934,-4.9222183,-3.4071827,40.394928,1.2244654,1.9639711,6.402994e-09,627041,6.061964,0.14999999,,10.406013,8.18193,0.2631579,,,245,400,-2.7473903,689,-4.736842,-10.406013
1158.294763803482,2.5324044,0.14999999,-1.0605236,101.57202,,910.2028985507246,690,123.199104,4181.761,-4.9236684,-3.4106905,40.393837,1.1179292,-0.06798502,6.384447e-09,628040,6.0605235,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-5.9723477,690,3.6842105,-10.406013
1160.3211781978607,-5.4892387,0.14999999,-1.0613607,101.57202,,909.9927641099855,691,99.04156,4188.4004,-4.9251165,-3.4118211,40.38354,0.6601824,-1.6389741,6.365982e-09,628805,6.061361,0.14999999,,10.406013,8.18193,0.36842105,,,245,400,-4.240196,691,-5.7894735,-10.406013
1162.4733188152313,-5.9168744,0.14999999,-1.0604273,101.57202,,910.121387283237,692,132.76218,4193.816,-4.926563,-3.4115212,40.37314,1.0822167,-0.4154786,6.3475967e-09,629804,6.060427,0.14999999,9.845745e-10,10.406013,8.18193,0.7894737,,,245,400,-2.8319044,692,-6.8421054,-10.406013
1164.5414860248566,0.96214837,0.14999999,-1.0634791,101.57202,1.39571495e-33,910.2496392496392,693,123.80603,4201.991,-4.9280066,-3.4106925,40.356953,1.1659,-3.1752973,6.3292904e-09,630803,6.063479,0.14999999,,10.406013,8.18193,-0.7894737,,,245,400,-2.8492548,693,1.5789474,-10.406013
1166.624859571457,1.5406615,0.14999999,-1.0632931,101.57202,1.6067514e-08,910.3775216138329,694,149.3714,4207.9253,-4.9294486,-3.409642,40.343403,1.0778482,-0.93434703,6.311064e-09,631802,6.063293,0.14999999,1.0922044e-33,10.406013,8.18193,0.8947368,,,245,400,-2.7693174,694,0.5263158,-10.406013
1168.5813963413239,-2.1663964,0.14999999,-1.0679905,101.57202,,910.505035971223,695,127.70316,4217.2534,-4.9308887,-3.4090855,40.338676,0.8120264,-4.328003,6.2929155e-09,632801,6.0679903,0.14999999,,10.406013,8.18193,0.36842105,,,245,400,-3.0172586,695,-2.631579,-10.406013
1170.539875984192,1.3498809,0.14999999,-1.0667158,101.57202,1.6644598e-26,910.6321839080459,696,117.64511,4222.434,-4.9323263,-3.4100902,40.308216,1.034979,-0.1807951,6.2748455e-09,633800,6.0667157,0.14999999,,10.406013,8.18193,-0.05263158,,,245,400,-3.8758807,696,1.5789474,-10.406013
1172.62002491951,-10.403977,0.14999999,-1.065333,101.57202,,910.7589670014347,697,119.97666,4227.537,-4.933762,-3.409174,40.289753,0.75250185,-0.10296682,6.2568524e-09,634799,6.065333,0.14999999,,10.406013,8.18193,-0.47368422,,,245,400,-2.7560635,697,-10.0,-10.406013
1174.6953580379486,10.902384,0.14999999,-1.0647527,101.57202,,910.8853868194842,698,115.673,4233.1973,-4.935196,-3.4091759,40.233696,0.9317162,-0.66021293,6.2389374e-09,635798,6.0647526,0.14999999,,10.406013,8.18193,0.36842105,,,245,400,-3.1191967,698,10.0,-10.406013
1176.7796692848206,9.284755,0.14999999,-1.065741,101.57202,,911.0114449213162,699,121.76437,4239.953,-4.9366274,-3.4102218,40.223026,0.82202226,-1.7555131,6.221099e-09,636797,6.065741,0.14999999,1.4546306e-15,10.406013,8.18193,0.2631579,,,245,400,-4.026173,699,8.947369,-10.406013
1178.4746525287628,-7.3726625,0.14999999,-1.0587157,101.57202,,910.1657142857143,700,115.13702,4241.101,-4.938057,-3.411333,40.151974,0.8222279,3.8519032,6.203338e-09,637116,6.058716,0.14999999,,10.406013,8.18193,0.2631579,,,245,400,-3.9664705,700,-7.894737,-10.406013
1180.3095588684082,-10.9511595,0.14999999,-1.0581888,101.57202,,910.2924393723252,701,189.01547,4246.7905,-4.9394846,-3.4108477,40.128193,1.404737,-0.6893603,6.1856515e-09,638115,6.058189,0.14999999,,10.406013,8.18193,-1.0,,,245,400,-2.854358,701,-10.0,-10.406013
1182.370302438736,-1.1132554,0.14999999,-1.0591911,101.57202,5.670588e-18,910.4188034188035,702,126.4666,4253.5522,-4.9409103,-3.409668,40.114815,1.0793663,-1.7618583,6.168041e-09,639114,6.059191,0.14999999,,10.406013,8.18193,0.2631579,,,245,400,-2.8578756,702,-1.5789474,-10.406013
1184.4636964797974,-6.858069,0.14999999,-1.057942,101.57202,,910.5448079658606,703,306.50748,4258.7334,-4.9423337,-3.410221,40.04698,1.2130075,-0.18108003,6.1505054e-09,640113,6.057942,0.14999999,,10.406013,8.18193,1.0,,,245,400,-3.8135853,703,-7.894737,-10.406013
1186.5282425880432,8.039195,0.14999999,-1.0615287,101.57202,,910.6704545454545,704,118.48942,4267.3164,-4.943755,-3.4097707,40.0147,1.1809503,-3.5828643,6.133045e-09,641112,6.0615287,0.14999999,,10.406013,8.18193,0.05263158,,,245,400,-3.1620247,704,7.894737,-10.406013
1188.3018052577972,-5.657384,0.14999999,-1.0589677,101.57202,,910.0524822695036,705,128.89429,4271.5723,-4.9451747,-3.4085937,40.014053,1.1529727,0.74383956,6.1156586e-09,641587,6.0589676,0.14999999,,10.406013,8.18193,-0.36842105,,,245,400,-2.6858633,705,-4.736842,-10.406013
1190.2983906269073,-4.9391623,0.14999999,-1.0588467,101.57202,,910.1784702549575,706,138.31082,4277.546,-4.946592,-3.4096189,40.016533,1.0964262,-0.9734921,6.098347e-09,642586,6.0588465,0.14999999,4.561786e-25,10.406013,8.18193,0.7894737,,,245,400,-4.218628,706,-5.7894735,-10.406013
1192.4709768295288,9.652229,0.14999999,-1.0611969,101.57202,,910.3041018387553,707,106.30565,4285.266,-4.9480076,-3.4087446,39.97642,1.3055806,-2.7204676,6.081108e-09,643585,6.061197,0.14999999,,10.406013,8.18193,-0.2631579,,,245,400,-2.8125389,707,10.0,-10.406013
1194.2614233493805,0.9357744,0.14999999,-1.0592204,101.57202,0.0071606766,909.6920903954802,708,117.99647,4289.928,-4.949421,-3.4075644,39.950577,0.77821636,0.33823982,6.0639422e-09,644062,6.0592203,0.14999999,,10.406013,8.18193,0.36842105,,,245,400,-2.8118708,708,0.5263158,-10.406013
1196.3548655509949,6.717431,0.14999999,-1.0581831,101.57202,,909.818053596615,709,139.47699,4295.252,-4.9508224,-3.4072628,39.923386,0.9395518,-0.32375968,6.0468484e-09,645061,6.058183,0.14999999,,10.406013,8.18193,0.7894737,,,245,400,-2.9292629,709,5.7894735,-10.406013
1198.300262928009,9.270062,0.14999999,-1.0622547,101.57202,,909.943661971831,710,112.33753,4304.2007,-4.952232,-3.406752,39.9207,0.8860052,-3.9490335,6.029827e-09,646060,6.062255,0.14999999,,10.406013,8.18193,-0.8947368,,,245,400,-2.9257233,710,10.0,-10.406013
1200.2007191181183,-1.710468,0.14999999,-1.0616533,101.57202,,909.4711673699015,711,149.65451,4309.8354,-4.953639,-3.406044,39.8439,0.8919553,-0.6346317,6.0128773e-09,646634,6.061653,0.14999999,,10.406013,8.18193,0.8947368,,,245,400,-2.741154,711,-2.631579,-10.406013
1202.2664563655853,8.375299,0.14999999,-1.06602,101.57202,,909.5969101123595,712,139.95186,4319.0063,-4.9550447,-3.4057453,39.83634,1.0192918,-4.1708584,5.9959993e-09,647633,6.06602,0.14999999,,10.406013,8.18193,0.7894737,,,245,400,-3.0250938,712,7.894737,-10.406013
1204.3386504650116,-9.66876,0.14999999,-1.0666386,101.57202,,909.7223001402524,713,128.66377,4325.513,-4.956448,-3.4057155,39.835426,0.84425515,-1.5070399,5.979192e-09,648632,6.0666385,0.14999999,,10.406013,8.18193,0.47368422,,,245,400,-3.336298,713,-10.0,-10.406013
1206.273719549179,-4.1815395,0.14999999,-1.065581,101.57202,,909.8473389355743,714,130.64258,4330.8247,-4.9578495,-3.4051058,39.820858,0.86934656,-0.31153998,5.962455e-09,649631,6.065581,0.14999999,,10.406013,8.18193,-0.57894737,,,245,400,-2.7651908,714,-3.6842105,-10.406013
1208.3081994056702,-0.37118748,0.14999999,-1.0649737,101.57202,3.4503332e-06,909.972027972028,715,127.886284,4336.456,-4.9592495,-3.40447,39.805485,0.8965011,-0.63137704,5.9457883e-09,650630,6.064974,0.14999999,,10.406013,8.18193,-0.57894737,,,245,400,-2.7700486,715,0.5263158,-10.406013
1210.2470607757568,6.6033654,0.14999999,-1.0655149,101.57202,,910.0963687150838,716,118.259575,4342.9087,-4.960647,-3.4039845,39.77277,0.89736694,-1.4523983,5.9291914e-09,651629,6.065515,0.14999999,,10.406013,8.18193,-0.05263158,,,245,400,-2.904634,716,6.8421054,-10.406013
1212.1031801700592,2.0760827,0.14999999,-1.0640115,101.57202,7.435265e-28,909.7391910739191,717,123.17619,4347.8965,-4.9620423,-3.403261,39.76723,0.87690383,0.012442018,5.912664e-09,652283,6.0640116,0.14999999,,10.406013,8.18193,0.47368422,,,245,400,-2.736003,717,1.5789474,-10.406013
1213.9427943229675,-1.0041282,0.14999999,-1.0644778,101.57202,0.046321932,909.8635097493036,718,128.91199,4354.295,-4.963436,-3.4030826,39.676125,1.2953125,-1.3988639,5.8962057e-09,653282,6.064478,0.14999999,,10.406013,8.18193,-0.47368422,,,245,400,-3.1035037,718,-0.5263158,-10.406013
1215.9473733901978,-6.3370595,0.14999999,-1.0640521,101.57202,,909.9874826147427,719,126.66878,4360.0537,-4.9647636,-3.402265,39.64882,0.77104175,-0.75840634,5.8798157e-09,654281,6.064052,0.14999999,,10.406013,8.18193,0.36842105,,,245,400,-3.0281017,719,-6.8421054,-10.406013
1217.8171977996826,6.642214,0.14999999,-1.0631434,101.57202,,910.1111111111111,720,223.35638,4365.4634,-4.9661536,-3.4022937,39.63265,1.4201581,-0.40969476,5.863494e-09,655280,6.0631433,0.14999999,,10.406013,8.18193,-1.0,,,245,400,-3.1559656,720,7.894737,-10.406013
1219.5021903514862,-6.3688374,0.14999999,-1.0644585,101.57202,,909.488210818308,721,124.44822,4372.4746,-4.967541,-3.4037166,39.56138,1.0344459,-2.0113895,5.8472405e-09,655741,6.0644584,0.14999999,,10.406013,8.18193,-0.47368422,,,245,400,-4.713191,721,-5.7894735,-10.406013
1221.4775626659393,10.894028,0.14999999,-1.0641885,101.57202,,909.6121883656509,722,136.46877,4378.344,-4.9689274,-3.4029353,39.539062,0.96910894,-0.8696007,5.8310548e-09,656740,6.0641885,0.14999999,,10.406013,8.18193,0.7894737,,,245,400,-2.8133106,722,10.0,-10.406013
1223.3297951221466,5.720159,0.14999999,-1.0687698,101.57202,,909.7358229598893,723,121.557785,4387.7207,-4.9703116,-3.4025173,39.532856,1.0145353,-4.3763847,5.8149356e-09,657739,6.06877,0.14999999,,10.406013,8.18193,0.05263158,,,245,400,-3.0158901,723,5.7894735,-10.406013
1225.0356538295746,5.225115,0.14999999,-1.0671964,101.57202,,909.439226519337,724,125.34901,4392.6504,-4.9716935,-3.4016519,39.4971,0.80475396,0.0703823,5.798883e-09,658434,6.0671964,0.14999999,1.8427766e-10,10.406013,8.18193,0.36842105,,,245,400,-2.730904,724,4.736842,-10.406013
1226.9302039146423,-5.287898,0.14999999,-1.0667193,101.57202,,909.5627586206897,725,130.57382,4398.3716,-4.973074,-3.4011548,39.460728,1.2503315,-0.7213249,5.782897e-09,659433,6.066719,0.14999999,,10.406013,8.18193,-0.68421054,,,245,400,-2.8047845,725,-4.736842,-10.406013
1228.811618566513,4.8579993,0.14999999,-1.066089,101.57202,,909.6859504132232,726,117.30844,4403.9805,-4.974452,-3.4000492,39.420406,0.97265625,-0.60916555,5.7669776e-09,660432,6.066089,0.14999999,,10.406013,8.18193,-0.05263158,,,245,400,-2.7726753,726,4.736842,-10.406013
