IWMean,DenMISELogFirst,Regret/t,AvgEpLen,ReturnAbsMax,IWLastEpisode,ActionIn1,DenMISELogLast,ReturnMean,MountainCar_mu1_higher,TimeElapsed,ReturnMax,DenMISEMeanLog,MountainCar_mu0_higher,NumTrajectories,NumTrainableParams,IWMin,TimestepsSoFar,Iteration,IWFirstEpisode,IWMax,ReturnMin,MountainCar_std1_higher,ReturnLastEpisode,Bound,MountainCar_std0_higher,MinEpLen,Delta,GridSize,Regret,ReturnStepMax
0.88001525,-4.643284,6.065121,912.6020092735703,13.593301,,-4.050186,-2.7518396,-1.0651212,-3.6842105,2396.3316214084625,7.36958,-3.4371562,0.05263158,1294,,,1180907,1294,,119.5934,-13.593301,0.14999999,-0.040396117,38.618824,0.14999999,252,1.8153191e-09,400,7848.2666,144.20976
0.92802143,-4.6440563,6.064416,912.6687258687259,13.593301,,-7.898448,-3.0792391,-1.0644159,-8.947369,2398.5650329589844,7.36958,-3.4369936,1.0,1295,,,1181906,1295,,242.62778,-13.593301,0.14999999,-0.15165035,38.61461,0.14999999,252,1.8125165e-09,400,7853.4185,144.20976
0.6682229,-4.644828,6.0680075,912.7353395061729,13.593301,2.8447853e-09,-8.802059,-3.6777196,-1.0680075,-8.947369,2400.87664270401,7.36958,-3.4372742,0.05263158,1296,,,1182905,1296,,117.54692,-13.593301,0.14999999,-5.719087,38.615734,0.14999999,252,1.8097206e-09,400,7864.1377,144.20976
0.89448416,-4.6455994,6.06722,912.8018504240555,13.593301,,-0.45081586,-2.7641814,-1.0672203,-0.5263158,2403.172798871994,7.36958,-3.437024,0.05263158,1297,,,1183904,1297,75.46086,117.132935,-13.593301,0.14999999,-0.047107402,38.61691,0.14999999,252,1.806931e-09,400,7869.1846,144.20976
1.0575639,-4.5898185,6.066416,912.8682588597843,13.593301,,-9.835514,-2.7534993,-1.0664158,-10.0,2405.469197034836,7.36958,-3.4365964,-0.05263158,1298,,,1184903,1298,,119.8743,-13.593301,0.14999999,-0.02302021,38.61814,0.14999999,252,1.8041477e-09,400,7874.208,144.20976
0.80921096,-4.5905886,6.06564,912.9345650500385,13.593301,,-6.370229,-2.7669926,-1.0656399,-6.8421054,2407.723987340927,7.36958,-3.4360626,0.05263158,1299,,,1185902,1299,,107.52121,-13.593301,0.14999999,-0.058358055,38.614803,0.14999999,252,1.8013712e-09,400,7879.266,144.20976
1.2772484,-4.591358,6.0650253,913.0007692307693,13.593301,,7.5927606,-3.4967077,-1.0650253,7.894737,2409.9983925819397,7.36958,-3.4362717,-0.36842105,1300,,,1186901,1300,,114.89427,-13.593301,0.14999999,-0.26678562,38.605587,0.14999999,252,1.7986009e-09,400,7884.533,144.20976
0.99985623,-4.5921273,6.063643,912.6525749423521,13.593301,,-5.8424025,-2.7179158,-1.0636429,-6.8421054,2412.04878282547,7.36958,-3.435537,1.0,1301,,,1187361,1301,,218.99744,-13.593301,0.14999999,0.733583,38.565975,0.14999999,252,1.795837e-09,400,7888.7993,144.20976
0.874469,-4.5928955,6.0655212,912.7188940092166,13.593301,,8.106583,-3.037486,-1.065521,7.894737,2414.285389184952,7.36958,-3.4352727,0.2631579,1302,,,1188360,1302,,116.990814,-13.593301,0.14999999,-3.5089579,38.54021,0.14999999,252,1.7930795e-09,400,7897.3086,144.20976
0.85267556,-4.593663,6.0622873,912.2755180353031,13.593301,,3.552102,-2.7114823,-1.0622871,2.631579,2416.2114186286926,7.36958,-3.4348323,1.0,1303,,,1188695,1303,,233.84523,-13.593301,0.14999999,3.1482017,38.519814,0.14999999,252,1.7903283e-09,400,7899.16,144.20976
0.7035747,-4.5944304,6.0640373,912.3420245398773,13.593301,,-10.218291,-3.0405343,-1.0640374,-8.947369,2418.520249605179,7.36958,-3.4346774,-1.0,1304,,,1189694,1304,,203.3656,-13.593301,0.14999999,-3.3447154,38.49791,0.14999999,252,1.7875836e-09,400,7907.505,144.20976
0.902242,-4.595197,6.0653443,912.4084291187739,13.593301,,-8.928706,-4.748457,-1.0653443,-10.0,2420.8469133377075,7.36958,-3.435932,1.0,1305,,,1190693,1305,,248.02896,-13.593301,0.14999999,-2.7695327,38.4684,0.14999999,252,1.784845e-09,400,7915.2744,144.20976
0.7895072,-4.595963,6.0678053,912.4747320061256,13.593301,9.922439e-17,-10.633268,-3.1821206,-1.0678054,-10.0,2423.1746537685394,7.36958,-3.4358497,-0.36842105,1306,,,1191692,1306,,119.770546,-13.593301,0.14999999,-4.279498,38.45567,0.14999999,252,1.7821128e-09,400,7924.5537,144.20976
1.010493,-4.5967283,6.067526,912.5409334353482,13.593301,,0.9684445,-2.9013238,-1.0675257,0.5263158,2425.4629924297333,7.36958,-3.4356174,0.2631579,1307,,,1192691,1307,0.00097649265,120.66952,-13.593301,0.14999999,-0.70238566,38.456474,0.14999999,252,1.7793866e-09,400,7930.2563,144.20976
0.67746294,-4.5974927,6.066847,912.6070336391438,13.593301,,9.292126,-3.6493683,-1.066847,8.947369,2427.7879650592804,7.36958,-3.4357963,0.47368422,1308,,,1193690,1308,,118.123245,-13.593301,0.14999999,-0.17955014,38.40849,0.14999999,252,1.776667e-09,400,7935.4355,144.20976
1.2780184,-4.5982566,6.066378,912.6730328495034,13.593301,,-0.053637326,-2.7015119,-1.0663782,-0.5263158,2430.2399756908417,7.36958,-3.435494,0.57894737,1309,,,1194689,1309,0.05261906,129.0705,-13.593301,0.14999999,-0.45337135,38.409058,0.14999999,252,1.7739535e-09,400,7940.889,144.20976
0.89636266,-4.59898,6.0661407,912.7389312977099,13.593301,2.9887288e-16,0.46479455,-2.8037775,-1.0661405,0.5263158,2432.4510173797607,7.36958,-3.4348302,-0.36842105,1310,,,1195688,1310,0.0001830413,118.99918,-13.593301,0.14999999,-0.75506955,38.39685,0.14999999,252,1.7712461e-09,400,7946.644,144.20976
1.07125,-4.599743,6.0654736,912.8047292143402,13.593301,,-2.6854382,-3.8003104,-1.0654737,-2.631579,2434.7301025390625,7.36958,-3.4352076,0.2631579,1311,,,1196687,1311,,118.722595,-13.593301,0.14999999,-0.19179232,38.394695,0.14999999,252,1.7685452e-09,400,7951.836,144.20976
1.0410761,-4.6005054,6.0647106,912.8704268292682,13.593301,40.28218,-2.6767442,-2.9926784,-1.0647105,-2.631579,2437.000938653946,7.36958,-3.4348423,-0.36842105,1312,,,1197686,1312,,120.59888,-13.593301,0.14999999,-0.064132646,38.383907,0.14999999,252,1.7658502e-09,400,7956.9004,144.20976
0.9857727,-4.6012673,6.063908,912.9360243716679,13.593301,,2.270434,-2.7463849,-1.063908,2.631579,2439.2648050785065,7.36958,-3.4343092,-0.15789473,1313,,,1198685,1313,,117.316666,-13.593301,0.14999999,-0.010981763,38.3849,0.14999999,252,1.7631614e-09,400,7961.911,144.20976
0.9414523,-4.602029,6.063111,913.0015220700152,13.593301,,10.985943,-6.9971547,-1.063111,10.0,2441.6369812488556,7.36958,-3.4370534,0.7894737,1314,,,1199684,1314,,137.66469,-13.593301,0.14999999,-0.016701113,38.37809,0.14999999,252,1.7604788e-09,400,7966.9277,144.20976
0.8930185,-4.6027894,6.065695,913.0669201520913,13.593301,,-5.2618747,-3.097387,-1.0656948,-4.736842,2443.9384214878082,7.36958,-3.4368632,-0.36842105,1315,,,1200683,1315,,120.78891,-13.593301,0.14999999,-4.4608083,38.374916,0.14999999,252,1.7578023e-09,400,7976.3887,144.20976
0.9534779,-4.6035495,6.0651565,913.1322188449848,13.593301,,-7.060637,-3.1440098,-1.0651566,-7.894737,2446.3557143211365,7.36958,-3.4367394,0.68421054,1316,,,1201682,1316,,129.21545,-13.593301,0.14999999,-0.35753062,38.366837,0.14999999,252,1.7551318e-09,400,7981.746,144.20976
0.9821699,-4.604309,6.0656834,913.1974183750949,13.593301,,6.5945005,-3.2345824,-1.0656831,6.8421054,2448.7428658008575,7.36958,-3.4366443,-0.36842105,1317,,,1202681,1317,,116.365524,-13.593301,0.14999999,-1.7584764,38.356365,0.14999999,252,1.7524675e-09,400,7988.505,144.20976
0.95097,-4.605068,6.0648413,912.932473444613,13.593301,,-1.6670969,-2.8661928,-1.0648414,-2.631579,2450.8953852653503,7.36958,-3.4362485,1.0,1318,,,1203245,1318,,236.11877,-13.593301,0.14999999,0.043701913,38.357243,0.14999999,252,1.7498093e-09,400,7993.461,144.20976
0.9901587,-4.605827,6.067606,912.9977255496589,13.593301,,-6.9842525,-3.213897,-1.0676062,-7.894737,2453.233115673065,7.36958,-3.436157,1.0,1319,,,1204244,1319,,238.48004,-13.593301,0.14999999,-4.7116814,38.35678,0.14999999,252,1.747157e-09,400,8003.173,144.20976
0.98846436,-4.6065845,6.0686893,913.0628787878788,13.593301,6.316625e-12,-8.4228735,-3.0879009,-1.0686895,-7.894737,2455.5308244228363,7.36958,-3.4359426,-0.36842105,1320,,,1205243,1320,,121.38356,-13.593301,0.14999999,-2.4973574,38.333057,0.14999999,252,1.7445106e-09,400,8010.67,144.20976
1.0369958,-4.607342,6.068301,913.1279333838002,13.593301,,1.9710937,-2.8244176,-1.0683013,0.5263158,2457.8836109638214,7.36958,-3.4355128,0.7894737,1321,,,1206242,1321,5.2424802e-09,137.6979,-13.593301,0.14999999,-0.5559941,38.33323,0.14999999,252,1.7418706e-09,400,8016.226,144.20976
1.0279443,-4.6080985,6.074967,913.1928895612708,13.593301,,7.229245,-6.1462693,-1.074967,6.8421054,2460.161162376404,7.36958,-3.4375634,0.57894737,1322,,,1207241,1322,,130.20215,-13.593301,0.14999999,-9.880588,38.321175,0.14999999,252,1.7392363e-09,400,8031.1064,144.20976
0.93949485,-4.608855,6.0749354,913.2577475434618,13.593301,,-2.4225416,-3.215046,-1.0749354,-1.5789474,2462.5649161338806,7.36958,-3.437399,-0.7894737,1323,,,1208240,1323,4.215349e-22,127.35254,-13.593301,0.14999999,-1.0330775,38.313663,0.14999999,252,1.7366081e-09,400,8037.1396,144.20976
1.0488989,-4.6096106,6.0750937,913.3225075528701,13.593301,,5.3594956,-2.8590674,-1.0750937,5.7894735,2465.0071659088135,7.36958,-3.43703,-0.47368422,1324,,,1209239,1324,,118.6195,-13.593301,0.14999999,-1.284462,38.313488,0.14999999,252,1.7339857e-09,400,8043.424,144.20976
0.80699956,-4.6103654,6.0745792,913.0807547169811,13.593301,,-0.3834713,-2.9983678,-1.0745795,0.5263158,2467.2917857170105,7.36958,-3.4366848,-1.0,1325,,,1209832,1325,6.9181596e-13,196.56506,-13.593301,0.14999999,-0.39389488,38.305634,0.14999999,252,1.7313695e-09,400,8048.818,144.20976
0.82204443,-4.6111197,6.0752096,913.1455505279034,13.593301,,8.318819,-3.160476,-1.0752096,8.947369,2469.667372941971,7.36958,-3.4366486,-0.15789473,1326,,,1210831,1326,,105.85954,-13.593301,0.14999999,-1.9099661,38.305805,0.14999999,252,1.728759e-09,400,8055.728,144.20976
1.2895176,-4.6118736,6.0724435,912.7083647324793,13.593301,97.99141,8.55943,-2.7704527,-1.0724434,8.947369,2471.833526611328,7.36958,-3.4362965,-0.68421054,1327,,,1211164,1327,,112.46536,-13.593301,0.14999999,2.5956929,38.283512,0.14999999,252,1.7261544e-09,400,8058.1323,144.20976
1.058117,-4.612627,6.0716724,912.4631024096385,13.593301,5.9801697e-10,9.674498,-2.7113664,-1.0716723,10.0,2473.854965686798,7.36958,-3.435563,-0.2631579,1328,,,1211751,1328,,104.63917,-13.593301,0.14999999,-0.04861183,38.281948,0.14999999,252,1.7235557e-09,400,8063.1807,144.20976
0.88594097,-4.6133795,6.067614,912.0090293453725,13.593301,,2.3350494,-3.1229136,-1.0676142,3.6842105,2475.871951341629,7.36958,-3.4353058,-1.0,1329,,,1212060,1329,,185.75821,-13.593301,0.14999999,4.321599,38.26895,0.14999999,252,1.7209631e-09,400,8063.8594,144.20976
0.99172145,-4.614132,6.0685215,911.8548872180451,13.593301,3.687574e-32,4.4690056,-4.8751216,-1.0685213,3.6842105,2478.153750181198,7.36958,-3.4365017,0.7894737,1330,,,1212767,1330,,134.65265,-13.593301,0.14999999,-2.2740114,38.254074,0.14999999,252,1.7183761e-09,400,8071.1333,144.20976
0.94524384,-4.6148834,6.0695705,911.9203606311045,13.593301,4.2338114,4.256422,-2.8608944,-1.0695708,3.6842105,2480.4910633563995,7.36958,-3.4361007,0.36842105,1331,,,1213766,1331,,122.79349,-13.593301,0.14999999,-2.4653547,38.24601,0.14999999,252,1.715795e-09,400,8078.5986,144.20976
1.0256001,-4.6156344,6.0690546,911.9857357357357,13.593301,,2.318192,-3.9841585,-1.0690546,1.5789474,2482.886964559555,7.36958,-3.4365718,0.36842105,1332,,,1214765,1332,5.3628975e-30,122.032036,-13.593301,0.14999999,-0.38210806,38.18118,0.14999999,252,1.7132197e-09,400,8083.9805,144.20976
0.97407514,-4.616385,6.0694575,912.0510127531883,13.593301,,-5.2828383,-3.0527494,-1.0694574,-5.7894735,2485.2618594169617,7.36958,-3.4362864,0.36842105,1333,,,1215764,1333,,122.2828,-13.593301,0.14999999,-1.6059147,38.181667,0.14999999,252,1.7106502e-09,400,8090.587,144.20976
0.9195934,-4.617135,6.069028,912.1161919040479,13.593301,,-3.9349756,-3.04604,-1.0690278,-2.631579,2487.5136909484863,7.36958,-3.4360347,-1.0,1334,,,1216763,1334,,192.70984,-13.593301,0.14999999,-0.49644765,38.177643,0.14999999,252,1.7080862e-09,400,8096.083,144.20976
1.093282,-4.617884,6.0702415,912.1812734082397,13.593301,,-6.553846,-4.3906503,-1.0702415,-6.8421054,2489.833909511566,7.36958,-3.436838,0.36842105,1335,,,1217762,1335,,122.92255,-13.593301,0.14999999,-2.6892228,38.156403,0.14999999,252,1.7055284e-09,400,8103.7725,144.20976
0.9929513,-4.618633,6.0699563,912.2462574850299,13.593301,,6.882008,-3.4748757,-1.0699563,6.8421054,2492.120769262314,7.36958,-3.4368224,0.2631579,1336,,,1218761,1336,,119.52134,-13.593301,0.14999999,-0.689237,38.157764,0.14999999,252,1.7029763e-09,400,8109.462,144.20976
0.9709905,-4.619381,6.068946,911.9820493642483,13.593301,2.3735162e-37,4.959942,-2.967662,-1.0689458,4.736842,2494.2709126472473,7.36958,-3.4364974,0.05263158,1337,,,1219320,1337,,118.01245,-13.593301,0.14999999,0.28111,38.15637,0.14999999,252,1.7004297e-09,400,8114.1807,144.20976
0.9035337,-4.6201286,6.068195,912.0470852017937,13.593301,,-4.320206,-2.8983097,-1.068195,-3.6842105,2496.614703655243,7.36958,-3.4361374,-1.0,1338,,,1220319,1338,,207.3513,-13.593301,0.14999999,-0.06435018,38.14964,0.14999999,252,1.6978888e-09,400,8119.245,144.20976
1.053424,-4.620876,6.0680957,912.1120238984316,13.593301,6.3162613e-09,-3.425524,-2.8240619,-1.0680958,-3.6842105,2498.984028339386,7.36958,-3.4357803,0.36842105,1339,,,1221318,1339,,123.708244,-13.593301,0.14999999,-0.9354626,38.15031,0.14999999,252,1.6953537e-09,400,8125.18,144.20976
0.9989185,-4.6216226,6.0676293,912.1768656716417,13.593301,,4.1877546,-3.079313,-1.0676292,4.736842,2501.312254667282,7.36958,-3.4354994,-0.7894737,1340,,,1222317,1340,,124.51613,-13.593301,0.14999999,-0.4429041,38.15142,0.14999999,252,1.6928242e-09,400,8130.623,144.20976
0.8704681,-4.6223683,6.067264,911.8530947054437,13.593301,,-1.9081967,-3.976039,-1.067264,-1.5789474,2503.38569521904,7.36958,-3.4359262,0.05263158,1341,,,1222795,1341,5.425448e-16,116.39626,-13.593301,0.14999999,-0.57787615,38.15256,0.14999999,252,1.6903006e-09,400,8136.201,144.20976
0.89075464,-4.623114,6.0665035,911.9180327868852,13.593301,,5.754747,-3.649807,-1.0665033,5.7894735,2505.6611189842224,7.36958,-3.4362013,0.05263158,1342,,,1223794,1342,,117.68197,-13.593301,0.14999999,-0.04638392,38.136818,0.14999999,252,1.6877825e-09,400,8141.2476,144.20976
1.1405754,-4.623859,6.0659113,911.9828741623231,13.593301,,0.83174556,-4.7224655,-1.065911,1.5789474,2508.07328748703,7.36958,-3.437257,-0.7894737,1343,,,1224793,1343,7.399954e-35,126.92441,-13.593301,0.14999999,-0.27109307,38.120045,0.14999999,252,1.6852698e-09,400,8146.5186,144.20976
1.2106304,-4.6246033,6.0664344,912.047619047619,13.593301,,-9.528496,-3.8840039,-1.0664343,-10.0,2510.332162618637,7.36958,-3.437513,0.68421054,1344,,,1225792,1344,,129.94208,-13.593301,0.14999999,-1.7689767,38.05034,0.14999999,252,1.6827629e-09,400,8153.2876,144.20976
1.0309758,-4.6253467,6.0672464,912.1122676579926,13.593301,,3.3060632,-4.781764,-1.0672463,2.631579,2512.5705151557922,7.36958,-3.4383857,0.68421054,1345,,,1226791,1345,,128.82504,-13.593301,0.14999999,-2.1587667,38.046677,0.14999999,252,1.6802615e-09,400,8160.4463,144.20976
0.9987901,-4.62609,6.067508,912.1768202080237,13.593301,,-8.8426895,-2.863839,-1.0675081,-8.947369,2515.0022990703583,7.36958,-3.4379613,0.2631579,1346,,,1227790,1346,,119.46829,-13.593301,0.14999999,-1.4196438,38.044884,0.14999999,252,1.6777659e-09,400,8166.866,144.20976
0.84369075,-4.626833,6.0668507,912.2412769116555,13.593301,,3.7350898,-3.2324939,-1.0668508,3.6842105,2517.2639207839966,7.36958,-3.4378314,-0.15789473,1347,,,1228789,1347,,116.7415,-13.593301,0.14999999,-0.18208139,38.037323,0.14999999,252,1.6752756e-09,400,8172.048,144.20976
0.84927386,-4.627575,6.0660644,912.3056379821959,13.593301,,1.7294441,-2.9428763,-1.0660645,1.5789474,2519.602323293686,7.36958,-3.437596,-0.15789473,1348,,,1229788,1348,5.393613e-29,114.42741,-13.593301,0.14999999,-0.0070319036,38.03092,0.14999999,252,1.6727911e-09,400,8177.0547,144.20976
1.0946689,-4.6283164,6.0652757,912.3699036323202,13.593301,,-5.884843,-3.4015696,-1.0652755,-5.7894735,2521.9185059070587,7.36958,-3.437698,-0.15789473,1349,,,1230787,1349,,117.6868,-13.593301,0.14999999,-0.0016822288,38.030354,0.14999999,252,1.6703119e-09,400,8182.0566,144.20976
0.9861158,-4.6290574,6.064514,912.434074074074,13.593301,,-0.4061759,-2.7487214,-1.0645139,-0.5263158,2524.2602372169495,7.36958,-3.4371412,0.2631579,1350,,,1231786,1350,18.102875,120.54288,-13.593301,0.14999999,-0.037016623,38.029655,0.14999999,252,1.6678382e-09,400,8187.0938,144.20976
1.0450349,-4.6164775,6.063761,912.4981495188749,13.593301,1.0482424e-12,-1.9230561,-2.743665,-1.0637614,-1.5789474,2526.684998989105,7.36958,-3.4366572,-0.47368422,1351,,,1232785,1351,3.3196077e-18,121.61687,-13.593301,0.14999999,-0.047802676,38.013103,0.14999999,252,1.6653701e-09,400,8192.142,144.20976
1.1409761,-4.6172175,6.063314,912.5621301775147,13.593301,,3.3298075,-2.9777672,-1.0633141,3.6842105,2529.019020795822,7.36958,-3.4363089,-0.68421054,1352,,,1233784,1352,,127.00293,-13.593301,0.14999999,-0.45911106,37.9984,0.14999999,252,1.6629075e-09,400,8197.601,144.20976
1.2685306,-4.6179566,6.0630016,912.4878048780488,13.593301,,9.223578,-3.6363654,-1.0630016,8.947369,2531.3408555984497,7.36958,-3.4363792,0.15789473,1353,,,1234596,1353,,107.4657,-13.593301,0.14999999,-0.640534,37.971508,0.14999999,252,1.6604501e-09,400,8203.241,144.20976
1.2456636,-4.6186957,6.0622454,912.2599704579025,13.593301,,3.830758,-2.6792717,-1.0622452,4.736842,2533.570083141327,7.36958,-3.4356487,-0.47368422,1354,,,1235200,1354,,121.781555,-13.593301,0.14999999,-0.038870066,37.94716,0.14999999,252,1.6579985e-09,400,8208.28,144.20976
1.0052292,-4.619434,6.0620856,912.3239852398524,13.593301,,-7.7276735,-4.583794,-1.0620856,-6.8421054,2536.0472395420074,7.36958,-3.4363425,-1.0,1355,,,1236199,1355,,189.25665,-13.593301,0.14999999,-0.84593713,37.941624,0.14999999,252,1.655552e-09,400,8214.126,144.20976
0.97236574,-4.6201715,6.0624466,912.3879056047198,13.593301,,1.203969,-2.8455348,-1.0624465,1.5789474,2538.3467955589294,7.36958,-3.4359386,-0.47368422,1356,,,1237198,1356,5.7620025e-31,121.1176,-13.593301,0.14999999,-1.5515957,37.936417,0.14999999,252,1.6531112e-09,400,8220.678,144.20976
0.8149831,-4.6209087,6.061923,912.4517317612381,13.593301,,7.098053,-2.7431414,-1.061923,7.894737,2540.672927379608,7.36958,-3.4354703,-0.7894737,1357,,,1238197,1357,,118.55933,-13.593301,0.14999999,-0.35196322,37.914368,0.14999999,252,1.6506762e-09,400,8226.029,144.20976
1.0022676,-4.6216455,6.059478,912.0220913107511,13.593301,,-7.633549,-2.7543457,-1.0594778,-6.8421054,2542.690632581711,7.36958,-3.4351223,-0.36842105,1358,,,1238526,1358,,119.711845,-13.593301,0.14999999,2.258657,37.911644,0.14999999,252,1.648246e-09,400,8228.7705,144.20976
0.98943734,-4.6223817,6.059266,912.0860927152318,13.593301,2.1250001e-13,-5.778346,-3.606928,-1.0592663,-5.7894735,2545.0109021663666,7.36958,-3.4352674,-0.47368422,1359,,,1239525,1359,,120.24184,-13.593301,0.14999999,-0.7720151,37.911217,0.14999999,252,1.6458211e-09,400,8234.543,144.20976
1.0158546,-4.623117,6.058586,912.15,13.593301,,5.32298,-3.881903,-1.0585861,4.736842,2547.396874189377,7.36958,-3.435623,0.36842105,1360,,,1240524,1360,,122.36446,-13.593301,0.14999999,-0.13417806,37.870888,0.14999999,252,1.6434017e-09,400,8239.677,144.20976
1.0750405,-4.6238523,6.05865,912.2138133725202,13.593301,,-0.9410099,-2.8637285,-1.05865,-0.5263158,2549.781845331192,7.36958,-3.4352126,-0.36842105,1361,,,1241523,1361,3.368132,120.2028,-13.593301,0.14999999,-1.1456134,37.858788,0.14999999,252,1.6409877e-09,400,8245.822,144.20976
1.1150639,-4.622115,6.0579967,912.2775330396476,13.593301,,-9.823612,-3.2963154,-1.057997,-8.947369,2552.1110227108,7.36958,-3.4350762,-0.36842105,1362,,,1242522,1362,,119.62357,-13.593301,0.14999999,-0.16919987,37.856174,0.14999999,252,1.6385787e-09,400,8250.992,144.20976
1.058737,-4.622849,6.05795,912.3411592076302,13.593301,,-5.871129,-3.5677602,-1.05795,-4.736842,2554.4518687725067,7.36958,-3.4351144,-1.0,1363,,,1243521,1363,,193.87152,-13.593301,0.14999999,-0.9938554,37.842796,0.14999999,252,1.6361754e-09,400,8256.986,144.20976
1.0069637,-4.6235824,6.0589414,912.4046920821114,13.593301,,2.287496,-3.78365,-1.0589415,2.631579,2556.834570646286,7.36958,-3.4353642,-0.36842105,1364,,,1244520,1364,,116.49349,-13.593301,0.14999999,-2.4105082,37.834194,0.14999999,252,1.633777e-09,400,8264.396,144.20976
0.75270593,-4.6243153,6.05887,912.3611721611721,13.593301,,1.1099861,-4.982389,-1.05887,0.5263158,2559.136336326599,7.36958,-3.4365141,0.47368422,1365,,,1245373,1365,3.4148434e-05,122.30957,-13.593301,0.14999999,-0.9613521,37.827374,0.14999999,252,1.631384e-09,400,8270.357,144.20976
1.0889517,-4.6250477,6.0587435,912.4245973645681,13.593301,,-3.8842647,-2.8986464,-1.0587435,-3.6842105,2561.499561548233,7.36958,-3.4363174,-0.36842105,1366,,,1246372,1366,,120.24872,-13.593301,0.14999999,-0.88610804,37.815838,0.14999999,252,1.6289964e-09,400,8276.244,144.20976
0.9739502,-4.625779,6.0580025,912.487929773226,13.593301,,-1.4651122,-2.8789995,-1.0580025,-0.5263158,2563.836788892746,7.36958,-3.4358697,-1.0,1367,,,1247371,1367,1.2610212e-08,205.95343,-13.593301,0.14999999,-0.045564227,37.814217,0.14999999,252,1.6266142e-09,400,8281.289,144.20976
1.0170745,-4.6265106,6.058914,912.5511695906433,13.593301,,6.1753483,-4.2116404,-1.0589144,4.736842,2566.2737753391266,7.36958,-3.4364948,1.0,1368,,,1248370,1368,,325.8231,-13.593301,0.14999999,-2.3057568,37.79867,0.14999999,252,1.6242367e-09,400,8288.595,144.20976
0.8634806,-4.627241,6.065138,912.6143170197224,13.593301,,7.5856094,-5.8295746,-1.065138,7.894737,2568.7120127677917,7.36958,-3.4382808,-0.05263158,1369,,,1249369,1369,,112.329285,-13.593301,0.14999999,-9.578837,37.779507,0.14999999,252,1.6218646e-09,400,8303.174,144.20976
0.959264,-4.6279716,6.063896,912.3109489051095,13.593301,,-7.761013,-4.000514,-1.0638961,-7.894737,2570.905026435852,7.36958,-3.4388058,0.36842105,1370,,,1249866,1370,,112.17871,-13.593301,0.14999999,0.6361998,37.769447,0.14999999,252,1.619498e-09,400,8307.537,144.20976
1.156138,-4.628701,6.0632315,912.3741794310722,13.593301,,6.400441,-2.9784908,-1.0632312,5.7894735,2573.3072831630707,7.36958,-3.4385192,1.0,1371,,,1250865,1371,,213.22412,-13.593301,0.14999999,-0.15240842,37.76654,0.14999999,252,1.6171362e-09,400,8312.69,144.20976
1.0993679,-4.6294303,6.064193,912.4373177842566,13.593301,,9.121498,-3.340057,-1.0641927,7.894737,2575.6332490444183,7.36958,-3.4383783,1.0,1372,,,1251864,1372,,242.63785,-13.593301,0.14999999,-2.382233,37.764214,0.14999999,252,1.6147798e-09,400,8320.072,144.20976
1.0174462,-4.630159,6.0681667,912.5003641660597,13.593301,,1.3852284,-4.088488,-1.0681665,2.631579,2577.995817422867,7.36958,-3.4388194,-1.0,1373,,,1252863,1373,,218.36334,-13.593301,0.14999999,-6.5203333,37.75502,0.14999999,252,1.6124284e-09,400,8331.593,144.20976
0.88847613,-4.630887,6.0689945,912.5633187772926,13.593301,,8.921919,-3.9211674,-1.0689943,7.894737,2580.378222465515,7.36958,-3.439194,0.47368422,1374,,,1253862,1374,,124.24739,-13.593301,0.14999999,-2.2054303,37.74764,0.14999999,252,1.6100822e-09,400,8338.798,144.20976
1.3168424,-4.6316147,6.0706296,912.6261818181819,13.593301,,-6.5661397,-4.09867,-1.0706295,-5.7894735,2582.8251197338104,7.36958,-3.4397755,-0.7894737,1375,,,1254861,1375,,126.51943,-13.593301,0.14999999,-3.3173885,37.727974,0.14999999,252,1.607741e-09,400,8347.115,144.20976
1.0242158,-4.6323414,6.070769,912.6889534883721,13.593301,,-9.847202,-2.8008256,-1.0707687,-10.0,2585.2991864681244,7.36958,-3.439115,0.36842105,1376,,,1255860,1376,,121.32459,-13.593301,0.14999999,-1.262342,37.72009,0.14999999,252,1.6054051e-09,400,8353.378,144.20976
1.1320018,-4.633068,6.0701656,912.7516339869281,13.593301,,-4.3426156,-3.0730662,-1.0701658,-4.736842,2587.7585043907166,7.36958,-3.4388525,0.36842105,1377,,,1256859,1377,,122.69685,-13.593301,0.14999999,-0.24044149,37.68471,0.14999999,252,1.6030741e-09,400,8358.618,144.20976
1.1333164,-4.633794,6.069498,912.8142235123368,13.593301,,3.2437105,-3.3962,-1.0694982,2.631579,2590.15434551239,7.36958,-3.4387527,0.36842105,1378,,,1257858,1378,,121.76222,-13.593301,0.14999999,-0.150218,37.668255,0.14999999,252,1.6007485e-09,400,8363.769,144.20976
1.1395363,-4.634519,6.069052,912.876722262509,13.593301,,5.9631643,-4.2573614,-1.0690521,5.7894735,2592.6951932907104,7.36958,-3.439276,0.36842105,1379,,,1258857,1379,,120.928085,-13.593301,0.14999999,-0.45435533,37.656605,0.14999999,252,1.5984275e-09,400,8369.223,144.20976
1.030994,-4.6352444,6.0690427,912.9391304347826,13.593301,3.530544e-37,3.0620823,-5.261884,-1.0690426,3.6842105,2595.040088891983,7.36958,-3.4405231,-0.47368422,1380,,,1259856,1380,,118.84307,-13.593301,0.14999999,-1.056009,37.62919,0.14999999,252,1.5961118e-09,400,8375.279,144.20976
