IWMax,GridSize,MountainCar_std1_higher,Regret,DenMISEMeanLog,MountainCar_mu1_higher,IWLastEpisode,ReturnStepMax,NumTrajectories,DenMISELogFirst,Regret/t,ActionIn1,TimeElapsed,Iteration,MountainCar_std0_higher,IWMin,DenMISELogLast,ReturnMin,IWFirstEpisode,AvgEpLen,MinEpLen,MountainCar_mu0_higher,NumTrainableParams,Bound,ReturnLastEpisode,ReturnAbsMax,ReturnMax,TimestepsSoFar,Delta,IWMean,ReturnMean
112.6255,400,0.14999999,16944.133,-3.3949325,1.5789474,,119.345276,2826,-6.3017635,5.9958005,1.8491601,12197.255286455154,2826,0.14999999,,-3.0965774,-10.882477,1.1632422e-22,906.5339702760085,254,0.15789473,,20.930103,-0.69907033,10.882477,6.591516,2561865,3.806074e-10,0.9786329,-0.99580055
112.65687,400,0.14999999,16949.191,-3.394838,-5.7894735,,119.345276,2827,-6.3021173,5.995469,-5.321635,12205.864854812622,2827,0.14999999,,-3.0932152,-10.882477,,906.566678457729,254,0.15789473,,20.927654,-0.05816351,10.882477,6.591516,2562864,3.8033818e-10,0.9731269,-0.9954689
121.4813,400,0.14999999,16954.477,-3.3948295,4.736842,,119.345276,2828,-6.302471,5.995218,5.213953,12213.883575439453,2828,0.14999999,,-3.3301938,-10.882477,,906.5993635077793,254,0.47368422,,20.926987,-0.2851653,10.882477,6.591516,2563863,3.8006925e-10,0.965902,-0.99521774
410.0921,400,0.14999999,16961.213,-3.3948734,5.7894735,6.7951734e-14,119.345276,2829,-6.3028245,5.9954796,6.8117476,12221.729929447174,2829,0.14999999,,-3.4717128,-10.882477,,906.6320254506893,254,1.0,,20.922443,-1.7364764,10.882477,6.591516,2564862,3.7980064e-10,1.1989697,-0.9954798
111.624054,400,0.14999999,16972.996,-3.3948781,-4.736842,,119.345276,2830,-6.303178,5.997525,-4.387963,12231.334606170654,2830,0.14999999,,-3.5549364,-10.882477,,906.6646643109541,254,0.05263158,,20.922115,-6.7849183,10.882477,6.591516,2565861,3.7953224e-10,0.9969507,-0.99752545
94.94004,400,0.14999999,16978.014,-3.3952544,10.0,,119.345276,2831,-6.303531,5.997179,9.909653,12239.793075799942,2831,0.14999999,,-4.442867,-10.882477,,906.6972801130343,254,0.05263158,,20.921541,-0.016318437,10.882477,6.591516,2566860,3.7926415e-10,1.1064429,-0.997179
97.43026,400,0.14999999,16981.13,-3.3950844,8.947369,1.533681e-07,119.345276,2832,-6.3038845,5.996162,8.410478,12247.92063832283,2832,0.14999999,,-3.0065887,-10.882477,,906.5155367231638,254,-0.2631579,,20.919836,1.8829849,10.882477,6.591516,2567252,3.789964e-10,1.0392174,-0.996162
111.916595,400,0.14999999,16983.518,-3.3949707,-2.631579,,119.345276,2833,-6.3042374,5.9948883,-2.4460924,12256.11721777916,2833,0.14999999,,-3.1011064,-10.882477,,906.3180374161666,254,0.05263158,,20.916794,2.6126137,10.882477,6.591516,2567599,3.7872885e-10,0.93099463,-0.9948881
112.146675,400,0.14999999,16988.719,-3.3948221,-8.947369,,119.345276,2834,-6.30459,5.9946074,-8.744355,12264.777469158173,2834,0.14999999,,-2.891075,-10.882477,,906.3507410021172,254,0.05263158,,20.915728,-0.19960678,10.882477,6.591516,2568598,3.784616e-10,0.9801401,-0.99460757
106.563065,400,0.14999999,16993.752,-3.394665,7.894737,,119.345276,2835,-6.304943,5.994269,7.55025,12273.317029476166,2835,0.14999999,,-2.9166884,-10.882477,,906.3834215167549,254,-0.36842105,,20.916002,-0.03469537,10.882477,6.591516,2569597,3.7819467e-10,0.89424175,-0.99426895
121.96625,400,0.14999999,16998.502,-3.3944528,-3.6842105,,119.345276,2836,-6.305296,5.99383,-3.205642,12281.301717042923,2836,0.14999999,,-2.6750383,-10.882477,,906.2433004231311,254,0.47368422,,20.910353,0.2503495,10.882477,6.591516,2570106,3.7792802e-10,1.1410456,-0.99383
112.07103,400,0.14999999,17003.836,-3.3943698,-0.5263158,,119.345276,2837,-6.3056483,5.9935975,-0.43166092,12289.894789457321,2837,0.14999999,,-3.2832885,-10.882477,21.795092,906.2759957701797,254,0.05263158,,20.90986,-0.33442655,10.882477,6.591516,2571105,3.7766162e-10,0.9518686,-0.9935976
106.779495,400,0.14999999,17008.848,-3.3941624,7.894737,,119.345276,2838,-6.298348,5.993252,7.221235,12299.049728870392,2838,0.14999999,,-2.7460456,-10.882477,,906.3086680761099,254,-0.7894737,,20.909576,-0.012025556,10.882477,6.591516,2572104,3.7739553e-10,1.0148114,-0.99325174
112.27728,400,0.14999999,17014.348,-3.3939128,3.6842105,,119.345276,2839,-6.2987003,5.9930773,3.8053482,12306.894019842148,2839,0.14999999,,-2.6856825,-10.882477,,906.1722437477986,254,0.05263158,,20.909727,-0.49840865,10.882477,6.591516,2572623,3.7712972e-10,1.1422943,-0.9930774
112.30604,400,0.14999999,17019.352,-3.393759,-7.894737,,119.345276,2840,-6.2990522,5.9927297,-7.6792426,12315.371436834335,2840,0.14999999,,-3.0829377,-10.882477,,906.2049295774648,254,0.05263158,,20.905489,-0.005641191,10.882477,6.591516,2573622,3.7686418e-10,1.1478904,-0.9927298
112.273,400,0.14999999,17024.58,-3.393523,-3.6842105,,119.345276,2841,-6.299404,5.9924603,-4.084391,12323.874925851822,2841,0.14999999,,-2.8544083,-10.882477,,906.2375923970433,254,0.05263158,,20.904968,-0.22755426,10.882477,6.591516,2574621,3.765989e-10,0.8697451,-0.9924604
124.974205,400,0.14999999,17029.586,-3.394341,2.631579,,119.345276,2842,-6.299756,5.992113,1.8407472,12332.954354047775,2842,0.14999999,,-5.5799756,-10.882477,,906.2702322308234,254,-0.7894737,,20.894491,-0.0049491883,10.882477,6.591516,2575620,3.7633394e-10,0.88605523,-0.99211293
206.94444,400,0.14999999,17036.162,-3.3942544,-5.7894735,,119.345276,2843,-6.300108,5.9923186,-6.725872,12341.4203042984,2843,0.14999999,,-3.0190737,-10.882477,,906.3010903974674,254,-1.0,,20.894112,-1.5764587,10.882477,6.591516,2576614,3.7606926e-10,0.98620754,-0.99231845
209.15952,400,0.14999999,17042.719,-3.3941,0.5263158,,119.345276,2844,-6.30046,5.992517,-0.4713871,12350.513614177704,2844,0.14999999,,-2.918269,-10.882477,6.984686e-11,906.3336849507735,254,-1.0,,20.892862,-1.5574578,10.882477,6.591516,2577613,3.7580483e-10,1.005466,-0.9925171
97.533775,400,0.14999999,17049.297,-3.394013,8.947369,,119.345276,2845,-6.3008113,5.992723,8.657524,12358.979871988297,2845,0.14999999,,-3.1276412,-10.882477,,906.3662565905097,254,-0.68421054,,20.8928,-1.5776995,10.882477,6.591516,2578612,3.7554068e-10,1.0175059,-0.9927228
122.070274,400,0.14999999,17051.531,-3.3938742,2.631579,,119.345276,2846,-6.3011627,5.9914026,2.8608387,12367.396768808365,2846,0.14999999,,-3.0027142,-10.882477,,906.1661981728743,254,0.47368422,,20.881386,2.7642457,10.882477,6.591516,2578949,3.752768e-10,1.0625647,-0.99140275
122.519646,400,0.14999999,17056.865,-3.3937151,-7.894737,,119.345276,2847,-6.301514,5.991172,-8.278501,12376.19301366806,2847,0.14999999,,-2.9896793,-10.882477,,906.1988057604495,254,-0.68421054,,20.879955,-0.33361813,10.882477,6.591516,2579948,3.7501324e-10,1.102301,-0.99117166
117.71233,400,0.14999999,17062.443,-3.3936055,-1.5789474,,119.345276,2848,-6.301865,5.991027,-1.2177874,12386.090152740479,2848,0.14999999,,-3.1656883,-10.882477,7.005597e-21,906.2313904494382,254,0.36842105,,20.87869,-0.57788616,10.882477,6.591516,2580947,3.7474995e-10,1.0265943,-0.99102664
103.51269,400,0.14999999,17067.773,-3.3933902,7.894737,,119.345276,2849,-6.302216,5.990794,7.758275,12395.4139149189,2849,0.14999999,,-2.792341,-10.882477,,906.2639522639523,254,0.15789473,,20.87747,-0.32916635,10.882477,6.591516,2581946,3.7448689e-10,1.2459842,-0.9907943
213.27863,400,0.14999999,17071.492,-3.3932683,3.6842105,,119.345276,2850,-6.302567,5.9899974,2.2793276,12403.15126991272,2850,0.14999999,,-3.2744048,-10.882477,,906.0968421052631,254,-1.0,,20.87153,1.280006,10.882477,6.591516,2582376,3.7422415e-10,0.9745465,-0.9899975
138.10263,400,0.14999999,17079.271,-3.3939319,-10.0,,119.345276,2851,-6.302918,5.990625,-8.887052,12412.196168661118,2851,0.14999999,,-5.236477,-10.882477,,906.1294282707822,254,0.7894737,,20.864092,-2.7789366,10.882477,6.591516,2583375,3.7396167e-10,0.8728267,-0.990625
171.11566,400,0.14999999,17087.75,-3.3941374,8.947369,,119.345276,2852,-6.303269,5.991497,8.112771,12421.47040963173,2852,0.14999999,,-3.8394182,-10.882477,,906.1619915848528,254,-1.0,,20.862837,-3.477444,10.882477,6.591516,2584374,3.736995e-10,0.99870086,-0.9914969
112.427666,400,0.14999999,17094.248,-3.3939528,5.7894735,,119.345276,2853,-6.3036194,5.9916744,5.2087317,12429.828062534332,2853,0.14999999,,-2.846312,-10.882477,,906.0690501226779,254,-0.47368422,,20.856268,-1.4984627,10.882477,6.591516,2585015,3.7343756e-10,1.0443857,-0.9916746
122.36528,400,0.14999999,17100.014,-3.3937216,-2.631579,,119.345276,2854,-6.30397,5.9915957,-2.3929677,12437.515846252441,2854,0.14999999,,-2.7653105,-10.882477,,906.031184302733,254,0.47368422,,20.850359,-0.76616,10.882477,6.591516,2585813,3.731759e-10,1.1445184,-0.9915956
117.04896,400,0.14999999,17105.566,-3.3937058,-8.947369,,119.345276,2855,-6.30432,5.991442,-8.390854,12445.553758382797,2855,0.14999999,,-3.476097,-10.882477,,906.0637478108581,254,0.36842105,,20.847523,-0.5532139,10.882477,6.591516,2586812,3.7291453e-10,1.0842193,-0.9914421
291.92072,400,0.14999999,17111.295,-3.3935235,-4.736842,,119.345276,2856,-6.3046703,5.9913497,-3.994042,12454.427398204803,2856,0.14999999,,-2.9395003,-10.882477,,906.0962885154062,254,1.0,,20.846973,-0.7272314,10.882477,6.591516,2587811,3.7265344e-10,1.1678485,-0.9913496
119.725266,400,0.14999999,17119.785,-3.3936162,0.5263158,,119.345276,2857,-6.3050203,5.992224,-0.043075144,12462.949922084808,2857,0.14999999,,-3.789467,-10.882477,0.00045261398,906.128806440322,254,-0.57894737,,20.846458,-3.490857,10.882477,6.591516,2588810,3.7239262e-10,0.9863211,-0.9922244
112.64715,400,0.14999999,17125.713,-3.3934844,-10.0,,119.345276,2858,-6.3053703,5.992202,-10.23998,12471.026590108871,2858,0.14999999,,-2.990863,-10.882477,,906.1613016095172,254,0.15789473,,20.839283,-0.9269144,10.882477,6.591516,2589809,3.7213205e-10,1.1000218,-0.99220157
112.69335,400,0.14999999,17130.727,-3.3938177,4.736842,,119.345276,2859,-6.30572,5.9918594,4.6740036,12479.480185508728,2859,0.14999999,,-4.430672,-10.882477,,906.1937740468695,254,0.15789473,,20.838968,-0.014298956,10.882477,6.591516,2590808,3.7187178e-10,1.0378982,-0.9918596
113.1274,400,0.14999999,17135.74,-3.3936052,0.5263158,,119.345276,2860,-6.30607,5.9915175,0.91027355,12487.841787338257,2860,0.14999999,,-2.809893,-10.882477,2.1822228,906.1573426573426,254,0.15789473,,20.831676,-0.014080156,10.882477,6.591516,2591610,3.7161177e-10,1.0125432,-0.9915177
149.16585,400,0.14999999,17141.031,-3.3934362,6.8421054,,119.345276,2861,-6.3056564,5.991273,7.653287,12496.46846985817,2861,0.14999999,,-2.9102302,-10.882477,,906.1897937783991,254,0.7894737,,20.830013,-0.29174194,10.882477,6.591516,2592609,3.7135203e-10,1.0796894,-0.99127305
252.17223,400,0.14999999,17147.365,-3.3935635,-3.6842105,,119.345276,2862,-6.306006,5.9913926,-2.6306024,12504.644493818283,2862,0.14999999,,-3.8170342,-10.882477,,906.2222222222222,254,1.0,,20.830318,-1.3333704,10.882477,6.591516,2593608,3.7109255e-10,0.947594,-0.9913926
112.731346,400,0.14999999,17157.84,-3.3936138,2.631579,,119.345276,2863,-6.3063555,5.9929585,2.8300774,12513.599623680115,2863,0.14999999,,-3.4549432,-10.882477,,906.2546280125742,254,0.15789473,,20.826174,-5.47403,10.882477,6.591516,2594607,3.7083336e-10,0.9952797,-0.99295837
112.88287,400,0.14999999,17162.844,-3.393595,1.5789474,1.4000459e-13,119.345276,2864,-6.3067045,5.992613,1.3553582,12521.433690786362,2864,0.14999999,,-3.323637,-10.882477,1.7645802e-23,906.2870111731844,254,-0.2631579,,20.824799,-0.0035628686,10.882477,6.591516,2595606,3.7057446e-10,0.9384839,-0.9926129
112.899025,400,0.14999999,17168.02,-3.3934057,-6.8421054,,119.345276,2865,-6.3070536,5.9923277,-6.713512,12530.729954719543,2865,0.14999999,,-2.778041,-10.882477,,906.3193717277487,254,0.15789473,,20.81935,-0.17568599,10.882477,6.591516,2596605,3.703158e-10,1.0271335,-0.99232775
112.95449,400,0.14999999,17173.053,-3.3931727,-7.894737,3.414416e-11,119.345276,2866,-6.3074026,5.991993,-8.098287,12538.59381723404,2866,0.14999999,,-2.7403364,-10.882477,,906.3517096999302,254,-0.2631579,,20.818703,-0.03339175,10.882477,6.591516,2597604,3.7005746e-10,0.8326152,-0.9919931
119.027954,400,0.14999999,17178.162,-3.3930018,-6.8421054,1.7309204e-10,119.345276,2867,-6.3077517,5.9916854,-7.51365,12547.857726097107,2867,0.14999999,,-2.7276366,-10.882477,,906.3840251133589,254,-0.57894737,,20.818056,-0.109996565,10.882477,6.591516,2598603,3.6979933e-10,1.0174018,-0.9916855
113.016556,400,0.14999999,17184.328,-3.3928587,-8.947369,,119.345276,2868,-6.3081,5.9917464,-9.265283,12555.075785398483,2868,0.14999999,,-2.9850564,-10.882477,,906.4163179916318,254,-0.2631579,,20.81262,-1.1662397,10.882477,6.591516,2599602,3.695415e-10,0.82937133,-0.99174637
112.9351,400,0.14999999,17189.613,-3.392704,3.6842105,,119.345276,2869,-6.308449,5.9915,3.312872,12564.749891519547,2869,0.14999999,,-2.7670012,-10.882477,,906.448588358313,254,-0.2631579,,20.8125,-0.2848853,10.882477,6.591516,2600601,3.6928394e-10,0.8879705,-0.9914999
112.067345,400,0.14999999,17195.047,-3.392559,-4.736842,,119.345276,2870,-6.3087974,5.9913054,-4.667386,12574.178626537323,2870,0.14999999,,-2.8544912,-10.882477,,906.4808362369338,254,-0.2631579,,20.812256,-0.4325131,10.882477,6.591516,2601600,3.6902664e-10,0.91622764,-0.9913052
207.03387,400,0.14999999,17200.115,-3.3927598,-0.5263158,,119.345276,2871,-6.309146,5.990984,-1.4892519,12583.37191271782,2871,0.14999999,,-3.8719018,-10.882477,5.395703e-10,906.5130616509927,254,-1.0,,20.81221,-0.06929132,10.882477,6.591516,2602599,3.687696e-10,1.0187873,-0.9909841
261.90985,400,0.14999999,17206.814,-3.392606,-7.894737,,119.345276,2872,-6.309494,5.9912305,-6.903091,12592.55087351799,2872,0.14999999,,-2.9453397,-10.882477,,906.5452646239554,254,1.0,,20.810677,-1.6987956,10.882477,6.591516,2603598,3.6851286e-10,0.9628002,-0.9912305
130.45395,400,0.14999999,17216.258,-3.392591,-6.8421054,9.7212946e-11,119.345276,2873,-6.309842,5.992432,-6.3599596,12601.56895852089,2873,0.14999999,,-3.2853818,-10.882477,,906.5774451792552,254,0.68421054,,20.804161,-4.4439883,10.882477,6.591516,2604597,3.6825637e-10,0.87186134,-0.9924323
113.25538,400,0.14999999,17222.191,-3.392456,-0.5263158,,119.345276,2874,-6.31019,5.9924116,-0.85124135,12610.361784219742,2874,0.14999999,,-2.8633304,-10.882477,2.5330384,906.6096033402923,254,-0.2631579,,20.80144,-0.93324506,10.882477,6.591516,2605596,3.6800013e-10,1.0049688,-0.9924118
120.083176,400,0.14999999,17227.25,-3.392458,-10.0,,119.345276,2875,-6.309657,5.9920874,-11.11619,12619.98613190651,2875,0.14999999,,-3.3893673,-10.882477,,906.6417391304348,254,-0.57894737,,20.801315,-0.059689593,10.882477,6.591516,2606595,3.6774417e-10,1.0976146,-0.9920873
113.30005,400,0.14999999,17233.889,-3.392562,-2.631579,,119.345276,2876,-6.3100047,5.992312,-2.9965763,12629.45320892334,2876,0.14999999,,-3.7708206,-10.882477,,906.673852573018,254,-0.2631579,,20.79305,-1.6376312,10.882477,6.591516,2607594,3.6748848e-10,1.0589025,-0.9923118
112.11893,400,0.14999999,17239.059,-3.3923976,-1.5789474,1.4980746e-11,119.345276,2877,-6.3103523,5.992026,-1.6562595,12637.22868347168,2877,0.14999999,,-2.964274,-10.882477,2.6711956e-20,906.7059436913452,254,-0.15789473,,20.79048,-0.16973855,10.882477,6.591516,2608593,3.6723308e-10,1.0815858,-0.9920259
113.35257,400,0.14999999,17244.068,-3.3922887,-5.7894735,,119.345276,2878,-6.3107,5.9916844,-6.1026225,12647.008977413177,2878,0.14999999,,-3.145984,-10.882477,,906.7380125086866,254,-0.2631579,,20.790215,-0.009515389,10.882477,6.591516,2609592,3.6697792e-10,1.0244306,-0.99168444
112.75818,400,0.14999999,17249.215,-3.392091,-6.8421054,4.6859952e-08,119.345276,2879,-6.3110476,5.991391,-6.867626,12655.553247213364,2879,0.14999999,,-2.8330753,-10.882477,,906.7700590482807,254,-0.2631579,,20.789585,-0.14769444,10.882477,6.591516,2610591,3.6672299e-10,0.9862925,-0.9913914
113.36771,400,0.14999999,17254.268,-3.39198,-3.6842105,,119.345276,2880,-6.3113947,5.9910655,-4.089026,12663.234384775162,2880,0.14999999,,-3.0460424,-10.882477,,906.8020833333334,254,-0.2631579,,20.785358,-0.052611567,10.882477,6.591516,2611590,3.6646838e-10,1.1211294,-0.9910654
140.10449,400,0.14999999,17259.682,-3.39173,5.7894735,,119.345276,2881,-6.311742,5.990865,6.429806,12671.258552789688,2881,0.14999999,,-2.7776248,-10.882477,,906.8340853870184,254,0.68421054,,20.772514,-0.4141027,10.882477,6.591516,2612589,3.6621403e-10,1.0650694,-0.9908651
117.07587,400,0.14999999,17266.752,-3.3915474,4.736842,1.11788075e-23,119.345276,2882,-6.312089,5.991239,4.2431293,12680.47628569603,2882,0.14999999,,-2.9118273,-10.882477,,906.8660652324775,254,-0.57894737,,20.74665,-2.0691068,10.882477,6.591516,2613588,3.6595993e-10,0.8856605,-0.99123925
95.16762,400,0.14999999,17272.719,-3.3918066,10.0,,119.345276,2883,-6.3124356,5.9912305,9.626636,12687.726408481598,2883,0.14999999,,-4.011822,-10.882477,,906.7669094693028,254,-0.36842105,,20.74613,-0.96648157,10.882477,6.591516,2614209,3.657061e-10,0.84488595,-0.9912306
96.20369,400,0.14999999,17277.69,-3.3917162,8.947369,2.5108088e-07,119.345276,2884,-6.312783,5.990877,8.648602,12696.252478599548,2884,0.14999999,,-2.967703,-10.882477,,906.6688626907073,254,-0.47368422,,20.742603,0.02910909,10.882477,6.591516,2614833,3.6545253e-10,0.95797175,-0.9908769
116.58579,400,0.14999999,17280.74,-3.3914583,0.5263158,,119.345276,2885,-6.3131294,5.989858,0.90125394,12703.554137706757,2885,0.14999999,,-2.5949469,-10.882477,0.2946581,906.4859618717504,254,0.36842105,,20.740799,1.9481443,10.882477,6.591516,2615212,3.6519923e-10,1.1130393,-0.98985815
115.52439,400,0.14999999,17286.166,-3.3912075,6.8421054,,119.345276,2886,-6.3133736,5.989662,6.0027676,12713.351482152939,2886,0.14999999,,-2.764155,-10.882477,,906.518018018018,254,-0.68421054,,20.73803,-0.42504063,10.882477,6.591516,2616211,3.6494618e-10,0.97679126,-0.9896624
128.50876,400,0.14999999,17292.553,-3.391013,7.894737,9.220035e-29,119.345276,2887,-6.31372,5.9898005,8.289354,12721.902645349503,2887,0.14999999,,-2.7950745,-10.882477,,906.4970557672324,254,0.57894737,,20.7376,-1.3874156,10.882477,6.591516,2617057,3.6469344e-10,0.83120835,-0.9898002
206.41759,400,0.14999999,17298.252,-3.3908775,1.5789474,,119.345276,2888,-6.3140664,5.9896994,0.8454409,12730.375749111176,2888,0.14999999,,-2.817762,-10.882477,3.790504e-33,906.5290858725762,254,-1.0,,20.737442,-0.69854075,10.882477,6.591516,2618056,3.6444092e-10,1.0734571,-0.98969936
123.74583,400,0.14999999,17304.627,-3.390727,6.8421054,,119.345276,2889,-6.3144126,5.989833,7.3856063,12739.100134372711,2889,0.14999999,,-3.003593,-10.882477,,906.5610938040844,254,0.47368422,,20.73097,-1.3754519,10.882477,6.591516,2619055,3.6418862e-10,1.0869404,-0.9898329
110.01879,400,0.14999999,17311.312,-3.390548,5.7894735,1.00527917e-13,119.345276,2890,-6.314759,5.9900737,5.841834,12748.491640329361,2890,0.14999999,,-2.944988,-10.882477,,906.5930795847751,254,-0.15789473,,20.729477,-1.6863402,10.882477,6.591516,2620054,3.6393666e-10,0.9477063,-0.99007386
130.54443,400,0.14999999,17316.164,-3.3903432,-3.6842105,,119.345276,2891,-6.3151045,5.9896803,-3.137808,12757.856354951859,2891,0.14999999,,-2.7343848,-10.882477,,906.4991352473193,254,0.68421054,,20.723944,0.14839438,10.882477,6.591516,2620689,3.6368494e-10,0.97061414,-0.98968005
105.31699,400,0.14999999,17322.402,-3.3901854,8.947369,,119.345276,2892,-6.3154507,5.9897656,9.145898,12765.56922841072,2892,0.14999999,,-2.8874674,-10.882477,,906.5311203319502,254,0.2631579,,20.723747,-1.2378303,10.882477,6.591516,2621688,3.6343348e-10,1.0074431,-0.9897658
114.40477,400,0.14999999,17327.613,-3.3900008,5.7894735,,119.345276,2893,-6.3157964,5.989496,5.580367,12775.58357834816,2893,0.14999999,,-2.8541703,-10.882477,,906.4797787763567,254,0.2631579,,20.717665,-0.21007603,10.882477,6.591516,2622446,3.6318223e-10,1.009716,-0.9894963
141.7039,400,0.14999999,17332.666,-3.390499,0.5263158,,119.345276,2894,-6.316142,5.9891725,1.1436886,12783.195315122604,2894,0.14999999,,-4.8254523,-10.882477,1.4416686e-05,906.5117484450587,254,0.7894737,,20.709698,-0.05246568,10.882477,6.591516,2623445,3.629313e-10,0.93061477,-0.98917264
113.958145,400,0.14999999,17340.664,-3.3907666,-7.894737,,119.345276,2895,-6.3164873,5.9898663,-7.432188,12792.589724302292,2895,0.14999999,,-4.080146,-10.882477,,906.5436960276338,254,0.2631579,,20.709118,-2.9981174,10.882477,6.591516,2624444,3.6268064e-10,1.1764369,-0.9898665
131.31209,400,0.14999999,17346.031,-3.390608,-8.947369,5.4259326e-13,119.345276,2896,-6.3168325,5.9896517,-8.157691,12801.410440921783,2896,0.14999999,,-3.091466,-10.882477,,906.5756215469613,254,0.68421054,,20.705948,-0.36759463,10.882477,6.591516,2625443,3.624302e-10,0.96625674,-0.9896517
141.10428,400,0.14999999,17352.332,-3.39067,-0.5263158,,119.345276,2897,-6.317178,5.989759,0.2916636,12809.356823444366,2897,0.14999999,,-3.5186067,-10.882477,0.000110520494,906.6075250258889,254,0.7894737,,20.70397,-1.3011235,10.882477,6.591516,2626442,3.6218004e-10,1.027249,-0.98975915
215.63632,400,0.14999999,17360.076,-3.3905222,-4.736842,,119.345276,2898,-6.317523,5.9903646,-5.5882206,12818.59100818634,2898,0.14999999,,-2.9744334,-10.882477,,906.6394064872326,254,-1.0,,20.703756,-2.743805,10.882477,6.591516,2627441,3.619301e-10,0.9377505,-0.99036443
108.72324,400,0.14999999,17367.107,-3.3907504,10.0,,119.345276,2899,-6.317868,5.9907236,10.342048,12826.574907541275,2899,0.14999999,,-3.9693356,-10.882477,,906.6712659537772,254,0.36842105,,20.695381,-2.031831,10.882477,6.591516,2628440,3.616805e-10,1.0298146,-0.99072367
113.85169,400,0.14999999,17368.84,-3.3905032,-4.736842,,119.345276,2900,-6.318213,5.9892554,-4.2318707,12833.980974197388,2900,0.14999999,,-2.6890388,-10.882477,,906.4713793103448,254,0.2631579,,20.693316,3.2668834,10.882477,6.591516,2628767,3.6143105e-10,0.9808496,-0.9892554
103.367775,400,0.14999999,17374.771,-3.3903253,7.894737,,119.345276,2901,-6.3185577,5.9892354,7.723148,12841.489310026169,2901,0.14999999,,-2.8433146,-10.882477,,906.5032747328507,254,-0.15789473,,20.68863,-0.931014,10.882477,6.591516,2629766,3.6118195e-10,0.8849094,-0.9892354
114.47407,400,0.14999999,17377.879,-3.3902717,3.6842105,,119.345276,2902,-6.3189025,5.9882426,3.9411125,12848.73235797882,2902,0.14999999,,-3.1079855,-10.882477,,906.3256374913852,254,0.2631579,,20.688658,1.8921671,10.882477,6.591516,2630157,3.6093303e-10,1.0635619,-0.98824257
114.50655,400,0.14999999,17383.08,-3.3900342,-0.5263158,,119.345276,2903,-6.319247,5.9879713,-0.52118075,12856.83143377304,2903,0.14999999,,-2.7517798,-10.882477,7.931629,906.3575611436445,254,0.2631579,,20.687943,-0.20109442,10.882477,6.591516,2631156,3.6068445e-10,1.0797235,-0.98797137
111.23978,400,0.14999999,17388.379,-3.390504,-1.5789474,8.318617e-11,119.345276,2904,-6.3168626,5.987734,-2.0378416,12864.710438728333,2904,0.14999999,,-4.8196235,-10.882477,1.10126355e-23,906.3894628099174,254,-0.57894737,,20.687002,-0.29874617,10.882477,6.591516,2632155,3.604361e-10,0.81701434,-0.987734
143.67682,400,0.14999999,17393.83,-3.3903553,3.6842105,,119.345276,2905,-6.317207,5.987549,4.366327,12874.244264125824,2905,0.14999999,,-2.7671328,-10.882477,,906.4213425129087,254,0.7894737,,20.680576,-0.44969043,10.882477,6.591516,2633154,3.6018796e-10,0.945129,-0.9875488
114.485916,400,0.14999999,17403.17,-3.3906908,-2.631579,,119.345276,2906,-6.317551,5.988703,-2.4364042,12883.00272655487,2906,0.14999999,,-4.2921925,-10.882477,,906.4532002752925,254,0.2631579,,20.67359,-4.3407874,10.882477,6.591516,2634153,3.5994013e-10,1.031372,-0.98870265
114.57684,400,0.14999999,17408.484,-3.3905847,-3.6842105,6.9886244e-07,119.345276,2907,-6.3178954,5.9884706,-3.2346597,12891.75634431839,2907,0.14999999,,-3.1005852,-10.882477,,906.485036119711,254,0.2631579,,20.66901,-0.31342706,10.882477,6.591516,2635152,3.5969253e-10,1.0811915,-0.9884704
135.9318,400,0.14999999,17413.838,-3.3904395,1.5789474,,119.345276,2908,-6.318239,5.9882526,2.42386,12900.11481666565,2908,0.14999999,,-3.0348957,-10.882477,1.9371518e-26,906.5168500687757,254,0.68421054,,20.666746,-0.35501772,10.882477,6.591516,2636151,3.5944522e-10,1.0492814,-0.98825264
94.07992,400,0.14999999,17420.066,-3.3908405,10.0,,119.345276,2909,-6.318583,5.988335,9.427127,12908.401682853699,2909,0.14999999,,-4.588467,-10.882477,,906.548642145067,254,-0.7894737,,20.666437,-1.2284907,10.882477,6.591516,2637150,3.5919812e-10,1.1265733,-0.9883352
226.81836,400,0.14999999,17426.156,-3.3907907,2.631579,,119.345276,2910,-6.318927,5.9883695,1.6927423,12916.67983007431,2910,0.14999999,,-3.3625875,-10.882477,,906.466323024055,254,-1.0,,20.649841,-1.0884836,10.882477,6.591516,2637817,3.5895129e-10,1.1465412,-0.9883696
131.11293,400,0.14999999,17432.945,-3.3906105,-7.894737,,119.345276,2911,-6.31927,5.988645,-7.4383454,12925.274229764938,2911,0.14999999,,-2.977115,-10.882477,,906.4981106149089,254,0.68421054,,20.636072,-1.7905535,10.882477,6.591516,2638816,3.5870473e-10,0.9452895,-0.98864514
95.899345,400,0.14999999,17439.44,-3.3907464,10.0,,119.345276,2912,-6.319614,5.9888186,10.065101,12934.335517406464,2912,0.14999999,,-3.7166471,-10.882477,,906.5298763736264,254,0.15789473,,20.635698,-1.4933584,10.882477,6.591516,2639815,3.584584e-10,1.0980055,-0.98881847
