Iteration,LQGsigma_higher,Regret,Regret/t,LQGmu1_actor,LQGmu1_higher,ReturnMean,TimeElapsed,ReturnLastEpisode
1509,0.10836801,247.35428414659083,0.16391934005738293,0.8713451,0.7777778,0.8012006599426168,26.829598903656006,0.23750753345584508
1510,0.6411804,247.36556033212412,0.16381825187557889,-0.20987155,-0.33333334,0.8013017481244207,26.84000277519226,0.9538438144667098
1511,0.26359713,247.37641079912706,0.16371701575058045,-0.15142904,-0.11111111,0.8014029842494192,26.85000228881836,0.9542695329970505
1512,0.26359713,247.38814003663128,0.16361649473322176,-0.20476057,-0.33333334,0.8015035052667778,26.860482692718506,0.9533907624957866
1513,0.01831564,247.80310780199403,0.16378262247322806,0.33956182,0.33333334,0.8013373775267715,26.870503902435303,0.5501522346372617
1514,0.044551425,248.21646667250462,0.16394746807959354,0.36429065,0.33333334,0.8011725319204059,26.880695104599,0.551761129489417
1515,0.6411804,248.22755001226702,0.16384656766486272,-0.091544956,-0.5555556,0.8012734323351369,26.897741556167603,0.9540366602376001
1516,0.10836801,248.23911588321369,0.1637461186564734,-0.16513339,0.11111111,0.8013738813435263,26.916165828704834,0.9535541290533179
1517,0.26359713,248.59255300482138,0.1638711621653404,0.2611232,0.33333334,0.8012488378346594,26.93385672569275,0.6116828783922899
1518,0.0285655,249.02426438169496,0.16404760499452897,0.38646203,0.33333334,0.8010723950054708,26.954079151153564,0.5334086231264178
1519,0.41111228,249.0340147589378,0.16394602683274376,-0.80048186,-1.0,0.801173973167256,26.978379726409912,0.9553696227571715
1520,0.069483444,249.34119497327077,0.16404025985083603,0.19350868,0.11111111,0.8010797401491635,27.00265669822693,0.6579397856670004
1521,0.1690133,249.89746269268778,0.164298134577704,0.60787237,0.5555556,0.8008218654222957,27.02615213394165,0.4088522805829942
1522,0.6411804,249.9071363289671,0.1641965416090454,-0.43125197,0.33333334,0.8009234583909542,27.05031442642212,0.9554463637206625
1523,0.0285655,250.07241107192743,0.16419724955477835,0.13698752,0.11111111,0.8009227504452212,27.073980569839478,0.799845257039668
1524,0.26359713,250.92286580365047,0.16464754973992812,1.1126448,1.0,0.8004724502600714,27.09813666343689,0.11466526827696776
1525,0.26359713,250.93283230701465,0.16454611954558337,-0.5483149,-0.5555556,0.8005738804544161,27.11901092529297,0.9551534966358259
1526,0.41111228,250.94256818840566,0.16444467115885036,-0.8462864,-0.5555556,0.8006753288411491,27.136113166809082,0.9553841186089953
1527,0.1690133,251.02233252702044,0.16438921580027532,0.099287875,0.11111111,0.8007307841997242,27.1550395488739,0.8853556613852271
1528,0.6411804,251.0328523508989,0.16428851593645216,-0.2993253,-0.11111111,0.8008314840635476,27.176852226257324,0.9546001761215291
1529,1.0,251.93199772211005,0.16476912866063445,2.175456,0.7777778,0.8003508713393653,27.19923686981201,0.06597462878885248
1530,0.41111228,252.27978567779317,0.16488874880901513,0.21118048,-0.11111111,0.8002312511909845,27.22168278694153,0.6173320443168895
1531,0.01831564,252.28937940541078,0.16478731509171182,-0.5284971,-0.5555556,0.8003326849082879,27.24425458908081,0.9555262723823751
1532,0.10836801,252.29893320342015,0.164685987730692,-0.45627967,-0.5555556,0.8004340122693078,27.267805576324463,0.9555662019906491
1533,0.069483444,252.3087377703147,0.1645849561450194,-0.5869968,-0.5555556,0.8005350438549805,27.290104627609253,0.9553154331054328
1534,0.0285655,252.3182765237185,0.16448388300112027,-0.5515521,-0.5555556,0.8006361169988795,27.313387393951416,0.955581246596205
1535,0.0285655,252.32808857330318,0.16438311959172847,-0.77274096,-0.7777778,0.8007368804082713,27.336333513259888,0.9553079504153359
1536,0.01831564,252.33796622622313,0.16428253009519736,-0.7892642,-0.7777778,0.8008374699048023,27.35953664779663,0.9552423470800472
1537,0.044551425,252.3475280863159,0.16418186602883272,-0.5620576,-0.5555556,0.8009381339711673,27.37859845161438,0.9555581399072488
1538,0.044551425,252.35739381425967,0.1640815304384003,-0.7495412,-0.7777778,0.8010384695615996,27.39665412902832,0.9552542720562139
1539,0.069483444,252.36716873806287,0.16398126623655807,-0.8004793,-0.7777778,0.8011387337634417,27.41444230079651,0.9553450761968034
1540,0.1690133,252.37659171402575,0.16388090371040634,-0.65908074,-0.5555556,0.8012390962895936,27.433433055877686,0.9556970240371114
1541,0.10836801,252.38617840700084,0.16378077768137628,-0.76111245,-0.7777778,0.8013392223186235,27.451906204223633,0.9555333070248997
1542,0.1690133,252.39616812535849,0.16368104288285246,-0.9466071,-0.7777778,0.8014389571171475,27.468788146972656,0.9551302816423688
1543,0.01831564,252.40595177186452,0.16358130380548574,-0.3117454,-0.33333334,0.801538696194514,27.487911701202393,0.9553363534939746
1544,0.044551425,252.4160412942559,0.1634818920299585,-0.33669287,-0.33333334,0.8016381079700415,27.505526065826416,0.9550304776086057
1545,0.01831564,252.42633301599363,0.1633827398161771,-0.9786464,-1.0,0.8017372601838227,27.523327112197876,0.9548282782622759
1546,0.069483444,252.43644959651044,0.16328360258506497,-0.88804406,-1.0,0.8018363974149348,27.541242122650146,0.9550034194832034
1547,0.10836801,252.4463382166214,0.16318444616459044,-0.25880077,-0.33333334,0.8019355538354094,27.560725927352905,0.9552313798890572
1548,0.0285655,252.4563499822755,0.16308549740457073,-0.96149313,-1.0,0.8020345025954292,27.578967332839966,0.9551082343459112
1549,0.044551425,252.4664707482862,0.16298674677100466,-1.008514,-1.0,0.8021332532289953,27.597092390060425,0.9549992339892851
1550,0.26359713,252.4767190540771,0.16288820584134006,-0.9957367,-0.7777778,0.8022317941586599,27.614003658294678,0.9548716942091093
1551,0.1690133,252.48680205199867,0.162789685397807,-0.9906504,-1.0,0.8023303146021928,27.632426023483276,0.9550370020784538
1552,0.0285655,252.49710445758154,0.16269143328452418,-0.30457476,-0.33333334,0.8024285667154758,27.6514310836792,0.9548175944171292
1553,0.10836801,252.50735318537997,0.1625932731393303,-1.0307561,-1.0,0.8025267268606697,27.670042753219604,0.9548712722015723
1554,0.069483444,252.51716410605485,0.1624949575972039,-0.35071528,-0.33333334,0.8026250424027962,27.68831992149353,0.955309079325113
1555,0.41111228,252.93555777147543,0.16265952268262085,0.38849914,0.33333334,0.802460477317379,27.706523180007935,0.5467263345794253
1556,0.26359713,252.945653756516,0.1625614741365784,-1.0915855,-1.0,0.8025585258634214,27.723576545715332,0.9550240149594105
1557,0.41111228,252.9557739810599,0.16246356710408472,-0.5202436,-0.7777778,0.802656432895915,27.74082851409912,0.9549997754560986
1558,0.1690133,252.96560014003106,0.16236559700900582,-0.2948672,-0.33333334,0.8027544029909939,27.75746464729309,0.9552938410288585
1559,0.41111228,252.98031127955878,0.1622708860035656,-0.1368161,-0.33333334,0.8028491139964341,27.774816036224365,0.9504088604722714
1560,1.0,253.5313557901971,0.16252009986551097,-2.5531366,0.11111111,0.8025999001344888,27.79210114479065,0.41407548936166644
1561,0.01831564,253.54287626192908,0.1624233672401852,-0.08597223,-0.11111111,0.8026966327598146,27.81013250350952,0.953599528268022
1562,0.0285655,253.55891466314304,0.1623296508726908,-0.048750676,-0.11111111,0.8027903491273087,27.829183101654053,0.9490815987860293
1563,0.044551425,253.57013944449494,0.16223297469257514,-0.083426505,-0.11111111,0.8028870253074243,27.848713874816895,0.9538952186480965
1564,0.10836801,253.58182887767697,0.16213671923125125,-0.24296382,-0.11111111,0.8029832807687483,27.867155075073242,0.9534305668179613
1565,0.26359713,254.36620138700874,0.1625343139853091,0.9264376,0.7777778,0.8025856860146904,27.88111400604248,0.18074749066822204
1566,1.0,254.7303641999672,0.162663067816071,0.29382694,0.5555556,0.8024569321839284,27.89184546470642,0.6009571870415572
1567,0.069483444,254.74123153248533,0.16256619753189874,-0.23819968,-0.11111111,0.802553802468101,27.908270120620728,0.9542526674818823
1568,1.0,254.75510140406755,0.1624713656913696,-0.09696481,-0.5555556,0.8026486343086301,27.927563190460205,0.9512501284177732
1569,0.6411804,254.80346775013686,0.16239864101347154,-2.0032406,-0.7777778,0.802721358986528,27.94517230987549,0.9167536539306987
1570,0.6411804,254.81305338472575,0.16230130788836034,-0.34767538,-1.0,0.8028186921116394,27.96263837814331,0.9555343654111081
1571,0.01831564,255.07058135673398,0.16236192320606874,0.120093115,0.11111111,0.802758076793931,27.979083776474,0.707592027991777
1572,1.0,255.0806827643773,0.16226506537174126,-0.76864845,-1.0,0.8028549346282584,27.996864557266235,0.9550185923566894
1573,0.41111228,255.48217054679336,0.16241714592930284,0.34229177,0.5555556,0.8027028540706967,28.01585292816162,0.5636322175839389
1574,0.26359713,255.49158962040008,0.16231994257966967,-0.47469026,-0.33333334,0.8028000574203298,28.034958600997925,0.9557009263932895
1575,0.6411804,255.50929420647205,0.16222812330569653,-1.7155375,-0.33333334,0.8028918766943032,28.054319620132446,0.947415413928029
1576,0.26359713,255.51942597216126,0.16213161546456933,-0.37616205,-0.11111111,0.8029883845354304,28.072391510009766,0.9549882343107992
1577,1.0,255.5287098462884,0.16203469235655574,-0.49087077,-0.7777778,0.803085307643444,28.090464115142822,0.9558361258728699
1578,0.6411804,255.53903394920425,0.1619385512986085,-1.0940597,-0.5555556,0.8031814487013912,28.10857915878296,0.9547958970841328
1579,0.41111228,255.5485354764953,0.16184201106807808,-0.6497772,-1.0,0.8032779889319218,28.127410173416138,0.9556184727089622
1580,0.1690133,255.56139162539415,0.1617477162186039,-0.017726704,-0.11111111,0.803372283781396,28.14606475830078,0.9522638511011443
1581,0.6411804,256.1019777566196,0.1619873357094368,0.57897335,0.33333334,0.8031326642905631,28.164652585983276,0.4245338687745743
1582,0.41111228,256.8395155139264,0.1623511476067803,0.8773264,0.7777778,0.8027688523932196,28.181975603103638,0.22758224269319866
1583,0.10836801,256.913920475259,0.16229559095089008,0.067901984,0.11111111,0.8028244090491097,28.198644161224365,0.8907150386674128
1584,0.044551425,256.93179717774746,0.1622044174101941,0.087613694,0.11111111,0.8029155825898058,28.21542239189148,0.9472432975115314
1585,0.26359713,256.9414601856742,0.16210817677329603,-0.52516997,-0.5555556,0.8030118232267038,28.232421398162842,0.9554569920732483
1586,0.41111228,256.9510172314002,0.16201199068814642,-0.6534811,-0.5555556,0.8031080093118533,28.250241994857788,0.9555629542739907
1587,0.6411804,256.9614573526893,0.16191648226382438,-0.31126437,0.11111111,0.8032035177361754,28.270445346832275,0.9546798787108969
1588,0.01831564,256.97080506606,0.16182040621288413,-0.55617607,-0.5555556,0.8032995937871157,28.291488647460938,0.9557722866292983
1589,0.10836801,256.98016543697065,0.16172445905410363,-0.5010181,-0.5555556,0.8033955409458962,28.316282033920288,0.9557596290893515
1590,0.0285655,256.9898789216038,0.16162885466767535,-0.5139697,-0.5555556,0.8034911453323245,28.34048342704773,0.9554065153668669
1591,0.069483444,256.9997414963726,0.16153346417119588,-0.46861035,-0.5555556,0.8035865358288039,28.364644765853882,0.9552574252312054
1592,0.044551425,257.00922026086215,0.16143795242516468,-0.52574784,-0.5555556,0.8036820475748352,28.38917112350464,0.9556412355104977
1593,0.0285655,257.018934659004,0.16134270851161583,-0.79757947,-0.7777778,0.8037772914883841,28.41303563117981,0.9554056018581254
1594,0.01831564,257.02890082916764,0.16124774205092074,-0.7890917,-0.7777778,0.803872257949079,28.43297839164734,0.9551538298363853
1595,0.044551425,257.03842577778386,0.16115261804249773,-0.7870007,-0.7777778,0.8039673819575018,28.44883155822754,0.955595051383758
1596,0.1690133,257.0481259298425,0.1610577230136858,-0.52044106,-0.5555556,0.8040622769863138,28.463990211486816,0.9554198479413161
1597,0.069483444,257.0577718763796,0.1609629128843955,-0.81656355,-0.7777778,0.8041570871156043,28.47966957092285,0.9554740534628968
1598,0.10836801,257.0675733126979,0.16086831871883472,-0.802401,-0.7777778,0.8042516812811649,28.49507975578308,0.9553185636817076
1599,0.1690133,257.0778714916517,0.16077415352823746,-1.0106853,-0.7777778,0.8043458464717624,28.510186195373535,0.9548218210462033
1600,0.01831564,257.0880701998208,0.160680043874888,-0.32379612,-0.33333334,0.8044399561251119,28.52572274208069,0.9549212918309335
1601,0.6411804,257.47465111181316,0.16082114373005194,0.32958344,-0.11111111,0.8042988562699479,28.54115056991577,0.578539088007595
1602,0.044551425,257.48418722567226,0.16072670863025734,-0.32822734,-0.33333334,0.8043932913697424,28.557188034057617,0.9555838861409243
1603,0.01831564,257.49455198330776,0.1606329082865301,-1.0282134,-1.0,0.8044870917134697,28.57372736930847,0.9547552423644836
1604,0.069483444,257.504634350021,0.1605390488466465,-1.0023459,-1.0,0.8045809511533533,28.590415954589844,0.9550376332867963
1605,0.10836801,257.5140733061214,0.16044490548668,-0.4109582,-0.33333334,0.80467509451332,28.607118368148804,0.9556810438995587
1606,0.0285655,257.52468833886496,0.16035161166803547,-1.0291672,-1.0,0.8047683883319642,28.624088525772095,0.9545049672564466
1607,0.044551425,257.5346857723746,0.16025804964055668,-1.0360018,-1.0,0.8048619503594431,28.640222787857056,0.9551225664903867
1608,0.26359713,257.5446141055264,0.16016456101089951,-0.6664078,-0.7777778,0.8049554389891004,28.656546354293823,0.955191666848148
1609,0.1690133,257.55522321803767,0.16007161169548642,-0.88402927,-1.0,0.8050483883045133,28.673274517059326,0.9545108874887406
1610,0.0285655,257.5649883054369,0.15997825360586143,-0.39262778,-0.33333334,0.8051417463941384,28.689950227737427,0.9553549126007574
1611,0.10836801,257.57527731299706,0.1598853366312831,-1.0273575,-1.0,0.8052346633687167,28.70615863800049,0.9548309924398319
1612,0.069483444,257.58563037695245,0.15979257467552882,-0.39658555,-0.33333334,0.8053274253244709,28.72204875946045,0.9547669360445891
1613,0.26359713,257.5963050694577,0.15970012713543563,-1.1293796,-1.0,0.8054198728645642,28.737650394439697,0.9544453074947506
1614,0.41111228,257.61105645765866,0.1596103199861578,0.011609316,-0.7777778,0.8055096800138418,28.753270387649536,0.9503686117990107
1615,0.1690133,257.6233769192736,0.15951911883546352,-0.18760897,-0.33333334,0.8056008811645361,28.76918864250183,0.9527995383850792
1616,0.26359713,257.6336493183333,0.15942676319203794,-0.28363076,0.11111111,0.8056932368079618,28.784900426864624,0.9548476009402901
1617,0.01831564,257.6476107103976,0.15933680316041904,-0.117461674,-0.11111111,0.8057831968395807,28.801422119140625,0.9511586079357349
1618,0.41111228,257.65768968422077,0.15924455481101407,-0.8976402,-0.33333334,0.8058754451889859,28.817278385162354,0.955041026176817
1619,0.044551425,257.6743402608955,0.15915647946936104,-0.07374075,-0.11111111,0.8059635205306389,28.832234382629395,0.9484694233252581
1620,0.01831564,258.34287468851954,0.15947091030155527,0.780802,0.7777778,0.8056490896984446,28.84717631340027,0.29658557237595307
1621,0.0285655,258.3528676648609,0.15937869689380685,-0.13673607,-0.11111111,0.805741303106193,28.861897945404053,0.9551270236585981
1622,0.10836801,258.3635942752735,0.1592870494915373,-0.29572183,-0.11111111,0.8058329505084625,28.876805305480957,0.9543933895874186
1623,0.1690133,258.3965865818542,0.15920923387668157,0.036965586,0.11111111,0.8059107661233182,28.89157485961914,0.9321276934193132
1624,0.069483444,258.41607149259977,0.1591231967318964,0.0152060315,-0.11111111,0.8059968032681035,28.906351566314697,0.9456350892544446
1625,0.6411804,258.42649245456926,0.1590316876643503,-1.1520264,-1.0,0.8060883123356496,28.92135453224182,0.9546990380305302
1626,0.0285655,259.0767187123232,0.15933377534583223,0.73747987,0.7777778,0.8057862246541677,28.936882257461548,0.31489374224602057
1627,1.0,259.0865725969258,0.1592419007971271,-0.5619578,-0.33333334,0.8058780992028729,28.95174741744995,0.9552661153973809
1628,1.0,259.41471537308564,0.15934564826356612,0.22370297,-0.5555556,0.8057743517364339,28.965633630752563,0.6369772238401816
1629,0.0285655,259.6326907018941,0.15938163947323147,0.1388199,0.11111111,0.8057383605267685,28.976024866104126,0.74714467119156
1630,0.6411804,260.1478973656271,0.15959993703412706,0.5431082,-0.7777778,0.805520062965873,28.9864399433136,0.4499133362669769
1631,0.26359713,260.1586835580435,0.1595086962342388,-0.21361223,-0.33333334,0.805611303765761,28.99703860282898,0.9543338075836059
1632,0.6411804,261.03613069193307,0.15994860949260606,1.4411538,0.7777778,0.8051713905073936,29.012218952178955,0.08767286611042305
1633,1.0,261.0459723777735,0.15985668853507257,-0.7705151,-1.0,0.8052633114649271,29.029757499694824,0.9552783141595648
1634,0.1690133,261.511587485778,0.16004381119080663,0.47159696,0.33333334,0.8050761888091934,29.046883821487427,0.49950489199550047
1635,0.6411804,261.52219615109885,0.15995241354807269,-0.22701353,-0.33333334,0.8051675864519273,29.06437611579895,0.9545113346791702
1636,0.26359713,261.5330170416791,0.15986125736043955,-0.18139337,-0.11111111,0.8052587426395603,29.08191227912903,0.954299109419736
1637,0.41111228,261.54327767947507,0.15976987029900738,-1.0888199,-1.0,0.8053501297009924,29.098514556884766,0.9548593622040188
1638,0.6411804,261.55346995171647,0.159678553084076,-0.29747257,-0.5555556,0.8054414469159238,29.11600112915039,0.9549277277585864
1639,0.1690133,261.56688236863226,0.15958931200038576,-0.16528332,-0.11111111,0.8055306879996141,29.13322615623474,0.9517075830842046
1640,1.0,262.11448410273607,0.15982590494069274,-2.3546605,-0.7777778,0.8052940950593073,29.15065836906433,0.41751826589617475
1641,1.0,262.12404133747305,0.1597343335389842,-0.7950648,1.0,0.8053856664610157,29.167088508605957,0.9555627652630336
1642,0.069483444,262.34916358323625,0.15977415565361525,0.15210518,0.11111111,0.8053458443463847,29.18598771095276,0.7399977542368078
1643,0.26359713,262.36004147463166,0.1596835310253388,-0.11958477,-0.5555556,0.805436468974661,29.2030508518219,0.9542421086045697
1644,0.41111228,262.3703378823924,0.15959266294549415,-0.28103182,-0.5555556,0.8055273370545057,29.219820261001587,0.9548235922392776
1645,0.069483444,263.06657513230414,0.15991889065793566,0.81914335,0.7777778,0.8052011093420642,29.23661208152771,0.26888275008827084
1646,0.044551425,263.2478100878962,0.15993184087964532,0.15717408,0.11111111,0.8051881591203545,29.25483012199402,0.7838850444079114
1647,0.10836801,263.2598030246216,0.15984201762272107,-0.103515945,0.11111111,0.8052779823772788,29.273470878601074,0.9531270632745991
1648,0.044551425,263.88957288391015,0.1601271680120814,0.73728824,0.7777778,0.8049928319879184,29.291874408721924,0.3353501407114399
1649,0.01831564,263.89976917420734,0.16003624570904024,-0.5434169,-0.5555556,0.8050837542909597,29.311168670654297,0.9549237097027982
1650,0.10836801,263.90947947157866,0.15994513907368405,-0.5056263,-0.5555556,0.8051748609263157,29.32854175567627,0.9554097026286743
1651,0.069483444,264.35866298570033,0.16012032888291963,0.4373791,0.33333334,0.8049996711170802,29.34522032737732,0.5159364858783527
1652,0.0285655,264.3680159940675,0.16002906537171155,-0.562215,-0.5555556,0.8050909346282883,29.361719369888306,0.9557669916328706
1653,0.069483444,264.37729189343577,0.1599378656342624,-0.52438396,-0.5555556,0.8051821343657374,29.3788161277771,0.9558441006317064
1654,0.044551425,264.3867585132521,0.15984689148322379,-0.51532054,-0.5555556,0.805273108516776,29.397130250930786,0.955653380183676
1655,0.10836801,264.54769932539716,0.15984755246247562,0.19363528,0.33333334,0.8052724475375242,29.41348361968994,0.8041791878549507
1656,0.0285655,264.5574179938434,0.15975689492381848,-0.8285908,-0.7777778,0.8053631050761814,29.430421590805054,0.9554013315537986
1657,0.01831564,264.5671345713304,0.15966634554697068,-0.793312,-0.7777778,0.8054536544530292,29.44770050048828,0.9554034225129331
1658,0.044551425,264.57673882312645,0.15957583764965408,-0.76105446,-0.7777778,0.8055441623503459,29.46448802947998,0.9555157482039907
1659,0.1690133,264.58693532653984,0.15948579585686548,-0.51451457,-0.5555556,0.8056342041431345,29.48115873336792,0.9549234965866149
1660,0.069483444,264.59690621852087,0.1593957266376632,-0.76816595,-0.7777778,0.8057242733623367,29.499093532562256,0.9551491080190007
1661,0.10836801,264.606583206019,0.15930558892595967,-0.6935498,-0.7777778,0.8058144110740401,29.51769781112671,0.9554430125018193
1662,0.1690133,264.61641903083944,0.15921565525321266,-0.7199822,-0.7777778,0.8059043447467872,29.53617811203003,0.9552841751795715
1663,0.01831564,264.62614709677183,0.15912576494093314,-0.3368303,-0.33333334,0.8059942350590668,29.555817365646362,0.9553919340676187
1664,0.044551425,264.63607046866855,0.15903610004126717,-0.26785833,-0.33333334,0.8060838999587328,29.573888301849365,0.9551966281032733
1665,0.10836801,264.6464181858357,0.15894679770921064,-0.40875536,-0.33333334,0.806173202290789,29.592511653900146,0.954772282832819
1666,0.069483444,264.65656452997746,0.15885748171067074,-1.0888674,-1.0,0.806262518289329,29.610401153564453,0.9549736558582833
1667,0.01831564,264.66650612544294,0.1587681500452567,-1.0074127,-1.0,0.8063518499547432,29.62878131866455,0.9551784045345094
1668,0.044551425,264.6766892727173,0.15867907030738446,-0.9232576,-1.0,0.8064409296926154,29.646294355392456,0.9549368527256589
1669,0.26359713,264.68645570373263,0.1585898476355498,-0.81775427,-0.7777778,0.80653015236445,29.663947343826294,0.9553535689846493
1670,0.0285655,264.69655579357686,0.15850093161292028,-0.9979109,-1.0,0.8066190683870796,29.68154525756836,0.9550199101557426
1671,0.0285655,264.7060248094541,0.1584117443503615,-0.34543622,-0.33333334,0.8067082556496384,29.699345588684082,0.955650984122772
1672,0.1690133,264.7161888322682,0.1583230794451365,-1.1297597,-1.0,0.8067969205548634,29.71796417236328,0.9549559771859214
1673,0.10836801,264.7262081419856,0.1582344340358551,-0.8943803,-1.0,0.8068855659641447,29.735767364501953,0.9551006902826134
1674,0.069483444,264.73653606060157,0.15814607888924825,-0.33475062,-0.33333334,0.8069739211107517,29.752941131591797,0.9547920813840216
1675,0.6411804,265.6011553506077,0.1585678539406613,1.2849972,1.0,0.8065521460593387,29.774783849716187,0.10050070999388144
1676,0.26359713,265.6108702161961,0.15847903950847023,-0.7739418,-1.0,0.8066409604915298,29.79282832145691,0.955405134411637
1677,0.41111228,265.6205031428594,0.15839028213646952,-0.6834137,-0.7777778,0.8067297178635303,29.810489416122437,0.9554870733366764
1678,0.41111228,265.9032706974522,0.1584644044680883,0.18330726,-0.11111111,0.8066555955319116,29.827052354812622,0.6823524454071899
1679,0.1690133,265.91463220005824,0.15837679106614547,-0.24638222,-0.33333334,0.8067432089338544,29.845000505447388,0.953758497393925
1680,0.069483444,266.47949913565907,0.15861874948551136,0.6341398,0.5555556,0.8065012505144886,29.86360239982605,0.40025306439916414
1681,0.6411804,266.9890563262367,0.15882751714826693,0.53000426,0.11111111,0.806292482851733,29.881943702697754,0.4555628094223487
1682,0.01831564,266.9999809328659,0.15873958438339233,-0.11469318,-0.11111111,0.8063804156166077,29.900097846984863,0.9541953933708055
1683,0.0285655,267.01187638778293,0.158652332969568,-0.11062117,-0.11111111,0.8064676670304319,29.91735053062439,0.9532245450829787
1684,0.41111228,267.02163247150213,0.15856391476930054,-0.5498551,-0.33333334,0.8065560852306993,29.934731483459473,0.9553639162808266
1685,0.10836801,267.03435922153653,0.15847736452316707,-0.055754993,-0.11111111,0.8066426354768328,29.95162558555603,0.952393249965592
1686,0.044551425,267.04676863018375,0.1583907287249014,-0.1123956,-0.11111111,0.8067292712750985,29.970288515090942,0.9527105913527796
1687,0.01831564,267.09831026145815,0.15832739197478254,0.07962969,0.11111111,0.8067926080252172,29.9892156124115,0.9135783687255802
1688,0.26359713,267.5545681458212,0.1585038910816476,0.42504156,0.11111111,0.8066161089183523,30.006710052490234,0.5088621156369917
1689,0.069483444,267.5650868635797,0.15841627404593234,-0.23014313,-0.11111111,0.8067037259540675,30.02365779876709,0.9546012822414709
1690,0.6411804,267.57473236673087,0.15832824400398277,-0.46996355,-1.0,0.806791755996017,30.04281187057495,0.9554744968488629
1691,0.044551425,268.0993055667766,0.15854482883901633,0.5764543,0.5555556,0.8065751711609835,30.061164617538452,0.44054679995427426
1692,0.1690133,268.1141100294794,0.1584598759039476,-0.032805793,0.11111111,0.8066601240960523,30.07975721359253,0.9503155372972237
1693,1.0,268.62521553194415,0.15866817219843127,0.5309168,1.0,0.8064518278015685,30.09813165664673,0.45401449753520046
1694,0.26359713,268.748275199748,0.15864715182983943,0.071728915,-0.33333334,0.8064728481701603,30.11616277694702,0.842060332196148
1695,0.26359713,269.1961922632448,0.15881781254468721,0.4551283,0.33333334,0.8063021874553126,30.13386631011963,0.5172029365031723
1696,1.0,269.20784148282877,0.15873103861015847,-1.439272,-0.33333334,0.8063889613898413,30.152074575424194,0.9534707804160399
1697,1.0,269.21821624274776,0.15864361593562037,-1.0532694,-1.0,0.8064763840643794,30.169235706329346,0.9547452400810037
1698,0.6411804,269.5809976957525,0.15876383845450678,0.25938252,-0.33333334,0.8063561615454928,30.18610668182373,0.6023385469952497
1699,1.0,270.3333112916422,0.1591131908720672,0.8977259,-0.11111111,0.8060068091279324,30.202937364578247,0.21280640411033605
1700,0.01831564,270.83262034650636,0.15931330608618022,0.53876597,0.5555556,0.8058066939138194,30.219924449920654,0.46581094513583965
1701,0.1690133,271.5541525235782,0.1596438286440789,0.8681794,1.0,0.8054761713559208,30.236867904663086,0.24358782292818665
1702,0.01831564,271.95410976934335,0.15978502336624167,0.35204098,0.33333334,0.805334976633758,30.25384521484375,0.5651627542348513
1703,0.41111228,271.9638767711902,0.1596969329249502,-0.7344787,-1.0,0.8054230670750495,30.270938396453857,0.9553529981531633
1704,0.26359713,271.97356692137805,0.1596089007754566,-0.45350924,-0.11111111,0.8055110992245431,30.287670135498047,0.9554298498121444
1705,0.044551425,272.37643563707786,0.15975157515371136,0.3853067,0.33333334,0.8053684248462883,30.305854558944702,0.5622512843001889
1706,0.0285655,272.90041732443154,0.15996507463331275,0.5482643,0.5555556,0.8051549253666871,30.326260089874268,0.4411383126463193
1707,0.1690133,272.9115566552717,0.15987788907748782,-0.12939614,-0.11111111,0.805242110922512,30.34703826904297,0.9539806691598377
1708,0.6411804,272.92162414289123,0.15979017806960846,-0.7508109,-0.5555556,0.8053298219303913,30.365927934646606,0.9550525123804762
1709,0.26359713,272.93147760646957,0.15970244447423615,-0.23515046,-0.5555556,0.8054175555257637,30.383967638015747,0.9552665364216381
1710,0.41111228,273.50684340075776,0.15994552245658347,0.66050386,0.11111111,0.8051744775434163,30.400078058242798,0.3897542057118081
1711,0.0285655,273.8945710853618,0.16007865054667553,0.28806692,0.33333334,0.8050413494533243,30.418248653411865,0.5773923153959809
1712,0.41111228,273.9041751807843,0.15999075653083195,-0.6926343,-0.5555556,0.8051292434691677,30.43721628189087,0.9555159045775015
1713,0.10836801,274.44949317195045,0.16021569945823144,0.5976571,0.5555556,0.8049043005417683,30.45386028289795,0.4198020088338568
1714,0.10836801,274.45926821010204,0.16012792777718907,-0.5612897,-0.5555556,0.8049920722228108,30.470711708068848,0.955344961848408
1715,0.0285655,274.4686474436034,0.16004002766390868,-0.5652388,-0.5555556,0.8050799723360911,30.487019777297974,0.9557407664986132
1716,0.01831564,274.4780391102423,0.15995223724373095,-0.56069523,-0.5555556,0.8051677627562688,30.510484218597412,0.9557283333610683
1717,0.069483444,274.4876289360124,0.15986466449389192,-0.5069515,-0.5555556,0.8052553355061078,30.53011131286621,0.9555301742298915
1718,0.044551425,274.4970398631666,0.15977708955946834,-0.6183829,-0.5555556,0.8053429104405314,30.54582667350769,0.955709072845836
1719,0.0285655,274.5068139906776,0.15968982780144128,-0.7595902,-0.7777778,0.8054301721985584,30.56318759918213,0.9553458724890423
1720,0.01831564,274.5163559174884,0.15960253251016768,-0.7760916,-0.7777778,0.805517467489832,30.582805156707764,0.9555780731891679
1721,0.044551425,274.52627808688277,0.15951555960888017,-0.83377516,-0.7777778,0.8056044403911197,30.599904775619507,0.9551978306056462
1722,0.069483444,274.536122580273,0.15942864261339895,-0.8506383,-0.7777778,0.8056913573866008,30.617342472076416,0.9552755066097539
1723,0.1690133,274.5459077663539,0.15934179208726285,-0.52133465,-0.5555556,0.8057782079127369,30.63572645187378,0.9553348139191241
