ReturnStepMax,Regret/t,ReturnMean,AvgEpLen,Iteration,MountainCar_mu0_higher,GridSize,ReturnMax,IWLastEpisode,IWMin,DenMISELogLast,ReturnAbsMax,NumTrajectories,MountainCar_mu1_higher,DenMISEMeanLog,IWFirstEpisode,MountainCar_std0_higher,Delta,NumTrainableParams,MountainCar_std1_higher,TimeElapsed,Bound,IWMax,TimestepsSoFar,IWMean,DenMISELogFirst,ReturnLastEpisode,ActionIn1,ReturnMin,MinEpLen,Regret
34.77007,6.854065,-1.8540647,999.0,558,-1.0,576,,1.2001418e+26,,-61.586403,3.4600394,558,-10.0,-27.990864,7.2665044e-17,0.14999999,6.7676403e-10,,1.5,2315.9733061790466,inf,1.9651816e+26,557442,2.2941452e+25,-11.947628,-1.4561213,-10.773647,-3.4600394,999,3824.568
34.77007,6.8542857,-1.8542856,999.0,559,-1.0,576,,0.45316735,,0.40190643,3.4600394,559,-10.0,-27.940527,7.279516e-17,0.14999999,6.7434486e-10,,1.5,2318.8498663902283,inf,1.968618e+26,558441,2.2940018e+25,-11.949418,-1.9775976,-10.020088,-3.4600394,999,3831.5457
34.77007,6.855477,-1.8554769,999.0,560,-1.0,576,,1082804000000.0,,-29.14585,3.4600394,560,-10.0,-27.943146,7.292552e-17,0.14999999,6.719386e-10,,1.5,2322.1121065616608,inf,1.9720604e+26,559440,2.2938589e+25,-11.951205,-2.5213895,-11.6173525,-3.4600394,999,3839.067
34.77007,6.8559895,-1.8559892,999.0,561,-1.0,576,,49.696396,,-4.479966,3.4600394,561,-10.0,-27.901787,7.3055546e-17,0.14999999,6.695453e-10,,1.5,2325.4202506542206,inf,1.975494e+26,560439,2.2937207e+25,-11.95299,-2.1429439,-11.525837,-3.4600394,999,3846.21
34.77007,6.856772,-1.8567718,999.0,562,-1.0,576,,3.1671114,,-1.9073266,3.4600394,562,-10.0,-27.85599,7.318581e-17,0.14999999,6.6716477e-10,,1.5,2328.5148108005524,inf,1.9789331e+26,561438,2.293582e+25,-11.95477,-2.295742,-8.338392,-3.4600394,999,3853.5059
34.77007,6.856988,-1.8569878,999.0,563,-1.0,576,,7.7992e+25,,-61.59532,3.4600394,563,-10.0,-27.91638,7.3316307e-17,0.14999999,6.647968e-10,,1.5,2331.4530761241913,inf,1.982371e+26,562437,2.307296e+25,-11.956549,-1.9784533,-11.636808,-3.4600394,999,3860.4841
34.77007,6.8574924,-1.8574927,999.0,564,-1.0,576,,75.77712,,-4.9126735,3.4600394,564,-10.0,-27.876045,7.344619e-17,0.14999999,6.6244144e-10,,1.5,2334.5172374248505,inf,1.9858071e+26,563436,2.3071548e+25,-11.958323,-2.1416285,-11.5735855,-3.4600394,999,3867.626
34.77007,6.858284,-1.8582838,999.0,565,-1.0,576,,6.7694488,,-2.7120204,3.4600394,565,-10.0,-27.83197,7.357659e-17,0.14999999,6.600986e-10,,1.5,2337.648494243622,inf,1.989242e+26,564435,2.3070201e+25,-11.960094,-2.3044496,-13.840204,-3.4600394,999,3874.9302
34.77007,6.8584347,-1.8584347,999.0,566,-1.0,576,,6.7849606e+25,,-61.600636,3.4600394,566,-10.0,-27.892082,7.3706656e-17,0.14999999,6.577682e-10,,1.5,2340.7292120456696,inf,1.9926822e+26,565434,2.3188657e+25,-11.961863,-1.9437772,-13.127547,-3.4600394,999,3881.874
34.77007,6.8585596,-1.8585598,999.0,567,-1.0,576,,1.4803556e+26,,-61.6024,3.4600394,567,-10.0,-27.952002,7.383695e-17,0.14999999,6.5544997e-10,,1.5,2343.6906323432922,inf,1.996121e+26,566433,2.3448383e+25,-11.963628,-1.9294097,-10.359574,-3.4600394,999,3888.8035
34.77007,6.858263,-1.858263,999.0,568,-1.0,576,,165.89742,,-5.612408,3.4600394,568,-10.0,-27.913128,7.396719e-17,0.14999999,6.531441e-10,,1.5,2347.2453203201294,inf,1.9995583e+26,567432,2.3447006e+25,-11.96539,-1.6899405,-11.475789,-3.4600394,999,3895.4934
34.77007,6.8585773,-1.8585771,999.0,569,-1.0,576,,4.9246154,,-2.0470784,3.4600394,569,-10.0,-27.86813,7.4097383e-17,0.14999999,6.508503e-10,,1.5,2350.4807879924774,inf,2.0029936e+26,568431,2.3445625e+25,-11.967149,-2.0369427,-12.312118,-3.4600394,999,3902.5303
34.77007,6.858492,-1.858492,999.0,570,-1.0,576,,6487398300000000.0,,-37.150444,3.4600394,570,-10.0,-27.884867,7.4227807e-17,0.14999999,6.4856864e-10,,1.5,2353.412545442581,inf,2.0064273e+26,569430,2.3444235e+25,-11.968905,-1.8100446,-11.644631,-3.4600394,999,3909.3403
34.77007,6.8578167,-1.8578167,999.0,571,-1.0,576,,48662.34,,-11.628628,3.4600394,571,-10.0,-27.856848,7.4357886e-17,0.14999999,6.4629896e-10,,1.5,2356.4471395015717,inf,2.0098593e+26,570429,2.3442897e+25,-11.970658,-1.4729372,-8.775882,-3.4600394,999,3915.8135
34.77007,6.859648,-1.8596481,999.0,572,-1.0,576,,1.2358782e+25,,-61.61118,3.4600394,572,-10.0,-27.916319,7.4488196e-17,0.14999999,6.4404115e-10,,1.5,2359.4707129001617,inf,2.013297e+26,571428,2.346309e+25,-11.972407,-2.905395,-10.708372,-3.4600394,999,3923.7188
34.77007,6.8597813,-1.8597813,999.0,573,-1.0,576,,0.8675167,,-0.23629242,3.4600394,573,-10.0,-27.868464,7.4618454e-17,0.14999999,6.417951e-10,,1.5,2362.7083761692047,inf,2.016733e+26,572427,2.3461734e+25,-11.974154,-1.9359953,-9.810962,-3.4600394,999,3930.6548
34.77007,6.8612175,-1.8612175,999.0,574,-1.0,576,,4.0989153e+18,,-44.979015,3.4600394,574,-10.0,-27.89872,7.474865e-17,0.14999999,6.395608e-10,,1.5,2366.183424949646,inf,2.0201671e+26,573426,2.3460366e+25,-11.975898,-2.6842692,-10.806628,-3.4600394,999,3938.3389
34.77007,6.862042,-1.8620418,999.0,575,-1.0,576,,1.2107184,,-1.0182534,3.4600394,575,-10.0,-27.852432,7.487879e-17,0.14999999,6.373383e-10,,1.5,2369.224025964737,inf,2.0235993e+26,574425,2.3459054e+25,-11.977638,-2.3351047,-13.157483,-3.4600394,999,3945.674
34.77007,6.8629937,-1.8629938,999.0,576,-1.0,576,,8.744859e+25,,-61.61815,3.4600394,576,-10.0,-27.911503,7.5009155e-17,0.14999999,6.3512723e-10,,1.5,2372.110602617264,inf,2.0270297e+26,575424,2.360949e+25,-11.979376,-2.410429,-13.297542,-3.4600394,999,3953.0845
34.77007,6.862064,-1.8620638,999.0,577,-1.0,625,,5.3201143e+25,,-61.619884,3.4600394,577,-10.0,-27.97037,7.5139174e-17,0.14999999,5.833854e-10,,1.5,2375.2436892986298,inf,2.0304658e+26,576423,2.370036e+25,-11.981111,-1.3262798,-14.242306,-3.4600394,999,3959.4106
34.77007,6.8619328,-1.8619325,999.0,578,-1.0,625,,3.6640113e+25,,-61.621616,3.4600394,578,-10.0,-28.029041,7.526942e-17,0.14999999,5.813685e-10,,1.5,2720.744405269623,inf,2.0339e+26,577422,2.3762406e+25,-11.982842,-1.7862549,-8.113539,-3.4600394,999,3966.197
34.77007,6.860878,-1.8608778,999.0,579,-1.0,625,,3.0402268e+25,,-61.623344,3.4600394,579,-10.0,-28.087511,7.539989e-17,0.14999999,5.79362e-10,,1.5,2723.569274187088,inf,2.0373322e+26,578421,2.3813561e+25,-11.984571,-1.251262,-10.153438,-3.4600394,999,3972.4482
34.77007,6.8615055,-1.8615057,999.0,580,-1.0,625,,45809990.0,,-18.43495,3.4600394,580,-10.0,-28.071335,7.553001e-17,0.14999999,5.77366e-10,,1.5,2726.5116193294525,inf,2.0407624e+26,579420,2.3812194e+25,-11.986297,-2.2250397,-10.481787,-3.4600394,999,3979.6733
34.77007,6.8615694,-1.8615693,999.0,581,-1.0,625,,46.339523,,-4.2464023,3.4600394,581,-10.0,-28.030779,7.5660067e-17,0.14999999,5.753802e-10,,1.5,2729.5676510334015,inf,2.0441984e+26,580419,2.3810882e+25,-11.988019,-1.8985084,-11.528944,-3.4600394,999,3986.5718
34.77007,6.8616495,-1.8616494,999.0,582,-1.0,625,,42.204044,,-4.1503,3.4600394,582,-10.0,-27.990202,7.5790344e-17,0.14999999,5.734046e-10,,1.5,2732.609733581543,inf,2.0476325e+26,581418,2.3809558e+25,-11.989739,-1.9081469,-12.2650385,-3.4600394,999,3993.48
34.77007,6.8620305,-1.8620304,999.0,583,-1.0,625,,6113361000000.0,,-30.198969,3.4600394,583,-10.0,-27.994438,7.5920556e-17,0.14999999,5.7143923e-10,,1.5,2734.9519522190094,inf,2.0510643e+26,582417,2.3808223e+25,-11.991456,-2.0836968,-12.325472,-3.4600394,999,4000.5637
34.77007,6.862483,-1.8624831,999.0,584,-1.0,625,,68413560000000.0,,-32.688053,3.4600394,584,-10.0,-28.002924,7.6051e-17,0.14999999,5.694839e-10,,1.5,2737.3242666721344,inf,2.0544943e+26,583416,2.3806877e+25,-11.99317,-2.1264558,-9.2999935,-3.4600394,999,4007.6902
34.77007,6.8630576,-1.8630576,999.0,585,-1.0,625,,1.6124557e+26,,-61.633476,3.4600394,585,-10.0,-28.060858,7.618108e-17,0.14999999,5.6753857e-10,,1.5,2739.8996181488037,inf,2.057922e+26,584415,2.4081212e+25,-11.994881,-2.198611,-10.518648,-3.4600394,999,4014.8887
34.77007,6.8636007,-1.8636009,999.0,586,-1.0,625,,160.70023,,-5.713076,3.4600394,586,-10.0,-28.02317,7.631138e-17,0.14999999,5.656033e-10,,1.5,2742.762156009674,inf,2.0613554e+26,585414,2.4079842e+25,-11.996589,-2.1812465,-9.171482,-3.4600394,999,4022.07
34.77007,6.863429,-1.863429,999.0,587,-1.0,625,,1.9575052e+26,,-61.63631,3.4600394,587,-10.0,-28.08088,7.644161e-17,0.14999999,5.636778e-10,,1.5,2745.9181632995605,inf,2.0647869e+26,586413,2.4411997e+25,-11.998294,-1.7627692,-10.071375,-3.4600394,999,4028.8328
34.77007,6.8644056,-1.8644059,999.0,588,-1.0,625,,34643943000.0,,-25.527678,3.4600394,588,-10.0,-28.076988,7.657178e-17,0.14999999,5.6176214e-10,,1.5,2749.017570257187,inf,2.068216e+26,587412,2.4410726e+25,-11.999995,-2.4378047,-8.8242855,-3.4600394,999,4036.2705
34.77007,6.8652368,-1.8652369,999.0,589,-1.0,625,,7.839199e+25,,-61.64047,3.4600394,589,-10.0,-28.134417,7.670188e-17,0.14999999,5.5985633e-10,,1.5,2751.767769575119,inf,2.0716428e+26,588411,2.4542473e+25,-12.001695,-2.353978,-10.634241,-3.4600394,999,4043.6245
34.77007,6.8649445,-1.8649447,999.0,590,-1.0,625,,0.82586527,,-0.24614349,3.4600394,590,-10.0,-28.087599,7.683219e-17,0.14999999,5.579601e-10,,1.5,2754.383834838867,inf,2.0750755e+26,589410,2.4541184e+25,-12.003391,-1.6928489,-11.173446,-3.4600394,999,4050.3174
34.77007,6.8641562,-1.8641564,999.0,591,-1.0,625,,1.0572529,,-0.9516353,3.4600394,591,-10.0,-28.042122,7.696243e-17,0.14999999,5.560735e-10,,1.5,2756.85480260849,inf,2.0785059e+26,590409,2.4539874e+25,-12.005085,-1.3990073,-11.948813,-3.4600394,999,4056.7163
34.77007,6.86473,-1.86473,999.0,592,-1.0,625,,744827.8,,-14.252617,3.4600394,592,-10.0,-28.019274,7.7092604e-17,0.14999999,5.5419647e-10,,1.5,2760.18994140625,inf,2.0819338e+26,591408,2.453855e+25,-12.006775,-2.2037451,-11.365548,-3.4600394,999,4063.9202
34.77007,6.863623,-1.863623,999.0,593,-1.0,625,,194.38065,,-6.7785745,3.4600394,593,-10.0,-27.9839,7.72227e-17,0.14999999,5.523289e-10,,1.5,2763.4615964889526,inf,2.0853598e+26,592407,2.453722e+25,-12.008463,-1.2082533,-10.656095,-3.4600394,999,4070.1284
34.77007,6.8635783,-1.8635782,999.0,594,-1.0,625,,0.9969048,,-0.37587783,3.4600394,594,-10.0,-27.937872,7.7353014e-17,0.14999999,5.504708e-10,,1.5,2766.3810427188873,inf,2.0887912e+26,593406,2.4535934e+25,-12.010148,-1.8370743,-14.043999,-3.4600394,999,4076.9653
34.77007,6.8647776,-1.8647773,999.0,595,-1.0,625,,2.3649777e+25,,-61.650604,3.4600394,595,-10.0,-27.994978,7.748325e-17,0.14999999,5.48622e-10,,1.5,2768.9972071647644,inf,2.0922203e+26,594405,2.4574386e+25,-12.01183,-2.577109,-10.629299,-3.4600394,999,4084.5425
34.77007,6.863955,-1.8639551,999.0,596,-1.0,625,,0.25568786,,0.40813294,3.4600394,596,-10.0,-27.947758,7.761371e-17,0.14999999,5.4678256e-10,,1.5,2771.3288114070892,inf,2.095647e+26,595404,2.4573074e+25,-12.01351,-1.3746334,-12.5434475,-3.4600394,999,4090.9172
34.77007,6.8618665,-1.8618664,999.0,597,-1.0,625,,1.5049976e+24,,-61.65396,3.4600394,597,-10.0,-28.004656,7.7743794e-17,0.14999999,5.4495236e-10,,1.5,2773.6032321453094,inf,2.0990794e+26,596403,2.4574335e+25,-12.015185,-0.61694145,-12.192174,-3.4600394,999,4096.534
34.77007,6.8617096,-1.8617098,999.0,598,-1.0,625,,16423357000000.0,,-31.123442,3.4600394,598,-10.0,-28.010315,7.78741e-17,0.14999999,5.4313126e-10,,1.5,2776.4889323711395,inf,2.1025012e+26,597402,2.4572995e+25,-12.016859,-1.7682747,-10.279857,-3.4600394,999,4103.3027
34.77007,6.862014,-1.8620137,999.0,599,-1.0,625,,54252.97,,-11.44705,3.4600394,599,-10.0,-27.983107,7.800432e-17,0.14999999,5.4131927e-10,,1.5,2778.930866956711,inf,2.1059288e+26,598401,2.4571706e+25,-12.01853,-2.0437603,-11.819073,-3.4600394,999,4110.346
34.77007,6.863124,-1.8631238,999.0,600,-1.0,625,,594.5768,,-7.629365,3.4600394,600,-10.0,-27.949615,7.813446e-17,0.14999999,5.395164e-10,,1.5,2781.4455218315125,inf,2.1093538e+26,599400,2.4570466e+25,-12.020198,-2.5280917,-9.976664,-3.4600394,999,4117.874
34.77007,6.862753,-1.8627532,999.0,601,-1.0,625,,40665136.0,,-18.189445,3.4600394,601,-10.0,-27.933815,7.8264825e-17,0.14999999,5.377224e-10,,1.5,2784.626087665558,inf,2.1127844e+26,600399,2.456915e+25,-12.021864,-1.6403501,-12.227058,-3.4600394,999,4124.5146
34.77007,6.862726,-1.8627262,999.0,602,-1.0,625,,47066026000000.0,,-32.173317,3.4600394,602,-10.0,-27.941303,7.8394805e-17,0.14999999,5.3593757e-10,,1.5,2787.463402748108,inf,2.1162125e+26,601398,2.4567876e+25,-12.023526,-1.8465145,-9.940071,-3.4600394,999,4131.3613
34.77007,6.8637633,-1.8637635,999.0,603,-1.0,625,,78460180000000.0,,-33.476746,3.4600394,603,-10.0,-27.950909,7.8525e-17,0.14999999,5.3416144e-10,,1.5,2790.2654752731323,inf,2.1196383e+26,602397,2.4566587e+25,-12.025186,-2.4881725,-9.849079,-3.4600394,999,4138.8496
34.77007,6.863672,-1.8636717,999.0,604,-1.0,625,,135029280000.0,,-26.270098,3.4600394,604,-10.0,-27.948559,7.865541e-17,0.14999999,5.323942e-10,,1.5,2792.8983840942383,inf,2.1230612e+26,603396,2.456529e+25,-12.026843,-1.8084016,-10.693223,-3.4600394,999,4145.6577
34.77007,6.862856,-1.8628559,999.0,605,-1.0,625,,0.150088,,0.8949212,3.4600394,605,-10.0,-27.901314,7.878544e-17,0.14999999,5.3063565e-10,,1.5,2796.004272699356,inf,2.1264897e+26,604395,2.4564035e+25,-12.028497,-1.3700562,-11.948271,-3.4600394,999,4152.028
34.77007,6.86235,-1.8623499,999.0,606,-1.0,625,,2869530600.0,,-22.579834,3.4600394,606,-10.0,-27.892967,7.8915684e-17,0.14999999,5.288858e-10,,1.5,2798.5783009529114,inf,2.1299157e+26,605394,2.4562774e+25,-12.0301485,-1.5561621,-9.3633995,-3.4600394,999,4158.584
34.77007,6.8622437,-1.8622438,999.0,607,-1.0,625,,6.931534e+23,,-55.8325,3.4600394,607,-10.0,-27.93942,7.904614e-17,0.14999999,5.271446e-10,,1.5,2800.935723543167,inf,2.133339e+26,606393,2.4562633e+25,-12.031797,-1.7980399,-11.879105,-3.4600394,999,4165.382
34.77007,6.8631015,-1.8631016,999.0,608,-1.0,625,,12825.288,,-10.410774,3.4600394,608,-10.0,-27.911024,7.9176206e-17,0.14999999,5.2541205e-10,,1.5,2803.8192229270935,inf,2.1367598e+26,607392,2.4561392e+25,-12.033443,-2.3838036,-10.173406,-3.4600394,999,4172.7656
34.77007,6.8634033,-1.8634031,999.0,609,-1.0,625,,1723573.0,,-14.916748,3.4600394,609,-10.0,-27.890108,7.930649e-17,0.14999999,5.236879e-10,,1.5,2806.0428080558777,inf,2.140186e+26,608391,2.4560076e+25,-12.035087,-2.0467422,-11.806644,-3.4600394,999,4179.8125
34.77007,6.8634915,-1.8634914,999.0,610,-1.0,625,,95312.31,,-11.955607,3.4600394,610,-10.0,-27.864414,7.943669e-17,0.14999999,5.2197235e-10,,1.5,2808.4134261608124,inf,2.1436096e+26,609390,2.4558872e+25,-12.036728,-1.9171524,-7.4050055,-3.4600394,999,4186.7295
34.77007,6.8623266,-1.8623266,999.0,611,-1.0,625,,8.2024733e+24,,-61.67714,3.4600394,611,-10.0,-27.920174,7.9566794e-17,0.14999999,5.2026516e-10,,1.5,2810.749874353409,inf,2.1470304e+26,610389,2.457101e+25,-12.038365,-1.1517965,-9.049488,-3.4600394,999,4192.882
34.77007,6.8624244,-1.8624244,999.0,612,-1.0,625,,1.8353038e+26,,-61.678776,3.4600394,612,-10.0,-27.975767,7.969711e-17,0.14999999,5.185663e-10,,1.5,2813.1563477516174,inf,2.1504567e+26,611388,2.4869656e+25,-12.040001,-1.9221343,-12.8075905,-3.4600394,999,4199.8037
34.77007,6.8619347,-1.8619349,999.0,613,-1.0,625,,1.4388714e+26,,-61.68041,3.4600394,613,-10.0,-28.03117,7.9827336e-17,0.14999999,5.168758e-10,,1.5,2815.7130913734436,inf,2.1539459e+26,612387,2.5103132e+25,-12.041634,-1.5624595,-9.20604,-3.4600394,999,4206.366
34.77007,6.861335,-1.8613349,999.0,614,-1.0,625,,3.2097722e+25,,-60.045303,3.4600394,614,-10.0,-28.083736,7.9957475e-17,0.14999999,5.1519355e-10,,1.5,2818.52082324028,inf,2.157449e+26,613386,2.515414e+25,-12.043263,-1.4935839,-10.947831,-3.4600394,999,4212.8594
34.77007,6.862075,-1.8620746,999.0,615,-1.0,625,,0.2200841,,0.7425223,3.4600394,615,-10.0,-28.037296,8.008782e-17,0.14999999,5.1351945e-10,,1.5,2821.6147890090942,inf,2.1609496e+26,614385,2.5152848e+25,-12.044891,-2.3161967,-10.014145,-3.4600394,999,4220.176
34.77007,6.863541,-1.8635412,999.0,616,-1.0,625,,110958310000000.0,,-34.644028,3.4600394,616,-10.0,-28.04844,8.021807e-17,0.14999999,5.118536e-10,,1.5,2824.61168551445,inf,2.1644476e+26,615384,2.5151474e+25,-12.046515,-2.7654383,-9.600809,-3.4600394,999,4227.9414
34.77007,6.862278,-1.8622782,999.0,617,-1.0,625,,63203955000.0,,-27.331879,3.4600394,617,-10.0,-28.0477,8.0348235e-17,0.14999999,5.101958e-10,,1.5,2827.6259059906006,inf,2.1679514e+26,616383,2.5150212e+25,-12.048138,-1.0843651,-10.179463,-3.4600394,999,4234.0254
34.77007,6.8621006,-1.8621005,999.0,618,-1.0,625,,73388.79,,-11.716673,3.4600394,618,-10.0,-28.021692,8.04786e-17,0.14999999,5.08546e-10,,1.5,2830.0321838855743,inf,2.1714524e+26,617382,2.5148866e+25,-12.049757,-1.7523297,-9.005056,-3.4600394,999,4240.7783
34.77007,6.8628054,-1.8628052,999.0,619,-1.0,625,,1.1325973e+26,,-61.690147,3.4600394,619,-10.0,-28.076515,8.0608565e-17,0.14999999,5.069042e-10,,1.5,2833.1370759010315,inf,2.1749508e+26,618381,2.533054e+25,-12.0513735,-2.2984488,-10.277685,-3.4600394,999,4248.076
34.77007,6.863245,-1.8632448,999.0,620,-1.0,625,,135773.55,,-12.44562,3.4600394,620,-10.0,-28.051723,8.0738744e-17,0.14999999,5.052704e-10,,1.5,2836.406284093857,inf,2.178455e+26,619380,2.5329224e+25,-12.052988,-2.1353374,-12.400144,-3.4600394,999,4255.212
34.77007,6.8632092,-1.8632092,999.0,621,-1.0,625,,7.16979e+17,,-41.899055,3.4600394,621,-10.0,-28.074438,8.0869134e-17,0.14999999,5.0364435e-10,,1.5,2839.4461731910706,inf,2.1819562e+26,620379,2.532796e+25,-12.0546,-1.8412414,-10.692684,-3.4600394,999,4262.0527
34.77007,6.8641634,-1.8641632,999.0,622,-1.0,625,,18.00315,,-3.9969385,3.4600394,622,-10.0,-28.036148,8.099942e-17,0.14999999,5.020262e-10,,1.5,2842.4595198631287,inf,2.185455e+26,621378,2.532661e+25,-12.056209,-2.4564862,-10.826458,-3.4600394,999,4269.51
34.77007,6.864878,-1.8648783,999.0,623,-1.0,625,,0.8035186,,-0.5481488,3.4600394,623,-10.0,-27.992437,8.112961e-17,0.14999999,5.004158e-10,,1.5,2845.634904384613,inf,2.1889508e+26,622377,2.532537e+25,-12.057816,-2.309737,-11.381536,-3.4600394,999,4276.8193
34.77007,6.865727,-1.865727,999.0,624,-1.0,625,,0.290077,,0.29972672,3.4600394,624,-10.0,-27.947525,8.1259696e-17,0.14999999,4.9881327e-10,,1.5,2848.7447996139526,inf,2.1924523e+26,623376,2.5324043e+25,-12.059419,-2.3943563,-9.095208,-3.4600394,999,4284.214
34.77007,6.8666253,-1.8666254,999.0,625,-1.0,625,,9.394111e+25,,-61.699795,3.4600394,625,-10.0,-28.00194,8.138999e-17,0.14999999,4.972183e-10,,1.5,2851.739408493042,inf,2.1959511e+26,624375,2.5473077e+25,-12.06102,-2.427282,-10.680273,-3.4600394,999,4291.6406
34.77007,6.866992,-1.8669921,999.0,626,-1.0,676,,2.8757353,,-1.548211,3.4600394,626,-10.0,-27.960102,8.1520185e-17,0.14999999,4.5829396e-10,,1.5,2854.7980859279633,inf,2.1994555e+26,625374,2.5471785e+25,-12.062619,-2.096147,-11.24511,-3.4600394,999,4298.7373
34.77007,6.8671284,-1.8671281,999.0,627,-1.0,676,,0.2979874,,0.8422265,3.4600394,627,-10.0,-27.914574,8.165059e-17,0.14999999,4.568333e-10,,1.5,3211.3540489673615,inf,2.202957e+26,626373,2.5470464e+25,-12.064215,-1.9523737,-8.400202,-3.4600394,999,4305.6895
34.77007,6.865823,-1.8658226,999.0,628,-1.0,676,,1.7471279e+25,,-61.704582,3.4600394,628,-10.0,-27.968794,8.1780885e-17,0.14999999,4.5537954e-10,,1.5,3214.0353031158447,inf,2.2064556e+26,627372,2.549702e+25,-12.065809,-1.0471823,-11.318647,-3.4600394,999,4311.7363
34.77007,6.8661075,-1.8661075,999.0,629,-1.0,676,,0.4462495,,0.37069637,3.4600394,629,-10.0,-27.924149,8.191077e-17,0.14999999,4.5393275e-10,,1.5,3217.1313297748566,inf,2.2099515e+26,628371,2.549573e+25,-12.0674,-2.045082,-10.040166,-3.4600394,999,4318.7817
34.77007,6.866394,-1.8663943,999.0,630,-1.0,676,,717161700.0,,-21.035355,3.4600394,630,-10.0,-27.913631,8.2041176e-17,0.14999999,4.524929e-10,,1.5,3219.787034034729,inf,2.2134529e+26,629370,2.549449e+25,-12.068989,-2.0466433,-10.597919,-3.4600394,999,4325.828
34.77007,6.8651466,-1.8651468,999.0,631,-1.0,676,,0.14645745,,-0.056957334,3.4600394,631,-10.0,-27.869896,8.217147e-17,0.14999999,4.510598e-10,,1.5,3222.3147008419037,inf,2.2169511e+26,630369,2.549316e+25,-12.070575,-1.0793072,-11.38756,-3.4600394,999,4331.9077
34.77007,6.865052,-1.865052,999.0,632,-1.0,676,,3.7743926,,-1.7188082,3.4600394,632,-10.0,-27.828928,8.230166e-17,0.14999999,4.4963352e-10,,1.5,3224.974522590637,inf,2.2204552e+26,631368,2.549188e+25,-12.072158,-1.8053403,-10.05204,-3.4600394,999,4338.713
34.77007,6.865778,-1.8657779,999.0,633,-1.0,676,,18882527000.0,,-24.69545,3.4600394,633,-10.0,-27.824389,8.243174e-17,0.14999999,4.4821402e-10,,1.5,3228.1425971984863,inf,2.2239563e+26,632367,2.5490647e+25,-12.073739,-2.3243737,-9.694696,-3.4600394,999,4346.037
34.77007,6.8658895,-1.8658898,999.0,634,-1.0,676,,6392036600000000.0,,-37.14063,3.4600394,634,-10.0,-27.839493,8.256202e-17,0.14999999,4.4680118e-10,,1.5,3231.2552647590637,inf,2.2274543e+26,633366,2.5489395e+25,-12.075317,-1.936852,-14.389811,-3.4600394,999,4352.974
34.77007,6.8662558,-1.8662555,999.0,635,-1.0,676,,3.4106254e+25,,-61.715668,3.4600394,635,-10.0,-27.893246,8.26922e-17,0.14999999,4.4539503e-10,,1.5,3234.6956543922424,inf,2.2309577e+26,634365,2.554183e+25,-12.076894,-2.0980704,-11.416028,-3.4600394,999,4360.0723
34.77007,6.8672037,-1.867204,999.0,636,-1.0,676,,0.32071686,,0.010196995,3.4600394,636,-10.0,-27.849785,8.282258e-17,0.14999999,4.4399553e-10,,1.5,3237.470268011093,inf,2.2344584e+26,635364,2.5540536e+25,-12.078467,-2.469552,-10.207167,-3.4600394,999,4367.542
34.77007,6.868328,-1.8683281,999.0,637,-1.0,676,,448264770.0,,-21.492195,3.4600394,637,-10.0,-27.840206,8.295285e-17,0.14999999,4.426026e-10,,1.5,3240.634290456772,inf,2.2379557e+26,636363,2.5539284e+25,-12.080038,-2.583221,-9.69095,-3.4600394,999,4375.125
34.77007,6.868126,-1.8681258,999.0,638,-1.0,676,,217098350000000.0,,-33.753708,3.4600394,638,-10.0,-27.849878,8.3083013e-17,0.14999999,4.4121623e-10,,1.5,3244.0886001586914,inf,2.2414502e+26,637362,2.553801e+25,-12.081607,-1.7393055,-10.778574,-3.4600394,999,4381.8643
34.77007,6.8687305,-1.8687304,999.0,639,-1.0,676,,1.3162134,,-0.97098255,3.4600394,639,-10.0,-27.80822,8.321306e-17,0.14999999,4.3983633e-10,,1.5,3247.481740474701,inf,2.2449501e+26,638361,2.5536787e+25,-12.083173,-2.2544096,-11.111824,-3.4600394,999,4389.1187
34.77007,6.8692117,-1.8692116,999.0,640,-1.0,676,,0.10069827,,1.7438486,3.4600394,640,-10.0,-27.762451,8.3343304e-17,0.14999999,4.3846293e-10,,1.5,3250.8523650169373,inf,2.2484554e+26,639360,2.5535537e+25,-12.084737,-2.176588,-8.014685,-3.4600394,999,4396.2954
34.77007,6.869481,-1.869481,999.0,641,-1.0,676,,5.6947963e+25,,-61.72507,3.4600394,641,-10.0,-27.81584,8.347344e-17,0.14999999,4.3709592e-10,,1.5,3254.265561580658,inf,2.2519575e+26,640359,2.5623109e+25,-12.086298,-2.041863,-9.771137,-3.4600394,999,4403.3374
34.77007,6.8700256,-1.8700259,999.0,642,-1.0,676,,1.0741789e+16,,-37.90598,3.4600394,642,-10.0,-27.831959,8.360378e-17,0.14999999,4.357353e-10,,1.5,3257.6701827049255,inf,2.2554567e+26,641358,2.5621886e+25,-12.087857,-2.2194328,-10.459907,-3.4600394,999,4410.5566
34.77007,6.870536,-1.870536,999.0,643,-1.0,676,,819.92725,,-7.3681083,3.4600394,643,-10.0,-27.80053,8.3734e-17,0.14999999,4.3438106e-10,,1.5,3261.2235021591187,inf,2.2589525e+26,642357,2.5620644e+25,-12.089414,-2.197947,-10.985234,-3.4600394,999,4417.755
