MinEpLen,IWMin,IWMean,MountainCar_mu0_higher,ReturnLastEpisode,ReturnStepMax,Bound,Regret/t,Iteration,TimestepsSoFar,NumTrajectories,Regret,IWFirstEpisode,GridSize,DenMISELogLast,TimeElapsed,ActionIn1,AvgEpLen,Delta,DenMISELogFirst,MountainCar_std0_higher,IWLastEpisode,MountainCar_std1_higher,ReturnMax,IWMax,ReturnMin,DenMISEMeanLog,ReturnMean,ReturnAbsMax,MountainCar_mu1_higher,NumTrainableParams
999,,2.086259e+25,-1.0,-1.2131022,36.376766,inf,6.893668,519,518481,519,3577.814,5.778595e-10,529,-61.513947,1839.8690438270569,-9.478257,999.0,8.516692e-10,-11.444644,0.14999999,1.2656973e+24,1.5,,1.7983303e+26,-3.622374,-27.779057,-1.8936683,3.622374,-10.0,
999,,2.0861826e+25,-1.0,-1.5677207,36.376766,inf,6.8930416,520,519480,520,3584.3816,5.7897265e-10,529,-43.180668,1842.6516695022583,-11.09052,999.0,8.483967e-10,-11.446569,0.14999999,2.0464528e+18,1.5,,1.801791e+26,-3.622374,-27.809187,-1.8930415,3.622374,-10.0,
999,,2.086112e+25,-1.0,-1.8691775,36.376766,inf,6.892996,521,520479,521,3591.2507,5.8008576e-10,529,1.6934009,1845.5343234539032,-9.697808,999.0,8.4514296e-10,-11.44849,0.14999999,0.12895578,1.5,,1.8052585e+26,-3.622374,-27.753075,-1.8929956,3.622374,-10.0,
999,,2.0860413e+25,-1.0,-1.6064587,36.376766,inf,6.892447,522,521478,522,3597.8572,5.8119987e-10,529,-30.561182,1848.3375082015991,-10.816792,999.0,8.4190804e-10,-11.450408,0.14999999,7801291000000.0,1.5,,1.808719e+26,-3.622374,-27.758955,-1.8924469,3.622374,-10.0,
999,,2.0859705e+25,-1.0,-1.8423872,36.376766,inf,6.892351,523,522477,523,3604.6997,5.8231286e-10,529,1.2617859,1850.9314982891083,-9.559987,999.0,8.386916e-10,-11.452322,0.14999999,0.1987021,1.5,,1.812179e+26,-3.622374,-27.703976,-1.892351,3.622374,-10.0,
999,,2.085894e+25,-1.0,-1.2829547,36.376766,inf,6.891188,524,523476,524,3610.9824,5.834257e-10,529,-33.16752,1853.7765035629272,-10.59541,999.0,8.3549345e-10,-11.454232,0.14999999,53042050000000.0,1.5,,1.8156387e+26,-3.622374,-27.71491,-1.891188,3.622374,-10.0,
999,,2.0858227e+25,-1.0,-1.168586,36.376766,inf,6.8898115,525,524475,525,3617.1511,5.8453953e-10,529,0.031076776,1856.5569081306458,-10.66159,999.0,8.3231366e-10,-11.456139,0.14999999,0.16857666,1.5,,1.8190982e+26,-3.622374,-27.662556,-1.8898116,3.622374,-10.0,
999,,2.085752e+25,-1.0,-1.8712789,36.376766,inf,6.8897767,526,525474,526,3624.0225,5.856533e-10,529,-0.6225941,1859.095308303833,-10.808219,999.0,8.29152e-10,-11.458041,0.14999999,1.2846706,1.5,,1.8225641e+26,-3.622374,-27.611654,-1.8897766,3.622374,-10.0,
999,,2.0856807e+25,-1.0,-1.6344879,36.376766,inf,6.889292,527,526473,527,3630.6567,5.867669e-10,529,1.5248553,1861.533861875534,-10.949392,999.0,8.2600826e-10,-11.459941,0.14999999,0.13581745,1.5,,1.8260229e+26,-3.622374,-27.556871,-1.889292,3.622374,-10.0,
999,,2.0856092e+25,-1.0,-2.0227082,36.376766,inf,6.8895445,528,527472,528,3637.6797,5.878804e-10,529,1.7701969,1864.4008059501648,-11.256786,999.0,8.228824e-10,-11.461837,0.14999999,0.11723758,1.5,,1.8294881e+26,-3.622374,-27.50182,-1.8895446,3.622374,-10.0,
999,,2.0855368e+25,-1.0,-1.2405736,36.376766,inf,6.888318,529,528471,529,3643.9202,5.889938e-10,529,-3.917932,1867.1311559677124,-12.979259,999.0,8.1977425e-10,-11.463729,0.14999999,12.519352,1.5,,1.832946e+26,-3.622374,-27.457739,-1.888318,3.622374,-10.0,
999,,2.1062377e+25,-1.0,-1.5578651,36.376766,inf,6.8876944,530,529470,530,3650.478,5.901071e-10,576,-61.53492,1869.9208850860596,-13.548735,999.0,7.5016005e-10,-11.465617,0.14999999,1.1009424e+26,1.5,,1.8364103e+26,-3.622374,-27.522522,-1.8876944,3.622374,-10.0,
999,,2.1156693e+25,-1.0,-1.4839607,36.376766,inf,6.8869343,531,530469,531,3656.962,5.9122013e-10,576,-61.536804,2187.128835439682,-12.019324,999.0,7.4733725e-10,-11.467503,0.14999999,5.046734e+25,1.5,,1.8398672e+26,-3.622374,-27.587076,-1.886934,3.622374,-10.0,
999,,2.115597e+25,-1.0,-1.8727051,36.376766,inf,6.8869076,532,531468,532,3663.8347,5.9233307e-10,576,-20.883106,2190.1843178272247,-11.35135,999.0,7.4453027e-10,-11.469384,0.14999999,660046800.0,1.5,,1.8433306e+26,-3.622374,-27.57497,-1.8869073,3.622374,-10.0,
999,,2.1155298e+25,-1.0,-2.7799346,36.376766,inf,6.8885827,533,532467,533,3671.6147,5.9344696e-10,576,0.14680037,2193.17537856102,-10.177038,999.0,7.417393e-10,-11.471262,0.14999999,0.114001535,1.5,,1.8467936e+26,-3.622374,-27.523453,-1.8885828,3.622374,-10.0,
999,,2.115457e+25,-1.0,-1.6290865,36.376766,inf,6.888097,534,533466,534,3678.2437,5.945606e-10,576,-10.529972,2196.1647412776947,-10.28681,999.0,7.3896383e-10,-11.473136,0.14999999,20475.295,1.5,,1.8502558e+26,-3.622374,-27.492128,-1.8880967,3.622374,-10.0,
999,,2.1153834e+25,-1.0,-2.0922656,36.376766,inf,6.8884783,535,534465,535,3685.336,5.9567307e-10,576,-11.786975,2199.248063325882,-11.958855,999.0,7.36204e-10,-11.475007,0.14999999,72794.484,1.5,,1.8537176e+26,-3.622374,-27.463259,-1.8884784,3.622374,-10.0,
999,,2.1153154e+25,-1.0,-1.9713439,36.376766,inf,6.888633,536,535464,536,3692.3074,5.967875e-10,576,-17.594463,2202.258742570877,-11.880808,999.0,7.3345946e-10,-11.476874,0.14999999,25213560.0,1.5,,1.8571787e+26,-3.622374,-27.445337,-1.888633,3.622374,-10.0,
999,,2.1152406e+25,-1.0,-1.7677996,36.376766,inf,6.888408,537,536463,537,3699.0752,5.979006e-10,576,-16.430344,2205.0821721553802,-11.273274,999.0,7.307303e-10,-11.478739,0.14999999,7902008.0,1.5,,1.8606391e+26,-3.622374,-27.42532,-1.8884081,3.622374,-10.0,
999,,2.1151722e+25,-1.0,-1.3222753,36.376766,inf,6.887356,538,537462,538,3705.3975,5.9901356e-10,576,-3.3642588,2207.658841609955,-9.030068,999.0,7.280163e-10,-11.480599,0.14999999,9.419087,1.5,,1.864099e+26,-3.622374,-27.381077,-1.8873559,3.622374,-10.0,
999,,2.1293037e+25,-1.0,-1.2730131,36.376766,inf,6.886216,539,538461,539,3711.6704,6.0012745e-10,576,-61.55068,2210.5504615306854,-13.556797,999.0,7.253175e-10,-11.482456,0.14999999,7.6541878e+25,1.5,,1.8675581e+26,-3.622374,-27.444954,-1.886216,3.622374,-10.0,
999,,2.1331926e+25,-1.0,-2.7928,36.376766,inf,6.8878946,540,539460,540,3719.4634,6.0124106e-10,576,-61.55361,2213.345665216446,-12.900834,999.0,7.226336e-10,-11.484309,0.14999999,2.1379654e+25,1.5,,1.8710237e+26,-3.622374,-27.508602,-1.8878949,3.622374,-10.0,
999,,2.1514172e+25,-1.0,-2.411101,36.376766,inf,6.888862,541,540459,541,3726.8743,6.023545e-10,576,-61.526974,2216.3740401268005,-10.632048,999.0,7.1996453e-10,-11.486159,0.14999999,9.897097e+25,1.5,,1.8744814e+26,-3.622374,-27.57197,-1.888862,3.622374,-10.0,
999,,2.151345e+25,-1.0,-2.0019565,36.376766,inf,6.8890705,542,541458,542,3733.8762,6.034676e-10,576,-1.8411055,2219.6980714797974,-10.317983,999.0,7.173104e-10,-11.488007,0.14999999,4.1210093,1.5,,1.8779455e+26,-3.622374,-27.52498,-1.8890706,3.622374,-10.0,
999,,2.1512727e+25,-1.0,-2.4336307,36.376766,inf,6.890074,543,542457,543,3741.31,6.0458055e-10,576,-14.428241,2222.721396446228,-11.181844,999.0,7.1467077e-10,-11.48985,0.14999999,625134.56,1.5,,1.8814015e+26,-3.622374,-27.501358,-1.8900735,3.622374,-10.0,
999,,2.1512058e+25,-1.0,-1.9879706,36.376766,inf,6.8902535,544,543456,544,3748.2979,6.056944e-10,576,1.4428126,2225.8050751686096,-12.370198,999.0,7.120457e-10,-11.49169,0.14999999,0.16210711,1.5,,1.884864e+26,-3.622374,-27.448637,-1.8902534,3.622374,-10.0,
999,,2.1511827e+25,-1.0,-1.208454,36.376766,inf,6.8890023,545,544455,545,3754.5063,6.0680794e-10,576,-56.042133,2228.773146390915,-14.031963,999.0,7.094351e-10,-11.493526,0.14999999,2.7245945e+23,1.5,,1.8883257e+26,-3.622374,-27.501583,-1.8890024,3.622374,-10.0,
999,,2.1602189e+25,-1.0,-1.854023,36.376766,inf,6.8889384,546,545454,546,3761.3604,6.0792116e-10,576,-61.564663,2230.9431319236755,-14.400158,999.0,7.068388e-10,-11.495359,0.14999999,4.9708616e+25,1.5,,1.8917865e+26,-3.622374,-27.564451,-1.8889384,3.622374,-10.0,
999,,2.1641344e+25,-1.0,-2.4219682,36.376766,inf,6.8899126,547,546453,547,3768.7822,6.0903416e-10,576,-61.56649,2233.7349231243134,-11.648682,999.0,7.042568e-10,-11.4971895,0.14999999,2.1828459e+25,1.5,,1.8952463e+26,-3.622374,-27.627096,-1.8899128,3.622374,-10.0,
999,,2.1640655e+25,-1.0,-2.3202448,36.376766,inf,6.890698,548,547452,548,3776.1025,6.1014804e-10,576,-4.2093067,2236.54252743721,-11.26553,999.0,7.016889e-10,-11.499016,0.14999999,28.845657,1.5,,1.8987127e+26,-3.622374,-27.584848,-1.8906981,3.622374,-10.0,
999,,2.1639958e+25,-1.0,-1.060096,36.376766,inf,6.889185,549,548451,549,3782.1626,6.112616e-10,576,-6.279783,2239.460446357727,-13.594848,999.0,6.991349e-10,-11.500839,0.14999999,64.52611,1.5,,1.9021707e+26,-3.622374,-27.546522,-1.8891851,3.622374,-10.0,
999,,2.179467e+25,-1.0,-2.0654511,36.376766,inf,6.8895054,550,549450,550,3789.228,6.123749e-10,576,-61.57196,2242.517479658127,-12.507966,999.0,6.9659495e-10,-11.502659,0.14999999,8.547989e+25,1.5,,1.905635e+26,-3.622374,-27.608868,-1.8895055,3.622374,-10.0,
999,,2.1793957e+25,-1.0,-2.0586016,36.376766,inf,6.8898125,551,550449,551,3796.2866,6.134878e-10,576,-44.66464,2245.580193042755,-10.3893585,999.0,6.940688e-10,-11.504476,0.14999999,1.0218982e+19,1.5,,1.9090912e+26,-3.622374,-27.640299,-1.8898124,3.622374,-10.0,
999,,2.1793297e+25,-1.0,-2.157782,36.376766,inf,6.890298,552,551448,552,3803.4443,6.1460165e-10,576,-9.067549,2248.4995963573456,-12.12239,999.0,6.9155626e-10,-11.506289,0.14999999,4630.2617,1.5,,1.9125536e+26,-3.622374,-27.607136,-1.8902979,3.622374,-10.0,
999,,2.1792573e+25,-1.0,-2.0592952,36.376766,inf,6.8906035,553,552447,553,3810.504,6.1571515e-10,576,-23.786707,2250.9072358608246,-9.314505,999.0,6.890574e-10,-11.508099,0.14999999,11143890000.0,1.5,,1.916015e+26,-3.622374,-27.600708,-1.8906035,3.622374,-10.0,
999,,2.1985853e+25,-1.0,-2.4096482,36.376766,inf,6.8915405,554,553446,554,3817.9136,6.1682826e-10,576,-61.5792,2254.0336649417877,-10.165856,999.0,6.865721e-10,-11.509905,0.14999999,1.0745287e+26,1.5,,1.9194752e+26,-3.622374,-27.662521,-1.8915405,3.622374,-10.0,
999,,2.1985116e+25,-1.0,-1.9095467,36.376766,inf,6.891573,555,554445,555,3824.823,6.179411e-10,576,-14.003973,2256.7691123485565,-9.943471,999.0,6.841002e-10,-11.511708,0.14999999,725301.56,1.5,,1.9229417e+26,-3.622374,-27.638388,-1.891573,3.622374,-10.0,
999,,2.1984424e+25,-1.0,-1.1295606,36.376766,inf,6.8902025,556,555444,556,3830.9526,6.190547e-10,576,-13.423822,2259.627654314041,-11.116897,999.0,6.8164163e-10,-11.513509,0.14999999,82930.01,1.5,,1.9263998e+26,-3.622374,-27.613293,-1.8902026,3.622374,-10.0,
999,,2.198373e+25,-1.0,-2.8207262,36.376766,inf,6.891873,557,556443,557,3838.7732,6.20168e-10,576,-0.41028407,2262.695892095566,-12.472569,999.0,6.791962e-10,-11.5153055,0.14999999,0.18194485,1.5,,1.929864e+26,-3.622374,-27.56493,-1.8918729,3.622374,-10.0,
999,,2.198309e+25,-1.0,-1.6314622,36.376766,inf,6.8914065,558,557442,558,3845.4048,6.212821e-10,576,-51.16066,2265.7890338897705,-9.421647,999.0,6.7676403e-10,-11.517099,0.14999999,6.14493e+21,1.5,,1.9333199e+26,-3.622374,-27.607695,-1.8914064,3.622374,-10.0,
999,,2.198607e+25,-1.0,-2.071324,36.376766,inf,6.8917284,559,558441,559,3852.476,6.223958e-10,576,-56.975513,2268.867918729782,-13.181728,999.0,6.7434486e-10,-11.518889,0.14999999,2.0626198e+24,1.5,,1.936782e+26,-3.622374,-27.660694,-1.8917282,3.622374,-10.0,
999,,2.214336e+25,-1.0,-1.4911162,36.376766,inf,6.891013,560,559440,560,3858.9673,6.2350913e-10,576,-61.589977,2272.041691303253,-12.387528,999.0,6.719386e-10,-11.520678,0.14999999,8.849088e+25,1.5,,1.9402427e+26,-3.622374,-27.721758,-1.891013,3.622374,-10.0,
999,,2.2142683e+25,-1.0,-1.6160611,36.376766,inf,6.890523,561,560439,561,3865.5833,6.24622e-10,576,-46.081734,2275.076549768448,-12.618711,999.0,6.695453e-10,-11.522461,0.14999999,3.9095137e+19,1.5,,1.9437022e+26,-3.622374,-27.754961,-1.8905227,3.622374,-10.0,
999,,2.2141994e+25,-1.0,-2.7625144,36.376766,inf,6.892074,562,561438,562,3873.3457,6.257358e-10,576,-40.01744,2278.2505984306335,-10.0717945,999.0,6.6716477e-10,-11.524242,0.14999999,2.200636e+16,1.5,,1.947168e+26,-3.622374,-27.777246,-1.8920742,3.622374,-10.0,
999,,2.2141295e+25,-1.0,-3.0733855,36.376766,inf,6.8941727,563,562437,563,3881.419,6.2684913e-10,576,-37.294273,2281.329938650131,-9.7061405,999.0,6.647968e-10,-11.52602,0.14999999,484275400000000.0,1.5,,1.950625e+26,-3.622374,-27.794624,-1.8941724,3.622374,-10.0,
999,,2.2140599e+25,-1.0,-2.489093,36.376766,inf,6.8952274,564,563436,564,3888.9082,6.27962e-10,576,-47.27343,2284.4102096557617,-14.436469,999.0,6.6244144e-10,-11.527795,0.14999999,7.0108195e+19,1.5,,1.9540881e+26,-3.622374,-27.82962,-1.8952273,3.622374,-10.0,
999,,2.2182438e+25,-1.0,-2.3074336,36.376766,inf,6.895957,565,564435,565,3896.2158,6.2907574e-10,576,-61.59887,2286.9911143779755,-12.208702,999.0,6.600986e-10,-11.529566,0.14999999,2.4010206e+25,1.5,,1.95755e+26,-3.622374,-27.88986,-1.895957,3.622374,-10.0,
999,,2.2181714e+25,-1.0,-1.9290648,36.376766,inf,6.8960156,566,565434,566,3903.1448,6.30189e-10,576,-29.256271,2290.03222990036,-11.228409,999.0,6.577682e-10,-11.531335,0.14999999,2597180000000.0,1.5,,1.9610105e+26,-3.622374,-27.892735,-1.8960155,3.622374,-10.0,
999,,2.2181038e+25,-1.0,-1.3002397,36.376766,inf,6.8949647,567,566433,567,3909.445,6.31303e-10,576,-2.748263,2292.722891330719,-11.66161,999.0,6.5544997e-10,-11.5331,0.14999999,4.747565,1.5,,1.9644696e+26,-3.622374,-27.84886,-1.8949648,3.622374,-10.0,
999,,2.2180358e+25,-1.0,-1.7560241,36.376766,inf,6.89472,568,567432,568,3916.201,6.3241656e-10,576,-8.801771,2295.9654150009155,-11.033731,999.0,6.531441e-10,-11.534862,0.14999999,4119.803,1.5,,1.9679348e+26,-3.622374,-27.815784,-1.89472,3.622374,-10.0,
999,,2.2179664e+25,-1.0,-0.8653323,36.376766,inf,6.892911,569,568431,569,3922.0664,6.3352973e-10,576,-4.1885543,2299.1187727451324,-11.471835,999.0,6.508503e-10,-11.536621,0.14999999,2.7611465,1.5,,1.971391e+26,-3.622374,-27.774727,-1.8929108,3.622374,-10.0,
999,,2.217896e+25,-1.0,-1.9986382,36.376766,inf,6.8930964,570,569430,570,3929.065,6.346424e-10,576,-2.195601,2302.2222204208374,-10.613175,999.0,6.4856864e-10,-11.538377,0.14999999,5.8686833,1.5,,1.9748534e+26,-3.622374,-27.730309,-1.8930964,3.622374,-10.0,
999,,2.2178304e+25,-1.0,-1.260177,36.376766,inf,6.891988,571,570429,571,3935.3252,6.35757e-10,576,0.28259587,2305.29291844368,-9.319342,999.0,6.4629896e-10,-11.54013,0.14999999,0.20247939,1.5,,1.9783144e+26,-3.622374,-27.681702,-1.891988,3.622374,-10.0,
999,,2.217758e+25,-1.0,-1.0045683,36.376766,inf,6.890436,572,571428,572,3941.3296,6.3686995e-10,576,-42.33163,2308.4498715400696,-11.192874,999.0,6.4404115e-10,-11.54188,0.14999999,1.4890483e+17,1.5,,1.9817737e+26,-3.622374,-27.707779,-1.8904363,3.622374,-10.0,
999,,2.2176902e+25,-1.0,-1.3868557,36.376766,inf,6.889558,573,572427,573,3947.7166,6.379824e-10,576,-1.8749114,2311.559855699539,-11.624624,999.0,6.417951e-10,-11.543626,0.14999999,2.162334,1.5,,1.9852392e+26,-3.622374,-27.663149,-1.8895577,3.622374,-10.0,
999,,2.2176217e+25,-1.0,-1.8598577,36.376766,inf,6.889506,574,573426,574,3954.5764,6.390968e-10,576,-6.697837,2314.368524312973,-12.100698,999.0,6.395608e-10,-11.54537,0.14999999,525.8844,1.5,,1.9886955e+26,-3.622374,-27.627073,-1.889506,3.622374,-10.0,
999,,2.2175585e+25,-1.0,-1.5079172,36.376766,inf,6.888842,575,574425,575,3961.0842,6.4021066e-10,576,-31.125797,2316.7926449775696,-10.09651,999.0,6.373383e-10,-11.547111,0.14999999,12573481000000.0,1.5,,1.992158e+26,-3.622374,-27.63362,-1.8888421,3.622374,-10.0,
999,,2.217487e+25,-1.0,-1.8077594,36.376766,inf,6.8887014,576,575424,576,3967.892,6.413229e-10,576,-15.373979,2319.8885457515717,-13.231305,999.0,6.3512723e-10,-11.548848,0.14999999,2799818.5,1.5,,1.9956186e+26,-3.622374,-27.612782,-1.8887016,3.622374,-10.0,
999,,2.2300689e+25,-1.0,-2.465929,36.376766,inf,6.889702,577,576423,577,3975.358,6.42437e-10,625,-61.619884,2322.984288930893,-11.826405,999.0,5.833854e-10,-11.550583,0.14999999,7.2977446e+25,1.5,,1.9990777e+26,-3.622374,-27.672165,-1.8897017,3.622374,-10.0,
999,,2.2300015e+25,-1.0,-1.3039594,36.376766,inf,6.888688,578,577422,578,3981.6619,6.4355055e-10,625,-22.53557,2686.514008283615,-13.663161,999.0,5.813685e-10,-11.552315,0.14999999,1363852000.0,1.5,,2.002543e+26,-3.622374,-27.663729,-1.8886883,3.622374,-10.0,
999,,2.230282e+25,-1.0,-3.346381,36.376766,inf,6.891206,579,578421,579,3990.0083,6.446636e-10,625,-61.623344,2689.7245988845825,-12.133971,999.0,5.79362e-10,-11.554043,0.14999999,2.0199183e+24,1.5,,2.0059987e+26,-3.622374,-27.722828,-1.891206,3.622374,-10.0,
999,,2.230212e+25,-1.0,-1.576832,36.376766,inf,6.890664,580,579420,580,3996.5852,6.457773e-10,625,-31.693733,2692.877658367157,-10.857122,999.0,5.77366e-10,-11.555769,0.14999999,24279186000000.0,1.5,,2.0094606e+26,-3.622374,-27.730131,-1.8906641,3.622374,-10.0,
999,,2.2301473e+25,-1.0,-2.512281,36.376766,inf,6.891734,581,580419,581,4004.0974,6.4689054e-10,625,-1.4762024,2696.041676044464,-10.626512,999.0,5.753802e-10,-11.557491,0.14999999,1.2729921,1.5,,2.0129207e+26,-3.622374,-27.685389,-1.8917339,3.622374,-10.0,
999,,2.2300815e+25,-1.0,-2.5840228,36.376766,inf,6.8929234,582,581418,582,4011.6814,6.4800443e-10,625,-6.7053185,2699.13809132576,-10.627398,999.0,5.734046e-10,-11.559211,0.14999999,194.85645,1.5,,2.0163791e+26,-3.622374,-27.64979,-1.8929234,3.622374,-10.0,
999,,2.230014e+25,-1.0,-2.7932177,36.376766,inf,6.8944674,583,582417,583,4019.4746,6.4911776e-10,625,-8.928344,2702.3251943588257,-10.51776,999.0,5.7143923e-10,-11.560927,0.14999999,938.3217,1.5,,2.0198434e+26,-3.622374,-27.618122,-1.8944676,3.622374,-10.0,
999,,2.229945e+25,-1.0,-2.5361536,36.376766,inf,6.8955665,584,583416,584,4027.0107,6.5023054e-10,625,-9.405501,2705.4302134513855,-10.551269,999.0,5.694839e-10,-11.562641,0.14999999,3092.8345,1.5,,2.023306e+26,-3.622374,-27.58738,-1.8955663,3.622374,-10.0,
999,,2.2298812e+25,-1.0,-1.5119438,36.376766,inf,6.894911,585,584415,585,4033.5227,6.51344e-10,625,-0.70651716,2708.4873926639557,-12.161921,999.0,5.6753857e-10,-11.564352,0.14999999,0.9806415,1.5,,2.0267666e+26,-3.622374,-27.541872,-1.8949106,3.622374,-10.0,
999,,2.2298104e+25,-1.0,-1.3549896,36.376766,inf,6.893989,586,585414,586,4039.8777,6.524568e-10,625,-37.897327,2711.2240574359894,-9.868418,999.0,5.656033e-10,-11.56606,0.14999999,7401469000000000.0,1.5,,2.0302256e+26,-3.622374,-27.559984,-1.8939892,3.622374,-10.0,
999,,2.2297437e+25,-1.0,-1.7422761,36.376766,inf,6.893731,587,586413,587,4046.62,6.535703e-10,625,-23.927637,2714.0249168872833,-10.364933,999.0,5.636778e-10,-11.567765,0.14999999,12627441000.0,1.5,,2.0336827e+26,-3.622374,-27.554235,-1.8937309,3.622374,-10.0,
999,,2.2296815e+25,-1.0,-2.5818326,36.376766,inf,6.8949013,588,587412,588,4054.202,6.546844e-10,625,-15.153556,2716.6136741638184,-11.9577675,999.0,5.6176214e-10,-11.569468,0.14999999,818085.6,1.5,,2.0371457e+26,-3.622374,-27.533585,-1.8949012,3.622374,-10.0,
999,,2.2296128e+25,-1.0,-1.8238219,36.376766,inf,6.89478,589,588411,589,4061.0256,6.5579797e-10,625,-19.281252,2719.14253282547,-12.369356,999.0,5.5985633e-10,-11.571167,0.14999999,134117360.0,1.5,,2.0406067e+26,-3.622374,-27.520008,-1.8947804,3.622374,-10.0,
999,,2.229578e+25,-1.0,-1.2251811,36.376766,inf,6.8936453,590,589410,590,4067.251,6.569109e-10,625,-55.54011,2722.2064473629,-9.97762,999.0,5.579601e-10,-11.572863,0.14999999,1.7505151e+23,1.5,,2.044066e+26,-3.622374,-27.56794,-1.8936455,3.622374,-10.0,
999,,2.2295118e+25,-1.0,-1.1561059,36.376766,inf,6.892398,591,590409,591,4073.407,6.580245e-10,625,-12.644106,2725.0018985271454,-13.903695,999.0,5.560735e-10,-11.574556,0.14999999,46832.582,1.5,,2.047531e+26,-3.622374,-27.543116,-1.8923976,3.622374,-10.0,
999,,2.2384273e+25,-1.0,-2.2716305,36.376766,inf,6.8930383,592,591408,592,4080.6787,6.591387e-10,625,-61.64555,2727.5232651233673,-10.601669,999.0,5.5419647e-10,-11.576247,0.14999999,5.3177204e+25,1.5,,2.0509861e+26,-3.622374,-27.601154,-1.8930384,3.622374,-10.0,
999,,2.2383584e+25,-1.0,-2.9212995,36.376766,inf,6.8947725,593,592407,593,4088.6,6.60251e-10,625,-11.221227,2730.663601398468,-8.865671,999.0,5.523289e-10,-11.577935,0.14999999,5778.6333,1.5,,2.0544473e+26,-3.622374,-27.573965,-1.8947723,3.622374,-10.0,
999,,2.2445917e+25,-1.0,-1.096543,36.376766,inf,6.893429,594,593406,594,4094.6965,6.613652e-10,625,-61.648922,2733.6119163036346,-10.156734,999.0,5.504708e-10,-11.579619,0.14999999,3.7407129e+25,1.5,,2.0579062e+26,-3.622374,-27.631767,-1.8934286,3.622374,-10.0,
999,,2.244526e+25,-1.0,-1.7999127,36.376766,inf,6.8932714,595,594405,595,4101.496,6.6247874e-10,625,-12.9722,2736.528489589691,-11.855633,999.0,5.48622e-10,-11.581302,0.14999999,258847.9,1.5,,2.0613713e+26,-3.622374,-27.607563,-1.8932712,3.622374,-10.0,
999,,2.2444587e+25,-1.0,-1.53767,36.376766,inf,6.8926744,596,595404,596,4108.034,6.635916e-10,625,-19.354727,2739.152209997177,-10.289624,999.0,5.4678256e-10,-11.582981,0.14999999,107832940.0,1.5,,2.064834e+26,-3.622374,-27.594147,-1.8926746,3.622374,-10.0,
999,,2.244396e+25,-1.0,-1.7484518,36.376766,inf,6.892433,597,596403,597,4114.782,6.6470507e-10,625,-7.8513727,2741.7787709236145,-12.823587,999.0,5.4495236e-10,-11.584658,0.14999999,1566.8014,1.5,,2.0682949e+26,-3.622374,-27.561502,-1.8924329,3.622374,-10.0,
999,,2.274497e+25,-1.0,-2.1553147,36.376766,inf,6.892873,598,597402,598,4121.938,6.658179e-10,625,-61.63319,2744.3848683834076,-11.385509,999.0,5.4313126e-10,-11.586331,0.14999999,1.8041916e+26,1.5,,2.0717535e+26,-3.622374,-27.618908,-1.8928727,3.622374,-10.0,
999,,2.27443e+25,-1.0,-1.905938,36.376766,inf,6.8928943,599,598401,599,4128.8438,6.669313e-10,625,-1.1304762,2747.1168642044067,-9.372601,999.0,5.4131927e-10,-11.588002,0.14999999,2.1161642,1.5,,2.07521e+26,-3.622374,-27.575119,-1.8928944,3.622374,-10.0,
999,,2.2743676e+25,-1.0,-1.4836276,36.376766,inf,6.8922124,600,599400,600,4135.327,6.680453e-10,625,-48.372143,2750.1688137054443,-11.289154,999.0,5.395164e-10,-11.58967,0.14999999,3.0366608e+20,1.5,,2.0786725e+26,-3.622374,-27.610205,-1.8922123,3.622374,-10.0,
999,,2.274298e+25,-1.0,-1.9330636,36.376766,inf,6.8922806,601,600399,601,4142.2607,6.691586e-10,625,0.36593443,2753.29864525795,-12.682615,999.0,5.377224e-10,-11.591335,0.14999999,0.47739094,1.5,,2.0821325e+26,-3.622374,-27.564085,-1.8922803,3.622374,-10.0,
999,,2.2743138e+25,-1.0,-2.0946398,36.376766,inf,6.8926167,602,601398,602,4149.3555,6.702725e-10,625,-55.589718,2756.204719543457,-12.291364,999.0,5.3593757e-10,-11.592998,0.14999999,4.8760506e+23,1.5,,2.0855904e+26,-3.622374,-27.611069,-1.8926166,3.622374,-10.0,
999,,2.2742467e+25,-1.0,-1.2157454,36.376766,inf,6.891494,603,602397,603,4155.571,6.713856e-10,625,-49.910168,2759.5679211616516,-9.133575,999.0,5.3416144e-10,-11.594658,0.14999999,6.856259e+20,1.5,,2.0890541e+26,-3.622374,-27.64847,-1.891494,3.622374,-10.0,
999,,2.3024237e+25,-1.0,-2.0802095,36.376766,inf,6.8918066,604,603396,604,4162.6514,6.724981e-10,625,-61.665615,2762.778870820999,-10.564976,999.0,5.323942e-10,-11.596314,0.14999999,1.7060187e+26,1.5,,2.0925156e+26,-3.622374,-27.705214,-1.8918065,3.622374,-10.0,
999,,2.30236e+25,-1.0,-1.7193836,36.376766,inf,6.8915215,605,604395,605,4169.3706,6.736124e-10,625,-1.4410179,2766.038773059845,-11.231225,999.0,5.3063565e-10,-11.597969,0.14999999,2.7520573,1.5,,2.0959748e+26,-3.622374,-27.662222,-1.8915215,3.622374,-10.0,
999,,2.3022936e+25,-1.0,-1.6071721,36.376766,inf,6.8910522,606,605394,606,4175.9775,6.7472594e-10,625,-0.60191876,2769.071832180023,-9.992988,999.0,5.288858e-10,-11.599621,0.14999999,1.034129,1.5,,2.0994317e+26,-3.622374,-27.618,-1.8910522,3.622374,-10.0,
