IWFirstEpisode,ReturnMin,DenMISELogLast,ReturnStepMax,delta,ReturnLastEpisode,DenMISELogFirst,ReturnMax,IWMin,Bound,IWMax,DenMISEMeanLog,LQGmu1_higher,TimeElapsed,LQGmu1_actor,TimestepsSoFar,ReturnAbsMax,IWLastEpisode,ReturnMean,Iteration,LQGsigma_higher,IWMean
2.6263134e-09,,-1.1150613,19.218472,2.2140578e-09,8.953197,-0.9071445,17.429811,,30.837484,5.3301234,-0.77096176,-1.0,591.5148210525513,-0.9974855,10480,17.429811,4.0554287e-12,14.150806,524,0.14999999,1.0310135
0.0020413834,,-0.43042228,19.218472,2.2056312e-09,17.204828,-0.90905106,17.429811,,30.806149,3.64969,-0.77025944,-0.61616164,592.923412322998,-0.5499012,10500,17.429811,0.16159156,14.156624,525,0.14999999,1.0076452
0.038006194,,-0.3259485,19.218472,2.1972526e-09,17.397285,-0.9109501,17.429811,,30.791325,3.7986157,-0.76940316,-0.4949495,594.2959382534027,-0.5951925,10520,17.429811,3.445351,14.162785,526,0.14999999,0.9974017
0.001181555,,-0.31042957,19.218472,2.188922e-09,17.383694,-0.9127772,17.429811,,30.778126,3.6158762,-0.7685403,-0.6363636,595.846971988678,-0.41119236,10540,17.429811,3.4936357,14.168896,527,0.14999999,1.0094463
1.4211575e-06,,-0.41323227,19.218472,2.1806383e-09,17.355877,-0.91467065,17.429811,,30.770563,15.514055,-0.7678525,0.8181818,597.3764581680298,0.94759035,10560,17.429811,1.042692e-14,14.1749325,528,0.14999999,1.0595812
0.18655632,,-1.8895582,19.218472,2.1724016e-09,0.92933494,-0.91656286,17.429811,,30.765118,4.062049,-0.7698804,-0.41414142,598.9466028213501,-0.55240715,10580,17.429811,2.2360551e-17,14.149892,529,0.14999999,0.9762099
2.65524e-09,,-0.31570873,19.218472,2.1642117e-09,17.398695,-0.9180988,17.429811,,30.75502,5.3368554,-0.76907164,-1.0,600.4180495738983,-1.059661,10600,17.429811,0.042506583,14.156022,530,0.14999999,1.029304
0.015568708,,-0.622839,19.218472,2.156068e-09,17.19244,-0.91998386,17.429811,,30.732471,3.6838017,-0.7687463,-0.53535354,601.8700566291809,-0.87805516,10620,17.429811,0.011022326,14.161741,531,0.14999999,1.0096486
2.665185e-09,,-0.31726554,19.218472,2.1479698e-09,17.29777,-0.92183596,17.429811,,30.797905,5.3035893,-0.7678825,-1.0,603.4867959022522,-0.93816936,10640,17.429811,2.6247625,14.167637,532,0.14999999,1.0350791
2.6701916e-09,,-0.34221947,19.218472,2.1399178e-09,17.253641,-0.92371386,17.429811,,30.725735,5.26111,-0.76702327,-1.0,604.7927575111389,-0.8780241,10660,17.429811,3.4399083,14.173426,533,0.14999999,1.0341909
3.7301734e-06,,-0.3111955,19.218472,2.1319106e-09,17.294998,-0.9255883,17.429811,,30.751059,3.6321862,-0.7661107,-0.8181818,606.3562631607056,-0.705496,10680,17.429811,3.3528037,14.179272,534,0.14999999,0.9898332
4.7716193,,-0.30744532,19.218472,2.1239486e-09,17.377777,-0.92745924,17.429811,,30.706486,8.250827,-0.7652751,0.11111111,607.8794124126434,-0.012092367,10700,17.429811,1.3261889e-06,14.18525,535,0.14999999,1.0509424
7.576757e-06,,-0.92191195,19.218472,2.1160305e-09,10.016372,-0.92044723,17.429811,,30.701502,3.6259735,-0.7654807,-0.7979798,609.4650869369507,-0.9381107,10720,17.429811,7.3209185e-06,14.177472,536,0.14999999,0.9894348
0.033752903,,-0.33367565,19.218472,2.108157e-09,17.2474,-0.9223111,17.429811,,30.642748,11.885117,-0.7646989,0.47474748,610.9945232868195,0.47469264,10740,17.429811,2.0171177e-19,14.183189,537,0.14999999,0.94150734
3.7246564e-06,,-1.4713553,19.218472,2.1003272e-09,7.0530734,-0.92410874,17.429811,,30.636997,3.6104531,-0.7661326,-0.8181818,612.6039950847626,-0.7287464,10760,17.429811,8.549832e-16,14.169936,538,0.14999999,0.9906389
0.00067797734,,-0.3045974,19.218472,2.092541e-09,17.374859,-0.9259658,17.429811,,30.633904,3.6032119,-0.7652963,-0.65656567,614.229540348053,-0.6054114,10780,17.429811,3.21234,14.175881,539,0.14999999,1.0070448
0.0020800557,,-0.30289432,19.218472,2.0847981e-09,17.380426,-0.92781806,17.429811,,30.606571,3.5955508,-0.76442975,-0.61616164,615.738597869873,-0.51400065,10800,17.429811,3.5912762,14.181816,540,0.14999999,1.0124998
0.059146278,,-0.33252716,19.218472,2.0770978e-09,17.370836,-0.92966425,17.429811,,30.597282,3.8419833,-0.7636112,-0.47474748,617.2651989459991,-0.40084285,10820,17.429811,3.5839603,14.187711,541,0.14999999,0.99398226
1.509649,,-0.4252232,19.218472,2.0694404e-09,17.237396,-0.9314017,17.429811,,30.602865,4.8571773,-0.7630009,-0.27272728,618.8408596515656,-0.27126276,10840,17.429811,2.8254228,14.193337,542,0.14999999,0.9375653
0.69075596,,-0.57804734,19.218472,2.0618252e-09,17.106098,-0.93046355,17.429811,,30.572994,4.4587727,-0.7627787,-0.33333334,620.4079551696777,-0.24475661,10860,17.429811,4.3518977,14.198703,543,0.14999999,0.9506184
5.4511313,,-0.6068149,19.218472,2.0542519e-09,16.956497,-0.9310322,17.429811,,30.594635,5.991972,-0.7625861,-0.11111111,621.8902308940887,-0.37500232,10880,17.429811,3.2807841,14.203772,544,0.14999999,0.9968964
0.26668417,,-0.44496197,19.218472,2.0467203e-09,17.335213,-0.9228982,17.429811,,30.604336,4.12031,-0.7620144,-0.3939394,623.6104323863983,-0.5212401,10900,17.429811,4.1172037,14.2095175,545,0.14999999,0.97504896
0.024762997,,-0.32134363,19.218472,2.03923e-09,17.37286,-0.92424214,17.429811,,30.577457,3.6901424,-0.76125616,-0.5151515,625.2491276264191,-0.45365205,10920,17.429811,3.6645343,14.21531,546,0.14999999,1.0099669
0.058931522,,-0.35972148,19.218472,2.0317807e-09,17.340528,-0.9260266,17.429811,,30.548447,3.7743406,-0.76050675,-0.47474748,626.8692610263824,-0.45378047,10940,17.429811,3.7735405,14.2210245,547,0.14999999,1.0027353
2.6809799e-09,,-0.35457015,19.218472,2.0243724e-09,17.37545,-0.92774534,17.429811,,30.527035,5.352533,-0.75976396,-1.0,628.3986010551453,-0.75047964,10960,17.429811,0.005004701,14.226781,548,0.14999999,1.0270345
0.024895249,,-0.30631188,19.218472,2.0170043e-09,17.359684,-0.92956847,17.429811,,30.544312,3.6611626,-0.7588935,-0.5151515,630.019941329956,-0.16826564,10980,17.429811,1.0553172,14.232487,549,0.14999999,1.014473
1.8886143,,-0.70620143,19.218472,2.0096764e-09,16.619993,-0.93134296,17.429811,,30.529297,4.8977613,-0.7587742,-0.25252524,631.6089782714844,-0.40464276,11000,17.429811,4.602558,14.236827,550,0.14999999,0.9479679
8.3701723e-10,,-0.39555794,19.218472,2.0023885e-09,17.288078,-0.92973155,17.429811,,30.50879,28.22905,-0.7582129,1.0,633.3303201198578,1.1587555,11020,17.429811,3.5891995e-19,14.242365,551,0.14999999,1.02652
0.18937236,,-2.8473492,19.218472,1.9951398e-09,,-0.9315448,17.429811,,30.479366,3.966555,-0.7619779,-0.41414142,634.886819601059,-0.44634435,11040,17.429811,6.0927413e-23,14.216563,552,0.14999999,0.9873194
0.024981117,,-0.35382575,19.218472,1.9879307e-09,17.348099,-0.9330118,17.429811,,30.459835,3.637182,-0.76126575,-0.5151515,636.4595103263855,-0.20610529,11060,17.429811,3.4102917,14.222227,553,0.14999999,1.0149937
2.3283505,,-0.6473371,19.218472,1.9807604e-09,16.875847,-0.93477327,17.429811,,30.480083,5.007986,-0.7610358,-0.23232323,637.9684131145477,-0.3477575,11080,17.429811,5.0040293,14.227016,554,0.14999999,0.9532477
0.5144642,,-0.44982213,19.218472,1.973629e-09,17.252947,-0.9323827,17.429811,,30.445932,4.212593,-0.76056284,-0.35353535,639.5960896015167,-0.22345848,11100,17.429811,4.167273,14.232469,555,0.14999999,0.97207177
0.46960202,,-0.6111694,19.218472,1.966536e-09,17.08882,-0.9332563,17.429811,,30.434425,10.701676,-0.7603474,0.33333334,641.1271636486053,0.53187394,11120,17.429811,0.004991993,14.237606,556,0.14999999,0.9910358
0.0017793245,,-1.544232,19.218472,1.9594812e-09,6.529039,-0.93420905,17.429811,,30.440199,13.281156,-0.76178133,0.5959596,642.7256700992584,0.6808901,11140,17.429811,11.371924,14.223767,557,0.14999999,0.945213
1.8974293,,-1.6487701,19.218472,1.9524642e-09,4.883633,-0.9359996,17.429811,,30.414011,4.8276196,-0.7634809,-0.25252524,644.5781042575836,-0.34625012,11160,17.429811,5.3989613e-08,14.207028,558,0.14999999,0.95615387
3.7631708e-06,,-0.44520813,19.218472,1.9454849e-09,17.204275,-0.93439543,17.429811,,30.411697,3.6762497,-0.76299345,-0.8181818,646.2381937503815,-0.8744521,11180,17.429811,0.029424319,14.21239,559,0.14999999,0.9828108
0.5164229,,-0.32358676,19.218472,1.938543e-09,17.303482,-0.9361828,17.429811,,30.387512,4.189718,-0.7622419,-0.35353535,647.8631191253662,-0.49477404,11200,17.429811,0.008841247,14.21791,560,0.14999999,0.97512776
2.70603e-09,,-0.31622526,19.218472,1.9316382e-09,17.378643,-0.9370451,17.429811,,30.383018,5.4250684,-0.7614942,-1.0,649.5041768550873,-0.83928555,11220,17.429811,0.01255182,14.223544,561,0.14999999,1.0218055
7.717292e-06,,-0.3194374,19.218472,1.9247701e-09,17.333633,-0.9388261,17.429811,,30.41946,3.6596851,-0.76067346,-0.7979798,651.1233494281769,-0.6859918,11240,17.429811,3.5243785,14.229077,562,0.14999999,0.98657715
0.001214895,,-0.3049358,19.218472,1.9179387e-09,17.396236,-0.94060385,17.429811,,30.398771,3.5795155,-0.75989026,-0.6363636,652.7176189422607,-0.5615109,11260,17.429811,3.415708,14.234703,563,0.14999999,1.0110058
0.039219547,,-0.29447156,19.218472,1.9111437e-09,17.373392,-0.9423763,17.429811,,30.388063,3.6549203,-0.7590481,-0.4949495,654.3730568885803,-0.40809113,11280,17.429811,3.2355504,14.240268,564,0.14999999,1.0146858
0.09000272,,-0.37552688,19.218472,1.9043844e-09,17.405827,-0.94407827,17.429811,,30.357925,3.748259,-0.75834596,-0.45454547,656.0072004795074,-0.3959499,11300,17.429811,3.6904657,14.245871,565,0.14999999,1.0078896
0.19206959,,-0.38282198,19.218472,1.8976611e-09,17.326736,-0.9456873,17.429811,,30.333328,3.873537,-0.75767124,-0.41414142,657.6317574977875,-0.39783278,11320,17.429811,3.8715284,14.251314,566,0.14999999,0.9988078
0.19234367,,-0.3758569,19.218472,1.8909732e-09,17.335321,-0.9471132,17.429811,,30.305634,3.8540053,-0.7570028,-0.41414142,659.2174878120422,-0.59687513,11340,17.429811,3.8502111,14.256753,567,0.14999999,1.0006479
0.00069345336,,-0.2835554,19.222641,1.8843207e-09,17.43378,-0.94853616,17.43378,,30.310272,3.569217,-0.75617087,-0.65656567,660.8420224189758,-0.6032982,11360,17.43378,3.2627158,14.262347,568,0.14999999,1.0070988
0.0060587274,,-0.28009087,19.222641,1.8777033e-09,17.397291,-0.950294,17.43378,,30.289093,3.515909,-0.75532424,-0.57575756,662.4905607700348,-0.64481044,11380,17.43378,3.460514,14.267857,569,0.14999999,1.0221674
6.2982163,,-0.28269038,19.222641,1.8711206e-09,17.375431,-0.9520392,17.43378,,30.286346,7.832529,-0.75445867,0.05050505,663.9900403022766,0.0144318715,11400,17.43378,7.615292e-05,14.273309,570,0.14999999,1.0341607
7.748051e-06,,-0.9864672,19.222641,1.8645725e-09,9.247472,-0.94280314,17.43378,,30.274384,3.6524472,-0.75481236,-0.7979798,665.7064166069031,-0.8067896,11420,17.43378,3.0441072e-06,14.264506,571,0.14999999,0.9841396
0.00069069676,,-0.31335723,19.222641,1.8580587e-09,17.339048,-0.94455296,17.43378,,30.25545,3.5385065,-0.75407064,-0.65656567,667.3665783405304,-0.3541973,11440,17.43378,2.2034948,14.269881,572,0.14999999,1.0106226
0.38081872,,-0.42376703,19.222641,1.8515789e-09,17.252573,-0.9462985,17.43378,,30.226044,4.036073,-0.7534781,-0.37373737,668.9892411231995,-0.36753175,11460,17.43378,4.0287805,14.275087,573,0.14999999,0.9872465
0.13300858,,-0.40215018,19.222641,1.8451329e-09,17.261133,-0.9473777,17.43378,,30.201681,3.7464113,-0.752891,-0.43434343,670.5852136611938,-0.33645704,11480,17.43378,3.600728,14.280291,574,0.14999999,1.0078894
4.4881077,,-0.43733576,19.222641,1.838721e-09,17.238726,-0.94888663,17.43378,,30.203695,5.6522474,-0.75233114,-0.15151516,672.2524948120117,-0.032187298,11500,17.43378,1.9259883,14.285435,575,0.14999999,0.9731131
6.8266106,,-0.9115338,19.222641,1.8323421e-09,12.600491,-0.94284916,17.43378,,30.15654,7.06703,-0.75265837,-0.01010101,673.8574151992798,-0.061718393,11520,17.43378,6.546137,14.28251,576,0.14999999,1.0351418
3.757175e-06,,-0.8544487,19.222641,1.8259964e-09,13.823317,-0.93280166,17.43378,,30.15549,3.6600716,-0.75278044,-0.8181818,675.6352906227112,-0.6582047,11540,17.43378,1.8760686e-05,14.2817135,577,0.14999999,0.9816048
0.038913153,,-0.2830838,19.222641,1.8196833e-09,17.409298,-0.9345333,17.43378,,30.15153,3.56755,-0.75200194,-0.4949495,677.1531956195831,-0.46282756,11560,17.43378,1.9522702,14.287125,578,0.14999999,1.0195049
3.035338e-06,,-0.3066439,19.222641,1.8134031e-09,17.352781,-0.93619454,17.43378,,30.141554,15.844802,-0.7512015,0.7979798,678.8046367168427,0.7864688,11580,17.43378,1.6460505e-15,14.2924185,579,0.14999999,1.0435053
0.69592595,,-1.7439382,19.222641,1.8071555e-09,3.473123,-0.9379202,17.43378,,30.13799,4.227796,-0.7528545,-0.33333334,680.5221619606018,-0.47222105,11600,17.43378,1.2030344e-11,14.273765,580,0.14999999,0.97708917
0.015858773,,-0.30004615,19.222641,1.8009401e-09,17.308712,-0.93844366,17.43378,,30.160313,3.5047495,-0.75211746,-0.53535354,682.0997023582458,-0.52394414,11620,17.43378,3.2859516,14.278989,581,0.14999999,1.0259054
0.025159724,,-0.2738065,19.222641,1.7947566e-09,17.398247,-0.9401361,17.43378,,30.136593,3.511248,-0.75125355,-0.5151515,683.7359910011292,-0.738338,11640,17.43378,3.4912856,14.284349,582,0.14999999,1.0267651
3.791174e-06,,-0.3044891,19.222641,1.7886047e-09,17.382654,-0.94180954,17.43378,,30.117416,3.665672,-0.7504438,-0.8181818,685.3393695354462,-0.7683451,11660,17.43378,3.1299064,14.289662,583,0.14999999,0.98268086
0.00038370414,,-0.30767435,19.222641,1.7824847e-09,17.330704,-0.94352335,17.43378,,30.11533,3.5339127,-0.7497175,-0.67676765,687.1311342716217,-0.39675096,11680,17.43378,3.0026362,14.29487,584,0.14999999,1.0064691
0.022084605,,-0.35788822,19.222641,1.7763959e-09,17.213524,-0.9452336,17.43378,,30.07845,12.48646,-0.749039,0.4949495,688.7576842308044,0.27583796,11700,17.43378,8.062308e-08,14.29986,585,0.14999999,0.9479127
2.2204006,,-1.3476332,19.222641,1.7703382e-09,8.411911,-0.94690377,17.43378,,30.118599,9.700671,-0.7501597,0.21212122,690.4778802394867,0.23868725,11720,17.43378,9.352058,14.289811,586,0.14999999,1.0070567
0.13266973,,-1.2955244,19.222641,1.7643116e-09,8.585946,-0.9448269,17.43378,,30.068567,3.715223,-0.75108486,-0.43434343,692.1407828330994,-0.3804203,11740,17.43378,0.00041290163,14.280094,587,0.14999999,1.012169
0.38082045,,-0.37528923,19.222641,1.7583155e-09,17.23049,-0.946303,17.43378,,30.045668,3.974919,-0.75042754,-0.37373737,693.8674116134644,-0.40668264,11760,17.43378,3.866997,14.285111,588,0.14999999,0.99399865
2.7340714e-09,,-0.3416381,19.222641,1.7523503e-09,17.298162,-0.9473548,17.43378,,30.044348,5.6364355,-0.74974644,-1.0,695.3799955844879,-1.0678021,11780,17.43378,0.0014989795,14.290226,589,0.14999999,1.0059849
0.09045142,,-0.70095605,19.222641,1.7464152e-09,17.19567,-0.94905114,17.43378,,30.026548,3.6207206,-0.7496578,-0.45454547,697.0903880596161,-0.633961,11800,17.43378,0.0012579423,14.295152,590,0.14999999,1.0198635
2.7429352e-09,,-0.27085477,19.222641,1.7405102e-09,17.392376,-0.9505913,17.43378,,30.02069,5.6019673,-0.7488165,-1.0,698.7520041465759,-1.0640206,11820,17.43378,0.17756863,14.300393,591,0.14999999,1.0076563
0.001229166,,-0.6799464,19.222641,1.734635e-09,17.194992,-0.95228195,17.43378,,29.998825,3.496907,-0.74869144,-0.6363636,700.3481223583221,-0.62632364,11840,17.43378,0.09016572,14.305282,592,0.14999999,1.012791
2.7522111e-09,,-0.26609993,19.222641,1.7287894e-09,17.3785,-0.95396763,17.43378,,29.981384,5.5681357,-0.7478583,-1.0,702.0003409385681,-0.64786255,11860,17.43378,0.15587553,14.310465,593,0.14999999,1.0083936
0.002138767,,-0.27329147,19.222641,1.7229735e-09,17.407904,-0.95565253,17.43378,,30.063568,3.468679,-0.74704945,-0.61616164,703.6427848339081,-0.9372258,11880,17.43378,3.418291,14.31568,594,0.14999999,1.0237213
6.8822794,,-0.36706412,19.222641,1.7171868e-09,17.259497,-0.95733094,17.43378,,29.97852,6.9369254,-0.7463731,-0.030303031,705.2497651576996,-0.24236515,11900,17.43378,4.427988e-08,14.320627,595,0.14999999,1.0253317
1.5341635,,-0.57641363,19.222641,1.7114293e-09,16.984034,-0.9475099,17.43378,,29.965282,4.641415,-0.74605143,-0.27272728,706.8717346191406,-0.22827134,11920,17.43378,4.6371937,14.325097,596,0.14999999,0.9600699
7.777641e-06,,-0.59340346,19.222641,1.7057007e-09,16.967392,-0.9466155,17.43378,,29.951668,3.6485138,-0.7458654,-0.7979798,708.5935623645782,-0.8951551,11940,17.43378,0.003549203,14.329522,597,0.14999999,0.98124105
2.7366278e-09,,-0.33632812,19.222641,1.7000008e-09,17.290977,-0.94828916,17.43378,,29.937902,5.5619783,-0.7452139,-1.0,710.2597959041595,-0.9884954,11960,17.43378,2.916058,14.334475,598,0.14999999,1.0091243
2.3639803,,-0.44077042,19.222641,1.6943293e-09,17.206396,-0.94996,17.43378,,29.937862,4.9434876,-0.74469453,-0.23232323,711.978086233139,-0.15765227,11980,17.43378,1.2526843e-05,14.33927,599,0.14999999,0.9576801
3.8135295e-06,,-0.7071726,19.222641,1.6886863e-09,16.412235,-0.9476892,17.43378,,29.909681,3.6454644,-0.7447055,-0.8181818,713.5912263393402,-0.8883834,12000,17.43378,0.00033206257,14.342725,600,0.14999999,0.9822219
3.9297183,,-0.3278988,19.222641,1.6830713e-09,17.293634,-0.94935447,17.43378,,29.906437,5.445654,-0.7440437,-0.17171717,715.226541519165,-0.27053267,12020,17.43378,4.0773113e-05,14.347633,601,0.14999999,0.96851236
0.7005199,,-0.5200291,19.222641,1.6774846e-09,17.18794,-0.9444997,17.43378,,29.915775,4.1763077,-0.7437274,-0.33333334,716.931471824646,-0.47911137,12040,17.43378,4.0982814,14.352351,602,0.14999999,0.9828552
2.7276283e-09,,-0.2855206,19.222641,1.6719254e-09,17.29781,-0.9449964,17.43378,,29.907238,5.5553966,-0.74299854,-1.0,718.5980424880981,-0.8789816,12060,17.43378,0.00851656,14.357236,603,0.14999999,1.0107688
3.809582e-06,,-0.3247305,19.222641,1.6663937e-09,17.29272,-0.9466535,17.43378,,29.908508,3.6369288,-0.7422922,-0.8181818,720.3699309825897,-0.7062972,12080,17.43378,3.3897798,14.362096,604,0.14999999,0.9859529
0.0036156375,,-0.2891577,19.222641,1.6608896e-09,17.36476,-0.94830763,17.43378,,29.92533,3.46918,-0.74156857,-0.5959596,722.1064677238464,-0.7768742,12100,17.43378,2.7095895,14.36706,605,0.14999999,1.0228931
3.8221733e-06,,-0.30213338,19.222641,1.6554126e-09,17.357555,-0.94995326,17.43378,,29.911486,3.6199179,-0.7408078,-0.8181818,723.72341132164,-0.80663645,12120,17.43378,3.463905,14.371995,606,0.14999999,0.9895775
0.6469247,,-0.30234152,19.222641,1.6499626e-09,17.32623,-0.951602,17.43378,,29.891558,10.888841,-0.74010473,0.3131313,725.4585392475128,0.11266124,12140,17.43378,2.8506416e-12,14.376862,607,0.14999999,0.98549175
7.821064e-06,,-1.1539196,19.222641,1.6445397e-09,8.989092,-0.9521829,17.43378,,29.889061,3.6009629,-0.74081796,-0.7979798,727.1917953491211,-0.73960435,12160,17.43378,8.369734e-08,14.368,608,0.14999999,0.99139696
0.0003876779,,-0.28913477,19.222641,1.6391433e-09,17.358477,-0.95382637,17.43378,,29.88556,3.5042787,-0.74009246,-0.67676765,728.7517976760864,-0.6316804,12180,17.43378,3.2529843,14.3729105,609,0.14999999,1.0099711
8.5883817e-10,,-0.26246056,19.222641,1.6337734e-09,17.35812,-0.95546633,17.43378,,29.883541,29.627052,-0.7392952,1.0,730.5928342342377,1.0517393,12200,17.43378,6.985378e-26,14.377805,610,0.14999999,1.0329356
0.0006994206,,-2.2564805,19.222641,1.62843e-09,,-0.9571043,17.43378,,29.863354,3.4804235,-0.7417493,-0.65656567,732.3353779315948,-0.617797,12220,17.43378,1.7388305e-27,14.354273,611,0.14999999,1.0151647
0.0021453765,,-0.25847822,19.222641,1.6231125e-09,17.385635,-0.9587385,17.43378,,29.842686,3.4439201,-0.7409368,-0.61616164,733.9824397563934,-0.5714919,12240,17.43378,3.4438853,14.359225,612,0.14999999,1.0232189
0.025673931,,-0.25427872,19.222641,1.6178212e-09,17.38729,-0.9603676,17.43378,,29.83107,3.4858887,-0.7401071,-0.5151515,735.6015434265137,-0.45891005,12260,17.43378,3.1960688,14.364165,613,0.14999999,1.0271193
0.06108738,,-0.2969639,19.222641,1.6125558e-09,17.366047,-0.9619557,17.43378,,29.811153,3.5594385,-0.7393435,-0.47474748,737.123274564743,-0.26962227,12280,17.43378,3.5593271,14.369055,614,0.14999999,1.0227431
1.5588667,,-0.5294985,19.222641,1.607316e-09,17.069347,-0.9634837,17.43378,,29.822563,4.630133,-0.73896754,-0.27272728,738.7589461803436,-0.068644,12300,17.43378,4.515274,14.3734455,615,0.14999999,0.9663947
6.9184775,,-0.86647004,19.222641,1.6021018e-09,14.994077,-0.96257675,17.43378,,29.86816,6.9881077,-0.7392317,-0.030303031,740.345409154892,0.046565272,12320,17.43378,6.1225834,14.374453,616,0.14999999,1.0298384
4.3390074,,-1.053797,19.222641,1.5969128e-09,9.11827,-0.9530301,17.43378,,29.808313,8.89205,-0.7396987,0.13131313,742.0091724395752,0.16658752,12340,17.43378,6.5037184,14.365934,617,0.14999999,1.0302849
0.00032220356,,-1.2237306,19.222641,1.591749e-09,8.851986,-0.94764185,17.43378,,29.77116,14.624351,-0.7404398,0.65656567,743.7113399505615,0.728971,12360,17.43378,0.04357953,14.357011,618,0.14999999,0.9516979
3.8195167e-06,,-1.7331715,19.222641,1.5866102e-09,4.266452,-0.94925815,17.43378,,29.729477,3.617385,-0.7421324,-0.8181818,745.373206615448,-0.78725547,12380,17.43378,1.1916001e-22,14.340712,619,0.14999999,0.9874038
5.0460687,,-0.29599306,19.222641,1.5814962e-09,17.348024,-0.9508723,17.43378,,29.709824,5.834363,-0.74143517,-0.13131313,747.2043409347534,-0.20266435,12400,17.43378,0.00025172645,14.345561,620,0.14999999,0.9850529
0.9253227,,-0.6304906,19.222641,1.5764069e-09,16.793283,-0.9443781,17.43378,,29.70985,4.3181233,-0.74128443,-0.3131313,748.8746581077576,-0.30673367,12420,17.43378,3.80949,14.349503,621,0.14999999,0.9740867
3.80138e-06,,-0.4645403,19.222641,1.5713421e-09,17.212051,-0.9444982,17.43378,,29.702648,3.6137354,-0.7408837,-0.8181818,750.4897043704987,-0.9701159,12440,17.43378,0.012649336,14.354104,622,0.14999999,0.98874736
2.7306526e-09,,-0.4142303,19.222641,1.5663016e-09,17.232584,-0.94610465,17.43378,,29.703453,5.6806493,-0.7403794,-1.0,752.2178263664246,-0.8144833,12460,17.43378,3.9454618,14.358725,623,0.14999999,1.0039899
0.7027713,,-0.2999203,19.222641,1.5612855e-09,17.332697,-0.9477084,17.43378,,29.683685,4.182176,-0.7396708,-0.33333334,753.8910088539124,-0.41617626,12480,17.43378,0.020932337,14.363491,624,0.14999999,0.9815216
0.00069320935,,-0.33161616,19.222641,1.5562933e-09,17.335793,-0.9481841,17.43378,,29.685703,3.4717283,-0.73905,-0.65656567,755.5925951004028,-0.54978734,12500,17.43378,1.0259718,14.368247,625,0.14999999,1.0130491
0.09051752,,-0.25702903,19.222641,1.5513251e-09,17.3856,-0.94978166,17.43378,,29.695621,3.6130369,-0.73826104,-0.45454547,757.3460683822632,-0.5588362,12520,17.43378,2.8112588,14.373067,626,0.14999999,1.0176238
0.0060644215,,-0.25289035,19.222641,1.5463806e-09,17.354725,-0.9512332,17.43378,,29.677002,3.4206882,-0.737461,-0.57575756,759.0163335800171,-0.53867507,12540,17.43378,3.4031754,14.377822,627,0.14999999,1.0270932
0.02548081,,-0.25256595,19.222641,1.5414597e-09,17.382402,-0.95281714,17.43378,,29.659174,3.4538403,-0.7366477,-0.5151515,760.7012276649475,-0.8226893,12560,17.43378,3.3819435,14.382607,628,0.14999999,1.0282652
3.8390835e-06,,-0.3039699,19.222641,1.5365623e-09,17.336044,-0.9543677,17.43378,,29.690088,3.602865,-0.7359171,-0.8181818,762.363213300705,-1.0137011,12580,17.43378,3.602759,14.387302,629,0.14999999,0.9925826
2.7576865e-09,,-0.5137,19.222641,1.5316883e-09,17.203428,-0.9559562,17.43378,,29.668798,5.691143,-0.73557794,-1.0,764.0948753356934,-0.95159924,12600,17.43378,4.426946,14.391772,630,0.14999999,1.0051758
1.8524291e-06,,-0.38039768,19.222641,1.5268374e-09,17.246468,-0.9575423,17.43378,,29.63203,3.60077,-0.73501056,-0.83838385,765.7602198123932,-0.94244695,12620,17.43378,2.9263058,14.396296,631,0.14999999,0.993563
2.7664422e-09,,-0.36513758,19.222641,1.5220094e-09,17.256998,-0.9591259,17.43378,,29.636448,5.6558723,-0.7344374,-1.0,767.4425628185272,-0.9162005,12640,17.43378,3.5598245,14.400822,632,0.14999999,1.0069449
1.8583e-06,,-0.3341024,19.222641,1.5172045e-09,17.280317,-0.96070683,17.43378,,29.607277,3.5801888,-0.7337976,-0.83838385,769.1267695426941,-0.9844457,12660,17.43378,3.2469583,14.405371,633,0.14999999,0.9958747
2.7751992e-09,,-0.4273111,19.222641,1.512422e-09,17.219618,-0.9622854,17.43378,,29.605095,5.6212544,-0.7333227,-1.0,770.899507522583,-1.131554,12680,17.43378,4.055671,14.40981,634,0.14999999,1.0087179
3.8180017,,-1.0414944,19.222641,1.5076622e-09,17.200537,-0.96386147,17.43378,,29.603075,9.255874,-0.7337978,0.15151516,772.6395001411438,0.0799005,12700,17.43378,9.750666e-16,14.414204,635,0.14999999,1.0240605
2.767313e-09,,-1.1094071,19.222641,1.5029249e-09,9.046528,-0.95944035,17.43378,,29.593277,5.589431,-0.73435724,-1.0,774.4438440799713,-0.9980659,12720,17.43378,4.4852726e-11,14.405765,636,0.14999999,1.0107213
2.7716656e-09,,-0.4495983,19.222641,1.4982098e-09,17.201977,-0.9610114,17.43378,,29.554987,5.5494475,-0.7338968,-1.0,776.2119801044464,-0.89389235,12740,17.43378,4.1690855,14.410154,637,0.14999999,1.0112083
6.087797,,-0.30746704,19.222641,1.4935169e-09,17.291927,-0.96258014,17.43378,,29.541924,6.31022,-0.7332144,-0.09090909,777.9615726470947,0.13806151,12760,17.43378,2.1655294e-06,14.414672,638,0.14999999,1.0008819
1.8470787e-06,,-1.1964738,19.222641,1.4888459e-09,8.931109,-0.95464957,17.43378,,29.520634,3.5598009,-0.7339423,-0.83838385,779.622594833374,-0.83861995,12780,17.43378,5.530281e-09,14.406091,639,0.14999999,0.9961316
