Iteration,LQGmu1_higher,TimeElapsed,LQGsigma_higher,ReturnMean,LQGmu1_actor,Regret/t,ReturnLastEpisode,Regret
652,-0.21212122,23.31853699684143,0.14999999,0.7633052330113592,-0.4173574,4.118488945602359,17.322292519081202,2685.254792532738
653,-0.6363636,23.34060573577881,0.14999999,0.7636666630927809,-0.70746475,4.1122000621856225,17.388151925526458,2685.2666406072117
654,-0.5959596,23.358197450637817,0.14999999,0.7640280640030622,-0.6524108,4.105911686346727,17.40039773645213,2685.2662428707595
655,-0.47474748,23.38060760498047,0.14999999,0.7643823742932753,-0.525912,4.099746687297022,17.332162691210243,2685.3340801795493
656,0.6363636,23.399583339691162,0.14999999,0.7635049367347589,0.7995087,4.115014100815205,3.2848300447751333,2699.449250134774
657,-0.3939394,23.423213720321655,0.14999999,0.7638592647124681,-0.39591768,4.108848794003064,17.335592474760997,2699.513657660013
658,-0.61616164,23.442539930343628,0.14999999,0.7642132123746643,-0.8063582,4.102690104680848,17.343568780015122,2699.570088879998
659,-0.6969697,23.46432065963745,0.14999999,0.7645692211166916,-0.7004909,4.096495552569575,17.379519736648056,2699.59056914335
660,-0.7373737,23.48593282699585,0.14999999,0.7649257192087646,-0.6527021,4.090292485767503,17.397528536797623,2699.593040606552
661,-0.75757575,23.50817561149597,0.14999999,0.7652820431059487,-0.64649844,4.084092449956501,17.407931185305596,2699.5851094212467
662,-0.7171717,23.534618616104126,0.14999999,0.7656363056607743,-0.5871604,4.077928281502535,17.396587066568838,2699.588522354678
663,-0.67676765,23.55642008781433,0.14999999,0.7659898464646699,-0.46473235,4.071776671514751,17.400589140397926,2699.58793321428
664,-0.65656567,23.57130217552185,0.14999999,0.7663406510198124,-0.7365049,4.065672672255271,17.381278836779934,2699.6066543775
665,-0.7979798,23.594366550445557,0.14999999,0.7666864723822355,-0.8074625,4.059655380549109,17.33582631234274,2699.6708280651574
666,-0.8181818,23.613539934158325,0.14999999,0.7670284573302608,-0.8602136,4.053704842453468,17.303402991147813,2699.7674250740097
667,-0.57575756,23.630742073059082,0.14999999,0.7673758476797269,-0.4390806,4.047660250372758,17.378038075379813,2699.7893869986297
668,0.41414142,23.652089595794678,0.14999999,0.7669321280253166,0.3161045,4.055380972359497,8.194897462485685,2708.994489536144
669,-0.7777778,23.671964406967163,0.14999999,0.7672747689275188,-0.826877,4.049419020661179,17.333164713815545,2709.0613248223285
670,0.1919192,23.69092035293579,0.14999999,0.7668805781764919,0.19593935,4.056277939729046,8.755105203867371,2717.706219618461
671,-0.45454547,23.710508823394775,0.14999999,0.7672242283696554,-0.7845163,4.050298426368,17.35597552553285,2717.7502440929284
672,-0.85858583,23.731434106826782,0.14999999,0.7675558570733492,-0.97505105,4.044528086923727,17.2273696801842,2717.922874412744
673,-0.43434343,23.749794006347656,0.14999999,0.767898708143797,-0.44408882,4.038562478297933,17.370326518235125,2717.952547894509
674,-0.83838385,23.769007205963135,0.14999999,0.7682313304531759,-0.9340835,4.032774850114744,17.262298917171417,2718.0902489773375
675,-0.53535354,23.786569833755493,0.14999999,0.7685709689042935,-0.7961791,4.0268651410653,17.35627875826012,2718.1339702190776
676,-0.37373737,23.81128692626953,0.14999999,0.768892638309359,-0.3223648,4.021268093417156,17.156739069080118,2718.3772311499974
677,-0.41414142,23.82869863510132,0.14999999,0.7692327293791313,-0.70486546,4.015350508803119,17.384936690285837,2718.3922944597116
678,-0.4949495,23.846850633621216,0.14999999,0.7695737760689262,-0.5383733,4.009416296400688,17.40804550004513,2718.3842489596664
679,-0.8989899,23.866841554641724,0.14999999,0.7699011009701135,-0.9399343,4.0037208431200275,17.25779648116779,2718.5264524784984
680,-0.959596,23.896172046661377,0.14999999,0.7702361228092497,-0.76600164,3.9978914631190583,17.360257557538674,2718.56619492096
681,-0.5555556,23.922049045562744,0.14999999,0.7705701965257375,-0.44813922,3.992078580452168,17.360681633033185,2718.6055132879264
682,-0.2929293,23.94835352897644,0.14999999,0.7708924726930624,-0.31504968,3.986470975140718,17.23230824195671,2718.77320504597
683,-0.5151515,23.970447063446045,0.14999999,0.7712274871771089,-0.5301076,3.9806417231183104,17.394908156163915,2718.778296889806
684,-0.8787879,23.99911117553711,0.14999999,0.7715455228642751,-1.033664,3.975107902161621,17.20449181125752,2718.9738050785486
685,-0.93939394,24.01728653907776,0.14999999,0.7718646926762656,-0.9666768,3.9695543474329864,17.229077086952934,2719.1447279915956
686,-0.97979796,24.038960218429565,0.14999999,0.7721897845954522,-0.86602914,3.96389774803914,17.3108728367454,2719.23385515485
687,-0.9191919,24.058099508285522,0.14999999,0.7725196378615191,-0.6493092,3.958158301209574,17.3791022238729,2719.2547529309772
688,0.7373737,24.08119034767151,0.14999999,0.7716319509432571,0.83114344,3.973604053587332,2.8151640628930297,2733.8395888680843
689,-1.0,24.099708557128906,0.14999999,0.7719461349357268,-1.1448693,3.96813725211836,17.193022158534365,2734.04656670955
690,-0.3131313,24.1186203956604,0.14999999,0.7722741588634912,-0.53044367,3.9624296357752593,17.370118024621036,2734.076448684929
691,0.05050505,24.141631841659546,0.14999999,0.7718965913868794,0.15068412,3.968999309868304,8.897925565930702,2742.578523118998
692,-0.35353535,24.160484790802002,0.14999999,0.7722117096198347,-0.39172697,3.9635162526148786,17.22527630950218,2742.753246809496
693,-0.09090909,24.18399739265442,0.14999999,0.772458666709083,-0.16705725,3.9592191992619603,16.414341720957616,2743.7389050885386
694,1.0,24.19912576675415,0.14999999,0.7713456138752083,1.0924436,3.9785863185713812,,2761.1389050885386
695,-0.11111111,24.222259521484375,0.14999999,0.7716558112278973,-0.29460976,3.9731888846345913,17.172630267497716,2761.366274821041
696,0.030303031,24.244640111923218,0.14999999,0.7714962529964411,-0.025402054,3.9759651978619295,11.494497109138242,2767.271777711903
697,-0.23232323,24.262593507766724,0.14999999,0.7711426685237851,0.016679987,3.9821175676861458,9.135833034659427,2775.5359446772436
698,-0.15151516,24.285439014434814,0.14999999,0.7713104471519966,-0.08740505,3.9791982195552635,15.455587427669755,2777.480357249574
699,0.5555556,24.30878233909607,0.14999999,0.7706867420582634,0.5992721,3.990050688186219,5.834926207406528,2789.0454310421674
700,0.01010101,24.32733130455017,0.14999999,0.7707019135761998,-0.055969816,3.989786703774124,13.594738400280807,2792.850692641887
701,0.8787879,24.346124172210693,0.14999999,0.7698703869596817,0.800681,4.004255266901538,3.267750543908759,2806.982942097978
702,0.83838385,24.364901542663574,0.14999999,0.7687737054967761,1.0583023,4.023337524356094,,2824.3829420979782
703,0.53535354,24.38488221168518,0.14999999,0.7679572096952163,0.7923126,4.037544551303237,3.3891225318023777,2838.393819566176
704,0.5959596,24.402392864227295,0.14999999,0.767311592180598,0.6332272,4.048778296057595,5.4538991416285825,2850.339920424547
705,0.15151516,24.424586296081543,0.14999999,0.766958897415258,0.09370121,4.054915184974511,9.024715017516804,2858.71520540703
706,-0.13131313,24.454789876937866,0.14999999,0.767232119393403,-0.1705763,4.0501611225547896,16.701452883348658,2859.4137525236815
707,0.45454547,24.484606981277466,0.14999999,0.7667973367944114,0.34812826,4.057726339777243,8.00123030117035,2868.8125222225112
708,0.17171717,24.512722730636597,0.14999999,0.7663801897313849,0.31463164,4.064984698673906,8.203355561385417,2878.0091666611256
709,-0.33333334,24.532038688659668,0.14999999,0.7667081939769181,-0.5899831,4.059277424801629,17.381472476770405,2878.0276941843554
710,-0.27272728,24.551307678222656,0.14999999,0.7668262474340695,-0.07359125,4.057223294647198,14.799154984844817,2880.6285391995107
711,-0.01010101,24.57422423362732,0.14999999,0.7664416814150057,0.23886889,4.063914743378905,8.585156657109247,2889.443382542401
712,-0.1919192,24.594605684280396,0.14999999,0.766679812828486,-0.14782886,4.0597712567843525,16.286247711942575,2890.557134830459
713,-0.030303031,24.614931106567383,0.14999999,0.7662987220636451,0.23253524,4.06640223609258,8.612340496449052,2899.3447943340097
714,0.67676765,24.63748335838318,0.14999999,0.7655606450256125,0.736647,4.079244776554349,4.164023874204851,2912.580770459805
715,0.09090909,24.655577898025513,0.14999999,0.765633189128169,-0.050891533,4.077982509169866,14.22327640335102,2915.757494056454
716,0.8989899,24.671841859817505,0.14999999,0.7646239099485432,0.9580411,4.095543966895353,0.7480137593812154,2932.409480297073
717,-0.21212122,24.697096347808838,0.14999999,0.7649013827560944,-0.2118622,4.090715940043964,16.766151285550865,2933.043329011522
718,-0.6363636,24.71590757369995,0.14999999,0.765222366057869,-0.8394653,4.0851308305930845,17.31939264568726,2933.1239363658347
719,-0.5959596,24.73387598991394,0.14999999,0.7655492950671119,-0.5903379,4.079442265832259,17.404947232440865,2933.118989133394
720,-0.47474748,24.753171920776367,0.14999999,0.7658718360130237,-0.49164212,4.073830053373393,17.361350704551104,2933.157638428843
721,-0.61616164,24.77705669403076,0.14999999,0.7661955243308678,-0.69177055,4.068197876642906,17.386969369306975,2933.1706690595356
722,-0.7373737,24.795172452926636,0.14999999,0.7665168828973163,-0.67874575,4.062606237586701,17.368965521937394,2933.2017035375984
723,-0.75757575,24.81323504447937,0.14999999,0.7668352650419676,-0.81021744,4.057066388269768,17.342704818556147,2933.258998719042
724,-0.6969697,24.834461212158203,0.14999999,0.7671580771967078,-0.6779626,4.051449456777288,17.40959201228558,2933.2494067067564
725,-0.7171717,24.851367950439453,0.14999999,0.7674771650472899,-0.7118521,4.045897328177162,17.373843778314157,2933.2755629284425
726,-0.67676765,24.878026247024536,0.14999999,0.7677910247631614,-0.86208445,4.040436169121,17.318904146596875,2933.3566587818455
727,-0.65656567,24.90129852294922,0.14999999,0.7681092561766611,-0.62501633,4.034898942526101,17.385127565370396,2933.371531216475
728,-0.7979798,24.92027235031128,0.14999999,0.7684266626264681,-0.7026631,4.029376070299462,17.385752038466595,2933.3857791780083
729,-0.57575756,24.93911623954773,0.14999999,0.768742442955683,-0.6034296,4.023881492571123,17.37617109365966,2933.4096080843487
730,-0.07070707,24.95837712287903,0.14999999,0.7690016172943659,-0.20107816,4.01937185907804,16.668150957379094,2934.1414571269697
731,-0.8181818,24.98118233680725,0.14999999,0.7693135137440577,-0.7998427,4.013944860853403,17.347763843132082,2934.1936932838375
732,-0.7777778,25.0033540725708,0.14999999,0.769612775058127,-1.1283638,4.008737713988596,17.197686644185143,2934.3960066396526
733,-0.45454547,25.022209405899048,0.14999999,0.7699050828077377,-0.24323435,4.003651559145373,17.119413786094192,2934.6765928535583
734,-0.3939394,25.04425072669983,0.14999999,0.7702189132008775,-0.6271967,3.998190910304742,17.404464689877877,2934.6721281636806
735,-0.43434343,25.058849334716797,0.14999999,0.7705295567419734,-0.5601424,3.992785712689673,17.3746293367709,2934.69749882691
736,-0.53535354,25.080819845199585,0.14999999,0.7708413545502014,-0.6654196,3.987360430826505,17.40022173860237,2934.6972770883076
737,-0.41414142,25.101831674575806,0.14999999,0.7711471256541012,-0.39544958,3.982040013618648,17.3337870513641,2934.7634900369435
738,-0.4949495,25.12194323539734,0.14999999,0.7714542293575847,-0.48582175,3.9766964091780364,17.36154006355266,2934.801949973391
739,-0.83838385,25.1394259929657,0.14999999,0.7717517969805803,-0.9409079,3.9715187325379113,17.249606627874588,2934.9523433455165
740,-0.85858583,25.16251015663147,0.14999999,0.7720445322160647,-1.0750457,3.9664251394404815,17.19774015956015,2935.154603185956
741,-0.959596,25.181604385375977,0.14999999,0.7723466521165112,-0.82916886,3.96116825317271,17.32892758497781,2935.2256756009783
742,-0.5555556,25.198038816452026,0.14999999,0.7726524168799246,-0.6370554,3.955847946289319,17.38649945430375,2935.2391761466747
743,-0.37373737,25.219774961471558,0.14999999,0.7729483591166271,-0.39728966,3.9506985513706945,17.270152478248708,2935.369023668426
744,-0.8989899,25.23920202255249,0.14999999,0.773238071351065,-1.2064351,3.945657558491476,17.199800150768038,2935.569223517658
745,-0.5151515,25.255125284194946,0.14999999,0.7735127697964688,-0.28049433,3.94087780554145,17.01525838927759,2935.9539651283803
746,-0.8787879,25.27717423439026,0.14999999,0.7738008787507215,-1.0398993,3.9358647097374564,17.198891664238083,2936.1550734641423
747,-0.93939394,25.299872875213623,0.14999999,0.7740881903926409,-1.2215677,3.9308654871680586,17.198554549602527,2936.3565189145397
748,-0.9191919,25.31917643547058,0.14999999,0.7743887166308753,-0.6013986,3.925636330622779,17.38054360870112,2936.3759753058384
749,-0.97979796,25.337732553482056,0.14999999,0.7746870247869696,-0.7706902,3.920445768706737,17.362094544492624,2936.413880761346
750,-0.2929293,25.357028484344482,0.14999999,0.7749849811441593,-0.72264254,3.915261328091636,17.367884692618677,2936.4459960687273
751,-1.0,25.375566005706787,0.14999999,0.7752692269970141,-1.1013113,3.910315450251964,17.19909292950246,2936.646903139225
752,-0.3131313,25.398404359817505,0.14999999,0.7755662954674383,-0.48775738,3.905146458866582,17.37676607155499,2936.6701370676697
753,0.7171717,25.419714212417603,0.14999999,0.7749656606834955,0.6181911,3.9155975041071875,5.6252164749574725,2948.444920592712
754,0.97979796,25.438705682754517,0.14999999,0.7739588810259513,0.9847343,3.9331154701484548,0.27585610077704564,2965.569064491935
755,-0.35353535,25.457438468933105,0.14999999,0.7742207978692708,-0.23920316,3.928558117074699,16.907686100537173,2966.0613783913977
756,0.65656567,25.474931240081787,0.14999999,0.7734885470735999,0.7604828,3.9412992809193703,3.8391220163539024,2979.622256375044
757,-0.05050505,25.498154163360596,0.14999999,0.773139143624804,0.16511664,3.9473789009284213,8.856428372228867,2988.165828002815
758,0.21212122,25.51963210105896,0.14999999,0.7727903177986423,0.16662006,3.953448470303636,8.851887512659106,2996.713940490156
759,-0.11111111,25.538554191589355,0.14999999,0.7724586222242137,0.06517314,3.95921997329869,9.065980756450134,3005.0479597337057
760,0.11111111,25.559760332107544,0.14999999,0.7721173711283512,0.13926311,3.965157742366697,8.92807553501576,3013.51988419869
761,0.959596,25.577738761901855,0.14999999,0.7713893890085467,0.7636379,3.977824631251295,3.7953398164546273,3027.1245443822354
762,0.2929293,25.604416370391846,0.14999999,0.7708862315462003,0.5084494,3.9865795710961236,6.750911206989267,3037.7736331752462
763,-0.09090909,25.62349843978882,0.14999999,0.7709004798202761,-0.04191246,3.986331651127206,13.602583365187618,3041.5710498100584
764,-0.33333334,25.641628980636597,0.14999999,0.771167818729157,-0.24841052,3.9816799541126753,16.967564867974314,3042.003484942084
765,-0.17171717,25.659525632858276,0.14999999,0.7714392087038601,-0.24105257,3.976957768552842,17.03079199916016,3042.372692942924
766,0.07070707,25.67830777168274,0.14999999,0.7713871314851427,-0.02360063,3.977863912158523,12.728936229495398,3047.0437567134286
767,-0.13131313,25.694801807403564,0.14999999,0.7716624308047201,-0.24911791,3.973073703997876,17.096225747057908,3047.347530966371
768,-0.25252524,25.711172580718994,0.14999999,0.771954686762352,-0.45953512,3.967988450335079,17.332401109030304,3047.4151298573406
769,-0.15151516,25.73414134979248,0.14999999,0.7722267585410603,-0.298761,3.9632544013855577,17.072495191846876,3047.742634665494
770,0.85858583,25.75286889076233,0.14999999,0.7715074443265586,0.76334774,3.9757704687178883,3.799373752719702,3061.343260912774
771,-0.27272728,25.76746892929077,0.14999999,0.7717305718818294,-0.15198669,3.9718880492561746,16.417574936263588,3062.3256859765106
772,-0.1919192,25.788838148117065,0.14999999,0.7719558453539576,-0.1485763,3.9679682908411444,16.45416544714721,3063.2715205293634
773,0.13131313,25.80668616294861,0.14999999,0.7716246726627437,0.11808707,3.9737306956682668,8.977692777793127,3071.69382775157
774,-0.6363636,25.830000162124634,0.14999999,0.7719225956958138,-0.6001583,3.968546834892851,17.43857754450349,3071.6552502070667
775,-0.5959596,25.85274839401245,0.14999999,0.7722097641917977,-0.35350496,3.96355010306273,17.303920333451167,3071.7513298736158
776,0.23232323,25.872008800506592,0.14999999,0.7718896996873543,0.018136203,3.9691192254400414,9.11481093214393,3080.036518941472
777,-0.47474748,25.887338399887085,0.14999999,0.7721802131220115,-0.73989844,3.9640642916770084,17.358564308436307,3080.0779546330355
778,-0.61616164,25.909600257873535,0.14999999,0.7724717011171238,-0.51774305,3.9589924005620514,17.381866995759417,3080.096087637276
779,-0.6969697,25.927181243896484,0.14999999,0.7727563168041957,-0.39541042,3.9540400876070003,17.298859391422646,3080.1972282458532
780,-0.7373737,25.950416564941406,0.14999999,0.7730415266171687,-0.85885555,3.9490774368612724,17.316827494060885,3080.2804007517925
781,-0.75757575,25.968674898147583,0.14999999,0.7733326603857885,-0.5908392,3.9440117092872877,17.40725579842089,3080.2731449533717
782,-0.7171717,25.986553192138672,0.14999999,0.7736170242145194,-0.46447223,3.9390637786673697,17.32527003548888,3080.347874917883
783,-0.67676765,26.009505033493042,0.14999999,0.7739064791619602,-0.63776875,3.934027262581899,17.404528316256233,3080.3433466016268
784,-0.65656567,26.029770851135254,0.14999999,0.7741935769031331,-0.62869614,3.9290317618854926,17.38244528340047,3080.3609013182263
785,-0.7979798,26.046470880508423,0.14999999,0.7744795276670251,-0.73774356,3.9240562185937717,17.376769722115267,3080.384131596111
786,0.25252524,26.06928062438965,0.14999999,0.774151084815817,0.115103155,3.929771124204792,8.984027971144142,3088.8001036249666
787,-0.57575756,26.08897352218628,0.14999999,0.7744384310456389,-0.6927437,3.9247712998058923,17.405090677729167,3088.7950129472374
788,-0.8181818,26.110634803771973,0.14999999,0.774716660036415,-0.8931447,3.9199301153663857,17.290082038525597,3088.904930908712
789,-0.43434343,26.129333019256592,0.14999999,0.7750024057759709,-0.64695907,3.914958139498114,17.402958844700127,3088.9019720640117
790,-0.53535354,26.152096271514893,0.14999999,0.7752880794755616,-0.50939137,3.909987417125238,17.411912535074023,3088.890059528938
791,-0.4949495,26.170961380004883,0.14999999,0.7755694833308383,-0.43864664,3.9050909900434214,17.363086404591574,3088.926973124346
792,-0.41414142,26.190203428268433,0.14999999,0.7758505191403847,-0.60881865,3.900200966957314,17.367807294153224,3088.959165830193
793,-0.7777778,26.2131986618042,0.14999999,0.7761281735368435,-0.82437915,3.8953697804589305,17.33092992626089,3089.028235903932
794,-0.5555556,26.231560468673706,0.14999999,0.7764102083278445,-0.6465647,3.890462375095515,17.40111007809287,3089.027125825839
795,0.35353535,26.2500319480896,0.14999999,0.7759725561267297,0.4255979,3.8980775233949116,7.455494726884211,3098.9716310989547
796,-0.45454547,26.272396564483643,0.14999999,0.7762544328884247,-0.627484,3.893172867741417,17.406028376787063,3098.9656027221677
797,-0.959596,26.291529893875122,0.14999999,0.7765219949603215,-0.97163165,3.8885172876904144,17.217324432907507,3099.1482782892604
798,-0.21212122,26.312655210494995,0.14999999,0.7766385378052546,-0.088131145,3.886489442188578,15.129703422775357,3101.418574866485
799,-0.83838385,26.33342695236206,0.14999999,0.7769152971127481,-0.6829599,3.88167383023819,17.361184506171398,3101.4573903603136
800,-0.85858583,26.349788427352905,0.14999999,0.7771796792119067,-1.1700927,3.8770735817128332,17.19852499004712,3101.6588653702665
801,-0.37373737,26.370604991912842,0.14999999,0.7774450369309096,-0.32837188,3.872456357402182,17.221323091118634,3101.837542279148
802,-0.3939394,26.392987966537476,0.14999999,0.7777200306537412,-0.4701234,3.8676714666249126,17.36502604596782,3101.87251623318
803,-0.8989899,26.41234040260315,0.14999999,0.7779820419854443,-1.1781847,3.8631124694532777,17.193203262198008,3102.079312970982
804,-0.9191919,26.434021472930908,0.14999999,0.7782505666670207,-0.87337583,3.8584401399938484,17.29344041592752,3102.185872555054
805,-0.5151515,26.457481384277344,0.14999999,0.7785268947209467,-0.6718451,3.8536320318555357,17.412086911348137,3102.173785643706
806,-0.8787879,26.477875232696533,0.14999999,0.7787918608522268,-0.9303458,3.849021621171265,17.26235897966655,3102.3114266640396
807,-0.97979796,26.50106930732727,0.14999999,0.7790518145171749,-1.055953,3.844498427401169,17.20119575129628,3102.5102309127433
808,-0.93939394,26.51926064491272,0.14999999,0.7793193687127695,-0.83175373,3.8398429843978206,17.31709951930463,3102.593131393439
809,-0.3131313,26.5422043800354,0.14999999,0.779587098535091,-0.4473814,3.8351844854894255,17.32888263249382,3102.664248760945
810,-1.0,26.563950300216675,0.14999999,0.7798449456989891,-1.0334859,3.8306979448376004,17.198913442488625,3102.8653353184563
811,-0.2929293,26.5819833278656,0.14999999,0.780105641394293,-0.35323492,3.826161839739312,17.248083289874277,3103.017252028582
812,0.01010101,26.604522466659546,0.14999999,0.7803578187567713,-0.29712716,3.8217739536321886,17.136801679244662,3103.280450349337
813,-0.07070707,26.626492500305176,0.14999999,0.7803804066932618,-0.039653063,3.8213809235372556,13.897759513548346,3106.782690835789
814,-0.35353535,26.64585256576538,0.14999999,0.7806027610811948,-0.18734822,3.8175119571872225,16.72795768538992,3107.454733150399
815,0.27272728,26.666691064834595,0.14999999,0.7801730382450887,0.421306,3.8249891345354694,7.48858850399155,3117.3661446464075
816,0.3131313,26.685969352722168,0.14999999,0.779798126162585,0.30604857,3.831512604771031,8.25185915324619,3126.5142854931614
817,0.030303031,26.708234548568726,0.14999999,0.7799976885522688,-0.15001686,3.8280402191905347,16.405426414494872,3127.508859078667
818,-0.23232323,26.725687742233276,0.14999999,0.7802628750543764,-0.4520716,3.8234259740538605,17.346412302608734,3127.562446776058
819,0.3939394,26.74923276901245,0.14999999,0.7798544140634595,0.38490814,3.8305331952958133,7.755759828786948,3137.206686947271
820,0.09090909,26.772321462631226,0.14999999,0.7801013711279383,-0.24089175,3.8262361423738827,17.093050200687014,3137.513636746584
821,-0.33333334,26.790029048919678,0.14999999,0.7803599506698633,-0.35346636,3.8217368583443894,17.267676045840044,3137.6459607007437
822,0.05050505,26.80954384803772,0.14999999,0.7800418218466177,0.09167777,3.8272722998688615,9.02813020853966,3146.017830492204
823,0.33333334,26.832098245620728,0.14999999,0.7796950585688316,0.23379116,3.83330598090234,8.607008209578375,3154.810822282626
824,-0.17171717,26.846758127212524,0.14999999,0.7793537338417589,0.21775979,3.839245031153403,8.672916612221742,3163.537905670404
825,-0.13131313,26.866475582122803,0.14999999,0.7795645228925802,-0.19053745,3.835577301669113,16.586631793385727,3164.3512738770182
826,0.1919192,26.885422468185425,0.14999999,0.7794216352040817,-0.012402639,3.8380635474489866,11.510783684155395,3170.240490192863
827,0.61616164,26.90349817276001,0.14999999,0.7788129431352921,0.6873644,3.848654789445926,4.802979321081841,3182.837510871781
828,0.43434343,26.922340869903564,0.14999999,0.7783858948709411,0.4328548,3.8560854292456326,7.398775456397246,3192.838735415384
829,-0.25252524,26.9434757232666,0.14999999,0.7786295519830304,-0.31040505,3.8518457954952816,17.05857094979521,3193.1801644655884
830,-0.15151516,26.962390661239624,0.14999999,0.7788164773501446,-0.13277452,3.8485932941074927,16.24773035636961,3194.332434109219
831,0.4949495,26.9814932346344,0.14999999,0.7784309020572412,0.35205162,3.8553023042040118,7.976219315685037,3203.7562147935337
832,-0.6363636,26.999117851257324,0.14999999,0.7786951399532563,-0.66991556,3.8507045648133507,17.370016868826102,3203.7861979247077
833,-0.5959596,27.021125078201294,0.14999999,0.77895940402323,-0.6849668,3.8461063699958102,17.37959171819792,3203.80660620651
834,-0.61616164,27.038990020751953,0.14999999,0.7792231683783845,-0.584808,3.8415168702161213,17.381536446264914,3203.8250697602452
835,-0.47474748,27.062034368515015,0.14999999,0.7794768083640302,-0.33896035,3.837103534465886,17.243618481230367,3203.981451279015
836,-0.75757575,27.080885887145996,0.14999999,0.7797388142065839,-0.7726668,3.832544632805451,17.3741382536575,3204.0073130253572
837,-0.6969697,27.103778839111328,0.14999999,0.7800013161178156,-0.67776424,3.8279770995500204,17.390480701990334,3204.016832323367
838,-0.7373737,27.12310028076172,0.14999999,0.7802596342681455,-0.80820453,3.82348236373428,17.338611514040352,3204.0782208093265
839,-0.27272728,27.141862630844116,0.14999999,0.7804750464644429,-0.17878173,3.8197341915187057,16.72123412513227,3204.756986684194
840,-0.67676765,27.16500759124756,0.14999999,0.7807310053045833,-0.4631838,3.8152805077002636,17.321360215972607,3204.8356264682216
841,-0.7171717,27.18383526802063,0.14999999,0.7809883276856128,-0.79301536,3.8108030982703465,17.350220822859992,3204.8854056453615
842,-0.65656567,27.202682495117188,0.14999999,0.7812486239741377,-0.7149934,3.806273942850014,17.402745765649925,3204.882659879712
843,-0.7979798,27.225308179855347,0.14999999,0.7814941784693771,-1.003905,3.80200129463285,17.195568504219512,3205.0870913754925
844,-0.57575756,27.2472722530365,0.14999999,0.7817532497229458,-0.52868676,3.7974934548207537,17.40261550677621,3205.0844758687163
845,-0.53535354,27.280296564102173,0.14999999,0.782012536697254,-0.57536936,3.7929818614677915,17.414802928432433,3205.069672940284
846,-0.43434343,27.30859899520874,0.14999999,0.7822435524636728,-0.25619304,3.7889621871321038,17.007662626523945,3205.46201031376
847,-0.8181818,27.34054970741272,0.14999999,0.7824954199237231,-0.8325342,3.7845796933272298,17.323010065596193,3205.5390002481636
848,0.75757575,27.36884903907776,0.14999999,0.781960685112434,0.6092352,3.793884079043657,5.725301219142228,3217.2136990290214
849,-0.4949495,27.389328479766846,0.14999999,0.7822085657769872,-0.40915805,3.7895709554804324,17.267957826134555,3217.345741202887
850,-0.41414142,27.41128420829773,0.14999999,0.7824610508720564,-0.47044176,3.785177714826227,17.34468360059395,3217.401057602293
851,-0.7777778,27.429052591323853,0.14999999,0.7827091134254871,-0.9057744,3.7808614263965326,17.287983738843636,3217.5130738634493
852,-0.5555556,27.452314138412476,0.14999999,0.7829632637554594,-0.73233694,3.7764392106550124,17.386866385378692,3217.526207478071
853,-0.45454547,27.466434955596924,0.14999999,0.7831675202975047,-0.19525826,3.7728851468234272,16.655177237687457,3218.2710302403834
854,-0.83838385,27.49106192588806,0.14999999,0.7834166418612472,-0.82095826,3.7685504316143077,17.328961641764437,3218.342068598619
855,-0.959596,27.50996422767639,0.14999999,0.7836684120566535,-0.7400518,3.764169630214238,17.377034765445213,3218.3650338331736
856,0.37373737,27.527546167373657,0.14999999,0.7832643073015486,0.40423042,3.77120105295306,7.616932505354275,3228.1481013278194
857,-0.37373737,27.55061101913452,0.14999999,0.7835172468534877,-0.5915829,3.766799904749321,17.400582957651352,3228.147518370168
858,-0.85858583,27.569562196731567,0.14999999,0.7837668004264708,-0.7865749,3.7624576725794157,17.358835297029394,3228.1886830731387
859,-0.5151515,27.588334560394287,0.14999999,0.7840109445759494,-0.39270428,3.7582095643784856,17.28666727201962,3228.302015801119
860,-0.8989899,27.611767292022705,0.14999999,0.7842585250176182,-0.8080607,3.7539016646934495,17.346584164752688,3228.3554316363666
861,0.41414142,27.626161336898804,0.14999999,0.7837741909296396,0.54603165,3.7623290778242753,6.39009562966576,3239.365336006701
862,-0.9191919,27.649128437042236,0.14999999,0.7840197629314448,-0.8513662,3.7580561249928643,17.320956262852178,3239.444379743849
863,-0.3939394,27.667895078659058,0.14999999,0.7842686293334513,-0.5643681,3.7537258495979513,17.378971540816753,3239.465408203032
864,-0.8787879,27.685384511947632,0.14999999,0.7845087044031024,-0.93034416,3.749548543386023,17.25546671750811,3239.609941485524
865,-0.93939394,27.70314860343933,0.14999999,0.7847452735342504,-0.9910205,3.7454322405040466,17.21105344952342,3239.7988880360003
866,-0.97979796,27.726038455963135,0.14999999,0.7849804434380059,-1.073958,3.7413402841787007,17.19820193724557,3240.0006860987546
867,-0.1919192,27.74570941925049,0.14999999,0.7851303655349327,-0.12198273,3.7387316396921766,15.920354485637867,3241.480331613117
868,-0.3131313,27.76754856109619,0.14999999,0.7853632050979086,-0.2817905,3.7346802312963954,17.177890847846008,3241.702440765271
869,-1.0,27.788525342941284,0.14999999,0.7856074355384665,-0.742505,3.73043062163069,17.35823056820152,3241.7442101970696
870,0.15151516,27.805856704711914,0.14999999,0.7853150533092242,0.011850417,3.7355180724195027,9.243487192102217,3249.9007230049674
871,-0.2929293,27.828779935836792,0.14999999,0.7855505723533812,-0.37083894,3.731420041051173,17.233867249395775,3250.066855755572
