Iteration,ReturnLastEpisode,ReturnMean,Regret,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor,Regret/t,TimeElapsed
393,,0.7385605399519998,1787.7753157002385,0.14999999,0.97979796,1.027681,4.549046604835213,12.34667444229126
394,9.137730232389496,0.7380189063732064,1796.0375854678489,0.14999999,-0.11111111,0.037986226,4.558471029106215,12.384371757507324
395,14.155616346711035,0.7382101019756824,1799.2819691211378,0.14999999,-0.05050505,-0.05177489,4.555144225623134,12.420234441757202
396,17.355402874544403,0.7388647152202208,1799.3265662465933,0.14999999,-0.1919192,-0.5553222,4.543753955168165,12.457772016525269
397,1.6085269469549797,0.7372364516489136,1815.1180392996382,0.14999999,0.93939394,0.90737486,4.572085741308912,12.500007152557373
398,17.380842086029872,0.737893895163518,1815.1371972136083,0.14999999,-0.45454547,-0.5495484,4.5606462241547945,12.5401451587677
399,17.305945138254515,0.7385372551961296,1815.2312520753537,0.14999999,-0.65656567,-0.40367794,4.5494517595873525,12.574227571487427
400,17.280677848032,0.7391737680707877,1815.3505742273217,0.14999999,-0.6969697,-0.9137021,4.5383764355683045,12.607610702514648
401,17.412318278668035,0.7398259730058976,1815.3382559486536,0.14999999,-0.5959596,-0.57999367,4.527028069697391,12.639988660812378
402,17.39922968058342,0.7404730619505825,1815.3390262680703,0.14999999,-0.7171717,-0.7100677,4.515768722059876,12.671425819396973
403,17.353433728719686,0.7411104086393221,1815.3855925393505,0.14999999,-0.7373737,-0.7933983,4.504678889675808,12.705301523208618
404,17.356358811263448,0.7417450162558208,1815.429233728087,0.14999999,-0.47474748,-0.41739616,4.49363671714873,12.737820386886597
405,17.374500252221782,0.7423790643570511,1815.4547334758652,0.14999999,-0.7777778,-0.71066344,4.482604280187322,12.78291630744934
406,17.30522483923603,0.7430001827987339,1815.549508636629,0.14999999,-0.4949495,-0.435775,4.471796819302042,12.831951379776001
407,17.39011795653623,0.743630236566962,1815.5593906800927,0.14999999,-0.53535354,-0.6445152,4.460833883734872,12.871639013290405
408,17.38789370922923,0.7442568885267552,1815.5714969708636,0.14999999,-0.5555556,-0.6108125,4.4499301396344695,12.90827226638794
409,1.0614445654610132,0.7425863400492653,1831.9100524054024,0.14999999,0.8989899,0.93990284,4.478997683142794,12.944303750991821
410,17.414443535742283,0.7432162028497818,1831.8956088696602,0.14999999,-0.67676765,-0.6287598,4.468038070413805,12.979698419570923
411,17.352130797805806,0.7438342872623751,1831.9434780718543,0.14999999,-0.61616164,-0.4505631,4.457283401634682,13.014885902404785
412,17.283669372207157,0.7444398213509034,1832.0598086996472,0.14999999,-0.57575756,-0.38343966,4.446747108494289,13.05728030204773
413,17.361888689731465,0.7450533077273228,1832.0979200099157,0.14999999,-0.7979798,-0.58486515,4.43607244554459,13.127611875534058
414,17.40608826823171,0.7456699661639069,1832.091831741684,0.14999999,-0.8787879,-0.68563604,4.425342588748029,13.179824352264404
415,17.23712277984564,0.7462602535712733,1832.2547089618383,0.14999999,-0.8181818,-0.95255005,4.415071587859852,13.210537910461426
416,17.302940081124685,0.7468567958553395,1832.3517688807137,0.14999999,-0.8989899,-0.8624011,4.404691752117101,13.24209189414978
417,17.37828493492017,0.7474608611116913,1832.3734839457936,0.14999999,-0.6363636,-0.70760214,4.39418101665658,13.274868249893188
418,17.339206600966982,0.7480566631819799,1832.4342773448266,0.14999999,-0.85858583,-0.8255331,4.383814060633556,13.307738780975342
419,17.385596061809814,0.7486559842423103,1832.4486812830169,0.14999999,-0.75757575,-0.5813478,4.373385874183811,13.338306665420532
420,17.193311237416104,0.749226139840504,1832.6553700456006,0.14999999,-0.25252524,-0.29846832,4.3634651667752395,13.368348360061646
421,17.365079031636128,0.7498170351088048,1832.6902910139645,0.14999999,-0.3939394,-0.47761443,4.353183589106804,13.400447845458984
422,17.1956603839859,0.750382057167569,1832.8946306299786,0.14999999,-0.83838385,-1.0920929,4.343352205284309,13.433759212493896
423,17.192718956602572,0.7509440080876373,1833.101911673376,0.14999999,-0.93939394,-1.1661413,4.33357425927512,13.46435809135437
424,17.35974663435565,0.7515259481350283,1833.1421650390203,0.14999999,-0.37373737,-0.5457249,4.323448502450519,13.497732877731323
425,17.27052861227696,0.7520930849997649,1833.2716364267433,0.14999999,-0.959596,-0.92289203,4.3135803210041015,13.52835202217102
426,17.3918673973447,0.7526739289529175,1833.2797690293985,0.14999999,-0.9191919,-0.6938422,4.303473636219246,13.562752723693848
427,17.19760939941643,0.7532259065344991,1833.482159629982,0.14999999,-0.97979796,-1.1365448,4.293869226299724,13.595432043075562
428,17.347224321887907,0.7537953948721545,1833.5349353080942,0.14999999,-0.5151515,-0.45715374,4.2839601292245195,13.626221895217896
429,17.341184210270914,0.7543614190850388,1833.5937510978233,0.14999999,-1.0,-0.77940214,4.274111307920334,13.661202192306519
430,16.83201635582461,0.7548567582542107,1834.1617347419988,0.14999999,-0.41414142,-0.206479,4.265492406376741,13.704417943954468
431,17.244855666050704,0.7554048485110882,1834.316879075948,0.14999999,-0.27272728,-0.34147814,4.255955635907072,13.745603799819946
432,4.207049860298423,0.7542159124606685,1847.5098292156497,0.14999999,0.85858583,0.7334324,4.276643123184375,13.788166284561157
433,17.28212533307731,0.7547678978680458,1847.6277038825724,0.14999999,-0.43434343,-0.41077572,4.26703857709601,13.831825733184814
434,14.847980155485079,0.7549950045384973,1850.1797237270873,0.14999999,-0.2929293,-0.05190234,4.263086921030155,13.874594449996948
435,16.869635559308385,0.7554881638039668,1850.7100881677788,0.14999999,0.030303031,-0.22236556,4.254505949810986,13.906828165054321
436,17.103269911868463,0.7560098573426253,1851.0068182559103,0.14999999,-0.3131313,-0.26464826,4.245428482238326,13.936145067214966
437,15.57313162479159,0.7563279298993771,1852.8336866311188,0.14999999,-0.35353535,-0.08134425,4.239894019750844,13.96958875656128
438,9.498415294497226,0.7558474687271534,1860.7352713366215,0.14999999,0.09090909,0.019001387,4.248254044147537,14.002410650253296
439,9.049148741029034,0.7553103811437187,1869.0861225955925,0.14999999,0.23232323,0.07807858,4.257599368099299,14.031657695770264
440,7.739696695618076,0.7546046988113934,1878.7464258999744,0.14999999,0.37373737,0.38719317,4.26987824068176,14.066640377044678
441,8.478384077332855,0.7539984828338626,1887.6680418226415,0.14999999,0.33333334,0.2622701,4.280426398690797,14.107559442520142
442,10.702052280685415,0.7536841434516627,1894.365989541956,0.14999999,-0.33333334,-0.023741543,4.285895903941077,14.15817666053772
443,8.229789812037364,0.753050491719219,1903.5361997299185,0.14999999,0.35353535,0.30998337,4.296921444085595,14.200406551361084
444,17.14946512049189,0.7535742551245956,1903.7867346094267,0.14999999,-0.030303031,-0.2957512,4.287807960832042,14.242452621459961
445,10.648595919908951,0.7532560843743362,1910.5381386895178,0.14999999,0.1919192,-0.024773374,4.293344131886557,14.286723375320435
446,15.697078169523271,0.7535898844750281,1912.2410605199946,0.14999999,0.15151516,-0.09110944,4.287536010134517,14.33821964263916
447,,0.7519040010645694,1929.6410605199947,0.14999999,0.9191919,1.060205,4.316870381476498,14.385874032974243
448,16.861872039636573,0.7523887535303321,1930.179188480358,0.14999999,-0.09090909,-0.20213562,4.308435688572228,14.419547319412231
449,3.5682072460330065,0.75116977942883,1944.010981234325,0.14999999,0.41414142,0.7798011,4.329645837938363,14.463271856307983
450,8.961407199718503,0.7506450097018386,1952.4495740346065,0.14999999,0.01010101,0.12543231,4.338776831188015,14.515233755111694
451,8.494033733456714,0.7500630093660133,1961.3555403011499,0.14999999,0.27272728,0.25897247,4.348903637031374,14.549439191818237
452,1.4036629290909561,0.7485820520074183,1977.3518773720589,0.14999999,0.8787879,0.91969025,4.374672295070927,14.575255393981934
453,8.97627823873412,0.7480683566601555,1985.7755991333247,0.14999999,-0.01010101,0.118743084,4.3836105941133,14.59598422050476
454,9.007937026838551,0.7475609319324417,1994.1676621064862,0.14999999,0.07070707,0.103066534,4.3924397843755205,14.614037275314331
455,2.215003843979805,0.7461977190523551,2009.3526582625063,0.14999999,1.0,0.86989504,4.416159688489025,14.646304845809937
456,,0.7445613205456614,2026.7526582625064,0.14999999,0.959596,1.0191164,4.444633022505497,14.676376581192017
457,4.056044638052633,0.7434421623249514,2040.0966136244538,0.14999999,0.5151515,0.74465334,4.4641063755458505,14.707098722457886
458,8.807379005313402,0.7429241034709709,2048.6892346191403,0.14999999,0.21212122,0.1806953,4.47312059960511,14.737063884735107
459,8.87972826530394,0.7424173607850858,2057.2095063538363,0.14999999,0.25252524,0.15717629,4.481937922339513,14.768234729766846
460,7.671282777912098,0.7417618411324436,2066.9382235759244,0.14999999,0.2929293,0.39677793,4.493343964295488,14.797641038894653
461,8.64232611147082,0.7412302219731653,2075.6958974644535,0.14999999,0.3131313,0.22534241,4.502594137666928,14.835676908493042
462,9.092711357499484,0.7407569306231089,2084.003186106954,0.14999999,-0.21212122,0.03621617,4.510829407157909,14.877453804016113
463,6.732117001718767,0.7399926678700587,2094.6710691052353,0.14999999,0.47474748,0.5104753,4.524127579060983,14.916165351867676
464,17.177183443157883,0.7405254303331753,2094.8938856620775,0.14999999,-0.23232323,-0.31419528,4.514857512202753,14.951907634735107
465,17.239733887785366,0.7410636322118045,2095.054151774292,0.14999999,-0.15151516,-0.31934464,4.505492799514607,14.998480081558228
466,17.140075878860262,0.7415872334991577,2095.314075895432,0.14999999,-0.45454547,-0.29302287,4.496382137114661,15.040892362594604
467,4.880093877468105,0.7405998200770432,2107.8339820179635,0.14999999,0.5555556,0.6811755,4.513563130659451,15.089080810546875
468,3.1174037879041667,0.7394001647718269,2122.1165782300595,0.14999999,0.4949495,0.8109274,4.534437132970213,15.128189325332642
469,17.33908994904445,0.7399483508221192,2122.177488281015,0.14999999,-0.5959596,-0.55209935,4.524898695695128,15.173095941543579
470,17.38386399398506,0.7404996791040561,2122.19362428703,0.14999999,-0.7171717,-0.6837163,4.515305583589426,15.21353006362915
471,17.382010367336434,0.7410484401103432,2122.2116139196937,0.14999999,-0.65656567,-0.70591193,4.5057571420800295,15.256300449371338
472,17.29143154457374,0.7415838468762032,2122.32018237512,0.14999999,-0.7777778,-0.89175314,4.496441064354068,15.290910959243774
473,17.353629650558673,0.7421245470675609,2122.3665527245616,0.14999999,-0.7373737,-0.4717777,4.487032881024443,15.322919845581055
474,17.303076684389545,0.7426568364081465,2122.4634760401723,0.14999999,-0.47474748,-0.3825889,4.477771046498254,15.355247974395752
475,8.281518304947284,0.7420953469164884,2131.581957735225,0.14999999,0.43434343,0.30067948,4.487540963653105,15.3812575340271
476,17.13425364370204,0.7426050777441899,2131.8477040915227,0.14999999,-0.6969697,-0.3160145,4.478671647251098,15.415335655212402
477,17.100861580753673,0.7431086480986568,2132.146842510769,0.14999999,-0.53535354,-0.30074826,4.469909523083373,15.443537950515747
478,17.340100103557692,0.7436388757746345,2132.2067424072116,0.14999999,-0.67676765,-0.81949586,4.460683561521363,15.477441310882568
479,17.38390674233072,0.7441721455540903,2132.2228356648807,0.14999999,-0.4949495,-0.4765338,4.451404667358832,15.510942697525024
480,17.387198069095344,0.7447035874526121,2132.235637595785,0.14999999,-0.5555556,-0.5328136,4.442157578324553,15.558005332946777
481,17.368038331994565,0.7452305303529777,2132.2675992637905,0.14999999,-0.61616164,-0.69661146,4.432988771858192,15.604314804077148
482,17.304335700974818,0.7457476911858142,2132.3632635628155,0.14999999,-0.8787879,-0.8841442,4.423990173366837,15.647082567214966
483,17.19856262121268,0.7462501248254919,2132.564700941603,0.14999999,-0.7979798,-1.1158314,4.415247828036445,15.684698104858398
484,17.31839773043423,0.7467647117874078,2132.6463032111687,0.14999999,-0.57575756,-0.39851135,4.4062940148991085,15.72440791130066
485,17.38328229101868,0.7472848653963564,2132.66302092015,0.14999999,-0.6363636,-0.59856457,4.397243342103402,15.761939764022827
486,17.39700204242869,0.7478045008658862,2132.666018877721,0.14999999,-0.8181818,-0.6263035,4.388201684933582,15.79900574684143
487,17.38946349452484,0.7483211126787044,2132.676555383196,0.14999999,-0.75757575,-0.5320792,4.379212639390547,15.837745666503906
488,17.371809082221915,0.7488335280877881,2132.704746300974,0.14999999,-0.8989899,-0.7198408,4.3702966112724875,15.870569705963135
489,17.242840860554303,0.7493286903320852,2132.86190544042,0.14999999,-0.85858583,-0.94633514,4.361680788221717,15.903363704681396
490,6.8150506797079204,0.7485987737789455,2143.446854760712,0.14999999,0.3939394,0.5014739,4.374381336246351,15.936204671859741
491,16.232327370682157,0.7489741171676347,2144.6145273900297,0.14999999,-0.3939394,-0.13995782,4.367850361283156,15.970326900482178
492,17.20943733329294,0.7494620724632353,2144.805090056737,0.14999999,-0.1919192,-0.36809444,4.359359939139709,16.002182960510254
493,17.368233832651235,0.7499665598582355,2144.8368562240858,0.14999999,-0.37373737,-0.76010275,4.350581858466706,16.035953044891357
494,16.916155169212512,0.7504164105990423,2145.320701054873,0.14999999,-0.25252524,-0.21899837,4.342754455576666,16.06697916984558
495,17.26413646056736,0.7509048456293621,2145.4565645943057,0.14999999,-0.9191919,-0.9245364,4.334255686049103,16.10023307800293
496,17.33478428768084,0.7513994970909085,2145.521780306625,0.14999999,-0.83838385,-0.8302926,4.325648750618195,16.13553261756897
497,17.290153680270276,0.7518869970829166,2145.6316266263543,0.14999999,-0.5151515,-0.37349063,4.317166250757253,16.17079997062683
498,17.375665785649854,0.7523824076950673,2145.6559608407047,0.14999999,-0.959596,-0.6956092,4.308546106105832,16.204467058181763
499,17.292637225952454,0.7528662700556572,2145.763323614752,0.14999999,-0.93939394,-0.89117837,4.300126901031567,16.238747358322144
500,17.340791293834748,0.7533537319171361,2145.8225323209176,0.14999999,-1.0,-0.8154892,4.291645064641835,16.271328926086426
501,17.198170779528212,0.7538228873813996,2146.024361541389,0.14999999,-0.97979796,-1.1614017,4.283481759563651,16.303871870040894
502,14.819061415772225,0.7540178023394222,2148.605300125617,0.14999999,-0.27272728,-0.07767512,4.280090239294058,16.34035348892212
503,17.353391149504414,0.7545015071666425,2148.6519089761123,0.14999999,-0.43434343,-0.45556542,4.271673775300422,16.375029802322388
504,6.1626318283947334,0.7537072070393499,2159.8892771477176,0.14999999,0.57575756,0.5684486,4.285494597515313,16.417988777160645
505,14.953429355767934,0.7539164848307786,2162.3358477919496,0.14999999,-0.41414142,-0.06481519,4.281853163944454,16.460484743118286
506,15.986184222676407,0.7542422352949353,2163.7496635692733,0.14999999,-0.17171717,-0.119709015,4.276185105868129,16.50276780128479
507,17.335877091283855,0.7547196959262297,2163.813786477989,0.14999999,-0.07070707,-0.4623893,4.267877290883608,16.544902563095093
508,17.090790647980686,0.7551675495712273,2164.1229958300087,0.14999999,-0.3131313,-0.25640944,4.260084637460647,16.586750745773315
509,17.15112514270178,0.7556204558535662,2164.371870687307,0.14999999,0.05050505,-0.29041407,4.25220406814795,16.626203775405884
510,7.9467159609314795,0.7550343526339448,2173.8251547263753,0.14999999,0.5959596,0.3566242,4.2624022641693635,16.659337043762207
511,9.083806554896874,0.7545784299242553,2182.1413481714785,0.14999999,0.030303031,0.06455116,4.270335319317962,16.692522048950195
512,9.04776378571246,0.754120242413595,2190.493584385766,0.14999999,0.45454547,0.0790467,4.278307782003449,16.721937656402588
513,16.93417284459243,0.7545473536845273,2190.9594115411737,0.14999999,-0.13131313,-0.21478868,4.270876045889228,16.756109952926636
514,8.656232752793972,0.7540472316753457,2199.70317878838,0.14999999,0.11111111,0.22192742,4.279578168848988,16.787165880203247
515,13.075642673543587,0.7540422345592195,2204.027536114836,0.14999999,-0.05050505,-0.055140283,4.279665118669585,16.824303150177002
516,13.731049257018299,0.7541102549610381,2207.696486857818,0.14999999,-0.2929293,-0.044627175,4.278481563677942,16.871485948562622
517,17.35363306947041,0.7545807094657123,2207.7428537883475,0.14999999,-0.35353535,-0.5121132,4.27029565529661,16.915846347808838
518,3.9543587146470904,0.7535627196696293,2221.1884950737003,0.14999999,0.53535354,0.75211513,4.288008677748456,16.952240467071533
519,9.05362023894612,0.7531133175165824,2229.534874834754,0.14999999,-0.030303031,0.0748675,4.2958282752114725,16.987993478775024
520,2.18366693261971,0.7519063651743886,2244.7512079021344,0.14999999,0.6969697,0.8718711,4.316829245965643,17.024394989013672
521,13.296183423337993,0.751929862501512,2248.8550244787966,0.14999999,-0.09090909,-0.038842577,4.316420392473698,17.058948516845703
522,7.955848301944993,0.7513653084757069,2258.2991761768517,0.14999999,0.17171717,0.3552151,4.326243632522704,17.09479832649231
523,17.233885500092185,0.7518224554760602,2258.4652906767597,0.14999999,-0.11111111,-0.3196519,4.318289274716558,17.13198494911194
524,9.055866045462526,0.7513809089419041,2266.809424631297,0.14999999,0.15151516,0.07320162,4.3259721844108725,17.170299768447876
525,17.351229946507583,0.7518491303027053,2266.8581946847894,0.14999999,-0.23232323,-0.50548255,4.317825132732932,17.210623502731323
526,10.548791480631357,0.7515723304046855,2273.709403204158,0.14999999,-0.15151516,0.008527026,4.322641450958476,17.240335702896118
527,9.101975908744334,0.7511388004868794,2282.007427295414,0.14999999,0.13131313,0.0407414,4.330184871528299,17.27638530731201
528,5.626568997727787,0.7503286247934425,2293.780858297686,0.14999999,0.67676765,0.61807096,4.344281928594102,17.306897401809692
529,17.344729076234792,0.7507945886598603,2293.8361292214513,0.14999999,-0.7171717,-0.8235211,4.336174157318434,17.341078519821167
530,17.38504147812524,0.7512631655016999,2293.851087743326,0.14999999,-0.5959596,-0.66737425,4.3280209202704265,17.373882055282593
531,17.3951584664951,0.7517310724422767,2293.855929276831,0.14999999,-0.65656567,-0.46696705,4.319879339504389,17.40537190437317
532,17.28174603815552,0.752184968537867,2293.9741832386753,0.14999999,-0.7373737,-0.8959815,4.311981547441119,17.440035343170166
533,17.20788314557521,0.7526291971174767,2294.1663000931003,0.14999999,-0.45454547,-0.332166,4.30425197015591,17.473700761795044
534,17.37364341122491,0.7530896017174789,2294.192656681875,0.14999999,-0.4949495,-0.43073258,4.2962409301158715,17.50652527809143
535,17.382257283297683,0.7535492105061149,2294.2103993985775,0.14999999,-0.5555556,-0.67125016,4.288243737193603,17.537163972854614
536,17.369299379614322,0.7540057149576511,2294.241100018963,0.14999999,-0.47474748,-0.50286436,4.2803005597368715,17.571160554885864
537,17.35856200878465,0.7544593700624823,2294.2825380101785,0.14999999,-0.7777778,-0.79976416,4.272406960912809,17.603679418563843
538,17.361231158369097,0.7549116238461085,2294.3213068518094,0.14999999,-0.67676765,-0.7660479,4.264537745077712,17.637810468673706
539,17.407578038476775,0.7553671412776607,2294.3137288133325,0.14999999,-0.61616164,-0.542366,4.256611741768706,17.671024560928345
540,17.19611868812277,0.7557984663553418,2294.5176101252096,0.14999999,-0.8787879,-1.0503325,4.249106685417055,17.70037269592285
541,17.346852032735235,0.7562442095212704,2294.5707580924745,0.14999999,-0.57575756,-0.7660532,4.241350754329898,17.746636152267456
542,17.403241513427727,0.7566942871676798,2294.5675165790467,0.14999999,-0.6969697,-0.63504386,4.233519403282374,17.787710428237915
543,17.375002302412327,0.7571397182239333,2294.5925142766346,0.14999999,-0.6363636,-0.6708765,4.225768902903563,17.831488847732544
544,17.10266726473919,0.7575547406385338,2294.889847011895,0.14999999,-0.53535354,-0.29417905,4.218547512889513,17.875813007354736
545,17.391231943405447,0.7579986697175484,2294.8986150684896,0.14999999,-0.8181818,-0.6646625,4.2108231469146595,17.917699575424194
546,17.29826724034284,0.7584311873365178,2295.000347828147,0.14999999,-0.75757575,-0.88269186,4.203297340344592,17.963733434677124
547,17.200942015399306,0.75885189793726,2295.1994058127475,0.14999999,-0.7979798,-0.9961276,4.195976975891678,18.0050208568573
548,17.363186617285614,0.7592880884307134,2295.2362191954617,0.14999999,-0.8989899,-0.6998198,4.188387261305587,18.042948007583618
549,17.32765822832424,0.7597189706501751,2295.3085609671375,0.14999999,-0.85858583,-0.83115953,4.180889910686954,18.07633328437805
550,17.328653155548146,0.7601483899883398,2295.3799078115894,0.14999999,-0.37373737,-0.40295032,4.17341801420289,18.11078119277954
551,3.7402775958113783,0.7591589346208799,2309.039630215778,0.14999999,0.75757575,0.7675875,4.190634537596693,18.144216060638428
552,17.364151812562458,0.7595915085787092,2309.0754784032156,0.14999999,-0.83838385,-0.74814343,4.183107750730463,18.17870330810547
553,17.198522765242565,0.7600053048535708,2309.276955637973,0.14999999,-0.9191919,-1.1253608,4.175907695547871,18.264238119125366
554,17.376403242687914,0.7604360603764385,2309.300552395285,0.14999999,-0.959596,-0.6729693,4.1684125494499735,18.32844591140747
555,17.198019581700635,0.7608467916730265,2309.5025328135844,0.14999999,-1.0,-1.1044744,4.161265824889341,18.35116672515869
556,17.374736264579283,0.7612743119419288,2309.527796549005,0.14999999,-0.33333334,-0.54683673,4.153826972210441,18.39179563522339
557,17.25781593645204,0.7616882332887027,2309.669980612553,0.14999999,-0.5151515,-0.43671662,4.146624740776576,18.416255712509155
558,17.338484729641074,0.7621089795366344,2309.731495882912,0.14999999,-0.93939394,-0.83109987,4.139303756062566,18.441259622573853
559,4.465431109855954,0.7612047308645309,2322.666064773056,0.14999999,0.61616164,0.71382356,4.1550376829571665,18.46527409553528
560,17.262496685391582,0.7616170393998706,2322.803568087664,0.14999999,-0.97979796,-0.9310147,4.147863514442258,18.487317323684692
561,17.36130501082733,0.7620380003814172,2322.842263076837,0.14999999,-0.25252524,-0.44633195,4.140538793363346,18.511240482330322
562,17.396683096421597,0.7624610811162501,2322.845579980415,0.14999999,-0.43434343,-0.67907774,4.1331771885772515,18.532443284988403
563,16.953830512669064,0.7628374523317465,2323.291749467746,0.14999999,-0.1919192,-0.22699678,4.1266283294276125,18.556769847869873
564,1.650526004654235,0.761653091275058,2339.0412234630917,0.14999999,0.7777778,0.9048294,4.1472362118139925,18.581688404083252
565,17.229767148833375,0.7620576282866182,2339.211456314258,0.14999999,-0.3939394,-0.36149085,4.140197267812846,18.59993815422058
566,17.117431320008006,0.7624493293332675,2339.49402499425,0.14999999,-0.3131313,-0.30261156,4.133381669601149,18.629148960113525
567,8.969118124035083,0.762013733618134,2347.924906870215,0.14999999,-0.07070707,0.122009605,4.140961035044471,18.649667024612427
568,17.350082851119087,0.7624276728165883,2347.974824019096,0.14999999,-0.27272728,-0.45205954,4.133758492991366,18.67212677001953
569,6.553756980223062,0.7617496851666695,2358.821067038873,0.14999999,0.7979798,0.5293156,4.145555478099952,18.69736933708191
570,17.384884766637544,0.7621661441548463,2358.8361822722354,0.14999999,-0.41414142,-0.57139724,4.138309091705676,18.718092441558838
571,12.783712654725033,0.7621180355478884,2363.4524696175104,0.14999999,0.05050505,-0.022493064,4.139146181466743,18.743540287017822
572,16.833241776073947,0.7624769685072105,2364.0192278414365,0.14999999,-0.17171717,-0.1917767,4.132900747974539,18.76797127723694
573,16.009486604221568,0.7627520269164897,2365.409741237215,0.14999999,-0.13131313,-0.09274231,4.1281147316530795,18.788447618484497
574,17.42197556589459,0.7631675511963515,2365.3877656713203,0.14999999,-0.35353535,-0.56520724,4.120884609183485,18.810946226119995
575,9.134371220914188,0.762753283913003,2373.6533944504063,0.14999999,0.09090909,0.029708695,4.12809285991375,18.834710597991943
576,8.785382481864712,0.762305634182577,2382.2680119685415,0.14999999,0.1919192,0.1872612,4.135881965223162,18.85237765312195
577,9.067256372740577,0.7618876117456723,2390.600755595801,0.14999999,0.23232323,0.06408925,4.143155555625305,18.87214231491089
578,13.327984205223773,0.761894685261248,2394.672771390577,0.14999999,-0.21212122,-0.05210419,4.143032476454286,18.890151739120483
579,9.23609228276523,0.7614955750989806,2402.836679107812,0.14999999,0.01010101,0.020959886,4.149976993277741,18.909518718719482
580,16.250571539204078,0.7617928946127025,2403.986107568608,0.14999999,-0.2929293,-0.12476647,4.144803633738979,18.92861294746399
581,16.370539274966532,0.7621010576004866,2405.0155682936415,0.14999999,0.07070707,-0.14783661,4.139441597751534,18.94748854637146
582,16.96494348957598,0.7624668577631567,2405.4506248040657,0.14999999,-0.01010101,-0.27369356,4.133076674921075,18.96530318260193
583,6.116626621535049,0.7617619922534522,2416.7339981825307,0.14999999,0.7171717,0.57287586,4.145341334789933,18.979690551757812
584,7.0889490676682,0.7611552266262338,2427.0450491148626,0.14999999,0.6363636,0.4705239,4.155899056703532,19.00069260597229
585,15.886318587471061,0.761414801991611,2428.5587305273916,0.14999999,-0.05050505,-0.11903411,4.151382445345969,19.020596742630005
586,8.826856901848318,0.760981142989139,2437.1318736255434,0.14999999,0.33333334,0.17467529,4.158928111988982,19.038997650146484
587,15.463556693394834,0.7611987392613769,2439.0683169321487,0.14999999,-0.11111111,-0.106318206,4.155141936852042,19.06192135810852
588,17.11825820011871,0.7615773263417752,2439.35005873203,0.14999999,-0.23232323,-0.2932807,4.148554521653113,19.075844287872314
589,10.98258331689729,0.7613559436981508,2445.7674754151326,0.14999999,0.35353535,-0.010934085,4.152406579652178,19.099977254867554
590,6.938771562408014,0.760741408157732,2456.2287038527247,0.14999999,0.37373737,0.48773694,4.163099498055465,19.11879801750183
591,2.8976575585487505,0.7597359777608402,2470.731046294176,0.14999999,0.65656567,0.8256748,4.18059398696138,19.14298105239868
592,17.362786619443625,0.7601382164807848,2470.7682596747322,0.14999999,-0.5959596,-0.5365863,4.173595033234345,19.169210195541382
593,17.249861025564012,0.7605281542663286,2470.918398649168,0.14999999,-0.65656567,-0.3963521,4.166810115765882,19.197930097579956
594,17.3930725413896,0.7609306352695752,2470.9253261077783,0.14999999,-0.7171717,-0.69290376,4.159806946309391,19.22286367416382
595,17.36586799758896,0.761329135698813,2470.959458110189,0.14999999,-0.5555556,-0.608367,4.152873038840654,19.24752378463745
596,17.385663500028233,0.7617282077248553,2470.973794610161,0.14999999,-0.4949495,-0.50270206,4.145929185587518,19.273593425750732
597,17.36000254909781,0.7621234725292109,2471.013792061063,0.14999999,-0.47474748,-0.5882516,4.13905157799173,19.29942488670349
598,17.352627341763988,0.7625167065775479,2471.061164719299,0.14999999,-0.7777778,-0.80486643,4.132209305550667,19.32880449295044
599,17.357323936073552,0.7629090782738256,2471.1038407832257,0.14999999,-0.7373737,-0.7638823,4.125382038035435,19.35344696044922
600,17.330085226665535,0.7632975329926667,2471.17375555656,0.14999999,-0.61616164,-0.63947874,4.1186229259276,19.38045573234558
601,17.360823784374464,0.7636876344242176,2471.2129317721856,0.14999999,-0.67676765,-0.5660562,4.111835161018612,19.40670132637024
602,17.35411780012307,0.7640757996360729,2471.2588139720624,0.14999999,-0.45454547,-0.56113744,4.10508108633233,19.43009662628174
603,17.226092225344125,0.7644504754249138,2471.4327217467185,0.14999999,-0.6969697,-0.97694206,4.098561727606499,19.45327401161194
604,17.39279287207494,0.7648397723153455,2471.4399288746436,0.14999999,-0.57575756,-0.54197323,4.091787961712986,19.474604606628418
605,17.381541578851195,0.7652267134705241,2471.4583872957924,0.14999999,-0.6363636,-0.56190103,4.08505518561288,19.501750707626343
606,17.257905588519233,0.7656006523171281,2471.600481707273,0.14999999,-0.8181818,-0.9398491,4.078548649681968,19.527263641357422
607,17.19661625345372,0.7659675561501051,2471.8038654538195,0.14999999,-0.8989899,-1.0176055,4.072164522988171,19.54872441291809
608,17.197931583028947,0.7663333773942461,2472.0059338707906,0.14999999,-0.8787879,-1.1045063,4.065799233340116,19.568322896957397
609,17.37457733463281,0.7667146672955327,2472.031356536158,0.14999999,-0.75757575,-0.54894596,4.059164789057731,19.591425895690918
610,17.310012414763918,0.7670886240699647,2472.121344121394,0.14999999,-0.7979798,-0.86165273,4.052657941182614,19.612534284591675
611,17.34989350579094,0.7674651080181724,2472.171450615603,0.14999999,-0.85858583,-0.8125668,4.046107120483803,19.631041288375854
612,17.02224253559423,0.7678095928104567,2472.549208080009,0.14999999,-0.53535354,-0.23980081,4.040113085098054,19.655065059661865
613,7.8594722775995365,0.7672939063769281,2482.0897358024095,0.14999999,0.27272728,0.369815,4.049086029041451,19.677202939987183
