Iteration,ReturnLastEpisode,LQGmu1_higher,TimeElapsed,Regret,Regret/t,LQGmu1_actor,ReturnMean,LQGsigma_higher
434,7.548279323983037,0.11111111,16.301233291625977,1912.8566288012973,4.407503752998381,0.41345215,0.7466951866092886,0.14999999
435,8.826265507445205,0.030303031,16.33677577972412,1921.4303632938522,4.417081294928396,0.17486112,0.7461447531650348,0.14999999
436,9.016221526303587,0.09090909,16.37221622467041,1929.8141417675486,4.426179224237496,0.09855349,0.7456218836645117,0.14999999
437,,0.9191919,16.407979488372803,1947.2141417675487,4.455867601298738,1.0808889,0.7439156550977737,0.14999999
438,7.695540942043188,0.23232323,16.444149494171143,1956.9186008255056,4.467850686816223,0.3934061,0.7432269720220561,0.14999999
439,7.962692906288097,0.27272728,16.48030662536621,1966.3559079192175,4.479170633073388,0.35415533,0.7425764003980811,0.14999999
440,8.746227199622956,0.13131313,16.51601505279541,1975.0096807195946,4.488658365271806,0.19841203,0.7420311284326548,0.14999999
441,,0.97979796,16.551392316818237,1992.4096807195947,4.517935783944659,1.0068858,0.7403485181641001,0.14999999
442,17.23474585093854,-0.25252524,16.58679723739624,1992.574934868656,4.508088087938136,-0.34640175,0.7409144777047048,0.14999999
443,8.145387558808801,0.3131313,16.622181177139282,2001.8295473098474,4.518802589864215,0.32459193,0.7402987017319416,0.14999999
444,9.076695081227358,0.15151516,16.657108783721924,2010.15285222862,4.527371288803199,0.055414274,0.7398062477699311,0.14999999
445,16.709368526662498,-0.3131313,16.69215965270996,2010.8434837019577,4.518749401577433,-0.21382168,0.7403017585300325,0.14999999
446,16.3846947080594,0.21212122,16.72782015800476,2011.8587889938983,4.51089414572623,-0.15161312,0.7407532100157339,0.14999999
447,8.354808194618094,0.1919192,16.763452768325806,2020.9039807992801,4.52103798836528,0.28698158,0.7401702305537194,0.14999999
448,7.76715314770305,0.2929293,16.799862384796143,2030.5368276515771,4.532448276007985,0.38327914,0.7395144668960928,0.14999999
449,14.413428883296145,-0.09090909,16.836272954940796,2033.523398768281,4.529005342468332,-0.06376939,0.7397123366397509,0.14999999
450,17.406019608895612,-0.41414142,16.872360229492188,2033.5173791593852,4.5189275092430785,-0.6394273,0.7402915224572941,0.14999999
451,10.937886882653357,0.35353535,16.914015531539917,2039.979492276732,4.523236124782111,-0.01481542,0.7400439008745912,0.14999999
452,9.061952806139878,-0.01010101,16.968964099884033,2048.3175394705922,4.5316759722800715,0.06848317,0.7395588521678118,0.14999999
453,16.905751657041428,-0.05050505,17.02288293838501,2048.811787813551,4.522763328506735,-0.24059987,0.7400710730743254,0.14999999
454,16.893988635471718,-0.11111111,17.06678342819214,2049.317799178079,4.5139158572204385,-0.20163149,0.7405795484356069,0.14999999
455,0.7820466192126098,0.85858583,17.103214025497437,2065.935752558866,4.540518137492014,0.95608824,0.7390506817533324,0.14999999
456,8.780938400696611,0.05050505,17.140278577804565,2074.5548141581694,4.549462311750371,0.18855998,0.7385366487499785,0.14999999
457,16.236244193619868,-0.030303031,17.176072359085083,2075.7185699645497,4.542053763598577,-0.14943948,0.738962427379392,0.14999999
458,17.231000415701565,-0.43434343,17.21296715736389,2075.887569548848,4.5325056103686645,-0.34470204,0.7395111718178928,0.14999999
459,8.438107916335664,0.47474748,17.248273849487305,2084.8494616325124,4.542155689831182,0.27057216,0.7389565695499319,0.14999999
460,6.3855179241176865,0.37373737,17.28425121307373,2095.863943708395,4.556225964583467,0.54649186,0.7381479330699154,0.14999999
461,12.265164907289646,-0.17171717,17.323691606521606,2100.9987788011053,4.557481081998059,-0.02493745,0.7380757998851688,0.14999999
462,8.38780865761342,0.41414142,17.36015820503235,2110.0109701434917,4.5671233119989,0.28059554,0.7375216487356951,0.14999999
463,6.541229079292071,0.45454547,17.395676374435425,2120.8697410642,4.580712183723974,0.5306138,0.7367406790963231,0.14999999
464,9.000229923060738,-0.15151516,17.432332515716553,2129.269511141139,4.58894291194211,0.10709441,0.736267648738959,0.14999999
465,17.382365508111256,-0.7171717,17.467315196990967,2129.2871456330276,4.579112141146296,-0.6831437,0.7368326355663046,0.14999999
466,17.38695469062926,-0.5151515,17.502517700195312,2129.3001909423983,4.569313714468666,-0.56633943,0.7373957635362833,0.14999999
467,17.38348267862309,-0.5555556,17.538164138793945,2129.316708263775,4.559564685789669,-0.5038834,0.7379560525408234,0.14999999
468,17.285611648706816,-0.6363636,17.573216915130615,2129.4310966150683,4.550066445758693,-0.9023996,0.7385019284046725,0.14999999
469,8.487733783850638,0.3939394,17.60876441001892,2138.3433628312177,4.559367511367202,0.260305,0.7379673844041835,0.14999999
470,17.188216606687583,-0.45454547,17.644256114959717,2138.5551462245303,4.550117332392618,-0.39407775,0.7384990038854815,0.14999999
471,17.341173697073955,-0.5959596,17.679722785949707,2138.6139725274566,4.5405816826485275,-0.8057807,0.739047029732843,0.14999999
472,17.19901919555207,-0.7979798,17.71533513069153,2138.8149533319047,4.531387612991323,-1.0186217,0.7395754245407283,0.14999999
473,17.3871470510878,-0.57575756,17.750929355621338,2138.8278062808167,4.521834685583122,-0.49565834,0.7401244433572916,0.14999999
474,17.393229804313815,-0.53535354,17.786046266555786,2138.834576476503,4.512309233072791,-0.66737306,0.7406718831567358,0.14999999
475,17.363230847433385,-0.7777778,17.82126784324646,2138.8713456290698,4.50288704342962,-0.7715397,0.7412133883086423,0.14999999
476,17.40151659406525,-0.83838385,17.856645584106445,2138.8698290350044,4.4934240105777405,-0.67815536,0.7417572407713939,0.14999999
477,17.370132284059437,-0.8787879,17.89223885536194,2138.899696750945,4.484066450211625,-0.7587686,0.7422950315970328,0.14999999
478,17.264024680774973,-0.75757575,17.927016258239746,2139.03567207017,4.474970025251402,-0.9245751,0.7428178146407236,0.14999999
479,17.289048705718255,-0.65656567,17.962788105010986,2139.146623364452,4.465859338965453,-0.8898547,0.7433414173008358,0.14999999
480,17.191417634761258,-0.8989899,17.997990608215332,2139.3552057296906,4.456990011936855,-1.2240748,0.7438511487392608,0.14999999
481,17.319037455397456,-0.85858583,18.03338861465454,2139.4361682742933,4.447892241734498,-0.8642571,0.7443740090957182,0.14999999
482,17.39068915979893,-0.61616164,18.06952142715454,2139.4454791144944,4.4386835666275815,-0.6026232,0.7449032432972651,0.14999999
483,17.33000943967795,-0.7373737,18.10492515563965,2139.5154696748164,4.429638653571049,-0.8232509,0.745423065886721,0.14999999
484,17.350337376549078,-0.3939394,18.13992142677307,2139.565132298267,4.420589116318734,-0.6599832,0.7459431542345552,0.14999999
485,5.687782102710695,0.57575756,18.175005197525024,2151.2773501955567,4.435623402465065,0.6126079,0.745079114800858,0.14999999
486,17.33064852505641,-0.6969697,18.21115207672119,2151.3467016705004,4.426639303848766,-0.4440934,0.7455954423075419,0.14999999
487,17.208467395580975,-0.47474748,18.24779176712036,2151.5382342749194,4.417942986190799,-0.35902065,0.7460952306786894,0.14999999
488,17.392842794037655,-0.67676765,18.282976627349854,2151.545391480882,4.408904490739512,-0.6192499,0.7466146844402576,0.14999999
489,17.26511131340249,-0.37373737,18.318731784820557,2151.6802801674794,4.4001641721216345,-0.43580624,0.7471170016022045,0.14999999
490,17.347457155444765,-0.8181818,18.354539394378662,2151.7328230120347,4.391291475534764,-0.48483208,0.747626926693404,0.14999999
491,17.19821269618324,-0.93939394,18.39072585105896,2151.9346103158514,4.382758880480349,-1.254155,0.7481173057195198,0.14999999
492,17.199697290329745,-0.959596,18.427021026611328,2152.1349130255217,4.374257953303906,-1.0028034,0.7486058647526488,0.14999999
493,4.038568834328245,0.43434343,18.46265411376953,2165.496344191193,4.3924875135724,0.74594104,0.747558188875149,0.14999999
494,17.199175140966062,-1.0,18.50090789794922,2165.6971690502273,4.384002366498436,-1.173747,0.7480458410058368,0.14999999
495,17.394926858075497,-0.9191919,18.53639268875122,2165.702242192152,4.3751560448326305,-0.6774733,0.7485542502969749,0.14999999
496,17.189666980137122,-0.97979796,18.584861278533936,2165.912575212015,4.3667592242177715,-1.1188478,0.7490368261943806,0.14999999
497,17.40738394044775,-0.35353535,18.641496896743774,2165.905191271567,4.357958131331121,-0.5873722,0.7495426361303951,0.14999999
498,3.7745326286669307,0.5555556,18.697094440460205,2179.5306586429,4.3765675876363455,0.7651328,0.748473127147336,0.14999999
499,9.072344724431254,0.07070707,18.736602544784546,2187.858313918469,4.384485599035008,0.05956978,0.7480180690209763,0.14999999
500,6.153516436697438,0.61616164,18.77317452430725,2199.1047974817716,4.398209594963543,0.56932855,0.7472293336227847,0.14999999
501,17.128034765093286,-0.33333334,18.809119939804077,2199.3767627166785,4.389973578276804,-0.29095218,0.747702667915126,0.14999999
502,17.290850390629384,-0.27272728,18.844227075576782,2199.485912326049,4.381446040490137,-0.37720224,0.7481927562936701,0.14999999
503,17.28866134043533,-0.1919192,18.87993621826172,2199.5972509856138,4.37295676140281,-0.38303083,0.74868064589639,0.14999999
504,16.2371228730143,-0.07070707,18.914668083190918,2200.7601281125994,4.366587555778967,-0.12511598,0.7490466921966109,0.14999999
505,17.30057090547031,-0.21212122,18.950366973876953,2200.859557207129,4.35813773704382,-0.39938575,0.7495323139629989,0.14999999
506,9.189370949133515,-0.25252524,18.984713554382324,2209.0701862579954,4.3657513562410974,0.011646479,0.7490947496413163,0.14999999
507,17.37843488861646,-0.4949495,19.021708726882935,2209.091751369379,4.35718294155696,-0.64472646,0.7495871872668414,0.14999999
508,8.501376894940833,0.33333334,19.056864261627197,2217.990374474438,4.3661227843985,0.2574106,0.7490734031954883,0.14999999
509,6.533751246120203,0.6969697,19.09294033050537,2228.856623228318,4.378893169407304,0.53138715,0.7483394730225685,0.14999999
510,16.432900521700756,0.01010101,19.13093876838684,2229.823722706617,4.372203377856112,-0.1592659,0.7487239438013727,0.14999999
511,16.942684595940058,-0.13131313,19.167648553848267,2230.281038110677,4.364542148944573,-0.25141817,0.74916424431353,0.14999999
512,16.66124100167349,-0.2929293,19.20396113395691,2231.0197971090033,4.357460541228522,-0.17449024,0.7495712332627285,0.14999999
513,15.87997884369712,-0.3131313,19.24043583869934,2232.539818265306,4.351929470302741,-0.095045805,0.749889110902141,0.14999999
514,14.386100432269734,-0.41414142,19.27596163749695,2235.5537178330364,4.349326299286063,-0.070239514,0.7500387184318353,0.14999999
515,17.344846996199088,-0.23232323,19.31952953338623,2235.6088708368375,4.340988098712306,-0.40754205,0.7505179253613615,0.14999999
516,7.892943114463455,0.4949495,19.355196237564087,2245.115927722374,4.350999859927081,0.36481076,0.7499425367857997,0.14999999
517,12.890923439485984,-0.11111111,19.391423225402832,2249.6250042828883,4.35130561756845,-0.025777496,0.7499249645075602,0.14999999
518,8.601867910931112,0.21212122,19.42628002166748,2258.4231363719573,4.359890224656288,0.2349955,0.7494315962841211,0.14999999
519,17.30546317673454,-0.43434343,19.461525440216064,2258.517673195223,4.351671817331836,-0.41561228,0.7499039185441473,0.14999999
520,3.0913971735985224,0.7373737,19.49634599685669,2272.8262760216244,4.370819761580047,0.8126867,0.7488034619781583,0.14999999
521,17.201827673441418,-0.05050505,19.531307220458984,2273.024448348183,4.362810841359276,-0.3300084,0.7492637447494668,0.14999999
522,10.776974104122308,-0.030303031,19.567403316497803,2279.6474742440605,4.367140755256821,-0.018979385,0.7490148991231712,0.14999999
523,3.8299652113894402,0.7171717,19.60361909866333,2293.217509032671,4.3847371109611295,0.76114374,0.7480036143125788,0.14999999
524,10.510231112180108,-0.09090909,19.637301206588745,2300.107277920491,4.389517705955136,-0.02074954,0.7477288674738428,0.14999999
525,17.365080667358534,-0.7171717,19.672683715820312,2300.1421972531325,4.3812232328631096,-0.649657,0.7482055613297064,0.14999999
526,17.254491629595652,-0.5151515,19.709007501602173,2300.287705623537,4.373170543010526,-0.3627575,0.7486683595970961,0.14999999
527,17.368029879785315,-0.5555556,19.744899034500122,2300.3196757437518,4.364932971050762,-0.47604832,0.7491417832729447,0.14999999
528,17.31176360497159,-0.53535354,19.78090763092041,2300.4079121387804,4.356833166929508,-0.8594872,0.7496072892569248,0.14999999
529,17.404520335003845,-0.57575756,19.816967725753784,2300.4033918037767,4.348588642351185,-0.5759497,0.7500811125085527,0.14999999
530,17.359185856404892,-0.5959596,19.853535413742065,2300.4442059473718,4.340460765938437,-0.7359543,0.7505482318426187,0.14999999
531,17.413518818646274,-0.6363636,19.88991355895996,2300.4306871287254,4.332261181033381,-0.5898193,0.7510194723544034,0.14999999
532,17.26375795400346,-0.7777778,19.924365758895874,2300.5669291747217,4.3243739270201536,-0.9286381,0.7514727628149337,0.14999999
533,17.20007257063174,-0.83838385,19.961113691329956,2300.76685660409,4.316635753478593,-1.0653446,0.7519174854322648,0.14999999
534,17.377535622328534,-0.8787879,19.99612259864807,2300.7893209817616,4.308594234048242,-0.72935224,0.7523796417213653,0.14999999
535,17.28456930282976,-0.7979798,20.031855821609497,2300.904751678932,4.3007565451942655,-0.9026536,0.7528300836095251,0.14999999
536,17.34367436858194,-0.45454547,20.06725525856018,2300.96107731035,4.292837830802892,-0.43586412,0.7532851821377647,0.14999999
537,17.36447659879677,-0.61616164,20.102664947509766,2300.996600711553,4.2849098709712345,-0.5561426,0.7537408120131474,0.14999999
538,17.339833930300053,-0.85858583,20.139832496643066,2301.056766781253,4.277057187325749,-0.82539934,0.754192115670934,0.14999999
539,17.36010111057444,-0.75757575,20.17603611946106,2301.0966656706787,4.26919604020534,-0.68246055,0.7546439057353251,0.14999999
540,17.388282099288787,-0.65656567,20.214466094970703,2301.10838357139,4.2613118214284995,-0.5550238,0.7550970217569827,0.14999999
541,17.256048553571436,-0.3939394,20.266245365142822,2301.2523350178185,4.253701173785247,-0.38668013,0.7555344152996983,0.14999999
542,17.401266304198376,-0.67676765,20.31780433654785,2301.25106871362,4.245850680283432,-0.6609303,0.755985593087159,0.14999999
543,17.32390616471128,-0.7373737,20.354854583740234,2301.3271625489087,4.238171570071655,-0.3938814,0.7564269212602497,0.14999999
544,17.344343509674427,-0.6969697,20.391597509384155,2301.382819039234,4.230483123233887,-0.8141759,0.7568687860210409,0.14999999
545,17.19256958204744,-0.8989899,20.426721334457397,2301.590249457187,4.223101375150802,-1.1581178,0.7572930244166205,0.14999999
546,17.414860727862358,-0.8181818,20.463349103927612,2301.5753887293245,4.215339539797298,-0.6229044,0.757739106908201,0.14999999
547,17.357734688585253,-0.37373737,20.498401641845703,2301.617654040739,4.20771051927009,-0.41149387,0.7581775563637877,0.14999999
548,16.635749751791813,-0.47474748,20.534220218658447,2302.381904288947,4.2014268326440645,-0.1740813,0.7585386877790765,0.14999999
549,17.381441700857263,-0.93939394,20.569077968597412,2302.40046258809,4.193807764277031,-0.70309734,0.7589765652714348,0.14999999
550,17.193054367706377,-0.959596,20.606817483901978,2302.6074082203836,4.186558924037061,-1.1061794,0.7593931652852262,0.14999999
551,17.32456609759491,-0.9191919,20.641759395599365,2302.6828421227888,4.17909771710125,-0.8311004,0.7598219702815371,0.14999999
552,17.186731649698636,-1.0,20.67798089981079,2302.89611047309,4.17191324361067,-1.0916158,0.7602348710568579,0.14999999
553,17.415435377756197,-0.35353535,20.713380098342896,2302.880675095334,4.164341184620858,-0.556509,0.7606700468608701,0.14999999
554,17.340203850336483,-0.97979796,20.749744415283203,2302.9404712449978,4.156932258564978,-0.7695011,0.7610958472089093,0.14999999
555,8.149552133546552,0.25252524,20.785138845443726,2312.1909191114514,4.166109764164777,0.32388657,0.7605684043583462,0.14999999
556,7.953180194891738,0.5959596,20.820857524871826,2321.6377389165596,4.175607444094531,0.35562736,0.7600225606842224,0.14999999
557,16.079367068652438,-0.27272728,20.85743260383606,2322.958371847907,4.170481816603065,-0.12048353,0.7603171369768353,0.14999999
558,16.889051960237165,-0.33333334,20.89387798309326,2323.46931988767,4.163923512343494,-0.2285657,0.7606940510147417,0.14999999
559,6.236574769251653,0.65656567,20.93027400970459,2334.6327451184184,4.176444982322752,0.5612596,0.7599744263032902,0.14999999
560,17.083695967878967,-0.21212122,20.966694831848145,2334.9490491505394,4.169551873483106,-0.2586045,0.7603705819837295,0.14999999
561,9.099090875804853,-0.1919192,21.002617597579956,2343.2499582747346,4.176916146657281,0.055871874,0.7599473478932598,0.14999999
562,2.790888014718943,0.5151515,21.03653907775879,2357.8590702600154,4.195478772704654,0.8327459,0.7588805303043301,0.14999999
563,17.27296121428297,-0.4949495,21.0716769695282,2357.9861090457325,4.188252413935582,-0.3677054,0.759295838279564,0.14999999
564,1.8029234592706667,0.6363636,21.10647678375244,2373.5831855864617,4.208480825507911,0.89553213,0.7581332858903497,0.14999999
565,17.15427222134332,-0.01010101,21.141319274902344,2373.8289133651183,4.201467103301094,-0.2906809,0.7585363733735001,0.14999999
566,9.026451384963291,-0.07070707,21.176621198654175,2382.202461980155,4.208838272049744,0.092677966,0.7581127429856467,0.14999999
567,16.780073577418683,-0.17171717,21.212562322616577,2382.822388402736,4.202508621521581,-0.20305467,0.7584765160045067,0.14999999
568,14.406312491519913,0.17171717,21.24909806251526,2385.816075911216,4.200380415336648,-0.05139011,0.7585988267047902,0.14999999
569,7.376931072156705,0.67676765,21.284119129180908,2395.8391448390594,4.2106136113164485,0.43561742,0.7580107119933074,0.14999999
570,13.008368430985076,0.09090909,21.318928003311157,2400.2307764080742,4.210931186680832,-0.026415132,0.7579924605355842,0.14999999
571,16.618704897188003,0.030303031,21.35431671142578,2401.012071510886,4.204924818758119,-0.18039338,0.7583376540943607,0.14999999
572,16.443563402331563,-0.13131313,21.38997793197632,2401.9685081085545,4.199245643546424,-0.15774772,0.7586640434743432,0.14999999
573,4.82461771002626,0.8181818,21.425145864486694,2414.543890398528,4.213863683068984,0.6856334,0.757823926260403,0.14999999
574,17.02766717563878,-0.2929293,21.459786653518677,2414.9162232228896,4.207171120597368,-0.24754287,0.7582085562875074,0.14999999
575,7.773034253639101,0.35353535,21.498103380203247,2424.5431889692504,4.216596850381305,0.38243556,0.7576668476792353,0.14999999
576,8.94657035941864,0.13131313,21.533296823501587,2432.996618609832,4.2239524628642915,0.13176818,0.7572441113296384,0.14999999
577,17.044195441273693,-0.23232323,21.570351123809814,2433.3524231685583,4.217248567016566,-0.2714855,0.7576293927001972,0.14999999
578,8.971653566444623,0.01010101,21.606122493743896,2441.7807696021137,4.224534203463865,0.120863006,0.7572106779618467,0.14999999
579,17.38055627421525,-0.3131313,21.643919229507446,2441.8002133278983,4.217271525609497,-0.51179385,0.7576280732408334,0.14999999
580,8.682610327229405,0.11111111,21.679574251174927,2450.5176030006687,4.225030350001153,0.21530125,0.7571821637930372,0.14999999
581,7.4692015152321956,0.27272728,21.71469521522522,2460.4484014854365,4.234850949200407,0.42382556,0.7566177615402064,0.14999999
582,17.243543044939923,-0.43434343,21.750094890594482,2460.6048584404966,4.227843399382297,-0.3357389,0.7570204942883737,0.14999999
583,9.106976793789109,0.15151516,21.785066604614258,2468.8978816467074,4.234816263544952,0.0384373,0.7566197549686806,0.14999999
584,8.342987162724251,0.23232323,21.82013702392578,2477.954894483983,4.243073449458875,0.28923482,0.7561452040540875,0.14999999
585,9.109426435374234,0.05050505,21.85431456565857,2486.245468048609,4.249992253074545,0.03608622,0.7557475716623824,0.14999999
586,16.89249047281131,-0.05050505,21.907302141189575,2486.7529775757976,4.243605763781225,-0.20785776,0.756114611276941,0.14999999
587,16.437556468746344,-0.41414142,21.962321996688843,2487.715421107051,4.238016049586117,-0.16508849,0.7564358592191887,0.14999999
588,7.683401288633331,0.3131313,22.014525175094604,2497.4320198184178,4.2473333670381255,0.39509708,0.7559003812047055,0.14999999
589,8.184855021468666,0.1919192,22.050968170166016,2506.6471647969493,4.2557676821679955,0.3178444,0.7554156504501154,0.14999999
590,5.050162680255151,0.7979798,22.08666443824768,2518.997002116694,4.269486444265583,0.6673235,0.7546272158468057,0.14999999
591,17.348155046435313,-0.7171717,22.124521732330322,2519.048847070259,4.262349995042739,-0.76047957,0.7550373566067393,0.14999999
592,17.36957025444253,-0.5555556,22.160107612609863,2519.0792768158162,4.255201481107798,-0.5989546,0.7554481907409313,0.14999999
593,17.3739865441217,-0.57575756,22.196625232696533,2519.1052902716947,4.248069629463229,-0.7510917,0.7558580672722284,0.14999999
594,17.207862476905778,-0.6363636,22.232014417648315,2519.2974277947887,4.2412414609339875,-0.3534066,0.7562504907509203,0.14999999
595,17.07798296258721,-0.5151515,22.268088817596436,2519.6194448322017,4.234654529129751,-0.27031457,0.7566290500500146,0.14999999
596,17.27081121467622,-0.5959596,22.302918434143066,2519.7486336175257,4.227766163787795,-0.41739833,0.7570249331156442,0.14999999
597,17.38725391394713,-0.53535354,22.338493824005127,2519.7613797035788,4.22070582864921,-0.51711226,0.7574306995029191,0.14999999
598,17.331221565106294,-0.8787879,22.374999523162842,2519.8301581384726,4.213762806251626,-0.8100945,0.7578297237786424,0.14999999
599,17.388322720694546,-0.7777778,22.41007947921753,2519.841835417778,4.206747638427008,-0.67451346,0.7582328943432756,0.14999999
600,17.280570794949835,-0.45454547,22.445818185806274,2519.961264622828,4.199935441038047,-0.89934325,0.7586243999403423,0.14999999
601,17.336801139912755,-0.61616164,22.48140549659729,2520.024463482915,4.19305235188505,-0.42921895,0.7590199797767214,0.14999999
602,17.2570494164412,-0.7979798,22.516756534576416,2520.167414066474,4.186324608083844,-0.93579286,0.7594066317193194,0.14999999
603,17.205634932997295,-0.83838385,22.55219578742981,2520.361779133477,4.179704443007425,-0.99677086,0.7597871009765851,0.14999999
604,17.33281495603749,-0.65656567,22.58720326423645,2520.4289641774394,4.1728956360553635,-0.8219856,0.7601784117209565,0.14999999
605,17.247914228701003,-0.67676765,22.622729778289795,2520.5810499487384,4.166249669336757,-0.9502679,0.760560363831221,0.14999999
606,17.391206842964543,-0.75757575,22.657713413238525,2520.589843105774,4.159389180042531,-0.6768299,0.7609546448251422,0.14999999
607,17.34172623546639,-0.85858583,22.692689180374146,2520.6481168703076,4.152632811977442,-0.8101677,0.7613429418403771,0.14999999
608,5.158501488722976,0.8787879,22.72787308692932,2532.8896153815845,4.165936867403921,0.6583475,0.7605783409537978,0.14999999
609,17.405294400083736,-0.6969697,22.763265132904053,2532.884320981501,4.159087554977834,-0.65230054,0.7609719795989754,0.14999999
610,17.265432996815484,-0.8181818,22.798590660095215,2533.0188879846855,4.1524899803027635,-0.9284662,0.7613511505573128,0.14999999
611,17.19796188902727,-0.7373737,22.833861112594604,2533.2209260956583,4.146024428961797,-1.0672622,0.7617227339677132,0.14999999
612,16.19720041903982,-0.3939394,22.86841368675232,2534.4237256766187,4.14121523803369,-0.15545715,0.7619991242509376,0.14999999
613,16.965309567175595,-0.37373737,22.904550790786743,2534.858416109443,4.135168704909369,-0.28022474,0.7623466261546344,0.14999999
614,17.321918108831436,-0.93939394,22.938770294189453,2534.9364980006117,4.128561071662234,-0.8517196,0.7627263751918261,0.14999999
615,17.292342664392653,-0.8989899,22.975480318069458,2535.044155336219,4.12202301680686,-0.90159404,0.7631021254708705,0.14999999
616,17.21121052022555,-0.9191919,23.011538982391357,2535.2329448159935,4.115637897428561,-0.9908468,0.7634690863546809,0.14999999
617,17.253833797426605,-0.959596,23.047988891601562,2535.379111018567,4.109204393871259,-0.9442971,0.7638388279384337,0.14999999
618,17.287009770459683,-0.35353535,23.084469079971313,2535.4921012481072,4.102738027909559,-0.37314314,0.7642104581661175,0.14999999
619,17.193699960607745,-1.0,23.120561838150024,2535.6984012874996,4.096443297718093,-1.134104,0.7645722242690755,0.14999999
620,7.214334716917538,0.2929293,23.15560221672058,2545.884066570582,4.106264623500938,0.45565462,0.7640077802585671,0.14999999
621,17.225698965161726,-0.97979796,23.189965963363647,2546.0583676054202,4.099932959106957,-0.9603138,0.7643716690168418,0.14999999
622,9.652750863466384,-0.25252524,23.22624373435974,2553.805616741954,4.105796811482241,-0.0035186857,0.764034666006768,0.14999999
623,17.34681087168421,-0.47474748,23.261897087097168,2553.85880587027,4.099291823226757,-0.45059264,0.7644085159065084,0.14999999
624,16.063713693745022,-0.11111111,23.297990083694458,2555.1950921765247,4.094863929770072,-0.13517183,0.76466299254195,0.14999999
625,17.25013826056221,-0.15151516,23.333902835845947,2555.3449539159624,4.08855192626554,-0.39338198,0.7650257513640496,0.14999999
626,3.710889554902826,0.75757575,23.36829948425293,2569.0340643610593,4.103888281726932,0.7696872,0.7641443516248891,0.14999999
627,6.64413313667862,0.47474748,23.403484344482422,2579.789931224381,4.11449749796552,0.5198544,0.763534626553706,0.14999999
628,4.9055154835875925,0.7777778,23.43963313102722,2592.284415740793,4.1278414263388425,0.67912287,0.7627677341184576,0.14999999
629,15.862378792769821,-0.33333334,23.474842309951782,2593.822036948023,4.123723429170148,-0.104502454,0.7630044006224055,0.14999999
630,17.30182139522143,-0.21212122,23.512193202972412,2593.920215552802,4.117333675480638,-0.4152348,0.7633716278459406,0.14999999
631,17.174963745780808,-0.27272728,23.580039024353027,2594.145251807021,4.111165216809859,-0.30757803,0.763726136964951,0.14999999
632,17.27269369825569,-0.4949495,23.636909008026123,2594.272558108765,4.10486164257716,-0.39216536,0.7640884113461407,0.14999999
633,16.118318409142198,0.07070707,23.681190729141235,2595.554239699623,4.100401642495455,-0.13640434,0.7643447331899168,0.14999999
634,6.542930025024449,0.53535354,23.71802306175232,2606.4113096745987,4.111058848067191,0.5304377,0.7637322501110815,0.14999999
635,16.66636051908703,-0.01010101,23.753156900405884,2607.1449491555118,4.105740077410255,-0.19601353,0.764037926585618,0.14999999
636,7.542691716841374,0.41414142,23.789116382598877,2617.0022574386703,4.114783423645708,0.41419366,0.7635181940433506,0.14999999
637,16.290919303701216,-0.17171717,23.826467037200928,2618.111338134969,4.110064895031349,-0.13858455,0.7637893738487737,0.14999999
638,8.231838896360737,0.3939394,23.8629150390625,2627.2794992386084,4.11799294551506,0.30962014,0.7633337387635029,0.14999999
639,14.952901443759382,-0.2929293,23.89861035346985,2629.726597794849,4.115378087315883,-0.07504082,0.7634840179703521,0.14999999
640,,1.0,23.934724807739258,2647.126597794849,4.136135309054452,1.1240845,0.7622910741922735,0.14999999
641,8.560644677726483,0.37373737,23.96982502937317,2655.965953117123,4.143472625767743,0.24443935,0.7618693893236936,0.14999999
642,17.259387396129043,-0.3131313,24.00534701347351,2656.106565720994,4.137237641309959,-0.3647579,0.762227721763796,0.14999999
643,17.129003705336284,-0.13131313,24.040229558944702,2656.3775620156575,4.131224824285626,-0.29613236,0.7625732859605969,0.14999999
644,9.008851971430607,-0.23232323,24.076191663742065,2664.7687100442267,4.137839611869917,0.102577865,0.7621931257546032,0.14999999
645,9.539650686585913,0.030303031,24.11167025566101,2672.629059357641,4.143610944740528,-0.00085871294,0.7618614399574416,0.14999999
646,17.340233874481875,-0.43434343,24.148972272872925,2672.6888254831592,4.137289203534302,-0.41284055,0.7622247584175695,0.14999999
647,9.018589330447666,-0.030303031,24.18437695503235,2681.0702361527115,4.1438488966811615,0.09722513,0.7618477645585545,0.14999999
648,7.178485876065683,0.45454547,24.219812631607056,2691.291750276646,4.153228009686182,0.45995495,0.7613087350755076,0.14999999
649,16.38082259417593,-0.09090909,24.26153254508972,2692.31092768247,4.148398964071602,-0.15366621,0.7615862664326671,0.14999999
650,1.931570852004503,0.83838385,24.31521773338318,2707.7793568304655,4.165814395123793,0.887608,0.7605853795905873,0.14999999
651,5.231700387652253,0.8989899,24.368547916412354,2719.9476564428132,4.178106999144107,0.6522129,0.759878908095167,0.14999999
652,17.32966789620142,-0.7171717,24.404443502426147,2720.017988546612,4.1718067308997115,-0.8460598,0.7602409924770288,0.14999999
653,17.37326274118076,-0.5555556,24.441229343414307,2720.044725805431,4.165458998170645,-0.5148992,0.7606058047028371,0.14999999
654,17.36042214143465,-0.57575756,24.477235555648804,2720.0843036639963,4.159150311412838,-0.5987917,0.7609683729073088,0.14999999
