Iteration,LQGmu1_actor,ReturnLastEpisode,TimeElapsed,Regret,ReturnMean,LQGsigma_higher,LQGmu1_higher,Regret/t
548,-0.9954036,17.206347457347366,21.855750560760498,2321.4197561391525,0.7565421012522913,0.14999999,-0.7979798,4.236167438210132
549,-1.0840499,17.199943935059387,21.891898155212402,2321.6198122040933,0.7569646156853536,0.14999999,-0.83838385,4.228815687074851
550,-1.1019275,17.197750733526384,21.926741361618042,2321.822061470567,0.7573853645276315,0.14999999,-0.93939394,4.221494657219212
551,-0.769399,17.348227286915666,21.9626567363739,2321.873834183651,0.7578202813918633,0.14999999,-0.47474748,4.213927103781581
552,-0.83471704,17.32939269956548,21.998738527297974,2321.9444414840855,0.7582516615146505,0.14999999,-0.65656567,4.206421089645082
553,-0.46759865,17.371919301336654,22.034533262252808,2321.972522182749,0.7586859011262758,0.14999999,-0.17171717,4.198865320402801
554,-0.32943177,17.246312348488058,22.069459199905396,2322.126209834261,0.7591055427783041,0.14999999,-0.43434343,4.191563555657511
555,-0.9433797,17.252586914422537,22.104816913604736,2322.2736229198385,0.7595243219509332,0.14999999,-1.0,4.184276798053763
556,-0.8050655,17.339052023001905,22.14168071746826,2322.334570896837,0.7599505322400526,0.14999999,-0.8989899,4.176860739023088
557,-0.78747076,17.353285894570174,22.17684006690979,2322.3812850022664,0.760376680802094,0.14999999,-0.9191919,4.169445754043566
558,-0.9804321,17.22084615042541,22.211928367614746,2322.560438851841,0.7607876613055824,0.14999999,-0.97979796,4.162294693282869
559,-0.69342387,17.362987663150232,22.247742414474487,2322.5974511886907,0.761211785085365,0.14999999,-0.959596,4.1549149395146525
560,-0.4545247,17.378534637961955,22.283743381500244,2322.6189165507285,0.7616359896807546,0.14999999,-0.5555556,4.147533779554872
561,-0.36968613,17.280153270844913,22.320177793502808,2322.7387632798836,0.7620486033478925,0.14999999,-0.3131313,4.140354301746673
562,-0.38908082,17.28697537994825,22.356749773025513,2322.8517878999355,0.762460446281759,0.14999999,-0.37373737,4.1331882346973945
563,-0.28678054,17.129617619634967,22.39236330986023,2323.1221702803005,0.7628547630427819,0.14999999,-0.2929293,4.126327123055596
564,-0.24830027,17.015724582434675,22.426653385162354,2323.5064456978657,0.7632360758847043,0.14999999,-0.21212122,4.119692279606145
565,-0.39773464,17.32845769404884,22.461814165115356,2323.5779880038167,0.7636478498622911,0.14999999,-0.35353535,4.112527412396136
566,0.07127121,9.058405256126633,22.49743366241455,2331.91958274769,0.7632184331721203,0.14999999,-0.07070707,4.1199992628051065
567,0.9067174,1.6193856609744008,22.53443741798401,2347.700197086716,0.7620365102590043,0.14999999,0.8989899,4.140564721493326
568,-0.15594083,16.494856901374465,22.56949520111084,2348.6053401853414,0.7623638760537742,0.14999999,-0.27272728,4.134868556664333
569,-0.4641741,17.325174807710077,22.60458540916443,2348.6801653776315,0.7627739565907492,0.14999999,-0.41414142,4.1277331553209695
570,-0.021681577,12.32783356454342,22.65106987953186,2353.752331813088,0.762678732424573,0.14999999,-0.13131313,4.129390055812435
571,0.65670687,5.178144792839027,22.705896377563477,2365.974187020249,0.7618642241862182,0.14999999,0.5555556,4.143562499159805
572,0.895074,1.8103921410894792,22.761698007583618,2381.563794879159,0.760714191495945,0.14999999,0.75757575,4.163573067970558
573,0.6672535,5.051013671356231,22.801363468170166,2393.9127812078027,0.7598932036260254,0.14999999,0.65656567,4.17785825690716
574,0.086227305,9.036958675173553,22.837423086166382,2402.2758225326293,0.7594741657122204,0.14999999,0.1919192,4.1851495166073684
575,0.33666992,8.072671314335084,22.873907804489136,2411.603151218294,0.758960204775783,0.14999999,0.25252524,4.194092436901381
576,0.27373472,8.422435123680776,22.91019368171692,2420.5807160946133,0.7584829266348768,0.14999999,0.33333334,4.202397076553148
577,-0.09773228,15.861923326011025,22.945935487747192,2422.1187927686024,0.7587483024792726,0.14999999,0.01010101,4.197779536860662
578,0.7830012,3.5226735554066195,22.98148488998413,2435.996119213196,0.7577858529995235,0.14999999,0.85858583,4.214526157808297
579,0.52705514,6.575497704465192,23.016992807388306,2446.8206215087307,0.7571297499147632,0.14999999,0.3131313,4.225942351483127
580,-0.5092002,17.38114420970741,23.052499055862427,2446.839477299023,0.7575466233354122,0.14999999,-0.3939394,4.218688753963833
581,-0.3806433,17.27408725045848,23.08865785598755,2446.9653900485646,0.7579514718926383,0.14999999,-0.1919192,4.2116443890680975
582,-0.024814948,11.543896097936436,23.12337613105774,2452.8214939506283,0.7577890850070481,0.14999999,-0.15151516,4.214469920877368
583,0.19479063,8.759191714776355,23.161191701889038,2461.462302235852,0.7573527432191943,0.14999999,0.2929293,4.222062267986024
584,0.10401693,9.006145128147654,23.19540238380432,2469.8561571077043,0.756942198363673,0.14999999,0.27272728,4.229205748472096
585,0.25488204,8.513170667559107,23.2310574054718,2478.742986440145,0.7564846265409036,0.14999999,0.030303031,4.237167498188282
586,-0.3085625,17.131209786289897,23.26788306236267,2479.011776653855,0.756873820499995,0.14999999,-0.33333334,4.2303955233000945
587,-0.021333842,10.656430055606569,23.302371740341187,2485.7553465982487,0.7566277637511754,0.14999999,-0.05050505,4.234676910729555
588,-0.08092296,15.291306980337735,23.33750891685486,2487.8640396179107,0.7568355579386673,0.14999999,-0.09090909,4.231061291867195
589,-0.7425154,17.36564767604409,23.372441053390503,2487.8983919418665,0.7572450488903985,0.14999999,-0.57575756,4.2239361493070735
590,-0.2497146,17.074147804346058,23.408387660980225,2488.2242441375206,0.7576247570487515,0.14999999,-0.23232323,4.21732922735173
591,0.59474856,5.884101996374302,23.443849802017212,2499.7401421411464,0.7569150142811577,0.14999999,0.41414142,4.229678751507862
592,-0.40020984,17.246512890228843,23.478832960128784,2499.8936292509175,0.757310730307266,0.14999999,-0.53535354,4.222793292653577
593,-0.58635575,17.37050458905742,23.515410661697388,2499.92312466186,0.7577171285047919,0.14999999,-0.6363636,4.215721964016628
594,-0.6857577,17.376402849419502,23.55079436302185,2499.9467218124405,0.758122729032428,0.14999999,-0.61616164,4.208664514835759
595,-0.6062338,17.42728286694268,23.58702540397644,2499.919438945498,0.7585318807161698,0.14999999,-0.5959596,4.201545275538652
596,-0.78622717,17.353754296589514,23.622345685958862,2499.9656846489083,0.7589325691729437,0.14999999,-0.4949495,4.194573296390786
597,-0.46470168,17.30776730319294,23.65892481803894,2500.0579173457154,0.7593274882703064,0.14999999,-0.5151515,4.187701704096676
598,-0.5966074,17.412722483066798,23.694234371185303,2500.0451948626487,0.7597311733688307,0.14999999,-0.7171717,4.180677583382356
599,-0.71373296,17.39735702527019,23.730469465255737,2500.0478378373787,0.7601320363597016,0.14999999,-0.6969697,4.173702567341199
600,-0.87489825,17.283561097301796,23.76548933982849,2500.1642767400767,0.7605206631475027,0.14999999,-0.67676765,4.1669404612334615
601,-0.8458945,17.327370331841884,23.801151752471924,2500.236906408235,0.7609121859727819,0.14999999,-0.7373737,4.160127964073602
602,-1.1112028,17.20098451515942,23.8373384475708,2500.4359218930754,0.7612903423556467,0.14999999,-0.75757575,4.153548043011753
603,0.7361134,4.171178644437789,23.87373399734497,2513.6647432486375,0.7604253880741281,0.14999999,0.7171717,4.168598247510178
604,-0.12474175,16.065900192000896,23.91185736656189,2514.9988430566364,0.7606950937184448,0.14999999,-0.25252524,4.163905369299067
605,-0.85831213,17.309028850050968,23.946702003479004,2515.0898142065853,0.7610819973205489,0.14999999,-0.85858583,4.157173246622455
606,-0.60191524,17.388934099787164,23.982333660125732,2515.1008801067983,0.7614752019928308,0.14999999,-0.7777778,4.15033148532475
607,-1.0006603,17.19854599912708,24.01949715614319,2515.3023341076714,0.761849084994256,0.14999999,-0.8787879,4.143825921099953
608,-0.703398,17.36439613998503,24.05619168281555,2515.3379379676862,0.7622374151195098,0.14999999,-0.45454547,4.137068976920537
609,-0.13142854,16.118394324408836,24.092144012451172,2516.619543643277,0.7625068848835218,0.14999999,0.21212122,4.132380203026727
610,-0.38622546,17.234827078871948,24.127180337905884,2516.7847165644052,0.7628806560613905,0.14999999,-0.47474748,4.125876584531812
611,-0.746809,17.364040345165137,24.164602279663086,2516.82067621924,0.7632653576933202,0.14999999,-0.65656567,4.119182776136236
612,-0.8297225,17.337418564322615,24.199918270111084,2516.883257654917,0.7636463021509547,0.14999999,-0.8181818,4.112554342573394
613,-0.8851787,17.296521015278326,24.23604464530945,2516.986736639639,0.7640221694099459,0.14999999,-0.7979798,4.106014252266948
614,-1.1321504,17.200817725785512,24.271764039993286,2517.185918913853,0.7643878543829936,0.14999999,-0.83838385,4.099651333735917
615,-0.83413565,17.321720847059034,24.328022718429565,2517.264198066794,0.7647636484378292,0.14999999,-0.93939394,4.093112517181779
616,-0.85947186,17.31158333253571,24.377262353897095,2517.352614734258,0.7651372765772639,0.14999999,-0.8989899,4.086611387555614
617,0.015596651,9.116970726528288,24.427674770355225,2525.6356440077298,0.7647463957965195,0.14999999,-0.11111111,4.093412713140567
618,0.29707345,8.301143474478442,24.46416401863098,2534.7345005332513,0.764280911679012,0.14999999,0.23232323,4.101512136785196
619,-0.7850925,17.354544973097976,24.50078582763672,2534.779955560153,0.7646574976732818,0.14999999,-0.43434343,4.0949595404849
620,-0.88845956,17.288537830460303,24.536572217941284,2534.891417729693,0.7650267503031433,0.14999999,-0.9191919,4.088534544725311
621,-0.9552514,17.237566509728904,24.572479248046875,2535.053851219964,0.7653900965054545,0.14999999,-1.0,4.0822123208050956
622,-1.1001765,17.196633819553096,24.60846185684204,2535.2572174004113,0.7657484923124878,0.14999999,-0.959596,4.075976233762719
623,-1.0037698,17.193535512919755,24.644473552703857,2535.4636818874915,0.7661054517548118,0.14999999,-0.97979796,4.069765139466279
624,-0.21960938,16.820351726191976,24.68062925338745,2536.0433301612993,0.7664268963526657,0.14999999,-0.5555556,4.064172003463621
625,0.057709083,9.074331545542945,24.71625804901123,2544.3689986157565,0.7660350346100456,0.14999999,-0.17171717,4.07099039778521
626,-0.49097013,17.339584500691544,24.751448154449463,2544.429414115065,0.7664032339874535,0.14999999,-0.3131313,4.064583728618315
627,0.1388031,8.929240150127992,24.78701686859131,2552.900173964937,0.7659993607614315,0.14999999,0.3939394,4.071611122751095
628,-0.4707308,17.340774713212916,24.82284140586853,2552.9593992517243,0.7663665532568525,0.14999999,-0.37373737,4.065221973330771
629,0.5289923,6.556872103381457,24.858773231506348,2563.802527148343,0.7657472610101475,0.14999999,0.47474748,4.0759976584234385
630,-0.38463324,17.314629555026087,24.894750833511353,2563.8878975933167,0.7661113029015405,0.14999999,-0.2929293,4.069663329513201
631,-0.24961478,17.11738118134442,24.929410696029663,2564.170516411972,0.7664562256214393,0.14999999,-0.35353535,4.06366167418696
632,0.64064795,5.367832224655138,24.964850187301636,2576.202684187317,0.7657316051772048,0.14999999,0.6969697,4.076270069916641
633,-0.2020045,16.717519785452442,25.000243186950684,2576.8851644018646,0.7660397337617021,0.14999999,-0.21212122,4.07090863254639
634,0.08618653,9.037022685652603,25.052333116531372,2585.248141716212,0.76565066339278,0.14999999,-0.27272728,4.077678456965634
635,0.7632876,3.8002096828680254,25.106996774673462,2598.847932033344,0.7647888558210388,0.14999999,0.67676765,4.092673908713928
636,-0.6825776,17.364457016791974,25.15316104888916,2598.883475016552,0.7651554728713448,0.14999999,-0.41414142,4.086294772038603
637,-0.14749303,16.217401932628817,25.189768314361572,2600.066073083923,0.7654174495133509,0.14999999,-0.030303031,4.081736378467697
638,0.36275813,7.906540307026628,25.225992441177368,2609.5595327768965,0.7649299595740195,0.14999999,0.37373737,4.090218703412064
639,0.11237566,8.989676926111178,25.261850595474243,2617.9698558507853,0.7645414120617,0.14999999,0.07070707,4.096979430126424
640,0.6612287,5.12388558731192,25.297074794769287,2630.2459702634733,0.7638069351415705,0.14999999,0.7373737,4.109759328536677
641,0.19187966,8.769439787166359,25.33233618736267,2638.876530476307,0.7634016057456646,0.14999999,0.11111111,4.11681206002544
642,0.39134794,7.71024623380467,25.367817163467407,2648.566284242502,0.7629027210009579,0.14999999,0.45454547,4.125492654583336
643,-0.2589092,17.0800996542473,25.403531789779663,2648.8861845882548,0.7632428643938924,0.14999999,-0.3939394,4.119574159546275
644,0.3564751,7.947683809051108,25.440721035003662,2658.3385007792035,0.7627669646623829,0.14999999,0.35353535,4.1278548148745395
645,0.20285185,8.730006916515801,25.476974487304688,2667.008493862688,0.7623622477178397,0.14999999,0.17171717,4.1348968897095935
646,-0.008244127,10.10212274163283,25.51355290412903,2674.306371121055,0.7620808537844691,0.14999999,-0.1919192,4.139793144150239
647,0.6310797,5.478619814036195,25.54909896850586,2686.2277513070185,0.7613896364025815,0.14999999,0.53535354,4.151820326595082
648,-0.5142565,17.39195766672464,25.584677696228027,2686.2357936402937,0.7617571489960007,0.14999999,-0.57575756,4.145425607469589
649,-0.9685142,17.23026335038662,25.620461225509644,2686.405530289907,0.7621092104307328,0.14999999,-0.5959596,4.139299738505249
650,-0.47618848,17.351668272843128,25.65664768218994,2686.453862017064,0.7624709228985797,0.14999999,-0.6363636,4.133005941564713
651,-0.91953206,17.27286892088046,25.692291975021362,2686.580993096183,0.7628245675886626,0.14999999,-0.7171717,4.126852523957271
652,-0.72071165,17.37521831589607,25.72796630859375,2686.605774780287,0.7631861491802159,0.14999999,-0.61616164,4.1205610042642435
653,-0.8373557,17.32255811430449,25.76342511177063,2686.6832166659824,0.7635419886407577,0.14999999,-0.6969697,4.114369397650815
654,-0.47851732,17.315727835336375,25.798996686935425,2686.767488830646,0.7638961396858724,0.14999999,-0.4949495,4.108207169465819
655,-0.49343652,17.396496147912877,25.834949731826782,2686.7709926827333,0.7642562961583983,0.14999999,-0.53535354,4.101940446843868
656,0.020571494,9.164982298871397,25.87092900276184,2695.006010383862,0.7638942029030118,0.14999999,0.01010101,4.108240869487594
657,-0.34267673,17.19269279888289,25.906074285507202,2695.213317584979,0.7642354382000228,0.14999999,-0.33333334,4.102303375319603
658,-0.44605696,17.380182756113133,25.949034214019775,2695.233134828866,0.7645920121205966,0.14999999,-0.5151515,4.09609898910162
659,-0.7447432,17.394634870955247,26.002753019332886,2695.2384999579103,0.7649487642406719,0.14999999,-0.7373737,4.089891502212307
660,-0.6028987,17.372151529929663,26.05682396888733,2695.2663484279806,0.7653024774966927,0.14999999,-0.67676765,4.083736891557546
661,-0.9908546,17.209072414560325,26.117692947387695,2695.45727601342,0.7656409414494391,0.14999999,-0.7777778,4.077847618779758
662,-0.77590495,17.362782428321214,26.183260202407837,2695.494493585099,0.7659917271256468,0.14999999,-0.85858583,4.0717439480137445
663,-0.9446401,17.24370540484828,26.242352724075317,2695.650788180251,0.7663311325930331,0.14999999,-0.75757575,4.065838292881223
664,-0.46353257,17.375058399563624,26.30158758163452,2695.675729780687,0.7666808847648622,0.14999999,-0.45454547,4.059752605091396
665,-0.84391093,17.33086395390933,26.360370635986328,2695.7448658267776,0.7670257656359192,0.14999999,-0.65656567,4.053751677935004
666,0.26846403,8.448454049630042,26.41280961036682,2704.6964117771477,0.7666031193454533,0.14999999,0.13131313,4.061105723389111
667,-0.9038383,17.29122455520398,26.453813076019287,2704.8051872219435,0.7669436671989914,0.14999999,-0.8787879,4.055180190737547
668,-0.9327939,17.257024265779503,26.510124444961548,2704.9481629561637,0.767280253032197,0.14999999,-0.8181818,4.049323597239766
669,-0.5715345,17.385223807755377,26.562458515167236,2704.962939148408,0.7676268457683959,0.14999999,-0.47474748,4.043292883629908
670,-0.7368043,17.37338211714574,26.626485347747803,2704.9895570312624,0.7679713881427978,0.14999999,-0.7979798,4.037297846315317
671,-1.3030555,17.19767705054045,26.682526350021362,2705.1918799807218,0.7682998543963613,0.14999999,-0.93939394,4.031582533503311
672,-0.6940784,17.366185305334152,26.727944374084473,2705.225694675388,0.7686417543552109,0.14999999,-0.83838385,4.025633474219327
673,-0.23065254,16.840547725257505,26.789592742919922,2705.78514695013,0.7689377511101321,0.14999999,-0.43434343,4.0204831306837
674,0.86399335,2.308170659612381,26.817429304122925,2720.8769762905176,0.7679937091740409,0.14999999,0.7777778,4.036909460371688
675,-1.0751697,17.201049562931335,26.8779878616333,2721.075926727586,0.7683204830372425,0.14999999,-0.8989899,4.03122359515198
676,-0.64151627,17.397871231977696,26.940621852874756,2721.0780554956086,0.7686630232354271,0.14999999,-0.9191919,4.025263395703563
677,0.7117791,4.491967150868621,26.995649814605713,2733.98608834474,0.7679089553010456,0.14999999,0.8787879,4.038384177761802
678,-1.0521353,17.1959430710613,27.050079584121704,2734.190145273679,0.7682339754116502,0.14999999,-1.0,4.032728827837285
679,-0.91370094,17.268167467129256,27.101789474487305,2734.3219778065495,0.7685641513206919,0.14999999,-0.959596,4.0269837670199555
680,0.6902474,4.766818567202677,27.151926517486572,2746.955159239347,0.7678367850541457,0.14999999,0.7979798,4.039639940057863
681,-0.035061285,12.69484590849258,27.203957080841064,2751.660313330854,0.7677806206786119,0.14999999,0.09090909,4.04061720019215
682,-0.0036788667,9.935401139088016,27.269461393356323,2759.124912191766,0.7674920861401753,0.14999999,-0.01010101,4.045637701160947
683,-0.94956005,17.24570605105508,27.33107042312622,2759.279206140711,0.7678195245670124,0.14999999,-0.97979796,4.0399402725339835
684,0.17160198,8.83654621589269,27.38564658164978,2767.8426599248182,0.7674394484838325,0.14999999,0.15151516,4.0465535963813135
685,-0.13850304,16.281319458166326,27.447004795074463,2768.961340466652,0.7676850960259541,0.14999999,-0.23232323,4.042279329148397
686,-0.47263557,17.357866461525628,27.512730598449707,2769.0034740051265,0.7680202176531344,0.14999999,-0.3131313,4.036448212835461
687,-0.049190007,13.40199317442646,27.574050664901733,2773.0014808307,0.7680234334830179,0.14999999,-0.13131313,4.036392257395487
688,-0.39374077,17.34125685990898,27.64210319519043,2773.060223970791,0.7683557016864817,0.14999999,-0.37373737,4.03061079065522
689,-0.51980233,17.401718431681704,27.687968254089355,2773.0585055391093,0.768692048651293,0.14999999,-0.5555556,4.024758353467503
690,1.0552262,,27.742506742477417,2790.4585055391094,0.7675780022039723,0.14999999,0.83838385,4.044142761650884
691,-0.5165606,17.35897578662016,27.806718349456787,2790.4995297524893,0.7679109461755834,0.14999999,-0.25252524,4.038349536544847
692,0.033427864,9.105808273983246,27.85994029045105,2798.793721478506,0.7675574943958451,0.14999999,-0.2929293,4.044499597512292
693,-0.42183065,17.307757354379852,27.921320915222168,2798.885964124126,0.7678852594811723,0.14999999,-0.35353535,4.038796485027599
694,-0.061278157,14.572167574229,27.957764387130737,2801.713796549897,0.7679855413768344,0.14999999,-0.07070707,4.037051580043079
695,0.31609634,8.194944464789133,27.9930317401886,2810.9188520851076,0.767558186381782,0.14999999,0.05050505,4.044487556956989
696,0.25601906,8.507881739566987,28.02871012687683,2819.8109703455407,0.7671578997931081,0.14999999,0.21212122,4.051452543599915
697,0.41222802,7.557481762770469,28.064698934555054,2829.65348858277,0.7666803963964798,0.14999999,0.43434343,4.059761102701248
698,-0.12023708,15.825170228355628,28.100353240966797,2831.2283183544146,0.7668849983240773,0.14999999,-0.09090909,4.056201029161052
699,1.1668621,,28.135841131210327,2848.6283183544147,0.7657878810160313,0.14999999,0.97979796,4.075290870321051
700,-0.28797072,17.096215964503077,28.170480728149414,2848.9321023899115,0.766097528539416,0.14999999,-0.41414142,4.06990300341416
701,-0.19475685,16.83016880421455,28.205829858779907,2849.501933585697,0.7663844808249545,0.14999999,-0.21212122,4.064910033645787
702,0.934297,1.1571018858340452,28.24039101600647,2865.744831699863,0.7653874945394222,0.14999999,0.93939394,4.08225759501405
703,0.6827756,4.860222778317649,28.2767813205719,2878.2846089215454,0.7646960801064774,0.14999999,0.57575756,4.094288206147291
704,0.10713631,9.000148193234981,28.312007904052734,2886.6844607283106,0.7643445940497394,0.14999999,-0.15151516,4.1004040635345325
705,0.7963104,3.331298865626853,28.347253561019897,2900.7531618626836,0.7635319832181721,0.14999999,0.8181818,4.114543492003807
706,1.0623782,,28.38274884223938,2918.1531618626836,0.7624504931569565,0.14999999,0.9191919,4.133361419068957
707,-0.09762717,15.85530641853309,28.42004156112671,2919.6978554441507,0.7626609231621266,0.14999999,-0.030303031,4.129699936978997
708,0.07619036,9.051800873355104,28.45515251159668,2928.0460545707956,0.7623184902777131,0.14999999,-0.05050505,4.135658269167791
709,-0.16395125,16.590235682748926,28.489992141723633,2928.8558188880465,0.7625880859484747,0.14999999,-0.3939394,4.130967304496539
710,-0.59987485,17.375325325634094,28.524643182754517,2928.8804935624125,0.7629204716235704,0.14999999,-0.57575756,4.125183793749877
711,-0.5853201,17.39368265643788,28.55964231491089,2928.8868109059745,0.7632534061702011,0.14999999,-0.61616164,4.119390732638501
712,-0.68906796,17.387630385183737,28.59529709815979,2928.8991805207907,0.7635849169797889,0.14999999,-0.6363636,4.113622444551672
713,-0.9050826,17.281334152920955,28.63129997253418,2929.01784636787,0.7639069298924837,0.14999999,-0.53535354,4.108019419870785
714,-1.071055,17.1975458616661,28.666813611984253,2929.220300506204,0.7642212965238575,0.14999999,-0.6969697,4.1025494404848795
715,-0.4216048,17.349873276898073,28.703429222106934,2929.270427229306,0.7645470277928378,0.14999999,-0.5151515,4.096881716404623
716,-0.4699812,17.329218611578103,28.739497184753418,2929.3412086177277,0.7648701913072523,0.14999999,-0.4949495,4.09125867125381
717,-0.6623054,17.39845667756859,28.774574518203735,2929.342751940159,0.7651980031789417,0.14999999,-0.7171717,4.085554744686414
718,-0.4626432,17.333988372633154,28.809632778167725,2929.408763567526,0.7655197416540576,0.14999999,-0.5959596,4.079956495219395
719,-0.98977345,17.201740557372165,28.844670295715332,2929.6070230101536,0.7658300143070552,0.14999999,-0.7373737,4.074557751057237
720,-0.99806523,17.201016133624062,28.879889965057373,2929.8060068765294,0.766139367267199,0.14999999,-0.67676765,4.069175009550735
721,0.9534625,0.8276976088839199,28.91486167907715,2946.3783092676454,0.7651427368383911,0.14999999,1.0,4.086516379011991
722,-0.694309,17.397597304335765,28.949977159500122,2946.3807119633097,0.7654678326516929,0.14999999,-0.85858583,4.08085971186054
723,-0.559361,17.350566208316618,28.98550772666931,2946.430145754993,0.7657882906666829,0.14999999,-0.45454547,4.075283742399714
724,-0.9449998,17.250473846453318,29.021807193756104,2946.5796719085397,0.766099918086894,0.14999999,-0.7777778,4.069861425288038
725,-0.93693197,17.25255469795207,29.056819915771484,2946.7271172105875,0.766410850795831,0.14999999,-0.75757575,4.064451196152534
726,-0.692433,17.357013491155318,29.092693090438843,2946.770103719432,0.7667291960578009,0.14999999,-0.65656567,4.058911988594259
727,-0.61464113,17.37549045680376,29.128034830093384,2946.794613262628,0.7670481261946726,0.14999999,-0.47474748,4.053362604212693
728,-1.2079694,17.196109370570653,29.163347005844116,2946.998503892057,0.7673520190814023,0.14999999,-0.8787879,4.048074867983595
729,-0.81807154,17.34779434510192,29.199799299240112,2947.050709546955,0.7676670364420669,0.14999999,-0.7979798,4.042593565908032
730,-0.75229627,17.362797690294535,29.23527216911316,2947.087911856661,0.76798237192122,0.14999999,-0.8181818,4.037106728570769
731,-0.9791446,17.208536047287154,29.27066421508789,2947.2793758093735,0.768284716589668,0.14999999,-0.83838385,4.031845931339772
732,-0.8928168,17.29286004378031,29.306921005249023,2947.3865157655932,0.7685928556807364,0.14999999,-0.93939394,4.026484311155182
733,-0.47736394,17.348861308328228,29.343374490737915,2947.437654457265,0.7689045448199597,0.14999999,-0.33333334,4.021060920132695
734,-1.1698983,17.198201862609004,29.37933039665222,2947.639452594656,0.7692035882274217,0.14999999,-0.9191919,4.015857564842856
735,-0.26702768,17.08583408895531,29.414687156677246,2947.953618505701,0.7694930316282974,0.14999999,-0.11111111,4.01082124966762
736,-1.0021018,17.201168206834307,29.449735164642334,2948.1524502988664,0.7697906944731641,0.14999999,-0.8989899,4.005641916166938
737,-0.97554684,17.21990572781881,29.48514413833618,2948.3325445710475,0.7700890107011141,0.14999999,-1.0,4.000451213800607
738,-0.91466784,17.27416948335706,29.520869255065918,2948.4583750876905,0.7703907442382568,0.14999999,-0.959596,3.995201050254323
739,-0.6227189,17.373681216937417,29.55669093132019,2948.484693870753,0.7706994001002629,0.14999999,-0.43434343,3.9898304382554164
740,-0.11020382,15.757882177004852,29.591403484344482,2950.126811693748,0.7708817325494133,0.14999999,-0.17171717,3.9866578536402
741,-1.0247924,17.193888745201825,29.627206802368164,2950.332922948546,0.7711749481945374,0.14999999,-0.97979796,3.981555901415042
742,0.91961485,1.4049255931231348,29.665886640548706,2966.327997355423,0.7702444467147327,0.14999999,0.61616164,3.997746627163643
743,-0.4669438,17.341077521764028,29.702378511428833,2966.3869198336592,0.7705491158990686,0.14999999,-0.3131313,3.9924453833562037
744,0.4700966,7.092608523585315,29.738417387008667,2976.6943113100738,0.7700613095329628,0.14999999,0.1919192,4.0009332141264435
745,-0.501523,17.36704168762739,29.773343801498413,2976.7272696224463,0.7703674095793838,0.14999999,-0.5555556,3.99560707331872
746,-0.54241973,17.383551101078574,29.808964252471924,2976.7437185213676,0.7706739608547217,0.14999999,-0.37373737,3.9902730811278384
747,0.61677927,5.64109134261826,29.84427499771118,2988.502627178749,0.7700762723554178,0.14999999,0.5959596,4.000672861015729
748,-0.19453903,16.63945703558024,29.881192445755005,2989.263170143169,0.7703252220370665,0.14999999,-0.25252524,3.996341136555039
749,-0.2189782,16.91554435196834,29.91660785675049,2989.747625791201,0.7705946913285758,0.14999999,-0.35353535,3.991652370882778
750,-0.47237083,17.2992402055805,29.95165991783142,2989.8483855856202,0.7708928440164274,0.14999999,-0.27272728,3.9864645141141604
751,-0.25709185,16.944066593270897,29.987242937088013,2990.304318992349,0.7711630225605437,0.14999999,-0.23232323,3.981763407446537
752,0.2874283,8.352472005118264,30.024526596069336,2999.351846987231,0.7707758737628978,0.14999999,0.33333334,3.988499796525573
753,0.12633657,8.95933438837495,30.059162378311157,3007.7925125988563,0.7704360708431516,0.14999999,0.25252524,3.9944123673291583
754,-0.013151702,11.561790373285469,30.0947003364563,3013.630722225571,0.7702955332307713,0.14999999,0.030303031,3.996857721784577
755,0.4219546,7.483608908191167,30.129903554916382,3023.5471133173796,0.7698449331417081,0.14999999,0.5151515,4.004698163334278
756,-0.43996513,17.33347609937319,30.18777370452881,3023.6136372180063,0.7701443139012036,0.14999999,-0.41414142,3.9994889381190557
757,0.4111015,7.565926361027973,30.24991464614868,3033.447710856978,0.7697013535844016,0.14999999,0.27272728,4.007196447631411
758,-0.012435734,11.186201969678827,30.29011368751526,3039.661508887299,0.7695340499130121,0.14999999,-0.21212122,4.0101075315135875
759,0.18910298,8.779071306306289,30.326520204544067,3048.282437580993,0.769184919844548,0.14999999,0.2929293,4.016182394704865
760,0.4203741,7.4957299878335775,30.36336088180542,3058.186707593159,0.7687396621602268,0.14999999,0.6363636,4.023929878412051
761,0.93673503,1.1155701675557577,30.400416374206543,3074.4711374256035,0.7678137404333677,0.14999999,0.959596,4.0400409164594
762,0.07477406,9.053747551884117,30.435598373413086,3082.8173898737195,0.7674889590405074,0.14999999,-0.09090909,4.04569211269517
763,0.4723036,7.073671868777196,30.47079348564148,3093.1437180049425,0.767015884213484,0.14999999,0.4949495,4.0539236146853765
764,-0.16484031,16.585646847937912,30.50573182106018,3093.9580711570047,0.7672595782062791,0.14999999,-0.13131313,4.049683339210739
765,0.044475347,9.086643602096958,30.54152488708496,3102.271427554908,0.7669392662042739,0.14999999,-0.07070707,4.0552567680456315
766,-0.111436,15.753519790871495,30.576566696166992,3103.9179077640365,0.7671199913144834,0.14999999,-0.1919192,4.052112151127985
767,0.7014144,4.625326126780494,30.612133264541626,3116.692581637256,0.7664664102835904,0.14999999,0.3939394,4.0634844610655225
768,0.7263813,4.3007668542518465,30.6481192111969,3129.791814783004,0.7657902437452851,0.14999999,0.3131313,4.075249758832037
