LQGsigma_higher,Iteration,TimeElapsed,LQGmu1_higher,LQGmu1_actor,Regret/t,ReturnLastEpisode,ReturnMean,Regret
0.14999999,1433,54.372146129608154,-0.23232323,-0.12865782,3.395259224543564,16.240312667051384,0.8048701595089898,4865.406468770927
0.14999999,1434,54.40729856491089,0.97979796,1.3308184,3.405025431499949,,0.8043088832471286,4882.806468770927
0.14999999,1435,54.44217610359192,-0.3939394,-0.66071,3.402651130384392,17.40209666932423,0.8044453373342295,4882.804372101602
0.14999999,1436,54.47750782966614,-0.41414142,-0.3612531,3.400370089542851,17.272923518068303,0.8045764316354675,4882.931448583534
0.14999999,1437,54.51223564147949,-0.17171717,-0.17319188,3.398551385614999,16.613107454780184,0.8046809548497119,4883.718341128753
0.14999999,1438,54.54821538925171,-0.1919192,-0.043153256,3.3990561946338294,13.275533245306265,0.8046519428371354,4887.842807883447
0.14999999,1439,54.58363628387451,-0.25252524,-0.33361295,3.396844637393015,17.18337467489865,0.8047790438279869,4888.059433208548
0.14999999,1440,54.62307620048523,-0.21212122,-0.1434628,3.395158666063226,16.430954077503554,0.8048759387319979,4889.028479131045
0.14999999,1441,54.658517837524414,-0.61616164,-0.7584121,3.3928276503073644,17.363835038132496,0.8050099051547485,4889.064644092912
0.14999999,1442,54.695011615753174,-0.6363636,-0.5305424,3.3904967891950677,17.368274073624328,0.8051438626899379,4889.096370019288
0.14999999,1443,54.727436780929565,-0.5959596,-0.54867804,3.3881389491974754,17.411866327330525,0.8052793707357765,4889.084503691957
0.14999999,1444,54.76374936103821,-0.5555556,-0.29780298,3.385935890149951,17.19307831542804,0.8054059833247148,4889.291425376529
0.14999999,1445,54.80145239830017,-0.65656567,-0.6622874,3.383590308257178,17.40342994490727,0.8055407868817708,4889.287995431622
0.14999999,1446,54.83729290962219,-0.37373737,-0.5365352,3.381250713359651,17.399463913566834,0.8056752463586402,4889.288531518056
0.14999999,1447,54.87390398979187,-0.47474748,-0.51179993,3.3789382484416115,17.364886023043674,0.8058081466412861,4889.323645495012
0.14999999,1448,54.90977668762207,-0.7373737,-0.49834865,3.3766319680233616,17.36055579718484,0.8059406914929097,4889.3630896978275
0.14999999,1449,54.94460916519165,-0.6969697,-0.60087353,3.374305362679186,17.39461917568739,0.8060744044437244,4889.36847052214
0.14999999,1450,54.98054075241089,-0.53535354,-0.65842736,3.371987627582733,17.386410527177105,0.8062076076101872,4889.382059994963
0.14999999,1451,55.01696157455444,-0.7979798,-0.95370686,3.369770799025177,17.244630609430697,0.8063350115502765,4889.537429385532
0.14999999,1452,55.05044341087341,-0.45454547,-0.3057189,3.3676417860528636,17.12155603677376,0.806457368617651,4889.815873348758
0.14999999,1453,55.085312366485596,0.15151516,0.35438806,3.371820152628896,7.9611915789727234,0.8062172326075342,4899.254681769786
0.14999999,1454,55.121461629867554,-0.57575756,-0.41109258,3.3696057510958086,17.247919676480375,0.8063444970634587,4899.406762093306
0.14999999,1455,55.1579704284668,-0.7171717,-0.7564945,3.367302583075799,17.381503718018266,0.8064768630416203,4899.425258375288
0.14999999,1456,55.20690202713013,-0.67676765,-0.76958483,3.365028067472262,17.344392135674056,0.8066075823291798,4899.4808662396135
0.14999999,1457,55.2553927898407,-0.75757575,-0.5895058,3.3627247459667626,17.390911366040783,0.8067399571283465,4899.489954873573
0.14999999,1458,55.30358338356018,-0.7777778,-0.243765,3.3606479983200406,17.065173322953626,0.8068593104413765,4899.824781550619
0.14999999,1459,55.35226821899414,0.6969697,0.57184577,3.36607088351974,6.1273624953187085,0.8065476503724283,4911.097419055301
0.14999999,1460,55.402435064315796,1.0,0.87432826,3.374214258280787,2.1446019653519324,0.8060796403286898,4926.352817089949
0.14999999,1461,55.45054054260254,-0.83838385,-0.8195552,3.371943523094651,17.343329848663757,0.8062101423508816,4926.409487241285
0.14999999,1462,55.49920582771301,-0.8181818,-0.908949,3.3697163526460066,17.284179672823903,0.8063381406525278,4926.525307568461
0.14999999,1463,55.546557664871216,-0.27272728,-0.14066815,3.36825335386458,16.170650864580168,0.8064222210422649,4927.754656703881
0.14999999,1464,55.581212520599365,0.7171717,0.8189019,3.375789335275725,2.9990698602187575,0.8059891186623142,4942.155586843662
0.14999999,1465,55.618491649627686,-0.09090909,0.0401164,3.379148022229234,9.103734277833722,0.8057960906764803,4950.451852565828
0.14999999,1466,55.65464496612549,-0.85858583,-0.7587024,3.3768652777719645,17.367355352127806,0.8059272828866682,4950.4844972137
0.14999999,1467,55.68942952156067,-0.8989899,-0.9172929,3.3746547817712793,17.26593235523273,0.8060543228867075,4950.618564858467
0.14999999,1468,55.7250452041626,0.33333334,0.3719002,3.378864560027713,7.845390737783936,0.8058123816076023,4960.173174120683
0.14999999,1469,55.75994634628296,-0.8787879,-1.0152829,3.376705064419716,17.193434488120865,0.8059364905505906,4960.379739632563
0.14999999,1470,55.79523801803589,-0.959596,-0.9171697,3.374494542289661,17.27276246676125,0.8060635320523178,4960.506977165802
0.14999999,1471,55.83034658432007,-0.9191919,-1.1178913,3.372336419841086,17.200103579564026,0.806187562078098,4960.706873586238
0.14999999,1472,55.866039514541626,-0.43434343,-0.34365135,3.3701926934830846,17.18322877913673,0.806310764742351,4960.923644807101
0.14999999,1473,55.90085816383362,-0.4949495,-0.3876412,3.367997066492628,17.263965863458818,0.8064369502015727,4961.059678943641
0.14999999,1474,55.936022996902466,-0.3131313,-0.5885452,3.365729033722056,17.3750832373311,0.806567296912525,4961.08459570631
0.14999999,1475,55.971076250076294,-0.93939394,-0.8517749,3.3635014759518422,17.31991867734333,0.8066953174740317,4961.164677028967
0.14999999,1476,56.0077223777771,-0.97979796,-0.7973113,3.361265181302359,17.33726942668573,0.8068238401550365,4961.227407602281
0.14999999,1477,56.04330372810364,-0.5151515,-0.4483773,3.359025686742101,17.346468284197897,0.8069525467389592,4961.280939318083
0.14999999,1478,56.079009771347046,0.5555556,0.5740653,3.364395624994595,6.104205576070774,0.8066439295980112,4972.576733742012
0.14999999,1479,56.11457896232605,-0.33333334,-0.30647027,3.3623196854438815,17.10591897051139,0.8067632364687419,4972.870814771501
0.14999999,1480,56.14975357055664,-1.0,-1.1832948,3.3601872819063914,17.193637550041643,0.806885788396184,4973.077177221459
0.14999999,1481,56.18458890914917,0.030303031,-0.011979554,3.3624022558194926,10.759436352791264,0.8067584910448563,4979.717740868668
0.14999999,1482,56.21932101249695,-0.35353535,-0.2036673,3.3605319838238374,16.809340841741378,0.8068659779411583,4980.308400026927
0.14999999,1483,56.25455284118652,0.53535354,0.52183235,3.365531372810313,6.625374149233221,0.8065786567350389,4991.083025877694
0.14999999,1484,56.290366888046265,-0.2929293,-0.181999,3.3637612295921455,16.661361162950538,0.8066803891038993,4991.821664714744
0.14999999,1485,56.326085329055786,-0.3939394,-0.24082892,3.3617165631632098,17.072568417376644,0.8067978986687807,4992.149096297367
0.14999999,1486,56.36103820800781,-0.030303031,0.002489172,3.3643407708453155,10.138710821227962,0.8066470821353264,4999.410385476139
0.14999999,1487,56.39700365066528,-0.41414142,-0.2896648,3.362371307300888,16.964251519719102,0.806760269695351,4999.84613395642
0.14999999,1488,56.43209981918335,0.41414142,0.2962207,3.366223376395595,8.305749879775004,0.8065388864140459,5008.940384076645
0.14999999,1489,56.46652817726135,-0.01010101,-0.19201465,3.3642994484691395,16.89850530609602,0.8066494569845319,5009.441878770549
0.14999999,1490,56.501747846603394,-0.23232323,-0.37682053,3.362099428864156,17.31372976295674,0.8067758948928643,5009.528149007592
0.14999999,1491,56.53640580177307,0.25252524,0.40650326,3.3664171652490853,7.600155621205855,0.8065277491236155,5019.327993386386
0.14999999,1492,56.57120990753174,0.43434343,0.527357,3.371417823956478,6.572600043320742,0.8062403549450298,5030.155393343065
0.14999999,1493,56.60635447502136,-0.25252524,-0.4225747,3.369212694597922,17.3208403083675,0.8063670865173606,5030.2345530346975
0.14999999,1494,56.64131474494934,-0.5959596,-0.62104326,3.366968723628876,17.38327993315717,0.8064960503661562,5030.25127310154
0.14999999,1495,56.67586588859558,-0.61616164,-0.51964426,3.3647307370298205,17.378821241958846,0.8066246702856422,5030.272451859581
0.14999999,1496,56.71113467216492,-0.6363636,-0.7512201,3.362504639478663,17.36551119950151,0.8067526069265133,5030.30694066008
0.14999999,1497,56.74758172035217,0.37373737,0.37507048,3.366655384581947,7.823829940905476,0.8065140583573591,5039.8831107191745
0.14999999,1498,56.7833833694458,-0.65656567,-0.41218287,3.364512509295898,17.243371793919945,0.806637212109431,5040.039738925255
0.14999999,1499,56.81914687156677,0.8787879,1.0376806,3.3738757431122446,,0.806099095223434,5057.4397389252545
0.14999999,1500,56.854331493377686,0.7979798,0.7899566,3.380944450620931,3.42306299385824,0.8056928476654635,5071.416675931397
0.14999999,1501,56.891212701797485,-0.7373737,-0.8199619,3.378733245979849,17.338073715643628,0.8058199283919624,5071.478602215753
0.14999999,1502,56.92639684677124,-0.5555556,-0.4883604,3.3765199013832516,17.345710338109086,0.8059471321044104,5071.532891877644
0.14999999,1503,56.96151614189148,-0.6969697,-0.47421694,3.374284948381023,17.38261446096703,0.8060755776792512,5071.550277416677
0.14999999,1504,56.99738383293152,-0.53535354,-0.75572944,3.3720587688119794,17.373889123459936,0.8062035190337938,5071.576388293217
0.14999999,1505,57.03249406814575,-0.47474748,-0.37210464,3.3699086700631242,17.263839848215017,0.8063270879274063,5071.712548445002
0.14999999,1506,57.06748151779175,-0.37373737,-0.2521889,3.3679011454805345,17.05342335131668,0.8064424629034173,5072.059125093685
0.14999999,1507,57.10311675071716,-0.7979798,-0.5163333,3.365674155532634,17.38817270600514,0.8065704508314575,5072.070952387679
0.14999999,1508,57.137895345687866,0.11111111,0.3340954,3.3696170810204777,8.088394208799002,0.806343845918363,5081.382558178881
0.14999999,1509,57.1734082698822,-0.7171717,-0.8413827,3.367430404850422,17.330077259593043,0.806469516962619,5081.452480919287
0.14999999,1510,57.21006155014038,-0.75757575,-1.067141,3.365333321021304,17.199166177118556,0.8065900390217638,5081.653314742169
0.14999999,1511,57.24638795852661,-0.57575756,-0.5551,3.363120994432017,17.377492155390673,0.8067171842280447,5081.675822586778
0.14999999,1512,57.28097319602966,-0.67676765,-0.67270947,3.3609171646844844,17.369069583837312,0.8068438411100869,5081.706753002941
0.14999999,1513,57.31355094909668,-0.17171717,-0.07370624,3.360129421482071,15.230938300567237,0.8068891137079267,5083.875814702374
0.14999999,1514,57.33518147468567,-0.45454547,-0.35226738,3.3580171713488323,17.237817280241245,0.807010507393745,5084.037997422132
0.14999999,1515,57.35822534561157,-0.21212122,0.031752124,3.3612510660449146,9.14263236408698,0.8068246513767289,5092.295365058046
0.14999999,1516,57.38460826873779,-0.7777778,-1.0456872,3.3591636796215303,17.203226751805236,0.806944616113705,5092.49213830624
0.14999999,1517,57.42022347450256,-0.83838385,-0.7698597,3.356974678635252,17.36155081656286,0.8070704207680888,5092.530587489678
0.14999999,1518,57.45703411102295,-0.13131313,-0.37428913,3.3548426616686293,17.279427076698024,0.8071929504788142,5092.651160412979
0.14999999,1519,57.493478298187256,0.09090909,0.14132276,3.3582148430182928,8.922813868192156,0.8069991469529716,5101.128346544787
0.14999999,1520,57.53012156486511,-0.8181818,-0.8189327,3.3560589914772514,17.318679499364396,0.8071230464668242,5101.209667045422
0.14999999,1521,57.56570291519165,-0.85858583,-0.8338961,3.3539047992502717,17.32046738575871,0.8072468506178001,5101.289199659664
0.14999999,1522,57.60105299949646,-0.8989899,-1.2598934,3.3518357634916143,17.195167625427324,0.8073657607188726,5101.494032034237
0.14999999,1523,57.63934135437012,0.13131313,0.37055808,3.355902540259298,7.854463219325381,0.8071320379161321,5111.039568814911
0.14999999,1524,57.67457127571106,0.8989899,1.0555855,3.365117827306372,,0.8066024237180244,5128.439568814911
0.14999999,1525,57.71057200431824,-0.959596,-0.855875,3.3629603804296284,17.32498865972696,0.806726414917837,5128.5145801551835
0.14999999,1526,57.747212409973145,-0.8787879,-0.9614494,3.360869211588913,17.228163270501696,0.8068465970351195,5128.686416884681
0.14999999,1527,57.784226179122925,-0.9191919,-1.1549454,3.3588045963641537,17.191798236618617,0.8069652530825194,5128.8946186480625
0.14999999,1528,57.82081842422485,-0.4949495,-0.41089848,3.3566343645514625,17.357309613428395,0.8070899790487661,5128.937309034634
0.14999999,1529,57.85639953613281,-0.43434343,-0.35471243,3.354555102058259,17.222557987556286,0.807209476893203,5129.114751047078
0.14999999,1530,57.89251470565796,-0.93939394,-0.8977408,3.3524341860402935,17.29044640542956,0.8073313686183736,5129.224304641649
0.14999999,1531,57.928359508514404,-0.97979796,-0.6267397,3.3502517943359424,17.38880751332151,0.8074567934289684,5129.235497128328
0.14999999,1532,57.96387505531311,-0.3131313,-0.39304906,3.348097724796622,17.349782739902572,0.8075805905289294,5129.285714388425
0.14999999,1533,58.00018286705017,-0.27272728,-0.38213354,3.3459780026479,17.301436329194665,0.8077024136409248,5129.38427805923
0.14999999,1534,58.035404205322266,-0.5151515,-0.7004529,3.3438062508246404,17.38548929423185,0.8078272269641007,5129.398788764998
0.14999999,1535,58.07024431228638,0.5959596,0.31580922,3.347623578139195,8.196596321333452,0.8076078403368274,5138.6021924436645
0.14999999,1536,58.10576891899109,0.1919192,0.24792773,3.3512091051892985,8.545006872902094,0.8074017755638331,5147.457185570763
0.14999999,1537,58.140565156936646,0.47474748,0.23246652,3.3547459688472667,8.612631452513698,0.807198507537513,5156.244554118249
0.14999999,1538,58.176347970962524,-1.0,-0.9704095,3.3526761367673776,17.22865577002188,0.8073174634041734,5156.415898348227
0.14999999,1539,58.21278643608093,-0.15151516,-0.025179788,3.3533924337680285,12.944942779230791,0.8072762969098829,5160.870955568996
0.14999999,1540,58.2474148273468,-0.33333334,-0.33531636,3.3513328853048767,17.218312199484956,0.8073946617640871,5161.05264336951
0.14999999,1541,58.28306579589844,0.57575756,0.6416881,3.356974013792683,5.355688114986022,0.8070704589774317,5173.096955254525
0.14999999,1542,58.31957244873047,-0.05050505,-0.06350493,3.3566396285382196,14.558648048590227,0.8070896765207917,5175.9383072059345
0.14999999,1543,58.352667808532715,0.4949495,0.32144755,3.3604500482777167,8.163882713418255,0.8068706868805906,5185.174424492517
0.14999999,1544,58.38868165016174,-0.35353535,-0.39757615,3.358321148283992,17.326571542033168,0.8069930374549424,5185.247852950483
0.14999999,1545,58.4248788356781,0.93939394,0.93048114,3.366618747113952,1.2218886594272964,0.8065161639589677,5201.425964291056
0.14999999,1546,58.460644006729126,-0.3939394,-0.28453654,3.364606331895238,17.144575181017466,0.8066318200060202,5201.681389110038
0.14999999,1547,58.497225284576416,-0.1919192,-0.09050819,3.363904144011893,15.121678323640023,0.8066721756314998,5203.959710786398
0.14999999,1548,58.533289432525635,-0.2929293,-0.26495567,3.361908214624324,17.125794547944214,0.8067868842169924,5204.233916238454
0.14999999,1549,58.57061290740967,0.35353535,0.30720532,3.3656478474772715,8.245400496160194,0.8065719627886621,5213.388515742294
0.14999999,1550,58.60647368431091,0.45454547,0.6218914,3.3711000497351127,5.583438652868635,0.8062586178313149,5225.205077089425
0.14999999,1551,58.6423773765564,-0.41414142,-0.48657995,3.368950010878349,17.363610217104934,0.8063821832828529,5225.2414668723195
0.14999999,1552,58.6780891418457,0.21212122,0.5242406,3.3737364879933325,6.602437506668038,0.8061070983911873,5236.039029365652
0.14999999,1553,58.71299481391907,0.01010101,0.16487715,3.377064959076862,8.857147919284644,0.8059158069496051,5244.581881446367
0.14999999,1554,58.75036287307739,-0.23232323,-0.27545244,3.3751341625696196,17.023392813179097,0.8060267722661132,5244.958488633189
0.14999999,1555,58.78660178184509,-0.5959596,-0.62632936,3.3729510142604977,17.419661458114764,0.8061522405597409,5244.938827175074
0.14999999,1556,58.82145833969116,-0.61616164,-0.66124475,3.3707969106985667,17.378834128104163,0.8062760396150243,5244.959993046969
0.14999999,1557,58.85814023017883,-0.01010101,-0.06865014,3.3699620843443796,15.329027722770475,0.8063240181411269,5247.030965324199
0.14999999,1558,58.89435291290283,-0.6363636,-0.606454,3.3678178910023444,17.37069114254663,0.8064472476435427,5247.060274181653
0.14999999,1559,58.92966389656067,-0.65656567,-0.7359771,3.3656887320563746,17.351540905764455,0.8065696131002077,5247.108733275888
0.14999999,1560,58.964985609054565,-0.7373737,-0.7773011,3.363566835697136,17.344469588355565,0.8066915611668305,5247.164263687532
0.14999999,1561,59.001741886138916,-0.6969697,-0.59243226,3.361401528513568,17.416477677853333,0.8068160041084149,5247.147786009679
0.14999999,1562,59.03702640533447,-0.5555556,-0.5069671,3.3593036173899797,17.315535646530893,0.8069365737132188,5247.2322503631485
0.14999999,1563,59.07225823402405,-0.53535354,-0.50694704,3.3571655563256613,17.382485826139924,0.8070594507858807,5247.249764537009
0.14999999,1564,59.107911109924316,-0.25252524,-0.2787494,3.355231222757307,17.068132144580787,0.8071706193817634,5247.581632392428
0.14999999,1565,59.144108057022095,-0.07070707,-0.1338816,3.353655868446023,16.510198274402114,0.8072611569858602,5248.471434118026
0.14999999,1566,59.17942452430725,-0.7979798,-0.9021757,3.351585075307581,17.289206186354363,0.8073801680857706,5248.582227931672
0.14999999,1567,59.21563124656677,-0.47474748,-0.37434095,3.3495345357262907,17.261610448574935,0.8074980151881437,5248.720617483097
0.14999999,1568,59.260584354400635,-0.7171717,-0.73607934,3.3474163094702414,17.371844233758534,0.8076197523292958,5248.748773249338
0.14999999,1569,59.31885766983032,-0.57575756,-0.7224638,3.3453011784736852,17.371224224126188,0.8077413115819716,5248.7775490252125
0.14999999,1570,59.37175965309143,-0.67676765,-0.66636354,3.3431805603827076,17.384069224361866,0.8078631861849014,5248.793479800851
0.14999999,1571,59.40709829330444,-0.75757575,-0.7966533,3.3410864653697043,17.346642705045543,0.8079835364730049,5248.846837095805
0.14999999,1572,59.441691398620605,-0.37373737,-0.4132564,3.3390004581505393,17.33811688315797,0.8081034219453708,5248.9087202126475
0.14999999,1573,59.47544622421265,-0.83838385,-0.71172696,3.33688219913316,17.39302097618691,0.808225160969358,5248.915699236461
0.14999999,1574,59.510605573654175,-0.45454547,-0.60652393,3.334769059915007,17.38919893023972,0.8083466057520103,5248.926500306221
0.14999999,1575,59.54578256607056,-0.7777778,-0.65140295,3.3326525837286924,17.39868093353083,0.8084682423144424,5248.9278193726905
0.14999999,1576,59.58102107048035,-0.8181818,-0.7521366,3.330553997741423,17.37471893220766,0.8085888507045154,5248.953100440483
0.14999999,1577,59.61848735809326,-0.85858583,-0.5597599,3.3284573899539303,17.375796483134266,0.808709345404946,5248.977303957348
0.14999999,1578,59.653834104537964,0.67676765,0.7429656,3.3347898604558566,4.078904158006689,0.8083454103186283,5262.2983997993415
0.14999999,1579,59.68927764892578,0.07070707,0.11001518,3.33800123077729,8.994456402000626,0.8081608488059023,5270.7039433973405
0.14999999,1580,59.72318768501282,0.75757575,0.9076417,3.345885965931793,1.6041172251072455,0.8077077031073676,5286.499826172233
0.14999999,1581,59.75821852684021,-0.8989899,-0.81480205,3.3438137069959724,17.33035541160032,0.8078267984485067,5286.569470760633
0.14999999,1582,59.79288697242737,-0.11111111,0.03291995,3.346946147616315,9.100665231622493,0.8076467731254985,5294.86880552901
0.14999999,1583,59.828078508377075,-0.959596,-0.7353563,3.3448450683393696,17.379062347788516,0.8077675248080814,5294.889743181222
0.14999999,1584,59.86516761779785,-0.13131313,-0.10173074,3.3440483667222716,15.317130293143306,0.80781331225734,5296.972612888078
0.14999999,1585,59.901408195495605,-0.8787879,-0.85016906,3.3419879357039926,17.321734797249658,0.8079317278331031,5297.0508780908285
0.14999999,1586,59.936922788619995,-0.4949495,-0.3960204,3.3399382091871987,17.308878319931456,0.8080495282076315,5297.141999770897
0.14999999,1587,59.97393441200256,-0.9191919,-1.0830358,3.337956954781683,17.20431253236568,0.8081633934033505,5297.3376872385315
0.14999999,1588,60.00961756706238,-0.43434343,-0.17314985,3.3363506739638265,16.61281698397486,0.8082557083928825,5298.124870254556
0.14999999,1589,60.044387340545654,-0.97979796,-0.7917697,3.3342834225715547,17.348511788356177,0.8083745159441628,5298.1763584662
0.14999999,1590,60.080007791519165,-0.93939394,-0.84967947,3.3322304249026766,17.32998287094417,0.8084925043159373,5298.246375595256
0.14999999,1591,60.115081787109375,-0.5151515,-0.68445694,3.330143376658523,17.388263331545126,0.8086124496173254,5298.25811226371
0.14999999,1592,60.15188026428223,-0.3131313,-0.08865027,3.3293078755387433,15.399974406030957,0.8086604669230598,5300.25813785768
0.14999999,1593,60.18820357322693,-0.27272728,-0.33524835,3.3273180684578016,17.240454804401647,0.8087748236518498,5300.417683053278
0.14999999,1594,60.22367334365845,-1.0,-0.9383957,3.3253235760441324,17.251902838930924,0.8088894496526353,5300.565780214347
0.14999999,1595,60.25851130485535,-0.33333334,-0.43270355,3.3232476940545346,17.38570819736401,0.8090087532152556,5300.580072016983
0.14999999,1596,60.293654918670654,0.61616164,0.55258054,3.3281049382599144,6.324590554159394,0.8087296012494293,5311.655481462823
0.14999999,1597,60.32901883125305,0.65656567,0.5931325,3.333220977691791,5.901580089033576,0.8084355759947237,5323.15390137379
0.14999999,1598,60.36544728279114,-0.35353535,-0.22000816,3.331433255416962,16.923559217484552,0.8085383186541967,5323.630342156305
0.14999999,1599,60.40073323249817,-0.17171717,-0.084846534,3.330818657751191,15.051308412151092,0.8085736403591262,5325.979033744155
0.14999999,1600,60.435811042785645,0.05050505,-0.15758428,3.329311005998049,16.48142414727655,0.8086602870116054,5326.897609596878
0.14999999,1601,60.471174001693726,-0.3939394,-0.34360594,3.3273537839726206,17.204201456712454,0.8087727710360554,5327.093408140166
0.14999999,1602,60.50930666923523,-0.41414142,-0.6059214,3.3252840390779146,17.38837753734608,0.8088917218920728,5327.105030602819
0.14999999,1603,60.55040264129639,-0.2929293,-0.24260129,3.3233956392271495,17.101820921698835,0.8090002506191283,5327.403209681121
0.14999999,1604,60.58650732040405,0.27272728,0.3239072,3.3270908847767844,8.149430499158676,0.8087878801852413,5336.653779181962
0.14999999,1605,60.62179899215698,0.2929293,0.34874696,3.3308763080304753,7.997304793048849,0.8085703271246842,5346.056474388913
0.14999999,1606,60.65674901008606,-0.5959596,-0.70599425,3.3288210899875663,17.369803868881323,0.808688443104162,5346.0866705200315
0.14999999,1607,60.692097663879395,-0.61616164,-0.6834801,3.3267565456746313,17.388901620898995,0.8088070950761698,5346.0977688991325
0.14999999,1608,60.727524757385254,-0.6363636,-0.5417336,3.3247039263142164,17.37385538587262,0.8089250617060786,5346.12391351326
0.14999999,1609,60.76361322402954,-0.65656567,-0.90799797,3.3227121481709485,17.280067106203738,0.8090395317143124,5346.2438464070565
0.14999999,1610,60.79816031455994,-0.6969697,-0.6744735,3.3206613431042684,17.379084009185036,0.8091573940744665,5346.264762397872
0.14999999,1611,60.83463668823242,-0.23232323,-0.16124882,3.319147860993102,16.51755833798471,0.8092443758049933,5347.147204059887
0.14999999,1612,60.87035775184631,0.17171717,0.27505335,3.322662132457669,8.415846538124184,0.8090424061805929,5356.131357521763
0.14999999,1613,60.90600776672363,-0.7373737,-0.6267043,3.320610075370741,17.387305948757398,0.8091603404959338,5356.1440515730055
0.14999999,1614,60.94211220741272,-0.53535354,-0.51808983,3.318572059193427,17.36874803481422,0.8092774678624461,5356.175303538192
0.14999999,1615,60.978187084198,-0.5555556,-0.37025452,3.3166333460157813,17.212449722704463,0.8093888881600118,5356.362853815487
0.14999999,1616,61.04217576980591,-0.7979798,-0.8517607,3.31463125026872,17.318753381235787,0.809503951133981,5356.444100434252
0.14999999,1617,61.113077878952026,-0.7171717,-0.73925775,3.3125920011149175,17.382834631430022,0.8096211493612109,5356.461265802822
0.14999999,1618,61.15645456314087,-0.57575756,-0.45300415,3.310584864699267,17.33495471940829,0.8097365020287771,5356.526311083414
0.14999999,1619,61.1917040348053,-0.67676765,-0.5309675,3.3085358512171212,17.406767962894737,0.8098542614243028,5356.519543120519
0.14999999,1620,61.22479057312012,-0.47474748,-0.21504852,3.306858223512418,16.80922103040266,0.8099506768096304,5357.110322090117
0.14999999,1621,61.247942209243774,-0.75757575,-0.5684105,3.3048192469091395,17.398322850401502,0.8100678593730373,5357.111999239715
0.14999999,1622,61.27212166786194,-0.25252524,-0.2626254,3.303066125106346,16.93874431722214,0.8101686134996346,5357.573254922493
0.14999999,1623,61.29135870933533,-0.83838385,-0.8367182,3.3010703864223836,17.33601775896418,0.8102833111251495,5357.637237163529
0.14999999,1624,61.320204734802246,-0.37373737,-0.34398,3.299123997163466,17.259865770060635,0.8103951725768116,5357.7773713934685
0.14999999,1625,61.343565464019775,-0.45454547,-0.5272287,3.2971202388423393,17.356983274667797,0.8105103311010142,5357.820388118801
0.14999999,1626,61.367809772491455,-0.7777778,-0.79700595,3.295128051358959,17.342176609133734,0.8106248246345419,5357.878211509667
0.14999999,1627,61.392516136169434,-0.8181818,-0.7515632,3.2931205782494697,17.371030697780167,0.8107401966523289,5357.907180811887
0.14999999,1628,61.41649603843689,-0.85858583,-1.0240057,3.2912192086263037,17.202309168264485,0.8108494707686025,5358.104871643623
0.14999999,1629,61.439454793930054,-0.1919192,-0.2876742,3.289349690662484,17.154225554436273,0.8109569143297418,5358.350646089187
0.14999999,1630,61.46287298202515,-0.09090909,-0.40746954,3.2873938883968767,17.298608002277536,0.8110693167587996,5358.452038086909
0.14999999,1631,61.48616909980774,-0.8989899,-0.6029694,3.285384837272611,17.389368495280237,0.8111847794670908,5358.462669591629
0.14999999,1632,61.51037621498108,0.23232323,0.26984704,3.2888609030910687,8.441675747004982,0.8109850055694784,5367.420993844624
0.14999999,1633,61.53266263008118,-0.959596,-1.2479134,3.2869717843382134,17.19607002032157,0.811093575612746,5367.624923824303
0.14999999,1634,61.55677580833435,0.030303031,0.2230619,3.290314129380277,8.6516364169299,0.8109014868172251,5376.373287407373
0.14999999,1635,61.57838416099548,-0.8787879,-0.8924221,3.288370735245517,17.287135280952864,0.8110131761353148,5376.48615212642
0.14999999,1636,61.602153062820435,-0.4949495,-0.4751043,3.2864183076857088,17.30580075260083,0.8111253846157634,5376.580351373819
0.14999999,1637,61.62917351722717,-0.9191919,-1.1274662,3.2845363502640814,17.194345991517903,0.8112335430882708,5376.7860053823015
0.14999999,1638,61.655245542526245,0.5151515,0.3381664,3.2882310919219044,8.06347681422229,0.8110212016136834,5386.122528568079
0.14999999,1639,61.678664207458496,-0.97979796,-1.0797517,3.286347951463515,17.19823611937792,0.8111294280768091,5386.324292448701
0.14999999,1640,61.70395755767822,-0.07070707,-0.10908641,3.2853766274050895,15.706623504354406,0.8111852512985577,5388.017668944347
0.14999999,1641,61.72788381576538,-0.93939394,-0.86319226,3.283429752095603,17.309445755461716,0.8112971406841604,5388.108223188885
0.14999999,1642,61.75256657600403,-0.5151515,-0.65790564,3.2814419000417687,17.38062332030096,0.8114113850550705,5388.127599868584
0.14999999,1643,61.77337193489075,-0.05050505,0.117554806,3.2845701552987605,8.97883471272048,0.8112316002701858,5396.548765155863
0.14999999,1644,61.79718899726868,-0.43434343,-0.4142251,3.282639044232534,17.290176437577028,0.8113425836647966,5396.658588718286
0.14999999,1645,61.819424629211426,-0.27272728,-0.43793762,3.2806813352564976,17.33779222134805,0.8114550956749136,5396.720796496938
0.14999999,1646,61.843909740448,0.3131313,0.41392952,3.2846756459534117,7.544683257623218,0.811225537588884,5406.576113239315
0.14999999,1647,61.86577582359314,-1.0,-1.2461191,3.2828025013764557,17.200393472292554,0.8113331895760654,5406.775719767023
0.14999999,1648,61.89083456993103,-0.01010101,-0.10791562,3.2817447254625343,15.860412204765483,0.8113939812952562,5408.315307562257
0.14999999,1649,61.913246631622314,-0.030303031,0.09561011,3.2848355868699652,9.021424813683831,0.8112163455821855,5416.693882748573
