,Iteration,TimestepsSoFar,URet,ReturnMin,DenMISELogLast,ReturnStepMax,DenMISEMeanLog,ReturnLastEpisode,IWMin,SqrtESSClassic,DenMISELogFirst,IWMean,LQGmu1,target_sum_log_mean,ReturnMax,IWFirstEpisode,IWMax,LQGmu01,Bound,IWNorm1,TimeElapsed,IWNorm2,LQGsigma,IWLastEpisode,MISE,ReturnAbsMax,ReturnMean
512,513,10260,9.408685183355812,,17.594275,0.9999992,13.211274,8.566725,,7.3024864,14.898368,0.98138225,0.96,-409.8156,17.263716,,11.164465,0.193,15.463945,503.4491,7180.740571260451,68.94215,0.11,7.610912,8.371684,17.263716,11.161452
513,514,10280,9.374603781050057,,9.849402,0.9999992,13.204682,8.531467,,7.3764114,14.896420499999998,0.982559,0.96,-408.99472000000003,17.263716,,10.947961,0.193,15.403020000000001,505.03534,7213.882015705109,68.46625999999999,0.11,9.712944,8.381835,17.263716,11.156336
514,515,10300,9.436256850692773,,13.699785,0.9999992,13.205595,8.591051,,7.409069000000001,14.894476999999998,0.9691076999999999,0.96,-408.17255,17.263716,,10.740499,0.193,15.257654,499.09045,7238.954820632935,67.3621,0.11,2.041224,8.267418,17.263716,11.151354
515,516,10320,9.32949207725364,,13.253501000000002,0.9999992,13.205615,8.494707,,7.480435000000001,14.892536999999999,0.9724101,0.96,-407.35132000000004,17.263716,,10.541501,0.193,15.218501999999999,501.7636,7270.519980430603,67.0768,0.11,10.372173,8.294953999999999,17.263716,11.146206
516,517,10340,9.347986530730816,,11.096189,0.9999992,13.201467000000001,8.510128,,7.5516369999999995,14.890601,0.97501963,0.96,-406.53747999999996,17.263716,,10.350484,0.193,15.175182000000001,504.08514,7301.684297084808,66.75177,0.11,9.929852,8.3169155,17.263716,11.141107
517,518,10360,9.366697734163363,,13.91954,0.9999992,13.202786999999999,8.529276,,7.6225996,14.888668,0.9768513000000001,0.96,-405.72147,17.263716,,10.16695,0.193,15.127032999999999,506.00897000000003,7326.941137313843,66.38273000000001,0.11,9.432738,8.332612,17.263716,11.136064999999999
518,519,10380,9.39146342222234,,15.8361845,0.9999992,13.207807,8.549761,,7.693202,14.88674,0.9768872,0.96,-404.90512,17.263716,,9.990492,0.193,15.065387,507.00445999999994,7350.946004629134,65.902916,0.11,8.395357,8.333321,17.263716,11.131082000000001
519,520,10400,9.35894655822102,,10.884761,0.9999992,13.2032795,8.521776,,7.7624645,14.884815,0.9788309999999999,0.96,-404.10126,17.263716,,9.820701,0.193,15.021823999999999,508.99213,7380.335207462311,65.57094599999999,0.11,9.253698,8.349826,17.263716,11.126064
520,521,10420,9.397453097406867,,9.889356,0.9999992,13.196866,8.553188,,7.830871000000001,14.882894,0.9774591999999999,0.96,-403.3028,17.263716,,9.657202999999999,0.193,14.952242000000002,509.25622999999996,7406.136891365051,65.031876,0.11,7.4319467999999995,8.338527000000001,17.263716,11.121125
521,522,10440,9.338800918545166,,9.933272,0.9999992,13.190557,8.501457,,7.8982553,14.880976,0.97985035,0.96,-402.5069,17.263716,,9.499651,0.193,14.915768,511.48187,7437.3342282772055,64.75884,0.11,9.248546000000001,8.358478999999999,17.263716,11.116106
522,523,10460,9.35560540400193,,12.850734,0.9999992,13.189855999999999,8.517425,,7.965356,14.879063,0.9817540000000001,0.96,-401.70853,17.263716,,9.347735,0.193,14.876620999999998,513.45734,7465.044731616974,64.46132,0.11,8.915776,8.374571000000001,17.263716,11.111137
523,524,10480,9.384865864306212,,17.704685,0.9999992,13.198425,8.543127,,8.032411999999999,14.877151999999999,0.9824163,0.96,-400.9041,17.263716,,9.201153999999999,0.193,14.828261999999999,514.78613,7493.288538455963,64.088615,0.11,8.181467,8.380492,17.263716,11.106236
524,525,10500,9.38026467021638,,19.552588,0.9999992,13.210482,8.539914999999999,,8.098695,14.875245000000001,0.983419,0.96,-400.09918,17.263716,,9.059635,0.193,14.78426,516.295,7519.291659593581,63.750397,0.11,8.257833,8.389261,17.263716,11.101349
525,526,10520,9.39429944010249,,13.527923999999999,0.9999992,13.211041,8.55414,,8.164356,14.8733425,0.9829627000000001,0.96,-399.30902000000003,17.263716,,8.922914,0.193,14.729332000000001,517.0384,7550.972987651825,63.328743,0.11,7.397214,8.385764,17.263716,11.096507
526,527,10540,9.409303445477796,,12.954182000000001,0.9999992,13.210510000000001,8.563358000000001,,8.226844,14.871443,0.9801291999999999,0.96,-398.52335,17.263716,,8.790752000000001,0.193,14.65741,516.5281,7577.587362051009,62.78569399999999,0.11,6.0310593,8.362025,17.263716,11.0917
527,528,10560,9.366780397001238,,15.152657000000001,0.9999992,13.214139000000001,8.525666000000001,,8.29113,14.869548000000002,0.98157513,0.96,-397.73587000000003,17.263716,,8.662929,0.193,14.620904999999999,518.27167,7603.270069122314,62.509174,0.11,8.147053,8.374332,17.263716,11.086839999999999
528,529,10580,9.316429522809383,,11.825488,0.9999992,13.211468,8.480305,,8.354036,14.867655,0.98383296,0.96,-396.95763999999997,17.263716,,8.539235000000001,0.193,14.592367000000001,520.44763,7631.869007349013,62.29894300000001,0.11,8.500883,8.392832,17.263716,11.081911999999999
529,530,10600,9.357627943735142,,13.437534,0.9999992,13.211853,8.518866000000001,,8.417079,14.865767000000002,0.9853523000000001,0.96,-396.17935,17.263716,,8.419467,0.193,14.558775,522.2367,7656.56205701828,62.044888,0.11,8.050455,8.405673,17.263716,11.077077000000001
530,531,10620,9.405463859634759,,11.42577,0.9999992,13.208451,8.559678,,8.478489999999999,14.863882,0.9832803,0.96,-395.40836,17.263716,,8.303446000000001,0.193,14.496923,522.1218,7675.474100828172,61.58194,0.11,6.0736856,8.388389,17.263716,11.072335
531,532,10640,9.313031789578174,,13.850641,0.9999992,13.209616,8.479594,,8.539883999999999,14.862,0.98539054,0.96,-394.6351,17.263716,,8.190999,0.193,14.470278,524.2278,7697.729482650757,61.385826,0.11,8.178315,8.405658,17.263716,11.067461999999999
532,533,10660,9.29059265217856,,3.9758377,0.9999992,13.192255,8.456807000000001,,8.600714,14.860123000000002,0.9875026,0.96,-393.88333,17.263716,,8.124533,0.193,14.444335999999998,526.33887,7725.519432067871,61.197117000000006,0.11,8.124533,8.422609,17.263716,11.062564
533,534,10680,9.332174314051716,,8.724663,0.9999992,13.183854,8.494806,,8.661485,14.858248000000001,0.9891851999999999,0.96,-393.12552,17.263716,,8.017565,0.193,14.415991,528.2249,7758.638989448547,60.985493000000005,0.11,7.8425020000000005,8.436514,17.263716,11.057756
534,535,10700,9.388571513091703,,15.551123,0.9999992,13.188248000000002,8.54694,,8.722525,14.856376999999998,0.9893363000000002,0.96,-392.358,17.263716,,7.913760000000001,0.193,14.375729000000002,529.2949,7779.791970014571,60.68139,0.11,6.965142,8.438095,17.263716,11.053063
535,536,10720,9.374288596152773,,17.536776,0.9999992,13.196330999999999,8.535051,,8.782886999999999,14.854509,0.99020475,0.96,-391.58954,17.263716,,7.812981,0.193,14.342463500000001,530.7497599999999,7808.081435203552,60.429984999999995,0.11,7.2698946,8.445639,17.263716,11.048364999999999
536,537,10740,9.376224443126283,,15.917912,0.9999992,13.20137,8.533602,,8.842827,14.852646,0.9909344999999999,0.96,-390.82706,17.263716,,7.7151003,0.193,14.308828,532.13184,7839.077982902527,60.176666000000004,0.11,7.1285476999999995,8.451974,17.263716,11.043682
537,538,10760,9.406706457211047,,16.309023,0.9999992,13.207120999999999,8.562836,,8.901548,14.850785,0.98947096,0.96,-390.06702,17.263716,,7.6199902999999996,0.193,14.258125,532.3354,7867.968134641646,59.80256,0.11,5.8816156,8.439908,17.263716,11.039071
538,539,10780,9.354731738275046,,12.307888,0.9999992,13.205423999999999,8.52104,,8.960307,14.848927999999999,0.99067146,0.96,-389.31683,17.263716,,7.5275383,0.193,14.230144500000002,533.9719,7894.723625659943,59.59304,0.11,7.222405999999999,8.450080999999999,17.263716,11.034399
539,540,10800,9.33204106671838,,18.003109,0.9999992,13.214281,8.498146,,9.018335,14.8470745,0.99216735,0.96,-388.55887,17.263716,,7.4376335000000005,0.193,14.205335,535.7704,7922.8929159641275,59.409009999999995,0.11,7.3260464999999995,8.462462,17.263716,11.029702
540,541,10820,9.396085076499027,,6.603343,0.9999992,13.202038,8.553803,,9.076210000000001,14.845223999999998,0.9911787000000001,0.96,-387.82513,17.263716,,7.350169,0.193,14.160599,536.22766,7950.345455884933,59.080569999999994,0.11,5.9322023,8.454347,17.263716,11.0251255
541,542,10840,9.34657707923636,,14.717832999999999,0.9999992,13.204807999999998,8.509383999999999,,9.133610000000001,14.843378,0.9924271000000001,0.96,-387.07883,17.263716,,7.26505,0.193,14.135171,537.8955,7975.154620409013,58.891888,0.11,7.061588,8.464779,17.263716,11.020484
542,543,10860,9.414607967966244,,17.317553,0.9999992,13.212357999999998,8.573628,,9.18882,14.841535,0.9900959,0.96,-386.3311,17.263716,,7.1821833,0.193,14.081675,537.6221,8005.741862297058,58.508280000000006,0.11,5.0675144,8.4453535,17.263716,11.015978
543,544,10880,9.32359820025857,,15.317064000000002,0.9999992,13.216201000000002,8.48974,,9.245265,14.839695,0.991541,0.96,-385.58914,17.263716,,7.101480499999999,0.193,14.059117,539.3983,8037.745469093323,58.343196999999996,0.11,7.0268164,8.457207,17.263716,11.011334
544,545,10900,9.379609487357287,,16.724287,0.9999992,13.222614000000002,8.540524000000001,,9.301945,14.837857999999999,0.9920866,0.96,-384.84753,17.263716,,7.022856699999999,0.193,14.029816,540.6872,8067.368615150452,58.12625,0.11,6.492387,8.46204,17.263716,11.0068
545,546,10920,9.36519920459807,,11.132952000000001,0.9999992,13.218764000000002,8.527958,,9.358106,14.836023999999998,0.9928855,0.96,-384.11884,17.263716,,6.9462333,0.193,14.003239,542.1155,8098.148008346558,57.93004200000001,0.11,6.574664,8.468877,17.263716,11.002261
546,547,10940,9.34898043297027,,10.793334,0.9999992,13.214307999999999,8.514219,,9.413705,14.834195000000001,0.9939237,0.96,-383.39342999999997,17.263716,,6.8715363,0.193,13.979263000000001,543.6763,8130.617914915086,57.753696,0.11,6.6547089999999995,8.477589,17.263716,10.997712
547,548,10960,9.375140255985004,,16.449633,0.9999992,13.220193,8.538155,,9.469199,14.832369,0.9945231,0.96,-382.6604,17.263716,,6.79869,0.193,13.952276999999999,544.99866,8162.9401495456705,57.554885999999996,0.11,6.367991,8.482844,17.263716,10.993224
548,549,10980,9.387382285275793,,14.581285000000001,0.9999992,13.222651999999998,8.549623,,9.524444,14.830545,0.99464405,0.96,-381.93356,17.263716,,6.727628999999999,0.193,13.9218445,546.0596,8192.10617017746,57.332436,0.11,6.0540867,8.484136999999999,17.263716,10.988773
549,550,11000,9.346506384672056,,14.448701000000002,0.9999992,13.224864000000002,8.510914999999999,,9.578927,14.828726000000001,0.9956562,0.96,-381.20947,17.263716,,6.658292299999999,0.193,13.899366,547.6109,8221.357142686844,57.168293000000006,0.11,6.4882708,8.492587,17.263716,10.984267
550,551,11020,9.400211082620224,,9.0124445,0.9999992,13.217203,8.560974,,9.632954,14.826908999999999,0.9946328999999999,0.96,-380.49823,17.263716,,6.590613,0.193,13.860655,548.0427,8255.680688619614,56.89249,0.11,5.323807700000001,8.4842,17.263716,10.97987
551,552,11040,9.374301222007157,,14.554064000000002,0.9999992,13.219609,8.536176,,9.687052,14.825095999999998,0.9951769,0.96,-379.77927,17.263716,,6.524533,0.193,13.835377,549.33765,8281.050813436508,56.708443,0.11,6.1213627,8.488947,17.263716,10.975442999999999
552,553,11060,9.387590336056943,,15.432779,0.9999992,13.223592000000002,8.549671,,9.740916,14.823285999999998,0.9953143,0.96,-379.0614,17.263716,,6.459996,0.193,13.807228,550.4088,8308.152444601059,56.504830000000005,0.11,5.849697,8.490361,17.263716,10.971055999999999
553,554,11080,9.395748645634447,,13.225673,0.9999992,13.223579999999998,8.556182000000002,,9.794374000000001,14.821479,0.9949614,0.96,-378.35022000000004,17.263716,,6.396949,0.193,13.775492000000002,551.2086,8336.967138290405,56.278084,0.11,5.527053400000001,8.487645,17.263716,10.966697
554,555,11100,9.351923387270688,,16.092474,0.9999992,13.228734,8.515595,,9.847249,14.819675,0.9958478000000001,0.96,-377.6362,17.263716,,6.3353443,0.193,13.754528,552.69556,8362.723476171494,56.1269,0.11,6.159168,8.495075,17.263716,10.96228
555,556,11120,9.359272872938783,,20.389264999999998,0.9999992,13.241595000000002,8.521705,,9.899854,14.817876,0.99665755,0.96,-376.91708,17.263716,,6.2751265,0.193,13.733428,554.1416,8393.526745080948,55.974728000000006,0.11,6.0774574,8.501922,17.263716,10.957891
556,557,11140,9.352771374702476,,12.317587,0.9999992,13.239925,8.51266,,9.952155,14.816078,0.9974433000000001,0.96,-376.21512,17.263716,,6.216254,0.193,13.712479,555.5759,8427.657796621323,55.824688,0.11,6.0250115,8.508466,17.263716,10.953502
557,558,11160,9.40101906131101,,16.853642,0.9999992,13.246389,8.5590105,,10.004291,14.814283999999999,0.9969363000000001,0.96,-375.50766,17.263716,,6.1586833,0.193,13.681335999999998,556.29047,8455.21392941475,55.60519,0.11,5.26492,8.504442999999998,17.263716,10.94921
558,559,11180,9.362876764650414,,14.751472,0.9999992,13.249067000000002,8.520692,,10.0560665,14.812494000000001,0.99759245,0.96,-374.80637,17.263716,,6.102367,0.193,13.660210000000001,557.6542,8482.221177816391,55.454506,0.11,5.861983,8.509971,17.263716,10.944866000000001
559,560,11200,9.37163813607787,,18.461102,0.9999992,13.258365,8.531575,,10.107607000000002,14.810707,0.99813753,0.96,-374.10098,17.263716,,6.047269,0.193,13.638639000000001,558.95703,8507.269935607908,55.30063199999999,0.11,5.761368,8.514663,17.263716,10.940557
560,561,11220,9.380758313467037,,17.387428,0.9999992,13.265715,8.542817,,10.158941,14.808923000000002,0.9984699,0.96,-373.40005,17.263716,,5.993346,0.193,13.615735999999998,560.1416,8535.264217376709,55.13779,0.11,5.6031747,8.517652,17.263716,10.936282
561,562,11240,9.292908045924273,,17.135835999999998,0.9999992,13.272592000000001,8.459189,,10.209502,14.807142,0.99949455,0.96,-372.70203,17.263716,,5.951672599999999,0.193,13.598503,561.71594,8556.053137302399,55.018936,0.11,5.951672599999999,8.525665,17.263716,10.931875
562,563,11260,9.323956792750577,,18.187017,0.9999992,13.281310999999999,8.489353,,10.259909,14.805364,1.0003824000000001,0.96,-372.00455,17.263716,,5.899783599999999,0.193,13.580760999999999,563.2153,8583.92672085762,54.894764,0.11,5.843407599999999,8.532846000000001,17.263716,10.927537
563,564,11280,9.337787303914668,,14.691941,0.9999992,13.283807000000001,8.499317,,10.310139,14.80359,1.0011530999999998,0.96,-371.31583,17.263716,,5.848971400000001,0.193,13.562464000000002,564.6503,8609.468733787537,54.766514,0.11,5.745144,8.539142,17.263716,10.923231
564,565,11300,9.350225080569038,,19.022548999999998,0.9999992,13.293959,8.512512,,10.360161,14.801817999999999,1.0018341999999998,0.96,-370.62192000000005,17.263716,,5.799206,0.193,13.543879500000001,566.0363,8633.872066497803,54.635864,0.11,5.661551,8.544811,17.263716,10.918964
565,566,11320,9.306389594779194,,13.550417000000001,0.9999992,13.294409,8.473614,,10.409758,14.80005,1.0026873,0.96,-369.9401,17.263716,,5.7504444,0.193,13.526806,567.5210599999999,8664.264548063278,54.51818000000001,0.11,5.725813400000001,8.551556,17.263716,10.914644000000001
566,567,11340,9.319179639116514,,15.575425,0.9999992,13.298429500000001,8.484674,,10.45915,14.798285,1.0034726,0.96,-369.2571,17.263716,,5.702669,0.193,13.509598,568.96893,8696.381415605545,54.39915500000001,0.11,5.6565695,8.557843,17.263716,10.910357000000001
567,568,11360,9.312695011512027,,16.486975,0.9999992,13.304043,8.47872,,10.508279,14.796522,1.0042558000000001,0.96,-368.57492,17.263716,,5.655841400000001,0.193,13.492664000000001,570.4173,8718.363805294037,54.282658,0.11,5.6248260000000005,8.564059,17.263716,10.906077
568,569,11380,9.382821853705273,,11.135914,0.9999992,13.300234,8.544098,,10.557532,14.794764,1.0042934000000001,0.96,-367.90472,17.263716,,5.609933,0.193,13.470169,571.443,8742.823153734207,54.126568000000006,0.11,5.170612,8.564558,17.263716,10.901926
569,570,11400,9.376233532046312,,17.378334,0.9999992,13.307389,8.537481,,10.606479,14.793007999999999,1.0045727,0.96,-367.22586,17.263716,,5.564928,0.193,13.450026999999999,572.60645,8768.075470924377,53.98648000000001,0.11,5.2700443,8.567053999999999,17.263716,10.897778
570,571,11420,9.37958417628834,,15.631969,0.9999992,13.311460999999998,8.538136999999999,,10.655203,14.791254,1.0047594000000002,0.96,-366.55246,17.263716,,5.5207896,0.193,13.429410999999998,573.71765,8794.007043361664,53.8439,0.11,5.182791,8.568767,17.263716,10.893645
571,572,11440,9.360244327959183,,18.312620000000003,0.9999992,13.320209,8.523717999999999,,10.703559,14.789504999999998,1.0052273999999999,0.96,-365.87667999999996,17.263716,,5.477503,0.193,13.411427,574.9901,8821.873037338257,53.719530000000006,0.11,5.3084,8.5727415,17.263716,10.889502
572,573,11460,9.32918998811986,,15.473916000000001,0.9999992,13.323970000000001,8.495178,,10.751551,14.787757999999998,1.0058596,0.96,-365.20822000000004,17.263716,,5.435032,0.193,13.394935,576.3575400000001,8842.577622175217,53.606922,0.11,5.37143,8.577848,17.263716,10.885323
573,574,11480,9.331959047456872,,14.552719,0.9999992,13.326113000000001,8.498144,,10.799331,14.786014999999999,1.006456,0.96,-364.54373,17.263716,,5.3933635,0.193,13.378459,577.70575,8878.426090240479,53.494587,0.11,5.322178,8.582685000000001,17.263716,10.881165
574,575,11500,9.318852441308515,,14.258398999999999,0.9999992,13.327742,8.483487,,10.84685,14.784274,1.0070826,0.96,-363.88205,17.263716,,5.3524637,0.193,13.36241,579.0725,8913.63434624672,53.386233999999995,0.11,5.3110285,8.5876465,17.263716,10.876996
575,576,11520,9.32941333312577,,15.022772,0.9999992,13.330689999999999,8.492268,,10.894185,14.782536499999999,1.0076523000000002,0.96,-363.2213,17.263716,,5.31232,0.193,13.346226000000001,580.4077,8943.01871418953,53.276835999999996,0.11,5.2505097,8.592209,17.263716,10.872855
576,577,11540,9.380465711233592,,11.948669,0.9999992,13.328301999999999,8.54349,,10.941537,14.780802,1.0077068999999998,0.96,-362.56836,17.263716,,5.2729099999999995,0.193,13.326284,581.4469,8969.412981271744,53.141247,0.11,4.925619,8.592841,17.263716,10.868817
577,578,11560,9.374890462203439,,15.873722,0.9999992,13.332714999999999,8.534804,,10.988628,14.77907,1.0079076999999999,0.96,-361.91086,17.263716,,5.234221499999999,0.193,13.307803,582.5707,8993.83171248436,53.015778000000005,0.11,4.977307,8.594645,17.263716,10.864778999999999
578,579,11580,9.424716099751512,,15.10164,0.9999992,13.335776000000001,8.581743,,11.030322,14.777341,1.0050263000000002,0.96,-361.25772,17.263716,,5.1962233,0.193,13.265739000000002,581.9103,9015.82722735405,52.755512,0.11,3.1618896,8.570396,17.263716,10.860836
579,580,11600,9.342689038842856,,12.589523,0.9999992,13.334493,8.502892,,11.076918,14.775616000000001,1.0055193999999998,0.96,-360.61035,17.263716,,5.1588945,0.193,13.25,583.20123,9047.228095531464,52.650135,0.11,5.060921700000001,8.574409,17.263716,10.8567705
580,581,11620,9.365674467767226,,15.957312,0.9999992,13.339012,8.529175,,11.123394000000001,14.773893,1.0058489,0.96,-359.95947,17.263716,,5.122224299999999,0.193,13.233314499999999,584.3982,9069.655017137527,52.537758,0.11,4.9394865,8.577258,17.263716,10.852764
581,582,11640,9.342250584983006,,17.825588,0.9999992,13.346725,8.508569,,11.169559,14.772173,1.0063369,0.96,-359.3076,17.263716,,5.086203,0.193,13.218094,585.6881,9095.091455936432,52.4361,0.11,5.004017,8.581282,17.263716,10.848737
582,583,11660,9.352541598548855,,11.81575,0.9999992,13.344104000000002,8.51624,,11.215579,14.770456,1.0067261,0.96,-358.66823999999997,17.263716,,5.0508013,0.193,13.202314999999999,586.9213,9130.571823596954,52.3309,0.11,4.920778299999999,8.584529,17.263716,10.844736
583,584,11680,9.379025920228354,,14.570557,0.9999992,13.346210000000001,8.539138000000001,,11.261505999999999,14.768742999999999,1.0068476999999998,0.96,-358.0265,17.263716,,5.0160093,0.193,13.184639,587.9991,9163.333069086075,52.213184000000005,0.11,4.738422,8.585685,17.263716,10.840788
584,585,11700,9.376325185838864,,15.198904999999998,0.9999992,13.349383999999999,8.53664,,11.307215,14.767032,1.0070136,0.96,-357.38583,17.263716,,4.9818087,0.193,13.167561,589.1029,9196.069921255112,52.099734999999995,0.11,4.7357607,8.587197,17.263716,10.836849
585,586,11720,9.378598878585581,,16.124887,0.9999992,13.354126,8.536145,,11.352731,14.765324,1.007153,0.96,-356.74582000000004,17.263716,,4.94819,0.193,13.150478,590.19165,9221.446251630783,51.986755,0.11,4.692749,8.588479,17.263716,10.832923
586,587,11740,9.368847078984984,,10.571655,0.9999992,13.349394,8.531957,,11.398028,14.763618,1.0073604999999999,0.96,-356.1174,17.263716,,4.915127,0.193,13.134171499999999,591.32056,9254.360562324524,51.879196,0.11,4.705176,8.590302000000001,17.263716,10.829003
587,588,11760,9.382298357137993,,18.245667,0.9999992,13.357726999999999,8.543631,,11.44316,14.761917,1.0074613000000001,0.96,-355.47815,17.263716,,4.882619999999999,0.193,13.117257999999998,592.3872700000001,9281.072276353836,51.767803,0.11,4.616339,8.591310499999999,17.263716,10.825116
588,589,11780,9.385572933550543,,7.602805,0.9999992,13.347965,8.542767,,11.488113,14.760218,1.0073359,0.96,-354.8592,17.263716,,4.850642,0.193,13.098614,593.3208599999999,9308.756736278534,51.6465,0.11,4.45619,8.590376,17.263716,10.821241
589,590,11800,9.373196017888802,,15.074512,0.9999992,13.3509,8.535328,,11.532838,14.758521,1.0075231,0.96,-354.22958,17.263716,,4.819186,0.193,13.082806,594.4386,9335.764401912691,51.543133000000005,0.11,4.6118555,8.592051,17.263716,10.817368
590,591,11820,9.365930725184207,,14.282845000000002,0.9999992,13.352483,8.530621,,11.577347,14.756827,1.0077715,0.96,-353.60345,17.263716,,4.788245,0.193,13.067701,595.59296,9366.066185235977,51.444683000000005,0.11,4.6228685,8.594211,17.263716,10.8134985
591,592,11840,9.353887614258547,,18.193556,0.9999992,13.360669,8.516797,,11.621615,14.755137,1.0081156,0.96,-352.9728,17.263716,,4.757802,0.193,13.053528,596.80444,9396.315683603289,51.352965999999995,0.11,4.655537000000001,8.597077,17.263716,10.809617999999999
592,593,11860,9.36420744226166,,17.188953,0.9999992,13.367132999999999,8.527391,,11.66575,14.753449,1.0083804,0.96,-352.346,17.263716,,4.727841400000001,0.193,13.038939,597.9696,9423.424504041672,51.258568,0.11,4.585554599999999,8.599349,17.263716,10.805769999999999
593,594,11880,9.351256195863067,,16.197792,0.9999992,13.371907,8.513264,,11.709661,14.751764000000001,1.0087124,0.96,-351.72302,17.263716,,4.6983557000000005,0.193,13.025028,599.1752,9454.091383218763,51.169304,0.11,4.602343,8.602087,17.263716,10.801910000000001
594,595,11900,9.359080672801419,,18.682955,0.9999992,13.380845,8.520506,,11.753419000000001,14.750082,1.0090027,0.96,-351.09796,17.263716,,4.66933,0.193,13.011,600.3566,9485.79502415657,51.07932,0.11,4.555322599999999,8.604525,17.263716,10.798077000000001
595,596,11920,9.43549902889564,,11.702672999999999,0.9999992,13.378038,8.5913725,,11.781543,14.748403,1.0045434000000002,0.96,-350.4883,17.263716,,4.6407585,0.193,12.962652,598.7079,9517.346893310549,50.817444,0.11,1.7023621,8.566696,17.263716,10.794373
596,597,11940,9.337450432786918,,13.804160999999999,0.9999992,13.3787565,8.503849,,11.825042999999999,14.746726999999998,1.0049483000000001,0.96,-349.87557999999996,17.263716,,4.612625,0.193,12.94977,599.9541,9551.149281024931,50.735893,0.11,4.550273000000001,8.569984,17.263716,10.790536
597,598,11960,9.312476923301977,,15.980975,0.9999992,13.383110999999998,8.479391,,11.868324000000001,14.745053,1.0054123,0.96,-349.26122999999995,17.263716,,4.5849338,0.193,12.937403,601.2366,9579.323452949524,50.658928,0.11,4.5651817,8.57359,17.263716,10.786672
598,599,11980,9.34254138178275,,11.748096,0.9999992,13.380385999999998,8.5045805,,11.9115095,14.743382,1.00577,0.96,-348.65604,17.263716,,4.557652,0.193,12.9244795,602.4562,9613.881746292114,50.577652,0.11,4.481997,8.576488000000001,17.263716,10.782863
599,600,12000,9.297292867865089,,12.802322,0.9999992,13.379429,8.465289,,11.954447,14.741714499999999,1.0062319,0.96,-348.0511,17.263716,,4.530791799999999,0.193,12.91235,603.73914,9641.116421699524,50.50331,0.11,4.5243405999999995,8.579975,17.263716,10.778999
600,601,12020,9.385096509643404,,10.609521,0.9999992,13.374823000000001,8.546333,,11.99743,14.740048000000002,1.0061876,0.96,-347.45193,17.263716,,4.504321599999999,0.193,12.8966055,604.71875,9669.349192380905,50.404026,0.11,4.201193,8.579752000000001,17.263716,10.775285
601,602,12040,9.368684161115132,,14.250692,0.9999992,13.376285000000001,8.529094,,12.040196,14.738385999999998,1.0063837,0.96,-346.8487,17.263716,,4.478254,0.193,12.882978,605.84296,9697.473582983017,50.318363,0.11,4.322545,8.581458,17.263716,10.771552999999999
602,603,12060,9.3518092236345,,13.056424,0.9999992,13.375760999999999,8.517055000000001,,12.082752000000001,14.736726999999998,1.0066752,0.96,-346.2494,17.263716,,4.452575,0.193,12.870258,607.02515,9730.072956085203,50.23898,0.11,4.359219,8.583888,17.263716,10.767814999999999
603,604,12080,9.388638626213085,,6.716153599999999,0.9999992,13.364742000000001,8.5507345,,12.125229,14.735069000000001,1.0064899999999999,0.96,-345.66266,17.263716,,4.427263,0.193,12.85384,607.9199,9758.862260580063,50.13678,0.11,4.05159,8.582485,17.263716,10.764144
604,605,12100,9.371953306592806,,19.261538,0.9999992,13.374495999999999,8.53434,,12.167513,14.733416,1.00668,0.96,-345.05707,17.263716,,4.4023294,0.193,12.840683,609.0414400000001,9792.408559799194,50.054718,0.11,4.2548639999999995,8.584173,17.263716,10.760458
605,606,12120,9.362108264724213,,13.668257,0.9999992,13.374986999999999,8.525855,,12.209624,14.731764000000002,1.0069045,0.96,-344.46274,17.263716,,4.3777456,0.193,12.827924000000001,610.1841,9824.698895931244,49.975662,0.11,4.2556925,8.586094000000001,17.263716,10.756771
606,607,12140,9.414634471653946,,12.843762,0.9999992,13.374119,8.571525999999999,,12.250481,14.730115,1.0057226000000001,0.96,-343.8721,17.263716,,4.3535233,0.193,12.803964,610.47363,9857.859689712524,49.832626,0.11,3.38285,8.576281,17.263716,10.753171
607,608,12160,9.340042364295336,,13.630545999999999,0.9999992,13.374545000000001,8.503347999999999,,12.292244,14.728469,1.006052,0.96,-343.2817,17.263716,,4.3296410000000005,0.193,12.792253500000001,611.6796,9886.764148712158,49.76143,0.11,4.270356700000001,8.578935000000001,17.263716,10.74947
608,609,12180,9.313798480652908,,14.00269,0.9999992,13.375584,8.479011,,12.333808,14.726826,1.0064361,0.96,-342.69266,17.263716,,4.306095,0.193,12.781008,612.9195599999999,9920.120027065275,49.694266999999996,0.11,4.28602,8.581887,17.263716,10.745743
609,610,12200,9.37521806724409,,15.749885,0.9999992,13.379481,8.534322,,12.375364,14.725184,1.0065680000000001,0.96,-342.10272000000003,17.263716,,4.2828817,0.193,12.768094999999999,614.0065,9948.735387086868,49.615223,0.11,4.1150184,8.583076,17.263716,10.742117
610,611,12220,9.309639501336957,,8.124226,0.9999992,13.370888,8.476497,,12.41664,14.723547,1.0069357,0.96,-341.52716000000004,17.263716,,4.2599964,0.193,12.756985,615.2377299999999,9982.043237686155,49.549454,0.11,4.240103700000001,8.585875999999999,17.263716,10.738408999999999
611,612,12240,9.367475644632822,,14.904020000000001,0.9999992,13.3734,8.529005,,12.457878,14.721910999999999,1.0071132,0.96,-340.94244,17.263716,,4.2374277000000005,0.193,12.744722,616.3533,10010.314542770386,49.47498,0.11,4.1070166,8.587421,17.263716,10.734798
