,TimestepsSoFar,ReturnStepMax,ReturnLastEpisode,DenMISELogFirst,MISE,SqrtESSClassic,ReturnMean,IWMax,TimeElapsed,Bound,URet,DenMISELogLast,IWFirstEpisode,Iteration,LQGmu1,DenMISEMeanLog,IWMin,ReturnMin,IWNorm1,LQGsigma,IWMean,IWNorm2,IWLastEpisode,target_sum_log_mean,ReturnMax,LQGmu01,ReturnAbsMax
507,10160,0.9999996999999999,8.515755,13.807476999999999,8.444825999999999,14.721343,12.017331,2.3410182,5375.654656410217,8.562613,9.35010568038717,13.290734,,508,0.973,12.752981,,,503.10305999999997,0.11,0.9903603999999999,34.17508,2.3408887000000003,-627.7793,17.252821,0.211,17.252821
508,10180,0.9999996999999999,8.547032000000002,13.8055105,8.445538,14.755447,12.010513000000001,2.334869,5400.684924602509,8.563052,9.387567312901048,9.718353,,509,0.973,12.747,,,504.13027999999997,0.11,0.9904328000000001,34.165707,2.3299974999999997,-626.52515,17.252821,0.211,17.252821
509,10200,0.9999996999999999,8.516051,13.803548000000001,8.446181,14.789473999999998,12.003661,2.3287735,5424.876498460771,8.563425,9.350500625463344,17.402012,,510,0.973,12.756105,,,505.16205,0.11,0.9905138000000001,34.156864,2.3286645,-625.2609,17.252821,0.211,17.252821
510,10220,0.9999996999999999,8.49843,13.801589000000002,8.446736,14.823419,11.996801,2.3227314999999997,5451.920653581619,8.563711,9.332139806909113,15.025518,,511,0.973,12.760525999999999,,,506.19347999999997,0.11,0.9905939,34.148228,2.3227072,-624.0062,17.252821,0.211,17.252821
511,10240,0.9999996999999999,8.563428,13.799634,8.447264,14.857288,11.990095,2.3167472,5480.63494515419,8.563972,9.405050480835595,13.966317000000002,,512,0.973,12.76286,,,507.2058,0.11,0.99063635,34.13852,2.2979226,-622.75854,17.252821,0.211,17.252821
512,10260,0.9999996999999999,8.532829,13.797683,8.447953,14.891078,11.983356,2.310816,5512.5761704444885,8.564397,9.37038299494952,17.843872,,513,0.973,12.772745,,,508.23627,0.11,0.99071395,34.130253,2.3102607999999996,-621.5082,17.252821,0.211,17.252821
513,10280,0.9999996999999999,8.590157000000001,13.795735,8.444402,14.924392000000001,11.976754,2.3049371,5540.784125566482,8.560586,9.431733277445892,13.450496,,514,0.973,12.774041,,,508.99768,0.11,0.9902679,34.105087,2.0356796000000004,-620.27155,17.252821,0.211,17.252821
514,10300,0.9999996999999999,8.515709,13.793792000000002,8.445039999999999,14.958032000000001,11.970034,2.2991127999999996,5572.052874326707,8.560963000000001,9.354626816484352,10.596401,,515,0.973,12.769791,,,510.02954000000005,0.11,0.99034864,34.09737,2.298898,-619.0449,17.252821,0.211,17.252821
515,10320,0.9999996999999999,8.543223,13.791851000000001,8.445766,14.991594000000001,11.963394000000001,2.2933383,5591.4762082099915,8.56143,9.382614825308123,15.605873,,516,0.973,12.775267,,,511.0594,0.11,0.99042517,34.089729999999996,2.2914077999999996,-617.81335,17.252821,0.211,17.252821
516,10340,0.9999996999999999,8.532328999999999,13.789914999999999,8.446455,15.025082999999999,11.956758,2.2876152999999997,5620.942529201508,8.561860000000001,9.372433983464381,17.727024,,517,0.973,12.784823,,,512.0902,0.11,0.9905033000000001,34.082355,2.2869587000000005,-616.58246,17.252821,0.211,17.252821
517,10360,0.9999996999999999,8.483692999999999,13.787982999999999,8.446933999999999,15.058489999999999,11.950052000000001,2.2819432999999996,5652.133815288544,8.562083,9.316293201694853,13.750666,,518,0.973,12.786669,,,513.1212,0.11,0.9905815,34.07521,2.2819347000000003,-615.364,17.252821,0.211,17.252821
518,10380,0.9999996999999999,8.46274,13.786055,8.447314,15.091829999999998,11.943333,2.2763205,5673.2493402957925,8.562209,9.296392886533463,10.355738,,519,0.973,12.781965,,,514.1521,0.11,0.9906591999999999,34.06824,2.2763183,-614.1568,17.252821,0.211,17.252821
519,10400,0.9999996999999999,8.585918,13.784129,8.442821,15.124474,11.936876,2.2707481,5701.450672626495,8.557466999999999,9.432270739356612,10.922933,,520,0.973,12.778367999999999,,,514.8551,0.11,0.9901059999999999,34.04119,1.9432781000000003,-612.9534,17.252821,0.211,17.252821
520,10420,0.9999996999999999,8.545824,13.782207999999999,8.443562,15.157669,11.930367,2.2652217999999995,5728.439478158952,8.557958,9.38635653517633,19.497515,,521,0.973,12.791244500000001,,,515.8854,0.11,0.99018306,34.03461,2.2632136000000003,-611.7379,17.252821,0.211,17.252821
521,10440,0.9999996999999999,8.48718,13.780291,8.444071000000001,15.19079,11.923771,2.2597457999999997,5760.454196929932,8.558216999999999,9.32403008569889,16.945454,,522,0.973,12.799182,,,516.91724,0.11,0.9902629000000001,34.02833,2.2597327000000003,-610.53204,17.252821,0.211,17.252821
522,10460,0.9999996999999999,8.557262,13.778376999999999,8.444704,15.223841,11.917334,2.2543151000000003,5791.95885539055,8.558602,9.398823314237935,12.5709095,,523,0.973,12.798722999999999,,,517.93823,0.11,0.9903216999999999,34.021522999999995,2.2437325,-609.3391,17.252821,0.211,17.252821
523,10480,0.9999996999999999,8.532642,13.776466000000001,8.445386,15.256819,11.910875,2.2489316,5819.7430992126465,8.559038000000001,9.371920838879943,16.336218,,524,0.973,12.805455,,,518.969,0.11,0.9903988000000001,34.015545,2.2482712000000005,-608.1435,17.252821,0.211,17.252821
524,10500,0.9999996999999999,8.508242,13.774560000000001,8.445967,15.289720999999998,11.904392999999999,2.2435935000000002,5850.031655550002,8.559375,9.345225693378234,16.163729999999997,,525,0.973,12.8118305,,,519.99994,0.11,0.9904761000000001,34.009772999999996,2.243525,-606.9528,17.252821,0.211,17.252821
525,10520,0.9999996999999999,8.504869,13.772657,8.446525,15.322554,11.897931,2.2383017999999995,5876.732362270355,8.559689500000001,9.339916122399927,9.129887,,526,0.973,12.80481,,,521.0306400000001,0.11,0.99055254,34.004166,2.2382336,-605.78,17.252821,0.211,17.252821
526,10540,0.9999996999999999,8.531827999999999,13.770757999999999,8.447187,15.355315,11.891544,2.2330546,5901.842417001723,8.560111000000001,9.36874993971848,19.279792999999998,,527,0.973,12.817077000000001,,,522.0606700000001,0.11,0.99062747,33.998695,2.2326522,-604.5924,17.252821,0.211,17.252821
527,10560,0.9999996999999999,8.57131,13.768862,8.446717999999999,15.387981,11.885256,2.2278519,5930.309953927995,8.5594015,9.414039470498654,5.151555,,528,0.973,12.802539,,,523.011,0.11,0.9905511,33.988277000000004,2.1479828,-603.4362,17.252821,0.211,17.252821
528,10580,0.9999996999999999,8.520442999999998,13.76697,8.447330000000001,15.420603,11.878895,2.2226927000000005,5959.843568086623,8.559775,9.35930503043383,17.178877,,529,0.973,12.810792,,,524.04114,0.11,0.990626,33.98318,2.2224934,-602.2615,17.252821,0.211,17.252821
529,10600,0.9999996999999999,8.533835,13.765081,8.447980000000001,15.453154999999999,11.872583,2.2175775,5992.618491888045,8.560188,9.373199251216525,12.714231,,530,0.973,12.810589,,,525.0703,0.11,0.9906986999999999,33.978195,2.216666,-601.0997,17.252821,0.211,17.252821
530,10620,0.9999996999999999,8.545553,13.763195999999999,8.448655,15.485636999999999,11.866318,2.2125034,6027.084371328355,8.560628,9.38381000130466,15.225918,,531,0.973,12.815118,,,526.0981400000001,0.11,0.9907686,33.973296999999995,2.2104998,-599.93744,17.252821,0.211,17.252821
531,10640,0.9999996999999999,8.494579,13.761314000000002,8.44914,15.518049,11.859981,2.2074726000000005,6055.647818565369,8.560879,9.328085611060096,6.7808589999999995,,532,0.973,12.803757000000001,,,527.12756,0.11,0.99084127,33.968674,2.2074409,-598.7955,17.252821,0.211,17.252821
532,10660,0.9999996999999999,8.492652,13.759437,8.449614,15.550396,11.8536625,2.2024825,6085.351635694505,8.561119999999999,9.330422460221602,13.010964,,533,0.973,12.804126,,,528.1568599999999,0.11,0.99091345,33.964207,2.2024654999999997,-597.6462,17.252821,0.211,17.252821
533,10680,0.9999996999999999,8.538889,13.757563000000001,8.450254,15.582672,11.847455,2.197535,6105.9153769016275,8.56153,9.37828484316416,15.882999,,534,0.973,12.809872,,,529.1847,0.11,0.9909825999999999,33.959816,2.196412,-596.4958,17.252821,0.211,17.252821
534,10700,0.9999996999999999,8.481214,13.755692000000002,8.45067,15.614882000000001,11.841163,2.1926262000000003,6137.626701116563,8.561716,9.314927643972174,11.582807,,535,0.973,12.807561999999999,,,530.2134,0.11,0.99105304,33.955643,2.1926157,-595.3577,17.252821,0.211,17.252821
535,10720,0.9999996999999999,8.530569,13.753824,8.45127,15.647026,11.834987,2.1877593999999996,6169.359262228011,8.562088000000001,9.370204120566312,13.366307,,536,0.973,12.808584,,,531.2412,0.11,0.99112165,33.951576,2.1871273999999996,-594.2206,17.252821,0.211,17.252821
536,10740,0.9999996999999999,8.5231905,13.75196,8.451844,15.679101999999999,11.828819000000001,2.1829305,6194.3012421131125,8.562435,9.360468065141523,22.109061999999998,,537,0.973,12.825885000000001,,,532.2692,0.11,0.9911904,33.947685,2.1827848,-593.07135,17.252821,0.211,17.252821
537,10760,0.9999996999999999,8.527925,13.750098999999999,8.452421000000001,15.711109,11.822683999999999,2.1781414,6224.665840148926,8.562787,9.367240140461886,9.952908500000001,,538,0.973,12.820526,,,533.2965,0.11,0.9912574000000001,33.943913,2.1775412999999997,-591.9490400000001,17.252821,0.211,17.252821
538,10780,0.9999996999999999,8.516701,13.748242000000001,8.452954,15.743054,11.81655,2.1733917999999997,6260.6470572948465,8.563096,9.35595138252448,9.2927065,,539,0.973,12.813964,,,534.3239,0.11,0.99132454,33.940296000000004,2.1731577,-590.8321,17.252821,0.211,17.252821
539,10800,0.9999996999999999,8.491572,13.746389,8.453383,15.774932999999999,11.810393,2.1686794999999996,6287.088183879852,8.563303,9.328758673971377,17.746353,,540,0.973,12.823079,,,535.3513,0.11,0.9913913000000001,33.936836,2.1686587000000004,-589.7037,17.252821,0.211,17.252821
540,10820,0.9999996999999999,8.488282,13.744539000000001,8.453795,15.806745999999999,11.804253,2.1640040000000003,6314.297512292863,8.563494,9.323565213923676,18.28953,,541,0.973,12.833166,,,536.3784,0.11,0.99145734,33.933514,2.1639937999999996,-588.5784,17.252821,0.211,17.252821
541,10840,0.9999996999999999,8.492449,13.742692000000002,8.454219,15.838497,11.7981415,2.1593657000000004,6341.927930355072,8.563697,9.32824341671674,17.105976000000002,,542,0.973,12.841031,,,537.4054,0.11,0.99152285,33.93033,2.159351,-587.45953,17.252821,0.211,17.252821
542,10860,0.9999996999999999,8.529950999999999,13.740848999999999,8.454778999999998,15.870182000000002,11.792124000000001,2.1547658,6368.994438886642,8.564038,9.370759555061428,17.576258,,543,0.973,12.849735,,,538.4315,0.11,0.99158657,33.927242,2.1542912,-586.3439,17.252821,0.211,17.252821
543,10880,0.9999996999999999,8.526762,13.739009,8.455323,15.901801999999998,11.78612,2.1502025000000002,6398.295216560364,8.564364999999999,9.365750005381251,17.11393,,544,0.973,12.857553999999999,,,539.4576400000001,0.11,0.9916501,33.92431,2.1498868,-585.2331,17.252821,0.211,17.252821
544,10900,0.9999996999999999,8.510883,13.737172,8.455802,15.933357,11.78011,2.1456735,6423.1647872924805,8.564629,9.346322372518816,10.964725,,545,0.973,12.854066,,,540.4837,0.11,0.9917132,33.92152,2.1455917,-584.1378,17.252821,0.211,17.252821
545,10920,0.9999996999999999,8.515683000000001,13.735339000000002,8.456294999999999,15.964853,11.774132,2.1411805,6447.811016559601,8.564907,9.351862467953056,17.871778,,546,0.973,12.863238,,,541.5096,0.11,0.9917758,33.918858,2.1410843999999996,-583.0339,17.252821,0.211,17.252821
546,10940,0.9999996999999999,8.521578,13.733509,8.456804,15.996285,11.768185,2.1367232999999994,6478.617310285567,8.565203,9.357277347211856,15.796838000000001,,547,0.973,12.868584,,,542.53516,0.11,0.99183756,33.91632,2.1365583,-581.9377400000001,17.252821,0.211,17.252821
547,10960,0.9999996999999999,8.534199000000001,13.731682999999999,8.457345,16.027655,11.762283,2.1323,6504.8227541446695,8.565532000000001,9.373491887066075,10.392775,,548,0.973,12.86405,,,543.55963,0.11,0.99189717,33.91386,2.131328,-580.85547,17.252821,0.211,17.252821
548,10980,0.9999996999999999,8.567506,13.729859,8.457554,16.058964000000003,11.756464999999999,2.1279101000000002,6532.862070322038,8.565529,9.411386096441534,12.884356,,549,0.973,12.864071000000001,,,544.55475,0.11,0.9919030000000001,33.909706,2.0977268,-579.77264,17.252821,0.211,17.252821
549,11000,0.9999996999999999,8.591878,13.72804,8.451825,16.089098,11.750711,2.1235554,6559.024089336395,8.559598,9.439617275944828,14.83806,,550,0.973,12.867643,,,545.16394,0.11,0.9912072000000001,33.88406,1.7075261999999998,-578.69055,17.252821,0.211,17.252821
550,11020,0.9999996999999999,8.545595,13.726223000000001,8.452413,16.12029,11.744894,2.119234,6585.954218864441,8.559978,9.38504560190549,10.456517999999999,,551,0.973,12.86325,,,546.18823,0.11,0.9912671999999999,33.882034000000004,2.1164348,-577.61993,17.252821,0.211,17.252821
551,11040,0.9999996999999999,8.529358,13.72441,8.452964,16.151426,11.739069,2.1149457000000003,6615.709513425826,8.560321,9.370398863459897,11.713484,,552,0.973,12.861151,,,547.2146,0.11,0.9913308000000001,33.880264000000004,2.1142863999999997,-576.5509599999999,17.252821,0.211,17.252821
552,11060,0.9999996999999999,8.509407000000001,13.7226,8.453443,16.182497,11.733229,2.11069,6648.196358203888,8.560594,9.347640221240072,15.657804500000001,,553,0.973,12.86619,,,548.24115,0.11,0.99139446,33.87865,2.1106176,-575.4787,17.252821,0.211,17.252821
553,11080,0.9999996999999999,8.493361,13.720794,8.453856,16.213507,11.727381,2.1064672000000004,6681.288073539734,8.560802,9.330436505878627,20.793697,,554,0.973,12.880482,,,549.2676,0.11,0.9914576999999999,33.877159999999996,2.1064472000000003,-574.4010599999999,17.252821,0.211,17.252821
554,11100,0.9999996999999999,8.522511,13.71899,8.454374000000001,16.244460999999998,11.721606,2.102277,6706.891008615495,8.561117,9.357748083150355,14.650613,,555,0.973,12.883653,,,550.2936,0.11,0.9915200000000001,33.875766999999996,2.1021085,-573.3383,17.252821,0.211,17.252821
555,11120,0.9999996999999999,8.582239,13.717189999999999,8.453095,16.275265,11.715959,2.0981169,6736.858577013017,8.559636,9.421374979140957,6.163843,,556,0.973,12.871551,,,551.1887,0.11,0.9913466000000001,33.866653,1.9672183,-572.29486,17.252821,0.211,17.252821
556,11140,0.9999996999999999,8.5249815,13.715392999999999,8.453624000000001,16.306099,11.710231,2.0939891,6763.834509611129,8.559961999999999,9.36171238787039,16.436718,,557,0.973,12.877933500000001,,,552.21497,0.11,0.9914093,33.865547,2.0937693,-571.2365,17.252821,0.211,17.252821
557,11160,0.9999996999999999,8.572969,13.713598999999999,8.453699,16.336872,11.704609,2.0898912,6795.55241036415,8.559837,9.417595274020883,16.321724,,558,0.973,12.884088499999999,,,553.20013,0.11,0.9913981,33.86206,2.0487851999999998,-570.1824,17.252821,0.211,17.252821
558,11180,0.9999996999999999,8.509682000000002,13.711808999999999,8.454168,16.36759,11.698894000000001,2.0858254,6831.207499027252,8.560108,9.348191061989562,16.761389,,559,0.973,12.891005999999999,,,554.2263,0.11,0.9914603000000001,33.861206,2.0857618,-569.13104,17.252821,0.211,17.252821
559,11200,0.9999996999999999,8.525267999999999,13.710022,8.454686,16.39825,11.693226,2.0817893,6879.565926074982,8.560428,9.361823616631991,17.142866,,560,0.973,12.898584,,,555.2522,0.11,0.9915218000000001,33.860455,2.0815846999999996,-568.0828,17.252821,0.211,17.252821
560,11220,0.9999996999999999,8.540346000000001,13.708238,8.455242,16.42885,11.687606,2.0777826,6913.518495082855,8.560786,9.378034002264974,12.858582499999999,,561,0.973,12.898496000000002,,,556.2768599999999,0.11,0.99158084,33.859756,2.0766240000000002,-567.0459599999999,17.252821,0.211,17.252821
561,11240,0.9999996999999999,8.517922,13.706456,8.455725,16.459394,11.681966000000001,2.0738056,6952.208391666412,8.561073,9.353502493340374,15.569184,,562,0.973,12.903232000000001,,,557.30237,0.11,0.9916412,33.859226,2.073701,-566.00793,17.252821,0.211,17.252821
562,11260,0.9999996999999999,8.5298,13.704679,8.456242999999999,16.48988,11.676368,2.0698578000000003,6996.04585981369,8.561397,9.369152514195573,18.493834,,563,0.973,12.913144,,,558.3274,0.11,0.99170053,33.85879,2.0695026000000003,-564.96844,17.252821,0.211,17.252821
563,11280,0.9999996999999999,8.484219,13.702904,8.4565935,16.520310000000002,11.670707,2.0659392,7024.6186265945435,8.561554,9.317488887819428,12.458305000000001,,564,0.973,12.912321,,,559.3525400000001,0.11,0.99175984,33.85848,2.0659235000000002,-563.94336,17.252821,0.211,17.252821
564,11300,0.9999996999999999,8.514246,13.701132999999999,8.45705,16.550682000000002,11.66512,2.0620477,7060.898823738098,8.561817999999999,9.351125235208013,12.106647,,565,0.973,12.910879,,,560.3774,0.11,0.99181837,33.858265,2.0619357,-562.92255,17.252821,0.211,17.252821
565,11320,0.9999996999999999,8.530819000000001,13.699364000000001,8.457554,16.581001,11.659583,2.0581872,7098.016645669936,8.56213,9.372717980675633,17.285355,,566,0.973,12.9185915,,,561.4017299999999,0.11,0.9918758,33.858129999999996,2.057667,-561.8961,17.252821,0.211,17.252821
566,11340,0.9999996999999999,8.544145,13.697598999999999,8.458061,16.611261,11.654088,2.0543516,7123.289737701416,8.562447,9.38619417459533,8.571819999999999,,567,0.973,12.910909,,,562.4230299999999,0.11,0.99192774,33.857937,2.0510919999999997,-560.8888,17.252821,0.211,17.252821
567,11360,0.9999996999999999,8.552168,13.695837,8.458583,16.641468,11.648626,2.0505464,7158.767092704773,8.562778,9.391900778352394,13.524397,,568,0.973,12.911974,,,563.4435,0.11,0.991978,33.8578,2.046637,-559.8762,17.252821,0.211,17.252821
568,11380,0.9999996999999999,8.501087,13.694077499999999,8.458974000000001,16.67162,11.643094999999999,2.0467677,7192.5712993145,8.562982,9.337554210455746,15.050254999999998,,569,0.973,12.915716999999999,,,564.46765,0.11,0.99203455,33.857997999999995,2.0467405,-558.8645,17.252821,0.211,17.252821
569,11400,0.9999996999999999,8.503561999999999,13.692322,8.45937,16.701714000000003,11.637588000000001,2.0430156999999998,7226.573610782623,8.5631895,9.342197992700507,13.781601,,570,0.973,12.91722,,,565.4916,0.11,0.99209046,33.858295,2.0429747,-557.8586,17.252821,0.211,17.252821
570,11420,0.9999996999999999,8.544993,13.690569,8.45989,16.731756,11.632171000000001,2.0392900000000003,7258.108484983443,8.563524000000001,9.385328047928445,20.528935999999998,,571,0.973,12.930535,,,566.51416,0.11,0.99214387,33.85862,2.0380241999999997,-556.8445,17.252821,0.211,17.252821
571,11440,0.9999996999999999,8.512422,13.688819,8.460309,16.761744,11.626717,2.0355923,7289.729203939439,8.563757,9.351232373555199,17.25102,,572,0.973,12.938074,,,567.5377,0.11,0.9921988000000002,33.85911,2.0355108,-555.8396,17.252821,0.211,17.252821
572,11460,0.9999996999999999,8.524074,13.687073000000002,8.460764,16.791672,11.621302,2.0319188,7323.133887052535,8.564028,9.363172709872263,23.305748,,573,0.973,12.956151,,,568.561,0.11,0.992253,33.8597,2.0317830000000003,-554.8276400000001,17.252821,0.211,17.252821
573,11480,0.9999996999999999,8.545594,13.6853285,8.461274000000001,16.82155,11.615944,2.028273,7351.537126302718,8.564355,9.384348026125053,20.374481,,574,0.973,12.969061,,,569.5830000000001,0.11,0.9923049,33.860316999999995,2.0271187,-553.8243,17.252821,0.211,17.252821
574,11500,0.9999996999999999,8.51609,13.683588,8.461692999999999,16.851376000000002,11.610553999999999,2.0246534,7380.43465089798,8.564589999999999,9.355264779563328,11.514323,,575,0.973,12.9665165,,,570.60596,0.11,0.9923582000000001,33.861090000000004,2.0245008,-552.83984,17.252821,0.211,17.252821
575,11520,0.9999996999999999,8.566751,13.68185,8.461984,16.88115,11.6052685,2.0210576000000002,7418.514088392259,8.5647,9.408086535387014,11.836828,,576,0.973,12.9645405,,,571.6085,0.11,0.9923759,33.86076,2.0007107,-551.8583,17.252821,0.211,17.252821
576,11540,0.9999996999999999,8.467503,13.680116,8.462227,16.910868,11.599831,2.0174873,7454.142328500749,8.564763000000001,9.301085717664842,15.405629000000001,,577,0.973,12.968755999999999,,,572.63135,0.11,0.99242866,33.861736,2.0174816000000004,-550.8739,17.252821,0.211,17.252821
577,11560,0.9999996999999999,8.595363,13.678385,8.458148,16.939848,11.594632,2.0139424999999997,7489.169878005981,8.560509,9.440040948467553,17.205932999999998,,578,0.973,12.97607,,,573.3335,0.11,0.9919264999999999,33.845257000000004,1.6935143,-549.8902,17.252821,0.211,17.252821
578,11580,0.9999996999999999,8.498231,13.676656,8.458521000000001,16.969465,11.589285,2.010421,7516.713105678558,8.560703,9.334474975575269,19.618873999999998,,579,0.973,12.987528999999999,,,574.3574,0.11,0.99198174,33.846523,2.0104,-548.9053299999999,17.252821,0.211,17.252821
579,11600,0.9999996999999999,8.491344,13.674930999999999,8.458866,16.999031,11.583944,2.006925,7549.637606382371,8.56087,9.325091433229149,15.691977,,580,0.973,12.992177,,,575.3811,0.11,0.9920363999999999,33.847878,2.0069098000000003,-547.9307,17.252821,0.211,17.252821
580,11620,0.9999996999999999,8.532719,13.673207000000001,8.459348,17.028545,11.5786915,2.0034523,7583.744115829468,8.561175,9.37113598424014,20.812887,,581,0.973,13.005622,,,576.40436,0.11,0.9920901,33.8493,2.0031314,-546.9506,17.252821,0.211,17.252821
581,11640,0.9999996999999999,8.523449000000001,13.671488,8.459792,17.05801,11.5734415,2.0000047999999997,7617.516963243485,8.561442999999999,9.360305787882163,11.515814,,582,0.973,13.003047,,,577.4275,0.11,0.99214345,33.850809999999996,1.9997683000000002,-545.9899,17.252821,0.211,17.252821
582,11660,0.9999996999999999,8.5555105,13.669770999999999,8.460284,17.087425,11.568266,1.9965802,7658.31752562523,8.561761,9.395003285435056,15.392542,,583,0.973,13.007131,,,578.4465299999999,0.11,0.9921896000000001,33.852177000000005,1.9923291,-545.02576,17.252821,0.211,17.252821
583,11680,0.9999996999999999,8.554409,13.668057000000001,8.460775,17.116785,11.563105,1.9931786,7690.59530901909,8.5620775,9.391370818229923,12.488941,,584,0.973,13.006229,,,579.4658,0.11,0.992236,33.85366,1.9894886999999999,-544.07,17.252821,0.211,17.252821
584,11700,0.9999996999999999,8.553133,13.666347,8.461262,17.146095000000003,11.557960000000001,1.9897999,7719.84267616272,8.562391,9.392591105710393,14.762407999999999,,585,0.973,13.009215,,,580.4852,0.11,0.99228245,33.855244,1.9863018,-543.1135,17.252821,0.211,17.252821
585,11720,0.9999996999999999,8.539778,13.6646385,8.461738,17.175354000000002,11.552810000000001,1.9864457999999998,7748.601809501648,8.562695,9.37926675174258,16.809685,,586,0.973,13.015687,,,581.5069599999999,0.11,0.9923327,33.85706,1.9855802,-542.1568599999999,17.252821,0.211,17.252821
586,11740,0.9999996999999999,8.607438,13.662932999999999,8.448074,17.197577,11.547791499999999,1.9831126000000001,7771.281627416612,8.548900999999999,9.454909348714065,17.922506,,587,0.973,13.024033,,,581.5492,0.11,0.99071413,33.815765,1.0027426,-541.2027,17.252821,0.211,17.252821
587,11760,0.9999996999999999,8.5334835,13.661230999999999,8.448596,17.226776,11.542665,1.9798018,7802.436247110368,8.549252000000001,9.373134269799666,16.668413,,588,0.973,13.030211999999999,,,582.5744599999999,0.11,0.9907729,33.817963,1.9792996999999999,-540.25275,17.252821,0.211,17.252821
588,11780,0.9999996999999999,8.497715,13.659532,8.449000999999999,17.255917,11.537495,1.9765154999999999,7832.7104868888855,8.549487,9.329661504032169,13.526119,,589,0.973,13.031037,,,583.59985,0.11,0.9908316999999999,33.820274,1.9765004000000002,-539.31146,17.252821,0.211,17.252821
589,11800,0.9999996999999999,8.510434,13.657835999999998,8.449444999999999,17.285010999999997,11.532364999999999,1.9732497,7867.215332746507,8.549762,9.346542766471936,20.03637,,590,0.973,13.042894,,,584.6251,0.11,0.9908899999999999,33.822662,1.9732082999999998,-538.36224,17.252821,0.211,17.252821
590,11820,0.9999996999999999,8.553877,13.656142000000001,8.449969,17.314058,11.527325999999999,1.9700043,7898.224967956543,8.5501175,9.395306188528828,15.870884,,591,0.973,13.047663,,,585.6461,0.11,0.990941,33.82489,1.9659429,-537.42334,17.252821,0.211,17.252821
591,11840,0.9999996999999999,8.49666,13.654451000000002,8.450358999999999,17.343052,11.522206,1.9667830000000002,7929.009779930115,8.550341,9.332598086342262,18.935947,,592,0.973,13.057592999999999,,,586.6709999999999,0.11,0.9909983,33.82744,1.9667718,-536.48236,17.252821,0.211,17.252821
592,11860,0.9999996999999999,8.515383,13.652764000000001,8.450808,17.372002,11.517135000000001,1.9635801,7956.625667095184,8.550622,9.354818555939657,15.557414999999999,,593,0.973,13.061791,,,587.69574,0.11,0.9910551999999999,33.83005,1.9634696,-535.5503,17.252821,0.211,17.252821
593,11880,0.9999996999999999,8.539239,13.651079000000001,8.451319999999999,17.400902,11.512121,1.9604012,7987.832920074463,8.550968,9.378802458515539,19.314467999999998,,594,0.973,13.072301,,,588.7196700000001,0.11,0.99111056,33.83271,1.9597282,-534.615,17.252821,0.211,17.252821
594,11900,0.9999996999999999,8.586969999999999,13.649397,8.449845,17.429619,11.507205,1.9572422999999999,8021.976953744887,8.54933,9.432126280211406,16.105106,,595,0.973,13.077382,,,589.5951,0.11,0.99091613,33.827194,1.8082880000000001,-533.6884,17.252821,0.211,17.252821
595,11920,0.9999996999999999,8.567283,13.647717000000002,8.450248,17.458424,11.502272999999999,1.9541031999999998,8060.3212163448325,8.549567999999999,9.408950318783415,15.638618,,596,0.973,13.081663,,,590.6048599999999,0.11,0.9909476999999999,33.82922,1.9389777,-532.7656,17.252821,0.211,17.252821
596,11940,0.9999996999999999,8.4913435,13.646041,8.450616,17.487177,11.497228999999999,1.9509861000000002,8092.443263053894,8.549773,9.324306915846284,15.150343,,597,0.973,13.085111999999999,,,591.62964,0.11,0.9910044,33.8322,1.9509656000000002,-531.8467400000001,17.252821,0.211,17.252821
597,11960,0.9999996999999999,8.544008999999999,13.644367,8.451133,17.515886,11.4922905,1.947887,8130.675328731537,8.550127,9.38394873653791,17.082563,,598,0.973,13.091781,,,592.6531,0.11,0.99105865,33.835175,1.9466558,-530.9277,17.252821,0.211,17.252821
598,11980,0.9999996999999999,8.540389999999999,13.642695999999999,8.451634,17.544544000000002,11.487363,1.9448093999999998,8162.357022047044,8.5504675,9.382706997769409,14.890548,,599,0.973,13.094767,,,593.6762,0.11,0.9911121999999999,33.838223,1.9435338,-530.0154,17.252821,0.211,17.252821
599,12000,0.9999996999999999,8.520717999999999,13.641028,8.452084,17.573154000000002,11.482419,1.9417516,8194.725447177887,8.5507555,9.358091951169753,15.477816,,600,0.973,13.098722,,,594.7003,0.11,0.9911671999999999,33.841408,1.9416164,-529.1051,17.252821,0.211,17.252821
600,12020,0.9999996999999999,8.5159855,13.639363000000001,8.452514,17.60172,11.477482,1.9387151000000002,8223.662595748901,8.551025,9.354381459245046,15.909698,,601,0.973,13.103383000000001,,,595.72437,0.11,0.9912219000000001,33.844666,1.9386133999999997,-528.19714,17.252821,0.211,17.252821
601,12040,0.9999996999999999,8.5503645,13.637701000000002,8.453016,17.630236,11.472621,1.9356964,8258.094297885895,8.551369000000001,9.391242679701946,16.265176999999998,,602,0.973,13.108621,,,596.7456,0.11,0.9912718,33.84785,1.9331468,-527.2916,17.252821,0.211,17.252821
602,12060,0.9999996999999999,8.562978999999999,13.636041,8.453441,17.65871,11.467794,1.932697,8293.474780321121,8.551635000000001,9.404472194938784,14.014304000000001,,603,0.973,13.1101055,,,597.7588,0.11,0.9913081,33.850646999999995,1.9220636999999998,-526.3929,17.252821,0.211,17.252821
