,DenMISEMeanLog,target_sum_log_mean,SqrtESSClassic,ReturnMax,URet,IWMax,ReturnAbsMax,IWNorm2,LQGmu01,ReturnStepMax,Bound,LQGmu1,ReturnLastEpisode,IWMin,TimeElapsed,IWLastEpisode,Iteration,DenMISELogFirst,MISE,IWMean,ReturnMin,LQGsigma,ReturnMean,IWFirstEpisode,IWNorm1,TimestepsSoFar,DenMISELogLast
279,15.7527485,12.375021,16.670832,15.807039999999999,9.40259488522303,1.0366175,15.807039999999999,16.748978,0.118,0.99233466,8.599408,0.828,8.558545,,983.059913635254,0.98415565,280,7.8767119999999995,8.504112,0.9972120999999999,,0.11,8.554713000000001,,279.2194,5600,14.228778
280,15.757396,12.391499000000001,16.7008,15.807039999999999,9.403363705505463,1.0365069,15.807039999999999,16.777642999999998,0.118,0.99233466,8.598856,0.828,8.562113,,989.2417047023773,0.98521966,281,7.8731465,8.503731,0.9971533000000001,,0.11,8.554739999999999,,280.20007000000004,5620,17.061617000000002
281,15.767407999999998,12.4133625,16.730722,15.807039999999999,9.344467033980532,1.0363902,15.807039999999999,16.808199,0.118,0.99233466,8.599098,0.828,8.506674,,995.9022130966188,1.0176966,282,7.869594,8.504143,0.9972103000000001,,0.11,8.55457,,281.21332,5640,18.584112
282,15.735507,12.393207,16.760595000000002,15.807039999999999,9.342655610648096,1.0362914,15.807039999999999,16.838514,0.118,0.99233466,8.599239,0.829,8.505409,,1002.8332662582396,1.0146556,283,7.8660545,8.504453999999999,0.9972562,,0.11,8.554396,,282.2235,5660,6.741600999999999
283,15.736733,12.406028,16.79041,15.807039999999999,9.394392521237936,1.0361778,15.807039999999999,16.86737,0.118,0.99233466,8.598842999999999,0.829,8.55373,,1008.326340675354,0.9910565999999998,284,7.862527,8.504225,0.9972184999999999,,0.11,8.554394,,283.21005,5680,16.086723000000003
284,15.741804,12.422649,16.820176999999997,15.807039999999999,9.381924285639773,1.0360639999999999,15.807039999999999,16.89666,0.118,0.99233466,8.598652000000001,0.829,8.542432000000002,,1015.2231256961824,0.9991992000000001,285,7.859012,8.504202000000001,0.99720985,,0.11,8.554352,,284.2048,5700,17.18509
285,15.750175,12.442525,16.849885999999998,15.807039999999999,9.359789244224864,1.0359672,15.807039999999999,16.926594,0.118,0.99233466,8.598736,0.829,8.521116000000001,,1021.9085335731506,1.0107692,286,7.8555098,8.504453,0.9972419,,0.11,8.554235,,285.21117999999996,5720,18.138544
286,15.731254999999999,12.434964,16.879541,15.807039999999999,9.39527115127756,1.0358428,15.807039999999999,16.9551,0.118,0.99233466,8.5982485,0.829,8.556014999999999,,1027.3080596923828,0.9875986999999999,287,7.8520193,8.50413,0.9971926999999999,,0.11,8.554242,,286.1943,5740,10.323126
287,15.735339999999999,12.450389999999999,16.909155,15.807039999999999,9.370575389280106,1.0357341999999998,15.807039999999999,16.98459,0.118,0.99233466,8.598199000000001,0.829,8.53059,,1033.6290547847748,1.0051132,288,7.848541,8.504246,0.9972051,,0.11,8.554159,,287.19507000000004,5760,16.909872
288,15.7391,12.46543,16.938707,15.807039999999999,9.358264539428568,1.0356254999999999,15.807039999999999,17.014378,0.118,0.99233466,8.598288,0.829,8.521132000000001,,1039.9604859352112,1.0108985000000001,289,7.8450747000000005,8.5044985,0.99723727,,0.11,8.554046000000001,,288.20157,5780,16.825197
289,15.728110999999998,12.465675,16.968199,15.807039999999999,9.315898998977014,1.0355356,15.807039999999999,17.045029,0.118,0.99233466,8.598687,0.829,8.482214,,1045.6728940010069,1.026154,290,7.8416204,8.505061,0.99732226,,0.11,8.553797,,289.22345,5800,12.555071
290,15.7036085,12.452312,16.99764,15.807039999999999,9.310551678808165,1.0354417999999999,15.807039999999999,17.075666000000002,0.118,0.99233466,8.599082000000001,0.829,8.475254,,1051.74671792984,1.0268883,291,7.838178,8.505618,0.99740905,,0.11,8.553527,,290.24602999999996,5820,8.600432000000001
291,15.686129000000001,12.445813000000001,17.027044,15.807039999999999,9.373004883401233,1.0353360999999999,15.807039999999999,17.104720999999998,0.118,0.99233466,8.598916000000001,0.829,8.5312,,1057.9342670440674,1.0013341,292,7.8347473,8.505613,0.9974071,,0.11,8.553450999999999,,291.24286,5840,10.601915
292,15.673115,12.443655999999999,17.056383,15.807039999999999,9.403983772499462,1.0352166999999999,15.807039999999999,17.132633,0.118,0.99233466,8.598306,0.829,8.56253,,1063.988392353058,0.98238903,293,7.831328999999999,8.505163,0.9973405000000001,,0.11,8.553482,,292.22076,5860,11.875534
293,15.6649275,12.446397,17.08566,15.807039999999999,9.293283853746226,1.0351436,15.807039999999999,17.163513000000002,0.118,0.99233466,8.598839,0.829,8.461673,,1070.7163028717039,1.0333593,294,7.827921400000001,8.5058565,0.99744886,,0.11,8.553169,,293.24997,5880,13.268865
294,15.674923999999999,12.467151,17.114912,15.807039999999999,9.372337125912884,1.035039,15.807039999999999,17.192623,0.118,0.99233466,8.598780999999999,0.829,8.532693,,1078.3601830005646,1.0047549,295,7.824526,8.505957,0.99745846,,0.11,8.553101,,294.25023999999996,5900,18.616098
295,15.659455,12.462423,17.1441,15.807039999999999,9.311543965855627,1.0349530999999998,15.807039999999999,17.222998,0.118,0.99233466,8.599169,0.829,8.476306,,1085.9405190944674,1.0268099,296,7.8211417,8.506503,0.9975431999999999,,0.11,8.552841,,295.2728,5920,11.098962
296,15.637305,12.450883000000001,17.173256,15.807039999999999,9.355628158490996,1.0348396,15.807039999999999,17.252261999999998,0.118,0.99233466,8.599193,0.829,8.519941000000001,,1091.5439491271973,1.0091964,297,7.817769,8.506684,0.99756736,,0.11,8.55273,,296.2775,5940,9.083764
297,15.637405,12.461504,17.202353,15.807039999999999,9.371928877618084,1.0347556999999998,15.807039999999999,17.281178,0.118,0.99233466,8.599107,0.829,8.531971,,1097.4411787986758,1.0038009,298,7.814408,8.506755,0.99757355,,0.11,8.552661,,297.27692,5960,15.669495000000001
298,15.645932,12.480524,17.231403,15.807039999999999,9.335344496828963,1.0346699000000001,15.807039999999999,17.310997,0.118,0.99233466,8.599377,0.829,8.499676,,1103.8649199008944,1.0201492,299,7.8110576,8.50718,0.9976347,,0.11,8.552483,,298.2928,5980,18.189365
299,15.629971,12.47493,17.260406,15.807039999999999,9.37039355129473,1.0345870000000001,15.807039999999999,17.339752,0.118,0.99233466,8.599257000000001,0.83,8.530908,,1109.907812833786,1.0027169,300,7.807718799999999,8.507216,0.9976371999999999,,0.11,8.55241,,299.29117,6000,10.859324
300,15.619759,12.47499,17.289356,15.807039999999999,9.394671297273971,1.0344883,15.807039999999999,17.367693,0.118,0.99233466,8.598828999999999,0.83,8.551795,,1116.6824519634247,0.9895360999999999,301,7.804391000000001,8.506942,0.99759537,,0.11,8.552408,,300.2762,6020,12.559261
301,15.636672,12.502158,17.318262,15.807039999999999,9.370321153903914,1.0344084999999998,15.807039999999999,17.39657,0.118,0.99233466,8.598811999999999,0.83,8.529937,,1123.6348893642426,1.0063620999999998,302,7.8010744999999995,8.507078,0.99761045,,0.11,8.552334,,301.27835,6040,20.729595
302,15.640767000000002,12.516479499999999,17.347115,15.807039999999999,9.330907777660707,1.0343096999999999,15.807039999999999,17.426251999999998,0.118,0.99233466,8.599086,0.83,8.493048,,1130.2087342739105,1.0211674000000002,303,7.7977686,8.507503999999999,0.9976739,,0.11,8.552139,,302.2952,6060,16.880272
303,15.639417000000002,12.525238,17.375925,15.807039999999999,9.367569446300866,1.0342447,15.807039999999999,17.454994,0.118,0.99233466,8.5990505,0.83,8.530567,,1137.05756855011,1.0056608,304,7.794473599999999,8.507622,0.9976864,,0.11,8.552067999999998,,303.29666000000003,6080,15.232664000000002
304,15.639110999999998,12.534894,17.404663,15.807039999999999,9.415363130637283,1.0341460999999998,15.807039999999999,17.48201,0.118,0.99233466,8.598321,0.83,8.5711975,,1143.2565605640414,0.9762641,305,7.791189699999999,8.507043,0.9976016,,0.11,8.552131,,304.2685,6100,15.547920999999999
305,15.649206,12.554997,17.43338,15.807039999999999,9.36187761644693,1.0340503,15.807039999999999,17.510868,0.118,0.99233466,8.598365,0.83,8.522786,,1149.578825712204,1.0094072,306,7.787916,8.507236500000001,0.9976261999999999,,0.11,8.552033999999999,,305.27362,6120,18.730917
306,15.646329000000001,12.561986,17.462032,15.807039999999999,9.406921512856613,1.0339626,15.807039999999999,17.53815,0.118,0.99233466,8.597791,0.83,8.563065,,1155.552551984787,0.9824386999999999,307,7.7846537,8.506812,0.99756277,,0.11,8.552072,,306.25177,6140,14.767798999999998
307,15.648726000000002,12.574235,17.490651999999997,15.807039999999999,9.389915334037275,1.033867,15.807039999999999,17.566065,0.118,0.99233466,8.597499000000001,0.83,8.546603,,1162.6837546825411,0.994374,308,7.781401600000001,8.506669,0.9975388000000001,,0.11,8.5520525,,307.24194,6160,16.387426
308,15.638492000000001,12.57386,17.519223999999998,15.807039999999999,9.330632298847464,1.0337714,15.807039999999999,17.595387,0.118,0.99233466,8.597752999999999,0.83,8.498403,,1169.2180814743042,1.0197406999999998,309,7.778160000000001,8.5070715,0.9975970999999999,,0.11,8.55188,,308.2575,6180,12.489004
309,15.642783999999999,12.58783,17.547729999999998,15.807039999999999,9.414345485408171,1.0337063,15.807039999999999,17.622322,0.118,0.99233466,8.5971,0.83,8.570778,,1176.875218629837,0.9782278,310,7.774928999999999,8.506566000000001,0.99752176,,0.11,8.551941000000001,,309.23175,6200,16.971188
310,15.627985,12.5827055,17.576207999999998,15.807039999999999,9.386239359713976,1.0336117,15.807039999999999,17.650095,0.118,0.99233466,8.596799,0.83,8.543241,,1183.7782111167908,0.9941938,311,7.771708500000001,8.506412,0.99749756,,0.11,8.551912,,310.22174,6220,11.042762
311,15.628894,12.593247999999999,17.604649,15.807039999999999,9.38104095887642,1.0335062,15.807039999999999,17.6781,0.118,0.99233466,8.596625,0.83,8.540289,,1189.6725831031802,0.9991173000000001,312,7.768497999999999,8.506383999999999,0.9974895,,0.11,8.551875,,311.21674,6240,15.91419
312,15.636206,12.610189,17.633028,15.807039999999999,9.33387153874181,1.0334214,15.807039999999999,17.707256,0.118,0.99233466,8.596881,0.83,8.497435000000001,,1196.4051218032835,1.0198321,313,7.7652984,8.506784,0.99754804,,0.11,8.551702,,312.23254,6260,17.920187
313,15.637962,12.621512,17.661362,15.807039999999999,9.312501143651936,1.0333436,15.807039999999999,17.736742,0.118,0.99233466,8.597259,0.83,8.480099000000001,,1203.2299635410307,1.0264613999999999,314,7.7621082999999995,8.507307,0.9976273999999999,,0.11,8.551474,,313.255,6280,16.190067000000003
314,15.631958,12.624993,17.68965,15.807039999999999,9.319295692888412,1.033241,15.807039999999999,17.766006,0.118,0.99233466,8.597564,0.83,8.483834,,1210.9238321781156,1.0235982,315,7.758928999999999,8.507756,0.99769664,,0.11,8.551259,,314.27443999999997,6300,13.749298999999999
315,15.629067000000001,12.631492,17.717897,15.807039999999999,9.343493157596763,1.0331819,15.807039999999999,17.79476,0.118,0.99233466,8.597721,0.831,8.506672,,1217.3855230808258,1.0152954,316,7.755759200000001,8.508057,0.9977396999999999,,0.11,8.551117999999999,,315.28574,6320,14.720679999999998
316,15.626843,12.638479,17.746075,15.807039999999999,9.421458663149355,1.0330943000000001,15.807039999999999,17.821018,0.118,0.99233466,8.5969095,0.831,8.574788,,1223.9253327846527,0.9715468,317,7.7525997,8.507387,0.9976439,,0.11,8.551192,,316.2531,6340,14.926196
317,15.622169,12.643057,17.77424,15.807039999999999,9.374689953518917,1.0330174,15.807039999999999,17.84891,0.118,0.99233466,8.596797,0.831,8.53622,,1231.0880556106567,1.0016416,318,7.74945,8.507417,0.9976440000000001,,0.11,8.551146000000001,,317.2508,6360,14.142763
318,15.627679,12.657736,17.802355,15.807039999999999,9.397020589237268,1.032918,15.807039999999999,17.876139000000002,0.118,0.99233466,8.596447999999999,0.831,8.555428,,1237.6362433433533,0.99076176,319,7.74631,8.507209,0.9976093,,0.11,8.551159,,318.23737,6380,17.382236
319,15.633906,12.673159,17.830420999999998,15.807039999999999,9.331491908438027,1.0328441,15.807039999999999,17.905,0.119,0.99233466,8.596719,0.831,8.49967,,1244.0672371387484,1.0202116,320,7.7431803,8.50762,0.9976679,,0.11,8.550998,,319.25372000000004,6400,17.622612
320,15.621704999999999,12.670017999999999,17.858448000000003,15.807039999999999,9.388509735163929,1.0327761,15.807039999999999,17.9323,0.119,0.99233466,8.596417,0.831,8.546608,,1250.9381346702576,0.99330103,321,7.740060300000001,8.507458999999999,0.997642,,0.11,8.550983,,320.24307000000005,6420,11.719884
321,15.609954,12.667259,17.886423,15.807039999999999,9.401745224775768,1.0326904000000001,15.807039999999999,17.959106,0.119,0.99233466,8.5959425,0.831,8.560417999999999,,1257.6958148479464,0.98510975,322,7.73695,8.507123,0.9975905999999999,,0.11,8.551013000000001,,321.22418,6440,11.840491
322,15.612302,12.678616,17.914366,15.807039999999999,9.360682251851623,1.0326037000000001,15.807039999999999,17.98718,0.119,0.99233466,8.595983,0.831,8.523535,,1265.007470846176,1.0087008,323,7.733849,8.507301,0.99761283,,0.11,8.550928,,322.22893999999997,6460,16.370441
323,15.616356,12.691619000000001,17.942263,15.807039999999999,9.36101565602276,1.0325457,15.807039999999999,18.015224,0.119,0.99233466,8.596024,0.831,8.522949,,1271.6094336509705,1.0087143,324,7.730757700000001,8.507481,0.9976354,,0.11,8.550841,,323.2339,6480,16.92751
324,15.611385,12.695573,17.970114000000002,15.807039999999999,9.318255371546547,1.0324225,15.807039999999999,18.044022000000002,0.119,0.99233466,8.59632,0.831,8.485358,,1278.5826756954193,1.0233903,325,7.727676400000001,8.507914999999999,0.9977019,,0.11,8.55064,,324.2531,6500,14.00339
325,15.611157,12.704131,17.99792,15.807039999999999,9.393889220772433,1.0323645000000001,15.807039999999999,18.071045,0.119,0.99233466,8.596012,0.831,8.553124,,1285.04070520401,0.9919275,326,7.724603999999999,8.507743,0.99767244,,0.11,8.550647999999999,,325.2412,6520,15.539746
326,15.622048999999999,12.723789,18.025692000000003,15.807039999999999,9.376043413827901,1.032269,15.807039999999999,18.098612,0.119,0.99233466,8.595936,0.831,8.537372999999999,,1291.7124075889587,1.0027407,327,7.721541,8.507802,0.99767584,,0.11,8.550607000000001,,326.24,6540,19.175226000000002
327,15.615955,12.726396000000001,18.053417,15.807039999999999,9.383263233881047,1.0322001,15.807039999999999,18.125832,0.119,0.99233466,8.595737,0.831,8.544685000000001,,1298.3096687793734,0.99705845,328,7.718487700000001,8.507739,0.99766225,,0.11,8.55059,,327.23322,6560,13.625167999999999
328,15.610497,12.729583,18.081099,15.807039999999999,9.387823018633581,1.0321164,15.807039999999999,18.15288,0.119,0.99233466,8.595492,0.831,8.549714,,1305.2844159603121,0.99468696,329,7.7154436,8.507629,0.9976413000000001,,0.11,8.550587,,328.224,6580,13.821848000000001
329,15.586056,12.71376,18.10874,15.807039999999999,9.37318906002409,1.0320485000000001,15.807039999999999,18.18018,0.119,0.99233466,8.595339,0.831,8.534052,,1311.788510799408,0.9998565,330,7.7124085000000004,8.507609,0.99763685,,0.11,8.550536,,329.22015,6600,7.5481086
330,15.592056,12.728383000000001,18.136329999999997,15.807039999999999,9.318124998185787,1.0319559999999999,15.807039999999999,18.208765,0.119,0.99233466,8.595647999999999,0.831,8.483639,,1318.6398162841795,1.0239272,331,7.709383,8.508052000000001,0.99770445,,0.11,8.550334,,330.24017000000003,6620,17.575085
331,15.608611999999999,12.75348,18.163883,15.807039999999999,9.341249614746934,1.0318891,15.807039999999999,18.236935,0.119,0.99233466,8.595846,0.831,8.504225,,1325.2755606174471,1.0171669,332,7.7063665,8.508383,0.99775165,,0.11,8.550195,,331.25354,6640,21.090591
332,15.593357999999998,12.746569000000001,18.191353,15.807039999999999,9.429678685529458,1.0318074000000002,15.807039999999999,18.262075,0.119,0.99233466,8.594876,0.832,8.586916,,1332.0864896774292,0.9622071,333,7.703359,8.507545,0.9976332,,0.11,8.550305,,332.21185,6660,10.531328
333,15.605132000000001,12.766753,18.218828,15.807039999999999,9.38218746102365,1.0317159,15.807039999999999,18.289207,0.119,0.99233466,8.594743,0.832,8.540177,,1339.1762716770172,0.99987984,334,7.700360300000001,8.507544000000001,0.9976285,,0.11,8.550276,,333.20792,6680,19.528091
334,15.610536999999999,12.780488,18.24625,15.807039999999999,9.40596681000178,1.0316637,15.807039999999999,18.315538,0.119,0.99233466,8.59432,0.832,8.564185,,1348.6368958950045,0.98555046,335,7.697371,8.507252000000001,0.9975816999999999,,0.11,8.550317,,334.18987999999996,6700,17.418105999999998
335,15.604285999999998,12.782574,18.27364,15.807039999999999,9.367439787785393,1.031584,15.807039999999999,18.342857000000002,0.119,0.99233466,8.594278,0.832,8.528332,,1356.0440979003904,1.0046016,336,7.694390299999999,8.50734,0.99759156,,0.11,8.550252,,335.19077000000004,6720,13.512195000000002
336,15.602597,12.789178999999999,18.300995,15.807039999999999,9.367327248794053,1.0314816999999998,15.807039999999999,18.370157,0.119,0.99233466,8.594251,0.832,8.530188,,1363.133998632431,1.005141,337,7.6914186,8.507442999999999,0.99760276,,0.11,8.550192,,336.19214,6740,15.038241000000001
337,15.614602,12.809455999999999,18.328297,15.807039999999999,9.329534540684296,1.0314168,15.807039999999999,18.39827,0.119,0.99233466,8.594507,0.832,8.494515,,1370.6927063465116,1.0204314,338,7.688455599999999,8.507829,0.9976596,,0.11,8.550027,,337.20895,6760,19.662254
338,15.609473000000001,12.812455,18.355556,15.807039999999999,9.407840209005439,1.0313293,15.807039999999999,18.424276000000003,0.119,0.99233466,8.594012,0.832,8.564309,,1378.6040215492249,0.98266166,339,7.6855009999999995,8.5074625,0.99760425,,0.11,8.550069,,338.18784,6780,13.8786125
339,15.625962,12.837088,18.382782000000002,15.807039999999999,9.372976710008645,1.0312712,15.807039999999999,18.45145,0.119,0.99233466,8.593991,0.832,8.533735,,1386.5139951705933,1.0046705,340,7.6825557,8.50757,0.9976146999999999,,0.11,8.550021000000001,,339.189,6800,21.218119
340,15.626531,12.845786,18.409964000000002,15.807039999999999,9.327772391900476,1.0311828,15.807039999999999,18.479406,0.119,0.99233466,8.594232,0.832,8.494783,,1393.9636721611025,1.019907,341,7.679619000000001,8.507937,0.9976691999999999,,0.11,8.549859,,340.2052,6820,15.821832
341,15.633548999999999,12.860852000000001,18.437115,15.807039999999999,9.363559712135466,1.0310972,15.807039999999999,18.506643,0.119,0.99233466,8.594244,0.832,8.5225315,,1401.3513419628146,1.0075874,342,7.676690600000001,8.508078,0.99768746,,0.11,8.549779,,341.2091,6840,18.029322
342,15.632494,12.867780999999999,18.464226,15.807039999999999,9.37561676949096,1.0310215,15.807039999999999,18.53351,0.119,0.99233466,8.594139,0.832,8.534065,,1409.4683821201324,1.0014364,343,7.673771,8.508099000000001,0.99768776,,0.11,8.549733,,342.2069,6860,15.2734375
343,15.631029999999999,12.874282000000001,18.491291,15.807039999999999,9.354370491593654,1.0309466999999999,15.807039999999999,18.56082,0.119,0.99233466,8.594204,0.832,8.516405,,1416.673627614975,1.0103037,344,7.67086,8.508289,0.99771374,,0.11,8.549636999999999,,343.21353,6880,15.132057999999999
344,15.623807999999999,12.874957,18.518322,15.807039999999999,9.366501214757305,1.030875,15.807039999999999,18.587791,0.119,0.99233466,8.594159,0.832,8.526304,,1423.7067527770996,1.0047606,345,7.667957,8.50837,0.99772376,,0.11,8.549569,,344.2147,6900,13.141469
345,15.630579000000001,12.889543,18.545303,15.807039999999999,9.402978894298212,1.030815,15.807039999999999,18.613832000000002,0.119,0.99233466,8.593807,0.832,8.562064,,1430.1881771087646,0.98803675,346,7.665062400000001,8.508142999999999,0.99768543,,0.11,8.549605,,345.19916,6920,17.968214
346,15.614717,12.881515499999999,18.572252,15.807039999999999,9.348780257924997,1.0307412,15.807039999999999,18.641061999999998,0.119,0.99233466,8.593876,0.832,8.512432,,1438.33336353302,1.010907,347,7.6621766000000004,8.508336,0.99771327,,0.11,8.549498,,346.2065,6940,10.129099
347,15.604539,12.879138000000001,18.59916,15.807039999999999,9.325469428754941,1.0306636,15.807039999999999,18.668709,0.119,0.99233466,8.594078999999999,0.832,8.488232,,1445.3198952674866,1.0193956,348,7.659299000000001,8.508663,0.9977652,,0.11,8.549322,,347.2223,6960,12.075448
348,15.611406,12.893714,18.626032000000002,15.807039999999999,9.376406079618732,1.0305909,15.807039999999999,18.695375,0.119,0.99233466,8.594005000000001,0.832,8.539352000000001,,1452.8322954177856,1.0019798,349,7.6564293,8.508712,0.9977669,,0.11,8.5492935,,348.22064,6980,18.002993
349,15.616757000000002,12.906691,18.652853,15.807039999999999,9.40996205697266,1.030521,15.807039999999999,18.721027,0.119,0.99233466,8.593555,0.832,8.566056,,1458.4487533569336,0.98349607,350,7.653568300000001,8.508386,0.9977159,,0.11,8.549341,,349.20056,7000,17.487146
350,15.615870999999999,12.91332,18.679585,15.807039999999999,9.442326519577275,1.0304503,15.807039999999999,18.745160000000002,0.119,0.99233466,8.59249,0.832,8.595564999999999,,1466.0920069217682,0.9547155,351,7.650715400000001,8.507441499999999,0.99758345,,0.11,8.549472999999999,,350.1518,7020,15.307895000000002
351,15.62088,12.925943,18.706343,15.807039999999999,9.373657789243973,1.0303609,15.807039999999999,18.771774,0.119,0.99233466,8.592425,0.832,8.531967999999999,,1474.427584886551,1.0029684,352,7.647869999999999,8.507499000000001,0.99758875,,0.11,8.549422999999999,,351.15125,7040,17.38181
352,15.621244,12.933885,18.733065,15.807039999999999,9.367684079982338,1.030304,15.807039999999999,18.798468,0.119,0.99233466,8.592400999999999,0.832,8.5274105,,1481.696766614914,1.0049849,353,7.6450334,8.507595,0.99760026,,0.11,8.54936,,352.1529,7060,15.751473999999998
353,15.625599,12.945763000000001,18.75974,15.807039999999999,9.379739075815298,1.0302224,15.807039999999999,18.824862,0.119,0.99233466,8.592291000000001,0.832,8.538599000000001,,1489.2977468967438,1.000143,354,7.6422043,8.507606,0.9975976000000001,,0.11,8.54933,,353.14954,7080,17.165165
354,15.631286,12.958973,18.786379,15.807039999999999,9.328281728863502,1.0301476999999999,15.807039999999999,18.852257,0.119,0.99233466,8.592512,0.832,8.492135000000001,,1496.9828443527222,1.0194937,355,7.6393832999999995,8.507947,0.9976497,,0.11,8.54917,,354.16565,7100,17.64622
355,15.629938000000001,12.965060000000001,18.812984,15.807039999999999,9.376357837817936,1.0300799999999999,15.807039999999999,18.878624,0.119,0.99233466,8.592417,0.833,8.536783,,1505.5223841667175,1.0009866,356,7.6365705,8.507972,0.9976495999999999,,0.11,8.549134,,355.16327,7120,15.154074
356,15.634148999999999,12.976704,18.839546,15.807039999999999,9.334485340360603,1.0299994000000001,15.807039999999999,18.905823,0.119,0.99233466,8.592601,0.833,8.497924000000001,,1513.8083217144012,1.017324,357,7.6337657000000005,8.508275,0.9976950000000001,,0.11,8.548991000000001,,356.17712,7140,17.136057
357,15.632682999999998,12.982542,18.866068,15.807039999999999,9.407328723757226,1.0299247999999999,15.807039999999999,18.931238,0.119,0.99233466,8.592185,0.833,8.56547,,1522.7001860141754,0.98434716,358,7.6309686,8.507977499999999,0.9976480999999999,,0.11,8.549037,,357.15802,7160,15.111488
358,15.633754999999999,12.990917,18.89256,15.807039999999999,9.388676823260257,1.0298578999999999,15.807039999999999,18.957203,0.119,0.99233466,8.591992999999999,0.833,8.549347000000001,,1530.6815423965454,0.99540627,359,7.628178999999999,8.507904,0.99763256,,0.11,8.549038000000001,,358.1501,7180,16.019785
359,15.637654000000001,13.002146,18.919,15.807039999999999,9.307846590476053,1.0297921,15.807039999999999,18.984716,0.119,0.99233466,8.592294,0.833,8.47328,,1538.0004742145538,1.0250742,360,7.625397,8.508322,0.99769956,,0.11,8.548827000000001,,359.17184,7200,17.039407999999998
360,15.6278,12.999554,18.945415,15.807039999999999,9.32758872432154,1.0297204,15.807039999999999,19.011806,0.119,0.99233466,8.592489,0.833,8.496047,,1546.4694571495056,1.0181236999999999,361,7.622623399999999,8.508635,0.99774677,,0.11,8.548680000000001,,360.18658,7220,12.083081
361,15.640209,13.019156,18.971798,15.807039999999999,9.362137626977619,1.0296428,15.807039999999999,19.038334,0.119,0.99233466,8.59254,0.833,8.527357,,1553.8073036670685,1.008343,362,7.6198573000000005,8.508801,0.9977664,,0.11,8.548622,,361.19144,7240,20.122868
362,15.63449,13.020594000000001,18.998137,15.807039999999999,9.345386340064184,1.0295888000000002,15.807039999999999,19.065063000000002,0.119,0.99233466,8.59264,0.833,8.507746000000001,,1563.3185374736786,1.0125821,363,7.617098299999999,8.509018,0.997798,,0.11,8.54851,,362.20068,7260,13.565564000000002
363,15.625651999999999,13.018895,19.024439,15.807039999999999,9.307698540906612,1.0295123,15.807039999999999,19.092348,0.119,0.99233466,8.592906,0.833,8.474735,,1570.6104815006256,1.0239095999999999,364,7.614347500000001,8.509399,0.99786043,,0.11,8.548307000000001,,363.2212,7280,12.419354
364,15.639326,13.039643,19.050709,15.807039999999999,9.338365008341317,1.0294484,15.807039999999999,19.119204999999997,0.119,0.99233466,8.59308,0.833,8.502245,,1578.0150215625765,1.0165985999999998,365,7.6116037,8.509688,0.99790245,,0.11,8.548181,,364.2344,7300,20.619646
365,15.640267000000001,13.047587,19.07694,15.807039999999999,9.364083341584221,1.0293974,15.807039999999999,19.145487,0.119,0.99233466,8.593082,0.833,8.527188,,1586.355497598648,1.0063102,366,7.608867999999999,8.509806,0.99791616,,0.11,8.548123,,365.2373,7320,15.98504
366,15.654101999999998,13.068406,19.103138,15.807039999999999,9.34959865494733,1.0293336,15.807039999999999,19.172071,0.119,0.99233466,8.593194,0.833,8.512378,,1594.995059967041,1.0128747,367,7.6061397,8.510032,0.9979475,,0.11,8.548026,,366.24672999999996,7340,20.720766
367,15.659165,13.08039,19.129303,15.807039999999999,9.3699293967623,1.0292698,15.807039999999999,19.198173999999998,0.119,0.99233466,8.593160000000001,0.833,8.530873,,1603.1767480373385,1.0044118,368,7.603418400000001,8.510111,0.9979556999999999,,0.11,8.547979,,367.24768,7360,17.518843
368,15.667466000000001,13.095566,19.15543,15.807039999999999,9.378604415601414,1.029208,15.807039999999999,19.224072,0.119,0.99233466,8.593072,0.833,8.538763000000001,,1610.4505867958069,1.001124,369,7.6007047000000005,8.510137,0.9979549000000001,,0.11,8.547955,,368.24536,7380,18.723763
369,15.662704000000002,13.09764,19.181520000000003,15.807039999999999,9.381197170644642,1.0291450999999998,15.807039999999999,19.24979,0.119,0.99233466,8.592925,0.833,8.541442,,1618.969343662262,0.9983134,370,7.597998,8.510102,0.99794656,,0.11,8.547936,,369.24023,7400,13.908261999999999
370,15.658982,13.100697,19.20757,15.807039999999999,9.40352830474594,1.0291108,15.807039999999999,19.274887,0.119,0.99233466,8.592577,0.833,8.563535,,1626.3116917610168,0.98669964,371,7.5952991999999995,8.509867,0.99790764,,0.11,8.547979,,370.22372,7420,14.283691000000001
371,15.658639,13.107164,19.23359,15.807039999999999,9.335874351522259,1.0290351999999998,15.807039999999999,19.301453,0.119,0.99233466,8.592724,0.833,8.50032,,1634.4034922122955,1.0159211,372,7.5926075,8.510125,0.9979468,,0.11,8.547851,,371.2362,7440,15.533382999999999
372,15.668176999999998,13.123420000000001,19.259570999999998,15.807039999999999,9.397440009619157,1.0289595999999999,15.807039999999999,19.326756,0.119,0.99233466,8.592482,0.833,8.556244,,1642.7748725414276,0.9922766,373,7.589923,8.509994500000001,0.99792236,,0.11,8.5478735,,372.22504,7460,19.218163
373,15.671238,13.133178,19.285522,15.807039999999999,9.389676615098406,1.0289077,15.807039999999999,19.352188,0.119,0.99233466,8.592293,0.833,8.548807,,1650.1659941673279,0.9953226999999999,374,7.5872455,8.509916,0.9979065,,0.11,8.547875999999999,,373.21704,7480,16.815258
