,LQGmu1,ReturnMin,IWNorm1,ReturnStepMax,IWMin,IWMax,DenMISELogFirst,ReturnMax,URet,IWMean,DenMISEMeanLog,LQGmu01,IWNorm2,LQGsigma,ReturnLastEpisode,ReturnAbsMax,TimestepsSoFar,TimeElapsed,IWLastEpisode,DenMISELogLast,SqrtESSClassic,IWFirstEpisode,ReturnMean,target_sum_log_mean,MISE,Iteration,Bound
542,0.961,,543.9809,0.99999905,,4.763682,10.907987,17.277744000000002,9.371410055190903,1.0018065,12.581101,0.194,50.511803,0.11,8.535435000000001,17.277744000000002,10860,8170.76343846321,4.689966,12.219033999999999,10.7693815,,12.049339999999999,-537.0322,8.539273,543,8.700516
543,0.961,,544.9995,0.99999905,,4.7309529999999995,10.906147,17.277744000000002,9.358637411251824,1.0018373999999999,12.58988,0.194,50.389545,0.11,8.522504,17.277744000000002,10880,8196.340277433395,4.683959,17.358414,10.815726,,12.042858,-536.0103,8.539528,544,8.700078999999999
544,0.961,,545.8729,0.99999905,,4.698786,10.90431,17.277744000000002,9.412466336006721,1.0016017,12.586691,0.194,50.256023,0.11,8.570032000000001,17.277744000000002,10900,8227.868584632874,4.507867,10.853264,10.861841,,12.036486,-535.00415,8.537905,545,8.697774
545,0.961,,546.77454,0.99999905,,4.6671667,10.902477000000001,17.277744000000002,9.41204120427631,1.0014186,12.597663,0.194,50.127052,0.11,8.568249,17.277744000000002,10920,8251.428043365479,4.503669,18.578870000000002,10.907774,,12.030134,-533.98755,8.536709,546,8.695905999999999
546,0.961,,547.806,0.99999905,,4.636087,10.900647,17.277744000000002,9.348112164242684,1.0014735000000001,12.604341499999999,0.194,50.011829999999996,0.11,8.511351,17.277744000000002,10940,8279.301406621933,4.602071,16.252731,10.953529,,12.023700999999999,-532.97876,8.537068,547,8.6956
547,0.961,,548.6872599999999,0.99999905,,4.6055264000000005,10.898821,17.277744000000002,9.41414185921402,1.0012541,12.605144500000002,0.194,49.884890000000006,0.11,8.573298,17.277744000000002,10960,8309.427044153214,4.4228024,13.046126,10.999067,,12.017405499999999,-531.9797,8.535597000000001,548,8.693472
548,0.961,,549.6976,0.99999905,,4.575476999999999,10.896997,17.277744000000002,9.363410613714976,1.0012707,12.605333,0.194,49.7714,0.11,8.526375999999999,17.277744000000002,10980,8336.950715303421,4.5210586,12.710747999999999,11.044447,,12.011046,-530.98474,8.535751,549,8.692978
549,0.961,,550.6962,0.99999905,,4.545927,10.895178,17.277744000000002,9.372402473751466,1.0012659,12.609181,0.194,49.658623,0.11,8.534246000000001,17.277744000000002,11000,8362.97796034813,4.481014,14.724507999999998,11.08964,,12.0047245,-529.9898,8.535789999999999,550,8.692376
550,0.961,,551.7018,0.99999905,,4.5168567,10.893361,17.277744000000002,9.370414914282147,1.0012736,12.618974,0.194,49.548195,0.11,8.533287,17.277744000000002,11020,8389.96316409111,4.4597316,18.006365,11.134649000000001,,11.998425,-528.99255,8.535926,551,8.691877999999999
551,0.961,,552.73535,0.99999905,,4.488263,10.891548,17.277744000000002,9.341961805585381,1.0013322,12.620209,0.194,49.441982,0.11,8.5073,17.277744000000002,11040,8416.11049246788,4.460212,13.302875,11.179474,,11.9921,-528.00745,8.536285000000001,552,8.691613
552,0.961,,553.7007,0.99999905,,4.4601274,10.889738000000001,17.277744000000002,9.391888038924499,1.0012671,12.628873,0.194,49.331317999999996,0.11,8.551729,17.277744000000002,11060,8446.097282886505,4.365230599999999,17.412323,11.224121,,11.985878999999999,-527.0185,8.535944,553,8.690653999999999
553,0.961,,554.7274,0.99999905,,4.432446499999999,10.887932000000001,17.277744000000002,9.345178479403712,1.001313,12.622251,0.194,49.22775,0.11,8.508963,17.277744000000002,11080,8466.885367393494,4.399253400000001,8.96153,11.268592,,11.979603,-526.04834,8.536208,554,8.690308
554,0.961,,555.7355,0.99999905,,4.4052024,10.886128,17.277744000000002,9.368110050673632,1.0013251,12.632631,0.194,49.1241,0.11,8.528839,17.277744000000002,11100,8492.389606237411,4.354694,18.38595,11.312889,,11.973385,-525.06476,8.536344999999999,555,8.68984
555,0.961,,556.77277,0.99999905,,4.3783845999999995,10.884328,17.277744000000002,9.328193264745721,1.0013899,12.620345,0.194,49.0246,0.11,8.497264999999999,17.277744000000002,11120,8519.606336593628,4.358086,5.8028097,11.357008,,11.967133,-524.1073,8.536682,556,8.689582000000001
556,0.961,,557.7959999999999,0.99999905,,4.3519874000000005,10.882531,17.277744000000002,9.351266076014076,1.0014291,12.625318,0.194,48.92536,0.11,8.513512,17.277744000000002,11140,8547.51349234581,4.3189926,15.391523000000001,11.400959,,11.960932000000001,-523.1361,8.536932,557,8.689241
557,0.961,,558.818,0.99999905,,4.326000700000001,10.880737,17.277744000000002,9.354461767273687,1.0014659,12.63619,0.194,48.8275,0.11,8.516264999999999,17.277744000000002,11160,8569.24992966652,4.2927856,18.694372,11.444739,,11.95476,-522.1624,8.537183,558,8.6889105
558,0.961,,559.8094,0.99999905,,4.3004155,10.878947,17.277744000000002,9.375829641201943,1.0014478999999998,12.639365,0.194,48.72841,0.11,8.535652,17.277744000000002,11180,8597.211595058441,4.2376904,14.412833,11.488358,,11.948642,-521.2,8.537114,559,8.688265
559,0.961,,560.86285,0.99999905,,4.2752422999999995,10.877158999999999,17.277744000000002,9.291127423360534,1.0015408000000001,12.635311,0.194,48.636185,0.11,8.457888,17.277744000000002,11200,8626.506523132324,4.2752422999999995,10.370037,11.531802,,11.942409,-520.2481700000001,8.537397,560,8.687978999999999
560,0.961,,561.8525400000001,0.99999905,,4.2504277,10.875376,17.277744000000002,9.377071756025217,1.0015197,12.639563,0.194,48.5398,0.11,8.535414,17.277744000000002,11220,8656.956441640854,4.188132,15.021198000000002,11.57509,,11.936336,-519.2914400000001,8.537303,561,8.687322
561,0.961,,562.8844,0.99999905,,4.225986499999999,10.873594,17.277744000000002,9.333971489700804,1.0015737,12.638159,0.194,48.44845,0.11,8.496039999999999,17.277744000000002,11240,8686.338036060333,4.2064330000000005,11.851998,11.618214,,11.930214,-518.3438,8.537552999999999,562,8.687014999999999
562,0.961,,563.8541,0.99999905,,4.201906,10.871817,17.277744000000002,9.387906392374763,1.001517,12.640313,0.194,48.353103999999995,0.11,8.548291,17.277744000000002,11260,8719.228548288345,4.121416,13.852188,11.661178,,11.924208,-517.396,8.5372505,563,8.686162
563,0.961,,564.8926,0.99999905,,4.1781864,10.870042,17.277744000000002,9.325662357344893,1.0015825999999999,12.649916000000001,0.194,48.264990000000004,0.11,8.49287,17.277744000000002,11280,8746.515644311905,4.1666746,18.057701,11.703981,,11.918123,-516.4441,8.537579,564,8.6859455
564,0.961,,565.9018599999999,0.99999905,,4.1548185,10.868271,17.277744000000002,9.364141241405976,1.0015962,12.660806,0.194,48.175655,0.11,8.52489,17.277744000000002,11300,8771.13070321083,4.115297,18.803572,11.746635000000001,,11.912118,-515.4942599999999,8.537703500000001,565,8.685532
565,0.961,,566.9138,0.99999905,,4.131786,10.866502,17.277744000000002,9.356882269652404,1.0016146000000001,12.661506,0.194,48.087826,0.11,8.521707000000001,17.277744000000002,11320,8799.681112527847,4.0957203,13.057963,11.789133999999999,,11.906128,-514.5579,8.537842999999999,566,8.685138
566,0.961,,567.88477,0.99999905,,4.109089,10.864737,17.277744000000002,9.388970181825563,1.0015604,12.6665125,0.194,47.99779,0.11,8.549261,17.277744000000002,11340,8828.543490886688,4.03293,15.501999,11.831477,,11.9002075,-513.6206,8.537564,567,8.684332000000001
567,0.961,,568.79443,0.99999905,,4.086719,10.862975,17.277744000000002,9.413372336753213,1.0013987,12.667321000000001,0.194,47.903909999999996,0.11,8.570739999999999,17.277744000000002,11360,8861.012660503387,3.9494004,13.127125,11.873653,,11.894345,-512.6908,8.5365095,568,8.682755
568,0.961,,569.8127,0.99999905,,4.064669,10.861216,17.277744000000002,9.3539142902428,1.0014281999999999,12.67566,0.194,47.82034,0.11,8.517989,17.277744000000002,11380,8895.705730915071,4.035492,17.41375,11.915697,,11.888411,-511.7567,8.536717,569,8.682447
569,0.961,,570.7727,0.99999905,,4.0429344,10.85946,17.277744000000002,9.395971769760543,1.0013556000000001,12.680666,0.194,47.733090000000004,0.11,8.556188,17.277744000000002,11400,8924.90924668312,3.9564800000000004,15.530031,11.95759,,11.882565,-510.82928,8.536321000000001,570,8.6815405
570,0.961,,571.7738,0.99999905,,4.021504,10.857707000000001,17.277744000000002,9.369922582295626,1.0013552,12.686005999999999,0.194,47.650436,0.11,8.53099,17.277744000000002,11420,8954.470922470093,3.9761987000000003,15.729985000000001,11.99934,,11.876696,-509.90466,8.536361999999999,571,8.681076
571,0.961,,572.6749,0.99999905,,4.000369999999999,10.855957,17.277744000000002,9.41740433952878,1.0011799000000001,12.685634,0.194,47.560715,0.11,8.577106,17.277744000000002,11440,8981.764205932617,3.8556175,12.47574,12.040923,,11.870927,-508.98907,8.535222000000001,572,8.679437
572,0.961,,573.6953,0.99999905,,3.9795332,10.854211,17.277744000000002,9.34770878383145,1.0012134,12.684774,0.194,47.48196,0.11,8.513626,17.277744000000002,11460,9012.443176746368,3.9534967000000005,12.194314,12.082385,,11.8650675,-508.07712000000004,8.535428999999999,573,8.679149
573,0.961,,574.7262,0.99999905,,3.9589825,10.852466999999999,17.277744000000002,9.334060623331727,1.0012652,12.692635000000001,0.194,47.40517,0.11,8.497631,17.277744000000002,11480,9035.945426940918,3.9443414,17.19765,12.123702999999999,,11.859200999999999,-507.15958,8.535684,574,8.678914
574,0.961,,575.7453,0.99999905,,3.9387144999999997,10.850726,17.277744000000002,9.35033588177061,1.0012961999999999,12.6975975,0.194,47.32848,0.11,8.513208,17.277744000000002,11500,9063.560200691225,3.913221,15.547386,12.164881,,11.853381,-506.24814000000003,8.535871499999999,575,8.678617
575,0.961,,576.7632,0.99999905,,3.9187220000000003,10.848989,17.277744000000002,9.353864668567992,1.001325,12.708225,0.194,47.25274,0.11,8.515307,17.277744000000002,11520,9094.434827566147,3.8927417,18.820698,12.205919999999999,,11.847586999999999,-505.3342,8.536054,576,8.678319
576,0.961,,577.6735,0.99999905,,3.8989983,10.847254,17.277744000000002,9.419558857933087,1.0011673,12.715672999999999,0.194,47.16933,0.11,8.575961,17.277744000000002,11540,9122.769064188004,3.7662807000000003,17.006832,12.246803,,11.841917,-504.42667,8.535047,577,8.676836999999999
577,0.961,,578.60864,0.99999905,,3.8795404,10.845523,17.277744000000002,9.411113185294782,1.001053,12.723125999999999,0.194,47.088974,0.11,8.567905,17.277744000000002,11560,9147.702485322952,3.7710752,17.025032,12.287561,,11.836252,-503.52222,8.534353,578,8.6756735
578,0.961,,579.5858,0.99999905,,3.8603415,10.843794,17.277744000000002,9.387032680127136,1.0010117,12.722567,0.194,47.013042,0.11,8.544235,17.277744000000002,11580,9175.922344207764,3.7936919999999996,12.399741,12.328192,,11.830567,-502.62885,8.534125,579,8.674978999999999
579,0.961,,580.59094,0.99999905,,3.8413953999999997,10.842069,17.277744000000002,9.368655848821582,1.0010189,12.730149,0.194,46.940371999999996,0.11,8.529143,17.277744000000002,11600,9209.467825889587,3.8030016000000004,17.123053,12.3686905,,11.824875,-501.73037999999997,8.534212,580,8.674605
580,0.961,,581.5632,0.99999905,,3.8227024,10.840345,17.277744000000002,9.394943166846687,1.0009693000000002,12.739664999999999,0.194,46.866023999999996,0.11,8.552988000000001,17.277744000000002,11620,9234.47605752945,3.7519765,18.259506,12.409058,,11.819243,-500.83315999999996,8.533969,581,8.673905
581,0.961,,582.57074,0.99999905,,3.8042492999999995,10.838626,17.277744000000002,9.3651854274439,1.0009806,12.744997999999999,0.194,46.79549,0.11,8.528397,17.277744000000002,11640,9265.315079927444,3.7690725,15.845351,12.449292,,11.813589,-499.94308,8.534084,582,8.673569
582,0.961,,583.5492,0.99999905,,3.7860405,10.836909,17.277744000000002,9.384900229993764,1.000942,12.739537,0.194,46.723568,0.11,8.540801,17.277744000000002,11660,9291.0179438591,3.7223027,9.562560000000001,12.489397,,11.807976,-499.0669,8.533853,583,8.672889
583,0.961,,584.53314,0.99999905,,3.7680626000000004,10.835196,17.277744000000002,9.38490223869298,1.0009129,12.7421055,0.194,46.653023,0.11,8.5458,17.277744000000002,11680,9320.432813882828,3.7101254,14.240113000000001,12.529373,,11.802389999999999,-498.18567,8.533733999999999,584,8.672327000000001
584,0.961,,585.5657,0.99999905,,3.7503202000000004,10.833485000000001,17.277744000000002,9.323801013154212,1.0009668999999999,12.746811,0.194,46.587272999999996,0.11,8.490589,17.277744000000002,11700,9353.927150011064,3.7413144,15.496610999999998,12.56922,,11.796728,-497.30532999999997,8.533971000000001,585,8.672124
585,0.961,,586.5501,0.99999905,,3.7328002000000002,10.831777,17.277744000000002,9.386449290440645,1.0009388000000001,12.7533245,0.194,46.518578000000005,0.11,8.5478,17.277744000000002,11720,9385.211159706116,3.6763904000000003,16.565073,12.608943,,11.791183,-496.4262,8.53387,586,8.671588
586,0.961,,587.58057,0.99999905,,3.7155004000000003,10.830071,17.277744000000002,9.324919575371396,1.0009891,12.753561,0.194,46.454414,0.11,8.491622999999999,17.277744000000002,11740,9417.598779916763,3.7054436,12.893382,12.648541,,11.7855625,-495.55634000000003,8.534084,587,8.671371
587,0.961,,588.5683,0.99999905,,3.6984217000000004,10.828369,17.277744000000002,9.380755992723731,1.0009665,12.752930000000001,0.194,46.387737,0.11,8.540066,17.277744000000002,11760,9450.535749197006,3.6464832,12.384482,12.688015,,11.780043,-494.69028,8.533984,588,8.670844
588,0.961,,589.5799599999999,0.99999905,,3.6815547999999994,10.82667,17.277744000000002,9.353398344435565,1.0009847,12.745346000000001,0.194,46.32379,0.11,8.513321000000001,17.277744000000002,11780,9480.971041202543,3.653842,8.2865505,12.727367999999998,,11.774497,-493.83414000000005,8.534061999999999,589,8.670499000000001
589,0.961,,590.6024,0.99999905,,3.6648980000000004,10.824974000000001,17.277744000000002,9.34100706753911,1.001021,12.749284,0.194,46.26153,0.11,8.507518,17.277744000000002,11800,9513.374140024185,3.6485144999999997,15.069907,12.766599000000001,,11.76896,-492.9694,8.534262,590,8.670278999999999
590,0.961,,591.6324,0.99999905,,3.6484485,10.82328,17.277744000000002,9.321407281967355,1.0010700000000001,12.750052,0.194,46.200687,0.11,8.48674,17.277744000000002,11820,9539.620823144913,3.6402462,13.205358499999999,12.805705,,11.763406,-492.11072,8.534442,591,8.670044
591,0.961,,592.6347,0.99999905,,3.6321974000000004,10.821589,17.277744000000002,9.369126554875905,1.0010722,12.754836,0.194,46.13847,0.11,8.5326185,17.277744000000002,11840,9572.477538347244,3.5970504,15.582907999999998,12.844698,,11.757949,-491.25095,8.534506,592,8.669696
592,0.961,,593.6434,0.99999905,,3.6161466,10.819902,17.277744000000002,9.362176959886227,1.0010849,12.761541000000001,0.194,46.07754,0.11,8.522938,17.277744000000002,11860,9604.214651823044,3.5878036,16.732027,12.883574000000001,,11.752493,-490.39218,8.5346,593,8.669383
593,0.961,,594.65985,0.99999905,,3.6002902999999997,10.818217,17.277744000000002,9.349782410027396,1.0011109,12.7676325,0.194,46.018017,0.11,8.51492,17.277744000000002,11880,9628.411952733994,3.5803182000000002,16.380157,12.922327000000001,,11.747043,-489.53687,8.534761,594,8.669139999999999
594,0.961,,595.6648,0.99999905,,3.5846229,10.816535,17.277744000000002,9.36619646766673,1.0011173,12.774001,0.194,45.958355,0.11,8.528444,17.277744000000002,11900,9664.464235544205,3.5536282,16.558792,12.960969,,11.741632000000001,-488.6842,8.534838,595,8.668816
595,0.961,,596.6636,0.99999905,,3.5691464,10.814855999999999,17.277744000000002,9.372327526499477,1.0011134,12.778376,0.194,45.898983,0.11,8.534614999999999,17.277744000000002,11920,9697.494649648666,3.5324259,15.381795,12.999495,,11.736253,-487.8363,8.53486,596,8.668439999999999
596,0.961,,597.6843,0.99999905,,3.5538519999999996,10.813179,17.277744000000002,9.337770596239757,1.0011463,12.7786455,0.194,45.84205,0.11,8.501599,17.277744000000002,11940,9728.661762952805,3.5393925000000004,12.939698,13.037906,,11.730833,-486.9954,8.534999000000001,597,8.668186
597,0.961,,598.6594,0.99999905,,3.5387378,10.811505,17.277744000000002,9.3933735972974,1.0011027,12.783928,0.194,45.78236,0.11,8.554494,17.277744000000002,11960,9755.566727161407,3.4794154,15.939163,13.076202,,11.725522,-486.15227999999996,8.5348015,598,8.667599000000001
598,0.961,,599.6898,0.99999905,,3.5238053999999996,10.809834500000001,17.277744000000002,9.311337764827012,1.0011516,12.786458999999999,0.194,45.727623,0.11,8.479519,17.277744000000002,11980,9775.232782840727,3.5196207000000004,14.300706,13.114388,,11.720103,-485.3147,8.534947,599,8.667357
599,0.961,,600.68805,0.99999905,,3.5090432000000003,10.808166499999999,17.277744000000002,9.371711129549402,1.0011468000000001,12.788907,0.194,45.67114,0.11,8.533066,17.277744000000002,12000,9798.741837978365,3.4735537000000005,14.257082,13.152465,,11.714791,-484.48,8.534953999999999,600,8.666981
600,0.961,,601.7036,0.99999905,,3.4944562999999995,10.806500999999999,17.277744000000002,9.347779519415576,1.0011708000000001,12.79368,0.194,45.61668,0.11,8.5108795,17.277744000000002,12020,9823.511168956757,3.4766293,15.657953,13.19043,,11.70946,-483.64575,8.535078,601,8.666725
601,0.961,,602.5893599999999,0.99999905,,3.480036,10.804839,17.277744000000002,9.434785603850653,1.000979,12.797914,0.194,45.55323,0.11,8.591553,17.277744000000002,12040,9849.541557073593,3.332847,15.342835999999998,13.228247,,11.704282000000001,-482.81487999999996,8.5338125,602,8.665083000000001
602,0.961,,603.58325,0.99999905,,3.4657812000000003,10.803179,17.277744000000002,9.38050726575398,1.0009673000000001,12.806998,0.194,45.498523999999996,0.11,8.540202,17.277744000000002,12060,9876.32486820221,3.4260275,18.277542,13.265996,,11.699034,-481.9818,8.533797,603,8.664694
603,0.961,,604.58307,0.99999905,,3.45169,10.801522,17.277744000000002,9.370248113022813,1.0009654000000001,12.80755,0.194,45.444935,0.11,8.531206,17.277744000000002,12080,9906.314851284029,3.418097,13.141306,13.30364,,11.693789500000001,-481.16003,8.533814,604,8.664341
604,0.961,,605.60876,0.99999905,,3.4377574999999996,10.799868,17.277744000000002,9.321639368825057,1.0010062,12.807939,0.194,45.393974,0.11,8.487164,17.277744000000002,12100,9943.098079919815,3.4305131,13.042712,13.341171,,11.68849,-480.34112999999996,8.533947,605,8.664106
605,0.961,,606.6023,0.99999905,,3.423986,10.798216,17.277744000000002,9.381300361975883,1.0009938,12.817817999999999,0.194,45.341225,0.11,8.541573,17.277744000000002,12120,9971.7869079113,3.384983,18.797112,13.378604000000001,,11.683296,-479.51547,8.533933,606,8.663728
606,0.961,,607.59033,0.99999905,,3.4103672999999994,10.796567999999999,17.277744000000002,9.38806730267821,1.0009725,12.830300999999999,0.194,45.288723,0.11,8.548645,17.277744000000002,12140,10004.798028945925,3.3661315000000003,20.396420000000003,13.41593,,11.678132000000002,-478.68987999999996,8.53388,607,8.663314
607,0.961,,608.5458,0.99999905,,3.3968997000000005,10.794922,17.277744000000002,9.402011677447703,1.0008976,12.821228,0.194,45.234463,0.11,8.558011,17.277744000000002,12160,10039.867504835129,3.3204172,7.313596,13.453145000000001,,11.673001,-477.88858,8.5334215,608,8.6624975
608,0.961,,609.50464,0.99999905,,3.3835824,10.793277999999999,17.277744000000002,9.408261743714279,1.0008286,12.828908,0.194,45.18108,0.11,8.565992999999999,17.277744000000002,12180,10066.554390668869,3.3102867999999996,17.499879999999997,13.490263,,11.667898,-477.07318,8.5330515,609,8.661773
609,0.961,,610.4727,0.99999905,,3.3704135,10.791637,17.277744000000002,9.39824633552066,1.000775,12.826677,0.194,45.129017,0.11,8.556583,17.277744000000002,12200,10094.686445713045,3.306343,11.468941000000001,13.527277,,11.662798,-476.2703,8.532760000000001,610,8.661128
610,0.961,,611.4793,0.99999905,,3.3573887000000004,10.789999,17.277744000000002,9.3606924248302,1.0007845,12.824050999999999,0.194,45.080402,0.11,8.520105000000001,17.277744000000002,12220,10132.608130931854,3.331862,11.222669999999999,13.564194,,11.657655,-475.4705,8.532810000000001,611,8.66083
611,0.961,,612.4874,0.99999905,,3.3445036,10.788364,17.277744000000002,9.363371525243123,1.0007964,12.832761,0.194,45.032497,0.11,8.524721000000001,17.277744000000002,12240,10154.789543867111,3.3208733,18.15653,13.601009,,11.652535,-474.66195999999997,8.532907000000002,612,8.66058
612,0.961,,613.5062,0.99999905,,3.3317633,10.786732,17.277744000000002,9.340090400113967,1.0008257999999999,12.836667,0.194,44.98596,0.11,8.503404,17.277744000000002,12260,10186.208331584929,3.319119,15.228388,13.637726999999998,,11.647399,-473.86084000000005,8.533033999999999,613,8.660363
613,0.961,,614.4856,0.99999905,,3.3191571000000004,10.785101,17.277744000000002,9.39278975790834,1.0007908,12.8394985,0.194,44.937121999999995,0.11,8.549953,17.277744000000002,12280,10223.163878202438,3.2676578,14.576417000000001,13.674342000000001,,11.642354,-473.06335,8.532866,614,8.659854
614,0.961,,615.45776,0.99999905,,3.3066866000000004,10.783474,17.277744000000002,9.401453774277863,1.0007443,12.848017,0.194,44.888335999999995,0.11,8.560574,17.277744000000002,12300,10255.07719182968,3.247957,18.078764000000003,13.710860999999998,,11.637342,-472.26285,8.532651,615,8.659301
615,0.961,,616.4081,0.99999905,,3.2943510000000003,10.781849000000001,17.277744000000002,9.413534251378868,1.0006624,12.852188,0.194,44.838561999999996,0.11,8.571259,17.277744000000002,12320,10286.240725040436,3.2139616,15.418313000000001,13.747276000000001,,11.632365,-471.46927,8.53219,616,8.6585045
616,0.961,,617.3685,0.99999905,,3.2821462,10.780228,17.277744000000002,9.40780628733423,1.0005972,12.855558,0.194,44.790079999999996,0.11,8.562656,17.277744000000002,12340,10309.375164747238,3.2116208,14.932834,13.783598999999999,,11.62739,-470.67908,8.531823,617,8.6578045
617,0.961,,618.3667,0.99999905,,3.2700706000000004,10.778608,17.277744000000002,9.377864564403348,1.0005934,12.86325,0.194,44.744877,0.11,8.539508,17.277744000000002,12360,10340.22002696991,3.237245,17.609882,13.819833,,11.622394,-469.88702,8.5318575,618,8.657509
618,0.961,,619.3678,0.99999905,,3.2581234,10.776991,17.277744000000002,9.37463464605154,1.0005940999999998,12.871982000000001,0.194,44.70043,0.11,8.538618,17.277744000000002,12380,10378.872009515762,3.2284767999999997,18.269938,13.855969,,11.617412,-469.09653,8.531927,619,8.65725
619,0.961,,620.3908700000001,0.99999905,,3.2462971,10.775377,17.277744000000002,9.327613710295278,1.0006304,12.877180000000001,0.194,44.658108,0.11,8.494788,17.277744000000002,12400,10406.937084913254,3.2389188,16.096943,13.89201,,11.612375,-468.3121,8.53207,620,8.657067999999999
620,0.961,,621.40674,0.99999905,,3.2345972,10.773766,17.277744000000002,9.34777327915767,1.0006549,12.885036,0.194,44.615776000000004,0.11,8.51291,17.277744000000002,12420,10437.137170553207,3.2204876000000002,17.755814,13.927959,,11.607384,-467.52747,8.532209,621,8.656885
621,0.961,,622.4137,0.99999905,,3.2230194,10.772155999999999,17.277744000000002,9.363080379133796,1.0006651,12.889075,0.194,44.573322,0.11,8.523975,17.277744000000002,12440,10467.877264261246,3.200357,15.398660000000001,13.963817,,11.602427,-466.7492,8.532283,622,8.656638000000001
622,0.961,,623.4128400000001,0.99999905,,3.2115593,10.77055,17.277744000000002,9.376971206875377,1.0006627000000001,12.898569,0.194,44.53082,0.11,8.537222,17.277744000000002,12460,10502.379087924955,3.181505,18.804955,13.999581,,11.597507,-465.9679,8.532316,623,8.656353999999999
623,0.961,,624.4188,0.99999905,,3.2002165000000002,10.768946000000001,17.277744000000002,9.362150472149944,1.0006711,12.898223,0.194,44.489309999999996,0.11,8.523283000000001,17.277744000000002,12480,10536.537115573885,3.177263,12.683577,14.0352545,,11.59258,-465.199,8.532374,624,8.656097
624,0.961,,625.4415,0.99999905,,3.188993,10.767344,17.277744000000002,9.32391196069926,1.0007064,12.9034,0.194,44.449490000000004,0.11,8.487307000000001,17.277744000000002,12500,10564.914512872696,3.1829557,16.13503,14.070837,,11.587612,-464.42706,8.5324745,625,8.655885000000001
625,0.961,,626.4352,0.99999905,,3.1778784,10.765746,17.277744000000002,9.382220803818948,1.0006952,12.909742999999999,0.194,44.408091999999996,0.11,8.543467999999999,17.277744000000002,12520,10595.013518571854,3.1433240000000002,16.875067,14.106329,,11.582747999999999,-463.65634000000006,8.532465,626,8.655564
626,0.961,,627.4536,0.99999905,,3.1668777,10.76415,17.277744000000002,9.338010625566119,1.0007235,12.91806,0.194,44.368927,0.11,8.503986,17.277744000000002,12540,10621.100950479507,3.1571917999999997,18.125239999999998,14.141735,,11.577838,-462.8861,8.532592999999999,627,8.655384
627,0.961,,628.4739,0.99999905,,3.1559877,10.762556,17.277744000000002,9.327087819534023,1.0007546,12.918967,0.194,44.33038,0.11,8.493752,17.277744000000002,12560,10656.57996916771,3.1486794999999996,13.488945999999999,14.177047,,11.572927,-462.1257,8.532697,628,8.655182
628,0.961,,629.4684,0.99999905,,3.14521,10.760964999999999,17.277744000000002,9.379045330398665,1.0007447,12.921042,0.194,44.29047,0.11,8.5407715,17.277744000000002,12580,10688.905553817747,3.1124473,14.225812,14.2122755,,11.568107000000001,-461.36664,8.532684,629,8.654866
629,0.961,,630.4823,0.99999905,,3.134535,10.759377,17.277744000000002,9.344494478450024,1.0007655999999998,12.92172,0.194,44.252396000000005,0.11,8.506131,17.277744000000002,12600,10721.420845031738,3.1214423,13.348876999999998,14.2474165,,11.563247,-460.6113,8.532764,630,8.654645
630,0.961,,631.4682,0.99999905,,3.1239676,10.757791000000001,17.277744000000002,9.387624734843117,1.000742,12.921244999999999,0.194,44.212814,0.11,8.550206,17.277744000000002,12620,10757.495963573456,3.0831880000000003,12.621789,14.282470000000002,,11.558472,-459.85956,8.5326805,631,8.654262
631,0.961,,632.3639,0.99999905,,3.1135042,10.756206500000001,17.277744000000002,9.438448634442556,1.0005758,12.9188595,0.194,44.167503,0.11,8.594748,17.277744000000002,12640,10785.427233457563,2.9825258,11.414995,14.317402,,11.553782,-459.11215,8.531587,632,8.652871000000001
632,0.961,,633.34326,0.99999905,,3.103144,10.754626,17.277744000000002,9.399866576600553,1.0005423,12.928319,0.194,44.12839,0.11,8.557929,17.277744000000002,12660,10830.017911672592,3.0552964,18.908056,14.352285,,11.549049,-458.3552,8.531452999999999,633,8.652443
633,0.961,,634.35895,0.99999905,,3.092883,10.753047,17.277744000000002,9.343458093980232,1.0005661,12.933551,0.194,44.09225,0.11,8.508466,17.277744000000002,12680,10867.83976149559,3.0814157000000004,16.247238,14.387085,,11.544253,-457.60483,8.531569000000001,634,8.652266000000001
634,0.961,,635.3530000000001,0.99999905,,3.0827236,10.7514715,17.277744000000002,9.38503269755428,1.000556,12.944155,0.194,44.05505,0.11,8.544382,17.277744000000002,12700,10897.227644920351,3.0500736,19.66718,14.421798,,11.539529,-456.85147,8.531566999999999,635,8.651973
635,0.961,,636.3718,0.99999905,,3.0726619,10.749898,17.277744000000002,9.32853197629973,1.0005846,12.940903,0.194,44.01999,0.11,8.495091,17.277744000000002,12720,10930.825995922087,3.064854,10.876941,14.456429,,11.534741,-456.1143,8.531659,636,8.651777000000001
636,0.961,,637.3797,0.99999905,,3.0626945,10.748325999999999,17.277744000000002,9.351676933237947,1.0005959999999998,12.927807000000001,0.194,43.984592,0.11,8.5170555,17.277744000000002,12740,10957.208624362946,3.044331,4.6001368,14.490976000000002,,11.530005000000001,-455.38928,8.531713,637,8.651545
637,0.961,,638.3485,0.99999905,,3.0528264,10.746758,17.277744000000002,9.401134121311543,1.0005462,12.920430999999999,0.194,43.946934000000006,0.11,8.560725,17.277744000000002,12760,10992.881615877151,2.9957472999999997,8.223243,14.525439000000002,,11.525350999999999,-454.6609,8.531449,638,8.650997
