,ReturnMin,TimestepsSoFar,IWNorm1,TimeElapsed,ReturnMax,ReturnStepMax,URet,DenMISELogFirst,IWFirstEpisode,IWMax,IWMin,LQGmu01,ReturnLastEpisode,IWMean,LQGsigma,target_sum_log_mean,ReturnAbsMax,MISE,IWLastEpisode,SqrtESSClassic,Iteration,ReturnMean,Bound,DenMISELogLast,DenMISEMeanLog,LQGmu1,IWNorm2
455,,9120,454.99785999999995,1806.912044286728,15.644507999999998,0.99262077,9.323371494366862,10.979524000000001,,1.0022054,,0.995,8.490057,0.9978023000000001,0.11,12.772327,15.644507999999998,8.508873,1.0021977,21.307272,456,8.5435295,9.97734,16.814396,15.372561,1.0,21.354110000000002
456,,9140,455.99792,1815.1625363826752,15.644507999999998,0.99262077,9.427873480976523,10.977333,,1.0021996,,0.995,8.582041,0.99780726,0.11,12.776698,15.644507999999998,8.509034,1.0021996,21.33073,457,8.543614,9.975885,14.768023999999999,15.371235,1.0,21.37751
457,,9160,456.9979,1824.1838517189026,15.644507999999998,0.99262077,9.382298684229745,10.975147,,1.0021958,,0.995,8.541774,0.997812,0.11,12.792406,15.644507999999998,8.509105,1.0021863000000002,21.354156,458,8.543610000000001,9.974347,19.968335999999997,15.381267999999999,1.0,21.400887
458,,9180,457.99792,1833.061433553696,15.644507999999998,0.99262077,9.376157613021556,10.972966,,1.0021901,,0.995,8.536479,0.9978168,0.11,12.7867155,15.644507999999998,8.509165,1.0021815,21.37756,459,8.543594,9.972803,10.178699,15.369926999999999,1.0,21.424238
459,,9200,458.99792,1842.4024097919464,15.644507999999998,0.99262077,9.374394184647713,10.97079,,1.0021863000000002,,0.995,8.532732000000001,0.99782157,0.11,12.791992,15.644507999999998,8.509216,1.0021749,21.400935999999998,460,8.5435705,9.971256,15.210954999999998,15.369578,1.0,21.447563
460,,9220,459.99792,1851.68768453598,15.644507999999998,0.99262077,9.427393573398136,10.968618,,1.0021806,,0.995,8.582208999999999,0.9978263,0.11,12.790182000000001,15.644507999999998,8.509375,1.0021700999999998,21.424286,461,8.543654,9.969821000000001,11.955743,15.362169,1.0,21.470863
461,,9240,460.99792,1861.2072668075562,15.644507999999998,0.99262077,9.355407322177008,10.966452,,1.0021768,,0.995,8.520629,0.9978309999999999,0.11,12.795857,15.644507999999998,8.509398,1.0021644,21.447615,462,8.543605,9.968256,15.410035,15.362267000000001,1.0,21.494135
462,,9260,461.99792,1870.8208603858948,15.644507999999998,0.99262077,9.358619691849546,10.96429,,1.002171,,0.995,8.520164999999999,0.9978357,0.11,12.802147999999999,15.644507999999998,8.509423,1.0021672,21.470914999999998,463,8.543553999999999,9.966698,15.706444,15.363005,1.0,21.517384
463,,9280,462.99792,1880.714587211609,15.644507999999998,0.99262077,9.32811979638473,10.9621315,,1.0021672,,0.995,8.491549000000001,0.99784034,0.11,12.806175,15.644507999999998,8.509383999999999,1.0021634,21.49419,464,8.543443,9.96508,14.668434,15.361502999999999,1.0,21.540607
464,,9300,463.99800000000005,1890.826798915863,15.644507999999998,0.99262077,9.366202900171103,10.959978999999999,,1.0021625,,0.995,8.527756,0.9978450999999999,0.11,12.82072,15.644507999999998,8.509422,1.0021575999999999,21.51744,465,8.543408,9.963546000000001,19.566895000000002,15.370542000000002,1.0,21.563807999999998
465,,9320,464.99796,1899.9115698337555,15.644507999999998,0.99262077,9.411423414059486,10.95783,,1.0021575999999999,,0.995,8.569692,0.9978497,0.11,12.827932,15.644507999999998,8.509553,1.0021499,21.540665,466,8.543465,9.962109,16.179863,15.372275,1.0,21.586983
466,,9340,465.99800000000005,1910.1705992221832,15.644507999999998,0.99262077,9.29413565383004,10.9556875,,1.0021538,,0.995,8.463492,0.99785435,0.11,12.830630000000001,15.644507999999998,8.509455,1.0021404,21.563866,467,8.543292999999998,9.960447,14.0855,15.3695135,1.0,21.610132
467,,9360,466.99796,1918.8418776988985,15.644507999999998,0.99262077,9.400483976612733,10.953548,,1.002148,,0.995,8.558575999999999,0.9978589,0.11,12.843764,15.644507999999998,8.509559,1.0021385,21.587038,468,8.543325999999999,9.958994,18.976029999999998,15.377216,1.0,21.633257
468,,9380,467.99796,1928.946017742157,15.644507999999998,0.99262077,9.35754194219909,10.951414,,1.0021441999999998,,0.995,8.521938,0.9978635,0.11,12.858845,15.644507999999998,8.509585000000001,1.0021347,21.61019,469,8.543281,9.957467999999999,19.91411,15.386885999999999,1.0,21.656357
469,,9400,468.99800000000005,1938.2064027786253,15.644507999999998,0.99262077,9.438964804491462,10.949284,,1.0021394000000001,,0.995,8.593254,0.99786806,0.11,12.864998,15.644507999999998,8.509765,1.0021309,21.633314000000002,470,8.543386,9.956099499999999,15.748045999999999,15.38765,1.0,21.679434
470,,9420,469.99800000000005,1948.253154039383,15.644507999999998,0.99262077,9.332532237023702,10.947159,,1.0021347,,0.995,8.498219,0.9978726000000001,0.11,12.869822000000001,15.644507999999998,8.509739999999999,1.0021299000000001,21.656412,471,8.543291,9.954533,15.134982,15.387108999999999,1.0,21.702485999999997
471,,9440,470.99802,1957.6517252922056,15.644507999999998,0.99262077,9.378776154412275,10.945038,,1.0021309,,0.995,8.536291,0.9978771999999999,0.11,12.877453,15.644507999999998,8.509795,1.0021194,21.679489999999998,472,8.543275999999999,9.95305,16.46981,15.389398000000002,1.0,21.725513
472,,9460,471.99800000000005,1968.6521971225736,15.644507999999998,0.99262077,9.429312151618053,10.942921,,1.0021251,,0.995,8.587424,0.9978815999999999,0.11,12.884308,15.644507999999998,8.509961,1.0021175,21.702538,473,8.543369,9.951683000000001,16.118143,15.390935,1.0,21.748516
473,,9480,472.99802,1977.7057905197144,15.644507999999998,0.99262077,9.362128303758114,10.940809,,1.0021213,,0.995,8.522111,0.9978860999999999,0.11,12.892686,15.644507999999998,8.509986999999999,1.0021175,21.725567,474,8.543324,9.95018,16.853434,15.394015,1.0,21.771492000000002
474,,9500,473.99805,1988.1941328048706,15.644507999999998,0.99262077,9.40600168782999,10.938702000000001,,1.0021175,,0.995,8.561983,0.99789065,0.11,12.893996000000001,15.644507999999998,8.510097,1.0021118,21.74857,475,8.543364,9.948767,13.513135,15.390051999999999,1.0,21.794447
475,,9520,474.99805,1997.776141166687,15.644507999999998,0.99262077,9.368799733039094,10.936599000000001,,1.0021118,,0.995,8.529749,0.99789506,0.11,12.909226,15.644507999999998,8.510138000000001,1.0021042,21.771547,476,8.543335,9.947289,20.141266,15.400027,1.0,21.817377
476,,9540,475.99802,2006.4076414108279,15.644507999999998,0.99262077,9.350409928773207,10.9345,,1.002108,,0.995,8.511467999999999,0.9978994000000001,0.11,12.917133,15.644507999999998,8.51014,1.0021002,21.794497,477,8.543268,9.945779,16.678164000000002,15.402702,1.0,21.840284
477,,9560,476.99805,2015.0814442634585,15.644507999999998,0.99262077,9.341164677273687,10.932405000000001,,1.0021042,,0.995,8.50433,0.9979039000000001,0.11,12.908097,15.644507999999998,8.510127,1.0020944999999999,21.817429,478,8.543187,9.944257,8.595526,15.388456,1.0,21.863165
478,,9580,477.99805,2023.845713376999,15.644507999999998,0.99262077,9.386791735007817,10.930316,,1.0020993,,0.995,8.546660000000001,0.99790823,0.11,12.914143,15.644507999999998,8.510204,1.0020926,21.840334,479,8.543194,9.94283,15.802323999999999,15.389317499999999,1.0,21.886023
479,,9600,478.99805,2033.1034009456635,15.644507999999998,0.99262077,9.36417565271629,10.928230000000001,,1.0020944999999999,,0.995,8.526621,0.9979126,0.11,12.922984,15.644507999999998,8.510239,1.0020850000000001,21.863216,480,8.54316,9.941364,17.155499,15.392992999999999,1.0,21.908855
480,,9620,479.99807999999996,2042.215859413147,15.644507999999998,0.99262077,9.35298172944143,10.926149,,1.0020907,,0.995,8.518193,0.997917,0.11,12.929642999999999,15.644507999999998,8.510255,1.0020812,21.886078,481,8.543108,9.939886,16.12429,15.394506,1.0,21.931664
481,,9640,480.9981,2051.609666347504,15.644507999999998,0.99262077,9.355194908623742,10.924072,,1.0020869000000001,,0.995,8.515555,0.9979214,0.11,12.939363,15.644507999999998,8.510266,1.0020773,21.908913000000002,482,8.54305,9.938407000000002,17.612757000000002,15.399104999999999,1.0,21.954449
482,,9660,481.99807999999996,2060.4118576049805,15.644507999999998,0.99262077,9.388741221809417,10.922,,1.0020821,,0.995,8.549536999999999,0.99792564,0.11,12.933743,15.644507999999998,8.510348,1.0020802,21.931720000000002,483,8.543064,9.937004,10.22235,15.388385000000001,1.0,21.977213
483,,9680,482.99805,2069.9187626838684,15.644507999999998,0.99262077,9.419627231310217,10.919931,,1.0020773,,0.995,8.57757,0.9979299,0.11,12.94556,15.644507999999998,8.510487,1.0020659,21.954504,484,8.543136,9.935661999999999,18.65142,15.395122,1.0,21.999952
484,,9700,483.99807999999996,2079.1229596138,15.644507999999998,0.99262077,9.331978370381444,10.917867999999999,,1.0020735,,0.995,8.49738,0.99793416,0.11,12.956821000000001,15.644507999999998,8.51046,1.0020620999999998,21.977266,485,8.543041,9.934159,18.405529,15.401325,1.0,22.022669
485,,9720,484.9981,2089.846422672272,15.644507999999998,0.99262077,9.338595834553141,10.915808,,1.0020697,,0.995,8.501809,0.9979385000000001,0.11,12.966985000000001,15.644507999999998,8.510441,1.0020583,22.00001,486,8.542956,9.932669,17.8938,15.40645,1.0,22.045359
486,,9740,485.9981,2098.8985135555267,15.644507999999998,0.99262077,9.367344572902207,10.913753,,1.002065,,0.995,8.526055,0.99794275,0.11,12.961688,15.644507999999998,8.510475,1.0020620999999998,22.022724,487,8.542922,9.931235000000001,10.3856535,15.396135000000001,1.0,22.06803
487,,9760,486.9981,2107.870599508285,15.644507999999998,0.99262077,9.345574245126476,10.911700999999999,,1.0020601999999998,,0.995,8.509276,0.9979469000000001,0.11,12.968392999999999,15.644507999999998,8.510472,1.0020601999999998,22.045416,488,8.542852,9.92977,16.231524,15.397843,1.0,22.090675
488,,9780,487.99817,2117.2957532405853,15.644507999999998,0.99262077,9.343204674163491,10.909654,,1.0020564,,0.995,8.50794,0.99795127,0.11,12.974018,15.644507999999998,8.510468,1.0020459000000002,22.068087,489,8.542781,9.928308,15.716976999999998,15.398492000000001,1.0,22.113298
489,,9800,488.99817,2126.548633337021,15.644507999999998,0.99262077,9.362371235149586,10.907611,,1.0020525,,0.995,8.5225935,0.99795544,0.11,12.981895,15.644507999999998,8.510491,1.002041,22.090733,490,8.54274,9.926878,16.831764,15.401410999999998,1.0,22.135897
490,,9820,489.9982,2136.312805175781,15.644507999999998,0.99262077,9.38509999349903,10.905572,,1.0020487,,0.995,8.54625,0.9979597,0.11,12.991826,15.644507999999998,8.510563000000001,1.0020391,22.113357999999998,491,8.542747,9.925500999999999,17.856018,15.406406,1.0,22.158472
491,,9840,490.99817,2145.4400429725647,15.644507999999998,0.99262077,9.361121647636578,10.903538000000001,,1.0020449,,0.995,8.523503999999999,0.9979638000000001,0.11,13.003955,15.644507999999998,8.510589999999999,1.0020391,22.135954,492,8.542707,9.924083,18.957102,15.413619,1.0,22.181026
492,,9860,491.99817,2154.683601856232,15.644507999999998,0.99262077,9.36156595885254,10.901507,,1.00204,,0.995,8.523678,0.9979679,0.11,13.012607000000001,15.644507999999998,8.510617,1.0020353000000002,22.15853,493,8.542669,9.92267,17.266949,15.417375,1.0,22.203557999999997
493,,9880,492.99817,2164.255794286728,15.644507999999998,0.99262077,9.357487429547342,10.899481,,1.0020353000000002,,0.995,8.519667,0.997972,0.11,13.018007,15.644507999999998,8.510635,1.0020305,22.181082,494,8.542622999999999,9.921252,15.678395000000002,15.417898999999998,1.0,22.226065
494,,9900,493.99817,2174.9379963874812,15.644507999999998,0.99262077,9.39651617883198,10.897459,,1.0020314000000001,,0.995,8.554008999999999,0.9979761,0.11,13.028001,15.644507999999998,8.510722999999999,1.0020295,22.20361,495,8.542645,9.9199095,17.963186,15.423036999999999,1.0,22.248552
495,,9920,494.99817,2184.6832644939427,15.644507999999998,0.99262077,9.356756122317305,10.895439999999999,,1.0020276,,0.995,8.520646000000001,0.9979802,0.11,13.039028,15.644507999999998,8.510743,1.0020238000000001,22.22612,496,8.542602,9.918502,18.49543,15.429226000000002,1.0,22.271010999999998
496,,9940,495.99817,2194.326714515686,15.644507999999998,0.99262077,9.366867193133542,10.893427,,1.0020238000000001,,0.995,8.533275,0.99798423,0.11,13.036515,15.644507999999998,8.510789,1.0020143,22.248601999999998,497,8.542583,9.917126,11.787936,15.421895999999998,1.0,22.293453
497,,9960,496.9982,2205.033759593964,15.644507999999998,0.99262077,9.395647314499595,10.891417,,1.0020200000000001,,0.995,8.555916,0.99798834,0.11,13.051026,15.644507999999998,8.5108795,1.0020105,22.271065,498,8.54261,9.915797,20.261034,15.431609,1.0,22.31587
498,,9980,497.99823,2214.61852312088,15.644507999999998,0.99262077,9.297314484332306,10.88941,,1.0020162000000001,,0.995,8.461022999999999,0.99799246,0.11,13.047724,15.644507999999998,8.510779,1.0020038,22.293509,499,8.542446,9.914283,11.401056,15.423529,1.0,22.338263
499,,10000,498.99823,2223.636837720871,15.644507999999998,0.99262077,9.383023920044536,10.887408,,1.0020124,,0.995,8.544102,0.99799645,0.11,13.052723,15.644507999999998,8.510846,1.0020076,22.315924,500,8.542449000000001,9.912939999999999,15.545031,15.423767999999999,1.0,22.360636
500,,10020,499.99823,2233.436092615128,15.644507999999998,0.99262077,9.374644316781572,10.88541,,1.0020076,,0.995,8.533914,0.99800044,0.11,13.066944,15.644507999999998,8.510893,1.0019970999999999,22.338316,501,8.542433,9.911581,20.17602,15.4332485,1.0,22.382986
501,,10040,500.9983,2243.4803626537328,15.644507999999998,0.99262077,9.395297915374744,10.883416,,1.0020038,,0.995,8.5516615,0.99800456,0.11,13.076675999999999,15.644507999999998,8.510974000000001,1.0020028,22.360689999999998,502,8.54245,9.910261,17.950466,15.438260999999999,1.0,22.405314999999998
502,,10060,501.9983,2253.0379467010503,15.644507999999998,0.99262077,9.337521022484896,10.881426,,1.001999,,0.995,8.502003,0.99800855,0.11,13.082253999999999,15.644507999999998,8.510956,1.0019951999999999,22.38304,503,8.54237,9.908845,15.880182999999999,15.439135,1.0,22.42762
503,,10080,502.99825999999996,2262.997753381729,15.644507999999998,0.99262077,9.395788772992287,10.879439999999999,,1.0019951999999999,,0.995,8.557242,0.9980124,0.11,13.079902,15.644507999999998,8.511047999999999,1.0019857,22.405365,504,8.542399000000001,9.907544999999999,11.894805,15.432097,1.0,22.449903
504,,10100,503.99817,2272.9073960781093,15.644507999999998,0.99262077,9.374878744828196,10.877458,,1.0019914,,0.995,8.533468,0.9980162,0.11,13.086565,15.644507999999998,8.511092999999999,1.0019836,22.427666000000002,505,8.542383000000001,9.906201,16.442966000000002,15.434095000000001,1.0,22.472164000000003
505,,10120,504.9981,2283.202935218811,15.644507999999998,0.99262077,9.347781008022046,10.87548,,1.0019876,,0.995,8.51008,0.99802,0.11,13.095207,15.644507999999998,8.511089,1.0019798,22.449944,506,8.542318,9.904813,17.457445,15.438089000000002,1.0,22.494404
506,,10140,505.9981,2293.538606643677,15.644507999999998,0.99262077,9.393486355791648,10.873505999999999,,1.0019836,,0.995,8.551814,0.99802387,0.11,13.10148,15.644507999999998,8.511171000000001,1.0019798,22.472204,507,8.542337,9.903514,16.273497,15.439733499999999,1.0,22.51662
507,,10160,506.99805,2303.4062333106995,15.644507999999998,0.99262077,9.35010568038717,10.871535,,1.0019798,,0.995,8.515755,0.9980276,0.11,13.103527,15.644507999999998,8.511181,1.0019674,22.49444,508,8.542284,9.902147,14.139299,15.437169,1.0,22.538816
508,,10180,507.9981,2312.4942581653595,15.644507999999998,0.99262077,9.387567312901048,10.869569,,1.001976,,0.995,8.547032000000002,0.9980316999999999,0.11,13.098537,15.644507999999998,8.511250500000001,1.0019732,22.51666,509,8.542294,9.900845,10.562249000000001,15.427588,1.0,22.560987
509,,10200,508.9981,2324.050884008408,15.644507999999998,0.99262077,9.350500625463344,10.867606,,1.0019722,,0.995,8.516051,0.9980355,0.11,13.108634,15.644507999999998,8.511258999999999,1.0019608,22.538854999999998,510,8.542242,9.899485,18.245348,15.433110000000001,1.0,22.58314
510,,10220,509.9981,2333.121672868729,15.644507999999998,0.99262077,9.332139806909113,10.865647000000001,,1.0019684000000002,,0.995,8.49843,0.99803936,0.11,13.114035000000001,15.644507999999998,8.511235000000001,1.0019569,22.561031,511,8.542156,9.898096,15.866297,15.433953,1.0,22.605267
511,,10240,510.9981,2342.485998392105,15.644507999999998,0.99262077,9.405050480835595,10.863692,,1.0019646,,0.995,8.563428,0.9980431999999999,0.11,13.117323,15.644507999999998,8.511337,1.0019569,22.583181,512,8.542197999999999,9.896838,14.796368,15.432703,1.0,22.627375
512,,10260,511.9981,2351.6300559043884,15.644507999999998,0.99262077,9.37038299494952,10.861741,,1.0019608,,0.995,8.532829,0.9980469999999999,0.11,13.12817,15.644507999999998,8.511378,1.0019493,22.605309,513,8.54218,9.895522999999999,18.679285,15.439029999999999,1.0,22.649464000000002
513,,10280,512.9981700000001,2360.519853591919,15.644507999999998,0.99262077,9.431733277445892,10.859794,,1.0019569,,0.995,8.590157000000001,0.9980509,0.11,13.130179,15.644507999999998,8.511533,1.0019512,22.627419,514,8.5422735,9.894325,14.159376000000002,15.436535999999998,1.0,22.671528
514,,10300,513.9981700000001,2370.4501752853394,15.644507999999998,0.99262077,9.354626816484352,10.857849,,1.0019531,,0.995,8.515709,0.9980546999999999,0.11,13.126875,15.644507999999998,8.511538999999999,1.0019436,22.649506,515,8.542222,9.892983000000001,11.426889,15.428747,1.0,22.693571
515,,10320,514.9981,2380.3328433036804,15.644507999999998,0.99262077,9.382614825308123,10.855909,,1.0019493,,0.995,8.543223,0.9980583000000001,0.11,13.133285999999998,15.644507999999998,8.511602,1.0019398000000002,22.671568,516,8.542223,9.891702,16.433101999999998,15.430691,1.0,22.715593
516,,10340,515.9981700000001,2390.299124240875,15.644507999999998,0.99262077,9.372433983464381,10.853973,,1.0019455,,0.995,8.532328999999999,0.9980621999999999,0.11,13.143772,15.644507999999998,8.511643,1.0019320999999999,22.693613,517,8.542204,9.890402,18.552317000000002,15.436724,1.0,22.737595000000002
517,,10360,516.9981,2401.0379123687744,15.644507999999998,0.99262077,9.316293201694853,10.852041,,1.0019417,,0.995,8.483692999999999,0.9980658000000001,0.11,13.146536,15.644507999999998,8.511589,1.0019283,22.715633,518,8.542092,9.889011,14.573763,15.435054999999998,1.0,22.759573
518,,10380,517.9981700000001,2412.7636444568634,15.644507999999998,0.99262077,9.296392886533463,10.850113,,1.0019379000000002,,0.995,8.46274,0.9980697000000001,0.11,13.142744,15.644507999999998,8.511494,1.001935,22.737637,519,8.541939,9.887583,11.176364,15.426845000000002,1.0,22.78153
519,,10400,518.99805,2423.0353181362148,15.644507999999998,0.99262077,9.432270739356612,10.848187,,1.001934,,0.995,8.585918,0.99807316,0.11,13.139753,15.644507999999998,8.511637,1.001934,22.759610000000002,520,8.542023,9.886397,11.585377000000001,15.419455,1.0,22.803469
520,,10420,519.99805,2433.3319687843327,15.644507999999998,0.99262077,9.38635653517633,10.846267,,1.0019312,,0.995,8.545824,0.99807686,0.11,13.153523000000002,15.644507999999998,8.511703500000001,1.0019225,22.781567000000003,521,8.54203,9.885139,20.312379999999997,15.428842000000001,1.0,22.825385999999998
521,,10440,520.99805,2443.232800960541,15.644507999999998,0.99262077,9.32403008569889,10.844349000000001,,1.0019274,,0.995,8.48718,0.99808055,0.11,13.16235,15.644507999999998,8.511657000000001,1.0019245,22.803503,522,8.541924,9.883771000000001,17.758778,15.433301,1.0,22.847279999999998
522,,10460,521.998,2454.433280467987,15.644507999999998,0.99262077,9.398823314237935,10.842435,,1.0019245,,0.995,8.557262,0.9980841,0.11,13.162765,15.644507999999998,8.511743,1.001911,22.825417,523,8.541955,9.882539999999999,13.377141,15.429364999999999,1.0,22.869154
523,,10480,522.9979,2465.527141571045,15.644507999999998,0.99262077,9.371920838879943,10.840525,,1.0019206,,0.995,8.532642,0.99808764,0.11,13.170366,15.644507999999998,8.511782,1.0019129999999998,22.847310999999998,524,8.541936,9.881266,17.144468,15.432634,1.0,22.891006
524,,10500,523.998,2477.0601382255554,15.644507999999998,0.99262077,9.345225693378234,10.838617999999999,,1.0019168,,0.995,8.508242,0.9980914000000001,0.11,13.177607,15.644507999999998,8.511776,1.0019129999999998,22.869184,525,8.541872999999999,9.87995,16.969867999999998,15.43556,1.0,22.912842
525,,10520,524.9979,2486.377399682999,15.644507999999998,0.99262077,9.339916122399927,10.836716000000001,,1.0019129999999998,,0.995,8.504869,0.9980949,0.11,13.171443,15.644507999999998,8.511763,1.0019072,22.891037,526,8.541802,9.878630000000001,9.933667999999999,15.4250965,1.0,22.93465
526,,10540,525.99805,2497.270307302475,15.644507999999998,0.99262077,9.36874993971848,10.834816,,1.0019091,,0.995,8.531827999999999,0.99809873,0.11,13.184557999999999,15.644507999999998,8.511802000000001,1.0019034,22.912874,527,8.541783,9.877367,20.081081,15.433926999999999,1.0,22.956442000000003
527,,10560,526.99805,2507.7590138912196,15.644507999999998,0.99262077,9.414039470498654,10.83292,,1.0019053,,0.995,8.57131,0.99810237,0.11,13.170793,15.644507999999998,8.511915,1.0019029000000002,22.934683,528,8.541839999999999,9.876182,5.914183,15.415894,1.0,22.978214
528,,10580,527.99805,2518.344498872757,15.644507999999998,0.99262077,9.35930503043383,10.831028,,1.0019015,,0.995,8.520442999999998,0.99810594,0.11,13.179879000000001,15.644507999999998,8.511931,1.0018996,22.956472,529,8.5418,9.874903,17.975609,15.420729000000001,1.0,22.999964000000002
529,,10600,528.998,2529.211313486099,15.644507999999998,0.99262077,9.373199251216525,10.829139999999999,,1.0018985999999999,,0.995,8.533835,0.9981094000000001,0.11,13.180501999999999,15.644507999999998,8.511973,1.0018834,22.978241,530,8.541784,9.873653,13.508353,15.417117000000001,1.0,23.021692
530,,10620,529.99805,2540.6646075248723,15.644507999999998,0.99262077,9.38381000130466,10.827254,,1.0018948,,0.995,8.545553,0.9981131,0.11,13.185848000000002,15.644507999999998,8.512036,1.0018862,22.99999,531,8.541792,9.872428999999999,16.017252,15.418242000000001,1.0,23.043404000000002
531,,10640,530.99805,2551.370042085648,15.644507999999998,0.99262077,9.328085611060096,10.825372999999999,,1.001892,,0.995,8.494579,0.9981165999999999,0.11,13.175297,15.644507999999998,8.512003,1.0018805,23.021720000000002,532,8.541702,9.871111,7.570814,15.403489000000002,1.0,23.065089999999998
532,,10660,531.99805,2560.6152946949005,15.644507999999998,0.99262077,9.330422460221602,10.823495,,1.0018882,,0.995,8.492652,0.9981201999999999,0.11,13.176470000000002,15.644507999999998,8.511966000000001,1.0018767,23.043429999999997,533,8.541611,9.869794,13.798667000000002,15.400475,1.0,23.086756
533,,10680,532.998,2571.472014665604,15.644507999999998,0.99262077,9.37828484316416,10.821621,,1.0018843000000002,,0.995,8.538889,0.9981235999999999,0.11,13.183012,15.644507999999998,8.512017,1.0018786,23.065115,534,8.541604,9.868568,16.667948000000003,15.402844,1.0,23.108404
534,,10700,533.99805,2582.4384751319885,15.644507999999998,0.99262077,9.314927643972174,10.81975,,1.0018805,,0.995,8.481214,0.99812716,0.11,13.181488,15.644507999999998,8.51196,1.0018805,23.086782,535,8.541492,9.867238,12.366023,15.397167000000001,1.0,23.130032999999997
535,,10720,534.9981,2594.027025222779,15.644507999999998,0.99262077,9.370204120566312,10.817883,,1.0018767,,0.995,8.530569,0.9981308000000001,0.11,13.183292999999999,15.644507999999998,8.511992999999999,1.0018662,23.108432999999998,536,8.541472,9.866002,14.147032000000001,15.394829999999999,1.0,23.15164
536,,10740,535.9981,2605.098262310028,15.644507999999998,0.99262077,9.360468065141523,10.816018,,1.0018738999999999,,0.995,8.5231905,0.99813426,0.11,13.201367999999999,15.644507999999998,8.512015,1.0018672,23.130058,537,8.541437,9.864758,22.887798,15.408779000000001,1.0,23.173227
537,,10760,536.99805,2616.2133040428157,15.644507999999998,0.99262077,9.367240140461886,10.8141575,,1.001871,,0.995,8.527925,0.99813765,0.11,13.196776999999999,15.644507999999998,8.512046,1.0018594,23.151663,538,8.541413,9.863526,10.729247,15.400079000000002,1.0,23.194794
538,,10780,537.99805,2625.881474494934,15.644507999999998,0.99262077,9.35595138252448,10.812301,,1.0018672,,0.995,8.516701,0.9981411,0.11,13.190973999999999,15.644507999999998,8.512053,1.0018604,23.173251999999998,539,8.541367999999999,9.862274000000001,10.067029,15.390179999999999,1.0,23.216337
539,,10800,538.9981,2636.9685146808624,15.644507999999998,0.99262077,9.328758673971377,10.810448,,1.0018634,,0.995,8.491572,0.9981445999999999,0.11,13.200844,15.644507999999998,8.512014,1.0018499,23.19482,540,8.541275,9.86098,18.518614000000003,15.395969000000001,1.0,23.237865
540,,10820,539.9981,2647.039364337921,15.644507999999998,0.99262077,9.323565213923676,10.808598,,1.0018594,,0.995,8.488282,0.9981481,0.11,13.211676999999998,15.644507999999998,8.5119705,1.0018537,23.216366,541,8.541177000000001,9.859684,19.059632999999998,15.402738000000001,1.0,23.259373
541,,10840,540.9981,2657.9163649082184,15.644507999999998,0.99262077,9.32824341671674,10.80675,,1.0018566,,0.995,8.492449,0.9981515,0.11,13.220282000000001,15.644507999999998,8.511935000000001,1.0018404,23.237892000000002,542,8.541087,9.8584,17.873945000000003,15.407295000000001,1.0,23.280859
542,,10860,541.99805,2669.1637773513794,15.644507999999998,0.99262077,9.370759555061428,10.804907,,1.0018537,,0.995,8.529950999999999,0.99815476,0.11,13.229717,15.644507999999998,8.511967,1.0018423,23.259398,543,8.541066,9.857187,18.341879000000002,15.412695999999999,1.0,23.302326
543,,10880,542.99805,2680.202162981033,15.644507999999998,0.99262077,9.365750005381251,10.803067,,1.0018499,,0.995,8.526762,0.99815816,0.11,13.238265,15.644507999999998,8.511994999999999,1.0018346,23.280884,544,8.541039,9.855974,17.877512,15.417222,1.0,23.323772
544,,10900,543.9981,2691.016683340073,15.644507999999998,0.99262077,9.346322372518816,10.80123,,1.0018460999999999,,0.995,8.510883,0.9981617,0.11,13.235494000000001,15.644507999999998,8.511992,1.0018423,23.302353,545,8.540984,9.854733,11.726299000000001,15.410445999999999,1.0,23.345201
545,,10920,544.9981700000001,2702.554631948471,15.644507999999998,0.99262077,9.351862467953056,10.799397,,1.0018432,,0.995,8.515683000000001,0.99816513,0.11,13.245379000000002,15.644507999999998,8.511999000000001,1.0018289,23.3238,546,8.540938,9.853505,18.631264,15.416343,1.0,23.366611
546,,10940,545.9981700000001,2712.240699291229,15.644507999999998,0.99262077,9.357277347211856,10.797566999999999,,1.0018404,,0.995,8.521578,0.9981684999999999,0.11,13.2514305,15.644507999999998,8.512019,1.0018289,23.345228,547,8.540903,9.852294,16.554207,15.418419,1.0,23.387999
547,,10960,546.9981,2723.117728471756,15.644507999999998,0.99262077,9.373491887066075,10.795741,,1.0018365,,0.995,8.534199000000001,0.99817175,0.11,13.247595,15.644507999999998,8.512058999999999,1.0018299000000002,23.366634,548,8.540891,9.851106,11.147692,15.410623999999999,1.0,23.409367
548,,10980,547.9981,2733.144570350647,15.644507999999998,0.99262077,9.411386096441534,10.793918,,1.0018327,,0.995,8.567506,0.9981751,0.11,13.248282999999999,15.644507999999998,8.51216,1.0018221999999999,23.388023,549,8.540939,9.849982,13.623389000000001,15.407364999999999,1.0,23.430716
549,,11000,548.9981,2743.362478017807,15.644507999999998,0.99262077,9.439617275944828,10.792098,,1.0018299000000002,,0.995,8.591878,0.99817836,0.11,13.252147,15.644507999999998,8.512305,1.001826,23.40939,550,8.541032000000001,9.8489065,15.371282,15.407297,1.0,23.452047
