,LQGmu01,ReturnMax,IWMin,ReturnAbsMax,LQGmu1,TimeElapsed,DenMISEMeanLog,URet,Bound,DenMISELogFirst,IWMax,SqrtESSClassic,IWNorm1,ReturnMin,DenMISELogLast,ReturnLastEpisode,IWLastEpisode,IWMean,ReturnMean,MISE,LQGsigma,IWFirstEpisode,IWNorm2,Iteration,TimestepsSoFar,target_sum_log_mean,ReturnStepMax
236,-0.426,17.092525,,17.092525,-1.0,746.0236539840698,14.448676999999998,18.428533332544625,20.922806,11.633956,5.7185334999999995,7.457197,231.96925,,14.768204999999998,16.70305,2.583296,0.97877324,16.744907,16.338635999999997,0.11,,31.106762,237,4740,-17.17054,0.9999991
237,-0.428,17.092525,,17.092525,-1.0,751.7500560283661,14.429602,18.359039521617262,20.793678,11.6297455,5.339265,7.550536999999999,231.93422,,9.936485000000001,16.641426,2.7231805000000002,0.97451353,16.744473,16.266178,0.11,,30.717578999999997,238,4760,-17.314795,0.9999991
238,-0.431,17.092525,,17.092525,-1.0,756.9226105213165,14.429416,18.35721287768112,20.812414,11.625553,5.0307884000000005,7.6504636,234.05396000000002,,14.416641,16.631569,4.4324335999999995,0.97930527,16.744001,16.344051,0.11,,30.593433,239,4780,-17.509897,0.9999991
239,-0.437,17.092525,,17.092525,-1.0,762.3795440196991,14.429234,18.377289862193955,20.82198,11.621378,4.692579299999999,7.7437705999999995,235.97385,,14.412315,16.663763,3.7549547999999997,0.98322433,16.743666,16.407457,0.11,,30.472733,240,4800,-17.933702,0.9999991
240,-0.445,17.092525,,17.092525,-1.0,767.5127313137054,14.433035999999998,18.389594772542573,20.978256,11.61722,4.554736,7.777507300000001,239.53036,,15.368378,16.668674,4.3313093,0.9939019,16.743354999999998,16.582882,0.11,,30.797832,241,4820,-18.666775,0.9999991
241,-0.455,17.092525,,17.092525,-1.0,772.877678155899,14.441398999999999,18.264680526888046,21.306944,11.613078999999999,5.374633,7.6454997,244.27211,,16.468937,16.547195000000002,4.5379267,1.0093889,16.742544,16.83568,0.11,,31.949790000000004,242,4840,-19.653671,0.9999991
242,-0.467,17.092525,,17.092525,-1.0,778.8491933345795,14.467098000000002,18.38721237583918,21.7733,11.608955,7.3134046,7.2776084,248.83691000000002,,20.683645000000002,16.670292,4.6586905,1.0240201999999998,16.742247,17.076007999999998,0.11,,34.192127,243,4860,-20.806576,0.9999991
243,-0.479,17.092525,,17.092525,-1.0,784.9886841773987,14.440161999999999,18.370241468782467,22.162079000000002,11.604847999999999,10.898011,6.763572,250.38144,,7.878472,16.649553,3.7730303,1.0261533999999999,16.741867000000003,17.107789999999998,0.11,,37.01911,244,4880,-22.005163,0.9999991
244,-0.49,17.092525,,17.092525,-1.0,790.4555943012238,14.401418,18.436430281298485,22.285038,11.600759,14.833766,6.234075499999999,246.94406,,4.930658,16.709324,1.8204182,1.0079349,16.741734,16.801458,0.11,,39.611977,245,4900,-23.071775,0.9999991
245,-0.5,17.092525,,17.092525,-1.0,796.5555036067963,14.39773,18.217705735235906,22.489662,11.596685,18.571922,5.803312,245.06522999999999,,13.497451000000002,16.501053,6.1814404000000005,0.99620014,16.740757000000002,16.599052,0.11,,42.22851,246,4920,-23.98886,0.9999991
246,-0.507,17.092525,,17.092525,-1.0,803.3960771560669,14.378229999999999,18.509396719042176,22.497145,11.5926285,21.005384,5.5430493,242.05803999999998,,9.597224,16.775322,6.2780533,0.9799921,16.740896,16.329952,0.11,,43.66875,247,4940,-24.667301000000002,0.9999991
247,-0.512,17.092525,,17.092525,-1.0,809.4262354373932,14.392513000000001,18.325296884669285,22.152578,11.588588,21.816788,5.42668,235.96922,,17.953579,16.606937,3.2614343,0.9514888000000001,16.740356,15.853137,0.11,,43.483166,248,4960,-25.027441,0.9999991
248,-0.516,17.092525,,17.092525,-1.0,815.0813901424408,14.398145999999999,18.44251858256096,22.041819,11.584563000000001,21.72537,5.433028,235.3571,,15.856137,16.718393,8.263355,0.94520926,16.740267000000003,15.749738,0.11,,43.31969,249,4980,-25.228945,0.9999991
249,-0.528,17.092525,,17.092525,-1.0,820.9319987297058,14.375866,18.47455777881749,23.488792,11.580556,25.544725,4.765816,244.69983,,8.8958,16.75047,25.544725,0.97879934,16.740309,16.315825,0.11,,51.344788,250,5000,-26.39428,0.9999991
250,-0.538,17.092525,,17.092525,-1.0,825.9759466648102,14.373735,18.390026176320948,23.084896,11.576564,27.774665999999996,4.4091973,230.87032000000002,,13.880397,16.663975,0.43931678,0.91980207,16.740005,15.331773000000002,0.11,,52.361076000000004,251,5020,-27.344538,0.9999991
251,-0.544,17.092525,,17.092525,-1.0,831.1272540092468,14.343453,18.40442798004097,22.768549,11.572587,27.572403,4.382555,226.29495,,6.841684,16.681791,8.696117,0.8979958,16.739773,14.968293,0.11,,51.635395,252,5040,-27.859759999999998,0.9999991
252,-0.56,17.092525,,17.092525,-1.0,836.7159605026245,14.331141,18.337331847009718,25.110454999999998,11.568627000000001,38.408844,3.7345197,242.31517000000002,,11.348374,16.61908,38.408844,0.9577674999999999,16.739296,15.956653,0.11,,64.88523,253,5060,-29.353895,0.9999991
253,-0.573,17.092525,,17.092525,-1.0,841.7900247573853,14.336207,18.182979159692387,24.538432999999998,11.564682000000001,39.87247,3.491824,224.8952,,15.689054999999998,16.464598000000002,2.1593657000000004,0.8854141999999999,16.738216,14.748406,0.11,,64.40623000000001,254,5080,-30.499270000000003,0.9999991
254,-0.583,17.092525,,17.092525,-1.0,847.7732863426207,14.320847500000001,18.365528062875484,23.71048,11.560753,38.706509999999994,3.4124951,209.63086,,10.561655,16.658699,3.9998398,0.8220818000000001,16.737902,13.692867000000001,0.11,,61.430378000000005,255,5100,-31.327164,0.9999991
255,-0.589,17.092525,,17.092525,-1.0,853.0623912811279,14.298551999999999,18.19675856283209,22.883210000000002,11.556839,35.91434,3.4946468,201.45123,,8.816007,16.483223000000002,8.414707,0.7869189,16.736908,13.1010895,0.11,,57.645664000000004,256,5120,-31.786070000000002,0.9999991
256,-0.593,17.092525,,17.092525,-1.0,859.024078130722,14.299149,18.304906631036545,22.712006,11.55294,32.925971999999994,3.6429252999999995,205.80559,,14.686651000000001,16.596756,18.765753,0.80079997,16.736362,13.32805,0.11,,56.494595,257,5140,-32.033207,0.9999991
257,-0.596,17.092525,,17.092525,-1.0,864.465053319931,14.31071,18.39613769140071,21.751312,11.549057000000001,30.12575,3.6856760000000004,193.40625,,17.501953,16.666142,0.5237664000000001,0.74963665,16.73609,12.476203,0.11,,52.47511,258,5160,-32.164284,0.9999991
258,-0.596,17.092525,,17.092525,-1.0,870.4126954078674,14.280804000000002,18.490050107507468,21.526595999999998,11.545189,27.038535999999997,3.9211989999999997,199.22714,,6.8334785,16.760494,14.816341,0.7692168,16.736185,12.808586,0.11,,50.80771,259,5180,-31.985031,0.9999991
259,-0.594,17.092525,,17.092525,-1.0,876.9832146167755,14.286257,18.381434164495737,21.656357,11.541335,24.23691,4.148293499999999,209.46979,,15.945639000000002,16.658253,17.38381,0.80565304,16.735885999999997,13.4156065,0.11,,50.49541,260,5200,-31.628109999999996,0.9999991
260,-0.594,17.092525,,17.092525,-1.0,882.697859287262,14.273735999999998,18.43278300786777,22.143978,11.537496,22.250436999999998,4.275325,221.68802999999997,,11.228766,16.709545000000002,20.627254,0.8493794,16.735785,14.148083999999999,0.11,,51.852909999999994,261,5220,-31.449709000000002,0.9999991
261,-0.593,17.092525,,17.092525,-1.0,888.9142553806305,14.278084,18.474850032431878,21.500624,11.533672,20.39184,4.427061,216.71626,,15.580432,16.749323,3.1446223,0.8271613000000001,16.735836,13.778785999999998,0.11,,48.952625,262,5240,-31.16215,0.9999991
262,-0.591,17.092525,,17.092525,-1.0,893.9423832893373,14.275818,18.541461291122914,21.148863000000002,11.529862,18.548470000000002,4.662269,218.08043999999998,,13.869919,16.804453,7.162853,0.8292031999999999,16.736095000000002,13.816586,0.11,,46.775604,263,5260,-30.727695,0.9999991
263,-0.587,17.092525,,17.092525,-1.0,899.3770143985747,14.259160000000001,18.33783020275501,20.753252,11.526067999999999,16.806969,4.895599400000001,218.18936000000002,,10.062581,16.620745,4.1274934000000005,0.82647485,16.735659,13.770439999999999,0.11,,44.568466,264,5280,-30.21707,0.9999991
264,-0.583,17.092525,,17.092525,-1.0,905.7223136425017,14.242332999999999,18.40785110897785,20.363266,11.522286,15.165495000000002,5.1227875,217.73564,,9.985392,16.685745,1.939342,0.82164395,16.73547,13.690129999999998,0.11,,42.503353000000004,265,5300,-29.633833000000003,0.9999991
265,-0.577,17.092525,,17.092525,-1.0,912.2895562648773,14.239304,18.227011479914783,20.153004,11.51852,13.525464999999999,5.421614599999999,221.10403,,13.62527,16.511837,3.718517,0.8312181999999999,16.73463,13.847677,0.11,,40.78195,266,5320,-28.914109999999997,0.9999991
266,-0.571,17.092525,,17.092525,-1.0,917.561244249344,14.239415,18.18517060320764,20.041135999999998,11.514768,11.927508999999999,5.7515454,225.97637999999998,,14.447602999999999,16.473873,3.4261975,0.8463535,16.733654,14.0975065,0.11,,39.28968,267,5340,-28.104785999999997,0.9999991
267,-0.569,17.092525,,17.092525,-1.0,923.0414760112762,14.226033,18.300828433016537,20.2844,11.511028999999999,11.147112,5.9261669999999995,233.60222000000002,,10.815418,16.580187,10.204018,0.87165004,16.733082,14.515907,0.11,,39.41877,268,5360,-27.742174,0.9999991
268,-0.57,17.092525,,17.092525,-1.0,927.7174735069276,14.211226000000002,18.409132692135728,20.55422,11.507305,11.424525,5.9692169999999996,239.486,,10.380078,16.685285999999998,11.424525,0.8902825000000001,16.732903,14.827329999999998,0.11,,40.12017,269,5380,-27.692818,0.9999991
269,-0.573,17.092525,,17.092525,-1.0,934.3031139373779,14.183929000000001,18.194404967291966,20.802630999999998,11.503594,11.782391,5.9281898,243.88211,,6.959669,16.484587,11.123749,0.9032671,16.731983,15.036107000000001,0.11,,41.13939,270,5400,-27.891088,0.9999991
270,-0.578,17.092525,,17.092525,-1.0,940.69433760643,14.176803,18.239470843298754,21.08221,11.499898,12.305684,5.855169999999999,248.26529,,12.359038,16.52144,11.104936,0.9161081,16.731205,15.243772,0.11,,42.40104,271,5420,-28.159027000000002,0.9999991
271,-0.581,17.092525,,17.092525,-1.0,946.929128408432,14.169893,18.239354335252845,20.978188,11.496215,12.600533,5.838089,247.2555,,12.391498,16.520084,5.5741863,0.9090275999999999,16.730429,15.122666,0.11,,42.352127,272,5440,-28.356246999999996,0.9999991
272,-0.585,17.092525,,17.092525,-1.0,952.569944381714,14.187192999999999,18.14400337692366,20.71421,11.492544,13.249156,5.7931886,243.1321,,18.993664000000003,16.434067000000002,2.6487825000000003,0.89059377,16.729343,14.813307,0.11,,41.968613,273,5460,-28.52546,0.9999991
273,-0.587,17.092525,,17.092525,-1.0,958.308263540268,14.171554,18.36370845014575,20.701584,11.488889,13.457004000000001,5.8331122,244.48472999999998,,10.021208,16.639055,7.6038165,0.89228004,16.729015,14.841068,0.11,,41.913258,274,5480,-28.601458,0.9999991
274,-0.589,17.092525,,17.092525,-1.0,964.9295461177826,14.135226999999999,18.47596990421167,20.410145,11.485246,13.328135000000001,5.878872,241.2974,,4.2989545,16.746893,2.788574,0.87744504,16.72908,14.595245000000002,0.11,,41.044846,275,5500,-28.611021,0.9999991
275,-0.589,17.092525,,17.092525,-1.0,970.4224662780763,14.141912,18.335619159630674,20.566021,11.481616,13.006109,5.9567857,246.03711,,16.112148,16.613878,10.242207,0.8914388000000001,16.728664000000002,14.827179000000001,0.11,,41.303670000000004,276,5520,-28.514834999999998,0.9999991
276,-0.59,17.092525,,17.092525,-1.0,977.3169581890106,14.159837,18.415021036361328,20.192978,11.477999,12.535032000000001,6.0082507000000005,241.53136,,19.22482,16.69199,0.7392801999999999,0.8719544,16.728529,14.503293,0.11,,40.199946999999995,277,5540,-28.365029999999997,0.9999991
277,-0.593,17.092525,,17.092525,-1.0,984.3561716079712,14.155375,18.27825572829025,20.493660000000002,11.474396,12.972353,5.966267,246.81886,,13.055599,16.56546,11.959151,0.88783765,16.727943,14.763939,0.11,,41.36906,278,5560,-28.500902000000004,0.9999991
278,-0.595,17.092525,,17.092525,-1.0,990.4328367710114,14.153170000000001,18.378016023949183,20.427595,11.470804,13.196848000000001,5.9911423,246.99532999999997,,13.661601000000001,16.660345,6.253566,0.88528794,16.727701,14.7216625,0.11,,41.22675,279,5580,-28.580694,0.9999991
279,-0.606,17.092525,,17.092525,-1.0,996.7191948890686,14.132263,18.40945267172861,21.481552,11.467227000000001,19.550082999999997,5.501161,257.05835,,8.422896000000001,16.679920000000003,19.550082999999997,0.91806555,16.727531,15.2674,0.11,,46.728016,280,5600,-29.461956,0.9999991
280,-0.623,17.092525,,17.092525,-1.0,1003.6795241832733,14.141245000000001,18.24199210251443,23.278023,11.463662,29.718971000000003,4.795768,273.0339,,16.749538,16.526922,17.464636,0.9716509,16.726816,16.149853,0.11,,56.932262,281,5620,-30.86148,0.9999991
281,-0.643,17.092525,,17.092525,-1.0,1010.0858809947968,14.158366000000001,18.301836452719904,24.980235999999998,11.46011,44.02357,4.0936184,282.1934,,19.016057999999997,16.587933,4.9444447,1.0006858,16.726323999999998,16.629421,0.11,,68.93495,282,5640,-32.476906,0.9999991
282,-0.663,17.092525,,17.092525,-1.0,1015.788111448288,14.165610000000001,18.359696927542995,26.526446999999997,11.45657,58.690228000000005,3.5475273,287.64337,,16.233871,16.642927,5.0792327,1.0164077,16.726029999999998,16.890142,0.11,,81.08278,283,5660,-34.110252,0.9999991
283,-0.687,17.092525,,17.092525,-1.0,1022.2071862220764,14.176509,18.295248961777734,31.734802000000002,11.453042,73.94029,3.0381582000000003,350.2127,,17.279871,16.581020000000002,67.85253,1.2331433,16.725521,20.482904,0.11,,115.27138500000001,284,5680,-36.001587,0.9999991
284,-0.703,17.092525,,17.092525,-1.0,1028.4054429531095,14.164804,18.388926397617627,31.501346999999996,11.449527999999999,73.69545,3.0798342,349.9865,,10.678666999999999,16.666373999999998,23.570322,1.2280228000000002,16.725310999999998,20.401707000000002,0.11,,113.6381,285,5700,-37.17664,0.9999991
285,-0.713,17.092525,,17.092525,-1.0,1034.1989588737488,14.178939999999999,18.40431425028265,30.245447,11.446025,66.67678000000001,3.230546,338.43945,,18.048277,16.680891,21.608562,1.1833546999999998,16.725154999999997,19.663629999999998,0.11,,104.76231,286,5720,-37.845504999999996,0.9999991
286,-0.719,17.092525,,17.092525,-1.0,1041.4070596694946,14.173108,18.2981445152644,28.231176,11.442534,58.386480000000006,3.317334,309.63287,,12.380883,16.583595000000003,2.3618846000000002,1.0788601999999998,16.724664999999998,17.926199,0.11,,93.33787,287,5740,-38.22768,0.9999991
287,-0.724,17.092525,,17.092525,-1.0,1049.1221497058866,14.167720999999998,18.16083153944616,27.462408,11.439055999999999,50.927096999999996,3.5404465,308.90802,,12.588892,16.450792,25.555982999999998,1.0725973,16.723713,17.806831,0.11,,87.251144,288,5760,-38.41,0.9999991
288,-0.727,17.092525,,17.092525,-1.0,1055.305252790451,14.170735,18.285850883897787,26.013557000000002,11.43559,44.639507,3.6844137000000003,291.34558,,15.006855999999999,16.576984,5.706733,1.0081162000000001,16.723206,16.73527,0.11,,79.07516,289,5780,-38.457390000000004,0.9999991
289,-0.759,17.092525,,17.092525,-1.0,1061.4982690811155,14.159003,18.309651767283448,40.460409999999996,11.432136,182.42705,2.2073479,436.40955,,10.79347,16.590412,182.42705,1.5048605,16.722748,24.973478,0.11,,197.70764,290,5800,-40.96504,0.9999991
290,-0.779,17.092525,,17.092525,-1.0,1067.1492018699646,14.170028,18.341414561255494,38.856243,11.428692999999999,169.91945,2.2374256,413.42554,,17.033928,16.624691000000002,25.556176999999998,1.4207063,16.722412,23.577501,0.11,,184.77733,291,5820,-42.472984000000004,0.9999991
291,-0.789,17.092525,,17.092525,-1.0,1073.5940775871277,14.171763,18.319840199531342,34.510796,11.425262,124.86120600000001,2.5960782000000004,375.52527000000003,,14.407264999999999,16.604774,34.887276,1.2860454,16.722008,21.342834,0.11,,144.65098999999998,292,5840,-43.07396,0.9999991
292,-0.794,17.092525,,17.092525,-1.0,1079.557195186615,14.168811999999999,18.464508292847274,30.366221999999997,11.421844,93.93611,2.8112524,321.43906,,13.119838,16.737354,0.56740505,1.0970616000000002,16.72206,18.206144000000002,0.11,,114.34016399999999,293,5860,-43.320778000000004,0.9999991
293,-0.798,17.092525,,17.092525,-1.0,1085.9682652950287,14.167132999999998,18.389561467238146,29.667633000000002,11.418436999999999,74.33397,3.1205451,331.30972,,13.643034,16.669298,47.354424,1.1269038,16.721878,18.712801000000002,0.11,,106.17046,294,5880,-43.40534,0.9999991
294,-0.803,17.092525,,17.092525,-1.0,1092.4577741622923,14.168115,18.41042889140739,30.541656,11.415041,62.718212,3.2428293,354.99664,,14.386852,16.696558,58.01886,1.2033784,16.721794,19.99992,0.11,,109.47126999999999,295,5900,-43.617523,0.9999991
295,-0.807,17.092525,,17.092525,-1.0,1099.3001980781557,14.1519375,18.45613650030512,30.609419,11.411657,53.720627,3.419107,366.7978,,9.236632,16.730857999999998,45.784912,1.2391818,16.721825,20.611179999999997,0.11,,107.27883,296,5920,-43.749638,0.9999991
296,-0.809,17.092525,,17.092525,-1.0,1106.652028799057,14.120358,18.40668628467787,29.839693,11.408284,46.502502,3.6310663,364.63757000000004,,4.592193,16.68919,30.891334999999998,1.2277360000000002,16.721716,20.425089,0.11,,100.42161999999999,297,5940,-43.776720000000005,0.9999991
297,-0.811,17.092525,,17.092525,-1.0,1113.706326961517,14.097482999999999,18.431744886193503,29.159805,11.404923,40.71569,3.8377974000000004,362.68,,7.127130499999999,16.708084,27.490771999999996,1.217047,16.72167,20.252338,0.11,,94.50211999999999,298,5960,-43.69941,0.9999991
298,-0.811,17.092525,,17.092525,-1.0,1119.9856703281405,14.091385,18.338481986753123,28.424815999999996,11.401572999999999,36.15655,4.0321956,358.44485,,12.102433,16.630795000000003,22.101551,1.1988121999999999,16.721367,19.946793,0.11,,88.895706,299,5980,-43.57332,0.9999991
299,-0.812,17.092525,,17.092525,-1.0,1126.5698807239532,14.076579999999998,18.19204037345721,28.128807000000002,11.398234,32.47934,4.206425,360.89355,,9.490753,16.487766,25.749348,1.2029785,16.720587,20.001942,0.11,,85.795784,300,6000,-43.429134000000005,0.9999991
300,-0.812,17.092525,,17.092525,-1.0,1132.4731214046476,14.088757000000001,18.43465884381739,27.889706,11.394906,29.412931,4.3741035,363.30054,,17.575882,16.712618,23.957169,1.2069786,16.72056,20.074377,0.11,,83.057144,301,6020,-43.219574,0.9999991
301,-0.812,17.092525,,17.092525,-1.0,1139.529388666153,14.093926999999999,18.29429243700497,27.607258,11.391589,26.88134,4.5345078,364.47852,,15.478189000000002,16.581905,21.3448,1.2068825,16.720102,20.068392000000003,0.11,,80.378845,302,6040,-43.014046,0.9999991
302,-0.812,17.092525,,17.092525,-1.0,1145.940395116806,14.098557999999999,18.398105303977786,26.552837,11.388284,24.719654000000002,4.627207,349.2264,,15.321998,16.67863,3.4919309999999997,1.1525623999999999,16.719965,19.165,0.11,,75.472404,303,6060,-42.794575,0.9999991
303,-0.811,17.092525,,17.092525,-1.0,1151.9998960494995,14.112917999999999,18.32917218068226,25.62955,11.384989,22.861332,4.7207669999999995,336.19,,18.339638,16.61407,3.3124404000000003,1.1058881,16.719618,18.388132000000002,0.11,,71.215126,304,6080,-42.55341,0.9999991
304,-0.81,17.092525,,17.092525,-1.0,1159.1626172065735,14.111917499999999,18.335181386738736,25.253883,11.381704,21.172352,4.8832364,334.84112999999996,,13.726633999999999,16.619392,12.762165,1.0978397,16.719288,18.253393,0.11,,68.56951,305,6100,-42.273865,0.9999991
305,-0.809,17.092525,,17.092525,-1.0,1165.5223879814148,14.114177999999999,18.28249520105758,25.085882,11.378430999999999,19.702948000000003,5.038707,336.88116,,14.729320999999999,16.571373,14.836326999999999,1.1009189,16.718803,18.301394000000002,0.11,,66.85866,306,6120,-41.990284,0.9999991
306,-0.808,17.092525,,17.092525,-1.0,1171.9731154441831,14.122614000000002,18.402555321147855,25.05947,11.375169,18.463774,5.1761292999999995,340.76907,,16.624014000000003,16.684486,16.217932,1.109997,16.718693,18.455103,0.11,,65.83473000000001,307,6140,-41.729335999999996,0.9999991
307,-0.808,17.092525,,17.092525,-1.0,1178.4357476234434,14.126064999999999,18.37160089569623,25.016924,11.371917,17.365435,5.30967,344.1487,,15.096252,16.655565,15.34189,1.117366,16.718487,18.578661,0.11,,64.81546,308,6160,-41.473503,0.9999991
308,-0.809,17.092525,,17.092525,-1.0,1185.062523603439,14.063635000000001,18.27810602175027,25.158860999999998,11.368675,18.277367,5.39113,349.78305,,-5.262651,16.566422,18.277367,1.131984,16.717995000000002,18.81788,0.11,,64.88121,309,6180,-41.441235,0.9999991
309,-0.81,17.092525,,17.092525,-1.0,1191.8884313106535,14.063607000000001,18.352223976315074,25.078127,11.365444,17.853401,5.4932942,351.6096,,13.943082999999998,16.628767,13.840747,1.1342245000000002,16.717707,18.855076,0.11,,64.00706,310,6200,-41.333259999999996,0.9999991
310,-0.811,17.092525,,17.092525,-1.0,1197.9223582744596,14.081137,18.35705358558024,24.43132,11.362224000000001,17.357363,5.531932,341.45935,,19.399475,16.641188,1.5056024,1.0979401000000002,16.71746,18.251734,0.11,,61.72515500000001,311,6220,-41.200294,0.9999991
311,-0.811,17.092525,,17.092525,-1.0,1204.5579979419708,14.089279999999999,18.33309192676915,23.869467,11.359014,16.790815,5.588633,333.1944,,16.542070000000002,16.613993,2.5315483,1.0679308,16.717129,17.752577,0.11,,59.620018,312,6240,-41.05875,0.9999991
312,-0.812,17.092525,,17.092525,-1.0,1211.3690423965456,14.089132000000001,18.375514971965934,23.824192,11.355813000000001,16.186901000000002,5.695619000000001,335.55438,,13.991229,16.653586999999998,12.379238,1.0720587,16.716928,17.8222,0.11,,58.914469999999994,313,6260,-40.907585,0.9999991
313,-0.812,17.092525,,17.092525,-1.0,1217.6192693710327,14.072385999999998,18.512226554157266,23.882053,11.352623,15.732347500000001,5.7883705999999995,339.41222999999997,,8.774302,16.77915,13.660411999999999,1.0809307,16.717125,17.976236,0.11,,58.636919999999996,314,6280,-40.789894,0.9999991
314,-0.813,17.092525,,17.092525,-1.0,1224.5716302394867,14.066679,18.31405916518453,23.939638000000002,11.349442999999999,15.459778,5.872587,343.21783,,12.209055000000001,16.598646,13.4928055,1.0895803999999998,16.71675,18.118515,0.11,,58.444056999999994,315,6300,-40.68728,0.9999991
315,-0.814,17.092525,,17.092525,-1.0,1231.6035244464874,14.073514000000001,18.28389882642168,23.92445,11.346274000000001,15.210396,5.96085,345.70264,,16.152810000000002,16.570273999999998,11.972458,1.0939957,16.716286,18.189522,0.11,,57.99553,316,6320,-40.574528,0.9999991
316,-0.815,17.092525,,17.092525,-1.0,1238.5887298583984,14.075562,18.23391020186454,23.965397,11.343115,15.084664000000002,6.0379806,349.05762000000004,,14.6428,16.521452,12.655726,1.1011281000000002,16.715672,18.303726,0.11,,57.810326,317,6340,-40.48662,0.9999991
317,-0.817,17.092525,,17.092525,-1.0,1244.5371277332304,14.081953,18.318486446330294,24.003242,11.339965,15.030215,6.1113667000000005,352.20142000000004,,16.021964999999998,16.603456,12.240933,1.1075516,16.715319,18.40956,0.11,,57.630547,318,6360,-40.407416999999995,0.9999991
318,-0.818,17.092525,,17.092525,-1.0,1251.6695330142975,14.087579000000002,18.33484599435355,23.82905,11.336825,14.7891865,6.198021400000001,351.4724,,15.782910999999999,16.616844,8.222313,1.1017944,16.71501,18.313572,0.11,,56.707195,319,6380,-40.29725,0.9999991
319,-0.818,17.092525,,17.092525,-1.0,1258.028017282486,14.071912,18.290689807888192,23.507452,11.333695,14.43384,6.274016400000001,347.68304,,8.986747,16.58277,4.931612,1.0865095,16.714596,18.05878,0.11,,55.416343999999995,320,6400,-40.186745,0.9999991
320,-0.819,17.092525,,17.092525,-1.0,1265.0551762580874,14.068793,18.296687346702218,23.48563,11.330575,14.076929000000002,6.3618484,349.833,,12.997236000000001,16.573883,10.481314999999999,1.0898223999999999,16.714157,18.112182999999998,0.11,,54.98921,321,6420,-40.057235999999996,0.9999991
321,-0.82,17.092525,,17.092525,-1.0,1270.6892983913424,14.064857,18.425840956827205,23.527176,11.327465,13.829215,6.4386019999999995,352.91315,,12.72446,16.70506,11.284138,1.0960035,16.714128,18.217785,0.11,,54.812077,322,6440,-39.946125,0.9999991
322,-0.82,17.092525,,17.092525,-1.0,1278.6817662715912,14.049071,18.449029209071128,23.103916,11.324364,13.53696,6.473085,346.3275,,8.882844,16.720497,1.4546931,1.0722214,16.714148,17.82281,0.11,,53.5027,323,6460,-39.842106,0.9999991
323,-0.821,17.092525,,17.092525,-1.0,1285.7829284667966,14.025063500000002,18.384362829700667,22.653234,11.321273,13.220709,6.487917400000001,338.85205,,6.2101235,16.659252,0.15785952,1.0458397,16.713978,17.384201,0.11,,52.22817,324,6480,-39.745129999999996,0.9999991
324,-0.821,17.092525,,17.092525,-1.0,1291.9421753883362,14.034767,18.319657294288444,22.635578,11.318192,12.869202,6.5762644,340.94745,,17.144417,16.606094,9.322754,1.049069,16.713648000000003,17.43733,0.11,,51.845154,325,6500,-39.59077,0.9999991
325,-0.821,17.092525,,17.092525,-1.0,1298.0220248699188,14.036435,18.242544150410485,22.619642000000002,11.315119000000001,12.513739,6.6642017000000005,343.0786,,14.540045000000001,16.535538,9.21407,1.0523884,16.7131,17.489988,0.11,,51.480827000000005,326,6520,-39.439372999999996,0.9999991
326,-0.822,17.092525,,17.092525,-1.0,1304.9059875011446,14.03626,18.285638471925658,22.4799,11.312057000000001,12.149723,6.7540645999999995,342.74142,,13.937764999999999,16.579155,6.5928726,1.0481389,16.71269,17.418497,0.11,,50.74595,327,6540,-39.284416,0.9999991
327,-0.822,17.092525,,17.092525,-1.0,1312.0938086509705,14.037464000000002,18.215927709515935,22.406685,11.309003,11.790543,6.8444824,343.71477999999996,,14.393001000000002,16.51091,7.655178,1.0479109,16.712076,17.412144,0.11,,50.21779,328,6560,-39.124016,0.9999991
328,-0.822,17.092525,,17.092525,-1.0,1318.9319605827334,14.055952,18.426224769744536,22.412514,11.305959,11.450167,6.9298015,346.0527,,20.082117,16.698826,8.839951,1.0518319999999999,16.712035999999998,17.479465,0.11,,49.936886,329,6580,-38.945640000000004,0.9999991
329,-0.822,17.092525,,17.092525,-1.0,1326.0721790790558,14.054623000000001,18.290901849165834,22.030966,11.302924,11.115102,6.949574,339.80795,,13.575157,16.576067000000002,0.13730325,1.0297209999999999,16.711624,17.111952,0.11,,48.896229999999996,330,6600,-38.796574,0.9999991
330,-0.822,17.092525,,17.092525,-1.0,1332.7574706077576,14.045359,18.42372854116384,21.948567999999998,11.299897999999999,10.743931,7.0410857,340.43567,,10.967972,16.705710999999997,6.6594195,1.0285065,16.711607,17.093487,0.11,,48.349884,331,6620,-38.629917,0.9999991
331,-0.822,17.092525,,17.092525,-1.0,1339.3408253192904,14.046722,18.366860164175662,21.999853,11.296882,10.491113,7.1169667,343.51412999999997,,14.478457999999998,16.637484,9.033287,1.0346811,16.711384,17.196535,0.11,,48.26693,332,6640,-38.477283,0.9999991
332,-0.822,17.092525,,17.092525,-1.0,1345.5721588134766,14.045031,18.227591335658218,22.024313,11.293874,10.310572,7.190529300000001,346.0766,,13.45764,16.518713,8.490966,1.0392690999999998,16.710804,17.270135999999997,0.11,,48.1295,333,6660,-38.344273,0.9999991
333,-0.823,17.092525,,17.092525,-1.0,1353.6232950687406,14.046479000000001,18.19252746281998,21.975676999999997,11.290875,10.097085,7.270688499999999,347.24872,,14.498717999999998,16.484783,6.988296000000001,1.0396668,16.710127,17.273916,0.11,,47.760086,334,6680,-38.198209999999996,0.9999991
