,DenMISELogFirst,IWNorm2,IWNorm1,IWFirstEpisode,Bound,DenMISEMeanLog,IWMean,MISE,ReturnMean,ReturnMax,ReturnStepMax,DenMISELogLast,LQGsigma,Iteration,TimeElapsed,IWMax,TimestepsSoFar,ReturnAbsMax,LQGmu01,ReturnMin,ReturnLastEpisode,target_sum_log_mean,URet,LQGmu1,SqrtESSClassic,IWMin,IWLastEpisode
77,11.121153999999999,12.228864,78.50939,,13.869913,13.198239000000001,1.0065306,8.582736,11.769777000000001,16.971857,0.99999523,20.665178,0.11,78,123.67857050895692,2.0299838,1560,16.971857,0.19,,8.529753,-387.22995,9.368687646281787,0.958,6.420007,,1.9732347
78,11.108414999999999,12.246803,79.588684,,13.813472,13.17818,1.0074517,8.5903425,11.728578,16.971857,0.99999523,11.612857,0.11,79,125.48928093910216,2.0038576,1580,16.971857,0.19,,8.515007,-382.17273,9.351140431474178,0.958,6.498730999999999,,1.9678656000000003
79,11.095836,12.257854,80.6148,,13.753876000000002,13.217158,1.007685,8.592577,11.688658,16.971857,0.99999523,16.294504,0.11,80,127.44916319847107,1.9790240000000001,1600,16.971857,0.19,,8.535047,-377.1839,9.376978744590597,0.958,6.5765834000000005,,1.8960421000000003
80,11.083413,12.27237,81.65352,,13.697668,13.262591,1.0080681,8.595991999999999,11.649678999999999,16.971857,0.99999523,16.894897,0.11,81,129.534330368042,1.9553896000000002,1620,16.971857,0.19,,8.531392,-372.31088,9.37264950746138,0.958,6.6534433,,1.8890356
81,11.071143,12.278825,82.62926,,13.637194000000001,13.272476999999999,1.0076739,8.593109,11.611842,16.971857,0.99999523,14.070351,0.11,82,131.70200562477112,1.9328703999999999,1640,16.971857,0.19,,8.546969,-367.5917,9.387189076618123,0.958,6.7294106,,1.8077604
82,11.059022,12.305848,83.73176,,13.589907,13.298028,1.0088164000000002,8.601283,11.573841999999999,16.971857,0.99999523,15.390614499999998,0.11,83,133.11482524871826,1.9150889,1660,16.971857,0.19,,8.457825,-362.96963999999997,9.29062430177243,0.958,6.804225,,1.9150889
83,11.047046,12.331463000000001,84.81889,,13.543322,13.324743,1.0097486999999998,8.608386999999999,11.537089,16.971857,0.99999523,15.538066,0.11,84,134.55383682250977,1.8944298,1680,16.971857,0.19,,8.486616,-358.51218,9.320380395916985,0.958,6.878250599999999,,1.8851465
84,11.035212,12.320378,85.638664,,13.473497,13.375437,1.0075136,8.590196,11.502169,16.971857,0.99999523,17.628654,0.11,85,137.2763018608093,1.8747015,1700,16.971857,0.19,,8.56888,-354.13367,9.410246585479321,0.959,6.950977000000001,,1.6033077
85,11.023516,12.34775,86.72334000000001,,13.429934,13.388434,1.0084109,8.596996,11.467083,16.971857,0.99999523,14.490248999999999,0.11,86,140.30082154273987,1.8558120999999999,1720,16.971857,0.191,,8.484774,-349.8967,9.320303707939793,0.959,7.023412700000001,,1.8468165
86,11.011954,12.375661000000001,87.80621,,13.387518,13.389852,1.0092669,8.603392999999999,11.432756,16.971857,0.99999523,13.507714000000002,0.11,87,143.99997806549072,1.837749,1740,16.971857,0.191,,8.480656,-345.78513,9.312115103928663,0.959,7.0950727,,1.8317317
87,11.000525,12.402455999999999,88.87637,,13.345567,13.431094,1.0099586999999999,8.608813,11.399422,16.971857,0.99999523,17.014322,0.11,88,146.82176566123962,1.8204259999999999,1760,16.971857,0.191,,8.499325,-341.7327,9.334559748691293,0.959,7.16603,,1.8062955000000003
88,10.989225999999999,12.428409,89.93561,,13.304028500000001,13.465457999999998,1.0105125,8.613269,11.366945,16.971857,0.99999523,16.483532,0.11,89,149.91111207008362,1.8037908,1780,16.971857,0.191,,8.508985000000001,-337.77277000000004,9.345694517567571,0.959,7.236293300000001,,1.7828083
89,10.978053,12.453832,90.98608399999999,,13.263031,13.511767,1.0109565,8.616943,11.335271,16.971857,0.99999523,17.626966,0.11,90,152.4214608669281,1.7878311000000002,1800,16.971857,0.191,,8.5162525,-333.89352,9.35366121279457,0.959,7.3058705,,1.7615709
90,10.967003,12.467943,91.94886,,13.215587,13.517119000000001,1.010427,8.612938,11.304658,16.971857,0.99999523,13.991795000000002,0.11,91,154.59868001937866,1.7724857,1820,16.971857,0.191,,8.549551,-330.13199999999995,9.3899832508442,0.959,7.3748217,,1.6616904
91,10.956074000000001,12.493192,92.98777,,13.176039000000001,13.552282,1.0107366,8.615597,11.274427000000001,16.971857,0.99999523,16.745445,0.11,92,157.43134689331058,1.7577196,1840,16.971857,0.192,,8.523425999999999,-326.41907000000003,9.361721118718721,0.96,7.4430757,,1.7238159
92,10.945263,12.51752,94.015366,,13.136660999999998,13.595944,1.0109179,8.617281,11.244917999999998,16.971857,0.99999523,17.605825,0.11,93,160.13204932212832,1.7435203999999997,1860,16.971857,0.192,,8.530058,-322.7819,9.369396607003177,0.96,7.510702,,1.7009081000000001
93,10.934567,12.5469,95.07566,,13.100574499999999,13.601560000000001,1.0114433,8.621107,11.215579,16.971857,0.99999523,14.116419,0.11,94,162.585693359375,1.7298318,1880,16.971857,0.192,,8.487111,-319.25565,9.321457724379076,0.96,7.577622,,1.7221727
