,ReturnLastEpisode,LQGmu01,IWMax,ReturnMin,IWNorm2,ReturnAbsMax,TimeElapsed,DenMISELogLast,MISE,ReturnMax,Bound,DenMISEMeanLog,SqrtESSClassic,URet,TimestepsSoFar,IWLastEpisode,Iteration,IWFirstEpisode,DenMISELogFirst,target_sum_log_mean,LQGmu1,ReturnStepMax,IWNorm1,ReturnMean,IWMean,LQGsigma,IWMin
58,8.559266000000001,1.0,1.0614027,,7.805413000000001,15.96144,93.21394371986388,16.14441,8.375032000000001,15.96144,12.679541,15.386426,7.4161515,9.402781029534225,1180,1.0482689,59,,15.757774,-44.580032,1.0,0.99792725,57.886124,8.901181,0.98112077,0.11,
59,8.560321,1.0,1.0603181000000002,,7.868686,15.96144,95.21828317642212,16.34241,8.377768,15.96144,12.643667,15.4020405,7.4832697,9.399661575471935,1200,1.0479690000000002,60,,15.740967999999999,-43.563877000000005,1.0,0.99792725,58.8835,8.895499000000001,0.98139167,0.11,
60,8.472928999999999,1.0,1.0598308,,7.933159,15.96144,97.00546193122864,16.33991,8.380688000000001,15.96144,12.609003,15.417106,7.549786,9.307072407458461,1220,1.0598308,61,,15.724439000000002,-42.580894,1.0,0.99792725,59.893654000000005,8.888572,0.9818631999999999,0.11,
61,8.495455,1.0,1.0588104999999999,,7.9966610000000005,15.96144,98.9309618473053,13.5886965,8.383429,15.96144,12.575134,15.38732,7.615725,9.331091068983081,1240,1.0557221,62,,15.708178,-41.67406,1.0,0.99792725,60.900369999999995,8.882232,0.98226404,0.11,
62,8.552377,1.0,1.0578214,,8.058594,15.96144,101.15083479881287,20.154913,8.385921000000002,15.96144,12.54195,15.462708,7.6811,9.394542488097015,1260,1.0468123,63,,15.692178,-40.69192,1.0,0.99792725,61.898865,8.876996,0.98252165,0.11,
63,8.535332,1.0,1.0568674999999998,,8.120395,15.96144,103.6809720993042,16.089062,8.388401,15.96144,12.50965,15.472219,7.745922599999999,9.373976782081217,1280,1.0485748,64,,15.676429,-39.803978,1.0,0.99792725,62.89995,8.871658,0.9828117000000001,0.11,
64,8.517519,1.0,1.0559425,,8.182117,15.96144,105.36189770698549,17.62571,8.39091,15.96144,12.478239,15.505082000000002,7.810207000000001,9.352005507937355,1300,1.0508373,65,,15.660925,-38.91968,1.0,0.99792725,63.904030000000006,8.866209,0.9831389000000001,0.11,
65,8.511859,1.0,1.0550487,,8.243339,15.96144,107.29505038261414,13.921451999999999,8.39321,15.96144,12.447441,15.480829,7.873966,9.350996009536527,1320,1.0498055,66,,15.645658,-38.118324,1.0,0.99792725,64.90777,8.860841,0.9834510000000001,0.11,
66,8.533461,1.0,1.0541837,,8.303754,15.96144,109.39511775970459,11.464564,8.395418,15.96144,12.417344,15.420634,7.937213000000001,9.370390665230447,1340,1.0463103,67,,15.630619,-37.377604999999996,1.0,0.99792725,65.90866,8.855955,0.98371136,0.11,
67,8.485689,1.0,1.0533436999999999,,8.364497,15.96144,111.37843298912048,10.655783,8.397585000000001,15.96144,12.387965,15.350320000000002,7.999959,9.318467837473902,1360,1.0517014999999998,68,,15.615804999999998,-36.67049,1.0,0.99792725,66.915634,8.85051,0.98405343,0.11,
68,8.517441,1.0,1.0525303,,8.424373,15.96144,113.5842218399048,20.346481,8.399742999999999,15.96144,12.35931,15.422494,8.062216000000001,9.354959235427362,1380,1.0476433,69,,15.601206,-35.843483,1.0,0.99792725,67.91911,8.845682,0.98433495,0.11,
69,8.561958,1.0,1.0517416000000002,,8.482988,15.96144,115.96672940254213,12.471312,8.401672,15.96144,12.331126,15.380107999999998,8.124,9.401045843698789,1400,1.0402292,70,,15.586817000000002,-35.152706,1.0,0.99792725,68.91579399999999,8.841629,0.9845113999999999,0.11,
70,8.523095,1.0,1.0509756000000001,,8.541876,15.96144,117.90757656097412,14.024026999999998,8.403634,15.96144,12.303653,15.360786,8.185314,9.360662714214264,1420,1.0450119,71,,15.572632,-34.459454,1.0,0.99792725,69.91794,8.837143,0.9847597,0.11,
71,8.508646,1.0,1.0502322,,8.60064,15.96144,119.99628567695619,14.381273,8.405603,15.96144,12.276839,15.346967999999999,8.246172999999999,9.340173443922305,1440,1.0467065999999998,72,,15.558646,-33.780476,1.0,0.99792725,70.92236,8.83258,0.9850328000000002,0.11,
72,8.567953,1.0,1.0495093,,8.658007000000001,15.96144,122.80995893478394,14.717201999999999,8.407392,15.96144,12.250471000000001,15.338135000000001,8.306587,9.407547048295724,1460,1.037856,73,,15.544851999999999,-33.115615999999996,1.0,0.99792725,71.91849,8.828955,0.9851848,0.11,
73,8.523513000000001,1.0,1.0488069,,8.715711,15.96144,125.1907868385315,17.22571,8.409195,15.96144,12.224725999999999,15.363439999999999,8.366564,9.362614656408878,1480,1.0431609,74,,15.531247,-32.434757,1.0,0.99792725,72.92055,8.824827,0.9854128000000001,0.11,
74,8.518523,1.0,1.0481249,,8.773144,15.96144,127.34197950363159,18.022799,8.410981,15.96144,12.199546,15.398701,8.426114,9.354603485214398,1500,1.0435131,75,,15.517824,-31.761422999999997,1.0,0.99792725,73.92351,8.820744,0.9856468,0.11,
75,8.504499000000001,1.0,1.0474634,,8.830342,15.96144,130.09906077384952,15.1102295,8.412659,15.96144,12.174822,15.394712,8.485247,9.340602401279527,1520,1.0441521,76,,15.504579000000001,-31.14412,1.0,0.99792725,74.927635,8.816583,0.9858899,0.11,
76,8.506158000000001,1.0,1.0468163000000001,,8.887172999999999,15.96144,132.31238627433777,19.045579999999998,8.414311999999999,15.96144,12.150618,15.441942000000001,8.543969,9.342590465561056,1540,1.0436544,77,,15.491507,-30.491753000000003,1.0,0.99792725,75.93173,8.812551,0.98612636,0.11,
77,8.513977,1.0,1.0461895,,8.943519,15.96144,135.15529870986936,16.713410999999997,8.415913,15.96144,12.126886,15.458064000000002,8.602291000000001,9.350297804553826,1560,1.0421128,78,,15.478603,-29.886029999999998,1.0,0.99792725,76.93475,8.808722999999999,0.98634297,0.11,
78,8.54036,1.0,1.0455771999999999,,8.999144,15.96144,137.4875502586365,21.2587,8.417473,15.96144,12.103622999999999,15.531315,8.660222000000001,9.382854803310792,1580,1.0384341000000001,79,,15.465864000000002,-29.238152000000003,1.0,0.99792725,77.934586,8.805325999999999,0.98651373,0.11,
79,8.528198,1.0,1.044983,,9.054532,15.96144,140.16896533966064,12.726818,8.418932,15.96144,12.08075,15.496088,8.717767,9.368350348824402,1600,1.0388205,80,,15.453285000000001,-28.713109999999997,1.0,0.99792725,78.935295,8.801863,0.9866912,0.11,
80,8.528208,1.0,1.0444031999999999,,9.109581,15.96144,142.2683005332947,12.370844,8.420351,15.96144,12.058313,15.457338,8.774934,9.368296507226523,1620,1.0383004999999998,81,,15.440863,-28.205440000000003,1.0,0.99792725,79.935974,8.798484,0.98686385,0.11,
81,8.525534,1.0,1.0438375,,9.164402,15.96144,144.02878522872925,19.835268,8.421794,15.96144,12.03636,15.510565,8.831732,9.365181642242263,1640,1.0387274,82,,15.428593,-27.61911,1.0,0.99792725,80.93754,8.795155000000001,0.98704314,0.11,
82,8.515735000000001,1.0,1.0432861999999998,,9.219031,15.96144,145.98781633377075,17.416283,8.423200999999999,15.96144,12.014816,15.533368,8.888164999999999,9.351126829631736,1660,1.0394468000000001,83,,15.4164715,-27.076054,1.0,0.99792725,81.94028,8.791788,0.98723227,0.11,
83,8.518981,1.0,1.042749,,9.273238000000001,15.96144,148.35616302490234,11.631382,8.424521,15.96144,11.993619,15.486760999999998,8.944244,9.355350764027962,1680,1.0381283000000001,84,,15.404495,-26.614803000000002,1.0,0.99792725,82.94211,8.788541,0.9874061,0.11,
84,8.510660000000001,1.0,1.0422242,,9.32722,15.96144,150.80082750320437,16.25055,8.425788,15.96144,11.972786,15.495597,8.999972,9.350099968642676,1700,1.0384957000000001,85,,15.392660999999999,-26.110062,1.0,0.99792725,83.94471999999999,8.785271,0.9875849,0.11,
85,8.486696,1.0,1.0417134,,9.38114,15.96144,152.77848172187802,13.961751999999999,8.426957000000002,15.96144,11.952259,15.477615,9.055359,9.322269670858237,1720,1.0403334,86,,15.380964,-25.643652,1.0,0.99792725,84.949585,8.781799000000001,0.9877859,0.11,
86,8.504976,1.0,1.0412148,,9.434562,15.96144,155.8294680118561,15.456901,8.428149000000001,15.96144,11.932151,15.477235999999998,9.110407,9.342231644840592,1740,1.0382341999999998,87,,15.369404000000001,-25.170797,1.0,0.99792725,85.9527,8.778618,0.98796207,0.11,
87,8.550768,1.0,1.0407264,,9.487158,15.96144,159.16790843009952,18.382494,8.429385,15.96144,11.912467,15.510113,9.165125,9.393612464682096,1760,1.0330291999999999,88,,15.357975,-24.675504999999998,1.0,0.99792725,86.95099,8.776028,0.9880793999999999,0.11,
88,8.540649,1.0,1.0402501,,9.539617,15.96144,162.58997654914856,16.253323,8.430609,15.96144,11.893141,15.518327,9.219517999999999,9.378854670137526,1780,1.0339892,89,,15.346676,-24.215256,1.0,0.99792725,87.95067,8.773383,0.9882098,0.11,
89,8.522662,1.0,1.0397859,,9.591978,15.96144,166.11966729164126,18.286297,8.431766,15.96144,11.874107,15.54895,9.273593,9.361905319541806,1800,1.0353549000000002,90,,15.335503,-23.74263,1.0,0.99792725,88.9521,8.770597,0.9883566999999999,0.11,
90,8.545417,1.0,1.0393318,,9.643619000000001,15.96144,170.21014976501462,-1.4670473,8.43277,15.96144,11.855269999999999,15.361832999999999,9.327354,9.38832152291559,1820,1.0308887,91,,15.324451999999999,-23.497507000000002,1.0,0.99792725,89.94945,8.768124,0.9884555,0.11,
91,8.545767999999999,1.0,1.0388879,,9.69519,15.96144,175.37276697158813,17.409515,8.433936,15.96144,11.836935,15.383963,9.380808,9.384156777641762,1840,1.0324147,92,,15.313523000000002,-23.052519,1.0,0.99792725,90.948715,8.765707,0.9885729999999999,0.11,
92,8.538287,1.0,1.0384520000000002,,9.746564999999999,15.96144,182.02812886238098,19.857567,8.435058,15.96144,11.818885,15.431942999999999,9.433957000000001,9.378997698053595,1860,1.0327239,93,,15.302712,-22.590776,1.0,0.99792725,91.94868000000001,8.763261,0.98869544,0.11,
93,8.527797,1.0,1.0380281999999998,,9.797765,15.96144,186.38399171829224,15.080044000000001,8.436122,15.96144,11.801097,15.428076999999998,9.48681,9.365684473672284,1880,1.0332509,94,,15.292017000000001,-22.189674,1.0,0.99792725,92.94953000000001,8.760756,0.9888248,0.11,
94,8.555365,1.0,1.0376126,,9.848410000000001,15.96144,190.55546045303345,20.3715,8.437211999999999,15.96144,11.783648,15.479995,9.53937,9.398974068116651,1900,1.0301409,95,,15.281435,-21.74135,1.0,0.99792725,93.94762,8.758594,0.9889223,0.11,
95,8.539553999999999,1.0,1.0372069,,9.898958,15.96144,194.74980926513672,16.513070000000003,8.438251,15.96144,11.766449,15.490639000000002,9.59164,9.380031111156594,1920,1.031344,96,,15.270964000000001,-21.342545,1.0,0.99792725,94.94725,8.756312,0.9890339,0.11,
96,8.504854,1.0,1.0368093,,9.949574,15.96144,198.9777581691742,16.021116,8.439169999999999,15.96144,11.749426,15.495992999999999,9.64363,9.343311924945509,1940,1.0341056999999998,97,,15.260601000000001,-20.957006,1.0,0.99792725,95.95000999999999,8.75372,0.9891754,0.11,
