,target_sum_log_mean,ReturnAbsMax,URet,ReturnMin,LQGmu1,DenMISELogLast,IWNorm2,SqrtESSClassic,IWLastEpisode,IWFirstEpisode,IWMax,MISE,ReturnStepMax,TimestepsSoFar,Iteration,IWMin,IWMean,Bound,ReturnMax,ReturnMean,LQGmu01,LQGsigma,TimeElapsed,DenMISELogFirst,DenMISEMeanLog,IWNorm1,ReturnLastEpisode
187,10.285753999999999,17.260214,18.88059423439185,,-0.852,14.596962,20.626082999999998,9.112347999999999,2.9507008,,3.2427018,17.123665,0.9999993,3760,188,,0.9997449,22.806135,17.260214,17.117516000000002,-0.126,0.11,498.5812933444977,13.365739000000001,14.950361,187.95203999999998,17.102992999999998
188,10.178956,17.260214,18.90886147184733,,-0.857,16.176598000000002,20.840277,9.082508,2.8463073,,3.1842064999999997,17.153734,0.9999993,3780,189,,1.001492,22.854874,17.260214,17.117588,-0.128,0.11,503.1221299171448,13.360434,14.956831,189.28198,17.131096
189,10.06092,17.260214,18.803893315377668,,-0.861,14.025670999999999,21.096659,9.047824,2.8962076,,3.2941059999999998,17.20606,0.9999993,3800,190,,1.0046256,22.929054,17.260214,17.11712,-0.129,0.11,508.4050498008728,13.355156,14.951920999999999,190.87885,17.028912
190,9.968742,17.260214,18.928615781205682,,-0.865,15.010435000000001,21.207268,9.029571,2.01706,,3.3853512,17.171460999999997,0.9999993,3820,191,,1.0025786,22.906025,17.260214,17.117287,-0.13,0.11,510.2420783042908,13.349907,14.952232,191.49251999999998,17.148542000000003
191,9.781703,17.260214,18.92358116868529,,-0.871,16.609081,21.649393,8.919632,3.310571,,3.5988655,17.226578,0.9999993,3840,192,,1.0057532,23.031822000000002,17.260214,17.117424,-0.133,0.11,513.0761189460753,13.344686,14.960857999999998,193.10461,17.14368
192,9.552649,17.260214,18.819698647140182,,-0.877,18.592371,22.247263,8.757769,3.0692792,,4.055914,17.290363,0.9999993,3860,193,,1.0095148999999999,23.202901999999998,17.260214,17.117039000000002,-0.135,0.11,518.1668608188628,13.33949,14.979685,194.83638,17.042957
193,9.249574,17.260214,18.907763330394467,,-0.884,16.407825,22.782898,8.513631,0.57435465,,4.534574,17.125294,0.9999993,3880,194,,0.99982053,23.20738,17.260214,17.117094,-0.138,0.11,522.5822105407715,13.334322,14.987073,193.96518,17.128157
194,8.878589,17.260214,18.849704081930707,,-0.891,19.107295999999998,23.561607000000002,8.20673,0.95751023,,4.9161816,16.985538000000002,0.9999993,3900,195,,0.9916089,23.295073000000002,17.260214,17.116857999999997,-0.142,0.11,527.2692759037018,13.329181,15.008181,193.36373999999998,17.070829999999997
195,8.3593235,17.260214,18.96962871728317,,-0.9,15.954041,24.972832,7.834363499999999,3.874061,,6.134646400000001,17.10087,0.9999993,3920,196,,0.9981950999999999,23.710297,17.260214,17.117226000000002,-0.146,0.11,532.9385619163513,13.324066,15.012939000000001,195.64623999999998,17.189173
196,7.7227369999999995,17.260214,18.824529629411824,,-0.909,10.64724,26.583853,7.4594309999999995,4.356721,,7.3550143,17.243818,0.9999993,3940,197,,1.0066011000000001,24.185451999999998,17.260214,17.116867000000003,-0.151,0.11,537.5254445075989,13.318976000000001,14.990743,198.30042,17.046743
197,7.0125465,17.260214,18.808523912846574,,-0.917,14.318545,28.335478000000002,7.086513,5.292341,,7.8573885,17.370272,0.9999993,3960,198,,1.01414,24.6772,17.260214,17.11646,-0.156,0.11,542.0973887443541,13.313913000000001,14.987347,200.79973,17.035873000000002
198,6.3154325,17.260214,18.96938082281713,,-0.925,10.784358000000001,30.22891,6.7419405,7.162081,,7.468638,17.542326,0.9999993,3980,199,,1.0241281999999998,25.222701999999998,17.260214,17.116846,-0.161,0.11,546.636314868927,13.308876000000001,14.96626,203.80151,17.193413
199,5.9471254,17.260214,18.831509902049355,,-0.928,17.08607,30.401784999999997,6.5454626,0.21476787,,7.512356,17.041897,0.9999993,4000,200,,0.9949687,24.952818,17.260214,17.116529999999997,-0.163,0.11,551.3070209026337,13.303864,14.976935999999998,198.99374,17.053532
200,5.746948000000001,17.260214,18.827228250703584,,-0.93,15.763755999999999,30.658031,6.5040684,5.527522,,7.396592999999999,16.989166,0.9999993,4020,201,,0.9920494000000001,24.950436,17.260214,17.116196,-0.165,0.11,555.7669289112091,13.298876000000002,14.980782500000002,199.40193,17.04955
201,5.515157,17.260214,18.88754622372948,,-0.933,13.862522,31.014807,6.447126,6.215685,,7.207825,16.951083999999998,0.9999993,4040,202,,0.98988295,24.982670000000002,17.260214,17.1162,-0.166,0.11,559.6353046894073,13.293913,14.9751625,199.95636000000002,17.116692
202,5.4496493,17.260214,18.87670340665038,,-0.933,16.228807,30.500992,6.417689,0.24104504,,6.984564999999999,16.512107999999998,0.9999993,4060,203,,0.9642654,24.580532,17.260214,17.116106,-0.167,0.11,563.0663006305696,13.288975,14.981243,195.74588,17.097557000000002
203,5.4359746,17.260214,18.870005280267094,,-0.934,11.878252,30.577966999999997,6.4792657,6.329737000000001,,6.776325,16.629637,0.9999993,4080,204,,0.97119004,24.621382,17.260214,17.115993,-0.167,0.11,567.7830610275269,13.2840605,14.965816,198.12277,17.093248000000003
204,5.361453,17.260214,18.939375246116427,,-0.935,13.670865,30.740482,6.5024295,6.3161335,,6.559327000000001,16.696938,0.9999993,4100,205,,0.97506255,24.660213,17.260214,17.116229999999998,-0.168,0.11,572.9872269630432,13.279171,14.959315,199.88782,17.164379999999998
205,5.323156,17.260214,18.89413330107707,,-0.935,15.531838,30.852633,6.540337999999999,6.2088304,,6.3530083,16.77347,0.9999993,4120,206,,0.97954684,24.69059,17.260214,17.116255,-0.168,0.11,577.6582987308502,13.274304,14.961932999999998,201.78665,17.121226999999998
206,5.3589845,17.260214,18.92504114778228,,-0.936,12.793369,30.798766999999998,6.6270046,5.930522,,6.1893864,16.884851,0.9999993,4140,207,,0.98600763,24.698432999999998,17.260214,17.116411,-0.168,0.11,583.6594138145448,13.269461999999999,14.951316,204.10358,17.148594
207,5.161681,17.260214,18.60601867578616,,-0.937,2.862669,30.493576,6.605003999999999,2.4529810000000003,,6.240203,16.578310000000002,0.9999993,4160,208,,0.9683181999999999,24.417920000000002,17.260214,17.115129999999997,-0.17,0.11,589.0199136734009,13.264643,14.893088,201.41019,16.84959
208,5.126758000000001,17.260214,18.84446039374486,,-0.938,14.236849,30.009382000000002,6.6244392,1.2490194,,6.201723,16.283844000000002,0.9999993,4180,209,,0.95117384,24.100452,17.260214,17.114895,-0.17,0.11,594.1441893577577,13.259846,14.889757999999999,198.79533,17.066557
209,5.059764,17.260214,18.877359314159534,,-0.938,13.348539,30.102354,6.659525,5.695821,,6.204681400000001,16.341117999999998,0.9999993,4200,210,,0.95460653,24.116543,17.260214,17.114829999999998,-0.171,0.11,598.4178674221039,13.255073000000001,14.88215,200.46738,17.100828
210,4.817547,17.260214,18.77934121321431,,-0.94,15.312598999999999,30.600113,6.590952000000001,6.299710299999999,,6.571242,16.355824,0.9999993,4220,211,,0.95584774,24.212147,17.260214,17.114323000000002,-0.172,0.11,604.0915896892548,13.250322,14.883937,201.68386999999998,17.007977
211,3.9623015,17.260214,18.90192086320597,,-0.946,16.894835,35.212524,5.7363124,4.990777,,18.925447,16.283834,0.9999993,4240,212,,0.95278317,25.310651999999997,17.260214,17.114367,-0.177,0.11,609.1742169857025,13.245594,14.893177,201.99004,17.12381
212,-7.6379485,17.260214,18.758260850442365,,-0.981,3.6642773,1280.9103,1.0040745,0.012901227,,1280.9092,101.74672,0.9999993,4260,213,,6.038165599999999,153.31725,17.260214,17.113762,-0.228,0.11,614.2402589321136,13.240889000000001,14.840186,1286.1293,16.985323
213,-5.560128700000001,17.260214,18.841793997470845,,-0.978,15.275594,221.4227,1.2275254999999998,43.077606,,217.16887999999997,21.459336999999998,0.9999993,4280,214,,1.2701029,63.64228000000001,17.260214,17.113575,-0.221,0.11,618.112104177475,13.236204,14.846774,271.802,17.074114
214,-6.3390517,17.260214,18.77035211574903,,-0.979,12.451733,107.59532,1.3560591,4.543720700000001,,103.19452,11.478551,0.9999993,4300,215,,0.67863077,49.6632,17.260214,17.113039,-0.224,0.11,622.9734725952147,13.231542999999999,14.835355999999999,145.90561,16.997792999999998
215,-7.198460000000001,17.260214,18.812013861817288,,-0.981,12.576004,66.697914,1.44141,3.2532767999999996,,63.15203,7.532828299999999,0.9999993,4320,216,,0.44508815,43.456436,17.260214,17.112722,-0.228,0.11,627.9146838188171,13.226901999999999,14.822970999999999,96.13904000000001,17.044859
216,-12.909071,17.260214,18.549138958648022,,-0.988,8.193045,72.592606,1.1825242,71.75641999999999,,71.75641999999999,6.651411500000001,0.9999993,4340,217,,0.39558762,50.439644,17.260214,17.111267,-0.249,0.11,632.3221740722656,13.222283,14.789682999999998,85.84251400000001,16.796875
217,-13.237576,17.260214,18.737437651813327,,-0.988,12.6136265,91.79499,1.5093496000000002,74.931625,,74.931625,10.744275,0.9999993,4360,218,,0.63555384,45.050865,17.260214,17.110672,-0.25,0.11,638.2692427635193,13.217685999999999,14.776728,138.55074,16.981682
218,-12.028151,17.260214,18.63467674082489,,-0.987,12.261979,86.221466,1.8945357,43.687183000000005,,57.335537,12.602632,0.9999993,4380,219,,0.74588877,39.934204,17.260214,17.109634,-0.246,0.11,643.3759217262267,13.213109,14.763255,163.34964,16.883408
219,-17.12957,17.260214,18.59324234820421,,-0.991,11.324773,107.31558999999999,1.5299518,100.64984,,100.64984,12.583708999999999,0.9999993,4400,220,,0.7463076999999999,46.428333,17.260214,17.108395,-0.264,0.11,648.6454558372498,13.208553,14.746173,164.18768,16.83667
220,-21.372993,17.260214,18.639059726354876,,-0.993,11.466412,138.33165,1.4661952,124.8499,,124.8499,15.488105,0.9999993,4420,221,,0.91774297,50.804443,17.260214,17.10741,-0.278,0.11,654.0009934902191,13.204018,14.729769000000001,202.8212,16.89098
221,-22.109070000000003,17.260214,18.6251053658082,,-0.994,14.098951999999999,128.48346,1.7706852,91.266464,,91.266464,17.296787,0.9999993,4440,222,,1.0247917,46.54007,17.260214,17.1064,-0.281,0.11,658.93141913414,13.199503,14.725898,227.50375,16.883116
222,-22.592695000000003,17.260214,18.758128644568746,,-0.994,19.158646,93.86196,1.8792060000000002,8.919536,,65.331535,13.35465,0.9999993,4460,223,,0.7909684,40.909184,17.260214,17.105911,-0.283,0.11,664.7505898475648,13.195007999999998,14.745289999999999,176.38596,16.997432999999997
223,-21.341784,17.260214,18.674411219764302,,-0.994,14.489285999999998,88.607864,2.2579546,42.726032000000004,,50.101696000000004,15.090422,0.9999993,4480,224,,0.8931809,38.022964,17.260214,17.10512,-0.28,0.11,669.8199052810669,13.190535,14.742885000000001,200.07253,16.928801999999997
224,-20.670982000000002,17.260214,18.55889509950827,,-0.993,13.85583,85.95521,2.5378265,40.82351,,40.82351,16.36776,0.9999993,4500,225,,0.96950847,36.771297,17.260214,17.103865,-0.278,0.11,675.6651508808136,13.186079999999999,14.738171,218.1394,16.822666
225,-24.312143,17.260214,18.44446754627718,,-0.995,10.385575,98.5683,2.2448835,75.4826,,75.4826,16.467646,0.9999993,4520,226,,0.97909003,39.533714,17.260214,17.102121,-0.29,0.11,680.0358340740204,13.181645000000001,14.718495,221.27435,16.709837
226,-29.166237,17.260214,18.632617772876987,,-0.996,15.044801000000001,91.716934,1.7315099999999999,2.3406944,,84.97702,11.742459,0.9999993,4540,227,,0.6995982,41.64736,17.260214,17.101173,-0.306,0.11,684.1423454284667,13.177230999999999,14.719488,158.80879,16.88706
227,-33.31224,17.260214,18.365292052299434,,-0.997,10.38913,62.82043,1.5669152,4.314415,,60.217003000000005,7.2359715,0.9999993,4560,228,,0.43172935,40.282204,17.260214,17.099134,-0.319,0.11,689.1095540523529,13.172834,14.698893,98.43429,16.636086
228,-40.62101,17.260214,18.503948470090712,,-0.998,10.280008,170.60912,1.1811867,168.75153999999998,,168.75153999999998,14.755703,0.9999993,4580,229,,0.8800053,58.593517000000006,17.260214,17.09771,-0.34,0.11,694.2284185886383,13.168459,14.676982,201.52121,16.772724
229,-45.25128,17.260214,18.623874385524022,,-0.999,15.277593,97.2499,1.1825386999999998,5.0702066,,96.51039,8.386726,0.9999993,4600,230,,0.50000775,52.17442,17.260214,17.096762,-0.354,0.11,699.9225714206696,13.164102,14.678251999999999,115.00178000000001,16.879974
230,-48.025925,17.260214,18.25887984269329,,-0.999,12.207557000000001,130.05182,1.4296959999999999,113.96032,,113.96032,13.385454999999999,0.9999993,4620,231,,0.8049115,49.603394,17.260214,17.09435,-0.363,0.11,705.889396905899,13.159761999999999,14.665095999999998,185.93456,16.539616
231,-49.937256,17.260214,18.50618659677762,,-0.999,10.511819000000001,92.34380999999999,1.5851118999999998,16.857485,,78.92657,10.503160000000001,0.9999993,4640,232,,0.6309279000000001,43.17003,17.260214,17.092979999999997,-0.369,0.11,711.4745070934296,13.155443,14.645829999999998,146.37527,16.77607
232,-49.879554999999996,17.260214,18.594755236335303,,-0.999,14.291885999999998,81.040146,1.9134099999999998,37.76911,,59.23826999999999,11.116122,0.9999993,4660,233,,0.66550654,38.178093,17.260214,17.091948000000002,-0.369,0.11,716.3527517318726,13.151142000000002,14.64245,155.06302,16.852684
233,-48.609142,17.260214,18.50741854730505,,-0.999,12.336402,79.58714,2.2276769,38.99588,,47.020022999999995,12.672748,0.9999993,4680,234,,0.7576685000000001,35.91698,17.260214,17.090574,-0.366,0.11,721.3028316497803,13.146859,14.630947,177.29443,16.770462
234,-48.04642,17.260214,18.50375221460856,,-0.999,12.315373,80.537346,2.4577496,41.198029999999996,,41.198029999999996,14.098602,0.9999993,4700,235,,0.84230053,35.166916,17.260214,17.089212,-0.366,0.11,726.3595993518829,13.142595000000002,14.619848999999999,197.94063,16.770779
235,-46.896392999999996,17.260214,18.548584687764347,,-0.999,13.035098,77.30540500000001,2.7068553,30.13118,,33.990111999999996,14.853464,0.9999993,4720,236,,0.8866718000000001,33.98291,17.260214,17.088047,-0.363,0.11,731.966944694519,13.138349,14.612248000000001,209.25455,16.814219
236,-46.49074,17.260214,18.559437365977615,,-0.999,17.288519,75.18764499999999,2.9015179,29.882986,,29.882986,15.430142000000002,0.9999993,4740,237,,0.92049915,33.276196,17.260214,17.086939,-0.363,0.11,736.4223031997681,13.134120000000001,14.622862,218.1583,16.825364999999998
237,-45.754166,17.260214,18.471989759753498,,-0.999,17.765203,72.5339,3.0986466,25.538149,,25.946922,15.8282175,0.9999993,4760,238,,0.9443568000000001,32.538944,17.260214,17.08548,-0.362,0.11,742.2166841030121,13.1299095,14.635542999999998,224.75691,16.73949
238,-45.229454,17.260214,18.51101083685214,,-0.999,15.66404,70.20774,3.2754617,23.408720000000002,,23.408720000000002,16.129751000000002,0.9999993,4780,239,,0.9621873,31.938406,17.260214,17.084217000000002,-0.361,0.11,747.5762007236481,13.125717000000002,14.6394415,229.96277,16.783863
239,-45.391926,17.260214,18.346635084158624,,-0.999,14.513651999999999,68.005585,3.4183822,21.879524,,21.879524,16.224487,0.9999993,4800,240,,0.9686212,31.372192,17.260214,17.082287,-0.362,0.11,752.1570365428925,13.121542000000002,14.638598000000002,232.46909,16.62112
240,-45.386654,17.260214,18.56907642633475,,-0.999,12.549118,66.013885,3.560821,19.781534,,20.645025,16.343931,0.9999993,4820,241,,0.9753678,30.8857,17.260214,17.081245000000003,-0.363,0.11,758.9095551967621,13.117384,14.62965,235.06363,16.831448
241,-45.44675,17.260214,18.454281614053205,,-0.999,17.95459,64.311134,3.6932552000000003,18.867355,,19.735575,16.44387,0.9999993,4840,242,,0.98147696,30.464195,17.260214,17.079798,-0.364,0.11,765.5661678314209,13.113242999999999,14.643149,237.51743,16.730679000000002
242,-45.483757000000004,17.260214,18.305274457657454,,-0.999,12.631919,62.69968000000001,3.8222803999999995,17.521255,,18.838373,16.510804999999998,0.9999993,4860,243,,0.9862377,30.057859999999998,17.260214,17.077744,-0.365,0.11,770.0561542510986,13.109119,14.634666000000001,239.65576000000001,16.58049
243,-45.822258000000005,17.260214,18.443444082610675,,-0.999,12.262549,61.747657999999994,3.9314928,18.170464000000003,,18.538866,16.653124,0.9999993,4880,244,,0.99491996,29.823856,17.260214,17.076244,-0.366,0.11,775.3381304740906,13.105012,14.624765,242.76047000000003,16.711903
244,-46.22464,17.260214,18.46446122962364,,-0.999,17.995779000000002,60.951397,4.032106,17.199907,,18.354886999999998,16.7894,0.9999993,4900,245,,1.0031122,29.631484999999998,17.260214,17.074873,-0.368,0.11,780.4705991744995,13.100923,14.638387,245.76247999999998,16.740284
245,-46.673275,17.260214,18.242133464262047,,-0.999,15.976594,60.293877,4.1264877,16.721434,,18.178766,16.912512,0.9999993,4920,246,,1.01139,29.460869,17.260214,17.072636,-0.37,0.11,786.1950850486755,13.0968485,14.643726999999998,248.80194,16.524168
246,-46.880866999999995,17.260214,18.479114879088023,,-0.999,13.879254000000001,58.89921999999999,4.232346,13.5942745,,17.617718,16.877129,0.9999993,4940,247,,1.0092385,29.111629999999998,17.260214,17.071304,-0.372,0.11,791.4347124099731,13.0927925,14.64057,249.28189,16.744709
247,-46.924137,17.260214,18.499208290322517,,-0.999,13.94188,57.552372,4.343337,13.267489000000001,,16.883694000000002,16.85761,0.9999993,4960,248,,1.007941,28.779469,17.260214,17.070084,-0.373,0.11,797.3295547962189,13.088752000000001,14.637689000000002,249.96936000000002,16.76819
248,-46.784637,17.260214,18.386252263529435,,-0.999,4.256507,55.34301,4.446662,7.905428999999999,,15.958017000000002,16.527496,0.9999993,4980,249,,0.9883199,28.172328999999998,17.260214,17.068422,-0.373,0.11,802.3304443359375,13.084727,14.595932999999999,246.09163999999998,16.656876
249,-46.7254,17.260214,18.525705127955607,,-0.999,13.818270000000002,54.7286,4.552784,14.196210999999998,,15.270132,16.671083,0.9999993,5000,250,,0.99666995,28.044484999999998,17.260214,17.067324,-0.373,0.11,807.9161982536316,13.08072,14.592688,249.16747999999998,16.793743
250,-46.506268,17.260214,18.460708663740736,,-0.999,14.134765,53.404056999999995,4.6674885999999995,10.601032,,14.482723000000002,16.611452,0.9999993,5020,251,,0.99307895,27.705349,17.260214,17.065994,-0.373,0.11,814.3735980987549,13.076728,14.590765,249.26282,16.733060000000002
251,-46.08096,17.260214,18.462082559702477,,-0.999,17.442795,51.793785,4.7821746,8.045045,,13.585033,16.441511,0.9999993,5040,252,,0.9828846,27.269356,17.260214,17.064667,-0.373,0.11,819.8498244285582,13.072751,14.601975,247.68692000000001,16.73169
252,-45.606472,17.260214,18.455932606656056,,-0.999,14.028958,50.848366,4.90445,10.423728,,12.723338,16.489363,0.9999993,5060,253,,0.9857046,27.047253,17.260214,17.063353,-0.372,0.11,826.4458451271057,13.068791000000001,14.599571,249.38327,16.73214
253,-45.267895,17.260214,18.455891970539216,,-0.999,15.931295,50.28096,5.013792,11.36775,,12.081799499999999,16.60369,0.9999993,5080,254,,0.99251294,26.93133,17.260214,17.06205,-0.372,0.11,832.9465374946594,13.064846000000001,14.604687,252.09828,16.732288
254,-44.812294,17.260214,18.478647288496436,,-0.999,14.123820000000002,49.110027,5.1248684,7.8139386,,11.386650999999999,16.512214999999998,0.9999993,5100,255,,0.9869899,26.616014,17.260214,17.060807999999998,-0.371,0.11,838.743533372879,13.060917,14.602704999999998,251.68242999999998,16.745235
255,-44.9106,17.260214,18.570015102590943,,-0.999,8.928338,49.081787,5.200295,12.45947,,12.45947,16.685270000000003,0.9999993,5120,256,,0.9970304,26.64252,17.260214,17.059948000000002,-0.372,0.11,845.7942779064177,13.057003,14.580425,255.23977999999997,16.840948
256,-45.117638,17.260214,18.368760872680927,,-0.999,16.165253,48.928771999999995,5.269184,11.063761999999999,,12.750778,16.783892,0.9999993,5140,257,,1.0031700000000001,26.610962,17.260214,17.058329,-0.374,0.11,851.4256725311279,13.053104,14.586518,257.8147,16.643210999999997
257,-45.20852,17.260214,18.477350468373615,,-0.999,17.130606,48.28669,5.34649,8.516796000000001,,12.809378,16.741947,0.9999993,5160,258,,1.0006368,26.426926,17.260214,17.057129,-0.375,0.11,857.34175157547,13.049221000000001,14.596329999999998,258.1643,16.749268
258,-45.28484,17.260214,18.294733267198282,,-0.999,15.228239000000002,47.86865,5.423414,9.481096,,12.817774,16.765196,0.9999993,5180,259,,1.002361,26.312804999999997,17.260214,17.055294,-0.376,0.11,863.2319369316101,13.045353,14.598714000000001,259.6115,16.582205
259,-45.440567,17.260214,18.573270704786925,,-0.999,10.712287,47.6845,5.491761,10.209226,,12.929533000000001,16.850315,0.9999993,5200,260,,1.0071995,26.2791,17.260214,17.054457,-0.377,0.11,870.0753769874573,13.041499,14.583717000000002,261.8719,16.837574
260,-45.413376,17.260214,18.51050944173373,,-0.999,14.269777,46.876152000000005,5.571817,6.9477205,,12.726117,16.742725,0.9999993,5220,261,,1.0007101,26.03604,17.260214,17.053364000000002,-0.378,0.11,874.6448402404785,13.03766,14.582488,261.18532999999996,16.768798999999998
261,-45.22009,17.260214,18.41506300208452,,-0.999,11.810611999999999,45.851078,5.656992400000001,5.4102144,,12.233966,16.562534,0.9999993,5240,262,,0.98999697,25.715920999999998,17.260214,17.051952,-0.378,0.11,880.5046150684358,13.033836,14.571857999999999,259.3792,16.683672
262,-45.196907,17.260214,18.37007914841949,,-0.999,10.482489999999999,45.83885,5.7285265999999995,10.432121,,12.054661,16.700526999999997,0.9999993,5260,263,,0.99843746,25.739613000000002,17.260214,17.050425,-0.378,0.11,885.394627571106,13.030026,14.556220999999999,262.58905,16.649944
263,-45.078346,17.260214,18.323441281383488,,-0.999,11.616527,45.249446999999996,5.814916,7.458558999999999,,11.735806,16.667355,0.9999993,5280,264,,0.9966732,25.572151,17.260214,17.048707999999998,-0.379,0.11,891.4939470291138,13.026232,14.545031,263.12172999999996,16.5973
264,-44.837517,17.260214,18.523076857609567,,-0.999,13.183245000000001,44.1543,5.879347,3.0025058,,11.252995,16.382808999999998,0.9999993,5300,265,,0.9796168,25.190018,17.260214,17.04769,-0.379,0.11,897.6420819759369,13.02245,14.539832999999998,259.59845,16.779253
265,-44.526707,17.260214,18.28642273314497,,-0.999,15.840755,43.625046000000005,5.9788394,7.2497606,,10.724,16.394287,0.9999993,5320,266,,0.9805531999999999,25.054937,17.260214,17.04588,-0.378,0.11,904.843365430832,13.018684,14.544602,260.82715,16.566435000000002
266,-44.157177000000004,17.260214,18.352289961198704,,-0.999,19.22974,43.10349,6.079789,6.945401700000001,,10.171536999999999,16.408075,0.9999993,5340,267,,0.9814985999999999,24.924923,17.260214,17.044348,-0.378,0.11,910.2993922233583,13.014932,14.562035999999999,262.06012000000004,16.636553
267,-43.7945,17.260214,18.413358763628825,,-0.999,13.077209,42.678394,6.179364,7.144064999999999,,9.641319000000001,16.45001,0.9999993,5360,268,,0.9840498,24.829617000000002,17.260214,17.043007,-0.377,0.11,916.6376807689667,13.011192999999999,14.556384,263.72534,16.685081
268,-43.395863,17.260214,18.37511723297597,,-0.999,18.5387,42.264637,6.277603599999999,6.889643700000001,,9.131553,16.486506,0.9999993,5380,269,,0.9863221,24.734977999999998,17.260214,17.041555,-0.377,0.11,922.1016232967377,13.007469,14.57109,265.32065,16.651968
269,-42.910706,17.260214,18.513155640655178,,-0.999,18.205606,41.65566,6.3765545,5.260022,,8.549176,16.445543,0.9999993,5400,270,,0.98377615,24.566017000000002,17.260214,17.040602,-0.376,0.11,927.7971773147583,13.003758,14.584462,265.61957,16.784409
270,-42.381474,17.260214,18.368487849689974,,-0.999,18.250515,41.253136,6.478791,6.2311163,,7.9615602,16.485378,0.9999993,5420,271,,0.9862378,24.477709,17.260214,17.039143,-0.375,0.11,933.72651386261,13.000062,14.597893,267.27045,16.645298
271,-41.793316,17.260214,18.41034622275592,,-0.999,9.024194,40.791233,6.5815187,5.4031142999999995,,7.315573700000001,16.498123,0.9999993,5440,272,,0.98701566,24.365705,17.260214,17.037827,-0.374,0.11,940.3181259632112,12.996379,14.577316,268.46826,16.681347
272,-41.395846999999996,17.260214,18.41927725477137,,-0.999,15.125473999999999,40.617737,6.668676,6.902685000000001,,6.9523997,16.584269,0.9999993,5460,273,,0.99218506,24.349026000000002,17.260214,17.036576999999998,-0.373,0.11,946.7143547534944,12.992708,14.579244000000001,270.86652000000004,16.69635
273,-41.085392,17.260214,18.5160085544039,,-0.999,14.609973000000002,40.384003,6.750592999999999,6.502121400000001,,6.6999598,16.632260000000002,0.9999993,5480,274,,0.9949488000000001,24.302792,17.260214,17.035656,-0.373,0.11,953.411200284958,12.989053,14.579293,272.61597,16.78444
274,-40.776653,17.260214,18.42162001690771,,-0.999,14.184458,40.111137,6.8317266000000005,6.1153293,,6.4600053,16.657010999999997,0.9999993,5500,275,,0.99646664,24.236448,17.260214,17.034372,-0.373,0.11,959.8016965389253,12.98541,14.577805999999999,274.02832,16.682888000000002
275,-40.377666,17.260214,18.46511513631134,,-0.999,15.276135,39.771435,6.9157243,5.5160794,,6.191688500000001,16.659032999999997,0.9999993,5520,276,,0.99655175,24.146411999999998,17.260214,17.033289,-0.372,0.11,965.5651829242706,12.98178,14.580293,275.04828,16.735197
276,-40.003440000000005,17.260214,18.48568002822169,,-0.999,11.256577499999999,39.53212,6.997372599999999,5.909807,,5.9638715,16.694836,0.9999993,5540,277,,0.99863166,24.094849,17.260214,17.032284,-0.372,0.11,972.3639183044434,12.978163,14.568252,276.62097,16.755010000000002
277,-39.62304,17.260214,18.432027200268887,,-0.999,18.94751,39.297184,7.076451,5.767755999999999,,5.802641,16.722593,0.9999993,5560,278,,1.0003043,24.039911,17.260214,17.031084,-0.371,0.11,978.1674327850342,12.97456,14.583967999999999,278.0846,16.698622
278,-39.2383,17.260214,18.56674563069853,,-0.999,11.967013,38.677296000000005,7.114051,1.26948,,5.6965,16.48767,0.9999993,5580,279,,0.9862088,23.766315,17.260214,17.03034,-0.37,0.11,984.650238275528,12.970969,14.574561,275.15225,16.823784
279,-38.878895,17.260214,18.44521645826088,,-0.999,11.10625,38.476208,7.1922936,5.5979457,,5.5979457,16.523409,0.9999993,5600,280,,0.98832923,23.72287,17.260214,17.029234,-0.37,0.11,990.7988095283507,12.967391000000001,14.5620985,276.73217999999997,16.720613
280,-38.42328,17.260214,18.38442334396716,,-0.999,16.567885999999998,38.23532,7.271640299999999,5.180765,,5.575318299999999,16.541301999999998,0.9999993,5620,281,,0.98944306,23.662205,17.260214,17.027922,-0.369,0.11,997.1941061019896,12.963826,14.569167000000002,278.0335,16.660337
281,-37.923404999999995,17.260214,18.47679604120349,,-0.999,13.714079000000002,38.081317999999996,7.349792999999999,5.495292,,5.5706415,16.593672,0.9999993,5640,282,,0.99251705,23.638855,17.260214,17.026928,-0.368,0.11,1003.127681016922,12.960274,14.566072,279.8898,16.747543
282,-37.38477,17.260214,18.43471633689182,,-0.999,7.6769648,37.984234,7.425152000000001,5.5829163,,5.600199,16.662336,0.9999993,5660,283,,0.9966031999999999,23.636017000000002,17.260214,17.025812,-0.367,0.11,1010.2417867183684,12.956733999999999,14.541678,282.0387,16.71078
283,-36.860676,17.260214,18.57966547861625,,-0.999,12.650342,37.867928000000006,7.496371300000001,5.2179437,,5.687819999999999,16.714312,0.9999993,5680,284,,0.99954945,23.621738,17.260214,17.025156,-0.365,0.11,1016.4205887317656,12.953206,14.534981,283.87203999999997,16.840103
284,-36.39924,17.260214,18.378495622511906,,-0.999,9.058038999999999,37.723843,7.5643606,4.9883122,,5.7455324999999995,16.741993,0.9999993,5700,285,,1.0012517,23.587335999999997,17.260214,17.02385,-0.364,0.11,1022.2980682849884,12.949692,14.515735000000001,285.35675,16.65211
