,TimestepsSoFar,IWNorm2,IWMax,LQGmu1,ReturnMean,IWMin,ReturnAbsMax,ReturnMax,IWNorm1,IWLastEpisode,DenMISEMeanLog,LQGmu01,Bound,URet,ReturnMin,MISE,Iteration,DenMISELogFirst,SqrtESSClassic,DenMISELogLast,IWFirstEpisode,ReturnLastEpisode,ReturnStepMax,LQGsigma,target_sum_log_mean,IWMean,TimeElapsed
467,9360,25.366518,1.4001967,0.96,10.049223,,17.273659,17.273659,467.8418,1.3613663,14.203959,0.193,10.396915,9.400484121974406,,8.523749,468,11.055353,18.443279999999998,18.669678,,8.558575999999999,0.99999875,0.11,-138.43857,0.999662,4922.619435787201
468,9380,25.384272,1.3990021000000001,0.96,10.045964999999999,,17.273659,17.273659,468.85867,1.3910025,14.215435000000001,0.193,10.39446,9.35754209276442,,8.524049,469,11.053219,18.47044,19.586218,,8.521938,0.99999875,0.11,-138.10093999999998,0.99969864,4945.549015522003
469,9400,25.390306,1.3978164,0.96,10.042875,,17.273659,17.273659,469.64172,1.1561537,14.21839,0.193,10.3880205,9.438964953440024,,8.520284,470,11.051089,18.496891,15.605077,,8.593254,0.99999875,0.11,-137.77358999999998,0.9992377,4967.450078248979
470,9420,25.408335,1.3966359,0.96,10.039596000000001,,17.273659,17.273659,470.66327,1.3928437,14.219634,0.193,10.385611,9.332532381548882,,8.520605,471,11.048964,18.523972,14.805760000000001,,8.498219500000001,0.99999875,0.11,-137.44893000000002,0.9992851,4995.681092739105
471,9440,25.425570999999998,1.3954642,0.96,10.03641,,17.273659,17.273659,471.6702,1.3772587,14.223726000000001,0.193,10.383061,9.378776309853274,,8.520774000000001,472,11.046842999999999,18.551016,16.151834,,8.536291,0.99999875,0.11,-137.12283,0.99930125,5025.221044540405
472,9460,25.436298,1.3942976,0.96,10.033348,,17.273659,17.273659,472.55102999999997,1.2500405,14.2272625,0.193,10.3784,9.429312293285493,,8.5188,473,11.044725999999999,18.577822,15.897082000000001,,8.587424,0.99999875,0.11,-136.79886000000002,0.9990508,5053.143380641937
473,9480,25.45401,1.3931386000000001,0.96,10.030159,,17.273659,17.273659,473.56647000000004,1.3831924999999998,14.232119,0.193,10.375988000000001,9.362128462277855,,8.519083,474,11.042615,18.604788,16.531157,,8.522112,0.99999875,0.11,-136.47468999999998,0.99908537,5075.559056282044
474,9500,25.469276,1.3919872,0.96,10.027068,,17.273659,17.273659,474.53598,1.3362846000000002,14.229996,0.193,10.372875,9.406001832041408,,8.518653,475,11.040507,18.631702,13.225351000000002,,8.561983,0.99999875,0.11,-136.15892,0.99902314,5099.084682703018
475,9520,25.486908,1.390842,0.96,10.023922,,17.273659,17.273659,475.5498,1.3794197,14.241741000000001,0.193,10.370479,9.368799890553435,,8.518929,476,11.038404,18.658592000000002,19.821704999999998,,8.529749,0.99999875,0.11,-135.83055,0.9990541999999999,5118.236658096314
476,9540,25.5048,1.3897030000000001,0.96,10.020750999999999,,17.273659,17.273659,476.56836,1.3830921999999999,14.246172,0.193,10.368122,9.35041008868475,,8.519233,477,11.036305,18.685438,16.355942000000002,,8.511467999999999,0.99999875,0.11,-135.51082,0.9990950999999999,5144.890342712401
477,9560,25.52272,1.3885703999999999,0.96,10.017578,,17.273659,17.273659,477.58743,1.3826518,14.233673999999999,0.193,10.365767,9.341164828770944,,8.519525999999999,478,11.034211,18.712246,8.273615,,8.50433,0.99999875,0.11,-135.20934,0.99913687,5172.863706588745
478,9580,25.539652,1.3874452,0.96,10.014507,,17.273659,17.273659,478.58804000000003,1.3632125,14.236304,0.193,10.363213,9.386791890028617,,8.519608999999999,479,11.032122,18.73902,15.494573,,8.546661,0.99999875,0.11,-134.89407,0.99913996,5198.696152687073
479,9600,25.557326999999997,1.3863263000000001,0.96,10.011409,,17.273659,17.273659,479.60245,1.3759589,14.241720999999998,0.193,10.360859,9.364175802242123,,8.519882,480,11.030036,18.76575,16.83843,,8.526622,0.99999875,0.11,-134.5773,0.9991718,5225.076946496964
480,9620,25.575165,1.3852135,0.96,10.008303999999999,,17.273659,17.273659,480.6198,1.3779983999999998,14.244972,0.193,10.358544,9.352981872475516,,8.520182,481,11.027955,18.792442,15.8057375,,8.518193,0.99999875,0.11,-134.26398,0.9992095999999999,5249.27024269104
481,9640,25.592983,1.3841083,0.96,10.005207,,17.273659,17.273659,481.6369,1.3766441,14.251297000000001,0.193,10.356224000000001,9.355195067024322,,8.520466,482,11.025878,18.8191,17.295185,,8.515555,0.99999875,0.11,-133.94888,0.99924666,5275.362430810927
482,9660,25.609589,1.3830078000000001,0.96,10.002193,,17.273659,17.273659,482.63107,1.352867,14.242332000000001,0.193,10.353608,9.388741367781767,,8.520442999999998,483,11.023806,18.845717999999998,9.922202,,8.549536999999999,0.99999875,0.11,-133.65039,0.99923617,5297.441186904907
483,9680,25.623535,1.3819149,0.96,9.999249,,17.273659,17.273659,483.57382,1.3003759,14.2509,0.193,10.350174,9.41962737436057,,8.519586,484,11.021737,18.872252,18.390831,,8.57757,0.99999875,0.11,-133.33571,0.99911946,5323.663846492766
484,9700,25.641586,1.3808267,0.96,9.996152,,17.273659,17.273659,484.59497000000005,1.3775871000000002,14.258807000000001,0.193,10.347908,9.331978515004463,,8.519891000000001,485,11.019673,18.898789999999998,18.087255,,8.49738,0.99999875,0.11,-133.02284,0.9991648999999999,5343.927209854126
485,9720,25.659582,1.379746,0.96,9.993077,,17.273659,17.273659,485.61514000000005,1.3756152,14.265633,0.193,10.345646,9.338595987194882,,8.520188000000001,486,11.017613,18.925295000000002,17.576956,,8.50181,0.99999875,0.11,-132.71231,0.9992081,5367.826976299286
486,9740,25.677073,1.3786714,0.96,9.990066,,17.273659,17.273659,486.62573,1.3651705,14.257029000000001,0.193,10.343296,9.367344721439958,,8.520388,487,11.015558,18.951760999999998,10.076433999999999,,8.526055,0.99999875,0.11,-132.41846,0.99923146,5394.049129486084
487,9760,25.694983999999998,1.3776015,0.96,9.987031,,17.273659,17.273659,487.6443,1.3721523000000002,14.260428,0.193,10.341046,9.345574405642834,,8.520677000000001,488,11.013507,18.978189999999998,15.917203,,8.509276,0.99999875,0.11,-132.11385,0.9992711,5421.824411153792
488,9780,25.71291,1.3765391000000002,0.96,9.984007,,17.273659,17.273659,488.6631,1.371472,14.262763,0.193,10.338808,9.343204826059573,,8.520967,489,11.011459,19.004580999999998,15.403135999999998,,8.50794,0.99999875,0.11,-131.81152,0.99931103,5445.487535953522
489,9800,25.730593,1.3754813999999997,0.96,9.981025,,17.273659,17.273659,489.6773,1.3660066000000002,14.267370999999999,0.193,10.336538000000001,9.362371376620855,,8.521214500000001,490,11.009417,19.030936999999998,16.521910000000002,,8.5225935,0.99999875,0.11,-131.50818,0.9993414,5466.6217119693765
490,9820,25.747685999999998,1.3744311000000002,0.96,9.978102,,17.273659,17.273659,490.6803,1.3538415000000001,14.274066,0.193,10.334149,9.385100140593638,,8.521333,491,11.007378,19.057259,17.555108999999998,,8.54625,0.99999875,0.11,-131.20396000000002,0.9993489,5494.797935962677
491,9840,25.765413,1.3733853999999999,0.96,9.975146,,17.273659,17.273659,491.69527999999997,1.3648658,14.282953,0.193,10.331918,9.361121797688893,,8.521598,492,11.005343,19.08354,18.648083,,8.523503999999999,0.99999875,0.11,-130.89876,0.99938065,5523.667353153229
492,9860,25.783108,1.3723458999999998,0.96,9.972202000000001,,17.273659,17.273659,492.70972,1.363336,14.288379,0.193,10.329684,9.36156610869952,,8.521851,493,11.003313,19.109787,16.959047,,8.523678,0.99999875,0.11,-130.59822,0.99941117,5548.080923795699
493,9880,25.800844,1.3713123999999999,0.96,9.969261999999999,,17.273659,17.273659,493.72485,1.3631787,14.290566,0.193,10.327461,9.357487588319024,,8.522103,494,11.0012865,19.135996,15.370606,,8.519667,0.99999875,0.11,-130.30211,0.9994430000000001,5574.550431013106
494,9900,25.81737,1.3702848,0.96,9.966402,,17.273659,17.273659,494.71685999999994,1.3391819,14.297398999999999,0.193,10.324943,9.396516316255564,,8.522051,495,10.999264,19.162172,17.673154999999998,,8.554008999999999,0.99999875,0.11,-130.00258,0.9994280000000001,5599.8264236450195
495,9920,25.83514,1.369262,0.96,9.963488,,17.273659,17.273659,495.73267000000004,1.361948,14.305242999999999,0.193,10.322751,9.356756272848406,,8.522314999999999,496,10.997246,19.188309,18.188536,,8.520646000000001,0.99999875,0.11,-129.70317,0.999461,5625.5490815639505
496,9940,25.852646,1.3682464,0.96,9.960609,,17.273659,17.273659,496.74332000000004,1.355896,14.299567999999999,0.193,10.320517,9.366867341854618,,8.522527,497,10.995232000000001,19.214409,11.485486,,8.533275999999999,0.99999875,0.11,-129.41846999999999,0.9994834999999999,5652.355664014815
497,9960,25.869329999999998,1.3672355,0.96,9.957789,,17.273659,17.273659,497.73828,1.3393736,14.310954999999998,0.193,10.318083999999999,9.395647460553679,,8.52253,498,10.993222,19.240479,19.97084,,8.555916,0.99999875,0.11,-129.1179,0.99947447,5674.3841292858115
498,9980,25.887423000000002,1.3662292999999999,0.96,9.954789,,17.273659,17.273659,498.76013,1.3652773,14.304502,0.193,10.315861,9.297314633668172,,8.522733,499,10.991216,19.266504,11.091700999999999,,8.461022999999999,0.99999875,0.11,-128.83632,0.9995193000000001,5700.954952716827
499,10000,25.904526,1.365229,0.96,9.951967999999999,,17.273659,17.273659,499.76312,1.3455136,14.306391,0.193,10.313552,9.38302407543797,,8.522839999999999,500,10.989214,19.292501,15.250262,,8.544102,0.99999875,0.11,-128.54755,0.99952626,5727.141025543213
500,10020,25.921984,1.3642347,0.96,9.949137,,17.273659,17.273659,500.7729,1.3514215,14.317507999999998,0.193,10.31134,9.374644465331745,,8.523035,501,10.987216,19.318462,19.876858,,8.533914,0.99999875,0.11,-128.25069,0.9995466999999999,5754.999665975572
501,10040,25.9386,1.3632461999999999,0.96,9.946353,,17.273659,17.273659,501.76635999999996,1.3342611999999998,14.324173000000002,0.193,10.308908,9.395298061262176,,8.523,502,10.985222,19.344389000000003,17.664089999999998,,8.5516615,0.99999875,0.11,-127.95945,0.99953455,5782.524148225783
502,10060,25.956516,1.3622625,0.96,9.943482000000001,,17.273659,17.273659,502.78488,1.3583121999999999,14.32666,0.193,10.306778999999999,9.33752117507323,,8.523256,503,10.983232000000001,19.370275,15.575933,,8.502004,0.99999875,0.11,-127.67348500000001,0.99957234,5808.835472583771
503,10080,25.972816,1.3612833,0.96,9.940732,,17.273659,17.273659,503.77216,1.3262118999999999,14.321278,0.193,10.304274000000001,9.395788918275272,,8.5231285,504,10.981246,19.396132,11.614462,,8.557243,0.99999875,0.11,-127.39655,0.9995478999999999,5837.7440769672385
504,10100,25.990198,1.3603098,0.96,9.937944,,17.273659,17.273659,504.78033,1.3462222,14.324892000000002,0.193,10.302071,9.374878893013882,,8.5232935,505,10.979263000000001,19.42195,16.147645999999998,,8.533468,0.99999875,0.11,-127.11171999999999,0.9995649999999999,5867.942076206207
505,10120,26.008024,1.3593425,0.96,9.9351225,,17.273659,17.273659,505.79717999999997,1.353999,14.330485000000001,0.193,10.299959,9.347781168042802,,8.5235405,506,10.977285,19.447735,17.156363,,8.51008,0.99999875,0.11,-126.82601000000001,0.99959916,5897.070153236389
506,10140,26.024683,1.3583796000000001,0.96,9.932395,,17.273659,17.273659,506.79132000000004,1.3304608,14.333758,0.193,10.297586,9.39348650174385,,8.523517,507,10.975311,19.473485999999998,15.989949,,8.551814,0.99999875,0.11,-126.54375,0.99958843,5924.778860092163
507,10160,26.042456,1.3574226,0.96,9.929606,,17.273659,17.273659,507.80713,1.3511663999999999,14.332785000000001,0.193,10.295489,9.350105821675424,,8.523760000000001,508,10.973339999999999,19.499203,13.840294,,8.515755,0.99999875,0.11,-126.26681,0.9996203000000001,5955.721949815749
508,10180,26.059202,1.3564701000000001,0.96,9.92689,,17.273659,17.273659,508.80295,1.3303796,14.32482,0.193,10.29315,9.387567468456707,,8.52375,509,10.971374,19.524885,10.278758999999999,,8.547032000000002,0.99999875,0.11,-125.99798600000001,0.99961287,5983.211138486861
509,10200,26.076992,1.3555223,0.96,9.924124,,17.273659,17.273659,509.81915,1.3498476000000001,14.331923000000002,0.193,10.291076,9.350500776717608,,8.523997999999999,510,10.969411000000001,19.550535,17.947315,,8.516051,0.99999875,0.11,-125.71516000000001,0.9996454,6014.58096075058
510,10220,26.094905999999998,1.3545802,0.96,9.921334,,17.273659,17.273659,510.83774000000005,1.3513906,14.334335999999999,0.193,10.289007000000002,9.33213996013768,,8.524241,511,10.967452,19.576147,15.567117999999999,,8.49843,0.99999875,0.11,-125.43808,0.9996825,6051.549838066101
511,10240,26.110666000000002,1.3536427,0.96,9.918682,,17.273659,17.273659,511.814,1.3083120000000001,14.334717000000001,0.193,10.286408,9.405050625276075,,8.523945,512,10.965497000000001,19.60172,14.529585,,8.563428,0.99999875,0.11,-125.164185,0.9996367,6090.288482666016
512,10260,26.128168,1.3527097,0.96,9.915979,,17.273659,17.273659,512.82465,1.3416848999999997,14.342614999999999,0.193,10.284314,9.370383143872743,,8.524144999999999,513,10.963546000000001,19.627272,18.387306,,8.532829,0.99999875,0.11,-124.88378999999999,0.99965817,6112.991400957108
513,10280,26.138754000000002,1.3517823999999998,0.96,9.9134,,17.273659,17.273659,513.6929,1.1984812,14.341907500000001,0.193,10.280018,9.431733410657088,,8.522112,514,10.961598,19.652538,13.9802685,,8.5901575,0.99999875,0.11,-124.613266,0.99940246,6148.7038831710815
514,10300,26.15645,1.3508596000000002,0.96,9.9106865,,17.273659,17.273659,514.7071,1.3431969,14.335676000000001,0.193,10.27796,9.354626966632036,,8.52233,515,10.959655,19.678019,11.133778999999999,,8.515709,0.99999875,0.11,-124.349106,0.99943125,6190.786383152008
515,10320,26.173607,1.3499415000000001,0.96,9.908036,,17.273659,17.273659,515.7108,1.3319753,14.339189000000001,0.193,10.275806,9.3826149725707,,8.522444,516,10.957714999999999,19.703468,16.148376000000003,,8.543223,0.99999875,0.11,-124.07627,0.99943954,6223.434596538544
516,10340,26.19108,1.3490291,0.96,9.9053755,,17.273659,17.273659,516.7208,1.3372982,14.346778,0.193,10.273736,9.372434123134294,,8.522633,517,10.955779,19.728886,18.263594,,8.53233,0.99999875,0.11,-123.80039,0.99946,6260.106758117676
517,10360,26.209057,1.3481197,0.96,9.90263,,17.273659,17.273659,517.74054,1.3463094,14.346642999999998,0.193,10.2717085,9.316293356695958,,8.522855,518,10.953847,19.754261,14.278322,,8.483692999999999,0.99999875,0.11,-123.53326000000001,0.9994991,6299.243320226668
518,10380,26.22707,1.3472161,0.96,9.899857,,17.273659,17.273659,518.7612,1.3463646,14.339964000000002,0.193,10.269649000000001,9.296393026430444,,8.523036,519,10.951918,19.779612,10.880885000000001,,8.46274,0.99999875,0.11,-123.2737,0.99954,6326.587162971497
519,10400,26.236890000000002,1.3463171999999999,0.96,9.897329,,17.273659,17.273659,519.6112,1.1750584,14.33436,0.193,10.265129,9.432270872381576,,8.5207205,520,10.949993,19.804604,11.425991,,8.585918,0.99999875,0.11,-123.01433999999999,0.9992523000000001,6367.750294923781
520,10420,26.254038,1.3454238,0.96,9.894735,,17.273659,17.273659,520.61475,1.3272127,14.345292,0.193,10.263023,9.386356674175682,,8.52084,521,10.9480715,19.829893,20.031218,,8.545824,0.99999875,0.11,-122.73924,0.99926054,6397.136058092116
521,10440,26.271991999999997,1.3445337,0.96,9.892039,,17.273659,17.273659,521.6342,1.3423556,14.351269,0.193,10.261036,9.32403023182204,,8.521068,522,10.946155000000001,19.855145,17.466274,,8.48718,0.99999875,0.11,-122.47008500000001,0.9992993,6426.318835258484
522,10460,26.288258000000003,1.343648,0.96,9.889486999999999,,17.273659,17.273659,522.6201,1.3080938,14.348894,0.193,10.258689,9.398823468722737,,8.520928,523,10.944241,19.880363,13.110482000000001,,8.557262,0.99999875,0.11,-122.21033999999999,0.99927366,6452.5162806510925
523,10480,26.305721000000002,1.3427678,0.96,9.886898,,17.273659,17.273659,523.63,1.3310738000000002,14.353685,0.193,10.256675999999999,9.371920987481472,,8.521114,524,10.94233,19.905556,16.860394,,8.532642,0.99999875,0.11,-121.9444,0.9992939000000001,6485.859728097917
524,10500,26.323532,1.3418921999999998,0.96,9.884272,,17.273659,17.273659,524.6467,1.3372344999999999,14.358117000000002,0.193,10.254722000000001,9.345225845146329,,8.521351,525,10.940424,19.930712,16.681175,,8.508242,0.99999875,0.11,-121.67979,0.9993271,6514.937454223633
525,10520,26.341337,1.3410197,0.96,9.881649000000001,,17.273659,17.273659,525.6634,1.336379,14.349154,0.193,10.252765,9.339916282866284,,8.521576,526,10.93852,19.955835,9.645611,,8.504869,0.99999875,0.11,-121.429565,0.9993601000000001,6551.990430355072
526,10540,26.358884999999997,1.3401530000000001,0.96,9.879087,,17.273659,17.273659,526.6749,1.3305686,14.359491,0.193,10.250803,9.368750088962745,,8.521789,527,10.936622,19.980926999999998,19.797376999999997,,8.531827999999999,0.99999875,0.11,-121.16103999999999,0.99938315,6578.723885297774
527,10560,26.372746000000003,1.3392905000000002,0.96,9.876611,,17.273659,17.273659,527.6114,1.2545843,14.343067000000001,0.193,10.247731,9.414039603438026,,8.520878,528,10.934726,20.005934,5.6892776,,8.57131,0.99999875,0.11,-120.92036399999999,0.9992639999999999,6606.874606847762
528,10580,26.39041,1.3384312,0.96,9.874047000000001,,17.273659,17.273659,528.6253,1.3311677,14.349397,0.193,10.245792999999999,9.35930519831872,,8.521097,529,10.932834,20.030962,17.691454,,8.520442999999998,0.99999875,0.11,-120.6578,0.9992916999999999,6637.457357883453
529,10600,26.407764,1.3375776000000001,0.96,9.871518,,17.273659,17.273659,529.6331,1.3243338,14.347281,0.193,10.243799000000001,9.373199408435863,,8.521253999999999,530,10.930944,20.055962,13.229327,,8.533835,0.99999875,0.11,-120.40465,0.99930775,6667.870275735854
530,10620,26.424872999999998,1.3367282,0.96,9.869021,,17.273659,17.273659,530.6361,1.3186248999999999,14.349907,0.193,10.241763,9.383810140521195,,8.521359,531,10.92906,20.080932999999998,15.742545000000002,,8.545553,0.99999875,0.11,-120.14773000000001,0.9993146999999999,6695.252098321916
531,10640,26.442724,1.3358821,0.96,9.866438,,17.273659,17.273659,531.6539,1.3326652,14.336626999999998,0.193,10.239844,9.328085782081653,,8.521574000000001,532,10.927178,20.105864999999998,7.2855167000000005,,8.494579,0.99999875,0.11,-119.90766,0.99934936,6727.6752293109885
532,10660,26.460579,1.3350402,0.96,9.86386,,17.273659,17.273659,532.67175,1.3320872,14.335081,0.193,10.237932,9.330422613468489,,8.521787,533,10.925301,20.130768,13.513795000000002,,8.492652,0.99999875,0.11,-119.65681000000001,0.99938416,6761.412028551103
533,10680,26.47785,1.3342040000000002,0.96,9.86138,,17.273659,17.273659,533.6781,1.3198062,14.338932999999999,0.193,10.235954,9.378284990964074,,8.521927,534,10.923426,20.155642999999998,16.39234,,8.538889,0.99999875,0.11,-119.40151000000002,0.9993972,6793.8639476299295
534,10700,26.495749,1.3333708,0.96,9.8588,,17.273659,17.273659,534.69696,1.3316350000000001,14.334710999999999,0.193,10.234045,9.314927806797376,,8.522127000000001,535,10.921555499999998,20.180481,12.081495,,8.481214999999999,0.99999875,0.11,-119.15520500000001,0.9994335999999999,6829.736491918565
535,10720,26.513151,1.3325420000000001,0.96,9.856321000000001,,17.273659,17.273659,535.70605,1.3210616000000002,14.333842,0.193,10.232104,9.370204269102258,,8.522289,536,10.919687,20.205296,13.870460500000002,,8.530569,0.99999875,0.11,-118.9065,0.9994516,6867.070967197418
536,10740,26.530796000000002,1.3317174999999999,0.96,9.853839,,17.273659,17.273659,536.7201,1.3252347,14.349248999999999,0.193,10.230232,9.360468215626096,,8.522511999999999,537,10.917824000000001,20.230079999999997,22.608074,,8.5231905,0.99999875,0.11,-118.64245,0.99947876,6895.212636709212
537,10760,26.548195,1.3308973,0.96,9.851374,,17.273659,17.273659,537.7291,1.3196386999999998,14.342007,0.193,10.228304,9.367240297866855,,8.52267,538,10.915963,20.254827,10.453749,,8.527925,0.99999875,0.11,-118.40198000000001,0.9994965,6914.922285795213
538,10780,26.565765000000003,1.3300802,0.96,9.848898,,17.273659,17.273659,538.7417,1.322375,14.333559,0.193,10.226407,9.35595153239166,,8.522852,539,10.914106,20.279547,9.789458,,8.516701,0.99999875,0.11,-118.16363500000001,0.9995208000000001,6946.522234916687
539,10800,26.58359,1.3292673000000002,0.96,9.846385,,17.273659,17.273659,539.75946,1.3268659,14.340788,0.193,10.224539,9.328758836093645,,8.523055000000001,540,10.912252,20.304235000000002,18.237642,,8.491572,0.99999875,0.11,-117.91051499999999,0.9995546000000001,6971.492825269698
540,10820,26.60143,1.3284588,0.96,9.843875,,17.273659,17.273659,540.7777,1.3265167,14.348989999999999,0.193,10.222674000000001,9.323565368462294,,8.523255,541,10.910402000000001,20.328896,18.778929,,8.488282,0.99999875,0.11,-117.65733,0.9995891,7002.992897510529
541,10840,26.61924,1.3276546,0.96,9.841381,,17.273659,17.273659,541.7952,1.3252674,14.354976999999998,0.193,10.220819,9.328243570590775,,8.523456,542,10.908555999999999,20.35352,17.594170000000002,,8.492449,0.99999875,0.11,-117.40727,0.99962217,7031.605958700179
542,10860,26.63665,1.3268546,0.96,9.838966000000001,,17.273659,17.273659,542.8049,1.316608,14.361814,0.193,10.218936,9.370759703909332,,8.523622,543,10.906713,20.378120000000003,18.06866,,8.529950999999999,0.99999875,0.11,-117.15727,0.99964064,7063.792752742767
543,10880,26.654128999999998,1.3260577,0.96,9.836554,,17.273659,17.273659,543.816,1.3173792,14.367773000000001,0.193,10.217075,9.365750146115653,,8.523803,544,10.904873,20.40269,17.603699,,8.526762,0.99999875,0.11,-116.909035,0.99966174,7088.805191278459
544,10900,26.671774,1.3252648999999999,0.96,9.834121000000001,,17.273659,17.273659,544.83057,1.3200642,14.362417,0.193,10.215237,9.346322523683448,,8.523997999999999,545,10.903036,20.427235,11.450459500000001,,8.510883,0.99999875,0.11,-116.673004,0.9996891,7119.493405818939
545,10920,26.689407,1.3244753,0.96,9.831707000000002,,17.273659,17.273659,545.84485,1.3192248,14.369732,0.193,10.213415,9.351862627512975,,8.524203,546,10.901203,20.45174,18.35605,,8.515684,0.99999875,0.11,-116.42518999999999,0.99971586,7147.125931739807
546,10940,26.706964000000003,1.3236898000000001,0.96,9.829311,,17.273659,17.273659,546.8577,1.31704,14.373226,0.193,10.211588,9.357277505344667,,8.524396000000001,547,10.899372999999999,20.476221,16.28065,,8.521578,0.99999875,0.11,-116.18208,0.9997398999999999,7174.5251479148865
547,10960,26.724176,1.3229086,0.96,9.826948,,17.273659,17.273659,547.86365,1.3094105,14.366848999999998,0.193,10.209692,9.373492042872602,,8.524512,548,10.897547,20.500675,10.879944,,8.534199000000001,0.99999875,0.11,-115.94972,0.9997511999999998,7200.900496721269
548,10980,26.739393,1.3221318000000002,0.96,9.824655,,17.273659,17.273659,548.82825,1.2673849,14.365066,0.193,10.207237,9.411386231827953,,8.524061,549,10.895723,20.525082,13.388252,,8.567506,0.99999875,0.11,-115.71371,0.99968714,7235.675416469574
549,11000,26.748086999999998,1.3213576999999999,0.96,9.822413000000001,,17.273659,17.273659,549.6465,1.1201968,14.366691000000001,0.193,10.202599000000001,9.439617416316443,,8.521382000000001,550,10.893904,20.549001999999998,15.259602,,8.591878,0.99999875,0.11,-115.47537,0.9993572000000001,7259.772935152055
550,11020,26.764982,1.3205868,0.96,9.820095,,17.273659,17.273659,550.6459,1.300154,14.360477,0.193,10.200652999999999,9.385045748720042,,8.521428,551,10.892087,20.57337,10.943769999999999,,8.545595,0.99999875,0.11,-115.24545,0.9993573,7291.286147117615
551,11040,26.782304999999997,1.31982,0.96,9.817757,,17.273659,17.273659,551.65405,1.3082933,14.356548000000002,0.193,10.198813000000001,9.370399011820568,,8.521572,552,10.890274,20.597706,12.193478,,8.529358,0.99999875,0.11,-115.0141,0.99937326,7311.102155685425
552,11060,26.799954999999997,1.3190575,0.96,9.815391,,17.273659,17.273659,552.66907,1.3143423,14.359758,0.193,10.197037,9.347640372119447,,8.521772,553,10.888464,20.622015,16.131449,,8.509407000000001,0.99999875,0.11,-114.77644,0.99940157,7339.103519916534
553,11080,26.817717,1.3182992,0.96,9.8130045,,17.273659,17.273659,553.68646,1.3160506,14.372219,0.193,10.195265,9.33043665982145,,8.521971,554,10.886658,20.646294,21.264065,,8.493361,0.99999875,0.11,-114.530396,0.99943405,7372.857438325883
554,11100,26.835247,1.3175426000000001,0.96,9.8106785,,17.273659,17.273659,554.69916,1.3107474,14.37357,0.193,10.193497,9.357748224303856,,8.522166,555,10.884853,20.670544,15.122954,,8.522511,0.99999875,0.11,-114.296295,0.99945796,7397.970157146454
555,11120,26.84808,1.3167913,0.96,9.80847,,17.273659,17.273659,555.6118,1.2099879999999998,14.359677,0.193,10.190339,9.421375104007426,,8.520956,556,10.883054,20.694658,6.6498504,,8.582239,0.99999875,0.11,-114.07842,0.99930185,7420.478500843048
556,11140,26.865579999999998,1.3160418,0.96,9.806166000000001,,17.273659,17.273659,556.62396,1.308649,14.364247,0.193,10.188583,9.361712511761548,,8.52115,557,10.881257000000002,20.718851,16.906681,,8.5249815,0.99999875,0.11,-113.84278,0.99932486,7453.4718849658975
557,11160,26.880454999999998,1.3152978000000002,0.96,9.803956,,17.273659,17.273659,557.58105,1.2528489,14.368635999999999,0.193,10.186102,9.41759541716791,,8.520609,558,10.879463000000001,20.742992,16.81355,,8.572969,0.99999875,0.11,-113.60823,0.9992492000000001,7486.170514345168
558,11180,26.898087,1.3145554,0.96,9.8016405,,17.273659,17.273659,558.59607,1.309975,14.373745999999999,0.193,10.184368,9.348191213451466,,8.52081,559,10.877672,20.767129999999998,17.226515,,8.509682000000002,0.99999875,0.11,-113.37369,0.9992774,7517.3314650058755
559,11200,26.915583,1.3138185,0.96,9.799362,,17.273659,17.273659,559.6083,1.3065813999999998,14.379520999999999,0.193,10.182633000000001,9.361823766502976,,8.521005,560,10.875885,20.791237,17.608582000000002,,8.525267999999999,0.99999875,0.11,-113.13931000000001,0.9993004999999999,7547.4593143463135
560,11220,26.93273,1.3130832000000001,0.96,9.797117,,17.273659,17.273659,560.6134,1.2987597,14.377645499999998,0.193,10.180832,9.378034150331857,,8.521125999999999,561,10.874101,20.815321,13.327916,,8.540346000000001,0.99999875,0.11,-112.91342,0.99931085,7575.845780611037
561,11240,26.950287,1.3123521,0.96,9.794841,,17.273659,17.273659,561.6271,1.3067309999999999,14.380585,0.193,10.179115,9.353502644061098,,8.521324,562,10.87232,20.839373000000002,16.03099,,8.517922,0.99999875,0.11,-112.6835,0.9993363999999999,7600.747512817383
562,11260,26.967679999999998,1.3116251,0.96,9.792594,,17.273659,17.273659,562.63745,1.3026946000000001,14.388712,0.193,10.177381,9.36915266331415,,8.521499,563,10.870543,20.863398,18.956707,,8.529800999999999,0.99999875,0.11,-112.44921000000001,0.99935603,7629.294463634491
563,11280,26.985409999999998,1.3108999,0.96,9.790275,,17.273659,17.273659,563.655,1.3091882,14.386095999999998,0.193,10.1756525,9.317489051749424,,8.521673,564,10.868768,20.887398,12.914477,,8.484219,0.99999875,0.11,-112.22646,0.99938834,7659.337956190108
564,11300,27.002945,1.31018,0.96,9.788015,,17.273659,17.273659,564.6684,1.3045518,14.382872,0.193,10.173943,9.35112537766303,,8.521859,565,10.866996,20.911364000000003,12.564432,,8.514246,0.99999875,0.11,-112.00513000000001,0.9994130999999999,7692.914366960525
565,11320,27.02024,1.3094617,0.96,9.785794000000001,,17.273659,17.273659,565.677,1.2991091000000001,14.388810000000001,0.193,10.172201,9.372718129259717,,8.522007,566,10.865228,20.935307,17.745248999999998,,8.530819000000001,0.99999875,0.11,-111.77543,0.99942935,7719.081280708313
