,IWMean,DenMISELogFirst,IWLastEpisode,DenMISELogLast,TimestepsSoFar,IWFirstEpisode,MISE,DenMISEMeanLog,IWMin,IWMax,target_sum_log_mean,LQGmu1,ReturnMean,URet,ReturnMin,TimeElapsed,ReturnStepMax,SqrtESSClassic,IWNorm1,IWNorm2,Bound,LQGsigma,Iteration,ReturnLastEpisode,LQGmu01,ReturnMax,ReturnAbsMax
241,1.0276289,13.113242999999999,1.9318715,20.222664,4840,,17.609821,15.397073,,2.5672636000000004,12.944348,-0.778,17.122765,19.01091085887689,,782.6063499450684,0.9999995,12.4324875,248.6862,20.002932,20.38673,0.11,242,17.228079,-0.104,17.261936,17.261936
242,1.0229813,13.109119,0.299182,16.741564,4860,,17.529729999999997,15.402714000000001,,2.519835,12.978536,-0.777,17.122091,18.73401799532407,,787.74897813797,0.9999995,12.520261,248.58444,19.854574,20.28717,0.11,243,16.958628,-0.103,17.261936,17.261936
243,1.0237371,13.105012,1.3464083999999998,14.850235000000001,4880,,17.54214,15.400538000000001,,2.4409897000000003,13.031882000000001,-0.774,17.122072,18.897662721153928,,794.2030639648438,0.9999995,12.690944,249.79183999999998,19.682684,20.262493,0.11,244,17.117716,-0.103,17.261936,17.261936
244,1.0265834,13.100923,1.9100419999999998,20.140537,4900,,17.590769,15.419975,,2.3771062,13.095460000000001,-0.772,17.122221,18.938702499787627,,799.6171398162842,0.9999995,12.826694,251.51295,19.608557,20.282332999999998,0.11,245,17.15878,-0.102,17.261936,17.261936
245,1.0292461,13.0968485,2.0122645,18.046904,4920,,17.635084,15.430757999999999,,2.3325942000000004,13.137363,-0.771,17.121727,18.77585252270925,,805.0196387767792,0.9999995,12.925055,253.19455,19.589437,20.306166,0.11,246,17.000338,-0.102,17.261936,17.261936
246,1.0320309,13.0927925,1.9615493999999998,15.823196,4940,,17.682396,15.432460999999998,,2.2718399,13.178593,-0.769,17.121714,18.89839765045537,,810.6636095046997,0.9999995,13.04898,254.91165,19.534986,20.328110000000002,0.11,247,17.118425,-0.101,17.261936,17.261936
247,1.0334538,13.088752000000001,1.4608533000000001,16.168957000000002,4960,,17.706425,15.435556,,2.1849363,13.232147,-0.767,17.121803,18.923439461914825,,816.5396406650543,0.9999995,13.212306,256.29654,19.398320000000002,20.319433,0.11,248,17.14368,-0.101,17.261936,17.261936
248,1.0324672,13.084727,0.6599437,6.827363,4980,,17.688887,15.401114000000002,,2.1362669999999997,13.255538,-0.763,17.121693,18.873521958732926,,821.4652032852173,0.9999995,13.397794000000001,257.08435,19.188558999999998,20.26572,0.11,249,17.094166,-0.1,17.261936,17.261936
249,1.0341245000000001,13.08072,1.0359573,16.515078,5000,,17.716827,15.405697,,2.0709143,13.331706,-0.758,17.121979,18.973958618545925,,826.8448204994203,0.9999995,13.632271,258.53112999999996,18.964642,20.249338,0.11,250,17.193302,-0.099,17.261936,17.261936
250,1.0386453000000002,13.076728,1.5466663999999999,16.085985,5020,,17.793879,15.408539999999999,,1.9803929,13.40906,-0.752,17.122246,18.96998059688583,,832.5195331573486,0.9999995,13.876548999999999,260.69995,18.787088,20.281807,0.11,251,17.188682999999997,-0.097,17.261936,17.261936
251,1.0434318999999999,13.072751,1.573707,19.071217,5040,,17.87526,15.423224,,1.8684668999999998,13.492525,-0.746,17.122356,18.932138467137516,,838.7788469791412,0.9999995,14.102266,262.94482,18.645573000000002,20.323368,0.11,252,17.15041,-0.096,17.261936,17.261936
252,1.0486518,13.068791000000001,1.8251874,15.751894,5060,,17.964373000000002,15.424693,,1.8251874,13.550267000000002,-0.74,17.122576000000002,18.958455950810183,,844.2072267532349,0.9999995,14.279914000000002,265.3089,18.579166,20.382025,0.11,253,17.17783,-0.095,17.261936,17.261936
253,1.0519,13.064846000000001,1.4973288,17.974228,5080,,18.020031,15.434918,,1.776073,13.606257999999999,-0.735,17.12301,19.01663504431385,,850.6151440143585,0.9999995,14.428148,267.18262000000004,18.51815,20.412846,0.11,254,17.233116,-0.094,17.261936,17.261936
254,1.0535705,13.060917,1.3820572,15.794823999999998,5100,,18.048567000000002,15.436531,,1.7340288000000001,13.636474,-0.731,17.12325,18.965648869740974,,856.6126546859741,0.9999995,14.523264000000001,268.6605,18.49863,20.425709,0.11,255,17.184353,-0.093,17.261936,17.261936
255,1.0537406999999999,13.057003,1.2665995,11.137056,5120,,18.051765,15.419943,,1.7124217000000002,13.635024,-0.73,17.123621,18.999422883497413,,863.4164006710052,0.9999995,14.581866,269.75763,18.499527,20.419355,0.11,256,17.218466,-0.093,17.261936,17.261936
256,1.0518861000000002,13.053104,0.75301623,18.876644,5140,,18.019505,15.433599,,1.7213542000000002,13.664655999999999,-0.727,17.123331,18.829225425976503,,868.6841306686401,0.9999995,14.640698,270.33472,18.464605,20.37758,0.11,257,17.049485999999998,-0.092,17.261936,17.261936
257,1.0518553,13.049221000000001,1.1716521,19.155209,5160,,18.018904,15.448223,,1.72882,13.697869,-0.724,17.12358,18.96940085233644,,873.9220440387726,0.9999995,14.70359,271.37866,18.456625,20.366894,0.11,258,17.187134,-0.091,17.261936,17.261936
258,1.0491138,13.045353,0.5259017,18.068563,5180,,17.97164,15.458538,,1.7283156000000002,13.717585999999999,-0.723,17.123348,18.840644444191454,,878.9098434448242,0.9999995,14.739770000000002,271.72046,18.434510999999997,20.313866,0.11,259,17.063392999999998,-0.091,17.261936,17.261936
259,1.048033,13.041499,0.96077484,13.112174,5200,,17.95296,15.449698999999999,,1.7270831000000002,13.722217,-0.72,17.12347,18.93351507653092,,885.6790657043457,0.9999995,14.783509,272.4886,18.431929,20.288256,0.11,260,17.154816,-0.09,17.261936,17.261936
260,1.0489273000000001,13.03766,1.4772813,15.821989000000002,5220,,17.968155,15.451308,,1.7221932,13.735691000000001,-0.718,17.123524,18.916972909284045,,891.4504697322845,0.9999995,14.821051,273.77002000000005,18.4717,20.297535,0.11,261,17.13731,-0.09,17.261936,17.261936
261,1.0492647,13.033836,1.3745148999999999,13.179312,5240,,17.973347,15.442821499999999,,1.7165043000000002,13.736668,-0.717,17.123184,18.812134371807694,,896.8125004768373,0.9999995,14.857319,274.90735,18.50316,20.29704,0.11,262,17.034674,-0.09,17.261936,17.261936
262,1.0498881000000002,13.030026,1.4617772,12.440059,5260,,17.983964999999998,15.431588,,1.7095938999999998,13.735251000000002,-0.716,17.123243,18.91809338286637,,903.1266179084778,0.9999995,14.890475,276.12057000000004,18.543436,20.302486,0.11,263,17.138579999999997,-0.09,17.261936,17.261936
263,1.0492983999999999,13.026232,1.146099,13.532545,5280,,17.9732,15.424582999999998,,1.6985714,13.73756,-0.713,17.122854,18.797827188509565,,908.7165706157684,0.9999995,14.916523000000002,277.01477,18.571001000000003,20.287672,0.11,264,17.02049,-0.089,17.261936,17.261936
264,1.0498281999999999,13.02245,1.4354835,13.9106,5300,,17.981956,15.419051999999999,,1.6908096999999997,13.74027,-0.712,17.122704000000002,18.86166890204026,,913.7899658679962,0.9999995,14.947282000000001,278.20447,18.612379999999998,20.291666,0.11,265,17.08335,-0.089,17.261936,17.261936
265,1.0503861,13.018684,1.4606108999999998,17.443286999999998,5320,,17.991020000000002,15.426847,,1.6832054,13.756034,-0.711,17.122429,18.827049552148964,,920.8696064949036,0.9999995,14.977835999999998,279.4027,18.654411,20.296017000000003,0.11,266,17.049385,-0.089,17.261936,17.261936
266,1.0505826,13.014932,1.3760928,20.85676,5340,,17.994244000000002,15.4473715,,1.673075,13.784207,-0.71,17.122417000000002,18.899197076012555,,926.4946548938752,0.9999995,15.0040245,280.50555,18.695354000000002,20.295218,0.11,267,17.119576000000002,-0.089,17.261936,17.261936
267,1.0498469,13.011192999999999,1.1437131999999999,14.946962,5360,,17.981524,15.445689000000002,,1.6569217,13.78894,-0.708,17.122475,18.917802745440415,,932.693078994751,0.9999995,15.018351000000001,281.35898,18.734346,20.280302,0.11,268,17.137878,-0.088,17.261936,17.261936
268,1.0488571000000002,13.007469,1.0457926,20.415974,5380,,17.964605,15.46435,,1.6490357,13.813560999999998,-0.707,17.122572,18.93001434881507,,939.2261197566986,0.9999995,15.047255499999999,282.14255,18.750432999999997,20.258968,0.11,269,17.148226,-0.088,17.261936,17.261936
269,1.0467466,13.003758,0.7854616,20.133322,5400,,17.928555,15.481823,,1.6332852,13.835041,-0.706,17.122861999999998,18.983951402472712,,945.5299332141876,0.9999995,15.056692000000002,282.62158,18.770495999999998,20.22148,0.11,270,17.200882,-0.088,17.261936,17.261936
270,1.0465362,13.000062,1.2512201,19.842632000000002,5420,,17.924778,15.498083,,1.6272659,13.857820000000002,-0.705,17.122754999999998,18.87265694404352,,951.8025155067444,0.9999995,15.08946,283.61133,18.795326,20.212725,0.11,271,17.093721,-0.088,17.261936,17.261936
271,1.0463914,12.996379,1.3251487,10.41951,5440,,17.921898000000002,15.479582,,1.61025,13.844551000000001,-0.704,17.122545000000002,18.84438054926688,,958.0038058757782,0.9999995,15.100407999999998,284.61843999999996,18.848394,20.208185,0.11,272,17.066105,-0.087,17.261936,17.261936
272,1.0472888,12.992708,1.5744095,16.624619,5460,,17.937353,15.483944000000001,,1.598141,13.855177,-0.703,17.122654,18.93323075676602,,962.887523174286,0.9999995,15.118139000000001,285.90985,18.911709,20.220959,0.11,273,17.152122,-0.087,17.261936,17.261936
273,1.0479937,12.989053,1.5604421,16.05731,5480,,17.949457000000002,15.486207,,1.6037145000000002,13.862485000000001,-0.701,17.12275,18.928248233427986,,968.7208125591278,0.9999995,15.124433499999999,287.15027000000003,18.985853,20.232113000000002,0.11,274,17.14904,-0.087,17.261936,17.261936
274,1.0469718000000001,12.98541,1.1432203,15.92475,5500,,17.931309,15.487976000000002,,1.6400023000000001,13.865354,-0.698,17.122326,18.78274003286669,,974.1641759872437,0.9999995,15.106079999999999,287.91724,19.059692000000002,20.216738,0.11,275,17.006086,-0.086,17.261936,17.261936
275,1.0459986,12.98178,1.0689319,16.893076,5520,,17.91478,15.493235,,1.6447841,13.875233999999999,-0.698,17.1225,18.951064473085342,,980.8454802036284,0.9999995,15.128759,288.69562,19.082570999999998,20.196783,0.11,276,17.170494,-0.086,17.261936,17.261936
276,1.0457553,12.978163,1.2178748,12.844793,5540,,17.910582,15.483837,,1.6313463,13.873747,-0.698,17.122454,18.88747050018751,,986.5233669281006,0.9999995,15.180957000000001,289.6742,19.081419,20.184738,0.11,277,17.109516,-0.086,17.261936,17.261936
277,1.0449125,12.97456,1.1539913,20.584877,5560,,17.895905,15.502347,,1.6437397,13.895732,-0.697,17.122320000000002,18.86365641876387,,992.7943496704103,0.9999995,15.191392,290.48566,19.121727,20.168499,0.11,278,17.08504,-0.086,17.261936,17.261936
278,1.041938,12.970969,0.48062134,12.879839,5580,,17.844992,15.493108,,1.6389953000000002,13.889629000000001,-0.697,17.122377,18.917820001209947,,1000.6255965232848,0.9999995,15.21729,290.70068,19.103315,20.113718,0.11,279,17.139149,-0.086,17.261936,17.261936
279,1.0411965,12.967391000000001,1.0323014000000001,12.817727,5600,,17.832464,15.4837,,1.6182296,13.888703,-0.699,17.122469,18.92853114125813,,1006.452473640442,0.9999995,15.280849,291.535,19.078454999999998,20.091755,0.11,280,17.147904999999998,-0.086,17.261936,17.261936
280,1.0419941,12.963826,1.455863,17.814383,5620,,17.846020000000003,15.492139000000002,,1.5995110000000001,13.906185999999998,-0.7,17.122355,18.869604873454215,,1013.1050081253052,0.9999995,15.338935000000001,292.80035,19.088701,20.096754,0.11,281,17.090212,-0.086,17.261936,17.261936
281,1.0425441999999998,12.960274,1.3531573000000001,15.110736,5640,,17.855665,15.490934,,1.5704243999999998,13.914591,-0.701,17.122436999999998,18.923896523108468,,1018.4418702125548,0.9999995,15.409185,293.99747,19.079365,20.096138,0.11,282,17.145153,-0.087,17.261936,17.261936
282,1.0393211,12.956733999999999,0.26515892,10.769851,5660,,17.800648000000002,15.474398999999998,,1.5729028,13.901501000000001,-0.703,17.12255,18.93141696971272,,1025.9382193088534,0.9999995,15.459370999999999,294.12787000000003,19.025864000000002,20.033848000000003,0.11,283,17.154291,-0.087,17.261936,17.261936
283,1.0392162,12.953206,1.0954733,14.262779,5680,,17.799129999999998,15.470270000000001,,1.591191,13.905879999999998,-0.706,17.122597,18.914979960967653,,1032.1262729167938,0.9999995,15.537087,295.1374,18.99567,20.021160000000002,0.11,284,17.135680999999998,-0.088,17.261936,17.261936
284,1.0389832,12.949692,1.0026853,10.74493,5700,,17.795134,15.453826000000001,,1.6095006,13.895898,-0.71,17.12228,18.81004310534004,,1038.0710120201109,0.9999995,15.610954000000001,296.11023,18.968104999999998,20.006649,0.11,285,17.032701,-0.088,17.261936,17.261936
285,1.0402265,12.946189,1.4319544,14.532860999999999,5720,,17.817226,15.450742000000002,,1.6191676000000002,13.898045000000002,-0.713,17.122657999999998,19.01205650669209,,1044.5135974884033,0.9999995,15.665666,297.50476000000003,18.990879999999997,20.021019,0.11,286,17.229973,-0.089,17.261936,17.261936
286,1.0405375,12.9426985,1.1971835,15.151793,5740,,17.822998000000002,15.449838,,1.6237168,13.898602499999999,-0.717,17.122768,18.934445002180734,,1050.9519395828247,0.9999995,15.7072735,298.63425,19.012482000000002,20.020951999999998,0.11,287,17.154457,-0.09,17.261936,17.261936
287,1.041749,12.939219999999999,1.4744226999999999,14.747044,5760,,17.8443,15.447536,,1.6208143999999998,13.895983,-0.72,17.122934,18.951755800335594,,1058.1938486099243,0.9999995,15.73054,300.0237,19.072689999999998,20.039003,0.11,288,17.17097,-0.091,17.261936,17.261936
288,1.0426716999999999,12.935754,1.4449579,17.143112,5780,,17.860014000000003,15.4535475,,1.6117179,13.899517000000001,-0.724,17.12267,18.823736237091413,,1064.9196803569794,0.9999995,15.740576999999998,301.33212000000003,19.143652,20.053318,0.11,289,17.045761,-0.091,17.261936,17.261936
289,1.0433072,12.9323,1.4088898,19.006021,5800,,17.871422,15.465941,,1.6011073999999998,13.9074335,-0.727,17.122837,18.95328031262527,,1070.3467502593994,0.9999995,15.739517000000001,302.55908,19.222895,20.064873000000002,0.11,290,17.171778,-0.092,17.261936,17.261936
290,1.0412183000000002,12.928857,0.65994936,17.03201,5820,,17.836084,15.471470000000002,,1.640534,13.900534,-0.731,17.122929,18.930643753858682,,1077.0528562068941,0.9999995,15.708817999999999,302.9945,19.28818,20.033823,0.11,291,17.15018,-0.093,17.261936,17.261936
291,1.0423168,12.9254265,1.5799658,12.841424,5840,,17.854895000000003,15.462603,,1.6689165000000001,13.882164000000001,-0.734,17.122726,18.839071264010464,,1083.1909697055817,0.9999995,15.678997,304.3565,19.411734,20.056812,0.11,292,17.062822,-0.093,17.261936,17.261936
292,1.0430125,12.922008,1.5460234,17.435876999999998,5860,,17.867735,15.469479999999999,,1.6977463,13.872326999999999,-0.738,17.123053,19.000241555495595,,1089.7821989059448,0.9999995,15.619757,305.60266,19.565136,20.078004999999997,0.11,293,17.219058999999998,-0.094,17.261936,17.261936
293,1.0422697,12.918600999999999,1.1495975,20.839848,5880,,17.855951,15.487892,,1.7506465,13.865153,-0.743,17.123410999999997,19.01066291703216,,1096.0706181526184,0.9999995,15.526957000000001,306.42728,19.73518,20.079432,0.11,294,17.22782,-0.095,17.261936,17.261936
294,1.0388037,12.915205,0.34405372,17.144278,5900,,17.797107999999998,15.493648,,1.8100494999999999,13.845654000000001,-0.746,17.12367,18.98147923987685,,1102.8962032794952,0.9999998,15.434726000000001,306.44707999999997,19.854391,20.033875,0.11,295,17.200401,-0.096,17.261936,17.261936
295,1.0366058,12.911821,0.8619338,15.618058,5920,,17.760185,15.494198999999998,,1.8790044999999997,13.812368,-0.75,17.123878,18.965060235891865,,1108.4398484230044,0.9999998999999999,15.308299,306.83533,20.043723999999997,20.015425,0.11,296,17.185102,-0.097,17.261936,17.261936
296,1.0373515,12.908448,1.7471223000000002,15.088972,5940,,17.773813,15.492954999999998,,1.9486153000000002,13.767795999999999,-0.755,17.123985,18.93650659592011,,1115.7478322982788,0.9999998999999999,15.136369,308.09337999999997,20.354511,20.054668,0.11,297,17.15566,-0.098,17.261936,17.261936
297,1.0338515,12.905087,0.47817309999999996,13.746611999999999,5960,,17.71443,15.487216,,1.9917060000000002,13.721304,-0.759,17.124043,18.921917976880017,,1122.9869542121887,0.9999998999999999,14.984151,308.08774,20.560907,20.018456,0.11,298,17.141335,-0.099,17.261936,17.261936
298,1.033299,12.901736999999999,1.5867851,15.601778,5980,,17.705465,15.487711,,2.138452,13.665415,-0.765,17.123917000000002,18.864415440292,,1131.12868309021,0.9999998999999999,14.771142999999999,308.9564,20.916214,20.042717,0.11,299,17.086057999999998,-0.1,17.261936,17.261936
299,1.0315802,12.898398,1.1897262,16.224167,6000,,17.676666,15.490275,,2.259332,13.612306,-0.769,17.123945000000003,18.912812979571672,,1137.6352732181551,0.9999998999999999,14.569258999999999,309.47406,21.24158,20.046305,0.11,300,17.132483999999998,-0.101,17.261936,17.261936
300,1.0275555,12.89507,0.5660161,14.995864000000001,6020,,17.608263,15.488735,,2.3451676,13.561798000000001,-0.773,17.124052,18.938392217437443,,1142.9995212554934,0.9999998999999999,14.395809,309.2942,21.485016,20.006453,0.11,301,17.155935,-0.102,17.261936,17.261936
301,1.0272529000000001,12.891753,1.9284073,18.948252,6040,,17.603897,15.500278,,2.4429996,13.510142000000002,-0.777,17.124178,18.94343519457664,,1149.0258529186247,0.9999998999999999,14.169228,310.23037999999997,21.894657000000002,20.040436,0.11,302,17.162054,-0.103,17.261936,17.261936
302,1.0220699,12.888448,0.39535058,17.697643,6060,,17.51557,15.507616,,2.510899,13.457320999999999,-0.781,17.124079000000002,18.874143953303648,,1155.6735570430756,0.9999998999999999,13.960851000000002,309.6872,22.182545,19.988476000000002,0.11,303,17.0943,-0.104,17.261936,17.261936
303,1.0199692,12.885153,1.7145525000000001,15.736448000000001,6080,,17.481117,15.508439000000001,,2.6521924,13.366292999999999,-0.786,17.124556,19.05087990161841,,1162.9196891784668,0.9999998999999999,13.648163,310.07065,22.718857,20.011689999999998,0.11,304,17.268836999999998,-0.106,17.268836999999998,17.268836999999998
304,1.0208482,12.881867999999999,2.6241174,13.589815,6100,,17.496536,15.50221,,2.8407722,13.248192000000001,-0.792,17.124344,18.839341878694484,,1169.7686982154844,0.9999998999999999,13.264014000000001,311.3587,23.473942,20.100399,0.11,305,17.06042,-0.107,17.268836999999998,17.268836999999998
305,1.0202035,12.878594999999999,2.326232,17.280342,6120,,17.486599,15.508083,,3.118107,13.131576999999998,-0.798,17.124445,18.935530341443233,,1176.492433309555,0.9999998999999999,12.870897,312.18225,24.254894,20.169992,0.11,306,17.155102,-0.109,17.268836999999998,17.268836999999998
306,1.0134753,12.875333,0.62220573,9.06104,6140,,17.371845,15.487145000000002,,3.3424406,12.990445,-0.803,17.124039,18.774704092189296,,1183.000865459442,0.9999998999999999,12.500782000000001,311.1369,24.889395,20.134686,0.11,307,16.999077,-0.11,17.268836999999998,17.268836999999998
307,1.0137082,12.872081,3.3988602,16.106882000000002,6160,,17.377441,15.489196,,3.603007,12.827475999999999,-0.81,17.124239000000003,18.966595878585306,,1189.3502085208893,0.9999998999999999,11.995377000000001,312.22213999999997,26.02854,20.256691,0.11,308,17.185886,-0.112,17.268836999999998,17.268836999999998
308,1.0079948,12.868839,1.5432569999999999,16.751492000000002,6180,,17.28085,15.493319,,3.8510459999999997,12.672524000000001,-0.816,17.124554,19.00438559943872,,1196.691487789154,0.9999998999999999,11.547184,311.4704,26.973710999999998,20.271854,0.11,309,17.222382999999997,-0.114,17.268836999999998,17.268836999999998
309,1.0073905,12.865608,4.6339254,14.435364000000002,6200,,17.27176,15.489925,,4.7975330000000005,12.384867,-0.825,17.124603,18.91654545145929,,1203.7586135864258,0.9999998999999999,10.741673,312.29105,29.07285,20.487059,0.11,310,17.139664,-0.117,17.268836999999998,17.268836999999998
310,0.9970453000000001,12.862388000000001,1.4472595,14.09936,6220,,17.094839999999998,15.485468,,6.320722,12.059514,-0.834,17.124287,18.803608231130106,,1210.4868836402893,0.9999998999999999,9.905492,310.0811,31.303957,20.581557999999998,0.11,311,17.025703,-0.12,17.268836999999998,17.268836999999998
311,0.9784245,12.859178,0.3256671,19.085073,6240,,16.776120000000002,15.496985,,8.069495,11.701713999999999,-0.843,17.123964,18.80211184011872,,1216.8369801044466,0.9999998999999999,9.003145,305.26842999999997,33.906864,20.612297,0.11,312,17.02373,-0.123,17.268836999999998,17.268836999999998
312,0.9639946,12.855977000000001,3.1008572999999995,15.653972,6260,,16.52891,15.497406,,10.764068,11.330328,-0.852,17.124023,18.92185833335548,,1223.3541116714478,0.9999998999999999,8.219603999999999,301.73032,36.708622,20.730776000000002,0.11,313,17.142778,-0.126,17.268836999999998,17.268836999999998
313,0.9391504,12.852787,1.0406251,15.9418335,6280,,16.102707000000002,15.498689,,13.189915,10.996996000000001,-0.859,17.123978,18.889008487728514,,1229.6022534370422,0.9999998999999999,7.586684700000001,294.89322000000004,38.86984,20.655113,0.11,314,17.109081,-0.128,17.268836999999998,17.268836999999998
314,0.91488713,12.849607,1.2377073,18.826172,6300,,15.685904500000001,15.509039999999999,,14.697359,10.765358,-0.863,17.123537,18.762334167780054,,1235.9170517921448,0.9999998999999999,7.1989600000000005,288.18945,40.032097,20.483498,0.11,315,16.985075,-0.13,17.268836999999998,17.268836999999998
315,0.9116723,12.846438000000001,6.515920599999999,13.146915,6320,,15.631712,15.501276,,15.100032999999998,10.6421995,-0.866,17.123749,18.970885107335,,1242.7499685287476,0.9999998999999999,7.098610400000001,288.08844,40.58378,20.497126,0.11,316,17.190758,-0.131,17.268836999999998,17.268836999999998
316,0.91814023,12.843278999999999,10.252527,17.193070000000002,6340,,15.740613,15.506312,,15.522173,10.518399,-0.868,17.123627,18.863772996247608,,1249.7157547473907,0.9999998999999999,6.9528913,291.05045,41.860347999999995,20.707995999999998,0.11,317,17.085151999999997,-0.132,17.268836999999998,17.268836999999998
317,0.9034721,12.840129,1.1769413999999998,15.164276000000001,6360,,15.489457000000002,15.50496,,14.998176999999998,10.51038,-0.869,17.123848000000002,18.975884427639887,,1256.3137187957766,0.9999998999999999,7.012528,287.30414,40.970123,20.414597,0.11,318,17.19451,-0.132,17.268836999999998,17.268836999999998
318,0.89681923,12.836988999999999,1.486018,11.242523,6380,,15.375082999999998,15.491273999999999,,13.89342,10.587922,-0.867,17.123531,18.799121360596725,,1263.8672318458555,0.9999998999999999,7.231321,286.08533,39.561974,20.151204999999997,0.11,319,17.022274,-0.131,17.268836999999998,17.268836999999998
319,0.9071043,12.833859,5.384703599999999,13.091085000000001,6400,,15.553734,15.483431,,12.5749035,10.725726,-0.865,17.123981,19.048171372106285,,1271.2114083766935,0.9999998999999999,7.569213400000001,290.27338,38.349213,20.11665,0.11,320,17.267822,-0.131,17.268836999999998,17.268836999999998
320,0.92176664,12.830739,8.2607,14.231941,6420,,15.805497,15.479226999999998,,11.868551,10.787171,-0.864,17.124083,18.936143286069104,,1277.9639985561369,0.9999998999999999,7.7346954,295.8871,38.254523999999996,20.270789999999998,0.11,321,17.156485,-0.13,17.268836999999998,17.268836999999998
321,0.93251276,12.827629,11.816104,14.641596,6440,,15.992478,15.476365,,12.596639999999999,10.617434,-0.868,17.124385999999998,19.00092519366457,,1284.9462671279907,0.9999998999999999,7.438225699999999,300.2691,40.368378,20.635745999999997,0.11,322,17.221739000000003,-0.132,17.268836999999998,17.268836999999998
322,0.92752934,12.824527999999999,4.085647600000001,11.8868,6460,,15.905104000000001,15.465025,,12.400317999999999,10.582988,-0.868,17.123983,18.770455081308995,,1293.1390783786776,0.9999998999999999,7.4887567,299.59198,40.00557,20.517039999999998,0.11,323,16.994251000000002,-0.132,17.268836999999998,17.268836999999998
323,0.93498176,12.821437,10.441408000000001,16.646857999999998,6480,,16.031189,15.468429,,12.84712,10.446278999999999,-0.871,17.123878,18.86965447915799,,1300.6391260623932,0.9999998999999999,7.305663000000001,302.93408,41.465652,20.758709,0.11,324,17.090408,-0.133,17.268836999999998,17.268836999999998
324,0.94358444,12.818356,15.264395,7.884729400000001,6500,,16.17916,15.444873999999999,,15.264395,10.057969,-0.877,17.123981,18.93191084849679,,1307.9730439186094,0.9999998999999999,6.7482676999999995,306.66495,45.443509999999996,21.297165,0.11,325,17.157073999999998,-0.136,17.268836999999998,17.268836999999998
325,0.9411345999999999,12.815283,8.315349000000001,16.949753,6520,,16.136484,15.449292000000002,,15.55309,9.907873,-0.88,17.123966,18.898422708946896,,1314.3942294120786,0.9999998999999999,6.6535144,306.80987999999996,46.112453,21.327375,0.11,326,17.119286,-0.137,17.268836999999998,17.268836999999998
326,0.9451615,12.812221000000001,8.75436,13.970848000000002,6540,,16.200557999999997,15.444567999999999,,15.187059,9.865422,-0.881,17.123459,18.734091560159193,,1321.8579080104828,0.9999998999999999,6.7113204,309.0678,46.051716,21.346739000000003,0.11,327,16.957666,-0.137,17.268836999999998,17.268836999999998
327,0.9451793,12.809167,5.026209,13.338381,6560,,16.200210000000002,15.437953,,14.211816,9.9552555,-0.88,17.123339,18.861315642297548,,1329.6858506202698,0.9999998999999999,6.9331183,310.0188,44.715637,21.18176,0.11,328,17.083954000000002,-0.137,17.268836999999998,17.268836999999998
328,0.93342435,12.806123,0.4463563,15.885371,6580,,15.998895999999998,15.439122,,13.250622,10.060313,-0.878,17.123304,18.89180224719996,,1336.1764459609985,0.9999998999999999,7.114859599999999,307.09662000000003,43.16271,20.853197,0.11,329,17.112347,-0.136,17.268836999999998,17.268836999999998
329,0.94403243,12.803088,7.8756523000000005,17.84521,6600,,16.177288,15.446192000000002,,12.491153,10.15274,-0.877,17.122902,18.76445107450606,,1343.3985805511475,0.9999998999999999,7.3116,311.5307,42.60773,20.90097,0.11,330,16.9901,-0.136,17.268836999999998,17.268836999999998
330,0.95588744,12.800061999999999,10.75292,16.152701999999998,6620,,16.376398000000002,15.448139000000001,,12.4199295,10.099126,-0.879,17.122567999999998,18.789366320129627,,1349.708348274231,0.9999998999999999,7.2797303,316.39874,43.462975,21.12076,0.11,331,17.013048,-0.136,17.268836999999998,17.268836999999998
331,0.9497716,12.797046,3.1605086,12.107152000000001,6640,,16.271526,15.437920000000002,,11.9022045,10.133325,-0.878,17.122498,18.87834684937546,,1356.3348093032835,0.9999998999999999,7.415024799999999,315.32416,42.525032,20.929323,0.11,332,17.098747,-0.136,17.268836999999998,17.268836999999998
332,0.9588492000000001,12.794038,8.967461,12.777119,6660,,16.426825,15.429758999999999,,11.670292,10.112503,-0.879,17.122498,18.901793051785727,,1362.8675837516785,0.9999998999999999,7.460709599999999,319.29677999999996,42.797108,21.056099,0.11,333,17.12265,-0.136,17.268836999999998,17.268836999999998
333,0.9689496,12.791039,23.923583999999998,11.995669,6680,,16.60107,15.419334,,23.923583999999998,9.368951,-0.889,17.122662,18.954473038384627,,1370.2856802940366,0.9999998999999999,6.342313,323.62917999999996,51.026996999999994,22.046665,0.11,334,17.177113000000002,-0.141,17.268836999999998,17.268836999999998
334,0.9366759,12.78805,3.3464084,15.307291000000001,6700,,16.047884,15.418876999999998,,28.166058000000003,8.929057,-0.895,17.122702,18.915089272704265,,1378.760348558426,0.9999998999999999,5.9083953000000005,313.78643999999997,53.108574,21.89341,0.11,335,17.136026,-0.144,17.268836999999998,17.268836999999998
335,0.9226553,12.785069,5.698103,14.212568,6720,,15.80765,15.415068,,27.518891999999997,8.827226,-0.896,17.122744,18.915695098865925,,1386.0089631080627,0.9999998999999999,5.94121,310.01218,52.179974,21.620888,0.11,336,17.136644,-0.144,17.268836999999998,17.268836999999998
