,TimestepsSoFar,IWNorm1,ReturnAbsMax,TimeElapsed,DenMISELogFirst,LQGmu01,ReturnMean,ReturnMax,ReturnLastEpisode,DenMISEMeanLog,IWNorm2,Iteration,target_sum_log_mean,IWMin,LQGmu1,URet,SqrtESSClassic,ReturnStepMax,DenMISELogLast,MISE,IWMean,ReturnMin,IWFirstEpisode,IWLastEpisode,Bound,IWMax,LQGsigma
276,5540,291.49658,17.233904000000003,957.1214084625244,12.978163,-0.08,17.026936,17.233904000000003,17.109007000000002,14.818809,38.755188000000004,277,-3.3693693,,-0.667,18.88696726576948,7.5214853,0.9999998999999999,11.831379,18.006905,1.0523341999999998,,,3.2737246,22.589485,9.6725025,0.11
277,5560,293.5682,17.233904000000003,963.9939560890198,12.97456,-0.08,17.027134,17.233904000000003,17.082736999999998,14.833363,39.088604,278,-2.951926,,-0.663,18.861243043222753,7.5103273,0.9999998999999999,18.820189000000003,18.068346,1.0560007,,,7.142116499999999,22.657734,9.731905000000001,0.11
278,5580,290.36325,17.233904000000003,970.3870511054993,12.970969,-0.079,17.027542,17.233904000000003,17.140676000000003,14.822510999999999,38.70131,279,-2.6740463,,-0.66,18.919578543022986,7.5026727,0.9999998999999999,11.757651,17.806836999999998,1.0407283999999999,,,1.3908446,22.400907999999998,9.65293,0.11
279,5600,288.16446,17.233904000000003,977.5241487026216,12.967391000000001,-0.079,17.02797,17.233904000000003,17.147495000000003,14.812529999999999,38.206776,280,-2.5000598,,-0.659,18.928121711642575,7.5422344,0.9999998999999999,11.995063,17.609072,1.0291588,,,2.2532704,22.179045000000002,9.469711,0.11
280,5620,289.52805,17.233904000000003,983.6175861358644,12.963826,-0.079,17.028185,17.233904000000003,17.088268,14.818488,37.998775,281,-2.3672695,,-0.658,18.867656264917525,7.619405,0.9999998999999999,16.464685,17.629023,1.0303489,,,5.6070557,22.15271,9.242682,0.11
281,5640,289.26447,17.233904000000003,989.3863651752472,12.960274,-0.079,17.028593,17.233904000000003,17.144014000000002,14.816046,37.456179999999996,282,-2.3407252,,-0.659,18.922850126222286,7.7227429999999995,0.9999998999999999,14.1071825,17.551188,1.0257604999999999,,,3.6477003,22.014343,8.950228,0.11
282,5660,286.43732,17.233904000000003,994.6998376846312,12.956733999999999,-0.079,17.029049,17.233904000000003,17.157234,14.798148000000001,36.725033,283,-2.3905885,,-0.66,18.934830248153546,7.7995114,0.9999998999999999,9.731481,17.3187,1.012146,,,0.7221774999999999,21.737926,8.630686,0.11
283,5680,285.9436,17.233904000000003,1000.444774866104,12.953206,-0.079,17.029428,17.233904000000003,17.13628,14.793299,36.03845,284,-2.5064740000000003,,-0.662,18.915779703280588,7.934404,0.9999998999999999,13.416098999999999,17.228725,1.0068437,,,2.518211,21.57282,8.258431,0.11
284,5700,285.34457000000003,17.233904000000003,1006.2501320838928,12.949692,-0.08,17.02944,17.233904000000003,17.033432,14.77695,35.31232,285,-2.708441,,-0.665,18.810866942475144,8.080594999999999,0.9999998999999999,10.132760000000001,17.132492000000003,1.001209,,,1.8333448,21.397995,7.837186,0.11
285,5720,288.42992999999996,17.233904000000003,1012.1568784713744,12.946189,-0.081,17.030144,17.233904000000003,17.230461,14.771626999999999,34.969933000000005,286,-2.9213123,,-0.668,19.01269684369624,8.247941,0.9999998999999999,13.259394,17.259995,1.0084963,,,5.106032,21.438953,7.405542999999999,0.11
286,5740,289.73047,17.233904000000003,1018.5850965976716,12.9426985,-0.081,17.03058,17.233904000000003,17.154879,14.769789999999999,34.40757,287,-3.1947862999999996,,-0.672,18.935084358494773,8.420544999999999,0.9999998999999999,14.2419,17.278599,1.0095139000000002,,,2.9812179,21.371899,6.927125,0.11
287,5760,292.61492999999996,17.233904000000003,1025.7089824676514,12.939219999999999,-0.082,17.031063,17.233904000000003,17.170123999999998,14.766139,34.04564,288,-3.5067089,,-0.677,18.95092373727113,8.594785,0.9999998999999999,13.713567999999999,17.391653,1.0160241,,,4.1854286,21.401970000000002,6.4237776,0.11
288,5780,295.85834,17.233904000000003,1032.8104872703552,12.935754,-0.083,17.03111,17.233904000000003,17.044657,14.770464000000002,33.808871999999994,289,-3.8131332000000002,,-0.681,18.822699202640017,8.750908,0.9999998999999999,16.005329999999997,17.523256,1.0237312,,,4.4758973,21.462025,5.9321117,0.11
289,5800,298.49585,17.233904000000003,1039.4152851104736,12.9323,-0.084,17.031597,17.233904000000003,17.171982,14.781630499999999,33.569912,290,-4.121283,,-0.685,18.953551309050898,8.8917675,0.9999998999999999,17.990303,17.620037,1.029296,,,3.9110346,21.49641,5.449585,0.11
290,5820,298.88562,17.233904000000003,1045.8988044261932,12.928857,-0.085,17.032014999999998,17.233904000000003,17.153557,14.786495,33.20791,291,-4.471074,,-0.69,18.934277286327568,9.000435000000001,0.9999998999999999,16.172562,17.583417999999998,1.0270983,,,1.6026075,21.412989000000003,5.0362897,0.11
291,5840,302.06442000000004,17.233904000000003,1052.8606085777285,12.9254265,-0.085,17.032122,17.233904000000003,17.063053,14.776410999999998,33.17447,292,-4.804653,,-0.694,18.83953163108322,9.105328,0.9999998999999999,11.81938,17.709455,1.0344672,,,4.39304,21.494911,4.697836,0.11
292,5860,304.22693,17.233904000000003,1060.8194682598114,12.922008,-0.086,17.032763,17.233904000000003,17.220379,14.782763500000001,33.08597,293,-5.139889,,-0.699,19.001802926018986,9.195043,0.9999998999999999,16.608547,17.777313,1.0383171999999998,,,3.5311964,21.525833,4.3595432999999995,0.11
293,5880,305.91547,17.233904000000003,1067.2544646263125,12.918600999999999,-0.087,17.033432,17.233904000000003,17.229039999999998,14.800134,33.020527,294,-5.483709999999999,,-0.704,19.01202171595156,9.264403,0.9999998999999999,19.855947,17.817080999999998,1.0405288000000001,,,3.060277,21.537539000000002,4.1993585,0.11
294,5900,305.37286,17.233904000000003,1073.190670967102,12.915205,-0.088,17.033995,17.233904000000003,17.198957,14.804215,32.86221,295,-5.7534339999999995,,-0.707,18.97999666499604,9.292523,0.9999998999999999,15.96819,17.726107,1.0351622,,,1.1017228000000001,21.435305,4.0810794999999995,0.11
295,5920,306.29666000000003,17.233904000000003,1079.9330224990842,12.911821,-0.089,17.034515,17.233904000000003,17.188374,14.803092000000001,32.849697,296,-6.0790415,,-0.711,18.968715701723614,9.324185,0.9999998999999999,14.440787,17.720926000000002,1.034786,,,2.7524312,21.41753,4.009116000000001,0.11
296,5940,308.3674,17.233904000000003,1086.959297657013,12.908448,-0.09,17.034925,17.233904000000003,17.156307,14.801582000000002,33.012029999999996,297,-6.4290833,,-0.716,18.937242766284605,9.341061,0.9999998999999999,14.324175,17.781796,1.038274,,,3.7550837999999995,21.47172,4.0219026,0.11
297,5960,308.8764,17.233904000000003,1093.2390134334564,12.905087,-0.09,17.035277999999998,17.233904000000003,17.140472,14.792739000000001,33.019909999999996,298,-6.661956299999999,,-0.719,18.92097039963404,9.354248,0.9999998999999999,12.133018,17.752005,1.036498,,,2.4902357999999998,21.436728,4.031949,0.11
298,5980,310.49268,17.233904000000003,1098.9171974658966,12.901736999999999,-0.091,17.03546,17.233904000000003,17.089476,14.792384,33.19616,299,-6.9280577,,-0.722,18.86826053492732,9.3532715,0.9999998999999999,14.654226000000001,17.785277999999998,1.038437,,,3.895891,21.470385,4.080694,0.11
299,6000,311.19928,17.233904000000003,1105.4155061244962,12.898398,-0.092,17.035788,17.233904000000003,17.134113,14.794148000000002,33.26965,300,-7.1304669999999994,,-0.725,18.91462435190815,9.353849,0.9999998999999999,15.287569,17.766813,1.037331,,,3.0314157,21.451693,4.1544223,0.11
300,6020,311.20554,17.233904000000003,1112.2926588058474,12.89507,-0.092,17.036188,17.233904000000003,17.156021,14.790094,33.227191999999995,301,-7.245633,,-0.727,18.938504819681963,9.36599,0.9999998999999999,13.540813,17.708641,1.0339054,,,2.5447526000000003,21.388744,4.2308416,0.11
301,6040,312.5996,17.233904000000003,1119.542511701584,12.891753,-0.092,17.036615,17.233904000000003,17.164906,14.801348999999998,33.361576,302,-7.3739944,,-0.729,18.94654874482948,9.370049,0.9999998999999999,18.159525,17.729848999999998,1.0350981,,,4.087393799999999,21.408358,4.322042,0.11
302,6060,311.9593,17.233904000000003,1124.879196882248,12.888448,-0.093,17.0368,17.233904000000003,17.0929,14.805860500000001,33.24452,303,-7.428294999999999,,-0.731,18.87265216776489,9.383780999999999,0.9999998999999999,16.137686,17.635067000000003,1.0295686,,,2.0154872,21.308193,4.362566999999999,0.11
303,6080,313.48688,17.27457,1130.7098889350889,12.885153,-0.093,17.037582,17.27457,17.27457,14.805596,33.452667,304,-7.595148,,-0.733,19.057178093128766,9.3710575,0.9999998999999999,14.700413000000001,17.665556,1.0312068,,,4.380886,21.352348000000003,4.512637000000001,0.11
304,6100,315.28817999999995,17.27457,1137.0645840168,12.881867999999999,-0.094,17.037666,17.27457,17.062878,14.799882,33.759995,305,-7.808252,,-0.736,18.84196092730813,9.339107,0.9999998999999999,13.035998,17.708311,1.0337317,,,4.5363345,21.407717,4.734826,0.11
305,6120,316.69086,17.27457,1142.5537993907926,12.878594999999999,-0.094,17.038054000000002,17.27457,17.156698000000002,14.806170999999999,34.027159999999995,306,-8.000779,,-0.738,18.93739067584097,9.307002,0.9999998999999999,16.695204,17.729779999999998,1.0349374,,,4.15359,21.441945999999998,4.944643,0.11
306,6140,315.49457,17.27457,1148.8963651657104,12.875333,-0.095,17.037924,17.27457,16.997652,14.784579999999998,34.0007,307,-8.157119999999999,,-0.741,18.773416344517518,9.279060000000001,0.9999998999999999,8.146833,17.6049,1.0276695,,,1.6251396999999999,21.328245000000003,5.118439700000001,0.11
307,6160,317.3934,17.27457,1155.7500593662262,12.872081,-0.095,17.038420000000002,17.27457,17.191032,14.787521,34.34574,308,-8.332763,,-0.743,18.972157013778038,9.241128,0.9999998999999999,15.667335500000002,17.65475,1.030498,,,4.918558999999999,21.39338,5.3864602999999995,0.11
308,6180,317.3591,17.27457,1162.3559641838076,12.868839,-0.096,17.039023999999998,17.27457,17.225254,14.792024,34.3828,309,-8.439486500000001,,-0.745,19.007441288777077,9.23017,0.9999998999999999,16.153442000000002,17.59691,1.0270522,,,2.9143167,21.339976999999998,5.562843,0.11
309,6200,320.1117,17.27457,1168.5740613937378,12.865608,-0.097,17.039375,17.27457,17.14722,14.789461,35.014070000000004,310,-8.694972,,-0.748,18.92506240568943,9.142373,0.9999998999999999,13.974035999999998,17.69312,1.0326184,,,6.090251,21.472132000000002,6.090251,0.11
310,6220,320.04956,17.27457,1175.2036755084994,12.862388000000001,-0.097,17.039335,17.27457,17.02746,14.785256,35.205357,311,-8.890604,,-0.751,18.80556073886235,9.090933999999999,0.9999998999999999,13.454725,17.632214,1.0290983,,,3.0336773,21.43261,6.388514,0.11
311,6240,318.6586,17.27457,1181.1405334472654,12.859178,-0.098,17.039278,17.27457,17.021435,14.794426999999999,35.181521999999994,312,-8.999947,,-0.752,18.799601142380272,9.057556,0.9999998999999999,17.621707999999998,17.498976000000003,1.0213417,,,1.8061646,21.313375,6.570803,0.11
312,6260,318.83987,17.27457,1187.9457075595856,12.855977000000001,-0.098,17.039633,17.27457,17.150126,14.797076,35.181488,313,-9.059166000000001,,-0.754,18.929985768762414,9.062717,0.9999998999999999,15.607285500000001,17.453386,1.0186578000000002,,,3.3916106,21.265614000000003,6.666301299999999,0.11
313,6280,318.40112,17.27457,1195.1556613445282,12.852788,-0.098,17.039865,17.27457,17.11244,14.798259,35.014492,314,-9.05565,,-0.754,18.892624509580045,9.09341,0.9999998999999999,15.154357999999998,17.373762,1.0140163,,,2.6560373,21.173122,6.661522,0.11
314,6300,318.4339,17.27457,1201.6736073493958,12.849607,-0.098,17.0397,17.27457,16.988094,14.8087,34.787903,315,-8.98402,,-0.755,18.765561032226888,9.153582,0.9999998999999999,18.077534,17.319000000000003,1.0109012,,,2.9379473,21.093386,6.570114,0.11
315,6320,319.8774,17.27457,1210.4396810531614,12.846438000000001,-0.098,17.04022,17.27457,17.20417,14.804829999999999,34.675877,316,-8.905032,,-0.755,18.985697040666093,9.224782000000001,0.9999998999999999,13.579107,17.343339999999998,1.0122703000000002,,,4.223118,21.088593,6.4519459999999995,0.11
316,6340,321.7975,17.27457,1217.0585551261902,12.843278999999999,-0.098,17.040422,17.27457,17.104457999999997,14.814706,34.667922999999995,317,-8.833165,,-0.755,18.884813587979238,9.282283999999999,0.9999998999999999,17.928005,17.391945,1.015134,,,4.7393527,21.113997,6.368021,0.11
317,6360,321.11642,17.27457,1224.0038752555847,12.840129,-0.098,17.040937,17.27457,17.204103,14.81434,34.320805,318,-8.719277,,-0.754,18.98627126142039,9.356319000000001,0.9999998999999999,14.687937,17.30085,1.0098001,,,1.9263613999999998,20.99345,6.209192,0.11
318,6380,321.15972999999997,17.27457,1230.0223507881165,12.836988999999999,-0.098,17.040894,17.27457,17.026651,14.801647,33.956866999999995,319,-8.568087,,-0.754,18.803790466743017,9.457872,0.9999998999999999,10.759748,17.247927,1.0067703000000001,,,2.3645148,20.900876999999998,5.989115,0.11
319,6400,322.04846000000003,17.279482,1236.5028886795046,12.833859,-0.098,17.041636999999998,17.279482,17.279482,14.798216,33.62895,320,-8.376444000000001,,-0.752,19.061765615821727,9.576525,0.9999998999999999,13.700462,17.24268,1.0064014000000001,,,2.9671154,20.851397,5.737554599999999,0.11
320,6420,323.8598,17.279482,1242.9058773517606,12.830739,-0.097,17.042028,17.279482,17.166914000000002,14.798923,33.40677,321,-8.1774235,,-0.751,18.94764167131486,9.694436999999999,0.9999998999999999,15.0228815,17.28575,1.008909,,,3.7817101,20.850573999999998,5.4938984,0.11
321,6440,326.45807,17.279482,1251.0152771472929,12.827629,-0.097,17.04264,17.279482,17.23939,14.800972,33.400887,322,-8.040931,,-0.751,19.02066337583881,9.773933999999999,0.9999998999999999,15.453648000000001,17.371735,1.013845,,,4.789962999999999,20.907564,5.343314,0.11
322,6460,327.8426,17.279482,1257.5520899295807,12.824529,-0.097,17.042528,17.279482,17.006021,14.792451999999999,33.223145,323,-7.8993896999999995,,-0.75,18.78312561151096,9.867898,0.9999998999999999,12.038484,17.389772,1.0149926,,,3.5348184000000002,20.891932999999998,5.176923,0.11
323,6480,329.40237,17.279482,1263.5876939296722,12.821437,-0.097,17.042725,17.279482,17.105919,14.801248999999999,33.074065999999995,324,-7.7411265,,-0.749,18.88603446842929,9.959537,0.9999998999999999,17.631763,17.418058,1.016674,,,3.6597671999999997,20.887995,5.0172677000000006,0.11
324,6500,331.3966,17.279482,1270.8873794078827,12.818356,-0.097,17.043156,17.279482,17.182514,14.783493,33.028423,325,-7.6406220000000005,,-0.749,18.96093734368885,10.033679,0.9999998999999999,9.01778,17.470087,1.0196818,,,4.1685824,20.914382999999997,4.901529,0.11
325,6520,333.12523999999996,17.279482,1278.585708618164,12.815283,-0.097,17.043426999999998,17.279482,17.131542,14.792404999999999,32.980495,326,-7.532652000000001,,-0.749,18.91165213248491,10.100675,0.9999998999999999,17.672462,17.507229000000002,1.0218565,,,3.955024,20.92868,4.81205,0.11
326,6540,335.02255,17.279482,1285.3937046527865,12.812221000000001,-0.097,17.043192,17.279482,16.967543,14.792132,33.031593,327,-7.4882216,,-0.749,18.744565928058744,10.142488499999999,0.9999998999999999,14.684636,17.550955,1.0245336999999999,,,4.27131,20.958302,4.7900767,0.11
327,6560,336.09087999999997,17.279482,1293.4640440940855,12.809167,-0.097,17.043373000000003,17.279482,17.102736,14.788948999999999,32.95374,328,-7.422967999999999,,-0.749,18.881801806845626,10.19887,0.9999998999999999,13.727035500000001,17.552920999999998,1.0246673000000002,,,3.3627272000000006,20.941431,4.7390723,0.11
328,6580,335.4111,17.279482,1300.4493386745453,12.806123,-0.097,17.043589,17.279482,17.113926,14.788606,32.692505,329,-7.3105993,,-0.748,18.893466377363445,10.259572,0.9999998999999999,14.655148,17.463985,1.0194867,,,1.4635446,20.832447,4.63389,0.11
329,6600,336.12805,17.279482,1307.064475297928,12.803088,-0.096,17.043472,17.279482,17.004684,14.801195000000002,32.49623,330,-7.157995,,-0.748,18.781585161122717,10.343601,0.9999998999999999,18.927078,17.447088,1.0185698,,,2.7055830000000003,20.788185000000002,4.50217,0.11
330,6620,338.01874,17.279482,1314.452033996582,12.800061999999999,-0.096,17.043417,17.279482,17.025714999999998,14.808245999999999,32.486732,331,-7.057815,,-0.747,18.803160604387713,10.404824000000001,0.9999998999999999,17.119432,17.490902,1.0212046000000001,,,3.9743828999999997,20.812338,4.4291043,0.11
331,6640,338.76462000000004,17.279482,1320.8672530651093,12.797046,-0.096,17.043604000000002,17.279482,17.105652,14.800583999999999,32.32613,332,-6.9459686000000005,,-0.747,18.88578476633739,10.479591000000001,0.9999998999999999,12.246865,17.476395,1.0203754,,,2.74933,20.774134,4.326541000000001,0.11
332,6660,340.6319,17.279482,1327.6125288009646,12.794038,-0.096,17.043877,17.279482,17.134262,14.796963,32.359562,333,-6.888675699999999,,-0.747,18.914290888191488,10.526468,0.9999998999999999,13.577380999999999,17.520023000000002,1.0229186,,,3.9987566,20.803078,4.293265,0.11
333,6680,342.64786000000004,17.279482,1333.9287803173065,12.791039,-0.097,17.04435,17.279482,17.201616,14.792378,32.54177,334,-6.9306884,,-0.748,18.981639080421182,10.529478,0.9999998999999999,13.245192999999999,17.572075,1.0258918,,,4.3892336,20.85419,4.3892336,0.11
334,6700,343.53497000000004,17.279482,1341.4729108810425,12.78805,-0.097,17.044647,17.279482,17.144203,14.794529999999998,32.554543,335,-6.935809,,-0.749,18.92397065792827,10.552597,0.9999998999999999,15.491511,17.56524,1.0254775,,,3.1361107999999995,20.840166,4.4321804,0.11
335,6720,344.6292,17.279482,1348.7770640850067,12.785069,-0.097,17.04498,17.279482,17.156198999999997,14.794556,32.560127,336,-6.921350500000001,,-0.749,18.936132972938577,10.5843935,0.9999998999999999,14.780435,17.569084,1.0256822,,,3.3180966,20.834170999999998,4.4492855,0.11
336,6740,346.41046,17.279482,1355.8632726669314,12.782098,-0.097,17.045269,17.279482,17.142670000000003,14.79212,32.689346,337,-6.9420589999999995,,-0.75,18.921006894719774,10.597045,0.9999998999999999,13.951683,17.607784,1.0279242,,,4.0850787,20.868973,4.504381700000001,0.11
337,6760,346.38678,17.279482,1362.9637541770935,12.779135,-0.097,17.04551,17.279482,17.126117999999998,14.802223999999999,32.58591,338,-6.9072227,,-0.751,18.90672524186789,10.629955,0.9999998999999999,18.182776999999998,17.554512,1.0248129000000001,,,2.1785672000000003,20.805605,4.506423000000001,0.11
338,6780,347.69693,17.279482,1370.271240234375,12.77618,-0.097,17.045944,17.279482,17.193742999999998,14.803073999999999,32.594623999999996,339,-6.876506,,-0.751,18.972870002730502,10.667309,0.9999998999999999,15.067995000000002,17.569633,1.0256546999999998,,,3.4968333,20.809341,4.5037975,0.11
339,6800,348.69678,17.279482,1378.2386252880096,12.773235000000001,-0.097,17.045744,17.279482,16.976986,14.805463,32.55435,340,-6.831627,,-0.751,18.753368854986498,10.711219,0.9999998999999999,15.593517000000002,17.566929000000002,1.0255787,,,3.1469111,20.793356,4.4860377,0.11
340,6820,350.29413,17.279482,1385.0496742725372,12.770298,-0.097,17.046257,17.279482,17.221325,14.790664000000001,32.59871,341,-6.8185034,,-0.752,19.002510499647762,10.745645,0.9999998999999999,9.736034,17.596712,1.0272555,,,3.7692199,20.812803,4.4856014,0.11
341,6840,351.96497,17.279482,1391.9917876720428,12.76737,-0.098,17.046343,17.279482,17.075241000000002,14.782051999999998,32.689632,342,-6.8262177,,-0.752,18.853627171034077,10.766869,0.9999998999999999,11.821114,17.628420000000002,1.0291374,,,3.9014754000000003,20.838171,4.5159135,0.11
342,6860,352.33477999999997,17.279482,1399.4516158103945,12.76445,-0.098,17.046694,17.279482,17.167194,14.781723000000001,32.600359999999995,343,-6.788422,,-0.753,18.94778587215248,10.807694999999999,0.9999998999999999,14.642845000000001,17.595785,1.0272151,,,2.503943,20.793411,4.501401400000001,0.11
343,6880,353.27008,17.279482,1407.295517206192,12.7615385,-0.098,17.046793,17.279482,17.080235000000002,14.779507,32.53471,344,-6.733069,,-0.753,18.858986393416085,10.858252,0.9999998999999999,13.995572,17.590757,1.0269479,,,3.007263,20.773495,4.4654,0.11
344,6900,353.8919,17.279482,1415.4369304180145,12.758636,-0.098,17.04702,17.279482,17.125536,14.778213000000001,32.410140000000006,345,-6.6519960000000005,,-0.753,18.904482918379085,10.919172,0.9999998999999999,14.308662,17.570553,1.0257736,,,2.605465,20.735533,4.401532,0.11
345,6920,354.30762000000004,17.279482,1422.7379519939425,12.755742,-0.098,17.047235,17.279482,17.121428,14.777567000000001,32.2452,346,-6.5488,,-0.752,18.90174857064715,10.987917999999999,0.9999998999999999,14.532226000000001,17.540195,1.0240103999999999,,,2.3004706,20.685373000000002,4.3146496,0.11
346,6940,355.42014,17.279482,1429.7201845645905,12.752856,-0.097,17.047276999999998,17.279482,17.061664999999998,14.782481,32.131813,347,-6.432309,,-0.752,18.8405854561863,11.061316,0.9999998999999999,16.462118,17.543882,1.0242655,,,2.9299617000000002,20.66819,4.2220187000000005,0.11
347,6960,356.9514,17.279482,1436.4740419387815,12.749978,-0.097,17.047504,17.279482,17.1263,14.796285999999998,32.09179,348,-6.329157,,-0.752,18.907123866871384,11.122826,0.9999998999999999,19.565051999999998,17.56874,1.0257224,,,3.3863585,20.675772,4.156142,0.11
348,6980,357.59182999999996,17.279482,1443.7203361988068,12.747108,-0.097,17.047937,17.279482,17.19851,14.78444,31.946603999999997,349,-6.2310989999999995,,-0.751,18.981126573538038,11.193422,0.9999998999999999,10.638933,17.550207,1.0246184,,,2.4246123,20.637642,4.068322,0.11
349,7000,357.56635,17.279482,1451.0920786857605,12.744247,-0.097,17.048038000000002,17.279482,17.08371,14.789457999999998,31.733266999999998,350,-6.0902066,,-0.75,18.86349059359372,11.267871000000001,0.9999998999999999,16.519764000000002,17.49845,1.0216181,,,1.6361966000000001,20.565485,3.9537303,0.11
350,7020,359.19794,17.279482,1458.4019982814789,12.741394,-0.097,17.048271,17.279482,17.12987,14.775623999999999,31.671384999999997,351,-5.982284,,-0.75,18.907192115383605,11.341403,0.9999998999999999,9.914168,17.528097,1.023356,,,3.2790769999999996,20.575249,3.8589097999999997,0.11
351,7040,359.86624,17.279482,1465.2350702285767,12.738549,-0.097,17.048454,17.279482,17.112103,14.772276999999999,31.498724,352,-5.8375010000000005,,-0.749,18.8909838503708,11.4247875,0.9999998999999999,13.575817,17.510538,1.0223473,,,2.2283192,20.53545,3.7379192999999997,0.11
352,7060,361.25113,17.279482,1471.8015143871307,12.735712,-0.097,17.048817,17.279482,17.176716,14.773745000000002,31.400888000000002,353,-5.6967854,,-0.748,18.95843382406237,11.504488,0.9999998999999999,15.271243,17.528368,1.0233743,,,2.9142694,20.532324,3.6298842000000002,0.11
353,7080,362.75165,17.279482,1479.4885983467102,12.732883000000001,-0.096,17.0491,17.279482,17.14957,14.789462,31.338134999999998,354,-5.559532,,-0.747,18.92977508992572,11.575406,0.9999998999999999,20.316570000000002,17.551506,1.0247222,,,3.0699291,20.537056,3.5422730000000002,0.11
354,7100,364.04578,17.279482,1487.2287440299988,12.7300625,-0.096,17.049511,17.279482,17.194448,14.803073000000001,31.26864,355,-5.4337029999999995,,-0.747,18.976533442147733,11.64252,0.9999998999999999,19.598898000000002,17.564926,1.0254811,,,2.8833594,20.533266,3.4655166,0.11
355,7120,364.60376,17.279482,1494.199051141739,12.72725,-0.096,17.049868,17.279482,17.176479999999998,14.809498000000001,31.119246,356,-5.290341400000001,,-0.746,18.95713546719225,11.716343,0.9999998999999999,17.068117,17.542543,1.0241679,,,2.0683740000000004,20.492179999999998,3.365188,0.11
356,7140,364.9994,17.279482,1501.3431496620178,12.724444,-0.096,17.049920999999998,17.279482,17.068829,14.809034,30.945171000000002,357,-5.131153599999999,,-0.745,18.846700032178227,11.795035,0.9999998999999999,14.622017000000001,17.511877,1.0224073,,,1.7895061999999997,20.441835,3.245059,0.11
357,7160,366.2416,17.279482,1509.2902200222015,12.721647,-0.095,17.050488,17.279482,17.253079999999997,14.7978525,30.826044,358,-4.9684989999999996,,-0.743,19.034532222020648,11.880915,0.9999998999999999,10.785967999999999,17.523042999999998,1.0230211999999999,,,2.5376034,20.431822,3.1303616,0.11
358,7180,367.8345,17.279482,1516.9185910224915,12.718858,-0.095,17.050856,17.279482,17.182613,14.797543,30.804344,359,-4.861816999999999,,-0.743,18.963071804277178,11.940994,0.9999998999999999,14.6658945,17.550587,1.0246085999999999,,,3.0564475,20.44473,3.0855472,0.11
359,7200,369.2195,17.279482,1524.5156502723694,12.716077,-0.095,17.051281,17.279482,17.203989,14.798592999999999,30.795588000000002,360,-4.789848,,-0.743,18.984626389916645,11.989364,0.9999998999999999,15.15293,17.568306,1.0256097,,,2.9594681,20.450775,3.060563,0.11
360,7220,370.53002999999995,17.279482,1532.2770266532898,12.713303,-0.095,17.051342,17.279482,17.07333,14.781512,30.795944,361,-4.754211,,-0.743,18.849323750845823,12.03178,0.9999998999999999,8.609202,17.581364,1.026399,,,2.9158763999999997,20.453670000000002,3.0455856,0.11
361,7240,371.79376,17.279482,1540.1874861717224,12.710536,-0.095,17.051718,17.279482,17.18766,14.787617000000001,30.80482,362,-4.710129,,-0.743,18.96891751366576,12.069338,0.9999998999999999,16.967308,17.59308,1.0270545,,,2.885395,20.45645,3.0385852000000004,0.11
362,7260,373.03717,17.279482,1547.6861264705658,12.707778,-0.095,17.051666,17.279482,17.032715,14.795732999999998,30.821074,363,-4.674525,,-0.743,18.810781822873725,12.103315,0.9999998999999999,17.709503,17.602567999999998,1.0276505999999999,,,2.871883,20.457897,3.0371337000000005,0.11
363,7280,373.83997,17.279482,1555.4040877819061,12.705027000000001,-0.095,17.05203,17.279482,17.184835,14.804275500000001,30.780157,364,-4.6160974999999995,,-0.743,18.966245709009108,12.145486,0.9999998999999999,17.87973,17.59235,1.0270329,,,2.3888667000000003,20.437767,3.023375,0.11
364,7300,375.1046,17.279482,1562.7612557411194,12.702283,-0.096,17.052134,17.279482,17.089138000000002,14.806381,30.793173,365,-4.579953700000001,,-0.744,18.868655972281577,12.181421,0.9999998999999999,15.547179999999999,17.60321,1.0276839,,,2.8672032000000005,20.440233,3.0183419999999996,0.11
365,7320,375.61765,17.279482,1570.1450748443604,12.699547,-0.096,17.052408,17.279482,17.152676,14.813011999999999,30.720779999999998,366,-4.5104485,,-0.743,18.93385367043731,12.226827,0.9999998999999999,17.208345,17.579227,1.0262777,,,2.0596266,20.405714,2.9975705,0.11
366,7340,375.60242,17.279482,1577.6965641975405,12.696817999999999,-0.095,17.05246,17.279482,17.07142,14.813829,30.594833,367,-4.4171853,,-0.743,18.850461710138536,12.276662,0.9999998999999999,15.088823999999999,17.530302,1.0234398999999998,,,1.4541131999999999,20.345314000000002,2.9608684,0.11
367,7360,376.99924,17.279482,1586.4110934734344,12.6940975,-0.095,17.052841,17.279482,17.192104,14.807391,30.594236,368,-4.3584332,,-0.743,18.973073007756426,12.322557000000002,0.9999998999999999,12.422364,17.548145,1.0244545,,,2.8898978,20.352674,2.9398475,0.11
368,7380,377.9416,17.279482,1594.0663166046145,12.691384,-0.095,17.052979999999998,17.279482,17.104372,14.809760999999998,30.545717,369,-4.2807374000000005,,-0.743,18.883936164470594,12.372981,0.9999998999999999,15.659942000000001,17.544114999999998,1.0242319,,,2.4110517999999996,20.337214000000003,2.9133914,0.11
369,7400,378.98337000000004,17.279482,1601.1562581062315,12.688678,-0.095,17.053028,17.279482,17.070932,14.821335000000001,30.499598,370,-4.185642700000001,,-0.742,18.850270335876594,12.425848,0.9999998999999999,19.070578,17.544466,1.0242794,,,2.4770734,20.325682,2.8828702,0.11
