,LQGmu01,ReturnLastEpisode,IWNorm1,MISE,DenMISEMeanLog,Bound,TimeElapsed,IWMin,ReturnMean,ReturnMax,LQGmu1,IWMax,Iteration,target_sum_log_mean,TimestepsSoFar,DenMISELogLast,IWMean,SqrtESSClassic,ReturnMin,URet,IWFirstEpisode,IWNorm2,ReturnStepMax,IWLastEpisode,ReturnAbsMax,DenMISELogFirst,LQGsigma
217,-1.0,16.51587,218.57627999999997,16.598651999999998,15.603568,18.871252,320.73238182067865,,16.547579000000002,16.708403,-1.0,1.2965742,218,13.239657000000001,4360,16.952162,1.0026435,14.704216,,18.219890727464247,,14.864870999999999,0.99999803,0.99329156,16.708403,13.217685999999999,0.11
218,-1.0,16.586285,219.575,16.598501000000002,15.604951999999999,18.86589,324.19471263885504,,16.547756,16.708403,-1.0,1.2973659,219,13.251839000000002,4380,15.904179000000001,1.0026256,14.738014999999999,,18.29836917909932,,14.898546,0.99999803,1.0046254000000001,16.708403,13.213109,0.11
219,-1.0,16.46429,220.57426,16.597837,15.603848999999999,18.86005,327.925309419632,,16.547376999999997,16.708403,-1.0,1.2981418,220,13.261435500000001,4400,15.359599,1.0026103000000002,14.771738000000001,,18.17123284257315,,14.932179999999999,0.99999803,1.0051919,16.708403,13.208553,0.11
220,-1.0,16.63288,221.5729,16.597895,15.605823000000001,18.854965,331.39600205421453,,16.547764,16.708403,-1.0,1.2988935,221,13.27401,4420,16.03712,1.0025923,14.805391,,18.35110908611004,,14.965691,0.99999803,1.004544,16.708403,13.204018,0.11
221,-1.0,16.591053,222.57599,16.598097,15.61924,18.85006,335.17941904067993,,16.547957999999998,16.708403,-1.0,1.2996493999999998,222,13.297953,4440,18.581871,1.0025946,14.838966000000001,,18.30423621528043,,14.999426999999999,0.99999803,1.0090048,16.708403,13.199503,0.11
222,-1.0,16.501339,223.41328,16.585620000000002,15.646566,18.832635999999997,339.6282842159271,,16.547749,16.708403,-1.0,1.2998762,223,13.334914000000001,4460,21.710615,1.0018533,14.871638,,18.19720461154281,,15.022776,0.99999803,0.84423137,16.708403,13.195007999999998,0.11
223,-1.0,16.569695,224.41048999999998,16.585345999999998,15.657860000000001,18.82731,344.53161883354187,,16.547848000000002,16.708403,-1.0,1.300087,224,13.356527999999999,4480,18.174603,1.0018326,14.905141,,18.27930848863824,,15.055912,0.99999803,1.0044866,16.708403,13.190535,0.11
224,-1.0,16.518795,225.41032,16.585037,15.666382999999998,18.821985,350.5295870304108,,16.547718,16.708403,-1.0,1.3002927,225,13.375293,4500,17.573732,1.0018236999999999,14.938574,,18.224182018225715,,15.089147,0.99999803,1.0071033,16.708403,13.186079999999999,0.11
225,-1.0,16.530138,226.40752,16.584589,15.659004000000001,18.816553,354.7358932495117,,16.547639999999998,16.708403,-1.0,1.3004837,226,13.378054999999998,4520,13.997137,1.0018032,14.971931,,18.245188165814632,,15.122131,0.99999803,1.0044530999999999,16.708403,13.181645000000001,0.11
226,-1.0,16.533224,227.40472000000003,16.584158,15.666110999999999,18.81117,359.88592314720154,,16.547577,16.708403,-1.0,1.3006598999999999,227,13.39521,4540,17.270351,1.0017829,15.005219,,18.23744547539484,,15.155042000000002,0.99999803,1.0044290999999999,16.708403,13.177230999999999,0.11
227,-1.0,16.478136,228.40181,16.583479999999998,15.653295499999999,18.805574,365.0294873714447,,16.547272,16.708403,-1.0,1.3008274,228,13.392354999999998,4560,12.742148,1.0017623,15.038435,,18.189638163684748,,15.187871,0.99999803,1.0044061,16.708403,13.172834,0.11
228,-1.0,16.597777999999998,229.39899,16.583338,15.650356,18.800545,369.7630650997162,,16.547493,16.708403,-1.0,1.3009812,229,13.399289999999999,4580,14.978715,1.0017421999999998,15.071579000000002,,18.309385374732887,,15.2206335,0.99999803,1.004384,16.708403,13.168459,0.11
229,-1.0,16.577248,230.38918999999999,16.58261,15.660132999999998,18.794961999999998,375.2252407073975,,16.547623,16.708403,-1.0,1.3010917,230,13.418826000000001,4600,17.897144,1.0016922,15.1046505,,18.288775721355048,,15.252865,0.99999803,0.9975101999999999,16.708403,13.164102,0.11
230,-1.0,16.416795999999998,231.38137999999998,16.581331,15.665303,18.78886,380.69350814819336,,16.547056,16.708403,-1.0,1.3011785,231,13.4336815,4620,16.853178,1.0016509,15.137657999999998,,18.120604563125507,,15.285151,0.99999803,0.9995061,16.708403,13.159761999999999,0.11
231,-1.0,16.663025,232.37842,16.581474,15.6564,18.784208,385.5194203853607,,16.547556,16.708403,-1.0,1.3012516,232,13.434398000000002,4640,13.597898999999998,1.0016311,15.170598000000002,,18.378952787365762,,15.317682999999999,0.99999803,1.0043304,16.708403,13.155443,0.11
232,-1.0,16.521645,233.37209,16.580765,15.666182000000001,18.778736,390.34843492507935,,16.547445,16.708403,-1.0,1.3013,233,13.453702999999999,4660,17.933785999999998,1.0015969,15.203472,,18.22443599087849,,15.349920000000001,0.99999803,1.0009675,16.708403,13.151142000000002,0.11
233,-1.0,16.52526,234.36902,16.580313,15.667418,18.773552,395.3779454231262,,16.54735,16.708403,-1.0,1.3013337,234,13.464395499999998,4680,15.953573,1.001577,15.236276,,18.231968346785127,,15.382303,0.99999803,1.0042893,16.708403,13.146859,0.11
234,-1.0,16.553542999999998,235.20593,16.568707,15.66974,18.757359,400.443142414093,,16.547376999999997,16.708403,-1.0,1.3009117000000001,235,13.475361999999999,4700,16.212132999999998,1.0008763,15.268215,,18.26356091663565,,15.40494,0.99999803,0.8447758,16.708403,13.142595000000002,0.11
235,-1.0,16.623604,236.20119,16.56861,15.6728525,18.752579,406.8220810890198,,16.547698999999998,16.708403,-1.0,1.3004751,236,13.487772,4720,16.403315,1.0008525,15.300954,,18.333937289121828,,15.437024,0.99999803,1.0031329,16.708403,13.138349,0.11
236,-1.0,16.615206,237.12097000000003,16.563185,15.694354,18.742523000000002,411.97129225730896,,16.547983,16.708403,-1.0,1.2997658,237,13.518168,4740,20.768107999999998,1.0005104999999999,15.333459,,18.329088186724167,,15.464285,0.99999803,0.92787373,16.708403,13.134120000000001,0.11
237,-1.0,16.564066,238.12652999999997,16.563574,15.716574,18.738283,416.85881757736206,,16.54805,16.708403,-1.0,1.2990719,238,13.549573,4760,20.981472,1.0005316999999998,15.366103,,18.276674565235226,,15.496870999999999,0.99999803,1.0135067,16.708403,13.1299095,0.11
238,-1.0,16.647617,239.12737,16.563986,15.729539,18.734095,422.0817906856537,,16.548468,16.708403,-1.0,1.2983931,239,13.571632999999999,4780,18.815166,1.0005329,15.398679000000001,,18.361423972291306,,15.529082999999998,0.99999803,1.0087316,16.708403,13.125717000000002,0.11
239,-1.0,16.465057,240.12366,16.563313,15.737131,18.72885,428.00998520851135,,16.54812,16.708403,-1.0,1.2977024,240,13.588223000000001,4800,17.551057999999998,1.0005152,15.431188,,18.16983252738407,,15.560932000000001,0.99999803,1.0041801,16.708403,13.121542000000002,0.11
240,-1.0,16.625566,241.12028999999998,16.563343,15.736276,18.724339,434.37369871139526,,16.54844,16.708403,-1.0,1.2970182,241,13.596292000000002,4820,15.530423,1.0004991,15.463624,,18.338029945001953,,15.592741,0.99999803,1.0044789,16.708403,13.117384,0.11
241,-1.0,16.611477,242.10577,16.562545999999998,15.757560999999999,18.719027,441.04220294952387,,16.548702,16.708403,-1.0,1.2962848999999999,242,13.626384,4840,20.887001,1.0004370999999999,15.495995,,18.32296860443524,,15.623764999999999,0.99999803,0.99330485,16.708403,13.113242999999999,0.11
242,-1.0,16.42736,243.1005,16.561629999999997,15.756454000000002,18.713623000000002,446.43467569351196,,16.548203,16.708403,-1.0,1.2955471,243,13.634047,4860,15.48802,1.0004135,15.528304,,18.13355117759768,,15.655315,0.99999803,1.0025276,16.708403,13.109119,0.11
243,-1.0,16.540457,244.11102000000002,16.562254,15.753762,18.709789999999998,452.5025043487549,,16.548172,16.708403,-1.0,1.2948294,244,13.640118,4880,15.09941,1.0004549999999999,15.560543,,18.255355925837765,,15.687821,0.99999803,1.0182200000000001,16.708403,13.105012,0.11
244,-1.0,16.586266000000002,245.10742000000002,16.562109,15.774367000000002,18.705212,458.817919254303,,16.548326,16.708403,-1.0,1.2941048000000002,245,13.669355,4900,20.801466,1.0004385,15.592721,,18.29991185489088,,15.719349,0.99999803,1.0041015,16.708403,13.100923,0.11
245,-1.0,16.42063,246.10382,16.561287,15.786477,18.699986,465.3049991130829,,16.547808,16.708403,-1.0,1.2933805,246,13.690032,4920,18.753107,1.000422,15.624832000000001,,18.12408816994911,,15.750813500000001,0.99999803,1.0040843000000002,16.708403,13.0968485,0.11
246,-1.0,16.575854999999997,247.31714,16.575663,15.788539000000002,18.710192000000003,470.6816940307617,,16.54792,16.708403,-1.0,1.2933546,247,13.70137,4940,16.294895,1.001284,15.655356,,18.292138845550788,,15.7976055,0.99999803,1.2205793,16.708403,13.0927925,0.11
247,-1.0,16.479176000000002,248.3139,16.575058,15.791506,18.70525,476.4683015346527,,16.547644000000002,16.708403,-1.0,1.2933188999999998,248,13.712756,4960,16.52327,1.0012658,15.687228,,18.179473069164327,,15.829049,0.99999803,1.0039886,16.708403,13.088752000000001,0.11
248,-1.0,16.553787,249.30524,16.574396,15.753516000000001,18.700277,482.1959402561188,,16.547667,16.708403,-1.0,1.2932411,249,13.683094,4980,6.3309169999999995,1.0012258,15.719042000000002,,18.270211740435983,,15.860079,0.99999803,0.9986,16.708403,13.084727,0.11
249,-1.0,16.657743,250.34677000000002,16.5775,15.756166,18.699104000000002,487.91184425354,,16.54811,16.708403,-1.0,1.2932856000000001,250,13.6942,5000,16.414814,1.0013870999999999,15.750723,,18.37477544661812,,15.894303,0.99999803,1.0486948,16.708403,13.08072,0.11
250,-1.0,16.600231,251.34372000000002,16.577389,15.759106,18.694736,494.4655261039734,,16.548317,16.708403,-1.0,1.2933202,251,13.705354999999999,5020,16.492577,1.0013694,15.782391,,18.311222989394476,,15.925579999999998,0.99999803,1.0040231,16.708403,13.076728,0.11
251,-1.0,16.624295999999998,252.34059,16.577372,15.773992999999999,18.690487,500.51154613494873,,16.548617999999998,16.708403,-1.0,1.2933447,252,13.728392999999999,5040,19.509546,1.0013516,15.813997,,18.342208791731526,,15.956787,0.99999803,1.0039809000000002,16.708403,13.072751,0.11
252,-1.0,16.616792999999998,253.33752,16.577326,15.776335999999999,18.686234,505.89534616470337,,16.548885000000002,16.708403,-1.0,1.293356,253,13.73882,5060,16.365013,1.0013341,15.845547,,18.32786883715535,,15.987932,0.99999803,1.0039694,16.708403,13.068791000000001,0.11
253,-1.0,16.657864,254.35165,16.578571,15.786454,18.683298,511.4684295654297,,16.549316,16.708403,-1.0,1.2933682,254,13.757026999999999,5080,18.345003,1.0013845,15.877026,,18.37383714441341,,16.020107,0.99999803,1.0211889,16.708403,13.064846000000001,0.11
254,-1.0,16.647157999999997,255.3485,16.578638,15.78793,18.679207,517.9118771553041,,16.549702,16.708403,-1.0,1.2933719,255,13.766460999999998,5100,16.161558,1.0013665999999999,15.908449,,18.36635411098965,,16.051125,0.99999803,1.0039369,16.708403,13.060917,0.11
255,-1.0,16.634327,256.3326,16.577824,15.770842000000002,18.674260999999998,524.3446991443634,,16.55003,16.708403,-1.0,1.2933263000000002,256,13.757219000000001,5120,11.411969000000001,1.0012993000000001,15.939810999999999,,18.344447471012057,,16.081284,0.99999803,0.99126077,16.708403,13.057003,0.11
256,-1.0,16.463825,257.3294,16.577175,15.781598,18.669501999999998,529.6120517253877,,16.549694,16.708403,-1.0,1.2932732,257,13.775812,5140,18.533865,1.0012816999999998,15.971117000000001,,18.173745159156358,,16.112173000000002,0.99999803,1.0039752,16.708403,13.053104,0.11
257,-1.0,16.533419,258.4231,16.583006,15.794782999999999,18.671286,535.092976808548,,16.549631,16.708403,-1.0,1.2934718,258,13.797127,5160,19.182085,1.0016399999999999,16.002067999999998,,18.240229214058054,,16.149357000000002,0.99999803,1.1005079,16.708403,13.049221000000001,0.11
258,-1.0,16.380634,259.4203,16.582047,15.801241000000001,18.666271,541.488979101181,,16.548979,16.708403,-1.0,1.2936556000000001,259,13.811298999999998,5180,17.466263,1.0016227,16.033215,,18.073432986103192,,16.18018,0.99999803,1.0039388,16.708403,13.045353,0.11
259,-1.0,16.603170000000002,260.50195,16.587341000000002,15.790212,18.66756,547.0990130901337,,16.549189000000002,16.708403,-1.0,1.2940826,260,13.808231,5200,12.931857,1.0019306000000001,16.064072,,18.31443184155432,,16.216434,0.99999803,1.0880715,16.708403,13.041499,0.11
260,-1.0,16.522839,261.4745,16.585356,15.791947,18.661572,552.3733425140382,,16.549086,16.708403,-1.0,1.2943997,261,13.817461999999999,5220,16.241566,1.001818,16.095049,,18.226429140030945,,16.245647,0.99999803,0.9788996999999999,16.708403,13.03766,0.11
261,-1.0,16.484222,262.4718,16.584799,15.783203,18.65703,557.1293308734894,,16.54884,16.708403,-1.0,1.294706,262,13.816251000000001,5240,13.498617999999999,1.0018008,16.125996,,18.190123645974385,,16.276316,0.99999803,1.0038306000000001,16.708403,13.033836,0.11
262,-1.0,16.535604,263.46912000000003,16.584444,15.771898,18.652714000000003,563.8365054130553,,16.54879,16.708403,-1.0,1.2949950000000001,263,13.812423999999998,5260,12.808419,1.0017837,16.156882999999997,,18.242142208858255,,16.306926999999998,0.99999803,1.0038182,16.708403,13.030026,0.11
263,-1.0,16.497494,264.46643,16.583944,15.763767999999999,18.648275,569.4676282405852,,16.548595000000002,16.708403,-1.0,1.2952814,264,13.811715,5280,13.624053,1.0017668,16.187717000000003,,18.210587573110125,,16.337475,0.99999803,1.0037999,16.708403,13.026232,0.11
264,-1.0,16.518599,265.57068,16.590197,15.757782999999998,18.650656,575.2331378459929,,16.548481,16.708403,-1.0,1.295851,265,13.813472,5300,14.17576,1.0021535,16.218132,,18.22984977812422,,16.374924,0.99999803,1.1103458000000002,16.708403,13.02245,0.11
265,-1.0,16.47321,266.56714,16.589539000000002,15.765539000000002,18.64611,582.3037049770355,,16.548199,16.708403,-1.0,1.2964011,266,13.828529999999999,5320,17.818634,1.002132,16.248798,,18.180462413746323,,16.405344,0.99999803,1.0022914,16.708403,13.018684,0.11
266,-1.0,16.57514,267.56503,16.589354,15.78576,18.642057,588.6028139591218,,16.5483,16.708403,-1.0,1.2969365,267,13.856005,5340,21.162755999999998,1.0021162000000001,16.279413,,18.284984360678827,,16.435791000000002,0.99999803,1.0037588,16.708403,13.014932,0.11
267,-1.0,16.604651999999998,268.82352000000003,16.605429,15.782136999999999,18.654545000000002,593.8158271312714,,16.548512,16.708403,-1.0,1.2982718999999998,268,13.860432000000001,5360,14.812570999999998,1.0030729,16.307913,,18.32173799876225,,16.484238,0.99999803,1.2628568,16.708403,13.011192999999999,0.11
268,-1.0,16.522625,269.82388,16.605145999999998,15.799558,18.650454999999997,598.5460779666902,,16.548414,16.708403,-1.0,1.2995849,269,13.884991000000001,5380,20.46508,1.0030627,16.338259,,18.230668616530963,,16.514848999999998,0.99999803,1.0035405000000002,16.708403,13.007469,0.11
269,-1.0,16.567148,270.8236,16.60499,15.814544,18.646515,604.9169073104857,,16.548482999999997,16.708403,-1.0,1.3008757,270,13.907062,5400,19.842535,1.0030504,16.368554999999997,,18.27346992127306,,16.545359,0.99999803,1.0029531999999999,16.708403,13.003758,0.11
270,-1.0,16.552139999999998,271.82397000000003,16.604816,15.830244,18.642576000000002,610.9996907711029,,16.548496,16.708403,-1.0,1.3021455,271,13.929797,5420,20.066204,1.0030405999999998,16.398796,,18.26463227275726,,16.57585,0.99999803,1.003707,16.708403,13.000062,0.11
271,-1.0,16.501831,272.83075,16.604853,15.811251,18.638868,616.355406999588,,16.548325,16.708403,-1.0,1.3034165,272,13.917810000000001,5440,10.661592500000001,1.0030543,16.428978,,18.210819887061923,,16.606678,0.99999803,1.0101159,16.708403,12.996379,0.11
272,-1.0,16.554157,273.93564,16.611027,15.815536999999999,18.64136,622.6164329051971,,16.548346,16.708403,-1.0,1.3049600000000001,273,13.929391,5460,16.97856,1.0034273,16.458779999999997,,18.262750255412012,,16.643738,0.99999803,1.1074671999999999,16.708403,12.992708,0.11
273,-1.0,16.548862,274.9372,16.610899,15.817992000000002,18.637535,628.6910417079927,,16.548347,16.708403,-1.0,1.3064841999999999,274,13.938725,5480,16.484392,1.0034205,16.4888,,18.25576389477854,,16.67418,0.99999803,1.0036171999999999,16.708403,12.989053,0.11
274,-1.0,16.456585,275.93866,16.610426,15.818635999999998,18.633387,633.983784198761,,16.548016,16.708403,-1.0,1.3079865,275,13.9462,5500,15.991959,1.0034133,16.518766,,18.166064015308766,,16.704556,0.99999803,1.0036516,16.708403,12.98541,0.11
275,-1.0,16.613160999999998,276.93976000000004,16.610508,15.822804999999999,18.62981,640.7535200119019,,16.548251999999998,16.708403,-1.0,1.3094691999999999,276,13.957148000000002,5520,16.965694,1.0034049999999999,16.548681,,18.330307643736454,,16.734854000000002,0.99999803,1.0033625,16.708403,12.98178,0.11
276,-1.0,16.53014,278.12064,16.621012,15.812151,18.636791,646.9754462242126,,16.548185,16.708403,-1.0,1.3114038000000001,277,13.953814999999999,5540,12.868271,1.0040456,16.577602,,18.234155219832708,,16.776892,0.99999803,1.1817721,16.708403,12.978163,0.11
277,-1.0,16.510012,279.101,16.619453,15.829822,18.631629999999998,653.4513511657715,,16.548048,16.708403,-1.0,1.3132348,278,13.978087,5560,20.720651999999998,1.0039605,16.607302,,18.2180116237242,,16.805922,0.99999803,0.98059464,16.708403,12.97456,0.11
278,-1.0,16.668842,280.1041,16.619816,15.816616,18.6284,659.7654681205751,,16.548481,16.708403,-1.0,1.3150431999999999,279,13.971515,5580,12.141613000000001,1.0039574,16.636982,,18.39216600921118,,16.836233,0.99999803,1.0035999,16.708403,12.970969,0.11
279,-1.0,16.628447,281.2822,16.630426,15.805392000000001,18.635548,665.7909162044525,,16.548765,16.708403,-1.0,1.3172761999999998,280,13.967445000000001,5600,12.669705,1.0045793,16.665723999999997,,18.344909505191684,,16.877886,0.99999803,1.1772176,16.708403,12.967391000000001,0.11
280,-1.0,16.566507,282.28766,16.630522,15.81388,18.632103,672.5931797027587,,16.54883,16.708403,-1.0,1.319479,281,13.982476,5620,18.186204999999998,1.0045824,16.695204,,18.28091784359808,,16.908307999999998,0.99999803,1.0035711999999999,16.708403,12.963826,0.11
281,-1.0,16.575043,283.29297,16.630642,15.812407,18.6287,678.4362080097197,,16.548922,16.708403,-1.0,1.321659,282,13.987495000000001,5640,15.393587,1.004585,16.724634,,18.285766608419667,,16.938665,0.99999803,1.0035367,16.708403,12.960274,0.11
282,-1.0,16.601457999999997,284.36163,16.63457,15.789423000000001,18.629135,684.6740469932556,,16.549109,16.708403,-1.0,1.3238778999999998,283,13.971174,5660,9.303552999999999,1.0048114,16.753916,,18.31522315978092,,16.972847,0.99999803,1.0667862,16.708403,12.956733999999999,0.11
283,-1.0,16.620307999999998,285.36697000000004,16.634833999999998,15.784193,18.625917,690.832555770874,,16.549357999999998,16.708403,-1.0,1.3260703,284,13.972346,5680,14.299935000000001,1.0048133,16.78323,,18.33679293587453,,17.003103,0.99999803,1.0036391,16.708403,12.953206,0.11
284,-1.0,16.534592,286.50647000000004,16.642578,15.765827,18.630253,697.1956882476808,,16.549309,16.708403,-1.0,1.3285171,285,13.960773000000001,5700,10.544704,1.0052859,16.812002,,18.24776423736999,,17.041782,0.99999803,1.1367223999999998,16.708403,12.949692,0.11
285,-1.0,16.595287,287.51324,16.64281,15.762770999999999,18.627045000000003,704.13458943367,,16.549467,16.708403,-1.0,1.3309392,286,13.964027,5720,14.886126,1.0052911,16.841154,,18.30369613204831,,17.072063,0.99999803,1.003508,16.708403,12.946189,0.11
286,-1.0,16.523731,288.46555,16.639654,15.761311,18.620476,710.0005569458008,,16.54938,16.708403,-1.0,1.3331978,287,13.968642000000001,5740,15.338509,1.0051064,16.870173,,18.226106764652727,,17.099145999999998,0.99999803,0.9497635,16.708403,12.9426985,0.11
287,-1.0,16.536495000000002,289.6258,16.648502,15.758623000000002,18.625994,716.328330039978,,16.549333999999998,16.708403,-1.0,1.3358196000000002,288,13.97267,5760,14.982366,1.0056452,16.89859,,18.2414575614639,,17.139051000000002,0.99999803,1.156693,16.708403,12.939219999999999,0.11
288,-1.0,16.467566,290.63397000000003,16.648344,15.764667000000001,18.622454,722.5278968811035,,16.549051000000002,16.708403,-1.0,1.3384109,289,13.984897,5780,17.500252,1.0056539,16.927538000000002,,18.17432198811108,,17.1693,0.99999803,1.0034735000000001,16.708403,12.935754,0.11
289,-1.0,16.619099,291.64178,16.648697,15.776995999999999,18.619442000000003,728.6548118591309,,16.549294,16.708403,-1.0,1.3409711000000002,290,14.003360999999998,5800,19.333942,1.0056614,16.956429999999997,,18.33151430737852,,17.199479999999998,0.99999803,1.0034621,16.708403,12.9323,0.11
290,-1.0,16.53593,292.64948,16.648751999999998,15.779476,18.61615,735.9431626796722,,16.549248000000002,16.708403,-1.0,1.3435082,291,14.011932999999999,5820,16.492945000000002,1.0056683000000002,16.985281,,18.24005930415637,,17.229592999999998,0.99999803,1.0034564000000001,16.708403,12.928857,0.11
291,-1.0,16.422556,293.65668,16.648384,15.771003,18.612451999999998,742.9973814487457,,16.548813,16.708403,-1.0,1.3460116000000002,292,14.00951,5840,13.299365,1.0056735,17.014088,,18.120705048778934,,17.259619,0.99999803,1.0031042,16.708403,12.9254265,0.11
292,-1.0,16.596645000000002,294.66677999999996,16.648785,15.777989999999999,18.609537,750.1135158538817,,16.548977,16.708403,-1.0,1.3484952,293,14.022517,5860,17.812992,1.0056886999999999,17.042842999999998,,18.31013824835824,,17.289766,0.99999803,1.0062526,16.708403,12.922008,0.11
293,-1.0,16.686860999999997,295.6739,16.649317,15.795413,18.606773,755.6050391197205,,16.549446,16.708403,-1.0,1.3509473,294,14.045907999999999,5880,20.894753,1.0056936,17.071552,,18.40491404893873,,17.319682999999998,0.99999803,1.0034143,16.708403,12.918600999999999,0.11
294,-1.0,16.681026,296.82196,16.657799,15.796307999999998,18.612034,761.3110997676849,,16.549889999999998,16.708403,-1.0,1.3536607,295,14.053173000000001,5900,16.053503,1.0061761,17.099684,,18.397788241895203,,17.35833,0.99999803,1.1433173,16.708403,12.915205,0.11
295,-1.0,16.608055,297.8308,16.65813,15.794764,18.609108,767.5780746936798,,16.550089,16.708403,-1.0,1.3563383,296,14.057514999999999,5920,15.332689000000002,1.0061852,17.128232999999998,,18.31830960282333,,17.388298000000002,0.99999803,1.0033875,16.708403,12.911821,0.11
296,-1.0,16.590094,298.7342,16.652511999999998,15.794445000000001,18.600285999999997,774.188099861145,,16.550222,16.708403,-1.0,1.3587708,297,14.062676999999999,5940,15.694609,1.005839,17.156406,,18.301339509612976,,17.4124,0.99999803,0.89922744,16.708403,12.908448,0.11
297,-1.0,16.59644,299.67712,16.649148999999998,15.785713000000001,18.593706,780.3016290664673,,16.550376999999997,16.708403,-1.0,1.3610248999999999,298,14.059534,5960,13.186921,1.005628,17.184788,,18.312441157453325,,17.43851,0.99999803,0.9404143,16.708403,12.905087,0.11
298,-1.0,16.504728,300.68945,16.64935,15.786285999999999,18.590689,786.7710092067719,,16.550224,16.708403,-1.0,1.3632619,299,14.065892000000002,5980,15.950853,1.0056504000000002,17.213278,,18.215372891831038,,17.46846,0.99999803,1.0104088,16.708403,12.901736999999999,0.11
299,-1.0,16.530276999999998,301.6568,16.647156,15.788523999999999,18.585297,793.319614648819,,16.550158,16.708403,-1.0,1.3653917,300,14.07373,6000,16.452103,1.0055226000000002,17.241674,,18.239226230100364,,17.495794,0.99999803,0.96604955,16.708403,12.898398,0.11
300,-1.0,16.567978,302.6612,16.647135000000002,15.784288,18.582086999999998,800.4006299972534,,16.550217,16.708403,-1.0,1.3674886,301,14.075182,6020,14.508388,1.0055189,17.270094,,18.277777587844536,,17.525161999999998,0.99999803,1.0034380999999999,16.708403,12.89507,0.11
301,-1.0,16.578235999999997,303.7138,16.649801,15.796586999999999,18.581587,806.6901972293854,,16.550307999999998,16.708403,-1.0,1.3696563999999998,302,14.093285,6040,19.49295,1.0056748,17.29841,,18.28690579161107,,17.557325,0.99999803,1.051505,16.708403,12.891753,0.11
302,-1.0,16.550035,304.71837999999997,16.649723,15.800142999999998,18.578352,812.2223587036133,,16.550307999999998,16.708403,-1.0,1.3718016000000002,303,14.102448,6060,16.867773,1.0056713,17.326717000000002,,18.264144127684894,,17.58662,0.99999803,1.0033243,16.708403,12.888448,0.11
303,-1.0,16.667889000000002,305.72302,16.650038000000002,15.801189,18.575525,819.4045879840851,,16.550695,16.708403,-1.0,1.3739146999999998,304,14.109073,6080,16.11305,1.0056678,17.354983999999998,,18.378428293090206,,17.615862,0.99999803,1.0035730999999999,16.708403,12.885153,0.11
304,-1.0,16.443604,306.72437,16.649437,15.796981,18.571798,826.3843359947205,,16.550345999999998,16.708403,-1.0,1.3759931,305,14.110394,6100,14.512379000000001,1.0056536,17.383205,,18.151849910219227,,17.644869,0.99999803,1.0005046,16.708403,12.881867999999999,0.11
305,-1.0,16.590834,307.7374,16.649956,15.804504999999999,18.569206,832.8077874183655,,16.550478,16.708403,-1.0,1.3780667,306,14.123447,6120,18.094316,1.0056778,17.411382999999997,,18.303795847930356,,17.674495999999998,0.99999803,1.0123475,16.708403,12.878594999999999,0.11
306,-1.0,16.515085,308.74133,16.649734,15.781282999999998,18.56589,839.2623846530914,,16.550362,16.708403,-1.0,1.3801092,307,14.105688,6140,8.66885,1.0056721,17.439514000000003,,18.231853780414262,,17.70355,0.99999803,1.0032841000000001,16.708403,12.875333,0.11
307,-1.0,16.610870000000002,309.95294,16.661023999999998,15.785375,18.574223,846.6539566516876,,16.55056,16.708403,-1.0,1.3825555,308,14.115814000000002,6160,17.036196,1.0063407,17.46646,,18.322729904423397,,17.745607,0.99999803,1.2094187,16.708403,12.872081,0.11
308,-1.0,16.601053,310.9596,16.661188,15.790095999999998,18.571331,853.7816944122314,,16.550722,16.708403,-1.0,1.3849758,309,14.125926000000002,6180,17.237387,1.0063417,17.494394,,18.309720030096774,,17.774813,0.99999803,1.0032363000000002,16.708403,12.868839,0.11
309,-1.0,16.547089,311.96603,16.661167000000003,15.789812,18.568270000000002,860.1144442558289,,16.550710000000002,16.708403,-1.0,1.3873619,310,14.130999999999998,6200,15.6956415,1.006342,17.522289999999998,,18.254862273556768,,17.803953,0.99999803,1.0032411,16.708403,12.865608,0.11
310,-1.0,16.408286999999998,312.97226,16.660686,15.785944,18.564761999999998,865.10276222229,,16.550253,16.708403,-1.0,1.389723,311,14.132454999999998,6220,14.580960999999999,1.0063417,17.55014,,18.110136964001764,,17.833035,0.99999803,1.0032505999999999,16.708403,12.862388000000001,0.11
311,-1.0,16.449654000000002,313.98883,16.66089,15.793823000000001,18.561954,873.2045395374298,,16.54993,16.708403,-1.0,1.3920721999999999,312,14.145655,6240,18.238032999999998,1.0063745000000002,17.577948000000003,,18.15719054200158,,17.862656,0.99999803,1.0137696,16.708403,12.859178,0.11
312,-1.0,16.525097,315.00085,16.661095,15.797142000000001,18.559160000000002,880.827451467514,,16.549851999999998,16.708403,-1.0,1.3944039,313,14.154247,6260,16.825838,1.0063925,17.605711,,18.227768542055713,,17.89197,0.99999803,1.009205,16.708403,12.855977000000001,0.11
313,-1.0,16.521738,316.0133,16.661308,15.79822,18.55639,887.1760070323944,,16.54976,16.708403,-1.0,1.3967171,314,14.160566000000001,6280,16.129920000000002,1.0064118,17.633432,,18.229487546600573,,17.921259,0.99999803,1.0098153,16.708403,12.852787,0.11
314,-1.0,16.485487,317.0189,16.661047,15.808894,18.553160000000002,894.1515693664551,,16.549557,16.708403,-1.0,1.3989995000000002,315,14.176426000000001,6300,19.153774,1.0064091999999998,17.66111,,18.199940778684503,,17.950111,0.99999803,1.0031865,16.708403,12.849607,0.11
