,IWLastEpisode,LQGsigma,LQGmu01,TimestepsSoFar,IWMin,URet,DenMISELogFirst,LQGmu1,Iteration,IWFirstEpisode,IWMean,ReturnMin,IWMax,SqrtESSClassic,TimeElapsed,ReturnStepMax,MISE,DenMISEMeanLog,ReturnAbsMax,ReturnLastEpisode,Bound,DenMISELogLast,ReturnMax,ReturnMean,IWNorm1,target_sum_log_mean,IWNorm2
177,58.110504000000006,0.11,-0.276,3560,,18.612310056312307,14.858963000000001,-0.993,178,,1.7635703999999999,,95.448296,2.3934495,594.6861636638641,0.99999976,29.67284,12.237186,17.238665,16.87305,44.077709999999996,15.63156,17.238665,14.528019,313.91553,-537.7304,131.15611
178,11.395135,0.11,-0.278,3580,,18.887862787581906,14.853360999999998,-0.993,179,,1.5595363000000002,,82.31827,2.4709814,603.9999508857728,0.99999976,26.257452,12.255722,17.238665,17.118547,40.210342,15.005123999999999,17.238665,14.542491,279.157,-535.1767,112.97415
179,53.263495999999996,0.11,-0.279,3600,,18.56992979002677,14.84779,-0.994,180,,1.6466929,,73.130104,2.6303756000000003,619.8179538249971,0.99999976,27.724712,12.231052,17.238665,16.84255,40.832091999999996,7.416278999999999,17.238665,14.555269000000001,296.40472,-532.65875,112.685326
180,28.37078,0.11,-0.281,3620,,18.532599542172765,14.84225,-0.994,181,,1.6273799,,69.07008,2.7477343,631.8541803359985,0.99999976,27.387040000000002,12.252685000000001,17.238665,16.789573999999998,39.934585999999996,15.661072,17.238665,14.567615,294.55576,-530.19214,107.1995
181,53.251569999999994,0.11,-0.283,3640,,18.5452967866228,14.8367405,-0.994,182,,1.7381426,,63.287806999999994,2.862269,642.2575361728667,0.99999976,29.243608000000002,12.199225,17.238665,16.811546,41.289062,2.042135,17.238665,14.579944,316.34195,-527.7399,110.52139
182,22.639769,0.11,-0.285,3660,,18.54168710166913,14.831260999999998,-0.994,183,,1.7069008,,60.559666,2.956956,653.5125999450684,0.99999976,28.710964,12.186995,17.238665,16.802877,40.3707,9.377811999999999,17.238665,14.592091,312.36285,-525.335,105.63663000000001
183,38.086292,0.11,-0.287,3680,,18.493822406264922,14.825810999999998,-0.995,184,,1.766572,,58.023037,3.0674335999999998,663.9197735786437,0.99999976,29.698189000000003,12.169769,17.238665,16.759386,40.937984,8.452082,17.238665,14.603868499999999,325.04926,-522.95215,105.96781999999999
184,32.218964,0.11,-0.289,3700,,18.691133309934326,14.820391,-0.995,185,,1.8017883999999997,,56.0927,3.1729932,675.8721425533295,0.99999976,30.307734000000004,12.161019999999999,17.238665,16.934658,41.173603,9.926285,17.238665,14.616468,333.33087,-520.6003,105.05250500000001
185,39.2213,0.11,-0.291,3720,,18.598337317545354,14.815001,-0.995,186,,1.8730077,,53.785323999999996,3.2748103,686.352833032608,0.99999976,31.50985,12.153273,17.238665,16.853966,42.037888,10.056968,17.238665,14.628498,348.37942999999996,-518.2497599999999,106.38156000000001
186,2.524352,0.11,-0.293,3740,,18.827265007446538,14.809638,-0.995,187,,1.7674916,,52.972015,3.2388163,698.5510973930359,0.99999976,29.73455,12.14135,17.238665,17.066057,40.37959,9.191932000000001,17.238665,14.641532000000002,330.52094,-516.0032,102.04992
187,8.437875,0.11,-0.296,3760,,18.500222215800353,14.804305,-0.996,188,,1.7137886000000002,,53.231857,3.2355206,710.4185695648192,0.99999976,28.823829999999997,12.1767645,17.238665,16.759420000000002,39.479713000000004,18.160826,17.238665,14.652799,322.19226000000003,-513.79395,99.57973
188,4.9580107,0.11,-0.298,3780,,18.58508734261755,14.799000000000001,-0.996,189,,1.6498849999999998,,54.230614,3.187641,723.4071493148804,0.99999976,27.74506,12.169503,17.238665,16.835527,38.560997,10.212328,17.238665,14.664347,311.82828,-511.72424,97.82415999999999
189,11.257277499999999,0.11,-0.302,3800,,18.639823898050608,14.793723000000002,-0.996,190,,1.6250021000000001,,55.892745999999995,3.1701188,734.0089337825775,0.99999976,27.326588,12.177513000000001,17.238665,16.895164,38.20231,13.157264999999999,17.238665,14.676086999999999,308.7504,-509.74298,97.39395
190,12.302738,0.11,-0.305,3820,,18.645093586542565,14.788473000000002,-0.996,191,,1.6035339,,58.160540000000005,3.1391682999999997,746.6540706157684,0.99999976,26.965225,12.19133,17.238665,16.894470000000002,37.948174,14.304549,17.238665,14.687702,306.27496,-507.88097999999997,97.56564
191,1.6432773999999997,0.11,-0.309,3840,,18.605525932437647,14.783252,-0.997,192,,1.5185452,,60.820904000000006,3.003535,756.3107068538666,0.99999976,25.530386,12.202748,17.238665,16.8611,37.009304,13.892563,17.238665,14.699023,291.56067,-506.17322,97.0725
192,27.132896000000002,0.11,-0.314,3860,,18.446590836922923,14.778057,-0.997,193,,1.5565828000000002,,63.2434,3.007759,767.2678244113922,0.99999976,26.150558,12.233583,17.238665,16.71856,37.613354,17.7445,17.238665,14.709488,300.42047,-504.57318,99.88183000000001
193,63.154140000000005,0.11,-0.317,3880,,18.396925232866614,14.772889000000001,-0.997,194,,1.7304583999999998,,63.154140000000005,2.9931647999999997,777.1561291217804,0.99999976,29.027586,12.244201,17.238665,16.671787,40.546271999999995,13.850935,17.238665,14.719601999999998,335.70892000000003,-502.74422999999996,112.15851599999999
194,6.866658999999999,0.11,-0.322,3900,,18.42002581358549,14.767747,-0.997,195,,1.6265388,,62.023888,2.9477713,790.2630596160889,0.99999976,27.27526,12.270278999999999,17.238665,16.69298,38.97133,16.740656,17.238665,14.729721,317.17505,-501.13766,107.59826000000001
195,42.328334999999996,0.11,-0.327,3920,,18.408584138069923,14.762632,-0.998,196,,1.6943922999999999,,60.678062,2.9993377,804.7886734008789,0.99999976,28.387812,12.265404,17.238665,16.679232,39.882793,10.817164,17.238665,14.739668,332.1009,-499.6654,110.72475
196,26.609419,0.11,-0.333,3940,,18.567876033664366,14.757544000000001,-0.998,197,,1.6847468999999997,,61.48595400000001,3.0027413,818.6147487163544,0.99999976,28.226446000000003,12.293156,17.238665,16.826832,39.708397,17.174091,17.238665,14.750262,331.89513999999997,-498.54242,110.530716
197,12.086491,0.11,-0.346,3960,,18.400696875358054,14.752479999999998,-0.999,198,,1.5781271000000001,,69.87193,2.7622752,832.2523138523102,0.99999976,26.413631,12.31869,17.238665,16.669113,38.895126,16.798407,17.238665,14.759954,312.46918,-498.93158,113.12021999999999
198,115.15035,0.11,-0.351,3980,,18.340527246461694,14.747442000000001,-0.999,199,,1.8720902,,115.15035,2.5090952,840.3421173095703,0.99999976,31.267733000000003,12.321746000000001,17.238665,16.62411,45.008675,12.484819,17.238665,14.769321,372.54596000000004,-497.4887,148.47821000000002
199,5.9546137,0.11,-0.36,4000,,18.460418939802924,14.742429999999999,-0.999,200,,1.5763791,,102.80014,2.4327755,851.3948678970337,0.99999976,26.320722999999997,12.354688000000001,17.238665,16.723318,40.492737,18.254606,17.238665,14.779092000000002,315.27582,-496.70662999999996,129.59511
200,9.406075999999999,0.11,-0.374,4020,,18.513693879701822,14.737442000000001,-0.999,201,,1.3045354,,104.987274,2.1539903,863.7559180259705,0.99999976,21.765837,12.339125,17.238665,16.777225,37.772095,8.815905,17.238665,14.789032999999998,262.2116,-497.35825,121.73296
201,34.001816,0.11,-0.395,4040,,18.481869558247357,14.732479000000001,-1.0,202,,1.0441326,,92.97135,1.9941664000000001,874.6141724586487,0.99999976,17.416883,12.3466015,17.238665,16.75665,34.70598,13.687219,17.238665,14.798773,210.9148,-499.16925,105.7659
202,100.86259,0.11,-0.421,4060,,18.40545027221329,14.727541,-1.0,203,,1.0608895,,100.86259,1.7723497,884.1313252449036,0.99999976,17.689331,12.35154,17.238665,16.681492000000002,37.142227,13.412669000000001,17.238665,14.808047,215.36057000000002,-501.7482,121.51133
203,35.493896,0.11,-0.38,4080,,18.378722540097076,14.722627,-0.999,204,,1.2870277,,40.554054,3.0500526000000003,896.5751767158507,0.99999976,21.49019,12.37733,17.238665,16.651493,32.794037,17.69029,17.238665,14.817082999999998,262.55365,-490.85513,86.08168
204,47.198067,0.11,-0.396,4100,,18.373687913346263,14.717737,-1.0,205,,1.3622524999999999,,49.673225,2.773367,906.0511326789856,0.99999976,22.719433,12.396711999999999,17.238665,16.651592,35.151012,16.141596,17.238665,14.826032999999999,279.26175,-491.64114000000006,100.69412
205,26.440493,0.11,-0.422,4120,,18.5259787734664,14.712871,-1.0,206,,1.2326707000000001,,59.153023,2.5235767000000005,916.128871679306,0.99999976,20.560010000000002,12.403033,17.238665,16.794043,34.2221,13.440560999999999,17.238665,14.835587,253.93015,-494.24197000000004,100.62311600000001
206,7.649441700000001,0.11,-0.362,4140,,18.38361302118231,14.708028,-0.999,207,,1.1719728,,22.289835,4.0871716000000005,929.050252199173,0.99999976,19.608759,12.409921,17.238665,16.665718,28.044258000000003,13.697126999999998,17.238665,14.844428,242.59836,-479.77377,59.356052000000005
207,20.182926000000002,0.11,-0.394,4160,,18.354346038410977,14.703209,-1.0,208,,1.2855309,,29.703840000000003,3.4665095999999997,939.1082351207733,0.99999976,21.45384,12.396245,17.238665,16.630466000000002,31.399672999999996,9.430121,17.238665,14.853014000000002,267.39044,-483.88638,77.13535
208,7.493187,0.11,-0.403,4180,,18.56901419155227,14.698413,-1.0,209,,1.1967212999999999,,31.095919,3.345597,951.4239356517792,0.99999976,19.97189,12.391623,17.238665,16.835342,30.277174,11.206039,17.238665,14.862498,250.11475,-483.32635,74.75938000000001
209,18.432457,0.11,-0.38,4200,,18.397584342488265,14.69364,-0.999,210,,1.2228001,,20.787647,4.1290793,963.4878220558168,0.99999976,20.43093,12.399686,17.238665,16.672174,28.780811,13.944953,17.238665,14.871116,256.78802,-476.5311,62.190144
210,43.0542,0.11,-0.422,4220,,18.361687916804925,14.688889000000001,-1.0,211,,1.1915576,,43.0542,3.0789557,979.1787977218628,0.99999976,19.865883,12.409985,17.238665,16.637487,31.063617999999998,14.389323000000001,17.238665,14.879487,251.41866000000002,-482.29916,81.65711999999999
211,14.937453,0.11,-0.429,4240,,18.52459359022653,14.68416,-1.0,212,,1.1111978,,40.002464,3.128504,994.9464497566223,0.99999976,18.532626999999998,12.4040785,17.238665,16.78646,29.553016999999997,11.031654,17.238665,14.888482999999999,235.57393,-481.1998,75.299225
212,8.249253,0.11,-0.454,4260,,18.41245635828832,14.679454999999999,-1.0,213,,0.8867950000000001,,41.039726,2.7892811,1005.3785243034364,0.99999976,14.784315,12.427427999999999,17.238665,16.693958,27.144965999999997,17.322070999999998,17.238665,14.89696,188.88733,-483.34506,67.719
213,30.969519000000002,0.11,-0.428,4280,,18.432678766006127,14.674771,-1.0,214,,1.1241343000000001,,30.969519000000002,3.5231056000000005,1021.6559817790984,0.99999976,18.757061,12.430977,17.238665,16.709007,28.543121000000003,13.343522,17.238665,14.905427,240.56474,-476.33966,68.28201
214,0.036873277,0.11,-0.453,4300,,18.42851765504349,14.670109,-1.0,215,,0.88994026,,32.98905,3.0281916,1033.8488495349884,0.99999976,14.844347,12.436587,17.238665,16.692019000000002,26.229796999999998,13.55826,17.238665,14.913737,191.33716,-478.56757000000005,63.185287
215,0.10978039,0.11,-0.317,4320,,18.54131073395913,14.665467999999999,-0.997,216,,1.0933594,,16.999520999999998,4.7068133,1043.8236889839172,0.99999976,18.351589999999998,12.438447,17.238665,16.810741,25.676573,12.986309,17.238665,14.92252,236.16562000000002,-450.10495,50.175270000000005
216,8.01235,0.11,-0.283,4340,,18.780955033598346,14.66085,-0.994,217,,0.94908303,,11.817862,4.9516597,1059.1875751018524,0.99999976,16.00526,12.450764,17.238665,17.02466,22.968042,15.041201000000001,17.238665,14.932208,205.95102,-440.65865999999994,41.59232
217,0.023927107000000003,0.11,-0.223,4360,,18.588534920803514,14.656251999999999,-0.979,218,,0.81189805,,51.43383,2.4632068,1071.19877576828,0.99999976,13.875123,12.444374,17.238665,16.845679999999998,27.872051000000003,11.12456,17.238665,14.940984,176.99376999999998,-424.97805999999997,71.85502
218,3.5830848,0.11,-0.186,4380,,18.62285865549948,14.651675,-0.955,219,,0.7507214,,40.6321,2.348496,1083.5891752243042,0.99999976,12.845194000000001,12.438792999999999,17.238665,16.86655,27.525795000000002,11.456549,17.238665,14.949776000000002,164.40798999999998,-414.51199999999994,70.00565
219,41.139804999999996,0.11,-0.196,4400,,18.817309772425546,14.6471195,-0.963,220,,0.95141023,,44.042175,2.4801737999999998,1096.6788086891174,0.99999976,16.265121,12.454692999999999,17.238665,17.047543,30.166296000000003,16.229853,17.238665,14.959311499999998,209.31026,-414.6498,84.39338000000001
220,17.544698999999998,0.11,-0.21,4420,,18.828563792266415,14.642584,-0.972,221,,1.0156349,,38.255672,2.8295097,1109.3587675094604,0.99999976,17.32808,12.442573,17.238665,17.058949,29.512992999999998,9.888525,17.238665,14.968812,224.4553,-415.96295,79.32656999999999
221,0.043385025,0.11,-0.172,4440,,18.800720234903785,14.638069,-0.94,222,,0.77991426,,42.54489,2.6730304,1123.0697062015531,0.99999976,13.304857,12.427644,17.238665,17.038551000000002,26.203075,9.16964,17.238665,14.978135,173.14096,-405.404,64.773285
222,39.082813,0.11,-0.164,4460,,18.878153955467432,14.633575,-0.93,223,,0.96576154,,47.301933,2.5494478,1136.2973506450653,0.99999976,16.474342,12.420601,17.238665,17.099926,29.997790999999996,11.113601,17.238665,14.987651000000001,215.36482,-401.70718,84.47509000000001
223,26.75913,0.11,-0.148,4480,,18.899787616156726,14.629101,-0.903,224,,0.9958226,,37.25551,2.819707,1153.5983457565308,0.99999976,16.992329,12.427263,17.238665,17.119602,29.219603999999997,14.009708999999999,17.238665,14.997169,223.06427000000002,-395.93802,79.109024
224,26.151323,0.11,-0.154,4500,,18.887655596291477,14.624645999999998,-0.914,225,,1.0054517,,33.660915,2.9169509999999996,1165.4749257564545,0.99999976,17.160020000000003,12.439783,17.238665,17.108286,28.979668,15.303374,17.238665,15.006551000000002,226.22664,-395.49602999999996,77.55586
225,22.347069,0.11,-0.159,4520,,18.93979544600649,14.620211999999999,-0.923,226,,0.96278137,,31.833914,3.0860906000000004,1178.5880801677706,0.99999976,16.441748,12.459274,17.238665,17.16214,27.613594,16.891909,17.238665,15.0160885,217.5886,-394.97546,70.506226
226,0.29612935,0.11,-0.122,4540,,18.861383720148176,14.615797,-0.841,227,,0.9365662,,37.588584999999995,2.6982265,1192.8310945034027,0.99999976,15.999606,12.470044999999999,17.238665,17.086409,28.777382,14.984309,17.238665,15.025208,212.60052000000002,-384.1043,78.792694
227,23.188396,0.11,-0.114,4560,,18.914662682446977,14.611401999999998,-0.815,228,,0.9881628,,44.93242,2.6218295,1207.4946143627167,0.99999976,16.885965,12.474647000000001,17.238665,17.134169,30.036068,13.635473000000001,17.238665,15.034459,225.30112000000003,-380.21472,85.932785
228,1.3291742,0.11,-0.103,4580,,18.902329978046637,14.607025,-0.777,229,,0.96059746,,48.17562,2.3876264,1221.9740641117094,0.99999976,16.428383,12.453704,17.238665,17.12445,30.868384999999996,7.7529235,17.238665,15.043586,219.97682000000003,-375.6494,92.13201
229,60.683098,0.11,-0.099,4600,,18.85062586520869,14.602668,-0.761,230,,1.0826951,,60.683098,2.4305341,1232.0638914108274,0.99999976,18.51383,12.444258999999999,17.238665,17.071854000000002,32.698914,10.390444,17.238665,15.052404000000001,249.01987000000003,-372.708,102.45479
230,0.013885425,0.11,-0.096,4620,,18.85619964214049,14.598329999999999,-0.746,231,,1.0130545,,74.47745,2.2541463,1242.3414344787598,0.99999976,17.323353,12.453514,17.238665,17.077248,32.618423,14.584826000000001,17.238665,15.06117,234.01557999999997,-369.99292,103.81560999999999
231,34.900486,0.11,-0.093,4640,,18.90315377627732,14.594009,-0.73,232,,1.0886323,,83.86543,2.2865662999999996,1257.8209311962128,0.99999976,18.619244000000002,12.442702,17.238665,17.123135,33.697456,10.016991,17.238665,15.070057,252.5627,-367.12228,110.45501000000002
232,51.767573999999996,0.11,-0.088,4660,,18.911904880022565,14.589707999999998,-0.708,233,,1.1948948999999998,,88.94193,2.3336572999999996,1270.5372450351715,0.99999976,20.442239999999998,12.441035000000001,17.238665,17.131834,35.216187,12.059921000000001,17.238665,15.078906,278.41052,-363.86800000000005,119.30223000000001
233,72.508224,0.11,-0.081,4680,,19.02796944275681,14.585425,-0.669,234,,1.2854806,,84.84244,2.3636777,1286.9844541549685,0.99999976,22.030707999999997,12.431301,17.245615,17.245615,36.622894,10.07703,17.245615,15.088165,300.80246,-359.1509,127.26035
234,65.80332,0.11,-0.07,4700,,18.873174565344158,14.581161499999999,-0.604,235,,1.1310950000000002,,65.80332,2.7027892999999996,1302.384092092514,0.99999976,19.35535,12.427524,17.245615,17.096449,32.116695,11.380180000000001,17.245615,15.096710999999999,265.80734,-351.4898,98.345566
235,1.2627726000000001,0.11,-0.056,4720,,18.925185459807853,14.576915,-0.511,236,,1.1071544,,27.445453999999998,3.7102190999999998,1312.6603305339813,0.99999976,18.896532,12.41228,17.245615,17.145139999999998,28.192809999999998,8.774080999999999,17.245615,15.105391500000001,261.28842000000003,-338.0106,70.42399
236,40.05472,0.11,-0.067,4740,,18.92533179167603,14.572687,-0.589,237,,1.1649976,,51.36952,3.1575704,1328.7650980949402,0.99999976,19.935589999999998,12.412947,17.245615,17.145798000000003,30.858936,12.503128,17.245615,15.114,276.10443,-346.7984,87.44205500000001
237,33.055313,0.11,-0.066,4760,,18.900349115553254,14.568477,-0.581,238,,1.1844683,,42.936028,3.4123502,1339.6130850315096,0.99999976,20.265007,12.392349000000001,17.245615,17.122265,30.372770000000003,7.405357400000001,17.245615,15.122438,281.90344,-344.4176,82.61269
238,35.169888,0.11,-0.083,4780,,18.83084998116466,14.564282999999998,-0.679,239,,1.2182913999999998,,45.373405,3.1269383,1354.4587450027464,0.99999976,20.864520000000002,12.392994999999999,17.245615,17.053318,31.89487,12.415671000000001,17.245615,15.130517999999999,291.17163,-352.12747,93.117165
239,27.263626000000002,0.11,-0.08,4800,,18.98702099418071,14.560108,-0.665,240,,1.2298272,,39.20563,3.3596239999999997,1366.862315416336,0.9999998,21.068827,12.393905,17.245615,17.205189,31.335224,12.460298,17.245615,15.139161999999999,295.1585,-349.4733,87.85463
240,24.246760000000002,0.11,-0.087,4820,,18.928925367396946,14.55595,-0.703,241,,1.0967636,,27.397021999999996,3.5618901,1381.32617020607,0.9999998,18.791885,12.3985815,17.245615,17.148039999999998,28.475292,13.3507395,17.245615,15.147497,264.32004,-350.96963999999997,74.2078
241,15.762132000000001,0.11,-0.078,4840,,18.833365215554405,14.551809,-0.651,242,,1.2194200000000002,,33.199659999999994,3.7661373999999994,1393.040983915329,0.9999998,20.884003,12.409985,17.245615,17.054157,30.042253000000002,15.104154999999999,17.245615,15.155376,295.09963999999997,-345.29953,78.35605
242,15.723607000000001,0.11,-0.072,4860,,18.966663114828123,14.547685999999999,-0.62,243,,1.2038084999999998,,30.142329999999998,4.053876399999999,1406.2651665210724,0.9999998,20.612258999999998,12.438823,17.245615,17.184938,29.120468,19.245174,17.245615,15.163729,292.52547999999996,-341.03222999999997,72.15945
243,5.3255672,0.11,-0.055,4880,,18.894016608547847,14.543579000000001,-0.502,244,,1.0680614,,20.80782,4.261362,1421.325835466385,0.9999998,18.236124,12.412968,17.245615,17.1158,26.330069,5.966345,17.245615,15.171729000000001,260.60696,-325.04117,61.15579
244,1.1440143999999999,0.11,-0.075,4900,,18.864094598138173,14.539489000000001,-0.635,245,,1.2095867,,27.449066,4.151204,1439.4288325309753,0.9999998,20.715328,12.373924,17.245615,17.087543,29.024057,2.806778,17.245615,15.179548,296.34875,-339.52347000000003,71.388626
245,3.119042e-18,0.11,-0.016,4920,,18.76595645053936,14.535416,-0.159,246,0.0007249517999999999,1.0699637,,19.977297,4.265610700000001,1450.242050409317,0.9999998,17.506504,12.373631,17.245615,16.989910000000002,25.592388,12.13067,17.245615,15.186907999999999,263.21106000000003,-195.61903,61.70536
246,1.3751742,0.11,-0.026,4940,,18.373083761341718,14.531362,-0.251,247,2.5651889e-22,0.91004086,,16.899916,4.215619,1464.0139033794405,0.9999998,15.333684,12.316385,17.245615,16.617884,23.515455,-1.8078496,17.245615,15.192701000000001,224.78009,-241.3626,53.320778000000004
247,5.7770815,0.11,-0.028,4960,,18.609951791424514,14.527320999999999,-0.274,248,1.8569718e-28,1.0864642,,19.467607,4.3973580000000005,1478.4709458351135,0.9999998,18.358753,12.31894,17.245615,16.837822,26.202379999999998,13.060703,17.245615,15.199335000000001,269.4431,-251.6571,61.273865
248,12.940622,0.11,-0.027,4980,,18.764171219060167,14.523297,-0.262,249,2.9068905999999997e-25,1.0193514000000001,,16.554102,4.5119514,1496.6085104942322,0.9999998,17.206247,12.329046,17.245615,16.990070000000003,24.850662,14.775993,17.245615,15.206528,253.81848,-244.88005,56.254704000000004
249,22.822557,0.11,-0.032,5000,,18.79843950658434,14.519289,-0.312,250,,1.1332123,,22.822557,4.584039,1509.2768740653992,0.9999998,19.241478,12.3216305,17.245615,17.027912,26.765678,10.478372,17.245615,15.213813,283.30307,-265.80475,61.802063000000004
250,1.8689664e-22,0.11,-0.077,5020,,18.533759819441094,14.515297,-0.647,251,,1.1951857,,24.499863,4.2513614,1524.8085689544678,0.9999998,20.46109,12.320135,17.245615,16.76809,28.574074,11.840479,17.245615,15.220004999999999,299.9916,-333.16492,70.56366
251,2.5330135e-10,0.11,-0.145,5040,,18.847606394712145,14.511320999999999,-0.898,252,,0.96047676,,28.99871,3.3744185,1537.5027277469635,0.9999998,16.411423000000003,12.308064,17.245615,17.069354999999998,26.632809,9.1187,17.245615,15.227344,242.04015,-353.1876,71.72796
252,6.821709399999999e-05,0.11,-0.229,5060,,18.87701362130864,14.50736,-0.981,253,,0.9232499,,38.461445,3.0664537,1548.6629390716553,0.9999998,15.714597,12.30546,17.245615,17.097645,26.962519,11.725037,17.245615,15.234735500000001,233.58222999999998,-372.84937,76.17341
253,40.142944,0.11,-0.229,5080,,18.507255062551167,14.503416,-0.981,254,,1.0004817,,40.142944,3.2223158,1566.10400390625,0.9999998,16.987835,12.307476,17.245615,16.756126000000002,27.6917,12.934094,17.245615,15.2407255,254.12233999999998,-371.3728,78.86326600000001
254,28.671255,0.11,-0.239,5100,,18.812898384693376,14.499486,-0.985,255,,1.0152682,,28.671255,3.666201,1582.4737737178802,0.9999998,17.241305999999998,12.293933,17.245615,17.062707999999997,26.6492,8.896117,17.245615,15.24787,258.8934,-372.1872,70.61626
255,8.885456,0.11,-0.223,5120,,18.517172523244337,14.495572,-0.979,256,,0.95108914,,32.395134000000006,3.5134382000000004,1598.4223198890686,0.9999998,16.161531,12.277025,17.245615,16.768508999999998,25.978476999999998,7.984805000000001,17.245615,15.253810999999999,243.47882,-366.9327,69.2993
256,20.888523,0.11,-0.25,5140,,18.646604586591106,14.491673,-0.988,257,,1.0705155000000002,,22.381726999999998,4.2447095,1610.7630133628845,0.9999998,18.138948000000003,12.291708999999999,17.245615,16.901937,26.264647999999998,16.131792,17.245615,15.260223000000002,275.1225,-371.99728,64.81539000000001
257,28.81555,0.11,-0.223,5160,,18.68525524840747,14.487789999999999,-0.979,258,,0.97409904,,28.81555,3.6967156,1626.518131494522,0.9999998,16.547722,12.301449,17.245615,16.926257999999997,25.877958,14.762719,17.245615,15.266681,251.31755,-363.80542,67.98401
258,14.170105,0.11,-0.261,5180,,18.708769039859078,14.483922,-0.99,259,,1.0447184,,17.408066,4.736168,1646.2721269130707,0.9999998,17.677097,12.291902,17.245615,16.961885000000002,24.959616,9.885361999999999,17.245615,15.273226999999999,270.58206,-371.67972000000003,57.131012
259,0.37221235,0.11,-0.322,5200,,18.581843457220003,14.480068,-0.998,260,,1.1014346000000002,,19.234638,4.825232499999999,1659.7115907669067,0.9999998,18.490208,12.306691,17.245615,16.84216,25.638306,16.114029000000002,17.245615,15.279262,286.373,-385.10553,59.349056000000004
260,14.061093,0.11,-0.41,5220,,18.55534627081311,14.47623,-1.0,261,,1.1329513999999998,,20.458984,4.338639,1678.0876877307892,0.9999998,18.928871,12.309721000000001,17.245615,16.823954,26.878653000000003,13.019339,17.245615,15.285179000000001,295.70032000000003,-403.67007,68.15509
261,17.393677,0.11,-0.438,5240,,18.4614855591382,14.472404999999998,-1.0,262,,1.0386121,,30.58636,3.7527483,1692.7024629116058,0.9999998,17.348251,12.316108,17.245615,16.738573000000002,26.539177000000002,13.881110000000001,17.245615,15.290726999999999,272.11636,-408.16284,72.51122
262,11.873941,0.11,-0.384,5260,,18.521164893566553,14.4685955,-0.999,263,,1.1705823999999998,,19.571238,4.953906,1709.3279376029968,0.9999998,19.578499,12.318793,17.245615,16.78991,26.54093,13.01782,17.245615,15.296427,307.8632,-394.668,62.145542000000006
263,6.913925,0.11,-0.307,5280,,18.40513544480531,14.464801000000001,-0.996,264,,0.9987306999999999,,14.00419,5.249130999999999,1725.9237673282626,0.9999998,16.789276,12.308005,17.245615,16.680878,23.360120000000002,9.325291,17.245615,15.301670999999999,263.66492,-375.44952,50.2302
264,0.4758308,0.11,-0.344,5300,,18.632631882190086,14.461020000000001,-0.998,265,,1.1441636999999998,,17.339933,5.0815325,1738.6175589561462,0.9999998,19.171661,12.293936,17.245615,16.885127999999998,25.959225,8.596556,17.245615,15.307647,303.2034,-382.73044,59.66771
265,16.250335999999997,0.11,-0.33,5320,,18.352668403584754,14.457253,-0.998,266,,1.114348,,16.250335999999997,5.1256385,1754.653228521347,0.9999998,18.682812,12.293754,17.245615,16.623661,25.411967999999998,12.124008,17.245615,15.312593,296.4166,-377.93927,57.830177
266,11.463968,0.11,-0.331,5340,,18.282519714238166,14.453501000000001,-0.998,267,,1.1146382,,15.42547,5.256026,1766.8937952518465,0.9999998,18.678251,12.297658,17.245615,16.560495,25.240479,13.242919,17.245615,15.317267000000001,297.6084,-376.6014,56.622322
267,0.06266843,0.11,-0.267,5360,,18.43378892653449,14.449763,-0.992,268,,1.0445286,,15.673064000000002,5.0807166,1780.348839521408,0.9999998,17.654078,12.292519,17.245615,16.699978,24.442732,10.825607000000002,17.245615,15.322426,279.93365,-360.36352999999997,55.097280000000005
268,12.168026,0.11,-0.252,5380,,18.652004985586327,14.446038,-0.988,269,,1.0624069,,18.966778,4.7869015,1794.6879651546478,0.9999998,17.991266,12.28505,17.245615,16.898723999999998,25.196602,10.257629,17.245615,15.328285999999999,285.78745,-355.4123,59.701969999999996
269,7.4377624e-09,0.11,-0.194,5400,,18.440777741586952,14.4423275,-0.962,270,,0.7834173000000001,,37.27434,2.9396473999999997,1806.8001263141632,0.9999998,13.387872,12.280766999999999,17.245615,16.705198,25.12099,11.088142999999999,17.245615,15.333387,211.52267,-341.44485,71.95512
270,20.987123,0.11,-0.169,5420,,18.78192446417866,14.438630999999999,-0.936,271,,0.86359125,,29.038342,3.55861,1823.1677305698395,0.9999998,14.745265,12.28173,17.245615,17.005188,24.437597,12.789342999999999,17.245615,15.339556,234.03322999999997,-334.94057999999995,65.76535
271,5.7397280000000004e-11,0.11,-0.068,5440,,18.75443809764724,14.434948,-0.591,272,,1.1633855,,27.85459,4.4608016,1847.4119482040405,0.9999998,19.899060000000002,12.276042,17.245615,16.981136,27.63113,10.897138,17.245615,15.34559,316.44086,-312.62683,70.93812
272,16.781807,0.11,-0.058,5460,,18.73228246494045,14.431278,-0.521,273,,1.168706,,21.666276999999997,4.6379223,1862.744736671448,0.9999998,19.951035,12.2959795,17.245615,16.956139,27.38782,17.586466,17.245615,15.351491000000001,319.05676,-305.1197,68.79304
273,,0.11,0.022,5480,,18.835767568975943,14.427622,0.216,274,,1.4370508e-09,,3.7973163e-07,1.1080093,1881.041248321533,0.9999998,1.2827082000000001e-08,12.285532,17.245615,17.058681,31.129007,9.293399,17.245615,15.357721,4.2115173e-07,-427.4616,3.8009762e-07
