,MISE,IWLastEpisode,TimeElapsed,ReturnMin,LQGsigma,target_sum_log_mean,ReturnMean,Iteration,IWMin,IWFirstEpisode,TimestepsSoFar,IWMax,ReturnStepMax,ReturnMax,Bound,IWNorm2,ReturnLastEpisode,SqrtESSClassic,DenMISELogFirst,IWMean,LQGmu1,LQGmu01,DenMISELogLast,ReturnAbsMax,URet,IWNorm1,DenMISEMeanLog
32,15.703170000000002,4.9791274,37.6304943561554,,0.11,-0.94958633,15.553327,33,,0.00019824958999999998,660,10.812398,0.9999899999999999,16.989507999999997,41.292263,15.911457999999998,16.437473,1.9918066000000003,12.325302,0.9603802,-0.153,-0.015,7.934627000000001,16.989507999999997,18.171955385331884,31.692546999999998,13.604821
33,14.294438000000001,3.3489815999999997,39.14969897270202,,0.11,-4.226367,15.570567,34,,4.6837212999999995e-06,680,13.619851999999998,0.9999899999999999,16.989507999999997,41.759785,15.981901,16.139534,1.8557392,12.295455,0.8723011999999999,-0.164,-0.017,16.133152,16.989507999999997,17.87018741317535,29.658240999999997,13.675551
34,9.224288,1.1601198999999998,40.64200949668884,,0.11,-10.6010065,15.594417000000002,35,,4.712092000000001e-09,700,9.976914,0.9999899999999999,16.989507999999997,37.610455,10.871311,16.405243,1.7955409,12.266467,0.55771095,-0.182,-0.018,12.4145775,16.989507999999997,18.148301831643685,19.519884,13.633687
35,15.437018,1.319328,42.51922082901001,,0.11,2.0567918,15.621235999999998,36,,0.0013421263,720,5.5333138,0.9999899999999999,16.989507999999997,34.23492,12.584947,16.559866,2.7113945,12.238296499999999,0.94785434,-0.147,-0.015,10.507154,16.989507999999997,18.320723192731798,34.122757,13.53379
36,12.542405,0.00913396,44.30048179626465,,0.11,-6.6775727,15.636339000000001,37,,1.0634841e-07,740,9.183883999999999,0.9999899999999999,16.989507999999997,36.524086,13.2412405,16.180054000000002,2.1253107000000004,12.210935000000001,0.7605879,-0.175,-0.018,9.252758,16.989507999999997,17.910244427340796,28.14175,13.415531
37,13.931270000000001,7.59433,45.612127780914314,,0.11,-7.1012573,15.655968,38,,4.047925700000001e-08,760,8.158109,0.9999899999999999,16.989507999999997,35.6588,13.695898999999999,16.382215,2.3458040000000002,12.184266000000001,0.8454709,-0.177,-0.018,10.215805,16.989507999999997,18.13243939163907,32.127895,13.323901000000001
38,17.703566,8.58886,47.61474299430847,,0.11,-19.705294,15.684816,39,,2.1300144e-14,780,9.549809,0.9999899999999999,16.989507999999997,38.24357,16.627472,16.781060999999998,2.481427,12.158291,1.0579450000000001,-0.209,-0.021,14.373736,16.989507999999997,18.542969979042187,41.259857000000004,13.345706
39,20.549343,8.4126215,49.327580690383904,,0.11,-28.276103999999997,15.71575,40,,5.4626966e-19,800,8.951423,0.9999899999999999,16.989507999999997,40.040234000000005,18.668709,16.92217,2.6149921000000003,12.132974,1.2204632,-0.229,-0.023,15.011434,16.989507999999997,18.693605616940502,48.818527,13.387101999999999
40,11.133235,0.0061511253,50.94550037384033,,0.11,-52.535740000000004,15.739892000000001,41,,1.8339348999999998e-31,820,13.864394,0.9999899999999999,16.989507999999997,40.73194,15.64514,16.705626000000002,1.7219848999999998,12.10828,0.65709007,-0.276,-0.028,13.0835495,16.989507999999997,18.46105890789036,26.940693,13.383018
41,19.175623,6.8990855,52.05854988098145,,0.11,-31.88379,15.766401,42,,9.225451000000002e-22,840,7.4688587,0.9999899999999999,16.989507999999997,37.625766999999996,17.292445999999998,16.853241,2.7625002999999997,12.084183,1.1373901000000002,-0.24,-0.024,8.178114,16.989507999999997,18.621942352917298,47.770386,13.249753
42,0.39756012,0.001730877,53.758450031280525,,0.11,-86.67748,15.787189999999999,43,,,860,0.7989379,0.9999899999999999,16.989507999999997,41.462875,0.8118217,16.660349,1.2411575000000001,12.060653,0.023432527,-0.342,-0.036,12.686244,16.989507999999997,18.41978502416464,1.0075986,13.238331
43,12.979875,30.568659000000004,55.649067878723145,,0.11,-74.768425,15.813309,44,,,880,30.568659000000004,0.9999899999999999,16.989507999999997,59.322883999999995,30.657125,16.936426,1.0998104,12.037663,0.766296,-0.325,-0.034,11.01811,16.989507999999997,18.71096149065132,33.717026000000004,13.165932999999999
44,16.654701,23.178757,57.20177984237671,,0.11,-82.48324000000001,15.841170000000002,45,,,900,23.178757,0.999999,17.067099,52.182945000000004,30.580564000000003,17.067099,1.4411435,12.015189999999999,0.9793552,-0.342,-0.036,10.9879,17.067099,18.844341950030586,44.070984,13.108841
45,20.542242,25.948135,58.81202363967896,,0.11,-87.53281,15.868054999999998,46,,,920,25.948135,0.999999,17.077797,51.252266,33.237602,17.077797,1.6682953,11.993212,1.2054377,-0.355,-0.037,17.4432,17.077797,18.85503506193418,55.450134,13.199029000000001
46,21.62455,19.127117000000002,60.16393232345581,,0.11,-98.16622,15.895375,47,,,940,23.961783999999998,0.999999,17.15214,50.05567,32.869408,17.15214,1.8098626,11.971705,1.2657258999999998,-0.379,-0.04,11.691353,17.15214,18.93198895588394,59.489113,13.167275
47,17.374266,10.431792999999999,61.85506510734558,,0.11,-77.057335,15.917264000000001,48,,,960,10.431792999999999,0.999999,17.15214,40.04534,21.575645,16.946003,2.2696946,11.950652,1.0202109000000001,-0.344,-0.036,13.837814000000002,17.15214,18.720324733041227,48.970123,13.183005999999999
48,16.997253,4.81149,63.536267518997185,,0.11,-94.34675,15.939981,49,,,980,14.243077,0.999999,17.15214,40.003468,21.828297,17.030476,2.2366314,11.930033,0.99636436,-0.381,-0.04,16.539068,17.15214,18.807566929605702,48.821853999999995,13.250301
49,11.662742,4.0829053,66.0108106136322,,0.11,-44.397457,15.960823000000001,50,,1.1150640999999999e-33,1000,9.454245,0.999999,17.15214,30.772667,12.783025,16.982039999999998,2.692654,11.90983,0.6884051999999999,-0.284,-0.029,16.128935000000002,17.15214,18.756453396167103,34.42026,13.306273999999998
50,16.474434,0.005857156999999999,67.78881621360779,,0.11,-6.8049436000000005,15.979944,51,,4.529412e-10,1020,9.511816,0.999999,17.15214,35.365320000000004,18.553998999999997,16.936,2.7238757999999996,11.890027,0.9909565999999999,-0.188,-0.019,17.023937,17.15214,18.709389845113076,50.538788000000004,13.372663500000002
51,16.51521,6.853280499999999,70.00695586204529,,0.11,-5.238614599999999,15.992832,52,,3.1397565e-09,1040,7.8073688,0.999999,17.15214,33.944168,17.522274,16.650118,2.9523523,11.870609,0.99484473,-0.184,-0.019,13.782416,17.15214,18.406526176294662,51.731926,13.379404000000001
52,19.910999999999998,4.653149,71.74971556663512,,0.11,-20.922441,16.002422,53,,1.6418259e-20,1060,7.755962400000001,0.999999,17.15214,35.676296,19.251043,16.501167000000002,3.2639042999999996,11.851561,1.185539,-0.235,-0.024,16.515182,17.15214,18.25742254698812,62.833565,13.437664999999999
53,12.696047,0.053379305,73.60571432113646,,0.11,2.7368486,16.012299,54,,0.012856171000000001,1080,6.669397999999999,0.999999,17.15214,30.380304,14.523404000000001,16.535656,2.9097302000000003,11.832869,0.7825774999999999,-0.14,-0.014,13.334824,17.15214,18.292171243031255,42.259186,13.438239000000001
54,9.668389999999999e-20,,75.57243132591249,,0.11,-77.43308,16.023024,55,,7.303985e-27,1100,3.5414482e-19,0.999999,17.15214,6.938382000000001,7.416199e-10,16.602213,7.4161983,11.814757,6.449512300000001e-21,0.047,0.005,14.818395,17.15214,18.356037119211685,5.5000000000000004e-09,13.458931
55,1.6431792000000002e-24,9.7809885e-24,76.94222354888916,,0.11,-153.83792,15.904895000000002,56,,,1120,9.7809885e-24,0.999999,17.15214,6.8761535,7.483315e-10,9.407846000000001,7.4833145000000005,11.796739,1.7466051e-25,0.118,0.012,-13.235560999999999,17.15214,10.305216302779472,5.6000000000000005e-09,12.964547
56,5.16363,32.74644,78.55715584754944,,0.11,-161.89009,15.783548000000001,57,,,1140,32.74644,0.999999,17.15214,56.620052,32.74644,8.988058,1.0,11.779039,0.57449895,0.127,0.013,14.296595000000002,17.15214,9.871577295070221,32.74644,12.970528
57,12.208502000000001,62.855392,79.91436767578125,,0.11,-161.04286000000002,15.665842999999999,58,,,1160,62.855392,0.999999,17.15214,54.47779,64.89588,8.956699,1.2173475,11.761648,1.3620834,0.128,0.013,8.738465,17.15214,9.837367401387613,79.00084,12.888295
58,12.908281,38.743015,81.98214650154114,,0.11,-161.92824,15.552091,59,,,1180,39.235554,0.999999,17.15214,46.553337,55.5874,8.954525,1.5293901,11.744553999999999,1.4409290000000001,0.132,0.013,6.120236,17.15214,9.835156922970732,85.01482,12.773384
59,5.132625,3.946475,82.90827965736389,,0.11,-142.31882,15.442306,60,,,1200,26.429676,0.999999,17.15214,45.4508,26.86546,8.964867,1.2762586,11.727746,0.5714545999999999,0.117,0.012,12.855091,17.15214,9.84664664253555,34.287273,12.777007000000001
60,8.961367,38.211956,84.2735571861267,,0.11,-137.97383,15.336817000000002,61,,,1220,38.211956,0.999999,17.15214,44.692513,42.185402,9.007539999999999,1.4401,11.711217,0.99592125,0.116,0.012,16.020857,17.15214,9.893497043920188,60.751197999999995,12.822005
61,10.999136,28.937078000000003,85.49522566795348,,0.11,-132.95819,15.234698000000002,62,,,1240,32.671078,0.999999,17.15214,41.724327,45.232872,9.005442,1.6747308,11.694957,1.2218207,0.113,0.011,17.035856,17.15214,9.890719109825797,75.752884,12.887193
62,10.757273,14.006421,86.42138600349426,,0.11,-125.79201,15.135628,63,,,1260,30.887726,0.999999,17.15214,39.625515,42.23359,8.993253999999999,1.7824576,11.678956,1.194914,0.109,0.011,11.469064999999999,17.15214,9.878909638303027,75.27958000000001,12.865095
63,8.926594,7.387724400000001,88.04806399345398,,0.11,-127.10406,15.039537,64,,,1280,16.809645,0.999999,17.15214,32.451256,29.027878,8.985877,2.1873392999999997,11.663208000000001,0.9920909,0.112,0.011,14.205135999999998,17.15214,9.868387620198268,63.493816,12.886435
64,0.57342154,0.2572831,90.47749781608582,,0.11,-106.08635,14.946516,65,,,1300,2.3970732999999997,0.999999,17.15214,34.267384,2.710276,8.993181,1.5271703,11.647703,0.063677736,0.093,0.009,10.120583,17.15214,9.877937502235833,4.139053,12.842500999999999
65,7.181273,18.247845,93.40722990036012,,0.11,-113.154106,14.856869,66,,,1320,18.247845,0.999999,17.15214,32.475952,25.853604999999998,9.0297985,2.0342784,11.632436,0.79687023,0.102,0.01,15.518106,17.15214,9.918480552559858,52.593433,12.868957
66,7.2679806,9.879543,95.35478782653809,,0.11,-108.67768999999998,14.7695875,67,,,1340,24.296085,0.999999,17.15214,34.36495,28.4413,9.009035,1.8989733,11.617398,0.8061085,0.1,0.01,17.055405,17.15214,9.894142816857725,54.009269999999994,12.927522999999999
67,7.1349072,10.8507,97.04844093322754,,0.11,-104.7368,14.684892000000001,68,,,1360,25.37181,0.999999,17.15214,34.89362,29.023687,9.010228999999999,1.8537033,11.602583000000001,0.79119563,0.097,0.01,13.480772,17.15214,9.89640626181944,53.801304,12.931804
68,7.668572,19.423267000000003,98.73467779159546,,0.11,-100.49129,14.602827,69,,,1380,24.579994,0.999999,17.15214,35.962368,32.249165000000005,9.022486,1.8186468,11.587984,0.8499976999999999,0.095,0.009,11.173314,17.15214,9.908644305105394,58.649840000000005,12.902298
69,5.2556047,0.52672935,100.80044889450072,,0.11,-96.247345,14.522792,70,,,1400,20.407948,0.999999,17.15214,36.493126000000004,24.749968,9.000328999999999,1.6472633,11.573595,0.58242446,0.091,0.009,13.053277,17.15214,9.886162613353127,40.769714,12.901116
70,0.35903559999999995,0.55191183,102.17416667938231,,0.11,-83.822266,14.445342000000002,71,,,1420,1.8167683000000001,0.999999,17.15214,35.88452,1.9495482,9.02383,1.4484367,11.559411,0.03977179,0.077,0.008,12.749624,17.15214,9.910428006063738,2.8237972,12.892446000000001
71,7.267026400000001,56.111988000000004,103.62611055374146,,0.11,-81.37775,14.370417999999999,72,,,1440,56.111988000000004,0.999999,17.15214,57.219448,56.124793999999994,9.050742999999999,1.0301086,11.545424,0.80298096,0.076,0.008,18.093163,17.15214,9.941083119876751,57.81463000000001,12.951433
72,10.120154,56.224693,105.81184864044191,,0.11,-77.81985,14.297614000000001,73,,3.2415894e-37,1460,56.224693,0.999999,17.15214,48.910477,61.510735,9.055716499999999,1.3265272,11.531630999999999,1.1177489,0.072,0.007,11.033955,17.15214,9.945855264799226,81.595665,12.919777
73,4.1577544,15.314963,108.51489472389221,,0.11,-70.4215,14.227402,74,,1.18454206e-32,1480,17.000803,0.999999,17.15214,38.97422,22.936228,9.101975999999999,1.4779334,11.518025,0.45808402,0.062,0.006,11.220823,17.15214,9.998465845688068,33.898216,12.895164999999999
74,5.9835634,40.418648,111.29290580749512,,0.11,-66.9647,14.158655,75,,9.542795e-31,1500,40.418648,0.999999,17.15214,48.528397,40.898113,9.071452,1.2094633999999997,11.504602,0.6595302,0.057,0.006,12.471132,17.15214,9.964514516620314,49.464766999999995,12.881817
75,2.1336272000000003,0.87075853,113.85699081420898,,0.11,-64.13199,14.091504,76,,3.7067179999999996e-29,1520,14.798017999999999,0.999999,17.15214,45.033978000000005,14.903029,9.055201,1.1994405000000001,11.491358,0.23520128,0.053,0.005,13.942720999999999,17.15214,9.946581557454632,17.875298,12.889918
76,4.3332267,28.008153999999998,116.48768830299377,,0.11,-62.158604000000004,14.027223999999999,77,,3.1431773999999996e-28,1540,28.008153999999998,0.999999,17.15214,45.117226,28.980259999999998,9.14173,1.2616813999999998,11.478286,0.4748553,0.051,0.005,11.289909,17.15214,10.039662075322862,36.563858,12.859071
77,3.8949687000000006,15.533220000000002,118.7027554512024,,0.11,-59.55913,13.963999,78,,1.3164248999999998e-26,1560,15.732845999999999,0.999999,17.15214,38.159103,22.191689999999998,9.095819,1.5017575,11.465382,0.42726332,0.047,0.005,18.268703,17.15214,9.99068462836687,33.326538,12.921032
78,4.866797000000001e-05,0.00029164794,120.0924243927002,,0.11,-53.74625,13.903103,79,,2.7615493e-17,1580,0.00029164794,0.999999,17.15214,37.388090000000005,0.00030554,9.153172999999999,1.3762802,11.452643,5.3227946e-06,0.02,0.002,9.614003,17.15214,10.051001626015287,0.00042050864000000004,12.871547999999999
79,2.463594,21.042538,122.4846465587616,,0.11,-53.3198,13.84639,80,,4.5720549999999995e-14,1600,21.042538,0.999999,17.15214,53.920013,21.042538,9.366147,1.0,11.440064,0.26303172,0.009,0.001,10.8624735,17.15214,10.288552327728032,21.042538,12.834014999999999
80,4.736318,37.160446,124.47805309295654,,0.11,-53.482227,13.798352,81,,3.8488559999999995e-12,1620,37.160446,0.999999,17.15214,54.2821,37.18923,9.955204,1.038563,11.427642,0.47683161,0.002,0.0,13.317585999999999,17.15214,10.967574833193693,38.62336,12.830597000000001
81,11.225315,75.16294,126.28904795646669,,0.11,-53.077305,13.750720999999999,82,,1.4127110999999999e-11,1640,75.16294,0.999999,17.15214,53.912209999999995,77.12241999999999,9.892586999999999,1.2054383999999998,11.415372,1.1337357,0.0,2.917e-05,10.828650999999999,17.15214,10.865191351755614,92.966324,12.798886
82,6.0999989999999995,0.89409417,127.95298790931702,,0.11,-52.770019999999995,13.69924,83,,5.434410600000001e-11,1660,41.73633,0.999999,17.15214,48.914295,42.578434,9.477727999999999,1.2018512,11.40325,0.6165415,-0.002,-0.0,15.090816,17.15214,10.415308702180864,51.172943,12.824742
83,4.0609183,4.9000287,129.64168334007263,,0.11,-52.590664000000004,13.646842000000001,84,,2.2455897999999998e-10,1680,25.828146,0.999999,17.15214,43.360954,26.552979999999998,9.297995,1.3093225,11.3912735,0.41388590000000003,-0.004,-0.0,13.848513,17.15214,10.213925426019554,34.766415,12.8312435
84,9.574812,50.344196000000004,131.55539989471436,,0.11,-52.08736,13.621392000000002,85,,4.4045328e-10,1700,50.344196000000004,0.999999,17.15214,46.732887,53.69451,11.483604,1.3847979,11.379439,0.874777,-0.006,-0.001,14.416580999999999,17.15214,12.682987765413033,74.35605,12.842575
85,7.693139599999999,5.249859,133.18350911140442,,0.11,-51.66067,13.572710999999998,86,,8.699652e-10,1720,38.762253,0.999999,17.15214,42.623768,41.411304,9.434873,1.473103,11.3677435,0.7093385999999999,-0.007,-0.001,13.144635999999998,17.15214,10.372691357629252,61.003119999999996,12.842972
86,6.374301999999999,3.4632435,135.68035435676578,,0.11,-51.27393,13.535398,87,,1.6922925e-09,1740,31.806936,0.999999,17.15214,40.38947,33.731094,10.3264675,1.5127492,11.356183,0.58651364,-0.008,-0.001,12.581551,17.15214,11.371710888900466,51.026688,12.835639
87,5.6997395,6.1611004000000005,138.00928020477295,,0.11,-50.924503,13.490473000000001,88,,3.5191112e-09,1760,27.358225,0.999999,17.15214,37.928627,29.150206,9.582022,1.5965933,11.344754,0.5288753,-0.009,-0.001,15.581222,17.15214,10.522349290139374,46.541022999999996,12.861502
88,5.269841,7.925440299999999,140.72635197639462,,0.11,-50.743248,13.445189000000001,89,,8.762723e-09,1780,24.291103,0.999999,17.15214,36.094063,26.352428000000003,9.460171,1.6693503,11.333454,0.49428576,-0.011,-0.001,14.773732999999998,17.15214,10.39815119363665,43.991432,12.877235
89,4.7563176,8.887897500000001,143.21034455299375,,0.11,-50.868759999999995,13.401069,90,,3.1025692000000004e-08,1800,21.40612,0.999999,17.15214,35.090874,23.855605999999998,9.474254,1.6962970000000002,11.322281,0.44962440000000004,-0.013,-0.001,15.756954,17.15214,10.423187301230424,40.466194,12.903253999999999
90,7.2783604,32.763687,144.70833730697632,,0.11,-50.98142,13.373315,91,,9.075353999999999e-08,1820,32.763687,0.999999,17.15214,38.933014,37.690146999999996,10.875573,1.6255562,11.311232,0.67326874,-0.016,-0.002,11.256903,17.15214,12.013796939570849,61.267456,12.878834
