,LQGsigma,MISE,ReturnMin,TimeElapsed,DenMISELogLast,DenMISEMeanLog,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode,IWNorm2,IWLastEpisode,IWMean,TimestepsSoFar,ReturnMean,IWMax,ReturnAbsMax,IWNorm1,LQGmu1,ReturnMax,Bound,LQGmu01,Iteration,SqrtESSClassic,URet,target_sum_log_mean,IWMin,IWFirstEpisode
447,0.11,17.75468,,2279.172006607056,19.427408,14.180963,11.023418,0.9999998999999999,17.012068,29.674278,1.289742,1.044549,8960,16.822088,3.4074674,17.252298,467.95795,-0.979,17.252298,19.942695999999998,-0.223,448,15.769817000000002,18.77755971339221,-37.26234,,
448,0.11,17.831426999999998,,2288.6152238845825,19.072039,14.191954,11.021189,0.9999998999999999,16.981531,30.2242,2.3429344,1.0492066,8980,16.822445000000002,3.5826955000000003,17.252298,471.09375,-0.979,17.252298,20.045154999999998,-0.224,449,15.586641,18.750186575815988,-37.17233,,
449,0.11,17.852448000000003,,2297.929113388061,14.114464000000002,14.191887,11.018965,0.9999998999999999,17.058514000000002,30.694946,1.0038258,1.0505678999999999,9000,16.822968,3.7436773999999997,17.252298,472.75555,-0.98,17.252298,20.092751999999997,-0.225,450,15.401739000000001,18.82234472342243,-37.096866999999996,,
450,0.11,17.910683,,2308.1854565143585,16.9741,14.198167000000002,11.016745,0.9999998999999999,16.984446,31.220090000000003,2.2069316000000003,1.0541261,9020,16.823326,3.8906038,17.252298,475.4109,-0.98,17.252298,20.17659,-0.226,451,15.227723000000001,18.746946158469843,-37.015102,,
451,0.11,17.919931,,2317.279826879501,15.102785999999998,14.200284,11.014529,0.9999998999999999,16.956873,31.665394,1.1246916,1.0547976000000001,9040,16.823622,4.020080999999999,17.252298,476.76855,-0.98,17.252298,20.211613,-0.227,452,15.056455,18.716239822250227,-36.939716,,
452,0.11,17.917013,,2327.0135233402248,16.642635000000002,14.205791,11.012319999999999,0.9999998999999999,17.06779,32.086674,1.0162438,1.0547321000000003,9060,16.82416,4.133058999999999,17.252298,477.79364000000004,-0.981,17.252298,20.234201000000002,-0.227,453,14.890718,18.84012865390284,-36.861959999999996,,
453,0.11,17.992632,,2337.696797132492,12.950203,14.203144,11.010114999999999,0.9999998999999999,16.927078,32.650154,3.3024259,1.0593235,9080,16.824389,4.2328553,17.252298,480.9329,-0.981,17.252298,20.335121,-0.228,454,14.729880999999999,18.682966144943034,-36.791294,,
454,0.11,17.968866000000002,,2346.612598180771,14.613942999999999,14.204175,11.007914999999999,0.9999998999999999,17.075438000000002,33.02375,0.8065251999999999,1.0580215,9100,16.824939999999998,4.3148184,17.252298,481.39977999999996,-0.981,17.252298,20.335860999999998,-0.229,455,14.577380999999999,18.83757492884304,-36.719685,,
455,0.11,18.039782000000002,,2354.442921161652,15.570932,14.207296,11.005719000000001,0.9999998999999999,16.94565,33.5648,3.5274940000000004,1.0623198999999999,9120,16.825203,4.3851666,17.252298,484.41785,-0.982,17.252298,20.430569000000002,-0.23,456,14.432317999999999,18.705943454110717,-36.644394,,
456,0.11,18.035631,,2364.238048791885,14.248707000000001,14.207519,11.003528999999999,0.9999998999999999,16.995724,33.923702,1.6495453999999998,1.0621704,9140,16.825579,4.4387875,17.252298,485.41187,-0.982,17.252298,20.447035,-0.23,457,14.308929000000001,18.765805440633798,-36.57258,,
457,0.11,18.052536,,2376.991163730621,19.082174,14.218294,11.001342999999999,0.9999998999999999,16.98043,34.28927,2.4108286,1.0632565,9160,16.825914,4.47781,17.252298,486.9715,-0.982,17.252298,20.482119,-0.231,458,14.201863000000001,18.746448215106234,-36.48834,,
458,0.11,18.019167000000003,,2387.058399677277,9.949809,14.209129999999998,10.999162,0.9999998999999999,16.9755,34.54888,1.2265595,1.0613745,9180,16.82624,4.507733999999999,17.252298,487.17093,-0.982,17.252298,20.466143,-0.232,459,14.100918,18.743259573170906,-36.423790000000004,,
459,0.11,18.057503,,2396.464582681656,14.065391,14.208946,10.996985,0.9999998999999999,16.767483,34.966534,3.3116415,1.0638108,9200,16.826113,4.5644026,17.252298,489.353,-0.983,17.252298,20.523016000000002,-0.232,460,13.994895999999999,18.517368051496014,-36.352540000000005,,
460,0.11,18.046288,,2405.5157279968257,11.288129,14.202744000000001,10.994814,0.9999998999999999,17.015514000000003,35.25054,1.9234262,1.0632253999999999,9220,16.826525,4.606532,17.252298,490.1469,-0.983,17.252298,20.5278,-0.233,461,13.904663000000001,18.780867342057878,-36.286457,,
461,0.11,18.104889,,2416.696516752243,14.087909,14.202629,10.992647,0.9999998999999999,16.918179000000002,35.728546,3.9403900000000003,1.0667995000000001,9240,16.826723,4.6597304,17.252298,492.8614,-0.983,17.252298,20.6062,-0.233,462,13.794610999999998,18.661910102507928,-36.218006,,
462,0.11,18.083668,,2426.772667407989,15.247591,14.205027,10.990485000000001,0.9999998999999999,16.857471,36.04995,1.7104026999999997,1.0656718,9260,16.826788,4.7838817,17.252298,493.40607,-0.983,17.252298,20.604692,-0.234,463,13.686734,18.603872420508086,-36.1516,,
463,0.11,18.041126000000002,,2436.6871020793915,14.523219000000001,14.205851000000001,10.988327,0.9999998999999999,17.102869000000002,36.312656,1.13089,1.0632378999999998,9280,16.827385,4.889096299999999,17.252298,493.34238,-0.983,17.252298,20.58085,-0.235,464,13.585962,18.87556277682569,-36.085667,,
464,0.11,18.127869,,2446.8268642425533,18.001974,14.214145000000002,10.986175,0.9999998999999999,16.838082999999997,36.86293,4.8468227,1.0685209,9300,16.827406,4.984869000000001,17.252298,496.8622,-0.984,17.252298,20.687815,-0.235,465,13.4786415,18.58762192548216,-36.00998,,
465,0.11,18.1741,,2456.1080718040466,14.849314999999999,14.215651000000001,10.984026,0.9999998999999999,16.959106,37.26064,3.814818,1.071336,9320,16.827688000000002,5.0670023,17.252298,499.2426,-0.984,17.252298,20.749329,-0.236,466,13.398660000000001,18.71874491740232,-35.940870000000004,,
466,0.11,18.151436,,2465.604037523269,13.442292000000002,14.214143,10.981883,0.9999998999999999,17.022953,37.513233,2.0076240000000003,1.0700735000000001,9340,16.828108,5.151785,17.252298,499.72433,-0.984,17.252298,20.741623,-0.237,467,13.321280999999999,18.78593255165682,-35.878254,,
467,0.11,18.233652,,2475.13759803772,17.406979999999997,14.221110000000001,10.979744,0.9999998999999999,17.029298999999998,38.022385,4.886262400000001,1.0749669,9360,16.828539000000003,5.2288632,17.252298,503.08453,-0.984,17.252298,20.841457000000002,-0.237,468,13.231273000000002,18.78667668139383,-35.806416,,
468,0.11,18.178675,,2484.790002584457,19.706871,14.232960999999998,10.977609,0.9999998999999999,17.13712,38.19187,1.207934,1.0717777,9380,16.829195000000002,5.2874726999999995,17.252298,502.66375999999997,-0.984,17.252298,20.800299,-0.238,469,13.161538,18.90980832711488,-35.729733,,
469,0.11,18.190073,,2494.4342567920685,14.576995000000002,14.233842000000001,10.975479,0.9999998999999999,16.788926999999997,38.43464,3.217114,1.0725902,9400,16.82911,5.3300915,17.252298,504.11742999999996,-0.985,17.252298,20.820753,-0.238,470,13.116226000000001,18.54427831894928,-35.659134,,
470,0.11,18.244934,,2505.4773497581477,13.638465,14.232728,10.973353,0.9999998999999999,16.942644,38.781155,4.505039,1.0759020000000001,9420,16.829351000000003,5.3632145,17.252298,506.74985,-0.985,17.252298,20.885544,-0.239,471,13.06691,18.70235050185033,-35.589157,,
471,0.11,18.17361,,2515.455436944961,16.367957999999998,14.237407999999999,10.971233,0.9999998999999999,16.926702,38.836197,1.0802806999999999,1.0717589,9440,16.829557,5.381875,17.252298,505.8702,-0.985,17.252298,20.822565,-0.239,472,13.025739999999999,18.690691171495047,-35.512726,,
472,0.11,18.221096,,2525.521673440933,14.632147,14.238389000000002,10.969116,0.9999998999999999,17.014011,39.110473999999996,4.449069000000001,1.0745828000000002,9460,16.829947,5.393096,17.252298,508.27765,-0.985,17.252298,20.876123,-0.24,473,12.995947,18.77558701371564,-35.436104,,
473,0.11,18.238096,,2535.6141505241394,15.578864000000001,14.241369,10.967005,0.9999998999999999,16.996296,39.309437,3.6653593,1.0756259,9480,16.8303,5.403660299999999,17.252298,509.84665,-0.985,17.252298,20.898418,-0.24,474,12.970083,18.759667093556907,-35.360588,,
474,0.11,18.189425,,2546.288303613663,12.891305000000001,14.238679999999999,10.964897,0.9999998999999999,16.912048000000002,39.343582,1.835129,1.0728148000000002,9500,16.830470000000002,5.4023,17.252298,509.58707000000004,-0.985,17.252298,20.853413,-0.24,475,12.952228999999999,18.67187249835478,-35.287952000000004,,
475,0.11,18.219627,,2556.4705021381383,18.72171,14.248248,10.962794,0.9999998999999999,16.836557,39.51813,4.1316404,1.0746988000000002,9520,16.830482,5.392242400000001,17.252298,511.5566,-0.985,17.252298,20.885134,-0.241,476,12.944859,18.591758020814396,-35.19812,,
476,0.11,18.248518,,2566.297743558884,15.262845,14.250525,10.960695,0.9999998999999999,16.915357999999998,39.672188,4.135192,1.0764604,9540,16.830662,5.377391,17.252298,513.4716,-0.985,17.252298,20.914434,-0.241,477,12.942862,18.67021221724317,-35.11421,,
477,0.11,18.145014,,2575.0232119560237,9.447672,14.240632999999999,10.958601,0.9999998999999999,17.065323,39.587902,0.41886490000000004,1.0703818999999999,9560,16.831152,5.356886,17.252298,511.64252,-0.986,17.252298,20.814777,-0.241,478,12.924214,18.837905028161913,-35.044709999999995,,
478,0.11,18.092478,,2584.838322401047,15.190792000000002,14.242757999999998,10.956511500000001,0.9999998999999999,17.066208,39.521103000000004,1.8373092,1.0672837,9580,16.831642000000002,5.3312610000000005,17.252298,511.22894,-0.986,17.252298,20.759892999999998,-0.241,479,12.935594,18.827825366127602,-34.957268,,
479,0.11,17.986288000000002,,2595.9499068260197,18.286934,14.251318,10.954426,0.9999998999999999,17.123575,39.396538,0.31893653,1.0610356,9600,16.83225,5.3022885,17.252298,509.29712,-0.986,17.252298,20.655382,-0.242,480,12.927458999999999,18.90318031223388,-34.86504,,
480,0.11,18.024739999999998,,2606.663198232651,14.648216,14.252266,10.952345,0.9999998999999999,16.970184,39.536427,4.42403,1.0633216,9620,16.832537,5.2758875,17.252298,511.45767,-0.986,17.252298,20.691996,-0.242,481,12.936366,18.730405419154426,-34.778164000000004,,
481,0.11,18.078539000000003,,2616.593872785568,16.033154,14.256086999999999,10.950268,0.9999998999999999,16.858175,39.740868,4.894974700000001,1.0665808,9640,16.83259,5.250299500000001,17.252298,514.0919,-0.986,17.252298,20.74585,-0.242,482,12.936102,18.613077542741973,-34.690075,,
482,0.11,17.961733,,2627.510095357895,14.490142,14.256704999999998,10.948195,0.9999998999999999,17.02184,39.628716,0.01350092,1.0597159999999999,9660,16.832983,5.222016,17.252298,511.8428,-0.986,17.252298,20.633204,-0.242,483,12.915957,18.791137351102737,-34.615788,,
483,0.11,17.980282,,2637.3497490882874,17.303524,14.263119,10.946127,0.9999998999999999,16.922842000000003,39.678546999999995,3.8462818,1.0608425,9680,16.833168,5.189805000000001,17.252298,513.44775,-0.986,17.252298,20.64675,-0.242,484,12.940186,18.67344969684673,-34.520485,,
484,0.11,17.880330999999998,,2647.388337373733,19.193098000000003,14.273404999999999,10.944063,0.9999998999999999,17.132336,39.52704,0.45097609999999994,1.0549505,9700,16.833784,5.1554910000000005,17.252298,511.651,-0.986,17.252298,20.545946,-0.243,485,12.944329,18.908411681374194,-34.42358,,
485,0.11,17.910307,,2658.0347065925603,16.462162,14.278016000000001,10.942003,0.9999998999999999,16.76699,39.634083000000004,4.2471457,1.0568371,9720,16.833648999999998,5.1255274,17.252298,513.6228,-0.986,17.252298,20.572879999999998,-0.243,486,12.959119,18.519356879373735,-34.33354,,
486,0.11,17.868334,,2666.813019990921,9.649815,14.268625,10.939948,0.9999998999999999,16.820755,39.597034,2.1457450000000002,1.0544248,9740,16.833622000000002,5.110353,17.252298,513.5049,-0.986,17.252298,20.529028,-0.243,487,12.968266499999999,18.558139695107503,-34.263034999999995,,
487,0.11,17.800104,,2677.8037612438197,15.958104999999998,14.272193,10.937897,0.9999998999999999,16.99546,39.50278,1.3016489,1.0504165,9760,16.833952,5.0951457,17.252298,512.6032,-0.986,17.252298,20.459135,-0.243,488,12.976383,18.75933761034476,-34.17723,,
488,0.11,17.773058,,2688.178222894669,14.807731,14.273389000000002,10.935849000000001,0.9999998999999999,16.749895000000002,39.498870000000004,2.5541058,1.0489151,9780,16.833779999999997,5.086615599999999,17.252298,512.9195,-0.986,17.252298,20.430185,-0.244,489,12.985675,18.485216463689707,-34.097797,,
489,0.11,17.69415,,2697.7976300716396,16.890112,14.278825,10.933806,0.9999998999999999,16.76301,39.437263,0.98157144,1.0443186,9800,16.833637,5.079029,17.252298,511.71605999999997,-0.986,17.252298,20.353373,-0.244,490,12.975446,18.50106804764372,-34.01804,,
490,0.11,17.66433,,2708.8690030574803,17.000795,14.284453,10.931767,0.9999998999999999,16.99011,39.407740000000004,2.3345838,1.0425771000000001,9820,16.833956,5.064437,17.252298,511.9054,-0.986,17.252298,20.32058,-0.244,491,12.98997,18.748976831398746,-33.932507,,
491,0.11,17.692518,,2720.08459854126,17.56616,14.291204,10.929733,0.9999998999999999,16.835033,39.549859999999995,4.0947595,1.0443354999999999,9840,16.833958,5.055475700000001,17.252298,513.81305,-0.986,17.252298,20.34845,-0.244,492,12.991527,18.575795151220838,-33.85026,,
492,0.11,17.738395999999998,,2729.651808261872,15.762641,14.294276000000002,10.927703,0.9999998999999999,16.869670000000003,39.77277,4.577729,1.0471325,9860,16.83403,5.04991,17.252298,516.2363,-0.987,17.252298,20.396759,-0.245,493,12.979642,18.61307012313296,-33.776092999999996,,
493,0.11,17.700726,,2739.9119482040405,14.921585,14.295635999999998,10.925676,0.9999998999999999,16.883385,39.766052,2.1102374,1.0449659,9880,16.834131,5.037918,17.252298,516.21313,-0.987,17.252298,20.358759,-0.245,494,12.981252,18.642342382553828,-33.70175,,
494,0.11,17.688189,,2750.835546255112,16.911472,14.301006,10.923655,0.9999998999999999,17.003498,39.781506,2.8501644,1.0442394,9900,16.834475,5.0207375999999995,17.252298,516.8985,-0.987,17.252298,20.343729,-0.245,495,12.993438000000001,18.763719014925435,-33.619656,,
495,0.11,17.718176,,2760.166435241699,17.089828,14.306713,10.921636,0.9999998999999999,16.889110000000002,39.943768,4.164879,1.0460806,9920,16.834583,5.0081034,17.252298,518.85596,-0.987,17.252298,20.374489,-0.245,496,12.98966,18.642194624475128,-33.542618,,
496,0.11,17.758764000000003,,2769.7001373767853,10.316691,14.298776,10.919621000000001,0.9999998999999999,16.95342,40.157897999999996,4.423296,1.0485216,9940,16.834822,4.9967537,17.252298,521.11523,-0.987,17.252298,20.41774,-0.246,497,12.976656,18.713450196742343,-33.482952000000004,,
497,0.11,17.809826,,2779.614759683609,18.728583999999998,14.307762,10.917612,0.9999998999999999,16.939026000000002,40.43507,4.7242894,1.0515963,9960,16.835032,4.9868755,17.252298,523.69495,-0.987,17.252298,20.473965,-0.246,498,12.951504,18.6874874372376,-33.411396,,
498,0.11,17.7218,,2788.962890148163,11.870555,14.302976999999998,10.915606,0.9999998999999999,16.934818,40.427258,0.6099594,1.0464553,9980,16.83523,4.972254,17.252298,522.18115,-0.987,17.252298,20.393145,-0.247,499,12.916561,18.696536447409283,-33.355656,,
499,0.11,17.766942999999998,,2797.3483624458313,14.04959,14.302559,10.913604,0.9999998999999999,16.93349,40.699417,4.563049299999999,1.0491861999999998,10000,16.835426000000002,4.9840565,17.252298,524.5931400000001,-0.987,17.252298,20.443907,-0.247,500,12.889451,18.678850458933926,-33.296978,,
500,0.11,17.709541,,2806.7459218502045,19.766256,14.313559,10.911605999999999,0.9999998999999999,17.076220000000003,40.730087,1.4931848,1.0458317,10020,16.835907000000002,4.9896874,17.252298,523.9617,-0.987,17.252298,20.39175,-0.247,501,12.864241999999999,18.846127109887988,-33.227062,,
501,0.11,17.700804,,2819.292355060577,16.843076999999997,14.318684,10.909612,0.9999998999999999,16.882925,40.811844,2.9956589,1.0453851,10040,16.836,4.987342,17.252298,524.7833,-0.987,17.252298,20.38419,-0.248,502,12.858603500000001,18.64116009255761,-33.15756,,
502,0.11,17.637447,,2828.962808609009,15.519039999999999,14.321156,10.907621,0.9999998999999999,17.037827,40.782875,1.4155794,1.0416714,10060,16.836401000000002,4.9794097,17.252298,523.9607,-0.987,17.252298,20.32314,-0.248,503,12.847567,18.803483972690934,-33.089363,,
503,0.11,17.662827,,2838.9973936080933,10.504189,14.313660999999998,10.905636,0.9999998999999999,16.914728,40.961220000000004,4.0998472999999995,1.0432323000000001,10080,16.836557,5.0190334000000005,17.252298,525.78906,-0.988,17.252298,20.350883,-0.248,504,12.836265,18.66716647966138,-33.034176,,
504,0.11,17.619717,,2849.265789747238,15.74267,14.31657,10.903653,0.9999998999999999,17.07617,40.970207,2.0026653000000003,1.0407011999999998,10100,16.837032,5.068944999999999,17.252298,525.5541,-0.988,17.252298,20.309565,-0.249,505,12.827713000000001,18.842067986296588,-32.967785,,
505,0.11,17.512745000000002,,2860.0687806606293,19.44043,14.326773000000001,10.901675,0.9999998999999999,17.020685,40.918957,0.13281794,1.0344276,10120,16.837395,5.112064,17.252298,523.4204,-0.988,17.252298,20.210178,-0.249,506,12.791636,18.787782954807252,-32.898357,,
506,0.11,17.526228,,2869.9598577022552,14.953126000000001,14.328071,10.899701,0.9999998999999999,16.894423,41.023247,3.7429383,1.0352818000000001,10140,16.837507000000002,5.1463637,17.252298,524.8879,-0.988,17.252298,20.222977,-0.249,507,12.794888499999999,18.651954537158748,-32.829266,,
507,0.11,17.434464000000002,,2880.053491830826,14.668554,14.328809,10.897731,0.9999998999999999,16.787138,40.965270000000004,0.6183784000000001,1.0299155,10160,16.837408,5.1819115,17.252298,523.197,-0.988,17.252298,20.136105,-0.25,508,12.771721000000001,18.527469964093854,-32.76594,,
508,0.11,17.334936,,2891.1715865135193,11.631526,14.323563,10.895763,0.9999998999999999,17.117712,40.893623,0.33551145,1.0240697,10180,16.83796,5.210832599999999,17.252298,521.25146,-0.988,17.252298,20.041918,-0.25,509,12.746522,18.88901909655818,-32.70834,,
509,0.11,17.367275,,2902.315841436386,16.800104,14.328462,10.893801,0.9999998999999999,16.989555,41.066082,4.300382599999999,1.0259966,10200,16.838257000000002,5.2465660000000005,17.252298,523.25824,-0.988,17.252298,20.075247,-0.25,510,12.741859,18.742963638417606,-32.639526000000004,,
510,0.11,17.384104,,2913.252712249756,14.525256,14.328894,10.891842,0.9999998999999999,16.935715,41.185134999999995,3.8297086000000005,1.0270315,10220,16.83845,5.2766523,17.252298,524.8131,-0.988,17.252298,20.09188,-0.25,511,12.74278,18.693652664618217,-32.574459999999995,,
511,0.11,17.296229999999998,,2923.424244403839,15.203997,14.33065,10.889887,0.9999998999999999,16.810179,41.138424,0.6981318,1.0218964,10240,16.838392000000002,5.3083295999999995,17.252298,523.21094,-0.988,17.252298,20.009218,-0.251,512,12.718303,18.545376141102235,-32.513416,,
512,0.11,17.338728,,2933.0875854492188,17.158115,14.336201,10.887936,0.9999998999999999,16.923060999999997,41.346664000000004,4.6057239999999995,1.024457,10260,16.838556,5.3390865,17.252298,525.54645,-0.988,17.252298,20.053331,-0.251,513,12.710733,18.677326813965962,-32.445873,,
513,0.11,17.370737,,2944.361828327179,12.720459,14.3331,10.885988000000001,0.9999998999999999,17.068579,41.534003999999996,4.273738400000001,1.0263307,10280,16.839005,5.3742995,17.252298,527.534,-0.988,17.252298,20.087366,-0.251,514,12.701255999999999,18.835693895149774,-32.390685999999995,,
514,0.11,17.32157,,2955.5742242336273,10.802164,14.32629,10.884045,0.9999998999999999,16.849169,41.52001,1.8372462,1.0234883,10300,16.839025,5.3980513,17.252298,527.09644,-0.988,17.252298,20.039537,-0.252,515,12.694997,18.60553427064896,-32.337334000000006,,
515,0.11,17.373447,,2966.982002019882,14.855015,14.327356,10.882105000000001,0.9999998999999999,16.859436,41.805523,4.969623,1.026649,10320,16.839064,5.436198,17.252298,529.75085,-0.989,17.252298,20.096394,-0.252,516,12.671791,18.59547988747429,-32.282734000000005,,
516,0.11,17.372954999999997,,2977.935667037964,17.360785,14.333271,10.880169,0.9999998999999999,16.958437,41.920063,3.2863307,1.0266626,10340,16.839294,5.466876999999999,17.252298,530.78455,-0.989,17.252298,20.098043,-0.253,517,12.661826,18.720755788832818,-32.222626,,
517,0.11,17.359402,,2988.750867128372,13.482163,14.331673,10.878237,0.9999998999999999,16.762903,41.988673999999996,2.9598970000000002,1.0259663,10360,16.839146,5.4883633000000005,17.252298,531.45056,-0.989,17.252298,20.08553,-0.253,518,12.656998,18.50973766724345,-32.16762,,
518,0.11,17.355175,,2999.367594003677,9.998173,14.32337,10.876308,0.9999998999999999,17.014866,42.059853000000004,3.2389836,1.025728,10380,16.839487,5.50244,17.252298,532.35284,-0.989,17.252298,20.081295,-0.253,519,12.657031,18.771564592004207,-32.11707,,
519,0.11,17.415745,,3009.733906984329,9.931921,14.31497,10.874383,0.9999998999999999,16.94081,42.347415999999996,5.2748013,1.0293459999999999,10400,16.839679999999998,5.5185,17.252298,535.2599,-0.989,17.252298,20.145597,-0.254,520,12.6397295,18.687714188747012,-32.068622999999995,,
520,0.11,17.450895000000003,,3020.5355360507965,18.819939,14.323669,10.872461999999999,0.9999998999999999,17.0516,42.545155,4.479664,1.0314075,10420,16.840088,5.5332026,17.252298,537.3633,-0.989,17.252298,20.182758,-0.254,521,12.630423,18.808921998993572,-32.00462,,
521,0.11,17.449460000000002,,3030.188871860504,16.543056,14.327976999999999,10.870544,0.9999998999999999,17.053772,42.63035,3.3766196,1.0313202,10440,16.840495999999998,5.542651,17.252298,538.3491,-0.989,17.252298,20.18178,-0.254,522,12.628307000000001,18.81704856043785,-31.944515000000003,,
522,0.11,17.34414,,3040.7509026527405,14.897382,14.329120999999999,10.86863,0.9999998999999999,17.064358,42.571575,0.21237934,1.0251384,10460,16.840925,5.547299400000001,17.252298,536.1474,-0.989,17.252298,20.083899,-0.255,523,12.594023,18.833777000362325,-31.891797999999998,,
523,0.11,17.386651999999998,,3050.187295198441,15.576813000000001,14.331545000000002,10.866719999999999,0.9999998999999999,16.807667000000002,42.784797999999995,4.819977,1.0277582,10480,16.84086,5.5498605,17.252298,538.5453,-0.989,17.252298,20.127874,-0.255,524,12.587305,18.549057060709323,-31.832421999999998,,
524,0.11,17.340984,,3061.6901712417603,16.264515,14.335276,10.864813999999999,0.9999998999999999,16.709239999999998,42.803173,2.109008,1.0251625,10500,16.84061,5.5570316,17.252298,538.21027,-0.989,17.252298,20.08509,-0.255,525,12.574074000000001,18.438560529646765,-31.778840000000002,,
525,0.11,17.38007,,3073.3021292686462,8.428211,14.324089,10.862910000000001,0.9999998999999999,16.868042000000003,43.07123,4.647118,1.0275668,10520,16.840662,5.607189,17.252298,540.5001,-0.989,17.252298,20.129663,-0.256,526,12.548983,18.6038576609447,-31.747513,,
526,0.11,17.442425,,3082.592417478561,18.425732,14.331918,10.8610115,0.9999998999999999,16.835266,43.435103999999995,5.2926593,1.0313736999999998,10540,16.840652,5.698951,17.252298,543.53394,-0.989,17.252298,20.19977,-0.256,527,12.513701,18.57779886587273,-31.699834999999997,,
527,0.11,17.498860999999998,,3093.8062365055084,4.299028400000001,14.312973000000001,10.859116,0.9999998999999999,16.882279999999998,43.790062,5.100586,1.0348058,10560,16.840729999999997,5.794446,17.252298,546.3774400000001,-0.99,17.252298,20.264273,-0.257,528,12.477200999999999,18.628869425706288,-31.682647999999997,,
528,0.11,17.432531,,3104.3513417243958,17.703997,14.319443,10.8572235,0.9999998999999999,16.886602,43.847652000000004,1.2761805,1.03096,10580,16.840818,5.8769846,17.252298,545.3778,-0.99,17.252298,20.206656,-0.257,529,12.438016000000001,18.646641376945762,-31.640215,,
529,0.11,17.499814999999998,,3115.411277294159,11.833553,14.314807,10.855335,0.9999998999999999,16.837002,44.276385999999995,5.501427,1.0350692,10600,16.84081,5.9758615,17.252298,548.5867,-0.99,17.252298,20.284678,-0.258,530,12.390051,18.578869868341826,-31.615171000000004,,
530,0.11,17.403831,,3126.4328985214233,17.208006,14.320317999999999,10.85345,0.9999998999999999,17.080523,44.364643,0.28550515,1.0294707,10620,16.841263,6.0648527,17.252298,546.6489,-0.99,17.252298,20.204138,-0.258,531,12.321725,18.846818866985327,-31.584738,,
531,0.11,17.315929999999998,,3137.817919254303,8.076962,14.308632000000001,10.851567999999999,0.9999998999999999,16.956207,44.444373999999996,0.58260685,1.0243495999999999,10640,16.841478,6.1440554,17.252298,544.9540000000001,-0.99,17.252298,20.129993,-0.259,532,12.261484,18.723223623064587,-31.569384000000003,,
532,0.11,17.370846,,3148.456572055817,12.1821375,14.304684,10.849689999999999,0.9999998999999999,16.93455,44.824295,5.098339,1.0276664,10660,16.841654000000002,6.2226360000000005,17.252298,547.7462,-0.99,17.252298,20.194496,-0.259,533,12.2198515,18.68457215500045,-31.545395000000003,,
533,0.11,17.306555,,3159.1426668167114,16.311642000000003,14.308489000000002,10.847816,0.9999998999999999,16.959053,44.91137,1.3764131000000002,1.0239340000000001,10680,16.841873,6.286771,17.252298,546.78076,-0.99,17.252298,20.140686,-0.26,534,12.174663,18.708214443408366,-31.51313,,
534,0.11,17.212355,,3170.582932472229,13.007181,14.306097,10.845945,0.9999998999999999,16.873777,44.968777,0.51016927,1.0184394,10700,16.841932,6.3421726,17.252298,544.8651,-0.99,17.252298,20.060085,-0.26,535,12.116521,18.638596198992254,-31.488245000000003,,
535,0.11,17.16855,,3181.4841663837433,13.363772,14.304367999999998,10.844078,0.9999998999999999,16.941523,45.049786,2.1420402999999997,1.0159091999999998,10720,16.842117000000002,6.384281,17.252298,544.52734,-0.99,17.252298,20.023182000000002,-0.261,536,12.087234500000001,18.691442841023,-31.456841999999998,,
536,0.11,17.183626,,3192.493973493576,21.480473999999997,14.317758,10.842214,0.9999998999999999,17.014104999999997,45.24109,4.063088,1.016817,10740,16.842438,6.415702,17.252298,546.0307,-0.991,17.252298,20.042486,-0.261,537,12.069353999999999,18.76678089593121,-31.406679999999998,,
537,0.11,17.160875,,3203.6987040042877,9.640155,14.30909,10.840353,0.9999998999999999,17.024797,45.317547,2.9392111,1.0154918,10760,16.842776999999998,6.436047599999999,17.252298,546.3346,-0.991,17.252298,20.022973999999998,-0.261,538,12.0556965,18.790810919897265,-31.375965,,
538,0.11,17.16199,,3214.4089860916138,8.776656,14.298847,10.838496000000001,0.9999998999999999,16.75405,45.508815999999996,3.7963269,1.0156937,10780,16.842610999999998,6.468192,17.252298,547.45886,-0.991,17.252298,20.030266,-0.262,539,12.029732000000001,18.49357501463252,-31.356436,,
539,0.11,17.18424,,3226.1394279003143,17.043620999999998,14.303953,10.836642999999999,0.9999998999999999,16.784607,45.74657,4.35388,1.0171379999999999,10800,16.842506,6.491124,17.252298,549.2545,-0.991,17.252298,20.058075,-0.262,540,12.006463,18.53082688607035,-31.319529,,
540,0.11,17.141151,,3237.386243104935,18.19596,14.311176999999999,10.834792,0.9999998999999999,16.834336999999998,45.805187,2.3217060000000003,1.0146704,10820,16.842489999999998,6.5026236,17.252298,548.93665,-0.991,17.252298,20.020336,-0.263,541,11.984158500000001,18.58883526936171,-31.277935,,
541,0.11,17.189770000000003,,3249.0925941467285,16.226734,14.314732999999999,10.832946000000002,0.9999998999999999,16.882654000000002,46.148724,5.3079953,1.0176306,10840,16.842564000000003,6.519158999999999,17.252298,551.5558,-0.991,17.252298,20.076773,-0.263,542,11.951702000000001,18.630455051603374,-31.245949,,
542,0.11,17.230494,,3259.164694547653,16.73167,14.31921,10.831102,0.9999998999999999,16.770832000000002,46.474163,5.037774,1.0201855,10860,16.842434,6.531468,17.252298,553.9607,-0.991,17.252298,20.125232999999998,-0.264,543,11.919756,18.5179339362848,-31.214819,,
