,LQGmu01,IWLastEpisode,TimestepsSoFar,IWMean,SqrtESSClassic,IWNorm2,Bound,ReturnAbsMax,MISE,LQGmu1,ReturnMax,Iteration,target_sum_log_mean,ReturnStepMax,ReturnMean,IWNorm1,TimeElapsed,DenMISELogFirst,IWMin,DenMISELogLast,IWMax,ReturnMin,DenMISEMeanLog,LQGsigma,ReturnLastEpisode,IWFirstEpisode,URet
510,0.206,0.9849396999999999,10220,1.0002831,22.466373,22.751542999999998,8.60322,16.311075,8.530252,0.97,16.311075,511,5.4730186,0.9999735999999999,8.599839999999999,511.14465,6478.31742811203,13.972036,,15.4971695,1.0138963,,15.821060999999998,0.11,8.593581,,9.43611849363466
511,0.206,1.0138625,10240,1.0002845999999999,22.488623,22.773546,8.603124000000001,16.311075,8.530228,0.97,16.311075,512,5.505758,0.9999735999999999,8.599658999999999,512.1457,6509.141931772231,13.970081,,22.22152,1.0138681999999999,,15.833565,0.11,8.507181,,9.34374348342104
512,0.206,1.0126584,10260,1.0002841,22.510859,22.795476999999998,8.603124000000001,16.311075,8.5303,0.97,16.311075,513,5.533278500000001,0.9999735999999999,8.599594,513.14575,6543.552767038344,13.968129999999999,,19.611279,1.0138412,,15.840926999999999,0.11,8.566725,,9.408684894471312
513,0.206,1.0137464,10280,1.0002859,22.533075,22.817432,8.603073,16.311075,8.530321,0.97,16.311075,514,5.5460987,0.9999735999999999,8.5994625,514.1469,6567.088870048523,13.966183,,12.109209,1.0138141,,15.833667000000002,0.11,8.531467,,9.374603485392377
514,0.206,0.9821314,10300,1.0002261000000001,22.555239999999998,22.837994000000002,8.6026125,16.311075,8.529932,0.97,16.311075,515,5.563317,0.9999735999999999,8.599446,515.11646,6604.988505363464,13.964238,,14.431365,1.013787,,15.830947,0.11,8.591051,,9.43625656932135
515,0.206,1.0137473,10320,1.0002280000000001,22.57741,22.859915,8.602492,16.311075,8.529883,0.97,16.311075,516,5.582753,0.9999735999999999,8.599243,516.1177,6632.651568889618,13.962298,,15.578973999999999,1.01376,,15.830457000000001,0.11,8.494707,,9.329491770214878
516,0.206,1.0137223,10340,1.00023,22.599558,22.881815,8.602404,16.311075,8.529865,0.97,16.311075,517,5.5978575,0.9999735999999999,8.599071499999999,517.1189,6660.088720321655,13.960362,,13.378105,1.0137329,,15.825714000000001,0.11,8.510128,,9.347986228498305
517,0.206,1.0136825999999999,10360,1.0002319,22.621679999999998,22.903698000000002,8.602352,16.311075,8.529885,0.97,16.311075,518,5.6182547,0.9999735999999999,8.598936,518.1201,6686.418210506439,13.958429999999998,,16.150137,1.0137058,,15.82634,0.11,8.529276,,9.366697435892151
518,0.206,1.0134524999999999,10380,1.0002334000000002,22.643785,22.925547,8.602337,16.311075,8.529941,0.97,16.311075,519,5.6420417,0.9999735999999999,8.598842,519.12115,6717.587671279907,13.956501999999999,,17.9505,1.0136788,,15.830435999999999,0.11,8.549761,,9.391463129531155
519,0.206,1.0136399999999999,10400,1.0002351999999999,22.665865,22.947384,8.602269999999999,16.311075,8.529944,0.97,16.311075,520,5.656403,0.9999735999999999,8.598692999999999,520.1223,6751.044615268707,13.954576500000002,,13.096236,1.0136527,,15.825176,0.11,8.521776,,9.35894625865242
520,0.206,1.0129684,10420,1.0002359,22.687925,22.969175,8.602255,16.311075,8.53,0.97,16.311075,521,5.668378,0.9999735999999999,8.598606,521.1229,6791.14865040779,13.952656,,11.882258,1.0136266,,15.817607999999998,0.11,8.553187,,9.397452807237949
521,0.206,1.0135937,10440,1.0002378,22.709967000000002,22.990969,8.602149,16.311075,8.5299635,0.97,16.311075,522,5.6808095000000005,0.9999735999999999,8.598419,522.12415,6816.6004922389975,13.950738000000001,,12.144237,1.0135995,,15.810573000000002,0.11,8.501457,,9.338800614345127
522,0.206,1.0135638,10460,1.0002396999999998,22.731983,23.012747,8.602075,16.311075,8.52996,0.97,16.311075,523,5.698702,0.9999735999999999,8.598265,523.12537,6857.065538644792,13.948823999999998,,15.025084,1.0135734,,15.809070000000002,0.11,8.517425,,9.35560510328897
523,0.206,1.0134448,10480,1.0002414000000002,22.753979,23.034498000000003,8.602049000000001,16.311075,8.530004,0.97,16.311075,524,5.7256255,0.9999735999999999,8.59816,524.12646,6887.326781272888,13.946914000000001,,19.793201,1.0135473,,15.816673999999999,0.11,8.543127,,9.3848655697098
524,0.206,1.0134642,10500,1.0002431,22.775955,23.056229000000002,8.602016,16.311075,8.530041,0.97,16.311075,525,5.755984,0.9999735999999999,8.598049000000001,525.1276,6921.754016876221,13.945007,,21.650375,1.0135212,,15.827785999999998,0.11,8.539914,,9.380264374188096
525,0.206,1.0131376,10520,1.0002443,22.797903,23.077932,8.602008999999999,16.311075,8.530102000000001,0.97,16.311075,526,5.774564,0.9999735999999999,8.597965,526.1285,6952.636174201965,13.943105,,15.515975,1.0134950999999999,,15.827195000000001,0.11,8.55414,,9.394299148526477
526,0.206,1.0116631999999999,10540,1.0002427,22.819841,23.099545000000003,8.6019945,16.311075,8.530157,0.97,16.311075,527,5.791597,0.9999735999999999,8.597899,527.1279,6987.2046847343445,13.941204999999998,,14.739509,1.013469,,15.82513,0.11,8.563356,,9.409303157619282
527,0.206,1.0134235999999999,10560,1.0002444,22.841747,23.121218,8.601936,16.311075,8.530168,0.97,16.311075,528,5.813299,0.9999735999999999,8.597762,528.129,7015.8237669467935,13.939309,,17.236979,1.0134429,,15.827805,0.11,8.525665,,9.366780098553813
528,0.206,1.013409,10580,1.0002461999999999,22.863636,23.142874,8.601791,16.311075,8.530091,0.97,16.311075,529,5.8287096,0.9999735999999999,8.597539999999999,529.13025,7048.936121225356,13.937417000000002,,13.952338000000001,1.0134177,,15.824263,0.11,8.480305,,9.316429212949613
529,0.206,1.0133781,10600,1.0002481,22.88551,23.164503,8.601721000000001,16.311075,8.530089,0.97,16.311075,530,5.8470016,0.9999735999999999,8.597392,530.1315,7087.374128818512,13.935529,,15.509974,1.0133917,,15.823668,0.11,8.518866000000001,,9.357627643416999
530,0.206,1.0120193000000002,10620,1.0002472,22.907356,23.186058,8.601706,16.311075,8.530142999999999,0.97,16.311075,531,5.860905000000001,0.9999735999999999,8.5973215,531.1313,7118.303756713867,13.933643,,13.217788,1.0133666,,15.818760000000001,0.11,8.559677,,9.405463571135122
531,0.206,1.0133299,10640,1.000249,22.929182,23.207653,8.601561,16.311075,8.530066,0.97,16.311075,532,5.8798737999999995,0.9999735999999999,8.5971,532.1325,7147.112390279771,13.931761999999999,,15.938885999999998,1.0133405,,15.818985000000001,0.11,8.479593,,9.313031478550153
532,0.206,1.0133041999999999,10660,1.0002507999999999,22.950994,23.22922,8.601372999999999,16.311075,8.529945,0.97,16.311075,533,5.880232,0.9999735999999999,8.596836,533.13367,7175.3619759082785,13.929884,,6.057509400000001,1.0133153,,15.800673499999998,0.11,8.456807000000001,,9.290592337582286
533,0.206,1.0132796,10680,1.0002524,22.97277,23.250776000000002,8.601258,16.311075,8.529899,0.97,16.311075,534,5.8894153,0.9999735999999999,8.596645,534.13477,7199.564237117767,13.92801,,10.7710285,1.0132902,,15.791255,0.11,8.494806,,9.33217400851942
534,0.206,1.013095,10700,1.0002539000000001,22.994541,23.2723,8.601238,16.311075,8.529946,0.97,16.311075,535,5.911103,0.9999735999999999,8.596552,535.13586,7232.868925571442,13.926139000000001,,17.479029999999998,1.0132651,,15.794410999999998,0.11,8.546939,,9.388571219796107
535,0.206,1.0132014,10720,1.0002556,23.016287,23.29381,8.601199000000001,16.311075,8.529975,0.97,16.311075,536,5.9364934,0.9999735999999999,8.596437,536.137,7264.030048131944,13.924272,,19.507402,1.01324,,15.801337,0.11,8.535051,,9.37428829908612
536,0.206,1.0131607,10740,1.0002574,23.038012,23.315302,8.601157,16.311075,8.53,0.97,16.311075,537,5.958737999999999,0.9999735999999999,8.59632,537.1382,7299.613131284715,13.922407000000002,,17.868944,1.0132148,,15.805189000000002,0.11,8.533600999999999,,9.376224146816599
537,0.206,1.0121641,10760,1.000257,23.059715,23.33673,8.601153,16.311075,8.530063,0.97,16.311075,538,5.9812703,0.9999735999999999,8.596258,538.1383,7328.755051136017,13.920547000000001,,18.068764,1.0131906,,15.809396,0.11,8.562835,,9.40670616813299
538,0.206,1.0131539,10780,1.0002587,23.081395999999998,23.358179999999997,8.6010895,16.311075,8.530066,0.97,16.311075,539,5.996676,0.9999735999999999,8.596119,539.1394,7354.1517260074625,13.91869,,14.272008,1.0131656,,15.806545999999999,0.11,8.52104,,9.354731437489647
539,0.206,1.0131336,10800,1.0002605,23.10306,23.379614,8.600980999999999,16.311075,8.530024000000001,0.97,16.311075,540,6.0225973,0.9999735999999999,8.595938,540.1406,7390.450987577437,13.916837,,19.981497,1.0131414,,15.814276000000001,0.11,8.498146,,9.332040759493657
540,0.206,1.0123879999999998,10820,1.0002607,23.1247,23.400997,8.600966,16.311075,8.530076,0.97,16.311075,541,6.026962,0.9999735999999999,8.59586,541.14105,7421.6390500068665,13.914987,,8.371427,1.0131162,,15.800517999999999,0.11,8.5538025,,9.396084786637068
541,0.206,1.0130854,10840,1.0002623,23.146324,23.422386,8.600882,16.311075,8.530057000000001,0.97,16.311075,542,6.046603,0.9999735999999999,8.595699,542.14215,7448.37774848938,13.913139000000001,,16.659502,1.0130921999999998,,15.802104,0.11,8.509383999999999,,9.346576776076269
542,0.206,1.0108752,10860,1.00026,23.167925,23.44367,8.60088,16.311075,8.530121000000001,0.97,16.311075,543,6.0703487,0.9999735999999999,8.59566,543.1412,7478.582367181779,13.911295999999998,,18.929585999999997,1.013068,,15.807863000000001,0.11,8.573627,,9.41460768061708
543,0.206,1.0130332,10880,1.0002617,23.189508,23.465023000000002,8.600757000000002,16.311075,8.530064999999999,0.97,16.311075,544,6.090930999999999,0.9999735999999999,8.595464999999999,544.14233,7512.795881032945,13.909456,,17.253849,1.0130428,,15.810525,0.11,8.48974,,9.323597891512733
544,0.206,1.0129540000000001,10900,1.0002631,23.211067,23.486355,8.600728,16.311075,8.530101,0.97,16.311075,545,6.1138735,0.9999735999999999,8.595365,545.1434,7547.600148200989,13.907619,,18.582047,1.0130187,,15.815609,0.11,8.540524000000001,,9.37960919172612
545,0.206,1.0129665,10920,1.0002646000000002,23.232609,23.50767,8.600677000000001,16.311075,8.530114999999999,0.97,16.311075,546,6.126515,0.9999735999999999,8.595239999999999,546.1445,7571.153286218642,13.9057865,,13.003292,1.0129945,,15.810457000000001,0.11,8.527958,,9.365198906537096
546,0.206,1.0129665,10940,1.0002664,23.254133,23.528967,8.600598,16.311075,8.530103,0.97,16.311075,547,6.1385117,0.9999735999999999,8.595092999999999,547.14575,7602.247617959975,13.903955999999999,,12.675775999999999,1.0129704,,15.8047285,0.11,8.514219,,9.34898013110149
547,0.206,1.0129076,10960,1.0002677,23.275633,23.55024,8.600567,16.311075,8.530136,0.97,16.311075,548,6.160705999999999,0.9999735999999999,8.594989,548.1467,7627.809846401215,13.90213,,18.288092000000002,1.0129472,,15.80926,0.11,8.538155,,9.3751399593413
548,0.206,1.0127723,10980,1.0002693,23.29712,23.571491,8.6005535,16.311075,8.530188,0.97,16.311075,549,6.179323999999999,0.9999735999999999,8.594905,549.1478,7657.461581468581,13.900307000000002,,16.369328,1.012923,,15.810279999999999,0.11,8.549623,,9.3873819918968
549,0.206,1.0128864,11000,1.0002707,23.318576999999998,23.592731,8.600471,16.311075,8.530169500000001,0.97,16.311075,550,6.197759,0.9999735999999999,8.594753,550.1489,7683.5167129039755,13.898487,,16.305892999999998,1.0128989,,15.811182999999998,0.11,8.510914999999999,,9.346506081558909
550,0.206,1.0119585,11020,1.0002705,23.340020000000003,23.613907,8.600466,16.311075,8.53023,0.97,16.311075,551,6.205902,0.9999735999999999,8.594691000000001,551.14905,7702.805434465407,13.89667,,10.672746,1.0128757,,15.801859,0.11,8.560974,,9.400210793327119
551,0.206,1.0128111,11040,1.0002719999999998,23.361439,23.635109,8.600430000000001,16.311075,8.530257,0.97,16.311075,552,6.224308000000001,0.9999735999999999,8.594585,552.15015,7727.899843454362,13.894857,,16.353119,1.0128525,,15.802856,0.11,8.536175,,9.374300925512316
552,0.206,1.012672,11060,1.0002733,23.382842999999998,23.656284,8.600417,16.311075,8.530308999999999,0.97,16.311075,553,6.2441545,0.9999735999999999,8.594503999999999,553.1512,7757.684959411621,13.893047,,17.186577,1.0128284,,15.805359,0.11,8.549671,,9.387590042580218
553,0.206,1.01239,11080,1.0002741,23.404228,23.677425,8.60041,16.311075,8.530367,0.97,16.311075,554,6.259842400000001,0.9999735999999999,8.594435,554.1518599999999,7785.171521425246,13.891241,,14.923014000000002,1.0128052,,15.803767,0.11,8.556182000000002,,9.395748354510998
554,0.206,1.0127743,11100,1.0002757,23.425592,23.698567999999998,8.600337,16.311075,8.530357,0.97,16.311075,555,6.2808347,0.9999735999999999,8.594292999999999,555.153,7818.583484172821,13.889438,,17.897722,1.012782,,15.80754,0.11,8.515595,,9.351923085162056
555,0.206,1.0127511,11120,1.0002773,23.446938,23.719694,8.600274,16.311075,8.530357,0.97,16.311075,556,6.3094554,0.9999735999999999,8.594163,556.1542,7848.764777183533,13.887637,,22.181181,1.0127589,,15.819006,0.11,8.521705,,9.359272571810088
556,0.206,1.012724,11140,1.0002787,23.468264,23.740797,8.600197,16.311075,8.530344,0.97,16.311075,557,6.323466000000001,0.9999735999999999,8.594016,557.1553,7877.376410484314,13.88584,,14.1008625,1.0127357,,15.815923000000002,0.11,8.51266,,9.35277107348062
557,0.206,1.0121814,11160,1.0002792,23.489565,23.761860000000002,8.600195,16.311075,8.530405,0.97,16.311075,558,6.3453135000000005,0.9999735999999999,8.593954,558.15576,7903.8654305934915,13.884047,,18.5026,1.0127125,,15.820735999999998,0.11,8.55901,,9.40101877079875
558,0.206,1.0126642,11180,1.0002806999999998,23.510853,23.782928,8.600128999999999,16.311075,8.530403,0.97,16.311075,559,6.3635154,0.9999735999999999,8.593823,559.1569,7938.343406200409,13.8822565,,16.507376,1.0126894,,15.821964999999999,0.11,8.520692,,9.36287646540398
559,0.206,1.0126351999999998,11200,1.0002822,23.532120000000003,23.803976000000002,8.600085,16.311075,8.530422,0.97,16.311075,560,6.388245599999999,0.9999735999999999,8.593712,560.158,7964.246012210846,13.880467999999999,,20.199720000000003,1.0126661,,15.829782000000002,0.11,8.531575,,9.371637838254571
560,0.206,1.0125792,11220,1.0002834999999999,23.553368,23.825003,8.600060000000001,16.311075,8.53046,0.97,16.311075,561,6.410924,0.9999735999999999,8.593621,561.15906,7996.00740790367,13.878685,,19.09826,1.0126439,,15.83561,0.11,8.542816,,9.380758018016762
561,0.206,1.0126159,11240,1.000285,23.574594,23.846016,8.599886999999999,16.311075,8.530349000000001,0.97,16.311075,562,6.433181299999999,0.9999735999999999,8.593382,562.16016,8027.6822974681845,13.876904000000001,,18.906971,1.0126208,,15.841073999999999,0.11,8.459188000000001,,9.292907729563343
562,0.206,1.0125870000000001,11260,1.0002866,23.595804,23.86701,8.599768,16.311075,8.5302925,0.97,16.311075,563,6.4571934,0.9999735999999999,8.593197,563.1613,8057.811836242676,13.875126000000002,,19.939823,1.0125985,,15.848353,0.11,8.489353,,9.323956483606024
563,0.206,1.0125695,11280,1.0002879,23.616995000000003,23.887981,8.599668,16.311075,8.530254,0.97,16.311075,564,6.474894,0.9999735999999999,8.59303,564.16235,8088.068081378937,13.873351000000001,,16.427805,1.0125754,,15.849383999999999,0.11,8.499317,,9.337786998700802
564,0.206,1.0125406,11300,1.0002891,23.638165,23.908935999999997,8.599589,16.311075,8.530238,0.97,16.311075,565,6.500171,0.9999735999999999,8.592888,565.1633,8122.477544069291,13.871579999999998,,20.743783999999998,1.0125530999999999,,15.858047500000001,0.11,8.512512,,9.350224777542383
565,0.206,1.0125252,11320,1.0002905999999998,23.659315,23.929876,8.599442999999999,16.311075,8.530154,0.97,16.311075,566,6.515710400000001,0.9999735999999999,8.592677,566.1645,8152.956887245178,13.869810999999999,,15.282954,1.0125309,,15.857029999999998,0.11,8.473614,,9.306389282285958
566,0.206,1.0125,11340,1.0002921999999999,23.680452,23.950794000000002,8.599317,16.311075,8.530089,0.97,16.311075,567,6.534745,0.9999735999999999,8.592486,567.16565,8184.6953048706055,13.868046,,17.295820000000003,1.0125087,,15.859568,0.11,8.484674,,9.31917932930974
567,0.206,1.0124788,11360,1.0002934,23.701565,23.971693,8.599179,16.311075,8.530014,0.97,16.311075,568,6.555307000000001,0.9999735999999999,8.592286999999999,568.1666,8214.649194955826,13.866284,,18.201763,1.0124855,,15.863694,0.11,8.47872,,9.312694699995856
568,0.206,1.0123378,11380,1.0002946,23.72266,23.99257,8.599157,16.311075,8.530053,0.97,16.311075,569,6.566244599999999,0.9999735999999999,8.592202,569.1676,8245.631116867065,13.864525,,12.766643,1.0124633,,15.858251000000001,0.11,8.544098,,9.382821559888649
569,0.206,1.0123976000000001,11400,1.0002959999999999,23.74374,24.013433,8.599125,16.311075,8.530083,0.97,16.311075,570,6.5881289999999995,0.9999735999999999,8.592105,570.1687,8271.601727008821,13.862769,,19.028051,1.0124421000000001,,15.863812,0.11,8.537481,,9.376233235529938
570,0.206,1.0123552,11420,1.0002971999999999,23.7648,24.034273000000002,8.599093,16.311075,8.530111999999999,0.97,16.311075,571,6.606849,0.9999735999999999,8.592010499999999,571.1697,8297.56657409668,13.861016000000001,,17.265034,1.0124199,,15.866267,0.11,8.538136999999999,,9.379583880888712
571,0.206,1.0123860999999998,11440,1.0002984000000001,23.785829999999997,24.055104999999998,8.599036,16.311075,8.530116,0.97,16.311075,572,6.6302323,0.9999735999999999,8.591891,572.17065,8325.634082794191,13.859266,,19.9696,1.0123976000000001,,15.873442,0.11,8.523717999999999,,9.360244027460924
572,0.206,1.0123649,11460,1.0002997,23.806852,24.075914,8.598929,16.311075,8.53007,0.97,16.311075,573,6.6486,0.9999735999999999,8.591722500000001,573.17175,8353.29930305481,13.857520000000001,,17.142720999999998,1.0123754999999999,,15.875654,0.11,8.495177,,9.329189680727367
573,0.206,1.0123456,11480,1.0003011999999998,23.82786,24.096704000000003,8.598828999999999,16.311075,8.53003,0.97,16.311075,574,6.6652830000000005,0.9999735999999999,8.591559,574.1729,8386.152465581894,13.855776,,16.212332,1.0123543,,15.876244,0.11,8.498144,,9.33195874089233
574,0.206,1.0123224,11500,1.0003026,23.848845,24.117476999999997,8.598702000000001,16.311075,8.529964,0.97,16.311075,575,6.6813927,0.9999735999999999,8.591372,575.17395,8419.698200464249,13.854035000000001,,15.915937,1.0123321,,15.876313,0.11,8.483487,,9.31885213167256
575,0.206,1.0122954,11520,1.0003037000000001,23.869806,24.138235,8.598592,16.311075,8.529914,0.97,16.311075,576,6.6987534,0.9999735999999999,8.591199000000001,576.175,8448.849041938782,13.852298000000001,,16.668877,1.0123107,,15.877689000000002,0.11,8.492268,,9.329413025871977
576,0.206,1.0121901,11540,1.0003049000000002,23.890755,24.158967999999998,8.59857,16.311075,8.529952,0.97,16.311075,577,6.710615600000001,0.9999735999999999,8.591117,577.1759599999999,8482.907524108887,13.850563000000001,,13.531003,1.0122895,,15.873622,0.11,8.54349,,9.380465416717426
577,0.206,1.0122296999999998,11560,1.0003062,23.911686,24.179683999999998,8.598533999999999,16.311075,8.529976,0.97,16.311075,578,6.729245,0.9999735999999999,8.59102,578.177,8520.090085029602,13.848831,,17.466455,1.0122674,,15.87638,0.11,8.534804,,9.374890165648443
578,0.206,1.0049005,11580,1.0002946,23.932586999999998,24.20008,8.598471,16.311075,8.529973,0.97,16.311075,579,6.745692999999999,0.9999735999999999,8.591004,579.17053,8555.0070540905,13.847103,,16.247920999999998,1.0122461,,15.877021,0.11,8.581742,,9.424715815296898
579,0.206,1.0122075000000001,11600,1.0002959,23.95348,24.220766,8.598379,16.311075,8.529942,0.97,16.311075,580,6.7585645,0.9999735999999999,8.590853,580.1716299999999,8583.888224601746,13.845377,,14.198938,1.0122248999999999,,15.874127,0.11,8.502892,,9.342688735199593
580,0.206,1.0121853,11620,1.0002974,23.974358,24.241433999999998,8.598334,16.311075,8.529956,0.97,16.311075,581,6.7771463,0.9999735999999999,8.590746000000001,581.1728,8609.264233350754,13.843654999999998,,17.542461,1.0122037,,15.877,0.11,8.529174000000001,,9.365674169001274
581,0.206,1.0121717,11640,1.0002985999999998,23.995214,24.262081,8.598253,16.311075,8.529935,0.97,16.311075,582,6.798897,0.9999735999999999,8.590603999999999,582.1738,8638.422427415848,13.841935000000001,,19.42373,1.0121824000000001,,15.883095,0.11,8.508569,,9.342250280293165
582,0.206,1.0121514999999999,11660,1.0002999,24.016048,24.282715,8.598185,16.311075,8.529925,0.97,16.311075,583,6.810235499999999,0.9999735999999999,8.590477,583.17487,8672.717159032822,13.840219,,13.397139000000001,1.0121611,,15.878831,0.11,8.516239,,9.352541297399203
583,0.206,1.0120734,11680,1.0003011999999998,24.036870999999998,24.303326000000002,8.598156,16.311075,8.529956,0.97,16.311075,584,6.826186999999999,0.9999735999999999,8.590389,584.1759,8701.12006855011,13.838505,,16.11426,1.0121399,,15.879235000000001,0.11,8.539138000000001,,9.379025624903166
584,0.206,1.0120734,11700,1.0003023000000002,24.057669,24.323923,8.598124,16.311075,8.529983,0.97,16.311075,585,6.8431573000000006,0.9999735999999999,8.590296,585.1769,8733.461168050766,13.836794,,16.742046,1.0121197,,15.880709,0.11,8.53664,,9.376324889756576
585,0.206,1.0120386000000001,11720,1.0003033000000001,24.078451,24.344496,8.598089,16.311075,8.530006,0.97,16.311075,586,6.861635700000001,0.9999735999999999,8.590203,586.17773,8765.379279136658,13.835085999999999,,17.65894,1.0120984,,15.883745999999999,0.11,8.536144,,9.378598582880073
586,0.206,1.0120492,11740,1.0003045,24.09921,24.365059,8.598049000000001,16.311075,8.5300255,0.97,16.311075,587,6.8705940000000005,0.9999735999999999,8.590105,587.1787,8799.88909316063,13.833381,,12.108341000000001,1.0120772,,15.8773155,0.11,8.531957,,9.368846781955256
587,0.206,1.0119903000000001,11760,1.0003058,24.119963000000002,24.385601,8.59803,16.311075,8.530064999999999,0.97,16.311075,588,6.8925405,0.9999735999999999,8.590027000000001,588.1798,8834.509762048721,13.831678,,19.76335,1.012057,,15.883923999999999,0.11,8.54363,,9.382298061935083
588,0.206,1.0118234,11780,1.0003066999999999,24.140696,24.406118,8.598005,16.311075,8.530097999999999,0.97,16.311075,589,6.896283,0.9999735999999999,8.589947,589.18066,8864.721780061722,13.829979000000002,,9.085345,1.0120357,,15.872382,0.11,8.542767,,9.385572641053674
589,0.206,1.011971,11800,1.0003079,24.161406,24.426626000000002,8.59797,16.311075,8.530121000000001,0.97,16.311075,590,6.9127350000000005,0.9999735999999999,8.589853,590.18164,8896.836589336395,13.828282999999999,,16.591242,1.0120155,,15.873603,0.11,8.535328,,9.373195721087669
590,0.206,1.0119681,11820,1.0003090000000001,24.1821,24.447117000000002,8.597928,16.311075,8.530137,0.97,16.311075,591,6.927796400000001,0.9999735999999999,8.589754,591.1826,8922.795808553696,13.82659,,15.801963,1.0119951999999999,,15.873479999999999,0.11,8.530621,,9.365930426793211
591,0.206,1.0119575,11840,1.0003103000000002,24.202776,24.467594000000002,8.597862,16.311075,8.530128999999999,0.97,16.311075,592,6.949424700000001,0.9999735999999999,8.589630999999999,592.1837,8949.548345088959,13.824898999999998,,19.719727,1.0119749,,15.879976999999998,0.11,8.516797,,9.353887312289858
592,0.206,1.0119382,11860,1.0003116,24.223442000000002,24.488049,8.597814,16.311075,8.530138,0.97,16.311075,593,6.9692607,0.9999735999999999,8.589526,593.1848,8982.218924760818,13.823210999999999,,18.699997,1.0119537,,15.884735999999998,0.11,8.527391,,9.364207142937275
593,0.206,1.011917,11880,1.0003123999999999,24.244073999999998,24.508488,8.597743,16.311075,8.530126,0.97,16.311075,594,6.987366000000001,0.9999735999999999,8.589396,594.1856,9011.385918617249,13.821527,,17.712511,1.0119334,,15.887812,0.11,8.513264,,9.351255893628915
594,0.206,1.0118976999999998,11900,1.0003136000000001,24.264696,24.528913,8.597683,16.311075,8.530123,0.97,16.311075,595,7.009571,0.9999735999999999,8.589281,595.18665,9053.800350189207,13.819844,,20.187424,1.0119132,,15.895037,0.11,8.520506,,9.359080371986536
595,0.206,0.98189914,11920,1.0002646000000002,24.285284,24.548105,8.597313,16.311075,8.529810000000001,0.97,16.311075,596,7.018338000000001,0.9999735999999999,8.589285,596.1577,9080.009476661682,13.818164999999999,,12.252956,1.0118929,,15.888926999999999,0.11,8.591372,,9.435498747736359
596,0.206,1.01186,11940,1.0002661,24.30588,24.568493,8.597227,16.311075,8.529781,0.97,16.311075,597,7.032242999999999,0.9999735999999999,8.589141999999999,597.1588,9115.430375576021,13.816488,,15.307557999999998,1.0118736,,15.887955999999999,0.11,8.503849,,9.337450127694844
597,0.206,1.0118437,11960,1.0002671,24.326448000000003,24.588867,8.597097999999999,16.311075,8.529710000000001,0.97,16.311075,598,7.0497464999999995,0.9999735999999999,8.588958,598.1598,9150.584224700928,13.814815,,17.48766,1.0118533,,15.890628,0.11,8.479391,,9.312476611862676
598,0.206,1.0118215,11980,1.0002686,24.346999999999998,24.609228,8.597014,16.311075,8.529683,0.97,16.311075,599,7.0600944000000005,0.9999735999999999,8.588817,599.1609,9181.2680914402,13.813144,,13.236413,1.0118331,,15.886199,0.11,8.50458,,9.3425410782779
599,0.206,1.0118011999999998,12000,1.00027,24.367538,24.62957,8.596864,16.311075,8.529589,0.97,16.311075,600,7.072181,0.9999735999999999,8.588611,600.1619999999999,9207.904875755308,13.811476,,14.300061999999999,1.0118128,,15.883557999999999,0.11,8.465289,,9.297292553380373
600,0.206,1.0116382,12020,1.000271,24.388056,24.649887,8.59685,16.311075,8.529632000000001,0.97,16.311075,601,7.0804553,0.9999735999999999,8.588541000000001,601.1628400000001,9239.341336011888,13.809810999999998,,12.0333185,1.0117935,,15.877148000000002,0.11,8.546333,,9.385096216501443
601,0.206,1.0117501,12040,1.0002722,24.408556,24.670195,8.596807,16.311075,8.529645,0.97,16.311075,602,7.0947960000000005,0.9999735999999999,8.588442,602.1638,9273.239520788193,13.808148000000001,,15.702855,1.0117732,,15.876863,0.11,8.529094,,9.368683863398507
602,0.206,1.0117424000000002,12060,1.0002733,24.429035,24.690487,8.596743,16.311075,8.529637,0.97,16.311075,603,7.107125,0.9999735999999999,8.588322999999999,603.1648,9308.55316567421,13.806488,,14.517043,1.0117539,,15.874606,0.11,8.517055000000001,,9.351808922108383
603,0.206,1.0114288,12080,1.0002741,24.449503,24.710749,8.596734,16.311075,8.529685,0.97,16.311075,604,7.1087947,0.9999735999999999,8.588261,604.1655,9333.966312885284,13.8048315,,8.103899,1.0117346,,15.86174,0.11,8.5507345,,9.388638334624162
604,0.206,1.0116893,12100,1.0002754,24.469957,24.731005,8.5967,16.311075,8.529706,0.97,16.311075,605,7.131275,0.9999735999999999,8.588172,605.1666,9367.728073835373,13.803177,,20.697979,1.0117143,,15.869736999999999,0.11,8.53434,,9.371953008754984
605,0.206,1.0116787,12120,1.0002767,24.490393,24.751244,8.596652,16.311075,8.529715,0.97,16.311075,606,7.144452,0.9999735999999999,8.58807,606.16766,9397.935817480087,13.801525,,15.104903,1.011695,,15.868473000000002,0.11,8.525853999999999,,9.3621079655476
606,0.206,1.0087921999999998,12140,1.0002732,24.510804999999998,24.771355,8.596641,16.311075,8.529758000000001,0.97,16.311075,607,7.1558494999999995,0.9999735999999999,8.588042,607.16583,9428.584978818892,13.799876999999999,,14.053726999999999,1.0116757,,15.865485000000001,0.11,8.571525999999999,,9.414634185190607
