,Iteration,IWMean,DenMISEMeanLog,TimeElapsed,LQGsigma,Bound,ReturnMin,DenMISELogLast,ReturnMax,MISE,IWFirstEpisode,ReturnMean,DenMISELogFirst,IWMin,SqrtESSClassic,IWNorm1,target_sum_log_mean,ReturnStepMax,ReturnAbsMax,IWLastEpisode,IWMax,LQGmu01,IWNorm2,TimestepsSoFar,LQGmu1,ReturnLastEpisode,URet
153,154,0.9877454,13.0580635,882.3563225269318,0.11,12.24408,,13.607299,17.199785000000002,8.4222355,,11.601236,12.764511,,9.000777000000001,152.1128,-327.34396,0.9999978999999999,17.199785000000002,1.8780261999999999,1.8795851000000003,0.194,16.899960999999998,3080,0.962,8.531495,9.367326595294713
154,155,0.9879036,13.096175,890.8076465129852,0.11,12.221622,,18.980417000000003,17.199785000000002,8.423153999999998,,11.58117,12.7580385,,9.056167,153.12506000000002,-325.1056,0.9999978999999999,17.199785000000002,1.8686914000000001,1.8689784,0.194,16.908375,3100,0.962,8.490961,9.324873760978164
155,156,0.9880511999999999,13.085809,898.3765785694122,0.11,12.199892,,11.493553,17.199785000000002,8.424375999999999,,11.561569,12.751607,,9.111221,154.13599,-322.9439,0.9999978999999999,17.199785000000002,1.8572905,1.8586265,0.194,16.91716,3120,0.962,8.523278999999999,9.359372597001565
156,157,0.98819035,13.102815,906.639944076538,0.11,12.178811999999999,,15.770431,17.199785000000002,8.425836,,11.542380999999999,12.745217,,9.165942,155.14588999999998,-320.7826,0.9999978999999999,17.199785000000002,1.8464679,1.8485169999999997,0.194,16.926344,3140,0.962,8.549244999999999,9.390274525193636
157,158,0.98833525,13.133977999999999,914.8793835639954,0.11,12.1575985,,18.041092000000003,17.199785000000002,8.426764,,11.523128,12.738869000000001,,9.220341000000001,156.15697,-318.6343,0.9999978999999999,17.199785000000002,1.837984,1.8386414,0.194,16.936138,3160,0.962,8.500243,9.339598085641288
158,159,0.98847014,13.138058,920.520114183426,0.11,12.13711,,13.796879,17.199785000000002,8.428028999999999,,11.504342,12.732559,,9.27442,157.16675,-316.53976,0.9999978999999999,17.199785000000002,1.8273401000000002,1.8289946,0.194,16.946262,3180,0.962,8.536184,9.376333173930359
159,160,0.98860157,13.14165,929.5505743026732,0.11,12.117014,,13.726887,17.199785000000002,8.429312,,11.485819000000001,12.726289999999999,,9.328186,158.17625,-314.47182999999995,0.9999978999999999,17.199785000000002,1.8178914000000002,1.8195668,0.194,16.956808,3200,0.962,8.540555,9.378294371343658
160,161,0.9887322000000001,13.148416500000002,938.6647007465364,0.11,12.097083999999999,,14.244881,17.199785000000002,8.430394,,11.467419999999999,12.720059,,9.381642,159.18588,-312.42642,0.9999978999999999,17.199785000000002,1.8090331999999998,1.8103516,0.194,16.967806,3220,0.962,8.523584,9.365188478860704
161,162,0.98886347,13.148698000000001,949.5069251060486,0.11,12.077333,,13.207709,17.199785000000002,8.431301,,11.449148,12.713867,,9.434796,160.19588000000002,-310.41272000000004,0.9999978999999999,17.199785000000002,1.800618,1.8013412,0.194,16.979260999999997,3240,0.962,8.507419,9.340431431946756
162,163,0.98899066,13.149379999999999,958.769693851471,0.11,12.057924,,13.273325,17.199785000000002,8.432203999999999,,11.431115,12.707713,,9.487654,161.20547,-308.42334,0.9999978999999999,17.199785000000002,1.7916338,1.7925293000000002,0.194,16.99108,3260,0.962,8.509724,9.348258575280443
163,164,0.9891104,13.170663000000001,967.5781648159027,0.11,12.039127,,16.653133,17.199785000000002,8.433385000000001,,11.413491,12.701597,,9.540218,162.21411,-306.43765,0.9999978999999999,17.199785000000002,1.7822983000000001,1.7839087,0.194,17.003187,3280,0.962,8.540780999999999,9.38195877291562
164,165,0.9892315,13.182241000000001,976.2976160049437,0.11,12.020425999999999,,15.094192499999998,17.199785000000002,8.434333,,11.395942999999999,12.695518,,9.592492,163.2232,-304.48547,0.9999978999999999,17.199785000000002,1.7745237,1.7754735000000001,0.194,17.015724,3300,0.962,8.5182085,9.353248090052169
165,166,0.9893466999999999,13.227232,985.3743793964386,0.11,12.002264,,20.663708,17.199785000000002,8.435504,,11.378763000000001,12.689475999999999,,9.644485000000001,164.23155,-302.52332,0.9999978999999999,17.199785000000002,1.7657186000000002,1.7672179000000001,0.194,17.028545,3320,0.962,8.544005,9.38231615083956
166,167,0.9894603000000001,13.208028,994.9241497516632,0.11,11.98427,,10.033068,17.199785000000002,8.436533,,11.361717,12.68347,,9.696199,165.23987,-300.64835,0.9999978999999999,17.199785000000002,1.7578118000000003,1.7591366999999998,0.194,17.041716,3340,0.962,8.532082,9.367569329921443
167,168,0.98957044,13.2287245,1003.2216348648072,0.11,11.9666605,,16.698065,17.199785000000002,8.437644,,11.344937,12.6775,,9.747637,166.24783,-298.75604,0.9999978999999999,17.199785000000002,1.7497501,1.7512226000000002,0.194,17.055193,3360,0.962,8.5427685,9.38007022216084
168,169,0.9896818000000002,13.249728,1009.0347416400908,0.11,11.949096,,16.790712,17.199785000000002,8.438508,,11.328211999999999,12.671565,,9.798805999999999,167.25623000000002,-296.88562,0.9999978999999999,17.199785000000002,1.7425960999999999,1.7434721999999998,0.194,17.06904,3380,0.962,8.518288,9.353592489257617
169,170,0.9897858,13.253682000000001,1017.1817882061004,0.11,11.9321,,13.934513,17.199785000000002,8.439655,,11.311881,12.665664999999999,,9.84971,168.26358000000002,-295.05405,0.9999978999999999,17.199785000000002,1.7341528000000002,1.7358818999999999,0.194,17.0831,3400,0.962,8.552004,9.39141920673072
170,171,0.98989886,13.213847,1025.9753744602203,0.11,11.914544,,6.454275,17.199785000000002,8.439962,,11.295214,12.6598,,9.90035,169.2727,-293.28766,0.9999978999999999,17.199785000000002,1.7286716,1.7286716,0.194,17.097649,3420,0.962,8.461718,9.293113406474736
171,172,0.9899952,13.215110999999998,1036.954806804657,0.11,11.898184,,13.442770000000001,17.199785000000002,8.441196000000001,,11.279354,12.653969,,9.950735,170.27917,-291.5012,0.9999978999999999,17.199785000000002,1.718896,1.7213788,0.194,17.11222,3440,0.962,8.567357000000001,9.408939685412552
172,173,0.99009115,13.195535999999999,1045.5232121944427,0.11,11.881991000000001,,9.841077,17.199785000000002,8.442332,,11.263628,12.648171000000001,,10.000866,171.28576999999999,-289.7562,0.9999978999999999,17.199785000000002,1.7120134999999999,1.7142313000000002,0.194,17.127094,3460,0.962,8.558763,9.4008115919729
173,174,0.99018914,13.220245000000002,1055.8444862365725,0.11,11.865874,,17.506706,17.199785000000002,8.443285000000001,,11.247967,12.642408,,10.050745,172.29291,-287.98724,0.9999978999999999,17.199785000000002,1.7057358,1.7072233,0.194,17.142301999999997,3480,0.962,8.538606,9.376525225783746
174,175,0.9902849,13.265869,1065.0847680568697,0.11,11.850000999999999,,21.216124,17.199785000000002,8.444231,,11.232493,12.636678,,10.100379,173.29987,-286.21738,0.9999978999999999,17.199785000000002,1.6988394,1.7003517,0.194,17.157759,3500,0.962,8.5400715,9.381604721646196
175,176,0.9903806999999999,13.278479,1074.5708734989166,0.11,11.83421,,15.496941,17.199785000000002,8.445013000000001,,11.217102,12.630980000000001,,10.14977,174.30700000000002,-284.5001,0.9999978999999999,17.199785000000002,1.6924067999999999,1.6936121,0.194,17.173494,3520,0.962,8.523646000000001,9.362844240844623
176,177,0.99047834,13.238132,1083.5871262550354,0.11,11.818335000000001,,6.148639,17.199785000000002,8.445472,,11.201682,12.625314,,10.198922,175.31467,-282.85504,0.9999978999999999,17.199785000000002,1.6864768,1.6870011999999999,0.194,17.189529999999998,3540,0.962,8.487728,9.320922963485236
177,178,0.99056894,13.270845000000001,1092.7246668338776,0.11,11.803114,,19.07245,17.199785000000002,8.446351,,11.186717999999999,12.619679,,10.247839,176.32127,-281.15587999999997,0.9999978999999999,17.199785000000002,1.6791082999999998,1.6805156000000003,0.194,17.205704,3560,0.962,8.53797,9.377791539202269
178,179,0.99065554,13.2916565,1104.461654663086,0.11,11.788239,,17.007587,17.199785000000002,8.447346000000001,,11.17201,12.614078,,10.296522,177.32735,-279.4873,0.9999978999999999,17.199785000000002,1.6723611,1.6741506999999998,0.194,17.222063000000002,3580,0.962,8.554077000000001,9.396443959023927
179,180,0.9907403,13.277351999999999,1116.5417964458466,0.11,11.773564,,10.727828,17.199785000000002,8.448319999999999,,11.157468,12.608506,,10.344975999999999,178.33325,-277.8722,0.9999978999999999,17.199785000000002,1.6660238999999997,1.6679037,0.194,17.238632,3600,0.962,8.554416,9.396639831896373
180,181,0.9908261,13.305969000000001,1126.9128286838534,0.11,11.75893,,18.468119,17.199785000000002,8.449117,,11.142973,12.602966,,10.393203999999999,179.33952,-276.23212,0.9999978999999999,17.199785000000002,1.6604580000000002,1.661772,0.194,17.25546,3620,0.962,8.534131,9.375158879258947
181,182,0.9909115,13.262101999999999,1134.7908580303192,0.11,11.744382,,5.333027400000001,17.199785000000002,8.449785,,11.128566000000001,12.597457,,10.44121,180.34589,-274.6823,0.9999978999999999,17.199785000000002,1.654621,1.6557511999999999,0.194,17.272509,3640,0.962,8.520696000000001,9.356111899771903
182,183,0.9909747,13.255037,1144.0976548194885,0.11,11.730367999999999,,11.980209,17.199785000000002,8.450781,,11.11463,12.591977,,10.488996499999999,181.34837,-273.11312999999996,0.9999978999999999,17.199785000000002,1.6449552,1.6498396,0.194,17.289392000000003,3660,0.962,8.578192999999999,9.4244667482689
183,184,0.9910588,13.245266,1155.1708142757413,0.11,11.7161045,,11.467669500000001,17.199785000000002,8.451324000000001,,11.100465,12.586528,,10.536567,182.35483,-271.56378,0.9999978999999999,17.199785000000002,1.6431958999999998,1.644033,0.194,17.306854,3680,0.962,8.508298,9.345576874073624
184,185,0.9911415000000001,13.242788000000001,1163.612993478775,0.11,11.702033,,12.797428,17.199785000000002,8.45186,,11.086454,12.581107000000001,,10.583921,183.36118000000002,-270.02402,0.9999978999999999,17.199785000000002,1.6375297,1.6383295,0.194,17.324503,3700,0.962,8.508587,9.344886844093788
185,186,0.9912214,13.241933,1172.090966939926,0.11,11.688260000000001,,13.0941725,17.199785000000002,8.4525,,11.07267,12.575717,,10.631065,184.36719,-268.49924,0.9999978999999999,17.199785000000002,1.631715,1.6327261,0.194,17.342306,3720,0.962,8.522455,9.358193309057718
186,187,0.9912951999999999,13.223478,1185.9351735115054,0.11,11.674973,,9.801698,17.199785000000002,8.453436,,11.059246,12.570354,,10.678002000000001,185.37221,-267.00842,0.9999978999999999,17.199785000000002,1.6253148000000002,1.6272202,0.194,17.360195,3740,0.962,8.56255,9.402605180718844
187,188,0.9913735999999999,13.25895,1195.1785724163055,0.11,11.661483,,19.902351,17.199785000000002,8.453983000000001,,11.045706,12.5650215,,10.724732000000001,186.37823,-265.4797,0.9999978999999999,17.199785000000002,1.6210068000000002,1.6218093999999998,0.194,17.378357,3760,0.962,8.513691,9.352289545102591
188,189,0.99145055,13.249519,1204.7769501209261,0.11,11.6481285,,11.486508,17.199785000000002,8.454485,,11.032286000000001,12.559716,,10.771262,187.38416,-264.01175,0.9999978999999999,17.199785000000002,1.6157146,1.6164913,0.194,17.396675,3780,0.962,8.509478,9.344840509409444
189,190,0.9915254000000001,13.259614000000001,1214.5637440681458,0.11,11.635017,,15.177851,17.199785000000002,8.455051,,11.019058,12.55444,,10.817591,188.38983000000002,-262.53986000000003,0.9999978999999999,17.199785000000002,1.6103458000000002,1.611263,0.194,17.415138,3800,0.962,8.51881,9.356964240563414
190,191,0.9915978000000001,13.276022,1225.501363992691,0.11,11.622175,,16.403845,17.199785000000002,8.455712,,11.006039,12.54919,,10.863719999999999,189.39517,-261.0769,0.9999978999999999,17.199785000000002,1.6050057,1.6061226999999998,0.194,17.433730999999998,3820,0.962,8.532436,9.370812074298028
191,192,0.9916652,13.281089999999999,1235.3067636489868,0.11,11.609727000000001,,14.258717,17.199785000000002,8.456596000000001,,10.993321,12.543968,,10.909657000000001,190.39972,-259.6404,0.9999978999999999,17.199785000000002,1.5992226999999999,1.6010685,0.194,17.452402,3840,0.962,8.564475999999999,9.407370429623631
192,193,0.991735,13.318364,1245.7422466278074,0.11,11.597247,,20.484987,17.199785000000002,8.457282000000001,,10.980604,12.538774,,10.955399,191.40485,-258.18655,0.9999978999999999,17.199785000000002,1.5949351999999999,1.5960976999999998,0.194,17.471281,3860,0.962,8.538725999999999,9.378152115799491
193,194,0.9918041,13.338852,1256.107405424118,0.11,11.584862,,17.302789999999998,17.199785000000002,8.457898,,10.967978,12.533605999999999,,11.000952,192.41,-256.76412999999997,0.9999978999999999,17.199785000000002,1.5901662,1.5912084999999998,0.194,17.490305,3880,0.962,8.530878999999999,9.369025078618296
194,195,0.9918723,13.364618,1269.8715467453005,0.11,11.572613,,18.372803,17.199785000000002,8.458491,,10.955469,12.528463,,11.046316000000001,193.4151,-255.35081,0.9999978999999999,17.199785000000002,1.5854025,1.5863992,0.194,17.509466,3900,0.962,8.529121,9.367699890955182
195,196,0.99194413,13.367536999999999,1282.925142288208,0.11,11.560054,,13.94612,17.199785000000002,8.458617,,10.942777,12.523349000000001,,11.091496000000001,194.42105,-253.97453,0.9999978999999999,17.199785000000002,1.5816165,1.5816663999999998,0.194,17.52884,3920,0.962,8.467523,9.30221557388369
196,197,0.9920100000000001,13.400876,1291.0562434196472,0.11,11.548110000000001,,19.945079999999997,17.199785000000002,8.459205,,10.930532000000001,12.51826,,11.136492,195.42596,-252.58177,0.9999978999999999,17.199785000000002,1.5760169,1.5770108,0.194,17.548251999999998,3940,0.962,8.53063,9.369922198316553
197,198,0.9920747,13.4302,1299.371518611908,0.11,11.536319,,19.216078,17.199785000000002,8.459794,,10.918419,12.513196,,11.181307,196.4308,-251.20677,0.9999978999999999,17.199785000000002,1.5714364,1.5724281,0.194,17.567785,3960,0.962,8.532001,9.370212407585392
198,199,0.9921409999999999,13.445723000000001,1311.3033769130707,0.11,11.524397,,16.52861,17.199785000000002,8.460104,,10.906239999999999,12.508159,,11.225943,197.43607,-249.8591,0.9999978999999999,17.199785000000002,1.5674671,1.5679178,0.194,17.587482,3980,0.962,8.494837,9.331986476627057
199,200,0.99220186,13.477544,1323.4312427043915,0.11,11.513041000000001,,19.819623999999997,17.199785000000002,8.460836,,10.894483000000001,12.503146000000001,,11.270403,198.44037,-248.50848,0.9999978999999999,17.199785000000002,1.5621127000000001,1.5634778999999999,0.194,17.607212,4000,0.962,8.5546665,9.396553928184273
200,201,0.99226546,13.465383,1334.2982521057131,0.11,11.501427,,11.042214,17.199785000000002,8.461167999999999,,10.882569,12.498158,,11.314686,199.44536000000002,-247.21497999999997,0.9999978999999999,17.199785000000002,1.5585563,1.5591071,0.194,17.627123,4020,0.962,8.4999895,9.335459833758858
201,202,0.9923263000000001,13.482315,1348.347438812256,0.11,11.490128,,16.894478,17.199785000000002,8.461675999999999,,10.8709,12.493196000000001,,11.358798,200.44992,-245.90532000000002,0.9999978999999999,17.199785000000002,1.5539020000000001,1.5548041000000001,0.194,17.647106,4040,0.962,8.525446,9.364868790219194
202,203,0.9923878,13.501684,1359.2113318443296,0.11,11.478862,,17.423538,17.199785000000002,8.462081,,10.859278999999999,12.488257,,11.40274,201.45471,-244.60599,0.9999978999999999,17.199785000000002,1.5499237,1.5505661,0.194,17.667220999999998,4060,0.962,8.511762,9.347762922880166
203,204,0.9924475,13.541827,1370.113883972168,0.11,11.467786,,21.699478,17.199785000000002,8.462541,,10.847813,12.483343,,11.446511,202.45928999999998,-243.29842999999997,0.9999978999999999,17.199785000000002,1.5456667,1.5463928,0.194,17.687424,4080,0.962,8.520313,9.357425926655136
204,205,0.9925016,13.569378,1382.4980614185333,0.11,11.457175999999999,,19.198616,17.199785000000002,8.463337,,10.836708999999999,12.478454,,11.490119,203.46283,-242.01585,0.9999978999999999,17.199785000000002,1.5405455,1.5422822,0.194,17.707634,4100,0.962,8.571635,9.414768641427257
205,206,0.99255955,13.582919,1394.5451872348785,0.11,11.446323,,16.3676,17.199785000000002,8.46376,,10.825453,12.473587,,11.533559,204.46726999999998,-240.75946000000002,0.9999978999999999,17.199785000000002,1.5375218000000002,1.5382323999999998,0.194,17.72803,4120,0.962,8.5177145,9.353250762191854
206,207,0.99261767,13.600322,1404.836321592331,0.11,11.435496,,17.19408,17.199785000000002,8.464083,,10.814238000000001,12.468744000000001,,11.576838,205.47186000000002,-239.51125,0.9999978999999999,17.199785000000002,1.5337201,1.5342431,0.194,17.748531,4140,0.962,8.503843,9.3404765332717
207,208,0.9926726,13.593207000000001,1414.8271126747131,0.11,11.424961,,12.129282,17.199785000000002,8.464573,,10.803253,12.463925,,11.619954,206.4759,-238.2994,0.9999978999999999,17.199785000000002,1.5293398,1.5303129999999998,0.194,17.769081,4160,0.962,8.529738,9.370441738314039
208,209,0.9927259,13.591032,1428.1274347305298,0.11,11.414642,,13.147070999999999,17.199785000000002,8.465158,,10.79245,12.459128999999999,,11.66291,207.47972,-237.09427000000002,0.9999978999999999,17.199785000000002,1.525289,1.5264394,0.194,17.789703,4180,0.962,8.545078,9.385046898120118
209,210,0.9927804,13.603919,1435.8912689685822,0.11,11.404276,,16.305834,17.199785000000002,8.465575999999999,,10.781630999999999,12.454356,,11.705711,208.48389,-235.8856,0.9999978999999999,17.199785000000002,1.5218745,1.522623,0.194,17.810442000000002,4200,0.962,8.520789,9.35807340778248
210,211,0.9928362,13.616891,1444.2940135002136,0.11,11.393791,,16.349556,17.199785000000002,8.465757,,10.770752,12.449605,,11.748353999999999,209.48843,-234.6882,0.9999978999999999,17.199785000000002,1.5185951000000002,1.5188601000000002,0.194,17.8313,4220,0.962,8.486056,9.321511883145243
211,212,0.9928896999999999,13.615817000000002,1454.116453409195,0.11,11.383587,,13.397583,17.199785000000002,8.466105,,10.7600975,12.444877,,11.790844,210.49261,-233.51604,0.9999978999999999,17.199785000000002,1.5145671,1.5151522,0.194,17.85221,4240,0.962,8.511796,9.344382888917169
212,213,0.99293965,13.643135000000001,1463.8060512542725,0.11,11.373793,,19.442612,17.199785000000002,8.466749,,10.749756,12.440171000000001,,11.833181,211.49614,-232.32648999999998,0.9999978999999999,17.199785000000002,1.5103021,1.5114965,0.194,17.873142,4260,0.962,8.557507000000001,9.39593573210672
213,214,0.9929868000000001,13.656722,1474.9673156738281,0.11,11.3641815,,16.559143,17.199785000000002,8.467464,,10.739576,12.435488000000001,,11.875366,212.49918,-231.16156,0.9999978999999999,17.199785000000002,1.5063003000000001,1.5078921,0.194,17.894115,4280,0.962,8.571246,9.412742825498553
214,215,0.9930378000000001,13.648257999999998,1487.693524837494,0.11,11.354281,,11.845102,17.199785000000002,8.467783,,10.72921,12.430825,,11.917404,213.50312999999997,-230.0294,0.9999978999999999,17.199785000000002,1.5036952,1.5043386,0.194,17.915237,4300,0.962,8.510675,9.349064522173453
215,216,0.9930336,13.657921,1503.5795261859894,0.11,11.344599,,15.7432,17.199785000000002,8.468209,,10.719325,12.426185,,11.95929,214.49525,-228.88972,0.9999978999999999,17.199785000000002,1.4884503999999998,1.5008342,0.194,17.935451999999998,4320,0.962,8.594242,9.438285225211773
216,217,0.9930827,13.673041,1512.1464557647705,0.11,11.3350525,,16.947523,17.199785000000002,8.468668,,10.709252000000001,12.421566,,12.001033,215.49895,-227.75497000000001,0.9999978999999999,17.199785000000002,1.4964865,1.4973788000000001,0.194,17.9567,4340,0.962,8.533412,9.374028964844383
217,218,0.9931306999999999,13.670608499999998,1523.1314589977264,0.11,11.325666,,13.150433,17.199785000000002,8.469183000000001,,10.699314999999999,12.416967999999999,,12.04263,216.50249,-226.64806000000002,0.9999978999999999,17.199785000000002,1.4929998,1.4939697,0.194,17.978006,4360,0.962,8.543066,9.37797161867994
218,219,0.99317956,13.676433,1538.3008811473846,0.11,11.316168,,14.954278,17.199785000000002,8.469484,,10.6893215,12.412392,,12.084086,217.50632000000002,-225.54303,0.9999978999999999,17.199785000000002,1.4899886,1.4906075,0.194,17.999401000000002,4380,0.962,8.510889,9.351483944987416
219,220,0.9932273000000001,13.702195999999999,1553.268134355545,0.11,11.306853,,19.352201,17.199785000000002,8.469869000000001,,10.67948,12.407836,,12.125399,218.51001000000002,-224.42809,0.9999978999999999,17.199785000000002,1.4865892,1.4872911,0.194,18.020851,4400,0.962,8.52405,9.362127541633162
220,221,0.99327177,13.699507,1565.385845899582,0.11,11.2978735,,13.115862,17.199785000000002,8.470489500000001,,10.669907,12.4033,,12.166573,219.51306,-223.35144,0.9999978999999999,17.199785000000002,1.4827013,1.484019,0.194,18.042309,4420,0.962,8.563809,9.404073190038627
221,222,0.9933175999999999,13.689463,1580.3456873893738,0.11,11.288793,,11.47767,17.199785000000002,8.470913000000001,,10.660279,12.398786,,12.207606,220.51651,-222.29189,0.9999978999999999,17.199785000000002,1.4799409,1.48079,0.194,18.063862,4440,0.962,8.532611,9.369685112443284
222,223,0.99336153,13.692354000000002,1594.8566014766693,0.11,11.279928,,14.341693,17.199785000000002,8.471457000000001,,10.650833,12.394292,,12.248503999999999,221.51962000000003,-221.229,0.9999978999999999,17.199785000000002,1.4764687,1.4776046,0.194,18.085442999999998,4460,0.962,8.553500999999999,9.395635496332028
223,224,0.99340695,13.703295,1604.9615654945374,0.11,11.270947,,16.150814,17.199785000000002,8.471791,,10.64132,12.389816999999999,,12.289264,222.52316000000002,-220.16752999999997,0.9999978999999999,17.199785000000002,1.4738111,1.4744607,0.194,18.107119,4480,0.962,8.520059,9.357366230518037
224,225,0.9934494,13.723112,1615.326250553131,0.11,11.262313,,18.16951,17.199785000000002,8.472380000000001,,10.632081,12.385363,,12.329889,223.52611000000002,-219.10655,0.9999978999999999,17.199785000000002,1.4701556999999998,1.4713578,0.194,18.128801,4500,0.962,8.562698,9.403851526371762
225,226,0.9934924,13.749825,1629.5551187992096,0.11,11.253651,,19.76826,17.199785000000002,8.47285,,10.622843,12.380927999999999,,12.370381,224.52927999999997,-218.04788,0.9999978999999999,17.199785000000002,1.4673711,1.4682957,0.194,18.150554999999997,4520,0.962,8.544075,9.385023347469671
226,227,0.99353796,13.767088000000001,1642.4205949306488,0.11,11.244734,,17.675673,17.199785000000002,8.472976,,10.613436,12.3765135,,12.410743,225.53311000000002,-217.00777000000002,0.9999978999999999,17.199785000000002,1.4650638999999999,1.4652729,0.194,18.172411,4540,0.962,8.487678,9.320446694598779
227,228,0.9935838,13.774856,1653.9010918140411,0.11,11.235775,,15.545608999999999,17.199785000000002,8.472973,,10.60402,12.372117999999999,,12.450972,226.53711,-215.98612999999997,0.9999978999999999,17.199785000000002,1.4622931000000001,1.4622931000000001,0.194,18.194332,4560,0.962,8.466492,9.299716654142344
228,229,0.99362475,13.755295000000002,1665.919459104538,0.11,11.227373,,9.302778,17.199785000000002,8.47344,,10.595035000000001,12.367742,,12.49107,227.54007000000001,-215.00069,0.9999978999999999,17.199785000000002,1.458349,1.4593465,0.194,18.216219,4580,0.962,8.546253,9.384907699901543
229,230,0.9936663,13.754104000000002,1675.6848080158234,0.11,11.218925,,13.488832999999998,17.199785000000002,8.473777,,10.586035,12.363384,,12.531042,228.54324,-214.00562000000002,0.9999978999999999,17.199785000000002,1.4557006000000001,1.4564381000000002,0.194,18.238167,4600,0.962,8.525231,9.365940324999233
230,231,0.9937101,13.73255,1690.318205833435,0.11,11.210198,,8.782411999999999,17.199785000000002,8.473751,,10.57685,12.359046000000001,,12.570886999999999,229.54702999999998,-213.03955,0.9999978999999999,17.199785000000002,1.4534907,1.4535656000000001,0.194,18.26021,4620,0.962,8.464328,9.301327085663733
231,232,0.9937497,13.730239000000001,1702.2226881980896,0.11,11.202022999999999,,13.204056,17.199785000000002,8.474194,,10.568088000000001,12.354726,,12.610603999999999,230.54993,-212.06277000000003,0.9999978999999999,17.199785000000002,1.4498208000000001,1.4507294,0.194,18.282227,4640,0.962,8.544004,9.382305006527556
232,233,0.99379015,13.737929000000001,1715.5527472496033,0.11,11.19378,,15.528873,17.199785000000002,8.474489,,10.559296,12.350425,,12.6502,231.5531,-211.0844,0.9999978999999999,17.199785000000002,1.44733,1.4479291,0.194,18.304304000000002,4660,0.962,8.519514,9.356330207307176
233,234,0.99382794,13.737704,1728.6808700561526,0.11,11.185829,,13.692628,17.199785000000002,8.474997,,10.550739,12.346142,,12.689668,232.55574,-210.12222000000003,0.9999978999999999,17.199785000000002,1.4441037,1.4451631,0.194,18.326385000000002,4680,0.962,8.5572815,9.396417094286807
234,235,0.9938691999999999,13.738207999999998,1740.79603266716,0.11,11.177501,,13.862794000000001,17.199785000000002,8.475048,,10.541922999999999,12.341878,,12.729017,233.55927000000003,-209.16756,0.9999978999999999,17.199785000000002,1.4422773000000002,1.4424299999999999,0.194,18.348570000000002,4700,0.962,8.478726,9.313166397087668
235,236,0.99390364,13.728785,1751.8807699680328,0.11,11.169771,,11.521538,17.199785000000002,8.47562,,10.53358,12.337631,,12.768244000000001,234.56126,-208.23088,0.9999978999999999,17.199785000000002,1.4380896,1.4397309,0.194,18.370676,4720,0.962,8.573089999999999,9.415430166122754
236,237,0.99394166,13.735543,1765.7788622379305,0.11,11.161892,,15.337464,17.199785000000002,8.475968,,10.525133,12.333404,,12.80735,235.56418,-207.28603,0.9999978999999999,17.199785000000002,1.4363694,1.4370655,0.194,18.392889,4740,0.962,8.531536000000001,9.3672915482289
237,238,0.9939796999999999,13.721926000000002,1782.384431362152,0.11,11.153998,,10.501675,17.199785000000002,8.476225999999999,,10.516694000000001,12.329193,,12.846337,236.56717000000003,-206.36943,0.9999978999999999,17.199785000000002,1.4338526000000003,1.4344311,0.194,18.415146,4760,0.962,8.516413,9.352546999054683
238,239,0.99401385,13.729510999999999,1794.5217204093933,0.11,11.146476,,15.541879000000002,17.199785000000002,8.476780999999999,,10.508554,12.325,,12.885207000000001,237.5693,-205.43944,0.9999978999999999,17.199785000000002,1.4304461000000002,1.4318274,0.194,18.437368,4780,0.962,8.571568,9.414411201549825
239,240,0.9940498,13.735922,1805.1179695129395,0.11,11.138879,,15.274922,17.199785000000002,8.477189,,10.500372,12.320825,,12.923960000000001,238.57195,-204.51833,0.9999978999999999,17.199785000000002,1.4283892,1.4292572000000001,0.194,18.459663,4800,0.962,8.544991,9.38531819895077
240,241,0.99408615,13.746568,1819.8433763980865,0.11,11.131236999999999,,16.308064,17.199785000000002,8.477481,,10.492175,12.316667,,12.962596000000001,239.57477000000003,-203.60056,0.9999978999999999,17.199785000000002,1.4260875,1.426716,0.194,18.482006,4820,0.962,8.524786,9.363230134558279
241,242,0.9941224,13.762195000000002,1835.5029392242432,0.11,11.123626,,17.535606,17.199785000000002,8.477733,,10.484019,12.312526,,13.001118,240.57762000000002,-202.6853,0.9999978999999999,17.199785000000002,1.4236362,1.4242038000000001,0.194,18.504379999999998,4840,0.962,8.518378,9.358811396506113
242,243,0.994158,13.795448,1846.093386888504,0.11,11.116131,,21.849144,17.199785000000002,8.478031,,10.475964999999999,12.308402000000001,,13.039525,241.5804,-201.75986,0.9999978999999999,17.199785000000002,1.4211347,1.4217217,0.194,18.52678,4860,0.962,8.526814,9.364255785626122
243,244,0.99419004,13.775530999999999,1859.946768283844,0.11,11.108911,,8.94236,17.199785000000002,8.478536,,10.468143,12.304296,,13.077821,242.58237000000003,-200.89488,0.9999978999999999,17.199785000000002,1.4178761999999998,1.4192698000000001,0.194,18.549143,4880,0.962,8.567586,9.410890219243829
244,245,0.9942253000000001,13.741558,1872.4766581058504,0.11,11.101397,,5.4586515,17.199785000000002,8.47868,,10.4601145,12.300205,,13.116003,243.5852,-200.05121,0.9999978999999999,17.199785000000002,1.4164026,1.4168450000000001,0.194,18.571604,4900,0.962,8.500883,9.338293438769755
245,246,0.9942615,13.746448999999998,1888.6186029911041,0.11,11.093842,,14.951551,17.199785000000002,8.478716,,10.452067,12.296132,,13.154077,244.58832999999998,-199.1758,0.9999978999999999,17.199785000000002,1.4142827,1.4144473,0.194,18.594109,4920,0.962,8.480606,9.316391784173886
