,Iteration,ReturnStepMax,ReturnMax,IWNorm2,IWLastEpisode,IWNorm1,IWMin,DenMISELogLast,TimeElapsed,MISE,ReturnLastEpisode,LQGmu01,DenMISELogFirst,ReturnMin,SqrtESSClassic,ReturnAbsMax,DenMISEMeanLog,IWFirstEpisode,LQGmu1,ReturnMean,Bound,IWMean,URet,LQGsigma,TimestepsSoFar,IWMax,target_sum_log_mean
495,496,0.9998855,16.659565,22.703564,1.0415565,496.36298,,16.599894,6754.04772591591,8.532573,8.479882,0.193,7.3136453999999995,,21.862778,16.659565,15.429532,,0.96,8.6891775,10.056583999999999,1.0007318,9.316611443292876,0.11,9920,1.0422837999999999,-4.8889856
496,497,0.9998855,16.659565,22.7256,1.0396094,497.3642,,11.837907000000001,6784.043011903764,8.532589999999999,8.530178999999999,0.193,7.311630999999999,,21.885635,16.659565,15.422305,,0.96,8.688858,10.055010000000001,1.0007328000000002,9.367125439154789,0.11,9940,1.0421953000000002,-4.855252
497,498,0.9998855,16.659565,22.747564,1.0384886,498.36432,,13.300097000000001,6807.972194194794,8.532612,8.5420065,0.193,7.309621300000001,,21.90847,16.659565,15.418047,,0.96,8.688562,10.053445,1.0007316,9.383613435218056,0.11,9960,1.0421069,-4.8187194
498,499,0.9998855,16.659565,22.769479999999998,1.0378838,499.36395,,18.690985,6833.9762988090515,8.532641,8.549341,0.193,7.307615299999999,,21.931286,16.659565,15.424607,,0.96,8.688285,10.051892,1.0007293,9.393027150594296,0.11,9980,1.0420184000000001,-4.7715316
499,500,0.9998855,16.659565,22.791373999999998,1.0376581,500.36346,,18.509783,6858.39600300789,8.532678,8.553732,0.193,7.305613,,21.954071,16.659565,15.4307785,,0.96,8.688016000000001,10.050352,1.0007269,9.394135334669324,0.11,10000,1.041931,-4.7248944999999996
500,501,0.9998855,16.659565,22.813295,1.0386819,501.36407,,12.886652,6888.931185483933,8.532701,8.537997,0.193,7.303615,,21.976837,16.659565,15.425702,,0.96,8.687716,10.048802,1.0007267,9.37784621505068,0.11,10020,1.0418435,-4.6896663
501,502,0.9998855,16.659565,22.835302,1.0409726000000001,502.36699999999996,,17.084568,6912.380194902421,8.532658,8.487848,0.193,7.301621000000001,,21.999578,16.659565,15.429008499999998,,0.96,8.687317,10.047193,1.0007310999999999,9.320078348640939,0.11,10040,1.0417570999999999,-4.646211
502,503,0.9998855,16.659565,22.857119,1.037112,503.36618,,10.469714,6934.9197347164145,8.532675999999999,8.548072,0.193,7.299631,,22.022292999999998,16.659565,15.41915,,0.96,8.687041,10.045649000000001,1.000728,9.3904979599247,0.11,10060,1.0416707,-4.616087
503,504,0.9998855,16.659565,22.879108,1.0413678,504.36975,,17.154139999999998,6952.870687961578,8.532592999999999,8.462657,0.193,7.297644999999999,,22.044992,16.659565,15.422592999999999,,0.96,8.686596,10.044007,1.0007336,9.295242678338623,0.11,10080,1.0415843,-4.572812
504,505,0.9998855,16.659565,22.901001,1.0395589,505.37152000000003,,6.88745,6972.8529818058005,8.532577999999999,8.511714999999999,0.193,7.295663,,22.067660999999998,16.659565,15.405693,,0.96,8.68625,10.04244,1.0007356,9.350112290939133,0.11,10100,1.0414988,-4.5500417
505,506,0.9998855,16.659565,22.922882,1.0397512,506.37354000000005,,15.203178,6996.487071752547,8.532577,8.514177,0.193,7.2936845,,22.090310000000002,16.659565,15.405294,,0.96,8.685908999999999,10.040891,1.0007383,9.348684802496788,0.11,10120,1.0414134,-4.5109267
506,507,0.9998855,16.659565,22.944782,1.0405041,507.3764,,15.551479,7018.083654642104,8.532525999999999,8.484017999999999,0.193,7.2917104,,22.112932,16.659565,15.405584,,0.96,8.685512,10.039297,1.0007424,9.32038689585738,0.11,10140,1.041328,-4.471277
507,508,0.9998855,16.659565,22.966553,1.0380837,508.3769,,14.052812,7044.34752368927,8.532551,8.539936,0.193,7.289739599999999,,22.135532,16.659565,15.402923999999999,,0.96,8.685224,10.037784,1.000742,9.379405847191997,0.11,10160,1.0412436,-4.4347389999999995
508,509,0.9998855,16.659565,22.9884,1.0401211,509.37952,,8.49446,7068.385737657548,8.532503,8.487537,0.193,7.287773,,22.158112,16.659565,15.389351999999999,,0.96,8.684835000000001,10.036202000000001,1.0007457,9.323454040683412,0.11,10180,1.0411591999999998,-4.4092603
509,510,0.9998855,16.659565,23.01015,1.0383669,510.38045999999997,,13.626449,7094.825229883195,8.532511999999999,8.52846,0.193,7.285810499999999,,22.180666,16.659565,15.385897,,0.96,8.684529,10.034680999999999,1.000746,9.372196539165014,0.11,10200,1.0410747999999999,-4.3738220000000005
510,511,0.9998855,16.659565,23.031904,1.0388641,511.38199999999995,,17.494457,7126.014728307725,8.532524,8.52594,0.193,7.2838516,,22.203201,16.659565,15.390025,,0.96,8.684218,10.03317,1.0007476,9.36310258648858,0.11,10220,1.0409914,-4.3309526
511,512,0.9998855,16.659565,23.053542999999998,1.036582,512.38135,,13.254814000000001,7148.0250442028055,8.532557,8.553372,0.193,7.2818966,,22.22571,16.659565,15.385855,,0.96,8.683964,10.031682,1.0007448,9.391472374560985,0.11,10240,1.040908,-4.2965355
512,513,0.9998855,16.659565,23.075256,1.0386918,513.3828,,17.361563,7169.382810354234,8.532559,8.522622,0.193,7.2799454,,22.248196,16.659565,15.389707999999999,,0.96,8.683649,10.030169500000001,1.0007462999999999,9.363421102912218,0.11,10260,1.0408247,-4.254243
513,514,0.9998855,16.659565,23.097029,1.0403612,514.3861,,17.460327,7196.984479188918,8.532488,8.470077,0.193,7.277997999999999,,22.270661999999998,16.659565,15.393739000000002,,0.96,8.683233,10.028587,1.0007511,9.303450961972406,0.11,10280,1.0407423,-4.21192
514,515,0.9998855,16.659565,23.118689,1.03825,515.3872700000001,,14.005216,7224.627523422241,8.532502000000001,8.529043,0.193,7.2760544000000005,,22.293101999999998,16.659565,15.391042,,0.96,8.682934,10.027096,1.000752,9.367293527100461,0.11,10300,1.0406599,-4.1764730000000005
515,516,0.9998855,16.659565,23.140232,1.0360433,516.3863,,12.392217,7250.863161087036,8.532531,8.554116,0.193,7.274114599999999,,22.315520000000003,16.659565,15.385233,,0.96,8.682684,10.025623,1.0007485999999999,9.392761375252967,0.11,10320,1.0405775,-4.144295
516,517,0.9998855,16.659565,23.161694,1.034591,517.3839,,16.428514,7283.795658111572,8.532554,8.563061,0.193,7.272178,,22.337914,16.659565,15.387251999999998,,0.96,8.682453,10.024149000000001,1.0007426,9.403925816423145,0.11,10340,1.0404961,-4.1044364
517,518,0.9998855,16.659565,23.183048,1.0325043,518.37964,,11.948035,7314.159608125688,8.532548,8.565183,0.193,7.270246,,22.360289,16.659565,15.380614000000001,,0.96,8.682227000000001,10.022651,1.0007329,9.408040289297093,0.11,10360,1.0404148000000002,-4.0733852
518,519,0.9998855,16.659565,23.204672,1.0389156,519.38184,,19.009422,7339.31214785576,8.532537,8.508725,0.193,7.268317,,22.38264,16.659565,15.387607999999998,,0.96,8.681892,10.0211525,1.0007358,9.345348953739851,0.11,10380,1.0403334,-4.0288363
519,520,0.9998855,16.659565,23.226053,1.0338472,520.37897,,19.713392000000002,7370.180158853532,8.5325575,8.565435,0.193,7.2663927,,22.404968,16.659565,15.395926000000001,,0.96,8.681669,10.019689,1.0007287,9.40879893022676,0.11,10400,1.040253,-3.9831144999999997
520,521,0.9998855,16.659565,23.24748,1.0352858,521.3777,,14.194320999999999,7399.616526603699,8.532581,8.555603,0.193,7.264471,,22.427277,16.659565,15.393623000000002,,0.96,8.681426,10.018233,1.0007249,9.396873350681012,0.11,10420,1.0401726999999998,-3.9481583
521,522,0.9998855,16.659565,23.269057999999998,1.0389692,522.3801,,16.553,7428.317003250122,8.532556,8.499037,0.193,7.2625537,,22.44956,16.659565,15.395845000000001,,0.96,8.681077,10.016733,1.0007282,9.333761820575646,0.11,10440,1.0400923,-3.9088106
522,523,0.9998855,16.659565,23.290461999999998,1.0354803,523.37915,,13.987511999999999,7454.321376800537,8.532591,8.5572605,0.193,7.2606397,,22.471823,16.659565,15.393151999999999,,0.96,8.68084,10.015298,1.0007249,9.394383450241406,0.11,10460,1.0400129999999999,-3.8745258000000002
523,524,0.9998855,16.659565,23.311964,1.0380837,524.3808,,15.231881,7483.702200174333,8.532586,8.517192999999999,0.193,7.258729499999999,,22.494064,16.659565,15.392845999999999,,0.96,8.680528,10.013827000000001,1.0007267,9.355776647515418,0.11,10480,1.0399337,-3.8379917000000003
524,525,0.9998855,16.659565,23.333462,1.0383173,525.3828,,16.984764000000002,7505.8504650592795,8.532579,8.511721000000001,0.193,7.256823,,22.516282999999998,16.659565,15.395879999999998,,0.96,8.680206,10.012359,1.0007291999999999,9.34839081871358,0.11,10500,1.0398543,-3.7982576
525,526,0.9998855,16.659565,23.354855,1.0362953000000001,526.3828,,19.219461,7525.417527914046,8.532615,8.550305,0.193,7.254919999999999,,22.538475,16.659565,15.403151500000002,,0.96,8.679958000000001,10.010937,1.0007278,9.388914189024076,0.11,10520,1.039776,-3.7544297999999996
526,527,0.9998855,16.659565,23.376343,1.0388274,527.3855,,12.617532,7548.76570558548,8.532568,8.48623,0.193,7.253021,,22.56065,16.659565,15.397867000000002,,0.96,8.679591,10.009438000000001,1.0007315,9.321826136680473,0.11,10540,1.0396976,-3.7232914
527,528,0.9998855,16.659565,23.397758,1.0376264000000002,528.3871,,13.848484,7570.913400888444,8.532567,8.52033,0.193,7.251125,,22.582808,16.659565,15.394934,,0.96,8.67929,10.007987,1.0007331,9.358934105915589,0.11,10560,1.0396193,-3.6899413999999995
528,529,0.9998855,16.659565,23.419107,1.0364634,529.38745,,12.1535,7594.684836149217,8.532592,8.541199,0.193,7.249233,,22.604937,16.659565,15.388807,,0.96,8.679029,10.006568,1.0007324,9.378594782881306,0.11,10580,1.039541,-3.6599237999999996
529,530,0.9998855,16.659565,23.440414,1.0358645,530.3873,,17.00988,7627.073819875716,8.532617,8.545344,0.193,7.247344,,22.627047,16.659565,15.391867000000001,,0.96,8.678778,10.005152,1.0007308000000001,9.388953915014817,0.11,10600,1.0394636,-3.620858
530,531,0.9998855,16.659565,23.461828,1.0387017,531.3901400000001,,16.913185000000002,7650.048137187958,8.532564,8.482451,0.193,7.245458999999999,,22.649136,16.659565,15.394732999999999,,0.96,8.678408000000001,10.003664,1.0007347,9.317550430560011,0.11,10620,1.0393864,-3.5821160000000005
531,532,0.9998855,16.659565,23.483131,1.0364832,532.3908,,21.054485,7676.917720317841,8.532592999999999,8.5417185,0.193,7.243578,,22.671201999999997,16.659565,15.405375,,0.96,8.67815,10.00226,1.0007346,9.38186896713852,0.11,10640,1.039309,-3.5357392
532,533,0.9998855,16.659565,23.504482,1.0379609,533.393,,20.29976,7706.854546546936,8.532577999999999,8.507361999999999,0.193,7.241699700000001,,22.693247,16.659565,15.414558999999999,,0.96,8.67783,10.000817999999999,1.0007373,9.342752630945242,0.11,10660,1.0392327,-3.4909498999999995
533,534,0.9998855,16.659565,23.525791,1.037387,534.3948,,20.472382,7732.425622701646,8.532588,8.523071,0.193,7.239825200000001,,22.715273,16.659565,15.424029,,0.96,8.677541,9.999404,1.0007393,9.358600022948233,0.11,10680,1.0391564,-3.4460056000000003
534,535,0.9998855,16.659565,23.547079999999998,1.0373166999999999,535.3963,,14.200246,7759.310140609741,8.532586,8.517136,0.193,7.2379546,,22.737270000000002,16.659565,15.421743,,0.96,8.677239,9.997983,1.0007408000000002,9.353929982815306,0.11,10700,1.0390800999999998,-3.4129536
535,536,0.9998855,16.659565,23.568123,1.0320976999999998,536.3929,,16.529608,7785.421361923218,8.532597,8.566581,0.193,7.2360872999999994,,22.759254000000002,16.659565,15.423810000000001,,0.96,8.677033,9.996578,1.000733,9.40910124428854,0.11,10720,1.0390048,-3.3756885999999997
536,537,0.9998855,16.659565,23.589407,1.0379491,537.39526,,20.001676999999997,7807.3498175144205,8.532568,8.497783,0.193,7.234223399999999,,22.781212,16.659565,15.432339,,0.96,8.6767,9.995138,1.0007361,9.332563057566603,0.11,10740,1.0389295,-3.3320858
537,538,0.9998855,16.659565,23.610563,1.0353786,538.39526,,19.123497,7832.333467960358,8.532599000000001,8.549368,0.193,7.2323627,,22.803151999999997,16.659565,15.439201999999998,,0.96,8.676464,9.993763000000001,1.0007347,9.38979781692087,0.11,10760,1.0388541999999998,-3.2902822
538,539,0.9998855,16.659565,23.631752,1.036494,539.39636,,13.293265,7862.873175382613,8.532607,8.527158,0.193,7.230506,,22.82507,16.659565,15.435220999999999,,0.96,8.676186999999999,9.992367999999999,1.0007354,9.366519390300507,0.11,10780,1.0387789,-3.2594483
539,540,0.9998855,16.659565,23.652828,1.0342437,540.3953,,17.113901000000002,7893.164472103119,8.532639999999999,8.557311,0.193,7.228652,,22.846964,16.659565,15.438332,,0.96,8.675965,9.991002,1.0007321,9.397353836139217,0.11,10800,1.0387046,-3.2216575
540,541,0.9998855,16.659565,23.673988,1.0365484,541.3967,,17.259125,7920.849242925645,8.532649000000001,8.526405,0.193,7.226802,,22.868843,16.659565,15.441697,,0.96,8.675689,9.989614999999999,1.0007334,9.365249921152747,0.11,10820,1.0386302,-3.1837342
541,542,0.9998855,16.659565,23.695057000000002,1.0348485,542.39636,,13.683251,7948.664669513702,8.532665,8.543369,0.193,7.2249550000000005,,22.890697,16.659565,15.438455,,0.96,8.6754465,9.98824,1.0007313,9.388402683304856,0.11,10840,1.038556,-3.152551
542,543,0.9998855,16.659565,23.716162,1.03599,543.3972,,13.729102,7971.7467482090005,8.532685,8.535435000000001,0.193,7.2231119999999995,,22.912526999999997,16.659565,15.4353075,,0.96,8.675188,9.986874,1.0007315,9.371410055190903,0.11,10860,1.0384828000000002,-3.121396
543,544,0.9998855,16.659565,23.737276,1.0366294,544.3988,,18.866583,7998.680320978166,8.532691999999999,8.522504,0.193,7.221272,,22.934341,16.659565,15.441614000000001,,0.96,8.674907000000001,9.985497,1.0007331,9.358637411251824,0.11,10880,1.0384084,-3.0809112
544,545,0.9998855,16.659565,23.758059,1.0293306,545.3931,,12.330179,8017.427220344543,8.532675,8.570032000000001,0.193,7.2194357,,22.956132999999998,16.659565,15.435908999999999,,0.96,8.674714999999999,9.9841,1.0007213,9.412466336006721,0.11,10900,1.0383352,-3.0525808
545,546,0.9998855,16.659565,23.778917,1.0314246,546.38965,,20.052822,8036.257590293884,8.532687,8.568249,0.193,7.2176023,,22.977903,16.659565,15.444365,,0.96,8.67452,9.9827385,1.0007136,9.41204120427631,0.11,10920,1.0382628,-3.0102065
546,547,0.9998855,16.659565,23.799992,1.0367382,547.3916,,17.743157999999998,8060.318774700165,8.532677,8.511351,0.193,7.215772599999999,,22.999654999999997,16.659565,15.448569,,0.96,8.674221000000001,9.981357000000001,1.0007158999999999,9.348112164242684,0.11,10940,1.0381896000000002,-2.9722002
547,548,0.9998855,16.659565,23.82072,1.0291549,548.38605,,14.504161999999999,8085.218244314195,8.532667,8.573298,0.193,7.213946000000001,,23.021387,16.659565,15.446848999999998,,0.96,8.674037,9.9799795,1.0007044,9.41414185921402,0.11,10960,1.0381173000000001,-2.9402566
548,549,0.9998855,16.659565,23.841732,1.0359643,549.3873,,14.184160999999998,8111.8227179050455,8.532677,8.526375999999999,0.193,7.212122999999999,,23.043097,16.659565,15.444551,,0.96,8.673767999999999,9.978625,1.0007055,9.363410613714976,0.11,10980,1.0380460999999999,-2.9090002
549,550,0.9998855,16.659565,23.862709,1.0355623,550.38824,,16.189413000000002,8139.296644687653,8.532696000000001,8.534246000000001,0.193,7.210303,,23.064785,16.659565,15.445905999999999,,0.96,8.673513,9.977284,1.0007059999999999,9.372402473751466,0.11,11000,1.0379738,-2.8742123
550,551,0.9998855,16.659565,23.883677,1.0357006,551.3894,,19.466375,8163.00742173195,8.532713000000001,8.533287,0.193,7.2084866,,23.086454,16.659565,15.453203,,0.96,8.673259,9.975945,1.0007066999999998,9.370414914282147,0.11,11020,1.0379026,-2.8336031000000004
551,552,0.9998855,16.659565,23.904664999999998,1.0365167,552.3915,,14.762204999999998,8192.695548057556,8.532697,8.5073,0.193,7.206672999999999,,23.108105,16.659565,15.451954,,0.96,8.672959,9.974577,1.0007092,9.341961805585381,0.11,11040,1.0378313,-2.8016617000000004
552,553,0.9998855,16.659565,23.925532999999998,1.0341726999999998,553.39124,,18.852392000000002,8215.181689023972,8.532729,8.551729,0.193,7.204863499999999,,23.129734,16.659565,15.458104999999998,,0.96,8.67274,9.973262,1.0007075,9.391888038924499,0.11,11060,1.03776,-2.7624435000000003
553,554,0.9998855,16.659565,23.946476,1.0361856,554.393,,10.407418,8240.505561590195,8.532714,8.508963,0.193,7.203057,,23.15134,16.659565,15.448985999999998,,0.96,8.672444,9.971902,1.0007094,9.345178479403712,0.11,11080,1.0376896999999998,-2.738607
554,555,0.9998855,16.659565,23.967375,1.0355464,555.3942,,19.822275,8270.869396924973,8.532726,8.528839,0.193,7.2012529999999995,,23.172928,16.659565,15.456869000000001,,0.96,8.672186,9.970573,1.0007104,9.368110050673632,0.11,11100,1.0376185,-2.6978936
555,556,0.9998855,16.659565,23.988298,1.0364658000000002,556.3965,,7.239025999999999,8299.15411067009,8.532695,8.497264999999999,0.193,7.199453,,23.194496,16.659565,15.442089000000001,,0.96,8.671871000000001,9.969205,1.0007131,9.328193264745721,0.11,11120,1.0375482,-2.6799572
556,557,0.9998855,16.659565,24.009182,1.0359377,557.3982,,16.819239000000003,8324.281390428543,8.532686,8.513512,0.193,7.197655999999999,,23.216043,16.659565,15.444562,,0.96,8.671586999999999,9.967863000000001,1.0007149,9.351266076014076,0.11,11140,1.0374789,-2.6448857999999995
557,558,0.9998855,16.659565,24.030046,1.0358546,558.3999,,20.116081,8350.566098928452,8.532683,8.516264999999999,0.193,7.195862299999999,,23.23757,16.659565,15.452936,,0.96,8.671308,9.966531,1.0007167,9.354461767273687,0.11,11160,1.0374086999999999,-2.6040325
558,559,0.9998855,16.659565,24.05085,1.0347725,559.40063,,15.82267,8380.196630477905,8.5327,8.535652,0.193,7.194072,,23.259079,16.659565,15.453597,,0.96,8.671066,9.965221000000001,1.0007167,9.375829641201943,0.11,11180,1.0373394,-2.5710077
559,560,0.9998855,16.659565,24.07174,1.0370743,560.40375,,11.786474,8412.396524190903,8.532608,8.457888,0.193,7.192284599999999,,23.280567,16.659565,15.447049,,0.96,8.670685,9.963807000000001,1.000721,9.291127423360534,0.11,11200,1.0372702,-2.5453045
560,561,0.9998855,16.659565,24.092505,1.0346087,561.4044,,16.41943,8443.397033929825,8.532625,8.535414,0.193,7.1905003,,23.302035999999998,16.659565,15.448785,,0.96,8.6704445,9.962505,1.0007209000000001,9.377071756025217,0.11,11220,1.0372009,-2.5114384
561,562,0.9998855,16.659565,24.113316,1.0360305,562.40656,,13.253217000000001,8474.921865224838,8.532591,8.496039999999999,0.193,7.1887193,,23.323484,16.659565,15.44488,,0.96,8.670134,9.961157,1.0007234,9.333971489700804,0.11,11240,1.0371327,-2.4833244999999997
562,563,0.9998855,16.659565,24.134007999999998,1.0336659,563.4064,,15.235273000000001,8500.470172405243,8.532617,8.548291,0.193,7.1869416,,23.344915,16.659565,15.444507999999999,,0.96,8.669917,9.959871000000001,1.0007218,9.387906392374763,0.11,11260,1.0370646000000001,-2.4517941000000003
563,564,0.9998855,16.659565,24.154799,1.0362163,564.4088,,19.449244,8532.390900850296,8.532581,8.49287,0.193,7.1851673,,23.366323,16.659565,15.45161,,0.96,8.669603,9.958528,1.0007248,9.325662357344893,0.11,11280,1.0369962,-2.4128993
564,565,0.9998855,16.659565,24.175524,1.0350587,565.41016,,20.183825,8563.083065032959,8.532589999999999,8.52489,0.193,7.1833954,,23.387710000000002,16.659565,15.459987,,0.96,8.669347,9.957232000000001,1.000726,9.364141241405976,0.11,11300,1.036928,-2.3728442000000003
565,566,0.9998855,16.659565,24.196234,1.0351071,566.4116,,14.433401000000002,8590.673902750015,8.532591,8.521707000000001,0.193,7.1816273,,23.409082,16.659565,15.458174,,0.96,8.669086,9.955933,1.0007273,9.356882269652404,0.11,11320,1.0368608,-2.3430902999999996
566,567,0.9998855,16.659565,24.216858,1.0334313,567.4114400000001,,16.863607000000002,8618.012026071548,8.532619,8.549261,0.193,7.179862,,23.430431,16.659565,15.460655,,0.96,8.668875,9.954664,1.0007256,9.388970181825563,0.11,11340,1.0367936,-2.3091578
567,568,0.9998855,16.659565,24.237253,1.0283916,568.4064,,14.472692499999999,8650.929189205171,8.532612,8.570739999999999,0.193,7.1780996,,23.451764999999998,16.659565,15.458916,,0.96,8.668703,9.953363000000001,1.0007155,9.413372336753213,0.11,11360,1.0367264,-2.279563
568,569,0.9998855,16.659565,24.257921,1.0351219,569.408,,18.774359,8677.750222444534,8.532611,8.517989,0.193,7.176341000000001,,23.473076000000002,16.659565,15.464745,,0.96,8.668436999999999,9.952072,1.000717,9.3539142902428,0.11,11380,1.0366591,-2.2425007999999997
569,570,0.9998855,16.659565,24.278463000000002,1.0325367,570.4071,,16.873367000000002,8697.68361210823,8.532641,8.556188,0.193,7.174585,,23.494366,16.659565,15.467216500000001,,0.96,8.668241,9.950817,1.0007142,9.395971769760543,0.11,11400,1.0365928,-2.2089078
570,571,0.9998855,16.659565,24.299067,1.0343521999999998,571.4082,,17.076535999999997,8726.950278043747,8.532653999999999,8.53099,0.193,7.1728320000000005,,23.515644,16.659565,15.470036499999999,,0.96,8.668,9.949546,1.0007149,9.369922582295626,0.11,11420,1.0365256,-2.175074
571,572,0.9998855,16.659565,24.319313,1.0261854,572.401,,13.799423,8749.814974308014,8.532629,8.577106,0.193,7.1710825,,23.53689,16.659565,15.467116,,0.96,8.667842,9.948242,1.0007011000000001,9.41740433952878,0.11,11440,1.0364594,-2.1471016
572,573,0.9998855,16.659565,24.33991,1.0349264,573.4027,,13.534583999999999,8785.169988393784,8.53262,8.513626,0.193,7.1693354000000005,,23.558126,16.659565,15.463744,,0.96,8.667572999999999,9.946958,1.0007029,9.34770878383145,0.11,11460,1.0363940999999999,-2.1196740000000003
573,574,0.9998855,16.659565,24.360518,1.0353430000000001,574.405,,18.5352,8811.217731237411,8.532591,8.497631,0.193,7.167592,,23.579344,16.659565,15.469097,,0.96,8.667276,9.945655,1.0007056,9.334060623331727,0.11,11480,1.0363280000000001,-2.0836294
574,575,0.9998855,16.659565,24.381079999999997,1.034806,575.4067,,16.877533,8840.166159629822,8.532580000000001,8.513208,0.193,7.165850999999999,,23.60054,16.659565,15.471549,,0.96,8.667008000000001,9.944376,1.0007073,9.35033588177061,0.11,11500,1.0362628,-2.050594
575,576,0.9998855,16.659565,24.401628,1.0347153,576.4084,,20.145685,8860.47178864479,8.532575999999999,8.515307,0.193,7.164113499999999,,23.621717,16.659565,15.479664000000001,,0.96,8.666744,9.943105000000001,1.000709,9.353864668567992,0.11,11520,1.0361974,-2.0119995999999998
576,577,0.9998855,16.659565,24.421816,1.0265613,577.4019,,18.306704999999997,8881.529549360275,8.532558,8.575961,0.193,7.1623793000000004,,23.642874,16.659565,15.484565,,0.96,8.666587,9.941825999999999,1.0006965,9.419558857933087,0.11,11540,1.0361322,-1.9767398
577,578,0.9998855,16.659565,24.442116,1.0295201999999999,578.39856,,18.3233,8912.443725824356,8.532573,8.567905,0.193,7.1606474,,23.664013,16.659565,15.489476999999999,,0.96,8.666416,9.940581,1.0006895,9.411113185294782,0.11,11560,1.0360681,-1.9415683000000001
578,579,0.9998855,16.659565,24.462529999999997,1.0326815999999999,579.39844,,13.700922,8944.855725765228,8.532591,8.544235,0.193,7.158919,,23.685139000000003,16.659565,15.486389,,0.96,8.666205,9.939343,1.0006882,9.387032680127136,0.11,11580,1.0360029,-1.9144961999999999
579,580,0.9998855,16.659565,24.482986,1.0338945,580.39954,,18.42551,8969.440710306168,8.532601,8.529143,0.193,7.1571929999999995,,23.70624,16.659565,15.491457,,0.96,8.665969,9.938102,1.0006889,9.368655848821582,0.11,11600,1.0359386,-1.8793697
580,581,0.9998855,16.659565,24.503359,1.0322354999999999,581.39905,,19.550062,8996.863506555557,8.532630000000001,8.552988000000001,0.193,7.1554704,,23.727320000000002,16.659565,15.498445499999999,,0.96,8.665775,9.936882,1.0006869,9.394943166846687,0.11,11620,1.0358744,-1.8424314
581,582,0.9998855,16.659565,24.523782999999998,1.0338788,582.40027,,17.138863,9020.998430490494,8.532641,8.528397,0.193,7.153751,,23.748386,16.659565,15.501266500000002,,0.96,8.665539,9.935647,1.0006877,9.3651854274439,0.11,11640,1.0358112,-1.8097603
582,583,0.9998855,16.659565,24.544132,1.0324383,583.40015,,10.844978999999999,9043.7702794075,8.532655,8.540801,0.193,7.1520342999999995,,23.769434,16.659565,15.493279000000001,,0.96,8.665324,9.934419,1.0006864,9.384900229993764,0.11,11660,1.0357469000000001,-1.7879993000000003
583,584,0.9998855,16.659565,24.564476000000003,1.0326678,584.4002,,15.519032999999999,9074.4553899765,8.532679,8.5458,0.193,7.1503205,,23.79046,16.659565,15.493324,,0.96,8.66512,9.933204,1.0006853,9.38490223869298,0.11,11680,1.0356838,-1.7583089
584,585,0.9998855,16.659565,24.5849,1.0348653,585.40247,,16.781776,9106.958506822586,8.5326395,8.490589,0.193,7.1486095999999995,,23.811464,16.659565,15.495528,,0.96,8.664822000000001,9.931929,1.000688,9.323801013154212,0.11,11700,1.0356206000000001,-1.7265578999999998
585,586,0.9998855,16.659565,24.605210999999997,1.0325644,586.40265,,17.834959,9130.607808589937,8.532668,8.5478,0.193,7.1469016000000005,,23.832457,16.659565,15.49952,,0.96,8.664622,9.930725,1.0006871,9.386449290440645,0.11,11720,1.0355573,-1.6931218000000001
586,587,0.9998855,16.659565,24.625598999999998,1.0346787,587.4049,,14.169094,9159.553411006927,8.532631,8.491622999999999,0.193,7.145196400000001,,23.853426000000002,16.659565,15.497255,,0.96,8.664327,9.929459,1.0006897,9.324919575371396,0.11,11740,1.0354952,-1.6660413
587,588,0.9998855,16.659565,24.645884,1.0326203999999999,588.4052,,13.646146,9190.120814085009,8.532647,8.540066,0.193,7.1434945999999995,,23.87438,16.659565,15.494107000000001,,0.96,8.664116,9.928249000000001,1.0006891,9.380755992723731,0.11,11760,1.0354329,-1.6399455000000003
588,589,0.9998855,16.659565,24.666199,1.0336846,589.4066,,9.5492,9222.820111513138,8.532635,8.513321000000001,0.193,7.141795,,23.895315,16.659565,15.484016,,0.96,8.663860000000001,9.927013,1.0006903,9.353398344435565,0.11,11780,1.0353698,-1.6208923000000002
589,590,0.9998855,16.659565,24.686518,1.0341332,590.4085,,16.330664000000002,9257.7446308136,8.5326185,8.507518,0.193,7.140098599999999,,23.916233,16.659565,15.485453,,0.96,8.663594999999999,9.925778,1.0006924000000001,9.34100706753911,0.11,11800,1.0353085,-1.590409
590,591,0.9998855,16.659565,24.70684,1.0345209,591.4109,,14.463470999999998,9288.1237077713,8.532573,8.48674,0.193,7.1384053,,23.937132000000002,16.659565,15.483726,,0.96,8.663296,9.924516,1.0006952,9.321407281967355,0.11,11820,1.0352463,-1.5631876
591,592,0.9998855,16.659565,24.727089000000003,1.0331278,592.4119,,16.830431,9314.389128923416,8.532588,8.5326185,0.193,7.136715,,23.958014000000002,16.659565,15.486002,,0.96,8.663074499999999,9.923318,1.0006958000000001,9.369126554875905,0.11,11840,1.0351841,-1.5320622
592,593,0.9998855,16.659565,24.747334,1.0333623,593.41315,,17.97675,9341.868919610977,8.532589,8.522938,0.193,7.135027,,23.978872,16.659565,15.490203,,0.96,8.662839,9.92211,1.0006966999999998,9.362176959886227,0.11,11860,1.0351229,-1.4991084
593,594,0.9998855,16.659565,24.767576000000002,1.0336796999999998,594.41473,,17.622484,9370.072689533234,8.532583,8.51492,0.193,7.133342,,23.999714,16.659565,15.493793,,0.96,8.662589,9.920897,1.0006982,9.349782410027396,0.11,11880,1.0350617,-1.4668614
