,LQGmu1,Iteration,MISE,ReturnMin,DenMISELogLast,DenMISELogFirst,ReturnMean,URet,IWMax,SqrtESSClassic,IWLastEpisode,IWFirstEpisode,DenMISEMeanLog,ReturnLastEpisode,IWMean,ReturnAbsMax,ReturnMax,LQGsigma,target_sum_log_mean,TimestepsSoFar,IWNorm1,IWNorm2,LQGmu01,IWMin,TimeElapsed,ReturnStepMax,Bound
508,-0.143,509,15.168802,,13.907085,14.902710999999998,13.372235,17.823469323500888,45.64451,4.3439736,23.281593,0.73914623,9.588969,16.111643,0.9380995999999999,17.253866,17.253866,0.11,-469.80615,10180,477.4927,109.92071499999999,-0.014,,7607.869688272475,0.99999976,23.11262
509,-0.039,510,16.228151,,16.8082,14.9022,13.378032999999999,18.07795043695008,44.88779,4.199317,1.2654044e-11,2.8911307e-07,9.602961,16.32883,1.2268916,17.253866,17.253866,0.11,-285.8942,10200,625.7147,149.00392,-0.004,,7637.132556200027,0.99999976,24.445614000000003
510,-0.022,511,10.9102125,,12.059667999999999,14.900241000000001,13.381839000000001,16.969558355897373,84.77821999999999,3.0135232999999997,1.0337057e-05,6.0190594000000005e-12,9.608134,15.323104,0.9017073,17.253866,17.253866,0.11,-263.88126,10220,460.77243,152.90157,-0.002,,7659.632348060608,0.99999976,22.361172
511,-0.064,512,15.027972,,18.085415,14.898285999999999,13.378972000000001,13.146773300242494,35.934452,4.3226166,1.7541481e-07,0.03293509,9.624419999999999,11.914275,1.0285363,17.253866,17.253866,0.11,-322.99343999999996,10240,526.6106,121.82680500000001,-0.006,,7689.1357319355,0.99999976,23.011038
512,-0.052,513,11.745406,,16.702545,14.896398999999999,13.381888,16.521348666432115,44.69872,4.425016,6.8694625,0.00025145677999999997,9.638223,14.874914000000002,0.8435731,17.253866,17.253866,0.11,-303.21967,10260,432.75300000000004,97.796936,-0.005,,7715.8951885700235,0.99999976,19.543736
513,0.022,514,7.094992599999999,,7.810548,14.894452,13.382307,15.10405737827462,49.48509,3.4986639999999998,1.2385397e-13,2.5047253e-29,9.634331,13.597313,0.74563193,17.253866,17.253866,0.11,-223.33327000000003,10280,383.25482,109.5432,0.002,,7741.167850971222,0.99999976,16.95811
514,-0.346,515,16.4891,,8.310925,14.8925085,13.376669,11.508255225877216,25.086363000000002,5.2911496,,,9.6312275,10.477966,0.9716653000000001,17.253866,17.253866,0.11,-771.0522,10300,500.40765,94.57446999999999,-0.036,,7766.757551908492,0.99999976,23.010883
515,-0.071,516,15.990113000000001,,-15.256342000000002,14.890568,13.382776000000002,18.28991882676565,34.964867,4.477442,2.8209648e-11,0.26007070000000004,9.58291,16.528586999999998,1.0819883,17.253866,17.253866,0.11,-331.13736,10320,558.30597,124.69306999999999,-0.007,,7796.552909135818,0.99999976,23.697132
516,-0.039,517,14.791998000000001,,-2.8247633,14.889135999999999,13.386491,16.948022806986135,40.622482,4.295934,0.0047055725,3.6253013000000005e-07,9.559018,15.303228,1.116515,17.253866,17.253866,0.11,-282.56964,10340,577.2383,134.36852,-0.004,,7822.550082445146,0.99999976,22.824645999999998
517,0.02,518,7.904505,,13.289729999999999,14.887203,13.38775,15.556132611267488,44.0187,3.7177947000000002,1.3497203e-09,3.576486e-28,9.566383,14.038302999999999,0.8249983,17.253866,17.253866,0.11,-223.3407,10360,427.34912,114.94693999999998,0.002,,7846.537961006165,0.99999976,17.18628
518,-0.041,519,14.607989000000002,,14.505632,14.885275,13.379788000000001,10.1635368160199,37.182095000000004,4.4571114000000005,1.3827948000000001e-14,8.7457005e-07,9.57552,9.256,1.0945598,17.253866,17.253866,0.11,-283.62642999999997,10380,568.07654,127.45397,-0.004,,7873.867044448852,0.99999976,22.350163000000002
519,-0.832,520,16.985905,,7.9662504,14.88335,13.378907,14.340804302733872,44.462296,4.0197650000000005,,,9.572553,12.921581,0.9937560999999999,17.253866,17.253866,0.11,-891.11835,10400,516.7532,128.55309,-0.119,,7903.677736043929,0.99999976,25.570420000000002
520,-0.859,521,13.913393,,-15.463216000000001,14.881429,13.385226999999999,18.440551454470857,48.370909999999995,3.6949522000000004,0.050050758,,9.524434,16.671395999999998,0.8140703,17.253866,17.253866,0.11,-890.64276,10420,424.1306,114.78648999999999,-0.128,,7935.159683942796,0.99999976,23.252548
521,-0.939,522,13.77472,,10.264057000000001,14.879510999999999,13.392526,18.975785336300124,30.649490000000004,4.5485086,0.0021553452,,9.525453,17.195593,0.8057449000000001,17.253866,17.253866,0.11,-894.4505,10440,420.59882000000005,92.46961,-0.171,,7962.453958034515,0.99999976,21.361324
522,-0.952,523,17.613054,,11.70967,14.877598,13.399327,18.71995992513937,25.571293,4.9979115,24.377806,,9.52923,16.949348,1.0311971,17.253866,17.253866,0.11,-894.3919699999999,10460,539.31604,107.90829,-0.183,,7989.319587230682,0.99999976,24.517485
523,-0.953,524,17.702446,,16.764645,14.875688,13.406336999999999,18.84943253836859,24.348808,5.1212883,20.58524,,9.54306,17.072224,1.03647,17.253866,17.253866,0.11,-892.77155,10480,543.1103,106.049545,-0.184,,8011.521407842635,0.99999976,24.440542
524,-0.938,525,13.961975,,18.547382,14.873779999999998,13.413151999999998,18.757036616339622,27.142189000000002,4.8460019999999995,13.649212,,9.560244,16.984365,0.81730855,17.253866,17.253866,0.11,-889.1211,10500,429.08698,88.544525,-0.171,,8036.186644554138,0.99999976,21.08284
525,-0.964,526,16.888788,,12.015758,14.871878,13.42022,18.905698563055704,31.619967,5.164477,2.9294672000000004,,9.56454,17.131544,0.989401,17.253866,17.253866,0.11,-891.1652,10520,520.4249,100.77011,-0.197,,8061.171076297759,0.99999976,23.570535999999997
526,-0.936,527,14.122045499999999,,11.6973505,14.869978,13.42709,18.80949312052516,35.490715,4.8842287,8.421145,,9.568536,17.039593,0.8264821,17.253866,17.253866,0.11,-885.51886,10540,435.5561,89.176025,-0.169,,8083.168121814728,0.99999976,21.187179999999998
527,-0.952,528,17.80009,,15.280068,14.868082999999999,13.43382,18.749511309319967,21.618723000000003,5.4826856,19.697556,,9.5789995,16.980932,1.0425996,17.253866,17.253866,0.11,-885.68085,10560,550.49255,100.40564,-0.183,,8113.4453110694885,0.99999976,24.094038
528,-0.948,529,16.852970000000003,,11.39869,14.866191,13.440389000000001,18.676582068264135,22.118378,5.49934,9.601992,,9.582489,16.908673999999998,0.98715633,17.253866,17.253866,0.11,-883.5011,10580,522.2057,94.957886,-0.179,,8137.732791423798,0.99999976,23.127857000000002
529,-0.34,530,16.053461,,12.563907,14.864301999999999,13.447467000000001,18.96915703541351,26.963321999999998,5.318275,1.0936416999999998e-20,,9.588061,17.1918,0.94636106,17.253866,17.253866,0.11,-747.62946,10600,501.57135,94.310905,-0.035,,8167.511609077454,0.99999976,22.54198
530,-0.61,531,17.844011,,11.240967,14.862417,13.454212,18.80513700556769,17.343836,6.602726,3.62006e-09,,9.591044,17.029264,1.0436934000000002,17.253866,17.253866,0.11,-858.8460699999999,10620,554.20123,83.93522,-0.071,,8193.503294467926,0.99999976,23.070297
531,-0.783,532,17.670174,,11.558923,14.860535999999998,13.460967000000002,18.825971495230444,34.891434000000004,5.129264,0.009398507,,9.594806,17.04818,1.03254,17.253866,17.253866,0.11,-869.0281,10640,549.3113,107.09358999999999,-0.105,,8215.031584501266,0.99999976,24.397793
532,-0.066,533,14.869736999999999,,4.602736,14.858657999999998,13.467832000000001,18.89942978576587,32.187374,4.582577,,0.06578879,9.585465,17.119947,1.0132875,17.253866,17.253866,0.11,-316.69644,10660,540.0823,117.855576,-0.007,,8244.103908061981,0.99999976,22.399939
533,-0.058,534,12.246621000000001,,-8.719942,14.856907000000001,13.470101000000001,16.236827796613706,33.983906,4.788511,4.283837999999999,0.0037712816,9.551167999999999,14.679651000000002,0.8544374,17.253866,17.253866,0.11,-304.11217999999997,10680,456.2696,95.28423000000001,-0.006,,8270.988323450089,0.99999976,19.45298
534,-0.063,535,13.879570000000001,,13.950361,14.855042000000001,13.471478,15.768936699627993,29.571590000000004,4.844421,29.571590000000004,0.020264383,9.5590925,14.207038,0.95463485,17.253866,17.253866,0.11,-310.20743,10700,510.72964,105.42635,-0.006,,8295.678921699524,0.99999976,21.002760000000002
535,-0.046,536,12.965749,,16.124006,14.853213,13.471827,15.157639215929024,34.71082,4.666176,3.8228557,1.25376955e-05,9.571221000000001,13.657682999999999,0.95905554,17.253866,17.253866,0.11,-284.90072999999995,10720,514.0538,110.16597,-0.005,,8324.437276363373,0.99999976,20.361042
536,-0.024,537,11.441566,,14.293080999999999,14.851348999999999,13.468584,13.007075922507873,71.360405,3.4554636,0.4093071,2.5584358e-11,9.579902,11.730343,0.9330127,17.253866,17.253866,0.11,-257.32156000000003,10740,501.02783,144.99583,-0.002,,8349.400572776794,0.99999976,21.427994
537,-0.392,538,14.272891,,15.0779,14.849489000000002,13.467462,14.231025396711226,25.520254,5.013791599999999,,,9.589935,12.864908,0.83874744,17.253866,17.253866,0.11,-779.79474,10760,451.24612,90.00098,-0.041,,8382.773867845535,0.99999976,21.155453
538,-0.19,539,13.983275,,-13.131885999999998,14.847631,13.473491000000001,18.487172695611605,29.4683,5.033551,0.026626132,2.3557898999999996e-08,9.547457000000001,16.717129,0.8457589,17.253866,17.253866,0.11,-534.0735,10780,455.86404000000005,90.56509399999999,-0.019,,8418.379293441772,0.99999976,20.838820000000002
539,-0.796,540,16.755604,,13.318403,14.845778,13.479308999999999,18.369404567787644,32.53632,4.952328700000001,,,9.55413,16.615488,0.97932965,17.253866,17.253866,0.11,-862.1786,10800,528.8380000000001,106.78573,-0.108,,8444.131558418274,0.99999976,23.723585
540,-0.966,541,17.036062,,-6.666975,14.843928,13.485748000000001,18.73737552175665,32.895683,5.339767500000001,0.024954395,,9.5240755,16.963504999999998,0.99882114,17.253866,17.253866,0.11,-873.128,10820,540.36224,101.19584,-0.2,,8472.222653150558,0.99999976,23.498466
541,-0.997,542,14.338176,,13.328861999999999,14.842081,13.492289000000001,18.80203192241136,62.14159,3.604286,3.878972e-05,,9.531063,17.030228,0.8529357,17.253866,17.253866,0.11,-889.91583,10840,462.29114000000004,128.2615,-0.311,,8498.977824449541,0.99999976,23.912257999999998
542,-0.998,543,15.111629,,15.560279999999999,14.840238000000001,13.498644,18.695231320100017,55.17208,3.650175,12.797937,,9.541849000000001,16.942797,0.90094364,17.253866,17.253866,0.11,-891.3525400000001,10860,489.2124,134.02437,-0.329,,8525.440559625626,0.99999976,24.56535
543,-0.999,544,15.856045000000002,,14.055085,14.838398000000002,13.504319,18.310185141492024,44.35785,4.003908999999999,38.257934999999996,,9.549911999999999,16.585945000000002,0.9492232,17.253866,17.253866,0.11,-894.46765,10880,516.3774400000001,128.96832,-0.356,,8547.314779043198,0.99999976,24.474556
544,-0.999,545,16.240265,,14.903607999999998,14.836560999999998,13.510356,18.53164446540004,41.17301,4.127651,40.747,,9.559593,16.7946,0.9716538,17.253866,17.253866,0.11,-892.5220300000001,10900,529.55133,128.29362,-0.355,,8576.401069641113,0.99999976,24.600403
545,-1.0,546,15.530851,,9.490227,14.834728,13.516378,18.532629350887312,48.708324,4.9762926,27.606896999999996,,9.559367,16.798214,0.9306530999999999,17.253866,17.253866,0.11,-899.34973,10920,508.1366,102.11148,-0.405,,8600.285358905792,0.99999976,22.465277
546,-1.0,547,18.276445000000002,,9.840530000000001,14.832898000000002,13.5223465,18.52028689300175,22.20139,5.565557,2.6741462000000005,,9.559726,16.78121,1.0959955,17.253866,17.253866,0.11,-910.8084,10940,599.5096,107.717804,-0.486,,8632.708460569382,0.99999976,24.476675
547,-1.0,548,17.693424,,15.443437,14.831072,13.5280695,18.37302235893595,23.952735999999998,5.922712000000001,20.22225,,9.570604,16.658676,1.0607107,17.253866,17.253866,0.11,-903.6833,10960,581.2695,98.14245600000001,-0.452,,8659.73917889595,0.99999976,23.519764000000002
548,-1.0,549,18.044983,,13.7571745,14.829248000000002,13.533895999999999,18.447855509830692,22.691605,5.964111,14.738049499999999,,9.578315,16.727262,1.0818145000000001,17.253866,17.253866,0.11,-903.4971,10980,593.9162,99.58168,-0.461,,8689.346940755844,0.99999976,23.83088
549,-1.0,550,18.184738,,13.227294,14.827429,13.539695000000002,18.443171446353205,20.247723,5.8449693,17.30968,,9.585071000000001,16.722658,1.0903459999999998,17.253866,17.253866,0.11,-905.6261599999999,11000,599.6903,102.599396,-0.485,,8722.127728939056,0.99999976,24.088573
550,-0.998,551,16.494389,,8.348124,14.825612,13.545312,18.35238412316238,41.277237,4.321233,5.469594,,9.58296,16.634497,0.9854166,17.253866,17.253866,0.11,-880.8800699999999,11020,542.96454,125.65038,-0.344,,8751.168314218521,0.99999976,24.480010999999998
551,-1.0,552,16.897945,,13.012441,14.823799,13.551105999999999,18.473552864442052,24.237026,6.156772599999999,0.2676898,,9.589103999999999,16.7443,1.0128334,17.253866,17.253866,0.11,-894.54944,11040,559.0840000000001,90.80796,-0.436,,8782.425354957579,0.99999976,22.502786999999998
552,-1.0,553,14.920155,,14.674420999999999,14.821989000000002,13.556787,18.408732783157028,25.461496,5.56914,14.962419,,9.598301,16.691807,0.8949311,17.253866,17.253866,0.11,-905.9901,11060,494.89687999999995,88.86415,-0.52,,8807.906307458878,0.99999976,21.116395999999998
553,-0.999,554,16.478172,,12.411839500000001,14.820182999999998,13.562752,18.595144464267772,37.276512,4.5097013,0.06410466,,9.603168,16.86221,0.98489106,17.253866,17.253866,0.11,-876.9215,11080,545.62964,120.9902,-0.35,,8837.69707083702,0.99999976,24.130062
554,-1.0,555,12.904278,,14.684094,14.818379,13.568422,18.445457143412835,22.918964000000003,5.475153400000001,0.06829277,,9.612256,16.709497,0.7739436,17.253866,17.253866,0.11,-904.8173,11100,429.5387,78.452354,-0.534,,8872.096566438675,0.99999976,19.206882
555,-1.0,556,18.490285999999998,,19.969648,14.816579,13.574079999999999,18.434838159109784,19.867233,6.3569875,16.224337,,9.630461,16.714125,1.1080756999999999,17.253866,17.253866,0.11,-892.56287,11120,616.0901,96.91541,-0.465,,8896.96931886673,0.99999976,23.918602
556,-1.0,557,17.48585,,11.347766,14.814782000000001,13.579689000000002,18.422862223383554,20.776688,6.145830999999999,14.925834,,9.633714,16.698045999999998,1.0481273000000002,17.253866,17.253866,0.11,-895.6524,11140,583.8069,94.99234,-0.495,,8928.136023759842,0.99999976,23.10067
557,-0.998,558,15.937901,,15.864931,14.812988,13.5855,18.556031166769213,37.503044,4.4946212999999995,0.48678043,,9.644942,16.82287,0.9516083000000001,17.253866,17.253866,0.11,-868.6661,11160,530.99744,118.14063999999999,-0.339,,8952.255579471588,0.99999976,23.615463000000002
558,-0.972,559,15.565104500000002,,13.054745,14.811198000000001,13.590882,18.32148165274284,45.33171,4.7735004,1.6720713e-07,,9.650917999999999,16.594185,0.9131577,17.253866,17.253866,0.11,-846.74005,11180,510.45514000000003,106.93518,-0.209,,8977.971932172775,0.99999976,22.794125
559,-0.953,560,17.97459,,17.226513,14.80941,13.59705,18.817404531970094,20.578094,5.8533387,16.336405,,9.664261999999999,17.044058,1.0530184999999999,17.253866,17.253866,0.11,-842.1217,11200,589.6903,100.74426,-0.185,,9005.132223844528,0.99999976,23.869984
560,-0.991,561,18.536015,,16.286170000000002,14.807626999999998,13.603292000000001,18.875953797739772,29.631890999999996,5.0589023,0.068748824,,9.676133,17.099876000000002,1.0967448,17.253866,17.253866,0.11,-851.95874,11220,615.2738,121.62200000000001,-0.265,,9029.965853452682,0.99999976,25.357204
561,-0.988,562,17.465212,,15.599685999999998,14.805845000000001,13.609174,18.649093347317013,33.606613,4.9434953,17.168835,,9.686805,16.90811,1.0316318000000002,17.253866,17.253866,0.11,-848.36694,11240,579.7771,117.2808,-0.252,,9054.717955827713,0.99999976,24.445644
562,-0.999,563,16.585081,,16.786547,14.804068,13.615239,18.7737912316218,32.042004,4.8321247000000005,0.0070261154000000004,,9.699435000000001,17.02415,0.99213505,17.253866,17.253866,0.11,-863.70325,11260,558.572,115.59553500000001,-0.355,,9087.947045564651,0.99999976,23.726398
563,-0.974,564,14.584807999999999,,13.468063,14.802292999999999,13.620460999999999,18.28288705340045,48.15316,4.714281,3.4654697000000003e-06,,9.706069,16.560736,0.85584533,17.253866,17.253866,0.11,-839.6678,11280,482.69678,102.39033,-0.213,,9117.79427933693,0.99999976,21.904638000000002
564,-0.862,565,13.504631,,17.573048,14.800522,13.6267395,18.941982529492602,47.540695,3.8967857000000006,5.2339786999999994e-05,,9.719711,17.167538,0.7906713000000001,17.253866,17.253866,0.11,-829.6324,11300,446.72927999999996,114.64045,-0.129,,9149.047721385956,0.99999976,22.360065
565,-0.187,566,14.506715,,11.662885000000001,14.798753,13.633016,18.957248634569805,28.352847999999998,5.2383003,8.38438e-28,1.206478e-07,9.722742,17.178776,0.8784627,17.253866,17.253866,0.11,-520.0389,11320,497.20987,94.91816999999999,-0.019,,9179.192438602448,0.99999976,21.094297
566,0.337,567,9.2670355,,8.020069,14.796988,13.638576500000001,18.54394537720051,49.325363,3.9890489999999996,,,9.719502,16.785965,1.0710553,17.253866,17.253866,0.11,-453.9132,11340,607.2883,152.23888,0.035,,9209.017057895659,0.99999976,17.917652
567,-0.283,568,16.859756,,-15.552462,14.795226000000001,13.629988,9.608131571120762,31.736488,5.244144,,9.560889999999999e-34,9.6750765,8.76024,0.997534,17.253866,17.253866,0.11,-660.0495599999999,11360,566.5993,108.0442,-0.029,,9241.57204437256,0.99999976,23.439999
568,-0.06,569,12.968202,,-15.554220999999998,14.793467000000001,13.635113,18.311685014752165,31.167187,5.078926,2.0372134e-36,0.006459084,9.630702000000001,16.545767,0.9061049999999999,17.253866,17.253866,0.11,-311.16263,11380,515.5737,101.51235,-0.006,,9266.347455978394,0.99999976,19.762499
569,0.32,570,8.927347,,-3.3007598,14.791722,13.637679,16.697079377414845,47.565887,4.1014156,,,9.607826,15.098089000000002,1.0298901,17.253866,17.253866,0.11,-437.38065,11400,587.03735,143.13042,0.033,,9297.880402088163,0.99999976,17.340961
570,0.129,571,8.915792,,-15.557362,14.789969000000001,13.629112,9.601720109733444,39.11626,4.3730125,,,9.563754,8.746408,0.9942402,17.253866,17.253866,0.11,-255.05057000000002,11420,567.7112,129.82153,0.013,,9329.48494529724,0.99999976,16.806858
571,0.102,572,9.634523,,10.820200999999999,14.788219,13.620932999999999,9.831550286906943,48.932224,3.974185,0.00053543545,,9.565897999999999,8.950567999999999,1.0686173,17.253866,17.253866,0.11,-238.40242,11440,611.24915,153.8049,0.01,,9354.12249994278,0.99999976,18.317493
572,0.119,573,7.208213300000001,,13.900191,14.786473,13.612862,9.880789601254527,37.981106,4.2300615,31.930845,,9.573524,8.996374000000001,0.80249923,17.253866,17.253866,0.11,-247.08252000000002,11460,459.83205999999996,108.70576499999999,0.012,,9381.92583322525,0.99999976,15.365951999999998
573,0.103,574,8.79595,,12.566948,14.784729,13.604779,9.854526113089689,44.1476,4.0700525999999995,0.25514752,,9.578366,8.973075999999999,0.97579646,17.253866,17.253866,0.11,-238.04181,11480,560.1072,137.61668,0.01,,9413.834523916245,0.99999976,17.274399
574,0.038,575,9.573797,,13.297327,14.782989,13.596754,9.875234906055113,50.053413,3.865648,1.0029546e-27,1.4767549e-37,9.584745,8.990505,1.0432825000000001,17.253866,17.253866,0.11,-228.24731,11500,599.88745,155.18419,0.004,,9446.907161712646,0.99999976,18.500563
575,0.005,576,12.776795,,7.367424499999999,14.781251000000001,13.588901500000002,9.966711986077144,54.092678,4.4117417,6.359413599999999e-10,7.4388053999999995e-22,9.580912,9.073267,1.2665101,17.253866,17.253866,0.11,-243.0165,11520,729.5098,165.35641,0.001,,9473.270848274233,0.99999976,20.598589
576,-0.002,577,11.315543,,9.352921,14.779516000000001,13.581752,10.405315175050848,55.916045999999994,3.907053,31.641926,8.633623700000001e-19,9.580913,9.46405,1.0664339,17.253866,17.253866,0.11,-248.08577999999997,11540,615.3324,157.49272,-0.0,,9499.076979398727,0.99999976,20.147707
577,0.013,578,11.234753,,13.803501999999998,14.777784,13.577492999999999,12.247689749509387,45.197674,4.4553685,3.3183879999999997,6.2691370000000005e-25,9.588274,11.119947,1.1563493999999999,17.253866,17.253866,0.11,-237.64002999999997,11560,668.36993,150.01451,0.001,,9527.188884735107,0.99999976,18.979956
578,-0.037,579,14.873273000000001,,13.117878,14.776056,13.570448,10.423858565248695,38.4401,4.660902,2.2442157000000002e-06,1.1356121e-07,9.594584,9.498493,1.1332375,17.253866,17.253866,0.11,-281.13855,11580,656.14453,140.77629,-0.004,,9557.190779209135,0.99999976,22.276932000000002
579,0.01,580,11.706783,,10.710918,14.774329999999999,13.568309,13.70531991865746,42.335762,4.722034,0.0031715909999999996,9.20737e-24,9.596691,12.329622,1.1927395,17.253866,17.253866,0.11,-238.36782999999997,11600,691.7889,146.5023,0.001,,9582.381848335266,0.99999976,19.014595
580,-0.036,581,14.499621,,11.796698,14.772607999999998,13.561314000000001,10.431511033584897,37.348495,4.7506010000000005,1.0307887e-09,7.790802999999999e-08,9.6007595,9.503835,1.1082811000000001,17.253866,17.253866,0.11,-279.40393,11620,643.9113,135.54314,-0.004,,9612.953372001648,0.99999976,21.763489
581,0.012,582,10.976861,,16.063982,14.770888000000001,13.559647,13.941519321790546,39.622746,4.7107387,0.00020675789,1.1988758e-24,9.612007,12.591742,1.1281996,17.253866,17.253866,0.11,-236.30048,11640,656.6122,139.38625,0.001,,9642.137151002884,0.99999976,18.302195
582,-0.028,583,13.542464,,7.476712700000001,14.769172,13.552567999999999,10.350297705653034,54.067253,4.258837000000001,6.626993e-08,3.808942e-10,9.608518,9.433549000000001,1.0748153,17.253866,17.253866,0.11,-268.92947000000004,11660,626.6173,147.13342,-0.003,,9670.397041320799,0.99999976,21.645082000000002
583,-0.309,584,16.693075,,12.082092,14.767458,13.55132,14.238944660133898,27.557405,5.481341400000001,,,9.61283,12.823157,0.98615336,17.253866,17.253866,0.11,-691.9186,11680,575.9136,105.068,-0.032,,9700.453785181046,0.99999976,22.988564999999998
584,-0.036,585,14.438854999999998,,-12.509911,14.765747,13.556016,18.052229827547905,33.512325,4.9849544,7.522239999999998e-23,7.7294814e-08,9.574964999999999,16.298614999999998,1.1055878000000001,17.253866,17.253866,0.11,-277.54498,11700,646.7689,129.7442,-0.004,,9731.725915193558,0.99999976,21.361233
585,0.228,586,7.952905,,2.4456394,14.764039000000002,13.556695999999999,15.427456917080395,41.778698,4.0999537,,,9.56294,13.953470000000001,0.9043904,17.253866,17.253866,0.11,-344.27756,11720,529.9728,129.2631,0.023,,9758.510538101196,0.99999976,16.36952
586,0.167,587,8.002841,,-13.467085999999998,14.762334,13.548673999999998,9.711800429899233,60.6045,3.5382247000000002,0.021916665,,9.523503999999999,8.847985000000001,0.8988765999999999,17.253866,17.253866,0.11,-282.28897,11740,527.6405599999999,149.1258,0.017,,9782.392717123032,0.99999976,17.755679999999998
587,0.418,588,7.638642,,16.922752,14.760632000000001,13.540779999999998,9.782477938874509,55.55344,3.609408,,,9.535866,8.906984,0.8896213,17.253866,17.253866,0.11,-514.89856,11760,523.09735,144.92609,0.044,,9809.11209487915,0.99999976,17.199139000000002
588,-0.043,589,12.830459,,9.816228,14.758932000000001,13.532437,9.47530671029639,34.240368,5.046933,,3.7910656e-06,9.536108,8.626746,0.9645296,17.253866,17.253866,0.11,-287.34862999999996,11780,568.1079,112.56497,-0.004,,9844.022040843964,0.99999976,19.667826
589,-0.019,590,10.285563,,-15.59044,14.7572365,13.533717999999999,15.852115836180326,72.82311999999999,3.4790742,0.0008447366400000001,9.75991e-13,9.493432,14.288035,0.8601403000000001,17.253866,17.253866,0.11,-260.01514,11800,507.4828,145.86719,-0.002,,9873.557927846909,0.99999976,20.204216
590,-0.373,591,14.638732999999998,,10.688441000000001,14.755543,13.533489000000001,14.831107602950333,25.521957,5.3119793,,,9.49517,13.398907999999999,0.8613502000000001,17.253866,17.253866,0.11,-752.10345,11820,509.05795,95.83207,-0.039,,9898.046965122225,0.99999976,21.134943
591,-0.301,592,16.369041,,-5.105161,14.753851999999998,13.538696,18.3828363505419,27.584053000000004,5.5512943,12.597505,,9.470251,16.616196,0.96800745,17.253866,17.253866,0.11,-685.4408599999999,11840,573.0604,103.23006,-0.031,,9928.48401761055,0.99999976,22.585201
592,0.01,593,11.753159,,16.193039000000002,14.752164000000002,13.544448000000001,18.722625424076046,37.870213,4.9578776,,8.537053999999999e-24,9.481511,16.949116,1.201071,17.253866,17.253866,0.11,-235.55591,11860,712.2351,143.65726,0.001,,9952.02703499794,0.99999976,18.71334
593,-0.067,594,15.210932999999999,,-15.588610999999998,14.75048,13.539201,11.400035304756894,30.724878000000004,5.058773,1.2943433000000002e-22,0.099377334,9.439599000000001,10.428183,1.0396636000000001,17.253866,17.253866,0.11,-317.7919,11880,617.5602,122.07706499999999,-0.007,,9980.432498931883,0.99999976,22.032297
594,0.039,595,9.396752000000001,,13.561795000000002,14.748964,13.540276,15.725169932510537,47.765353999999995,4.0192394,1.8673576e-20,4.488857e-38,9.44656,14.178453,1.0250962,17.253866,17.253866,0.11,-222.68902999999997,11900,609.93225,151.75316,0.004,,10010.61261677742,0.99999976,17.98239
595,0.043,596,9.358578999999999,,9.583558,14.747285,13.533007000000001,10.108016301210837,46.225487,4.20423,0.037611082000000004,,9.446782,9.208264999999999,1.0237998,17.253866,17.253866,0.11,-221.58105,11920,610.1847,145.1359,0.004,,10047.337582349775,0.99999976,17.566439000000003
596,0.02,597,7.2204103,,11.843528,14.745609,13.525611999999999,10.012579416465089,43.261635,3.9889943999999997,0.0010187846,2.6115173999999997e-28,9.450789,9.118642999999999,0.75911415,17.253866,17.253866,0.11,-228.59972000000002,11940,453.19115999999997,113.61038,0.002,,10076.592261314392,0.99999976,15.871145
597,-0.034,598,13.937188,,15.015775,14.743935999999998,13.518407999999999,10.119023086546484,34.43124,5.0156364,1.4920828000000002e-23,1.4852681000000002e-08,9.459665,9.217221,1.073899,17.253866,17.253866,0.11,-271.9425,11960,642.1916,128.0379,-0.003,,10112.142014026642,0.99999976,20.817219
598,0.046,599,9.46373,,9.160065,14.742265,13.516649,13.805937588112142,44.900463,4.310672,1.1947859e-15,,9.459251,12.465152999999999,1.0369785,17.253866,17.253866,0.11,-220.02501,11980,621.15015,144.0959,0.005,,10139.12254333496,0.99999976,17.468916
599,0.067,600,7.6392837,,3.8952491,14.740597,13.509386,10.051350159423805,57.248665,3.5188992,13.284510000000001,,9.449995,9.15841,0.83987963,17.253866,17.253866,0.11,-219.63837,12000,503.92776,143.20609,0.007,,10169.124073505402,0.99999976,17.445683
600,0.098,601,9.822256,,7.961058599999999,14.738931,13.501997,9.95911390417356,47.044109999999996,4.228455,2.0405123000000002e-05,,9.447208,9.068401,1.0886763000000002,17.253866,17.253866,0.11,-228.65583999999998,12020,654.2945,154.73606999999998,0.01,,10203.369664669035,0.99999976,17.983093
601,0.188,602,6.651279,,11.973785000000001,14.737267999999998,13.494554,9.908445808069,48.651733,3.7666437999999993,3.1966147999999995e-26,,9.451500999999999,9.021186,0.7506343000000001,17.253866,17.253866,0.11,-299.83299999999997,12040,451.88187,119.96937,0.019,,10223.590543270113,0.99999976,15.812679000000001
602,0.153,603,9.402472999999999,,6.472244,14.735609,13.486873000000001,9.732305210150667,55.345142,4.1490874,0.043787985999999994,,9.446116,8.863258,1.0532923,17.253866,17.253866,0.11,-265.93314,12060,635.13525,153.07831000000002,0.015,,10253.48734164238,0.99999976,17.719418
603,0.161,604,8.586738,,4.9206085,14.733951999999999,13.479334,9.810545993693024,58.386925,3.9387714999999996,10.772247,,9.438663,8.933461,0.9633997,17.253866,17.253866,0.11,-272.91702000000004,12080,581.89343,147.73476000000002,0.016,,10283.383175134659,0.99999976,17.347777999999998
