,MISE,IWFirstEpisode,ReturnStepMax,IWMax,LQGsigma,ReturnAbsMax,ReturnMax,ReturnMean,IWMin,DenMISEMeanLog,target_sum_log_mean,LQGmu1,DenMISELogLast,IWNorm1,LQGmu01,SqrtESSClassic,TimestepsSoFar,Bound,IWNorm2,IWMean,DenMISELogFirst,IWLastEpisode,ReturnLastEpisode,ReturnMin,URet,Iteration,TimeElapsed
220,8.489386,,0.99233466,1.0045488999999999,0.11,15.807039999999999,15.807039999999999,8.561451,,15.834432999999999,10.733935,1.0,9.821612,219.99539,1.0,14.798645,4420,8.596738,14.865914000000002,0.99545425,8.113338,1.0045469,8.549887,,9.388524624086742,221,257.59556984901434
221,8.489633,,0.99233466,1.0045288,0.11,15.807039999999999,15.807039999999999,8.561371000000001,,15.8464365,10.768957,1.0,18.503908,220.99545,1.0,14.832395000000002,4440,8.596741,14.899513,0.995475,8.108824,1.004525,8.543733999999999,,9.383750146061919,222,260.20303773880005
222,8.489658,,0.99233466,1.0045077,0.11,15.807039999999999,15.807039999999999,8.561075,,15.865368,10.810698,1.0,20.072823,221.99545,1.0,14.866071,4460,8.596523,14.933028,0.9954953000000001,8.104330000000001,1.0045038,8.495689,,9.33181830611571,223,261.8798713684082
223,8.489791,,0.99233466,1.0044875,0.11,15.807039999999999,15.807039999999999,8.560888,,15.855972,10.823908,1.0,13.765414000000002,222.99545,1.0,14.899663,4480,8.596415499999999,14.966476,0.9955154,8.099855,1.0044818000000002,8.519055999999999,,9.353437040658699,224,263.2534942626953
224,8.489872,,0.99233466,1.0044674,0.11,15.807039999999999,15.807039999999999,8.560655,,15.851752,10.842091,1.0,14.910537,223.99545,1.0,14.933181,4500,8.596257000000001,14.999848000000002,0.9955354,8.095400999999999,1.0044645,8.508192999999999,,9.34608555813651,225,266.65834259986883
225,8.489889,,0.99233466,1.0044483,0.11,15.807039999999999,15.807039999999999,8.560356,,15.862607,10.875154,1.0,18.309738,224.99552999999997,1.0,14.966625,4520,8.596036999999999,15.033151,0.99555546,8.090966,1.0044426,8.493343,,9.329440637473457,226,269.082953453064
226,8.489948,,0.99233466,1.0044281,0.11,15.807039999999999,15.807039999999999,8.560105,,15.844878,10.879436,1.0,11.842627,225.99553999999998,1.0,15.000001999999999,4540,8.59586,15.066367999999999,0.9955751,8.086552000000001,1.0044271999999999,8.503461999999999,,9.34125534122738,227,272.31019115448
227,8.490066,,0.99233466,1.004409,0.11,15.807039999999999,15.807039999999999,8.559915,,15.858206,10.914578,1.0,18.887787,226.99557000000001,1.0,15.033298,4560,8.595742,15.099520000000002,0.9955946,8.082156,1.004408,8.516575,,9.355528958555825,228,275.2982499599457
228,8.490248,,0.99233466,1.0043889000000001,0.11,15.807039999999999,15.807039999999999,8.559791,,15.851123000000001,10.929125,1.0,14.241133999999999,227.99557000000001,1.0,15.06652,4580,8.595692,15.132597,0.9956139,8.07778,1.004386,8.53159,,9.369437035469664,229,276.9811968803406
229,8.490311,,0.99233466,1.0043697,0.11,15.807039999999999,15.807039999999999,8.55955,,15.856499,10.955935,1.0,17.091234,228.99562000000003,1.0,15.099669,4600,8.595523,15.165605,0.9956331,8.073422,1.0043659,8.504448,,9.340456004450346,230,277.84683084487915
230,8.490744,,0.99233466,1.0043514999999998,0.11,15.807039999999999,15.807039999999999,8.559683999999999,,15.8617935,10.982483,1.0,17.084239999999998,229.99563999999998,1.0,15.132745000000002,4620,8.595725999999999,15.198541,0.9956521,8.069083000000001,1.0043486,8.590232,,9.433209927551985,231,280.2451138496399
231,8.491052999999999,,0.99233466,1.0043323,0.11,15.807039999999999,15.807039999999999,8.559694,,15.860221,11.00198,1.0,15.501307,230.99565,1.0,15.165749,4640,8.595806,15.231404000000001,0.9956709,8.064764,1.0043294,8.562289,,9.405329899668473,232,283.0596261024475
232,8.491291,,0.99233466,1.0043142,0.11,15.807039999999999,15.807039999999999,8.559635,,15.863045999999999,11.025691,1.0,16.52257,231.99571,1.0,15.198684,4660,8.595818,15.264197,0.99568975,8.060463,1.0043123,8.545877,,9.38430699119729,233,285.63751077651983
233,8.491399000000001,,0.99233466,1.0042950000000002,0.11,15.807039999999999,15.807039999999999,8.559452,,15.874853,11.0582075,1.0,18.630272,232.9957,1.0,15.23155,4680,8.5957,15.296913,0.9957081,8.05618,1.0042893,8.516831,,9.355649246178867,234,288.6479835510254
234,8.4914,,0.99233466,1.0042768,0.11,15.807039999999999,15.807039999999999,8.559163,,15.855801999999999,11.059689500000001,1.0,11.402196,233.99572999999998,1.0,15.264341,4700,8.595477,15.329566,0.9957265,8.051916,1.0042739,8.491512,,9.329676494179502,235,290.76756739616394
235,8.4917,,0.99233466,1.0042586,0.11,15.807039999999999,15.807039999999999,8.559173,,15.857603,11.08185,1.0,16.285318,234.99579,1.0,15.297062,4720,8.595554,15.362151999999998,0.9957449,8.047669,1.0042567,8.561557,,9.40605296717878,236,293.6368834972382
236,8.491923,,0.99233466,1.0042404,0.11,15.807039999999999,15.807039999999999,8.559111999999999,,15.826931,11.071363999999999,1.0,8.592538000000001,235.99576000000002,1.0,15.329709,4740,8.595556,15.394667000000002,0.9957627,8.043441,1.0042356,8.5446615,,9.382095279156044,237,296.86757159233093
237,8.491878,,0.99233466,1.0042232,0.11,15.807039999999999,15.807039999999999,8.5587845,,15.819697,11.0841465,1.0,14.109335999999999,236.99579,1.0,15.36229,4760,8.595291,15.427113,0.99578065,8.03923,1.0042193000000001,8.481135,,9.312699381110695,238,300.15258502960205
238,8.492047999999999,,0.99233466,1.004205,0.11,15.807039999999999,15.807039999999999,8.558674,,15.816188,11.100488,1.0,14.985442,237.99582,1.0,15.394808,4780,8.595243,15.459485999999998,0.9957984000000001,8.035038,1.0042011999999998,8.532217999999999,,9.366495622964038,239,303.54368996620184
239,8.492057,,0.99233466,1.0041877000000001,0.11,15.807039999999999,15.807039999999999,8.558406,,15.8112545,11.115236999999999,1.0,14.636241,238.99585,1.0,15.427254000000001,4800,8.595035000000001,15.491795000000002,0.99581605,8.030863,1.0041858000000001,8.494425999999999,,9.329065945726153,240,307.19435429573065
240,8.49235,,0.99233466,1.0041705,0.11,15.807039999999999,15.807039999999999,8.55842,,15.814788,11.138291,1.0,16.666943,239.99587999999997,1.0,15.459629999999999,4820,8.595112,15.524037,0.9958334999999999,8.026705,1.0041648,8.562047,,9.402684983240144,241,310.1502296924591
241,8.492369,,0.99233466,1.0041533,0.11,15.807039999999999,15.807039999999999,8.558167,,15.819268,11.16213,1.0,16.903309,240.99582,1.0,15.491933,4840,8.594916,15.556213,0.9958505,8.022564,1.0041494,8.4971285,,9.33338410649571,242,312.7222609519958
242,8.492280000000001,,0.99233466,1.0041361,0.11,15.807039999999999,15.807039999999999,8.557808,,15.808672,11.170733,1.0,13.248762,241.99577000000002,1.0,15.524169,4860,8.594615,15.588323999999998,0.9958674000000001,8.01844,1.0041301999999999,8.471027000000001,,9.304013254929348,243,315.3801774978637
243,8.492357,,0.99233466,1.0041188,0.11,15.807039999999999,15.807039999999999,8.557617,,15.802821,11.183924000000001,1.0,14.385064999999999,242.99582,1.0,15.556343,4880,8.5944805,15.620369,0.9958845,8.014333,1.0041169,8.510997999999999,,9.347684080804363,244,319.3393518924713
244,8.492411,,0.99233466,1.0041015,0.11,15.807039999999999,15.807039999999999,8.557403,,15.787173999999998,11.187163,1.0,11.973198,243.99585,1.0,15.588451000000001,4900,8.594324,15.652347,0.9959014000000002,8.010243,1.0040996,8.505291,,9.33991595888548,245,322.35915422439575
245,8.492516499999999,,0.99233466,1.0040853,0.11,15.807039999999999,15.807039999999999,8.557245,,15.788128,11.206849,1.0,16.025967,244.99587999999997,1.0,15.620496,4920,8.59422,15.684257500000001,0.9959181999999999,8.00617,1.0040786,8.518455,,9.35990105328257,246,326.23792433738714
246,8.492657000000001,,0.99233466,1.004069,0.11,15.807039999999999,15.807039999999999,8.557122,,15.788487,11.22579,1.0,15.880892999999999,245.99587999999997,1.0,15.652475,4940,8.594153,15.716101,0.9959347,8.002113,1.0040642,8.52693,,9.365211685246203,247,330.71801233291626
247,8.492825,,0.99233466,1.0040518,0.11,15.807039999999999,15.807039999999999,8.557029,,15.800817000000002,11.256551,1.0,18.850466,246.99591,1.0,15.684387,4960,8.594114,15.747883999999999,0.99595124,7.9980725999999995,1.004048,8.533866,,9.3749383015787,248,335.386004447937
248,8.492941,,0.99233466,1.0040354999999999,0.11,15.807039999999999,15.807039999999999,8.556887,,15.81293,11.286944,1.0,18.820904000000002,247.9959,1.0,15.71623,4980,8.594026,15.779604,0.99596745,7.994048599999999,1.0040326,8.521775,,9.360589595972154,249,342.0090804100037
249,8.493076,,0.99233466,1.0040193000000002,0.11,15.807039999999999,15.807039999999999,8.556766,,15.802548999999999,11.294702000000001,1.0,13.222048999999998,248.99593,1.0,15.748013,5000,8.593957000000001,15.81126,0.9959836999999999,7.9900402999999995,1.0040134,8.526631,,9.363038623273109,250,347.68019127845764
250,8.493181,,0.99233466,1.0040039,0.11,15.807039999999999,15.807039999999999,8.556617999999999,,15.789235999999999,11.299377999999999,1.0,12.464502,249.99594,1.0,15.779728,5020,8.593859,15.842854500000001,0.99599975,7.986047999999999,1.0039982,8.519499,,9.358349635455628,251,353.4107949733734
251,8.493418,,0.99233466,1.0039877000000001,0.11,15.807039999999999,15.807039999999999,8.556602,,15.78076,11.308752,1.0,13.6574745,250.99596,1.0,15.811383,5040,8.593894,15.874382999999998,0.9960157,7.9820724,1.0039856,8.552633,,9.396421846144106,252,358.0024151802063
252,8.493511,,0.99233466,1.0039723,0.11,15.807039999999999,15.807039999999999,8.556444,,15.799829500000001,11.34553,1.0,20.60959,251.99599999999998,1.0,15.842979999999999,5060,8.593786999999999,15.905845999999999,0.99603164,7.9781116999999995,1.0039694,8.516850999999999,,9.354287346078943,253,363.203709602356
253,8.493605,,0.99233466,1.0039559999999998,0.11,15.807039999999999,15.807039999999999,8.556291,,15.795903,11.359169,1.0,14.806291,252.99603,1.0,15.874510999999998,5080,8.593681,15.937249,0.9960474,7.974167,1.0039521,8.517208,,9.352123541691377,254,368.3036823272705
254,8.493777,,0.99233466,1.0039407,0.11,15.807039999999999,15.807039999999999,8.556214,,15.783338,11.364034,1.0,12.59559,253.99606,1.0,15.905976999999998,5100,8.593656,15.968592000000001,0.9960629999999999,7.970237700000001,1.003934,8.537055,,9.375830170801231,255,374.1080043315888
255,8.493977000000001,,0.99233466,1.0039253000000001,0.11,15.807039999999999,15.807039999999999,8.556169500000001,,15.767581,11.365571000000001,1.0,11.753513,254.99606,1.0,15.937379,5120,8.593658,15.999873999999998,0.9960783999999999,7.966324,1.0039244,8.544891999999999,,9.38194168054954,256,379.1550378799439
256,8.494028,,0.99233466,1.0039101000000001,0.11,15.807039999999999,15.807039999999999,8.55598,,15.778058999999999,11.393208,1.0,18.46443,255.9961,1.0,15.968720999999999,5140,8.593514,16.031095999999998,0.99609375,7.962425,1.0039042999999999,8.507154,,9.342696745406528,257,383.6271560192108
257,8.494342999999999,,0.99233466,1.0038947,0.11,15.807039999999999,15.807039999999999,8.556053,,15.778082000000001,11.410256,1.0,15.787803,256.99606,1.0,15.999998000000001,5160,8.593635,16.062256,0.9961088,7.958542,1.003889,8.57502,,9.418270215950947,258,389.06600642204285
258,8.494561000000001,,0.99233466,1.0038794,0.11,15.807039999999999,15.807039999999999,8.556030999999999,,15.768248000000002,11.417316,1.0,13.234844,257.9961,1.0,16.031218,5180,8.593658999999999,16.093357,0.9961239,7.9546733,1.0038728000000001,8.550609,,9.389726464645108,259,394.5255346298218
259,8.494577,,0.99233466,1.003865,0.11,15.807039999999999,15.807039999999999,8.555813,,15.771653,11.437486,1.0,16.657648000000002,258.99612,1.0,16.062376,5200,8.593484,16.124397000000002,0.99613893,7.950819500000001,1.0038639999999999,8.498702999999999,,9.334661691264431,260,399.83259081840515
260,8.494699,,0.99233466,1.0038497,0.11,15.807039999999999,15.807039999999999,8.555698,,15.771638000000001,11.454105,1.0,15.771388,259.99615,1.0,16.093477,5220,8.593413,16.155375,0.99615383,7.946981,1.0038459000000002,8.526283,,9.364643473484184,261,404.7518057823181
261,8.49474,,0.99233466,1.0038354,0.11,15.807039999999999,15.807039999999999,8.555507,,15.784407,11.483383,1.0,19.121164,260.9962,1.0,16.124520999999998,5240,8.593264999999999,16.18629,0.9961687,7.943156699999999,1.0038334,8.5054455,,9.345260365451663,262,411.3110692501068
262,8.494803,,0.99233466,1.0038209999999999,0.11,15.807039999999999,15.807039999999999,8.555339,,15.79319,11.50855,1.0,18.098152,261.9962,1.0,16.1555,5260,8.59314,16.217152,0.9961832,7.9393473,1.0038162,8.511397,,9.349741359580019,263,417.8180420398712
263,8.495072,,0.99233466,1.0038058,0.11,15.807039999999999,15.807039999999999,8.555377,,15.785367,11.516987,1.0,13.732257999999998,262.99622,1.0,16.186417000000002,5280,8.593221,16.247957,0.99619776,7.935552,1.0038038,8.565621,,9.406106343590674,264,423.332278251648
264,8.495071000000001,,0.99233466,1.0037913,0.11,15.807039999999999,15.807039999999999,8.555147999999999,,15.781267999999999,11.52902,1.0,14.702231,263.99622,1.0,16.217278,5300,8.593033,16.278702,0.9962120999999999,7.9317713,1.0037866,8.494518,,9.328854701347664,265,429.0871596336365
265,8.495012,,0.99233466,1.0037770000000001,0.11,15.807039999999999,15.807039999999999,8.554864,,15.757485,11.521255,1.0,9.45965,264.99627999999996,1.0,16.248081,5320,8.592788,16.30939,0.9962266,7.928005000000001,1.0037742,8.479451,,9.312556708995078,266,434.88132309913635
266,8.495164,,0.99233466,1.0037636,0.11,15.807039999999999,15.807039999999999,8.554789999999999,,15.763379,11.543042,1.0,17.334589,265.99622,1.0,16.278817999999998,5340,8.592755,16.340020000000003,0.9962405000000001,7.9242525,1.0037626,8.535376,,9.378419257079763,267,440.4899933338165
267,8.495393,,0.99233466,1.0037493,0.11,15.807039999999999,15.807039999999999,8.554795,,15.753732000000001,11.5491705,1.0,13.181713,266.99627999999996,1.0,16.309504,5360,8.5928,16.370594,0.99625474,7.920514,1.0037473,8.556154,,9.40030417229546,268,446.1429920196533
268,8.495465,,0.99233466,1.0037358,0.11,15.807039999999999,15.807039999999999,8.554647000000001,,15.752207,11.563302,1.0,15.346748999999999,267.99627999999996,1.0,16.340132,5380,8.59269,16.401107999999997,0.9962687,7.91679,1.0037339,8.5148735,,9.349677200151591,269,453.37547039985657
269,8.495602,,0.99233466,1.0037215,0.11,15.807039999999999,15.807039999999999,8.554563499999999,,15.761023999999999,11.587662,1.0,18.136578,268.9963,1.0,16.370708,5400,8.592645,16.431562,0.99628264,7.913079300000001,1.0037186,8.532107,,9.371834122913016,270,459.63228631019587
270,8.495721000000001,,0.99233466,1.0037081,0.11,15.807039999999999,15.807039999999999,8.554464999999999,,15.757617999999999,11.599683,1.0,14.841837,269.99634,1.0,16.401224,5420,8.592584,16.461962,0.99629647,7.909382300000001,1.0037013000000001,8.527901,,9.36442436722576,271,465.8517332077026
271,8.49581,,0.99233466,1.0036937,0.11,15.807039999999999,15.807039999999999,8.554336,,15.765220000000001,11.622597,1.0,17.828556,270.9964,1.0,16.431684,5440,8.592493,16.492307999999998,0.9963103000000001,7.9056993,1.0036899,8.519418,,9.354658586864156,272,471.2666845321655
272,8.496149,,0.99233466,1.0036803,0.11,15.807039999999999,15.807039999999999,8.554461,,15.756435,11.629017,1.0,13.371891,271.99634,1.0,16.46208,5460,8.592653,16.522598000000002,0.9963235999999999,7.9020295,1.0036756,8.588376,,9.432599814713576,273,478.6085975170136
273,8.496144000000001,,0.99233466,1.0036669,0.11,15.807039999999999,15.807039999999999,8.554244,,15.751475,11.639146,1.0,14.400807999999998,272.9964,1.0,16.492426000000002,5480,8.592471000000002,16.552835,0.99633723,7.898372999999999,1.0036602,8.494878,,9.328600555493644,274,484.4297897815704
274,8.496107,,0.99233466,1.0036535,0.11,15.807039999999999,15.807039999999999,8.553995,,15.738210999999998,11.6408615,1.0,12.107041,273.99634,1.0,16.522709,5500,8.5922575,16.583015,0.99635035,7.89473,1.0036507,8.485728,,9.322432847776867,275,491.3625009059906
275,8.496262,,0.99233466,1.0036399999999999,0.11,15.807039999999999,15.807039999999999,8.553941,,15.739276,11.656796,1.0,16.03528,274.99627999999996,1.0,16.552938,5520,8.5922365,16.613139999999998,0.99636334,7.8911004,1.0036361999999999,8.539147,,9.381445199379472,276,497.675852060318
276,8.496413,,0.99233466,1.0036277,0.11,15.807039999999999,15.807039999999999,8.553882000000002,,15.757624,11.689911,1.0,20.82591,275.9963,1.0,16.583118,5540,8.592214,16.64321,0.9963766,7.887484,1.0036247999999999,8.537505,,9.377151110919042,277,504.71038222312933
277,8.496714,,0.99233466,1.0036143,0.11,15.807039999999999,15.807039999999999,8.553974,,15.751736,11.698682000000002,1.0,14.124697,276.99634,1.0,16.613245000000003,5560,8.59234,16.673223,0.9963896999999999,7.88388,1.0036124,8.579889,,9.426071347159986,278,510.70281958580017
278,8.496983,,0.99233466,1.0036018,0.11,15.807039999999999,15.807039999999999,8.554037,,15.756209,11.717708,1.0,17.003218,277.99634,1.0,16.643311999999998,5580,8.592437,16.703186,0.9964026,7.880289599999999,1.0035961,8.571518,,9.412890402209324,279,517.0105109214784
279,8.497203,,0.99233466,1.0035884,0.11,15.807039999999999,15.807039999999999,8.554052,,15.750673,11.726619,1.0,14.209235000000001,278.9964,1.0,16.673326,5600,8.592483999999999,16.733097,0.99641573,7.8767119999999995,1.0035827,8.5583725,,9.402406036754181,280,523.2045917510986
280,8.497434,,0.99233466,1.003575,0.11,15.807039999999999,15.807039999999999,8.554081,,15.755258999999999,11.745552,1.0,17.043173,279.9964,1.0,16.703293,5620,8.592545,16.762947,0.9964284999999999,7.8731465,1.0035730999999999,8.561941000000001,,9.40317487361693,281,528.8286974430083
281,8.497465,,0.99233466,1.0035626,0.11,15.807039999999999,15.807039999999999,8.553913,,15.765327,11.769865,1.0,18.5981,280.99643,1.0,16.733202,5640,8.592406,16.792747,0.99644125,7.869594,1.0035559,8.506494,,9.344269164874367,282,534.8565673828125
282,8.497494999999999,,0.99233466,1.0035502,0.11,15.807039999999999,15.807039999999999,8.5537405,,15.733467000000001,11.752148,1.0,6.7526073,281.99646,1.0,16.763054,5660,8.592267,16.822498,0.99645394,7.8660545,1.0035449,8.505230000000001,,9.34245908203972,283,541.7045302391052
283,8.497691,,0.99233466,1.0035377,0.11,15.807039999999999,15.807039999999999,8.5537405,,15.734654999999998,11.767379,1.0,16.074219,282.9964,1.0,16.792852,5680,8.592295,16.852194,0.9964662000000001,7.862527,1.0035329,8.553558,,9.394203289071369,284,547.6954348087312
284,8.497849,,0.99233466,1.0035253,0.11,15.807039999999999,15.807039999999999,8.553699,,15.739717,11.786386,1.0,17.18078,283.99646,1.0,16.822603,5700,8.592286,16.881838000000002,0.9964788,7.859012,1.0035195,8.542257000000001,,9.381733214614368,285,554.4431393146515
285,8.497929,,0.99233466,1.0035129,0.11,15.807039999999999,15.807039999999999,8.553585,,15.7481165,11.808633,1.0,18.145746,284.99646,1.0,16.852297,5720,8.592198,16.91143,0.99649113,7.8555098,1.0035100000000001,8.52094,,9.359594862350443,286,561.4922895431519
286,8.498132,,0.99233466,1.0035003,0.11,15.807039999999999,15.807039999999999,8.553593,,15.729147,11.803413,1.0,10.307159,285.99646,1.0,16.881939000000003,5740,8.5922365,16.940970999999998,0.99650335,7.8520193,1.0034946,8.555844,,9.395083518203617,287,567.5436747074127
287,8.498244,,0.99233466,1.0034889,0.11,15.807039999999999,15.807039999999999,8.553513,,15.733239000000001,11.821162,1.0,16.911493,286.99646,1.0,16.91153,5760,8.592184,16.97046,0.9965155000000001,7.848541,1.0034851,8.530415,,9.370383290937037,288,574.0203313827515
288,8.498324,,0.99233466,1.0034764999999999,0.11,15.807039999999999,15.807039999999999,8.5534,,15.737031,11.838515,1.0,16.83257,287.99652000000003,1.0,16.941072,5780,8.5921,16.999899,0.99652773,7.8450747000000005,1.0034735000000001,8.520955,,9.358070754870383,289,579.8844940662384
289,8.498267,,0.99233466,1.003464,0.11,15.807039999999999,15.807039999999999,8.553154,,15.726125,11.841075,1.0,12.577407000000001,288.99652000000003,1.0,16.970562,5800,8.59188,17.029284,0.9965396999999999,7.8416204,1.003463,8.482033,,9.315699442029604,290,585.6285684108734
290,8.498188,,0.99233466,1.0034524999999999,0.11,15.807039999999999,15.807039999999999,8.552885,,15.701706,11.8300295,1.0,8.623503999999999,289.99658,1.0,17.000002,5820,8.591639,17.05862,0.9965518,7.838178,1.0034516,8.475072,,9.310352202688527,291,591.4348165988922
291,8.498301,,0.99233466,1.0034411,0.11,15.807039999999999,15.807039999999999,8.552811,,15.684222,11.825828999999999,1.0,10.599814,290.99658,1.0,17.02939,5840,8.59159,17.087904,0.9965636,7.8347473,1.0034372,8.531027,,9.37281510939022,292,597.6831834316254
292,8.498519,,0.99233466,1.0034295,0.11,15.807039999999999,15.807039999999999,8.552843,,15.671139000000002,11.825937,1.0,11.854355,291.99658,1.0,17.058725,5860,8.591648,17.11714,0.99657536,7.831328999999999,1.0034257,8.562362,,9.40379883135979,293,602.1586396694182
293,8.498393,,0.99233466,1.0034171,0.11,15.807039999999999,15.807039999999999,8.552532000000001,,15.663056,11.830956,1.0,13.298225,292.99664,1.0,17.088013,5880,8.591363000000001,17.146326000000002,0.9965871999999999,7.827921400000001,1.0034133,8.461489,,9.293081898076013,294,608.4671890735626
294,8.498508000000001,,0.99233466,1.0034056999999998,0.11,15.807039999999999,15.807039999999999,8.552464500000001,,15.6730585,11.853974000000001,1.0,18.61745,293.99658,1.0,17.11724,5900,8.591319,17.175465,0.9965985999999999,7.824526,1.0033988999999999,8.532519,,9.372147206092313,295,614.1844658851624
295,8.498434,,0.99233466,1.0033941,0.11,15.807039999999999,15.807039999999999,8.552206,,15.657672,11.851511,1.0,11.122005999999999,294.9966,1.0,17.14643,5920,8.591087,17.204552,0.99661016,7.8211417,1.0033903,8.476127,,9.311345899052856,296,620.4962124824524
296,8.498505999999999,,0.99233466,1.0033827,0.11,15.807039999999999,15.807039999999999,8.552097999999999,,15.635545,11.842222999999999,1.0,9.089542999999999,295.99664,1.0,17.175564,5940,8.591001499999999,17.233591,0.99662167,7.817769,1.003377,8.519768,,9.355437490621338,297,627.2989327907562
297,8.498619,,0.99233466,1.0033712,0.11,15.807039999999999,15.807039999999999,8.55203,,15.635648999999999,11.855080000000001,1.0,15.669928,296.9966,1.0,17.204647,5960,8.590959,17.26258,0.99663293,7.814408,1.0033693000000001,8.531799000000001,,9.371740004821682,298,632.5963969230653
298,8.498619999999999,,0.99233466,1.0033606,0.11,15.807039999999999,15.807039999999999,8.551853999999999,,15.644236,11.876331,1.0,18.205956,297.99658,1.0,17.233685,5980,8.590803999999999,17.291520000000002,0.9966440999999999,7.8110576,1.0033530000000002,8.499497999999999,,9.335150230512344,299,638.8591003417969
299,8.498728,,0.99233466,1.0033492,0.11,15.807039999999999,15.807039999999999,8.551784,,15.628271,11.87295,1.0,10.858694,298.9966,1.0,17.26267,6000,8.590755999999999,17.320415,0.9966554,7.807718799999999,1.0033463,8.530737,,9.37020577098789,300,645.0270731449127
300,8.498905,,0.99233466,1.0033377,0.11,15.807039999999999,15.807039999999999,8.551784,,15.618018,11.875195,1.0,12.545428999999999,299.99664,1.0,17.291613,6020,8.59078,17.349258,0.9966666,7.804391000000001,1.0033358,8.551628,,9.394487449487977,301,651.565536737442
301,8.499007,,0.99233466,1.0033261999999998,0.11,15.807039999999999,15.807039999999999,8.551711,,15.634943,11.904535000000001,1.0,20.732616,300.9967,1.0,17.320504999999997,6040,8.590729,17.378056,0.9966778000000001,7.8010744999999995,1.0033243,8.529764,,9.370132944608699,302,658.0836350917816
302,8.498986,,0.99233466,1.0033157,0.11,15.807039999999999,15.807039999999999,8.551517,,15.6391,11.921025,1.0,16.897903,301.9967,1.0,17.34935,6060,8.590555,17.406803,0.9966888,7.7977686,1.0033109,8.492871000000001,,9.330714529650633,303,665.0567378997803
303,8.499089999999999,,0.99233466,1.0033052,0.11,15.807039999999999,15.807039999999999,8.551446,,15.637761,11.931938,1.0,15.235017000000001,302.9967,1.0,17.378149,6080,8.5905075,17.4355,0.9966997,7.794473599999999,1.0032985,8.530396000000001,,9.367382096437376,304,671.0385358333588
304,8.499327000000001,,0.99233466,1.0032936,0.11,15.807039999999999,15.807039999999999,8.551511,,15.637364999999999,11.943715,1.0,15.520627,303.99672999999996,1.0,17.406897,6100,8.590593,17.464154999999998,0.9967106,7.791189699999999,1.0032889,8.5710335,,9.415183480225503,305,677.4736139774323
305,8.499403,,0.99233466,1.0032831,0.11,15.807039999999999,15.807039999999999,8.551416,,15.647483,11.965925,1.0,18.73701,304.99677,1.0,17.4356,6120,8.590519,17.49276,0.99672145,7.787916,1.0032765,8.522615,,9.361689864568278,306,683.4953544139863
306,8.49961,,0.99233466,1.0032727,0.11,15.807039999999999,15.807039999999999,8.551454,,15.644541,11.974995,1.0,14.746839000000001,305.9967,1.0,17.464247,6140,8.590577,17.521322,0.99673194,7.7846537,1.0032641,8.562901,,9.406741151820855,307,690.0648474693297
307,8.499763,,0.99233466,1.0032622,0.11,15.807039999999999,15.807039999999999,8.551437,,15.646911,11.989303,1.0,16.37854,306.9968,1.0,17.492857,6160,8.590581,17.549837,0.99674284,7.781401600000001,1.0032535,8.546436,,9.389732539220066,308,696.9839148521422
308,8.499758,,0.99233466,1.0032516,0.11,15.807039999999999,15.807039999999999,8.551264999999999,,15.636735,11.990983,1.0,12.505303,307.99677,1.0,17.521418,6180,8.590427,17.578301999999997,0.9967533000000002,7.778160000000001,1.0032468,8.49823,,9.330441351179196,309,703.244074344635
309,8.499988,,0.99233466,1.0032411,0.11,15.807039999999999,15.807039999999999,8.551327,,15.640948999999999,12.006978,1.0,16.945970000000003,308.99683,1.0,17.54993,6200,8.59051,17.606726000000002,0.99676394,7.774928999999999,1.0032344000000002,8.570615,,9.414166683990329,310,711.0089485645294
310,8.500127,,0.99233466,1.0032306,0.11,15.807039999999999,15.807039999999999,8.551300999999999,,15.626123999999999,12.003859,1.0,11.033717999999999,309.99677,1.0,17.578395999999998,6220,8.590503,17.6351,0.99677414,7.771708500000001,1.0032258,8.543075,,9.386057553219477,311,717.7925662994385
311,8.500255000000001,,0.99233466,1.00322,0.11,15.807039999999999,15.807039999999999,8.551264999999999,,15.627022,12.016389,1.0,15.910098999999999,310.99683,1.0,17.606821,6240,8.590485000000001,17.663429999999998,0.9967847,7.768497999999999,1.0032133,8.540122,,9.380858086675444,312,724.3298060894012
312,8.500246,,0.99233466,1.0032094999999999,0.11,15.807039999999999,15.807039999999999,8.551092,,15.634391,12.035313,1.0,17.936615,311.99683,1.0,17.635191,6260,8.590330999999999,17.691717,0.9967950000000001,7.7652984,1.0032037,8.497261,,9.333681545284561,313,731.0427181720734
313,8.500181,,0.99233466,1.0031999,0.11,15.807039999999999,15.807039999999999,8.550866000000001,,15.636220999999999,12.048627999999999,1.0,16.212970000000002,312.99683,1.0,17.663523,6280,8.590122000000001,17.719955,0.9968052,7.7621082999999995,1.003198,8.479923,,9.312308479526916,314,737.0005011558533
314,8.500128,,0.99233466,1.0031894000000001,0.11,15.807039999999999,15.807039999999999,8.5506525,,15.630289000000001,12.054102,1.0,13.769437,313.9969,1.0,17.691809,6300,8.589925,17.74815,0.9968155000000001,7.758928999999999,1.0031835999999998,8.48366,,9.319104677089074,315,742.8864028453827
315,8.500148,,0.99233466,1.0031788000000001,0.11,15.807039999999999,15.807039999999999,8.550513,,15.627439,12.062588,1.0,14.732679000000001,314.9969,1.0,17.720047,6320,8.589802,17.7763,0.9968256,7.755759200000001,1.0031703,8.506501,,9.343305700275726,316,747.9345700740814
